Inner Iteration,EmpiricalD2Harmonic,EmpiricalD2Arithmetic,InitialReturnMin,Bound,ESSRenyiHarmonic,LearnableVariance,WReturnMean,TimestepsSoFar,MeanD2-0,InitialReturnStd,EpLenMean,MinBehavPdf,MinTargetPdf,MinIW,EpRewMean,MeanIW,ReturnMeanIW,EpThisIter,ESSRenyiArithmetic,Weights,InitialReturnMax,ReturnStepMaxmin,MeanEntropy,Iteration,StdWReturnMean,InitialBound,TimeElapsed,MaxIW,EpisodesSoFar,DivergenceHarmonic,ReturnStepMax,StdIW,VarianceInitializer,InitialReturnMean,Penalization
1,1.0,1.0,,-2460942900000.0,100.0,,24029406.0,7888525,1.0,722.07745,484.99,-255.7936,-255.7936,0.07058483,4848.506094371424,1125.3292,27982342000.0,100,100.0,[ 0.123  0.936 -2.822 -1.966],4999.471,10.0,0.4189424,215,,-25472512.0,8567.573989629745,52395.562,21500,2842465400000.0,10.0,5979.3047,-1,4848.506,True
1,1.0,1.0,9.980028,-1.872178e+16,100.0,,22188908.0,7934081,1.0,1207.1599,455.56,-243.29637,-243.29637,0.06906556,4553.204706583136,50703.055,1266816800000.0,100,100.0,[ 0.145  1.051 -2.865 -1.959],4999.504,10.0,0.4189424,216,,-23632032.0,8617.611673593521,4439131.0,21600,1.6828641e+20,10.0,442811.9,-1,4553.2046,True
1,1.0,1.0,,-6.4662994e+17,100.0,,21670696.0,7978932,1.0,1257.7931,448.51,-244.2061,-244.2061,0.035154875,4482.036702701184,12326.625,296258170000.0,100,100.0,[ 0.104  1.152 -2.882 -1.9  ],4999.4697,10.0,0.4189424,217,,-23113800.0,8664.400599479675,286018.62,21700,2.0078748e+23,10.0,46676.066,-1,4482.037,True
1,1.0,1.0,,-61411108000000.0,100.0,,23376206.0,8026046,1.0,1092.9194,471.14,-263.7653,-263.7653,0.03525358,4709.748462010455,2226.041,55627338000.0,100,100.0,[ 0.063  1.055 -2.887 -1.966],4999.5146,10.0,0.4189424,218,,-24819336.0,8709.367520332336,111825.49,21800,1807659300000000.0,10.0,12025.583,-1,4709.748,True
1,1.0,1.0,159.84811,-1.2303067e+16,100.0,,20412560.0,8068864,1.0,1452.2316,428.18,-253.56805,-253.56805,0.0046504624,4278.268814266133,28075.074,621569300000.0,100,100.0,[ 0.136  1.134 -2.881 -1.903],4999.467,10.0,0.4189424,219,,-21855660.0,8756.04898929596,1924867.1,21900,7.2679073e+19,10.0,193462.23,-1,4278.2686,True
1,1.0,1.0,9.979863,-1.9660765e+16,100.0,,24238644.0,8117660,1.0,663.7534,487.96,-248.68637,-248.68637,0.22732279,4878.327167402231,113715.24,2841253200000.0,100,100.0,[ 0.113  1.067 -2.916 -2.   ],4999.564,10.0,0.4189424,220,,-25681804.0,8806.960681438446,5854749.0,22000,1.8555302e+20,10.0,710286.25,-1,4878.327,True
1,1.0,1.0,189.8573,-24561748000.0,100.0,,24279012.0,8166426,1.0,712.89264,487.66,-241.11317,-241.11317,0.0684821,4875.530266408026,58.26691,1455830800.0,100,100.0,[ 0.082  0.993 -2.932 -2.095],4999.551,10.0,0.4189424,221,,-25722164.0,8854.237426996231,3194.5894,22100,256356110.0,10.0,343.7175,-1,4875.531,True
1,1.0,1.0,9.980629,-1.5971841e+17,100.0,,23694440.0,8214290,1.0,895.1851,478.64,-249.1106,-249.1106,0.0059747756,4784.671671468788,21812.688,543808900000.0,100,100.0,[ 0.205  0.976 -2.917 -2.097],4999.5347,10.0,0.4189424,222,,-25137582.0,8891.288524150848,568781.25,22200,1.2249262e+22,10.0,76765.86,-1,4784.6714,True
1,1.0,1.0,579.59155,-5.924758e+16,100.0,,22299144.0,8260191,1.0,1118.8679,459.01,-240.85399,-240.85399,0.009739243,4587.731355262802,101085.96,2523316600000.0,100,100.0,[ 0.199  1.083 -2.937 -2.035],4999.534,10.0,0.4189424,223,,-23742284.0,8935.321917295456,9177144.0,22300,1.6854169e+21,10.0,913469.06,-1,4587.7314,True
1,1.0,1.0,,-236000080000.0,100.0,,24069146.0,8308632,1.0,785.60065,484.41,-259.0439,-259.0439,0.043629616,4842.724290876719,40.19263,978683300.0,100,100.0,[ 0.186  1.011 -2.931 -2.136],4999.5566,10.0,0.4189424,224,,-25512300.0,8978.919363737106,1514.6923,22400,26522233000.0,10.0,156.82272,-1,4842.7246,True
1,1.0,1.0,9.981329,-14599883000.0,100.0,,23327440.0,8355631,1.0,1119.2156,469.99,-249.20996,-249.20996,0.08564975,4698.3823164864,29.259897,723435140.0,100,100.0,[ 0.145  1.122 -2.963 -2.161],4999.578,10.0,0.4189424,225,,-24770606.0,9023.127487659454,360.1664,22500,92457976.0,10.0,59.26185,-1,4698.3823,True
1,1.0,1.0,,-6.4273764e+21,100.0,,24243484.0,8404139,1.0,849.98804,485.08,-247.08969,-247.08969,0.08474754,4849.8457450067035,997262.9,24919774000000.0,100,100.0,[ 0.039  1.063 -2.978 -2.185],4999.6294,10.0,0.4189424,226,,-25686682.0,9072.792894124985,88636020.0,22600,1.9835244e+31,10.0,8830444.0,-1,4849.8457,True
1,1.0,1.0,,-2.52965e+18,100.0,,24336846.0,8453208,1.0,523.2292,490.69,-246.84866,-246.84866,0.11151418,4905.413037920891,24369.742,548090740000.0,100,100.0,[-0.094  1.166 -3.155 -2.128],4999.661,10.0,0.4189424,227,,-25780062.0,9139.725434541702,1392153.4,22700,3.0724133e+24,10.0,144978.2,-1,4905.413,True
1,1.0,1.0,,-8591080300000000.0,100.0,,24742624.0,8502709,1.0,497.4207,495.01,-246.75357,-246.75357,0.0058042207,4949.262282907425,68544.62,1713093600000.0,100,100.0,[-0.035  1.184 -3.155 -2.119],4999.6436,10.0,0.4189424,228,,-26185832.0,9201.719942808151,6350035.5,22800,3.542317e+19,10.0,632093.4,-1,4949.2617,True
1,1.0,1.0,,-568143440000000.0,100.0,,24495698.0,8551767,1.0,661.9029,490.58,-233.44453,-233.44453,0.11187208,4904.852925901559,6476.088,161858520000.0,100,100.0,[ 0.005  1.275 -3.173 -2.045],4999.538,10.0,0.4189424,229,,-25938844.0,9256.439079284668,591583.4,22900,1.5490669e+17,10.0,58887.81,-1,4904.853,True
1,1.0,1.0,,-36225226000000.0,100.0,,22663782.0,8598156,1.0,1078.2267,463.89,-240.39456,-240.39456,0.009838422,4636.939811346461,2950.1628,72560830000.0,100,100.0,[ 0.121  1.303 -3.173 -2.008],4999.5522,10.0,0.4189424,230,,-24106934.0,9303.781025886536,138119.77,23000,627592160000000.0,10.0,14169.12,-1,4636.9395,True
1,1.0,1.0,599.60315,-1.1175365e+16,100.0,,24341990.0,8647121,1.0,615.10144,489.65,-251.56128,-251.56128,0.025368288,4895.267342628802,4020.135,100283710000.0,100,100.0,[ 0.158  1.259 -3.195 -2.117],4999.533,10.0,0.4189424,231,,-25785132.0,9356.589247465134,380071.25,23100,5.996795e+19,10.0,37803.395,-1,4895.267,True
1,1.0,1.0,4998.8784,-4.996683e+19,100.0,,24993554.0,8697121,1.0,0.13589841,500.0,-249.65749,-249.65749,0.16477206,4999.3551964267335,20.145702,503493280.0,100,100.0,[-0.018  1.104 -3.23  -2.038],4999.5693,10.0,0.4189424,232,,-26436718.0,9409.305146455765,422.9446,23200,1.1988213e+27,10.0,55.19259,-1,4999.355,True
1,1.0,1.0,,-5.174515e+16,100.0,,22976074.0,8744506,1.0,745.26,473.85,-257.60168,-257.60168,0.055539794,4735.0461685600085,1291.6321,26556150000.0,100,100.0,[-0.1    1.072 -3.003 -1.98 ],4999.589,10.0,0.4189424,233,,-24419248.0,9456.98151564598,20002.148,23300,1.2856507e+21,10.0,3416.9106,-1,4735.0464,True
1,1.0,1.0,2479.357,-3.378278e+18,100.0,,24804622.0,8794255,1.0,250.73203,497.49,-245.68832,-245.68832,0.24491102,4974.108657956884,1453668.4,36331204000000.0,100,100.0,[-0.046  1.052 -2.994 -2.002],4999.584,10.0,0.4189424,234,,-26247794.0,9507.84721159935,143383920.0,23400,5.4798325e+24,10.0,14265853.0,-1,4974.109,True
1,1.0,1.0,,-1.7601227e+23,100.0,,24493024.0,8843257,1.0,699.9004,490.02,-242.92815,-242.92815,0.021751022,4899.30253248418,49.572994,1238419100.0,100,100.0,[ 0.01   1.071 -2.993 -2.021],4999.5957,10.0,0.4189424,235,,-25936202.0,9573.02159833908,593.36115,23500,1.4875365e+34,10.0,100.759125,-1,4899.3027,True
1,1.0,1.0,3249.5632,-1.7714503e+17,100.0,,23533866.0,8891667,1.0,357.94177,484.1,-244.92265,-244.92265,0.04121451,4837.948196321974,4566.218,85264290000.0,100,100.0,[-0.106  1.108 -3.004 -1.994],4999.6074,10.0,0.4189424,236,,-24977052.0,9640.331982851028,138039.7,23600,1.5067291e+22,10.0,16154.621,-1,4837.948,True
1,1.0,1.0,29.942352,-28475177000.0,100.0,,24323870.0,8940478,1.0,713.2858,488.11,-245.47841,-245.47841,0.05027565,4880.071137221044,6.7613025,168168960.0,100,100.0,[-0.051  1.129 -3.005 -1.973],4999.5874,10.0,0.4189424,237,,-25767044.0,9682.74522781372,123.72034,23700,384744600.0,10.0,15.451981,-1,4880.071,True
1,1.0,1.0,,-253851480000000.0,100.0,,23327054.0,8987671,1.0,1036.9177,471.93,-240.45583,-240.45583,0.0066987867,4717.187236344308,2649.9163,65409077000.0,100,100.0,[-0.092  1.174 -3.007 -1.961],4999.551,10.0,0.4189424,238,,-24770206.0,9730.865212917328,110610.414,23800,3.0926653e+16,10.0,11715.941,-1,4717.1875,True
1,1.0,1.0,,-8.760612e+23,100.0,,23490812.0,9035428,1.0,838.6108,477.57,-252.59044,-252.59044,0.3439704,4773.630108992395,83821.23,2094588000000.0,100,100.0,[-0.088  1.24  -3.009 -1.855],4999.4814,10.0,0.4189424,239,,-24933924.0,9776.40418601036,7642792.5,23900,3.6854473e+35,10.0,761422.5,-1,4773.63,True
1,1.0,1.0,199.8789,-58941485000000.0,100.0,,21336204.0,9081106,1.0,717.8817,456.78,-260.16333,-260.16333,0.041062605,4562.9870673123205,934.77954,16963123000.0,100,100.0,[-0.153  1.234 -3.035 -1.958],4999.5605,10.0,0.4189424,240,,-22779360.0,9818.578842401505,34687.41,24000,1667194000000000.0,10.0,3977.3552,-1,4562.9873,True
1,1.0,1.0,9.98123,-117071990000000.0,100.0,,22685084.0,9127352,1.0,1149.3682,462.46,-246.04585,-246.04585,0.10494346,4622.124760242318,3167.0354,68566675000.0,100,100.0,[-0.103  1.261 -3.034 -1.932],4999.6025,10.0,0.4189424,241,,-24128264.0,9853.58977508545,313392.75,24100,6573194000000000.0,10.0,31179.031,-1,4622.1245,True
1,1.0,1.0,9.979783,-1.9891718e+16,100.0,,22397400.0,9174235,1.0,677.72516,468.83,-244.32417,-244.32417,0.17105372,4683.811389621073,14647.335,233319830000.0,100,100.0,[-0.151  1.288 -3.035 -1.902],4999.5166,10.0,0.4189424,242,,-23840532.0,9893.901946544647,450176.5,24200,1.8999561e+20,10.0,63888.14,-1,4683.8115,True
1,1.0,1.0,9.9797535,-6.0737843e+16,100.0,,22603726.0,9220901,1.0,923.28986,466.66,-252.62897,-252.62897,0.23570839,4663.824553807284,18867.213,468357380000.0,100,100.0,[-0.092  1.306 -3.037 -1.888],4999.415,10.0,0.4189424,243,,-24046800.0,9944.046716213226,939337.06,24300,1.7715631e+21,10.0,98403.93,-1,4663.8247,True
1,1.0,1.0,9.979297,-15042700000000.0,100.0,,18836206.0,9261389,1.0,1575.5823,404.88,-233.65784,-233.65784,0.20963699,4043.9764237766854,468.05008,10870491000.0,100,100.0,[-0.13   1.351 -3.046 -1.778],4999.2812,10.0,0.4189424,244,,-20279198.0,9998.652393102646,22004.295,24400,108521200000000.0,10.0,2721.9275,-1,4043.9766,True
1,1.0,1.0,,-6.209695e+17,100.0,,18986104.0,9302206,1.0,1536.5206,408.17,-255.84048,-255.84048,0.0055195284,4077.4020626002816,298246.72,7234883000000.0,100,100.0,[-0.08   1.369 -3.066 -1.801],4999.3096,10.0,0.4189424,245,,-20429112.0,10037.563124656677,12665219.0,24500,1.8518751e+23,10.0,1557459.5,-1,4077.402,True
1,1.0,1.0,9.979122,-6.2035924e+16,100.0,,22715200.0,9348417,1.0,1174.6321,462.11,-250.95763,-250.95763,0.027345244,4619.030071875855,370.38852,8336631000.0,100,100.0,[-0.038  1.28  -3.11  -1.865],4999.587,10.0,0.4189424,246,,-24158372.0,10093.486284255981,14192.741,24600,1.8478687e+21,10.0,1725.3722,-1,4619.0303,True
1,1.0,1.0,139.88739,-1.3976074e+20,100.0,,23863866.0,9396789,1.0,698.4808,483.72,-256.9504,-256.9504,0.027879477,4834.872367669489,130436.06,2657042300000.0,100,100.0,[-0.11   1.273 -3.164 -1.951],4999.5947,10.0,0.4189424,247,,-25307044.0,10143.993222951889,6692049.0,24700,9.378911e+27,10.0,712451.1,-1,4834.8726,True
1,1.0,1.0,129.91966,-2.4234319e+17,100.0,,23006028.0,9443298,1.0,1179.7247,465.09,-247.4403,-247.4403,0.008101019,4649.115754197465,221295.42,5529325300000.0,100,100.0,[-0.075  1.359 -3.173 -1.868],4999.54,10.0,0.4189424,248,,-24449174.0,10191.542734384537,10019624.0,24800,2.8199598e+22,10.0,1125029.9,-1,4649.1157,True
1,1.0,1.0,9.983038,-4.8388273e+17,100.0,,24247218.0,9491897,1.0,799.1605,485.99,-233.35362,-233.35362,0.038479507,4858.864173463419,131031.11,3273816000000.0,100,100.0,[-0.083  1.275 -3.183 -1.959],4999.4863,10.0,0.4189424,249,,-25690334.0,10239.216411828995,9645781.0,24900,1.1243306e+23,10.0,990534.3,-1,4858.8643,True
1,1.0,1.0,9.980958,-2.2454995e+18,100.0,,22863016.0,9538722,1.0,983.89215,468.25,-250.3261,-250.3261,0.16158509,4679.206444195575,140890.61,3245573100000.0,100,100.0,[-0.113  1.196 -3.184 -2.051],4999.635,10.0,0.4189424,250,,-24306216.0,10287.980749368668,12127355.0,25000,2.4209887e+24,10.0,1207261.2,-1,4679.206,True
1,1.0,1.0,9.979738,-873662850000000.0,100.0,,24511584.0,9587860,1.0,612.1013,491.38,-241.99315,-241.99315,0.046933625,4912.933681997571,4079.2053,101940780000.0,100,100.0,[-0.052  1.206 -3.182 -2.053],4999.619,10.0,0.4189424,251,,-25954776.0,10332.614944696426,385926.94,25100,3.664038e+17,10.0,38397.5,-1,4912.9336,True
1,1.0,1.0,,-30920084000000.0,100.0,,24493288.0,9636863,1.0,699.20575,490.03,-254.71812,-254.71812,0.020495648,4899.428463390653,1253.9308,31339702000.0,100,100.0,[ 2.050e-04  1.099e+00 -3.169e+00 -2.017e+00],4999.586,10.0,0.4189424,252,,-25936460.0,10379.932548761368,78448.9,25200,458126680000000.0,10.0,7859.8477,-1,4899.428,True
1,1.0,1.0,9.981673,-91117730000000.0,100.0,,24071944.0,9685356,1.0,753.2677,484.93,-254.64244,-254.64244,0.092276566,4848.14745443206,11554.854,288772820000.0,100,100.0,[ 0.05   1.175 -3.157 -1.932],4999.538,10.0,0.4189424,253,,-25515090.0,10439.795576572418,996203.25,25300,3961415600000000.0,10.0,99268.23,-1,4848.147,True
1,1.0,1.0,,-1.0155775e+17,100.0,,22812918.0,9731895,1.0,1083.5111,465.39,-250.40366,-250.40366,0.01691595,4651.7656000131965,101925.28,2544062200000.0,100,100.0,[-1.066e-03  1.267e+00 -3.176e+00 -1.867e+00],4999.4795,10.0,0.4189424,254,,-24256028.0,10481.248790979385,6870636.5,25400,4.9525224e+21,10.0,710381.25,-1,4651.765,True
1,1.0,1.0,2889.2466,-1.7745304e+16,100.0,,24580568.0,9781400,1.0,289.53632,495.05,-248.21469,-248.21469,0.12868541,4949.41788391757,8513.318,212305360000.0,100,100.0,[ 0.031  1.198 -3.187 -1.966],4999.517,10.0,0.4189424,255,,-26023702.0,10536.85091805458,218189.97,25500,1.5120475e+20,10.0,30929.426,-1,4949.418,True
1,1.0,1.0,1719.6753,-2.8780346e+16,100.0,,24658020.0,9830942,1.0,350.5226,495.42,-251.15865,-251.15865,0.058595516,4953.297125359732,12675.528,316787520000.0,100,100.0,[ 0.044  1.111 -3.187 -2.055],4999.596,10.0,0.4189424,256,,-26101198.0,10586.449084758759,441604.06,25600,3.9770775e+20,10.0,65355.668,-1,4953.2974,True
1,1.0,1.0,179.84311,-8.51754e+16,100.0,,24484332.0,9880056,1.0,611.3485,491.14,-249.2899,-249.2899,0.004525853,4910.253096409121,54645.06,1365749400000.0,100,100.0,[ 0.071  1.211 -3.168 -1.988],4999.5127,10.0,0.4189424,257,,-25927464.0,10630.681637048721,3661907.8,25700,3.4835737e+21,10.0,375506.75,-1,4910.253,True
1,1.0,1.0,,-1.1547308e+16,100.0,,22232144.0,9925512,1.0,1261.2578,454.56,-249.42363,-249.42363,0.01589058,4543.277586283552,14314.786,357074370000.0,100,100.0,[ 0.114  1.298 -3.148 -1.911],4999.3896,10.0,0.4189424,258,,-23675202.0,10679.819699287415,595604.9,25800,6.403066e+19,10.0,66702.21,-1,4543.278,True
1,1.0,1.0,4479.0664,-1.2876689e+16,100.0,,24942512.0,9975461,1.0,51.75112,499.49,-252.18568,-252.18568,0.0009733927,4993.979792367572,494069.72,12340593000000.0,100,100.0,[ 0.066  1.216 -3.177 -1.988],4999.6035,10.0,0.4189424,259,,-26385696.0,10731.815881729126,47598616.0,25900,7.94611e+19,10.0,4734500.0,-1,4993.9795,True
1,1.0,1.0,2249.546,-5977943000000.0,100.0,,24793488.0,10025187,1.0,273.59528,497.26,-244.97331,-244.97331,0.008381161,4971.783858741277,2545.6416,63628550000.0,100,100.0,[ 0.041  1.122 -3.178 -2.066],4999.5957,10.0,0.4189424,260,,-26236668.0,10781.861143350601,245789.69,26000,16795407000000.0,10.0,24449.814,-1,4971.784,True
1,1.0,1.0,9.981339,-79713800000000.0,100.0,,23869168.0,10073409,1.0,793.04785,482.22,-250.7264,-250.7264,0.074092016,4820.813536120242,3237.8892,76469160000.0,100,100.0,[ 0.152  1.159 -3.159 -2.027],4999.527,10.0,0.4189424,261,,-25312306.0,10847.87106704712,181798.97,26100,3045362700000000.0,10.0,18359.465,-1,4820.813,True
1,1.0,1.0,439.6289,-2.0228175e+21,100.0,,24641276.0,10122839,1.0,466.98532,494.3,-246.55432,-246.55432,0.050361644,4941.983713276881,8024929.5,200571700000000.0,100,100.0,[ 0.19   1.074 -3.193 -2.103],4999.583,10.0,0.4189424,262,,-26084448.0,10900.62466287613,565021440.0,26200,1.9647147e+30,10.0,58606130.0,-1,4941.984,True
1,1.0,1.0,,-1.3106107e+16,100.0,,19004980.0,10163597,1.0,1557.8268,407.58,-239.89311,-239.89311,0.011432289,4071.62815127849,11697.932,284146760000.0,100,100.0,[ 0.37   1.12  -3.108 -1.959],4999.496,10.0,0.4189424,263,,-20448096.0,10942.062358140945,487098.62,26300,8.2479275e+19,10.0,56159.473,-1,4071.628,True
1,1.0,1.0,139.86203,-1.3009149e+16,100.0,,17930494.0,10203102,1.0,1537.8247,395.05,-237.53136,-237.53136,0.07572647,3945.324772839065,3925.6565,95711950000.0,100,100.0,[ 0.328  1.206 -3.131 -1.883],4999.5483,10.0,0.4189424,264,,-19373638.0,10989.917048692703,106473.68,26400,8.126237e+19,10.0,13926.627,-1,3945.3247,True
1,1.0,1.0,9.979818,-5.403863e+18,100.0,,12778689.0,10234192,1.0,1777.6215,310.9,-236.29427,-236.29427,0.03252287,3101.411138792046,1172781.5,22207920000000.0,100,100.0,[ 0.293  1.281 -3.166 -1.796],4999.086,10.0,0.4189424,265,,-14221560.0,11026.898441314697,114462250.0,26500,1.4026975e+25,10.0,11386613.0,-1,3101.4111,True
1,1.0,1.0,,-515405940000000.0,100.0,,21884500.0,10279276,1.0,1258.2837,450.84,-241.87355,-241.87355,0.209398,4505.687809645428,2621.7664,65370550000.0,100,100.0,[ 0.249  1.191 -3.189 -1.867],4999.373,10.0,0.4189424,266,,-23327548.0,11069.326629638672,132767.69,26600,1.2754041e+17,10.0,13476.924,-1,4505.688,True
1,1.0,1.0,,-5.7578225e+17,100.0,,14423677.0,10312817,1.0,1793.0554,335.41,-241.61859,-241.61859,0.007624151,3347.929301358728,44818.605,999926800000.0,100,100.0,[ 0.305  1.288 -3.219 -1.819],4999.401,10.0,0.4189424,267,,-15866732.0,11100.449117183685,1224229.5,26700,1.5920781e+23,10.0,174493.39,-1,3347.9294,True
1,1.0,1.0,359.71802,-17934050000000.0,100.0,,21803186.0,10357784,1.0,1267.83,449.67,-250.18803,-250.18803,0.1086985,4493.97311518915,20359.795,438390420000.0,100,100.0,[ 0.271  1.213 -3.25  -1.908],4999.5537,10.0,0.4189424,268,,-23246338.0,11147.522113084793,2006192.5,26800,146979540000000.0,10.0,199585.14,-1,4493.973,True
1,1.0,1.0,9.979854,-1045491800000000.0,100.0,,24477836.0,10406827,1.0,662.3232,490.43,-252.95062,-252.95062,0.044904806,4902.974901796962,21870700.0,546460970000000.0,100,100.0,[ 0.195  1.13  -3.285 -1.949],4999.555,10.0,0.4189424,269,,-25920992.0,11198.714302301407,2186136300.0,26900,1.1957779e+17,10.0,217516900.0,-1,4902.975,True
1,1.0,1.0,4998.8877,-77499910000.0,100.0,,24993076.0,10456827,1.0,0.14766462,500.0,-243.73972,-243.73972,0.0051129926,4999.307566202128,608.49475,15207615000.0,100,100.0,[ 0.144  1.041 -3.282 -2.02 ],4999.672,10.0,0.4189424,270,,-26436300.0,11256.75407075882,19075.701,27000,1863047300.0,10.0,2404.9712,-1,4999.3076,True
1,1.0,1.0,9.980617,-920223700000000.0,100.0,,23934286.0,10505027,1.0,844.9024,482.0,-253.98676,-253.98676,0.031677507,4818.757667505509,5945.391,146246250000.0,100,100.0,[ 0.128  1.064 -3.293 -1.899],4999.535,10.0,0.4189424,271,,-25377430.0,11314.001873970032,276483.72,27100,4.0649154e+17,10.0,30536.135,-1,4818.758,True
1,1.0,1.0,4998.7383,-74677470000000.0,100.0,,24992588.0,10555027,1.0,0.16822203,500.0,-246.70142,-246.70142,0.0049985144,4999.258874316678,1750.707,43753107000.0,100,100.0,[ 0.15   0.957 -3.277 -1.958],4999.565,10.0,0.4189424,272,,-26435750.0,11371.512711763382,82035.8,27200,2674623000000000.0,10.0,8313.631,-1,4999.259,True
1,1.0,1.0,,-168561630000000.0,100.0,,24020988.0,10603585,1.0,674.46155,485.58,-258.58694,-258.58694,0.042428173,4854.49168601704,19208.998,480055000000.0,100,100.0,[ 0.178  1.029 -3.264 -1.86 ],4999.51,10.0,0.4189424,273,,-25464116.0,11422.59410905838,1072789.4,27300,1.3565998e+16,10.0,130942.61,-1,4854.4917,True
1,1.0,1.0,,-1.5897814e+18,100.0,,19786608.0,10645157,1.0,1591.8562,415.72,-252.68533,-252.68533,0.06670002,4153.625285164213,35499.723,875744700000.0,100,100.0,[ 0.407  1.047 -3.207 -1.942],4999.458,10.0,0.4189424,274,,-21229702.0,11466.119644403458,1174244.2,27400,1.2136793e+24,10.0,148373.81,-1,4153.625,True
1,1.0,1.0,,-2140433400000.0,100.0,,21423532.0,10689365,1.0,1380.8243,442.08,-237.19499,-237.19499,0.09387284,4417.788492085016,855.96124,21255520000.0,100,100.0,[ 0.419  0.942 -3.219 -2.008],4999.418,10.0,0.4189424,275,,-22866604.0,11513.56899881363,27337.193,27500,2156643000000.0,10.0,3633.7017,-1,4417.7886,True
1,1.0,1.0,,-1.0656405e+16,100.0,,23280896.0,10736642,1.0,975.78827,472.77,-244.21806,-244.21806,0.014157982,4725.32912419955,59232.137,1335614900000.0,100,100.0,[ 0.4    0.915 -3.238 -2.126],4999.545,10.0,0.4189424,276,,-24724044.0,11568.342943191528,4941339.5,27600,5.451448e+19,10.0,495505.6,-1,4725.3286,True
1,1.0,1.0,,-1.992282e+17,100.0,,24001984.0,10784789,1.0,912.5947,481.47,-238.8505,-238.8505,0.093895756,4813.43476783494,124572.72,3112194500000.0,100,100.0,[ 0.34   0.818 -3.256 -2.176],4999.578,10.0,0.4189424,277,,-25445150.0,11625.154174566269,6523675.0,27700,1.9057937e+22,10.0,802821.94,-1,4813.435,True
1,1.0,1.0,,-2.6601718e+17,100.0,,23744404.0,10832366,1.0,1058.995,475.77,-238.17764,-238.17764,0.05265307,4756.357226872396,8396.099,209798270000.0,100,100.0,[ 0.307  0.917 -3.274 -2.109],4999.66,10.0,0.4189424,278,,-25187618.0,11677.436619281769,264104.56,27800,3.3976453e+22,10.0,32431.51,-1,4756.3574,True
1,1.0,1.0,9.980454,-1.7928408e+17,100.0,,24150936.0,10881081,1.0,657.8543,487.15,-248.65019,-248.65019,0.13076776,4870.129731213652,2547.4097,58182533000.0,100,100.0,[ 0.339  0.816 -3.264 -2.174],4999.5293,10.0,0.4189424,279,,-25594074.0,11731.556568861008,127486.766,27900,1.5434337e+22,10.0,13027.763,-1,4870.1294,True
1,1.0,1.0,319.76447,-3.4095542e+16,100.0,,24700518.0,10930571,1.0,467.20535,494.9,-248.93517,-248.93517,0.1524032,4947.952988285737,50012.395,1249539900000.0,100,100.0,[ 0.3    0.736 -3.281 -2.26 ],4999.5625,10.0,0.4189424,280,,-26143676.0,11783.474463701248,2563298.5,28000,5.581573e+20,10.0,294029.72,-1,4947.9526,True
1,1.0,1.0,4998.2295,-66267304000.0,100.0,,24991724.0,10980571,1.0,0.26408675,500.0,-257.65048,-257.65048,0.013225718,4999.172449490344,74.68622,1866110200.0,100,100.0,[ 0.262  0.64  -3.293 -2.329],4999.637,10.0,0.4189424,281,,-26434924.0,11837.387737512589,2105.7031,28100,1991384400.0,10.0,273.57205,-1,4999.1724,True
1,1.0,1.0,,-1570897800000.0,100.0,,24743852.0,11030072,1.0,497.43192,495.01,-263.53683,-263.53683,0.015305625,4949.385208513683,21870.836,546601100000.0,100,100.0,[ 0.149  0.67  -3.336 -2.327],4999.704,10.0,0.4189424,282,,-26187090.0,11889.420922517776,1894157.4,28200,503727330000.0,10.0,188958.1,-1,4949.3853,True
1,1.0,1.0,4998.6294,-13762345000000.0,100.0,,24993592.0,11080072,1.0,0.18362555,500.0,-256.15744,-256.15744,0.05822475,4999.359305700627,895.50494,22378678000.0,100,100.0,[ 0.175  0.724 -3.323 -2.218],4999.6357,10.0,0.4189424,283,,-26436792.0,11946.501752853394,60607.656,28300,90644020000000.0,10.0,6054.9854,-1,4999.359,True
1,1.0,1.0,,-2291947500000.0,100.0,,24244258.0,11128577,1.0,851.70044,485.05,-248.5121,-248.5121,0.019754432,4849.6252342516555,486.19223,12150885000.0,100,100.0,[ 0.107  0.791 -3.323 -2.138],4999.608,10.0,0.4189424,284,,-25687442.0,12009.914868831635,7845.6333,28400,2495569700000.0,10.0,1392.5154,-1,4849.6255,True
1,1.0,1.0,4998.7964,-35517597000000.0,100.0,,24993728.0,11178577,1.0,0.15603949,500.0,-236.7424,-236.7424,0.08876588,4999.373006465865,3296.73,82387650000.0,100,100.0,[ 0.158  0.711 -3.306 -2.217],4999.633,10.0,0.4189424,285,,-26436928.0,12076.070974349976,171992.53,28500,602891100000000.0,10.0,18458.834,-1,4999.373,True
1,1.0,1.0,9.979567,-5404114000000.0,100.0,,24744026.0,11228079,1.0,496.44077,495.02,-255.72023,-255.72023,0.005759931,4949.502404875426,4237.484,105910936000.0,100,100.0,[ 0.11   0.631 -3.307 -2.3  ],4999.667,10.0,0.4189424,286,,-26187244.0,12138.832444906235,268533.9,28600,13477647000000.0,10.0,28838.643,-1,4949.502,True
1,1.0,1.0,4998.8286,-12201259000000.0,100.0,,24993896.0,11278079,1.0,0.15840381,500.0,-246.2119,-246.2119,0.14425284,4999.389636466449,754.84204,18865625000.0,100,100.0,[ 0.12   0.699 -3.288 -2.198],4999.7407,10.0,0.4189424,287,,-26437158.0,12199.148770332336,68820.14,28700,71251900000000.0,10.0,6846.343,-1,4999.3896,True
