InitialBound,LearnableVariance,EmpiricalD2Harmonic,MinBehavPdf,EmpiricalD2Arithmetic,ESSRenyiArithmetic,Penalization,StdIW,MaxIW,InitialReturnMean,MinIW,TimestepsSoFar,EpThisIter,InitialReturnStd,InitialReturnMax,VarianceInitializer,Inner Iteration,DivergenceHarmonic,StdWReturnMean,WReturnMean,EpLenMean,InitialReturnMin,Bound,ReturnMeanIW,TimeElapsed,ESSRenyiHarmonic,ReturnStepMaxmin,MeanD2-0,EpRewMean,EpisodesSoFar,MinTargetPdf,Weights,ReturnStepMax,Iteration,MeanEntropy,MeanIW
-26187656.0,,1.0,-250.98756,1.0,100.0,True,16849.668,159339.16,4952.54,0.061501343,11182587,100,465.60776,4999.6514,-1,1,1.5363156e+20,,24744444.0,495.33,319.80182,-1.7887972e+16,85647740000.0,12997.653540372849,100.0,10.0,1.0,4952.540258178952,28400,-250.98756,[ 0.204  0.437 -3.463 -1.691],10.0,284,0.4189424,3427.4653
-25940924.0,,1.0,-263.28275,1.0,100.0,True,786312.6,7837658.0,4906.021,0.016937388,11231656,100,654.74506,4999.618,-1,1,7.346702e+21,,24497732.0,490.69,,-1.2369964e+17,2611131700000.0,13057.749842643738,100.0,10.0,1.0,4906.020926425088,28500,-263.28275,[ 0.235  0.554 -3.47  -1.66 ],10.0,285,0.4189424,104475.19
-24819366.0,,1.0,-264.49097,1.0,100.0,True,532409500.0,5352274000.0,4729.784,0.9089834,11278974,100,1002.69037,4999.504,-1,1,9.065714e+32,,23376242.0,473.18,,-4.3450445e+22,1394765100000000.0,13110.87244772911,100.0,10.0,1.0,4729.784057704127,28600,-264.49097,[ 0.437  0.528 -3.573 -1.762],10.0,286,0.4189424,55834110.0
-26435198.0,,1.0,-261.84454,1.0,100.0,True,99.10532,788.4784,4999.199,0.09890771,11328974,100,0.25699484,4999.6416,-1,1,72624810000000.0,,24991994.0,500.0,4998.2397,-12299811000000.0,1100074900.0,13167.486095666885,100.0,10.0,1.0,4999.199415906826,28700,-261.84454,[ 0.306  0.52  -3.598 -1.973],10.0,287,0.4189424,44.018433
-24264930.0,,1.0,-242.90775,1.0,100.0,True,39.293663,221.49292,4695.3755,0.028020212,11375953,100,880.4764,4999.539,-1,1,165467900.0,,22821786.0,469.79,689.6413,-19018846000.0,455506300.0,13216.236517190933,100.0,10.0,1.0,4695.3752651292425,28800,-242.90775,[ 0.35   0.411 -3.587 -1.933],10.0,288,0.4189424,18.614235
-19566102.0,,1.0,-260.79688,1.0,100.0,True,327289.5,3208823.0,3999.8914,0.0224634,11416003,100,1457.3417,4999.5146,-1,1,2.3039493e+31,,18122978.0,400.5,759.6847,-6.926782e+21,928943700000.0,13268.741121292114,100.0,10.0,1.0,3999.8915088659637,28900,-260.79688,[ 0.359  0.349 -3.589 -1.938],10.0,289,0.4189424,44570.254
-26185712.0,,1.0,-263.32407,1.0,100.0,True,506.147,3278.1409,4949.2515,0.02591209,11465504,100,497.41858,4999.631,-1,1,295417180000000.0,,24742514.0,495.01,,-24809784000000.0,5132081000.0,13331.328081846237,100.0,10.0,1.0,4949.251447178566,29000,-263.32407,[ 0.245  0.394 -3.607 -1.921],10.0,290,0.4189424,205.34856
-20668524.0,,1.0,-251.26677,1.0,100.0,True,1695.0029,15883.962,4172.6167,0.061875973,11507275,100,1347.0831,4999.5815,-1,1,18653053000.0,,19225360.0,417.71,699.5537,-202238530000.0,5140781600.0,13380.881742477417,100.0,10.0,1.0,4172.616541145338,29100,-251.26677,[ 0.361  0.35  -3.614 -1.94 ],10.0,291,0.4189424,254.3711
-25193904.0,,1.0,-248.93974,1.0,100.0,True,283775.78,2776157.5,4814.819,0.07494938,11555440,100,753.8439,4999.5415,-1,1,1.20595e+36,,23750760.0,481.65,869.5735,-1.5847632e+24,996728770000.0,13442.908862352371,100.0,10.0,1.0,4814.818845544621,29200,-248.93974,[ 0.329  0.402 -3.619 -1.928],10.0,292,0.4189424,39923.54
-25187254.0,,1.0,-246.9583,1.0,100.0,True,393690.06,3958741.5,4801.259,0.02259472,11603471,100,831.84705,4999.6416,-1,1,9.646973e+32,,23744052.0,480.31,,-4.482421e+22,1072490100000.0,13501.708650827408,100.0,10.0,1.0,4801.258367568747,29300,-246.9583,[ 0.268  0.297 -3.629 -1.902],10.0,293,0.4189424,42920.95
-6960552.0,,1.0,-222.14906,1.0,100.0,True,12.704087,111.47905,2061.978,0.042828858,11624194,100,1125.0905,4999.2725,-1,1,116651100.0,,5517581.5,207.23,409.64136,-15621281000.0,36617600.0,13529.72309756279,100.0,10.0,1.0,2061.977991109218,29400,-222.14906,[ 0.379  0.254 -3.624 -1.939],10.0,294,0.4189424,7.35963
-17318188.0,,1.0,-245.89883,1.0,100.0,True,156.32701,1353.0665,3685.6318,0.076248236,11661118,100,1513.6914,4999.382,-1,1,845713100.0,,15875144.0,369.24,,-42432995000.0,468359170.0,13566.401663541794,100.0,10.0,1.0,3685.631932070445,29500,-245.89883,[ 0.342  0.302 -3.631 -1.924],10.0,295,0.4189424,44.559853
-25651126.0,,1.0,-259.48663,1.0,100.0,True,24830716.0,249581630.0,4883.505,0.033297174,11709969,100,599.42926,4999.621,-1,1,3.3062546e+24,,24207934.0,488.51,909.68945,-2.6241736e+18,65811950000000.0,13618.291616916656,100.0,10.0,1.0,4883.50477777576,29600,-259.48663,[ 0.304  0.35  -3.639 -1.926],10.0,296,0.4189424,2638619.5
-26435100.0,,1.0,-255.89081,1.0,100.0,True,53754.855,424842.0,4999.1895,0.06409586,11759969,100,0.24209747,4999.6387,-1,1,3.3246823e+23,,24991896.0,500.0,4998.323,-8.321313e+17,315721840000.0,13670.419537782669,100.0,10.0,1.0,4999.189789165253,29700,-255.89081,[ 0.293  0.421 -3.655 -1.825],10.0,297,0.4189424,12634.987
-25559124.0,,1.0,-237.74525,1.0,100.0,True,37438.473,376481.06,4858.5215,0.2622785,11808566,100,714.6318,4999.6313,-1,1,2.8851653e+23,,24115926.0,485.97,9.979172,-7.751768e+17,116706050000.0,13721.757697820663,100.0,10.0,1.0,4858.521051996246,29800,-237.74525,[ 0.243  0.307 -3.657 -1.834],10.0,298,0.4189424,4670.005
-18630288.0,,1.0,-248.31915,1.0,100.0,True,994.9806,9949.033,3877.6553,0.07927594,11847405,100,1466.6227,4999.4736,-1,1,191364510000.0,,17187190.0,388.39,449.67398,-633708600000.0,2433612800.0,13762.6658847332,100.0,10.0,1.0,3877.6548796547854,29900,-248.31915,[ 0.275  0.233 -3.671 -1.928],10.0,299,0.4189424,145.1309
-25576388.0,,1.0,-257.9947,1.0,100.0,True,207.20909,1257.8335,4869.9077,0.0345919,11896117,100,645.915,4999.6045,-1,1,1566592000.0,,24133206.0,487.12,769.4972,-58717876000.0,1597815700.0,13815.709718704224,100.0,10.0,1.0,4869.907481448358,30000,-257.9947,[ 0.23   0.276 -3.677 -1.931],10.0,300,0.4189424,64.10976
-25935048.0,,1.0,-251.69753,1.0,100.0,True,122668620000.0,1232865900000.0,4899.2837,0.025849693,11945120,100,699.1852,4999.6514,-1,1,6.914259e+35,,24491840.0,490.03,,-1.200029e+24,3.079249e+17,13875.720379829407,100.0,10.0,1.0,4899.28365057564,30100,-251.69753,[ 0.259  0.327 -3.674 -1.909],10.0,301,0.4189424,12328662000.0
-25937198.0,,1.0,-252.32553,1.0,100.0,True,141135.58,1404743.1,4899.4995,0.08116831,11994123,100,699.21606,4999.635,-1,1,5.822192e+18,,24493998.0,490.03,,-3482710900000000.0,466889440000.0,13937.554347753525,100.0,10.0,1.0,4899.499461588952,30200,-252.32553,[ 0.204  0.434 -3.68  -1.945],10.0,302,0.4189424,18683.367
-26437678.0,,1.0,-252.61827,1.0,100.0,True,5292.3545,49951.97,4999.445,0.09185232,12044123,100,0.116047755,4999.69,-1,1,3157734700000.0,,24994446.0,500.0,4999.158,-2591318600000.0,26755772000.0,13994.881098985672,100.0,10.0,1.0,4999.4447890396705,30300,-252.61827,[ 0.173  0.552 -3.676 -1.917],10.0,303,0.4189424,1070.4803
-26187204.0,,1.0,-236.9891,1.0,100.0,True,1252223500.0,12564999000.0,4949.4985,0.11873884,12093625,100,496.4403,4999.6533,-1,1,9.864491e+34,,24743994.0,495.02,9.980473,-4.532695e+23,3454261000000000.0,14040.23529624939,100.0,10.0,1.0,4949.499079522595,30400,-236.9891,[ 0.208  0.441 -3.671 -1.964],10.0,304,0.4189424,138220220.0
-26188736.0,,1.0,-257.38223,1.0,100.0,True,4.955588,30.269974,4949.55,0.08342092,12143126,100,497.4485,4999.705,-1,1,2777995600000000.0,,24745496.0,495.01,,-76066690000000.0,111461410.0,14097.099932670593,100.0,10.0,1.0,4949.549701241564,30500,-257.38223,[ 0.029  0.595 -3.682 -2.046],10.0,305,0.4189424,4.469447
-25066798.0,,1.0,-250.83286,1.0,100.0,True,88.7315,576.8807,4841.581,0.21967086,12191564,100,427.37704,4999.7046,-1,1,635341600.0,,23623558.0,484.38,2879.7012,-36919894000.0,542489500.0,14165.16413807869,100.0,10.0,1.0,4841.580986679926,30600,-250.83286,[-0.031  0.605 -3.681 -2.034],10.0,306,0.4189424,31.928127
-25938860.0,,1.0,-250.45984,1.0,100.0,True,9577448.0,96257544.0,4899.662,0.18322846,12240567,100,699.23914,4999.698,-1,1,1.1102983e+27,,24495624.0,490.03,,-4.8089138e+19,24074790000000.0,14225.752874851227,100.0,10.0,1.0,4899.661925857619,30700,-250.45984,[-1.350e-03  6.138e-01 -3.682e+00 -2.031e+00],10.0,307,0.4189424,963145.94
-26438532.0,,1.0,-239.77005,1.0,100.0,True,4343.9272,43235.098,4999.531,0.02801936,12290567,100,0.08638833,4999.677,-1,1,4.4930654e+19,,24995306.0,500.0,4999.161,-9673760000000000.0,14957373000.0,14275.640345573425,100.0,10.0,1.0,4999.530721885449,30800,-239.77005,[ 0.056  0.631 -3.681 -2.012],10.0,308,0.4189424,598.4155
-25955136.0,,1.0,-244.92345,1.0,100.0,True,193069.72,1940556.0,4924.063,0.13865463,12339819,100,515.2686,4999.6943,-1,1,2.029959e+33,,24511900.0,492.52,9.979701,-6.502344e+22,483227000000.0,14327.80823302269,100.0,10.0,1.0,4924.063328877495,30900,-244.92345,[-0.032  0.707 -3.684 -1.965],10.0,309,0.4189424,19564.316
-18092826.0,,1.0,-256.22653,1.0,100.0,True,86192.06,668962.1,3962.4595,0.031760752,12379515,100,973.9143,4999.704,-1,1,3.83774e+25,,16649592.0,396.96,2019.7673,-8.940582e+18,217039400000.0,14375.995645523071,100.0,10.0,1.0,3962.4592896855506,31000,-256.22653,[-0.082  0.69  -3.682 -1.998],10.0,310,0.4189424,18569.6
-26412476.0,,1.0,-260.85266,1.0,100.0,True,2321422.0,23330476.0,4996.852,0.083599314,12429489,100,26.857973,4999.6787,-1,1,1.5766677e+23,,24969248.0,499.74,4729.619,-5.7305684e+17,5371972000000.0,14417.674793481827,100.0,10.0,1.0,4996.8517060690765,31100,-260.85266,[-0.021  0.699 -3.682 -2.005],10.0,311,0.4189424,239430.06
-26188684.0,,1.0,-246.77348,1.0,100.0,True,6180.601,59617.055,4949.5444,0.025787447,12478990,100,497.44794,4999.702,-1,1,1.2176547e+29,,24745444.0,495.01,,-5.036046e+20,25684214000.0,14474.819590330124,100.0,10.0,1.0,4949.544508440159,31200,-246.77348,[ 0.031  0.714 -3.674 -1.973],10.0,312,0.4189424,1027.5889
-25727436.0,,1.0,-256.31128,1.0,100.0,True,873.2257,8160.16,4899.443,0.007141057,12527998,100,528.83704,4999.6836,-1,1,2.3225873e+19,,24284208.0,490.08,,-6955217400000000.0,4785008000.0,14527.011001825333,100.0,10.0,1.0,4899.442813016467,31300,-256.31128,[-0.046  0.786 -3.687 -1.906],10.0,313,0.4189424,191.5145
-19609868.0,,1.0,-243.11061,1.0,100.0,True,90630.125,809635.6,4179.119,0.12651646,12569857,100,837.6333,4999.646,-1,1,2.7124101e+23,,18166666.0,418.59,1879.7957,-7.516155e+17,269977500000.0,14578.792708396912,100.0,10.0,1.0,4179.119021397453,31400,-243.11061,[-0.095  0.791 -3.671 -1.872],10.0,314,0.4189424,17562.904
-26259972.0,,1.0,-258.76962,1.0,100.0,True,74.71307,674.2155,4979.918,0.06459857,12619664,100,131.0407,4999.664,-1,1,75261930.0,,24816754.0,498.07,3979.5835,-13013900000.0,493774400.0,14636.258335351944,100.0,10.0,1.0,4979.917908737259,31500,-258.76962,[-0.034  0.788 -3.681 -1.875],10.0,315,0.4189424,22.63706
-25818944.0,,1.0,-258.08,1.0,100.0,True,18.460943,145.93398,4885.8354,0.031177826,12668530,100,710.1439,4999.7285,-1,1,6.534427e+24,,24375690.0,488.66,9.981088,-3.689232e+18,222516240.0,14698.860117197037,100.0,10.0,1.0,4885.835387527029,31600,-258.08,[-0.005  0.759 -3.662 -1.919],10.0,316,0.4189424,8.924071
-23742680.0,,1.0,-251.40651,1.0,100.0,True,79804.28,472934.16,4663.379,0.05876564,12715194,100,743.19275,4999.714,-1,1,5.677691e+33,,22299436.0,466.64,,-1.0874657e+23,464847100000.0,14754.042226076126,100.0,10.0,1.0,4663.378905946759,31700,-251.40651,[-0.058  0.727 -3.657 -1.924],10.0,317,0.4189424,29942.75
-26188478.0,,1.0,-246.5561,1.0,100.0,True,1463.6768,14712.695,4949.6245,0.12436131,12764696,100,496.4528,4999.6885,-1,1,5823475000.0,,24745246.0,495.02,9.981646,-114221570000.0,4088854000.0,14798.7605843544,100.0,10.0,1.0,4949.624300739362,31800,-246.5561,[ 2.950e-03  7.385e-01 -3.658e+00 -1.917e+00],10.0,318,0.4189424,163.6004
-26438356.0,,1.0,-244.76064,1.0,100.0,True,2817.8352,17456.836,4999.5127,0.103698686,12814696,100,0.085393496,4999.6855,-1,1,442250400000.0,,24995124.0,500.0,4999.2524,-979520500000.0,19768855000.0,14854.889765501022,100.0,10.0,1.0,4999.512498162506,31900,-244.76064,[ 0.052  0.719 -3.655 -1.95 ],10.0,319,0.4189424,790.90704
-26188044.0,,1.0,-277.89505,1.0,100.0,True,5953.8916,45206.41,4949.682,0.0034835672,12864199,100,495.45563,4999.6533,-1,1,556495200000000.0,,24744832.0,495.03,19.960695,-34076845000000.0,32116226000.0,14920.563818693161,100.0,10.0,1.0,4949.682298880606,32000,-277.89505,[ 0.045  0.813 -3.658 -1.868],10.0,320,0.4189424,1285.0367
-26438638.0,,1.0,-252.3937,1.0,100.0,True,60.81541,488.10046,4999.5405,0.16053815,12914199,100,0.07924557,4999.6885,-1,1,2478398500.0,,24995406.0,500.0,4999.355,-72344110000.0,496748300.0,14972.13164806366,100.0,10.0,1.0,4999.540732577474,32100,-252.3937,[ 0.006  0.742 -3.657 -1.963],10.0,321,0.4189424,19.873709
-26438292.0,,1.0,-256.0118,1.0,100.0,True,22936.771,190704.0,4999.506,0.0048592375,12964199,100,0.09215304,4999.6836,-1,1,649277500000000.0,,24995062.0,500.0,4999.1943,-36875016000000.0,101122660000.0,15021.377975225449,100.0,10.0,1.0,4999.506161712119,32200,-256.0118,[ 0.062  0.733 -3.659 -1.989],10.0,322,0.4189424,4045.6719
-26187652.0,,1.0,-246.40372,1.0,100.0,True,3404.7812,24723.49,4949.5435,0.013216438,13013701,100,496.44473,4999.655,-1,1,3114478900000.0,,24744440.0,495.02,9.981103,-2571311500000.0,24410223000.0,15083.11475777626,100.0,10.0,1.0,4949.543568122937,32300,-246.40372,[ 0.151  0.806 -3.652 -1.941],10.0,323,0.4189424,976.6571
-26437320.0,,1.0,-256.03207,1.0,100.0,True,3080.3916,26859.215,4999.413,0.045291543,13063701,100,0.11135618,4999.612,-1,1,31297999000.0,,24994132.0,500.0,4999.055,-271763590000.0,16452154000.0,15146.584141731262,100.0,10.0,1.0,4999.4132464781405,32400,-256.03207,[ 0.111  0.903 -3.65  -1.873],10.0,324,0.4189424,658.23975
-26437866.0,,1.0,-246.1457,1.0,100.0,True,151473040.0,1116875900.0,4999.465,0.0024670549,13113701,100,0.09536994,4999.6626,-1,1,5.3502845e+35,,24994648.0,500.0,4999.2207,-1.05562394e+24,1156981400000000.0,15195.739154815674,100.0,10.0,1.0,4999.464776841002,32500,-246.1457,[ 0.124  0.859 -3.633 -1.988],10.0,325,0.4189424,46289532.0
-26013892.0,,1.0,-246.55254,1.0,100.0,True,712.47,6852.2783,4927.1484,0.0203101,13162980,100,542.11945,4999.645,-1,1,5.022504e+20,,24570684.0,492.79,9.985635,-3.2342822e+16,3252246500.0,15253.34097456932,100.0,10.0,1.0,4927.1482243075825,32600,-246.55254,[ 0.038  0.927 -3.637 -1.764],10.0,326,0.4189424,130.20952
-25002856.0,,1.0,-249.7835,1.0,100.0,True,152.68355,958.195,4796.813,0.08662498,13210973,100,741.7826,4999.63,-1,1,3385347800.0,,23559658.0,479.93,,-85078690000.0,1110123100.0,15311.615355491638,100.0,10.0,1.0,4796.813164049475,32700,-249.7835,[-0.067  0.894 -3.659 -1.818],10.0,327,0.4189424,54.29622
-26185404.0,,1.0,-258.8021,1.0,100.0,True,8512.592,85361.016,4949.318,0.0017225973,13260473,100,496.43124,4999.66,-1,1,1.3850585e+29,,24742188.0,495.0,9.979154,-5.3709905e+20,24785908000.0,15370.461640834808,100.0,10.0,1.0,4949.317732903166,32800,-258.8021,[-0.033  0.865 -3.659 -1.863],10.0,328,0.4189424,991.627
-21954838.0,,1.0,-247.69301,1.0,100.0,True,154.99487,1123.3245,4456.2627,0.009946499,13305088,100,808.2814,4999.71,-1,1,77577660.0,,20511596.0,446.15,,-13586858000.0,875341900.0,15418.81553530693,100.0,10.0,1.0,4456.262885098073,32900,-247.69301,[-0.093  0.876 -3.661 -1.848],10.0,329,0.4189424,57.193966
-25055196.0,,1.0,-264.0738,1.0,100.0,True,1129.2739,11110.472,4798.739,0.025149371,13353095,100,764.2343,4999.716,-1,1,7210929000.0,,23611948.0,480.07,9.981637,-126733610000.0,4180134700.0,15477.871384382248,100.0,10.0,1.0,4798.738743291041,33000,-264.0738,[-0.057  0.849 -3.66  -1.891],10.0,330,0.4189424,194.7504
-26171030.0,,1.0,-255.97575,1.0,100.0,True,10680.4375,107341.516,4947.746,0.15413383,13402579,100,497.5897,4999.709,-1,1,9719561000.0,,24727786.0,494.84,,-168906500000.0,26623767000.0,15532.018957614899,100.0,10.0,1.0,4947.746035344825,33100,-255.97575,[-0.02   0.811 -3.658 -1.924],10.0,331,0.4189424,1141.0712
-26438268.0,,1.0,-277.4886,1.0,100.0,True,32385.158,325509.12,4999.505,0.18363711,13452579,100,0.07907143,4999.672,-1,1,66342060000.0,,24995046.0,500.0,4999.326,-454475840000.0,82755080000.0,15573.15526008606,100.0,10.0,1.0,4999.504646122161,33200,-277.4886,[ 0.015  0.802 -3.673 -1.875],10.0,332,0.4189424,3310.929
-26437998.0,,1.0,-247.86081,1.0,100.0,True,6382718.0,64148744.0,4999.477,0.14095423,13502579,100,0.099322386,4999.6787,-1,1,3302257300000.0,,24994770.0,500.0,4999.2324,-18656449000000.0,16033868000000.0,15633.932793855667,100.0,10.0,1.0,4999.477115104231,33300,-247.86081,[ 0.062  0.843 -3.676 -1.873],10.0,333,0.4189424,641499.8
-26437800.0,,1.0,-259.17148,1.0,100.0,True,871.68463,5898.9263,4999.458,0.0045736157,13552579,100,0.121993236,4999.664,-1,1,1.3095134e+17,,24994582.0,500.0,4998.708,-522255470000000.0,8418475000.0,15690.25491809845,100.0,10.0,1.0,4999.4584526103245,33400,-259.17148,[ 0.127  0.928 -3.675 -1.936],10.0,334,0.4189424,336.81808
-26438232.0,,1.0,-256.6962,1.0,100.0,True,82118536.0,825419700.0,4999.5015,0.32586345,13602579,100,0.103664316,4999.668,-1,1,1.8304735e+34,,24995012.0,500.0,4999.1436,-1.9525556e+23,209152980000000.0,15751.270863771439,100.0,10.0,1.0,4999.501222672338,33500,-256.6962,[ 0.07   0.837 -3.689 -1.998],10.0,335,0.4189424,8367669.0
-23100560.0,,1.0,-233.06863,1.0,100.0,True,28739.521,241116.58,4595.495,0.04877644,13648578,100,733.99005,4999.7065,-1,1,5.741028e+20,,21657320.0,459.99,9.98014,-3.4579986e+16,125591990000.0,15807.953488588333,100.0,10.0,1.0,4595.495483135809,33600,-233.06863,[-0.081  0.851 -3.693 -2.196],10.0,336,0.4189424,7954.2524
-26427952.0,,1.0,-261.02475,1.0,100.0,True,5313.07,42354.887,4998.4585,0.041536495,13698568,100,10.96278,4999.713,-1,1,522186520000.0,,24984706.0,499.9,4889.383,-1076754250000.0,33855074000.0,15857.71773314476,100.0,10.0,1.0,4998.458377887528,33700,-261.02475,[-0.029  0.878 -3.691 -2.176],10.0,337,0.4189424,1359.1578
-26438460.0,,1.0,-254.56467,1.0,100.0,True,13.176053,114.95812,4999.5225,0.1315523,13748568,100,0.07641048,4999.6904,-1,1,885848400000.0,,24995228.0,500.0,4999.288,-1358488500000.0,158512300.0,15909.202510118484,100.0,10.0,1.0,4999.522814270074,33800,-254.56467,[-0.022  0.975 -3.694 -2.098],10.0,338,0.4189424,6.3418317
-24928346.0,,1.0,-253.55643,1.0,100.0,True,95793.09,912829.4,4832.4546,0.045929026,13796921,100,363.9894,4999.7075,-1,1,5.6241577e+21,,23485104.0,483.53,3029.781,-1.08232695e+17,276476850000.0,15960.27550649643,100.0,10.0,1.0,4832.45443338619,33900,-253.55643,[-0.078  0.949 -3.692 -2.1  ],10.0,339,0.4189424,17950.502
-26188624.0,,1.0,-254.74274,1.0,100.0,True,9.319435,67.62578,4949.6396,0.09365823,13846423,100,496.45447,4999.68,-1,1,109982290000.0,,24745398.0,495.02,9.980087,-478763500000.0,149678240.0,16022.453928232193,100.0,10.0,1.0,4949.639604906546,34000,-254.74274,[-0.023  0.924 -3.691 -2.116],10.0,340,0.4189424,5.997569
-24632458.0,,1.0,-250.0304,1.0,100.0,True,2130830.5,17601632.0,4775.9653,0.19510521,13894214,100,615.936,4999.6934,-1,1,4.4886294e+31,,23189224.0,477.91,,-9.669031e+21,4882356000000.0,16074.278131484985,100.0,10.0,1.0,4775.965476465477,34100,-250.0304,[-0.069  0.884 -3.692 -2.129],10.0,341,0.4189424,357636.9
-26188678.0,,1.0,-251.19022,1.0,100.0,True,3.615101,16.993914,4949.5444,0.21528402,13943715,100,497.4479,4999.7007,-1,1,5976119300000.0,,24745440.0,495.01,,-3528173000000.0,104613010.0,16128.38365983963,100.0,10.0,1.0,4949.5441934808505,34200,-251.19022,[-0.007  0.892 -3.689 -2.12 ],10.0,342,0.4189424,4.1954713
-25053858.0,,1.0,-256.4189,1.0,100.0,True,1323411.0,9222345.0,4841.2637,0.10240614,13992149,100,415.67383,4999.709,-1,1,1.13761746e+33,,23610616.0,484.34,3099.6372,-4.867735e+22,5499046600000.0,16186.695879459381,100.0,10.0,1.0,4841.263393672587,34300,-256.4189,[-0.059  0.866 -3.695 -2.142],10.0,343,0.4189424,331020.1
-25938586.0,,1.0,-264.3374,1.0,100.0,True,1502.4237,14444.427,4899.734,0.06886773,14041153,100,698.5377,4999.6963,-1,1,108079760000.0,,24495350.0,490.04,,-484084020000.0,9624961000.0,16237.929047584534,100.0,10.0,1.0,4899.734080682477,34400,-264.3374,[ 1.435e-04  8.826e-01 -3.694e+00 -2.134e+00],10.0,344,0.4189424,385.09137
-25938440.0,,1.0,-254.8956,1.0,100.0,True,50999028.0,502417820.0,4899.5215,0.069499,14090155,100,699.93164,4999.673,-1,1,2.28532e+26,,24495218.0,490.02,,-2.1817205e+19,153394400000000.0,16282.86170887947,100.0,10.0,1.0,4899.521707775974,34500,-254.8956,[-0.012  0.952 -3.687 -2.031],10.0,345,0.4189424,6137081.5
-26187920.0,,1.0,-255.96132,1.0,100.0,True,333133.66,3348276.5,4949.5723,0.06019412,14139657,100,496.4477,4999.626,-1,1,145608000000.0,,24744724.0,495.02,9.980572,-1391614200000.0,840924460000.0,16328.965900659561,100.0,10.0,1.0,4949.572116509201,34600,-255.96132,[ 0.08   1.033 -3.694 -2.057],10.0,346,0.4189424,33645.36
-26187522.0,,1.0,-247.86879,1.0,100.0,True,82244.76,691736.56,4949.5317,0.15229163,14189159,100,496.44363,4999.6367,-1,1,6203818000000000.0,,24744320.0,495.02,9.980304,-114095295000000.0,425305740000.0,16361.512951135635,100.0,10.0,1.0,4949.531834925984,34700,-247.86879,[ 0.158  1.124 -3.691 -2.024],10.0,347,0.4189424,17016.635
-26188296.0,,1.0,-255.36494,1.0,100.0,True,2323.701,19974.7,4949.5063,0.06770285,14238660,100,497.44412,4999.6904,-1,1,403089720000.0,,24745064.0,495.01,,-929387700000.0,13111447000.0,16389.212906599045,100.0,10.0,1.0,4949.50640170448,34800,-255.36494,[ 0.074  1.126 -3.848 -2.199],10.0,348,0.4189424,524.5655
-26187812.0,,1.0,-255.38594,1.0,100.0,True,3516.3684,34294.8,4949.4624,0.11061598,14288161,100,497.43967,4999.6133,-1,1,1350521700000.0,,24744622.0,495.01,,-1695695000000.0,18579454000.0,16412.003283023834,100.0,10.0,1.0,4949.462205265355,34900,-255.38594,[ 0.127  1.205 -3.848 -2.118],10.0,349,0.4189424,743.35876
-26437028.0,,1.0,-249.09007,1.0,100.0,True,48975.715,471363.56,4999.3843,0.02730105,14338161,100,0.13108245,4999.603,-1,1,1.9990358e+20,,24993844.0,500.0,4999.0195,-2.0404447e+16,193000600000.0,16435.40117764473,100.0,10.0,1.0,4999.384363098505,35000,-249.09007,[ 0.151  1.308 -3.85  -2.052],10.0,350,0.4189424,7722.846
-26437138.0,,1.0,-249.31233,1.0,100.0,True,13.189885,89.614204,4999.3945,0.020690465,14388161,100,0.09911685,4999.62,-1,1,72056930000.0,,24993944.0,500.0,4999.162,-387525700000.0,133152360.0,16459.422215223312,100.0,10.0,1.0,4999.394368720456,35100,-249.31233,[-0.069  1.423 -3.828 -2.03 ],10.0,351,0.4189424,5.327378
-26053212.0,,1.0,-247.66832,1.0,100.0,True,6290.917,47702.336,4959.045,0.11540568,14437769,100,133.76543,4999.621,-1,1,934417140000.0,,24610018.0,496.08,4259.5156,-1420904600000.0,25873388000.0,16483.491182088852,100.0,10.0,1.0,4959.044849922018,35200,-247.66832,[-0.129  1.405 -3.826 -2.033],10.0,352,0.4189424,1124.1454
-26172528.0,,1.0,-256.84882,1.0,100.0,True,120508.25,1184429.5,4949.2993,0.09720208,14487271,100,483.48178,4999.645,-1,1,6.8395345e+24,,24729320.0,495.02,139.85663,-3.7742534e+18,472928000000.0,16507.41285586357,100.0,10.0,1.0,4949.299709413402,35300,-256.84882,[-0.09   1.442 -3.843 -2.004],10.0,353,0.4189424,18924.295
-24629900.0,,1.0,-245.5201,1.0,100.0,True,54473.59,547693.1,4755.2046,0.034445472,14534851,100,758.10876,4999.634,-1,1,2.9266625e+17,,23186700.0,475.8,,-780875650000000.0,143449490000.0,16531.934027910233,100.0,10.0,1.0,4755.204801624468,35400,-245.5201,[-0.131  1.351 -3.851 -2.078],10.0,354,0.4189424,5761.757
-21192324.0,,1.0,-235.23016,1.0,100.0,True,126068.23,1254639.0,4375.064,0.03688812,14578668,100,779.7059,4999.6465,-1,1,1.3283188e+19,,19749120.0,438.17,,-5260091500000000.0,292510070000.0,16554.756771564484,100.0,10.0,1.0,4375.06352772622,35500,-235.23016,[-0.183  1.322 -3.85  -2.097],10.0,355,0.4189424,18276.766
-25774148.0,,1.0,-253.40271,1.0,100.0,True,5189.1953,32873.47,4904.7983,0.013721548,14627733,100,523.3401,4999.6646,-1,1,7237419400000.0,,24330930.0,490.65,,-3920886000000.0,38372737000.0,16576.90339589119,100.0,10.0,1.0,4904.798288149879,35600,-253.40271,[-0.122  1.332 -3.851 -2.093],10.0,356,0.4189424,1536.9767
