EmpiricalD2,EpRewMean,Iteration,TimestepsSoFar,InitialReturnMean,MaxIW,ReturnMeanIW,J_sample_variance,MinIW,TimeElapsed,EpThisIter,InitialReturnStd,EpisodesSoFar,InitialBound,InitialReturnMax,Weights,Bound,EpLenMean,MeanIW,InitialReturnMin,StdIW
1.0007582,-137.31094783419292,485,2057443,7.400513e-06,1.1050001,234.99974,26.491734,0.94364464,4522.15567111969,100,1.8302517,48500,-154753430000000.0,5.8822784,[ 0.539 -0.582  0.248  0.413  0.002],-154753430000000.0,41.15,1.0050339,-2.0497284,0.02719844
1.0007929,-139.9187268675602,486,2061807,3.6621093e-06,1.0636168,221.89236,20.244175,0.91907436,4532.050519704819,100,1.7477698,48600,-188704000000000.0,6.485321,[ 0.54  -0.581  0.249  0.413  0.002],-188704000000000.0,43.64,1.0055718,-2.168785,0.023241874
1.0013674,-139.89161952438727,487,2066172,3.0517579e-06,1.1065282,221.81966,47.94848,0.9063616,4541.610904216766,100,1.7945719,48700,-182903180000000.0,7.294243,[ 0.539 -0.582  0.248  0.412  0.003],-182903180000000.0,43.65,1.005609,-2.034172,0.034251325
1.0064305,-137.9742019265368,488,2070323,-3.2043456e-06,1.2087792,233.40479,203.84692,0.8348271,4551.021240234375,100,1.6279397,48800,-285348370000000.0,5.479431,[ 0.539 -0.582  0.25   0.412  0.003],-285348370000000.0,41.51,1.0046409,-1.9902954,0.073905624
1.0015541,-137.14961741044806,489,2074392,6.3323973e-06,1.1353382,238.11014,65.74271,0.9151596,4560.300450801849,100,1.7231799,48900,-186750930000000.0,4.469185,[ 0.538 -0.579  0.253  0.412  0.002],-186750930000000.0,40.69,1.0050046,-1.803566,0.041549098
1.0017856,-136.81451422205285,490,2078455,-1.0070801e-05,1.1590828,237.9937,70.334,0.8968071,4569.790741682053,100,1.7202187,49000,-372533520000000.0,4.015877,[ 0.538 -0.579  0.255  0.412  0.002],-372533520000000.0,40.63,1.0039605,-2.1999283,0.04156756
1.0011595,-138.40668644957375,491,2082678,-2.822876e-06,1.1473877,229.11433,59.58376,0.9219723,4579.420808792114,100,2.0299044,49100,-329457800000000.0,8.286324,[ 0.538 -0.579  0.252  0.412  0.002],-329457800000000.0,42.23,1.005026,-2.2751923,0.036478933
1.0010977,-140.51047313690583,492,2087083,5.264282e-06,1.1159412,220.0859,28.968363,0.9267107,4589.016938447952,100,1.5947067,49200,-229798000000000.0,5.0880814,[ 0.537 -0.579  0.254  0.411  0.001],-229798000000000.0,44.05,1.0056885,-1.9192276,0.02781785
1.0067325,-140.42713882101032,493,2091520,8.850097e-06,1.2364987,217.91135,180.16899,0.8490564,4599.044803380966,100,1.7387984,49300,-222776650000000.0,7.47731,[ 0.537 -0.579  0.256  0.414  0.002],-222776650000000.0,44.37,1.0055804,-2.1769867,0.07504417
1.0014056,-140.9777367231338,494,2095995,1.6021728e-06,1.1441212,216.36636,48.68805,0.90935016,4609.16622543335,100,1.6277614,49400,-249590350000000.0,4.7011642,[ 0.538 -0.576  0.257  0.409  0.004],-249590350000000.0,44.75,1.0052695,-2.1691513,0.03508465
1.0007182,-139.21053495147376,495,2100307,-3.8146973e-06,1.0684927,224.28613,23.683552,0.9304932,4618.893128395081,100,1.5733683,49500,-207193790000000.0,5.328453,[ 0.539 -0.576  0.257  0.412  0.006],-207193790000000.0,43.12,1.005545,-2.0752335,0.02607826
1.0005579,-136.48891525961832,496,2104320,4.272461e-06,1.0926714,241.2484,22.130383,0.9397508,4628.0513463020325,100,1.7899612,49600,-288297330000000.0,6.3013,[ 0.539 -0.575  0.258  0.412  0.006],-288297330000000.0,40.13,1.0051568,-2.110054,0.023161909
1.0008651,-136.4753186705567,497,2108346,-6.027222e-06,1.1437488,240.25706,47.88007,0.93134654,4637.339310884476,100,1.5695779,49700,-288297330000000.0,4.7612305,[ 0.539 -0.576  0.257  0.412  0.007],-288297330000000.0,40.26,1.0047444,-1.9056396,0.032775704
1.0004467,-133.26036383213,498,2112053,-4.653931e-06,1.0769197,260.6489,21.542988,0.9533806,4646.137708187103,100,1.8049107,49800,-300394300000000.0,4.9245453,[ 0.539 -0.575  0.257  0.41   0.008],-300394300000000.0,37.07,1.0046624,-2.1463852,0.020336863
1.0005581,-137.34929426844442,499,2116184,4.043579e-06,1.101426,233.93813,23.670866,0.9528232,4655.275576591492,100,1.9302326,49900,-202939220000000.0,6.200508,[ 0.54  -0.574  0.258  0.41   0.009],-202939220000000.0,41.31,1.0056201,-2.3968277,0.023949174
