InitialReturnStd,MeanIW,J_sample_variance,EpLenMean,Weights,ReturnMeanIW,InitialReturnMax,TimestepsSoFar,MaxIW,TimeElapsed,EmpiricalD2,Iteration,StdIW,EpThisIter,InitialBound,MinIW,InitialReturnMin,EpRewMean,Bound,EpisodesSoFar,InitialReturnMean
14.076837,1.0050333,266.06375,38.28,[-0.551 -1.125 -0.764 -1.086 -0.008],200.1121,36.421093,1769920,1.145267,3929.4956176280975,1.0008048,482,0.030712005,100,-1515505100000000.0,0.9307465,-18.583664,-106.08563286307096,-1515505100000000.0,48200,8.392334e-07
13.0440855,1.0062996,291.68204,37.9,[-0.551 -1.125 -0.763 -1.087 -0.008],203.8702,37.43484,1773710,1.2520794,3938.394762992859,1.0040038,483,0.065498136,100,-1562565200000000.0,0.860227,-19.165108,-106.58260994476782,-1562565200000000.0,48300,-5.340576e-07
13.728489,1.0063151,230.56535,37.17,[-0.551 -1.124 -0.764 -1.089 -0.007],209.43279,39.683346,1777427,1.1231093,3946.8545739650726,1.0009996,484,0.031067569,100,-1578569900000000.0,0.93316466,-17.323593,-107.07970177164009,-1578569900000000.0,48400,-2.5558472e-06
13.155473,1.0055524,202.38441,38.91,[-0.552 -1.123 -0.764 -1.09  -0.007],196.96146,30.764809,1781318,1.1023481,3955.6850728988647,1.000578,485,0.024400013,100,-1562565200000000.0,0.95267963,-19.585167,-106.50756032687559,-1562565200000000.0,48500,-4.4250487e-06
14.056422,1.0046767,250.01453,35.04,[-0.552 -1.124 -0.763 -1.091 -0.007],224.12892,39.190205,1784822,1.101568,3964.1599431037903,1.0006062,486,0.021261469,100,-1440156600000000.0,0.9508903,-16.947128,-106.55361364517715,-1440156600000000.0,48600,-2.1362305e-06
13.67231,1.0054104,199.61247,34.92,[-0.551 -1.124 -0.763 -1.09  -0.008],225.52937,42.2172,1788314,1.0752709,3972.762417078018,1.0007094,487,0.026265174,100,-1578569900000000.0,0.9236323,-17.284172,-106.58753561147121,-1578569900000000.0,48700,-4.9591063e-06
12.901276,1.0060227,226.36087,36.9,[-0.551 -1.123 -0.765 -1.089 -0.008],211.47968,32.016968,1792004,1.1606426,3981.4170825481415,1.0023491,488,0.04609309,100,-1712566800000000.0,0.87790865,-17.060638,-107.04924563277464,-1712566800000000.0,48800,6.8664554e-07
12.596177,1.0045497,260.6437,34.23,[-0.55  -1.123 -0.766 -1.09  -0.008],232.67035,58.55324,1795427,1.1310012,3989.450104236603,1.0021213,489,0.048883677,100,-1425536000000000.0,0.8692277,-15.778679,-107.24813367145784,-1425536000000000.0,48900,-5.340576e-07
14.586288,1.0061641,281.4321,36.03,[-0.551 -1.124 -0.766 -1.088 -0.007],213.96187,46.419888,1799030,1.1374897,3997.74857378006,1.0038532,490,0.057703316,100,-1340832400000000.0,0.8812567,-18.046349,-105.17551550755392,-1340832400000000.0,49000,3.5858154e-06
13.735181,1.0063925,297.8052,39.51,[-0.55  -1.122 -0.767 -1.089 -0.007],193.42703,43.471786,1802981,1.2973843,4007.372931241989,1.0039871,491,0.06670867,100,-1469842500000000.0,0.86674446,-19.95813,-106.60351341269552,-1469842500000000.0,49100,-6.1416627e-06
16.475933,1.0040725,540.4541,39.73,[-0.55  -1.119 -0.767 -1.09  -0.008],189.0607,49.60592,1806954,1.2707021,4016.4803981781006,1.0090169,492,0.0977714,100,-1300357700000000.0,0.78099847,-20.927834,-105.0728556443224,-1300357700000000.0,49200,-8.544922e-06
15.838819,1.0050378,407.22202,36.83,[-0.552 -1.121 -0.764 -1.09  -0.007],209.11523,63.28191,1810637,1.2637815,4025.2797644138336,1.0055728,493,0.06850613,100,-1038062050000000.0,0.83683777,-18.649239,-105.81203783463421,-1038062050000000.0,49300,-9.460449e-06
13.18824,1.005918,184.47469,34.83,[-0.553 -1.124 -0.765 -1.088 -0.006],226.96564,38.358147,1814120,1.0571091,4033.6037175655365,1.0008165,494,0.023800049,100,-1469842500000000.0,0.9331689,-16.25196,-106.99948675743197,-1469842500000000.0,49400,8.544922e-06
12.847218,1.0054401,195.21701,37.89,[-0.553 -1.123 -0.765 -1.088 -0.006],205.37465,56.077797,1817909,1.0724659,4042.482838153839,1.0007069,495,0.02402873,100,-1222979300000000.0,0.9309586,-16.826408,-107.42550725305684,-1222979300000000.0,49500,1.335144e-06
12.909487,1.0060831,243.4319,37.94,[-0.553 -1.123 -0.764 -1.089 -0.008],204.7184,37.700653,1821703,1.1981065,4051.3875527381897,1.0058331,496,0.077364795,100,-1578569900000000.0,0.81036973,-18.290047,-107.26488946120598,-1578569900000000.0,49600,2.5177003e-06
14.023609,1.0051498,238.56242,37.3,[-0.553 -1.12  -0.767 -1.089 -0.009],207.28517,43.628624,1825433,1.1152644,4060.4203929901123,1.0013459,497,0.036547028,100,-1368501400000000.0,0.8935219,-18.9748,-106.34962483070713,-1368501400000000.0,49700,-7.095337e-06
14.16971,1.0046949,278.93842,34.69,[-0.553 -1.12  -0.768 -1.088 -0.008],224.73161,40.46733,1828902,1.1012667,4068.8723289966583,1.0006217,498,0.030054912,100,-1627560700000000.0,0.92775816,-16.9589,-105.31163979949076,-1627560700000000.0,49800,-2.4414062e-06
13.031794,1.0053489,229.96341,35.81,[-0.553 -1.12  -0.767 -1.088 -0.008],219.98438,35.18601,1832483,1.1292125,4078.130804538727,1.0010937,499,0.033406746,100,-1661051400000000.0,0.9181499,-17.7128,-107.302569150887,-1661051400000000.0,49900,1.0681152e-06
