Bound,EpThisIter,MinIW,MaxIW,EpRewMean,Iteration,EmpiricalD2,StdIW,InitialBound,MeanIW,InitialReturnMean,J_sample_variance,Weights,TimestepsSoFar,ReturnMeanIW,InitialReturnMax,InitialReturnMin,EpisodesSoFar,TimeElapsed,EpLenMean,InitialReturnStd
-30.127974,100,0.66491854,1.7430515,-110.36472767981539,430,1.0165493,0.12467182,-30.140478,0.9861053,2.9563904e-07,3.2456717,[-0.675 -0.734 -0.382 -0.429 -0.265],5450276,3.216398,4.1004496,-4.0952272,43000,9413.844986200333,114.38,1.820037
-31.809803,100,1.0,1.0,-107.20417794532074,431,1.0,,-31.809803,1.0,4.4345856e-07,2.9325411,[-0.676 -0.735 -0.38  -0.428 -0.266],5463936,1.5240028,3.678022,-2.9233403,43100,9440.393607616425,136.6,1.7038826
-31.34072,100,1.0,1.0,-110.89216989633768,432,1.0,,-31.34072,1.0,-6.294251e-07,2.43874,[-0.676 -0.735 -0.38  -0.428 -0.266],5476739,1.9929065,3.966979,-2.8412132,43200,9463.909456729889,128.03,1.5538188
-30.67836,100,1.0,1.0,-111.99404362686867,433,1.0,,-30.67836,1.0,-3.0994414e-07,2.8435218,[-0.676 -0.735 -0.38  -0.428 -0.266],5489493,2.655357,4.3134756,-3.4904218,43300,9486.712780237198,127.54,1.677822
-31.163082,100,1.0,1.0,-110.66748905432303,434,1.0,,-31.163082,1.0,5.483627e-07,2.5452363,[-0.676 -0.735 -0.38  -0.428 -0.266],5502349,2.1704485,3.0319707,-3.1417947,43400,9510.409908771515,128.56,1.5873828
-31.852201,100,0.57475924,2.9249048,-109.33221984773594,435,1.0536338,0.21998489,-31.870956,1.0331473,9.298324e-08,2.7325628,[-0.676 -0.735 -0.38  -0.428 -0.266],5516316,1.5007303,4.2999353,-2.9495058,43500,9535.994863510132,139.67,1.6235466
-30.88584,100,1.0,1.0,-109.91060216878228,436,1.0,,-30.88584,1.0,5.00679e-08,3.2511122,[-0.681 -0.739 -0.38  -0.429 -0.274],5529019,2.4482858,3.8980503,-4.197559,43600,9561.468024015427,127.03,1.7940459
-31.306282,100,1.0,1.0,-111.43313741966918,437,1.0,,-31.306282,1.0,3.4809113e-07,2.762008,[-0.681 -0.739 -0.38  -0.429 -0.274],5542201,2.0277257,3.6210313,-3.7526965,43700,9585.058995246887,131.82,1.6535984
-30.725277,100,1.0,1.0,-112.51546154145835,438,1.0,,-30.725277,1.0,2.1219253e-07,3.581542,[-0.681 -0.739 -0.38  -0.429 -0.274],5554007,3.07954,4.414484,-3.1846051,43800,9606.809452533722,118.06,1.8830101
-31.3166,100,1.0,1.0,-110.02233338080086,439,1.0,,-31.3166,1.0,1.14440915e-07,2.8063037,[-0.681 -0.739 -0.38  -0.429 -0.274],5567130,2.0173764,4.394801,-3.1988668,43900,9629.643065929413,131.23,1.6668053
-30.705572,100,1.0,1.0,-113.039778836337,440,1.0,,-30.705572,1.0,6.198883e-08,2.7202015,[-0.681 -0.739 -0.38  -0.429 -0.274],5579194,2.6282907,4.0525517,-2.9865284,44000,9651.850196361542,120.64,1.6410362
-30.718472,100,1.0,1.0,-111.07094665510256,441,1.0,,-30.718472,1.0,-4.1007996e-07,3.1247246,[-0.681 -0.739 -0.38  -0.429 -0.274],5591585,2.616077,3.7065506,-6.1276164,44100,9674.608738660812,123.91,1.7588284
-30.833044,100,1.0,1.0,-112.87974412141563,442,1.0,,-30.833044,1.0,-5.9604645e-07,2.8120773,[-0.681 -0.739 -0.38  -0.429 -0.274],5604109,2.5004401,3.5798829,-2.8579803,44200,9697.131439447403,125.24,1.6685194
-32.06153,100,1.0,1.0,-109.76234864129081,443,1.0,,-32.06153,1.0,-3.0994414e-07,2.726089,[-0.681 -0.739 -0.38  -0.429 -0.274],5618522,1.2723683,3.683911,-3.6144605,44300,9721.080206632614,144.13,1.6428112
-31.529795,100,1.0,1.0,-113.2221389381275,444,1.0,,-31.529795,1.0,4.053116e-07,2.6672847,[-0.681 -0.739 -0.38  -0.429 -0.274],5632066,1.8036712,4.0726595,-3.4272194,44400,9746.279162406921,135.44,1.624996
-31.304668,100,1.0,1.0,-113.39113355401534,445,1.0,,-31.304668,1.0,-4.1007996e-07,2.4374478,[-0.681 -0.739 -0.38  -0.429 -0.274],5645005,2.0290294,4.298119,-3.0702376,44500,9769.75585269928,129.39,1.5534072
-31.421803,100,1.0,1.0,-113.7891824103581,446,1.0,,-31.421803,1.0,-4.720688e-07,3.1921344,[-0.681 -0.739 -0.38  -0.429 -0.274],5658663,1.912178,3.4809704,-3.2209897,44600,9794.378093004227,136.58,1.7776989
-31.849497,100,1.0,1.0,-111.03787412222032,447,1.0,,-31.849497,1.0,1.9073486e-08,2.5731132,[-0.681 -0.739 -0.38  -0.429 -0.274],5672602,1.4839157,3.7182627,-2.8159828,44700,9819.130031108856,139.39,1.596052
-31.540937,100,1.0,1.0,-111.09875225740346,448,1.0,,-31.540937,1.0,3.7908555e-07,2.6568518,[-0.681 -0.739 -0.38  -0.429 -0.274],5686483,1.7924792,3.9649043,-3.3288217,44800,9844.609418869019,138.81,1.6218147
-31.940102,100,1.0,1.0,-113.70641868876021,449,1.0,,-31.940102,1.0,-3.9100647e-07,2.539037,[-0.681 -0.739 -0.38  -0.429 -0.274],5700842,1.3932953,3.6879635,-3.1555953,44900,9870.246032238007,143.59,1.5854485
-31.545393,100,1.0,1.0,-111.72285381901605,450,1.0,,-31.545393,1.0,9.536743e-08,2.7715852,[-0.681 -0.739 -0.38  -0.429 -0.274],5714206,1.788073,4.9958105,-2.6487455,45000,9892.705859422684,133.64,1.6564629
-31.092844,100,1.0,1.0,-109.30771218424395,451,1.0,,-31.092844,1.0,4.959106e-07,3.9154987,[-0.681 -0.739 -0.38  -0.429 -0.274],5726948,2.2408931,4.5844088,-3.318223,45100,9916.129670858383,127.42,1.9688435
-30.91707,100,1.0,1.0,-110.97320432421695,452,1.0,,-30.91707,1.0,2.3841858e-07,2.9271853,[-0.681 -0.739 -0.38  -0.429 -0.274],5739543,2.4168792,3.8680139,-3.2830086,45200,9939.544087171555,125.95,1.702326
-31.33332,100,1.0,1.0,-111.2385446320697,453,1.0,,-31.33332,1.0,5.4359435e-07,2.667927,[-0.681 -0.739 -0.38  -0.429 -0.274],5752539,2.000477,4.3887463,-2.580809,45300,9965.099511861801,129.96,1.6251916
-31.346073,100,1.0,1.0,-111.47195263570582,454,1.0,,-31.346073,1.0,-5.0544736e-07,2.981396,[-0.681 -0.739 -0.38  -0.429 -0.274],5765789,1.9875077,4.2846904,-3.4595084,45400,9990.553265094757,132.5,1.7180171
-30.919691,100,0.54490113,1.7539697,-112.26775232624942,455,1.0493184,0.17703424,-30.945387,0.95899814,6.8664554e-07,2.9845142,[-0.681 -0.739 -0.38  -0.429 -0.274],5778534,2.4370437,3.0560918,-3.3159266,45500,10012.838825464249,127.45,1.6990964
-32.7463,100,1.0,1.0,-109.53226779062805,456,1.0,,-32.7463,1.0,1.4781952e-07,2.5592852,[-0.681 -0.74  -0.378 -0.427 -0.274],5794059,0.587707,3.9220183,-3.1465354,45600,10042.502851486206,155.25,1.5917577
-32.57741,100,1.0,1.0,-111.93422536484282,457,1.0,,-32.57741,1.0,-2.7179718e-07,2.9868343,[-0.681 -0.74  -0.378 -0.427 -0.274],5809034,0.7575993,3.9167795,-7.9242125,45700,10068.389980793,149.75,1.7195833
-32.46743,100,1.0,1.0,-112.64411035444152,458,1.0,,-32.46743,1.0,1.7642975e-07,2.881635,[-0.681 -0.74  -0.378 -0.427 -0.274],5824578,0.8659246,3.9176912,-3.29597,45800,10097.108312368393,155.44,1.6890289
-32.374508,100,1.0,1.0,-109.55176638829124,459,1.0,,-32.374508,1.0,5.722046e-07,2.393547,[-0.681 -0.74  -0.378 -0.427 -0.274],5839854,0.95920163,3.3647199,-2.8102174,45900,10125.792468547821,152.76,1.5393544
-31.641584,100,1.0,1.0,-108.78407089491049,460,1.0,,-31.641584,1.0,-9.536743e-08,3.2022946,[-0.681 -0.74  -0.378 -0.427 -0.274],5853811,1.692397,3.900478,-3.2493992,46000,10149.219231843948,139.57,1.7805257
-30.872196,100,1.0,1.0,-110.76898474891634,461,1.0,,-30.872196,1.0,9.536743e-08,3.1035817,[-0.681 -0.74  -0.378 -0.427 -0.274],5866116,2.4613578,3.7323866,-3.2249866,46100,10171.751884937286,123.05,1.752868
-32.244816,100,1.0,1.0,-111.42469168323076,462,1.0,,-32.244816,1.0,1.8596648e-07,2.4624598,[-0.681 -0.74  -0.378 -0.427 -0.274],5880679,1.0886481,4.3254943,-2.8961082,46200,10197.5188601017,145.63,1.561357
-32.219795,100,1.0,1.0,-110.96565705092883,463,1.0,,-32.219795,1.0,6.198883e-08,2.6582534,[-0.681 -0.74  -0.378 -0.427 -0.274],5895497,1.1147255,3.1135461,-5.5626636,46300,10223.127616882324,148.18,1.6222426
-32.323505,100,1.0,1.0,-113.26499524603243,464,1.0,,-32.323505,1.0,9.059906e-08,3.0140283,[-0.681 -0.74  -0.378 -0.427 -0.274],5910585,1.0099828,4.2402234,-2.8247318,46400,10248.493762254715,150.88,1.7273934
-32.18218,100,1.0,1.0,-110.76371592980166,465,1.0,,-32.18218,1.0,-1.4781952e-07,2.2708068,[-0.681 -0.74  -0.378 -0.427 -0.274],5925181,1.1512092,3.4295282,-2.994763,46500,10275.201864004135,145.96,1.4993662
-32.10813,100,1.0,1.0,-112.48638801039897,466,1.0,,-32.10813,1.0,3.7670137e-07,2.7439206,[-0.681 -0.74  -0.378 -0.427 -0.274],5939264,1.2253166,4.1882105,-2.7585979,46600,10300.793781757355,140.83,1.6481751
-31.574015,100,1.0,1.0,-111.2537812306623,467,1.0,,-31.574015,1.0,-6.651878e-07,3.4193256,[-0.681 -0.74  -0.378 -0.427 -0.274],5952978,1.7595499,4.9897294,-3.3675265,46700,10325.466410636902,137.14,1.8398728
-32.861694,100,1.0,1.0,-107.94523622693723,468,1.0,,-32.861694,1.0,1.001358e-07,3.085504,[-0.681 -0.74  -0.378 -0.427 -0.274],5968782,0.47199488,4.606983,-3.3816714,46800,10355.353443145752,158.04,1.7477554
-32.370148,100,1.0,1.0,-112.80324786226751,469,1.0,,-32.370148,1.0,5.340576e-07,3.710592,[-0.681 -0.74  -0.378 -0.427 -0.274],5984118,0.96321064,4.129669,-3.4297585,46900,10382.177301645279,153.36,1.9166341
-32.26617,100,1.0,1.0,-107.96446997933661,470,1.0,,-32.26617,1.0,3.194809e-07,3.4766688,[-0.681 -0.74  -0.378 -0.427 -0.274],5998738,1.0683781,4.147795,-6.5677576,47000,10409.785233259201,146.2,1.8552364
-32.04349,100,1.0,1.0,-110.37593632097523,471,1.0,,-32.04349,1.0,-3.33786e-07,2.8590975,[-0.681 -0.74  -0.378 -0.427 -0.274],6012825,1.2901443,4.138053,-3.0997725,47100,10437.290290355682,140.87,1.682411
-31.851143,100,1.0,1.0,-109.86514851812002,472,1.0,,-31.851143,1.0,-2.7656554e-07,2.3142693,[-0.681 -0.74  -0.378 -0.427 -0.274],6026535,1.4828062,3.9602463,-2.4003806,47200,10461.071425199509,137.1,1.513647
-32.80039,100,1.0,1.0,-111.95041140895914,473,1.0,,-32.80039,1.0,-6.198883e-08,3.3044107,[-0.681 -0.74  -0.378 -0.427 -0.274],6042736,0.5338012,4.508668,-4.251435,47300,10489.729185342789,162.01,1.808692
-31.880402,100,1.0,1.0,-111.37738064000123,474,1.0,,-31.880402,1.0,-1.4305114e-08,3.0300725,[-0.681 -0.74  -0.378 -0.427 -0.274],6056697,1.4530215,4.856371,-3.0160646,47400,10514.388103723526,139.61,1.7319851
-32.44152,100,1.0,1.0,-107.5649707184782,475,1.0,,-32.44152,1.0,-5.912781e-07,2.946013,[-0.681 -0.74  -0.378 -0.427 -0.274],6071044,0.89341,3.8309152,-4.496596,47500,10538.150686740875,143.47,1.7077919
-32.89334,100,0.41852903,1.6677918,-108.96826102073788,476,1.0567789,0.21234107,-32.9144,1.0081317,-4.7683717e-08,3.1721988,[-0.681 -0.74  -0.378 -0.427 -0.274],6087652,0.46025547,4.220725,-3.6811604,47600,10567.47461104393,166.08,1.7318772
-31.863682,100,1.0,1.0,-109.09979131281194,477,1.0,,-31.863682,1.0,3.4809113e-07,2.1944919,[-0.681 -0.739 -0.379 -0.43  -0.274],6101449,1.4703169,4.124354,-3.0385218,47700,10592.77497959137,137.97,1.4739562
-31.887497,100,1.0,1.0,-108.62667267797823,478,1.0,,-31.887497,1.0,-4.959106e-07,3.5744474,[-0.681 -0.739 -0.379 -0.43  -0.274],6115458,1.4472958,4.0550013,-8.032959,47800,10616.993182897568,140.09,1.881144
-31.69203,100,1.0,1.0,-109.25229572787728,479,1.0,,-31.69203,1.0,-3.7670137e-07,3.05956,[-0.681 -0.739 -0.379 -0.43  -0.274],6129132,1.6418294,3.152532,-3.3305936,47900,10642.429471731186,136.74,1.7403921
-30.925646,100,1.0,1.0,-114.03084381880099,480,1.0,,-30.925646,1.0,-3.6239624e-07,2.6748145,[-0.681 -0.739 -0.379 -0.43  -0.274],6141792,2.4080646,3.8270416,-3.0830603,48000,10664.464033603668,126.6,1.6272881
-30.846457,100,1.0,1.0,-110.31552502924265,481,1.0,,-30.846457,1.0,6.723404e-07,2.7371175,[-0.681 -0.739 -0.379 -0.43  -0.274],6154096,2.487245,3.7301817,-3.2750187,48100,10685.526967287064,123.04,1.6461308
-31.17801,100,1.0,1.0,-108.78754676309543,482,1.0,,-31.17801,1.0,4.3392183e-07,2.7802963,[-0.681 -0.739 -0.379 -0.43  -0.274],6166687,2.155508,3.4222326,-3.1007686,48200,10710.159575939178,125.91,1.659064
-32.137863,100,1.0,1.0,-109.88485547536278,483,1.0,,-32.137863,1.0,4.6730042e-07,2.645575,[-0.681 -0.739 -0.379 -0.43  -0.274],6180592,1.1964296,4.540624,-3.1374202,48300,10734.815801143646,139.05,1.6183695
-30.938887,100,1.0,1.0,-110.85483079015768,484,1.0,,-30.938887,1.0,2.4318695e-07,2.8282447,[-0.681 -0.739 -0.379 -0.43  -0.274],6193470,2.3946402,3.7187762,-3.5514336,48400,10758.667316675186,128.78,1.6733087
-32.274357,100,1.0,1.0,-109.47847109093506,485,1.0,,-32.274357,1.0,3.3855437e-07,2.806743,[-0.681 -0.739 -0.379 -0.43  -0.274],6208260,1.0590484,4.803382,-3.216104,48500,10787.022901296616,147.9,1.6669359
-32.363575,100,1.0,1.0,-109.10757602374741,486,1.0,,-32.363575,1.0,-2.1457672e-07,3.2823257,[-0.681 -0.739 -0.379 -0.43  -0.274],6223118,0.97139335,3.8770509,-7.30983,48600,10813.621417284012,148.58,1.8026377
-31.394922,100,0.9996769,1.0001605,-110.17185635716896,487,1.0,5.7608642e-05,-31.394934,0.9999972,-6.055832e-07,2.7147946,[-0.681 -0.739 -0.379 -0.43  -0.274],6236256,1.9386961,4.2201567,-3.390861,48700,10838.225022554398,131.38,1.6393927
-31.41552,100,1.0,1.0,-110.1532671717076,488,1.0,,-31.41552,1.0,-6.198883e-08,2.5402045,[-0.681 -0.739 -0.379 -0.43  -0.274],6249519,1.918117,3.527822,-3.230217,48800,10862.411428689957,132.63,1.5858129
-32.18235,100,1.0,1.0,-108.84705885945831,489,1.0,,-32.18235,1.0,1.2397766e-07,3.2379446,[-0.681 -0.739 -0.379 -0.43  -0.274],6263833,1.1519942,4.2458706,-2.9961357,48900,10888.139305830002,143.14,1.7904093
-31.237747,100,1.0,1.0,-109.43163529132813,490,1.0,,-31.237747,1.0,-5.483627e-07,2.804968,[-0.681 -0.739 -0.379 -0.43  -0.274],6276791,2.0962682,4.113429,-3.7265506,49000,10911.050212144852,129.58,1.6664088
-31.32544,100,1.0,1.0,-110.194411289547,491,1.0,,-31.32544,1.0,-2.670288e-07,3.2078102,[-0.681 -0.739 -0.379 -0.43  -0.274],6289809,2.008706,4.2019596,-3.1485052,49100,10934.922724485397,130.18,1.7820585
-32.117954,100,1.0,1.0,-111.85027947889186,492,1.0,,-32.117954,1.0,3.2901764e-07,2.6115835,[-0.681 -0.739 -0.379 -0.43  -0.274],6304373,1.215977,3.798386,-2.8530078,49200,10964.321321249008,145.64,1.607939
-32.081375,100,1.0,1.0,-110.10871623313017,493,1.0,,-32.081375,1.0,4.2915343e-07,2.386438,[-0.681 -0.739 -0.379 -0.43  -0.274],6318550,1.2530266,3.9307206,-2.8588605,49300,10989.26613855362,141.77,1.5370666
-32.61696,100,1.0,1.0,-110.33114107396742,494,1.0,,-32.61696,1.0,-4.529953e-07,2.3948865,[-0.681 -0.739 -0.379 -0.43  -0.274],6333695,0.7164071,4.09278,-2.7453203,49400,11015.302703142166,151.45,1.5397849
-32.285095,100,1.0,1.0,-108.26173242341865,495,1.0,,-32.285095,1.0,4.386902e-07,2.9695237,[-0.681 -0.739 -0.379 -0.43  -0.274],6348253,1.0486399,4.1735826,-2.7757244,49500,11043.291671991348,145.58,1.7145929
-31.540949,100,1.0,1.0,-111.70295856713764,496,1.0,,-31.540949,1.0,4.196167e-07,2.9569798,[-0.681 -0.739 -0.379 -0.43  -0.274],6361816,1.7924438,4.038989,-3.3406215,49600,11069.740153551102,135.63,1.7109674
-32.09616,100,1.0,1.0,-112.1733023894745,497,1.0,,-32.09616,1.0,5.2928925e-07,2.7432785,[-0.681 -0.739 -0.379 -0.43  -0.274],6376374,1.2380482,3.61693,-2.9903274,49700,11097.88741850853,145.58,1.6479825
-31.000635,100,1.0,1.0,-112.02516590827526,498,1.0,,-31.000635,1.0,2.3365021e-07,3.1198878,[-0.681 -0.739 -0.379 -0.43  -0.274],6389136,2.3335507,3.9083493,-3.12288,49800,11122.83881688118,127.62,1.7574668
-30.55638,100,0.48742685,1.8439713,-110.7810368480712,499,1.0549971,0.22121632,-30.580576,1.0468867,8.487701e-07,2.9116933,[-0.681 -0.739 -0.379 -0.43  -0.274],6401230,2.8028088,3.107519,-3.285225,49900,11144.714369773865,120.94,1.6094028
