EmpiricalD2,StdIW,InitialReturnStd,EpThisIter,Bound,TimeElapsed,J_sample_variance,InitialReturnMax,Iteration,InitialReturnMean,MaxIW,TimestepsSoFar,InitialBound,EpisodesSoFar,MeanIW,ReturnMeanIW,EpRewMean,MinIW,InitialReturnMin,Weights,EpLenMean
1.0,,1.7322575,100,-10.036234,14909.572192668915,3.0310261,3.611588,423,1.14440915e-07,1.0,7886359,-10.036234,42300,1.0,0.01416633,-109.60816659003974,1.0,-3.3400097,[-1.299 -0.004  0.016 -0.237 -0.018],175.85
1.0,,1.7751753,100,-10.243414,14938.348675251007,3.1830783,4.0923634,424,4.0769578e-07,1.0,7905263,-10.243414,42400,1.0,-0.1930132,-116.58197603783582,1.0,-3.360324,[-1.299 -0.004  0.016 -0.237 -0.018],189.04
1.0,,1.6597944,100,-10.199456,14965.101088762283,2.7827454,3.6926851,425,2.8610229e-08,1.0,7923454,-10.199456,42500,1.0,-0.14864852,-113.97483304095975,1.0,-6.812008,[-1.299 -0.004  0.016 -0.237 -0.018],181.91
1.0,,1.777044,100,-10.790428,14994.940126419067,3.1897829,4.108651,426,1.4781952e-07,1.0,7943036,-10.790428,42600,1.0,-0.73943585,-116.09816148764735,1.0,-8.473266,[-1.299 -0.004  0.016 -0.237 -0.018],195.82
1.0,,1.935192,100,-10.39828,15024.129549741745,3.782796,3.7093306,427,-2.002716e-07,1.0,7962446,-10.39828,42700,1.0,-0.34726307,-114.70175794027264,1.0,-10.819006,[-1.299 -0.004  0.016 -0.237 -0.018],194.1
1.0,,2.2032866,100,-9.74959,15049.93770480156,4.9035063,4.1061563,428,1.6212464e-07,1.0,7979968,-9.74959,42800,1.0,0.30179477,-123.09349308924186,1.0,-7.923766,[-1.299 -0.004  0.016 -0.237 -0.018],175.22
1.0,,1.7473614,100,-10.159837,15078.208805799484,3.0841136,4.114435,429,-2.2411346e-07,1.0,7999056,-10.159837,42900,1.0,-0.10942415,-119.40089786351103,1.0,-3.0408926,[-1.299 -0.004  0.016 -0.237 -0.018],190.88
1.0,,2.0986395,100,-10.202066,15106.220442533493,4.4487762,4.0611506,430,2.5749208e-07,1.0,8017721,-10.202066,43000,1.0,-0.1509161,-117.85678819912145,1.0,-10.165255,[-1.299 -0.004  0.016 -0.237 -0.018],186.65
1.0,,2.1214046,100,-9.758134,15134.843126058578,4.545817,4.030237,431,-1.2874604e-07,1.0,8036205,-9.758134,43100,1.0,0.29318896,-118.93774609098645,1.0,-12.330204,[-1.299 -0.004  0.016 -0.237 -0.018],184.84
1.0,,1.7396191,100,-10.267611,15162.88367342949,3.0568435,3.6779263,432,9.059906e-08,1.0,8055019,-10.267611,43200,1.0,-0.21671243,-117.35980222931839,1.0,-8.080966,[-1.299 -0.004  0.016 -0.237 -0.018],188.14
1.0,,2.0973885,100,-10.784558,15193.336915493011,4.4434733,3.9928775,433,2.479553e-07,1.0,8074951,-10.784558,43300,1.0,-0.7334141,-113.95038755199572,1.0,-10.418674,[-1.299 -0.004  0.016 -0.237 -0.018],199.32
1.0,,2.0493305,100,-10.960313,15225.310441970825,4.2421765,3.8040485,434,-3.9100647e-07,1.0,8096275,-10.960313,43400,1.0,-0.90916115,-112.73990002453101,1.0,-11.074546,[-1.299 -0.004  0.016 -0.237 -0.018],213.24
1.0,,2.0150654,100,-10.45988,15253.379292488098,4.101504,4.4046082,435,-3.671646e-07,1.0,8114879,-10.45988,43500,1.0,-0.40872934,-115.5135184865856,1.0,-11.238745,[-1.299 -0.004  0.016 -0.237 -0.018],186.04
1.0,,1.7974411,100,-10.514257,15282.453238010406,3.263429,4.2783494,436,4.2915343e-07,1.0,8133883,-10.514257,43600,1.0,-0.46346426,-117.30260335083085,1.0,-6.46141,[-1.299 -0.004  0.016 -0.237 -0.018],190.04
1.0,,2.0166955,100,-10.344363,15312.668263435364,4.1081414,4.01443,437,8.106232e-08,1.0,8154117,-10.344363,43700,1.0,-0.29321724,-114.98875778184812,1.0,-12.017397,[-1.299 -0.004  0.016 -0.237 -0.018],202.34
1.0,,1.8839372,100,-11.117747,15344.658974409103,3.5850694,3.3471699,438,4.9114226e-07,1.0,8175642,-11.117747,43800,1.0,-1.0666109,-116.81621338037824,1.0,-12.103928,[-1.299 -0.004  0.016 -0.237 -0.018],215.25
1.0,,2.1850865,100,-11.569337,15376.506373405457,4.822831,4.3643723,439,-5.364418e-07,1.0,8197027,-11.569337,43900,1.0,-1.5180155,-110.2459228584161,1.0,-12.753681,[-1.299 -0.004  0.016 -0.237 -0.018],213.85
1.0,,1.6827443,100,-10.481186,15406.353147745132,2.8602307,3.5187614,440,4.720688e-07,1.0,8216844,-10.481186,44000,1.0,-0.43078703,-113.0021892823233,1.0,-3.3522878,[-1.299 -0.004  0.016 -0.237 -0.018],198.17
1.0,,1.6460257,100,-10.714245,15436.315639972687,2.7367687,3.9315104,441,5.245209e-07,1.0,8237114,-10.714245,44100,1.0,-0.6638152,-117.2147490176057,1.0,-3.6230373,[-1.299 -0.004  0.016 -0.237 -0.018],202.7
1.0,,2.1276162,100,-9.875529,15462.422671079636,4.5724754,4.537278,442,-2.8610229e-08,1.0,8254586,-9.875529,44200,1.0,0.17597513,-117.98583350842911,1.0,-9.30147,[-1.299 -0.004  0.016 -0.237 -0.018],174.72
1.0,,1.9184744,100,-10.932158,15494.483177185059,3.7177217,4.042542,443,5.6028364e-07,1.0,8275990,-10.932158,44300,1.0,-0.8817626,-111.53049917180562,1.0,-3.6574297,[-1.299 -0.004  0.016 -0.237 -0.018],214.04
1.0,,2.0439827,100,-10.5560875,15523.370217561722,4.2200656,3.9399457,444,-2.5749208e-07,1.0,8294957,-10.5560875,44400,1.0,-0.50477916,-115.84268419143163,1.0,-8.053068,[-1.299 -0.004  0.016 -0.237 -0.018],189.67
1.0,,1.7672999,100,-10.511266,15553.187909841537,3.1548982,4.176607,445,3.361702e-07,1.0,8314603,-10.511266,44500,1.0,-0.46086544,-113.38615268468101,1.0,-3.2530537,[-1.299 -0.004  0.016 -0.237 -0.018],196.46
1.0,,2.1117983,100,-9.751301,15577.938498973846,4.50474,4.3305163,446,6.67572e-07,1.0,8331226,-9.751301,44600,1.0,0.30042794,-114.89622071234527,1.0,-11.916227,[-1.299 -0.004  0.016 -0.237 -0.018],166.23
1.5780289,0.6128924,1.931232,100,-10.154959,15605.716415643692,2.468511,3.0553048,447,2.5272368e-07,8.224842,8350098,-10.221395,44700,1.0440367,-0.068095796,-118.22010729378636,0.1370761,-10.045589,[-1.299 -0.004  0.016 -0.237 -0.018],188.72
1.0,,1.6235136,100,-10.75717,15635.423018693924,2.66242,3.8958955,448,,1.0,8370304,-10.75717,44800,1.0,-0.70676816,-111.28563017312288,1.0,-3.3921132,[-1.301 -0.011  0.022 -0.229 -0.02 ],202.06
1.0,,1.525541,100,-10.426044,15664.350627183914,2.3507833,3.5484393,449,-6.9618227e-07,1.0,8389631,-10.426044,44900,1.0,-0.37565544,-115.29106139902844,1.0,-2.9941206,[-1.301 -0.011  0.022 -0.229 -0.02 ],193.27
1.0,,1.6567621,100,-9.921646,15691.901574611664,2.7725863,3.7440176,450,-2.0980835e-07,1.0,8408016,-9.921646,45000,1.0,0.1287507,-116.80882725433003,1.0,-3.2577286,[-1.301 -0.011  0.022 -0.229 -0.02 ],183.85
1.0,,1.9835976,100,-10.683013,15722.873661518097,3.9744034,3.5264611,451,-4.720688e-07,1.0,8428898,-10.683013,45100,1.0,-0.63262916,-114.22066839193519,1.0,-3.7376704,[-1.301 -0.011  0.022 -0.229 -0.02 ],208.82
1.0,,1.6851579,100,-10.302466,15752.272144556046,2.868441,4.2186346,452,-2.670288e-07,1.0,8448324,-10.302466,45200,1.0,-0.25208294,-121.04691024690315,1.0,-2.8996358,[-1.301 -0.011  0.022 -0.229 -0.02 ],194.26
1.0,,2.2134743,100,-10.989773,15785.031918048859,4.9489574,4.1269608,453,3.671646e-07,1.0,8470016,-10.989773,45300,1.0,-0.93824357,-119.45323253892998,1.0,-14.437325,[-1.301 -0.011  0.022 -0.229 -0.02 ],216.92
1.0,,1.7506931,100,-11.661091,15820.373683929443,3.0958853,3.9885254,454,3.2663345e-07,1.0,8493569,-11.661091,45400,1.0,-1.6106951,-113.26641853078527,1.0,-3.2297525,[-1.301 -0.011  0.022 -0.229 -0.02 ],235.53
1.0,,1.6881622,100,-10.876793,15850.103838920593,2.8786786,4.2407303,455,-2.479553e-07,1.0,8513424,-10.876793,45500,1.0,-0.8263859,-114.18718826289798,1.0,-3.038354,[-1.301 -0.011  0.022 -0.229 -0.02 ],198.55
1.0,,1.720324,100,-10.915133,15881.231357336044,2.989409,4.0885315,456,4.6730042e-07,1.0,8534579,-10.915133,45600,1.0,-0.86463165,-113.89507489619128,1.0,-3.4406834,[-1.301 -0.011  0.022 -0.229 -0.02 ],211.55
1.0,,1.7268738,100,-10.778167,15911.566957950592,3.0122151,4.158162,457,1.7642975e-07,1.0,8555081,-10.778167,45700,1.0,-0.727493,-113.76659973246271,1.0,-4.1499367,[-1.301 -0.011  0.022 -0.229 -0.02 ],205.02
1.0,,1.7655178,100,-10.9818735,15942.440484762192,3.1485388,4.039564,458,4.386902e-07,1.0,8575575,-10.9818735,45800,1.0,-0.93147045,-111.69842868451472,1.0,-3.3079119,[-1.301 -0.011  0.022 -0.229 -0.02 ],204.94
1.0,,1.7067852,100,-10.121461,15970.114450454712,2.9425414,4.4658933,459,-4.053116e-08,1.0,8594136,-10.121461,45900,1.0,-0.07106192,-118.33287642348905,1.0,-3.2226224,[-1.301 -0.011  0.022 -0.229 -0.02 ],185.61
1.0,,1.8751265,100,-10.533062,15999.092126131058,3.5516155,4.2067127,460,-2.5272368e-07,1.0,8613755,-10.533062,46000,1.0,-0.4826712,-117.50261661427689,1.0,-3.2382526,[-1.301 -0.011  0.022 -0.229 -0.02 ],196.19
1.0,,1.9062725,100,-11.781855,16032.489941358566,3.6705804,4.180063,461,-2.7656554e-07,1.0,8635999,-11.781855,46100,1.0,-1.730974,-107.2197997791186,1.0,-7.181355,[-1.301 -0.011  0.022 -0.229 -0.02 ],222.44
2569.353,1.8300883,1.812886,100,-10.474755,16063.811842441559,11.543873,3.937224,462,-2.0503998e-07,36.777977,8656491,-10.660449,46200,0.9545773,-0.022595577,-113.72552445913624,1.0726002e-05,-3.3433208,[-1.301 -0.011  0.022 -0.229 -0.02 ],204.92
1.0,,1.8475256,100,-9.117825,16087.385594129562,3.4478285,3.826657,463,6.4849854e-07,1.0,8672015,-9.117825,46300,1.0,0.93318754,-114.17976450008358,1.0,-9.102354,[-1.306  0.004  0.032 -0.264 -0.022],155.24
1.9504169,0.6727863,2.1772199,100,-8.8379965,16109.451938152313,3.4172122,4.4056845,464,2.9802322e-07,6.8938084,8686802,-8.967667,46400,0.9662171,1.2813689,-112.94903363567288,0.05987486,-11.756645,[-1.306  0.004  0.032 -0.264 -0.022],147.87
1.0,,2.337631,100,-9.179421,16134.599621534348,5.519718,4.377516,465,1.3828277e-07,1.0,8703193,-9.179421,46500,1.0,0.87214494,-115.69449092858004,1.0,-13.922529,[-1.31  -0.008  0.029 -0.252 -0.022],163.91
1.0,,2.094661,100,-10.169261,16161.537404537201,4.4319234,3.7176862,466,-2.6464463e-07,1.0,8721360,-10.169261,46600,1.0,-0.11768488,-115.19089934703982,1.0,-8.355469,[-1.31  -0.008  0.029 -0.252 -0.022],181.67
1.0,,1.8870555,100,-10.174398,16188.917746782303,3.5969481,4.0460615,467,4.7683716e-07,1.0,8739790,-10.174398,46700,1.0,-0.12367405,-116.3776865108524,1.0,-6.0410986,[-1.31  -0.008  0.029 -0.252 -0.022],184.3
1.0,,2.1150787,100,-9.444415,16214.805133104324,4.5187445,3.5134907,468,-4.9114226e-07,1.0,8757117,-9.444415,46800,1.0,0.6064767,-116.44612197936902,1.0,-10.818899,[-1.31  -0.008  0.029 -0.252 -0.022],173.27
1.0,,2.3648007,100,-9.942892,16242.831312894821,5.648772,4.128737,469,6.9618227e-07,1.0,8775757,-9.942892,46900,1.0,0.10864139,-119.1871462232764,1.0,-14.564582,[-1.31  -0.008  0.029 -0.252 -0.022],186.4
1.0,,2.3242054,100,-10.66531,16270.699585437775,5.456497,3.7777932,470,-3.8146972e-08,1.0,8794329,-10.66531,47000,1.0,-0.61262923,-114.20297002000838,1.0,-13.048508,[-1.31  -0.008  0.029 -0.252 -0.022],185.72
1.0,,2.2746546,100,-9.57224,16295.687785863876,5.226317,4.458184,471,1.4781952e-07,1.0,8810974,-9.57224,47100,1.0,0.47963375,-119.6216839262472,1.0,-13.482044,[-1.31  -0.008  0.029 -0.252 -0.022],166.45
1.0,,2.0944896,100,-10.300026,16323.08782839775,4.431197,3.7827077,472,-3.194809e-07,1.0,8829844,-10.300026,47200,1.0,-0.2484871,-113.38643343103857,1.0,-12.900155,[-1.31  -0.008  0.029 -0.252 -0.022],188.7
1.0,,1.5231465,100,-9.947568,16350.357775211334,2.3434093,3.6848266,473,5.912781e-07,1.0,8847591,-9.947568,47300,1.0,0.10283449,-114.23056543451713,1.0,-2.8068566,[-1.31  -0.008  0.029 -0.252 -0.022],177.47
1.4736817,0.5562102,2.4954286,100,-9.135209,16374.797147989273,3.4785786,4.1544604,474,3.0994414e-07,4.835439,8864042,-9.26973,47400,1.051799,0.95003814,-118.12214463957162,0.13953558,-13.896183,[-1.31  -0.008  0.029 -0.252 -0.022],164.51
1.0,,2.772181,100,-10.599919,16403.21705341339,7.762615,3.9934945,475,-4.5776366e-07,1.0,8883175,-10.599919,47500,1.0,-0.5472153,-117.03469540026813,1.0,-14.826415,[-1.314 -0.019  0.031 -0.246 -0.024],191.33
1.0,,2.297625,100,-9.954755,16431.6118581295,5.332405,4.164039,476,2.4557113e-07,1.0,8901349,-9.954755,47600,1.0,0.09678014,-115.30150686191969,1.0,-14.358833,[-1.314 -0.019  0.031 -0.246 -0.024],181.74
1.0,,1.6405678,100,-10.534136,16460.541064977646,2.718649,4.238925,477,-4.5776366e-07,1.0,8920422,-10.534136,47700,1.0,-0.48373786,-114.24595524966186,1.0,-2.9710913,[-1.314 -0.019  0.031 -0.246 -0.024],190.73
1.0,,2.0237544,100,-9.949075,16488.055649995804,4.136951,4.183338,478,3.33786e-07,1.0,8938785,-9.949075,47800,1.0,0.10191843,-117.12028612647464,1.0,-9.167641,[-1.314 -0.019  0.031 -0.246 -0.024],183.63
1.0,,2.1129608,100,-10.810065,16518.927657604218,4.5097,3.7306354,479,1.4543534e-07,1.0,8959262,-10.810065,47900,1.0,-0.7589118,-115.0029746577099,1.0,-11.739053,[-1.314 -0.019  0.031 -0.246 -0.024],204.77
1.0,,1.7481736,100,-10.06604,16546.479400634766,3.0869806,3.7895074,480,8.6784365e-07,1.0,8978222,-10.06604,48000,1.0,-0.015653946,-109.93818289221261,1.0,-3.4273396,[-1.314 -0.019  0.031 -0.246 -0.024],189.6
1.0,,1.7022614,100,-10.053171,16575.53703188896,2.9269629,3.8217545,481,-1.9550323e-07,1.0,8997445,-10.053171,48100,1.0,-0.0027705096,-118.03678111239572,1.0,-3.037136,[-1.314 -0.019  0.031 -0.246 -0.024],192.23
1.0,,1.688384,100,-11.058864,16605.763639688492,2.8794348,4.7221184,482,-7.5340273e-07,1.0,9017810,-11.058864,48200,1.0,-1.0084704,-115.02235662716835,1.0,-3.0161676,[-1.314 -0.019  0.031 -0.246 -0.024],203.65
1.0,,2.5777643,100,-11.225287,16636.300105810165,6.711988,4.5825663,483,-5.00679e-07,1.0,9038265,-11.225287,48300,1.0,-1.1723968,-117.42221968103881,1.0,-11.818438,[-1.314 -0.019  0.031 -0.246 -0.024],204.55
1.0,,1.7168787,100,-10.263257,16663.735548973083,2.9774463,3.7701414,484,5.7220458e-08,1.0,9056939,-10.263257,48400,1.0,-0.2128533,-113.67702828251022,1.0,-3.2892609,[-1.314 -0.019  0.031 -0.246 -0.024],186.74
1.0,,1.6344,100,-9.58366,16689.585487127304,2.6982455,3.8017144,485,1.2874604e-07,1.0,9074185,-9.58366,48500,1.0,0.4667336,-113.05276231314554,1.0,-3.4292912,[-1.314 -0.019  0.031 -0.246 -0.024],172.46
1.0,,1.814607,100,-9.990153,16719.00982427597,3.326059,3.8203754,486,6.67572e-08,1.0,9093205,-9.990153,48600,1.0,0.06024598,-113.75950790005747,1.0,-3.2998695,[-1.314 -0.019  0.031 -0.246 -0.024],190.2
1.0,,1.842929,100,-9.482345,16744.769060373306,3.4306936,3.9545927,487,2.002716e-07,1.0,9110366,-9.482345,48700,1.0,0.5680517,-114.6036223714602,1.0,-3.356227,[-1.314 -0.019  0.031 -0.246 -0.024],171.61
2.1918437,0.54628956,1.7477132,100,-9.356711,16770.107429027557,3.7996051,3.631856,488,-1.0538101e-06,3.95364,9127289,-9.432698,48800,0.89848375,0.7660001,-116.90368515676799,0.04046676,-3.3749428,[-1.314 -0.019  0.031 -0.246 -0.024],169.23
1.3864359,0.5561779,2.257484,100,-9.968738,16797.08029937744,3.9165373,4.511814,489,7.6293944e-08,4.646605,9145025,-10.019083,48900,1.0033492,0.11491288,-114.34063755653975,0.22486162,-12.227709,[-1.312 -0.01   0.028 -0.259 -0.023],177.36
1.0,,1.6695181,100,-10.442644,16824.460110664368,2.8154452,4.6485295,490,-4.7683716e-07,1.0,9163461,-10.442644,49000,1.0,-0.39225435,-115.9463608243934,1.0,-3.0923138,[-1.314 -0.017  0.027 -0.251 -0.023],184.36
1.0,,2.2464843,100,-8.954121,16847.75097322464,5.097669,3.8475897,491,2.002716e-07,1.0,9178981,-8.954121,49100,1.0,1.0976343,-114.69331247089887,1.0,-9.697291,[-1.314 -0.017  0.027 -0.251 -0.023],155.2
1.0,,1.7903335,100,-10.912804,16877.309023618698,3.237671,3.6235464,492,2.479553e-07,1.0,9199058,-10.912804,49200,1.0,-0.86166,-112.88973485722241,1.0,-9.907759,[-1.314 -0.017  0.027 -0.251 -0.023],200.77
1.8433299,0.8830876,2.7646132,100,-10.0961075,16902.763090610504,4.3757777,4.4040546,493,1.9550323e-07,9.204305,9216358,-10.22085,49300,1.035579,0.009295646,-110.5393979706705,0.07682219,-14.289991,[-1.314 -0.017  0.027 -0.251 -0.023],173.0
1.0,,1.9864709,100,-10.74127,16935.022040128708,3.9859254,3.9304738,494,1.4305115e-07,1.0,9237845,-10.74127,49400,1.0,-0.6908706,-111.82329182270601,1.0,-3.7535377,[-1.319 -0.029  0.032 -0.244 -0.024],214.87
1.0,,1.6659647,100,-9.934189,16963.20013809204,2.8034728,3.6544418,495,6.67572e-07,1.0,9256822,-9.934189,49500,1.0,0.116223864,-116.15268905192715,1.0,-3.0590873,[-1.319 -0.029  0.032 -0.244 -0.024],189.77
1.0,,1.8034472,100,-10.888567,16994.575984477997,3.285275,4.211916,496,-6.294251e-07,1.0,9277521,-10.888567,49600,1.0,-0.8377549,-113.91374898189378,1.0,-7.1296463,[-1.319 -0.029  0.032 -0.244 -0.024],206.99
1.0,,2.1215365,100,-10.999309,17025.346512794495,4.5463815,3.6045177,497,4.4345856e-07,1.0,9298201,-10.999309,49700,1.0,-0.94792557,-117.65238007746615,1.0,-9.416185,[-1.319 -0.029  0.032 -0.244 -0.024],206.8
1.0,,1.6689142,100,-11.813168,17060.777136087418,2.8134081,4.1610837,498,4.529953e-08,1.0,9321942,-11.813168,49800,1.0,-1.7627798,-110.22529053055243,1.0,-3.1965427,[-1.319 -0.029  0.032 -0.244 -0.024],237.41
1.0,,1.5764025,100,-11.197315,17092.735902309418,2.5101464,3.487577,499,-4.053116e-07,1.0,9343584,-11.197315,49900,1.0,-1.1469259,-118.20115568486726,1.0,-3.1428084,[-1.319 -0.029  0.032 -0.244 -0.024],216.42
