InitialBound,MinIW,TimestepsSoFar,ReturnMeanIW,InitialReturnStd,EpLenMean,Iteration,InitialReturnMin,InitialReturnMax,Weights,MaxIW,StdIW,Bound,TimeElapsed,EmpiricalD2,EpRewMean,EpisodesSoFar,InitialReturnMean,MeanIW,J_sample_variance,EpThisIter
-976033100000000.0,0.8370777,2053328,208.23947,1.5978748,46.57,484,-1.9062576,4.6839905,[ 0.536 -0.584  0.252  0.412  0.005],1.5300579,0.07830327,-976033100000000.0,4315.825444221497,1.0070235,-143.03315969458674,48400,-1.5258789e-07,1.0057216,163.99329,100
-513259030000000.0,0.94364464,2057443,234.99974,1.8302517,41.15,485,-2.0497284,5.8822784,[ 0.539 -0.582  0.248  0.413  0.002],1.1050001,0.02719844,-513259030000000.0,4323.853684186935,1.0007582,-137.31094783419292,48500,7.400513e-06,1.0050339,26.491734,100
-625860400000000.0,0.91907436,2061807,221.89236,1.7477698,43.64,486,-2.168785,6.485321,[ 0.54  -0.581  0.249  0.413  0.002],1.0636168,0.023241874,-625860400000000.0,4332.45407128334,1.0007929,-139.9187268675602,48600,3.6621093e-06,1.0055718,20.244175,100
-606621250000000.0,0.9063616,2066172,221.81966,1.7945719,43.65,487,-2.034172,7.294243,[ 0.539 -0.582  0.248  0.412  0.003],1.1065282,0.034251325,-606621250000000.0,4341.377656698227,1.0013674,-139.89161952438727,48700,3.0517579e-06,1.005609,47.94848,100
-946393400000000.0,0.8348271,2070323,233.40479,1.6279397,41.51,488,-1.9902954,5.479431,[ 0.539 -0.582  0.25   0.412  0.003],1.2087792,0.073905624,-946393400000000.0,4349.880614519119,1.0064305,-137.9742019265368,48800,-3.2043456e-06,1.0046409,203.84692,100
-619382800000000.0,0.9151596,2074392,238.11014,1.7231799,40.69,489,-1.803566,4.469185,[ 0.538 -0.579  0.253  0.412  0.002],1.1353382,0.041549098,-619382800000000.0,4357.828922510147,1.0015541,-137.14961741044806,48900,6.3323973e-06,1.0050046,65.74271,100
-1235554000000000.0,0.8968071,2078455,237.9937,1.7202187,40.63,490,-2.1999283,4.015877,[ 0.538 -0.579  0.255  0.412  0.002],1.1590828,0.04156756,-1235554000000000.0,4365.891875267029,1.0017856,-136.81451422205285,49000,-1.0070801e-05,1.0039605,70.334,100
-1092688000000000.0,0.9219723,2082678,229.11433,2.0299044,42.23,491,-2.2751923,8.286324,[ 0.538 -0.579  0.252  0.412  0.002],1.1473877,0.036478933,-1092688000000000.0,4374.545040130615,1.0011595,-138.40668644957375,49100,-2.822876e-06,1.005026,59.58376,100
-762153800000000.0,0.9267107,2087083,220.0859,1.5947067,44.05,492,-1.9192276,5.0880814,[ 0.537 -0.579  0.254  0.411  0.001],1.1159412,0.02781785,-762153800000000.0,4383.376951932907,1.0010977,-140.51047313690583,49200,5.264282e-06,1.0056885,28.968363,100
-738866600000000.0,0.8490564,2091520,217.91135,1.7387984,44.37,493,-2.1769867,7.47731,[ 0.537 -0.579  0.256  0.414  0.002],1.2364987,0.07504417,-738866600000000.0,4391.2811806201935,1.0067325,-140.42713882101032,49300,8.850097e-06,1.0055804,180.16899,100
-827797600000000.0,0.90935016,2095995,216.36636,1.6277614,44.75,494,-2.1691513,4.7011642,[ 0.538 -0.576  0.257  0.409  0.004],1.1441212,0.03508465,-827797600000000.0,4400.642625808716,1.0014056,-140.9777367231338,49400,1.6021728e-06,1.0052695,48.68805,100
-687184100000000.0,0.9304932,2100307,224.28613,1.5733683,43.12,495,-2.0752335,5.328453,[ 0.539 -0.576  0.257  0.412  0.006],1.0684927,0.02607826,-687184100000000.0,4408.514788866043,1.0007182,-139.21053495147376,49500,-3.8146973e-06,1.005545,23.683552,100
-956174200000000.0,0.9397508,2104320,241.2484,1.7899612,40.13,496,-2.110054,6.3013,[ 0.539 -0.575  0.258  0.412  0.006],1.0926714,0.023161909,-956174200000000.0,4416.51646566391,1.0005579,-136.48891525961832,49600,4.272461e-06,1.0051568,22.130383,100
-956174200000000.0,0.93134654,2108346,240.25706,1.5695779,40.26,497,-1.9056396,4.7612305,[ 0.539 -0.576  0.257  0.412  0.007],1.1437488,0.032775704,-956174200000000.0,4424.025915384293,1.0008651,-136.4753186705567,49700,-6.027222e-06,1.0047444,47.88007,100
-996295240000000.0,0.9533806,2112053,260.6489,1.8049107,37.07,498,-2.1463852,4.9245453,[ 0.539 -0.575  0.257  0.41   0.008],1.0769197,0.020336863,-996295240000000.0,4431.275278329849,1.0004467,-133.26036383213,49800,-4.653931e-06,1.0046624,21.542988,100
-673073250000000.0,0.9528232,2116184,233.93813,1.9302326,41.31,499,-2.3968277,6.200508,[ 0.54  -0.574  0.258  0.41   0.009],1.101426,0.023949174,-673073250000000.0,4438.8865740299225,1.0005581,-137.34929426844442,49900,4.043579e-06,1.0056201,23.670866,100
