InitialReturnMean,StdIW,TimestepsSoFar,InitialReturnStd,J_sample_variance,MaxIW,EpRewMean,MeanIW,EpisodesSoFar,InitialBound,Bound,MinIW,Iteration,EmpiricalD2,ReturnMeanIW,EpLenMean,TimeElapsed,Weights,EpThisIter,InitialReturnMax,InitialReturnMin
4.272461e-06,0.018632859,499886,2.9906409,102.55907,1.0649829,-108.49459653572181,1.0019301,29400,-693318050000000.0,-693318050000000.0,0.9320854,294,1.0003225,550.2794,16.77,1275.3243119716644,[-0.693  0.909 -0.656  0.283  0.007],100,9.195404,-5.358238
1.3732911e-06,0.030786604,501575,2.544022,256.9137,1.0886954,-108.67879184306653,1.0022238,29500,-693318050000000.0,-693318050000000.0,0.9434093,295,1.001017,546.7172,16.89,1279.1778147220612,[-0.693  0.909 -0.656  0.282  0.007],100,6.4514465,-4.1293716
-7.019043e-06,0.03340421,503278,2.9302773,269.63406,1.0830836,-108.50433713176122,1.001989,29600,-714742750000000.0,-714742750000000.0,0.8594696,296,1.0011252,540.73474,17.03,1283.8823535442352,[-0.692  0.911 -0.657  0.282  0.007],100,10.8411255,-3.7682648
-8.010864e-06,0.023311328,505034,2.8533416,128.84329,1.0732721,-108.95934569308918,1.0020275,29700,-665738300000000.0,-665738300000000.0,0.947674,297,1.000594,524.21436,17.56,1288.7199640274048,[-0.692  0.912 -0.657  0.281  0.006],100,7.2218857,-4.5877457
1.6021728e-06,0.030714156,506707,2.3135433,242.93434,1.0782136,-108.4918108493455,1.0019543,29800,-620063000000000.0,-620063000000000.0,0.9005475,298,1.0009472,551.752,16.73,1292.7936968803406,[-0.692  0.912 -0.658  0.281  0.007],100,7.065277,-3.6363754
-1.4190674e-05,0.017021619,508417,3.0671577,71.38235,1.0503355,-108.44398074001928,1.002124,29900,-686318800000000.0,-686318800000000.0,0.95974565,299,1.0002973,537.8871,17.1,1297.000689983368,[-0.692  0.912 -0.657  0.282  0.006],100,10.8459015,-4.5214005
-8.392334e-07,0.013021066,510120,2.705069,46.72672,1.0315702,-108.52263629053661,1.0019525,30000,-672529700000000.0,-672529700000000.0,0.96007776,300,1.0002251,540.7854,17.03,1301.0919287204742,[-0.692  0.911 -0.657  0.282  0.007],100,9.769402,-4.5137634
4.5776366e-07,0.020891093,511916,3.0403805,96.86373,1.0470719,-108.97275273607278,1.0020825,30100,-652358700000000.0,-652358700000000.0,0.94209623,301,1.0005815,510.87006,17.96,1305.3992869853973,[-0.692  0.911 -0.658  0.282  0.007],100,12.6273575,-4.7206116
4.272461e-06,0.016559178,513613,2.8503156,75.21991,1.0437623,-108.40204892925723,1.001902,30200,-759579660000000.0,-759579660000000.0,0.9658564,302,1.0002385,542.4049,16.97,1310.1119735240936,[-0.693  0.911 -0.657  0.282  0.006],100,11.563591,-4.002426
7.2479247e-06,0.008787424,515388,3.1640315,33.382,1.0274048,-108.98297330911704,1.0021906,30300,-595369840000000.0,-595369840000000.0,0.9831812,303,1.0000758,517.8794,17.75,1314.8847856521606,[-0.693  0.911 -0.656  0.282  0.006],100,10.505844,-4.850136
-1.5411377e-05,0.017495072,517039,3.089469,92.67466,1.0431354,-107.76190747665946,1.0019102,30400,-767318860000000.0,-767318860000000.0,0.9515816,304,1.0003514,556.39233,16.51,1319.3693192005157,[-0.693  0.91  -0.656  0.282  0.006],100,9.750717,-4.143524
-3.5095215e-06,0.024712158,518784,3.050726,152.8709,1.0607744,-108.90426214092972,1.0022074,30500,-645769100000000.0,-645769100000000.0,0.91913354,305,1.000701,527.74994,17.45,1323.7109496593475,[-0.693  0.911 -0.657  0.282  0.006],100,10.916397,-4.3925476
-5.645752e-06,0.017980764,520507,3.0751688,76.163445,1.043809,-108.38845842773748,1.0021027,30600,-620063000000000.0,-620063000000000.0,0.95987785,306,1.0003334,533.0121,17.23,1328.524251461029,[-0.692  0.909 -0.656  0.281  0.006],100,8.999611,-4.892914
1.1444092e-05,0.03575008,522227,3.2327044,324.63004,1.1071163,-108.62067439961129,1.0024216,30700,-744332600000000.0,-744332600000000.0,0.9278275,307,1.0011446,535.20197,17.2,1332.962009191513,[-0.692  0.91  -0.656  0.281  0.006],100,10.461067,-4.515526
-1.2969971e-06,0.028444683,523952,2.6226017,185.4972,1.0673767,-108.64712237160293,1.0018454,30800,-751917800000000.0,-751917800000000.0,0.9236214,308,1.0006804,533.5462,17.25,1337.3121297359467,[-0.692  0.909 -0.654  0.28   0.006],100,8.323059,-3.93042
-9.994506e-06,0.018808672,525602,2.2422974,96.73801,1.0554974,-108.7361331766589,1.002156,30900,-722029000000000.0,-722029000000000.0,0.9612769,309,1.000352,561.7969,16.5,1341.5611958503723,[-0.692  0.91  -0.655  0.28   0.007],100,6.2840652,-3.5020065
-2.3651123e-06,0.017703991,527285,3.1145627,76.18096,1.0491124,-108.23570182367718,1.0019634,31000,-744332600000000.0,-744332600000000.0,0.9604935,310,1.000319,546.7239,16.83,1345.8992536067963,[-0.693  0.909 -0.655  0.28   0.007],100,10.891777,-4.294861
-3.0517579e-06,0.02993132,529040,3.136737,214.62595,1.1208802,-108.79642410632636,1.0019032,31100,-626393000000000.0,-626393000000000.0,0.91569656,311,1.0009265,523.81323,17.55,1349.8597419261932,[-0.693  0.908 -0.655  0.28   0.007],100,9.503517,-4.4690857
-6.3323973e-06,0.010318647,530714,3.0577924,31.506245,1.0343354,-108.28285979422795,1.0019733,31200,-736823250000000.0,-736823250000000.0,0.9757538,312,1.0001014,550.3165,16.74,1354.3106920719147,[-0.693  0.907 -0.654  0.28   0.008],100,9.008156,-4.600113
6.790161e-06,0.012089017,532396,3.0012486,47.70366,1.0325984,-108.25002483604702,1.0018926,31300,-751917800000000.0,-751917800000000.0,0.96759087,313,1.0001558,547.1684,16.82,1358.276364326477,[-0.693  0.908 -0.654  0.28   0.008],100,10.583305,-4.2258987
4.9591063e-06,0.015365612,534113,2.7082312,60.872723,1.0441167,-109.21552786789368,1.0018461,31400,-645769100000000.0,-645769100000000.0,0.9569163,314,1.0003262,539.16656,17.17,1362.6177015304565,[-0.692  0.908 -0.654  0.281  0.007],100,6.884575,-4.09568
-2.2888183e-07,0.009867045,535803,3.0843277,32.38127,1.0273559,-108.32161856872854,1.0020301,31500,-714742750000000.0,-714742750000000.0,0.9785562,315,1.000115,544.5621,16.9,1366.3921222686768,[-0.692  0.908 -0.654  0.281  0.005],100,11.062401,-4.2563934
3.4332274e-06,0.011434164,537483,3.097944,42.152416,1.0300403,-108.2498974537507,1.0020088,31600,-714742750000000.0,-714742750000000.0,0.97209644,316,1.0001044,547.91486,16.8,1370.5729637145996,[-0.692  0.907 -0.654  0.28   0.005],100,8.972824,-4.6492386
8.850097e-06,0.012433691,539234,3.2921484,50.59414,1.0538784,-108.81841297876073,1.0019895,31700,-679389600000000.0,-679389600000000.0,0.97381335,317,1.0001503,525.2712,17.51,1374.5613164901733,[-0.692  0.908 -0.654  0.28   0.005],100,11.803322,-4.7529526
6.8664554e-07,0.024481976,540986,3.6230187,146.51173,1.0841384,-108.40620400379896,1.0021892,31800,-722029000000000.0,-722029000000000.0,0.91765565,318,1.000545,522.97833,17.52,1379.527497291565,[-0.692  0.908 -0.654  0.279  0.006],100,9.79937,-4.5369415
4.043579e-06,0.010243745,542733,3.036001,25.360357,1.0461646,-108.96959376305668,1.0020305,31900,-693318050000000.0,-693318050000000.0,0.96773785,319,1.000107,527.3663,17.47,1383.544248342514,[-0.692  0.908 -0.655  0.279  0.006],100,9.650528,-5.081917
4.4250487e-06,0.007712733,544443,3.598584,28.416082,1.0280157,-108.45874958570295,1.0020034,32000,-736823250000000.0,-736823250000000.0,0.98122054,320,1.0000811,537.966,17.1,1387.5060546398163,[-0.692  0.908 -0.656  0.28   0.007],100,14.146843,-4.5682907
-4.7302246e-06,0.011787942,546162,2.7556288,43.633385,1.0372955,-108.70741032963122,1.002055,32100,-679389600000000.0,-679389600000000.0,0.96222186,321,1.000158,535.93646,17.19,1391.7799155712128,[-0.692  0.907 -0.655  0.28   0.007],100,9.990509,-4.3464737
9.155273e-07,0.013390001,547910,2.9709578,49.00387,1.0438191,-108.8742393990483,1.0021178,32200,-729389000000000.0,-729389000000000.0,0.9672606,322,1.0002112,526.5635,17.48,1395.6610689163208,[-0.692  0.907 -0.655  0.28   0.007],100,8.405724,-4.499504
-9.460449e-06,0.014069042,549647,3.0238323,60.93838,1.054464,-108.5071777650762,1.0020602,32300,-700388000000000.0,-700388000000000.0,0.9738062,323,1.0001566,528.6426,17.37,1400.1862518787384,[-0.692  0.908 -0.655  0.28   0.007],100,12.208336,-4.2010727
8.010864e-06,0.01632897,551414,3.3449793,77.9742,1.0494255,-108.40779081548389,1.0020629,32400,-722029000000000.0,-722029000000000.0,0.95282656,324,1.0002656,517.8643,17.67,1405.0777015686035,[-0.692  0.908 -0.656  0.279  0.007],100,11.5935135,-4.920685
,0.010222715,553099,2.9297283,32.952824,1.0273498,-108.3722478611436,1.0019478,32500,-767318860000000.0,-767318860000000.0,0.979448,325,1.0001373,546.658,16.85,1409.19499874115,[-0.692  0.907 -0.655  0.28   0.007],100,8.360947,-4.4633026
-1.3732911e-06,0.012289035,554846,2.9255729,44.90688,1.0348922,-108.32684832265835,1.0021167,32600,-639245350000000.0,-639245350000000.0,0.9734433,326,1.0001504,524.2717,17.47,1413.8003368377686,[-0.692  0.908 -0.656  0.28   0.007],100,8.379906,-4.777252
-7.171631e-06,0.013341877,556605,3.4524825,53.98029,1.0365628,-108.58110634323694,1.0018859,32700,-722029000000000.0,-722029000000000.0,0.96079594,327,1.0001944,521.3835,17.59,1418.4721865653992,[-0.692  0.907 -0.655  0.28   0.007],100,10.533989,-4.6406403
6.866455e-06,0.0061579905,558216,2.3655682,15.682284,1.0207931,-108.2406601992751,1.0018622,32800,-783032600000000.0,-783032600000000.0,0.97777003,328,1.0000477,574.7029,16.11,1423.047513961792,[-0.692  0.907 -0.655  0.28   0.007],100,7.027275,-4.042183
1.2969971e-06,0.011719708,559906,2.7880301,45.733837,1.0348327,-108.41014273559941,1.0019265,32900,-783032600000000.0,-783032600000000.0,0.97275573,329,1.0001364,544.99915,16.9,1426.8872725963593,[-0.692  0.907 -0.655  0.28   0.007],100,10.833504,-4.386856
-1.2207031e-06,0.015509658,561631,3.132045,60.097073,1.0454196,-108.20482406089896,1.0020118,33000,-645769100000000.0,-645769100000000.0,0.9621359,330,1.0002222,531.38586,17.25,1431.2314472198486,[-0.692  0.907 -0.655  0.28   0.007],100,13.721474,-4.12204
2.822876e-06,0.013059024,563288,3.1818101,59.254787,1.0324564,-108.01298558236321,1.0018245,33100,-736823250000000.0,-736823250000000.0,0.9672222,331,1.0001929,555.3976,16.57,1435.7318239212036,[-0.692  0.906 -0.654  0.28   0.007],100,9.8699875,-3.97995
1.7547608e-06,0.0078762425,565004,2.7733877,23.797853,1.019013,-108.47148506243114,1.0020558,33200,-744332600000000.0,-744332600000000.0,0.97890687,332,1.0000718,535.86163,17.16,1439.5946085453033,[-0.693  0.906 -0.654  0.281  0.006],100,12.990013,-4.1909637
-2.4414062e-06,0.012194705,566742,2.7412686,38.79693,1.0413765,-109.13436599725665,1.0021805,33300,-693318050000000.0,-693318050000000.0,0.97524506,333,1.000158,531.3125,17.38,1443.3465173244476,[-0.692  0.906 -0.654  0.281  0.006],100,13.067558,-4.290909
5.1879883e-06,0.01606798,568465,3.2360609,78.76031,1.0470527,-108.19860575497971,1.002061,33400,-744332600000000.0,-744332600000000.0,0.94937885,334,1.0003021,532.02045,17.23,1447.2858412265778,[-0.692  0.907 -0.654  0.281  0.006],100,9.553101,-4.448509
-4.043579e-06,0.01302845,570163,2.6557562,50.851448,1.0465254,-108.80599933966306,1.0019102,33500,-652358700000000.0,-652358700000000.0,0.9712148,335,1.0001724,544.0413,16.98,1451.453620672226,[-0.692  0.907 -0.654  0.28   0.006],100,11.769737,-3.878128
-1.0681152e-06,0.00884683,571853,3.2347698,34.444313,1.0355976,-108.61059318582959,1.0020002,33600,-744332600000000.0,-744332600000000.0,0.98090273,336,1.0001374,545.99066,16.9,1455.4537115097046,[-0.692  0.907 -0.655  0.281  0.007],100,11.915627,-4.3259277
1.4495849e-06,0.009271698,573560,3.0687199,31.13844,1.023986,-108.6009639334912,1.0021071,33700,-751917800000000.0,-751917800000000.0,0.97731096,337,1.0000914,539.73865,17.07,1459.5687184333801,[-0.692  0.906 -0.654  0.281  0.007],100,12.777786,-4.482567
-6.1798096e-06,0.019656992,575324,3.08422,102.779976,1.0824909,-108.66460605544104,1.0019057,33800,-686318800000000.0,-686318800000000.0,0.94120526,338,1.0002816,520.14825,17.64,1463.6818602085114,[-0.693  0.906 -0.654  0.281  0.007],100,10.006271,-4.73526
-5.645752e-06,0.025677241,577055,3.146598,186.61353,1.1005666,-108.9552812614981,1.0020143,33900,-744332600000000.0,-744332600000000.0,0.9177343,339,1.0006142,532.91187,17.31,1467.7704949378967,[-0.692  0.906 -0.653  0.281  0.009],100,13.109962,-4.0018387
-8.239746e-06,0.03206623,578784,3.2577765,238.88391,1.1371166,-108.70870596978324,1.002195,34000,-751917800000000.0,-751917800000000.0,0.92935854,340,1.0008781,532.44006,17.29,1472.1762871742249,[-0.692  0.907 -0.653  0.283  0.01 ],100,9.089317,-4.777603
-6.3323973e-06,0.0124390945,580533,3.0540175,45.48821,1.0377369,-109.03392836698505,1.0021302,34100,-659014950000000.0,-659014950000000.0,0.9695734,341,1.0001048,527.0219,17.49,1476.3631823062897,[-0.692  0.906 -0.652  0.283  0.01 ],100,8.90097,-4.1166
-4.5776366e-07,0.008817484,582228,3.3148084,25.988575,1.0232848,-108.48576551844987,1.0019734,34200,-759579660000000.0,-759579660000000.0,0.98066074,342,1.0001024,543.54974,16.95,1480.8853778839111,[-0.692  0.906 -0.652  0.283  0.01 ],100,10.354813,-4.166832
4.8065185e-06,0.008133682,583975,3.3800583,32.27967,1.0307462,-108.42910656319191,1.0020452,34300,-679389600000000.0,-679389600000000.0,0.9755666,343,1.0000877,524.7765,17.47,1485.089693069458,[-0.692  0.906 -0.652  0.283  0.01 ],100,11.509171,-4.534401
-3.0517577e-07,0.065403454,585672,3.5215003,1082.2112,1.1835794,-108.48427726293336,1.0007825,34400,-744332600000000.0,-744332600000000.0,0.83217525,344,1.006,542.4326,16.97,1489.1575152873993,[-0.692  0.906 -0.652  0.282  0.009],100,13.830017,-4.226349
3.5858154e-06,0.015050346,587392,3.1994278,68.70625,1.0398448,-109.12675074522329,1.0021197,34500,-783032600000000.0,-783032600000000.0,0.9665587,345,1.0001757,537.67474,17.2,1492.9234189987183,[-0.693  0.905 -0.649  0.285  0.008],100,11.066193,-3.8264236
4.8065185e-06,0.017732475,589147,2.9910145,81.30208,1.0521688,-108.83398103491074,1.0019993,34600,-707529300000000.0,-707529300000000.0,0.9433604,346,1.0003582,523.94507,17.55,1497.7257030010223,[-0.693  0.905 -0.649  0.285  0.008],100,9.635498,-4.730301
-1.0070801e-05,0.010785556,590848,2.9371083,39.14817,1.0241024,-108.2267307002708,1.002129,34700,-686318800000000.0,-686318800000000.0,0.969267,347,1.0001271,540.0701,17.01,1502.049535036087,[-0.693  0.906 -0.649  0.285  0.009],100,8.79525,-4.806633
2.7465821e-06,0.022792485,592605,3.2394822,119.47075,1.0605724,-108.4218308797851,1.002285,34800,-729389000000000.0,-729389000000000.0,0.9412716,348,1.0004745,521.32684,17.57,1506.7332224845886,[-0.693  0.905 -0.648  0.285  0.009],100,10.458656,-4.627205
-1.5258789e-06,0.049800348,594265,2.860157,625.8034,1.1367978,-108.10089953115441,1.0013423,34900,-775136240000000.0,-775136240000000.0,0.86234313,349,1.0029527,554.5916,16.6,1510.5645053386688,[-0.693  0.906 -0.649  0.285  0.008],100,8.583229,-4.743431
-1.0681152e-05,0.0131724,596027,3.1798372,43.354836,1.0392187,-109.21273641082794,1.0020514,35000,-693318050000000.0,-693318050000000.0,0.9655588,350,1.0001984,523.3852,17.62,1514.9779319763184,[-0.694  0.909 -0.65   0.284  0.008],100,9.634651,-4.360924
-3.8146973e-07,0.010866062,597632,2.4429047,45.27414,1.0358925,-108.14816903586222,1.0018582,35100,-783032600000000.0,-783032600000000.0,0.9754015,351,1.0001194,576.6648,16.05,1518.5784046649933,[-0.694  0.908 -0.65   0.284  0.008],100,7.4344864,-3.743042
3.8146973e-07,0.008612044,599288,2.8619854,29.924797,1.0269029,-108.0931656355969,1.0019281,35200,-736823250000000.0,-736823250000000.0,0.97880757,352,1.0000825,556.1871,16.56,1523.4822731018066,[-0.694  0.908 -0.649  0.284  0.008],100,8.219429,-4.2601013
-3.4332274e-06,0.016312454,600966,2.9356315,74.16055,1.0724325,-107.88491567187123,1.0019296,35300,-751917800000000.0,-751917800000000.0,0.96306974,353,1.0002209,546.84235,16.78,1528.3239901065826,[-0.694  0.908 -0.649  0.285  0.008],100,8.491364,-4.561569
-2.2888185e-06,0.01264416,602663,3.1599448,48.342037,1.0347552,-108.76558762347473,1.0019279,35400,-665738300000000.0,-665738300000000.0,0.96159434,354,1.0002198,544.1867,16.97,1532.5592305660248,[-0.694  0.908 -0.649  0.284  0.008],100,11.124496,-4.0002747
-2.670288e-06,0.019585026,604381,2.8931634,96.35673,1.0529782,-108.45183032621098,1.001948,35500,-759579660000000.0,-759579660000000.0,0.95074075,355,1.0004574,535.0267,17.18,1536.6994669437408,[-0.694  0.908 -0.649  0.284  0.008],100,7.8270416,-4.545929
-9.307862e-06,0.01813296,606126,2.9104583,80.19407,1.0578991,-109.43167309679515,1.0019095,35600,-639245350000000.0,-639245350000000.0,0.9492584,356,1.0004098,530.27216,17.45,1541.4459176063538,[-0.694  0.907 -0.648  0.284  0.008],100,9.317268,-4.94709
9.918213e-07,0.015795656,607812,2.9101055,71.16286,1.0508714,-108.53223000171582,1.0019698,35700,-736823250000000.0,-736823250000000.0,0.97012454,357,1.000187,547.11816,16.86,1545.9696984291077,[-0.694  0.906 -0.647  0.285  0.008],100,8.21685,-4.266754
-5.340576e-07,0.013395735,609493,2.6118393,48.4619,1.0404388,-108.85807265197265,1.0020391,35800,-744332600000000.0,-744332600000000.0,0.9730739,358,1.0002459,550.58936,16.81,1549.8598766326904,[-0.694  0.907 -0.647  0.284  0.008],100,9.965195,-3.7794495
2.3651123e-06,0.037945382,611190,2.8405926,349.53894,1.0971968,-108.28401289572666,1.0020075,35900,-767318860000000.0,-767318860000000.0,0.8961916,359,1.0014069,541.82825,16.97,1553.8103647232056,[-0.694  0.908 -0.648  0.285  0.008],100,7.905754,-4.3318634
9.994506e-06,0.013601479,612859,2.4862092,54.55952,1.0383078,-108.53369577052595,1.0020235,36000,-744332600000000.0,-744332600000000.0,0.9665208,360,1.0002015,553.4675,16.69,1557.8694508075714,[-0.695  0.907 -0.647  0.285  0.008],100,13.218254,-3.585022
-3.8146973e-07,0.023820916,614561,2.996328,141.09521,1.0913931,-108.44319258240148,1.0019866,36100,-679389600000000.0,-679389600000000.0,0.9475343,361,1.0005566,540.7722,17.02,1562.0824468135834,[-0.695  0.907 -0.647  0.285  0.009],100,9.799126,-4.4782104
9.765625e-06,0.030125933,616309,2.9714925,229.54251,1.0825704,-109.08848357296738,1.0021464,36200,-679389600000000.0,-679389600000000.0,0.92331964,362,1.0010308,527.5875,17.48,1566.9389081001282,[-0.695  0.907 -0.649  0.285  0.009],100,8.222534,-4.208374
2.2888183e-07,0.011746204,618037,3.0596356,39.754864,1.0348611,-108.43223761528463,1.0020988,36300,-601450400000000.0,-601450400000000.0,0.968681,363,1.00015,531.4279,17.28,1571.0653777122498,[-0.694  0.908 -0.649  0.285  0.009],100,12.653053,-4.36248
2.2888183e-07,0.014723587,619747,3.1507375,59.855724,1.0357299,-108.69740571875991,1.0019208,36400,-714742750000000.0,-714742750000000.0,0.94929695,364,1.000255,539.1296,17.1,1575.1801087856293,[-0.694  0.909 -0.65   0.285  0.009],100,10.971573,-3.8624725
-1.9836425e-06,0.012747801,621458,2.9640405,52.704998,1.0391436,-108.73690188557607,1.0019809,36500,-729389000000000.0,-729389000000000.0,0.9745199,365,1.0001931,538.9526,17.11,1579.5344734191895,[-0.694  0.908 -0.651  0.284  0.008],100,11.263298,-4.258789
8.850097e-06,0.019214166,623199,2.8498447,87.66949,1.0487788,-109.51700732710034,1.0019875,36600,-759579660000000.0,-759579660000000.0,0.9369348,366,1.0003906,532.10004,17.41,1583.7629959583282,[-0.694  0.907 -0.651  0.284  0.008],100,9.400368,-3.6135178
2.4414062e-06,0.009557557,624867,3.1144145,34.71732,1.030348,-108.41342599389664,1.0018843,36700,-665738300000000.0,-665738300000000.0,0.97021914,367,1.0000827,553.2373,16.68,1587.9367043972015,[-0.694  0.908 -0.651  0.284  0.008],100,12.177971,-3.7902908
6.790161e-06,0.0148531925,626540,2.9521987,59.367485,1.0461125,-108.17362301150212,1.0020317,36800,-736823250000000.0,-736823250000000.0,0.9610452,368,1.0002431,550.135,16.73,1591.9835588932037,[-0.694  0.908 -0.652  0.284  0.007],100,8.536407,-4.9950485
1.1444092e-05,0.021827122,628249,2.8369515,131.57387,1.1010962,-108.4818283165912,1.0020546,36900,-659014950000000.0,-659014950000000.0,0.94402057,369,1.0004239,538.4641,17.09,1596.3214724063873,[-0.695  0.907 -0.651  0.284  0.007],100,7.508209,-4.573662
-9.231568e-06,0.016337678,629916,2.400825,72.64674,1.0535228,-108.67639069072335,1.0018725,37000,-707529300000000.0,-707529300000000.0,0.96338105,370,1.0003481,554.9421,16.67,1600.8357141017914,[-0.695  0.907 -0.651  0.284  0.008],100,8.472809,-3.8468857
-6.027222e-06,0.011843795,631607,2.772328,41.3403,1.028786,-108.4651355120659,1.0020818,37100,-639245350000000.0,-639245350000000.0,0.97363925,371,1.0001439,544.93646,16.91,1605.297201871872,[-0.694  0.908 -0.65   0.284  0.008],100,8.956314,-4.0303345
-8.621216e-06,0.01476933,633293,3.3757653,74.31077,1.0395446,-108.33801484748508,1.0019727,37200,-736823250000000.0,-736823250000000.0,0.951295,372,1.0002031,546.1188,16.86,1609.265065908432,[-0.694  0.908 -0.651  0.284  0.008],100,9.005127,-4.478775
8.69751e-06,0.016993957,634982,2.877593,87.52826,1.0703845,-108.17585408596047,1.00191,37300,-672529700000000.0,-672529700000000.0,0.95657295,373,1.0002936,544.18884,16.89,1613.8813598155975,[-0.694  0.909 -0.651  0.284  0.008],100,11.052254,-4.0161133
2.7465821e-06,0.017085914,636681,3.1084936,80.09591,1.0590919,-108.47433879695895,1.0020268,37400,-775136240000000.0,-775136240000000.0,0.95433503,374,1.0002369,542.0495,16.99,1618.574294090271,[-0.694  0.909 -0.652  0.283  0.008],100,10.684402,-5.6883545
7.3242186e-06,0.014132568,638362,2.9728477,63.16292,1.0385251,-108.40833526546753,1.0018821,37500,-767318860000000.0,-767318860000000.0,0.9604029,375,1.0001936,548.33704,16.81,1623.7196412086487,[-0.694  0.909 -0.652  0.283  0.008],100,10.210243,-4.5198135
5.340576e-06,0.07408843,639973,2.5987582,1555.2979,1.3125067,-108.03459459224509,1.0022055,37600,-767318860000000.0,-767318860000000.0,0.7682205,376,1.0046937,573.8298,16.11,1627.957091808319,[-0.694  0.909 -0.652  0.283  0.008],100,7.9529266,-3.8911514
1.8310546e-06,0.007366231,641640,2.9968693,18.086376,1.0365716,-108.25496233199974,1.0019385,37700,-729389000000000.0,-729389000000000.0,0.98932385,377,1.0000397,552.82556,16.67,1632.3262259960175,[-0.695  0.911 -0.653  0.279  0.005],100,9.406502,-4.1662903
-9.155273e-07,0.01298814,643383,3.3355708,44.134495,1.0448717,-108.67192844986593,1.0020621,37800,-751917800000000.0,-751917800000000.0,0.97083145,378,1.000148,527.3314,17.43,1636.6004350185394,[-0.695  0.911 -0.653  0.28   0.006],100,12.873238,-4.4562607
1.083374e-05,0.009740859,645127,3.0248787,29.511753,1.0269879,-108.46152591940219,1.0020138,37900,-693318050000000.0,-693318050000000.0,0.9757359,379,1.0001037,525.98254,17.44,1640.7415933609009,[-0.695  0.911 -0.652  0.279  0.007],100,10.090805,-4.5393524
6.408691e-06,0.0127762575,646858,3.336554,43.293373,1.0395918,-108.17360877283092,1.0020518,38000,-659014950000000.0,-659014950000000.0,0.9665324,380,1.0001751,529.09216,17.31,1645.2407112121582,[-0.695  0.911 -0.652  0.279  0.007],100,10.638008,-5.059311
1.0986329e-05,0.008096447,648548,2.840993,23.980415,1.0227888,-108.0426087796218,1.002026,38100,-767318860000000.0,-767318860000000.0,0.97795814,381,1.0000618,543.1601,16.9,1649.2486407756805,[-0.695  0.911 -0.652  0.279  0.007],100,8.527176,-4.6725082
6.8664554e-07,0.0219164,650290,3.6318462,120.85612,1.0588417,-108.66308216692549,1.0021825,38200,-714742750000000.0,-714742750000000.0,0.95340776,382,1.0003921,527.65454,17.42,1653.4488158226013,[-0.695  0.911 -0.651  0.279  0.007],100,11.607513,-4.647934
-9.613037e-06,0.013311622,652032,2.9473858,41.60412,1.0757387,-108.47721002002619,1.0019938,38300,-679389600000000.0,-679389600000000.0,0.97484833,383,1.0001457,526.7546,17.42,1657.485736131668,[-0.695  0.91  -0.65   0.279  0.008],100,7.7276077,-4.4010315
-1.0681152e-06,0.018997844,653755,3.1551237,89.47593,1.0502001,-108.86383407670651,1.0021588,38400,-714742750000000.0,-714742750000000.0,0.94812673,384,1.0003325,535.29114,17.23,1661.9859700202942,[-0.695  0.911 -0.649  0.278  0.008],100,13.395073,-4.194481
9.384155e-06,0.010040736,655446,3.2426157,33.61556,1.032352,-108.13398236072511,1.0019585,38500,-736823250000000.0,-736823250000000.0,0.97419095,385,1.0000993,543.2527,16.91,1666.1730241775513,[-0.696  0.91  -0.649  0.279  0.008],100,10.898499,-4.5064926
4.043579e-06,0.031108152,657139,2.9060578,219.92482,1.0926114,-108.63598781626688,1.0018871,38600,-751917800000000.0,-751917800000000.0,0.9039121,386,1.0011606,544.9721,16.93,1670.06609416008,[-0.696  0.91  -0.649  0.279  0.008],100,7.9881516,-3.9487
2.2888185e-06,0.035512578,658784,2.945504,353.73746,1.1032603,-108.47469456374989,1.0021111,38700,-751917800000000.0,-751917800000000.0,0.9072066,387,1.0013592,562.38605,16.45,1673.8471994400024,[-0.694  0.912 -0.649  0.278  0.008],100,13.056358,-3.7673645
-2.2888183e-07,0.009917431,660470,2.5616403,31.857748,1.0290936,-109.03099465000163,1.0018705,38800,-783032600000000.0,-783032600000000.0,0.9675296,388,1.0001442,549.5956,16.86,1677.7900598049164,[-0.695  0.911 -0.647  0.278  0.008],100,7.9751053,-4.789749
-3.6621093e-06,0.051774766,662152,2.7044754,690.88684,1.1338011,-108.99862035992335,1.0024797,38900,-775136240000000.0,-775136240000000.0,0.81096977,389,1.0023293,551.02185,16.82,1681.7688031196594,[-0.695  0.911 -0.647  0.279  0.008],100,8.290581,-4.7210464
1.6784668e-06,0.058913123,663814,2.6979034,883.49713,1.1445642,-108.41676349067642,1.0019146,39000,-722029000000000.0,-722029000000000.0,0.8312843,390,1.0033052,555.6208,16.62,1685.722992181778,[-0.696  0.913 -0.648  0.278  0.007],100,9.925957,-4.277069
-7.858276e-06,0.01328294,665517,2.8042095,51.63879,1.044401,-108.75422026322529,1.0019903,39100,-729389000000000.0,-729389000000000.0,0.9669752,391,1.0002056,541.94824,17.03,1689.700168132782,[-0.695  0.914 -0.65   0.278  0.006],100,7.4096527,-4.8185196
2.3651123e-06,0.012413817,667213,3.0383062,41.160973,1.0350214,-108.40774936172946,1.0019867,39200,-700388000000000.0,-700388000000000.0,0.97379005,392,1.0001668,542.7943,16.96,1693.761391401291,[-0.695  0.914 -0.65   0.278  0.006],100,10.917725,-4.3456345
