VarJ,BatchSize,AvgRet,MaxVanillaIw,VarRet,EpsThisIter,IterType,Bound,AvgNormIw,VanillaAvgRet,AvgVanillaIw,MinNormIw,AvgDiscRet,ESSClassic,J,AvgEpLen,MaxNormIw,VarNormIw,VarDiscRet,Delta,VarVanillaIw,ESSRenyi,eRenyi2,MinVanillaIw
329.333,200,-104.331589229,72.1486,68.872061102,100,1,-40.5063,0.005,-104.331589229,0.896307,,-104.331589229,3.14551300931,17.2816,54.82,0.402477,0.00157243,68.872061102,0.6,50.5294,3.24524928084,61.6285,
29.5897,200,-94.8281814011,1.0,884.393157446,100,2,-107.371,0.01,-94.8281814011,1.0,0.01,-94.8281814011,100.0,-94.8282,139.22,0.01,3.50449e-18,884.393157446,0.6,,200.0,1.0,1.0
nan,300,-104.331589229,inf,68.872061102,100,,nan,nan,-104.331589229,inf,nan,-92.0807259851,nan,nan,54.82,nan,nan,974.959377584,0.6,nan,nan,nan,0.0138603
284.597,300,-103.871509134,91.3016,122.219866512,100,1,-32.3059,0.00333333,-103.871509134,0.692783,,-103.871509134,2.6011141828,30.8216,72.16,0.439299,0.00127464,122.219866512,0.6,55.0584,2.71947301358,110.315,
34.4894,300,-91.3709096872,1.0,1201.53485933,100,2,-102.971,0.01,-91.3709096872,1.0,0.01,-91.3709096872,100.0,-91.3709,149.87,0.01,3.50449e-18,1201.53485933,0.6,,300.0,1.0,1.0
35.9899,300,-90.0123810539,1.0,1414.24414517,100,2,-98.894,0.005,-90.0123810539,1.0,0.005,-90.0123810539,200.000000102,-90.6916,156.93,0.005,2.1793e-19,1414.24414517,0.6,,300.0,1.0,1.0
nan,400,-103.871509134,inf,122.219866512,100,,nan,nan,-103.871509134,inf,nan,-90.7186265796,nan,nan,72.16,nan,nan,1098.86480153,0.6,nan,135217977.071,2.95819e-06,0.0109527
317.389,400,-103.330069144,92.5122,92.1828730147,100,1,-16.2357,0.0025,-103.330069144,0.336302,,-103.330069144,1.9477469031,34.4765,68.22,0.687717,0.00128049,92.1828730147,0.6,23.1715,4.21401920457,94.9213,
43.4962,400,-89.9356643188,1.0,1911.03335215,100,2,-100.347,0.01,-89.9356643188,1.0,0.01,-89.9356643188,100.0,-89.9357,138.09,0.01,3.50449e-18,1911.03335215,0.6,,400.0,1.0,1.0
37.5645,400,-92.6171982839,1.0,936.022747356,100,2,-98.9484,0.005,-92.6171982839,1.0,0.005,-92.6171982839,200.000000102,-91.2764,147.68,0.005,2.1793e-19,936.022747356,0.6,,400.0,1.0,1.0
36.9976,400,-88.5494218504,1.0,1292.25868294,100,2,-97.0656,0.00333333,-88.5494218504,1.0,0.00333333,-88.5494218504,299.999969474,-90.3674,156.14,0.00333333,5.43914e-20,1292.25868294,0.6,,400.0,1.0,1.0
nan,500,-103.330069144,inf,92.1828730147,100,,nan,nan,-103.330069144,inf,nan,-90.7872277149,nan,nan,68.22,nan,nan,1362.07021113,0.6,nan,nan,nan,0.0108094
371.653,500,-101.871105694,270.034,365.501419979,100,1,-21.2887,0.002,-101.871105694,0.620407,,-101.871105694,1.31459467642,37.4231,75.92,0.870504,0.00152042,365.501419979,0.6,146.305,3.14391881306,159.037,
47.975,500,-81.6982604326,1.0,2324.85065037,100,2,-91.7329,0.01,-81.6982604326,1.0,0.01,-81.6982604326,100.0,-81.6983,163.67,0.01,3.50449e-18,2324.85065037,0.6,,500.0,1.0,1.0
46.4755,500,-79.3947202734,1.0,2036.05271292,100,2,-87.7648,0.005,-79.3947202734,1.0,0.005,-79.3947202734,200.000000102,-80.5465,178.19,0.005,2.1793e-19,2036.05271292,0.6,,500.0,1.0,1.0
50.5397,500,-74.3737461425,1.0,3350.94740252,100,2,-84.3827,0.00333333,-74.3737461425,1.0,0.00333333,-74.3737461425,299.999969474,-78.4889,175.48,0.00333333,5.43914e-20,3350.94740252,0.6,,500.0,1.0,1.0
52.5212,500,-71.7904611603,1.0,3371.19360002,100,2,-82.0481,0.0025,-71.7904611603,1.0,0.0025,-71.7904611603,400.0,-76.8143,200.84,0.0025,5.4346e-20,3371.19360002,0.6,,500.0,1.0,1.0
678.503,500,-83.8238407054,392.803,2273.39923249,100,1,-36.9455,0.002,-83.8238407054,1.70537,1.10553e-18,-83.8238407054,4.41410384636,-9.42176,160.72,0.460665,0.000449994,2273.39923249,0.6,327.179,14.4640221904,34.5685,9.42669e-16
68.9984,500,-64.3727266144,1.0,4808.86672246,100,2,-74.3179,0.01,-64.3727266144,1.0,0.01,-64.3727266144,100.0,-64.3727,198.46,0.01,3.50449e-18,4808.86672246,0.6,,500.0,1.0,1.0
71.4928,500,-53.871617815,1.0,5461.15028901,100,2,-66.1545,0.005,-53.871617815,1.0,0.005,-53.871617815,200.000000102,-59.1222,212.52,0.005,2.1793e-19,5461.15028901,0.6,,500.0,1.0,1.0
71.5723,500,-60.9767509713,1.0,5194.98066462,100,2,-65.5403,0.00333333,-60.9767509713,1.0,0.00333333,-60.9767509713,299.999969474,-59.7404,185.47,0.00333333,5.43914e-20,5194.98066462,0.6,,500.0,1.0,1.0
72.5938,500,-59.4042871251,1.0,5769.25478514,100,2,-64.701,0.0025,-59.4042871251,1.0,0.0025,-59.4042871251,400.0,-59.6563,189.53,0.0025,5.4346e-20,5769.25478514,0.6,,500.0,1.0,1.0
519.038,500,-49.4517629671,248.628,6099.71443266,100,1,-23.3413,0.002,-49.4517629671,1.69318,4.63724e-21,-49.4517629671,9.95556037268,-6.20721,220.47,0.293681,0.000197287,6099.71443266,0.6,141.399,34.6744213578,14.4199,3.92585e-18
79.2497,500,-45.5594469444,1.0,6343.95166301,100,2,-55.6997,0.01,-45.5594469444,1.0,0.01,-45.5594469444,100.0,-45.5594,222.13,0.01,3.50449e-18,6343.95166301,0.6,,500.0,1.0,1.0
79.1854,500,-48.7430112699,1.0,6318.27322424,100,2,-54.3215,0.005,-48.7430112699,1.0,0.005,-48.7430112699,200.000000102,-47.1512,210.32,0.005,2.1793e-19,6318.27322424,0.6,,500.0,1.0,1.0
78.5897,500,-54.6965346929,1.0,6010.52476202,100,2,-55.5208,0.00333333,-54.6965346929,1.0,0.00333333,-54.6965346929,299.999969474,-49.6663,203.54,0.00333333,5.43914e-20,6010.52476202,0.6,,500.0,1.0,1.0
77.6556,500,-62.0386501688,1.0,5533.08114841,100,2,-57.8295,0.0025,-62.0386501688,1.0,0.0025,-62.0386501688,400.0,-52.7594,185.72,0.0025,5.4346e-20,5533.08114841,0.6,,500.0,1.0,1.0
334.811,500,-57.0895069809,277.315,5905.94042536,100,1,-0.89337,0.002,-57.0895069809,1.69199,7.60656e-13,-57.0895069809,6.80222887182,27.9658,191.68,0.327796,0.000290603,5905.94042536,0.6,207.987,12.3461523064,40.4984,6.43512e-10
80.6968,500,-44.9757552535,1.0,6577.74538098,100,2,-54.9915,0.01,-44.9757552535,1.0,0.01,-44.9757552535,100.0,-44.9758,232.18,0.01,3.50449e-18,6577.74538098,0.6,,500.0,1.0,1.0
78.6061,500,-50.4152609127,1.0,5889.98433205,100,2,-54.9472,0.005,-50.4152609127,1.0,0.005,-50.4152609127,200.000000102,-47.6955,227.63,0.005,2.1793e-19,5889.98433205,0.6,,500.0,1.0,1.0
76.2184,500,-64.7817003194,1.0,4924.4916028,100,2,-59.3119,0.00333333,-64.7817003194,1.0,0.00333333,-64.7817003194,299.999969474,-53.3909,188.76,0.00333333,5.43914e-20,4924.4916028,0.6,,500.0,1.0,1.0
76.241,500,-50.8012829225,1.0,5876.74856051,100,2,-57.8712,0.0025,-50.8012829225,1.0,0.0025,-50.8012829225,400.0,-52.7435,217.59,0.0025,5.4346e-20,5876.74856051,0.6,,500.0,1.0,1.0
526.449,500,-48.1455991952,378.439,6347.4637626,100,1,-4.92425,0.002,-48.1455991952,1.86864,1.76257e-06,-48.1455991952,5.55561377186,10.8501,222.64,0.405043,0.00035671,6347.4637626,0.6,311.39,42.7691622958,11.6907,0.0016468
75.2128,500,-57.3102568197,1.0,5714.09959705,100,2,-67.422,0.01,-57.3102568197,1.0,0.01,-57.3102568197,100.0,-57.3103,199.13,0.01,3.50449e-18,5714.09959705,0.6,,500.0,1.0,1.0
75.8403,500,-52.453297278,1.0,5893.67936544,100,2,-62.0717,0.005,-52.453297278,1.0,0.005,-52.453297278,200.000000102,-54.8818,217.14,0.005,2.1793e-19,5893.67936544,0.6,,500.0,1.0,1.0
78.2949,500,-37.3894998547,1.0,6750.30250097,100,2,-54.9216,0.00333333,-37.3894998547,1.0,0.00333333,-37.3894998547,299.999969474,-49.051,259.52,0.00333333,5.43914e-20,6750.30250097,0.6,,500.0,1.0,1.0
77.4687,500,-52.115021159,1.0,5664.92428625,100,2,-54.9011,0.0025,-52.115021159,1.0,0.0025,-52.115021159,400.0,-49.817,222.17,0.0025,5.4346e-20,5664.92428625,0.6,,500.0,1.0,1.0
188.922,500,-42.6942529989,471.544,6701.9141708,100,1,8.78184,0.002,-42.6942529989,1.21959,1.73387e-35,-42.6942529989,1.65692198105,51.6759,243.0,0.773282,0.00120547,6701.9141708,0.6,448.255,5.78097755293,86.4906,1.05731e-32
78.3908,500,-48.1776240059,1.0,6207.18522149,100,2,-58.2679,0.01,-48.1776240059,1.0,0.01,-48.1776240059,100.0,-48.1776,213.33,0.01,3.50449e-18,6207.18522149,0.6,,500.0,1.0,1.0
78.532,500,-52.3945745256,1.0,6242.98019975,100,2,-57.421,0.005,-52.3945745256,1.0,0.005,-52.3945745256,200.000000102,-50.2861,208.37,0.005,2.1793e-19,6242.98019975,0.6,,500.0,1.0,1.0
76.1181,500,-66.0146383281,1.0,4931.71729666,100,2,-61.3546,0.00333333,-66.0146383281,1.0,0.00333333,-66.0146383281,299.999969474,-55.5289,172.18,0.00333333,5.43914e-20,4931.71729666,0.6,,500.0,1.0,1.0
77.7279,500,-41.1778249751,1.0,6697.12487236,100,2,-56.9863,0.0025,-41.1778249751,1.0,0.0025,-41.1778249751,400.0,-51.9412,231.62,0.0025,5.4346e-20,6697.12487236,0.6,,500.0,1.0,1.0
356.935,500,-40.3345601257,250.519,6469.79882709,100,1,-5.88375,0.002,-40.3345601257,1.29898,,-40.3345601257,5.46194767413,32.1423,241.38,0.385717,0.000362895,6469.79882709,0.6,153.082,7.04117080093,71.0109,
78.0247,500,-54.3937284113,1.0,6149.35471347,100,2,-64.2828,0.01,-54.3937284113,1.0,0.01,-54.3937284113,100.0,-54.3937,201.34,0.01,3.50449e-18,6149.35471347,0.6,,500.0,1.0,1.0
79.3854,500,-40.2027746886,1.0,6480.3311938,100,2,-54.4798,0.005,-40.2027746886,1.0,0.005,-40.2027746886,200.000000102,-47.2983,242.05,0.005,2.1793e-19,6480.3311938,0.6,,500.0,1.0,1.0
79.5502,500,-45.5876317018,1.0,6443.112373,100,2,-52.5995,0.00333333,-45.5876317018,1.0,0.00333333,-45.5876317018,299.999969474,-46.728,218.66,0.00333333,5.43914e-20,6443.112373,0.6,,500.0,1.0,1.0
79.1032,500,-54.3075267302,1.0,6062.07242645,100,2,-53.7077,0.0025,-54.3075267302,1.0,0.0025,-54.3075267302,400.0,-48.6229,201.26,0.0025,5.4346e-20,6062.07242645,0.6,,500.0,1.0,1.0
85.22,500,-44.4638917983,208.013,6409.59453487,100,1,16.9132,0.002,-44.4638917983,1.06995,,-44.4638917983,4.15792391684,55.8217,223.98,0.388828,0.000477965,6409.59453487,0.6,136.792,6.83160249947,73.1893,
82.675,500,-41.6314992164,1.0,6904.19130302,100,2,-51.4581,0.01,-41.6314992164,1.0,0.01,-41.6314992164,100.0,-41.6315,235.44,0.01,3.50449e-18,6904.19130302,0.6,,500.0,1.0,1.0
83.0099,500,-31.660101576,1.0,6966.0842957,100,2,-43.5943,0.005,-31.660101576,1.0,0.005,-31.660101576,200.000000102,-36.6458,251.55,0.005,2.1793e-19,6966.0842957,0.6,,500.0,1.0,1.0
81.576,500,-53.6498099191,1.0,6050.4066624,100,2,-48.0797,0.00333333,-53.6498099191,1.0,0.00333333,-53.6498099191,299.999969474,-42.3138,203.56,0.00333333,5.43914e-20,6050.4066624,0.6,,500.0,1.0,1.0
81.6674,500,-36.9099893221,1.0,6760.03872137,100,2,-45.9563,0.0025,-36.9099893221,1.0,0.0025,-36.9099893221,400.0,-40.9628,244.65,0.0025,5.4346e-20,6760.03872137,0.6,,500.0,1.0,1.0
188.558,500,-52.518872174,60.3926,6100.79778495,100,1,7.58741,0.002,-52.518872174,0.614658,,-52.518872174,8.75532644761,42.3594,203.88,0.196508,0.000224882,6100.79778495,0.6,21.2404,8.24897307925,60.6136,
81.9707,500,-40.8840567299,1.0,6787.06857145,100,2,-50.8276,0.01,-40.8840567299,1.0,0.01,-40.8840567299,100.0,-40.8841,233.83,0.01,3.50449e-18,6787.06857145,0.6,,500.0,1.0,1.0
79.8807,500,-54.0276190368,1.0,6016.44192538,100,2,-54.6116,0.005,-54.0276190368,1.0,0.005,-54.0276190368,200.000000102,-47.4558,196.54,0.005,2.1793e-19,6016.44192538,0.6,,500.0,1.0,1.0
80.2365,500,-42.3983051985,1.0,6600.79636668,100,2,-51.6127,0.00333333,-42.3983051985,1.0,0.00333333,-42.3983051985,299.999969474,-45.77,230.35,0.00333333,5.43914e-20,6600.79636668,0.6,,500.0,1.0,1.0
79.9922,500,-44.9112197469,1.0,6344.20178036,100,2,-50.6152,0.0025,-44.9112197469,1.0,0.0025,-44.9112197469,400.0,-45.5553,220.23,0.0025,5.4346e-20,6344.20178036,0.6,,500.0,1.0,1.0
523.634,500,-42.6906441066,475.644,6549.40751544,100,1,-8.81825,0.002,-42.6906441066,2.13961,2.11659e-07,-42.6906441066,4.76275862325,12.3685,229.9,0.444608,0.000416758,6549.40751544,0.6,476.974,22.814633971,21.9158,0.000226434
83.1984,500,-30.8286672079,1.0,6991.88941774,100,2,-40.6879,0.01,-30.8286672079,1.0,0.01,-30.8286672079,100.0,-30.8287,264.25,0.01,3.50449e-18,6991.88941774,0.6,,500.0,1.0,1.0
81.361,500,-52.7789052593,1.0,6137.71139927,100,2,-48.9186,0.005,-52.7789052593,1.0,0.005,-52.7789052593,200.000000102,-41.8038,202.28,0.005,2.1793e-19,6137.71139927,0.6,,500.0,1.0,1.0
80.3266,500,-52.764285525,1.0,6098.75963226,100,2,-51.2665,0.00333333,-52.764285525,1.0,0.00333333,-52.764285525,299.999969474,-45.4573,203.64,0.00333333,5.43914e-20,6098.75963226,0.6,,500.0,1.0,1.0
