eRenyi2,IterType,AvgDiscRet,VarJ,ESSClassic,Bound,Delta,MaxVanillaIw,AvgVanillaIw,AvgNormIw,AvgEpLen,VarDiscRet,MinVanillaIw,VarRet,J,ESSRenyi,AvgRet,VarNormIw,VarVanillaIw,MinNormIw,EpsThisIter,VanillaAvgRet,MaxNormIw,BatchSize
1.0,2,-76.6941182226,60.8769,100.0,-140.413,0.3,1.0,1.0,0.01,107.75,3743.43543799,1.0,3743.43543799,-76.6941,200.0,-76.6941182226,3.50449e-18,,0.01,100,-76.6941182226,0.01,200
1.03384,1,-79.7262213096,61.4661,192.737685337,-122.587,0.3,2.04692,0.989027,0.005,111.09,4934.13653901,0.338409,4934.13653901,-76.7747,193.452985834,-79.7262213096,9.46733e-07,0.0370428,0.00171082,100,-79.7262213096,0.0103482,200
1.0,2,-76.582536577,60.9402,100.0,-140.297,0.3,1.0,1.0,0.01,107.52,3751.22069311,1.0,3751.22069311,-76.5825,200.0,-76.582536577,3.50449e-18,,0.01,100,-76.582536577,0.01,200
1.01968,1,-75.9088209848,57.2531,195.655567766,-120.933,0.3,1.47247,1.01697,0.005,105.94,3807.53048738,0.362555,3807.53048738,-75.435,196.140648933,-75.9088209848,5.57899e-07,0.02308,0.00178252,100,-75.9088209848,0.00723948,200
1.0,2,-82.4219836396,77.7768,100.0,-146.142,0.3,1.0,1.0,0.01,113.82,6110.33030248,1.0,6110.33030248,-82.422,200.0,-82.4219836396,3.50449e-18,,0.01,100,-82.4219836396,0.01,200
1.06766,1,-82.937920104,68.6983,188.295450763,-125.987,0.3,1.29122,1.00518,0.005,114.34,6134.76836792,0.0635764,6134.76836792,-79.4312,187.325494876,-82.937920104,1.56183e-06,0.0631217,0.000316245,100,-82.937920104,0.00642285,200
1.0,2,-72.8221339092,51.0079,100.0,-136.541,0.3,1.0,1.0,0.01,102.7,2628.08741963,1.0,2628.08741963,-72.8221,200.0,-72.8221339092,3.50449e-18,,0.01,100,-72.8221339092,0.01,200
1.01554,1,-73.0983390787,46.2554,196.161049486,-117.648,0.3,1.5225,1.00185,0.005,104.0,2560.24358898,0.608391,2560.24358898,-72.2432,196.939743459,-73.0983390787,4.9172e-07,0.0197418,0.00303633,100,-73.0983390787,0.00759844,200
1.0,2,-86.611253242,84.2367,100.0,-150.329,0.3,1.0,1.0,0.01,118.6,7167.49422098,1.0,7167.49422098,-86.6113,200.0,-86.611253242,3.50449e-18,,0.01,100,-86.611253242,0.01,200
1.01955,1,-76.9638491186,74.7439,195.521552081,-126.39,0.3,2.27109,1.00556,0.005,107.29,4981.14840142,0.761218,4981.14840142,-80.8945,196.164637269,-76.9638491186,5.75513e-07,0.0232774,0.00378503,100,-76.9638491186,0.0112926,200
1.0,2,-83.8776117104,77.421,100.0,-147.596,0.3,1.0,1.0,0.01,115.68,6054.56329629,1.0,6054.56329629,-83.8776,200.0,-83.8776117104,3.50449e-18,,0.01,100,-83.8776117104,0.01,200
1.01942,1,-94.8105649516,84.0633,195.826365856,-133.935,0.3,1.93335,1.00237,0.005,128.09,9267.59316312,0.809492,9267.59316312,-88.4431,196.189916223,-94.8105649516,5.35493e-07,0.0215213,0.0040379,100,-94.8105649516,0.00964391,200
1.0,2,-100.182071191,106.148,100.0,-163.902,0.3,1.0,1.0,0.01,134.59,11381.1100901,1.0,11381.1100901,-100.182,200.0,-100.182071191,3.50449e-18,,0.01,100,-100.182071191,0.01,200
1.07303,1,-74.3683782974,78.5151,188.935799641,-130.574,0.3,1.93342,0.998912,0.005,104.25,3797.05101326,0.387165,3797.05101326,-83.9017,186.388224442,-74.3683782974,1.47137e-06,0.058727,0.00193793,100,-74.3683782974,0.00967763,200
1.0,2,-74.7225420754,61.2781,100.0,-138.435,0.3,1.0,1.0,0.01,105.01,3792.9318651,1.0,3792.9318651,-74.7225,200.0,-74.7225420754,3.50449e-18,,0.01,100,-74.7225420754,0.01,200
1.11871,1,-100.28820326,70.8124,176.302313015,-129.185,0.3,3.17601,1.00791,0.005,135.19,11396.2590247,0.0915211,11396.2590247,-81.5295,178.777239948,-100.28820326,3.37725e-06,0.137235,0.000454016,100,-100.28820326,0.0157555,200
1.0,2,-75.0726253197,61.3485,100.0,-138.792,0.3,1.0,1.0,0.01,104.92,3801.65711934,1.0,3801.65711934,-75.0726,200.0,-75.0726253197,3.50449e-18,,0.01,100,-75.0726253197,0.01,200
1.04521,1,-87.3368494701,68.5325,194.116616439,-125.578,0.3,1.22808,1.04005,0.005,120.0,7124.67723504,0.280676,7124.67723504,-79.5139,191.348713343,-87.3368494701,7.61515e-07,0.0329495,0.00134933,100,-87.3368494701,0.00590393,200
1.0,2,-90.5930686864,90.4812,100.0,-154.311,0.3,1.0,1.0,0.01,123.83,8269.54619183,1.0,8269.54619183,-90.5931,200.0,-90.5930686864,3.50449e-18,,0.01,100,-90.5930686864,0.01,200
1.05179,1,-74.8598658967,68.3693,189.923040382,-126.432,0.3,2.6165,0.985329,0.005,105.5,3766.76663204,0.771441,3766.76663204,-80.2239,190.151229314,-74.8598658967,1.33312e-06,0.0517717,0.00391464,100,-74.8598658967,0.0132773,200
1.0,2,-78.9478762472,69.9502,100.0,-142.667,0.3,1.0,1.0,0.01,110.46,4942.46001598,1.0,4942.46001598,-78.9479,200.0,-78.9478762472,3.50449e-18,,0.01,100,-78.9478762472,0.01,200
1.04726,1,-86.5985875079,74.0571,192.382775698,-126.616,0.3,1.95538,0.979765,0.005,118.29,8395.43826436,0.558013,8395.43826436,-80.5071,190.97525208,-86.5985875079,9.94818e-07,0.0381986,0.00284769,100,-86.5985875079,0.00997882,200
1.0,2,-75.462109929,61.034,100.0,-139.181,0.3,1.0,1.0,0.01,106.12,3762.7830441,1.0,3762.7830441,-75.4621,200.0,-75.462109929,3.50449e-18,,0.01,100,-75.462109929,0.01,200
1.01785,1,-89.2290034582,75.852,195.821431099,-127.091,0.3,1.76359,0.997076,0.005,122.02,8313.66043987,0.43479,8313.66043987,-81.6337,196.492368846,-89.2290034582,5.36151e-07,0.0213208,0.00218033,100,-89.2290034582,0.00884381,200
1.0,2,-93.9725603752,95.8898,100.0,-157.692,0.3,1.0,1.0,0.01,127.07,9287.73287857,1.0,9287.73287857,-93.9726,200.0,-93.9725603752,3.50449e-18,,0.01,100,-93.9725603752,0.01,200
1.09471,1,-85.090626649,82.9154,182.840667959,-132.569,0.3,1.40976,1.01815,0.005,116.86,7244.61065202,0.129901,7244.61065202,-85.4275,182.696927808,-85.090626649,2.358e-06,0.097775,0.000637924,100,-85.090626649,0.00692314,200
1.0,2,-77.0655535732,60.6509,100.0,-140.785,0.3,1.0,1.0,0.01,108.26,3715.68396202,1.0,3715.68396202,-77.0655,200.0,-77.0655535732,3.50449e-18,,0.01,100,-77.0655535732,0.01,200
1.00882,1,-81.1400498427,67.9547,198.21086568,-123.941,0.3,1.46325,0.999348,0.005,112.51,6133.762354,0.850378,6133.762354,-78.6859,198.251903233,-81.1400498427,2.26801e-07,0.0090602,0.00425467,100,-81.1400498427,0.00732103,200
1.0,2,-73.8498823035,61.0892,100.0,-137.565,0.3,1.0,1.0,0.01,103.73,3769.58376333,1.0,3769.58376333,-73.8499,200.0,-73.8498823035,3.50449e-18,,0.01,100,-73.8498823035,0.01,200
1.10742,1,-85.8796928798,59.297,178.308397099,-123.126,0.3,1.98492,0.964207,0.005,117.76,7219.1599457,0.138529,7219.1599457,-75.7113,180.599239011,-85.8796928798,3.05658e-06,0.113668,0.000718355,100,-85.8796928798,0.010293,200
1.0,2,-68.1864137799,36.8511,100.0,-131.892,0.3,1.0,1.0,0.01,97.35,1371.72381186,1.0,1371.72381186,-68.1864,200.0,-68.1864137799,3.50449e-18,,0.01,100,-68.1864137799,0.01,200
1.01344,1,-80.0673972067,51.8842,197.547402572,-118.815,0.3,1.54177,1.00771,0.005,112.0,4900.90179106,0.895782,4900.90179106,-73.4575,197.348016517,-80.0673972067,3.11941e-07,0.0126709,0.00444462,100,-80.0673972067,0.00764982,200
1.0,2,-74.3225156233,61.2231,100.0,-138.041,0.3,1.0,1.0,0.01,104.46,3786.13169308,1.0,3786.13169308,-74.3225,200.0,-74.3225156233,3.50449e-18,,0.01,100,-74.3225156233,0.01,200
1.02377,1,-83.3797451663,64.4964,196.48973813,-123.247,0.3,1.49997,0.982999,0.005,115.19,6033.99308239,0.758063,6033.99308239,-77.6586,195.356588429,-83.3797451663,4.48856e-07,0.017349,0.00385587,100,-83.3797451663,0.00762957,200
1.0,2,-82.2331605229,77.7765,100.0,-145.953,0.3,1.0,1.0,0.01,113.4,6110.282126,1.0,6110.282126,-82.2332,200.0,-82.2331605229,3.50449e-18,,0.01,100,-82.2331605229,0.01,200
1.00873,1,-71.8937188275,64.4395,198.661243001,-121.921,0.3,1.44453,0.989669,0.005,101.58,2585.13710969,0.746443,2585.13710969,-76.6683,198.26860802,-71.8937188275,1.69309e-07,0.00663314,0.00377117,100,-71.8937188275,0.00729803,200
1.0,2,-78.5811024943,69.8675,100.0,-142.297,0.3,1.0,1.0,0.01,109.56,4930.7759747,1.0,4930.7759747,-78.5811,200.0,-78.5811024943,3.50449e-18,,0.01,100,-78.5811024943,0.01,200
1.00699,1,-75.6359429011,64.0494,198.50991102,-121.996,0.3,1.31638,1.00591,0.005,106.23,3774.93242238,0.91485,3774.93242238,-76.7846,198.611665861,-75.6359429011,1.88604e-07,0.00763357,0.00454739,100,-75.6359429011,0.00654326,200
1.0,2,-81.7942791942,77.6283,100.0,-145.514,0.3,1.0,1.0,0.01,112.84,6087.01799477,1.0,6087.01799477,-81.7943,200.0,-81.7942791942,3.50449e-18,,0.01,100,-81.7942791942,0.01,200
1.00366,1,-81.2635202996,76.9244,199.297401902,-126.515,0.3,1.054,0.997584,0.005,111.83,6118.65399374,0.743539,6118.65399374,-81.3761,199.271386627,-81.2635202996,8.85739e-08,0.00352586,0.0037267,100,-81.2635202996,0.00528276,200
1.0,2,-96.6840900661,101.411,100.0,-160.403,0.3,1.0,1.0,0.01,130.46,10388.1077356,1.0,10388.1077356,-96.6841,200.0,-96.6840900661,3.50449e-18,,0.01,100,-96.6840900661,0.01,200
1.05883,1,-77.9659111024,80.7628,190.274971849,-130.856,0.3,1.78573,0.983215,0.005,108.73,4955.07138169,0.296516,4955.07138169,-84.493,188.888559887,-77.9659111024,1.28418e-06,0.0496573,0.00150789,100,-77.9659111024,0.00908106,200
1.0,2,-76.1556464575,61.1782,100.0,-139.873,0.3,1.0,1.0,0.01,106.82,3780.57970391,1.0,3780.57970391,-76.1556,200.0,-76.1556464575,3.50449e-18,,0.01,100,-76.1556464575,0.01,200
1.01339,1,-81.0513625216,62.0734,197.754202967,-123.282,0.3,1.43906,1.00504,0.005,113.15,4906.65973101,0.671183,4906.65973101,-77.9252,197.357000655,-81.0513625216,2.85348e-07,0.0115293,0.00333908,100,-81.0513625216,0.00715921,200
1.0,2,-86.2624324812,84.2675,100.0,-149.982,0.3,1.0,1.0,0.01,118.38,7172.74057548,1.0,7172.74057548,-86.2624,200.0,-86.2624324812,3.50449e-18,,0.01,100,-86.2624324812,0.01,200
1.03825,1,-89.656634797,82.2611,192.09666435,-132.019,0.3,1.87147,0.999411,0.005,122.53,8280.586386,0.512243,8280.586386,-86.1092,192.6321256,-89.656634797,1.03373e-06,0.0413005,0.00256272,100,-89.656634797,0.00936287,200
1.0,2,-74.6654690051,61.3457,100.0,-138.385,0.3,1.0,1.0,0.01,104.6,3801.3054256,1.0,3801.3054256,-74.6655,200.0,-74.6654690051,3.50449e-18,,0.01,100,-74.6654690051,0.01,200
1.04134,1,-87.9669580182,66.803,191.458812526,-125.29,0.3,2.9228,1.00376,0.005,120.52,7183.66173855,0.835287,7183.66173855,-79.3118,192.059439783,-87.9669580182,1.12089e-06,0.0451729,0.00416081,100,-87.9669580182,0.0145593,200
1.0,2,-76.3726433392,60.8247,100.0,-140.092,0.3,1.0,1.0,0.01,106.94,3737.01698861,1.0,3737.01698861,-76.3726,200.0,-76.3726433392,3.50449e-18,,0.01,100,-76.3726433392,0.01,200
1.02406,1,-84.1630253771,68.122,194.555554373,-124.634,0.3,2.06653,0.998193,0.005,115.13,7269.19689118,0.872232,7269.19689118,-79.0384,195.301236376,-84.1630253771,7.03101e-07,0.0280225,0.00436905,100,-84.1630253771,0.0103513,200
1.0,2,-73.7270735367,50.5484,100.0,-137.447,0.3,1.0,1.0,0.01,104.79,2580.95453815,1.0,2580.95453815,-73.7271,200.0,-73.7270735367,3.50449e-18,,0.01,100,-73.7270735367,0.01,200
1.01342,1,-76.5642059323,53.5938,194.928324336,-119.905,0.3,2.62177,1.00285,0.005,106.85,3793.81829539,0.915923,3793.81829539,-74.547,197.351870078,-76.5642059323,6.53714e-07,0.0262978,0.0045666,100,-76.5642059323,0.0130716,200
