Weights,StdIW,MeanEntropy,OptimizationReturnMin,VarianceInit,MaxIW,MinIWNorm,OptimizationReturnMean,TimestepsSoFar,Bound,EpisodesSoFar,ESSRenyi,MinIW,StdIWNorm,MeanIWNorm,ESSClassic,InitialBound,TimeElapsed,InitialReturnMax,EmpiricalD2,ReturnMeanIW,ReturnStepMax,MeanIW,Iteration,J_sample_variance,OptimizationReturnMax,ReturnStepMaxmin,MaxIWNorm,EpLenMean,EpRewMean,InitialReturnMean,EpThisIter,InitialReturnMin,LearnableVariance,InitialReturnStd
[-1.376  1.643 -2.328 -1.616 -2.53 ],2.3079143,-1.1123669,,-1,11.34878,0.0006547727,255.97774,3610086,1152.5302,30950,14.5388155,0.032738633,0.046158288,0.031314597,15.759301,852.388,21469.41670513153,2269.8193,3.4390697,1881.6055,10.0,1.5657299,619,2814077.2,1280.2649,10.0,0.22697559,125.58,1245.5322481125565,1245.5322,50,989.5545,True,233.78574
[-1.366  1.64  -2.33  -1.628 -2.531],5.447746,-1.1108387,,-1,39.286552,0.0019187249,338.28683,3616576,1412.2527,31000,8.872234,0.095936246,0.10895491,0.034810606,4.631134,884.2184,21506.17293381691,2329.7993,5.635559,2370.2134,10.0,1.7405303,620,8989458.0,1380.3347,10.0,0.785731,129.8,1287.751441324871,1287.7515,50,949.4646,True,256.6336
[-1.372  1.65  -2.331 -1.607 -2.53 ],1.9110148,-1.132019,,-1,9.970285,0.0005509641,422.0252,3623586,1469.6968,31050,18.660936,0.027548205,0.038220294,0.029575754,18.726587,977.7817,21552.27521920204,2389.747,2.679394,2147.2305,10.0,1.4787875,621,3910266.0,1420.0743,10.0,0.1994057,140.2,1391.6979578091914,1391.698,50,969.6727,True,317.02106
[-1.365  1.652 -2.326 -1.61  -2.551],0.29181105,-1.1193238,,-1,1.948522,0.011491134,417.8191,3630024,1009.723,31100,45.863075,0.5745567,0.005836221,0.021325497,46.516083,944.8154,21583.631786346436,1919.6239,1.0902016,1356.8834,10.0,1.0662749,622,916005.6,1060.1389,10.0,0.038970437,128.76,1277.304112384681,1277.3042,50,859.485,True,217.02777
[-1.365  1.65  -2.331 -1.614 -2.538],3.660946,-1.1205919,,-1,23.802208,0.0013121023,650.6275,3636476,1174.334,31150,10.617209,0.06560512,0.07321891,0.034741428,9.188272,857.505,21622.270138978958,2439.7837,4.7093353,2091.3813,10.0,1.7370715,623,6146332.5,1810.3232,10.0,0.47604415,129.04,1280.0879798851886,1280.088,50,629.4605,True,319.45767
[-1.361  1.659 -2.328 -1.605 -2.54 ],12.953545,-1.1048628,,-1,92.555916,0.00014569254,1212.0333,3643137,1806.6036,31200,2.178698,0.0072846273,0.2590709,0.05927671,2.4873683,939.15955,21665.512979507446,2209.84,22.949486,3640.2178,10.0,2.9638357,624,187727000.0,2099.9583,10.0,1.8511183,133.22,1321.9151140856454,1321.9152,50,109.88181,True,365.17792
[-1.346  1.655 -2.332 -1.622 -2.524],3.6787927,-1.0944971,,-1,22.94606,0.001444698,429.43616,3649634,1472.7732,31250,11.205624,0.0722349,0.073575854,0.035696574,9.526852,831.8695,21701.77625799179,2639.8086,4.462045,2438.6018,10.0,1.7848287,625,8665443.0,1780.147,10.0,0.4589212,129.94,1289.0977964176213,1289.0978,50,859.6616,True,299.27585
[-1.358  1.663 -2.336 -1.609 -2.513],170.93831,-1.1121836,,-1,1221.4318,7.110448e-08,1162.6028,3655998,16820.66,31300,0.04145151,3.555224e-06,3.4187663,0.4978816,1.0384101,756.79565,21736.170978307724,2919.7349,1206.2286,34384.477,10.0,24.89408,626,49624707000.0,2819.829,10.0,24.428635,127.28,1262.5084898206346,1262.5085,50,99.905815,True,423.03378
[-1.382  1.663 -2.34  -1.594 -2.531],0.4266582,-1.1240368,,-1,2.2380967,0.0074184323,903.7727,3662667,1086.4244,31350,42.918266,0.3709216,0.008533165,0.021976119,43.44912,975.38806,21776.260257720947,2009.6951,1.1650051,1462.1361,10.0,1.0988059,627,506321.5,1589.9902,10.0,0.044761933,133.38,1323.4774968920249,1323.4775,50,419.7048,True,303.77457
[-1.384  1.664 -2.336 -1.589 -2.543],0.48177952,-1.1179808,,-1,2.9265316,0.008133697,783.3716,3668684,959.0401,31400,42.206856,0.40668488,0.00963559,0.022611158,42.315575,848.41644,21806.77758550644,1989.6423,1.1846417,1334.1246,10.0,1.1305579,628,555217.3,1579.9813,10.0,0.05853063,120.34,1193.0326396844277,1193.0327,50,409.66104,True,321.82162
[-1.379  1.663 -2.326 -1.586 -2.537],0.47710976,-1.1215218,,-1,2.2269278,0.004546636,897.58594,3675222,924.1693,31450,40.576202,0.22733179,0.009542195,0.02012003,40.8188,879.9148,21842.428822755814,2409.7617,1.2322494,1387.4924,10.0,1.0060015,629,906250.94,2010.0498,10.0,0.044538554,130.76,1297.2978157206298,1297.2976,50,399.71194,True,384.86304
[-1.378  1.667 -2.332 -1.595 -2.54 ],0.2421388,-1.1221921,,-1,1.6565498,0.009319941,885.85876,3681701,913.2001,31500,46.134426,0.46599704,0.004842776,0.020433968,47.34099,878.52423,21883.647346258163,2349.725,1.0837893,1336.892,10.0,1.0216984,630,329999.38,1950.0752,10.0,0.033130996,129.58,1285.5085848393148,1285.5085,50,399.64984,True,310.8844
[-1.378  1.666 -2.333 -1.6   -2.541],0.8410308,-1.1161675,,-1,4.828461,0.0045985864,609.4522,3687948,916.9791,31550,34.3223,0.22992931,0.016820615,0.021119265,30.593287,894.42163,21921.260937452316,1989.7063,1.4567789,1332.9342,10.0,1.0559634,631,962119.9,1360.1096,10.0,0.09656922,124.94,1239.0489220258664,1239.0488,50,629.59674,True,285.28723
[-1.373  1.666 -2.336 -1.598 -2.535],0.52954996,-1.1144588,,-1,2.6680539,0.004874135,738.73,3694841,1122.6636,31600,37.673412,0.24370675,0.010590998,0.022924578,41.205242,983.83527,21961.077755212784,2219.6528,1.327196,1565.5713,10.0,1.1462289,632,773562.5,1590.0924,10.0,0.053361077,137.86,1368.2904730682546,1368.2905,50,629.5604,True,316.55518
[-1.368  1.666 -2.336 -1.603 -2.533],35.509663,-1.1036414,,-1,254.00392,1.2463075e-05,1150.987,3701147,3687.9937,31650,0.40279776,0.00062315376,0.7101932,0.12310271,1.4584639,935.6898,22001.30183005333,1819.8121,124.131775,7199.7847,10.0,6.155136,633,1393264500.0,1719.9088,10.0,5.080078,126.12,1250.890450330626,1250.8904,50,99.90332,True,271.26422
[-1.38   1.655 -2.34  -1.609 -2.523],1.1330862,-1.087407,,-1,5.8801384,0.0016999119,247.54135,3707533,1086.581,31700,25.452566,0.0849956,0.022661723,0.023186065,25.571753,937.8763,22045.53885436058,1899.7118,1.9644384,1547.7579,10.0,1.1593034,634,1942363.9,880.33716,10.0,0.117602766,127.72,1266.9159749082073,1266.9159,50,1019.37463,True,198.48534
[-1.382  1.666 -2.341 -1.607 -2.506],0.37748227,-1.0988591,,-1,2.271221,0.0046552657,1106.1161,3714214,1009.8557,31750,43.133713,0.23276329,0.0075496454,0.021570697,44.54356,903.3291,22091.552288532257,2439.7734,1.1591861,1464.8298,10.0,1.0785348,635,463071.1,2219.9792,10.0,0.045424417,133.62,1325.910353716698,1325.9103,50,219.79424,True,344.5318
[-1.385  1.668 -2.352 -1.616 -2.518],1.4575633,-1.0921628,,-1,8.144525,0.0023386204,412.7549,3721126,1165.9768,31800,22.812119,0.11693102,0.029151266,0.027832553,23.843533,901.02673,22138.424847602844,2719.8152,2.1918175,1863.4094,10.0,1.3916278,636,2150487.8,1760.4575,10.0,0.1628905,138.24,1372.1126152360605,1372.1125,50,959.3577,True,333.78934
[-1.381  1.673 -2.353 -1.615 -2.511],0.21673258,-1.1007068,,-1,1.7183967,0.010539681,1071.103,3727582,939.876,31850,47.15684,0.52698404,0.004334652,0.020714171,47.90237,905.07776,22178.914088964462,2169.803,1.0602915,1326.8605,10.0,1.0357085,637,198440.53,1960.0073,10.0,0.034367934,129.12,1280.8986970191459,1280.8988,50,209.79564,True,330.8919
[-1.38   1.671 -2.358 -1.617 -2.52 ],1.1353996,-1.0950326,,-1,7.479167,0.004584036,599.5605,3733829,1043.6044,31900,28.925266,0.22920181,0.02270799,0.023855116,26.231047,903.0948,22211.689403772354,1939.8098,1.7285925,1485.3438,10.0,1.1927558,638,1106458.8,1300.2905,10.0,0.14958334,124.94,1239.0797382305618,1239.0797,50,639.5193,True,215.45921
[-1.388  1.676 -2.355 -1.61  -2.514],0.10450278,-1.0975995,,-1,1.2967913,0.016258895,1012.9586,3740544,771.0915,31950,48.98476,0.8129448,0.0020900557,0.020340238,49.477585,754.23566,22234.865468263626,3339.721,1.0207256,1355.5118,10.0,1.0170118,639,267245.47,3019.9873,10.0,0.025935825,134.3,1332.6923238106451,1332.6924,50,319.73373,True,391.95923
[-1.387  1.675 -2.356 -1.612 -2.517],0.20712009,-1.1082807,,-1,1.434038,0.012918189,636.1076,3746924,979.2761,32000,48.303616,0.6459095,0.0041424017,0.02091709,48.11304,926.2417,22252.883266210556,1959.73,1.0351192,1324.6202,10.0,1.0458547,640,547482.1,1330.1606,10.0,0.02868076,127.6,1265.676963142483,1265.677,50,629.5694,True,269.59427
[-1.386  1.673 -2.355 -1.611 -2.527],2.2827673,-1.1069335,,-1,13.898277,0.00123108,278.6283,3753416,1230.6707,32050,13.047459,0.061554004,0.045655344,0.028344838,13.9105625,946.9342,22269.953137636185,1969.765,3.8321638,1898.5486,10.0,1.4172417,641,3214625.0,960.28564,10.0,0.27796555,129.84,1288.1076744890474,1288.1077,50,1009.4794,True,187.38596
[-1.377  1.675 -2.357 -1.616 -2.526],1.4605353,-1.1099381,,-1,9.761594,0.00304962,310.5516,3759768,1005.414,32100,26.010004,0.152481,0.029210705,0.025060408,21.198566,891.24097,22288.201565742493,2129.6143,1.9223373,1516.8324,10.0,1.2530205,642,1544017.1,1180.065,10.0,0.19523187,127.04,1260.1009262658163,1260.101,50,949.5493,True,254.30031
[-1.371  1.669 -2.36  -1.627 -2.529],0.6713815,-1.1187302,,-1,3.2109053,0.003880533,261.86588,3766326,1127.7853,32150,34.221725,0.19402665,0.01342763,0.023252282,37.495926,994.7932,22327.00617623329,1769.8093,1.4610602,1498.3134,10.0,1.1626141,643,1548375.0,730.34204,10.0,0.064218104,131.16,1301.333154246337,1301.3331,50,1039.4673,True,193.57193
[-1.363  1.665 -2.354 -1.628 -2.538],7.526603,-1.1224931,,-1,38.44484,4.8916703e-05,494.49527,3773047,2474.7522,32200,2.4482539,0.0024458352,0.15053205,0.05814872,6.492168,906.14026,22351.900132894516,2469.7957,20.422718,4407.9595,10.0,2.907436,644,46023564.0,1630.3694,10.0,0.76889676,134.42,1333.9214948419624,1333.9215,50,839.4262,True,311.90067
[-1.357  1.678 -2.355 -1.622 -2.541],0.64795095,-1.139897,,-1,3.6980486,0.004348311,722.6863,3779960,1103.4149,32250,37.99343,0.21741557,0.012959018,0.023128081,38.0531,963.58496,22374.125096082687,2359.754,1.316017,1572.291,10.0,1.156404,645,966178.75,1710.1339,10.0,0.07396097,138.26,1372.306273091338,1372.3063,50,649.62,True,335.57324
[-1.359  1.675 -2.357 -1.622 -2.559],0.19654025,-1.1421467,,-1,1.6490141,0.013955295,692.98663,3786624,952.17395,32300,48.53946,0.69776475,0.0039308053,0.020891733,48.290485,910.3163,22393.648475408554,2379.8193,1.0300897,1370.5262,10.0,1.0445867,646,520850.2,1750.293,10.0,0.03298028,133.28,1322.5130737038705,1322.513,50,629.52637,True,274.382
[-1.363  1.679 -2.364 -1.623 -2.561],0.2875546,-1.1458086,,-1,1.8527817,0.01020246,1111.4803,3793282,911.92365,32350,44.859566,0.510123,0.0057510915,0.02154925,46.67551,827.7058,22413.130409240723,2849.7373,1.1145895,1433.0259,10.0,1.0774627,647,355918.8,2639.9229,10.0,0.037055634,133.16,1321.294842460262,1321.2948,50,209.81448,True,394.81207
[-1.364  1.678 -2.362 -1.623 -2.565],0.959711,-1.1850009,,-1,3.9891999,0.0016534276,1095.683,3799811,1140.9897,32400,28.882101,0.08267138,0.01919422,0.025559325,31.97029,876.3806,22442.3740131855,2419.7559,1.731176,1692.4355,10.0,1.2779663,648,1607592.8,2219.9443,10.0,0.079784,130.58,1295.4946638781519,1295.4946,50,199.81161,True,353.6268
[-1.372  1.688 -2.393 -1.626 -2.604],0.36278576,-1.1711993,,-1,2.248436,0.010202565,1187.0127,3806347,1030.2163,32450,44.665573,0.51012826,0.007255715,0.021814132,45.019375,921.0829,22461.69671702385,2169.7998,1.1194304,1427.846,10.0,1.0907066,649,308923.12,2059.9092,10.0,0.044968717,130.72,1296.9032749337198,1296.9033,50,109.89064,True,268.26578
[-1.374  1.689 -2.403 -1.632 -2.59 ],0.52013576,-1.1790023,,-1,3.084509,0.0063046804,439.9039,3813694,1173.4136,32500,39.879166,0.31523404,0.010402715,0.022611914,41.266033,1078.1553,22489.14373922348,2199.793,1.2537875,1600.0465,10.0,1.1305957,650,1446314.4,1180.5261,10.0,0.061690178,146.94,1459.1708045840785,1459.1708,50,1019.2669,True,286.979
[-1.373  1.691 -2.422 -1.638 -2.598],0.15475544,-1.1711289,,-1,1.3498036,0.014155171,1355.7662,3820574,1001.6802,32550,48.69538,0.70775855,0.0030951088,0.020508163,48.886505,967.41254,22516.680152654648,2299.7842,1.0267915,1405.3152,10.0,1.0254081,651,185506.48,2289.8037,10.0,0.02699607,137.6,1365.7467038231769,1365.7467,50,9.980516,True,322.3309
[-1.373  1.693 -2.418 -1.637 -2.59 ],0.7694144,-1.1722276,,-1,3.601037,0.0046360143,573.9649,3827643,1103.9652,32600,34.732174,0.23180072,0.015388289,0.024557533,35.902645,973.9969,22552.449677228928,2479.803,1.4395874,1619.3087,10.0,1.2278767,652,1188121.8,1650.2565,10.0,0.07202074,141.38,1403.5114339059758,1403.5114,50,829.5465,True,334.5875
[-1.371  1.686 -2.415 -1.642 -2.591],0.18795568,-1.1764086,,-1,1.4603269,0.0146209765,328.57678,3834435,923.37024,32650,48.64921,0.7310488,0.0037591134,0.020385515,48.35573,896.12024,22592.14442205429,2609.689,1.0277659,1381.6139,10.0,1.0192758,653,1234198.6,1590.1343,10.0,0.029206537,135.84,1348.1315226616236,1348.1316,50,1019.55475,True,314.3676
[-1.366  1.68  -2.404 -1.638 -2.595],0.7855896,-1.1755531,,-1,4.413616,0.003895173,346.68307,3841017,1154.361,32700,31.922802,0.19475865,0.01571179,0.023602014,34.64637,999.6022,22619.78032565117,1769.807,1.5662786,1537.9984,10.0,1.1801007,654,1414065.2,810.34827,10.0,0.08827232,131.64,1306.1418097822534,1306.1418,50,959.45874,True,179.00589
[-1.37   1.679 -2.401 -1.635 -2.594],0.5505447,-1.1768839,,-1,2.948245,0.00887624,292.13245,3847677,1016.9159,32750,40.05091,0.443812,0.011010894,0.020646604,38.928326,989.21265,22645.34487915039,1919.7476,1.248411,1388.437,10.0,1.0323303,655,1265111.4,890.1572,10.0,0.0589649,133.2,1321.7228028600834,1321.7228,50,1029.5903,True,220.54613
[-1.37   1.682 -2.403 -1.63  -2.596],0.43169937,-1.1942717,,-1,2.3298283,0.010152805,283.61307,3854194,1078.1277,32800,44.54421,0.50764024,0.008633987,0.021600664,43.112087,983.1016,22668.19757413864,1789.8152,1.1224804,1406.5693,10.0,1.0800333,656,1299125.0,780.3216,10.0,0.046596564,130.34,1293.1066613195771,1293.1067,50,1009.4936,True,215.70775
[-1.367  1.679 -2.391 -1.631 -2.613],0.22122143,-1.189877,,-1,1.5686268,0.013220524,405.83173,3860972,967.5066,32850,47.69501,0.66102624,0.0044244286,0.020391747,47.751987,952.17993,22692.823791265488,2269.796,1.0483277,1370.0344,10.0,1.0195873,657,1054964.8,1330.3076,10.0,0.031372536,135.56,1345.3200292583547,1345.32,50,939.4883,True,304.3642
[-1.368  1.679 -2.391 -1.629 -2.609],0.05165617,-1.1911457,,-1,1.122373,0.017645124,331.8856,3867731,933.04724,32900,49.663548,0.8822562,0.0010331236,0.020163517,49.86908,927.5818,22717.20623397827,2389.7998,1.0067747,1348.3724,10.0,1.0081758,658,1135760.8,1380.1782,10.0,0.02244746,135.18,1341.5072394035735,1341.5072,50,1009.62164,True,284.19983
[-1.367  1.678 -2.391 -1.63  -2.61 ],0.6666327,-1.1901729,,-1,2.9596431,0.0067293593,377.1504,3874516,1130.5896,32950,34.470802,0.33646798,0.013332653,0.022591252,37.08375,1000.3988,22737.170450925827,1999.4968,1.4505029,1547.6901,10.0,1.1295627,659,1476517.6,1029.9253,10.0,0.059192862,135.7,1346.7218178843527,1346.7217,50,969.5715,True,226.79025
[-1.366  1.683 -2.389 -1.627 -2.609],0.2396882,-1.1878179,,-1,2.037577,0.013680882,512.4275,3881377,892.1549,33000,47.119637,0.6840441,0.004793764,0.020642243,47.441433,857.9087,22756.97970867157,2909.7737,1.0611287,1411.3181,10.0,1.0321122,660,953752.8,2060.305,10.0,0.04075154,137.22,1361.896197675326,1361.8962,50,849.4687,True,342.6239
[-1.366  1.681 -2.386 -1.623 -2.607],0.169317,-1.1972655,,-1,1.4587235,0.013829728,372.58472,3888339,967.06555,33050,48.753597,0.6914864,0.00338634,0.020360451,48.654125,936.9937,22780.110517263412,2569.7856,1.0255654,1417.8191,10.0,1.0180227,661,1215171.5,1560.2766,10.0,0.02917447,139.24,1382.0937227633217,1382.0938,50,1009.509,True,327.52463
[-1.365  1.68  -2.383 -1.623 -2.616],0.4529633,-1.1990976,,-1,2.2741096,0.0024024553,1133.5414,3895157,1039.4232,33100,40.55317,0.12012277,0.009059266,0.02135768,42.375774,975.7887,22802.422109365463,2179.7354,1.2329493,1458.6384,10.0,1.067884,662,469825.9,1959.9469,10.0,0.045482192,136.36,1353.329917427669,1353.3298,50,219.7884,True,343.30057
[-1.362  1.678 -2.389 -1.629 -2.618],0.28672725,-1.200822,,-1,2.141834,0.00934805,541.93756,3902015,986.2556,33150,46.5975,0.46740252,0.0057345447,0.02046366,46.359432,964.74036,22820.867353200912,2289.7585,1.0730189,1397.0779,10.0,1.023183,663,816637.9,1470.3579,10.0,0.04283668,137.16,1361.3381521998142,1361.3381,50,819.4006,True,286.46442
[-1.364  1.677 -2.392 -1.631 -2.62 ],1.109342,-1.2064778,,-1,5.9608636,0.0037805971,381.86227,3908723,995.3829,33200,28.203281,0.18902986,0.022186838,0.023427445,26.358883,912.2338,22838.953275680542,2419.7302,1.7728434,1553.4196,10.0,1.1713723,664,1537080.5,1470.2491,10.0,0.11921727,134.16,1331.3433169009586,1331.3433,50,949.4811,True,284.18542
[-1.363  1.67  -2.395 -1.638 -2.625],0.12713799,-1.2026813,,-1,1.3245282,0.0145463655,366.6369,3915455,924.7385,33250,49.04561,0.7273183,0.00254276,0.020421071,49.23661,903.1719,22854.683528661728,2499.7666,1.0194592,1361.9032,10.0,1.0210534,665,1090425.5,1530.2595,10.0,0.026490564,134.64,1336.1440535231034,1336.144,50,969.5071,True,305.25143
[-1.363  1.669 -2.394 -1.64  -2.622],0.3742828,-1.2048208,,-1,2.4810255,0.0076762154,433.82782,3922373,1032.8994,33300,43.6804,0.3838108,0.007485656,0.021080432,44.401188,981.93604,22871.205956935883,2259.8394,1.1446781,1451.6736,10.0,1.0540216,666,1127758.9,1320.3154,10.0,0.04962051,138.36,1373.351694569378,1373.3517,50,939.52386,True,294.23288
[-1.36   1.67  -2.395 -1.642 -2.624],4.1998677,-1.1997112,,-1,29.002003,0.00081720157,274.1491,3928743,1328.5984,33350,7.43958,0.04086008,0.08399735,0.034117345,7.08064,939.84924,22885.48713541031,1869.8234,6.7208095,2168.1975,10.0,1.7058673,667,4429233.0,880.2603,10.0,0.58004004,127.4,1263.712160451027,1263.7122,50,989.56305,True,231.56665
[-1.371  1.676 -2.394 -1.627 -2.619],0.62623936,-1.2242393,,-1,4.001585,0.0075978646,392.07312,3935652,1086.0327,33400,38.963753,0.37989324,0.012524788,0.024673562,39.755806,864.11066,22900.32967185974,2929.7134,1.2832439,1660.864,10.0,1.233678,668,1709265.0,1950.2346,10.0,0.0800317,138.18,1371.551958033251,1371.5519,50,979.4788,True,322.6646
[-1.37   1.673 -2.388 -1.632 -2.643],0.20060903,-1.2266685,,-1,1.6798519,0.008597697,1106.362,3942284,888.1105,33450,48.473904,0.42988485,0.0040121805,0.020534901,48.161457,865.88586,22916.703741550446,2599.7288,1.0314828,1345.4299,10.0,1.0267452,669,156668.92,2389.9185,10.0,0.033597037,132.64,1316.1722203980185,1316.1722,50,209.81021,True,309.35486
[-1.369  1.671 -2.393 -1.635 -2.646],2.7745132,-1.2295564,,-1,16.315977,0.0013343673,296.74524,3948967,1425.4109,33500,12.3489275,0.06671837,0.055490263,0.032191817,12.590418,952.25366,22935.595994234085,2159.8342,4.0489345,2178.162,10.0,1.6095908,670,3870897.0,1130.2317,10.0,0.32631955,133.66,1326.347784480788,1326.3478,50,1029.6025,True,247.06166
[-1.378  1.681 -2.394 -1.62  -2.649],0.30983174,-1.2274159,,-1,2.0770776,0.008711134,506.6645,3955599,949.0897,33550,44.047718,0.4355567,0.0061966353,0.02125659,46.083733,876.18933,22954.973941087723,2539.8213,1.1351326,1417.7812,10.0,1.0628296,671,959320.9,1730.3865,10.0,0.04154155,132.64,1316.0993082555506,1316.0994,50,809.4348,True,301.94116
[-1.38   1.68  -2.393 -1.619 -2.646],0.98694247,-1.2233723,,-1,4.676172,0.0036907448,1172.9027,3962514,905.2069,33600,31.092175,0.18453725,0.01973885,0.022099566,27.81228,808.0985,22977.956756591797,3259.7808,1.6081216,1621.1995,10.0,1.1049784,672,3102641.2,3059.9746,10.0,0.093523435,138.3,1372.7089906413687,1372.7091,50,199.80621,True,445.76505
[-1.376  1.681 -2.4   -1.624 -2.642],0.33669493,-1.2248381,,-1,1.9407318,0.0066563725,306.0489,3969243,1011.02185,33650,42.86555,0.33281863,0.006733899,0.021435779,45.508915,940.6277,23004.66413140297,2279.8132,1.1664379,1437.494,10.0,1.0717889,673,1370642.1,1250.3591,10.0,0.038814634,134.58,1335.5029732259134,1335.5029,50,1029.4541,True,299.46622
[-1.373  1.68  -2.399 -1.628 -2.644],12.065013,-1.2101474,,-1,86.14992,0.00019267149,497.6027,3976030,2029.7532,33700,1.9481972,0.009633575,0.24130024,0.05359019,2.3502588,969.56683,23029.563366889954,2179.8113,25.664753,3942.4585,10.0,2.6795099,674,66602156.0,1330.2928,10.0,1.7229983,135.74,1347.121147406607,1347.1212,50,849.51843,True,268.41556
[-1.359  1.677 -2.398 -1.641 -2.629],874.6197,-1.2154552,,-1,6247.5845,3.7280006e-07,540.02203,3982929,75877.52,33750,0.0025760182,1.8640003e-05,17.492393,2.5051057,1.0048627,1005.8401,23057.25656914711,2099.8213,19409.8,126547.83,10.0,125.255295,675,36334244000.0,1270.3035,10.0,124.95168,137.98,1369.5397984760248,1369.5398,50,829.5178,True,279.22714
[-1.37   1.659 -2.398 -1.65  -2.634],2.1837778,-1.2256602,,-1,12.684777,0.001831364,380.34012,3989629,1278.0695,33800,21.238922,0.0915682,0.043675557,0.030064559,16.075043,862.16064,23092.219092845917,2699.7456,2.3541684,1995.537,10.0,1.503228,676,3671565.0,1750.3154,10.0,0.25369555,134.0,1329.770290872631,1329.7703,50,949.4302,True,289.8309
[-1.375  1.668 -2.394 -1.636 -2.645],0.3551826,-1.2175137,,-1,2.1342282,0.010378927,373.04535,3996443,999.7149,33850,44.758015,0.51894635,0.0071036518,0.020791113,44.773315,942.1082,23124.769209623337,2369.73,1.1171184,1433.5344,10.0,1.0395558,677,1311139.1,1390.2178,10.0,0.042684563,136.28,1352.557568073112,1352.5575,50,979.5122,True,317.4603
[-1.379  1.669 -2.397 -1.638 -2.636],0.67577165,-1.2157589,,-1,4.799885,0.0050103096,383.18835,4003158,1040.9277,33900,38.014297,0.2505155,0.013515432,0.023122845,37.267635,922.30774,23158.229955673218,2369.7778,1.3152946,1511.6663,10.0,1.1561422,678,1326103.8,1420.2008,10.0,0.09599769,134.3,1332.765364100422,1332.7655,50,949.577,True,276.09512
[-1.377  1.663 -2.398 -1.644 -2.635],0.31167382,-1.2062378,,-1,1.8331857,0.012268026,354.02567,4009877,1054.6047,33950,45.063232,0.61340135,0.006233476,0.020929262,45.926094,994.09796,23193.43828511238,1959.8303,1.109552,1412.1681,10.0,1.0464634,679,1173692.8,980.3055,10.0,0.03666371,134.38,1333.5505318521466,1333.5507,50,979.52484,True,243.40103
