Weights,ESSClassic,StdIW,EpRewMean,ReturnStepMax,VarianceInit,MeanIW,TimestepsSoFar,EpisodesSoFar,MinIW,InitialReturnMax,TimeElapsed,InitialReturnMin,Iteration,ReturnStepMaxmin,MeanEntropy,StdIWNorm,OptimizationReturnMean,OptimizationReturnMin,OptimizationReturnMax,MaxIWNorm,ESSRenyi,EmpiricalD2,MinIWNorm,MaxIW,ReturnMeanIW,Bound,InitialReturnMean,EpThisIter,MeanIWNorm,J_sample_variance,InitialBound,LearnableVariance,EpLenMean,InitialReturnStd
[-1.671  2.156 -2.527 -1.999 -2.669],34.053165,0.846524,1452.1100137095627,10.0,-1,1.2370315,3845346,29800,0.3348649,2369.7798,3652.521753311157,1109.2822,596,10.0,-1.2445036,0.016930481,342.82782,,1260.4976,0.06870065,29.229734,1.7105869,0.006697298,3.4350324,1888.6978,1351.8623,1452.1101,50,0.024740629,2490993.8,1041.6521,True,146.24,306.2272
[-1.676  2.156 -2.528 -1.995 -2.663],41.286133,0.5632402,1427.7318462232204,10.0,-1,1.2259995,3852536,29850,0.4684033,2169.753,3659.7326231002808,1099.5953,597,10.0,-1.2521933,0.011264803,328.13647,,1070.1576,0.055873428,34.704502,1.4407352,0.009368066,2.7936714,1734.7974,1283.7075,1427.732,50,0.02451999,1968452.2,1051.9197,True,143.8,259.37518
[-1.674  2.151 -2.526 -2.002 -2.671],47.480587,0.23473647,1419.9528190279682,10.0,-1,1.0190332,3859687,29900,0.4393552,2119.8757,3666.503068447113,1099.5413,598,10.0,-1.2543977,0.004694729,320.4116,,1020.3345,0.03284174,47.167793,1.0600454,0.008787104,1.642087,1452.1039,1074.0677,1419.9528,50,0.02038066,1354510.0,1052.7795,True,143.02,241.57663
[-1.676  2.151 -2.527 -2.001 -2.673],38.646217,0.651903,1519.1423705511368,10.0,-1,1.2027245,3867334,29950,0.21107465,2139.713,3673.9192769527435,1059.4529,599,10.0,-1.2587923,0.01303806,459.68945,,1080.26,0.08171616,35.587536,1.4049863,0.004221493,4.085808,1786.9204,1347.6295,1519.1425,50,0.02405449,1816252.0,1148.5332,True,152.94,285.68256
[-1.678  2.154 -2.524 -1.994 -2.678],39.93757,0.5369743,1509.9507996769462,10.0,-1,1.0697756,3874935,30000,0.25070995,2339.8506,3680.8024303913116,1079.4733,600,10.0,-1.2765652,0.010739486,430.47754,,1260.3773,0.05085622,39.441578,1.2676978,0.005014199,2.5428112,1655.3109,1199.0044,1509.9508,50,0.021395512,1673406.4,1104.6768,True,152.02,291.6226
[-1.68   2.153 -2.525 -1.992 -2.696],3.7497294,7.2614794,1437.137221173592,10.0,-1,2.067607,3882172,30050,0.013448118,2129.769,3687.5110363960266,969.51685,601,10.0,-1.2734247,0.14522958,467.62036,,1160.2522,1.0229383,4.1987166,11.908401,0.00026896235,51.146915,2913.1255,1640.1505,1437.1372,50,0.041352138,11431799.0,1068.2504,True,144.74,275.06183
[-1.681  2.14  -2.511 -1.989 -2.692],2.53091,10.276268,1381.0923343284721,10.0,-1,2.3728395,3889129,30100,0.037932232,2129.8516,3694.1401810646057,779.4114,602,10.0,-1.288452,0.20552537,601.6809,,1350.4402,1.4747715,7.430741,6.728804,0.0007586446,73.73858,2627.996,1671.0688,1381.0922,50,0.047456786,7185674.5,1012.19116,True,139.14,301.54636
[-1.686  2.148 -2.504 -1.977 -2.707],4.953241,6.1970854,1351.2749196869875,10.0,-1,2.054946,3895937,30150,0.027612392,2039.7933,3700.201414823532,199.81258,603,10.0,-1.2700648,0.12394171,1151.4624,,1839.9807,0.85067147,5.4654727,9.148339,0.0005522478,42.533573,2701.6628,1633.056,1351.275,50,0.04109892,36938492.0,997.97235,True,136.16,344.5917
[-1.683  2.153 -2.497 -1.966 -2.689],47.8608,0.21335164,1341.2632244601998,10.0,-1,1.0091587,3902695,30200,0.600477,2039.5254,3707.506600379944,189.8276,604,10.0,-1.273666,0.0042670327,1151.4357,,1849.6978,0.033747517,47.80893,1.0458298,0.01200954,1.6873758,1365.8315,1004.5712,1341.2633,50,0.020183174,236064.0,988.00714,True,135.16,361.07498
[-1.683  2.151 -2.499 -1.967 -2.693],36.664318,0.70045215,1308.254029369352,10.0,-1,1.1614289,3909288,30250,0.13159189,1959.842,3713.350729227066,89.90735,605,10.0,-1.2745322,0.014009043,1218.3467,,1869.9347,0.06138996,34.089752,1.4667164,0.0026318377,3.069498,1522.3635,1111.2566,1308.254,50,0.023228578,879603.5,968.79944,True,131.86,318.94144
[-1.679  2.152 -2.5   -1.971 -2.693],40.606743,0.5260486,1335.861356466586,10.0,-1,1.0937464,3916019,30300,0.3823123,2439.698,3720.0016491413116,379.64847,606,10.0,-1.270511,0.010520971,956.21295,,2060.0496,0.053063676,41.335808,1.209605,0.007646246,2.653184,1474.4819,1009.7329,1335.8615,50,0.021874927,617329.56,913.2932,True,134.62,332.6144
[-1.682  2.158 -2.512 -1.972 -2.689],1.4778386,22.32246,1323.8885265784972,10.0,-1,3.8957005,3922690,30350,0.025198419,2649.773,3727.5836222171783,,607,10.0,-1.1990348,0.44644922,1323.8884,,2649.773,3.2002032,3.5443366,14.107013,0.0005039684,160.01016,9362.937,7639.1367,1323.8884,50,0.07791401,3582177300.0,864.9343,True,133.42,429.5775
[-1.677  2.159 -2.52  -1.981 -2.618],17.489084,1.7909218,1328.656308353889,10.0,-1,1.3135468,3929385,30400,0.045251325,2559.6084,3734.3611047267914,9.981054,608,10.0,-1.2001957,0.035818435,1318.6752,,2549.6274,0.23190616,19.303041,2.5902653,0.00090502645,11.595308,1817.8326,1104.3125,1328.6562,50,0.026270935,7673782.0,885.3191,True,133.9,447.61423
[-1.673  2.163 -2.517 -1.977 -2.619],32.167336,0.8860958,1395.0475617750856,10.0,-1,1.1900908,3936412,30450,0.26098904,2479.805,3741.341016769409,569.595,609,10.0,-1.1977992,0.017721917,825.45264,,1910.21,0.07796014,32.81636,1.5236303,0.005219781,3.8980072,1617.0161,1086.8428,1395.0475,50,0.023801815,1017984.25,965.53284,True,140.54,338.441
[-1.667  2.162 -2.513 -1.978 -2.617],27.23263,1.0449971,1392.2881394291035,10.0,-1,1.1428875,3943425,30500,0.24328426,2009.8121,3748.076823949814,99.90196,610,10.0,-1.1834729,0.020899942,1292.3862,,1909.9102,0.10736162,30.359655,1.6469225,0.004865685,5.368081,1588.7133,1141.9755,1392.2881,50,0.02285775,2325559.8,1044.1785,True,140.26,324.7343
[-1.659  2.16  -2.506 -1.975 -2.602],48.900253,0.15342428,1344.0768968556943,10.0,-1,1.0230634,3950197,30550,0.7559011,2219.7976,3753.9899525642395,99.88958,611,10.0,-1.1894394,0.0030684855,1244.1874,,2119.908,0.028145699,48.683685,1.0270381,0.0151180215,1.407285,1374.0648,984.42145,1344.0769,50,0.020461269,278238.16,959.5967,True,135.44,439.14087
[-1.659  2.159 -2.502 -1.973 -2.608],4.4061427,4.9680963,1357.656210419153,10.0,-1,1.5444225,3957037,30600,0.036119267,2069.795,3760.1237936019897,9.980063,612,10.0,-1.1946894,0.09936193,1347.6761,,2059.815,0.7048436,8.413217,5.94303,0.0007223853,35.24218,2016.0789,1142.1182,1357.6562,50,0.030888448,37694652.0,999.1572,True,136.8,431.22763
[-1.664  2.152 -2.498 -1.976 -2.614],36.11943,0.6742082,1395.280790957872,10.0,-1,1.0875788,3964065,30650,0.18347019,2399.8062,3766.456128835678,389.66574,613,10.0,-1.1972044,0.013484163,1005.615,,2010.1404,0.06595848,35.162735,1.4219599,0.0036694037,3.297924,1568.1027,1072.4465,1395.2808,50,0.021751573,871568.7,979.6221,True,140.56,394.7637
[-1.66   2.149 -2.496 -1.983 -2.616],43.717705,0.4001412,1379.8807544598726,10.0,-1,1.0555601,3971016,30700,0.43371704,2189.7866,3773.266355752945,579.56494,614,10.0,-1.1928669,0.008002823,800.3158,,1610.2217,0.039106034,42.728725,1.1701729,0.00867434,1.9553018,1462.2026,1051.9159,1379.8807,50,0.021111201,656051.7,1000.5986,True,139.02,288.7528
[-1.659  2.151 -2.495 -1.983 -2.612],40.273098,0.55769324,1469.7127221544274,10.0,-1,1.1347903,3978416,30750,0.08626144,2239.8438,3780.840195417404,759.4363,615,10.0,-1.1843839,0.011153865,710.2764,,1480.4075,0.057588257,37.546333,1.3316879,0.0017252287,2.879413,1659.7893,1212.097,1469.7126,50,0.022695804,944649.4,1081.7605,True,148.0,318.2673
[-1.657  2.148 -2.496 -1.989 -2.603],48.867302,0.1570263,1416.3151310325477,10.0,-1,1.0313947,3985549,30800,0.72880423,2219.8164,3786.7215201854706,589.50745,616,10.0,-1.182067,0.0031405261,826.8077,,1630.309,0.026925983,47.94835,1.0427887,0.014576084,1.3462992,1460.5576,1067.9346,1416.3153,50,0.020627894,461651.88,1031.8315,True,142.66,270.7957
[-1.658  2.147 -2.499 -1.991 -2.601],1.0191153,849.27484,1485.2954011703698,10.0,-1,122.502975,3993027,30850,0.0034022003,2399.8674,3793.21014046669,949.3656,617,10.0,-1.1823561,16.985497,535.9299,,1450.5018,121.34687,0.017101696,2923.6868,6.8044006e-05,6067.3438,116605.0,94129.3,1485.2954,50,2.4500594,13801943000.0,1069.6262,True,149.56,332.92697
[-1.661  2.163 -2.498 -1.971 -2.601],42.34863,0.4549519,1419.0390004304697,10.0,-1,1.0703243,4000174,30900,0.44327265,2489.5156,3798.629367351532,99.90439,618,10.0,-1.1802201,0.009099037,1319.1345,,2389.6113,0.05369195,42.31044,1.1817415,0.008865452,2.6845975,1518.1868,1049.4417,1419.0391,50,0.021406487,586322.7,987.8423,True,142.94,401.78262
[-1.658  2.162 -2.506 -1.974 -2.599],15.415395,1.9376854,1313.4521275325035,10.0,-1,1.2936571,4006793,30950,0.0696655,2609.8013,3805.3974776268005,289.71814,619,10.0,-1.1883504,0.038753707,1023.734,,2320.083,0.20775965,17.292917,2.8913572,0.0013933099,10.387982,1759.6233,990.9904,1313.452,50,0.025873141,6074769.0,861.4213,True,132.38,420.36014
[-1.65   2.165 -2.51  -1.976 -2.607],25.39872,1.2055411,1479.2508101035949,10.0,-1,1.2249238,4014241,31000,0.12931107,2699.7021,3813.548280239105,379.65894,620,10.0,-1.1888418,0.024110824,1099.5919,,2320.0432,0.15004392,26.84367,1.8626366,0.0025862213,7.5021963,1853.3931,1215.217,1479.2507,50,0.02449848,2006809.2,1011.64874,True,148.96,397.9781
[-1.644  2.163 -2.51  -1.983 -2.608],49.617817,0.08935004,1390.282362732784,10.0,-1,1.0180712,4021244,31050,0.8314768,2419.7952,3821.368694782257,189.82109,621,10.0,-1.1886594,0.0017870009,1200.4613,,2229.974,0.02552356,49.720165,1.0056282,0.016629536,1.276178,1405.2701,984.97156,1390.2825,50,0.020361422,257542.38,971.1615,True,140.06,468.02063
[-1.643  2.162 -2.505 -1.983 -2.608],46.319046,0.29371163,1340.8635627604776,10.0,-1,1.041888,4028000,31100,0.51825476,2389.831,3827.8305525779724,99.89578,622,10.0,-1.1797317,0.0058742324,1240.9678,,2289.9353,0.04097583,45.644283,1.0954274,0.010365095,2.0487916,1426.1285,992.89746,1340.8636,50,0.02083776,515092.47,926.9326,True,135.12,442.00204
[-1.645  2.161 -2.506 -1.983 -2.599],42.87452,0.45155793,1340.8648267839544,10.0,-1,1.1076589,4034756,31150,0.32002956,3189.7708,3835.1707253456116,179.84514,623,10.0,-1.1770179,0.009031159,1161.0197,,3009.9255,0.046610966,41.301907,1.2105979,0.0064005908,2.3305483,1501.0891,893.20605,1340.8647,50,0.022153175,660859.06,788.3805,True,135.12,432.29932
[-1.648  2.16  -2.505 -1.981 -2.596],19.676378,1.8062437,1538.3000170205712,10.0,-1,1.4549845,4042499,31200,0.06772268,2939.8176,3842.624498605728,389.66522,624,10.0,-1.1782837,0.036124874,1148.6349,,2550.1523,0.16901495,16.419533,3.0451536,0.0013544535,8.4507475,2385.641,1497.0835,1538.2998,50,0.029099694,6487432.5,1029.1086,True,154.86,418.47147
[-1.655  2.157 -2.504 -1.98  -2.597],1.1049935,85.82502,1388.6819931356126,10.0,-1,12.902134,4049494,31250,6.05745e-05,2319.628,3849.1760110855103,89.91392,625,10.0,-1.1672355,1.7165005,1298.7681,,2229.714,12.271511,0.11180344,447.2134,1.21149e-06,613.57556,22120.465,13624.037,1388.6819,50,0.2580427,20470266000.0,986.9105,True,139.9,441.51068
[-1.644  2.169 -2.511 -1.976 -2.586],48.67952,0.16458027,1229.6209426842192,10.0,-1,0.99927187,4055694,31300,0.677425,1969.7361,3855.5138680934906,189.82663,626,10.0,-1.1607064,0.0032916055,1039.7943,,1779.9094,0.031537533,48.693,1.0268416,0.0135485,1.5768766,1245.4087,899.69196,1229.621,50,0.019985436,270679.16,888.45264,True,124.0,427.03094
[-1.644  2.169 -2.508 -1.977 -2.58 ],2.0425227,17.25952,1345.2420056878036,10.0,-1,3.5619187,4062472,31350,0.0041288687,2299.6611,3861.7243916988373,189.82584,627,10.0,-1.1396476,0.3451904,1155.4161,,2109.8352,2.4646707,1.5851389,31.542976,8.2577375e-05,123.233536,4816.2485,2579.198,1345.2421,50,0.07123837,423617340.0,946.92896,True,135.56,460.7358
[-1.656  2.163 -2.513 -1.978 -2.559],11.815909,2.600668,1295.8514878445465,10.0,-1,1.446696,4069003,31400,0.05128791,2149.6226,3867.4308228492737,99.89803,628,10.0,-1.124254,0.052013356,1195.9535,,2049.7246,0.28239024,13.249195,3.7738142,0.0010257582,14.119513,2058.9075,1335.6165,1295.8514,50,0.02893392,14115602.0,923.5259,True,130.62,381.93
[-1.647  2.162 -2.514 -1.986 -2.543],6.1486435,4.1996827,1412.6782821157356,10.0,-1,1.5725867,4076118,31450,0.013073403,2329.8015,3873.7264697551727,389.6443,629,10.0,-1.1294589,0.08399365,1023.034,,1940.1572,0.57973176,8.458008,5.9115577,0.00026146806,28.986588,2254.5957,1273.4568,1412.6782,50,0.031451732,18988194.0,1009.1448,True,142.3,328.03815
[-1.636  2.162 -2.521 -1.993 -2.548],44.657856,0.3940321,1441.109320216022,10.0,-1,1.1392597,4083375,31500,0.5674404,2579.7566,3879.8114953041077,189.81573,630,10.0,-1.142259,0.007880641,1251.2935,,2389.941,0.053916737,44.39777,1.1261827,0.011348807,2.695837,1640.2714,1166.0908,1441.1094,50,0.022785194,581483.44,994.2825,True,145.14,442.58203
[-1.636  2.164 -2.523 -1.991 -2.561],43.30894,0.43641943,1345.6877942538079,10.0,-1,1.1103127,4090155,31550,0.5248574,2629.7383,3886.28449010849,89.915085,631,10.0,-1.1343392,0.008728388,1255.7727,,2539.8232,0.05504732,44.454025,1.1247575,0.010497148,2.752366,1459.0961,976.03436,1345.6879,50,0.022206252,423947.62,890.20374,True,135.6,421.2724
[-1.639  2.166 -2.528 -1.99  -2.553],1.1581149,85.95,1487.8820446173706,10.0,-1,13.235046,4097646,31600,0.00928457,2919.6914,3893.119849205017,289.7509,632,10.0,-1.1347791,1.719,1198.1312,,2629.9404,12.2930975,0.53431493,93.577774,0.00018569139,614.6549,10286.014,5394.042,1487.8821,50,0.26470095,1604830300.0,982.1766,True,149.82,456.38535
[-1.652  2.179 -2.536 -1.973 -2.554],5.595399,3.9987721,1316.8154016290955,10.0,-1,1.4194766,4104282,31650,0.016024362,2489.7905,3900.1043996810913,369.69247,633,10.0,-1.1418461,0.079975456,947.12286,,2120.0981,0.5756358,11.793022,4.239795,0.00032048725,28.78179,2000.7499,1112.7848,1316.8153,50,0.028389536,19031856.0,885.5709,True,132.72,473.30637
[-1.641  2.175 -2.534 -1.982 -2.561],38.402836,0.61123717,1320.831211656449,10.0,-1,1.112284,4110938,31700,0.28857943,2859.5718,3907.1155824661255,99.891655,634,10.0,-1.1554568,0.012224742,1220.9396,,2759.6802,0.063326925,39.470997,1.266753,0.0057715885,3.1663463,1525.7216,968.2694,1320.8313,50,0.022245679,1531237.0,825.5388,True,133.12,558.6191
[-1.642  2.171 -2.531 -1.98  -2.574],25.59566,1.0981649,1268.4747825321533,10.0,-1,1.1246494,4117332,31750,0.051763054,1879.6576,3912.587361097336,179.85678,635,10.0,-1.1507602,0.021963298,1088.6179,,1699.8008,0.124567516,28.57812,1.7495903,0.0010352611,6.228376,1450.4022,1019.7689,1268.4747,50,0.022492986,1825138.1,942.90845,True,127.88,398.5668
[-1.634  2.167 -2.524 -1.985 -2.57 ],35.861797,0.69951147,1387.0840017968076,10.0,-1,1.1140732,4124319,31800,0.30226752,2099.7964,3919.193793296814,189.81497,636,10.0,-1.1482544,0.01399023,1197.2692,,1909.9814,0.07825115,38.256454,1.306969,0.0060453503,3.9125576,1501.064,1085.2773,1387.0839,50,0.022281462,703813.06,1023.3884,True,139.74,335.65002
[-1.637  2.17  -2.525 -1.979 -2.567],42.727955,0.45599958,1352.2268195277763,10.0,-1,1.1053307,4131132,31850,0.3203124,2939.7375,3926.4858882427216,379.617,637,10.0,-1.1420765,0.009119991,972.6099,,2560.1206,0.041772988,39.253517,1.2737712,0.006406248,2.0886495,1550.4395,975.77423,1352.2269,50,0.022106612,764562.8,843.0493,True,136.26,445.63846
[-1.636  2.167 -2.525 -1.983 -2.561],45.94398,0.30854023,1398.883661735063,10.0,-1,1.0384272,4138178,31900,0.43966162,1899.7368,3932.990788936615,189.83955,638,10.0,-1.149171,0.006170804,1209.0441,,1709.8972,0.039512843,45.722095,1.0935632,0.008793232,1.9756422,1474.1016,1130.0084,1398.8835,50,0.020768542,311023.53,1069.8396,True,140.92,336.10944
[-1.635  2.166 -2.531 -1.987 -2.568],24.351212,1.2482436,1402.832957815969,10.0,-1,1.2162595,4145244,31950,0.066850565,2339.5059,3939.7486431598663,389.62616,639,10.0,-1.1506339,0.024964873,1013.2067,,1949.8796,0.11722192,26.486628,1.887745,0.0013370112,5.8610964,1672.9761,1116.231,1402.833,50,0.02432519,1738673.1,997.6186,True,141.32,360.71072
[-1.64   2.163 -2.531 -1.988 -2.57 ],27.941824,1.1696913,1316.6491170534478,10.0,-1,1.3164787,4151879,32000,0.113577746,2739.7393,3946.132201910019,379.6452,640,10.0,-1.1298661,0.023393825,937.00385,,2360.094,0.12178302,26.840666,1.862845,0.002271555,6.089151,1773.7942,1126.1176,1316.649,50,0.026329575,1583822.6,842.1123,True,132.7,403.536
[-1.639  2.157 -2.531 -1.993 -2.549],35.66903,0.6667066,1458.5058010827074,10.0,-1,1.0518228,4159223,32050,0.30900675,3149.8157,3953.6035301685333,569.52747,641,10.0,-1.1130803,0.013334132,888.97833,,2580.288,0.068223864,38.683662,1.2925353,0.006180135,3.4111934,1571.9031,951.6528,1458.5057,50,0.021036455,957115.5,912.94165,True,146.88,361.3396
[-1.637  2.151 -2.525 -1.994 -2.532],35.6927,0.7358826,1393.697653169718,10.0,-1,1.1623027,4166243,32100,0.13550517,2139.79,3960.3070430755615,1109.6873,642,10.0,-1.1210802,0.014717651,284.0104,,1030.1028,0.08175058,36.35467,1.375339,0.0027101033,4.087529,1588.9199,1154.273,1393.6976,50,0.023246055,1770754.4,1023.07513,True,140.4,219.82837
[-1.636  2.148 -2.526 -2.001 -2.54 ],15.747868,2.2585738,1411.5063986809537,10.0,-1,1.5314447,4173352,32150,0.066372454,2729.7856,3967.543526649475,389.70883,643,10.0,-1.129442,0.045171473,1021.7975,,2340.077,0.2266473,14.825567,3.3725522,0.0013274491,11.332365,2107.5002,1239.2028,1411.5063,50,0.030628892,5933775.0,938.6936,True,142.18,359.73242
[-1.64   2.14  -2.524 -2.004 -2.548],48.191677,0.19680724,1428.7107357347957,10.0,-1,1.0159851,4180547,32200,0.66215867,2869.811,3973.972329378128,1069.314,644,10.0,-1.1248822,0.0039361445,359.39676,,1800.4971,0.029321603,48.429474,1.0324291,0.013243173,1.4660802,1455.7249,950.6636,1428.7108,50,0.0203197,1361684.4,931.64484,True,143.9,352.60986
[-1.642  2.141 -2.525 -2.007 -2.544],35.343765,0.7716655,1380.7496174999512,10.0,-1,1.1983241,4187502,32250,0.2479002,2079.8477,3980.4870665073395,1089.4706,645,10.0,-1.131208,0.01543331,291.27905,,990.3771,0.07418858,33.7786,1.4802272,0.0049580038,3.7094293,1618.0763,1179.7915,1380.7495,50,0.023966484,1811252.5,1020.50946,True,139.1,223.26846
[-1.641  2.135 -2.523 -2.01  -2.55 ],47.274197,0.2418471,1407.1504378350637,10.0,-1,1.007177,4194589,32300,0.4926631,2209.7754,3986.7237346172333,1089.6942,646,10.0,-1.13129,0.0048369416,317.4562,,1120.0812,0.035324577,47.90734,1.0436814,0.0098532615,1.7662289,1425.4542,1034.4398,1407.1505,50,0.020143542,1311356.0,1024.406,True,141.74,260.53738
[-1.643  2.138 -2.531 -2.01  -2.55 ],42.70126,0.4616502,1451.5683088577307,10.0,-1,1.11663,4201898,32350,0.27435505,2049.8413,3993.283192873001,1069.4473,647,10.0,-1.1410053,0.0092330035,382.12106,,980.39404,0.053256076,39.385357,1.2695074,0.005487101,2.662804,1649.7797,1249.7441,1451.5682,50,0.0223326,1624099.9,1096.5254,True,146.18,246.21347
[-1.638  2.136 -2.529 -2.015 -2.56 ],47.935814,0.21413639,1500.1785391171566,10.0,-1,1.0319207,4209450,32400,0.56498444,2599.8574,4000.6347296237946,1119.3635,648,10.0,-1.1418422,0.004282728,380.815,,1480.4939,0.029952466,47.1304,1.0608864,0.011299688,1.4976233,1544.3301,1080.5153,1500.1785,50,0.020638414,1505694.0,1049.87,True,151.04,355.7207
[-1.636  2.135 -2.53  -2.02  -2.561],43.56601,0.40624973,1438.3674794257768,10.0,-1,1.057126,4216693,32450,0.49984667,2109.849,4006.4916117191315,1039.4402,649,10.0,-1.15584,0.008124995,398.92728,,1070.4089,0.04202219,44.053535,1.1349827,0.009996933,2.1011095,1544.533,1155.213,1438.3676,50,0.021142518,1390675.9,1072.9309,True,144.86,279.30655
[-1.635  2.136 -2.53  -2.02  -2.575],47.327892,0.2514656,1368.962951199059,10.0,-1,1.0583043,4223589,32500,0.5518807,1949.8438,4013.38108253479,1069.5542,650,10.0,-1.1508822,0.0050293114,299.40875,,880.28955,0.033326186,45.524883,1.0983005,0.011037614,1.6663094,1447.1027,1093.1697,1368.963,50,0.021166084,1375152.6,1031.2402,True,137.92,207.20177
[-1.637  2.136 -2.53  -2.02  -2.57 ],15.840605,1.6996425,1455.9736812715023,10.0,-1,1.1574131,4230920,32550,0.120375834,2349.8672,4020.7276380062103,1069.308,651,10.0,-1.1450772,0.03399285,386.6657,,1280.5592,0.22279271,20.849405,2.39815,0.0024075166,11.139636,1859.1718,1228.8793,1455.9736,50,0.023148263,5242848.5,1048.9648,True,146.62,317.8434
[-1.639  2.144 -2.531 -2.01  -2.564],45.801342,0.3155208,1485.5460273790732,10.0,-1,1.0421052,4238399,32600,0.3241127,2729.8381,4028.0910351276398,799.3115,652,10.0,-1.1461923,0.006310415,686.23456,,1930.5266,0.035796903,44.023575,1.1357551,0.0064822542,1.7898452,1566.3185,1062.4237,1485.5459,50,0.020842103,926960.1,1012.72406,True,149.58,337.51984
[-1.637  2.141 -2.531 -2.015 -2.565],35.79044,0.73028034,1430.14554620426,10.0,-1,1.1589987,4245601,32650,0.20115387,2749.816,4035.440144300461,1099.3696,653,10.0,-1.1635731,0.014605606,330.77594,,1650.4463,0.06477188,36.70965,1.3620397,0.0040230774,3.238594,1685.9243,1130.0723,1430.1455,50,0.023179974,2056022.6,953.8634,True,144.04,310.14847
[-1.636  2.144 -2.534 -2.012 -2.583],40.61113,0.55825865,1488.759708964985,10.0,-1,1.161051,4253096,32700,0.22389671,2779.7524,4042.012716770172,1079.4692,654,10.0,-1.1746181,0.011165172,409.29047,,1700.2832,0.050333705,35.52368,1.4075117,0.004477934,2.5166852,1725.1136,1153.9077,1488.7599,50,0.023221023,1803115.8,1007.29254,True,149.9,323.0426
[-1.633  2.138 -2.533 -2.019 -2.594],33.729527,0.8062671,1386.5741006373012,10.0,-1,1.1608711,4260080,32750,0.16507521,2109.857,4049.138727903366,1079.7686,655,10.0,-1.1799306,0.016125342,306.80554,,1030.0884,0.084056415,30.935165,1.6162835,0.003301504,4.202821,1616.1493,1151.5565,1386.5742,50,0.023217423,1750563.8,1021.13617,True,139.68,215.45361
[-1.64   2.141 -2.536 -2.014 -2.599],13.2649765,3.4749491,1543.1626562113013,10.0,-1,2.0881493,4267847,32800,0.03174832,2939.831,4056.294166326523,999.4882,656,10.0,-1.1621737,0.06949898,543.6744,,1940.3428,0.32094768,7.8677764,6.355036,0.0006349664,16.047384,3509.6824,2226.046,1543.1628,50,0.041762985,15134097.0,1033.969,True,155.34,437.37457
