MinIW,ESSClassic,EpLenMean,MeanEntropy,OptimizationReturnMean,OptimizationReturnMax,J_sample_variance,Bound,MeanIW,EpThisIter,ReturnStepMax,ReturnMeanIW,OptimizationReturnMin,StdIW,InitialReturnMax,MaxIW,InitialReturnMean,ReturnStepMaxmin,Weights,MeanIWNorm,StdIWNorm,Iteration,ESSRenyi,MaxIWNorm,MinIWNorm,EmpiricalD2,TimestepsSoFar,InitialReturnMin,InitialBound,LearnableVariance,InitialReturnStd,TimeElapsed,VarianceInit,EpRewMean,EpisodesSoFar
0.21404217,30.466145,468.48,-0.582513,4682.9897,4999.882,28756412.0,4927.839,1.2717211,50,10.0,6041.5073,,1.0183032,4999.882,5.2092924,4682.9897,10.0,[-0.207  1.874 -1.957 -2.526 -2.02 ],0.025434423,0.020366063,353,30.234243,0.10418585,0.0042808433,1.653754,5814585,,3816.9854,True,1177.8763,31917.276575803757,-1,4682.989629335262,17650
3.0565634e-06,1.0308284,471.96,-0.58319944,4558.2,4839.9834,5362042300000.0,258272.14,68.73984,50,10.0,343315.4,,473.78,4999.8296,3385.182,4718.0464,10.0,[-0.207  1.864 -1.984 -2.507 -2.001],1.3747969,9.4756,354,0.0051846784,67.703636,6.113127e-08,9643.8,5838183,159.84612,3852.051,True,1112.484,31990.460392951965,-1,4718.046414808469,17700
0.031969555,5.065021,480.08,-0.5636358,4658.888,4859.944,1192548900.0,8047.8516,2.360478,50,10.0,11695.125,,7.030749,4999.82,44.532078,4798.764,10.0,[-0.183  1.857 -1.984 -2.513 -2.002],0.047209557,0.14061497,355,2.8187945,0.8906415,0.0006393911,17.73808,5862187,139.87598,3932.77,True,838.52704,32094.402062416077,-1,4798.763895329953,17750
0.0069840713,22.34581,500.0,-0.5843269,1.6743847,2.480957,52138960.0,5452.129,1.4303856,50,10.0,7150.6245,,1.5912393,4999.8457,8.745928,4999.0396,10.0,[-0.175  1.846 -1.971 -2.526 -1.983],0.02860771,0.03182479,356,12.997972,0.17491855,0.00013968142,3.846754,5887187,4997.3647,4133.04,True,0.54499984,32187.90668940544,-1,4999.039109642164,17800
0.0024545044,1.8160739,481.42,-0.6048647,3843.16,4030.5818,5780668400.0,12168.984,3.6223185,50,10.0,17827.541,,18.658253,4999.835,133.92549,4812.413,10.0,[-0.163  1.849 -1.989 -2.536 -2.003],0.07244637,0.37316504,357,1.171093,2.6785097,4.9090086e-05,42.695156,5911258,969.2531,3946.4163,True,698.1524,32302.912348985672,-1,4812.413151694904,17850
0.10824499,18.069311,438.56,-0.59900695,4382.2437,4999.7417,62158120.0,4750.9526,1.5355289,50,10.0,6297.904,,2.0412269,4999.7417,10.624286,4382.2437,10.0,[-0.142  1.865 -1.979 -2.531 -2.024],0.030710576,0.040824536,358,15.668706,0.21248572,0.0021648998,3.191074,5933186,,3516.263,True,1418.6394,32407.463217020035,-1,4382.243590547044,17900
0.26206157,32.251286,457.26,-0.6196061,4419.794,4849.911,22174036.0,4680.247,1.2288469,50,10.0,5842.349,,0.9116068,4999.776,4.130417,4569.658,10.0,[-0.145  1.877 -1.974 -2.525 -2.018],0.02457694,0.018232137,359,27.765388,0.082608335,0.005241231,1.8008032,5956049,149.8646,3703.6716,True,1186.4069,32492.575754880905,-1,4569.65834594863,17950
0.0015813019,4.111709,464.14,-0.68011516,4489.35,4849.9604,3849883000.0,12671.768,3.7875304,50,10.0,18685.75,,12.6530695,4999.8237,77.807625,4639.214,10.0,[-0.152  1.881 -1.993 -2.532 -2.039],0.075750604,0.25306138,360,1.0367554,1.5561525,3.1626038e-05,48.227383,5979256,149.86334,3773.219,True,1138.1896,32593.027737140656,-1,4639.213757425416,18000
0.19413851,42.892376,468.9,-0.6887544,4507.4272,4820.121,5896133.0,4093.4053,1.0756633,50,10.0,5056.116,,0.43787336,4999.939,2.1513186,4687.245,10.0,[-0.163  1.885 -1.997 -2.547 -2.099],0.021513266,0.008757467,361,40.46028,0.04302637,0.0038827702,1.2357799,6002701,179.81805,3821.2302,True,1086.1448,32698.243119716644,-1,4687.245011051956,18050
0.060509667,17.68195,490.04,-0.6675397,4889.2866,4989.9185,70110210.0,4630.3696,1.2230624,50,10.0,6024.0923,,1.6535072,4999.899,10.776183,4899.267,10.0,[-0.157  1.876 -2.006 -2.541 -2.108],0.024461247,0.033070147,362,19.30461,0.21552366,0.0012101933,2.590055,6027203,9.980599,4033.2593,True,698.46985,32794.05021071434,-1,4899.266779245567,18100
0.0023746248,6.591198,468.34,-0.7164586,3711.8252,4030.6157,651823600.0,8792.358,2.868707,50,10.0,12552.373,,7.3619504,4999.8506,42.10286,4681.0605,10.0,[-0.157  1.88  -2.005 -2.533 -2.086],0.05737414,0.147239,363,2.652322,0.84205717,4.7492496e-05,18.851406,6050620,969.235,3815.0605,True,950.55927,32881.551852464676,-1,4681.060320052402,18150
0.013180294,1.8673733,484.44,-0.6992205,4832.4463,4989.871,4094701300.0,8291.01,2.5004447,50,10.0,12345.561,,12.694671,4999.8516,91.25546,4842.427,10.0,[-0.148  1.887 -1.995 -2.531 -2.135],0.050008893,0.2538934,364,2.280973,1.8251092,0.00026360588,21.92047,6074842,9.98057,3976.4265,True,764.13855,32976.72820663452,-1,4842.426685693911,18200
0.005012394,7.115051,472.58,-0.74872357,4574.435,4850.0303,1107116500.0,9232.162,2.7623158,50,10.0,13681.687,,6.7816715,4999.889,35.86278,4724.294,10.0,[-0.171  1.901 -2.009 -2.533 -2.118],0.05524631,0.13563344,365,1.894021,0.7172556,0.000100247875,26.398863,6098471,149.85898,3858.2878,True,1091.4045,33071.30371427536,-1,4724.29397848528,18250
0.048109125,22.636667,474.16,-0.7525581,4590.306,4850.0137,53974656.0,4802.3076,1.3698758,50,10.0,6377.0522,,1.5061198,4999.8657,6.6617746,4740.158,10.0,[-0.172  1.896 -2.025 -2.547 -2.168],0.027397515,0.030122394,366,15.121248,0.13323548,0.0009621825,3.3066053,6122179,149.8519,3874.1555,True,1041.5544,33141.49147462845,-1,4740.158133243324,18300
6.677616e-05,1.2921537,491.58,-0.78814685,4135.3823,4220.492,30240731000.0,24251.465,6.6434484,50,10.0,33198.598,,40.78833,4999.911,291.94577,4914.801,10.0,[-0.166  1.908 -2.035 -2.543 -2.171],0.13286899,0.8157667,367,0.46843377,5.8389153,1.3355233e-06,106.73868,6146758,779.41895,4048.7913,True,590.7692,33222.70576548576,-1,4914.800880970734,18350
0.07476578,24.808279,500.0,-0.7895761,2.2737403,2.9433594,34000890.0,4588.3105,1.1551888,50,10.0,5775.048,,1.1640819,4999.8955,8.173538,4999.226,10.0,[-0.167  1.898 -2.034 -2.562 -2.207],0.023103774,0.02328164,368,26.625883,0.16347076,0.0014953156,1.877872,6171758,4996.952,4133.2183,True,0.61547005,33331.62321996689,-1,4999.225757295798,18400
0.00056018063,1.3996403,481.3,-0.78161013,4811.999,4999.8643,36759350000.0,18901.064,6.44199,50,10.0,32100.06,,37.96047,4999.8643,271.79437,4811.999,10.0,[-0.157  1.901 -2.05  -2.565 -2.209],0.12883978,0.75920933,369,0.21524145,5.4358873,1.1203612e-05,232.29727,6195823,,3945.997,True,920.161,33440.89616537094,-1,4811.998599954485,18450
0.2645357,37.581062,490.02,-0.76614827,4899.463,4999.8687,10138797.0,4221.774,1.0657192,50,10.0,5229.706,,0.6126331,4999.8687,3.5776293,4899.463,10.0,[-0.175  1.885 -2.05  -2.578 -2.201],0.021314388,0.0122526605,370,36.910152,0.07155258,0.0052907136,1.3546408,6220324,,4033.4602,True,699.92334,33554.020792007446,-1,4899.462854952206,18500
0.0069784154,8.997873,490.02,-0.7809701,4899.302,4999.8506,365539600.0,6723.052,1.7704083,50,10.0,8749.29,,3.7792592,4999.8506,22.752262,4899.302,10.0,[-0.172  1.875 -2.048 -2.562 -2.185],0.03540816,0.07558519,371,9.133229,0.45504522,0.0001395683,5.474515,6244825,,4033.3018,True,699.9004,33648.03343605995,-1,4899.30153386635,18550
0.29399803,41.51592,500.0,-0.77748513,1.7604394,2.3608398,29056602.0,4382.987,1.0677712,50,10.0,5338.034,,0.48269522,4999.9116,2.9933243,4999.311,10.0,[-0.184  1.881 -2.048 -2.561 -2.2  ],0.021355426,0.0096539045,372,41.111744,0.059866484,0.0058799605,1.2161975,6269825,4997.551,4133.301,True,0.52343744,33766.853331804276,-1,4999.311154216062,18600
0.19335312,28.734543,490.32,-0.76709014,4752.532,4850.062,22560550.0,4384.8613,1.1126498,50,10.0,5482.596,,0.95718014,4999.9175,6.5748796,4902.3877,10.0,[-0.185  1.89  -2.041 -2.563 -2.196],0.022252994,0.019143602,373,31.118752,0.13149759,0.0038670623,1.6067482,6294341,149.85538,4036.3765,True,678.9333,33870.93038201332,-1,4902.387443334459,18650
0.045404047,3.6168997,490.02,-0.75800186,4899.463,4999.911,1109337200.0,6607.705,1.8404438,50,10.0,9096.991,,6.590741,4999.911,47.26481,4899.463,10.0,[-0.182  1.883 -2.046 -2.569 -2.186],0.03680888,0.13181482,374,6.0515456,0.94529617,0.0009080809,8.262352,6318842,,4033.453,True,699.92346,33981.30294728279,-1,4899.463158637058,18700
0.15837288,36.52991,499.96,-0.7598864,29.905079,30.91211,28019458.0,4271.7134,1.0545568,50,10.0,5271.0767,,0.64036965,4999.9224,4.0393453,4998.9155,10.0,[-0.194  1.873 -2.053 -2.567 -2.177],0.021091137,0.012807392,375,37.54664,0.080786906,0.0031674574,1.3316772,6343840,4969.0103,4132.9033,True,4.282581,34070.0816347599,-1,4998.9152581263015,18750
0.10437716,29.032467,490.02,-0.76991737,4899.5654,4999.9326,24739276.0,4382.5244,1.1436058,50,10.0,5616.477,,0.97187,4999.9326,4.40617,4899.5654,10.0,[-0.198  1.869 -2.054 -2.566 -2.179],0.022872115,0.019437399,376,24.62763,0.088123396,0.002087543,2.03024,6368341,,4033.5513,True,699.93805,34148.991106987,-1,4899.565365596901,18800
0.33652464,39.63958,500.0,-0.75619084,1.2823046,1.7685547,32028190.0,4603.5854,1.1209095,50,10.0,5603.9473,,0.5730528,4999.9116,2.7249763,4999.4253,10.0,[-0.199  1.853 -2.051 -2.566 -2.189],0.02241819,0.011461056,377,37.471554,0.054499526,0.0067304927,1.3343456,6393341,4998.143,4133.4146,True,0.42001978,34234.33800148964,-1,4999.425266594178,18850
0.009275795,6.268994,500.0,-0.8015385,0.76447266,1.1166992,112882460.0,7202.546,2.1040566,50,10.0,10519.652,,5.5571637,4999.9517,36.924755,4999.5996,10.0,[-0.197  1.85  -2.044 -2.568 -2.175],0.04208113,0.11114328,378,3.4080348,0.7384951,0.00018551589,14.671211,6418341,4998.835,4133.5825,True,0.26961303,34345.828042030334,-1,4999.599325541622,18900
0.005648265,3.4593005,500.0,-0.8172,1.0528222,1.4335938,117134584.0,8096.527,2.1434884,50,10.0,10716.547,,7.862189,4999.871,55.78768,4999.49,10.0,[-0.192  1.84  -2.047 -2.58  -2.22 ],0.04286977,0.15724376,379,5.4626026,1.1157537,0.0001129653,9.153146,6443341,4998.4375,4133.4873,True,0.30826342,34459.64292240143,-1,4999.490180291785,18950
0.17538445,40.331356,499.26,-0.8268674,353.1021,361.26904,24626388.0,4316.6694,1.0582916,50,10.0,5288.5015,,0.5181634,4999.9316,2.7447631,4991.765,10.0,[-0.197  1.827 -2.048 -2.591 -2.236],0.021165831,0.010363267,380,39.70425,0.054895263,0.0035076889,1.259311,6468304,4638.6626,4125.7505,True,50.625645,34583.29215049744,-1,4991.764604780818,19000
0.26684725,37.78725,499.8,-0.83551157,108.25664,110.79736,30073072.0,4525.3867,1.110304,50,10.0,5543.752,,0.6312129,4999.9224,3.3148885,4997.382,10.0,[-0.194  1.829 -2.044 -2.592 -2.246],0.02220608,0.012624256,381,36.158527,0.06629777,0.005336945,1.3827996,6493294,4889.125,4131.37,True,15.468885,34700.11210203171,-1,4997.3814861309165,19050
0.06714473,28.903461,490.04,-0.8351826,4889.866,4989.921,24377818.0,4425.161,1.1320541,50,10.0,5570.6855,,0.9671591,4999.901,5.5019774,4899.846,10.0,[-0.197  1.834 -2.045 -2.587 -2.254],0.022641081,0.01934318,382,28.576254,0.11003955,0.0013428945,1.7497045,6517796,9.9801,4033.838,True,698.55237,34817.00116252899,-1,4899.846156224191,19100
0.003989009,4.5246596,500.0,-0.83438796,1.2491993,1.6274414,92852670.0,6846.1133,1.9084736,50,10.0,9541.195,,6.0503592,4999.9473,42.9764,4999.5693,10.0,[-0.2    1.824 -2.044 -2.594 -2.254],0.038169466,0.1210072,383,5.162716,0.85952795,7.9780184e-05,9.684825,6542796,4998.32,4133.5527,True,0.34115,34919.495886564255,-1,4999.5689566973815,19150
0.28928483,41.051792,489.6,-0.82653326,4895.037,4999.9463,7263108.5,4407.948,1.096307,50,10.0,5375.259,,0.51184005,4999.9463,2.4098353,4895.037,10.0,[-0.207  1.839 -2.04  -2.584 -2.253],0.02192614,0.0102368,384,40.076523,0.048196707,0.005785696,1.2476132,6567276,,4029.021,True,699.65607,35030.6669588089,-1,4895.037340159671,19200
0.041854065,8.809415,499.58,-0.7996275,105.766464,110.91016,91272990.0,6767.372,1.9321792,50,10.0,9659.295,,4.178043,4999.9053,23.905453,4994.7617,10.0,[-0.208  1.834 -2.042 -2.589 -2.245],0.038643584,0.08356086,385,4.4837503,0.47810903,0.0008370813,11.151379,6592255,4888.995,4128.7524,True,21.008192,35134.3068087101,-1,4994.761459424796,19250
0.4245733,39.819935,480.72,-0.81724125,4806.3726,4999.915,9142408.0,4331.353,1.1089435,50,10.0,5338.8066,,0.56070495,4999.915,3.2180595,4806.3726,10.0,[-0.199  1.835 -2.039 -2.588 -2.219],0.022178872,0.011214099,386,36.945927,0.06436119,0.008491466,1.3533292,6616291,,3940.3613,True,947.0373,35234.99700474739,-1,4806.372144923171,19300
0.08660665,18.168533,480.02,-0.794775,4798.97,4999.908,81597256.0,4911.6753,1.3379654,50,10.0,6439.977,,1.7709783,4999.908,11.661854,4798.97,10.0,[-0.199  1.833 -2.036 -2.589 -2.236],0.026759308,0.03541956,387,16.054516,0.23323707,0.001732133,3.1143885,6640292,,3932.9612,True,962.6045,35336.71980690956,-1,4798.970067499415,19350
0.14543734,23.446396,500.0,-0.8073182,0.8391797,1.2568359,40745496.0,5016.1943,1.2641479,50,10.0,6319.97,,1.3453076,4999.9326,7.0216208,4999.5146,10.0,[-0.193  1.834 -2.034 -2.587 -2.214],0.025282955,0.026906151,388,22.060415,0.14043242,0.002908747,2.266503,6665292,4998.676,4133.501,True,0.33928847,35440.07261514664,-1,4999.51487230025,19400
0.012717399,8.3821535,500.0,-0.83711654,0.7953906,1.0820312,63373456.0,5487.38,1.5765132,50,10.0,7881.9517,,3.5128503,4999.9204,24.369705,4999.634,10.0,[-0.186  1.834 -2.034 -2.593 -2.226],0.031530265,0.07025701,389,6.5397587,0.4873941,0.00025434798,7.645542,6690292,4998.8384,4133.622,True,0.24575256,35543.52484726906,-1,4999.633667066847,19450
0.1159195,29.735027,490.04,-0.8238511,4889.7812,4989.9204,23942674.0,4602.577,1.1598115,50,10.0,5703.0522,,0.9574725,4999.9014,6.121082,4899.7627,10.0,[-0.175  1.828 -2.039 -2.588 -2.256],0.023196228,0.01914945,390,30.963757,0.12242164,0.00231839,1.6147912,6714794,9.980972,4033.754,True,698.5403,35630.252579689026,-1,4899.762271669469,19500
4.7578083e-05,1.5608034,500.0,-0.89580774,0.79836917,1.2172852,2565274600.0,38180.008,10.030489,50,10.0,50144.645,,55.878723,4999.9253,391.22174,4999.5063,10.0,[-0.181  1.832 -2.036 -2.585 -2.243],0.20060977,1.1175745,391,0.26195058,7.8244348,9.515617e-07,190.87569,6739794,4998.708,4133.494,True,0.3040319,35729.94537591934,-1,4999.506261138824,19550
0.0027919053,1.3108156,500.0,-0.88803935,1.1305469,1.5952148,8433109500.0,53671.12,18.187883,50,10.0,90920.97,,110.84794,4999.9214,791.6539,4999.4565,10.0,[-0.171  1.823 -2.018 -2.58  -2.315],0.36375767,2.2169585,392,0.02702518,15.833077,5.5838103e-05,1850.1265,6764794,4998.326,4133.4453,True,0.39194655,35836.317095041275,-1,4999.456604814721,19600
0.10209064,21.512678,471.04,-0.9026933,4699.293,4989.956,63027664.0,5057.3306,1.3460945,50,10.0,6469.209,,1.5490094,4999.9355,9.159388,4709.2725,10.0,[-0.165  1.843 -2.015 -2.565 -2.307],0.026921893,0.03098019,393,18.811586,0.18318775,0.0020418128,2.6579363,6788346,9.979477,3843.2583,True,1148.9697,35932.880949020386,-1,4709.272183181878,19650
0.014807801,22.31488,490.04,-0.90832406,4889.6523,4989.9463,64609430.0,5532.7217,1.4213688,50,10.0,7001.871,,1.583189,4999.9263,9.043889,4899.6323,10.0,[-0.17   1.83  -2.027 -2.564 -2.322],0.028427377,0.03166378,394,17.373474,0.18087777,0.000296156,2.8779507,6812848,9.980012,4033.6196,True,698.5219,36018.6409740448,-1,4899.63231145458,19700
0.12637591,17.64339,500.0,-0.9271453,1.9900585,2.4780273,51533668.0,5623.166,1.4220357,50,10.0,7108.991,,1.9257547,4999.9233,8.867402,4999.4355,10.0,[-0.161  1.834 -2.03  -2.561 -2.327],0.028440714,0.03851509,395,16.985668,0.17734803,0.0025275182,2.943658,6837848,4997.4453,4133.4233,True,0.46348378,36110.52008676529,-1,4999.435289185816,19750
0.21920504,32.44853,500.0,-0.9410239,1.2517285,1.7207031,36581504.0,4830.0146,1.1979246,50,10.0,5988.835,,0.8810258,4999.9287,4.0091248,4999.4595,10.0,[-0.166  1.845 -2.022 -2.559 -2.346],0.023958493,0.017620515,396,27.924597,0.08018249,0.0043841004,1.7905362,6862848,4998.208,4133.4463,True,0.48555055,36209.68869328499,-1,4999.459619697589,19800
0.14965641,29.414467,490.02,-0.95408094,4899.412,4999.9033,22204512.0,4262.4844,1.100081,50,10.0,5396.1006,,0.920291,4999.9033,4.4604526,4899.412,10.0,[-0.16   1.851 -2.019 -2.558 -2.36 ],0.022001619,0.01840582,397,29.179794,0.08920905,0.0029931283,1.7135144,6887349,,4033.4028,True,699.91614,36315.96949696541,-1,4899.41198915093,19850
0.030977076,1.3580432,500.0,-0.95922893,1.1477637,1.5708008,605830200.0,16926.082,4.874841,50,10.0,24368.984,,29.174889,4999.936,209.00618,4999.513,10.0,[-0.158  1.855 -2.013 -2.575 -2.373],0.097496815,0.5834977,398,0.6769173,4.1801233,0.0006195415,73.864265,6912349,4998.365,4133.4985,True,0.39654085,36404.70078063011,-1,4999.512903870473,19900
0.022223085,14.165393,500.0,-0.9950514,1.4953418,2.0332031,67668970.0,6218.6,1.6293936,50,10.0,8145.767,,2.5915706,4999.866,13.871926,4999.3286,10.0,[-0.176  1.852 -2.013 -2.57  -2.378],0.032587875,0.051831413,399,10.096463,0.27743852,0.00044446168,4.952229,6937349,4997.833,4133.326,True,0.4615243,36503.05253958702,-1,4999.328233097743,19950
0.0011674404,8.614894,500.0,-1.0065732,1.36625,1.8598633,64729536.0,5998.6143,1.5935352,50,10.0,7966.172,,3.4926794,4999.933,25.196566,4999.4395,10.0,[-0.173  1.861 -2.013 -2.573 -2.414],0.031870704,0.06985358,400,9.686451,0.5039313,2.3348808e-05,5.1618495,6962349,4998.073,4133.426,True,0.47287917,36613.66853404045,-1,4999.439487914831,20000
0.008395837,7.0772295,490.04,-1.0265491,4889.6855,4989.972,420493150.0,6179.314,1.6497705,50,10.0,8136.11,,4.0628967,4999.9526,26.62373,4899.666,10.0,[-0.162  1.864 -2.015 -2.573 -2.426],0.032995414,0.081257924,401,9.793366,0.5324746,0.00016791673,5.105497,6986851,9.9803915,4033.6484,True,698.52673,36711.35664486885,-1,4899.665939240376,20050
0.009248333,3.1171944,500.0,-0.9797374,1.6171192,2.2392578,674854700.0,18968.684,5.145738,50,10.0,25721.496,,19.955954,4999.943,136.51419,4999.321,10.0,[-0.156  1.852 -2.029 -2.575 -2.445],0.10291475,0.39911908,402,0.82234085,2.7302837,0.00018496666,60.80204,7011851,4997.7036,4133.305,True,0.5423604,36803.8999311924,-1,4999.320643350936,20100
0.0011008116,1.1589682,500.0,-1.0093995,1.4195997,1.9863281,2280721000.0,39352.773,9.45924,50,10.0,47279.71,,61.406296,4999.9473,439.24622,4999.381,10.0,[-0.163  1.844 -2.001 -2.577 -2.399],0.18918476,1.2281258,403,0.59677565,8.7849245,2.2016233e-05,83.78358,7036851,4997.961,4133.3647,True,0.4866818,36907.115874290466,-1,4999.380351077847,20150
0.0014443859,1.2025775,490.68,-1.0027454,4576.156,4670.1963,165546000000.0,45536.56,13.540487,50,10.0,67656.78,,86.2534,4999.904,616.7623,4905.8633,10.0,[-0.16   1.856 -1.986 -2.564 -2.428],0.27080974,1.7250677,404,0.076636486,12.335246,2.8887716e-05,652.4307,7061385,329.70743,4039.854,True,653.7368,37018.84924411774,-1,4905.862966806156,20200
0.0072450154,3.7904382,500.0,-0.98820096,1.0914844,1.6362305,139994030.0,8000.3066,2.3433824,50,10.0,11715.384,,8.182092,4999.9614,54.92141,4999.417,10.0,[-0.17   1.841 -1.984 -2.573 -2.422],0.046867643,0.16364183,405,2.7169957,1.0984281,0.0001449003,18.40268,7086385,4998.325,4133.398,True,0.41640255,37127.74674868584,-1,4999.416516837617,20250
0.0071537383,13.792681,480.06,-0.9868,4799.672,4999.9263,123999590.0,5081.9194,1.3519621,50,10.0,6563.5894,,2.1904752,4999.9263,15.739525,4799.672,10.0,[-0.179  1.833 -1.989 -2.581 -2.407],0.027039241,0.043809507,406,17.081085,0.3147905,0.00014307477,2.9272144,7110388,,3933.6592,True,978.7109,37238.95726823807,-1,4799.671999450167,20300
0.013654927,3.4419808,500.0,-0.93318766,1.363916,1.8833008,230880220.0,9931.199,3.0095856,50,10.0,15046.349,,11.068779,4999.9204,62.14195,4999.401,10.0,[-0.171  1.834 -1.981 -2.574 -2.406],0.060191706,0.22137557,407,1.43318,1.242839,0.00027309853,34.887455,7135388,4998.037,4133.389,True,0.44788095,37355.579988479614,-1,4999.400990844276,20350
0.001096976,1.7531229,500.0,-0.9847258,1.2447852,1.6152344,337240800.0,12629.111,3.6371436,50,10.0,18184.154,,19.08046,4999.9146,136.56693,4999.544,10.0,[-0.173  1.829 -1.972 -2.578 -2.352],0.07274287,0.3816092,408,1.2151828,2.7313385,2.1939519e-05,41.146072,7160388,4998.2993,4133.533,True,0.3397981,37458.90337228775,-1,4999.544017174989,20400
0.012088915,9.186794,500.0,-1.0211643,1.0704199,1.5229492,149691120.0,9493.367,2.4231446,50,10.0,12114.146,,5.1073747,4999.9307,21.31904,4999.478,10.0,[-0.167  1.818 -1.963 -2.588 -2.404],0.048462898,0.10214748,409,5.4595714,0.42638078,0.0002417783,9.158228,7185388,4998.4077,4133.465,True,0.36386865,37546.73776817322,-1,4999.477999108153,20450
0.31595853,41.470566,500.0,-1.0309901,1.1395313,1.65625,31412556.0,4593.5723,1.1100469,50,10.0,5549.654,,0.5034214,4999.9683,2.952718,4999.4517,10.0,[-0.157  1.816 -1.965 -2.592 -2.44 ],0.022200935,0.010068429,410,41.023792,0.05905436,0.0063191704,1.218805,7210388,4998.312,4133.4316,True,0.4177375,37610.306176900864,-1,4999.4514396308405,20500
0.3138886,34.840687,500.0,-1.0298471,1.6716797,2.1132812,32585202.0,4608.221,1.130695,50,10.0,5652.8413,,0.7458333,4999.901,5.4175334,4999.4595,10.0,[-0.155  1.815 -1.979 -2.595 -2.45 ],0.0226139,0.014916666,411,34.3635,0.108350664,0.006277772,1.4550322,7235388,4997.7876,4133.451,True,0.47653398,37699.11656880379,-1,4999.459184957889,20550
0.07191154,10.571794,480.04,-1.0418279,4799.5166,4999.968,155272020.0,4721.49,1.271345,50,10.0,6156.9844,,2.4552326,4999.968,17.394548,4799.5166,10.0,[-0.152  1.807 -1.971 -2.596 -2.449],0.025426902,0.049104653,412,18.197968,0.34789097,0.0014382309,2.7475595,7259390,,3933.4968,True,979.6973,37780.86325597763,-1,4799.516691843041,20600
0.03360431,13.579364,500.0,-1.0568812,1.0005859,1.3520508,53467384.0,5746.0283,1.4481357,50,10.0,7239.815,,2.37161,4999.9507,16.467821,4999.5996,10.0,[-0.161  1.809 -1.963 -2.593 -2.461],0.028962715,0.047432195,413,16.805277,0.3293564,0.00067208614,2.975256,7284390,4998.5986,4133.583,True,0.31693074,37870.126967430115,-1,4999.599108152762,20650
