MinVanillaIw,Bound,EpsThisIter,MinNormIw,VarJ,J,VanillaAvgRet,BatchSize,VarVanillaIw,ESSClassic,MaxNormIw,IterType,AvgVanillaIw,Delta,VarDiscRet,VarNormIw,AvgNormIw,AvgEpLen,eRenyi2,AvgRet,VarRet,MaxVanillaIw,ESSRenyi,AvgDiscRet
1.0,-845.893,100,0.002,60.7208,-845.893,-845.518841112,500,,500.000006643,0.002,1,1.0,1.0,4052.3992521,5.43187e-20,0.002,500.0,1.0,-845.518841112,4052.3992521,1.0,500.0,-845.518841112
1.0,-848.01,100,0.01,68.0707,-848.01,-848.009995775,500,,100.0,0.01,2,1.0,1.0,4680.42755757,3.50449e-18,0.01,500.0,1.0,-848.009995775,4680.42755757,1.0,500.0,-848.009995775
1.0,-846.122,100,0.005,65.6603,-846.122,-844.234789081,500,,200.000000102,0.005,2,1.0,1.0,4022.01764259,2.1793e-19,0.005,500.0,1.0,-844.234789081,4022.01764259,1.0,500.0,-844.234789081
1.0,-847.617,100,0.00333333,62.0123,-847.617,-850.604928211,500,,299.999969474,0.00333333,2,1.0,1.0,2929.94323155,5.43914e-20,0.00333333,500.0,1.0,-850.604928211,2929.94323155,1.0,500.0,-850.604928211
1.0,-847.842,100,0.0025,62.7942,-847.842,-848.516587523,500,,400.0,0.0025,2,1.0,1.0,4278.05560011,5.4346e-20,0.0025,500.0,1.0,-848.516587523,4278.05560011,1.0,500.0,-848.516587523
0.999991,-847.075,100,0.00199998,62.6244,-847.075,-844.00660561,500,3.27744e-12,500.000128713,0.00200001,1,1.0,1.0,3863.50056329,1.32787e-17,0.002,500.0,1.0,-844.00660561,3863.50056329,1.00001,500.0,-844.00660561
1.0,-854.003,100,0.01,62.3516,-854.003,-854.00248508,500,,100.0,0.01,2,1.0,1.0,3926.99197778,3.50449e-18,0.01,500.0,1.0,-854.00248508,3926.99197778,1.0,500.0,-854.00248508
1.0,-852.96,100,0.005,61.9411,-852.96,-851.916774103,500,,200.000000102,0.005,2,1.0,1.0,3821.73159266,2.1793e-19,0.005,500.0,1.0,-851.916774103,3821.73159266,1.0,500.0,-851.916774103
1.0,-853.799,100,0.00333333,59.8313,-853.799,-855.478042498,500,,299.999969474,0.00333333,2,1.0,1.0,3092.62599687,5.43914e-20,0.00333333,500.0,1.0,-855.478042498,3092.62599687,1.0,500.0,-855.478042498
1.0,-856.015,100,0.0025,58.7785,-856.015,-862.662663752,500,,400.0,0.0025,2,1.0,1.0,3051.90866814,5.4346e-20,0.0025,500.0,1.0,-862.662663752,3051.90866814,1.0,500.0,-862.662663752
1.0,-855.888,100,0.002,59.1033,-855.888,-855.380217019,500,,500.000006643,0.002,1,1.0,1.0,3682.82663606,5.43187e-20,0.002,500.0,1.0,-855.380217019,3682.82663606,1.0,500.0,-855.380217019
1.0,-839.928,100,0.01,56.0018,-839.928,-839.927997206,500,,100.0,0.01,2,1.0,1.0,3167.87858382,3.50449e-18,0.01,500.0,1.0,-839.927997206,3167.87858382,1.0,500.0,-839.927997206
1.0,-847.593,100,0.005,55.9557,-847.593,-855.257748392,500,,200.000000102,0.005,2,1.0,1.0,3038.75824025,2.1793e-19,0.005,500.0,1.0,-855.257748392,3038.75824025,1.0,500.0,-855.257748392
1.0,-849.497,100,0.00333333,57.3959,-849.497,-853.305807915,500,,299.999969474,0.00333333,2,1.0,1.0,3635.38661824,5.43914e-20,0.00333333,500.0,1.0,-853.305807915,3635.38661824,1.0,500.0,-853.305807915
1.0,-851.268,100,0.0025,61.1821,-851.268,-856.58071613,500,,400.0,0.0025,2,1.0,1.0,5103.52922098,5.4346e-20,0.0025,500.0,1.0,-856.58071613,5103.52922098,1.0,500.0,-856.58071613
1.0,-849.841,100,0.002,61.1066,-849.841,-844.129833843,500,,500.000006643,0.002,1,1.0,1.0,3693.24751455,5.43187e-20,0.002,500.0,1.0,-844.129833843,3693.24751455,1.0,500.0,-844.129833843
1.0,-854.16,100,0.01,56.7633,-854.16,-854.160464087,500,,100.0,0.01,2,1.0,1.0,3254.62132329,3.50449e-18,0.01,500.0,1.0,-854.160464087,3254.62132329,1.0,500.0,-854.160464087
1.0,-844.528,100,0.005,59.7817,-844.528,-834.894663409,500,,200.000000102,0.005,2,1.0,1.0,3777.82428189,2.1793e-19,0.005,500.0,1.0,-834.894663409,3777.82428189,1.0,500.0,-834.894663409
1.0,-848.312,100,0.00333333,59.8762,-848.312,-855.880323714,500,,299.999969474,0.00333333,2,1.0,1.0,3557.43771922,5.43914e-20,0.00333333,500.0,1.0,-855.880323714,3557.43771922,1.0,500.0,-855.880323714
1.0,-849.196,100,0.0025,59.3693,-849.196,-851.847057084,500,,400.0,0.0025,2,1.0,1.0,3367.68896071,5.4346e-20,0.0025,500.0,1.0,-851.847057084,3367.68896071,1.0,500.0,-851.847057084
1.0,-847.726,100,0.002,59.9545,-847.726,-841.84547245,500,,500.000006643,0.002,1,1.0,1.0,3869.32594915,5.43187e-20,0.002,500.0,1.0,-841.84547245,3869.32594915,1.0,500.0,-841.84547245
1.0,-840.852,100,0.01,62.1905,-840.852,-840.851688032,500,,100.0,0.01,2,1.0,1.0,3906.72591689,3.50449e-18,0.01,500.0,1.0,-840.851688032,3906.72591689,1.0,500.0,-840.851688032
1.0,-846.012,100,0.005,63.1028,-846.012,-851.172178972,500,,200.000000102,0.005,2,1.0,1.0,4083.85194861,2.1793e-19,0.005,500.0,1.0,-851.172178972,4083.85194861,1.0,500.0,-851.172178972
1.0,-845.925,100,0.00333333,62.1399,-845.925,-845.752160829,500,,299.999969474,0.00333333,2,1.0,1.0,3656.67918259,5.43914e-20,0.00333333,500.0,1.0,-845.752160829,3656.67918259,1.0,500.0,-845.752160829
1.0,-845.814,100,0.0025,62.0741,-845.814,-845.480492511,500,,400.0,0.0025,2,1.0,1.0,3867.20634367,5.4346e-20,0.0025,500.0,1.0,-845.480492511,3867.20634367,1.0,500.0,-845.480492511
1.0,-845.88,100,0.002,62.4224,-845.88,-846.145463229,500,,500.000006643,0.002,1,1.0,1.0,4111.03789824,5.43187e-20,0.002,500.0,1.0,-846.145463229,4111.03789824,1.0,500.0,-846.145463229
1.0,-848.003,100,0.01,61.3087,-848.003,-848.003128003,500,,100.0,0.01,2,1.0,1.0,3796.71838614,3.50449e-18,0.01,500.0,1.0,-848.003128003,3796.71838614,1.0,500.0,-848.003128003
1.0,-843.789,100,0.005,59.4476,-843.789,-839.574852248,500,,200.000000102,0.005,2,1.0,1.0,3306.83103912,2.1793e-19,0.005,500.0,1.0,-839.574852248,3306.83103912,1.0,500.0,-839.574852248
1.0,-846.719,100,0.00333333,57.8116,-846.719,-852.578721196,500,,299.999969474,0.00333333,2,1.0,1.0,2936.3578526,5.43914e-20,0.00333333,500.0,1.0,-852.578721196,2936.3578526,1.0,500.0,-852.578721196
1.0,-846.058,100,0.0025,56.779,-846.058,-844.07463439,500,,400.0,0.0025,2,1.0,1.0,2892.58837291,5.4346e-20,0.0025,500.0,1.0,-844.07463439,2892.58837291,1.0,500.0,-844.07463439
1.0,-846.511,100,0.002,55.2014,-846.511,-848.321726973,500,,500.000006643,0.002,1,1.0,1.0,2360.00781486,5.43187e-20,0.002,500.0,1.0,-848.321726973,2360.00781486,1.0,500.0,-848.321726973
1.0,-854.739,100,0.01,53.589,-854.739,-854.738739027,500,,100.0,0.01,2,1.0,1.0,2900.79259258,3.50449e-18,0.01,500.0,1.0,-854.738739027,2900.79259258,1.0,500.0,-854.738739027
1.0,-850.99,100,0.005,57.5698,-850.99,-847.241144147,500,,200.000000102,0.005,2,1.0,1.0,3766.3282548,2.1793e-19,0.005,500.0,1.0,-847.241144147,3766.3282548,1.0,500.0,-847.241144147
1.0,-852.098,100,0.00333333,57.4205,-852.098,-854.314129664,500,,299.999969474,0.00333333,2,1.0,1.0,3288.30178156,5.43914e-20,0.00333333,500.0,1.0,-854.314129664,3288.30178156,1.0,500.0,-854.314129664
1.0,-851.048,100,0.0025,58.2303,-851.048,-847.9000894,500,,400.0,0.0025,2,1.0,1.0,3695.46157092,5.4346e-20,0.0025,500.0,1.0,-847.9000894,3695.46157092,1.0,500.0,-847.9000894
1.0,-852.362,100,0.002,57.9924,-852.362,-857.6166371,500,,500.000006643,0.002,1,1.0,1.0,3250.54284034,5.43187e-20,0.002,500.0,1.0,-857.6166371,3250.54284034,1.0,500.0,-857.6166371
1.0,-851.556,100,0.01,58.4178,-851.556,-851.555975441,500,,100.0,0.01,2,1.0,1.0,3447.108264,3.50449e-18,0.01,500.0,1.0,-851.555975441,3447.108264,1.0,500.0,-851.555975441
1.0,-854.993,100,0.005,58.2517,-854.993,-858.430540392,500,,200.000000102,0.005,2,1.0,1.0,3384.10013084,2.1793e-19,0.005,500.0,1.0,-858.430540392,3384.10013084,1.0,500.0,-858.430540392
1.0,-854.94,100,0.00333333,58.7532,-854.94,-854.833110918,500,,299.999969474,0.00333333,2,1.0,1.0,3605.32584235,5.43914e-20,0.00333333,500.0,1.0,-854.833110918,3605.32584235,1.0,500.0,-854.833110918
1.0,-853.264,100,0.0025,58.8415,-853.264,-848.236130462,500,,400.0,0.0025,2,1.0,1.0,3494.7371393,5.4346e-20,0.0025,500.0,1.0,-848.236130462,3494.7371393,1.0,500.0,-848.236130462
1.0,-852.812,100,0.002,58.539,-852.812,-851.002012511,500,,500.000006643,0.002,1,1.0,1.0,3313.83145159,5.43187e-20,0.002,500.0,1.0,-851.002012511,3313.83145159,1.0,500.0,-851.002012511
1.0,-840.086,100,0.01,63.6202,-840.086,-840.086300893,500,,100.0,0.01,2,1.0,1.0,4088.4126928,3.50449e-18,0.01,500.0,1.0,-840.086300893,4088.4126928,1.0,500.0,-840.086300893
1.0,-847.535,100,0.005,63.6958,-847.535,-854.983138813,500,,200.000000102,0.005,2,1.0,1.0,3995.78905738,2.1793e-19,0.005,500.0,1.0,-854.983138813,3995.78905738,1.0,500.0,-854.983138813
1.0,-844.48,100,0.00333333,59.4399,-844.48,-838.369627928,500,,299.999969474,0.00333333,2,1.0,1.0,2453.51050868,5.43914e-20,0.00333333,500.0,1.0,-838.369627928,2453.51050868,1.0,500.0,-838.369627928
1.0,-847.013,100,0.0025,60.0614,-847.013,-854.614314232,500,,400.0,0.0025,2,1.0,1.0,3791.05853455,5.4346e-20,0.0025,500.0,1.0,-854.614314232,3791.05853455,1.0,500.0,-854.614314232
1.0,-847.368,100,0.002,60.0775,-847.368,-848.78635641,500,,500.000006643,0.002,1,1.0,1.0,3651.05020333,5.43187e-20,0.002,500.0,1.0,-848.78635641,3651.05020333,1.0,500.0,-848.78635641
1.0,-841.22,100,0.01,53.9863,-841.22,-841.219763129,500,,100.0,0.01,2,1.0,1.0,2943.9619265,3.50449e-18,0.01,500.0,1.0,-841.219763129,2943.9619265,1.0,500.0,-841.219763129
1.0,-849.112,100,0.005,56.7422,-849.112,-857.00334562,500,,200.000000102,0.005,2,1.0,1.0,3434.62659661,2.1793e-19,0.005,500.0,1.0,-857.00334562,3434.62659661,1.0,500.0,-857.00334562
1.0,-847.591,100,0.00333333,56.8887,-847.591,-844.550077977,500,,299.999969474,0.00333333,2,1.0,1.0,3288.62577504,5.43914e-20,0.00333333,500.0,1.0,-844.550077977,3288.62577504,1.0,500.0,-844.550077977
1.0,-846.782,100,0.0025,57.7325,-846.782,-844.355869647,500,,400.0,0.0025,2,1.0,1.0,3651.8450078,5.4346e-20,0.0025,500.0,1.0,-844.355869647,3651.8450078,1.0,500.0,-844.355869647
1.0,-846.666,100,0.002,59.011,-846.666,-846.201760679,500,,500.000006643,0.002,1,1.0,1.0,4120.26523544,5.43187e-20,0.002,500.0,1.0,-846.201760679,4120.26523544,1.0,500.0,-846.201760679
1.0,-843.193,100,0.01,60.7298,-843.193,-843.192823326,500,,100.0,0.01,2,1.0,1.0,3725.36822767,3.50449e-18,0.01,500.0,1.0,-843.192823326,3725.36822767,1.0,500.0,-843.192823326
1.0,-843.823,100,0.005,63.1367,-843.823,-844.453686091,500,,200.000000102,0.005,2,1.0,1.0,4326.84580873,2.1793e-19,0.005,500.0,1.0,-844.453686091,4326.84580873,1.0,500.0,-844.453686091
1.0,-844.869,100,0.00333333,61.6688,-844.869,-846.961890181,500,,299.999969474,0.00333333,2,1.0,1.0,3464.69914665,5.43914e-20,0.00333333,500.0,1.0,-846.961890181,3464.69914665,1.0,500.0,-846.961890181
1.0,-847.132,100,0.0025,60.5821,-847.132,-853.921016605,500,,400.0,0.0025,2,1.0,1.0,3242.65011127,5.4346e-20,0.0025,500.0,1.0,-853.921016605,3242.65011127,1.0,500.0,-853.921016605
1.0,-848.79,100,0.002,60.9752,-848.79,-855.419776546,500,,500.000006643,0.002,1,1.0,1.0,3893.06621511,5.43187e-20,0.002,500.0,1.0,-855.419776546,3893.06621511,1.0,500.0,-855.419776546
1.0,-850.691,100,0.01,61.7032,-850.691,-850.69096689,500,,100.0,0.01,2,1.0,1.0,3845.73784082,3.50449e-18,0.01,500.0,1.0,-850.69096689,3845.73784082,1.0,500.0,-850.69096689
1.0,-850.612,100,0.005,60.6164,-850.612,-850.532915805,500,,200.000000102,0.005,2,1.0,1.0,3577.18397104,2.1793e-19,0.005,500.0,1.0,-850.532915805,3577.18397104,1.0,500.0,-850.532915805
1.0,-849.083,100,0.00333333,59.3524,-849.083,-846.023859443,500,,299.999969474,0.00333333,2,1.0,1.0,3237.77791585,5.43914e-20,0.00333333,500.0,1.0,-846.023859443,3237.77791585,1.0,500.0,-846.023859443
1.0,-847.642,100,0.0025,60.4308,-847.642,-843.322042429,500,,400.0,0.0025,2,1.0,1.0,4055.05554443,5.4346e-20,0.0025,500.0,1.0,-843.322042429,4055.05554443,1.0,500.0,-843.322042429
1.0,-847.465,100,0.002,59.3712,-847.465,-846.754074757,500,,500.000006643,0.002,1,1.0,1.0,3046.98167101,5.43187e-20,0.002,500.0,1.0,-846.754074757,3046.98167101,1.0,500.0,-846.754074757
1.0,-859.339,100,0.01,54.9886,-859.339,-859.339359474,500,,100.0,0.01,2,1.0,1.0,3054.2911562,3.50449e-18,0.01,500.0,1.0,-859.339359474,3054.2911562,1.0,500.0,-859.339359474
1.0,-848.952,100,0.005,61.5121,-848.952,-838.565432369,500,,200.000000102,0.005,2,1.0,1.0,4371.67935444,2.1793e-19,0.005,500.0,1.0,-838.565432369,4371.67935444,1.0,500.0,-838.565432369
1.0,-848.699,100,0.00333333,60.2881,-848.699,-848.190985932,500,,299.999969474,0.00333333,2,1.0,1.0,3369.77926374,5.43914e-20,0.00333333,500.0,1.0,-848.190985932,3369.77926374,1.0,500.0,-848.190985932
1.0,-847.631,100,0.0025,61.4114,-847.631,-844.429223693,500,,400.0,0.0025,2,1.0,1.0,4209.92424003,5.4346e-20,0.0025,500.0,1.0,-844.429223693,4209.92424003,1.0,500.0,-844.429223693
1.0,-848.634,100,0.002,62.2578,-848.634,-852.643109,500,,500.000006643,0.002,1,1.0,1.0,4317.81594277,5.43187e-20,0.002,500.0,1.0,-852.643109,4317.81594277,1.0,500.0,-852.643109
1.0,-843.518,100,0.01,57.3799,-843.518,-843.518183789,500,,100.0,0.01,2,1.0,1.0,3325.71004801,3.50449e-18,0.01,500.0,1.0,-843.518183789,3325.71004801,1.0,500.0,-843.518183789
1.0,-841.465,100,0.005,57.2013,-841.465,-839.411979341,500,,200.000000102,0.005,2,1.0,1.0,3275.85232604,2.1793e-19,0.005,500.0,1.0,-839.411979341,3275.85232604,1.0,500.0,-839.411979341
1.0,-848.8,100,0.00333333,57.5717,-848.8,-863.471068125,500,,299.999969474,0.00333333,2,1.0,1.0,3107.75466501,5.43914e-20,0.00333333,500.0,1.0,-863.471068125,3107.75466501,1.0,500.0,-863.471068125
1.0,-846.196,100,0.0025,57.3092,-846.196,-838.384347393,500,,400.0,0.0025,2,1.0,1.0,3143.96359256,5.4346e-20,0.0025,500.0,1.0,-838.384347393,3143.96359256,1.0,500.0,-838.384347393
1.0,-847.467,100,0.002,58.5528,-847.467,-852.549320396,500,,500.000006643,0.002,1,1.0,1.0,4012.606465,5.43187e-20,0.002,500.0,1.0,-852.549320396,4012.606465,1.0,500.0,-852.549320396
1.0,-842.592,100,0.01,54.5654,-842.592,-842.591627152,500,,100.0,0.01,2,1.0,1.0,3007.46107217,3.50449e-18,0.01,500.0,1.0,-842.591627152,3007.46107217,1.0,500.0,-842.591627152
1.0,-848.463,100,0.005,56.9518,-848.463,-854.333840149,500,,200.000000102,0.005,2,1.0,1.0,3475.43584556,2.1793e-19,0.005,500.0,1.0,-854.333840149,3475.43584556,1.0,500.0,-854.333840149
1.0,-846.268,100,0.00333333,58.5914,-846.268,-841.879957315,500,,299.999969474,0.00333333,2,1.0,1.0,3821.16869328,5.43914e-20,0.00333333,500.0,1.0,-841.879957315,3821.16869328,1.0,500.0,-841.879957315
1.0,-849.036,100,0.0025,60.0265,-849.036,-857.33672708,500,,400.0,0.0025,2,1.0,1.0,4062.60256114,5.4346e-20,0.0025,500.0,1.0,-857.33672708,4062.60256114,1.0,500.0,-857.33672708
1.0,-850.057,100,0.002,60.3848,-850.057,-854.143428384,500,,500.000006643,0.002,1,1.0,1.0,3836.41123888,5.43187e-20,0.002,500.0,1.0,-854.143428384,3836.41123888,1.0,500.0,-854.143428384
1.0,-841.684,100,0.01,63.9862,-841.684,-841.683752711,500,,100.0,0.01,2,1.0,1.0,4135.58826677,3.50449e-18,0.01,500.0,1.0,-841.683752711,4135.58826677,1.0,500.0,-841.683752711
1.0,-846.583,100,0.005,59.6994,-846.583,-851.482982314,500,,200.000000102,0.005,2,1.0,1.0,3015.94748265,2.1793e-19,0.005,500.0,1.0,-851.482982314,3015.94748265,1.0,500.0,-851.482982314
1.0,-847.085,100,0.00333333,57.6824,-847.085,-848.087334245,500,,299.999969474,0.00333333,2,1.0,1.0,2881.03573782,5.43914e-20,0.00333333,500.0,1.0,-848.087334245,2881.03573782,1.0,500.0,-848.087334245
1.0,-848.429,100,0.0025,58.4657,-848.429,-852.461449776,500,,400.0,0.0025,2,1.0,1.0,3706.55604323,5.4346e-20,0.0025,500.0,1.0,-852.461449776,3706.55604323,1.0,500.0,-852.461449776
1.0,-850.186,100,0.002,58.054,-850.186,-857.215022072,500,,500.000006643,0.002,1,1.0,1.0,3148.11224287,5.43187e-20,0.002,500.0,1.0,-857.215022072,3148.11224287,1.0,500.0,-857.215022072
1.0,-836.473,100,0.01,52.8759,-836.473,-836.473024985,500,,100.0,0.01,2,1.0,1.0,2824.09781117,3.50449e-18,0.01,500.0,1.0,-836.473024985,2824.09781117,1.0,500.0,-836.473024985
1.0,-835.372,100,0.005,55.6259,-835.372,-834.270488557,500,,200.000000102,0.005,2,1.0,1.0,3424.45245849,2.1793e-19,0.005,500.0,1.0,-834.270488557,3424.45245849,1.0,500.0,-834.270488557
1.0,-839.955,100,0.00333333,56.2568,-839.955,-849.122356008,500,,299.999969474,0.00333333,2,1.0,1.0,3212.05744141,5.43914e-20,0.00333333,500.0,1.0,-849.122356008,3212.05744141,1.0,500.0,-849.122356008
1.0,-843.194,100,0.0025,56.7302,-843.194,-852.910615943,500,,400.0,0.0025,2,1.0,1.0,3285.73974263,5.4346e-20,0.0025,500.0,1.0,-852.910615943,3285.73974263,1.0,500.0,-852.910615943
1.0,-844.528,100,0.002,57.098,-844.528,-849.861798842,500,,500.000006643,0.002,1,1.0,1.0,3426.3843276,5.43187e-20,0.002,500.0,1.0,-849.861798842,3426.3843276,1.0,500.0,-849.861798842
1.0,-848.377,100,0.01,59.3586,-848.377,-848.376918509,500,,100.0,0.01,2,1.0,1.0,3559.03386371,3.50449e-18,0.01,500.0,1.0,-848.376918509,3559.03386371,1.0,500.0,-848.376918509
1.0,-849.351,100,0.005,59.6014,-849.351,-850.325554626,500,,200.000000102,0.005,2,1.0,1.0,3615.4565543,2.1793e-19,0.005,500.0,1.0,-850.325554626,3615.4565543,1.0,500.0,-850.325554626
1.0,-848.099,100,0.00333333,58.9994,-848.099,-845.594193542,500,,299.999969474,0.00333333,2,1.0,1.0,3362.36830364,5.43914e-20,0.00333333,500.0,1.0,-845.594193542,3362.36830364,1.0,500.0,-845.594193542
1.0,-848.629,100,0.0025,58.9795,-848.629,-850.220169642,500,,400.0,0.0025,2,1.0,1.0,3503.20171006,5.4346e-20,0.0025,500.0,1.0,-850.220169642,3503.20171006,1.0,500.0,-850.220169642
1.0,-849.764,100,0.002,60.8491,-849.764,-854.303407146,500,,500.000006643,0.002,1,1.0,1.0,4619.13372097,5.43187e-20,0.002,500.0,1.0,-854.303407146,4619.13372097,1.0,500.0,-854.303407146
1.0,-854.353,100,0.01,55.1896,-854.353,-854.353271945,500,,100.0,0.01,2,1.0,1.0,3076.66358952,3.50449e-18,0.01,500.0,1.0,-854.353271945,3076.66358952,1.0,500.0,-854.353271945
1.0,-848.236,100,0.005,58.5256,-848.236,-842.118202495,500,,200.000000102,0.005,2,1.0,1.0,3767.40950177,2.1793e-19,0.005,500.0,1.0,-842.118202495,3767.40950177,1.0,500.0,-842.118202495
1.0,-846.434,100,0.00333333,56.9016,-846.434,-842.831231147,500,,299.999969474,0.00333333,2,1.0,1.0,2872.13885512,5.43914e-20,0.00333333,500.0,1.0,-842.831231147,2872.13885512,1.0,500.0,-842.831231147
1.0,-850.389,100,0.0025,58.502,-850.389,-862.254273262,500,,400.0,0.0025,2,1.0,1.0,3827.12965085,5.4346e-20,0.0025,500.0,1.0,-862.254273262,3827.12965085,1.0,500.0,-862.254273262
1.0,-851.32,100,0.002,57.4683,-851.32,-855.045532852,500,,500.000006643,0.002,1,1.0,1.0,2834.08211111,5.43187e-20,0.002,500.0,1.0,-855.045532852,2834.08211111,1.0,500.0,-855.045532852
1.0,-851.627,100,0.01,56.8404,-851.627,-851.626910673,500,,100.0,0.01,2,1.0,1.0,3263.4650854,3.50449e-18,0.01,500.0,1.0,-851.626910673,3263.4650854,1.0,500.0,-851.626910673
1.0,-847.392,100,0.005,58.278,-847.392,-843.157762004,500,,200.000000102,0.005,2,1.0,1.0,3561.56150555,2.1793e-19,0.005,500.0,1.0,-843.157762004,3561.56150555,1.0,500.0,-843.157762004
1.0,-849.306,100,0.00333333,58.5852,-849.306,-853.134467268,500,,299.999969474,0.00333333,2,1.0,1.0,3517.22945658,5.43914e-20,0.00333333,500.0,1.0,-853.134467268,3517.22945658,1.0,500.0,-853.134467268
1.0,-849.664,100,0.0025,58.0797,-849.664,-850.738205204,500,,400.0,0.0025,2,1.0,1.0,3227.04921094,5.4346e-20,0.0025,500.0,1.0,-850.738205204,3227.04921094,1.0,500.0,-850.738205204
1.0,-851.535,100,0.002,58.2113,-851.535,-859.016910143,500,,500.000006643,0.002,1,1.0,1.0,3413.94111723,5.43187e-20,0.002,500.0,1.0,-859.016910143,3413.94111723,1.0,500.0,-859.016910143
1.0,-847.376,100,0.01,56.8983,-847.376,-847.376385381,500,,100.0,0.01,2,1.0,1.0,3270.11309581,3.50449e-18,0.01,500.0,1.0,-847.376385381,3270.11309581,1.0,500.0,-847.376385381
1.0,-851.01,100,0.005,57.7302,-851.01,-854.642926488,500,,200.000000102,0.005,2,1.0,1.0,3436.106595,2.1793e-19,0.005,500.0,1.0,-854.642926488,3436.106595,1.0,500.0,-854.642926488
1.0,-850.864,100,0.00333333,57.8657,-850.864,-850.572843223,500,,299.999969474,0.00333333,2,1.0,1.0,3413.78041543,5.43914e-20,0.00333333,500.0,1.0,-850.572843223,3413.78041543,1.0,500.0,-850.572843223
1.0,-849.612,100,0.0025,59.872,-849.612,-845.854558494,500,,400.0,0.0025,2,1.0,1.0,4317.64927025,5.4346e-20,0.0025,500.0,1.0,-845.854558494,4317.64927025,1.0,500.0,-845.854558494
1.0,-847.049,100,0.002,58.982,-847.049,-836.799513427,500,,500.000006643,0.002,1,1.0,1.0,2953.99130814,5.43187e-20,0.002,500.0,1.0,-836.799513427,2953.99130814,1.0,500.0,-836.799513427
1.0,-851.588,100,0.01,54.0255,-851.588,-851.587584882,500,,100.0,0.01,2,1.0,1.0,2948.23595091,3.50449e-18,0.01,500.0,1.0,-851.587584882,2948.23595091,1.0,500.0,-851.587584882
1.0,-854.539,100,0.005,56.8208,-854.539,-857.490817562,500,,200.000000102,0.005,2,1.0,1.0,3556.58743208,2.1793e-19,0.005,500.0,1.0,-857.490817562,3556.58743208,1.0,500.0,-857.490817562
1.0,-855.19,100,0.00333333,58.0111,-855.19,-856.491327552,500,,299.999969474,0.00333333,2,1.0,1.0,3672.83736563,5.43914e-20,0.00333333,500.0,1.0,-856.491327552,3672.83736563,1.0,500.0,-856.491327552
1.0,-856.36,100,0.0025,57.86,-856.36,-859.872432771,500,,400.0,0.0025,2,1.0,1.0,3311.95346547,5.4346e-20,0.0025,500.0,1.0,-859.872432771,3311.95346547,1.0,500.0,-859.872432771
1.0,-854.864,100,0.002,57.5095,-854.864,-848.879832289,500,,500.000006643,0.002,1,1.0,1.0,3132.15750877,5.43187e-20,0.002,500.0,1.0,-848.879832289,3132.15750877,1.0,500.0,-848.879832289
1.0,-861.517,100,0.01,51.3181,-861.517,-861.51752686,500,,100.0,0.01,2,1.0,1.0,2660.15287804,3.50449e-18,0.01,500.0,1.0,-861.51752686,2660.15287804,1.0,500.0,-861.51752686
1.0,-859.527,100,0.005,56.3294,-859.527,-857.537581703,500,,200.000000102,0.005,2,1.0,1.0,3741.95229174,2.1793e-19,0.005,500.0,1.0,-857.537581703,3741.95229174,1.0,500.0,-857.537581703
1.0,-852.938,100,0.00333333,55.8713,-852.938,-839.759162567,500,,299.999969474,0.00333333,2,1.0,1.0,2786.15190706,5.43914e-20,0.00333333,500.0,1.0,-839.759162567,2786.15190706,1.0,500.0,-839.759162567
1.0,-852.595,100,0.0025,56.7171,-852.595,-851.564932591,500,,400.0,0.0025,2,1.0,1.0,3536.45070027,5.4346e-20,0.0025,500.0,1.0,-851.564932591,3536.45070027,1.0,500.0,-851.564932591
1.0,-850.794,100,0.002,57.8396,-850.794,-843.590773552,500,,500.000006643,0.002,1,1.0,1.0,3833.25833355,5.43187e-20,0.002,500.0,1.0,-843.590773552,3833.25833355,1.0,500.0,-843.590773552
1.0,-853.296,100,0.01,71.266,-853.296,-853.296318794,500,,100.0,0.01,2,1.0,1.0,5130.13773583,3.50449e-18,0.01,500.0,1.0,-853.296318794,5130.13773583,1.0,500.0,-853.296318794
1.0,-849.698,100,0.005,66.7137,-849.698,-846.099218713,500,,200.000000102,0.005,2,1.0,1.0,3835.05056494,2.1793e-19,0.005,500.0,1.0,-846.099218713,3835.05056494,1.0,500.0,-846.099218713
1.0,-850.698,100,0.00333333,64.2848,-850.698,-852.698362551,500,,299.999969474,0.00333333,2,1.0,1.0,3525.4380191,5.43914e-20,0.00333333,500.0,1.0,-852.698362551,3525.4380191,1.0,500.0,-852.698362551
1.0,-850.461,100,0.0025,62.6356,-850.461,-849.752050459,500,,400.0,0.0025,2,1.0,1.0,3327.85893862,5.4346e-20,0.0025,500.0,1.0,-849.752050459,3327.85893862,1.0,500.0,-849.752050459
1.0,-851.741,100,0.002,64.2124,-851.741,-856.857409109,500,,500.000006643,0.002,1,1.0,1.0,4939.94209896,5.43187e-20,0.002,500.0,1.0,-856.857409109,4939.94209896,1.0,500.0,-856.857409109
1.0,-844.152,100,0.01,58.9921,-844.152,-844.151521182,500,,100.0,0.01,2,1.0,1.0,3515.21656481,3.50449e-18,0.01,500.0,1.0,-844.151521182,3515.21656481,1.0,500.0,-844.151521182
1.0,-848.225,100,0.005,63.1648,-848.225,-852.298331552,500,,200.000000102,0.005,2,1.0,1.0,4511.44945744,2.1793e-19,0.005,500.0,1.0,-852.298331552,4511.44945744,1.0,500.0,-852.298331552
