EmpiricalD2Harmonic,InitialReturnMax,ESSRenyiHarmonic,TimestepsSoFar,LearnableVariance,Weights,StdIW,EpLenMean,OptimizationReturnMean,MeanEntropy,EpRewMean,InitialReturnMin,InitialBound,MeanD2-0,MaxIW,Bound,Penalization,ReturnStepMax,ReturnMeanIW,MeanIW,EpisodesSoFar,MinIW,DivergenceHarmonic,InitialReturnMean,WReturnMean,ReturnStepMaxmin,OptimizationReturnMin,Epsilon,Iteration,EmpiricalD2Arithmetic,VarianceInitializer,EpThisIter,StdWReturnMean,Inner Iteration,OptimizationReturnMax,TimeElapsed,InitialReturnStd,MinTargetPdf,MinBehavPdf,ESSRenyiArithmetic
16556288.0,1989.4597,6.6440015e-07,36998,,[-0.371  0.658 -0.785 -1.48 ],1.0092652,88.81818181818181,608.01227,0.41894197,877.8517356349032,269.83942,-inf,16556289.0,3.5194898,-inf,True,10.0,145616.47,0.32869112,682,1.463761e-13,inf,877.85175,145616.47,10.0,,1.0,31,16556289.0,-1.0,11,,2,1719.6204,28.130337238311768,424.68408,-98.830124,-92.98326,6.644001e-07
1.0,1449.3226,11.0,37642,,[-0.371  0.658 -0.785 -1.48 ],231.7871,58.54545454545455,335.3904,0.41894197,575.1452429150715,239.75482,-814642.1,1.0,698.6171,-4.265059e+16,True,9.999996,47018372.0,139.41689,693,0.9752991,1.3605163e+22,575.14526,448984.56,9.999996,,1.0,32,1.0,-1.0,11,,1,1209.5679,28.65524172782898,343.79135,-65.17608,-65.17608,11.0
17608.816,2019.6926,0.00062468706,38863,,[-0.611  0.891 -0.972 -1.801],0.9256506,111.0,629.82086,0.41894197,1099.630902895312,469.81,-1.057576e+20,17608.816,3.222675,-1.057576e+20,True,9.999999,69236.21,0.2955381,704,1.8095867e-06,2.2181758e+28,1099.6309,69236.21,9.999999,,1.0,32,17608.816,-1.0,11,,2,1549.8826,29.268677711486816,483.40265,-85.30751,-79.473236,0.00062468706
1.0,1819.653,11.0,39911,,[-0.611  0.891 -0.972 -1.801],328.37976,95.27272727272727,692.59827,0.41894197,942.484582476211,249.88637,-1619529.9,1.0,1160.2389,-446410280000000.0,True,9.999999,365766800.0,123.31481,715,0.4979906,5.998289e+17,942.4846,1043131.8,9.999999,,1.0,33,1.0,-1.0,11,,1,1569.7666,29.94222664833069,393.51562,-76.89703,-76.89703,11.0
375650300.0,1839.3835,2.9282553e-08,41087,,[-0.467  0.807 -0.996 -1.986],0.2040138,106.9090909090909,459.00626,0.41894197,1058.738801840053,599.73254,-inf,375650300.0,0.70995605,-inf,True,9.999993,35571.29,0.06481001,726,1.0006482e-16,inf,1058.7388,35571.29,9.999993,,1.0,33,375650300.0,-1.0,11,,2,1239.651,30.434934377670288,381.0389,-86.4792,-68.058846,2.9282553e-08
1.0,1769.6337,11.0,42272,,[-0.467  0.807 -0.996 -1.986],28727.299,107.72727272727273,567.3051,0.41894197,1066.9789449780817,499.67383,-1786944.4,1.0,100405.81,-426700600000000.0,True,10.0,11403772000.0,9589.55,737,1.8851268,6.126379e+17,1066.9789,1241798.9,10.0,,1.0,34,1.0,-1.0,11,,1,1269.9598,31.215923070907593,321.48843,-74.459564,-74.459564,11.0
3114734.5,2519.178,3.5316011e-06,43685,,[-0.397  0.904 -1.005 -1.951],0.036184937,128.45454545454547,804.53864,0.41894197,1274.092845449736,469.5542,-inf,3114734.5,0.12509593,-inf,True,9.999999,16247.481,0.016827838,748,7.544755e-12,inf,1274.0929,16247.481,9.999999,,1.0,34,3114734.5,-1.0,11,,2,2049.6238,31.839436531066895,509.23447,-107.728424,-100.761154,3.5316011e-06
1.0,2799.27,11.0,45255,,[-0.397  0.904 -1.005 -1.951],13198.805,142.72727272727272,967.08026,0.41894197,1416.8511685127953,449.77094,-3716206.0,1.0,46024.93,-113970740000000.0,True,10.0,10781635000.0,4289.985,759,0.7759658,6979742000000000.0,1416.8512,2352139.5,10.0,,1.0,35,1.0,-1.0,11,,1,2349.499,32.80044746398926,587.08777,-112.60348,-112.60348,11.0
3595873.0,3298.9856,3.0590625e-06,46547,,[-0.355  1.017 -1.005 -1.916],0.034576852,117.45454545454545,784.2506,0.41894197,1163.9905167480101,379.73987,-inf,3595872.8,0.11962812,-inf,True,9.999992,24290.816,0.024392223,770,2.170982e-10,inf,1163.9905,24290.816,9.999992,,1.0,35,3595872.8,-1.0,11,,2,2919.2456,34.09649062156677,832.3332,-147.89868,-141.71399,3.0590627e-06
1.0,1629.2035,11.0,47456,,[-0.355  1.017 -1.005 -1.916],4.2559423,82.63636363636364,376.31308,0.41894197,815.9946717549869,439.68158,-1266666.4,1.0,14.97878,-1.4008421e+18,True,9.999997,4982139.5,3.6692374,781,0.14257441,9.191598e+24,815.9947,804609.5,9.999997,,1.0,36,1.0,-1.0,11,,1,1189.522,34.51074409484863,372.50797,-75.94707,-75.94707,11.0
786121800000.0,2638.8557,1.3992742e-11,48262,,[-0.261  1.097 -1.009 -1.896],1.3818758,73.27272727272727,542.53394,0.41894197,722.3781869661734,179.8443,-inf,786121800000.0,4.9615536,-inf,True,9.999995,93794.336,0.7851168,792,1.7271285e-13,inf,722.3782,93794.336,9.999995,,1.0,36,786121800000.0,-1.0,11,,2,2459.0115,35.26102566719055,666.3878,-140.57257,-125.879,1.3992742e-11
1.0,2398.9417,11.0,49431,,[-0.261  1.097 -1.009 -1.896],1360.1715,106.27272727272727,872.43536,0.41894197,1052.2713319882632,179.8359,-2675781.2,1.0,4756.2944,-1.8997865e+17,True,10.0,1851480300.0,468.57687,803,0.34986728,3.5962083e+22,1052.2714,1673972.5,10.0,,1.0,37,1.0,-1.0,11,,1,2219.1057,35.82476019859314,752.7931,-112.536476,-112.536476,11.0
1.4348091,1179.5278,7.6665254,49954,,[-0.156  1.081 -1.045 -1.95 ],3136.7288,47.54545454545455,465.22977,0.41894197,465.22971795935604,,-1152481.8,1.4348091,11028.467,-22565427000000.0,True,9.999997,557967940.0,1274.8708,814,0.70148414,8680542300000000.0,465.22977,155483.34,9.999997,,1.0,37,1.4348091,-1.0,11,,2,1179.5278,36.26800179481506,314.5562,-47.176186,-46.88366,7.6665254
1.0,919.7926,11.0,50282,,[-0.188  1.283 -1.057 -1.807],493.4164,29.818181818181817,158.11234,0.41894197,288.05277610692696,129.94043,-287346.9,1.0,1719.5167,-96117555000.0,True,9.999975,60417092.0,159.23476,825,0.059175726,425415770000.0,288.05276,140073.78,9.999975,,1.0,38,1.0,-1.0,11,,1,789.8522,36.527812242507935,238.95474,-34.30597,-34.30597,11.0
6429.4614,449.7669,0.0017108743,50544,,[-0.167  1.35  -1.091 -1.569],2.2167184,23.818181818181817,198.09312,0.41894197,228.05526270400816,29.96212,-9.369664e+17,6429.4614,7.744565,-9.369664e+17,True,9.999995,33263.992,0.73582625,836,0.00081604737,7.0796545e+26,228.05527,33263.992,9.999995,,1.0,38,6429.4614,-1.0,11,,2,419.80478,36.83945679664612,126.93809,-35.76355,-32.20803,0.0017108743
1.0,419.79895,11.0,50816,,[-0.167  1.35  -1.091 -1.569],43624.098,24.727272727272727,227.16211,0.41894197,237.1433106745397,9.981203,-102615.445,1.0,152536.3,-1.2667959e+16,True,9.999998,239622340.0,14646.653,847,2.1356127,1.7051471e+23,237.14331,71937.5,9.999998,,1.0,39,1.0,-1.0,11,,1,409.81775,37.297704219818115,125.30185,-17.604118,-17.604118,11.0
4.255371e+19,1479.3822,2.5849686e-19,51724,,[-0.418  1.319 -1.356 -1.91 ],1.4428988e-07,82.54545454545455,345.31192,0.41894197,815.0351663363007,469.72324,-inf,4.255371e+19,5.077297e-07,-inf,True,9.999999,0.03268361,5.763263e-08,858,1.3754407e-17,inf,815.03516,0.03268361,9.999999,,1.0,39,4.255371e+19,-1.0,11,,2,1009.65894,37.85855507850647,315.23007,-75.0769,-55.66431,2.5849686e-19
1.0,1919.5667,11.0,53025,,[-0.418  1.319 -1.356 -1.91 ],34.377953,118.27272727272727,1002.4301,0.41894197,1172.3247246120075,169.89468,-2409098.8,1.0,109.489784,-2.3007455e+16,True,9.999998,27352796.0,19.83767,869,0.26929834,1.2865845e+21,1172.3247,1767664.6,9.999998,,1.0,40,1.0,-1.0,11,,1,1749.672,38.58124089241028,627.1517,-78.47572,-78.47572,11.0
60803868.0,2389.0146,1.8090954e-07,54425,,[-0.513  1.254 -1.363 -1.958],1.6849202,127.27272727272727,902.43884,0.41894197,1262.2690424811483,359.83023,-inf,60803868.0,5.2682657,-inf,True,9.999996,213600.52,0.88394284,880,2.679032e-13,inf,1262.269,213600.52,9.999996,,1.0,40,60803868.0,-1.0,11,,2,2029.1844,39.16159105300903,597.01135,-118.4615,-103.98743,1.8090954e-07
1.0,2249.6216,11.0,56225,,[-0.513  1.254 -1.363 -1.958],69793.5,163.63636363636363,726.15454,0.41894197,1625.9371514116706,899.7826,-3686084.8,1.0,245966.02,-9753493000000000.0,True,10.0,127227355000.0,26784.47,891,0.24442756,1.2257024e+20,1625.9371,2805105.5,10.0,,1.0,41,1.0,-1.0,11,,1,1349.839,40.06147789955139,401.78812,-97.37718,-97.37718,11.0
2987080.0,2979.2515,3.682526e-06,57260,,[-0.427  1.314 -1.413 -1.912],4.942309,94.0909090909091,790.64594,0.41894197,930.5348293266405,139.88895,-inf,2987080.0,17.300291,-inf,True,9.999999,4499498.0,1.6822873,902,0.00040676235,inf,930.5348,4499498.0,9.999999,,1.0,41,2987080.0,-1.0,11,,2,2839.3625,40.799285650253296,831.9889,-120.24753,-117.17738,3.682526e-06
1.0,1589.5898,11.0,58209,,[-0.427  1.314 -1.413 -1.912],43.47436,86.27272727272727,522.719,0.41894197,852.4249036494624,329.70593,-1336962.9,1.0,153.86559,-128777535000.0,True,9.999998,38959610.0,17.874538,913,0.036553055,85662570000.0,852.42487,897102.1,9.999998,,1.0,42,1.0,-1.0,11,,1,1259.8839,41.34753227233887,412.88486,-76.01567,-76.01567,11.0
9595.715,2229.43,0.001146345,59463,,[-0.526  1.366 -1.418 -1.858],24.292227,114.0,809.71606,0.41894197,1129.4899345918552,319.77393,-2.957614e+20,9595.715,84.86121,-2.957614e+20,True,9.999998,3340329.8,9.670857,924,2.4818803e-06,1.1684809e+29,1129.4899,3340329.8,9.999998,,1.0,42,9595.715,-1.0,11,,2,1909.656,41.910680055618286,671.5129,-114.83334,-108.3801,0.001146345
1.0,2118.969,11.0,60493,,[-0.526  1.366 -1.418 -1.858],137.72806,93.63636363636364,906.01324,0.41894197,925.9780532121083,19.964802,-2021618.8,1.0,493.02954,-63457076000000.0,True,9.999996,57030130.0,59.84155,935,0.37521392,6591357000000000.0,925.9781,1240001.0,9.999996,,1.0,43,1.0,-1.0,11,,1,2099.0042,42.61007285118103,618.5189,-81.882324,-81.882324,11.0
2159.743,2139.4429,0.0050931987,61808,,[-0.549  1.275 -1.433 -1.939],0.9310774,119.54545454545455,835.21655,0.41894197,1185.0169416467418,349.8004,-5.591891e+17,2159.743,2.9411824,-5.591891e+17,True,9.999997,1071692.6,0.5249196,946,2.1851181e-07,4.925253e+23,1185.017,1071692.6,9.999997,,1.0,43,2159.743,-1.0,11,,2,1789.6425,43.410106897354126,512.6567,-107.51065,-99.84244,0.0050931987
1.0,2219.397,11.0,63370,,[-0.549  1.275 -1.433 -1.939],111251.87,142.0,1209.6332,0.41894197,1409.4756721590127,199.84251,-3061593.8,1.0,349060.47,-9.8111924e+17,True,9.999999,140974390000.0,55403.285,957,0.0444501,1.3092345e+24,1409.4757,2204129.8,9.999999,,1.0,44,1.0,-1.0,11,,1,2019.5544,44.1559042930603,466.3776,-86.654076,-86.654076,11.0
731697150.0,3449.3296,1.5033542e-08,65066,,[-0.431  1.297 -1.437 -1.973],6.33817,154.1818181818182,1381.443,0.41894197,1531.3312679692476,149.88828,-inf,731697150.0,22.216383,-inf,True,9.999998,6186189.5,2.1792827,968,1.9727763e-18,inf,1531.3313,6186189.5,9.999998,,1.0,44,731697150.0,-1.0,11,,2,3299.4414,44.973193407058716,1065.5549,-167.73373,-147.35019,1.5033542e-08
1.0,2549.0254,11.0,66708,,[-0.431  1.297 -1.437 -1.973],2862.2734,149.27272727272728,1472.2466,0.41894197,1482.2302308370215,9.983622,-4113430.5,1.0,10010.859,-729507240000000.0,True,9.999999,5683268600.0,967.4003,979,0.4262335,4.1597738e+17,1482.2303,2982347.2,9.999999,,1.0,45,1.0,-1.0,11,,1,2539.0417,45.98197317123413,886.1945,-126.78676,-126.78676,11.0
61898948.0,3158.8838,1.77709e-07,68640,,[-0.334  1.268 -1.488 -2.026],0.18852447,175.63636363636363,1575.882,0.41894197,1745.7509736992595,169.86899,-inf,61898948.0,0.46005237,-inf,True,10.0,22490.02,0.12792106,990,2.0346888e-14,inf,1745.7509,22490.02,10.0,,1.0,45,61898948.0,-1.0,11,,2,2989.015,47.27981090545654,1071.8192,-147.7408,-139.74098,1.77709e-07
1.0,3039.4834,11.0,70751,,[-0.334  1.268 -1.488 -2.026],68190870.0,191.9090909090909,1478.7845,0.41894197,1908.443524733875,429.659,-5710560.5,1.0,238374240.0,-6.5503956e+21,True,10.0,88625550000000.0,24139256.0,1001,0.15262197,1.6590136e+31,1908.4435,4102334.2,10.0,,1.0,46,1.0,-1.0,11,,1,2609.8245,48.229769706726074,678.3638,-127.81109,-127.81109,11.0
438084240000.0,4379.0107,2.5109326e-11,72533,,[-0.221  1.275 -1.505 -2.076],0.30045548,162.0,1439.6056,0.41894197,1609.4357236695369,169.83005,-inf,438084240000.0,0.8404157,-inf,True,10.0,168406.89,0.31064874,1012,2.563929e-13,inf,1609.4357,168406.89,10.0,,1.0,46,438084240000.0,-1.0,11,,2,4209.1807,49.212894678115845,1524.8419,-189.43613,-174.9401,2.5109326e-11
1.0,3419.1904,11.0,74004,,[-0.221  1.275 -1.505 -2.076],3.8909674,133.72727272727272,1326.8097,0.41894197,1326.809701554589,,-5179346.5,1.0,14.374651,-139307380000.0,True,9.999999,16954210.0,2.0844305,1023,0.40612262,4684501000.0,1326.8097,3144214.5,9.999999,,1.0,47,1.0,-1.0,11,,1,3419.1904,50.21030068397522,1176.3461,-128.47668,-128.47668,11.0
48.13521,4128.9106,0.22852296,75333,,[-0.165  1.274 -1.521 -2.1  ],3.82829,120.81818181818181,1027.806,0.41894197,1197.679228905231,169.87317,-124212700000000.0,48.13521,14.112868,-52069147000000.0,True,10.0,2392669.2,2.051561,1034,0.08724314,307845500000000.0,1197.6792,2069485.2,10.0,,1.0,47,48.13521,-1.0,11,,2,3959.0376,50.8771538734436,1175.8376,-157.00621,-154.7446,0.22852296
1.0,1139.7076,11.0,76118,,[-0.173  1.302 -1.519 -2.076],3506.3794,71.36363636363636,523.4756,0.41894197,703.3358832311102,179.86034,-782332.94,1.0,12231.267,-1105518940000000.0,True,9.999998,958774660.0,1714.2128,1045,1.4599731,2.3904064e+19,703.33594,556216.75,9.999998,,1.0,48,1.0,-1.0,11,,1,959.8473,51.53063416481018,248.06316,-53.817806,-53.817806,11.0
20706232.0,1409.6389,5.31241e-07,76751,,[-0.261  1.507 -1.474 -1.973],1.0939381,57.54545454545455,555.22473,0.41894197,565.2057259981774,9.980991,-inf,20706232.0,3.8329823,-inf,True,9.999993,121498.53,0.4911664,1056,3.3482672e-07,inf,565.20575,121498.53,9.999993,,1.0,48,20706232.0,-1.0,11,,2,1399.658,51.90085768699646,389.99396,-71.72298,-64.44188,5.31241e-07
1.0,859.62537,11.0,77271,,[-0.261  1.507 -1.474 -1.973],3174.892,47.27272727272727,302.63586,0.41894197,462.4900686984976,159.85422,-378333.1,1.0,9756.937,-1795130000000000.0,True,9.999999,478671800.0,1930.9348,1067,0.8286813,1.9474606e+20,462.49005,249697.11,9.999999,,1.0,49,1.0,-1.0,11,,1,699.7711,52.45721912384033,189.20897,-41.526104,-41.526104,11.0
5.4745943e+25,4048.9746,2.0092814e-25,79308,,[-0.235  1.343 -1.474 -2.16 ],0.00029722165,185.1818181818182,1651.391,0.41894197,1841.237298115907,189.84631,-inf,5.4745943e+25,0.0010073227,-inf,True,10.0,137.76675,0.00014850321,1078,3.7752468e-20,inf,1841.2374,137.76675,10.0,,1.0,49,5.4745943e+25,-1.0,11,,2,3859.1284,53.43228220939636,1331.2527,-199.58984,-179.08847,2.0092814e-25
1.0,2689.2632,11.0,80656,,[-0.235  1.343 -1.474 -2.16 ],0.50996387,122.54545454545455,815.2055,0.41894197,1214.9697913184368,399.76425,-3139993.2,1.0,2.0688276,-33110516000.0,True,9.999998,1988443.1,1.4073402,1089,0.0071402937,691608640.0,1214.9698,1881032.0,9.999998,,1.0,50,1.0,-1.0,11,,1,2289.499,54.15281939506531,636.3022,-112.03713,-112.03713,11.0
93.21494,2439.1006,0.11800683,82512,,[-0.288  1.315 -1.475 -2.177],0.4040166,168.72727272727272,1096.9043,0.41894197,1676.5684363460737,579.6642,-97087325000000.0,93.21494,1.1784497,-84304860000000.0,True,9.999998,1431407.5,0.5817925,1100,9.932914e-05,6626746400000000.0,1676.5685,1460155.2,9.999998,,1.0,50,93.21494,-1.0,11,,2,1859.4364,55.52446413040161,569.948,-112.980896,-110.822334,0.11800683
1.0,3499.224,11.0,84654,,[-0.29   1.322 -1.476 -2.17 ],19092.844,194.72727272727272,1496.7546,0.41894197,1936.5246785582435,439.7701,-6799196.0,1.0,64193.445,-2.1161594e+21,True,9.999997,71465250000.0,9076.059,1111,0.7264124,9.856522e+29,1936.5247,4667670.5,9.999997,,1.0,51,1.0,-1.0,11,,1,3059.454,56.960044145584106,957.88434,-153.08063,-153.08063,11.0
30866.107,4898.532,0.00035637795,86252,,[-0.207  1.367 -1.516 -2.099],2.5389738,145.27272727272728,1082.3663,0.41894197,1442.1855219425934,359.81903,-4.759987e+22,30866.107,8.81414,-4.759987e+22,True,9.999999,1204381.2,1.0520897,1122,7.327872e-05,1.2985586e+32,1442.1854,1204381.2,9.999999,,1.0,51,30866.107,-1.0,11,,2,4538.7134,58.249523639678955,1254.8845,-213.48987,-208.72925,0.00035637795
1.0,1489.6448,11.0,86964,,[-0.207  1.367 -1.516 -2.099],23901.152,64.72727272727273,487.14365,0.41894197,636.990386340388,149.84676,-1019256.5,1.0,82894.586,-5.3924414e+17,True,9.999997,7704921000.0,9600.666,1133,2.9252934,1.9487403e+24,636.9904,632969.56,9.999997,,1.0,52,1.0,-1.0,11,,1,1339.798,58.892162561416626,476.66843,-73.4289,-73.4289,11.0
8.1701186e+21,4998.7544,1.3463697e-21,88612,,[-0.134  1.269 -1.521 -2.317],2.8028693,149.8181818181818,1478.6064,0.41894197,1488.5878296156795,9.9812565,-inf,8.1701186e+21,9.035562,-inf,True,10.0,622347.3,1.3956735,1144,7.0443924e-16,inf,1488.5878,622347.3,10.0,,1.0,52,8.1701186e+21,-1.0,11,,2,4988.773,60.15259575843811,1710.4496,-224.83765,-207.39308,1.3463697e-21
1.0,4998.7876,11.0,90992,,[-0.134  1.269 -1.521 -2.317],112.946144,216.36363636363637,1734.1179,0.41894197,2153.7933556752214,419.6754,-10609283.0,1.0,403.00427,-6983328500000.0,True,9.999999,416942820.0,47.73146,1155,0.73272586,2577082400000.0,2153.7932,6259406.0,9.999999,,1.0,53,1.0,-1.0,11,,1,4579.1123,61.853129863739014,1273.02,-233.53021,-233.53021,11.0
1904367.6,4998.8486,5.776196e-06,94436,,[-0.097  1.215 -1.561 -2.415],0.21668877,313.09090909090907,2660.9753,0.41894197,3120.5851755164,459.60974,-inf,1904367.6,0.7558769,-inf,True,9.999998,893177.9,0.10739792,1166,7.6672596e-10,inf,3120.5852,893177.9,9.999998,,1.0,53,1904367.6,-1.0,11,,2,4539.239,64.03589129447937,1547.7042,-221.5007,-218.14622,5.776196e-06
1.0,4998.6514,11.0,96776,,[-0.097  1.215 -1.561 -2.415],0.89626807,212.72727272727272,1908.4371,0.41894197,2118.28942157082,209.85228,-11367796.0,1.0,3.85486,-300785800000.0,True,10.0,15207769.0,1.6667397,1177,0.33691618,4781601000.0,2118.2893,7018159.0,10.0,,1.0,54,1.0,-1.0,11,,1,4788.7993,65.59896683692932,1590.9146,-214.28343,-214.28343,11.0
4031.6235,3278.3228,0.0027284294,98730,,[-0.154  1.213 -1.577 -2.435],1.743027,177.63636363636363,1165.9812,0.41894197,1765.5304163383903,599.5494,-4.9110215e+19,4031.6235,5.2446647,-4.9110215e+19,True,10.0,5356882.0,1.7178499,1188,1.5469294e-07,6.890501e+26,1765.5305,5356882.0,10.0,,1.0,54,4031.6235,-1.0,11,,2,2678.7734,67.07838249206543,777.58093,-138.62228,-130.78137,0.0027284294
1.0,4998.996,11.0,101510,,[-0.154  1.213 -1.577 -2.435],15386.505,252.72727272727272,2479.2695,0.41894197,2519.1971962991224,39.92764,-13623336.0,1.0,53975.527,-8701649400000000.0,True,10.0,47442366000.0,5463.027,1199,0.1068542,4.0011168e+18,2519.1973,9273086.0,10.0,,1.0,55,1.0,-1.0,11,,1,4959.0684,69.53757381439209,1710.7693,-213.18387,-213.18387,11.0
1957252.4,4998.649,5.6201234e-06,104867,,[-0.151  1.112 -1.591 -2.507],0.07693128,305.1818181818182,2802.0593,0.41894197,3041.8738153748154,239.81435,-inf,1957252.4,0.2629783,-inf,True,9.999997,17739.668,0.03313862,1210,1.1189968e-11,inf,3041.8735,17739.668,9.999997,,1.0,55,1957252.4,-1.0,11,,2,4758.8345,71.90735220909119,1588.1901,-208.30031,-200.62863,5.6201234e-06
1.0,4998.241,11.0,108249,,[-0.151  1.112 -1.591 -2.507],211.5657,307.45454545454544,2364.969,0.41894197,3064.4326607580238,699.4637,-15661406.0,1.0,732.43494,-30300309000000.0,True,10.0,1625631700.0,94.03675,1221,0.21000196,48539195000000.0,3064.4326,11312466.0,10.0,,1.0,56,1.0,-1.0,11,,1,4298.7773,74.29291939735413,1386.2605,-221.8567,-221.8567,11.0
201527.27,4997.7695,5.4583186e-05,111621,,[-0.103  1.149 -1.591 -2.495],0.50291926,306.54545454545456,2455.432,0.41894197,3055.22799199084,599.796,-8.5083307e+24,201527.27,1.5889504,-8.5083307e+24,True,9.999999,915101.0,0.25479737,1232,5.6037857e-07,3.8291095e+36,3055.228,915101.0,9.999999,,1.0,56,201527.27,-1.0,11,,2,4397.9736,76.18678641319275,1426.9514,-212.57979,-205.38246,5.4583186e-05
1.0,4997.955,11.0,114121,,[-0.103  1.149 -1.591 -2.495],3888.8337,227.27272727272728,2032.8188,0.41894197,2262.644153182719,229.82524,-11427861.0,1.0,13653.504,-1.2314211e+20,True,9.999999,2661428700.0,1371.158,1243,0.17437424,8.0196925e+26,2262.6443,7079432.5,9.999999,,1.0,57,1.0,-1.0,11,,1,4768.13,77.94419574737549,1399.955,-229.69691,-229.69691,11.0
26161550.0,4368.119,4.2046437e-07,116238,,[-0.093  1.251 -1.592 -2.424],0.31839812,192.45454545454547,1653.9572,0.41894197,1913.7268810529285,259.76978,-inf,26161550.0,1.1056521,-inf,True,9.999999,79375.77,0.14066057,1254,4.5686845e-09,inf,1913.7269,79375.77,9.999999,,1.0,57,26161550.0,-1.0,11,,2,4108.3496,79.4777684211731,1273.5963,-211.3612,-201.75919,4.2046437e-07
1.0,4998.6553,11.0,119101,,[-0.093  1.251 -1.592 -2.424],8824.894,260.27272727272725,2573.5747,0.41894197,2593.5352360158777,19.960392,-13487618.0,1.0,30910.994,-1.5312971e+19,True,10.0,46867030000.0,3065.8093,1265,0.37916356,1.2394246e+25,2593.5352,9137962.0,10.0,,1.0,58,1.0,-1.0,11,,1,4978.695,81.48279285430908,1552.9125,-213.90411,-213.90411,11.0
21936440.0,4998.965,5.014487e-07,121808,,[-0.112  1.184 -1.645 -2.513],0.09407529,246.0909090909091,2222.0046,0.41894197,2451.8164035023774,229.81168,-inf,21936440.0,0.29907304,-inf,True,9.999998,30724.71,0.04781215,1276,1.7886858e-09,inf,2451.8164,30724.71,9.999998,,1.0,58,21936440.0,-1.0,11,,2,4769.1533,83.51637125015259,1611.3945,-207.76593,-199.56262,5.014487e-07
1.0,4998.325,11.0,125602,,[-0.112  1.184 -1.645 -2.513],81489.42,344.90909090909093,1811.3157,0.41894197,3440.6062982224325,1629.2905,-17910068.0,1.0,272429.94,-5.705302e+18,True,10.0,635239300000.0,35030.66,1287,0.04651725,1.7209692e+24,3440.6064,13560970.0,10.0,,1.0,59,1.0,-1.0,11,,1,3369.0347,85.43438220024109,1312.7064,-215.30577,-215.30577,11.0
6069905400.0,4998.9443,1.8122194e-09,128353,,[-0.078  1.289 -1.654 -2.454],3.9791057,250.0909090909091,2292.818,0.41894197,2492.6478355336017,199.82977,-inf,6069905400.0,13.845235,-inf,True,9.999999,51859.734,1.2622179,1298,3.6719862e-13,inf,2492.648,51859.734,9.999999,,1.0,59,6069905400.0,-1.0,11,,2,4799.1147,87.01845455169678,1944.3156,-231.01175,-216.69531,1.8122194e-09
1.0,4998.7153,11.0,131072,,[-0.078  1.289 -1.654 -2.454],42.140404,247.1818181818182,2462.6853,0.41894197,2462.685421842222,,-13567096.0,1.0,110.6858,-554475480000000.0,True,9.999999,658722370.0,38.7193,1309,0.25208455,1.6249648e+16,2462.6853,9217344.0,9.999999,,1.0,60,1.0,-1.0,11,,1,4998.7153,88.54681992530823,1775.5348,-209.85963,-209.85963,11.0
25661.344,4998.542,0.00042866034,133429,,[-0.091  1.182 -1.716 -2.469],4.4837394,214.27272727272728,2132.7146,0.41894197,2132.7147094916377,,-1.4935285e+22,25661.344,15.751853,-1.4935285e+22,True,9.999991,36288636.0,1.6364236,1320,5.4307304e-08,1.1791461e+31,2132.7146,36288636.0,9.999991,,1.0,60,25661.344,-1.0,11,,2,4998.542,89.91215491294861,1414.653,-226.27457,-227.65305,0.00042866034
1.0,4999.33,11.0,136857,,[-0.091  1.182 -1.716 -2.469],5976.1606,311.6363636363636,2878.236,0.41894197,3108.0911909635747,229.85532,-17348684.0,1.0,20203.371,-1.6472315e+17,True,9.999999,63295615000.0,2553.9495,1331,0.17861566,1.433427e+21,3108.0916,12997840.0,9.999999,,1.0,61,1.0,-1.0,11,,1,4769.4746,91.78773069381714,1826.9121,-222.0748,-222.0748,11.0
1076165.1,4088.5957,1.022148e-05,138787,,[-0.134  1.262 -1.744 -2.389],3.6696932,175.45454545454547,1524.1841,0.41894197,1743.9972033422396,219.81306,-inf,1076165.1,12.511946,-inf,True,9.999999,276960.4,1.5098888,1342,6.2066735e-10,inf,1743.9972,276960.4,9.999999,,1.0,61,1076165.1,-1.0,11,,2,3868.7827,93.19976019859314,1279.278,-183.38213,-172.78201,1.022148e-05
1.0,4998.617,11.0,142038,,[-0.134  1.262 -1.744 -2.389],499.14325,295.54545454545456,2756.41,0.41894197,2946.2440184550437,189.83426,-15804808.0,1.0,1358.7976,-3066075000000000.0,True,9.999999,7093438000.0,313.2217,1353,0.0028690042,4.9691023e+17,2946.2444,11455206.0,9.999999,,1.0,62,1.0,-1.0,11,,1,4808.7827,95.62345743179321,1665.7885,-223.91809,-223.91809,11.0
