MeanD2-0,EpisodesSoFar,MinTargetPdf,Epsilon,StdIW,StdWReturnMean,Penalization,VarianceInitializer,MinBehavPdf,MaxIW,Bound,MeanIW,InitialReturnMin,Inner Iteration,TimeElapsed,OptimizationReturnMin,ReturnStepMax,InitialReturnMean,ESSRenyiHarmonic,OptimizationReturnMean,WReturnMean,ReturnMeanIW,ReturnStepMaxmin,EmpiricalD2Harmonic,Iteration,InitialReturnStd,EmpiricalD2Arithmetic,LearnableVariance,OptimizationReturnMax,InitialReturnMax,EpLenMean,InitialBound,ESSRenyiArithmetic,MeanEntropy,DivergenceHarmonic,EpThisIter,MinIW,TimestepsSoFar,EpRewMean,Weights
12190.387,48510,-238.25558,1.0,5.085525,,True,-1.0,-234.71913,17.224167,-2.61271e+21,2.4387052,3999.3591,2,57918.84229564667,,9.999999,4908.6284,0.00090235035,909.2699,60879640.0,60879640.0,9.999999,12190.387,2205,287.53638,12190.387,,1000.2512,4999.6104,491.0,-2.61271e+21,0.00090235035,0.41894197,3.605386e+29,11,0.00059071695,20205463,4908.6289209713905,[ 0.246  0.113 -8.529 -2.675]
1.0,48521,-221.92912,1.0,326466.47,,True,-1.0,-221.92912,1135722.4,-4.8723586e+17,103345.02,4999.2095,1,57932.82763981819,,10.0,4999.4775,11.0,0.2680664,24994776.0,2582809000000.0,10.0,1.0,2206,0.16603208,1.0,,0.45410156,4999.6636,500.0,-29346192.0,11.0,0.41894197,1.2537898e+22,11,0.84592223,20210963,4999.477537609487,[ 0.246  0.113 -8.529 -2.675]
6464.2515,48532,-233.74225,1.0,0.40437707,,True,-1.0,-231.94736,1.4312978,-1.1355187e+20,0.16873612,4999.4375,2,57941.94042348862,,10.0,4999.553,0.0017016665,0.11603338,4217516.5,4217516.5,10.0,6464.2515,2206,0.07227897,6464.2515,,0.22070312,4999.658,500.0,-1.1355187e+20,0.0017016665,0.41894197,6.809909e+26,11,1.7939338e-09,20216463,4999.553609331017,[ 0.189  0.09  -8.533 -2.686]
1.0,48543,-229.15672,1.0,6453.1367,,True,-1.0,-229.15672,21777.158,-1.6093999e+19,3158.826,4999.4395,1,57950.96587252617,,10.0,4999.5513,11.0,0.11194957,24995514.0,78955220000.0,10.0,1.0,2207,0.057944477,1.0,,0.18457031,4999.624,500.0,-29346872.0,11.0,0.41894197,1.3680202e+25,11,0.10975182,20221963,4999.551364050728,[ 0.189  0.09  -8.533 -2.686]
8196.627,48554,-255.21829,1.0,353.1773,,True,-1.0,-258.77527,1228.9957,-5.9286533e+19,112.15868,4999.5503,2,57961.87593150139,,10.0,4999.6216,0.0013420155,0.07173295,2803463200.0,2803463200.0,10.0,8196.627,2207,0.039724395,8196.627,,0.12109375,4999.6714,500.0,-5.9286533e+19,0.0013420155,0.41894197,1.8563512e+26,11,1.9019429e-07,20227463,4999.622033769562,[ 0.184  0.201 -8.535 -2.629]
1.0,48565,-232.68286,1.0,659.1624,,True,-1.0,-232.68286,2249.7332,-3142549200000000.0,304.6088,4999.511,1,57972.84474515915,,10.0,4999.6084,11.0,0.097034805,24996082.0,7614031400.0,10.0,1.0,2208,0.042441674,1.0,,0.15185547,4999.663,500.0,-29347514.0,11.0,0.41894197,5.215706e+17,11,0.0048354208,20232963,4999.6083647136875,[ 0.184  0.201 -8.535 -2.629]
45131100.0,48576,-225.88754,1.0,0.073010385,,True,-1.0,-221.1199,0.22150187,-inf,0.052170314,4999.5205,2,57984.09271860123,,10.0,4999.5996,2.4373438e-07,0.07892401,1304072.2,1304072.2,10.0,45131100.0,2208,0.048909288,45131100.0,,0.15332031,4999.674,500.0,-inf,2.4373438e-07,0.41894197,inf,11,8.744154e-06,20238463,4999.599433779801,[ 0.302  0.242 -8.529 -2.624]
1.0,48587,-245.94385,1.0,272.28546,,True,-1.0,-245.94385,769.60236,-3513197000000.0,153.42783,4999.454,1,57997.3032002449,,9.999999,4999.5684,11.0,0.11456854,24995688.0,3835025000.0,9.999999,1.0,2209,0.05075115,1.0,,0.17675781,4999.631,500.0,-29347078.0,11.0,0.41894197,650457000000.0,11,0.04702538,20243963,4999.568528429842,[ 0.302  0.242 -8.529 -2.624]
33715.773,48598,-235.721,1.0,0.042801287,,True,-1.0,-230.75414,0.120955184,-1.0918832e+22,0.023579873,4999.503,2,58008.69981741905,,10.0,4999.5864,0.0003262568,0.083540484,589400.56,589400.56,10.0,33715.773,2209,0.040407903,33715.773,,0.140625,4999.6436,500.0,-1.0918832e+22,0.0003262568,0.41894197,6.296658e+30,11,5.455998e-09,20249463,4999.586647978993,[ 0.224  0.208 -8.522 -2.715]
1.0,48609,-244.47539,1.0,25086.383,,True,-1.0,-244.47539,88016.92,-4997896000000000.0,8860.582,4999.4727,1,58020.42871427536,,10.0,4999.591,11.0,0.11816406,24995912.0,221477030000.0,10.0,1.0,2210,0.059735995,1.0,,0.18359375,4999.6562,500.0,-29347320.0,11.0,0.41894197,1.319135e+18,11,0.13805087,20254963,4999.590790615859,[ 0.224  0.208 -8.522 -2.715]
724.45245,48620,-227.35886,1.0,12.83541,,True,-1.0,-226.91882,44.693817,-2.0009591e+16,4.1063123,4999.5654,2,58032.40092968941,,10.0,4999.615,0.015183881,0.049760297,102641920.0,102641920.0,10.0,724.45245,2210,0.027715754,724.45245,,0.10253906,4999.668,500.0,-2.0009591e+16,0.015183881,0.41894197,2.1145876e+19,11,2.9668884e-06,20260463,4999.6152212436655,[ 0.283  0.314 -8.524 -2.685]
1.0,48631,-243.84447,1.0,126.0567,,True,-1.0,-243.84447,363.01337,-2393514000000.0,94.414925,4999.562,1,58044.19071435928,,10.0,4999.611,11.0,0.048916902,24996112.0,2359996700.0,10.0,1.0,2211,0.034163196,1.0,,0.114746094,4999.677,500.0,-29347568.0,11.0,0.41894197,301968200000.0,11,0.040754244,20265963,4999.610863931466,[ 0.283  0.314 -8.524 -2.685]
2906.1003,48642,-239.829,1.0,91.154655,,True,-1.0,-235.21191,317.09973,-5.1168825e+17,28.843426,4999.5703,2,58055.80002999306,,10.0,4999.636,0.003785141,0.065740414,720980700.0,720980700.0,10.0,2906.1003,2211,0.042030882,2906.1003,,0.12988281,4999.7,500.0,-5.1168825e+17,0.003785141,0.41894197,1.3827669e+22,11,3.267872e-08,20271463,4999.636015149132,[ 0.295  0.404 -8.525 -2.599]
1.0,48653,-232.50337,1.0,1008950.8,,True,-1.0,-232.50337,3536916.5,-2.4081407e+24,347272.94,4999.624,1,58069.22385287285,,10.0,4999.646,11.0,0.021839488,24996458.0,8680648000000.0,10.0,1.0,2212,0.016838143,1.0,,0.048828125,4999.673,500.0,-29347916.0,11.0,0.41894197,3.0627482e+35,11,0.4547004,20276963,4999.645713526214,[ 0.295  0.404 -8.525 -2.599]
8.5143837e+27,48664,-264.21017,1.0,0.0005260257,,True,-1.0,-244.87701,0.0018354307,-inf,0.00017258375,4999.5366,2,58078.71234226227,,10.0,4999.6304,1.2919314e-27,0.093927555,4313.9854,4313.9854,10.0,8.5143837e+27,2212,0.039719485,8.5143837e+27,,0.1459961,4999.6826,500.0,-inf,1.2919314e-27,0.41894197,inf,11,9.046329e-36,20282463,4999.630469235014,[ 0.105  0.311 -8.531 -2.732]
1.0,48675,-240.2461,1.0,649.61804,,True,-1.0,-240.2461,2304.7715,-4.1672656e+19,278.07822,4999.589,1,58090.87877178192,,10.0,4999.6426,11.0,0.053222656,24996422.0,6950872000.0,10.0,1.0,2213,0.02563318,1.0,,0.087890625,4999.677,500.0,-29347894.0,11.0,0.41894197,9.171673e+25,11,0.23956642,20287963,4999.642221584057,[ 0.105  0.311 -8.531 -2.732]
1.6514087e+36,48686,-264.37775,1.0,4.6757674,,True,-1.0,-234.21329,16.26477,-inf,1.4786953,1759.8206,2,58100.25884389877,,10.0,4360.606,6.66098e-36,2600.7852,36961316.0,36961316.0,10.0,1.6514087e+36,2213,1094.8469,1.6514087e+36,,3239.8723,4999.693,436.3636363636364,-inf,6.66098e-36,0.41894197,inf,11,,20292763,4360.605860182693,[-2.251e-03  3.579e-01 -8.529e+00 -2.687e+00]
1.0,48697,-221.31079,1.0,54.51032,,True,-1.0,-221.31079,199.17612,-2724710600000000.0,33.028507,2379.8262,1,58107.99674773216,,10.0,4346.988,11.0,1967.162,19749070.0,773252400.0,10.0,1.0,2214,923.4522,1.0,,2619.8525,4999.6787,435.1818181818182,-24100540.0,11.0,0.41894197,3.9209028e+17,11,0.32355458,20297550,4346.988157673634,[-2.251e-03  3.579e-01 -8.529e+00 -2.687e+00]
8140.186,48708,-225.42938,1.0,10.224248,,True,-1.0,-226.11238,35.763752,-4.5523156e+20,3.6250956,2249.845,2,58116.20802855492,,10.0,3701.5767,0.0013513204,1451.7314,75886520.0,75886520.0,10.0,8140.186,2214,1009.3113,8140.186,,2749.8381,4999.683,371.0,-4.5523156e+20,0.0013513204,0.41894197,1.0944822e+28,11,1.1222957e-06,20301631,3701.5764942372934,[-0.038  0.313 -8.531 -2.711]
1.0,48719,-215.81473,1.0,669.5521,,True,-1.0,-215.81473,2439.0085,-77135834000000.0,381.08557,1819.8536,1,58123.97550678253,,10.0,2793.435,11.0,973.5814,9025104.0,1880408200.0,10.0,1.0,2215,1105.3617,1.0,,3179.8135,4999.667,280.1818181818182,-13376512.0,11.0,0.41894197,314225040000000.0,11,0.4503778,20304713,2793.4349206760976,[-0.038  0.313 -8.531 -2.711]
103769260000.0,48730,-237.07631,1.0,0.054899596,,True,-1.0,-235.92107,0.1783896,-inf,0.03415909,4999.62,2,58140.92881798744,,10.0,4999.6465,1.0600442e-10,0.026544744,853854.1,853854.1,10.0,103769260000.0,2215,0.015674857,103769260000.0,,0.05908203,4999.679,500.0,-inf,1.0600442e-10,0.41894197,inf,11,1.329631e-06,20310213,4999.646645145017,[ 0.017  0.299 -8.532 -2.736]
1.0,48741,-231.64929,1.0,484418.2,,True,-1.0,-231.64929,1686190.0,-1.2753586e+18,154362.14,4999.5864,1,58156.23713850975,,10.0,4999.6406,11.0,0.054332387,24996408.0,3858482900000.0,10.0,1.0,2216,0.029706461,1.0,,0.087890625,4999.6743,500.0,-29347858.0,11.0,0.41894197,8.590314e+22,11,0.14875017,20315713,4999.640785459828,[ 0.017  0.299 -8.532 -2.736]
2031.854,48752,-233.56866,1.0,22.392984,,True,-1.0,-229.49109,78.966095,-1.4227568e+19,8.377036,4999.559,2,58170.73890995979,,10.0,4999.6323,0.0054137753,0.07341974,209390060.0,209390060.0,10.0,2031.8539,2216,0.031300593,2031.854,,0.106933594,4999.666,500.0,-1.4227568e+19,0.005413775,0.41894197,1.0690828e+25,11,4.4456647e-05,20321213,4999.632639921696,[ 0.058  0.281 -8.534 -2.78 ]
1.0,48763,-251.16951,1.0,2075.3767,,True,-1.0,-251.16951,7296.2153,-780791000000000.0,771.1131,4999.6025,1,58182.32004261017,,10.0,4999.645,11.0,0.04243608,24996452.0,19274780000.0,10.0,1.0,2217,0.022971874,1.0,,0.07421875,4999.677,500.0,-29347896.0,11.0,0.41894197,3.2195442e+16,11,0.14875017,20326713,4999.645087231582,[ 0.058  0.281 -8.534 -2.78 ]
1843924700000.0,48774,-252.36897,1.0,0.014925459,,True,-1.0,-231.70253,0.04839391,-inf,0.006631894,2969.7634,2,58197.86997151375,,10.0,4815.1206,5.9655367e-12,1845.3569,165776.02,165776.02,10.0,1843924700000.0,2217,583.55304,1843924700000.0,,2029.9402,4999.7036,481.6363636363636,-inf,5.9655367e-12,0.41894197,inf,11,1.1203553e-18,20332011,4815.120294468667,[ 1.532e-03  3.192e-01 -8.541e+00 -2.676e+00]
1.0,48785,-229.1936,1.0,113573.836,,True,-1.0,-229.1936,395103.0,-3.0725234e+18,35951.03,4999.6055,1,58213.29168200493,,10.0,4999.658,11.0,0.052556816,24996580.0,898652600000.0,10.0,1.0,2218,0.024362518,1.0,,0.083984375,4999.6895,500.0,-29348068.0,11.0,0.41894197,4.9857673e+23,11,0.052402996,20337511,4999.658063611341,[ 1.532e-03  3.192e-01 -8.541e+00 -2.676e+00]
316.38348,48796,-223.48856,1.0,25233114.0,,True,-1.0,-223.83936,88193510.0,-1.7724229e+21,8516356.0,4999.6436,2,58229.60534644127,,10.0,4999.6704,0.034767933,0.02676669,1042807700.0,212883540000000.0,10.0,316.38348,2218,0.019128708,316.38348,,0.059570312,4999.703,500.0,-5997988000000000.0,0.034767933,0.41894197,1.6590964e+29,11,0.26057914,20343011,4999.670262198519,[ 0.04   0.355 -8.541 -2.643]
1.0,48807,-183.45818,1.0,443.66528,,True,-1.0,-183.45818,1584.3107,-53906407000000.0,196.07729,1309.8842,1,58236.227449417114,,10.0,2238.019,11.0,928.13477,5598396.0,1236687600.0,10.0,1.0,2219,767.8975,1.0,,2929.8203,4239.7046,224.8181818181818,-8727486.0,11.0,0.41894197,296778400000000.0,11,0.19738096,20345484,2238.018972464878,[-0.083  0.341 -8.542 -2.656]
14415374000.0,48818,-222.32167,1.0,1.9640371,,True,-1.0,-219.05438,6.849576,-inf,0.6404671,1219.851,2,58245.685708761215,,10.0,3475.2021,7.630741e-10,2255.3513,1128633.8,1128633.8,10.0,14415375000.0,2219,1440.4764,14415374000.0,,3779.8452,4999.6963,348.1818181818182,-inf,7.6307416e-10,0.41894197,inf,11,2.5489413e-12,20349314,3475.202163957271,[-0.023  0.342 -8.541 -2.673]
1.0,48829,-234.3521,1.0,11034.097,,True,-1.0,-234.3521,34972.27,-1.0210855e+18,8330.092,1169.8846,1,58255.19794178009,,10.0,3636.1155,11.0,2466.231,14959528.0,80552960000.0,10.0,1.0,2220,1318.4048,1.0,,3829.791,4999.676,364.27272727272725,-19310974.0,11.0,0.41894197,5.506438e+22,11,0.15579373,20353321,3636.115495688314,[-0.023  0.342 -8.541 -2.673]
655.51404,48840,-249.16942,1.0,0.06944256,,True,-1.0,-248.46931,0.24654579,-5.715576e+16,0.029373616,4999.617,2,58268.74669575691,,10.0,4999.6567,0.016780723,0.039994672,734231.75,734231.75,10.0,655.51404,2220,0.019489035,655.51404,,0.06298828,4999.68,500.0,-5.715576e+16,0.016780723,0.41894197,1.7253016e+20,11,0.00012900913,20358821,4999.657090426727,[ 0.033  0.365 -8.54  -2.658]
1.0,48851,-233.34883,1.0,117.75756,,True,-1.0,-233.34883,339.3895,-16153026000000.0,59.881516,4999.5996,1,58281.22525238991,,10.0,4999.648,11.0,0.048739348,24996484.0,1496828200.0,10.0,1.0,2221,0.029973758,1.0,,0.09765625,4999.6973,500.0,-29347980.0,11.0,0.41894197,13777374000000.0,11,0.10620643,20364321,4999.64847893414,[ 0.033  0.365 -8.54  -2.658]
78.02062,48862,-240.06908,1.0,2.9540854,,True,-1.0,-241.23418,10.389122,-461521850000000.0,1.0593715,4999.6255,2,58295.021166324615,,10.0,4999.6597,0.14098836,0.03404652,26205188.0,26480720.0,10.0,78.02062,2221,0.02269565,78.02062,,0.068847656,4999.6943,500.0,-516857300000000.0,0.14098836,0.41894197,1.1249276e+16,11,0.0024196329,20369821,4999.659489864673,[ 0.094  0.359 -8.541 -2.67 ]
1.0,48873,-237.94914,1.0,27653.0,,True,-1.0,-237.94914,96220.31,-1022466400000000.0,8774.073,4999.626,1,58308.17416214943,,10.0,4999.6777,11.0,0.05135831,24996774.0,219322480000.0,10.0,1.0,2222,0.024984892,1.0,,0.10839844,4999.7344,500.0,-29348348.0,11.0,0.41894197,5.5187156e+16,11,0.29619542,20375321,4999.677227050872,[ 0.094  0.36  -8.54  -2.66 ]
109.84705,48884,-238.02988,1.0,0.09825398,,True,-1.0,-237.18112,0.32752845,-108735320000000.0,0.058421854,4999.607,2,58322.773426771164,,10.0,4999.647,0.100139245,0.0403054,1903045.5,1460353.5,10.0,109.847046,2222,0.0251177,109.84705,,0.08544922,4999.6924,500.0,-174292050000000.0,0.10013924,0.41894197,624427600000000.0,11,6.75327e-07,20380821,4999.647297061212,[ 0.203  0.319 -8.548 -2.616]
1.0,48895,-221.1537,1.0,83.2945,,True,-1.0,-221.1537,299.27264,-156680110000.0,42.627705,4999.6245,1,58335.724630355835,,10.0,4999.654,11.0,0.028808594,24996534.0,1065539900.0,10.0,1.0,2223,0.019887008,1.0,,0.056152344,4999.6807,500.0,-29347990.0,11.0,0.41894197,1278926100.0,11,0.56737095,20386321,4999.653339106352,[ 0.203  0.356 -8.549 -2.638]
343.28625,48906,-241.06876,1.0,0.09506296,,True,-1.0,-238.43985,0.28100616,-920115000000000.0,0.06541138,4999.6475,2,58349.18244242668,,10.0,4999.682,0.03204323,0.034801137,1178423.0,1635081.6,10.0,343.28625,2223,0.0201845,343.28625,,0.06347656,4999.711,500.0,-608490100000000.0,0.03204323,0.41894197,4.471143e+16,11,1.8645176e-05,20391821,4999.682325101327,[ 0.128  0.379 -8.564 -2.542]
1.0,48917,-234.10197,1.0,55.74387,,True,-1.0,-234.10197,185.79993,-5.747353e+18,36.994755,4999.6143,1,58363.45307922363,,10.0,4999.6606,11.0,0.046164773,24996604.0,924736800.0,10.0,1.0,2224,0.027078105,1.0,,0.08203125,4999.6963,500.0,-29348096.0,11.0,0.41894197,1.7445172e+24,11,0.54793805,20397321,4999.660484135657,[ 0.104  0.369 -8.565 -2.569]
inf,48928,-292.29584,1.0,0.048286635,,True,-1.0,-250.57748,0.16808859,-inf,0.015397233,2609.782,2,58375.438979148865,,10.0,4418.781,,1808.9989,384876.94,384876.94,10.0,inf,2224,855.7524,inf,,2389.925,4999.707,442.3636363636364,-inf,,0.41894197,inf,11,,20402187,4418.780948582478,[-0.017  0.375 -8.564 -2.6  ]
1.0,48939,-243.9268,1.0,30102.912,,True,-1.0,-243.9268,104538.63,-2.5356713e+19,15243.022,2949.7866,1,58387.39112496376,,10.0,4559.6987,11.0,1609.912,21282016.0,268046630000.0,10.0,1.0,2225,700.8311,1.0,,2049.9438,4999.7305,456.3636363636364,-25633580.0,11.0,0.41894197,3.3955763e+25,11,1.3059585,20407207,4559.698543950095,[-0.017  0.375 -8.564 -2.6  ]
120.49758,48950,-233.26999,1.0,0.11140221,,True,-1.0,-230.36554,0.39803967,-215785250000000.0,0.06140866,4999.6484,2,58400.451638937,,10.0,4999.684,0.091288134,0.03573331,2200431.5,1535024.1,10.0,120.49759,2225,0.017608924,120.49758,,0.06640625,4999.715,500.0,-713452500000000.0,0.09128814,0.41894197,2459102000000000.0,11,0.0002536536,20412707,4999.684177193691,[ 0.032  0.401 -8.56  -2.571]
1.0,48961,-229.08942,1.0,14.368966,,True,-1.0,-229.08942,44.699276,-246008660000.0,11.22663,4999.635,1,58413.0294110775,,10.0,4999.6685,11.0,0.033824574,24996686.0,280627000.0,10.0,1.0,2226,0.022241294,1.0,,0.071777344,4999.7065,500.0,-29348206.0,11.0,0.41894197,3188932600.0,11,0.114134274,20418207,4999.668575758076,[ 0.033  0.381 -8.561 -2.594]
7.963377,48972,-245.85953,1.0,83388280.0,,True,-1.0,-244.35374,286846200.0,-1.0948295e+24,34303824.0,4999.62,2,58425.128398656845,,10.0,4999.669,1.3813236,0.048916902,174745100.0,857466600000000.0,10.0,7.9633765,2226,0.026345806,7.963377,,0.08105469,4999.701,500.0,-74901310000.0,1.3813236,0.41894197,6.3303936e+34,11,340.71786,20423707,4999.668921886474,[ 0.095  0.377 -8.558 -2.59 ]
1.0,48983,-140.8331,1.0,1729.8885,,True,-1.0,-140.8331,6124.7476,-529878500000.0,736.7076,1169.894,1,58429.23025035858,,9.999999,1929.8636,11.0,759.9695,4031983.2,2460281900.0,9.999999,1.0,2227,554.62555,1.0,,1749.9165,2919.8105,194.0,-5516058.0,11.0,0.41894197,126300610000.0,11,0.4196702,20425841,1929.8634844044946,[-0.154  0.362 -8.561 -2.594]
245.64772,48994,-96.62262,1.0,3.4761999,,True,-1.0,-97.99237,11.500412,-8534995500000.0,1.6242871,929.8776,2,58432.55124640465,,9.999999,1290.7987,0.04477957,360.92105,8522873.0,3783470.2,9.999999,245.64774,2227,333.14688,245.64772,,1139.9812,2069.859,130.0909090909091,-340621470000000.0,0.044779573,0.41894197,130965600000000.0,11,5.355381e-05,20427272,1290.7986949293575,[-0.235  0.434 -8.561 -2.531]
1.0,49005,-170.60037,1.0,52067610.0,,True,-1.0,-170.60037,181259790.0,-9.74543e+20,16610358.0,1139.8804,1,58436.81825184822,,9.999999,1888.0402,11.0,748.1598,4133063.5,60452570000000.0,9.999999,1.0,2228,753.9018,1.0,,2199.875,3339.7554,189.8181818181818,-6074735.0,11.0,0.41894197,2.5191687e+29,11,116.68295,20429360,1888.0401344264747,[-0.221  0.401 -8.561 -2.568]
18366392.0,49016,-92.43934,1.0,1.9987386,,True,-1.0,-83.61223,6.953726,-inf,0.6331671,709.9084,2,58439.943311452866,,10.0,1346.244,5.9892005e-07,636.3357,1119023.1,1119023.1,10.0,18366392.0,2228,430.2085,18366392.0,,1389.9297,2099.8381,135.63636363636363,-inf,5.9892005e-07,0.41894197,inf,11,7.0821283e-12,20430852,1346.2440998232184,[-0.346  0.395 -8.555 -2.573]
1.0,49027,-92.39949,1.0,883675.9,,True,-1.0,-92.39949,3078205.8,-6.780389e+17,283892.12,769.8973,1,58443.32747030258,,9.999999,1299.8907,11.0,529.99347,1832508.5,706498900000.0,9.999999,1.0,2229,377.87894,1.0,,1229.9724,1999.8696,131.0,-2528732.2,11.0,0.41894197,9.484525e+23,11,6.135097,20432293,1299.8907601564015,[-0.346  0.395 -8.555 -2.573]
3631576800.0,49038,-134.95134,1.0,1.8960061,,True,-1.0,-116.757614,6.5952687,-inf,0.5995706,999.8905,2,58446.58287239075,,9.999999,1556.244,3.0289873e-09,556.35345,1174988.6,1174988.6,9.999999,3631576800.0,2229,462.21725,3631576800.0,,1529.9347,2529.8252,156.63636363636363,-inf,3.0289873e-09,0.41894197,inf,11,1.5744568e-16,20434016,1556.243898743458,[-0.237  0.456 -8.56  -2.566]
1.0,49049,-148.69873,1.0,53.261703,,True,-1.0,-148.69873,202.48718,-225928410000.0,44.662155,859.8771,1,58450.56267476082,,9.999999,1805.315,11.0,945.4379,3884691.5,134904020.0,9.999999,1.0,2230,790.9039,1.0,,2349.9023,3209.7793,181.54545454545453,-5678171.5,11.0,0.41894197,15850251000.0,11,0.98260546,20436013,1805.3150246119797,[-0.237  0.456 -8.56  -2.566]
1023.89166,49060,-166.96964,1.0,0.019443914,,True,-1.0,-159.59863,0.057733744,-8.019558e+16,0.013051957,949.86487,2,58455.44097280502,,10.0,1763.5195,0.010743325,813.65466,24555.512,24555.512,10.0,1023.8916,2230,636.93115,1023.89166,,2469.9243,3419.7893,177.36363636363637,-8.019558e+16,0.010743324,0.41894197,1.5517343e+21,11,3.959395e-07,20437964,1763.5195333575305,[-0.211  0.556 -8.551 -2.496]
1.0,49071,-137.72394,1.0,189913.78,,True,-1.0,-137.72394,661804.3,-2.764302e+16,61255.703,1409.8887,1,58459.80435371399,,9.999999,2068.9656,11.0,659.0769,4716988.5,124008960000.0,9.999999,1.0,2231,660.58307,1.0,,2389.9038,3799.7925,207.9090909090909,-7230419.0,11.0,0.41894197,1.209599e+20,11,8.855966,20440251,2068.9655982830195,[-0.211  0.556 -8.551 -2.496]
99346130.0,49082,-236.30992,1.0,0.014808105,,True,-1.0,-226.54842,0.05139414,-inf,0.0061332495,1559.9012,2,58468.347089767456,,10.0,3072.5354,1.10723995e-07,1512.6343,22230.836,22230.836,10.0,99346130.0,2231,1303.9216,99346130.0,,3439.8408,4999.742,308.0,-inf,1.10723995e-07,0.41894197,inf,11,5.2151686e-11,20443639,3072.535390480947,[-0.14   0.631 -8.552 -2.425]
1.0,49093,-215.9455,1.0,2076.3013,,True,-1.0,-215.9455,7123.068,-668833400000.0,1172.1078,1659.8932,1,58476.94464850426,,10.0,3117.994,11.0,1458.1008,11161249.0,5794311000.0,10.0,1.0,2232,1199.7341,1.0,,3339.8286,4999.7217,312.54545454545456,-15512775.0,11.0,0.41894197,23217152000.0,11,0.0315752,20447077,3117.9940706314856,[-0.14   0.631 -8.552 -2.425]
13602822.0,49104,-255.95319,1.0,1.5896224,,True,-1.0,-253.40659,5.5588603,-inf,0.5612658,2809.8252,2,58486.58605980873,,9.999999,4001.5789,8.086557e-07,1191.7535,5135528.0,5135528.0,9.999999,13602822.0,2232,836.9886,13602822.0,,2189.898,4999.723,400.8181818181818,-inf,8.086557e-07,0.41894197,inf,11,1.5409188e-11,20451486,4001.5787936018287,[-0.078  0.63  -8.552 -2.434]
1.0,49115,-255.09258,1.0,463588.97,,True,-1.0,-255.09258,1618923.0,-3.1878772e+20,153522.06,2649.8145,1,58496.19755363464,,10.0,4302.476,11.0,1652.6617,19171044.0,3578312500000.0,10.0,1.0,2233,812.24524,1.0,,2349.919,4999.7334,430.8181818181818,-23522604.0,11.0,0.41894197,5.3669766e+27,11,0.07617149,20456225,4302.476289870019,[-0.078  0.63  -8.552 -2.434]
239882.1,49126,-198.07275,1.0,0.1110963,,True,-1.0,-190.76332,0.38806042,-3.4118807e+24,0.03690077,1859.8857,2,58503.96814966202,,10.0,3016.1882,4.5855857e-05,1156.3026,298827.53,298827.53,10.0,239882.11,2233,833.9341,239882.1,,2449.8828,4309.7686,302.6363636363636,-3.4118807e+24,4.585586e-05,0.41894197,1.11348876e+36,11,4.4782382e-07,20459554,3016.188309755547,[-0.148  0.689 -8.551 -2.349]
1.0,49137,-190.9699,1.0,119992.32,,True,-1.0,-190.9699,417579.47,-70000707000000.0,38132.33,2169.8545,1,58512.041627168655,,10.0,3324.3604,11.0,1154.5062,11926109.0,432340400000.0,10.0,1.0,2234,935.2723,1.0,,2829.8916,4999.746,333.3636363636364,-16277676.0,11.0,0.41894197,255591090000000.0,11,1.2823807,20463221,3324.3607866773546,[-0.148  0.689 -8.551 -2.349]
176453.08,49148,-226.35176,1.0,0.18167,,True,-1.0,-219.35191,0.63239247,-6.9345065e+23,0.05790722,9.980197,2,58520.520832300186,,10.0,3638.882,6.233952e-05,3628.902,6467.1646,6467.1646,10.0,176453.08,2234,1318.8511,176453.08,,4989.751,4999.731,364.72727272727275,-6.9345065e+23,6.233952e-05,0.41894197,2.5395605e+34,11,2.3119152e-10,20467233,3638.882088213014,[-0.109  0.756 -8.55  -2.25 ]
1.0,49159,-224.8724,1.0,11206565.0,,True,-1.0,-224.8724,39220520.0,-5.7597977e+23,3826490.5,2849.8235,1,58531.94177985191,,10.0,4164.3223,11.0,1314.4988,17873412.0,64866795000000.0,10.0,1.0,2235,729.2666,1.0,,2149.9148,4999.7383,417.1818181818182,-22224980.0,11.0,0.41894197,1.7520213e+34,11,35.441063,20471822,4164.322144942999,[-0.109  0.756 -8.55  -2.25 ]
13238850000.0,49170,-217.176,1.0,0.00023059372,,True,-1.0,-201.45538,0.0008052489,-inf,7.6324955e-05,1629.8503,2,58540.01250886917,,9.999999,3437.9724,8.308879e-10,1808.122,676.4246,676.4246,9.999999,13238850000.0,2235,920.5241,13238850000.0,,3369.8909,4999.741,344.72727272727275,-inf,8.308879e-10,0.41894197,inf,11,2.2143706e-14,20475614,3437.9723610325595,[-0.077  0.586 -8.569 -2.43 ]
1.0,49181,-238.01338,1.0,5006.736,,True,-1.0,-238.01338,16253.693,-1.3578756e+18,4093.6392,2219.878,1,58547.797939538956,,10.0,3793.41,11.0,1573.532,15525044.0,36387308000.0,10.0,1.0,2236,1065.4033,1.0,,2779.8496,4999.7275,380.09090909090907,-19876590.0,11.0,0.41894197,9.737522e+22,11,0.7107527,20479795,3793.4099312417648,[-0.077  0.586 -8.569 -2.43 ]
