Penalization,MinTargetPdf,InitialReturnMax,Weights,TimestepsSoFar,MinBehavPdf,StdWReturnMean,LearnableVariance,Iteration,InitialReturnMin,ReturnStepMaxmin,EpRewMean,EmpiricalD2Harmonic,EpThisIter,DivergenceHarmonic,OptimizationReturnMean,ESSRenyiHarmonic,InitialReturnMean,EpLenMean,EmpiricalD2Arithmetic,StdIW,MeanD2-0,InitialReturnStd,WReturnMean,InitialBound,MeanIW,OptimizationReturnMax,ESSRenyiArithmetic,ReturnStepMax,ReturnMeanIW,Epsilon,MinIW,VarianceInitializer,Inner Iteration,MaxIW,EpisodesSoFar,OptimizationReturnMin,TimeElapsed,MeanEntropy,Bound
True,-218.76407,4998.1875,[ 0.058  0.638 -5.866 -5.198],17301841,-218.76407,,,2064,1439.2963,9.999992,4260.02536428133,1.0,11,5.1354576e+18,2820.7288,11.0,4260.0254,426.45454545454544,1.0,19480.0,1.0,1356.3513,19987506.0,-24336170.0,6557.8955,3558.891,11.0,9.999992,163628710000.0,1.0,0.22523734,-1.0,1,68066.12,45397,,48889.60883593559,0.41894197,-9855187000000000.0
True,-247.41003,4998.2695,[ 0.104  0.676 -5.864 -5.179],17307090,-237.82733,,,2064,2479.0454,9.999997,4768.698798390313,1286605.9,11,inf,2289.6533,8.549627e-06,4768.6987,477.1818181818182,1286605.9,0.0070486283,1286605.9,724.0521,68869.33,-inf,0.0027575449,2519.224,8.549627e-06,9.999997,68869.33,1.0,2.872594e-12,-1.0,2,0.024599046,45408,,48908.34521532059,0.41894197,-inf
True,-237.7829,4998.204,[ 0.104  0.676 -5.864 -5.179],17312590,-237.7829,,,2065,4997.3755,9.999964,4997.816540386529,1.0,11,3179972000.0,0.44109553,11.0,4997.817,500.0,1.0,319.3179,1.0,0.25435516,24978172.0,-29326982.0,153.30275,0.8286133,11.0,9.999964,3828938000.0,1.0,0.45899448,-1.0,1,1103.7511,45419,,48928.45747375488,0.41894197,-249064050000.0
True,-230.85818,4997.797,[ 0.154  0.661 -5.868 -5.144],17317263,-226.03963,,,2065,,9.999988,4243.045348263466,2986.543,11,4.367396e+24,4243.0454,0.0036831882,4243.0454,424.8181818181818,2986.543,0.33263135,2986.543,1503.079,1750569.1,-9.0868116e+18,0.16186807,4997.797,0.0036831882,9.999988,1750569.1,1.0,1.06660025e-07,-1.0,2,0.9977992,45430,,48944.96991062164,0.41894197,-9.0868116e+18
True,-224.33116,4997.5522,[ 0.154  0.661 -5.868 -5.144],17322272,-224.33116,,,2066,1019.5566,9.999965,4548.384687217001,1.0,11,4.9262687e+17,3528.8281,11.0,4548.385,455.3636363636364,1.0,4397.0747,1.0,1135.4237,21976988.0,-26324590.0,2808.3416,3977.9956,11.0,9.999965,62568694000.0,1.0,3.0771165,-1.0,1,12196.881,45441,,48960.817032814026,0.41894197,-3051586300000000.0
True,-252.99214,4998.4214,[ 0.121  0.611 -5.878 -5.161],17327494,-247.0461,,,2066,3419.206,9.999992,4743.3507980264085,107133.945,11,2.807686e+32,1324.1447,0.00010267521,4743.3506,474.72727272727275,107133.945,0.0033921988,107133.945,545.10803,34228.55,-7.2875745e+22,0.0015636667,1579.2153,0.00010267521,9.999992,34228.55,1.0,1.9311932e-08,-1.0,2,0.01154131,45452,,48979.09263896942,0.41894197,-7.2875745e+22
True,-215.10762,4997.663,[ 0.121  0.611 -5.878 -5.161],17331592,-215.10762,,,2067,449.72083,9.999995,3718.9465345895283,1.0,11,4.8124174e+17,3269.2258,11.0,3718.9468,372.54545454545456,1.0,5702.117,1.0,1589.4791,16357007.0,-20704824.0,2874.481,4547.9424,11.0,9.999995,49340990000.0,1.0,0.38731503,-1.0,1,15992.915,45463,,48994.098269462585,0.41894197,-3016239000000000.0
True,-237.26254,4998.2715,[ 0.128  0.672 -5.875 -5.174],17337092,-233.5447,,,2067,4996.79,9.99996,4997.521374237726,104237.305,11,8.9533464e+32,0.73122334,0.00010552844,4997.5215,500.0,104237.3,0.05304691,104237.3,0.43503997,699144.6,-1.30129395e+23,0.027989894,1.4814453,0.000105528445,9.99996,699144.6,1.0,4.592744e-10,-1.0,2,0.17858568,45474,,49013.272426366806,0.41894197,-1.30129395e+23
True,-260.14618,4998.0957,[ 0.128  0.672 -5.875 -5.174],17342592,-260.14618,,,2068,4996.8916,9.999997,4997.552567241774,1.0,11,19323150000000.0,0.66095525,11.0,4997.5522,500.0,1.0,186.52518,1.0,0.3779335,24975532.0,-29324084.0,170.75058,1.2041016,11.0,9.999997,4264604200.0,1.0,0.17167082,-1.0,1,504.91788,45485,,49032.17980885506,0.41894197,-19120005000000.0
True,-233.02727,4998.283,[ 0.073  0.697 -5.885 -5.181],17347150,-227.09889,,,2068,539.76324,9.999998,4139.23262062006,19266.744,11,5.0102416e+29,3599.4695,0.00057093194,4139.2324,414.3636363636364,19266.744,3.4451735,19266.744,1552.5735,27497004.0,-3.078322e+21,1.1601307,4458.52,0.00057093194,9.999998,27497004.0,1.0,1.0915275e-07,-1.0,2,12.038727,45496,,49046.821830034256,0.41894197,-3.078322e+21
True,-222.1242,4998.376,[ 0.073  0.697 -5.885 -5.181],17352650,-222.1242,,,2069,4997.485,9.9999895,4998.039835933616,1.0,11,6.217516e+18,0.55490947,11.0,4998.0396,500.0,1.0,1964899.2,1.0,0.26921323,24980400.0,-29329370.0,621527.75,0.8911133,11.0,9.9999895,15525650000000.0,1.0,0.055458497,-1.0,1,6835084.5,45507,,49066.29234671593,0.41894197,-1.0860021e+16
True,-236.97049,4998.0566,[ 0.132  0.677 -5.885 -5.181],17357665,-236.99237,,,2069,419.6656,9.999987,4554.09132796993,307204.88,11,inf,4134.4253,3.5806723e-05,4554.092,455.90909090909093,307204.88,0.53382003,307204.88,1308.9998,3120369.8,-inf,0.27902678,4578.391,3.5806723e-05,9.999987,3120369.8,1.0,8.512275e-09,-1.0,2,1.684899,45518,,49084.902523994446,0.41894197,-inf
True,-245.74136,4998.303,[ 0.132  0.677 -5.885 -5.181],17362977,-245.74136,,,2070,3108.7495,9.999988,4825.7211529311435,1.0,11,2.8070702e+16,1716.9718,11.0,4825.721,482.90909090909093,1.0,9816.739,1.0,542.9542,23582384.0,-27931272.0,3435.1243,1889.5537,11.0,9.999988,81261715000.0,1.0,0.03148091,-1.0,1,34340.883,45529,,49104.056988954544,0.41894197,-728724400000000.0
True,-243.90875,4997.634,[ 0.171  0.628 -5.884 -5.179],17367037,-231.07527,,,2070,,9.999988,3682.2826087206345,1887331.2,11,inf,3682.2827,5.828336e-06,3682.2827,369.09090909090907,1887331.1,0.55787796,1887331.1,1592.7302,6552036.5,-inf,0.43140393,4997.634,5.828336e-06,9.999988,6552036.5,1.0,7.128205e-12,-1.0,2,1.6950979,45540,,49118.50338554382,0.41894197,-inf
True,-231.39948,4997.4824,[ 0.171  0.628 -5.884 -5.179],17370998,-231.39948,,,2071,439.77893,9.999981,3593.3047586710422,1.0,11,7.47733e+21,3153.526,11.0,3593.3047,360.09090909090907,1.0,15927.117,1.0,1662.1384,15674544.0,-20022068.0,5329.4395,4557.7036,11.0,9.999981,131973054000.0,1.0,0.6090997,-1.0,1,55664.258,45551,,49133.4080927372,0.41894197,-3.759404e+17
True,-228.7764,4997.958,[ 0.166  0.688 -5.882 -5.162],17375909,-222.13199,,,2071,1599.144,9.999989,4459.39019348611,932894.94,11,inf,2860.2463,1.1791253e-05,4459.39,446.45454545454544,932894.94,0.17859629,932894.94,1139.065,1567435.8,-inf,0.071571,3398.814,1.1791253e-05,9.999989,1567435.8,1.0,6.74837e-09,-1.0,2,0.6270457,45562,,49152.199618816376,0.41894197,-inf
True,-236.47963,4998.1055,[ 0.166  0.688 -5.882 -5.162],17380823,-236.47963,,,2072,2069.1167,9.999987,4461.2131956669045,1.0,11,4.162881e+16,2392.0967,11.0,4461.2134,446.72727272727275,1.0,5138.063,1.0,874.95123,20667962.0,-25016498.0,1703.0704,2928.9888,11.0,9.999987,41968530000.0,1.0,2.090294,-1.0,1,17945.137,45573,,49169.77018070221,0.41894197,-887301860000000.0
True,-177.2154,4107.716,[ 0.216  0.659 -5.878 -5.185],17383846,-172.71556,,,2072,999.2283,9.999993,2736.5851203477087,735.1402,11,6.318129e+19,1737.3569,0.014963132,2736.5852,274.8181818181818,735.1402,0.032347552,735.1402,945.99835,190126.44,-2.3347376e+16,0.012428541,3108.4875,0.014963132,9.999993,190126.44,1.0,1.9750473e-06,-1.0,2,0.11446217,45584,,49181.092148303986,0.41894197,-2.3347376e+16
True,-186.74438,4087.4133,[ 0.216  0.659 -5.878 -5.185],17386548,-186.74438,,,2073,439.67963,9.999995,2444.982876761671,1.0,11,6457983700000000.0,2005.3031,11.0,2444.9827,245.63636363636363,1.0,118.89164,1.0,1194.9045,7405738.5,-10313977.0,78.43404,3647.7336,11.0,9.999995,664312700.0,1.0,0.030918917,-1.0,1,402.71536,45595,,49191.24790787697,0.41894197,-233716770000000.0
True,-216.94344,4996.914,[ 0.249  0.71  -5.874 -5.171],17389436,-207.06647,,,2073,989.3805,9.999972,2614.8748700985216,58706.69,11,1.8446139e+33,1625.4945,0.00018737216,2614.875,262.54545454545456,58706.69,0.4998483,58706.69,1188.3666,733491.75,-1.8668074e+23,0.16488819,4007.5337,0.00018737216,9.999972,733491.75,1.0,2.636175e-09,-1.0,2,1.7452006,45606,,49201.50120449066,0.41894197,-1.8668074e+23
True,-226.83223,4997.533,[ 0.249  0.71  -5.874 -5.171],17392497,-226.83223,,,2074,829.3073,9.999988,2773.9299026710123,1.0,11,895627360000.0,1944.6226,11.0,2773.93,278.27272727272725,1.0,40.508125,1.0,1643.3447,10395269.0,-14742896.0,32.25256,4168.226,11.0,9.999988,433304060.0,1.0,0.17466451,-1.0,1,117.93235,45617,,49211.747472047806,0.41894197,-4114943000000.0
True,-262.02402,4997.6553,[ 0.205  0.753 -5.879 -5.18 ],17396408,-250.08636,,,2074,989.2102,9.999995,3548.781121864567,15413.267,11,1.6156357e+29,2559.5708,0.0007136709,3548.7812,355.54545454545456,15413.267,11.51083,15413.267,1668.4076,9167511.0,-1.7476213e+21,4.086326,4008.445,0.0007136709,9.999995,9167511.0,1.0,4.2764826e-11,-1.0,2,40.24341,45628,,49224.27528786659,0.41894197,-1.7476213e+21
True,-229.18047,4997.5,[ 0.205  0.753 -5.879 -5.18 ],17399415,-229.18047,,,2075,419.6613,10.0,2724.891345263993,1.0,11,7066886000000000.0,2305.23,11.0,2724.8916,273.3636363636364,1.0,1203.4521,1.0,1777.4752,10584451.0,-14932010.0,547.49536,4577.839,11.0,10.0,11422164000.0,1.0,0.026399784,-1.0,1,4166.1484,45639,,49233.40806078911,0.41894197,-365490600000000.0
True,-225.8855,4997.501,[ 0.249  0.795 -5.88  -5.165],17404037,-227.09393,,,2075,849.42694,9.999987,4193.982981976382,23639.682,11,5.1771035e+28,3344.5562,0.0004653193,4193.983,420.1818181818182,23639.682,3.2001896,23639.682,1241.1888,28618400.0,-9.892185e+20,1.1506003,4148.074,0.0004653193,9.999987,28618400.0,1.0,5.6840474e-07,-1.0,2,11.210716,45650,,49248.9198346138,0.41894197,-9.892185e+20
True,-215.11731,4996.8477,[ 0.249  0.795 -5.88  -5.165],17407430,-215.11731,,,2076,459.61142,9.999999,3074.4908228638537,1.0,11,2555112000.0,2614.8794,11.0,3074.4907,308.45454545454544,1.0,491.74722,1.0,1310.8015,11170694.0,-15517083.0,167.10631,4537.2363,11.0,9.999999,1352483700.0,1.0,0.18153645,-1.0,1,1721.6171,45661,,49258.29961824417,0.41894197,-221057630000.0
True,-117.76545,2638.2788,[ 0.31   0.787 -5.87  -5.17 ],17409091,-113.89609,,,2076,9.981649,9.999945,1499.183465975857,13.524708,11,12710075000.0,1489.2018,0.81332624,1499.1835,151.0,13.524708,3.8264785,13.524708,681.72235,2772386.2,-136274720000.0,1.4762372,2628.297,0.81332624,9.999945,2802613.2,1.0,0.0004466456,-1.0,2,13.531065,45672,,49263.476588487625,0.41894197,-136605245000.0
True,-189.46454,4996.6973,[ 0.31   0.788 -5.87  -5.169],17411090,-189.46454,,,2077,,9.999995,1807.004979637556,1.0,11,49430807000.0,1807.005,11.0,1807.005,181.72727272727272,1.0,3.893802,1.0,1582.5471,5769722.5,-10115854.0,4.2863874,4996.6973,11.0,9.999995,17167396.0,1.0,0.4027562,-1.0,1,13.159158,45683,,49269.1682703495,0.41894197,-966308200000.0
True,-212.39944,4997.6724,[ 0.257  0.816 -5.878 -5.153],17414231,-208.52113,,,2077,389.6386,9.999993,2844.8256098080633,246.60777,11,2.8727716e+21,2455.1873,0.044605244,2844.8257,285.54545454545456,246.60776,12.542718,246.60776,1295.7904,5594143.0,-3264207000000000.0,7.386375,4608.0337,0.044605248,9.999993,19013368.0,1.0,9.426769e-07,-1.0,2,42.055202,45694,,49279.85189080238,0.41894197,-2.3303927e+17
True,-210.87383,4997.733,[ 0.3    0.849 -5.872 -5.15 ],17416252,-210.87383,,,2078,9.980637,9.99996,1827.1499585577344,1.0,11,520805100.0,1817.1694,11.0,1827.1499,183.72727272727272,1.0,81.93585,1.0,1399.9589,5298361.5,-9646328.0,27.489258,4987.7524,11.0,9.99996,71602490.0,1.0,0.12854803,-1.0,1,286.55005,45705,,49286.33188700676,0.41894197,-99297890000.0
True,-225.08026,4998.2646,[ 0.256  0.808 -5.879 -5.166],17419788,-219.53949,,,2078,389.6045,9.999993,3205.419865559068,23643.625,11,7.3492414e+29,2815.8154,0.0004652417,3205.4202,321.45454545454544,23643.625,79.980576,23643.625,1654.2949,83787864.0,-3.728231e+21,25.334938,4608.66,0.0004652417,9.999993,83787864.0,1.0,2.8201017e-09,-1.0,2,278.25558,45716,,49299.024252176285,0.41894197,-3.728231e+21
True,-215.11511,4997.203,[ 0.256  0.808 -5.879 -5.166],17423456,-215.11511,,,2079,,9.9999895,3324.2521115649015,1.0,11,4.5234415e+16,3324.2522,11.0,3324.2522,333.45454545454544,1.0,1103.0883,1.0,1579.4957,13545458.0,-17892406.0,500.53635,4997.203,11.0,9.9999895,7056401400.0,1.0,0.9875234,-1.0,1,3910.7498,45727,,49311.75090384483,0.41894197,-924559500000000.0
True,-233.32625,4997.5127,[ 0.214  0.764 -5.881 -5.179],17427366,-234.13657,,,2079,939.4191,9.999997,3546.098876622716,31463.762,11,1.8333736e+30,2606.6797,0.00034960854,3546.099,355.45454545454544,31463.762,1.4450703,31463.762,1425.1174,11893295.0,-5.8867603e+21,0.5005119,4058.0935,0.00034960854,9.999997,11893295.0,1.0,2.428542e-07,-1.0,2,5.056305,45738,,49325.152787685394,0.41894197,-5.8867603e+21
True,-217.78972,4997.327,[ 0.214  0.764 -5.881 -5.179],17431878,-217.78972,,,2080,,9.999978,4094.1166953788784,1.0,11,1.2327038e+17,4094.1165,11.0,4094.1165,410.1818181818182,1.0,5073.63,1.0,1471.3397,18926632.0,-23273814.0,1819.3735,4997.327,11.0,9.999978,45395110000.0,1.0,0.04509019,-1.0,1,17757.734,45749,,49341.29317569733,0.41894197,-1526373700000000.0
True,-254.15712,4997.874,[ 0.205  0.82  -5.883 -5.153],17436498,-243.66731,,,2080,9.980219,9.999984,4193.941525864552,363032.72,11,inf,4183.9614,3.03003e-05,4193.942,420.0,363032.72,0.23683132,363032.72,1519.9324,708050.7,-inf,0.10842811,4987.894,3.03003e-05,9.999984,708050.7,1.0,7.738723e-10,-1.0,2,0.8390351,45760,,49358.26404309273,0.41894197,-inf
True,-223.4943,4998.214,[ 0.205  0.82  -5.883 -5.153],17441618,-223.4943,,,2081,1918.598,9.999994,4650.378967945185,1.0,11,174631660000000.0,2731.781,11.0,4650.3794,465.45454545454544,1.0,243.39021,1.0,889.4211,22417096.0,-26765824.0,180.72325,3079.6157,11.0,9.999994,2933185500.0,1.0,0.16916926,-1.0,1,804.60657,45771,,49376.92487049103,0.41894197,-57472006000000.0
True,-235.65117,4998.0034,[ 0.245  0.864 -5.879 -5.137],17446059,-227.90436,,,2081,879.33655,9.999975,4031.703312864748,4660.8223,11,8.600983e+24,3152.367,0.0023600985,4031.7031,403.72727272727275,4660.8223,13.449984,4660.8223,1611.8159,107412340.0,-1.2752935e+19,4.33535,4118.667,0.0023600985,9.999975,107412340.0,1.0,1.8672631e-07,-1.0,2,46.865883,45782,,49393.276824235916,0.41894197,-1.2752935e+19
True,-229.93457,4997.4443,[ 0.245  0.864 -5.879 -5.137],17450571,-229.93457,,,2082,989.4319,9.999996,4095.759691315862,1.0,11,1140165400.0,3106.328,11.0,4095.7595,410.1818181818182,1.0,87.70986,1.0,1455.4799,18893670.0,-23241110.0,57.810593,4008.0125,11.0,9.999996,1380913900.0,1.0,0.15658975,-1.0,1,301.89612,45793,,49410.62386798859,0.41894197,-148179850000.0
True,-237.97406,4997.9385,[ 0.186  0.857 -5.89  -5.121],17455699,-235.80049,,,2082,1269.0415,9.999993,4658.497316994169,692.13257,11,5.993167e+19,3389.456,0.01589291,4658.497,466.1818181818182,692.13257,0.2327647,692.13257,1071.84,1398521.5,-3.366302e+16,0.12061649,3728.897,0.01589291,9.999993,1398521.5,1.0,3.0820545e-05,-1.0,2,0.7598202,45804,,49429.75311946869,0.41894197,-3.366302e+16
True,-222.65106,4998.571,[ 0.186  0.857 -5.89  -5.121],17461060,-222.65106,,,2083,3598.2847,9.99999,4870.4230407458645,1.0,11,7.433585e+29,1272.1383,11.0,4870.423,487.3636363636364,1.0,40141044.0,1.0,402.2856,23882856.0,-28232264.0,13424591.0,1400.2861,11.0,9.99999,335233570000000.0,1.0,0.1899237,-1.0,1,140220670.0,45815,,49449.18226933479,0.41894197,-3.750023e+21
True,-258.74426,4998.4854,[ 0.125  0.814 -5.937 -5.21 ],17466516,-239.0898,,,2083,4547.632,9.999976,4956.987904435544,57673600000.0,11,inf,409.35605,1.9072852e-10,4956.988,496.0,57673605000.0,0.00044215802,57673605000.0,129.4502,3503.133,-inf,0.00014021092,450.85352,1.907285e-10,9.999976,3503.133,1.0,4.5638036e-18,-1.0,2,0.0015384348,45826,,49470.02090907097,0.41894197,-inf
True,-219.46426,4998.3594,[ 0.125  0.814 -5.937 -5.21 ],17471019,-219.46426,,,2084,,9.99999,4090.0810229108433,1.0,11,6692458000.0,4090.081,11.0,4090.081,409.3636363636364,1.0,83.25735,1.0,1925.7314,20437204.0,-24786174.0,34.030727,4998.3594,11.0,9.99999,845242200.0,1.0,0.11386639,-1.0,1,294.8127,45837,,49487.3233795166,0.41894197,-356632850000.0
True,-241.1676,4998.604,[ 0.065  0.815 -5.944 -5.193],17476519,-236.29333,,,2084,4997.41,9.999987,4998.12504020737,1041.9279,11,1.261455e+21,0.71488816,0.010557353,4998.125,500.0,1041.9279,8.361131,1041.9279,0.2855474,81700330.0,-1.5448147e+17,3.2712066,1.1938477,0.010557353,9.999987,81700330.0,1.0,4.434733e-08,-1.0,2,29.352098,45848,,49507.69131922722,0.41894197,-1.5448147e+17
True,-221.13754,4998.92,[ 0.065  0.815 -5.944 -5.193],17481899,-221.13754,,,2085,3788.6455,9.999988,4888.2881307512,1.0,11,233583800000000.0,1099.6427,11.0,4888.2886,489.09090909090907,1.0,210.28568,1.0,347.73764,24016282.0,-28366238.0,86.2161,1210.2744,11.0,9.999988,2152806700.0,1.0,0.46437663,-1.0,1,743.6286,45859,,49526.22907781601,0.41894197,-66486094000000.0
True,-228.51472,4998.5522,[ 0.028  0.864 -5.945 -5.181],17487399,-226.70294,,,2085,4998.068,9.999987,4998.353057910433,8337.076,11,8.6938826e+27,0.28511187,0.0013194074,4998.353,500.0,8337.076,22.00929,8337.076,0.15547341,196999550.0,-4.0554436e+20,7.8858294,0.484375,0.0013194074,9.999987,196999550.0,1.0,4.4894733e-08,-1.0,2,76.988686,45870,,49546.044683218,0.41894197,-4.0554436e+20
True,-242.115,4998.8657,[ 0.028  0.864 -5.945 -5.181],17492528,-242.115,,,2086,1279.6632,9.999994,4660.3174670367525,1.0,11,5.557932e+23,3380.6545,11.0,4660.3174,466.27272727272725,1.0,1996.1495,1.0,1069.0569,22861442.0,-27211308.0,819.61035,3719.2026,11.0,9.999994,17518280000.0,1.0,0.17652664,-1.0,1,7012.4204,45881,,49566.40103960037,0.41894197,-3.2429675e+18
True,-217.39128,4998.8037,[ 0.082  0.866 -5.933 -5.154],17498028,-217.042,,,2086,4997.8965,9.999999,4998.229102864021,206.4786,11,2.2887913e+16,0.3326527,0.053274285,4998.2285,500.0,206.4786,1.4008821,206.4786,0.2545546,14661118.0,-765052800000000.0,0.70742613,0.90722656,0.053274285,9.999999,17672376.0,1.0,0.0009237015,-1.0,2,4.9580536,45892,,49586.84802365303,0.41894197,-658079400000000.0
True,-224.62384,4998.922,[ 0.08   0.878 -5.933 -5.164],17503528,-224.62384,,,2087,4997.8125,9.999987,4998.225641589925,1.0,11,5.852501e+33,0.4131303,11.0,4998.226,500.0,1.0,29455700.0,1.0,0.30244815,24982260.0,-29332228.0,9464193.0,1.109375,11.0,9.999987,236451600000000.0,1.0,0.41946533,-1.0,1,102606424.0,45903,,49605.442487478256,0.41894197,-3.3278708e+23
True,-251.75902,4998.5483,[ 0.172  0.939 -5.926 -5.104],17509028,-238.59175,,,2087,4997.381,9.999999,4998.076037683844,51737270000.0,11,inf,0.69522375,2.1261269e-10,4998.076,500.0,51737270000.0,0.0009069461,51737270000.0,0.30441862,7207.6763,-inf,0.00028847466,1.1674805,2.1261269e-10,9.999999,7207.6763,1.0,2.4923854e-19,-1.0,2,0.0031564706,45914,,49625.773386240005,0.41894197,-inf
True,-237.75232,4998.0327,[ 0.172  0.939 -5.926 -5.104],17514510,-237.75232,,,2088,4808.182,9.999988,4980.46876207201,1.0,11,6.155707e+33,172.28667,11.0,4980.469,498.3636363636364,1.0,954849.2,1.0,54.482124,24808038.0,-29156484.0,539352.7,189.85059,11.0,9.999988,13439795000000.0,1.0,5.2696123,-1.0,1,2717730.2,45925,,49646.168634176254,0.41894197,-3.4117736e+23
True,-249.74385,4998.6357,[ 0.196  0.866 -5.916 -5.203],17518930,-243.96315,,,2088,1079.3252,9.999994,4012.4295624286387,61440015000000.0,11,inf,2933.1045,1.7903642e-13,4012.4294,401.8181818181818,61440015000000.0,3.6475936e-05,61440015000000.0,1399.8624,366.52728,-inf,1.5000137e-05,3919.3105,1.7903642e-13,9.999994,366.52728,1.0,5.148214e-21,-1.0,2,0.00012834939,45936,,49662.76406407356,0.41894197,-inf
True,-247.8582,4998.0117,[ 0.196  0.866 -5.916 -5.203],17523840,-247.8582,,,2089,849.30707,9.999999,4459.452526229226,1.0,11,56430850000.0,3610.1455,11.0,4459.453,446.3636363636364,1.0,235.02704,1.0,1248.778,21446164.0,-25794560.0,139.45628,4148.7046,11.0,9.999999,3454259200.0,1.0,0.54825586,-1.0,1,791.90265,45947,,49680.850116968155,0.41894197,-1036443700000.0
True,-246.48529,4997.4087,[ 0.242  0.896 -5.918 -5.174],17528467,-240.80638,,,2089,939.4126,9.999985,4201.2506106660085,2055.0452,11,3.222597e+21,3261.8381,0.0053526806,4201.2505,420.6363636363636,2055.0452,2.8978937,2055.0452,1370.5405,23912026.0,-2.4679464e+17,0.97579676,4057.996,0.0053526806,9.999985,23912026.0,1.0,5.7554194e-06,-1.0,2,10.136077,45958,,49698.53535532951,0.41894197,-2.4679464e+17
True,-234.91867,4998.127,[ 0.242  0.896 -5.918 -5.174],17533641,-234.91867,,,2090,2698.1218,9.999984,4699.359271438203,1.0,11,5.6255597e+28,2001.2374,11.0,4699.3594,470.3636363636364,1.0,7196177.0,1.0,692.16254,22563068.0,-26911656.0,2311696.5,2300.0051,11.0,9.999984,57652407000000.0,1.0,3.9028003,-1.0,1,25067404.0,45969,,49716.52051830292,0.41894197,-1.03143184e+21
True,-239.46652,4998.5005,[ 0.225  0.79  -5.914 -5.11 ],17538376,-228.0497,,,2090,839.35535,9.999999,4299.609709611291,643164100000.0,11,inf,3460.2542,1.7102946e-11,4299.61,430.45454545454544,643164100000.0,0.095100194,643164100000.0,1330.2745,228498.61,-inf,0.03811645,4159.145,1.7102946e-11,9.999999,228498.61,1.0,3.8319317e-14,-1.0,2,0.32789847,45980,,49734.10260510445,0.41894197,-inf
True,-239.13383,4998.2695,[ 0.225  0.79  -5.914 -5.11 ],17543305,-239.13383,,,2091,1968.7561,9.9999895,4476.845707031193,1.0,11,18795580000.0,2508.0896,11.0,4476.8457,448.09090909090907,1.0,377.46652,1.0,1106.7855,21267120.0,-25615962.0,147.31056,3029.5134,11.0,9.9999895,3655936000.0,1.0,0.10735019,-1.0,1,1336.3849,45991,,49752.33406615257,0.41894197,-599881000000.0
True,-247.94994,4998.1704,[ 0.213  0.74  -5.948 -5.1  ],17547137,-244.30423,,,2091,,9.999986,3476.3384654507363,2050.66,11,3.902599e+23,3476.3384,0.005364127,3476.3384,348.3636363636364,2050.66,0.30506948,2050.66,1820.242,287338.6,-2.7167027e+18,0.13729768,4998.1704,0.005364127,9.999986,287338.6,1.0,6.157769e-08,-1.0,2,1.0682583,46002,,49766.1229763031,0.41894197,-2.7167027e+18
True,-219.39658,4997.8438,[ 0.213  0.74  -5.948 -5.1  ],17551461,-219.39658,,,2092,1858.8306,9.999959,3922.412738819857,1.0,11,12785736000.0,2063.5823,11.0,3922.4126,393.09090909090907,1.0,50.40025,1.0,1192.0785,16806374.0,-21154488.0,36.998497,3139.0132,11.0,9.999959,510696220.0,1.0,0.44079146,-1.0,1,136.79347,46013,,49780.995755672455,0.41894197,-492177900000.0
True,-252.16219,4998.266,[ 0.158  0.722 -5.953 -5.077],17556406,-245.79442,,,2092,1908.8679,9.999999,4491.502731374138,2372.201,11,4.2661064e+23,2582.6345,0.004637044,4491.503,449.54545454545456,2372.201,502.74,2372.201,1081.5425,4088722000.0,-2.8405185e+18,203.26343,3089.3982,0.004637044,9.999999,4088722000.0,1.0,3.6967617e-07,-1.0,2,1725.1934,46024,,49797.618666410446,0.41894197,-2.8405185e+18
