VarJ,AvgRet,AvgDiscRet,AvgNormIw,Bound,MinNormIw,VarRet,MaxNormIw,BatchSize,IterType,VarDiscRet,MinVanillaIw,Delta,AvgVanillaIw,VarNormIw,VarVanillaIw,ESSRenyi,AvgEpLen,J,VanillaAvgRet,EpsThisIter,eRenyi2,MaxVanillaIw,ESSClassic
69.9039,-78.7332150924,-78.7332150924,0.01,-129.822,0.01,4935.91896272,0.01,200,2,4935.91896272,1.0,0.4,1.0,3.50449e-18,,200.0,109.96,-78.7332,-78.7332150924,100,1.0,1.0,100.0
72.6731,-88.9695487423,-88.9695487423,0.005,-117.542,0.000220605,8301.51436167,0.00765358,200,1,8301.51436167,0.0427032,0.4,0.967865,3.5571e-06,0.133287,178.929792424,121.31,-79.3485,-88.9695487423,100,1.11776,1.48153,175.196878651
50.7103,-72.7325841157,-72.7325841157,0.01,-123.822,0.01,2597.50487591,0.01,200,2,2597.50487591,1.0,0.4,1.0,3.50449e-18,,200.0,103.67,-72.7326,-72.7325841157,100,1.0,1.0,100.0
50.5067,-81.1232575716,-81.1232575716,0.005,-111.987,0.00142292,4892.35253843,0.00690711,200,1,4892.35253843,0.291914,0.4,1.02576,1.52392e-06,0.0641374,186.993731884,113.42,-74.626,-81.1232575716,100,1.06955,1.41701,188.56331071
69.6701,-79.2256029162,-79.2256029162,0.01,-130.315,0.01,4902.95732207,0.01,200,2,4902.95732207,1.0,0.4,1.0,3.50449e-18,,200.0,111.19,-79.2256,-79.2256029162,100,1.0,1.0,100.0
53.8711,-74.3027462803,-74.3027462803,0.005,-111.58,0.00118226,3768.49649555,0.00749537,200,1,3768.49649555,0.234417,0.4,0.991395,1.90445e-06,0.0748725,185.766959529,104.9,-74.0961,-74.3027462803,100,1.07662,1.48618,185.908712039
90.6583,-89.5656409201,-89.5656409201,0.01,-140.655,0.01,8301.94762933,0.01,200,2,8301.94762933,1.0,0.4,1.0,3.50449e-18,,200.0,122.31,-89.5656,-89.5656409201,100,1.0,1.0,100.0
80.5249,-88.9486056536,-88.9486056536,0.005,-122.545,0.000995622,8293.10727961,0.00996842,200,1,8293.10727961,0.199346,0.4,1.00111,2.83212e-06,0.113537,178.771848842,121.47,-84.3346,-88.9486056536,100,1.11874,1.9959,179.73996477
77.0689,-83.8679898787,-83.8679898787,0.01,-134.956,0.01,5999.60399206,0.01,200,2,5999.60399206,1.0,0.4,1.0,3.50449e-18,,200.0,115.94,-83.868,-83.8679898787,100,1.0,1.0,100.0
71.0791,-78.6069484751,-78.6069484751,0.005,-117.05,0.00443243,4959.05926618,0.00890427,200,1,4959.05926618,0.883839,0.4,0.997014,4.783e-07,0.0190179,196.54713181,109.49,-80.6082,-78.6069484751,100,1.01757,1.77554,196.263889149
77.546,-81.6770294444,-81.6770294444,0.01,-132.766,0.01,6074.12426981,0.01,200,2,6074.12426981,1.0,0.4,1.0,3.50449e-18,,200.0,113.47,-81.677,-81.6770294444,100,1.0,1.0,100.0
60.8471,-82.8562451744,-82.8562451744,0.005,-116.149,0.000277933,6065.36141564,0.00884257,200,1,6065.36141564,0.0567924,0.4,1.02169,4.37047e-06,0.182485,166.481297317,114.79,-76.5533,-82.8562451744,100,1.20134,1.80687,170.365768872
77.4064,-85.0513755101,-85.0513755101,0.01,-136.14,0.01,6052.2669359,0.01,200,2,6052.2669359,1.0,0.4,1.0,3.50449e-18,,200.0,117.78,-85.0514,-85.0513755101,100,1.0,1.0,100.0
64.4611,-83.6655445999,-83.6655445999,0.005,-118.627,0.00119905,6066.86937122,0.0104655,200,1,6066.86937122,0.233918,0.4,0.975429,3.02862e-06,0.115265,177.043652829,115.65,-80.2303,-83.6655445999,100,1.12966,2.04167,178.485484876
50.5617,-70.8331178293,-70.8331178293,0.01,-121.922,0.01,2582.31135175,0.01,200,2,2582.31135175,1.0,0.4,1.0,3.50449e-18,,200.0,100.89,-70.8331,-70.8331178293,100,1.0,1.0,100.0
60.3199,-85.4122035104,-85.4122035104,0.005,-113.336,0.00413254,6244.68886993,0.0109692,200,1,6244.68886993,0.828191,0.4,1.00204,9.27893e-07,0.0372671,191.787108876,117.87,-76.4453,-85.4122035104,100,1.04282,2.19831,192.876960831
90.325,-90.2486687075,-90.2486687075,0.01,-141.338,0.01,8241.01385953,0.01,200,2,8241.01385953,1.0,0.4,1.0,3.50449e-18,,200.0,123.46,-90.2487,-90.2486687075,100,1.0,1.0,100.0
75.2904,-78.3682176293,-78.3682176293,0.005,-119.329,0.00158218,4965.7056585,0.00738936,200,1,4965.7056585,0.324692,0.4,1.02609,1.34891e-06,0.0568084,189.399948454,109.29,-82.2063,-78.3682176293,100,1.05597,1.51643,189.809800137
69.9876,-78.4227018286,-78.4227018286,0.01,-129.511,0.01,4947.7463667,0.01,200,2,4947.7463667,1.0,0.4,1.0,3.50449e-18,,200.0,109.01,-78.4227,-78.4227018286,100,1.0,1.0,100.0
65.2358,-81.9821444692,-81.9821444692,0.005,-115.727,0.00437377,4904.90788772,0.0101638,200,1,4904.90788772,0.873402,0.4,0.998453,6.40758e-07,0.0255511,194.970280111,114.39,-79.139,-81.9821444692,100,1.0258,2.02962,195.026414629
84.244,-87.3477726114,-87.3477726114,0.01,-138.435,0.01,7168.7419985,0.01,200,2,7168.7419985,1.0,0.4,1.0,3.50449e-18,,200.0,120.26,-87.3478,-87.3477726114,100,1.0,1.0,100.0
86.2078,-90.3016069177,-90.3016069177,0.005,-124.587,0.0028329,8230.53557577,0.00686312,200,1,8230.53557577,0.564103,0.4,0.99563,4.95898e-07,0.0196629,196.154408255,123.55,-88.1089,-90.3016069177,100,1.0196,1.36663,196.12900394
70.0278,-78.8714006652,-78.8714006652,0.01,-129.961,0.01,4953.42984727,0.01,200,2,4953.42984727,1.0,0.4,1.0,3.50449e-18,,200.0,109.9,-78.8714,-78.8714006652,100,1.0,1.0,100.0
52.8044,-75.2572988774,-75.2572988774,0.005,-111.591,0.00333006,3760.10968538,0.0118812,200,1,3760.10968538,0.672372,0.4,1.00955,2.11008e-06,0.0860229,186.821071658,105.66,-74.2127,-75.2572988774,100,1.07054,2.39894,184.505100995
84.7272,-84.4865671961,-84.4865671961,0.01,-135.576,0.01,7251.20715825,0.01,200,2,7251.20715825,1.0,0.4,1.0,3.50449e-18,,200.0,116.11,-84.4866,-84.4865671961,100,1.0,1.0,100.0
76.8051,-83.4682783414,-83.4682783414,0.005,-119.479,0.00421604,6073.51671606,0.0112698,200,1,6073.51671606,0.847313,0.4,1.00487,9.81636e-07,0.0396486,193.244667152,115.42,-82.7271,-83.4682783414,100,1.03496,2.26493,192.479999176
77.1371,-84.3080426036,-84.3080426036,0.01,-135.397,0.01,6010.22928998,0.01,200,2,6010.22928998,1.0,0.4,1.0,3.50449e-18,,200.0,116.98,-84.308,-84.3080426036,100,1.0,1.0,100.0
81.0252,-86.0285931627,-86.0285931627,0.005,-121.249,0.0037797,7181.13408782,0.00526856,200,1,7181.13408782,0.758917,0.4,1.00394,6.60394e-08,0.00266243,199.455365586,118.58,-85.0745,-86.0285931627,100,1.00273,1.05786,199.475714402
77.9911,-79.8365536204,-79.8365536204,0.01,-130.926,0.01,6144.05125541,0.01,200,2,6144.05125541,1.0,0.4,1.0,3.50449e-18,,200.0,110.2,-79.8366,-79.8365536204,100,1.0,1.0,100.0
49.4066,-70.8215983862,-70.8215983862,0.005,-110.015,0.00160024,1384.84615853,0.0111323,200,1,1384.84615853,0.325109,0.4,1.01582,2.06112e-06,0.0850732,185.929206845,102.03,-72.5472,-70.8215983862,100,1.07568,2.26168,184.837409102
70.2863,-78.7721762639,-78.7721762639,0.01,-129.861,0.01,4990.0694532,0.01,200,2,4990.0694532,1.0,0.4,1.0,3.50449e-18,,200.0,109.12,-78.7722,-78.7721762639,100,1.0,1.0,100.0
45.7835,-76.0301231162,-76.0301231162,0.005,-111.951,0.000186573,3760.43045146,0.00705665,200,1,3760.43045146,0.0395126,0.4,1.05891,3.91802e-06,0.175729,170.083509857,107.2,-72.7766,-76.0301231162,100,1.17589,1.49447,173.019823809
50.3036,-72.2515488455,-72.2515488455,0.01,-123.338,0.01,2556.01372341,0.01,200,2,2556.01372341,1.0,0.4,1.0,3.50449e-18,,200.0,102.4,-72.2515,-72.2515488455,100,1.0,1.0,100.0
46.8758,-73.4914939383,-73.4914939383,0.005,-108.774,0.00306316,2571.40700285,0.00712421,200,1,2571.40700285,0.613157,0.4,1.00086,3.41655e-07,0.0136896,196.977478967,104.28,-72.3719,-73.4914939383,100,1.01534,1.42606,197.316976766
37.6746,-68.8796029647,-68.8796029647,0.01,-119.966,0.01,1433.71096475,0.01,200,2,1433.71096475,1.0,0.4,1.0,3.50449e-18,,200.0,98.03,-68.8796,-68.8796029647,100,1.0,1.0,100.0
43.6935,-75.6092636722,-75.6092636722,0.005,-107.588,0.00255558,3809.85960256,0.0102456,200,1,3809.85960256,0.509414,0.4,0.996671,1.14946e-06,0.0456726,192.055482337,105.82,-70.7232,-75.6092636722,100,1.04137,2.04229,191.250494273
77.2728,-84.4860882801,-84.4860882801,0.01,-135.574,0.01,6031.40535044,0.01,200,2,6031.40535044,1.0,0.4,1.0,3.50449e-18,,200.0,117.22,-84.4861,-84.4860882801,100,1.0,1.0,100.0
77.5867,-90.8528421564,-90.8528421564,0.005,-122.566,0.00359638,8262.66809288,0.0208465,200,1,8262.66809288,0.731036,0.4,1.01635,2.68669e-06,0.111011,187.128550093,123.73,-85.2186,-90.8528421564,100,1.06878,4.23747,180.679798069
50.2816,-72.8494999206,-72.8494999206,0.01,-123.939,0.01,2553.77465089,0.01,200,2,2553.77465089,1.0,0.4,1.0,3.50449e-18,,200.0,102.69,-72.8495,-72.8494999206,100,1.0,1.0,100.0
47.3464,-73.4919261855,-73.4919261855,0.005,-109.062,0.00455855,2556.41052287,0.00757366,200,1,2556.41052287,0.904019,0.4,0.991564,2.4279e-07,0.00954845,197.768452748,103.94,-72.733,-73.4919261855,100,1.01128,1.50195,198.08590308
77.4992,-82.1042147367,-82.1042147367,0.01,-133.193,0.01,6066.8013211,0.01,200,2,6066.8013211,1.0,0.4,1.0,3.50449e-18,,200.0,113.78,-82.1042,-82.1042147367,100,1.0,1.0,100.0
63.2701,-81.1156231703,-81.1156231703,0.005,-115.496,0.00377195,6140.96836848,0.0286329,200,1,6140.96836848,0.78742,0.4,1.04378,6.28059e-06,0.273705,184.392649624,112.27,-77.8727,-81.1156231703,100,1.08464,5.97732,160.004144174
77.7658,-82.7665237255,-82.7665237255,0.01,-133.855,0.01,6108.60041737,0.01,200,2,6108.60041737,1.0,0.4,1.0,3.50449e-18,,200.0,114.64,-82.7665,-82.7665237255,100,1.0,1.0,100.0
64.2769,-72.0617947611,-72.0617947611,0.005,-113.31,0.00426234,2568.16032009,0.0069162,200,1,2568.16032009,0.849375,0.4,0.996372,2.45039e-07,0.00973057,197.878223603,102.5,-76.9914,-72.0617947611,100,1.01072,1.37822,198.068228472
96.1915,-93.0017217408,-93.0017217408,0.01,-144.091,0.01,9346.26216659,0.01,200,2,9346.26216659,1.0,0.4,1.0,3.50449e-18,,200.0,125.79,-93.0017,-93.0017217408,100,1.0,1.0,100.0
51.5907,-83.6319942625,-83.6319942625,0.005,-119.248,2.69249e-05,6039.75766002,0.0118728,200,1,6039.75766002,0.00512346,0.4,0.951434,1.22133e-05,0.442232,137.960610397,116.06,-75.7514,-83.6319942625,100,1.44969,2.25925,134.581425317
84.1984,-87.9153320502,-87.9153320502,0.01,-139.004,0.01,7160.97810516,0.01,200,2,7160.97810516,1.0,0.4,1.0,3.50449e-18,,200.0,120.42,-87.9153,-87.9153320502,100,1.0,1.0,100.0
75.9879,-79.2408514199,-79.2408514199,0.005,-119.405,0.00297804,4944.2537292,0.00638635,200,1,4944.2537292,0.606268,0.4,1.0179,3.13522e-07,0.0129938,196.922961354,110.49,-82.9985,-79.2408514199,100,1.01563,1.30013,197.535186598
70.0557,-80.2371828797,-80.2371828797,0.01,-131.324,0.01,4957.3699222,0.01,200,2,4957.3699222,1.0,0.4,1.0,3.50449e-18,,200.0,111.53,-80.2372,-80.2371828797,100,1.0,1.0,100.0
71.8505,-87.5956829345,-87.5956829345,0.005,-118.74,0.0012346,7137.28687591,0.00633414,200,1,7137.28687591,0.253316,0.4,1.0259,1.23696e-06,0.0520749,189.003084371,120.62,-81.5794,-87.5956829345,100,1.05818,1.29965,190.615797336
77.9035,-81.7070803867,-81.7070803867,0.01,-132.796,0.01,6130.26582808,0.01,200,2,6130.26582808,1.0,0.4,1.0,3.50449e-18,,200.0,112.93,-81.7071,-81.7070803867,100,1.0,1.0,100.0
68.1673,-79.3578314421,-79.3578314421,0.005,-115.917,0.00318017,4977.59050317,0.0114777,200,1,4977.59050317,0.638432,0.4,1.00377,9.90348e-07,0.0399133,192.547673499,110.55,-79.0992,-79.3578314421,100,1.0387,2.3042,192.415721431
84.2992,-87.1644881043,-87.1644881043,0.01,-138.254,0.01,7178.13563846,0.01,200,2,7178.13563846,1.0,0.4,1.0,3.50449e-18,,200.0,120.17,-87.1645,-87.1644881043,100,1.0,1.0,100.0
82.8211,-91.5919890469,-91.5919890469,0.005,-124.699,0.00243488,8197.30457115,0.00745617,200,1,8197.30457115,0.479943,0.4,0.985558,1.14126e-06,0.0443415,190.953233279,125.17,-87.7272,-91.5919890469,100,1.04738,1.4697,191.310200969
61.4526,-75.7809811467,-75.7809811467,0.01,-126.87,0.01,3814.57162793,0.01,200,2,3814.57162793,1.0,0.4,1.0,3.50449e-18,,200.0,106.63,-75.781,-75.7809811467,100,1.0,1.0,100.0
59.6157,-84.4310566385,-84.4310566385,0.005,-114.651,0.00164684,6038.33002599,0.00891197,200,1,6038.33002599,0.317748,0.4,0.964722,1.96628e-06,0.0731999,185.060227355,116.83,-77.0951,-84.4310566385,100,1.08073,1.71952,185.484361853
84.7406,-83.8963640283,-83.8963640283,0.01,-134.986,0.01,7253.50412664,0.01,200,2,7253.50412664,1.0,0.4,1.0,3.50449e-18,,200.0,115.21,-83.8964,-83.8963640283,100,1.0,1.0,100.0
76.1006,-84.3504109311,-84.3504109311,0.005,-119.19,0.00108943,6064.63332258,0.00649944,200,1,6064.63332258,0.224029,0.4,1.02819,1.50235e-06,0.0635302,188.024842226,116.62,-81.9317,-84.3504109311,100,1.06369,1.33654,188.715975542
69.7637,-80.9876217113,-80.9876217113,0.01,-132.077,0.01,4916.13359848,0.01,200,2,4916.13359848,1.0,0.4,1.0,3.50449e-18,,200.0,112.7,-80.9876,-80.9876217113,100,1.0,1.0,100.0
75.7216,-99.9900255398,-99.9900255398,0.005,-123.911,0.000463162,11421.137466,0.00951408,200,1,11421.137466,0.0936654,0.4,1.01115,4.84117e-06,0.19799,167.422882383,134.22,-84.4271,-99.9900255398,100,1.19458,1.92404,167.689752249
61.7139,-74.4095239677,-74.4095239677,0.01,-125.498,0.01,3847.07307052,0.01,200,2,3847.07307052,1.0,0.4,1.0,3.50449e-18,,200.0,104.75,-74.4095,-74.4095239677,100,1.0,1.0,100.0
36.0378,-70.2169023575,-70.2169023575,0.005,-107.379,0.000438094,1410.88407108,0.00684273,200,1,1410.88407108,0.0858707,0.4,0.980048,2.58936e-06,0.0994824,184.407181466,100.84,-69.7567,-70.2169023575,100,1.08456,1.34124,181.314401559
77.5797,-84.0995821892,-84.0995821892,0.01,-135.188,0.01,6079.4090795,0.01,200,2,6079.4090795,1.0,0.4,1.0,3.50449e-18,,200.0,116.31,-84.0996,-84.0995821892,100,1.0,1.0,100.0
65.6113,-80.3098197569,-80.3098197569,0.005,-116.882,0.000597223,4884.96272768,0.00717362,200,1,4884.96272768,0.116256,0.4,0.973303,1.83204e-06,0.0694209,187.566503247,112.67,-79.5789,-80.3098197569,100,1.06629,1.39642,186.408032192
61.317,-76.6953885695,-76.6953885695,0.01,-127.785,0.01,3797.74596069,0.01,200,2,3797.74596069,1.0,0.4,1.0,3.50449e-18,,200.0,107.56,-76.6954,-76.6953885695,100,1.0,1.0,100.0
68.8367,-89.6479955988,-89.6479955988,0.005,-118.051,0.00348923,8277.21798869,0.0124914,200,1,8277.21798869,0.715544,0.4,1.02536,1.69666e-06,0.0713525,189.152438419,123.14,-80.9041,-89.6479955988,100,1.05735,2.56164,187.348889398
50.7577,-72.5110550621,-72.5110550621,0.01,-123.6,0.01,2602.36579462,0.01,200,2,2602.36579462,1.0,0.4,1.0,3.50449e-18,,200.0,102.58,-72.5111,-72.5110550621,100,1.0,1.0,100.0
47.1651,-71.893748392,-71.893748392,0.005,-108.031,0.00338319,2606.90053786,0.0112608,200,1,2606.90053786,0.68141,0.4,1.00705,5.98291e-07,0.0242704,196.391003284,102.21,-71.5748,-71.893748392,100,1.01838,2.26804,195.348289631
