Bound,InitialReturnMean,TimeElapsed,MinD2w0t,Weights,TimestepsSoFar,MeanIW,Iteration,InitialReturnStd,MeanEntropy,ReturnStepMax,StdIW,J_sample_variance,EpRewMean,EpLenMean,InitialReturnMin,ReturnStepMaxmin,InitialBound,MinIW,EpisodesSoFar,StdD2w0t,MeanD2w0t,MaxD2w0t,ReturnMeanIW,InitialReturnMax,EmpiricalD2,EntropyCoefficient,MaxIW,EpThisIter
544.8511,1.197815e-05,13313.68479180336,inf,[-11.416  45.849  64.814 -27.667 -87.337],8359842,1.0,421,2.8495598,-85.91318,100.0,,8.202,-107.98704721965117,16.82,-4.4860153,86.529,544.8511,1.0,42100,nan,nan,-inf,544.8511,8.495354,nan,,1.0,100
572.66315,2.5177003e-06,13316.598596096039,inf,[-11.416  45.849  64.814 -27.667 -87.337],8361451,1.0,422,2.5727212,-85.91318,100.0,,6.6857533,-107.88941713707086,16.09,-3.7544174,85.94872,572.66315,1.0,42200,nan,nan,-inf,572.66315,9.142105,nan,,1.0,100
574.3344,3.5095215e-06,13319.360798835754,inf,[-11.416  45.849  64.814 -27.667 -87.337],8363053,1.0,423,2.6001914,-85.91318,100.0,,6.829279,-107.66779374083566,16.02,-4.160881,85.90921,574.3344,1.0,42300,nan,nan,-inf,574.3344,8.428886,nan,,1.0,100
551.84,1.2283325e-05,13322.095528125763,inf,[-11.416  45.849  64.814 -27.667 -87.337],8364724,1.0,424,2.827792,-85.91318,100.0,,8.077168,-108.55746969322482,16.71,-4.353836,86.36581,551.84,1.0,42400,nan,nan,-inf,551.84,8.001305,nan,,1.0,100
554.64996,-2.5177003e-06,13325.281329631805,inf,[-11.416  45.849  64.814 -27.667 -87.337],8366384,1.0,425,2.3871603,-85.91318,100.0,,5.756081,-108.2899427904874,16.6,-4.4739456,86.326675,554.64996,1.0,42500,nan,nan,-inf,554.64996,6.8690414,nan,,1.0,100
566.4329,-1.6098022e-05,13328.05403804779,inf,[-11.416  45.849  64.814 -27.667 -87.337],8368004,1.0,426,2.569586,-85.91318,100.0,,6.6694646,-107.55073334623421,16.2,-4.544693,86.09715,566.4329,1.0,42600,nan,nan,-inf,566.4329,7.2529984,nan,,1.0,100
555.4428,-1.4266968e-05,13331.282769680023,inf,[-11.416  45.849  64.814 -27.667 -87.337],8369661,1.0,427,2.8120265,-85.91318,100.0,,7.9873633,-108.21714010783573,16.57,-3.9050522,86.34353,555.4428,1.0,42700,nan,nan,-inf,555.4428,7.8144226,nan,,1.0,100
560.578,1.5258789e-06,13333.98719549179,inf,[-11.416  45.849  64.814 -27.667 -87.337],8371297,1.0,428,2.954317,-85.91318,100.0,,8.816179,-107.63420161403667,16.36,-4.4181824,86.18261,560.578,1.0,42800,nan,nan,-inf,560.578,8.207024,nan,,1.0,100
559.3043,-7.6293946e-07,13336.993739843369,inf,[-11.416  45.849  64.814 -27.667 -87.337],8372946,1.0,429,2.5442107,-85.91318,100.0,,6.5384207,-108.36954728468226,16.49,-4.1895676,86.222244,559.3043,1.0,42900,nan,nan,-inf,559.3043,7.9717026,nan,,1.0,100
571.75946,2.2888183e-07,13339.623198270798,inf,[-11.416  45.849  64.814 -27.667 -87.337],8374560,1.0,430,2.9480276,-85.91318,100.0,,8.778625,-108.09953227167296,16.14,-3.9823914,85.97644,571.75946,1.0,43000,nan,nan,-inf,571.75946,10.164711,nan,,1.0,100
549.85974,2.5177003e-06,13342.888636112213,inf,[-11.416  45.849  64.814 -27.667 -87.337],8376234,1.0,431,2.725477,-85.91318,100.0,,7.503278,-108.38940562294668,16.74,-4.3138123,86.38931,549.85974,1.0,43100,nan,nan,-inf,549.85974,6.3451004,nan,,1.0,100
572.8569,9.918213e-07,13345.817500114441,inf,[-11.416  45.849  64.814 -27.667 -87.337],8377836,1.0,432,2.639301,-85.91318,100.0,,7.0362587,-107.38871304942114,16.02,-4.670677,85.8362,572.8569,1.0,43200,nan,nan,-inf,572.8569,7.3328247,nan,,1.0,100
574.0134,3.5858154e-06,13348.902774095535,inf,[-11.416  45.849  64.814 -27.667 -87.337],8379452,1.0,433,2.5339108,-85.91318,100.0,,6.4855895,-108.68350097962153,16.16,-3.2913132,85.921394,574.0134,1.0,43300,nan,nan,-inf,574.0134,8.804573,nan,,1.0,100
565.1695,-1.5258789e-06,13351.687188386917,inf,[-11.416  45.849  64.814 -27.667 -87.337],8381082,1.0,434,2.6872241,-85.91318,100.0,,7.294127,-108.06441650388194,16.3,-4.0339813,86.120804,565.1695,1.0,43400,nan,nan,-inf,565.1695,8.322838,nan,,1.0,100
577.66547,-7.171631e-06,13354.829875469208,inf,[-11.416  45.849  64.814 -27.667 -87.337],8382684,1.0,435,2.4867702,-85.91318,100.0,,6.246481,-108.2940356038339,16.02,-3.794197,85.61661,577.66547,1.0,43500,nan,nan,-inf,577.66547,7.058403,nan,,1.0,100
574.07416,1.0528564e-05,13357.498265743256,inf,[-11.416  45.849  64.814 -27.667 -87.337],8384290,1.0,436,2.5004694,-85.91318,100.0,,6.3155074,-107.92718837417853,16.06,-4.2276077,85.92013,574.07416,1.0,43600,nan,nan,-inf,574.07416,8.180717,nan,,1.0,100
555.0992,-2.3651123e-06,13360.6770966053,inf,[-11.416  45.849  64.814 -27.667 -87.337],8385943,1.0,437,2.5232015,-85.91318,100.0,,6.430834,-107.85347287302922,16.53,-4.0525894,86.33774,555.0992,1.0,43700,nan,nan,-inf,555.0992,8.123634,nan,,1.0,100
551.22723,2.0599366e-06,13363.407573461533,inf,[-11.416  45.849  64.814 -27.667 -87.337],8387602,1.0,438,2.964423,-85.91318,100.0,,8.876595,-107.53786867782348,16.59,-4.518242,86.39473,551.22723,1.0,43800,nan,nan,-inf,551.22723,7.8979416,nan,,1.0,100
581.8877,6.713867e-06,13366.517695188522,inf,[-11.416  45.849  64.814 -27.667 -87.337],8389188,1.0,439,2.6311185,-85.91318,100.0,,6.9926972,-107.84403203270519,15.86,-4.017639,85.78804,581.8877,1.0,43900,nan,nan,-inf,581.8877,6.594612,nan,,1.0,100
558.35657,7.781982e-06,13369.526361465454,inf,[-11.416  45.849  64.814 -27.667 -87.337],8390832,1.0,440,2.6057975,-85.91318,100.0,,6.8587947,-107.81114194055763,16.44,-4.1671753,86.2415,558.35657,1.0,44000,nan,nan,-inf,558.35657,5.843048,nan,,1.0,100
566.76166,6.8664554e-07,13372.591180086136,inf,[-11.416  45.849  64.814 -27.667 -87.337],8392458,1.0,441,2.908396,-85.91318,100.0,,8.544207,-108.06577795958475,16.26,-4.016205,86.06397,566.76166,1.0,44100,nan,nan,-inf,566.76166,10.600159,nan,,1.0,100
584.54865,4.8828124e-06,13375.406739234924,inf,[-11.416  45.849  64.814 -27.667 -87.337],8394040,1.0,442,2.7699409,-85.91318,100.0,,7.750052,-108.02721707174493,15.82,-3.5297012,85.577065,584.54865,1.0,44200,nan,nan,-inf,584.54865,7.8174973,nan,,1.0,100
557.0845,-4.348755e-06,13378.694462299347,inf,[-11.416  45.849  64.814 -27.667 -87.337],8395689,1.0,443,2.4597023,-85.91318,100.0,,6.111263,-107.9394513860595,16.49,-4.2740555,86.2591,557.0845,1.0,44300,nan,nan,-inf,557.0845,6.5263214,nan,,1.0,100
552.19824,-3.4332274e-06,13381.591536283493,inf,[-11.416  45.849  64.814 -27.667 -87.337],8397357,1.0,444,2.942034,-85.91318,100.0,,8.743025,-108.40375449004108,16.68,-3.9134827,86.36486,552.19824,1.0,44400,nan,nan,-inf,552.19824,10.340889,nan,,1.0,100
557.57697,-5.264282e-06,13384.692049741745,inf,[-11.416  45.849  64.814 -27.667 -87.337],8399009,1.0,445,2.6599956,-85.91318,100.0,,7.1470184,-108.25906482088682,16.52,-4.280159,86.25625,557.57697,1.0,44500,nan,nan,-inf,557.57697,8.663162,nan,,1.0,100
549.24524,9.155274e-06,13387.85516500473,inf,[-11.416  45.849  64.814 -27.667 -87.337],8400674,1.0,446,2.809011,-85.91318,100.0,,7.9702606,-107.59748518710961,16.65,-4.8809204,86.23626,549.24524,1.0,44600,nan,nan,-inf,549.24524,7.950165,nan,,1.0,100
553.2896,4.653931e-06,13390.620759487152,inf,[-11.416  45.849  64.814 -27.667 -87.337],8402338,1.0,447,2.59322,-85.91318,100.0,,6.7927265,-108.31977754945002,16.64,-4.5511856,86.331726,553.2896,1.0,44700,nan,nan,-inf,553.2896,7.3118515,nan,,1.0,100
543.4978,7.476807e-06,13393.663294315338,inf,[-11.416  45.849  64.814 -27.667 -87.337],8404017,1.0,448,3.1693544,-85.91318,100.0,,10.146284,-107.49541138693262,16.79,-4.8662643,86.258316,543.4978,1.0,44800,nan,nan,-inf,543.4978,8.40535,nan,,1.0,100
565.5156,9.9182125e-06,13396.51845741272,inf,[-11.416  45.849  64.814 -27.667 -87.337],8405644,1.0,449,2.7613769,-85.91318,100.0,,7.702252,-107.90213715587457,16.27,-4.204132,86.1113,565.5156,1.0,44900,nan,nan,-inf,565.5156,8.372566,nan,,1.0,100
576.58887,-1.4495849e-06,13399.391480207443,inf,[-11.416  45.849  64.814 -27.667 -87.337],8407242,1.0,450,2.4375985,-85.91318,100.0,,6.001903,-107.78419725618208,15.98,-4.45327,85.88316,576.58887,1.0,45000,nan,nan,-inf,576.58887,6.773773,nan,,1.0,100
588.00916,-6.027222e-06,13401.997121095657,inf,[-11.416  45.849  64.814 -27.667 -87.337],8408812,1.0,451,2.7757006,-85.91318,100.0,,7.7823167,-107.7270038254551,15.7,-4.0696335,85.672966,588.00916,1.0,45100,nan,nan,-inf,588.00916,8.373505,nan,,1.0,100
555.6018,-5.340576e-07,13405.181067943573,inf,[-11.416  45.849  64.814 -27.667 -87.337],8410462,1.0,452,2.7207932,-85.91318,100.0,,7.4774613,-107.7242591633638,16.5,-4.238495,86.253944,555.6018,1.0,45200,nan,nan,-inf,555.6018,7.7573013,nan,,1.0,100
564.7005,-5.4931643e-06,13407.93389415741,inf,[-11.416  45.849  64.814 -27.667 -87.337],8412090,1.0,453,2.3204064,-85.91318,100.0,,5.438659,-107.82745643531267,16.28,-4.3122025,86.13044,564.7005,1.0,45300,nan,nan,-inf,564.7005,5.223572,nan,,1.0,100
570.9494,3.1280517e-06,13411.021713256836,inf,[-11.416  45.849  64.814 -27.667 -87.337],8413706,1.0,454,2.7211022,-85.91318,100.0,,7.479231,-108.10476091739649,16.16,-3.8486633,85.982735,570.9494,1.0,45400,nan,nan,-inf,570.9494,9.3675995,nan,,1.0,100
556.34296,5.0354006e-06,13414.044984340668,inf,[-11.416  45.849  64.814 -27.667 -87.337],8415355,1.0,455,2.8197067,-85.91318,100.0,,8.031084,-107.79216158709109,16.49,-4.4940643,86.28857,556.34296,1.0,45500,nan,nan,-inf,556.34296,8.373199,nan,,1.0,100
586.51685,7.095337e-06,13417.02270102501,inf,[-11.416  45.849  64.814 -27.667 -87.337],8416925,1.0,456,2.334659,-85.91318,100.0,,5.5056596,-107.45783975201941,15.7,-4.0285034,85.6936,586.51685,1.0,45600,nan,nan,-inf,586.51685,6.7487717,nan,,1.0,100
569.84235,5.0354006e-06,13419.774770259857,inf,[-11.416  45.849  64.814 -27.667 -87.337],8418539,1.0,457,2.499071,-85.91318,100.0,,6.308427,-107.73799143574793,16.14,-3.9690628,86.01441,569.84235,1.0,45700,nan,nan,-inf,569.84235,6.6050262,nan,,1.0,100
557.29834,-2.9754638e-06,13422.748210191727,inf,[-11.416  45.849  64.814 -27.667 -87.337],8420190,1.0,458,2.7165198,-85.91318,100.0,,7.454001,-108.12606173734537,16.51,-3.820839,86.17641,557.29834,1.0,45800,nan,nan,-inf,557.29834,7.4733047,nan,,1.0,100
567.8563,5.340576e-06,13425.598052024841,inf,[-11.416  45.849  64.814 -27.667 -87.337],8421821,1.0,459,2.3806489,-85.91318,100.0,,5.7247186,-108.65734994908246,16.31,-3.4123306,86.04736,567.8563,1.0,45900,nan,nan,-inf,567.8563,7.3674927,nan,,1.0,100
579.83984,8.7738035e-06,13428.528299808502,inf,[-11.416  45.849  64.814 -27.667 -87.337],8423410,1.0,460,2.4713564,-85.91318,100.0,,6.169297,-107.6970112901819,15.89,-4.2178497,85.82893,579.83984,1.0,46000,nan,nan,-inf,579.83984,6.683708,nan,,1.0,100
566.3561,-3.5858154e-06,13431.719170331955,inf,[-11.416  45.849  64.814 -27.667 -87.337],8425036,1.0,461,2.6163561,-85.91318,100.0,,6.9144473,-107.99009970048957,16.26,-4.1999435,85.8969,566.3561,1.0,46100,nan,nan,-inf,566.3561,6.807678,nan,,1.0,100
566.39716,3.7384034e-06,13434.563278198242,inf,[-11.416  45.849  64.814 -27.667 -87.337],8426663,1.0,462,2.5720253,-85.91318,100.0,,6.6821485,-108.07390583483658,16.27,-3.9315567,86.09694,566.39716,1.0,46200,nan,nan,-inf,566.39716,7.099121,nan,,1.0,100
573.8446,6.6375733e-06,13437.65036535263,inf,[-11.416  45.849  64.814 -27.667 -87.337],8428270,1.0,463,2.59233,-85.91318,100.0,,6.7880926,-107.95712033322897,16.07,-3.979866,85.93206,573.8446,1.0,46300,nan,nan,-inf,573.8446,8.016762,nan,,1.0,100
553.06635,,13440.563401699066,inf,[-11.416  45.849  64.814 -27.667 -87.337],8429928,1.0,464,2.64058,-85.91318,100.0,,7.043076,-107.83032882128124,16.58,-4.290352,86.10218,553.06635,1.0,46400,nan,nan,-inf,553.06635,8.6011505,nan,,1.0,100
560.7638,-5.1879883e-06,13443.846836328506,inf,[-11.416  45.849  64.814 -27.667 -87.337],8431564,1.0,465,3.0281518,-85.91318,100.0,,9.262304,-107.671868508065,16.36,-4.463661,86.21356,560.7638,1.0,46500,nan,nan,-inf,560.7638,8.266571,nan,,1.0,100
568.4304,5.1116945e-06,13446.478334665298,inf,[-11.416  45.849  64.814 -27.667 -87.337],8433180,1.0,466,2.6846855,-85.91318,100.0,,7.2803617,-107.62423675731836,16.16,-4.5400696,86.06138,568.4304,1.0,46600,nan,nan,-inf,568.4304,7.6097107,nan,,1.0,100
561.056,-7.400513e-06,13449.687087059021,inf,[-11.416  45.849  64.814 -27.667 -87.337],8434822,1.0,467,2.4005532,-85.91318,100.0,,5.8208594,-108.18248712659957,16.42,-3.7939377,86.19576,561.056,1.0,46700,nan,nan,-inf,561.056,6.742279,nan,,1.0,100
570.2726,1.2893677e-05,13452.41075706482,inf,[-11.416  45.849  64.814 -27.667 -87.337],8436434,1.0,468,2.6125824,-85.91318,100.0,,6.8945327,-107.66561148972546,16.12,-4.036087,86.00452,570.2726,1.0,46800,nan,nan,-inf,570.2726,7.8084946,nan,,1.0,100
564.56024,-5.7983398e-06,13455.22242975235,inf,[-11.416  45.849  64.814 -27.667 -87.337],8438067,1.0,469,2.8342235,-85.91318,100.0,,8.1139555,-108.17487059173743,16.33,-3.8854294,86.09978,564.56024,1.0,46900,nan,nan,-inf,564.56024,10.536476,nan,,1.0,100
577.71783,1.0986329e-05,13458.16506767273,inf,[-11.416  45.849  64.814 -27.667 -87.337],8439659,1.0,470,2.660808,-85.91318,100.0,,7.1514196,-107.53115720006139,15.92,-3.9003067,85.84178,577.71783,1.0,47000,nan,nan,-inf,577.71783,7.708023,nan,,1.0,100
566.7766,-5.340576e-07,13461.056869029999,inf,[-11.416  45.849  64.814 -27.667 -87.337],8441285,1.0,471,2.69705,-85.91318,100.0,,7.3475366,-108.06901207589222,16.26,-3.9988785,86.06498,566.7766,1.0,47100,nan,nan,-inf,566.7766,9.023209,nan,,1.0,100
573.9721,4.5776366e-07,13463.998486280441,inf,[-11.416  45.849  64.814 -27.667 -87.337],8442887,1.0,472,2.3150592,-85.91318,100.0,,5.413639,-107.60064520012992,16.02,-3.739685,85.9421,573.9721,1.0,47200,nan,nan,-inf,573.9721,8.231125,nan,,1.0,100
569.5761,-3.967285e-06,13466.806774377823,inf,[-11.416  45.849  64.814 -27.667 -87.337],8444504,1.0,473,2.4456582,-85.91318,100.0,,6.0416794,-107.91799772692312,16.17,-3.5442047,86.00725,569.5761,1.0,47300,nan,nan,-inf,569.5761,8.752693,nan,,1.0,100
567.1356,-1.0604858e-05,13469.80303645134,inf,[-11.416  45.849  64.814 -27.667 -87.337],8446125,1.0,474,2.4266112,-85.91318,100.0,,5.9479284,-107.75724723036934,16.21,-4.4751434,85.99257,567.1356,1.0,47400,nan,nan,-inf,567.1356,6.8822937,nan,,1.0,100
581.9955,3.5095215e-06,13472.686525583267,inf,[-11.416  45.849  64.814 -27.667 -87.337],8447717,1.0,475,2.2814517,-85.91318,100.0,,5.2576213,-108.32879209590381,15.92,-3.6457825,85.74776,581.9955,1.0,47500,nan,nan,-inf,581.9955,5.9936676,nan,,1.0,100
565.55096,5.41687e-06,13475.486136674881,inf,[-11.416  45.849  64.814 -27.667 -87.337],8449341,1.0,476,2.5715683,-85.91318,100.0,,6.679787,-107.68241996650256,16.24,-3.9787369,85.92377,565.55096,1.0,47600,nan,nan,-inf,565.55096,5.8544235,nan,,1.0,100
575.39215,4.7302246e-06,13478.593083381653,inf,[-11.416  45.849  64.814 -27.667 -87.337],8450941,1.0,477,2.6715467,-85.91318,100.0,,7.209246,-107.71219085281226,16.0,-4.3536224,85.6971,575.39215,1.0,47700,nan,nan,-inf,575.39215,7.596611,nan,,1.0,100
575.8264,1.15966795e-05,13481.512158632278,inf,[-11.416  45.849  64.814 -27.667 -87.337],8452542,1.0,478,2.5298812,-85.91318,100.0,,6.4649506,-107.87225653270569,16.01,-3.5486984,85.90719,575.8264,1.0,47800,nan,nan,-inf,575.8264,6.9224777,nan,,1.0,100
563.01855,9.384155e-06,13484.251096010208,inf,[-11.416  45.849  64.814 -27.667 -87.337],8454174,1.0,479,2.6450105,-85.91318,100.0,,7.0667477,-107.80071516840448,16.32,-3.8888016,86.15449,563.01855,1.0,47900,nan,nan,-inf,563.01855,6.7360306,nan,,1.0,100
562.6673,-5.569458e-06,13487.19027376175,inf,[-11.416  45.849  64.814 -27.667 -87.337],8455810,1.0,480,2.6969578,-85.91318,100.0,,7.347079,-108.03924793997614,16.36,-4.330429,86.07896,562.6673,1.0,48000,nan,nan,-inf,562.6673,6.5529633,nan,,1.0,100
576.5666,-4.7302246e-06,13489.881849527359,inf,[-11.416  45.849  64.814 -27.667 -87.337],8457418,1.0,481,2.1725893,-85.91318,100.0,,4.767809,-108.55151358659973,16.08,-3.671959,85.886406,576.5666,1.0,48100,nan,nan,-inf,576.5666,6.9576874,nan,,1.0,100
565.9326,-5.7983398e-06,13492.869736671448,inf,[-11.416  45.849  64.814 -27.667 -87.337],8459038,1.0,482,2.9603689,-85.91318,100.0,,8.852281,-107.4533858116244,16.2,-4.0833893,86.110886,565.9326,1.0,48200,nan,nan,-inf,565.9326,7.6229095,nan,,1.0,100
585.0693,-6.1035155e-07,13495.80644607544,inf,[-11.416  45.849  64.814 -27.667 -87.337],8460620,1.0,483,2.149944,-85.91318,100.0,,4.6689644,-108.12544065452632,15.82,-3.2578354,85.702866,585.0693,1.0,48300,nan,nan,-inf,585.0693,7.492325,nan,,1.0,100
577.6108,-8.31604e-06,13498.906503677368,inf,[-11.416  45.849  64.814 -27.667 -87.337],8462220,1.0,484,2.6013591,-85.91318,100.0,,6.8354373,-108.12874754468409,16.0,-3.940422,85.857666,577.6108,1.0,48400,nan,nan,-inf,577.6108,7.6037827,nan,,1.0,100
570.26447,-6.1035155e-07,13501.537761688232,inf,[-11.416  45.849  64.814 -27.667 -87.337],8463836,1.0,485,2.4765582,-85.91318,100.0,,6.1952853,-107.97047025977581,16.16,-4.1312103,86.0085,570.26447,1.0,48500,nan,nan,-inf,570.26447,7.256172,nan,,1.0,100
567.49506,3.1280517e-06,13504.468451976776,inf,[-11.416  45.849  64.814 -27.667 -87.337],8465454,1.0,486,2.5290296,-85.91318,100.0,,6.4605904,-107.59582278554456,16.18,-4.075691,86.07327,567.49506,1.0,48600,nan,nan,-inf,567.49506,7.556816,nan,,1.0,100
574.80084,-1.2969971e-06,13507.13479089737,inf,[-11.416  45.849  64.814 -27.667 -87.337],8467063,1.0,487,2.4421842,-85.91318,100.0,,6.0245028,-108.29372155909311,16.09,-3.6742783,85.89644,574.80084,1.0,48700,nan,nan,-inf,574.80084,7.154152,nan,,1.0,100
566.10046,8.392334e-06,13510.224602460861,inf,[-11.416  45.849  64.814 -27.667 -87.337],8468689,1.0,488,2.600772,-85.91318,100.0,,6.8323326,-107.94049751181642,16.26,-4.0156326,86.08973,566.10046,1.0,48800,nan,nan,-inf,566.10046,7.257866,nan,,1.0,100
591.5626,4.272461e-06,13513.1075797081,inf,[-11.416  45.849  64.814 -27.667 -87.337],8470247,1.0,489,2.4690008,-85.91318,100.0,,6.157521,-107.43702742520419,15.58,-4.293129,85.57774,591.5626,1.0,48900,nan,nan,-inf,591.5626,8.387451,nan,,1.0,100
565.72314,-1.2283325e-05,13516.035910606384,inf,[-11.416  45.849  64.814 -27.667 -87.337],8471876,1.0,490,2.6206422,-85.91318,100.0,,6.937089,-108.094102240652,16.29,-4.0080338,86.0956,565.72314,1.0,49000,nan,nan,-inf,565.72314,7.2393646,nan,,1.0,100
563.07086,-7.5531007e-06,13518.901040315628,inf,[-11.416  45.849  64.814 -27.667 -87.337],8473512,1.0,491,2.6879842,-85.91318,100.0,,7.2982554,-108.11974655858654,16.36,-4.3979263,86.17138,563.07086,1.0,49100,nan,nan,-inf,563.07086,6.9808273,nan,,1.0,100
574.7596,9.307862e-06,13521.93996143341,inf,[-11.416  45.849  64.814 -27.667 -87.337],8475116,1.0,492,2.3522446,-85.91318,100.0,,5.5889134,-107.90097676276017,16.04,-4.094612,85.89952,574.7596,1.0,49200,nan,nan,-inf,574.7596,7.840309,nan,,1.0,100
583.4771,7.858276e-06,13524.870317697525,inf,[-11.416  45.849  64.814 -27.667 -87.337],8476692,1.0,493,2.640281,-85.91318,100.0,,7.0414615,-107.36119898747287,15.76,-3.9736404,85.54259,583.4771,1.0,49300,nan,nan,-inf,583.4771,8.928459,nan,,1.0,100
578.74774,-5.340576e-07,13527.506312131882,inf,[-11.416  45.849  64.814 -27.667 -87.337],8478290,1.0,494,2.747646,-85.91318,100.0,,7.6258273,-108.18973953603589,15.98,-3.7464676,85.812325,578.74774,1.0,49400,nan,nan,-inf,578.74774,10.644348,nan,,1.0,100
565.3023,2.8991699e-06,13530.651178598404,inf,[-11.416  45.849  64.814 -27.667 -87.337],8479923,1.0,495,2.5493658,-85.91318,100.0,,6.5649323,-108.31925511869309,16.33,-3.9187546,86.11893,565.3023,1.0,49500,nan,nan,-inf,565.3023,7.122734,nan,,1.0,100
585.07825,-6.6375733e-06,13533.291201591492,inf,[-11.416  45.849  64.814 -27.667 -87.337],8481497,1.0,496,2.6690037,-85.91318,100.0,,7.1955276,-107.50028084634296,15.74,-3.9228287,85.71931,585.07825,1.0,49600,nan,nan,-inf,585.07825,8.179443,nan,,1.0,100
561.9202,-4.653931e-06,13536.387993335724,inf,[-11.416  45.849  64.814 -27.667 -87.337],8483139,1.0,497,2.529667,-85.91318,100.0,,6.463834,-108.34799732458792,16.42,-3.764923,86.082825,561.9202,1.0,49700,nan,nan,-inf,561.9202,7.446045,nan,,1.0,100
559.5463,1.2207031e-06,13539.08473443985,inf,[-11.416  45.849  64.814 -27.667 -87.337],8484778,1.0,498,2.978927,-85.91318,100.0,,8.963639,-107.6653894425961,16.39,-4.343834,86.211235,559.5463,1.0,49800,nan,nan,-inf,559.5463,8.136826,nan,,1.0,100
561.5108,4.9591063e-06,13542.37097787857,inf,[-11.416  45.849  64.814 -27.667 -87.337],8486408,1.0,499,2.4854715,-85.91318,100.0,,6.239975,-107.3628155759389,16.3,-4.5065536,85.97231,561.5108,1.0,49900,nan,nan,-inf,561.5108,6.5468445,nan,,1.0,100
