EpRewMean,InitialReturnStd,MinD2w0t,InitialBound,EpThisIter,MeanEntropy,ReturnStepMax,MeanD2w0t,ReturnStepMaxmin,InitialReturnMin,MeanIW,Iteration,Bound,InitialReturnMean,J_sample_variance,TimeElapsed,InitialReturnMax,ReturnMeanIW,MaxIW,TimestepsSoFar,EpisodesSoFar,StdIW,EpLenMean,EmpiricalD2,Weights,StdD2w0t,MinIW,MaxD2w0t
-107.05522253640707,2.6018872,,573.11884,100,-0.33385864,100.0,15.323945,85.94078,-4.8800354,2.2919724,245,1137.4773,1.5029907e-05,81374660.0,2092.5553228855133,13.107697,1137.4773,337.08704,401766,24500,19.866201,15.97,4444.031,[-0.517  1.005 -0.099 -0.13  -1.759],372.45786,1.5345215e-06,27536.732
-107.44131766623852,2.2914944,,595.4608,100,-0.3273864,100.0,365.19293,85.50758,-3.8402023,7.8240805,246,4156.5693,1.8310546e-06,1155269100.0,2100.1328463554382,8.625671,4156.5693,673.1426,403315,24600,66.0227,15.49,41422.44,[-0.523  0.978 -0.097 -0.127 -1.753],16872.516,1.6920136e-05,1599866.8
-106.86401270456153,2.6340744,,592.7264,100,-0.34152493,100.0,2.8615708,85.55662,-4.1737976,1.5263069,247,875.58734,-3.890991e-06,3442530.2,2109.4002702236176,9.095161,875.58734,27.249382,404863,24700,3.4429805,15.48,1041.9935,[-0.51   1.001 -0.073 -0.121 -1.746],404.3756,0.00059343915,88959.88
-106.95605804078065,1.952986,,609.2737,100,-0.3480099,100.0,0.54978967,85.24905,-4.1439743,1.4027231,248,821.8611,4.4250487e-06,9492708.0,2116.7165682315826,8.693466,821.8611,54.22684,406375,24800,5.5907083,15.12,53.608326,[-0.524  0.988 -0.073 -0.151 -1.76 ],11.618717,0.001098017,816.0008
-107.3449020743943,2.4963639,,576.2866,100,-0.33493292,100.0,nan,85.90628,-3.6077805,34.809406,249,18029.96,2.1362305e-06,32072096000.0,2124.744694709778,7.9753494,18029.96,3548.273,407968,24900,348.81775,15.93,inf,[-0.525  0.996 -0.05  -0.14  -1.767],nan,,inf
-106.51205860647154,2.7162368,,594.7028,100,-0.3294653,100.0,4.549072,85.51542,-4.337967,1.9028716,250,1083.241,4.653931e-06,15280101.0,2134.1880757808685,9.409706,1083.241,122.72886,409507,25000,7.3709016,15.39,895.9472,[-0.598  0.982 -0.02  -0.226 -1.754],95.08171,0.0007630217,7262.131
-106.7077786498301,2.308208,,596.66736,100,-0.3454304,100.0,1896.9152,85.49688,-3.894394,2.3911934,251,1327.1959,-1.6021728e-06,64506988.0,2142.078685760498,11.280861,1327.1959,179.07773,411044,25100,15.57899,15.37,712817.75,[-0.588  0.994  0.01  -0.224 -1.748],104052.71,1.08373e-06,15938704.0
-106.64517131032025,2.528327,,600.31836,100,-0.35788363,100.0,nan,85.40079,-4.5803986,16.261272,252,9336.618,-3.5095215e-06,7045998600.0,2150.813341856003,9.255501,9336.618,2022.5559,412572,25200,145.84384,15.28,inf,[-6.030e-01  9.645e-01  1.475e-03 -2.174e-01 -1.764e+00],nan,2.3151781e-27,inf
-106.42151993145258,2.6198378,,593.7587,100,-0.35731125,100.0,0.055178564,85.56173,-4.6731796,1.1114936,253,651.9234,-3.890991e-06,338290.7,2161.2900190353394,9.06871,651.9234,6.5987134,414112,25300,1.0587832,15.4,2.8173337,[-0.567  1.018  0.064 -0.154 -1.777],0.33782318,0.027080068,6.71762
-106.70063985772634,2.328459,,592.6952,100,-0.3569616,100.0,21617672000.0,85.55161,-3.5246353,2.9177513,254,1662.7537,-2.670288e-06,117055340.0,2167.727794647217,10.249275,1662.7537,347.44635,415658,25400,19.084509,15.46,6739813500000.0,[-0.573  1.022  0.077 -0.151 -1.776],2014467300000.0,3.0036549e-09,320838320000000.0
-107.15891015845195,2.2679079,,590.8854,100,-0.35915706,100.0,0.048728257,85.60922,-4.812248,1.0767287,255,636.2791,7.6293946e-07,286006.22,2176.5602447986603,6.9718704,636.2791,12.177441,417214,25500,0.9433892,15.56,2.0626838,[-0.553  1.045  0.105 -0.105 -1.776],0.3027831,0.08527581,5.2891426
-106.62105710678706,2.619191,,587.51794,100,-0.359157,100.0,0.08094052,85.66046,-3.7907867,1.1710986,256,684.87683,-7.3242186e-06,737720.5,2183.8384466171265,8.694962,684.87683,17.912828,418771,25600,1.5732902,15.57,5.5984864,[-0.561  1.05   0.106 -0.113 -1.778],0.72923326,0.008877557,28.261414
-106.91874395942061,2.7601066,,588.2744,100,-0.3481665,100.0,0.04004666,85.64365,-4.369972,1.0680496,257,626.6918,9.918213e-07,233076.61,2190.597449541092,10.584045,626.6918,7.814673,420330,25700,0.90925336,15.59,1.8350312,[-0.561  1.04   0.101 -0.107 -1.778],0.23158279,0.12240775,3.8223238
-106.40565546269434,2.4956489,,589.31244,100,-0.33798122,100.0,2.6113006e+23,85.63806,-5.2464523,1.7684878,258,1025.5988,-4.7302246e-06,86556120.0,2197.6115210056305,8.210388,1025.5988,208.93733,421880,25800,17.030396,15.5,1.2996455e+26,[-0.542  1.039  0.108 -0.108 -1.767],inf,1.6950461e-15,1.2996455e+28
-106.65133652561116,2.4683976,,611.2016,100,-0.3441452,100.0,446.89392,85.22544,-4.435959,1.6888065,259,997.32513,-8.392334e-07,12492272.0,2206.0728600025177,9.108368,997.32513,72.66623,423384,25900,6.353145,15.04,57272.555,[-0.509  1.003  0.054 -0.146 -1.757],15777.566,8.765636e-06,1312428.8
-106.61967113016668,2.515557,,600.1679,100,-0.34691796,100.0,0.4660218,85.45009,-4.267807,1.6216887,260,951.10175,3.7384034e-06,14974313.0,2214.4572882652283,10.026482,951.10175,108.70878,424912,26000,6.9398904,15.28,60.804943,[-0.498  1.     0.041 -0.116 -1.763],11.568454,0.0017171501,1908.45
-106.92031243931413,2.31594,,593.9062,100,-0.35023335,100.0,0.07119092,85.526085,-4.4199677,1.2487357,261,714.1309,-2.822876e-06,1485926.2,2223.4860095977783,6.916527,714.1309,21.63124,426458,26100,2.5163848,15.46,8.28447,[-0.519  0.995  0.032 -0.138 -1.766],1.4361879,0.008114152,239.97769
-106.46153963959904,2.3621626,,603.30634,100,-0.35277778,100.0,17295.096,85.358536,-4.232994,3.18661,262,1807.5686,-3.1280517e-06,95808130.0,2231.323399543762,6.106674,1807.5686,173.84349,427977,26200,18.011257,15.19,8028128.5,[-0.519  0.977  0.029 -0.147 -1.769],1463558.4,3.3536248e-06,259416450.0
-106.8229767369674,2.3557131,,592.05054,100,-0.35229668,100.0,0.80336154,85.616035,-3.4026718,1.4136297,263,812.7593,-8.468628e-06,7664648.5,2241.4125425815582,9.2780075,812.7593,53.195217,429526,26300,5.3213882,15.49,84.23716,[-0.549  0.951  0.009 -0.16  -1.772],31.815767,0.0010815006,3492.709
-107.33383693768032,2.6047504,,580.7893,100,-0.33007243,100.0,3.25456,85.79475,-3.6342163,6.0470037,264,2883.4365,4.5776366e-07,523133400.0,2249.3475630283356,11.202194,2883.4365,531.56476,431108,26400,51.325287,15.82,951.181,[-0.544  0.952  0.033 -0.16  -1.771],252.13058,0.00082703313,46443.453
-107.02021315497994,2.2137127,,593.1661,100,-0.32972023,100.0,306.82117,85.56187,-3.9328232,4.7856407,265,2647.8428,-3.7384034e-06,524411000.0,2259.6199426651,7.4419556,2647.8428,500.8892,432657,26500,42.549873,15.49,119287.41,[-0.524  0.959  0.046 -0.137 -1.749],16814.883,1.2659526e-05,2956306.5
-107.11650794674696,2.150173,,583.81274,100,-0.31995407,100.0,1.0407457,85.744576,-4.6042023,1.5817397,266,878.6195,-1.2969971e-06,9544605.0,2268.5845663547516,8.599457,878.6195,88.5869,434229,26600,6.143731,15.72,309.30188,[-0.526  0.937  0.065 -0.145 -1.749],48.94046,0.00013813126,8687.539
-106.44121062857397,2.6806266,,594.29596,100,-0.32077554,100.0,2.785835,85.53646,-4.31073,1.913329,267,1118.8848,-6.8664554e-07,18358054.0,2275.9976077079773,9.665466,1118.8848,150.83762,435768,26700,7.8593283,15.39,506.69937,[-0.528  0.961  0.056 -0.134 -1.739],88.91335,0.00034227222,13947.008
-107.44609408583989,2.4859784,,575.19324,100,-0.3300497,100.0,5.159802e+19,85.90414,-4.633911,3.3949819,268,1794.4927,2.8991699e-06,230525060.0,2284.266524553299,8.690422,1794.4927,307.5569,437365,26800,30.178587,15.97,2.5702277e+22,[-0.542  0.981  0.08  -0.11  -1.74 ],inf,1.5169855e-15,2.5687253e+24
-107.03393014653003,2.3890755,,589.7692,100,-0.3348415,100.0,43.81797,85.61748,-3.854248,5.12726,269,2789.928,9.155273e-07,321045730.0,2293.048501968384,8.104126,2789.928,377.57538,438922,26900,33.742683,15.57,11791.63,[-0.526  1.002  0.066 -0.034 -1.749],1482.5748,1.2679656e-05,149797.1
-106.835956768575,2.3905077,,599.6019,100,-0.33974957,100.0,0.06052497,85.41785,-4.258751,1.1239175,270,664.4033,-1.0681152e-06,633055.7,2302.4521203041077,11.223808,664.4033,11.4167385,440454,27000,1.4833773,15.32,4.3326335,[-0.525  1.02   0.056 -0.043 -1.754],0.5074722,0.024284026,24.277435
-106.78492718816108,2.319468,,603.3243,100,-0.339607,100.0,4.0212972e+18,85.354614,-4.9787216,6.59286,271,3642.3667,2.0599366e-06,1102067300.0,2309.7377903461456,8.584236,3642.3667,906.24133,441977,27100,61.175957,15.23,1.8878542e+21,[-0.521  1.031  0.067 -0.035 -1.759],inf,2.9536453e-19,9.671135e+22
-106.82307006407181,2.19308,,610.81726,100,-0.33460325,100.0,0.08628416,85.201416,-4.0238037,1.1085448,272,677.37024,-3.5095215e-06,1128152.9,2318.949760198593,7.365471,677.37024,20.067492,443484,27200,1.8726033,15.07,10.034785,[-5.257e-01  1.010e+00  9.064e-02 -8.495e-04 -1.759e+00],0.90261286,0.003603335,44.18734
-106.99953291480357,2.1765962,,604.9789,100,-0.34140202,100.0,140655930000000.0,85.31945,-3.8691025,2.030012,273,1231.3413,4.653931e-06,63024304.0,2326.746943473816,7.170471,1231.3413,477.42084,445006,27300,15.020278,15.22,6.9660483e+16,[-5.167e-01  1.018e+00  8.125e-02 -5.105e-04 -1.754e+00],1.1877198e+16,1.2232694e-14,1.6440261e+18
-107.27231901171241,2.0178792,,611.99536,100,-0.347872,100.0,28.64174,85.20293,-3.5464172,1.8199785,274,1082.0146,-1.6021728e-06,22144918.0,2335.2625420093536,5.709526,1082.0146,92.06218,446516,27400,8.342471,15.1,5801.1567,[-0.48   1.045  0.052 -0.006 -1.76 ],883.6123,1.6515718e-05,68063.33
-106.51624327806265,2.0118186,,616.0072,100,-0.3574163,100.0,0.119153574,85.10237,-3.5301132,1.2241361,275,748.764,-3.7384034e-06,2511362.0,2343.8463051319122,6.9352417,748.764,32.542652,448008,27500,2.7915347,14.92,13.560275,[-0.474  1.046  0.082  0.004 -1.767],1.2611253,0.001065223,82.19918
-107.1383372561322,2.3254523,,589.9227,100,-0.3642801,100.0,0.04827032,85.60655,-4.145424,1.143373,276,666.75555,9.689331e-06,429246.25,2351.8680412769318,6.9709625,666.75555,8.058643,449566,27600,1.2387307,15.58,3.773938,[-0.489  1.071  0.086  0.009 -1.776],0.35432947,0.027098205,19.395159
-106.87418205282502,2.1543756,,603.39923,100,-0.36368576,100.0,12495.262,85.361694,-3.643509,9.77159,277,5422.8413,7.705688e-06,2317937400.0,2359.1549365520477,9.671921,5422.8413,895.8119,451090,27700,88.19912,15.24,4454622.0,[-0.504  1.062  0.081  0.004 -1.783],859479.06,2.0989259e-07,170724640.0
-106.7975859688574,1.9687815,,603.407,100,-0.35758168,100.0,78.277145,85.35181,-4.9629745,2.1863396,278,1279.4188,4.348755e-06,68734264.0,2367.4618725776672,5.7474213,1279.4188,355.27713,452613,27800,14.7227745,15.23,9936.085,[-0.505  1.064  0.039  0.01  -1.783],3745.7087,0.0013439829,377907.72
-107.02490937694898,2.2746944,,601.09094,100,-0.36635146,100.0,0.0320251,85.37302,-4.7684174,1.024538,279,614.09955,-9.918213e-07,47897.57,2376.0652265548706,8.391464,614.09955,2.3553433,454144,27900,0.40256676,15.31,1.1953713,[-0.521  1.061  0.02  -0.014 -1.777],0.18063045,0.31243193,1.5895213
-106.4788122717669,1.8313586,,618.5975,100,-0.36806175,100.0,0.6010158,85.08001,-3.4884567,1.3408755,280,812.971,8.392334e-07,7735596.0,2383.0615499019623,6.079872,812.971,47.316643,455630,28000,4.8444343,14.86,62.994457,[-0.515  1.064  0.021 -0.011 -1.785],8.51826,0.0014161065,590.3699
-106.89340662735985,2.2387135,,589.85754,100,-0.3776868,100.0,36.030384,85.62416,-3.9179535,1.4778452,281,832.863,5.0354006e-06,15357148.0,2391.368804693222,7.7975235,832.863,77.18541,457185,28100,7.6119876,15.55,13759.706,[-0.513  1.072  0.042 -0.015 -1.787],2854.8176,0.00018285637,407372.9
-106.69161891639234,2.0585032,,602.3436,100,-0.3588863,100.0,1.3831319,85.38266,-4.090561,1.2651625,282,749.14777,-6.1035155e-07,4474610.0,2399.3017661571503,7.001259,749.14777,73.046745,458709,28200,3.797431,15.24,120.22894,[-0.531  1.053  0.056 -0.032 -1.797],29.246908,0.0018008936,1872.9012
-106.67866244673843,2.4712846,,607.69446,100,-0.36119425,100.0,11.879114,85.26846,-4.485153,3.2180293,283,1754.8533,-7.400513e-06,187487180.0,2407.1901199817657,8.356728,1754.8533,271.90753,460221,28300,26.49739,15.12,3205.5059,[-0.537  1.057  0.068 -0.048 -1.778],361.40018,0.00022129336,30274.148
-106.81963896590761,2.1219127,,617.736,100,-0.3637694,100.0,0.25903153,85.0402,-4.3618393,1.5360291,284,916.21185,2.5939942e-06,4701815.0,2414.252891778946,6.695854,916.21185,38.522125,461713,28400,3.9926534,14.92,23.527267,[-0.536  1.069  0.051 -0.052 -1.78 ],4.624141,0.007476355,363.87958
-107.02109392076478,2.085367,,601.0809,100,-0.37752748,100.0,37.795887,85.39024,-4.038864,5.5401087,285,3001.4568,1.4495849e-06,696781630.0,2421.401319026947,8.634056,3001.4568,754.33844,463244,28500,50.118706,15.31,13481.015,[-0.524  1.077  0.055 -0.026 -1.783],1156.3473,1.603903e-05,100792.445
-107.2348645504062,2.2896225,,600.4975,100,-0.39038694,100.0,33616.406,85.40496,-4.0207214,2.8153462,286,1627.7717,-1.3504028e-05,110735950.0,2431.0933735370636,7.286194,1627.7717,200.88391,464779,28600,18.783255,15.35,3526604.8,[-0.531  1.044  0.051 -0.03  -1.796],1167978.0,2.4643867e-08,86452560.0
-106.7983969524742,2.734052,,582.1206,100,-0.39426175,100.0,256.20413,85.77377,-4.587097,13.0604725,287,6834.6304,3.4332274e-06,3930763800.0,2440.6561448574066,12.190117,6834.6304,1256.7063,466351,28700,122.48189,15.72,57015.906,[-0.542  1.044  0.073 -0.06  -1.809],9424.535,1.015717e-07,965387.5
-106.80377305522128,2.2088304,,619.5265,100,-0.41064942,100.0,0.07588273,85.00403,-3.6862411,1.1606982,288,717.6963,-3.6621093e-06,633491.0,2449.52019906044,7.2598877,717.6963,11.99012,467839,28800,1.3831446,14.88,5.1959925,[-0.549  1.047  0.05  -0.073 -1.813],1.4288151,0.0022931697,188.75581
-106.61606902748326,2.5034626,,593.078,100,-0.41074187,100.0,0.06585106,85.56544,-4.3446426,1.1595364,289,683.05725,-4.653931e-06,691732.06,2456.8933634757996,10.958199,683.05725,12.870306,469383,28900,1.5012017,15.44,4.30272,[-0.579  1.06   0.04  -0.057 -1.83 ],0.52730185,0.02198331,28.173754
-106.72405228463884,2.2007978,,600.74603,100,-0.41528437,100.0,0.23912995,85.418625,-4.1299667,1.4990698,290,881.8025,-3.2043456e-06,2325347.8,2464.0494487285614,7.8498535,881.8025,30.677416,470911,29000,2.7444563,15.28,19.659534,[-0.578  1.05   0.029 -0.071 -1.83 ],3.4471383,0.005128118,164.37689
-107.10130518294669,2.494216,,595.3337,100,-0.41161618,100.0,74154780000000.0,85.51485,-4.213806,72.82066,291,36108.75,2.0599366e-06,128480850000.0,2472.17741894722,11.166069,36108.75,9178.407,472456,29100,736.5781,15.45,3.654575e+16,[-0.573  1.045  0.024 -0.056 -1.834],1.16415e+16,1.525784e-11,2.4969051e+18
-107.02090901531855,2.7157826,,587.12805,100,-0.41235355,100.0,0.18260553,85.68652,-4.417633,1.2060897,292,708.16656,2.7465821e-06,1122309.0,2481.5547244548798,10.427361,708.16656,37.138832,474019,29200,1.9015586,15.63,14.38236,[-0.57   1.074 -0.011 -0.048 -1.831],2.4977639,0.0069938092,142.92953
-107.19738497136747,2.2702835,,589.36816,100,-0.42349407,100.0,0.11374028,85.63918,-4.9393463,1.2817132,293,735.78485,-6.6375733e-06,3098179.5,2488.6504378318787,9.042549,735.78485,29.694069,475579,29300,3.2940671,15.6,22.043629,[-0.565  1.077  0.002 -0.056 -1.831],3.8373685,0.0023965496,718.07764
-106.74463992475393,2.4894578,,623.4563,100,-0.4243388,100.0,0.673396,84.9397,-4.168312,1.3738687,294,828.63324,3.967285e-06,9142796.0,2495.8685445785522,11.742844,828.63324,51.91066,477058,29400,5.422587,14.79,71.84439,[-5.548e-01  1.091e+00  1.456e-04 -4.027e-02 -1.842e+00],11.27473,0.00031694214,604.05084
-106.83929624136967,2.3052497,,599.1787,100,-0.42724052,100.0,3.5750031,85.41711,-4.6832733,1.2499058,295,739.03735,5.41687e-06,5944686.0,2503.0531027317047,8.522369,739.03735,58.720516,478591,29500,4.5297837,15.33,1030.958,[-5.515e-01  1.085e+00 -7.527e-04 -2.233e-02 -1.843e+00],154.65802,7.723967e-05,18380.49
-107.10447234394722,2.57018,,578.3307,100,-0.4300015,100.0,187074.23,85.870605,-4.976593,1.8861159,296,1064.3529,7.6293946e-07,25233348.0,2510.872588157654,8.871193,1064.3529,147.23875,480176,29600,9.142579,15.85,53810144.0,[-0.555  1.1   -0.018 -0.011 -1.846],11678142.0,3.6896452e-08,1733061200.0
-107.25032152796406,1.995718,,616.0151,100,-0.43425247,100.0,82.57753,85.08177,-4.260048,8.122315,297,4592.812,-6.1035155e-07,1310107400.0,2519.7985501289368,8.103394,4592.812,653.6784,481677,29700,65.06125,15.01,34174.55,[-0.564  1.091 -0.022  0.019 -1.849],9917.392,3.8580096e-05,2100159.2
-106.98542005127555,2.1931386,,603.11426,100,-0.43335423,100.0,0.33401126,85.328835,-4.554268,1.2658789,298,741.5335,6.1798096e-06,4705394.5,2527.8697397708893,6.568428,741.5335,35.456833,483203,29800,4.0214853,15.26,62.156857,[-0.571  1.066 -0.017 -0.006 -1.853],5.2251616,0.00027296963,443.50684
-106.70317831717465,1.9480246,,602.8742,100,-0.4382327,100.0,108.2858,85.34571,-4.531296,3.5415356,299,2017.3934,-8.392334e-07,277514300.0,2535.724964618683,6.937866,2017.3934,578.2031,484726,29900,30.052343,15.23,42426.086,[-5.796e-01  1.061e+00 -1.304e-03 -7.195e-03 -1.852e+00],11906.161,1.484803e-05,2574914.2
-107.35850254525754,1.8645732,,595.03296,100,-0.4442673,100.0,0.11095209,85.51795,-3.449051,1.216943,300,709.73865,-3.8146973e-07,1708059.0,2545.2316875457764,5.7483597,709.73865,28.73176,486275,30000,2.4759588,15.49,11.718751,[-0.571  1.068 -0.026  0.002 -1.857],2.5355942,0.004493839,295.12103
-107.6525732601684,2.7260609,,553.3206,100,-0.44670495,100.0,21132.674,86.37127,-4.4707108,1.8303959,301,971.93726,-2.0599366e-06,14558651.0,2553.0550034046173,9.303276,971.93726,64.969055,487930,30100,7.4805155,16.55,4756765.5,[-0.563  1.078 -0.018  0.018 -1.863],1671393.4,2.6858258e-06,265893730.0
-106.95284932303463,2.1960208,,610.639,100,-0.4519088,100.0,0.3479013,85.17722,-4.331848,1.3043063,302,782.3106,8.163453e-06,4299017.5,2561.4054045677185,7.028572,782.3106,35.148827,489439,30200,3.6772072,15.09,72.28208,[-0.554  1.085 -0.006  0.051 -1.866],6.2084584,0.000100786216,378.90533
-107.23429079862905,1.7441739,,598.72516,100,-0.45702583,100.0,0.07023683,85.4648,-3.9653015,1.0919095,303,655.3124,-4.5013426e-06,532940.06,2568.6989510059357,4.6290054,655.3124,17.207766,490978,30300,1.2924426,15.39,3.8849225,[-0.561  1.07  -0.019  0.048 -1.871],0.5482376,0.01575629,15.9723215
-106.82770409237607,2.308383,,609.00574,100,-0.45632046,100.0,0.04674283,85.25169,-4.596237,1.1468436,304,693.10626,3.4332274e-06,350780.72,2575.602310180664,9.429359,693.10626,11.164675,492489,30400,1.0606695,15.11,2.7313366,[-0.567  1.074 -0.021  0.064 -1.876],0.296292,0.07840647,5.4377646
-106.97298531722363,1.9168876,,613.04614,100,-0.45434985,100.0,5.260602,85.15348,-3.5330887,1.7288084,305,1005.42975,-8.7738035e-06,6762186.5,2581.58548784256,4.9562225,1005.42975,41.709328,493993,30500,4.83252,15.04,2095.1257,[-0.565  1.063 -0.023  0.064 -1.875],428.3858,4.448693e-05,76920.55
-107.39104435540924,2.2780704,,593.89844,100,-0.46941343,100.0,54.275726,85.50953,-3.7170105,2.231338,306,1248.6222,7.5531007e-06,71861770.0,2590.028289079666,8.315903,1248.6222,162.9615,495545,30600,16.269289,15.52,9081.869,[-0.544  1.08  -0.026  0.08  -1.873],1607.3765,3.7966265e-06,138954.77
-107.03971369046575,2.6673865,,590.6858,100,-0.4705387,100.0,3009.4048,85.59221,-4.198433,3.7431688,307,2082.1616,3.0517577e-07,311567970.0,2598.653820037842,9.917885,2082.1616,348.9967,497100,30700,32.770393,15.55,1085275.2,[-0.515  1.067 -0.058  0.077 -1.888],408477.12,2.732836e-05,90202340.0
-107.41141444445203,2.42411,,600.1476,100,-0.47161078,100.0,13559273000.0,85.43786,-4.4888306,12.781135,308,7081.4385,-1.4495849e-06,4763469000.0,2607.7963926792145,9.365196,7081.4385,1289.4434,498638,30800,126.83535,15.38,4933323000000.0,[-0.528  1.059 -0.042  0.051 -1.889],1877905200000.0,8.1841245e-14,399008070000000.0
-106.59511178868446,1.8637334,,628.3325,100,-0.4714408,100.0,0.048576035,84.871544,-3.6685562,1.1025518,309,686.10785,8.392334e-07,291497.9,2617.060202360153,4.8276596,686.10785,5.9031363,500105,30900,0.9354716,14.67,2.5640643,[-0.517  1.055 -0.082  0.037 -1.891],0.32719025,0.03433217,6.6482196
-106.99240123275491,2.504446,,596.9351,100,-0.47274083,100.0,163.03249,85.47983,-4.4717636,1.2838408,310,760.19977,6.1035155e-07,4324275.0,2623.266408920288,11.49617,760.19977,49.489243,501645,31000,3.6465642,15.4,22279.057,[-0.518  1.055 -0.09   0.031 -1.89 ],8377.994,5.7744037e-06,1136679.2
-107.90510382858469,2.043946,,586.8475,100,-0.4614461,100.0,69.88651,85.65669,-4.1788177,1.810525,311,1078.9648,1.8310546e-06,33443198.0,2631.5037660598755,5.210541,1078.9648,422.44595,503220,31100,10.240738,15.75,10410.129,[-0.508  1.05  -0.111  0.047 -1.892],2001.3359,0.000107943815,124973.86
-107.05316384599713,2.2622726,,592.8957,100,-0.45485157,100.0,316340.4,85.56895,-4.0587616,10.889117,312,5784.6484,9.994506e-06,2986220300.0,2640.230920314789,8.061188,5784.6484,1071.1295,504770,31200,105.060814,15.5,151513800.0,[-0.515  1.06  -0.106  0.081 -1.88 ],66235256.0,1.6918811e-07,14796689000.0
-106.77465531173603,1.9208192,,615.621,100,-0.45581168,100.0,0.16929728,85.08497,-4.3093643,1.1941314,313,728.7057,-1.9836425e-06,2173390.5,2649.356466293335,6.3048096,728.7057,30.048363,506266,31300,2.6543856,14.96,19.05487,[-0.553  1.037 -0.114  0.046 -1.874],2.1396558,0.0013959527,155.82904
-106.85223522418309,2.287586,,601.9259,100,-0.44864687,100.0,2.6807594,85.37421,-4.4228516,1.3771456,314,791.19073,-3.2806397e-06,8312015.0,2656.3641080856323,6.8163834,791.19073,54.77913,507793,31400,5.508171,15.27,154.8558,[-0.547  1.032 -0.097  0.037 -1.875],113.78594,0.0032093013,6612.176
-107.42090524291503,2.1889822,,594.93066,100,-0.44791013,100.0,0.041997284,85.51152,-3.8701706,1.051139,315,624.08826,7.6293946e-07,243875.81,2665.021998643875,9.576271,624.08826,8.40754,509343,31500,0.8821446,15.5,1.9077054,[-0.549  1.02  -0.118  0.03  -1.868],0.25471258,0.040223897,4.5327015
-107.13062293149517,2.5798879,,604.3734,100,-0.4507003,100.0,15.09785,85.31019,-4.5335693,2.414784,316,1377.1636,-9.002685e-06,94081336.0,2671.540619134903,10.21489,1377.1636,182.40843,510868,31600,17.904032,15.25,5553.0527,[-0.553  1.015 -0.124  0.032 -1.867],1088.6074,6.2226085e-05,200466.92
-107.14592700518095,2.0837193,,611.7427,100,-0.45962983,100.0,1.4442147,85.18042,-3.6788864,1.4423004,317,852.53766,-4.043579e-06,9956585.0,2679.750102519989,8.010864,852.53766,62.60124,512377,31700,5.747045,15.09,306.6867,[-0.547  1.038 -0.108  0.043 -1.87 ],34.815018,0.0003812908,2389.2075
-107.91334565106801,2.1697536,,590.7084,100,-0.4600425,100.0,1021.35406,85.6535,-3.74823,1.337181,318,776.2777,5.1879883e-06,7902132.5,2687.325203180313,7.0197144,776.2777,76.22843,513943,31800,5.227254,15.66,136887.86,[-0.56   1.03  -0.103  0.055 -1.879],46003.88,7.5240877e-07,4232933.0
-107.33693297920242,2.340891,,579.9879,100,-0.46256414,100.0,156.2954,85.80305,-4.4400864,2.8033347,319,1560.911,5.569458e-06,113143020.0,2696.2888288497925,5.6602783,1560.911,251.99312,515527,31900,20.263754,15.84,23405.785,[-0.552  1.028 -0.08   0.034 -1.879],4621.5386,1.2127095e-05,384722.72
-107.72684345671891,2.4526145,,586.719,100,-0.466467,100.0,0.03449188,85.684746,-5.482544,1.0440942,320,612.7486,2.4414062e-06,30739.49,2704.3157093524933,7.2964478,612.7486,2.5940628,517100,32000,0.3201154,15.73,1.1787355,[-0.544  1.026 -0.068  0.056 -1.881],0.19294952,0.32606617,1.686997
-107.28119148134705,2.2921371,,589.8258,100,-0.4702135,100.0,0.31113496,85.6153,-4.173813,1.4988265,321,852.5639,-3.0517577e-07,4337830.0,2711.285555124283,8.022728,852.5639,34.389843,518660,32100,3.950859,15.6,48.300045,[-0.547  1.027 -0.072  0.06  -1.885],3.9963439,0.0015100909,237.44667
-107.08196259483613,2.767608,,593.0558,100,-0.46533608,100.0,4.0806074,85.55222,-3.4215317,2.4531221,322,1383.3315,-7.6293946e-07,37389340.0,2720.6945044994354,9.450142,1383.3315,180.62276,520210,32200,11.439222,15.5,447.82056,[-0.553  1.013 -0.073  0.065 -1.889],76.01364,1.2228925e-05,3953.484
-107.47619643453488,2.1554108,,574.1234,100,-0.46604306,100.0,982.2019,85.94258,-4.130371,3.1689441,323,1677.6333,3.6621093e-06,50598850.0,2729.512338399887,6.254303,1677.6333,161.61324,521810,32300,14.143565,16.0,241088.9,[-0.56   1.014 -0.074  0.091 -1.884],96087.98,5.3223474e-05,17440388.0
-107.58424952093029,2.556066,,585.939,100,-0.4737132,100.0,24210.232,85.689415,-3.7738724,3.6163812,324,1885.839,2.9754638e-06,229054900.0,2738.6353662014008,11.628967,1885.839,312.1621,523383,32400,30.49406,15.73,11354214.0,[-0.572  1.01  -0.051  0.072 -1.885],2914491.0,6.3535066e-07,551222600.0
-106.89285382947905,2.2522151,,602.59863,100,-0.47556517,100.0,56928600000.0,85.35891,-3.6596909,3.4603138,325,1901.5588,-4.043579e-06,280401820.0,2747.1645407676697,7.1095047,1901.5588,324.48288,524909,32500,31.743002,15.26,26259065000000.0,[-0.55   1.035 -0.036  0.088 -1.893],4021651500000.0,1.3762491e-13,633958100000000.0
