MinIWNorm,InitialReturnMean,ReturnStepMaxmin,InitialReturnMin,MinIW,InitialReturnMax,Iteration,TimeElapsed,MaxIWNorm,Weights,EpRewMean,EntropyCoefficient,MeanEntropy,InitialReturnStd,J_sample_variance,MeanIWNorm,TimestepsSoFar,ReturnStepMax,InitialBound,EpThisIter,ReturnMeanIW,EpLenMean,ESSRenyi,ESSClassic,StdIWNorm,MaxIW,EpisodesSoFar,EmpiricalD2,MeanIW,Bound,StdIW
0.01,9.231568e-06,94.22725,-7.710747,1.0,23.559326,227,2579.298259496689,0.01,[ -2.204   9.357 -10.398  -6.358  52.348],-141.24305330151336,,53.76924,6.099373,37.578133,0.009999999,1145083,100.0,9.283423e-06,100,9.283423e-06,54.22,nan,100.0,9.313226e-10,1.0,22700,nan,1.0,9.283423e-06,
0.0012279247,8.850097e-06,94.12792,-8.38826,0.122792475,21.816116,228,2590.3495423793793,0.033829693,[ -2.204   9.357 -10.398  -6.358  52.348],-138.27820331503415,,53.721184,7.670568,52.762566,0.009462153,1150405,100.0,8.85874e-06,100,0.105239324,53.22,nan,84.87788,0.003993917,3.3829694,22800,nan,0.9462152,0.105239324,0.39939168
1.9592977e-14,7.5531007e-06,93.691635,-8.56559,1.9592977e-12,28.55745,229,2600.607908010483,2.474998,[ -2.204   9.357 -10.398  -6.358  52.305],-133.56298039230356,,54.122124,7.6530104,345.55765,0.030033724,1155159,100.0,7.5399876e-06,100,1.2174307,47.54,nan,1.4212285,0.25013182,247.4998,22900,nan,3.003373,1.2174307,25.013184
0.01,-2.2125244e-06,93.84409,-7.736786,1.0,24.871109,230,2611.790903568268,0.01,[ -2.204   9.357 -10.398  -6.358  52.7  ],-137.3050368414447,,54.122124,6.7688885,46.28066,0.009999999,1160194,100.0,-2.1904707e-06,100,-2.1904707e-06,50.35,nan,100.0,9.313226e-10,1.0,23000,nan,1.0,-2.1904707e-06,
0.00020244198,-7.6293946e-07,94.00652,-8.791832,0.020244198,19.328957,231,2622.4654638767242,0.054000333,[ -2.204   9.357 -10.398  -6.358  52.7  ],-136.5123563921411,,54.00914,6.419436,102.65302,0.007674984,1165278,100.0,-7.2224066e-07,100,0.45058572,50.84,nan,34.924408,0.01047664,5.4000335,23100,nan,0.7674984,0.45058572,1.0476642
3.21166e-06,6.5612794e-06,94.39065,-7.31736,0.000321166,22.116608,232,2633.9167754650116,0.13969962,[ -2.204   9.357 -10.398  -6.358  52.589],-139.4559592208967,,54.17838,6.1531534,516.74023,0.009524869,1170505,100.0,6.623566e-06,100,1.2471926,52.27,nan,18.746504,0.01982987,13.969963,23200,nan,0.9524868,1.2471926,1.9829869
6.895638e-17,-2.822876e-06,93.86282,-8.486305,6.8956385e-15,25.725082,233,2645.68052983284,2.9519873,[ -2.204   9.357 -10.398  -6.358  52.76 ],-137.0186763917033,,53.90687,7.2092957,33731.117,0.033613645,1175575,100.0,-2.8014183e-06,100,17.58685,50.7,nan,1.2943375,0.29353702,295.19873,23300,nan,3.3613648,17.58685,29.353706
,-1.0299683e-05,94.09365,-9.22242,,32.830482,234,2657.7989208698273,2.6607166e-10,[ -2.204   9.357 -10.398  -6.358  52.49 ],-138.68540516560154,,55.59376,8.428918,3.2708238e-16,5.1202835e-12,1180975,100.0,-1.0281801e-05,100,-2.9597638e-09,54.0,nan,2.6302626,3.1153472e-11,2.6607166e-08,23400,nan,5.1202836e-10,-2.9597638e-09,3.115347e-09
0.004513995,-8.544922e-06,94.180145,-9.01918,0.4513995,28.950336,235,2668.44344329834,0.01749907,[ -2.204   9.357 -10.398  -6.358  54.175],-137.7362619853765,,55.56177,7.128687,53.545242,0.009495821,1186238,100.0,-8.5271895e-06,100,0.105704755,52.63,nan,92.282906,0.0027459853,1.749907,23500,nan,0.94958204,0.105704755,0.2745985
0.00290849,4.3869018e-06,93.79297,-9.212784,0.290849,52.743805,236,2679.7182109355927,0.043409694,[ -2.204   9.357 -10.398  -6.358  54.14 ],-136.6587154384796,,55.62219,8.867307,177.66061,0.01061013,1191487,100.0,4.351139e-06,100,0.78697383,52.49,nan,72.44066,0.006544313,4.3409696,23600,nan,1.061013,0.78697383,0.6544313
0.0011154311,9.918213e-07,94.00636,-8.393135,0.11154311,42.46917,237,2691.594836473465,0.07415119,[ -2.204   9.357 -10.398  -6.358  54.199],-139.44810341296156,,55.55143,7.2311535,88.99359,0.010597528,1196809,100.0,9.983778e-07,100,0.44072714,53.22,nan,61.91411,0.008311737,7.4151187,23700,nan,1.0597527,0.44072714,0.83117366
0.0015593761,3.0517579e-06,94.49483,-8.601845,0.15593761,21.214752,238,2704.1626534461975,0.029119775,[ -2.204   9.357 -10.398  -6.358  54.131],-143.15079329870164,,55.49926,6.232335,58.55747,0.011137576,1202548,100.0,3.0472875e-06,100,0.22402656,57.39,nan,75.53521,0.006338505,2.9119775,23800,nan,1.1137577,0.22402656,0.63385046
0.0033063793,1.5258789e-07,93.68112,-7.9869995,0.33063793,25.93576,239,2714.703864812851,0.01938508,[ -2.204   9.357 -10.398  -6.358  54.077],-137.6869283943259,,55.4665,6.564841,52.68626,0.010332515,1207622,100.0,1.4901161e-07,100,0.091117285,50.74,nan,91.455246,0.003158287,1.938508,23900,nan,1.0332515,0.091117285,0.31582868
0.01,9.155274e-06,94.299515,-9.022232,1.0,22.848793,240,2726.7505798339844,0.01,[ -2.204   9.357 -10.398  -6.358  54.045],-138.84174379488596,,55.4665,8.116449,66.542175,0.009999999,1212977,100.0,9.134412e-06,100,9.134412e-06,53.55,nan,100.0,9.313226e-10,1.0,24000,nan,1.0,9.134412e-06,
0.0027809914,4.8065185e-06,94.18347,-8.464821,0.27809915,34.639053,241,2737.827575445175,0.018036721,[ -2.204   9.357 -10.398  -6.358  54.045],-137.98136919808553,,55.428623,7.7999644,70.987366,0.009790421,1218257,100.0,4.835427e-06,100,0.17842475,52.8,nan,90.45861,0.003179673,1.8036722,24100,nan,0.97904223,0.17842475,0.3179673
1.0036252e-05,7.6293946e-07,94.14231,-7.581894,0.0010036252,25.947716,242,2749.248280286789,0.17893228,[ -2.204   9.357 -10.398  -6.358  54.01 ],-137.78031584735538,,55.300686,6.9283795,2196.0168,0.009768876,1223492,100.0,6.556511e-07,100,3.102717,52.35,nan,20.450317,0.019266987,17.893229,24200,nan,0.97688764,3.102717,1.9266989
3.0134905e-11,-1.3122559e-05,94.34757,-8.686264,3.0134906e-09,24.821907,243,2761.811446905136,0.8596116,[ -2.204   9.357 -10.398  -6.358  53.879],-140.7193158065866,,55.028454,6.362744,3997.262,0.021273535,1229021,100.0,-1.30832195e-05,100,5.011645,55.29,nan,3.5595448,0.11073172,85.96116,24300,nan,2.1273534,5.011645,11.073172
0.01,4.119873e-06,94.26713,-8.288399,1.0,21.926903,244,2773.924793958664,0.01,[ -2.204   9.357 -10.398  -6.358  53.606],-139.9702256244038,,55.028454,6.6533337,44.71399,0.009999999,1234413,100.0,4.172325e-06,100,4.172325e-06,53.92,nan,100.0,9.313226e-10,1.0,24400,nan,1.0,4.172325e-06,
,-3.4332277e-07,93.72186,-9.627899,,41.232082,245,2784.9392054080963,,[ -2.204   9.357 -10.398  -6.358  53.606],-137.22834935237682,,50.563274,7.9899383,,,1239605,100.0,-2.7567148e-07,100,,51.92,nan,nan,,,24500,nan,,,
0.01,-3.2043456e-06,94.40004,-8.37764,1.0,32.64788,246,2796.526443719864,0.01,[ -2.204   9.357 -10.398  -6.358  49.147],-141.33946482979292,,50.563274,7.8127937,61.65631,0.009999999,1245195,100.0,-3.196299e-06,100,-3.196299e-06,55.9,nan,100.0,9.313226e-10,1.0,24600,nan,1.0,-3.196299e-06,
0.01,-2.3269654e-06,94.068924,-6.808296,1.0,31.538303,247,2807.3552417755127,0.01,[ -2.204   9.357 -10.398  -6.358  49.147],-138.65511951913456,,50.563274,5.7001743,32.82019,0.009999999,1250339,100.0,-2.3543835e-06,100,-2.3543835e-06,51.44,nan,100.0,9.313226e-10,1.0,24700,nan,1.0,-2.3543835e-06,
0.01,-3.967285e-06,94.02568,-9.032707,1.0,24.5587,248,2819.196354866028,0.01,[ -2.204   9.357 -10.398  -6.358  49.147],-140.6002920471232,,50.563274,7.693316,59.784958,0.009999999,1255992,100.0,-3.799796e-06,100,-3.799796e-06,56.53,nan,100.0,9.313226e-10,1.0,24800,nan,1.0,-3.799796e-06,
0.0030770092,-7.781982e-06,94.36763,-8.539764,0.30770093,32.010284,249,2831.3621833324432,0.02358407,[ -2.204   9.357 -10.398  -6.358  49.147],-142.3249547996766,,50.528656,7.701924,78.73142,0.01023878,1261754,100.0,-7.785857e-06,100,0.26871574,57.62,nan,85.658195,0.0041895313,2.358407,24900,nan,1.023878,0.26871574,0.41895312
0.0004997278,8.31604e-06,94.5945,-9.627464,0.04997278,28.922455,250,2843.3822917938232,0.045361266,[ -2.204   9.357 -10.398  -6.358  49.107],-141.44679558334764,,50.438267,7.415452,198.87033,0.008902708,1267516,100.0,8.255243e-06,100,0.5297688,57.62,nan,54.134926,0.008194534,4.5361266,25000,nan,0.8902707,0.5297688,0.8194535
0.005993957,4.043579e-06,93.68536,-6.818161,0.59939575,26.988838,251,2854.107445716858,0.016440863,[ -2.204   9.357 -10.398  -6.358  49.022],-135.21373230908029,,50.466114,6.7245355,49.280792,0.010234125,1272232,100.0,4.131347e-06,100,0.045777995,47.16,nan,95.88805,0.002119301,1.6440862,25100,nan,1.0234123,0.045777995,0.2119301
0.00013813139,-3.0517579e-06,93.91912,-7.3531876,0.01381314,35.278557,252,2864.075633764267,0.20825031,[ -2.204   9.357 -10.398  -6.358  49.044],-136.64054417632522,,50.606056,6.637412,461.84848,0.008896273,1277186,100.0,-3.0063093e-06,100,1.5059531,49.54,nan,14.706785,0.02142429,20.825031,25200,nan,0.8896272,1.5059531,2.142429
1.7121145e-06,6.5612794e-06,94.18869,-8.017616,0.00017121145,17.62558,253,2875.6974577903748,0.086827874,[ -2.204   9.357 -10.398  -6.358  49.188],-138.52238628439784,,50.47925,6.3122177,219.45819,0.010402684,1282425,100.0,6.623566e-06,100,0.6483458,52.39,nan,32.96242,0.0148352515,8.682788,25300,nan,1.0402683,0.6483458,1.4835252
0.0004754976,-2.9754638e-06,94.45717,-9.065239,0.04754976,28.124573,254,2888.1500091552734,0.06619996,[ -2.204   9.357 -10.398  -6.358  49.061],-143.98316715515418,,50.394016,7.45772,249.55212,0.011938609,1288380,100.0,-2.9355288e-06,100,1.3684632,59.55,nan,48.471806,0.012309252,6.619996,25400,nan,1.1938609,1.3684632,1.2309252
0.0013932959,9.384155e-06,93.89544,-7.673256,0.1393296,29.029617,255,2899.138862848282,0.068560846,[ -2.204   9.357 -10.398  -6.358  48.975],-136.23972191539616,,50.480953,6.981107,188.139,0.009770435,1293346,100.0,9.298325e-06,100,0.54388714,49.66,nan,48.449234,0.010078317,6.856085,25500,nan,0.9770435,0.54388714,1.0078316
0.001549657,1.2817382e-05,94.378365,-7.3944016,0.1549657,34.393326,256,2911.5405452251434,0.036781788,[ -2.204   9.357 -10.398  -6.358  49.062],-142.34166351420518,,50.43502,7.596063,136.27518,0.010529053,1299124,100.0,1.28000975e-05,100,0.6633078,57.78,nan,75.78618,0.005951491,3.6781788,25600,nan,1.0529052,0.6633078,0.5951491
0.004314931,1.1749267e-05,94.15824,-8.554344,0.43149313,27.962578,257,2924.299298286438,0.026389038,[ -2.204   9.357 -10.398  -6.358  49.014],-142.77040347338902,,50.406204,7.199,61.131115,0.0102201495,1304960,100.0,1.1906028e-05,100,0.11020093,58.36,nan,90.68793,0.003274957,2.6389039,25700,nan,1.022015,0.11020093,0.32749572
0.0052474234,1.2207031e-05,93.817535,-7.2401733,0.52474236,29.388275,258,2935.1900355815887,0.021752454,[ -2.204   9.357 -10.398  -6.358  48.987],-137.04848119962514,,50.42714,6.092659,42.495422,0.010136191,1309852,100.0,1.21593475e-05,100,0.04092589,48.92,nan,94.31222,0.0024892201,2.1752455,25800,nan,1.0136192,0.04092589,0.24892202
0.0020178363,-2.0599366e-06,94.10206,-8.651619,0.20178364,30.826035,259,2945.5954928398132,0.039887436,[ -2.204   9.357 -10.398  -6.358  49.009],-136.64688194446293,,50.36458,7.674031,150.80013,0.01041362,1315022,100.0,-2.0861626e-06,100,0.47715342,51.7,nan,67.312744,0.0072567523,3.9887435,25900,nan,1.0413619,0.47715342,0.7256753
0.01,4.5776366e-07,94.379486,-7.495186,1.0,22.77575,260,2957.193900346756,0.01,[ -2.204   9.357 -10.398  -6.358  48.945],-140.0853881762638,,50.36458,6.707855,45.44982,0.009999999,1320414,100.0,4.6938658e-07,100,4.6938658e-07,53.92,nan,100.0,9.313226e-10,1.0,26000,nan,1.0,4.6938658e-07,
0.00022846238,-1.2207031e-05,93.94992,-7.211174,0.022846239,27.775108,261,2967.5567650794983,0.119596764,[ -2.204   9.357 -10.398  -6.358  48.945],-137.0633107044706,,50.51904,6.4957385,465.72693,0.0116206575,1325360,100.0,-1.2181699e-05,100,3.297432,49.46,nan,22.38273,0.021639802,11.959677,26100,nan,1.1620656,3.297432,2.1639802
0.00024652216,3.1280517e-06,94.464966,-9.179497,0.024652217,38.185875,262,2980.380267381668,0.12796253,[ -2.204   9.357 -10.398  -6.358  49.1  ],-141.36225797439246,,50.624954,8.735303,2439.5664,0.010599556,1331058,100.0,3.0770898e-06,100,4.1283274,56.98,nan,26.896292,0.017474754,12.796253,26200,nan,1.0599555,4.1283274,1.7474755
,-1.0070801e-05,94.13165,-7.9873047,,25.06623,263,2991.895544528961,1.0067482e-09,[ -2.204   9.357 -10.398  -6.358  49.205],-137.7878438843828,,52.283646,7.198448,4.713629e-15,1.9686055e-11,1336173,100.0,-1.00284815e-05,100,-9.72323e-09,51.15,nan,2.0545142,1.3592405e-10,1.00674825e-07,26300,nan,1.9686055e-09,-9.72323e-09,1.3592405e-08
0.0067528007,-5.340576e-07,94.100266,-9.180832,0.6752801,25.663895,264,3003.2625176906586,0.012294908,[ -2.204   9.357 -10.398  -6.358  50.867],-137.77076782198898,,52.29377,7.594877,56.864567,0.009818456,1341433,100.0,-5.1409006e-07,100,0.016934082,52.6,nan,98.96206,0.001005535,1.2294909,26400,nan,0.9818456,0.016934082,0.10055351
0.00156382,5.1116945e-06,94.730194,-9.558395,0.15638201,24.372894,265,3014.899209022522,0.020558782,[ -2.204   9.357 -10.398  -6.358  50.878],-143.3363297845006,,52.250786,7.5908093,66.63734,0.009742551,1347417,100.0,5.081296e-06,100,0.4007367,59.84,nan,82.28943,0.004519776,2.0558782,26500,nan,0.9742551,0.4007367,0.4519776
2.6639224e-05,-2.8991699e-06,94.37678,-9.01564,0.0026639225,37.904892,266,3026.4729237556458,0.067652576,[ -2.204   9.357 -10.398  -6.358  50.835],-140.61161240578136,,52.34374,7.827957,155.16422,0.010446612,1353056,100.0,-2.8535724e-06,100,1.3938278,56.39,nan,48.524303,0.010759618,6.765258,26600,nan,1.0446612,1.3938278,1.0759618
1.621233e-05,-2.5177003e-06,94.284386,-9.210106,0.0016212332,49.111504,267,3038.975150823593,0.15190999,[ -2.204   9.357 -10.398  -6.358  50.925],-144.36904993712105,,52.23765,8.521386,502.76627,0.010969585,1359179,100.0,-2.4922192e-06,100,1.3123642,61.23,nan,27.844362,0.017658615,15.191,26700,nan,1.0969585,1.3123642,1.7658615
0.00012844455,6.5612794e-06,93.81025,-8.677834,0.0128444545,42.367733,268,3050.1658811569214,0.5017208,[ -2.204   9.357 -10.398  -6.358  50.817],-135.69758275569353,,52.377384,8.869704,9069.121,0.014820997,1364255,100.0,6.6161156e-06,100,10.0234165,50.76,nan,6.8359375,0.05471451,50.17208,26800,nan,1.4820994,10.0234165,5.4714513
3.0377721e-05,2.0980835e-06,94.433235,-9.225014,0.0030377721,31.997711,269,3063.2415611743927,0.05706314,[ -2.204   9.357 -10.398  -6.358  50.961],-142.03653069359964,,52.49692,8.67815,476.6651,0.0089395195,1370119,100.0,2.0936131e-06,100,2.4428277,58.64,nan,41.22489,0.010674097,5.706314,26900,nan,0.89395195,2.4428277,1.0674098
0.0025111996,1.2969971e-06,94.07237,-9.12175,0.25111997,36.664124,270,3074.803011417389,0.052105647,[ -2.204   9.357 -10.398  -6.358  51.074],-138.29028552084912,,52.436867,8.584463,123.961235,0.010867685,1375473,100.0,1.3206154e-06,100,0.31459653,53.54,nan,67.68785,0.007508699,5.2105646,27000,nan,1.0867686,0.31459653,0.75086987
0.00014078972,-8.087158e-06,93.88263,-6.343895,0.014078972,23.94741,271,3085.7915222644806,0.07681527,[ -2.204   9.357 -10.398  -6.358  51.016],-139.56140998562788,,52.55997,5.9847274,151.05511,0.006516493,1380653,100.0,-8.136034e-06,100,0.64542246,51.8,nan,35.634804,0.008757948,7.681527,27100,nan,0.6516493,0.64542246,0.87579477
0.0010839168,-3.7765503e-06,94.19263,-7.856125,0.10839168,33.683475,272,3098.025054693222,0.026487775,[ -2.204   9.357 -10.398  -6.358  51.138],-141.0609201653555,,52.500633,7.471075,83.628235,0.010003536,1386144,100.0,-3.7178397e-06,100,0.29776987,54.91,nan,78.52754,0.0052309837,2.6487775,27200,nan,1.0003536,0.29776987,0.52309835
,-1.6784668e-06,94.69378,-9.414291,,22.917984,273,3110.693094730377,,[ -2.204   9.357 -10.398  -6.358  51.084],-141.99356876116002,,49.916904,7.9207683,,,1392005,100.0,-1.7434359e-06,100,,58.61,nan,nan,,,27300,nan,,,
0.004882673,-4.9591063e-06,94.2086,-8.564583,0.4882673,17.830696,274,3122.561572790146,0.01713392,[ -2.204   9.357 -10.398  -6.358  48.499],-141.9177002368184,,49.89327,6.5094824,45.28189,0.009898539,1397645,100.0,-4.991889e-06,100,0.07805197,56.4,nan,94.57087,0.0023716865,1.713392,27400,nan,0.9898539,0.07805197,0.23716864
0.01,-4.959106e-07,93.60845,-8.045349,1.0,32.131363,275,3132.8566563129425,0.01,[ -2.204   9.357 -10.398  -6.358  48.473],-133.80387983012034,,49.89327,7.780729,61.15125,0.009999999,1402365,100.0,-4.3213367e-07,100,-4.3213367e-07,47.2,nan,100.0,9.313226e-10,1.0,27500,nan,1.0,-4.3213367e-07,
7.907049e-06,-5.302429e-06,93.86889,-7.9834137,0.00079070486,33.032383,276,3143.595235109329,0.2719424,[ -2.204   9.357 -10.398  -6.358  48.473],-137.8155139208329,,49.7313,7.100664,493.39682,0.010823301,1407462,100.0,-5.3048134e-06,100,2.3494415,50.97,nan,12.435913,0.028719967,27.19424,27600,nan,1.0823302,2.3494415,2.8719969
0.00096094934,6.8664554e-07,94.06923,-8.842491,0.096094936,27.975662,277,3154.803936481476,0.049379133,[ -2.204   9.357 -10.398  -6.358  48.313],-139.74096546881384,,49.656303,7.3670125,111.66566,0.010065637,1412864,100.0,6.854534e-07,100,0.37194276,54.02,nan,63.644306,0.0076075997,4.9379134,27700,nan,1.0065637,0.37194276,0.76076007
1.507971e-05,1.2969971e-06,94.51417,-8.79583,0.001507971,22.308601,278,3167.493975162506,0.19915625,[ -2.204   9.357 -10.398  -6.358  48.238],-144.8360887412819,,49.51818,6.6432033,580.98,0.010370387,1418835,100.0,1.2516975e-06,100,3.0006518,59.71,nan,17.590073,0.022446617,19.915627,27800,nan,1.0370388,3.0006518,2.244662
0.0005494993,6.1035157e-06,94.153076,-9.129562,0.05494993,35.783493,279,3179.260041475296,0.086894475,[ -2.204   9.357 -10.398  -6.358  48.098],-139.46292268978917,,49.437504,7.8511267,275.15985,0.011339218,1424335,100.0,6.120652e-06,100,1.2286776,55.0,nan,51.911724,0.01091365,8.689447,27900,nan,1.1339217,1.2286776,1.0913649
1.4583718e-07,2.670288e-06,94.191536,-8.552399,1.4583718e-05,20.923317,280,3190.6350610256195,0.75510246,[ -2.204   9.357 -10.398  -6.358  48.019],-138.91916105661704,,49.237366,6.641412,13266.889,0.014179899,1429698,100.0,2.6598573e-06,100,9.51378,53.63,nan,3.2859075,0.07692904,75.51025,28000,nan,1.4179899,9.51378,7.6929035
0.01,-2.5939942e-06,93.95855,-8.690819,1.0,30.239422,281,3202.613226413727,0.01,[ -2.204   9.357 -10.398  -6.358  47.818],-139.60659498366783,,49.237366,7.4677773,56.331005,0.009999999,1435235,100.0,-2.592802e-06,100,-2.592802e-06,55.37,nan,100.0,9.313226e-10,1.0,28100,nan,1.0,-2.592802e-06,
4.2073894e-05,-2.0599366e-06,94.23075,-7.7404175,0.0042073894,16.659554,282,3213.930828332901,0.07030489,[ -2.204   9.357 -10.398  -6.358  47.818],-138.5772817961133,,49.121674,6.1069145,152.53192,0.0084750345,1440493,100.0,-2.0563602e-06,100,0.9672976,52.58,nan,35.190453,0.011501344,7.0304894,28200,nan,0.8475035,0.9672976,1.1501343
0.00091381907,-3.6239624e-06,94.17906,-8.646736,0.09138191,28.120998,283,3225.529406785965,0.0347203,[ -2.204   9.357 -10.398  -6.358  47.699],-137.31297304273113,,49.187496,7.347083,65.63536,0.008915047,1445691,100.0,-3.5762787e-06,100,0.17625777,51.98,nan,72.31512,0.0055160816,3.4720304,28300,nan,0.8915048,0.17625777,0.5516082
,-4.272461e-06,93.91818,-8.901337,,29.499916,284,3236.8552021980286,9.0344534e-18,[ -2.204   9.357 -10.398  -6.358  47.769],-138.22079638789847,,52.487526,6.83726,2.3907954e-31,9.0388526e-20,1450975,100.0,-4.3213367e-06,100,-4.890647e-17,52.84,nan,1.0009738,8.944065e-19,9.034453e-16,28400,nan,9.038852e-18,-4.890647e-17,8.989125e-17
0.00024049476,3.929138e-06,94.13178,-9.788971,0.024049476,37.315056,285,3249.006920814514,0.071514264,[ -2.204   9.357 -10.398  -6.358  51.066],-140.82222905163997,,52.591373,9.39816,334.471,0.0098401485,1456760,100.0,3.874302e-06,100,1.1026528,57.85,nan,40.67624,0.011883534,7.151427,28500,nan,0.98401487,1.1026528,1.1883534
0.0029557913,4.119873e-06,94.10231,-8.356056,0.29557914,28.264877,286,3261.1624948978424,0.028912013,[ -2.204   9.357 -10.398  -6.358  51.17 ],-139.22326613460172,,52.62484,7.543585,116.31456,0.009983962,1462165,100.0,4.082918e-06,100,0.08899799,54.05,nan,87.66633,0.003744833,2.8912015,28600,nan,0.9983962,0.08899799,0.37448332
0.00053515495,1.2588501e-06,94.43514,-10.118668,0.053515498,44.008614,287,3274.25488114357,0.027576042,[ -2.204   9.357 -10.398  -6.358  51.205],-143.8952321031538,,52.56546,9.548364,257.28976,0.01057672,1468430,100.0,1.2777746e-06,100,0.515352,62.65,nan,78.69841,0.005502677,2.7576044,28700,nan,1.057672,0.515352,0.55026776
0.0088728685,1.2588501e-06,94.48931,-10.074226,0.88728684,31.821476,288,3287.4941029548645,0.011499615,[ -2.204   9.357 -10.398  -6.358  51.15 ],-142.8430197827256,,52.57263,8.455548,71.95774,0.00999961,1474458,100.0,1.296401e-06,100,0.0044905245,60.28,nan,99.72662,0.00052352936,1.1499616,28800,nan,0.99996084,0.0044905245,0.052352943
0.00013257995,-5.1879883e-06,94.39048,-9.98455,0.013257996,28.922127,289,3299.799945116043,0.06674488,[ -2.204   9.357 -10.398  -6.358  51.155],-139.12408014588055,,52.497646,8.55028,159.74063,0.009722922,1480152,100.0,-5.2154064e-06,100,0.7623625,56.94,nan,56.199696,0.008583579,6.674488,28900,nan,0.97229224,0.7623625,0.8583579
0.0010884415,-5.0354006e-06,94.084526,-8.177704,0.108844146,28.40171,290,3311.2428028583527,0.030242605,[ -2.204   9.357 -10.398  -6.358  51.077],-141.39193312944892,,52.436764,7.457685,146.48006,0.0099567,1485691,100.0,-4.9993396e-06,100,0.5251962,55.39,nan,73.32509,0.006005382,3.0242605,29000,nan,0.99566996,0.5251962,0.6005382
0.00026161884,6.828308e-06,93.91969,-9.387001,0.026161885,28.41547,291,3322.495438814163,0.046621393,[ -2.204   9.357 -10.398  -6.358  51.015],-136.52208525633208,,52.36498,7.641923,101.36113,0.010725671,1490844,100.0,6.80238e-06,100,0.16153593,51.53,nan,61.04983,0.008567161,4.6621394,29100,nan,1.0725673,0.16153593,0.85671616
3.1190714e-09,-3.7384034e-06,94.35934,-8.065826,3.1190714e-07,28.532867,292,3333.928105354309,0.21827109,[ -2.204   9.357 -10.398  -6.358  50.945],-140.04794860076206,,52.15566,7.3704834,502.57507,0.012670473,1496282,100.0,-3.7401915e-06,100,3.5188415,54.38,nan,12.473583,0.03356346,21.82711,29200,nan,1.2670474,3.5188415,3.356346
3.4497003e-05,7.400513e-06,94.08113,-7.6285553,0.0034497003,28.073128,293,3346.1207144260406,0.100812435,[ -2.204   9.357 -10.398  -6.358  50.735],-141.93091846934286,,52.041286,6.261818,326.78702,0.00926957,1501839,100.0,7.3611736e-06,100,1.2669743,55.57,nan,31.882149,0.013549281,10.0812435,29300,nan,0.9269571,1.2669743,1.3549281
0.000279147,-1.5258789e-05,94.098175,-10.411659,0.027914701,37.088158,294,3358.8845405578613,0.12761885,[ -2.204   9.357 -10.398  -6.358  50.622],-139.65283161717335,,52.13742,9.3355,2349.711,0.012158195,1507537,100.0,-1.5184283e-05,100,2.6990175,56.98,nan,29.507374,0.018792117,12.761885,29400,nan,1.2158196,2.6990175,1.8792117
0.0003696489,-7.6293946e-07,93.96763,-8.777138,0.03696489,35.84279,295,3370.405660867691,0.061660204,[ -2.204   9.357 -10.398  -6.358  50.721],-136.19984589462277,,52.2311,7.6700273,173.40155,0.009707563,1512603,100.0,-7.636845e-07,100,0.895008,50.66,nan,48.43366,0.010016584,6.1660204,29500,nan,0.97075623,0.895008,1.0016584
0.0064305533,1.411438e-06,93.93858,-8.709953,0.6430553,43.702614,296,3382.3509027957916,0.013051268,[ -2.204   9.357 -10.398  -6.358  50.813],-139.08391662293636,,52.21856,8.554628,73.00836,0.009873081,1518058,100.0,1.385808e-06,100,0.047344886,54.55,nan,97.6763,0.0015228239,1.3051268,29600,nan,0.9873082,0.047344886,0.15228242
0.001116491,9.155273e-07,94.15656,-9.641968,0.11164911,28.842484,297,3394.65522646904,0.027125224,[ -2.204   9.357 -10.398  -6.358  50.798],-141.3251748745404,,52.168034,7.6215386,86.98923,0.010219574,1523876,100.0,7.5250864e-07,100,0.3119006,58.18,nan,79.73235,0.0051524895,2.7125225,29700,nan,1.0219575,0.3119006,0.51524895
4.0921233e-12,-7.6293946e-07,94.207504,-8.126801,4.0921233e-10,34.11419,298,3406.302962779999,0.38939837,[ -2.204   9.357 -10.398  -6.358  50.749],-139.88745643818376,,51.938107,7.207063,2661.3542,0.013224827,1529296,100.0,-8.493662e-07,100,6.6309953,54.2,nan,7.85845,0.045284472,38.93984,29800,nan,1.3224827,6.6309953,4.528448
1.9592458e-06,2.5939942e-06,94.52468,-9.373718,0.00019592457,26.733925,299,3418.913922071457,0.3151628,[ -2.204   9.357 -10.398  -6.358  50.521],-142.37024389685766,,51.778873,8.087174,1205.0123,0.012017477,1535088,100.0,2.6226044e-06,100,3.7259755,57.92,nan,11.755347,0.032926053,31.516281,29900,nan,1.2017475,3.7259755,3.2926056
0.001451642,2.9754638e-06,94.12078,-9.487244,0.1451642,29.509407,300,3431.377813577652,0.033971813,[ -2.204   9.357 -10.398  -6.358  50.358],-137.96890741284227,,51.831295,8.343076,128.7492,0.010532869,1540548,100.0,2.9951334e-06,100,0.3281956,54.6,nan,75.428215,0.006011712,3.3971815,30000,nan,1.0532869,0.3281956,0.6011712
0.0060990416,-3.0517577e-07,93.8356,-8.321953,0.60990417,48.789375,301,3442.972738265991,0.018531062,[ -2.204   9.357 -10.398  -6.358  50.411],-139.72309934542184,,51.81246,7.999404,62.816334,0.010346627,1545959,100.0,-2.5331974e-07,100,0.017243266,54.11,nan,96.68354,0.001916289,1.8531061,30100,nan,1.0346627,0.017243266,0.1916289
