AvgEpLen,Bound,VarRet,VarDiscRet,VarJ,BatchSize,MaxNormIw,ESSClassic,MinNormIw,VanillaAvgRet,IterType,Delta,MinVanillaIw,VarNormIw,VarVanillaIw,AvgDiscRet,J,AvgNormIw,AvgRet,eRenyi2,EpsThisIter,AvgVanillaIw,MaxVanillaIw,ESSRenyi
500.0,-494.309,2068.62881835,2068.62881835,43.7648,300,0.005,200.000000102,0.005,-469.687574813,2,0.7,1.0,2.1793e-19,,-469.687574813,-467.175,0.005,-469.687574813,1.0,100,1.0,1.0,300.0
500.0,-489.21,2292.67093321,2292.67093321,45.1062,300,0.00333333,299.999969474,0.00333333,-464.968520664,1,0.7,1.0,5.43914e-20,,-464.968520664,-466.439,0.00333333,-464.968520664,1.0,100,1.0,1.0,300.0
500.0,-511.107,2358.25207642,2358.25207642,48.3184,300,0.01,100.0,0.01,-468.547249178,2,0.7,1.0,3.50449e-18,,-468.547249178,-468.547,0.01,-468.547249178,1.0,100,1.0,1.0,300.0
500.0,-505.573,2908.81847473,2908.81847473,51.3172,300,0.005,200.000000102,0.005,-478.795713441,2,0.7,1.0,2.1793e-19,,-478.795713441,-473.671,0.005,-478.795713441,1.0,100,1.0,1.0,300.0
500.0,-499.066,2386.69372118,2386.69372118,50.4391,300,0.00333333,299.999969474,0.00333333,-471.714749019,1,0.7,1.0,5.43914e-20,,-471.714749019,-473.019,0.00333333,-471.714749019,1.0,100,1.0,1.0,300.0
500.0,-495.848,2140.94609056,2140.94609056,46.0384,300,0.01,100.0,0.01,-459.439045694,2,0.7,1.0,3.50449e-18,,-459.439045694,-459.439,0.01,-459.439045694,1.0,100,1.0,1.0,300.0
500.0,-494.993,2639.00007824,2639.00007824,48.8761,300,0.005,200.000000102,0.005,-468.988022123,2,0.7,1.0,2.1793e-19,,-468.988022123,-464.214,0.005,-468.988022123,1.0,100,1.0,1.0,300.0
500.0,-490.112,2074.13922668,2074.13922668,47.7308,300,0.00333333,299.999969474,0.00333333,-466.517023223,1,0.7,1.0,5.43914e-20,,-466.517023223,-464.981,0.00333333,-466.517023223,1.0,100,1.0,1.0,300.0
500.0,-510.672,1952.98598321,1952.98598321,43.9711,300,0.01,100.0,0.01,-467.139239343,2,0.7,1.0,3.50449e-18,,-467.139239343,-467.139,0.01,-467.139239343,1.0,100,1.0,1.0,300.0
500.0,-499.468,1836.01998652,1836.01998652,43.3353,300,0.005,200.000000102,0.005,-470.231617994,2,0.7,1.0,2.1793e-19,,-470.231617994,-468.685,0.005,-470.231617994,1.0,100,1.0,1.0,300.0
500.0,-491.654,2375.63603993,2375.63603993,45.225,300,0.00333333,299.999969474,0.00333333,-462.18981841,1,0.7,1.0,5.43914e-20,,-462.18981841,-466.52,0.00333333,-462.18981841,1.0,100,1.0,1.0,300.0
500.0,-500.976,2187.84123073,2187.84123073,46.5399,300,0.01,100.0,0.01,-464.099903426,2,0.7,1.0,3.50449e-18,,-464.099903426,-464.1,0.01,-464.099903426,1.0,100,1.0,1.0,300.0
500.0,-492.918,1878.24094932,1878.24094932,44.8976,300,0.005,200.000000102,0.005,-467.611210519,2,0.7,1.0,2.1793e-19,,-467.611210519,-465.856,0.005,-467.611210519,1.0,100,1.0,1.0,300.0
500.0,-486.416,2001.56964827,2001.56964827,44.823,300,0.00333333,299.999969474,0.00333333,-461.247562346,1,0.7,1.0,5.43914e-20,,-461.247562346,-464.32,0.00333333,-461.247562346,1.0,100,1.0,1.0,300.0
500.0,-511.369,2271.84745476,2271.84745476,47.425,300,0.01,100.0,0.01,-471.878221651,2,0.7,1.0,3.50449e-18,,-471.878221651,-471.878,0.01,-471.878221651,1.0,100,1.0,1.0,300.0
500.0,-500.354,1975.46591349,1975.46591349,45.8537,300,0.005,200.000000102,0.005,-471.126964612,2,0.7,1.0,2.1793e-19,,-471.126964612,-471.503,0.005,-471.126964612,1.0,100,1.0,1.0,300.0
500.0,-493.191,2239.24899128,2239.24899128,46.3427,300,0.00333333,299.999969474,0.00333333,-465.896980022,1,0.7,1.0,5.43914e-20,,-465.896980022,-469.634,0.00333333,-465.896980022,1.0,100,1.0,1.0,300.0
500.0,-511.554,2630.8546574,2630.8546574,51.0348,300,0.01,100.0,0.01,-471.032231358,2,0.7,1.0,3.50449e-18,,-471.032231358,-471.032,0.01,-471.032231358,1.0,100,1.0,1.0,300.0
500.0,-499.87,2028.63949285,2028.63949285,48.0259,300,0.005,200.000000102,0.005,-471.401472988,2,0.7,1.0,2.1793e-19,,-471.401472988,-471.217,0.005,-471.401472988,1.0,100,1.0,1.0,300.0
500.0,-496.545,1799.10322897,1799.10322897,46.2476,300,0.00333333,299.999969474,0.00333333,-477.017606433,1,0.7,1.0,5.43914e-20,,-477.017606433,-473.15,0.00333333,-477.017606433,1.0,100,1.0,1.0,300.0
500.0,-497.796,1660.90661572,1660.90661572,40.5499,300,0.01,100.0,0.01,-460.730744342,2,0.7,1.0,3.50449e-18,,-460.730744342,-460.731,0.01,-460.730744342,1.0,100,1.0,1.0,300.0
500.0,-492.762,2140.377984,2140.377984,43.6361,300,0.005,200.000000102,0.005,-470.211762837,2,0.7,1.0,2.1793e-19,,-470.211762837,-465.471,0.005,-470.211762837,1.0,100,1.0,1.0,300.0
500.0,-489.552,2473.44328317,2473.44328317,45.694,300,0.00333333,299.999969474,0.00333333,-468.687824875,1,0.7,1.0,5.43914e-20,,-468.687824875,-466.543,0.00333333,-468.687824875,1.0,100,1.0,1.0,300.0
500.0,-506.115,2078.56072418,2078.56072418,45.3627,300,0.01,100.0,0.01,-467.852262548,2,0.7,1.0,3.50449e-18,,-467.852262548,-467.852,0.01,-467.852262548,1.0,100,1.0,1.0,300.0
500.0,-500.155,2314.56880057,2314.56880057,46.7327,300,0.005,200.000000102,0.005,-473.967416378,2,0.7,1.0,2.1793e-19,,-473.967416378,-470.91,0.005,-473.967416378,1.0,100,1.0,1.0,300.0
500.0,-492.273,2406.98247056,2406.98247056,47.5702,300,0.00333333,299.999969474,0.00333333,-463.363115063,1,0.7,1.0,5.43914e-20,,-463.363115063,-468.394,0.00333333,-463.363115063,1.0,100,1.0,1.0,300.0
500.0,-496.428,1811.30179795,1811.30179795,42.3461,300,0.01,100.0,0.01,-456.359517193,2,0.7,1.0,3.50449e-18,,-456.359517193,-456.36,0.01,-456.359517193,1.0,100,1.0,1.0,300.0
500.0,-487.524,1920.88879711,1920.88879711,43.0749,300,0.005,200.000000102,0.005,-462.022017029,2,0.7,1.0,2.1793e-19,,-462.022017029,-459.191,0.005,-462.022017029,1.0,100,1.0,1.0,300.0
500.0,-485.016,1692.43289553,1692.43289553,42.5436,300,0.00333333,299.999969474,0.00333333,-467.264782665,1,0.7,1.0,5.43914e-20,,-467.264782665,-461.882,0.00333333,-467.264782665,1.0,100,1.0,1.0,300.0
500.0,-500.851,1986.4998745,1986.4998745,44.3468,300,0.01,100.0,0.01,-462.951123721,2,0.7,1.0,3.50449e-18,,-462.951123721,-462.951,0.01,-462.951123721,1.0,100,1.0,1.0,300.0
500.0,-493.376,2460.13969854,2460.13969854,46.9609,300,0.005,200.000000102,0.005,-467.071317337,2,0.7,1.0,2.1793e-19,,-467.071317337,-465.011,0.005,-467.071317337,1.0,100,1.0,1.0,300.0
