AvgVanillaIw,MinVanillaIw,Delta,VarDiscRet,AvgRet,J,MaxNormIw,ESSRenyi,MinNormIw,AvgDiscRet,Bound,eRenyi2,EpsThisIter,AvgEpLen,VarRet,MaxVanillaIw,AvgNormIw,VarNormIw,ESSClassic,VanillaAvgRet,VarVanillaIw,BatchSize,VarJ,IterType
1.0,1.0,1.0,734576.1129078309,4849.101071219302,4799.2285,0.002,500.0,0.002,4849.101071219302,4799.2285,1.0,100,485.03,734576.1129078309,1.0,0.0020000003,5.431875e-20,500.00000664260017,4849.101071219302,,500,979.0275,1
1.0,1.0,1.0,1198085.68579669,4749.203151021344,4749.2036,0.01,500.0,0.01,4749.203151021344,4749.2036,1.0,100,475.06,1198085.68579669,1.0,0.009999998,3.5044917e-18,100.0,4749.203151021344,,500,1089.0845,2
1.0,1.0,1.0,733597.7391535703,4849.195152513447,4799.199,0.005,500.0,0.005,4849.195152513447,4799.199,1.0,100,485.04,733597.7391535703,1.0,0.0049999994,2.179301e-19,200.00000010221265,4849.195152513447,,500,979.12354,2
1.0,1.0,1.0,1420871.8601516073,4699.422934934124,4765.941,0.0033333334,500.0,0.0033333334,4699.422934934124,4765.941,1.0,100,470.09,1420871.8601516073,1.0,0.0033333336,5.4391416e-20,299.999969473632,4699.422934934124,,500,1053.6707,2
1.0,1.0,1.0,1629398.002742075,4650.626569035371,4737.1113,0.0025,500.0,0.0025,4650.626569035371,4737.1113,1.0,100,465.22,1629398.002742075,1.0,0.0024999997,5.434597e-20,400.0,4650.626569035371,,500,1112.8503,2
1.0,1.0,1.0,1199054.7339319792,4749.128281858368,4739.516,0.002,500.0,0.002,4749.128281858368,4739.516,1.0,100,475.05,1199054.7339319792,1.0,0.0020000003,5.431875e-20,500.00000664260017,4749.128281858368,,500,1108.2349,1
1.0,1.0,1.0,733595.1588152761,4849.186754718501,4849.187,0.01,500.0,0.01,4849.186754718501,4849.187,1.0,100,485.04,733595.1588152761,1.0,0.009999998,3.5044917e-18,100.0,4849.186754718501,,500,852.20844,2
1.0,1.0,1.0,968369.74678103,4799.207539007246,4824.1973,0.005,500.0,0.005,4799.207539007246,4824.1973,1.0,100,480.05,968369.74678103,1.0,0.0049999994,2.179301e-19,200.00000010221265,4799.207539007246,,500,918.2032,2
1.0,1.0,1.0,1196186.1894395517,4749.430116370637,4799.275,0.0033333334,500.0,0.0033333334,4749.430116370637,4799.275,1.0,100,475.08,1196186.1894395517,1.0,0.0033333336,5.4391416e-20,299.999969473632,4749.430116370637,,500,978.79944,2
1.0,1.0,1.0,1853254.5748887055,4599.633291015798,4749.3647,0.0025,500.0,0.0025,4599.633291015798,4749.3647,1.0,100,460.13,1853254.5748887055,1.0,0.0024999997,5.434597e-20,400.0,4599.633291015798,,500,1088.4347,2
1.0,1.0,1.0,2066488.4114097143,4549.244681177365,4709.3403,0.002,500.0,0.002,4549.244681177365,4709.3403,1.0,100,455.1,2066488.4114097143,1.0,0.0020000003,5.431875e-20,500.00000664260017,4549.244681177365,,500,1167.6149,1
1.0,1.0,1.0,969331.5905310136,4799.09558258149,4799.0957,0.01,500.0,0.01,4799.09558258149,4799.0957,1.0,100,480.04,969331.5905310136,1.0,0.009999998,3.5044917e-18,100.0,4799.09558258149,,500,979.61127,2
1.0,1.0,1.0,732618.4331352122,4849.28672103946,4824.1914,0.005,500.0,0.005,4849.28672103946,4824.1914,1.0,100,485.05,732618.4331352122,1.0,0.0049999994,2.179301e-19,200.00000010221265,4849.28672103946,,500,918.202,2
1.0,1.0,1.0,733592.7099044869,4849.179128342998,4832.5205,0.0033333334,500.0,0.0033333334,4849.179128342998,4832.5205,1.0,100,485.04,733592.7099044869,1.0,0.0033333336,5.4391416e-20,299.999969473632,4849.179128342998,,500,896.82086,2
1.0,1.0,1.0,1852329.348368474,4599.734383257231,4774.3237,0.0025,500.0,0.0025,4599.734383257231,4774.3237,1.0,100,460.14,1852329.348368474,1.0,0.0024999997,5.434597e-20,400.0,4599.734383257231,,500,1035.2913,2
1.0,1.0,1.0,1629398.2633706545,4650.627065748096,4749.5854,0.002,500.0,0.002,4650.627065748096,4749.5854,1.0,100,465.22,1629398.2633706545,1.0,0.0020000003,5.431875e-20,500.00000664260017,4650.627065748096,,500,1087.4425,1
1.0,1.0,1.0,967406.5611340709,4799.315563623503,4799.3154,0.01,500.0,0.01,4799.315563623503,4799.3154,1.0,100,480.06,967406.5611340709,1.0,0.009999998,3.5044917e-18,100.0,4799.315563623503,,500,978.638,2
1.0,1.0,1.0,966432.4793797598,4799.3972255591625,4799.3564,0.005,500.0,0.005,4799.3972255591625,4799.3564,1.0,100,480.07,966432.4793797598,1.0,0.0049999994,2.179301e-19,200.00000010221265,4799.3972255591625,,500,978.3917,2
1.0,1.0,1.0,1198087.9302311353,4749.207673149416,4782.64,0.0033333334,500.0,0.0033333334,4749.207673149416,4782.64,1.0,100,475.06,1198087.9302311353,1.0,0.0033333336,5.4391416e-20,299.999969473632,4749.207673149416,,500,1016.90454,2
1.0,1.0,1.0,1855104.3759400805,4599.429758559735,4736.838,0.0025,500.0,0.0025,4599.429758559735,4736.838,1.0,100,460.11,1855104.3759400805,1.0,0.0024999997,5.434597e-20,400.0,4599.429758559735,,500,1114.0032,2
1.0,1.0,1.0,733595.0953757163,4849.186686524116,4759.308,0.002,500.0,0.002,4849.186686524116,4759.308,1.0,100,485.04,733595.0953757163,1.0,0.0020000003,5.431875e-20,500.00000664260017,4849.186686524116,,500,1067.7424,1
1.0,1.0,1.0,1196182.0142398244,4749.422346908008,4749.4224,0.01,500.0,0.01,4749.422346908008,4749.4224,1.0,100,475.08,1196182.0142398244,1.0,0.009999998,3.5044917e-18,100.0,4749.422346908008,,500,1088.2188,2
1.0,1.0,1.0,967402.5325930143,4799.305526168767,4774.364,0.005,500.0,0.005,4799.305526168767,4774.364,1.0,100,480.06,967402.5325930143,1.0,0.0049999994,2.179301e-19,200.00000010221265,4799.305526168767,,500,1035.1793,2
1.0,1.0,1.0,1195217.185789793,4749.505749592217,4766.078,0.0033333334,500.0,0.0033333334,4749.505749592217,4766.078,1.0,100,475.09,1195217.185789793,1.0,0.0033333336,5.4391416e-20,299.999969473632,4749.505749592217,,500,1053.0701,2
1.0,1.0,1.0,1418971.2018254779,4699.61025619056,4749.461,0.0025,500.0,0.0025,4699.61025619056,4749.461,1.0,100,470.11,1418971.2018254779,1.0,0.0024999997,5.434597e-20,400.0,4699.61025619056,,500,1087.9988,2
1.0,1.0,1.0,1421822.4383197757,4699.3298323630015,4739.435,0.002,500.0,0.002,4699.3298323630015,4739.435,1.0,100,470.08,1421822.4383197757,1.0,0.0020000003,5.431875e-20,500.00000664260017,4699.3298323630015,,500,1108.565,1
1.0,1.0,1.0,1852329.0351116064,4599.734759085631,4599.7344,0.01,500.0,0.01,4599.734759085631,4599.7344,1.0,100,460.14,1852329.0351116064,1.0,0.009999998,3.5044917e-18,100.0,4599.734759085631,,500,1354.1808,2
1.0,1.0,1.0,2467717.676826858,4449.571157294275,4524.653,0.005,500.0,0.005,4449.571157294275,4524.653,1.0,100,445.15,2467717.676826858,1.0,0.0049999994,2.179301e-19,200.00000010221265,4449.571157294275,,500,1464.261,2
1.0,1.0,1.0,1185777.1603088793,4750.512503600458,4599.9395,0.0033333334,500.0,0.0033333334,4750.512503600458,4599.9395,1.0,100,475.19,1185777.1603088793,1.0,0.0033333336,5.4391416e-20,299.999969473632,4750.512503600458,,500,1353.5199,2
1.0,1.0,1.0,1639581.9419998112,4649.53400318353,4612.338,0.0025,500.0,0.0025,4649.53400318353,4612.338,1.0,100,465.11,1639581.9419998112,1.0,0.0024999997,5.434597e-20,400.0,4649.53400318353,,500,1334.2675,2
1.0,1.0,1.0,1421815.2508799548,4699.318123172677,4629.734,0.002,500.0,0.002,4699.318123172677,4629.734,1.0,100,470.08,1421815.2508799548,1.0,0.0020000003,5.431875e-20,500.00000664260017,4699.318123172677,,500,1306.5015,1
1.0,1.0,1.0,1198088.0445460135,4749.207717823891,4749.2075,0.01,500.0,0.01,4749.207717823891,4749.2075,1.0,100,475.06,1198088.0445460135,1.0,0.009999998,3.5044917e-18,100.0,4749.207717823891,,500,1089.0854,2
1.0,1.0,1.0,2041997.176133987,4551.951041407909,4650.579,0.005,500.0,0.005,4551.951041407909,4650.579,1.0,100,455.37,2041997.176133987,1.0,0.0049999994,2.179301e-19,200.00000010221265,4551.951041407909,,500,1270.2637,2
1.0,1.0,1.0,494766.15446067805,4899.092360091679,4733.417,0.0033333334,500.0,0.0033333334,4899.092360091679,4733.417,1.0,100,490.02,494766.15446067805,1.0,0.0033333336,5.4391416e-20,299.999969473632,4899.092360091679,,500,1119.2454,2
1.0,1.0,1.0,967404.4583372741,4799.310646467334,4749.8906,0.0025,500.0,0.0025,4799.310646467334,4749.8906,1.0,100,480.06,967404.4583372741,1.0,0.0024999997,5.434597e-20,400.0,4799.310646467334,,500,1086.1764,2
1.0,1.0,1.0,733597.6294723838,4849.1949834124,4769.7515,0.002,500.0,0.002,4849.1949834124,4769.7515,1.0,100,485.04,733597.6294723838,1.0,0.0020000003,5.431875e-20,500.00000664260017,4849.1949834124,,500,1044.3436,1
1.0,1.0,1.0,1641450.338773628,4649.328227699017,4649.328,0.01,500.0,0.01,4649.328227699017,4649.328,1.0,100,465.09,1641450.338773628,1.0,0.009999998,3.5044917e-18,100.0,4649.328227699017,,500,1274.7689,2
1.0,1.0,1.0,969340.356469103,4799.117289575439,4724.2227,0.005,500.0,0.005,4799.117289575439,4724.2227,1.0,100,480.04,969340.356469103,1.0,0.0049999994,2.179301e-19,200.00000010221265,4799.117289575439,,500,1139.2762,2
1.0,1.0,1.0,1854180.6064922165,4599.532867682224,4682.6597,0.0033333334,500.0,0.0033333334,4599.532867682224,4682.6597,1.0,100,460.12,1854180.6064922165,1.0,0.0033333336,5.4391416e-20,299.999969473632,4599.532867682224,,500,1216.8134,2
1.0,1.0,1.0,492792.7879976833,4899.293793195827,4736.818,0.0025,500.0,0.0025,4899.293793195827,4736.818,1.0,100,490.04,492792.7879976833,1.0,0.0024999997,5.434597e-20,400.0,4899.293793195827,,500,1114.1104,2
1.0,1.0,1.0,968373.6829851425,4799.2167811765175,4749.2983,0.002,500.0,0.002,4799.2167811765175,4749.2983,1.0,100,480.05,968373.6829851425,1.0,0.0020000003,5.431875e-20,500.00000664260017,4799.2167811765175,,500,1088.7399,1
1.0,1.0,1.0,2064666.0790780515,4549.455822664528,4549.4556,0.01,500.0,0.01,4549.455822664528,4549.4556,1.0,100,455.12,2064666.0790780515,1.0,0.009999998,3.5044917e-18,100.0,4549.455822664528,,500,1429.692,2
1.0,1.0,1.0,1639573.013594241,4649.5213693511605,4599.4883,0.005,500.0,0.005,4649.5213693511605,4599.4883,1.0,100,465.11,1639573.013594241,1.0,0.0049999994,2.179301e-19,200.00000010221265,4649.5213693511605,,500,1355.0282,2
1.0,1.0,1.0,1419933.9004238804,4699.537348151716,4632.8384,0.0033333334,500.0,0.0033333334,4699.537348151716,4632.8384,1.0,100,470.1,1419933.9004238804,1.0,0.0033333336,5.4391416e-20,299.999969473632,4699.537348151716,,500,1301.872,2
1.0,1.0,1.0,733597.1189690203,4849.192952054274,4686.9277,0.0025,500.0,0.0025,4849.192952054274,4686.9277,1.0,100,485.04,733597.1189690203,1.0,0.0024999997,5.434597e-20,400.0,4849.192952054274,,500,1208.923,2
1.0,1.0,1.0,1197135.4206913651,4749.315303205767,4699.4043,0.002,500.0,0.002,4749.315303205767,4699.4043,1.0,100,475.07,1197135.4206913651,1.0,0.0020000003,5.431875e-20,500.00000664260017,4749.315303205767,,500,1186.1078,1
1.0,1.0,1.0,1640523.0896349244,4649.440858455471,4649.441,0.01,500.0,0.01,4649.440858455471,4649.441,1.0,100,465.1,1640523.0896349244,1.0,0.009999998,3.5044917e-18,100.0,4649.440858455471,,500,1274.4088,2
1.0,1.0,1.0,1422762.0734125462,4699.219108324359,4674.33,0.005,500.0,0.005,4699.219108324359,4674.33,1.0,100,470.07,1422762.0734125462,1.0,0.0049999994,2.179301e-19,200.00000010221265,4699.219108324359,,500,1231.6434,2
1.0,1.0,1.0,2064670.8365088443,4549.460639514552,4632.707,0.0033333334,500.0,0.0033333334,4549.460639514552,4632.707,1.0,100,455.12,2064670.8365088443,1.0,0.0033333336,5.4391416e-20,299.999969473632,4549.460639514552,,500,1302.3453,2
1.0,1.0,1.0,1196177.2353986662,4749.412310901935,4661.8833,0.0025,500.0,0.0025,4749.412310901935,4661.8833,1.0,100,475.08,1196177.2353986662,1.0,0.0024999997,5.434597e-20,400.0,4749.412310901935,,500,1253.2698,2
1.0,1.0,1.0,483042.6773223262,4900.280694041593,4709.563,0.002,500.0,0.002,4900.280694041593,4709.563,1.0,100,490.14,483042.6773223262,1.0,0.0020000003,5.431875e-20,500.00000664260017,4900.280694041593,,500,1166.7407,1
1.0,1.0,1.0,1639577.4945187478,4649.527505179083,4649.527,0.01,500.0,0.01,4649.527505179083,4649.527,1.0,100,465.11,1639577.4945187478,1.0,0.009999998,3.5044917e-18,100.0,4649.527505179083,,500,1274.0415,2
1.0,1.0,1.0,721019.3274044894,4850.489159278745,4750.008,0.005,500.0,0.005,4850.489159278745,4750.008,1.0,100,485.17,721019.3274044894,1.0,0.0049999994,2.179301e-19,200.00000010221265,4850.489159278745,,500,1085.6296,2
1.0,1.0,1.0,1197138.8099435486,4749.322429122902,4749.7793,0.0033333334,500.0,0.0033333334,4749.322429122902,4749.7793,1.0,100,475.07,1197138.8099435486,1.0,0.0033333336,5.4391416e-20,299.999969473632,4749.322429122902,,500,1086.6387,2
1.0,1.0,1.0,1642389.993570758,4649.232636992172,4724.6426,0.0025,500.0,0.0025,4649.232636992172,4724.6426,1.0,100,465.08,1642389.993570758,1.0,0.0024999997,5.434597e-20,400.0,4649.232636992172,,500,1137.5302,2
1.0,1.0,1.0,969333.9612067264,4799.1014570966245,4739.5347,0.002,500.0,0.002,4799.1014570966245,4739.5347,1.0,100,480.04,969333.9612067264,1.0,0.0020000003,5.431875e-20,500.00000664260017,4799.1014570966245,,500,1108.1494,1
1.0,1.0,1.0,1198095.7036345901,4749.222903532206,4749.2227,0.01,500.0,0.01,4749.222903532206,4749.2227,1.0,100,475.06,1198095.7036345901,1.0,0.009999998,3.5044917e-18,100.0,4749.222903532206,,500,1089.0889,2
1.0,1.0,1.0,1641457.1272021148,4649.3374355301985,4699.28,0.005,500.0,0.005,4649.3374355301985,4699.28,1.0,100,465.09,1641457.1272021148,1.0,0.0049999994,2.179301e-19,200.00000010221265,4649.3374355301985,,500,1186.6224,2
1.0,1.0,1.0,1422772.2974397729,4699.235554069862,4699.2656,0.0033333334,500.0,0.0033333334,4699.235554069862,4699.2656,1.0,100,470.07,1422772.2974397729,1.0,0.0033333336,5.4391416e-20,299.999969473632,4699.235554069862,,500,1186.6887,2
