LearnableVariance,InitialReturnStd,InitialReturnMean,EmpiricalD2,VarianceInit,MeanIWNorm,MeanIW,MaxIWNorm,OptimizationReturnMean,EpLenMean,MinIWNorm,InitialReturnMin,OptimizationReturnMin,Iteration,ESSClassic,StdIWNorm,OptimizationReturnMax,InitialReturnMax,Bound,InitialBound,EpisodesSoFar,MinIW,ReturnStepMaxmin,EpRewMean,TimestepsSoFar,TimeElapsed,EpThisIter,StdIW,ReturnMeanIW,ReturnStepMax,Weights,MaxIW,J_sample_variance,MeanEntropy,ESSRenyi
True,46.972324,-107.7826,5.4942,-1,0.0065742712,0.65742713,0.05615742,238.07144,149.35,0.00019596337,-345.85403,,211,42.450924,0.007654613,287.27863,-58.575417,-100.58547,-119.31106,21100,0.019596336,0.8626481,-107.78259782537818,4442263,1810.2311835289001,100,0.76546127,-73.56308,0.8626481,[-0.852  0.962 -2.031],5.615742,79204.91,-0.5912086,18.201012
True,79.24887,-123.66273,3.1560378,-1,0.00868152,0.868152,0.056537304,289.97507,168.18,0.00046155302,-413.6378,,212,46.535667,0.009305395,354.10904,-59.528748,-130.2309,-137.45064,21200,0.046155304,0.8584212,-123.66272073209285,4459081,1816.8984417915344,100,0.9305396,-105.73632,0.8584212,[-0.825  0.953 -2.01 ],5.6537304,215758.2,-0.5759042,31.685299
True,45.671253,-103.28481,4.7631164,-1,0.0070254477,0.7025448,0.04582766,195.89781,143.19,0.00010946763,-299.18262,,213,43.35023,0.008031143,240.17606,-59.00656,-97.12987,-113.25756,21300,0.010946764,0.8585329,-103.2848118379712,4473400,1822.1970126628876,100,0.8031143,-75.36477,0.8585329,[-0.807  0.96  -1.995],4.582766,68047.49,-0.5839474,20.994658
True,63.551865,-107.56028,3.2462876,-1,0.008440423,0.8440423,0.043416627,308.86758,148.34,0.0002087057,-416.4279,,214,50.875195,0.008293953,357.67795,-58.74995,-113.685196,-121.44121,21400,0.02087057,0.8623835,-107.56028625547886,4488234,1828.3841218948364,100,0.8293953,-88.67529,0.8623835,[-0.816  0.973 -2.003],4.341663,200650.3,-0.57868075,30.804419
True,38.39537,-102.688156,1.2234714,-1,0.008988847,0.8988847,0.029603848,166.62746,143.1,0.0023786419,-269.3156,,215,78.5843,0.004692479,209.98466,-59.330948,-106.18448,-111.66536,21500,0.23786418,0.86174774,-102.68816292837262,4502544,1834.1021711826324,100,0.46924797,-96.25475,0.86174774,[-0.846  0.981 -1.998],2.9603848,65182.066,-0.5821297,81.73464
True,61.221886,-112.02841,1.8958006,-1,0.00970406,0.97040594,0.037863612,304.34985,153.88,0.00029408792,-416.37827,,216,61.38159,0.007697177,357.4036,-58.974663,-116.5576,-125.90767,21600,0.029408792,0.85658705,-112.02840267568827,4517932,1840.3311874866486,100,0.7697177,-97.447495,0.85658705,[-0.863  0.982 -2.001],3.7863615,227842.02,-0.6258855,52.748165
True,57.868748,-110.02217,5.0362086,-1,0.0064715706,0.64715695,0.041047003,296.18893,152.17,3.4452947e-05,-406.2111,,217,39.200394,0.008059624,347.36346,-58.84763,-97.09444,-123.562546,21700,0.0034452947,0.8642375,-110.02217540234328,4533149,1846.822203874588,100,0.80596244,-66.70782,0.8642375,[-0.872  0.983 -2.045],4.1047006,131541.19,-0.6312257,19.856207
True,41.600693,-105.603836,7.9457197,-1,0.0072408933,0.7240894,0.057419747,178.76297,147.19,6.616508e-05,-284.3668,,218,32.573097,0.010417878,224.80284,-59.56395,-99.24864,-115.08273,21800,0.006616508,0.86415374,-105.6038443505764,4547868,1852.1027748584747,100,1.0417877,-72.529396,0.86415374,[-0.883  0.995 -2.05 ],5.741975,80608.555,-0.6626897,12.585392
True,41.964256,-104.836205,2.8153956,-1,0.008880022,0.88800216,0.07312166,226.17543,146.07,0.00014616418,-331.01163,,219,41.82222,0.010473433,272.1787,-58.83291,-107.65919,-115.86992,21900,0.014616419,0.8643956,-104.8361963391304,4562475,1857.875254869461,100,1.0473433,-89.14555,0.8643956,[-0.864  0.983 -2.082],7.3121657,152885.97,-0.6885972,35.518986
True,56.5032,-106.862625,2.2505045,-1,0.009198973,0.9198973,0.037733093,309.96335,147.95,0.0007851725,-416.82596,,220,58.742657,0.0077092694,348.05432,-68.77165,-118.06723,-120.756836,22000,0.07851725,0.85613155,-106.86262941047549,4577270,1864.1874315738678,100,0.77092695,-97.223595,0.85613155,[-0.892  0.988 -2.108],3.7733092,210247.3,-0.6787404,44.434483
True,75.084,-120.616554,1.249498,-1,0.009442739,0.9442739,0.021991743,296.13437,164.38,0.002595907,-416.75095,,221,84.909424,0.0039808224,357.30258,-59.44837,-124.287094,-134.50826,22100,0.25959072,0.86334705,-120.61655975267291,4593708,1870.8712418079376,100,0.39808226,-108.75882,0.86334705,[-0.895  0.981 -2.098],2.1991744,178546.02,-0.6990339,80.03214
True,38.738407,-99.98039,2.4552042,-1,0.008675738,0.86757386,0.061220005,258.76566,139.73,0.0005460696,-358.74606,,222,46.137142,0.009374018,299.93253,-58.81353,-103.69581,-111.93858,22200,0.05460696,0.860767,-99.98038356199861,4607681,1876.3414916992188,100,0.9374018,-84.95839,0.860767,[-0.891  0.983 -2.118],6.1220007,160495.52,-0.7046492,40.72981
True,44.04167,-98.958496,3.536694,-1,0.0076095457,0.7609545,0.051415708,276.04004,138.87,8.382456e-05,-374.99854,,223,41.825756,0.008974331,306.2589,-68.73963,-95.724686,-111.458435,22300,0.008382456,0.86232716,-98.95848900213838,4621568,1882.0635151863098,100,0.8974332,-72.217155,0.86232716,[-0.888  0.991 -2.124],5.141571,148998.1,-0.72287303,28.274994
True,43.17955,-98.004845,3.0378954,-1,0.00775559,0.775559,0.06304601,318.80096,137.17,0.0007087149,-416.8058,,224,46.110565,0.008384292,357.13358,-59.672203,-96.75408,-111.89837,22400,0.07087149,0.85941005,-98.00484854117036,4635285,1887.742104768753,100,0.8384292,-72.53828,0.85941005,[-0.86   0.984 -2.142],6.3046007,183603.38,-0.6898192,32.917526
True,58.49549,-114.2129,1.3196881,-1,0.009314544,0.9314544,0.030706706,302.6314,156.8,0.0021214867,-416.8443,,225,74.92353,0.005388723,358.47714,-58.367165,-120.70722,-128.10771,22500,0.21214867,0.86875737,-114.21290308460593,4650965,1893.6175377368927,100,0.5388723,-104.745186,0.86875737,[-0.849  0.977 -2.109],3.0706706,183545.25,-0.6977525,75.77548
True,73.55745,-115.22157,3.0798125,-1,0.008216873,0.8216874,0.04952457,301.63126,156.96,0.00042538997,-416.8528,,226,49.273907,0.008337078,358.02383,-58.82897,-116.14966,-129.11665,22600,0.042538997,0.85765415,-115.22156341820956,4666661,1899.2833032608032,100,0.8337078,-91.76461,0.85765415,[-0.854  0.973 -2.117],4.9524574,196856.98,-0.6967158,32.46951
True,67.4433,-117.42668,4.142493,-1,0.007969641,0.7969641,0.06147578,299.13953,161.47,0.00020456749,-416.5662,,227,38.273663,0.010121014,356.80588,-59.760307,-115.07915,-131.31223,22700,0.02045675,0.86584705,-117.42668519735336,4682808,1905.2522809505463,100,1.0121014,-86.81775,0.86584705,[-0.864  0.965 -2.116],6.1475782,215674.78,-0.7115475,24.140055
True,54.827957,-106.039925,4.073508,-1,0.0070955823,0.7095582,0.083140284,306.93024,146.04,0.00015574128,-412.97015,,228,33.434147,0.010011947,354.3098,-58.66035,-99.12722,-119.80559,22800,0.015574128,0.8622023,-106.0399188119173,4697412,1911.2494759559631,100,1.0011948,-71.344055,0.8622023,[-0.877  0.974 -2.13 ],8.314029,200549.16,-0.69189304,24.548866
True,79.83983,-120.86169,3.3839376,-1,0.007627758,0.7627759,0.04638539,295.64862,164.1,0.00017193434,-416.5103,,229,47.373455,0.008039552,358.08014,-58.43016,-102.24379,-134.74536,22900,0.017193435,0.863729,-120.86169219061732,4713822,1917.9431319236755,100,0.80395526,-76.704094,0.863729,[-0.897  0.967 -2.111],4.638539,178288.53,-0.65139717,29.551373
True,71.00193,-118.11277,4.2781324,-1,0.009269494,0.9269493,0.05717884,290.54337,162.43,4.706183e-05,-408.65616,,230,42.038235,0.0108843995,340.47162,-68.184555,-124.912094,-131.73466,23000,0.004706183,0.86845887,-118.11278054639698,4730065,1924.3456733226776,100,1.0884401,-96.7371,0.86845887,[-0.88   0.962 -2.07 ],5.717884,273759.97,-0.6633316,23.374685
True,60.315384,-107.55235,1.9284651,-1,0.008845814,0.8845814,0.04360949,309.21307,148.69,0.0010916761,-416.7654,,231,61.81619,0.0069522657,357.64896,-59.11646,-111.433426,-121.44453,23100,0.109167606,0.86527264,-107.55234649509191,4744934,1930.4784860610962,100,0.69522655,-92.14147,0.86527264,[-0.869  0.971 -2.082],4.360949,184923.23,-0.67382854,51.85471
True,53.245808,-108.601654,4.1232486,-1,0.00808068,0.8080681,0.047418583,299.987,150.31,0.00025646284,-408.58865,,232,46.719055,0.008629525,349.27866,-59.309998,-110.26611,-122.221275,23200,0.025646284,0.86186147,-108.60164932519197,4759965,1936.8749096393585,100,0.86295253,-82.610405,0.86186147,[-0.893  0.976 -2.093],4.7418585,186300.34,-0.6724258,24.252722
True,60.366707,-115.9637,3.7753625,-1,0.0080622565,0.80622566,0.052850332,292.64145,159.31,0.00024403814,-408.60516,,233,41.258606,0.00961992,349.6133,-58.991848,-115.13179,-129.58388,23300,0.024403814,0.86294067,-115.96370944321156,4775896,1943.7303385734558,100,0.961992,-88.6674,0.86294067,[-0.891  0.986 -2.091],5.285033,206174.44,-0.6658306,26.487522
True,39.82131,-101.81579,3.860156,-1,0.0071869534,0.7186954,0.03778043,206.05664,141.69,0.00093742576,-307.87244,,234,51.56045,0.0069660493,249.35619,-58.51625,-91.91278,-112.07821,23400,0.09374258,0.85466206,-101.81579651683569,4790065,1949.6292629241943,100,0.69660497,-71.74992,0.85466206,[-0.889  0.976 -2.085],3.7780433,70151.86,-0.6122053,25.90569
True,52.108597,-109.498085,1.6397052,-1,0.009716927,0.97169274,0.041615777,211.03409,150.91,0.0013739505,-320.53217,,235,61.70438,0.0076550054,261.4129,-59.119247,-112.668396,-120.182495,23500,0.13739505,0.8638475,-109.49808489650488,4805156,1955.8754558563232,100,0.76550055,-98.98691,0.8638475,[-0.89   0.981 -2.031],4.1615777,132902.19,-0.618315,60.986572
True,56.819107,-106.72134,4.0225554,-1,0.006658211,0.66582114,0.036729623,310.05896,147.65,0.0006402227,-416.7803,,236,50.256454,0.0066241478,357.7434,-59.036903,-93.57231,-120.61401,23600,0.06402227,0.86055994,-106.72134177908302,4819921,1961.7902286052704,100,0.66241485,-65.708725,0.86055994,[-0.885  0.974 -2.037],3.6729622,125614.766,-0.5864257,24.85982
True,41.70476,-99.993515,1.5377507,-1,0.008734446,0.8734446,0.029589714,221.3754,139.79,0.0014080285,-321.3689,,237,68.582115,0.0059117833,261.94324,-59.42567,-101.1294,-110.70581,23700,0.14080286,0.8608973,-99.99352308765054,4833900,1966.8877184391022,100,0.5911783,-87.845505,0.8608973,[-0.893  0.984 -2.005],2.9589715,97801.21,-0.6041563,65.030045
True,43.845203,-104.70914,5.176524,-1,0.007559355,0.7559355,0.06326082,187.89343,145.4,0.0003276871,-292.60257,,238,39.591785,0.00933749,234.21463,-58.38794,-95.20417,-114.46256,23800,0.03276871,0.8611412,-104.70914260700346,4848440,1971.474897146225,100,0.93374914,-73.013214,0.8611412,[-0.898  0.989 -2.023],6.326082,87978.9,-0.57346237,19.317982
True,40.622826,-106.727776,4.5814457,-1,0.008446753,0.84467524,0.086648986,172.05638,147.61,0.00043650603,-278.78415,,239,34.89753,0.011536953,219.82973,-58.954426,-104.56165,-116.02058,23900,0.043650605,0.86208755,-106.72777683019638,4863201,1976.2387046813965,100,1.1536953,-84.67104,0.86208755,[-0.864  0.994 -1.992],8.664899,107142.49,-0.5628591,21.827171
True,50.60222,-106.05433,2.1891003,-1,0.008901392,0.8901392,0.055337314,262.8775,146.85,0.00024121066,-368.93182,,240,46.736908,0.009502572,309.8637,-59.068115,-107.36006,-118.35204,24000,0.024121067,0.8562331,-106.05432006374002,4877886,1982.4778594970703,100,0.9502571,-89.164825,0.8562331,[-0.83   0.985 -1.982],5.5337315,181108.25,-0.5648783,45.680866
True,60.019066,-108.28473,2.0767622,-1,0.009264992,0.92649925,0.07738895,305.97025,149.69,0.0011072066,-414.25494,,241,47.785656,0.009684811,355.62305,-58.631905,-111.12037,-122.09323,24100,0.11072066,0.8643019,-108.28472678348422,4892855,1989.4659941196442,100,0.9684811,-91.22098,0.8643019,[-0.819  0.992 -1.984],7.738895,258458.73,-0.5505892,48.15188
True,39.334126,-98.73686,8.040905,-1,0.0056615253,0.5661525,0.032827254,204.28174,137.7,9.992434e-05,-303.0186,,242,42.778957,0.0065478114,244.33688,-58.681694,-81.6024,-108.83748,24200,0.009992435,0.86563873,-98.73685483455658,4906625,1995.3709337711334,100,0.6547811,-52.96059,0.86563873,[-0.809  0.999 -1.97 ],3.2827253,51255.31,-0.56744397,12.436411
True,37.598076,-97.12262,3.969945,-1,0.0082685985,0.8268599,0.069166504,216.4883,135.46,0.00010213709,-313.6109,,243,41.858776,0.009744975,254.78702,-58.823883,-96.47896,-107.57632,24300,0.010213709,0.85880256,-97.12261724993587,4920171,2001.0244934558868,100,0.9744975,-75.65026,0.85880256,[-0.804  1.013 -1.986],6.9166503,116251.336,-0.56127936,25.189266
True,44.35651,-100.60548,2.4180062,-1,0.007943463,0.7943462,0.043488,208.60992,140.2,0.0004314283,-309.2154,,244,59.41797,0.0065647447,248.43115,-60.78425,-98.88205,-110.91267,24400,0.043142833,0.86033726,-100.60548144474626,4934191,2006.6409149169922,100,0.6564745,-82.85445,0.86033726,[-0.813  1.002 -1.98 ],4.3488,75556.83,-0.59582514,41.356388
True,43.250877,-101.085304,4.4725323,-1,0.006780997,0.67809975,0.045231316,218.68738,140.76,0.00018576482,-319.7727,,245,42.904716,0.007822421,260.40225,-59.370453,-82.389496,-111.74441,24500,0.018576482,0.8545591,-101.08531109079719,4948267,2012.203421831131,100,0.7822421,-59.847263,0.8545591,[-0.784  1.004 -2.015],4.523132,84843.48,-0.6343369,22.358698
True,42.822372,-98.26381,1.8829602,-1,0.00850288,0.8502881,0.046158947,197.40303,136.49,0.0002791739,-295.66684,,246,54.245106,0.0078091654,236.46384,-59.20301,-90.96413,-108.119354,24600,0.027917389,0.865409,-98.26380457475781,4961916,2017.8384635448456,100,0.7809166,-77.44023,0.865409,[-0.791  1.014 -2.053],4.615895,90977.125,-0.6764526,53.10787
True,53.69851,-99.38793,4.660226,-1,0.0071730344,0.7173034,0.03521058,287.08417,138.74,0.0006546684,-386.4721,,247,54.787495,0.0065161553,327.29077,-59.18133,-96.02414,-112.270325,24700,0.065466836,0.8628139,-99.38793087869882,4975790,2023.2693047523499,100,0.65161556,-68.21418,0.8628139,[-0.779  1.017 -2.095],3.521058,117836.58,-0.6415099,21.458187
True,55.32332,-103.9255,1.4261142,-1,0.0097566,0.97565997,0.039184812,312.77618,143.41,0.0025347813,-416.7017,,248,74.98497,0.005635232,357.96906,-58.732635,-112.57009,-117.81554,24800,0.25347814,0.85762703,-103.92548694223166,4990131,2029.2577662467957,100,0.56352323,-95.98258,0.85762703,[-0.813  1.016 -2.06 ],3.9184813,206990.34,-0.6212078,70.12061
True,41.896225,-99.355934,2.3899088,-1,0.0075293914,0.75293916,0.044982266,284.3177,139.17,0.0004457331,-383.67365,,249,48.372272,0.0077786297,324.7409,-58.932724,-90.472534,-112.145065,24900,0.04457331,0.8695155,-99.35593847945333,5004048,2033.9439721107483,100,0.777863,-70.70141,0.8695155,[-0.824  1.02  -2.04 ],4.4982266,138175.05,-0.6203289,41.8426
True,38.32806,-102.742325,7.353487,-1,0.0077747554,0.7774756,0.10657307,147.74034,142.52,8.994212e-05,-250.48268,,250,26.076042,0.0130905695,192.25781,-58.22486,-96.65987,-111.09175,25000,0.008994212,0.8591091,-102.74233437106014,5018300,2039.7638669013977,100,1.309057,-74.01848,0.8591091,[-0.795  1.023 -2.039],10.657307,89431.99,-0.6192707,13.59899
True,48.06129,-101.01101,1.4275599,-1,0.008773426,0.8773425,0.032714423,279.55624,140.9,0.0010854676,-380.56726,,251,72.70048,0.0053762333,322.18958,-58.37767,-104.071526,-113.69657,25100,0.10854677,0.86486,-101.01100143834948,5032390,2045.630123615265,100,0.53762335,-88.914734,0.86486,[-0.802  1.01  -2.038],3.2714424,138142.61,-0.6262517,70.0496
True,49.559013,-105.49881,2.778617,-1,0.008280568,0.8280568,0.044477053,311.2141,145.72,0.00025278237,-416.7129,,252,50.34243,0.0082240505,358.09433,-58.618557,-109.08253,-119.38924,25200,0.025278239,0.8612558,-105.49880270838737,5046962,2051.415513277054,100,0.8224051,-85.928314,0.8612558,[-0.81   1.016 -2.045],4.4477053,189801.88,-0.6703208,35.98913
True,32.842075,-92.99736,6.8155766,-1,0.006506316,0.65063155,0.043331597,167.65869,130.89,0.0001443506,-260.65607,,253,36.67763,0.0085489545,202.24411,-58.411957,-81.80792,-101.6859,25300,0.01443506,0.8611537,-92.99736003011465,5060051,2056.8231794834137,100,0.85489553,-59.125057,0.8611537,[-0.787  1.011 -2.089],4.33316,50439.47,-0.6618024,14.672273
True,42.986355,-97.834564,3.919793,-1,0.0067915465,0.67915463,0.031769164,318.65796,136.17,0.00041901213,-416.4925,,254,51.69697,0.006564828,357.29663,-59.195877,-93.439354,-111.717636,25400,0.041901212,0.8565753,-97.83456107333302,5073668,2061.9607303142548,100,0.6564828,-65.95298,0.8565753,[-0.796  1.    -2.081],3.1769166,126938.09,-0.6476117,25.511553
True,39.753765,-102.04785,7.909892,-1,0.007183701,0.71837014,0.05860281,183.62675,141.76,4.8789072e-05,-285.6746,,255,35.830345,0.009613635,226.59843,-59.076157,-94.21707,-111.57034,25500,0.0048789075,0.86338484,-102.04785875350237,5087844,2068.365580558777,100,0.96136355,-67.435524,0.86338484,[-0.808  0.991 -2.067],5.860281,80972.305,-0.64177835,12.642398
True,46.583454,-103.38918,2.9913845,-1,0.008974714,0.8974715,0.101567216,186.22948,143.11,0.00028904522,-289.61865,,256,37.737114,0.011527919,229.505,-60.113644,-105.61061,-113.04313,25600,0.028904524,0.86476654,-103.3891759750247,5102155,2074.7773780822754,100,1.1527919,-88.9135,0.86476654,[-0.826  0.979 -2.061],10.156722,123595.28,-0.639038,33.429337
True,47.476933,-105.91336,1.4298106,-1,0.009699991,0.9699991,0.0895319,170.07018,146.86,0.002198044,-275.98352,,257,52.099712,0.009300851,216.98886,-58.99466,-108.58425,-115.11281,25700,0.21980439,0.86293566,-105.91335534781217,5116841,2080.6153671741486,100,0.9300852,-97.58404,0.86293566,[-0.833  0.989 -2.058],8.95319,104539.35,-0.63872516,69.93933
True,41.855385,-105.528984,7.742325,-1,0.0065420754,0.6542076,0.03476547,175.49396,146.49,3.9379178e-05,-281.02295,,258,41.304585,0.0077986345,221.74817,-59.274776,-88.401344,-114.896416,25800,0.0039379178,0.8630346,-105.52898315474391,5131490,2086.7912311553955,100,0.7798634,-62.336433,0.8630346,[-0.817  0.992 -2.058],3.4765472,57625.773,-0.6724613,12.916018
True,43.37056,-98.96704,2.8379931,-1,0.008783891,0.8783891,0.041878775,208.45953,138.33,0.000708736,-307.42657,,259,51.003063,0.0086094085,248.52863,-58.89794,-99.98364,-109.2146,25900,0.0708736,0.8633526,-98.96704560145736,5145323,2092.2195909023285,100,0.86094093,-82.72026,0.8633526,[-0.79   1.001 -2.091],4.1878777,111616.76,-0.65274197,35.236168
True,72.558,-123.12061,5.019573,-1,0.0067533003,0.67533004,0.048093516,291.08957,167.05,0.00017913245,-414.21017,,260,39.401924,0.0083750365,355.5328,-58.67736,-103.851944,-136.92764,26000,0.017913245,0.8690527,-123.1206217135489,5162028,2098.8194184303284,100,0.83750373,-72.91817,0.8690527,[-0.819  1.006 -2.072],4.809352,155932.9,-0.6519455,19.922012
True,46.487473,-100.922165,4.3212028,-1,0.007238477,0.7238476,0.073998466,261.14172,140.95,0.00024655732,-362.0639,,261,37.755524,0.009294098,303.14355,-58.920338,-91.36633,-112.99097,26100,0.024655731,0.8679173,-100.92217068076134,5176123,2104.884891271591,100,0.9294099,-66.27832,0.8679173,[-0.79   1.013 -2.071],7.399847,140948.2,-0.65045756,23.141705
True,40.1285,-96.14295,3.5363495,-1,0.007913736,0.7913736,0.05466078,258.86185,134.45,0.00025247814,-355.00476,,262,35.727955,0.010614231,296.27292,-58.73183,-92.02811,-107.97644,26200,0.025247816,0.8561177,-96.14294714406132,5189568,2110.941036939621,100,1.0614231,-69.77501,0.8561177,[-0.828  1.019 -2.069],5.466078,169188.25,-0.654726,28.277748
True,34.513474,-97.741745,5.3633537,-1,0.007896052,0.7896052,0.057883594,150.37965,136.72,0.00026441723,-248.12141,,263,44.495354,0.008818959,190.22115,-57.90027,-94.03779,-106.01247,26300,0.026441725,0.86048216,-97.74175381928683,5203240,2116.558587551117,100,0.8818959,-74.88371,0.86048216,[-0.82   1.029 -2.074],5.7883596,60182.453,-0.6447453,18.64505
True,46.364902,-103.288445,1.7615715,-1,0.0084576225,0.84576225,0.045309678,191.90659,143.65,0.0008658422,-295.19504,,264,58.230038,0.0071631963,236.88358,-58.311462,-107.193375,-113.12829,26400,0.086584225,0.8592024,-103.28844935715199,5217605,2121.7302894592285,100,0.7163196,-94.13353,0.8592024,[-0.797  1.019 -2.064],4.5309677,79264.484,-0.651033,56.767494
True,49.14179,-107.14854,1.739512,-1,0.009069288,0.90692884,0.041394573,212.70744,148.25,0.00064141996,-319.856,,265,58.11805,0.0076989434,260.6763,-59.179695,-108.99708,-117.810394,26500,0.064141996,0.8657106,-107.14853136122227,5232430,2127.5070366859436,100,0.76989436,-94.93508,0.8657106,[-0.784  1.024 -2.07 ],4.139457,116223.65,-0.65228266,57.48739
True,46.38522,-102.24545,2.249561,-1,0.007336248,0.7336248,0.0272616,314.3535,141.51,0.00082153303,-416.59897,,266,62.30117,0.0057067634,357.75604,-58.84292,-93.760895,-116.13209,26600,0.082153305,0.86492604,-102.24545416250825,5246581,2133.3087499141693,100,0.5706764,-72.932976,0.86492604,[-0.777  1.03  -2.071],2.72616,129175.62,-0.6327836,44.453117
True,42.07894,-94.696686,2.4015622,-1,0.0090045305,0.9004531,0.053441327,308.19495,132.69,0.00043764658,-402.89166,,267,51.127365,0.008803742,353.74524,-49.146423,-99.43797,-108.12642,26700,0.04376466,0.8615633,-94.69669801518322,5259850,2138.890000104904,100,0.88037425,-78.62596,0.8615633,[-0.752  1.033 -2.052],5.344133,218228.83,-0.6225522,41.63956
True,54.98919,-100.99778,4.774561,-1,0.00766451,0.76645106,0.051440943,245.96971,140.11,0.00018575756,-346.9675,,268,47.57589,0.008045563,288.17755,-58.789955,-100.776695,-112.56337,26800,0.018575756,0.8593788,-100.99778839379549,5273861,2144.7878034114838,100,0.80455625,-75.505005,0.8593788,[-0.719  1.033 -2.041],5.1440945,115906.28,-0.6077641,20.944334
True,58.169773,-102.986534,2.5329804,-1,0.008772893,0.8772893,0.04833758,313.754,142.66,0.0005087631,-416.7405,,269,54.516872,0.008013135,357.0208,-59.71971,-103.67838,-116.87788,26900,0.050876312,0.8618178,-102.98652493745088,5288127,2150.989556789398,100,0.8013135,-81.569824,0.8618178,[-0.709  1.022 -2.027],4.833758,205014.58,-0.58240443,39.479183
True,36.490276,-97.80422,5.512549,-1,0.00653096,0.653096,0.03483354,182.69598,136.21,0.00011000692,-280.50018,,270,44.15078,0.007345416,221.01952,-59.480667,-82.26382,-107.15421,27000,0.011000692,0.8582941,-97.80420925796032,5301748,2156.7634954452515,100,0.73454165,-60.311108,0.8582941,[-0.678  1.021 -2.001],3.483354,55251.4,-0.5452271,18.140429
True,43.270493,-102.3891,5.257735,-1,0.007089402,0.7089402,0.036856845,231.30841,141.46,0.00023513546,-333.6975,,271,45.24239,0.007799361,274.4143,-59.2832,-99.50864,-113.512344,27100,0.023513546,0.8629365,-102.38909989073872,5315894,2163.1516075134277,100,0.77993613,-74.003296,0.8629365,[-0.692  1.011 -1.964],3.6856844,87581.516,-0.5472804,19.019598
True,56.04426,-106.751854,1.510078,-1,0.009331464,0.93314636,0.033793166,305.03888,146.93,0.0013018437,-411.79074,,272,71.14535,0.005942707,352.3942,-59.396545,-110.93955,-120.47822,27200,0.13018437,0.8693373,-106.75185351118445,5330587,2169.610773563385,100,0.5942707,-94.071884,0.8693373,[-0.697  0.998 -1.966],3.3793168,187810.48,-0.5282874,66.22175
True,46.85343,-101.07899,2.2427099,-1,0.0084002735,0.8400274,0.035449825,293.4455,140.35,0.0012745234,-394.52448,,273,58.294388,0.007105216,335.6693,-58.855156,-101.45581,-114.22981,27300,0.12745234,0.8599435,-101.07899223789573,5344622,2175.0780804157257,100,0.7105216,-81.761566,0.8599435,[-0.717  0.996 -1.947],3.5449824,158349.69,-0.5107721,44.588917
True,50.510815,-101.73627,7.222355,-1,0.0059027467,0.59027475,0.037681565,226.73907,141.41,9.790808e-05,-328.47534,,274,43.114296,0.0067802416,269.58203,-58.893326,-86.22885,-112.685455,27400,0.009790808,0.86382306,-101.73626759886741,5358763,2180.6120223999023,100,0.6780242,-56.80355,0.86382306,[-0.704  1.004 -1.93 ],3.7681565,64801.86,-0.5168769,13.8459
True,52.96772,-112.49309,3.2003803,-1,0.008317189,0.831719,0.05476121,285.8435,154.74,0.00033015228,-398.3366,,275,47.612682,0.0087242555,329.63287,-68.70372,-112.87687,-125.77096,27500,0.03301523,0.86911416,-112.49308517605067,5374237,2186.9004254341125,100,0.87242556,-89.12325,0.86911416,[-0.705  0.989 -1.936],5.476121,180173.02,-0.5126856,31.246286
True,58.364475,-108.646194,5.7669325,-1,0.0063368906,0.6336891,0.042951167,246.6052,150.14,6.623238e-05,-355.2514,,276,39.959,0.007767707,295.34332,-59.908096,-92.18158,-120.48791,27600,0.006623238,0.8568972,-108.64619509637356,5389251,2192.554710626602,100,0.7767708,-63.74437,0.8568972,[-0.714  0.979 -1.932],4.295117,95251.96,-0.49759853,17.34024
True,48.59632,-105.10274,1.5563866,-1,0.009483482,0.9483481,0.07224121,201.38844,145.06,0.0020001722,-306.49118,,277,58.086845,0.008055713,238.34329,-68.147896,-108.23056,-115.31909,27700,0.20001723,0.86084044,-105.10272814020514,5403757,2198.279848098755,100,0.80557126,-95.4851,0.86084044,[-0.729  0.967 -1.917],7.224121,116730.0,-0.4782189,64.25139
True,37.475098,-101.85504,3.5675235,-1,0.008444758,0.8444758,0.038376063,191.21722,142.14,0.0005519584,-293.07227,,278,49.745506,0.008487851,234.4151,-58.657158,-103.68716,-111.624115,27800,0.05519584,0.8523951,-101.8550375276804,5417971,2204.2523534297943,100,0.84878516,-85.235435,0.8523951,[-0.725  0.961 -1.897],3.8376064,87542.35,-0.44689715,28.03065
True,36.663307,-107.63378,5.169743,-1,0.0074875457,0.7487545,0.06754097,158.0396,149.3,8.55024e-05,-265.67337,,279,33.750656,0.010490329,206.4614,-59.211983,-95.010704,-116.489555,27900,0.00855024,0.8687674,-107.63377528682351,5432901,2211.1004877090454,100,1.0490329,-74.87526,0.8687674,[-0.718  0.951 -1.866],6.7540975,74489.375,-0.5067368,19.34332
True,33.84894,-98.597565,3.9409456,-1,0.00893833,0.8938329,0.07177207,139.95045,137.2,0.00019950363,-238.54803,,280,38.12071,0.011388028,179.2593,-59.288742,-101.16137,-106.54919,28000,0.019950364,0.8616497,-98.59758167698979,5446621,2216.552762746811,100,1.1388028,-85.376,0.8616497,[-0.684  0.952 -1.926],7.177207,77233.4,-0.50386643,25.37462
