EmpiricalD2,InitialReturnMin,J_sample_variance,OptimizationReturnMean,Iteration,StdIWNorm,ESSClassic,EpisodesSoFar,EpRewMean,InitialBound,InitialReturnMean,EpLenMean,MaxIW,InitialReturnStd,MeanIW,OptimizationReturnMax,Weights,Bound,ReturnMeanIW,ReturnStepMax,MinIW,ESSRenyi,ReturnStepMaxmin,MeanEntropy,StdIW,MeanIWNorm,VarianceInit,MinIWNorm,MaxIWNorm,TimeElapsed,LearnableVariance,OptimizationReturnMin,EpThisIter,InitialReturnMax,TimestepsSoFar
8.22226,-200.69896,21971.262,116.36264,210,0.005990836,53.278908,21000,-84.33633096769452,-91.02629,-84.336334,118.9,2.8212254,24.948448,0.63974756,152.08739,[-1.015  1.179 -1.884],-72.53789,-53.354755,0.86557734,0.025904393,12.162106,0.86557734,-0.42547375,0.5990836,0.0063974755,-1,0.0002590439,0.028212253,4270.59162402153,True,,100,-48.611572,5000326
1.4613167,-234.42313,62440.375,144.56384,211,0.0065810983,68.22746,21100,-89.85927652180195,-97.67337,-89.859276,126.57,4.0334554,29.905748,0.9643884,176.32912,[-1.049  1.169 -1.844],-93.00492,-83.558846,0.8678795,0.1886866,68.431435,0.8678795,-0.39593822,0.65810984,0.009643883,-1,0.0018868659,0.040334553,4280.6175968647,True,,100,-58.094006,5012983
11.638789,-197.14801,17545.295,106.90475,212,0.007379461,35.649513,21200,-90.24326199963689,-96.81486,-90.24326,128.19,5.3033123,25.618958,0.54925686,138.72174,[-1.033  1.17  -1.815],-73.47951,-51.06005,0.86577034,0.005222436,8.591959,0.86577034,-0.3895875,0.7379461,0.0054925685,-1,5.222436e-05,0.05303312,4290.935755729675,True,,100,-58.42626,5025802
7.202933,-202.24191,30396.523,112.11237,213,0.0084916605,40.972733,21300,-90.12954549372196,-96.87094,-90.12955,126.17,4.9438663,30.728224,0.7074793,143.60498,[-1.031  1.188 -1.809],-81.25815,-63.165398,0.8562963,0.03161526,13.883234,0.8562963,-0.32878476,0.84916604,0.0070747924,-1,0.0003161526,0.049438663,4301.344438076019,True,,100,-58.636932,5038419
2.5848935,-175.45291,34432.96,89.18493,214,0.009721468,45.9504,21400,-86.26797493249178,-92.116394,-86.267975,122.54,6.1605186,22.214115,0.8963555,116.818596,[-1.049  1.197 -1.748],-85.63923,-76.23635,0.8630748,0.029840706,38.686314,0.8630748,-0.32156292,0.97214687,0.008963555,-1,0.00029840705,0.061605185,4312.523452997208,True,,100,-58.634315,5050673
10.425327,-194.83551,29983.758,103.86021,215,0.010238511,27.569563,21500,-90.97531387880444,-97.46983,-90.97532,127.9,6.342906,29.081215,0.6316714,136.65388,[-1.094  1.195 -1.74 ],-75.53448,-54.5648,0.8625851,0.0003677682,9.592025,0.8625851,-0.35870275,1.0238512,0.0063167145,-1,3.677682e-06,0.06342906,4322.887461423874,True,,100,-58.181625,5063463
7.768712,-244.73994,32490.027,156.72629,216,0.007439957,34.19814,21600,-88.01365561157465,-96.171646,-88.013664,124.32,4.7951937,28.701096,0.5363553,196.13744,[-1.105  1.178 -1.778],-68.089035,-45.35073,0.8564225,0.0023995969,12.872147,0.8564225,-0.3754546,0.7439957,0.0053635538,-1,2.3995968e-05,0.047951937,4332.637664318085,True,,100,-48.602505,5075895
3.9956465,-246.17514,63214.45,155.95398,217,0.00878,45.901768,21700,-90.22116324305534,-98.427,-90.22115,126.81,4.203949,30.12406,0.80875623,187.95561,[-1.037  1.173 -1.794],-82.90647,-66.50373,0.86972296,0.019720681,25.027239,0.86972296,-0.3416129,0.878,0.008087562,-1,0.0001972068,0.042039488,4342.303108692169,True,,100,-58.219524,5088576
3.801528,-184.36345,40748.63,99.65412,218,0.010811528,39.75628,21800,-84.70933103874326,-90.854774,-84.70933,119.67,6.3049736,22.157373,0.87828225,126.769104,[-1.031  1.185 -1.761],-83.25911,-71.277016,0.8662502,0.0064139515,26.305212,0.8662502,-0.34459087,1.0811528,0.008782823,-1,6.4139516e-05,0.06304973,4352.010757923126,True,,100,-57.59435,5100543
4.621354,-280.64847,66061.125,184.16315,219,0.007988914,46.003098,21900,-96.4853221078217,-105.84027,-96.48532,134.45,4.45371,35.4103,0.73738945,222.04178,[-1.007  1.171 -1.764],-89.897675,-69.787025,0.8660995,0.019720366,21.63868,0.8660995,-0.2862407,0.7988914,0.0073738946,-1,0.00019720366,0.0445371,4362.468206167221,True,,100,-58.60669,5113988
8.66326,-217.73898,43260.746,121.85201,220,0.011578442,19.919909,22000,-95.88697633862495,-103.144936,-95.88697,133.74,9.747057,33.411674,0.5774728,159.53076,[-0.98   1.173 -1.705],-71.81525,-50.452576,0.8649461,0.011273295,11.542998,0.8649461,-0.32201838,1.1578443,0.005774728,-1,0.000112732945,0.09747057,4373.088528394699,True,,100,-58.20822,5127362
2.4443448,-252.96384,65926.914,161.43257,221,0.007754264,54.24356,22100,-91.53126700386404,-99.963394,-91.53126,128.82,4.9108534,30.282578,0.84428424,193.98616,[-0.975  1.154 -1.741],-88.22599,-75.04286,0.870057,0.0570802,40.91076,0.870057,-0.32659817,0.77542645,0.0084428415,-1,0.000570802,0.04910853,4383.428163528442,True,,100,-58.977676,5140244
13.998241,-170.35802,15371.534,85.75167,222,0.008194082,32.36148,22200,-84.6063557639718,-90.28496,-84.60635,119.88,4.3582635,23.462275,0.56678385,111.413345,[-0.932  1.157 -1.746],-68.86099,-47.614952,0.85642374,0.0026690974,7.1437545,0.85642374,-0.35538065,0.81940824,0.0056678383,-1,2.6690974e-05,0.043582633,4393.192850112915,True,,100,-58.94467,5152232
3.268899,-288.19943,74032.09,198.33698,223,0.007890374,48.38618,22300,-89.86244199290871,-99.46909,-89.86245,126.27,5.9041805,34.690975,0.7639683,229.29082,[-0.861  1.164 -1.774],-84.241104,-66.87219,0.8627596,0.028439369,30.591341,0.8627596,-0.3330069,0.7890374,0.007639683,-1,0.0002843937,0.059041806,4404.45960521698,True,,100,-58.908615,5164859
14.605376,-198.73572,29765.605,107.670235,224,0.010098709,29.90064,22400,-91.06548126012086,-97.69001,-91.06549,127.71,5.46931,32.28317,0.6595521,140.45886,[-0.906  1.171 -1.752],-88.84879,-63.53186,0.8613907,0.00077272195,6.8467937,0.8613907,-0.3758952,1.0098708,0.006595521,-1,7.727219e-06,0.054693095,4415.968802452087,True,,100,-58.276855,5177630
14.0848255,-155.77438,5152.0767,70.33127,225,0.005068054,34.64252,22500,-85.44311970561743,-90.635605,-85.443115,121.2,2.4866521,20.28172,0.36897618,97.31454,[-0.907  1.152 -1.795],-48.416916,-28.929667,0.85935974,0.00017820703,7.0998397,0.85935974,-0.424131,0.5068054,0.0036897617,-1,1.7820703e-06,0.024866521,4427.594895601273,True,,100,-58.459846,5189750
5.6773405,-309.34485,95254.04,220.74242,226,0.009644073,32.09688,22600,-88.60243770733476,-98.913925,-88.60243,123.98,5.8600936,40.92799,0.66305125,260.08698,[-0.843  1.142 -1.843],-79.70531,-55.135933,0.8657202,0.0061924146,17.61388,0.8657202,-0.4659707,0.9644074,0.006630512,-1,6.192415e-05,0.058600936,4436.50440621376,True,,100,-49.25787,5202148
3.7252314,-353.61197,140681.06,263.29633,227,0.010312979,32.97225,22700,-90.31563541024923,-102.1027,-90.315636,126.98,8.679815,38.205193,0.7233212,295.13705,[-0.876  1.132 -1.885],-84.87407,-62.124016,0.8610436,0.0483961,26.84397,0.8610436,-0.4666132,1.031298,0.0072332127,-1,0.000483961,0.086798154,4447.345825433731,True,,100,-58.47491,5214846
7.7315607,-236.02187,43630.605,145.47061,228,0.008195857,41.972088,22800,-90.55125790819525,-98.41865,-90.55126,127.66,3.9058309,32.93334,0.69703764,177.36227,[-0.87   1.144 -1.886],-81.59235,-59.71652,0.8659065,0.010075125,12.933999,0.8659065,-0.47644022,0.81958574,0.006970377,-1,0.00010075125,0.03905831,4457.7949051856995,True,,100,-58.659584,5227612
5.6846743,-252.6539,47046.09,163.05156,229,0.0083366465,37.21073,22900,-89.60233751565218,-98.02414,-89.60233,125.65,6.009797,31.307241,0.64177483,194.43527,[-0.864  1.159 -1.895],-74.52359,-54.443874,0.85940754,0.014162849,17.591158,0.85940754,-0.42957637,0.8336646,0.006417747,-1,0.00014162848,0.06009797,4468.132719039917,True,,100,-58.218636,5240177
9.781361,-201.40497,26310.092,112.03527,230,0.008937328,32.01101,23000,-89.36970044150948,-96.083206,-89.369705,126.12,5.531149,27.88364,0.6132508,142.68582,[-0.825  1.153 -1.849],-76.95876,-55.962185,0.8678763,0.0020673207,10.223527,0.8678763,-0.45928124,0.89373285,0.0061325086,-1,2.0673207e-05,0.055311486,4477.761721611023,True,,100,-58.719143,5252789
1.7073903,-141.33359,21544.094,56.61753,231,0.0068768575,66.40517,23100,-84.71605636745691,-89.42717,-84.71606,119.32,4.2341547,19.227295,0.96684027,92.254715,[-0.834  1.17  -1.878],-84.65665,-78.50076,0.8653277,0.15078263,58.568916,0.8653277,-0.44035798,0.6876858,0.009668402,-1,0.0015078263,0.042341545,4486.725219249725,True,,100,-49.078873,5264721
7.0990095,-193.15656,40995.594,110.186905,232,0.011126978,33.278744,23200,-82.96964477226138,-89.40819,-82.96965,117.61,6.4539876,24.293373,0.78583,144.05753,[-0.86   1.167 -1.859],-84.0616,-66.906746,0.8649424,0.013026025,14.0864725,0.8649424,-0.43244344,1.112698,0.007858299,-1,0.00013026025,0.06453987,4496.965492725372,True,,100,-49.099033,5276482
8.349585,-186.95883,28142.895,100.03909,233,0.010410093,26.396313,23300,-86.91974545434117,-93.15171,-86.91975,122.53,8.256565,24.25443,0.62341386,138.21402,[-0.868  1.152 -1.851],-69.89183,-51.88417,0.8612178,0.0010934874,11.976644,0.8612178,-0.45853704,1.0410093,0.006234138,-1,1.0934874e-05,0.08256565,4507.064550638199,True,,100,-48.744816,5288735
6.8727784,-190.38629,38220.7,105.07083,234,0.011267045,31.581247,23400,-85.31546482414007,-91.66167,-85.31547,121.13,7.755833,23.962135,0.7654857,141.51964,[-0.81   1.157 -1.877],-82.05854,-65.421326,0.86768913,0.01379715,14.550157,0.86768913,-0.45655325,1.1267045,0.007654857,-1,0.0001379715,0.07755833,4517.692529678345,True,,100,-48.866653,5300848
1.1569159,-234.33313,59866.496,147.96597,235,0.004596799,82.09551,23500,-86.36716171860695,-94.17827,-86.36716,121.58,2.718782,29.917772,0.98431504,185.39648,[-0.808  1.142 -1.875],-91.02924,-82.62762,0.8632024,0.32684925,86.43671,0.8632024,-0.45420405,0.45967996,0.009843148,-1,0.0032684924,0.027187819,4527.300096273422,True,,100,-48.936653,5313006
1.825192,-326.57196,113877.21,236.65651,236,0.006502005,66.35929,23600,-89.91545529484749,-100.80119,-89.91546,125.46,4.0182204,40.23547,0.91319925,268.31876,[-0.81   1.146 -1.873],-94.627655,-79.92107,0.8679874,0.11368178,54.788757,0.8679874,-0.41156992,0.6502005,0.009131991,-1,0.0011368177,0.040182203,4537.77903676033,True,,100,-58.25321,5325552
11.626185,-173.83835,18049.256,84.54659,237,0.009153807,26.781427,23700,-89.29176199942827,-95.08637,-89.29177,125.21,6.5944843,24.943064,0.5536152,115.00436,[-0.8    1.144 -1.831],-66.88338,-47.125374,0.860458,0.0057134936,8.601274,0.860458,-0.42547843,0.9153808,0.005536152,-1,5.7134934e-05,0.06594484,4546.236739873886,True,,100,-58.833992,5338073
1.037988,-254.04335,67188.625,161.44778,238,0.001900817,96.49069,23800,-92.5955703149736,-101.06368,-92.595566,129.54,1.4735705,35.18995,0.9967147,195.75754,[-0.778  1.125 -1.844],-100.30566,-91.6782,0.86558974,0.58728266,96.34023,0.86558974,-0.43389672,0.1900817,0.009967147,-1,0.0058728266,0.014735704,4556.992603063583,True,,100,-58.285805,5351027
8.661907,-200.17244,43475.84,110.214264,239,0.012141579,26.000107,23900,-89.95816886052489,-96.63059,-89.958176,126.12,9.618191,26.953726,0.71969295,141.8324,[-0.772  1.126 -1.853],-82.89706,-63.259396,0.8587296,0.007331134,11.544802,0.8587296,-0.434082,1.2141579,0.007196929,-1,7.3311334e-05,0.09618191,4567.55618262291,True,,100,-58.340042,5363639
7.166666,-196.03362,27613.52,110.23015,240,0.0085265795,39.184715,24000,-85.80346729889511,-92.33792,-85.80347,121.13,5.126504,26.827854,0.6844264,146.79736,[-0.77   1.142 -1.853],-76.17763,-58.68448,0.8606771,0.006438782,13.953489,0.8606771,-0.4056908,0.852658,0.0068442645,-1,6.4387816e-05,0.05126504,4577.246093034744,True,,100,-49.23625,5375752
4.0906625,-323.1577,114838.13,231.138,241,0.0088649085,44.130173,24100,-92.01971004486084,-102.79164,-92.019714,127.69,5.093303,45.975132,0.787868,273.64722,[-0.721  1.148 -1.825],-90.613556,-68.82693,0.85413617,0.008588772,24.445919,0.85413617,-0.4056302,0.886491,0.00787868,-1,8.588772e-05,0.05093303,4587.937917947769,True,,100,-49.510506,5388521
2.8608942,-274.31635,95899.664,190.70718,242,0.0106018055,37.053673,24200,-83.60916058540344,-92.75304,-83.60916,118.26,6.8974257,26.779026,0.8134114,224.4153,[-0.671  1.139 -1.825],-80.267815,-64.8017,0.8638176,0.055077683,34.954105,0.8638176,-0.42286113,1.0601805,0.008134114,-1,0.00055077684,0.06897426,4597.538443803787,True,,100,-49.901047,5400347
7.5721226,-217.07611,49236.035,129.65863,243,0.009289513,43.688297,24300,-87.41747287392616,-94.65334,-87.41747,122.43,3.6867263,29.748314,0.81823164,167.4827,[-0.651  1.149 -1.842],-88.36171,-68.45041,0.8584376,0.00087784865,13.206337,0.8584376,-0.42865056,0.92895144,0.008182316,-1,8.7784865e-06,0.03686726,4607.272967100143,True,,100,-49.593407,5412590
5.3912635,-220.15884,54537.49,132.00021,244,0.010299918,39.49669,24400,-88.15861391946673,-95.49724,-88.158615,123.99,4.5015087,27.483194,0.832194,171.10144,[-0.61   1.135 -1.848],-91.227036,-74.1874,0.8572231,0.0069985962,18.548527,0.8572231,-0.4374418,1.0299919,0.00832194,-1,6.998596e-05,0.045015085,4617.976929426193,True,,100,-49.057396,5424989
5.7447143,-284.2069,48421.793,194.4882,245,0.007881431,33.72509,24500,-89.71868549078702,-99.192245,-89.71868,126.43,4.7062483,32.042835,0.56222105,234.64812,[-0.669  1.137 -1.856],-73.93283,-51.22647,0.86405015,0.0048719468,17.407307,0.86405015,-0.46453595,0.78814316,0.0056222104,-1,4.8719467e-05,0.047062483,4627.077021598816,True,,100,-49.558792,5437632
5.932011,-273.4293,68228.79,184.54149,246,0.008247628,42.34079,24600,-88.88779868245125,-98.002106,-88.887794,124.72,3.7380993,35.549576,0.7067637,224.4369,[-0.725  1.143 -1.883],-78.58656,-56.38801,0.8657414,0.012229457,16.857689,0.8657414,-0.4572118,0.8247629,0.007067637,-1,0.00012229456,0.037380993,4636.359950065613,True,,100,-48.992386,5450104
6.5007625,-281.29547,53030.38,192.6812,247,0.0066218344,49.03083,24700,-88.6142945663631,-97.990814,-88.614296,123.83,3.8444977,35.775097,0.64947015,232.11229,[-0.692  1.154 -1.876],-76.09144,-52.184517,0.86162984,0.011411833,15.382811,0.86162984,-0.42555663,0.66218346,0.0064947014,-1,0.000114118324,0.038444977,4645.613814592361,True,,100,-49.183186,5462487
8.696405,-275.194,54909.777,185.09666,248,0.00849892,32.716396,24800,-90.09731836527585,-99.27045,-90.09732,125.64,4.605661,32.15837,0.59264123,224.80902,[-0.692  1.168 -1.844],-76.71814,-49.666878,0.8584319,0.0126226675,11.499004,0.8584319,-0.486717,0.849892,0.0059264125,-1,0.00012622667,0.04605661,4655.773045301437,True,,100,-50.38497,5475051
3.753094,-288.36047,97738.59,197.88351,249,0.010064939,37.505783,24900,-90.47694890990853,-100.08897,-90.476944,126.1,7.148246,40.728554,0.77972305,238.64255,[-0.681  1.181 -1.906],-89.34451,-70.72324,0.85477436,0.013183368,26.644684,0.85477436,-0.50553346,1.0064939,0.0077972305,-1,0.00013183369,0.07148246,4665.207013130188,True,,100,-49.717934,5487661
3.129805,-313.67685,104680.41,219.70186,250,0.008850822,44.45909,25000,-93.97499918594957,-104.430885,-93.975,131.12,7.7457952,41.92514,0.7918764,263.92682,[-0.634  1.175 -1.924],-88.6597,-70.16191,0.86216307,0.08070449,31.95087,0.86216307,-0.46298474,0.88508224,0.007918764,-1,0.00080704485,0.07745795,4674.979496479034,True,,100,-49.750027,5500773
4.756371,-158.04404,26787.74,76.2664,251,0.012779846,23.364515,25100,-81.77763396069408,-87.04576,-81.77763,115.7,8.682672,21.722088,0.70564955,109.18276,[-0.653  1.182 -1.882],-63.831406,-52.342075,0.8614991,0.008768024,21.024433,0.8614991,-0.48390883,1.2779846,0.007056496,-1,8.768024e-05,0.08682671,4685.321316003799,True,,100,-48.861275,5512343
8.5485325,-185.78316,19190.309,99.97298,252,0.008565562,30.550312,25200,-85.81018296793103,-92.00295,-85.81019,120.86,5.3398185,27.598938,0.5681049,136.57825,[-0.606  1.188 -1.903],-65.531586,-47.425232,0.8703227,0.0040898654,11.697914,0.8703227,-0.48092702,0.85655624,0.0056810486,-1,4.0898653e-05,0.053398184,4695.989043712616,True,,100,-49.204903,5524429
7.2430377,-190.19969,36803.684,103.22381,253,0.011681888,28.320309,25300,-86.97588429152965,-93.31587,-86.975876,122.92,8.934822,26.85816,0.7342839,140.54459,[-0.664  1.184 -1.9  ],-78.87518,-61.812435,0.86335474,0.00093801686,13.806362,0.86335474,-0.48550418,1.168189,0.0073428387,-1,9.380168e-06,0.08934822,4706.0646414756775,True,,100,-49.655113,5536721
3.9713552,-186.54071,44325.805,104.26332,254,0.0114357285,34.752758,25400,-82.27738925680518,-88.49541,-82.27738,117.23,8.9735565,22.818577,0.83459806,137.77502,[-0.67   1.169 -1.904],-76.55493,-64.16349,0.86769223,0.007692611,25.18032,0.86769223,-0.49667376,1.1435729,0.00834598,-1,7.692611e-05,0.08973556,4716.394824743271,True,,100,-48.765686,5548444
6.902743,-229.67896,50650.36,140.56085,255,0.009921914,30.601519,25500,-89.11810039892792,-96.77406,-89.118095,124.66,4.9016695,35.321075,0.65885824,180.57643,[-0.694  1.158 -1.916],-71.29474,-51.180164,0.8638596,0.009716385,14.486995,0.8638596,-0.516754,0.9921914,0.006588582,-1,9.716385e-05,0.049016695,4727.517926931381,True,,100,-49.102524,5560910
4.511801,-320.07965,89064.42,231.63475,256,0.00767068,47.966377,25600,-88.44489255815745,-99.11421,-88.44489,124.62,3.525165,34.93835,0.736479,261.633,[-0.675  1.172 -1.936],-90.265564,-67.60286,0.8697299,0.0035810058,22.164099,0.8697299,-0.521822,0.767068,0.0073647904,-1,3.581006e-05,0.03525165,4737.451082706451,True,,100,-58.44667,5573372
9.756234,-187.02983,19064.76,104.37853,257,0.0075909556,37.728436,25700,-82.65130142062903,-88.88563,-82.651306,116.66,3.6950526,23.187637,0.5908619,138.22528,[-0.674  1.185 -1.941],-67.58177,-48.108868,0.85874116,0.005226462,10.249857,0.85874116,-0.5209967,0.7590956,0.005908619,-1,5.226462e-05,0.036950525,4747.061705112457,True,,100,-48.804546,5585038
3.2350101,-276.89374,49817.78,190.15125,258,0.0062552067,53.661655,25800,-86.74248071566224,-95.97226,-86.74248,121.37,2.9007492,34.959557,0.67313695,227.88148,[-0.737  1.187 -1.94 ],-78.528946,-61.928123,0.86758375,0.012624593,30.911804,0.86758375,-0.52797526,0.6255207,0.0067313695,-1,0.00012624593,0.02900749,4757.316286802292,True,,100,-49.01225,5597175
5.9292707,-213.16406,47277.246,131.10085,259,0.009337921,43.16624,25900,-82.0632242153585,-89.16869,-82.063225,115.94,5.2972517,25.194695,0.81380266,163.8935,[-0.782  1.191 -1.947],-82.88925,-65.58737,0.8645756,0.026805172,16.86548,0.8645756,-0.5067743,0.93379205,0.008138025,-1,0.00026805172,0.052972514,4766.502735614777,True,,100,-49.27057,5608769
6.176677,-214.41718,34426.02,130.9023,260,0.008675391,37.92029,26000,-83.51487868189811,-90.66212,-83.514885,118.05,6.6379976,26.81225,0.67803186,163.99051,[-0.76   1.203 -1.926],-76.85878,-59.095806,0.8613212,0.018600073,16.189934,0.8613212,-0.4888,0.86753917,0.0067803185,-1,0.00018600072,0.06637997,4776.033856391907,True,,100,-50.426662,5620574
3.7455397,-244.56618,88378.586,157.24063,261,0.01356524,22.963604,26100,-87.32555032238365,-95.47775,-87.32555,122.08,12.710274,36.08993,0.740627,195.79607,[-0.718  1.21  -1.908],-78.67161,-62.894318,0.8618524,0.0197368,26.698421,0.8618524,-0.49170876,1.356524,0.0074062687,-1,0.000197368,0.12710273,4785.926737070084,True,,100,-48.77011,5632782
4.285149,-218.64607,59183.36,129.08694,262,0.011957863,29.116953,26200,-89.55912630200386,-96.84732,-89.55913,125.37,8.8287325,31.225311,0.76639974,169.04065,[-0.722  1.198 -1.911],-79.69615,-64.60914,0.8563594,0.005280936,23.33641,0.8563594,-0.5080871,1.1957864,0.007663997,-1,5.280936e-05,0.08828732,4796.004421710968,True,,100,-49.60542,5645319
1.6249526,-154.94266,26269.682,72.65698,263,0.007381366,62.41326,26300,-82.28567805230618,-87.45043,-82.285675,116.71,4.2217093,22.417185,0.95116913,97.62154,[-0.674  1.191 -1.927],-83.01817,-76.43447,0.865257,0.22826976,61.540257,0.865257,-0.52316284,0.7381366,0.009511691,-1,0.0022826975,0.04221709,4806.205237865448,True,,100,-57.32112,5656990
8.259914,-200.59604,31714.969,114.18642,264,0.009565341,33.09848,26400,-86.40961986094713,-93.096146,-86.40962,121.45,6.0816092,28.578674,0.6728009,150.87433,[-0.659  1.197 -1.942],-75.338486,-56.121338,0.8583348,0.0039610555,12.106663,0.8583348,-0.60604036,0.95653415,0.00672801,-1,3.9610553e-05,0.06081609,4816.774091720581,True,,100,-49.72171,5669135
4.0315995,-353.80365,96726.37,266.89612,265,0.0070869145,48.875755,26500,-86.90755398988723,-98.70101,-86.90756,121.96,3.5645792,48.12169,0.6929319,304.12552,[-0.654  1.205 -2.025],-82.39909,-58.719196,0.8627438,0.04482314,24.80405,0.8627438,-0.60651296,0.7086915,0.006929319,-1,0.00044823138,0.03564579,4825.972738981247,True,,100,-49.67813,5681331
3.297624,-231.91281,67098.59,143.43016,266,0.009375307,47.651268,26600,-88.48266326546668,-96.2131,-88.482666,123.86,5.3821373,33.809883,0.894478,183.18094,[-0.644  1.194 -2.025],-86.921165,-72.8832,0.86236715,0.017178323,30.324863,0.86236715,-0.5875614,0.9375307,0.008944781,-1,0.00017178322,0.05382137,4836.364248752594,True,,100,-48.73188,5693717
3.3140628,-260.15686,89348.78,171.69351,267,0.010379425,40.981663,26700,-88.46335246160626,-97.13524,-88.463356,124.27,7.179248,31.480284,0.8649173,201.50763,[-0.683  1.193 -2.007],-87.291275,-71.50446,0.8577495,0.023158569,30.174442,0.8577495,-0.60117215,1.0379425,0.008649171,-1,0.00023158568,0.071792476,4846.553264379501,True,,100,-58.64923,5706144
5.1936555,-215.26668,50504.098,132.04562,268,0.01151091,27.468983,26800,-83.22106742262841,-90.39662,-83.22106,117.69,8.494625,24.835707,0.70838445,166.19623,[-0.647  1.186 -2.02 ],-74.57604,-58.223244,0.864929,0.026521169,19.254261,0.864929,-0.60338527,1.1510909,0.0070838444,-1,0.00026521168,0.08494625,4856.05565905571,True,,100,-49.070454,5717913
5.833044,-285.1798,61790.152,190.68884,269,0.007983651,38.99346,26900,-94.49094722390174,-103.99694,-94.49096,130.83,5.503408,46.180347,0.638277,226.074,[-0.673  1.176 -2.022],-81.37367,-58.41508,0.85717803,0.041205198,17.143707,0.85717803,-0.55428386,0.79836506,0.0063827704,-1,0.00041205197,0.05503408,4865.220649719238,True,,100,-59.105797,5730996
5.261344,-280.82056,92328.65,185.54922,270,0.010050546,36.636288,27000,-95.27134506627917,-104.632034,-95.27135,131.6,7.143675,42.971912,0.76423186,231.0436,[-0.71   1.179 -1.973],-89.60891,-68.137726,0.8587574,0.0090336,19.00655,0.8587574,-0.5594172,1.0050547,0.0076423194,-1,9.0336e-05,0.07143675,4875.997650146484,True,,100,-49.776962,5744156
1.2580972,-222.79407,50911.29,135.94513,271,0.0047031064,80.68988,27100,-86.84893236935139,-94.2754,-86.84894,122.92,3.4427798,28.633995,0.9613949,172.77415,[-0.692  1.191 -1.978],-91.46352,-83.13362,0.8638642,0.28137767,79.485115,0.8638642,-0.54245055,0.47031063,0.009613948,-1,0.0028137767,0.034427796,4885.997703790665,True,,100,-50.01991,5756448
7.5443745,-225.29245,29772.23,140.76768,272,0.007797735,34.846382,27200,-84.52476684331894,-92.03451,-84.524765,119.53,3.8844628,26.531408,0.5702668,175.97612,[-0.705  1.19  -1.961],-68.44626,-47.81921,0.8588375,0.013635582,13.2549095,0.8588375,-0.5431518,0.7797735,0.0057026683,-1,0.00013635583,0.038844626,4895.462611436844,True,,100,-49.316334,5768401
5.856015,-260.31055,51780.363,172.49994,273,0.008120297,37.2098,27300,-87.81061597749591,-96.487625,-87.810616,123.53,5.243833,33.641068,0.6251074,211.22751,[-0.715  1.176 -1.962],-70.40599,-49.408295,0.86390376,0.0076664537,17.076458,0.86390376,-0.62703717,0.8120297,0.006251074,-1,7.666454e-05,0.05243833,4906.706797122955,True,,100,-49.083042,5780754
1.4054021,-328.56287,109421.86,235.58662,274,0.0047631967,79.216995,27400,-92.9762403640151,-103.92833,-92.97624,129.49,3.0093808,39.014652,0.9299374,269.388,[-0.717  1.173 -2.046],-98.56752,-85.58385,0.86506754,0.21304777,71.154015,0.86506754,-0.611757,0.47631967,0.009299374,-1,0.0021304777,0.030093808,4917.327093601227,True,,100,-59.174866,5793703
4.8855453,-254.74107,47051.566,167.57817,275,0.00770661,45.264862,27500,-87.16291485875846,-95.65429,-87.16292,122.78,4.679877,31.661524,0.7008271,205.71304,[-0.698  1.173 -2.031],-84.88968,-66.12098,0.8592316,0.0043484457,20.468544,0.8592316,-0.63143724,0.7706611,0.0070082718,-1,4.3484455e-05,0.046798766,4927.589136600494,True,,100,-49.028038,5805981
2.164411,-408.66714,195019.44,312.75125,276,0.0074935383,58.079384,27600,-95.91590324059129,-109.53814,-95.91591,133.3,5.5003505,55.50597,0.8820315,350.23227,[-0.663  1.163 -2.05 ],-95.977585,-75.93663,0.862712,0.100006364,46.201946,0.862712,-0.6125732,0.7493538,0.008820315,-1,0.0010000636,0.055003505,4938.1305809021,True,,100,-58.434875,5819311
1.8560504,-266.55737,80039.18,180.05615,277,0.007523431,59.312748,27700,-86.50121344193816,-95.38646,-86.50121,121.66,5.3189373,29.890068,0.9083657,207.61285,[-0.682  1.17  -2.032],-89.278694,-77.173706,0.8635558,0.12426279,53.87785,0.8635558,-0.60662216,0.7523432,0.009083656,-1,0.0012426279,0.05318937,4948.519819974899,True,,100,-58.94451,5831477
1.916734,-410.1363,176787.6,319.96182,278,0.0063068736,66.06555,27800,-90.17446718022228,-103.84568,-90.17446,125.9,3.6627622,41.653057,0.879997,360.77457,[-0.71   1.174 -2.026],-94.90428,-75.97702,0.8515996,0.12406344,52.17208,0.8515996,-0.5696737,0.6306873,0.008799969,-1,0.0012406344,0.03662762,4959.350236654282,True,,100,-49.361717,5844067
3.2946868,-321.3431,131939.4,235.50218,279,0.009890298,41.44397,27900,-85.84094737246633,-96.55238,-85.84095,120.94,5.633829,34.314747,0.83205926,262.5925,[-0.695  1.17  -1.989],-87.9255,-68.48288,0.86559093,0.029893145,30.351898,0.86559093,-0.56936604,0.9890299,0.008320591,-1,0.00029893144,0.05633829,4970.467687368393,True,,100,-58.7506,5856161
1.7194235,-378.05585,174124.67,284.46494,280,0.007623964,59.57377,28000,-93.59092541754245,-106.19279,-93.59093,130.35,4.28578,42.811104,0.9255005,319.42484,[-0.676  1.159 -1.988],-101.78349,-85.25908,0.8597872,0.06947326,58.159027,0.8597872,-0.590422,0.76239645,0.009255004,-1,0.0006947326,0.0428578,4981.681221961975,True,,100,-58.63101,5869196
