OptimizationReturnMin,InitialReturnMean,VarianceInit,TimeElapsed,OptimizationReturnMax,MeanEntropy,InitialReturnMin,MinIWNorm,EmpiricalD2,MeanIW,StdIW,OptimizationReturnMean,ESSClassic,MeanIWNorm,Weights,Iteration,EpisodesSoFar,MinIW,MaxIW,StdIWNorm,InitialReturnStd,TimestepsSoFar,EpRewMean,ReturnStepMaxmin,Bound,EpLenMean,InitialReturnMax,MaxIWNorm,ReturnStepMax,InitialBound,ESSRenyi,LearnableVariance,EpThisIter,ReturnMeanIW,J_sample_variance
,-83.24145,-1,3982.498536348343,173.02402,-0.6692817,-224.41917,4.9669998e-05,4.5141835,0.7538684,1.316702,141.17772,24.687761,0.0075386846,[ 0.247  1.22  -2.07 ],209,20900,0.004967,10.266043,0.013167019,26.958384,4574218,-83.241450522393,0.86703646,-71.930786,117.42,-51.395164,0.102660425,0.86703646,-90.722084,22.152401,True,100,-56.036964,77893.375
,-86.10593,-1,3991.880507707596,201.4295,-0.66484994,-252.51186,0.0002047282,6.9234247,0.63033134,0.72492623,166.40594,43.053993,0.006303313,[ 0.273  1.209 -2.088],210,21000,0.02047282,3.719315,0.0072492617,36.545998,4586336,-86.10592578023672,0.8638119,-74.544044,121.18,-51.082344,0.03719315,0.8638119,-94.52299,14.443719,True,100,-52.396736,42711.047
,-92.708664,-1,4000.2868156433105,366.0531,-0.6641297,-416.91504,0.0008601798,3.0136793,0.90058494,0.82840794,324.20636,54.167248,0.00900585,[ 0.288  1.221 -2.084],211,21100,0.08601798,4.2577124,0.00828408,57.492992,4599253,-92.70865467816591,0.8562299,-102.80814,129.17,-50.861923,0.04257712,0.8562299,-106.60582,33.18203,True,100,-78.682724,222410.34
,-85.1731,-1,4008.1016030311584,365.47174,-0.61511284,-416.9408,0.0009331337,2.5236323,0.81249654,0.5856144,331.7677,65.81139,0.008124964,[ 0.323  1.224 -2.083],212,21200,0.09331337,3.0940962,0.005856144,50.852745,4611237,-85.17310016915202,0.8631407,-87.77704,119.84,-51.469063,0.030940961,0.8631407,-99.07111,39.625423,True,100,-65.69871,157829.47
,-82.87866,-1,4018.1183893680573,277.47647,-0.6142864,-328.6588,0.0011104795,1.4061,0.9565,0.56180584,245.78014,74.35016,0.009565,[ 0.327  1.227 -2.034],213,21300,0.111047946,3.9476414,0.0056180586,35.479397,4622951,-82.87866370797157,0.8644208,-89.60215,117.14,-51.18233,0.039476413,0.8644208,-93.833954,71.1187,True,100,-76.611465,120138.766
,-87.983116,-1,4028.1232194900513,281.61118,-0.60027903,-332.73187,0.0012595233,2.1740642,0.8139572,1.007062,244.74875,39.513706,0.008139571,[ 0.339  1.222 -2.033],214,21400,0.12595233,9.244683,0.010070619,41.114418,4635319,-87.98311952993274,0.86075664,-87.153854,123.68,-51.120697,0.092446834,0.86075664,-99.07418,45.996803,True,100,-70.80041,133258.36
,-92.20159,-1,4039.5202140808105,239.55847,-0.56853384,-291.22626,0.0006034154,3.6950934,0.8287122,0.95393574,199.02467,43.009914,0.0082871225,[ 0.323  1.215 -2.019],215,21500,0.06034154,7.0332174,0.009539357,48.705643,4648166,-92.20159658297896,0.8611009,-93.07797,128.47,-51.66778,0.07033217,0.8611009,-101.909134,27.062916,True,100,-74.41753,102803.05
,-86.029205,-1,4048.628915309906,205.57407,-0.5478827,-256.73163,0.0025356193,1.2618034,0.9606562,0.4984223,170.70242,78.79042,0.009606562,[ 0.36   1.211 -1.987],216,21600,0.25356194,2.750702,0.004984223,31.737656,4660325,-86.02920711323618,0.86074173,-90.51307,121.59,-51.157566,0.027507018,0.86074173,-94.58693,79.25165,True,100,-80.90018,69609.08
,-81.76559,-1,4057.5058608055115,131.74527,-0.5263361,-182.8944,0.00035289355,6.3853145,0.7577408,1.1163403,101.1288,31.541159,0.0075774067,[ 0.346  1.212 -1.967],217,21700,0.035289355,6.870678,0.011163404,24.433678,4671935,-81.76559453710914,0.85804784,-73.46868,116.1,-51.149117,0.06870678,0.85804784,-87.862076,15.660935,True,100,-58.063374,35574.977
,-91.16836,-1,4067.2149789333344,287.69943,-0.48030642,-339.2425,0.00019206041,3.5618382,0.751595,0.7006295,248.0741,53.50516,0.00751595,[ 0.361  1.198 -1.945],218,21800,0.019206041,4.3609715,0.007006294,41.87058,4684670,-91.16836359381676,0.8542543,-88.03894,127.35,-51.543056,0.043609712,0.8542543,-102.47644,28.075392,True,100,-66.69739,95835.28
,-83.172806,-1,4076.482922554016,203.12393,-0.4501343,-253.89584,0.00020535433,5.401689,0.592602,0.7464012,170.72302,38.66347,0.00592602,[ 0.348  1.191 -1.899],219,21900,0.020535434,5.2974014,0.0074640117,25.466679,4696492,-83.1728042268753,0.863841,-70.829124,118.22,-50.771904,0.05297401,0.863841,-91.63599,18.512728,True,100,-51.159363,37971.73
,-85.34601,-1,4086.48325920105,145.92874,-0.4295322,-197.00368,0.00015183489,10.446676,0.5166215,0.5949661,111.65768,42.986843,0.005166215,[ 0.342  1.178 -1.869],220,22000,0.015183489,3.8368938,0.00594966,28.479305,4708526,-85.34600127890707,0.8551423,-65.985176,120.34,-51.07493,0.038368937,0.8551423,-91.91279,9.572423,True,100,-44.76045,15610.932
,-81.16194,-1,4096.004126787186,95.33301,-0.44097048,-146.88757,2.3046468e-05,11.714926,0.70721006,1.033189,65.72563,31.904688,0.0070721013,[ 0.294  1.191 -1.848],221,22100,0.002304647,7.0842295,0.010331891,19.503513,4720136,-81.16193702682853,0.8564354,-72.58101,116.1,-51.55456,0.070842296,0.8564354,-86.05819,8.5361185,True,100,-55.822567,16241.29
,-83.98681,-1,4105.4049689769745,173.13026,-0.42861047,-224.17114,4.4639288e-05,8.582355,0.4819431,0.6001124,140.18433,39.207893,0.004819431,[ 0.286  1.21  -1.86 ],222,22200,0.0044639288,3.4669037,0.0060011237,32.123493,4731972,-83.98680511653423,0.8573561,-62.06127,118.36,-51.04088,0.034669038,0.8573561,-91.45918,11.651814,True,100,-40.170467,20052.477
,-81.23314,-1,4115.680926322937,158.10805,-0.423483,-208.72202,0.0050279587,1.0702562,0.97060114,0.28370482,127.48888,92.1287,0.00970601,[ 0.289  1.193 -1.848],223,22300,0.5027959,2.0335436,0.0028370481,23.113363,4743487,-81.23313976690173,0.8649576,-86.64644,115.15,-50.613968,0.020335436,0.8649576,-88.19054,93.43557,True,100,-79.448784,43201.598
,-85.21861,-1,4124.70249414444,199.94028,-0.4176018,-250.75887,0.00015565107,4.2286596,0.67316437,0.86558783,165.54025,37.687378,0.0067316443,[ 0.278  1.194 -1.842],224,22400,0.015565108,6.0976887,0.008655879,32.153214,4755493,-85.2186091980338,0.8643269,-75.76027,120.06,-50.81859,0.060976885,0.8643269,-93.57724,23.648155,True,100,-58.571835,48443.34
,-81.51868,-1,4134.293320178986,158.1455,-0.4134514,-209.52118,0.00011954897,9.156469,0.679216,0.85144746,128.0025,38.888603,0.0067921598,[ 0.3    1.207 -1.837],225,22500,0.011954897,4.3542466,0.008514475,25.428905,4767073,-81.51867938175798,0.85819113,-77.06645,115.8,-51.37569,0.043542463,0.85819113,-88.502716,10.92124,True,100,-55.932983,33400.65
,-83.67625,-1,4143.525574684143,265.85013,-0.4013985,-317.00327,0.0026491412,1.234231,0.92669606,0.51604694,233.32701,76.32996,0.009266961,[ 0.316  1.224 -1.832],226,22600,0.26491413,3.2758775,0.0051604696,30.558186,4778892,-83.67625278174877,0.8582704,-88.49904,118.19,-51.153145,0.032758772,0.8582704,-94.24303,81.02211,True,100,-76.75978,102875.08
,-87.22255,-1,4153.438202619553,202.00674,-0.3635993,-252.96373,0.0017449234,1.7500114,0.90647215,0.7383735,165.74117,60.114098,0.009064722,[ 0.297  1.223 -1.82 ],227,22700,0.17449234,5.974923,0.007383735,35.30813,4791193,-87.22255464702845,0.8687009,-87.24724,123.01,-50.95699,0.05974923,0.8687009,-95.65468,57.142483,True,100,-76.09255,70495.61
,-87.59252,-1,4164.928902626038,341.51706,-0.35695085,-392.6571,0.0043153465,1.1100013,1.0013115,0.3497236,305.06458,89.12765,0.010013115,[ 0.282  1.221 -1.783],228,22800,0.43153465,2.1620455,0.003497236,44.37046,4803541,-87.59251429080963,0.86381984,-98.70631,123.48,-51.140038,0.021620454,0.86381984,-100.681076,90.08998,True,100,-84.91663,170280.2
,-83.241066,-1,4173.74613070488,134.71115,-0.34459355,-186.70575,0.005539995,1.0585179,0.98401123,0.23675358,103.464676,94.52793,0.009840111,[ 0.279  1.225 -1.776],229,22900,0.55399954,1.6300162,0.0023675356,22.376917,4815367,-83.24106532350183,0.8547604,-89.02806,118.26,-51.994595,0.016300162,0.8547604,-89.464584,94.47171,True,100,-82.62503,34988.566
,-84.596794,-1,4184.939861059189,187.04257,-0.34875762,-237.99864,0.0022347232,1.3214244,0.9436879,0.61024374,153.40184,70.51356,0.009436878,[ 0.275  1.224 -1.764],230,23000,0.22347233,3.4878697,0.0061024376,30.716183,4827342,-84.59679320275784,0.86503625,-86.68156,119.75,-50.956074,0.034878697,0.86503625,-92.53008,75.67592,True,100,-77.56199,61252.617
,-82.61095,-1,4193.65936589241,165.09317,-0.3841125,-216.60208,0.00031917827,5.635694,0.63713855,0.81484663,133.99113,37.94165,0.0063713854,[ 0.29   1.229 -1.768],231,23100,0.03191783,4.6921587,0.008148465,29.14826,4839009,-82.61094931036234,0.85464084,-73.99741,116.67,-51.508904,0.046921585,0.85464084,-89.831024,17.744043,True,100,-56.857243,28467.666
,-80.55315,-1,4204.73388004303,155.47972,-0.37231192,-206.36389,0.001947833,1.2117201,0.9762936,0.48443574,125.81075,80.243095,0.009762936,[ 0.233  1.225 -1.803],232,23200,0.1947833,3.0096416,0.0048443573,23.93441,4850455,-80.5531490778923,0.8622853,-83.98206,114.46,-50.884174,0.030096415,0.8622853,-87.431946,82.527306,True,100,-76.41001,45712.754
,-86.93834,-1,4215.40975189209,178.10638,-0.38107368,-228.94678,0.0001269693,6.763727,0.67058843,0.8603361,142.00844,37.793194,0.0067058844,[ 0.23   1.23  -1.791],233,23300,0.012696931,5.013399,0.008603362,35.572506,4862668,-86.93832936495542,0.8621756,-73.445656,122.13,-50.840393,0.05013399,0.8621756,-94.56988,14.784748,True,100,-53.598133,42888.605
,-86.00327,-1,4225.84521484375,156.5649,-0.3504808,-207.57635,0.00015648248,7.7559056,0.67113787,0.7753505,121.57309,42.832672,0.006711378,[ 0.227  1.248 -1.8  ],234,23400,0.015648248,4.286261,0.007753505,25.79529,4874812,-86.00326894193887,0.86231345,-75.75078,121.44,-51.01146,0.04286261,0.86231345,-92.922485,12.893401,True,100,-56.48117,29439.385
,-78.16852,-1,4235.630647659302,118.3423,-0.35119653,-169.37494,5.2807674e-05,9.946983,0.74470055,1.0735563,91.206436,32.48658,0.0074470043,[ 0.22   1.264 -1.769],235,23500,0.0052807676,6.6238174,0.010735563,22.511604,4885925,-78.1685164527595,0.86281943,-73.39258,111.13,-51.032642,0.06623817,0.86281943,-83.81434,10.053299,True,100,-55.586285,28182.352
,-77.049675,-1,4244.394317150116,136.73825,-0.4431657,-187.66824,2.5480913e-06,11.750474,0.578368,0.76615244,110.61856,36.30058,0.0057836794,[ 0.211  1.285 -1.77 ],236,23600,0.00025480913,3.9523714,0.007661524,22.397621,4896956,-77.04968208283186,0.86813736,-64.71801,110.31,-50.929996,0.039523713,0.86813736,-83.30528,8.510295,True,100,-43.27443,19471.477
,-84.793465,-1,4254.563329696655,161.51724,-0.44245306,-212.49702,0.0007928405,2.1700568,0.92120767,0.91986734,127.70355,50.072807,0.009212077,[ 0.206  1.297 -1.862],237,23700,0.07928405,6.112325,0.009198673,28.570187,4908967,-84.7934672434628,0.8612822,-84.130974,120.11,-50.97979,0.061123252,0.8612822,-91.87669,46.08174,True,100,-73.69658,54173.832
,-77.912155,-1,4263.647297620773,134.50134,-0.38047266,-185.25409,0.00018491305,6.7525387,0.71721023,0.7385939,107.34194,48.53146,0.007172102,[ 0.219  1.307 -1.861],238,23800,0.018491305,4.0207467,0.0073859384,24.618,4920063,-77.9121519048512,0.86452496,-69.476364,110.96,-50.752754,0.040207468,0.86452496,-84.08728,14.809245,True,100,-53.429874,25274.7
,-80.847565,-1,4272.904630184174,170.76561,-0.34127897,-221.52507,0.00066263846,2.9233217,0.8634874,1.0036172,140.6775,42.53685,0.008634875,[ 0.231  1.296 -1.799],239,23900,0.06626385,7.4986095,0.010036171,22.388844,4931532,-80.8475684531033,0.8567543,-80.04385,114.69,-50.75946,0.07498609,0.8567543,-88.231735,34.20766,True,100,-67.4186,57920.22
,-78.24606,-1,4281.835992097855,114.55657,-0.2946362,-164.64839,0.0002691004,5.0261474,0.8008859,0.95499074,86.40232,41.29057,0.008008859,[ 0.198  1.292 -1.76 ],240,24000,0.02691004,4.9085994,0.009549907,19.656446,4942690,-78.24606578797102,0.86323106,-72.714325,111.58,-50.09182,0.049085993,0.86323106,-83.734344,19.895954,True,100,-60.410114,25034.559
,-78.39105,-1,4290.035058498383,115.73624,-0.35364836,-166.34239,1.237899e-05,12.064768,0.5305868,0.72418165,87.951324,34.930004,0.0053058676,[ 0.153  1.299 -1.714],241,24100,0.001237899,4.0494337,0.0072418163,23.002064,4953844,-78.39105795666575,0.8660088,-60.339478,111.54,-50.60616,0.040494338,0.8660088,-83.9358,8.288597,True,100,-41.080147,12551.389
,-83.22425,-1,4300.235410928726,218.31482,-0.3282326,-268.9057,0.0002654586,6.3863,0.60626733,0.67655337,185.68146,44.537373,0.0060626734,[ 0.213  1.286 -1.773],242,24200,0.02654586,4.063322,0.0067655337,33.25843,4965607,-83.2242409324646,0.8587158,-73.4548,117.63,-50.59089,0.04063322,0.8587158,-92.18776,15.658519,True,100,-50.80297,42282.402
,-84.053,-1,4310.2679216861725,144.15945,-0.33463663,-194.81424,0.001319431,1.8257041,0.8413008,0.7172827,110.76124,57.907043,0.0084130075,[ 0.176  1.274 -1.747],243,24300,0.1319431,4.664113,0.007172827,23.48228,4977451,-84.05300021409988,0.8623184,-79.02662,118.44,-50.65479,0.04664113,0.8623184,-90.546814,54.773388,True,100,-70.25227,35357.316
,-77.75903,-1,4319.176531076431,130.10011,-0.3754856,-180.73688,0.00075272215,1.5289748,0.8576529,0.63364583,102.97785,64.68951,0.008576529,[ 0.152  1.266 -1.754],244,24400,0.07527222,3.460032,0.006336458,20.638575,4988500,-77.7590312331915,0.86209893,-71.792175,110.49,-50.63676,0.034600317,0.86209893,-83.783585,65.403305,True,100,-64.3427,29225.955
,-80.779915,-1,4330.1696581840515,135.13873,-0.37908915,-185.20987,5.9814316e-05,10.623172,0.6087928,0.77315086,104.42996,38.272636,0.0060879276,[ 0.141  1.27  -1.794],245,24500,0.005981432,4.2699127,0.0077315085,23.592016,4999979,-80.7799087421596,0.8668966,-66.23782,114.79,-50.071136,0.042699125,0.8668966,-86.95356,9.413384,True,100,-46.11588,21020.848
,-79.93249,-1,4340.800182104111,99.38785,-0.44645002,-150.478,3.5518813e-05,3.287821,0.81617033,0.9690801,70.5455,41.497204,0.008161704,[ 0.128  1.251 -1.798],246,24600,0.0035518813,6.410274,0.0096908,18.670412,5011408,-79.93249377846718,0.86370665,-73.90852,114.29,-51.090153,0.06410274,0.86370665,-84.94842,30.415281,True,100,-64.81346,21066.535
,-83.8223,-1,4349.886763095856,134.07416,-0.43127367,-184.7326,9.141371e-05,8.027142,0.7717453,1.0128604,100.91029,36.73138,0.0077174525,[ 0.148  1.254 -1.865],247,24700,0.009141372,4.9371696,0.010128603,25.189693,5023262,-83.82230682611466,0.85993254,-81.60669,118.54,-50.65845,0.049371693,0.85993254,-89.980064,12.457735,True,100,-64.160416,33426.344
,-80.34536,-1,4358.429233312607,109.46802,-0.44399968,-160.42769,1.4066189e-05,16.491938,0.54145485,0.75749797,80.08233,33.81561,0.005414548,[ 0.171  1.269 -1.85 ],248,24800,0.0014066189,4.2048116,0.0075749797,22.554422,5034659,-80.34536245331168,0.8612043,-62.57007,113.97,-50.95967,0.042048115,0.8612043,-85.692955,6.063569,True,100,-40.853367,12903.899
,-85.28297,-1,4368.06381893158,167.21722,-0.43753335,-217.999,0.00093010097,1.8566267,0.9214998,0.9910662,132.71602,46.367462,0.009214999,[ 0.113  1.258 -1.863],249,24900,0.0930101,8.703086,0.009910663,28.561468,5046616,-85.28297273814678,0.8616014,-86.026146,119.57,-50.781773,0.08703086,0.8616014,-92.5496,53.861122,True,100,-76.12477,63869.33
,-77.34952,-1,4378.761260509491,141.03696,-0.41717452,-191.58891,0.00018741669,8.127255,0.6143623,0.6532535,114.2394,46.934826,0.006143623,[ 0.121  1.248 -1.856],250,25000,0.01874167,3.524485,0.0065325345,20.742744,5057618,-77.34952040225268,0.8603647,-66.74989,110.02,-50.551956,0.03524485,0.8603647,-83.73582,12.304276,True,100,-48.543617,20005.684
,-81.66883,-1,4388.267114400864,193.95389,-0.4187525,-245.15778,8.355165e-05,6.4186926,0.6578199,0.84601074,163.48895,37.678856,0.0065781986,[ 0.134  1.264 -1.836],251,25100,0.008355165,5.6091385,0.008460106,26.317945,5069173,-81.66882596686483,0.86453515,-70.67395,115.55,-51.20388,0.056091383,0.86453515,-89.84075,15.579496,True,100,-49.970264,50075.637
,-76.834335,-1,4396.896021604538,117.23299,-0.36354476,-168.34944,0.00032907052,8.178126,0.72235787,0.84028864,91.5151,42.495876,0.007223579,[ 0.145  1.28  -1.838],252,25200,0.032907054,4.3195076,0.008402885,21.143873,5080134,-76.83433557391167,0.86417675,-70.31011,109.61,-51.116455,0.043195076,0.86417675,-82.445984,12.227739,True,100,-54.262245,21276.072
,-84.013504,-1,4406.76441526413,175.85349,-0.36073145,-226.26091,0.0002938616,3.5415444,0.9197042,1.0810578,142.2474,41.987507,0.009197042,[ 0.141  1.267 -1.782],253,25300,0.02938616,6.3645363,0.010810578,28.628387,5091976,-84.01350389525294,0.8626708,-88.62161,118.42,-50.407425,0.06364536,0.8626708,-91.555534,28.236269,True,100,-74.42827,70935.695
,-79.39644,-1,4416.197041273117,115.676315,-0.3373293,-166.60565,7.396765e-05,8.68184,0.67572814,1.0338976,87.209206,29.93069,0.0067572813,[ 0.157  1.28  -1.78 ],254,25400,0.007396765,8.36979,0.010338976,23.575254,5103260,-79.39644423186779,0.86313325,-66.12362,112.84,-50.929337,0.0836979,0.86313325,-84.94996,11.518295,True,100,-49.76019,24027.027
,-82.9091,-1,4425.947794437408,124.83897,-0.35073495,-175.8427,0.00013166343,3.1851683,0.8813631,1.053868,92.9336,41.156353,0.008813629,[ 0.141  1.299 -1.756],255,25500,0.013166343,6.071114,0.01053868,25.230995,5114982,-82.90909832343459,0.85487294,-78.156815,117.22,-51.00373,0.060711138,0.85487294,-88.77051,31.395515,True,100,-67.69591,37823.312
,-76.82009,-1,4435.176081895828,116.50914,-0.3666883,-167.70367,0.0023404711,1.2638026,0.9381893,0.47774544,90.88359,79.40883,0.009381892,[ 0.192  1.301 -1.77 ],256,25600,0.23404711,3.1501336,0.0047774543,19.113937,5125954,-76.82008917838336,0.85896873,-77.22633,109.72,-51.19453,0.031501334,0.85896873,-82.41021,79.12628,True,100,-70.94198,27440.715
,-78.18615,-1,4444.242751836777,128.86932,-0.43543395,-179.48361,2.9888864e-05,9.9535885,0.5907216,0.8975055,101.29746,30.226212,0.0059072156,[ 0.174  1.305 -1.786],257,25700,0.0029888866,5.3912477,0.008975055,24.478626,5137075,-78.18615269571542,0.8628433,-63.242867,111.21,-50.61428,0.053912476,0.8628433,-84.16894,10.046628,True,100,-44.367584,22040.096
,-75.44769,-1,4452.11407494545,86.77371,-0.401029,-137.52554,4.499933e-05,12.133788,0.586528,0.6826573,62.07785,42.469097,0.0058652796,[ 0.152  1.291 -1.854],258,25800,0.004499933,2.9559293,0.0068265735,17.397627,5147834,-75.4476952445507,0.8625835,-59.132862,107.59,-50.751827,0.029559292,0.8625835,-80.031876,8.241449,True,100,-43.1645,8844.558
,-82.87893,-1,4461.113490104675,117.629364,-0.36674017,-168.54013,0.00043523687,6.7733827,0.7336094,0.99133897,85.6612,35.38497,0.007336093,[ 0.142  1.274 -1.82 ],259,25900,0.043523688,6.3514137,0.00991339,23.658169,5159605,-82.87892910301686,0.86613005,-73.830124,117.71,-50.910767,0.063514136,0.86613005,-88.49693,14.763672,True,100,-59.208862,25042.13
,-79.8946,-1,4470.1538417339325,139.24416,-0.35078883,-189.5063,0.002179214,1.3880023,0.94206613,0.584949,109.6117,72.17385,0.00942066,[ 0.199  1.269 -1.786],260,26000,0.2179214,4.6544213,0.0058494895,26.641335,5170886,-79.8945971904695,0.8683405,-82.27848,112.81,-50.26215,0.046544213,0.8683405,-86.21148,72.04599,True,100,-74.83635,37877.29
,-80.024796,-1,4478.593956232071,143.5084,-0.3256872,-194.23798,0.00018451277,5.770731,0.60021096,0.83637667,114.21318,33.99324,0.006002109,[ 0.223  1.27  -1.77 ],261,26100,0.018451277,6.9706454,0.008363767,25.982132,5182214,-80.0247969943285,0.86623365,-67.11436,113.28,-50.729572,0.069706455,0.86623365,-86.4994,17.328827,True,100,-51.56085,20083.4
,-80.02707,-1,4487.957683086395,102.81394,-0.3251342,-153.41898,0.004281221,1.0753958,0.98868376,0.2851378,73.391914,92.32115,0.009886837,[ 0.212  1.254 -1.745],262,26200,0.4281221,1.9634681,0.0028513784,18.876936,5193606,-80.02706497639417,0.86482525,-84.49073,113.92,-50.605034,0.01963468,0.86482525,-85.14103,92.98901,True,100,-79.187485,24041.967
,-84.72587,-1,4497.277100324631,184.44014,-0.29217187,-235.4492,0.000106562795,6.7779403,0.68656504,0.7615591,150.72334,44.835148,0.00686565,[ 0.214  1.251 -1.744],263,26300,0.0106562795,3.5564694,0.0076155914,27.966965,5205547,-84.7258691328764,0.8571861,-75.35783,119.41,-51.00906,0.035564695,0.8571861,-92.57417,14.753745,True,100,-54.925167,42331.754
,-82.71264,-1,4508.032427310944,161.03275,-0.29673737,-210.33084,9.3755625e-05,4.9410763,0.8302975,1.3817847,127.6182,26.528181,0.008302975,[ 0.159  1.245 -1.711],264,26400,0.009375563,10.372482,0.013817849,26.848745,5217291,-82.71264331102371,0.8651518,-81.60889,117.44,-49.298103,0.10372482,0.8651518,-89.72366,20.238506,True,100,-66.0244,73455.77
,-78.325836,-1,4518.350119829178,81.440094,-0.30734578,-132.34142,3.4841432e-05,15.414999,0.6047286,0.9137326,54.01557,30.459394,0.0060472856,[ 0.161  1.262 -1.716],265,26500,0.0034841434,5.0477157,0.009137325,18.092789,5228456,-78.32584429845214,0.8548037,-61.60951,111.65,-50.90132,0.050477155,0.8548037,-82.73723,6.4871883,True,100,-44.289574,9857.407
,-83.07038,-1,4528.86918592453,120.51323,-0.30722356,-171.54536,2.4156845e-05,5.839532,0.6540893,0.9162127,88.47498,33.759964,0.0065408926,[ 0.172  1.239 -1.726],266,26600,0.0024156845,5.1433735,0.009162127,22.402205,5240238,-83.07037922859192,0.86456466,-67.7152,117.82,-51.032135,0.051433735,0.86456466,-88.78855,17.12466,True,100,-53.897156,19491.158
,-80.28555,-1,4539.525027513504,150.13574,-0.29824513,-200.34955,0.00015303727,5.95524,0.64348376,0.8935441,120.063995,34.15043,0.0064348374,[ 0.133  1.225 -1.726],267,26700,0.015303727,5.9156904,0.00893544,25.16643,5251681,-80.28555677562952,0.8645461,-64.71682,114.43,-50.213806,0.059156902,0.8645461,-86.963875,16.791935,True,100,-48.41948,30588.273
,-83.295364,-1,4549.978960514069,134.01315,-0.23485905,-185.23706,0.00031878258,6.9359584,0.6625425,0.9577967,101.941696,32.363823,0.006625426,[ 0.069  1.222 -1.717],268,26800,0.03187826,7.6597185,0.009577966,27.6856,5263386,-83.29536209747195,0.8631607,-68.23809,117.05,-51.22391,0.076597184,0.8631607,-89.46994,14.417618,True,100,-51.976616,27426.904
,-83.71258,-1,4561.489672660828,134.08801,-0.22598715,-185.00903,0.00023552698,5.418588,0.7916449,1.0931888,101.296455,34.400826,0.007916449,[ 0.104  1.214 -1.654],269,26900,0.023552699,6.7255716,0.010931888,26.451889,5275223,-83.71257556691766,0.8631602,-79.694885,118.37,-50.92103,0.06725571,0.8631602,-89.87954,18.454992,True,100,-65.3395,36138.88
,-83.30961,-1,4572.534819126129,105.35881,-0.16755672,-155.76169,0.00012518896,10.128822,0.65052223,0.7925933,72.45209,40.249752,0.0065052216,[ 0.139  1.196 -1.645],270,27000,0.012518897,4.6318145,0.007925933,21.298029,5287030,-83.30960171431303,0.86519617,-70.90478,118.07,-50.402874,0.046318144,0.86519617,-88.50165,9.872816,True,100,-54.38064,13536.035
,-84.15849,-1,4582.535471439362,160.5141,-0.19769326,-211.10916,7.9644415e-05,7.878593,0.71373343,0.9907526,126.95066,34.165882,0.007137334,[ 0.117  1.212 -1.586],271,27100,0.007964442,5.145501,0.009907526,27.335224,5298883,-84.1585025818646,0.85558534,-75.81477,118.53,-50.59507,0.05145501,0.85558534,-91.19547,12.692621,True,100,-56.062817,41668.21
,-82.23591,-1,4592.5983073711395,97.378525,-0.22227906,-149.46132,2.1949356e-05,12.825239,0.5096508,1.0423906,67.22541,19.292854,0.005096508,[ 0.115  1.19  -1.617],272,27200,0.0021949357,9.19816,0.010423906,17.854794,5310535,-82.23590945139527,0.86236596,-59.238174,116.52,-52.082794,0.0919816,0.86236596,-87.21796,7.7971253,True,100,-41.396305,13386.283
,-86.46848,-1,4603.34148645401,122.37375,-0.23777738,-173.37567,0.00012577126,9.57683,0.5154779,0.653222,86.90719,38.375385,0.005154779,[ 0.15   1.211 -1.641],273,27300,0.012577127,3.7603912,0.0065322206,24.98333,5322697,-86.46847884237766,0.86468804,-60.402756,121.62,-51.001926,0.03760391,0.86468804,-92.24767,10.441869,True,100,-42.518215,12487.558
,-84.15212,-1,4611.783761501312,110.83571,-0.2320248,-161.22272,6.744305e-05,9.872925,0.76524353,1.0046314,77.0706,36.717304,0.0076524355,[ 0.078  1.202 -1.657],274,27400,0.006744305,6.4064255,0.010046313,23.839386,5334583,-84.15211598783732,0.8638316,-77.192764,118.86,-50.38701,0.06406426,0.8638316,-89.5262,10.128711,True,100,-60.30672,23135.666
,-86.28808,-1,4621.315539598465,136.5589,-0.20522614,-187.3904,0.000335032,4.1268134,0.71239287,1.1926527,101.102325,26.296556,0.0071239285,[ 0.101  1.222 -1.651],275,27500,0.0335032,8.725104,0.011926528,26.76988,5346763,-86.28808181315661,0.86235154,-70.97034,121.8,-50.831497,0.087251045,0.86235154,-92.53443,24.231771,True,100,-58.281155,36647.81
,-80.107,-1,4630.682451725006,104.94982,-0.18134414,-155.65405,0.0003748852,4.237835,0.89365417,1.1096534,75.54705,39.341774,0.008936541,[ 0.046  1.218 -1.624],276,27600,0.03748852,6.891592,0.011096534,20.595024,5358138,-80.10699986889958,0.8629478,-80.33211,113.75,-50.70423,0.06891592,0.8629478,-85.29547,23.596954,True,100,-69.65112,28020.32
,-81.36953,-1,4638.813784360886,101.062775,-0.19030729,-151.47934,0.00018187599,5.1628666,0.81518996,1.3326247,70.1098,27.230305,0.008151899,[ 0.076  1.201 -1.6  ],277,27700,0.0181876,9.909709,0.013326247,21.578962,5369674,-81.36953293904662,0.8634275,-74.54525,115.36,-50.416565,0.09909709,0.8634275,-86.41884,19.369085,True,100,-63.072235,27508.777
,-83.74446,-1,4647.292123794556,274.31424,-0.13135514,-324.61945,0.00047736874,3.4133697,0.7272686,0.6377584,240.87498,56.52932,0.007272686,[ 0.089  1.22  -1.609],278,27800,0.047736876,3.7580152,0.0063775834,30.860697,5381506,-83.7444631266594,0.86775184,-78.631744,118.32,-50.305218,0.03758015,0.86775184,-94.56512,29.296564,True,100,-58.640263,79768.91
