StdD2w0t,TimeElapsed,InitialReturnMax,Weights,EpisodesSoFar,MinIW,InitialReturnMin,EmpiricalD2,Iteration,InitialBound,MaxIW,InitialReturnMean,EpRewMean,ReturnStepMaxmin,EpLenMean,InitialReturnStd,Bound,MeanIW,TimestepsSoFar,ReturnStepMax,MaxD2w0t,EpThisIter,StdIW,MeanD2w0t,ReturnMeanIW,J_sample_variance,MinD2w0t
0.38448983,5548.053538322449,-2.2157416,[-1.127 -1.739 -0.782 -1.054 -0.269],34900,1.0,-8.4951725,1.0,349,-39.136368,1.0,-5.803035,-116.69699778998297,99.0,90.18,1.4440367,-39.136368,1.0,2551433,100.0,1.0,100,,0.18036,-5.803034,2.106305,
0.38448974,5566.011177062988,-2.5310943,[-1.127 -1.739 -0.782 -1.054 -0.269],35000,1.0,-9.180432,1.0,350,-39.15174,1.0,-5.8184047,-115.82387628394571,99.0,90.18,1.4624766,-39.15174,1.0,2560451,100.0,1.0,100,,0.18036,-5.818404,2.1604424,
0.38791016,5584.478075027466,-2.427393,[-1.127 -1.739 -0.782 -1.054 -0.269],35100,0.68441653,-8.886827,1.0128878,351,-39.194897,1.4562366,-5.861561,-115.71919011463646,99.0,90.72,1.4870205,-39.181057,0.99408656,2569523,100.0,1.0311022,100,0.105445914,0.18263492,-5.8337893,2.228615,
0.39227644,5604.789352178574,-2.6937375,[-1.127 -1.739 -0.78  -1.053 -0.27 ],35200,1.0,-9.170975,1.0,352,-39.235985,1.0,-5.902649,-117.09012495427574,99.0,94.99,1.462925,-39.235985,1.0,2579022,100.0,1.0,100,,0.18998,-5.902649,2.1617672,
0.3949172,5623.886669635773,-2.6943383,[-1.127 -1.739 -0.78  -1.053 -0.27 ],35300,0.72105956,-9.087637,1.0092725,353,-39.273197,1.2525557,-5.9398613,-117.4278038856191,99.000015,95.38,1.5107671,-39.26231,0.9940908,2588560,100.0,1.0190717,100,0.09882345,0.19174309,-5.9183745,2.2615044,
0.38966128,5643.525376081467,-2.5203831,[-1.127 -1.738 -0.782 -1.053 -0.269],35400,0.63597125,-9.136341,1.0167092,354,-39.664528,1.3116846,-6.3311934,-118.87489646488794,99.00002,91.38,1.5945314,-39.64961,0.98549336,2597698,100.0,1.0336038,100,0.12207942,0.1842688,-6.3021417,2.5560107,
0.37874177,5661.1995096206665,-3.0219054,[-1.128 -1.737 -0.784 -1.054 -0.269],35500,1.0,-9.14746,1.0,355,-39.356922,1.0,-6.023587,-115.8674040696386,99.0,86.78,1.4093274,-39.356922,1.0,2606376,100.0,1.0,100,,0.17356,-6.0235863,2.0062666,
0.38708508,5679.039954900742,-3.3002505,[-1.128 -1.737 -0.784 -1.054 -0.269],35600,1.0,-9.670378,1.0,356,-39.680546,1.0,-6.34721,-118.71942674211543,99.0,91.75,1.5728947,-39.680546,1.0,2615551,100.0,1.0,100,,0.1835,-6.34721,2.4989874,
0.39357188,5698.233129739761,-2.0824718,[-1.128 -1.737 -0.784 -1.054 -0.269],35700,0.68799955,-9.449869,1.0110852,357,-39.453243,1.3271109,-6.1199074,-117.52473843042512,99.0,94.17,1.521527,-39.441887,0.9815652,2624968,100.0,1.02037,100,0.10018072,0.18958211,-6.098391,2.3601463,
0.39099327,5717.39794754982,-1.5419114,[-1.128 -1.738 -0.782 -1.056 -0.27 ],35800,0.653571,-8.939902,1.0227073,358,-39.099213,1.620905,-5.7658772,-117.62504978435068,99.0,90.93,1.605364,-39.080864,0.9837814,2634061,100.0,1.0490863,100,0.1350262,0.18432724,-5.728168,2.5863113,
0.38446438,5736.621015548706,-2.616355,[-1.129 -1.738 -0.779 -1.056 -0.27 ],35900,0.68116295,-8.760549,1.0154066,359,-39.325817,1.2874624,-5.992482,-114.91530047955001,99.0,88.43,1.38312,-39.31075,0.9850608,2642904,100.0,1.0288019,100,0.11290781,0.17821191,-5.9626455,1.9402691,
0.38753888,5756.577200651169,-2.727204,[-1.129 -1.739 -0.776 -1.056 -0.27 ],36000,1.0,-9.416866,1.0,360,-39.220688,1.0,-5.8873515,-116.09828322618925,99.00001,92.04,1.3781279,-39.220688,1.0,2652108,100.0,1.0,100,,0.18408,-5.887352,1.9184207,
0.3960051,5775.753144979477,-2.2176926,[-1.129 -1.739 -0.776 -1.056 -0.27 ],36100,1.0,-8.510904,1.0,361,-39.2925,1.0,-5.9591627,-118.15537130346075,99.0,97.38,1.3921721,-39.2925,1.0,2661846,100.0,1.0,100,,0.19476,-5.959162,1.9577204,
0.39636198,5794.834538698196,-2.4646163,[-1.129 -1.739 -0.776 -1.056 -0.27 ],36200,0.99980426,-8.927193,1.0000058,362,-39.274662,1.0002333,-5.9413276,-119.18122024291922,99.0,97.61,1.3865752,-39.274647,0.9999957,2671607,100.0,1.000018,100,6.854753e-05,0.1952201,-5.9413104,1.9419849,
0.38412032,5812.313105583191,-1.688093,[-1.129 -1.739 -0.776 -1.056 -0.27 ],36300,1.0,-8.472246,1.0,363,-39.094147,1.0,-5.7608104,-115.65911463176322,99.0,89.97,1.3822678,-39.094147,1.0,2680604,100.0,1.0,100,,0.17994,-5.7608104,1.9299638,
0.39029115,5831.68128490448,-2.4688296,[-1.129 -1.739 -0.776 -1.056 -0.27 ],36400,1.0,-9.883579,1.0,364,-39.261116,1.0,-5.927782,-115.95632153826199,99.0,93.73,1.5346199,-39.261116,1.0,2689977,100.0,1.0,100,,0.18746,-5.927782,2.3788466,
0.39485666,5852.037304162979,-2.4670029,[-1.129 -1.739 -0.776 -1.056 -0.27 ],36500,1.0,-8.651981,1.0,365,-39.46885,1.0,-6.135515,-119.7273063163371,99.00001,96.63,1.5127618,-39.46885,1.0,2699640,100.0,1.0,100,,0.19326,-6.135515,2.3115637,
0.39120138,5871.401046991348,-2.1448088,[-1.129 -1.739 -0.776 -1.056 -0.27 ],36600,1.0,-9.209737,1.0,366,-39.442177,1.0,-6.1088405,-118.33721286286327,99.000015,94.3,1.4544413,-39.442177,1.0,2709070,100.0,1.0,100,,0.1886,-6.10884,2.1367671,
0.40356997,5891.934262275696,-2.3168414,[-1.129 -1.739 -0.776 -1.056 -0.27 ],36700,1.0,-9.171918,1.0,367,-39.18818,1.0,-5.854843,-117.36741150861106,99.0,102.42,1.5254197,-39.18818,1.0,2719312,100.0,1.0,100,,0.20484,-5.854843,2.3504095,
0.39145392,5911.505552530289,-2.3837962,[-1.129 -1.739 -0.776 -1.056 -0.27 ],36800,1.0,-8.901522,1.0,368,-39.335503,1.0,-6.0021667,-115.85585106428749,99.00001,94.46,1.4918461,-39.335503,1.0,2728758,100.0,1.0,100,,0.18892,-6.0021667,2.2480855,
0.39449537,5930.648097753525,-2.652833,[-1.129 -1.739 -0.776 -1.056 -0.27 ],36900,0.75451654,-9.536499,1.017556,369,-39.294518,1.608347,-5.96118,-116.9610168024056,99.00003,94.16,1.615333,-39.278454,0.9922389,2738174,100.0,1.0368582,100,0.12324562,0.19000874,-5.9299393,2.585687,
0.38872632,5949.498366355896,-3.0032613,[-1.129 -1.74  -0.774 -1.055 -0.27 ],37000,1.0,-9.442593,1.0,370,-39.29011,1.0,-5.956776,-115.7798536799543,99.0,92.76,1.4653333,-39.29011,1.0,2747450,100.0,1.0,100,,0.18552,-5.956776,2.1688905,
0.3900569,5968.183604717255,-2.0724435,[-1.129 -1.74  -0.774 -1.055 -0.27 ],37100,1.0,-8.454841,1.0,371,-39.143593,1.0,-5.8102565,-116.46158825296348,99.0,93.59,1.3527001,-39.143593,1.0,2756809,100.0,1.0,100,,0.18718,-5.810256,1.8482802,
0.39312938,5986.67156291008,-1.859086,[-1.129 -1.74  -0.774 -1.055 -0.27 ],37200,1.0,-9.020943,1.0,372,-39.442738,1.0,-6.1094027,-116.60099059395336,99.000015,95.53,1.506202,-39.442738,1.0,2766362,100.0,1.0,100,,0.19106,-6.109402,2.29156,
0.38728687,6006.294848918915,-2.336988,[-1.129 -1.74  -0.774 -1.055 -0.27 ],37300,1.0,-8.667913,1.0,373,-39.275093,1.0,-5.9417586,-119.65783425102596,99.000015,91.88,1.5216508,-39.275093,1.0,2775550,100.0,1.0,100,,0.18376,-5.941758,2.338809,
0.39498836,6025.536916732788,-2.5130033,[-1.129 -1.74  -0.774 -1.055 -0.27 ],37400,1.0,-9.161739,1.0,374,-39.28746,1.0,-5.9541254,-117.79661619320348,99.0,96.72,1.4699755,-39.28746,1.0,2785222,100.0,1.0,100,,0.19344,-5.9541254,2.1826544,
0.3996544,6046.190410375595,-2.6578214,[-1.129 -1.74  -0.774 -1.055 -0.27 ],37500,1.0,-8.6867485,1.0,375,-39.492195,1.0,-6.158859,-119.4353552605622,99.0,99.78,1.5401239,-39.492195,1.0,2795200,100.0,1.0,100,,0.19956,-6.1588583,2.3959413,
0.39173943,6065.314338445663,-2.0903745,[-1.129 -1.74  -0.774 -1.055 -0.27 ],37600,1.0,-9.331535,1.0,376,-39.31136,1.0,-5.9780245,-117.12072494226626,99.0,94.65,1.520379,-39.31136,1.0,2804665,100.0,1.0,100,,0.1893,-5.978024,2.3349009,
0.3958722,6084.377122879028,-2.470421,[-1.129 -1.74  -0.774 -1.055 -0.27 ],37700,0.7474082,-9.141055,1.0131719,377,-39.225758,1.3416531,-5.892421,-117.86009972129163,99.00001,95.63,1.449649,-39.213806,0.9782267,2814228,100.0,1.0248829,100,0.10052365,0.19251719,-5.869667,2.067245,
0.38802862,6103.696661710739,-1.869718,[-1.13  -1.741 -0.772 -1.054 -0.27 ],37800,1.0,-9.200762,1.0,378,-39.254017,1.0,-5.9206805,-118.63673812838742,99.0,92.33,1.5733639,-39.254017,1.0,2823461,100.0,1.0,100,,0.18466,-5.9206805,2.5004785,
0.38650596,6122.491299152374,-2.2622478,[-1.13  -1.741 -0.772 -1.054 -0.27 ],37900,0.61378074,-9.206347,1.019513,379,-39.38163,1.38479,-6.0482945,-118.3871295020967,99.000015,89.2,1.430496,-39.363426,0.9936131,2832381,100.0,1.0325698,100,0.13706551,0.18010597,-6.012704,2.1305165,
0.38379875,6141.406267166138,-2.8736382,[-1.13  -1.74  -0.774 -1.055 -0.27 ],38000,0.9999925,-9.552953,1.0,380,-39.332783,1.0000082,-5.9994483,-116.3284121905915,99.0,89.77,1.4612898,-39.332783,1.0,2841358,100.0,1.0,100,2.851754e-06,0.17954,-5.9994473,2.1569378,
0.39086318,6161.105300664902,-3.4334311,[-1.13  -1.74  -0.774 -1.055 -0.27 ],38100,1.0,-9.046633,1.0,381,-39.282574,1.0,-5.949239,-118.77207025159096,99.0,94.1,1.319489,-39.282574,1.0,2850768,100.0,1.0,100,,0.1882,-5.949239,1.7586377,
0.39490476,6181.302419900894,-3.2166328,[-1.13  -1.74  -0.774 -1.055 -0.27 ],38200,0.9994175,-9.697765,1.0,382,-39.352863,1.0006291,-6.019529,-117.89825506790827,99.0,96.67,1.5394158,-39.352818,0.99997526,2860435,100.0,1.0000001,100,0.00022320673,0.19334,-6.019482,2.3936024,
0.41432306,6201.0739488601685,-2.8213859,[-1.13  -1.74  -0.774 -1.055 -0.27 ],38300,0.4100889,-9.491717,1.068736,383,-39.36417,1.8681159,-6.0308356,-120.15911062941788,99.000015,98.73,1.5366174,-39.31754,0.99243844,2870308,100.0,1.1386375,100,0.24748737,0.20542663,-5.9367948,2.2060497,
0.39558667,6220.936579465866,-2.664768,[-1.131 -1.739 -0.769 -1.058 -0.269],38400,0.9999901,-9.2043705,1.0,384,-39.146675,1.000009,-5.813339,-117.66823658721077,99.0,97.1,1.2279986,-39.146675,1.0000001,2880018,100.0,1.0,100,3.5720448e-06,0.1942,-5.8133383,1.5232127,
0.3928611,6240.172107458115,-2.575663,[-1.131 -1.739 -0.769 -1.058 -0.269],38500,0.9998579,-9.557518,1.0,385,-39.642105,1.0001757,-6.3087687,-119.59482680800075,99.00001,95.35,1.4352041,-39.642097,0.9999995,2889553,100.0,1.0,100,5.240479e-05,0.1907,-6.30876,2.0806246,
0.39449385,6259.2079219818115,-2.1841724,[-1.131 -1.739 -0.769 -1.058 -0.269],38600,1.0,-8.756669,1.0,386,-39.438717,1.0,-6.105382,-117.76347234959844,99.0,96.4,1.4480027,-39.438717,1.0,2899193,100.0,1.0,100,,0.1928,-6.105382,2.1178904,
0.3961631,6276.858208656311,-2.1600513,[-1.131 -1.739 -0.769 -1.058 -0.269],38700,0.61342406,-9.037155,1.0272312,387,-39.114174,1.4788,-5.7808366,-117.14384201741665,99.0,93.89,1.532895,-39.08962,0.994548,2908582,100.0,1.0623201,100,0.15836312,0.19047916,-5.731721,2.2958522,
0.393371,6296.71803689003,-2.4413862,[-1.13  -1.737 -0.772 -1.059 -0.269],38800,1.0,-9.544234,1.0,388,-39.461445,1.0,-6.1281104,-117.8638329766105,99.0,95.68,1.384526,-39.461445,1.0,2918150,100.0,1.0,100,,0.19136,-6.1281104,1.9362752,
0.39084876,6315.40013551712,-3.172842,[-1.13  -1.737 -0.772 -1.059 -0.269],38900,0.9997817,-8.567802,1.0,389,-39.536995,1.0002903,-6.203659,-116.78413847517477,99.0,94.09,1.1902776,-39.53698,0.9999964,2927559,100.0,1.0,100,8.892907e-05,0.18818,-6.203643,1.4310265,
0.39935756,6335.125762462616,-2.5697885,[-1.13  -1.737 -0.772 -1.059 -0.269],39000,1.0,-8.57099,1.0,390,-39.01019,1.0,-5.676855,-115.81516147496184,99.0,99.57,1.5036345,-39.01019,1.0,2937516,100.0,1.0,100,,0.19914,-5.6768546,2.2837543,
0.39880037,6355.066201448441,-2.090656,[-1.13  -1.737 -0.772 -1.059 -0.269],39100,1.0,-8.515541,1.0,391,-39.090607,1.0,-5.7572713,-116.91026394796165,99.000015,99.2,1.5010043,-39.090607,1.0,2947436,100.0,1.0,100,,0.1984,-5.757271,2.2757719,
0.3866633,6374.106216430664,-1.5619614,[-1.13  -1.737 -0.772 -1.059 -0.269],39200,1.0,-8.984514,1.0,392,-39.230682,1.0,-5.897345,-116.8215295052622,99.0,91.49,1.500624,-39.230682,1.0,2956585,100.0,1.0,100,,0.18298,-5.897345,2.2746184,
0.39621243,6394.710134983063,-2.25131,[-1.13  -1.737 -0.772 -1.059 -0.269],39300,1.0,-8.960216,1.0,393,-39.027058,1.0,-5.693722,-115.65523928773862,99.0,97.51,1.5972451,-39.027058,1.0,2966336,100.0,1.0,100,,0.19502,-5.6937213,2.5769613,
0.39296052,6413.127676486969,-2.2914715,[-1.13  -1.737 -0.772 -1.059 -0.269],39400,0.9991111,-9.668446,1.0,394,-39.142384,1.0009295,-5.809047,-117.29759093455814,99.0,95.41,1.6180216,-39.14232,1.0000076,2975877,100.0,1.0000002,100,0.00033148023,0.19082,-5.808982,2.6444805,
0.39736265,6431.705994129181,-2.7314873,[-1.13  -1.737 -0.772 -1.059 -0.269],39500,0.6316738,-8.957238,1.0367984,395,-39.19123,1.4716253,-5.8578954,-119.52895482739237,99.0,93.59,1.3289758,-39.171738,0.9760156,2985236,100.0,1.0682212,100,0.15819886,0.19066182,-5.8192186,1.7523055,
0.39645338,6451.126659870148,-3.076343,[-1.131 -1.734 -0.772 -1.061 -0.269],39600,1.0,-8.941985,1.0,396,-39.153572,1.0,-5.8202376,-114.61564469669297,99.00001,97.67,1.257419,-39.153572,1.0,2995003,100.0,1.0,100,,0.19534,-5.820237,1.5970731,
0.38817894,6470.656282663345,-2.7062135,[-1.131 -1.734 -0.772 -1.061 -0.269],39700,1.0,-9.446323,1.0,397,-39.374752,1.0,-6.041418,-119.49185930812105,99.00001,92.42,1.5761012,-39.374752,1.0,3004245,100.0,1.0,100,,0.18484,-6.0414176,2.509187,
0.3909628,6489.638899803162,-2.8403492,[-1.131 -1.734 -0.772 -1.061 -0.269],39800,1.0,-8.835648,1.0,398,-39.484077,1.0,-6.1507435,-115.98514816963826,99.0,94.16,1.3772812,-39.484077,1.0,3013661,100.0,1.0,100,,0.18832,-6.1507435,1.916064,
0.39774165,6509.2353093624115,-2.7881386,[-1.131 -1.734 -0.772 -1.061 -0.269],39900,1.0,-9.192627,1.0,399,-39.05812,1.0,-5.7247863,-115.64381229834858,99.0,98.5,1.4255441,-39.05812,1.0,3023511,100.0,1.0,100,,0.197,-5.7247863,2.0527031,
0.393959,6527.936050891876,-2.136685,[-1.131 -1.734 -0.772 -1.061 -0.269],40000,0.69328797,-8.828112,1.018335,400,-39.090286,1.4470212,-5.75695,-114.33582124567081,99.0,93.81,1.6143217,-39.075436,0.9979727,3032892,100.0,1.0320302,100,0.13048068,0.18932433,-5.7272825,2.5635967,
0.39448875,6547.1780416965485,-2.634733,[-1.131 -1.733 -0.774 -1.062 -0.27 ],40100,0.9997165,-9.15107,1.0,401,-39.287117,1.0003662,-5.9537797,-114.05528302693926,99.0,96.39,1.5349462,-39.287094,1.0000015,3042531,100.0,1.0,100,0.000107152,0.19278,-5.953757,2.3798447,
0.38392138,6564.988891363144,-2.5413384,[-1.131 -1.733 -0.774 -1.062 -0.27 ],40200,1.0,-8.798914,1.0,402,-39.226868,1.0,-5.8935337,-114.44529978245556,99.0,89.84,1.5964139,-39.226868,1.0,3051515,100.0,1.0,100,,0.17968,-5.8935337,2.57428,
0.38535973,6584.118910312653,-3.1591337,[-1.131 -1.733 -0.774 -1.062 -0.27 ],40300,1.0,-9.737453,1.0,403,-39.45043,1.0,-6.117096,-116.51092876028274,99.0,90.71,1.5701115,-39.45043,1.0,3060586,100.0,1.0,100,,0.18142,-6.117096,2.4901516,
0.3976001,6603.298569440842,-2.4715436,[-1.131 -1.733 -0.774 -1.062 -0.27 ],40400,0.54319453,-9.666656,1.0270771,404,-39.045383,1.3665622,-5.7120476,-114.77867333926083,99.0,94.16,1.5739408,-39.021507,0.96267915,3070002,100.0,1.0580916,100,0.14295375,0.19149606,-5.664506,2.557702,
0.38954607,6622.425855398178,-2.1771412,[-1.131 -1.733 -0.778 -1.061 -0.27 ],40500,1.0,-10.055287,1.0,405,-39.258244,1.0,-5.9249077,-114.0941619483581,99.0,93.28,1.6863225,-39.258244,1.0,3079330,100.0,1.0,100,,0.18656,-5.9249077,2.8724072,
0.39953545,6640.977568149567,-3.252358,[-1.131 -1.733 -0.778 -1.061 -0.27 ],40600,0.6326334,-9.328968,1.026036,406,-39.028408,1.641517,-5.6950707,-117.62174456868892,99.00001,95.48,1.3869066,-39.009914,1.01138,3088878,100.0,1.0632174,100,0.15586083,0.194097,-5.6581635,1.9860553,
0.38789505,6659.964444875717,-1.9426086,[-1.131 -1.732 -0.775 -1.063 -0.27 ],40700,0.76578486,-9.62521,1.0163395,407,-39.127457,1.3264629,-5.7941194,-114.4907711860019,99.0,90.27,1.581659,-39.11197,0.98798233,3097905,100.0,1.0317868,100,0.10719844,0.18206854,-5.763237,2.5277228,
0.38788736,6679.148588895798,-2.4596944,[-1.131 -1.733 -0.772 -1.062 -0.27 ],40800,1.0,-10.626411,1.0,408,-39.456474,1.0,-6.1231365,-117.36347518170082,99.0,92.24,1.4826063,-39.456474,1.0,3107129,100.0,1.0,100,,0.18448,-6.1231365,2.220325,
0.39218736,6697.753777503967,-2.8248272,[-1.131 -1.733 -0.772 -1.062 -0.27 ],40900,0.6677336,-8.4438095,1.019951,409,-39.257996,1.5074544,-5.92466,-115.62211803938075,99.0,92.41,1.3873303,-39.238064,0.99022853,3116370,100.0,1.0422666,100,0.13506347,0.18674035,-5.8858714,1.9179718,
0.39605466,6717.97922873497,-1.9199849,[-1.131 -1.733 -0.769 -1.062 -0.271],41000,0.99998844,-12.140843,1.0,410,-39.27198,1.0000193,-5.9386463,-116.22856363019324,99.0,97.4,1.6070284,-39.27198,0.99999994,3126110,100.0,1.0,100,4.859885e-06,0.1948,-5.9386463,2.6086266,
0.38992658,6737.198241472244,-2.4023428,[-1.131 -1.733 -0.769 -1.062 -0.271],41100,1.0,-9.347324,1.0,411,-39.133427,1.0,-5.800092,-116.08978243503948,99.0,93.51,1.4370446,-39.133427,1.0,3135461,100.0,1.0,100,,0.18702,-5.800092,2.0859566,
0.40572447,6758.211313486099,-2.4301436,[-1.131 -1.733 -0.769 -1.062 -0.271],41200,0.62962353,-8.887766,1.0124284,412,-38.96219,1.3794886,-5.6288543,-116.01419156480868,99.0,102.12,1.3836938,-38.95095,0.9899558,3145673,100.0,1.022851,100,0.113831274,0.20554951,-5.606853,1.94453,
0.4025781,6779.296090841293,-1.8804276,[-1.132 -1.733 -0.771 -1.063 -0.271],41300,1.0,-8.849293,1.0,413,-39.133892,1.0,-5.800555,-115.89913089512883,99.0,101.74,1.6168792,-39.133892,1.0,3155847,100.0,1.0,100,,0.20348,-5.8005548,2.6407053,
0.39207676,6797.767641782761,-3.1125002,[-1.132 -1.733 -0.771 -1.063 -0.271],41400,0.5475758,-9.655556,1.0403028,414,-39.421368,2.0445569,-6.088031,-116.41451116016314,99.0,89.21,1.5270275,-39.387897,0.949645,3164768,100.0,1.0684075,100,0.16816722,0.18267946,-6.0203695,2.3604572,
0.39853224,6817.507325410843,-2.6779084,[-1.132 -1.733 -0.767 -1.065 -0.271],41500,0.99992967,-8.419728,1.0,415,-39.208134,1.0000541,-5.8747993,-116.9619380106704,99.00001,99.02,1.3489449,-39.208134,1.0000001,3174670,100.0,1.0,100,1.9601679e-05,0.19804,-5.8747964,1.8380281,
0.3861463,6834.933228731155,-3.2093744,[-1.132 -1.733 -0.767 -1.065 -0.271],41600,1.0,-9.893236,1.0,416,-39.3805,1.0,-6.047167,-116.4383001622351,99.0,91.18,1.483563,-39.3805,1.0,3183788,100.0,1.0,100,,0.18236,-6.047167,2.2231908,
0.3965562,6855.080718994141,-2.286848,[-1.132 -1.733 -0.767 -1.065 -0.271],41700,1.0,-8.959848,1.0,417,-39.291306,1.0,-5.957968,-118.23175466326893,99.0,97.73,1.5624069,-39.291306,1.0,3193561,100.0,1.0,100,,0.19546,-5.957968,2.465773,
0.3978776,6874.993426084518,-2.2114139,[-1.132 -1.733 -0.767 -1.065 -0.271],41800,1.0,-9.964374,1.0,418,-39.187176,1.0,-5.8538384,-117.5766159111057,99.0,98.6,1.5999681,-39.187176,1.0,3203421,100.0,1.0,100,,0.1972,-5.8538384,2.585755,
0.39881915,6894.858964920044,-1.8721805,[-1.132 -1.733 -0.767 -1.065 -0.271],41900,1.0,-9.386009,1.0,419,-39.27852,1.0,-5.9451814,-118.46461362628675,99.00001,99.22,1.5197147,-39.27852,1.0,3213343,100.0,1.0,100,,0.19844,-5.9451814,2.3328612,
0.4005683,6915.1905653476715,-2.596569,[-1.132 -1.733 -0.767 -1.065 -0.271],42000,0.9999706,-9.03665,1.0,420,-39.046497,1.0000257,-5.7131624,-118.04484657726118,99.0,100.39,1.5172024,-39.046497,1.0000004,3223382,100.0,1.0,100,8.6686305e-06,0.20078,-5.7131615,2.3251507,
0.386266,6933.579159021378,-2.8397934,[-1.132 -1.733 -0.767 -1.065 -0.271],42100,0.7931931,-9.2457,1.0037804,421,-39.366108,1.164891,-6.0327716,-119.28136313336819,99.0,90.65,1.3802828,-39.356785,1.0009679,3232447,100.0,1.0084485,100,0.060598873,0.18177435,-6.0138745,1.8307365,
0.39995483,6954.152875185013,-2.3713164,[-1.135 -1.735 -0.77  -1.065 -0.27 ],42200,1.0,-9.177998,1.0,422,-39.298058,1.0,-5.964722,-117.04198932597451,99.0,99.97,1.4441015,-39.298058,1.0,3242444,100.0,1.0,100,,0.19994,-5.964722,2.106494,
0.39136156,6974.237953662872,-2.262806,[-1.135 -1.735 -0.77  -1.065 -0.27 ],42300,1.0,-9.98986,1.0,423,-39.432632,1.0,-6.099295,-117.74871865949257,99.0,94.41,1.4475259,-39.432632,1.0,3251885,100.0,1.0,100,,0.18882,-6.099295,2.1164963,
0.39843783,6993.9847531318665,-1.6574478,[-1.135 -1.735 -0.77  -1.065 -0.27 ],42400,1.0,-10.012307,1.0,424,-39.528255,1.0,-6.19492,-116.21981125620383,99.0,98.96,1.4575726,-39.528255,1.0,3261781,100.0,1.0,100,,0.19792,-6.19492,2.1459777,
0.4019101,7014.029898643494,-2.4926662,[-1.135 -1.735 -0.77  -1.065 -0.27 ],42500,1.0,-8.306508,1.0,425,-39.2733,1.0,-5.9399652,-116.02709859536421,99.0,101.29,1.3805275,-39.2733,1.0,3271910,100.0,1.0,100,,0.20258,-5.9399652,1.9251071,
0.38825086,7032.708884716034,-3.0752263,[-1.135 -1.735 -0.77  -1.065 -0.27 ],42600,1.0,-9.62072,1.0,426,-39.49308,1.0,-6.1597447,-115.91389980025679,99.00001,92.48,1.4476241,-39.49308,1.0,3281158,100.0,1.0,100,,0.18496,-6.1597443,2.1167834,
0.38447413,7051.085106372833,-2.9203095,[-1.135 -1.735 -0.77  -1.065 -0.27 ],42700,1.0,-9.501939,1.0,427,-39.281147,1.0,-5.947813,-115.24749696694694,99.0,90.17,1.4760808,-39.281147,1.0,3290175,100.0,1.0,100,,0.18034,-5.9478126,2.2008224,
0.38947323,7070.517716407776,-2.4821029,[-1.135 -1.735 -0.77  -1.065 -0.27 ],42800,1.0,-9.275401,1.0,428,-39.181396,1.0,-5.848062,-114.80160192197485,99.0,93.22,1.4308969,-39.181396,1.0,3299497,100.0,1.0,100,,0.18644,-5.848062,2.0681472,
0.40375623,7091.089114904404,-2.431839,[-1.135 -1.735 -0.77  -1.065 -0.27 ],42900,1.0,-9.2854,1.0,429,-39.340828,1.0,-6.0074944,-116.24947862096687,99.0,102.54,1.561927,-39.340828,1.0,3309751,100.0,1.0,100,,0.20508,-6.007494,2.4642584,
0.39552677,7110.169888973236,-2.2671857,[-1.135 -1.735 -0.77  -1.065 -0.27 ],43000,0.61887693,-8.479864,1.0226779,430,-39.356945,1.5639548,-6.023608,-116.77352754344616,99.0,93.55,1.4497395,-39.337563,1.0051397,3319106,100.0,1.0435884,100,0.15026541,0.18974361,-5.984622,2.0552263,
0.39428377,7130.573380947113,-2.5090759,[-1.135 -1.733 -0.773 -1.063 -0.271],43100,1.0,-9.2767315,1.0,431,-39.27488,1.0,-5.941543,-117.58855327112455,99.0,96.27,1.3500946,-39.27488,1.0,3328733,100.0,1.0,100,,0.19254,-5.941542,1.8411667,
0.38953796,7149.806277036667,-2.7501502,[-1.135 -1.733 -0.773 -1.063 -0.271],43200,1.0,-9.107741,1.0,432,-39.369823,1.0,-6.0364895,-116.78677899720964,99.0,93.27,1.4404601,-39.369823,1.0,3338060,100.0,1.0,100,,0.18654,-6.0364885,2.0958843,
0.39145732,7168.664195537567,-1.9105941,[-1.135 -1.733 -0.773 -1.063 -0.271],43300,0.7349148,-9.579023,1.022705,433,-39.227257,1.4320258,-5.893919,-115.3355902923936,99.00001,91.76,1.4154177,-39.20423,0.9926814,3347236,100.0,1.0408864,100,0.14019677,0.1855863,-5.850821,1.9992751,
0.39375904,7188.476741313934,-1.9060829,[-1.135 -1.734 -0.77  -1.062 -0.271],43400,0.6079819,-10.380107,1.0285444,434,-39.440655,1.4592454,-6.107321,-115.21823437907774,99.0,92.48,1.5273733,-39.414433,0.9567149,3356484,100.0,1.0668164,100,0.13511026,0.18757203,-6.054427,2.3386295,
0.41627163,7208.98300075531,-2.8015652,[-1.136 -1.735 -0.767 -1.061 -0.271],43500,0.38928705,-9.545839,1.0701962,435,-39.35159,1.6474428,-6.0182533,-119.74898003055941,99.00001,100.66,1.5631114,-39.32077,0.9566939,3366550,100.0,1.1506425,100,0.22991176,0.20889801,-5.9569182,2.346925,
0.40262008,7230.097773075104,-2.2932613,[-1.136 -1.733 -0.766 -1.065 -0.276],43600,0.65024555,-9.352287,1.0285779,436,-39.404545,1.4552912,-6.071208,-116.93232496940318,99.0,98.1,1.5233886,-39.386322,0.98067987,3376360,100.0,1.0470588,100,0.12842949,0.19891064,-6.034897,2.33566,
