MinIW,EpisodesSoFar,EpRewMean,TimestepsSoFar,StdD2w0t,EpLenMean,ReturnStepMaxmin,InitialReturnMax,Bound,MaxD2w0t,EpThisIter,ReturnMeanIW,InitialReturnStd,MinD2w0t,MeanD2w0t,TimeElapsed,InitialBound,StdIW,InitialReturnMin,MaxIW,InitialReturnMean,EmpiricalD2,Iteration,J_sample_variance,ReturnStepMax,MeanIW,Weights
0.91638607,41500,-72.34958232954972,8581454,0.39385533,404.22,99.0,9.948474,-356.42947,1.0022002,100,-25.263044,13.45434,,0.8091044,15894.572477817535,-356.46317,0.024632724,-60.521965,1.098858,-25.31999,1.0015419,415,181.32198,100.0,0.99692,[-0.993 -0.654 -0.5   -0.197 -0.106]
0.84069026,41600,-85.50972107004189,8620468,0.4148906,390.14,99.0,-7.6764283,-358.91232,1.0048772,100,-27.701437,12.477066,,0.78185076,15951.993169307709,-358.9848,0.04166353,-65.71528,1.1565648,-27.841599,1.003596,416,152.20518,100.0,0.99113953,[-0.993 -0.654 -0.5   -0.197 -0.106]
0.78821754,41700,-91.22880269494817,8658898,0.42287043,384.3,99.0,6.392381,-359.8326,1.0072999,100,-28.5981,11.979185,,0.7706781,16010.882863759995,-359.9441,0.05388633,-59.72609,1.1888149,-28.800915,1.0047553,417,144.77834,100.0,0.9870663,[-0.994 -0.653 -0.5   -0.197 -0.108]
0.888337,41800,-85.46845481688757,8698774,0.40214306,398.76,99.0,3.510519,-360.31116,1.0018786,100,-29.147394,12.315532,,0.79810625,16070.818527936935,-360.33728,0.025721937,-64.10072,1.1049719,-29.194077,1.001392,418,153.61868,100.0,0.99713874,[-0.994 -0.652 -0.5   -0.197 -0.109]
0.92874396,41900,-82.49020500353498,8738210,0.40839973,394.36,99.0,0.0060688537,-358.80856,1.0013392,100,-27.650442,13.74602,,0.7890755,16130.706109285355,-358.83453,0.02223562,-58.956078,1.085408,-27.69135,1.0008281,419,189.52882,100.0,1.00009,[-0.995 -0.651 -0.5   -0.197 -0.109]
0.9283061,42000,-81.42263549561463,8778735,0.39203584,405.25,99.0,1.191011,-359.26028,1.0008526,100,-28.090939,14.648644,,0.8107744,16192.03020787239,-359.31708,0.017502986,-79.471634,1.058409,-28.173904,1.0005428,420,215.85637,100.0,0.9961158,[-0.995 -0.65  -0.499 -0.197 -0.11 ]
0.79065096,42100,-81.004009828198,8818079,0.41081122,393.44,99.0,-5.0054784,-358.39862,1.0073556,100,-27.131409,13.496522,,0.78936726,16252.14640879631,-358.514,0.05504301,-82.271614,1.20135,-27.370817,1.005548,421,175.37166,100.0,0.99224,[-0.998 -0.651 -0.501 -0.196 -0.11 ]
0.86116934,42200,-93.31842364626007,8853720,0.45285007,356.41,99.0,-0.43260276,-360.31625,1.0024172,100,-29.147366,14.07807,,0.71344846,16305.174035310745,-360.3486,0.030231683,-66.36387,1.1046538,-29.205416,1.0015571,422,197.62688,100.0,0.9961984,[-0.998 -0.65  -0.502 -0.196 -0.112]
0.8630455,42300,-87.00175678998785,8892760,0.41429797,390.4,99.0,-3.3839931,-356.88004,1.0039066,100,-25.695269,11.0901575,,0.7819171,16363.48460316658,-356.94104,0.038123704,-62.915344,1.1604972,-25.797836,1.0027416,423,122.93821,100.0,0.9991952,[-0.998 -0.651 -0.502 -0.197 -0.112]
0.93907344,42400,-81.0050566068973,8930409,0.43137178,376.49,99.0,-5.0642204,-357.39505,1.0005322,100,-26.243778,14.516516,,0.753145,16421.391095399857,-357.411,0.014544467,-74.37964,1.0583221,-26.26781,1.0003811,424,212.25493,100.0,0.99996287,[-0.998 -0.65  -0.501 -0.196 -0.112]
0.817727,42500,-78.79148800095682,8972353,0.36808985,419.44,99.0,-1.5390403,-356.42252,1.0029169,100,-25.239502,14.0073395,,0.8398978,16484.71083331108,-356.46518,0.03686062,-67.643486,1.1404338,-25.321987,1.0023065,425,198.42882,100.0,0.9955943,[-0.998 -0.65  -0.501 -0.196 -0.112]
0.9103384,42600,-83.12006486991586,9011945,0.40615925,395.92,99.0,-2.033239,-360.66428,1.0012025,100,-29.506548,14.110863,,0.7921689,16543.008842229843,-360.6877,0.019745259,-78.17064,1.0733728,-29.544521,1.0007404,426,200.82382,100.0,0.99615985,[-0.998 -0.65  -0.502 -0.197 -0.112]
0.9066318,42700,-77.26937158961886,9052563,0.3907636,406.18,99.0,0.059722446,-357.37085,1.002227,100,-26.19813,10.279245,,0.81306654,16604.472790956497,-357.40634,0.028992213,-54.141758,1.1659187,-26.263165,1.0015756,427,106.71034,100.0,0.9967455,[-0.999 -0.649 -0.502 -0.197 -0.112]
0.87485194,42800,-80.07633272150913,9091052,0.42156565,384.89,99.0,1.8616005,-357.71762,1.0036341,100,-26.533607,13.920038,,0.7708561,16663.543862581253,-357.76862,0.033592902,-67.06529,1.1296669,-26.625439,1.0025463,428,192.80838,100.0,0.995843,[-1.    -0.649 -0.502 -0.197 -0.111]
0.92170864,42900,-84.49132696853069,9129697,0.41914833,386.45,99.0,-1.0335562,-358.58304,1.001113,100,-27.423666,13.268334,,0.7732543,16722.243000268936,-358.60464,0.021573098,-63.204582,1.1041797,-27.46147,1.0007999,429,175.17334,100.0,0.9981155,[-0.999 -0.65  -0.502 -0.197 -0.112]
0.92852056,43000,-82.08922097745761,9168664,0.41480893,389.67,99.0,2.071077,-357.49197,1.0006862,100,-26.339516,13.151536,,0.7795532,16780.153514623642,-357.5004,0.01785248,-67.94719,1.0598186,-26.357212,1.0005125,430,172.81989,100.0,0.999162,[-1.    -0.65  -0.503 -0.197 -0.112]
0.8647288,43100,-85.65330543240445,9209353,0.39006692,406.89,99.0,-2.2013633,-358.48132,1.0045075,100,-27.265488,12.413189,,0.8154061,16840.67184829712,-358.55035,0.042087093,-62.669136,1.1890616,-27.407177,1.0035366,431,150.86656,100.0,0.9960153,[-1.    -0.65  -0.503 -0.196 -0.112]
0.7862656,43200,-86.7314671551344,9247272,0.42963096,379.19,99.0,-0.42998865,-358.96442,1.0098271,100,-27.69943,13.355094,,0.76114017,16898.46098971367,-359.08322,0.056735214,-67.73713,1.2110763,-27.940044,1.0066457,432,172.42383,100.0,0.9909196,[-1.001 -0.65  -0.503 -0.197 -0.114]
0.9162259,43300,-86.16703176275699,9283959,0.4422399,366.87,99.0,-0.6235431,-360.08783,1.0018454,100,-28.92764,13.82498,,0.7341391,16954.79902267456,-360.1091,0.021805568,-65.484024,1.091615,-28.965908,1.000987,433,190.55603,100.0,0.9974523,[-1.003 -0.649 -0.503 -0.196 -0.116]
0.9271021,43400,-84.72027288421326,9323156,0.41168594,391.97,99.0,-0.11733845,-358.62314,1.0007429,100,-27.467659,12.938594,,0.78418624,17013.76995229721,-358.64386,0.019369781,-69.889435,1.0543042,-27.500677,1.0005693,434,168.7642,100.0,0.9984257,[-1.004 -0.649 -0.503 -0.196 -0.117]
0.9046364,43500,-90.36213498672416,9359891,0.44165382,367.35,99.0,2.721734,-359.20062,1.0012013,100,-28.04147,13.476361,,0.7349691,17069.031014442444,-359.2366,0.018737832,-72.01293,1.064698,-28.093403,1.0006315,435,182.71997,100.0,0.99641716,[-1.004 -0.649 -0.503 -0.196 -0.117]
0.9175801,43600,-87.03743429701268,9397056,0.4372612,371.65,99.0,-6.745658,-359.59732,1.0027838,100,-28.408068,13.394242,,0.74406093,17125.801481723785,-359.6594,0.030296208,-64.14768,1.1108546,-28.516216,1.0017778,436,176.982,100.0,0.99408436,[-1.005 -0.65  -0.504 -0.196 -0.117]
0.77594054,43700,-75.5076509131304,9438692,0.37441298,416.36,99.0,4.416721,-356.40518,1.0086527,100,-25.171839,12.879311,,0.8353586,17189.054826259613,-356.4844,0.06056134,-60.629536,1.3030367,-25.341213,1.0062814,437,160.1522,100.0,0.9891182,[-1.004 -0.649 -0.503 -0.196 -0.117]
0.9321436,43800,-86.66136141543298,9475653,0.4393582,369.61,99.0,-6.1883645,-359.57083,1.0017816,100,-28.403643,13.275876,,0.73971826,17244.766212701797,-359.5949,0.023551805,-73.69311,1.1022491,-28.45173,1.0011697,438,175.60713,100.0,0.99944866,[-1.    -0.65  -0.502 -0.196 -0.118]
0.8960367,43900,-83.41994655435468,9514621,0.41502368,389.68,99.0,7.200759,-356.91974,1.0020877,100,-25.747545,14.253671,,0.78000987,17302.4742705822,-356.9512,0.026609657,-67.095955,1.1013638,-25.808006,1.0015298,439,200.28235,100.0,0.9962688,[-1.001 -0.65  -0.502 -0.196 -0.118]
0.78832245,44000,-86.5852578308883,9551280,0.44299972,366.59,99.0,-1.2047654,-360.26553,1.0040568,100,-29.060064,13.585727,,0.73433906,17357.703367471695,-360.34286,0.044202164,-63.318455,1.1564853,-29.199688,1.0026814,440,181.33371,100.0,0.99083626,[-1.001 -0.65  -0.502 -0.196 -0.118]
0.9603239,44100,-87.41686819937183,9589241,0.4276083,379.61,99.0,0.4230174,-358.92413,1.0002903,100,-27.777016,11.922484,,0.7592977,17414.71946120262,-358.93063,0.010782928,-67.92354,1.0362458,-27.78745,1.000205,441,142.70624,100.0,0.9989486,[-1.    -0.651 -0.502 -0.196 -0.119]
0.8773275,44200,-85.02235690780721,9627338,0.4263496,380.97,99.0,4.4828835,-357.73782,1.002539,100,-26.555807,13.566225,,0.7627517,17472.346123456955,-357.7962,0.038078558,-68.57001,1.1382709,-26.653023,1.0018716,442,180.38062,100.0,0.9945016,[-1.    -0.651 -0.502 -0.196 -0.12 ]
0.8334312,44300,-88.19434260756957,9665672,0.42378533,383.34,99.0,1.8099393,-359.86383,1.0053886,100,-28.664658,13.177309,,0.7681958,17530.655552625656,-359.9405,0.04582254,-71.2275,1.1840487,-28.79731,1.0038099,443,169.09676,100.0,0.99790937,[-1.001 -0.651 -0.502 -0.196 -0.121]
0.86823076,44400,-85.28822885591977,9704605,0.4155865,389.33,99.0,5.7691646,-360.07782,1.002721,100,-28.90257,14.485668,,0.7794737,17588.691024541855,-360.10568,0.03276426,-67.70065,1.131511,-28.962492,1.0019318,444,210.26105,100.0,0.9985894,[-1.002 -0.65  -0.502 -0.195 -0.121]
0.86864644,44500,-80.96413081099666,9744887,0.396152,402.82,99.0,2.787823,-358.86496,1.0031394,100,-27.687504,13.080066,,0.8065378,17648.65037059784,-358.90674,0.033097252,-67.525024,1.1740397,-27.763552,1.0020775,445,170.75021,100.0,0.9976147,[-1.003 -0.65  -0.501 -0.195 -0.122]
0.89623106,44600,-95.76462737636906,9783610,0.41821486,387.23,99.0,12.367451,-360.3618,1.0015953,100,-29.194658,13.0896635,,0.7749698,17707.239753484726,-360.39365,0.028775115,-58.223,1.1162841,-29.25045,1.0011941,446,171.83513,100.0,1.0000114,[-1.004 -0.648 -0.501 -0.194 -0.122]
0.802512,44700,-82.8758351437628,9824185,0.39202568,405.75,99.0,3.9136593,-356.63297,1.005371,100,-25.40591,11.468344,,0.81339,17766.9497961998,-356.74567,0.047309667,-57.973175,1.148578,-25.60247,1.0042212,447,129.82103,100.0,0.98878354,[-1.003 -0.648 -0.501 -0.194 -0.123]
0.9010589,44800,-78.05418728572575,9864969,0.38791436,407.84,99.0,3.0889392,-357.38324,1.0012051,100,-26.223965,12.57245,,0.8160389,17828.487030506134,-357.4067,0.01910563,-61.364445,1.0753595,-26.263521,1.0007855,448,161.0643,100.0,0.99914485,[-1.003 -0.647 -0.501 -0.195 -0.125]
0.8248465,44900,-75.00987862328441,9906632,0.3738608,416.63,99.0,4.835244,-357.12308,1.0078523,100,-25.883617,12.328268,,0.83574456,17889.674686670303,-357.23953,0.0488352,-67.02313,1.2301562,-26.096338,1.005495,449,152.16956,100.0,0.9949597,[-1.003 -0.647 -0.501 -0.195 -0.125]
0.90398014,45000,-85.49339437293138,9945650,0.41443622,390.18,99.0,0.31238306,-358.24313,1.0027049,100,-27.065012,12.665686,,0.78117776,17948.628410339355,-358.29208,0.030135637,-71.402534,1.0904725,-27.148884,1.0019041,450,161.62431,100.0,0.9966841,[-1.003 -0.645 -0.501 -0.195 -0.125]
0.93564606,45100,-83.70531026394976,9984797,0.41236758,391.47,99.0,2.4252405,-358.9694,1.00087,100,-27.814575,15.3437,,0.7831747,18007.6071665287,-358.98853,0.017482584,-86.95607,1.0656741,-27.845339,1.0005413,451,233.92862,100.0,0.9986729,[-1.002 -0.644 -0.501 -0.195 -0.124]
0.8241583,45200,-89.70181956339164,10025094,0.39691544,402.97,99.0,18.21541,-357.36285,1.0097951,100,-26.118725,13.330732,,0.8088645,18069.221970558167,-357.46225,0.05260056,-64.63286,1.1671438,-26.319065,1.0068123,452,175.72818,100.0,0.9901605,[-1.002 -0.645 -0.501 -0.195 -0.124]
0.9135177,45300,-81.88953064230715,10064548,0.40817532,394.54,99.0,-1.3507262,-358.2604,1.0013665,100,-27.090658,13.392754,,0.78949374,18130.14429473877,-358.29288,0.022333762,-63.77997,1.0939636,-27.149685,1.0008925,453,180.6252,100.0,0.9968452,[-1.003 -0.643 -0.5   -0.195 -0.124]
0.8720755,45400,-85.91485539793075,10105069,0.3924442,405.21,99.0,0.56487703,-358.52692,1.0031953,100,-27.341293,12.08115,,0.8113969,18193.09015440941,-358.5819,0.032899827,-60.049587,1.1231974,-27.438723,1.0022223,454,146.05621,100.0,0.9930859,[-1.004 -0.643 -0.501 -0.194 -0.125]
0.8982541,45500,-77.16556998333748,10145035,0.40093192,399.66,99.0,4.8977275,-357.47458,1.0027577,100,-26.29667,11.663017,,0.80015814,18255.559859275818,-357.52167,0.029861063,-57.543365,1.1352013,-26.378473,1.0019011,455,137.14473,100.0,0.99565595,[-1.003 -0.641 -0.5   -0.194 -0.125]
0.9009607,45600,-82.18926257557737,10183012,0.4277218,379.77,99.0,-1.8981818,-359.83072,1.0021657,100,-28.65335,13.746743,,0.7601739,18314.110193490982,-359.87903,0.027275367,-63.849113,1.1261963,-28.735825,1.00141,456,190.5347,100.0,0.9967988,[-1.002 -0.64  -0.5   -0.195 -0.125]
0.72796094,45700,-80.61338693382355,10219885,0.44300476,368.73,99.0,-4.157767,-359.9579,1.0243117,100,-28.600077,14.181045,,0.7424361,18370.431448936462,-360.14087,0.08314803,-75.70296,1.4817047,-28.997675,1.0127115,457,185.38148,100.0,0.9801917,[-1.002 -0.639 -0.5   -0.194 -0.126]
0.90661985,45800,-83.60921194007965,10257469,0.43223742,375.84,99.0,-0.66252124,-359.7898,1.0013387,100,-28.625145,13.240093,,0.75202,18427.805850982666,-359.8211,0.0190438,-60.523026,1.057137,-28.677902,1.0007564,458,174.96715,100.0,0.9980247,[-1.007 -0.639 -0.501 -0.193 -0.126]
0.8857125,45900,-82.8100221674405,10297001,0.40724927,395.32,99.0,0.3162157,-357.58392,1.0029533,100,-26.409994,13.684007,,0.7914057,18489.73172020912,-357.651,0.032077257,-74.8895,1.1122361,-26.507828,1.0018555,459,184.60905,100.0,0.99651,[-1.009 -0.64  -0.502 -0.193 -0.127]
0.8345278,46000,-81.49207465115647,10334102,0.43829432,371.01,99.0,2.437239,-356.9713,1.0056692,100,-25.770308,13.044638,,0.74332577,18548.811538934708,-357.0473,0.04043409,-57.78748,1.2206866,-25.904112,1.0031877,460,166.74217,100.0,0.99463797,[-1.011 -0.64  -0.502 -0.193 -0.127]
0.82022125,46100,-83.64698268250815,10372801,0.41941264,386.99,99.0,0.3992579,-358.48526,1.0066181,100,-27.243065,13.673497,,0.77612436,18607.883920431137,-358.5966,0.04966492,-69.98293,1.185639,-27.453388,1.00489,461,182.03711,100.0,0.99182326,[-1.011 -0.64  -0.502 -0.193 -0.128]
0.87206125,46200,-87.8328148013542,10409899,0.43809804,370.98,99.0,-5.4268727,-361.1572,1.0031122,100,-29.964874,14.869667,,0.7428733,18665.190665483475,-361.21292,0.038540024,-71.855865,1.1248155,-30.069727,1.0020881,462,214.8177,100.0,0.9990423,[-1.012 -0.639 -0.502 -0.193 -0.13 ]
0.82664436,46300,-88.88873431564963,10447804,0.4290054,379.05,99.0,-3.1941926,-359.1884,1.0056242,100,-27.967434,13.83608,,0.7594641,18722.96208190918,-359.29065,0.041775286,-69.87232,1.1846676,-28.147472,1.0031079,463,192.34569,100.0,0.9922816,[-1.012 -0.64  -0.502 -0.192 -0.131]
0.8023536,46400,-79.87021097189411,10488200,0.39443198,403.96,99.0,-3.7294083,-357.7557,1.0033529,100,-26.575258,13.261931,,0.8089389,18785.868461608887,-357.8007,0.035527352,-68.46071,1.1460676,-26.657507,1.0023481,464,173.93752,100.0,0.997233,[-1.013 -0.64  -0.503 -0.192 -0.131]
0.9341764,46500,-82.1192278221181,10529274,0.38315624,410.74,99.0,5.7213893,-356.97348,1.0012838,100,-25.811066,14.121856,,0.82192093,18846.983392953873,-357.0054,0.020416928,-65.612785,1.0892007,-25.862202,1.0009816,465,199.42256,100.0,0.99656844,[-1.014 -0.639 -0.503 -0.192 -0.132]
0.9446067,46600,-83.79440361497,10570494,0.3805521,412.2,99.0,1.0740649,-358.11267,1.0004795,100,-26.962809,12.706726,,0.8245541,18905.67322397232,-358.1242,0.013951142,-61.293194,1.0600971,-26.98103,1.0003562,466,162.78934,100.0,0.9999281,[-1.014 -0.639 -0.503 -0.192 -0.133]
0.93601316,46700,-77.30138897140982,10610562,0.39914513,400.68,99.0,-3.3529387,-357.50833,1.0014918,100,-26.351032,13.967341,,0.8017013,18962.13756632805,-357.5246,0.019699743,-65.410385,1.0894861,-26.381393,1.0007674,467,196.45802,100.0,1.0013458,[-1.014 -0.638 -0.503 -0.192 -0.133]
0.9181101,46800,-78.79427579801222,10649318,0.41774645,387.56,99.0,0.9243391,-357.21884,1.0015256,100,-26.055246,13.146786,,0.7755742,19015.76372528076,-357.23877,0.02388451,-69.190125,1.1125171,-26.095572,1.0010682,468,171.58495,100.0,0.9972618,[-1.014 -0.638 -0.502 -0.192 -0.133]
0.9308141,46900,-81.94100681104977,10687669,0.4227963,383.51,99.0,-6.0274973,-358.41318,1.000422,100,-27.264893,13.74928,,0.76712656,19069.57994890213,-358.42517,0.012675889,-70.5498,1.0401784,-27.281982,1.0002811,469,190.1489,100.0,0.99819666,[-1.014 -0.638 -0.502 -0.191 -0.133]
0.8487284,47000,-91.05912283679396,10725242,0.43245107,375.73,99.0,-2.6705892,-360.38354,1.0030416,100,-29.220568,12.39792,,0.75195706,19119.309765815735,-360.41278,0.027089782,-65.29981,1.1078181,-29.26958,1.0012435,470,155.08115,100.0,0.99688226,[-1.015 -0.638 -0.502 -0.191 -0.133]
0.93435264,47100,-81.17193754926191,10765847,0.39079022,406.05,99.0,-5.619325,-358.3324,1.0010087,100,-27.165144,12.149868,,0.81242776,19172.892232894897,-358.37238,0.019345222,-56.90084,1.0778085,-27.229202,1.0006553,471,147.76477,100.0,0.9993571,[-1.015 -0.639 -0.503 -0.191 -0.133]
0.9009908,47200,-80.24603834673601,10804028,0.42512947,381.81,99.0,0.020479964,-358.88174,1.0014771,100,-27.711082,12.953508,,0.76410276,19222.877737760544,-358.91107,0.024982432,-65.724304,1.0925727,-27.767883,1.0010743,472,167.30394,100.0,0.99886245,[-1.016 -0.639 -0.504 -0.191 -0.133]
0.8966819,47300,-86.06195363515464,10841617,0.43242604,375.89,99.0,0.1807129,-359.5228,1.0028996,100,-28.34687,12.86678,,0.7525497,19274.0056476593,-359.5664,0.03165346,-66.008064,1.1543045,-28.423223,1.001913,473,164.59898,100.0,0.99648315,[-1.015 -0.639 -0.503 -0.191 -0.134]
0.8375978,47400,-76.01439284563551,10880953,0.41042203,393.36,99.0,-1.1278435,-358.47137,1.0050966,100,-27.268356,13.176411,,0.7882482,19326.130836486816,-358.5397,0.041805033,-66.79466,1.1639433,-27.39653,1.0036377,474,169.40004,100.0,0.99582,[-1.016 -0.638 -0.503 -0.191 -0.134]
0.77324617,47500,-76.18972588469236,10919610,0.4200988,386.57,99.0,-1.0894831,-355.2229,1.0110449,100,-23.983894,11.856208,,0.77552706,19376.611719846725,-355.32077,0.056648515,-64.53857,1.2382087,-24.177586,1.0058903,475,136.12798,100.0,0.99000233,[-1.016 -0.638 -0.502 -0.191 -0.135]
0.91547114,47600,-87.11488224638147,10958717,0.4130589,391.07,99.0,-5.344957,-361.3888,1.0016589,100,-30.214773,13.191418,,0.7826374,19427.865914821625,-361.42358,0.021703728,-66.1045,1.0656135,-30.280397,1.0010755,476,175.90388,100.0,0.99625915,[-1.018 -0.637 -0.502 -0.19  -0.136]
0.76056826,47700,-82.82158029249814,10999339,0.39127523,406.22,99.0,-3.9226744,-358.09146,1.0066355,100,-26.865736,13.225581,,0.8143408,19481.791499853134,-358.18216,0.04946425,-60.192104,1.1702169,-27.038975,1.0044235,477,173.16083,100.0,0.9964374,[-1.019 -0.637 -0.503 -0.19  -0.137]
0.86222607,47800,-82.46068920141042,11037280,0.4282464,379.41,99.0,7.4632697,-357.4094,1.0027227,100,-26.229452,13.186794,,0.7596028,19532.280435562134,-357.45502,0.03464365,-65.44039,1.1905272,-26.311827,1.0018106,478,171.89804,100.0,1.00352,[-1.019 -0.637 -0.504 -0.191 -0.137]
0.82308364,47900,-76.32104166994544,11077331,0.4002063,400.51,99.0,0.08252122,-357.7652,1.0060195,100,-26.528835,12.938778,,0.8029614,19585.79703760147,-357.8751,0.046792455,-69.401115,1.1688298,-26.731905,1.0043619,479,160.10522,100.0,0.9959227,[-1.02  -0.637 -0.504 -0.19  -0.139]
0.939321,48000,-85.57497075451633,11115892,0.42026222,385.61,99.0,9.877853,-358.69385,1.0015067,100,-27.534967,14.120564,,0.77161026,19637.36133503914,-358.72263,0.019126114,-66.737595,1.0717425,-27.579433,1.0009209,480,200.36893,100.0,0.99869454,[-1.022 -0.636 -0.504 -0.19  -0.14 ]
0.96259636,48100,-75.73982670672872,11155134,0.41097444,392.42,99.0,23.294718,-357.57306,1.0002347,100,-26.42665,14.876721,,0.78490055,19689.555163621902,-357.5772,0.010271693,-69.92029,1.0398662,-26.434006,1.0001777,481,224.26073,100.0,1.0002445,[-1.022 -0.637 -0.505 -0.19  -0.141]
0.9448036,48200,-80.25399420343724,11194546,0.4086386,394.12,99.0,-4.0558743,-359.17596,1.000533,100,-28.026815,13.197905,,0.78838795,19741.023735284805,-359.18167,0.01407842,-67.74783,1.0513504,-28.038477,1.0003458,482,177.14034,100.0,0.99950767,[-1.022 -0.637 -0.505 -0.19  -0.141]
0.8515724,48300,-82.84268490959944,11233970,0.4087043,394.24,99.0,-0.24820706,-356.18002,1.0031161,100,-24.999857,12.167433,,0.78909,19792.44882273674,-356.2705,0.030418633,-68.96594,1.0936946,-25.127321,1.001345,483,144.6928,100.0,0.9996925,[-1.022 -0.637 -0.505 -0.19  -0.141]
0.9145364,48400,-85.70382190759572,11272513,0.4205866,385.43,99.0,-5.6576095,-358.53702,1.002062,100,-27.365648,12.213643,,0.77141845,19843.50151491165,-358.57147,0.025137385,-67.61849,1.0995542,-27.428291,1.0012759,484,149.50078,100.0,0.9995183,[-1.024 -0.638 -0.506 -0.19  -0.141]
0.81540114,48500,-84.24003432980754,11309853,0.43557018,373.4,99.0,3.0624793,-358.83694,1.004471,100,-27.633686,13.085376,,0.7480444,19893.22847390175,-358.89886,0.042189196,-66.531555,1.1456766,-27.755665,1.0030161,485,169.89359,100.0,0.9912806,[-1.024 -0.637 -0.506 -0.19  -0.141]
0.91650933,48600,-87.44651705256717,11348512,0.41902152,386.59,99.0,-3.7777274,-358.21432,1.0014185,100,-27.051863,12.693783,,0.77362764,19944.055834293365,-358.23444,0.023860617,-68.219475,1.0908014,-27.091242,1.0010278,486,162.09882,100.0,0.9992206,[-1.025 -0.637 -0.506 -0.19  -0.141]
0.8899227,48700,-85.1878291001097,11386340,0.42951998,378.28,99.0,-4.406763,-359.41742,1.0024906,100,-28.231686,13.100317,,0.75718814,19993.40264058113,-359.4671,0.026411347,-70.22067,1.1393273,-28.323898,1.001355,487,172.46585,100.0,0.99695194,[-1.024 -0.637 -0.506 -0.19  -0.141]
0.9137368,48800,-87.99492914208828,11424562,0.42474037,382.22,99.0,-2.180809,-358.36633,1.0024836,100,-27.188044,13.0495205,,0.76514155,20043.981358528137,-358.41278,0.02830851,-64.35976,1.1309927,-27.269585,1.0016165,488,168.97247,100.0,0.9981552,[-1.025 -0.636 -0.506 -0.19  -0.141]
0.79118586,48900,-76.4043027136763,11465845,0.38055092,412.83,99.0,9.163711,-356.92017,1.0074185,100,-25.682531,13.047376,,0.82814735,20098.303213357925,-357.01508,0.05721914,-55.336075,1.292933,-25.871887,1.0056232,489,170.37518,100.0,0.997103,[-1.027 -0.636 -0.507 -0.19  -0.142]
0.80409515,49000,-89.16396009766493,11503053,0.4372258,372.08,99.0,-0.7786401,-360.00787,1.0054573,100,-28.794714,13.583469,,0.7456861,20147.615476369858,-360.0825,0.046019237,-69.890564,1.1601052,-28.939297,1.0036833,490,186.61403,100.0,0.98981315,[-1.027 -0.635 -0.507 -0.19  -0.142]
0.82610583,49100,-75.66151355484729,11543701,0.39139554,406.48,99.0,9.194662,-356.27356,1.0089772,100,-25.000702,13.23399,,0.8159703,20202.37143802643,-356.39325,0.053522754,-58.51198,1.187128,-25.250046,1.0068594,491,175.59557,100.0,0.9900574,[-1.029 -0.634 -0.507 -0.19  -0.142]
0.76369023,49200,-77.66936069569947,11581198,0.43474817,374.97,99.0,-2.9427247,-358.3907,1.0091208,100,-27.100895,13.736592,,0.7528758,20251.599807739258,-358.573,0.060805235,-67.39566,1.2151439,-27.4298,1.0067126,492,180.75723,100.0,0.98205173,[-1.029 -0.633 -0.507 -0.19  -0.142]
0.9317088,49300,-73.77652823473304,11619562,0.42271453,383.64,99.0,1.5835414,-357.62305,1.0009341,100,-26.46484,14.207228,,0.7675548,20302.45295357704,-357.63654,0.018386345,-64.72011,1.0683737,-26.493336,1.0006299,493,200.32559,100.0,0.9998492,[-1.029 -0.633 -0.508 -0.191 -0.145]
0.90002817,49400,-80.14745276716428,11658226,0.41914287,386.64,99.0,-2.3663428,-356.85767,1.0029783,100,-25.681791,13.174736,,0.774081,20354.24698662758,-356.8979,0.030674689,-67.58013,1.1316864,-25.754692,1.0018172,494,171.60034,100.0,0.99721795,[-1.029 -0.634 -0.508 -0.191 -0.145]
0.88522387,49500,-86.1415149927489,11696224,0.42755622,379.98,99.0,0.7761837,-358.1191,1.0025092,100,-26.937336,13.122513,,0.7607655,20404.442702531815,-358.1733,0.03190061,-61.75483,1.1249119,-27.030125,1.0018466,495,172.7178,100.0,0.9959144,[-1.029 -0.634 -0.508 -0.191 -0.145]
0.9129897,49600,-75.48533781949737,11737963,0.37157592,417.39,99.0,4.7716436,-356.1067,1.0012738,100,-24.94261,10.717133,,0.83522314,20459.447331905365,-356.1336,0.024514014,-59.697243,1.1209975,-24.990427,1.0009508,496,116.32253,100.0,0.9983587,[-1.029 -0.634 -0.508 -0.19  -0.147]
0.8572292,49700,-83.80654895012398,11776432,0.42182428,384.69,99.0,-4.2328944,-357.81195,1.003638,100,-26.619255,12.957341,,0.77045786,20510.209192037582,-357.87198,0.03841334,-63.339184,1.1494484,-26.728786,1.0024625,497,166.31015,100.0,0.99808717,[-1.029 -0.634 -0.508 -0.19  -0.147]
0.8917352,49800,-79.83162688219232,11815930,0.40786543,394.98,99.0,-1.9213644,-356.86392,1.0031394,100,-25.67337,13.518404,,0.79097813,20562.338201761246,-356.91928,0.033152334,-76.59684,1.1309949,-25.776085,1.0022413,498,181.64343,100.0,0.98904014,[-1.03  -0.633 -0.508 -0.19  -0.148]
0.9121375,49900,-82.83072502985415,11853570,0.43156365,376.4,99.0,3.7643018,-359.78137,1.0010109,100,-28.622011,14.443508,,0.7531077,20611.875459432602,-359.80777,0.020910846,-67.50544,1.0901759,-28.66457,1.0007058,499,210.81598,100.0,0.9960888,[-1.029 -0.633 -0.508 -0.191 -0.147]
