ESSClassic,AvgDiscRet,AvgVanillaIw,MaxNormIw,MinNormIw,VarRet,J,Bound,MinVanillaIw,AvgRet,VarJ,MaxVanillaIw,ESSRenyi,AvgEpLen,BatchSize,VanillaAvgRet,VarVanillaIw,VarNormIw,VarDiscRet,AvgNormIw,eRenyi2
100.0,-1.2732925824820997e-13,1.0,0.01,0.01,0.008068298780511865,,-0.0084673185,1.0,-1.2732925824820997e-13,0.08937346,1.0,nan,500.0,100,4999.8984413038215,,3.5044917e-18,0.008068298780511865,0.009999998,nan
100.0,1.6370904631912708e-13,1.0,0.01,0.01,0.012452011711889208,,-0.013411501,1.0,1.6370904631912708e-13,0.11102923,1.0,nan,500.0,100,4999.839801216065,,3.5044917e-18,0.012452011711889208,0.009999998,nan
100.0,3.8198777474462985e-13,1.0,0.01,0.01,249987.85482295477,-5.364418e-06,-4.21821,1.0,3.8198777474462985e-13,497.4816,1.0,nan,495.01,100,4949.87963430913,,3.5044917e-18,249987.85482295477,0.009999998,nan
100.0,2.3646862246096135e-13,1.0,0.01,0.01,0.013682970071623625,,-0.011848452,1.0,2.3646862246096135e-13,0.11638789,1.0,nan,500.0,100,4999.858850085747,,3.5044917e-18,0.013682970071623625,0.009999998,nan
100.0,3.4560798667371273e-13,1.0,0.01,0.01,249985.11689367378,-3.8146973e-06,-4.2204404,1.0,3.4560798667371273e-13,497.47894,1.0,nan,495.01,100,4949.852507952354,,3.5044917e-18,249985.11689367378,0.009999998,nan
100.0,7.912603905424476e-13,1.0,0.01,0.01,0.015221396984803579,1.3969839e-09,-0.011847038,1.0,7.912603905424476e-13,0.1227566,1.0,nan,500.0,100,4999.859100103634,,3.5044917e-18,0.015221396984803579,0.009999998,nan
100.0,8.458300726488233e-13,1.0,0.01,0.01,0.011631730778369242,-1.1641532e-10,-0.010516991,1.0,8.458300726488233e-13,0.10730989,1.0,nan,500.0,100,4999.874324170287,,3.5044917e-18,0.011631730778369242,0.009999998,nan
100.0,1.4551915228366852e-13,1.0,0.01,0.01,494921.69213723287,-1.04904175e-05,-8.427789,1.0,1.4551915228366852e-13,699.98035,1.0,nan,490.02,100,4899.862301354516,,3.5044917e-18,494921.69213723287,0.009999998,nan
100.0,-9.094947017729283e-15,1.0,0.01,0.01,0.015462968778130953,2.910383e-10,-0.0112427445,1.0,-9.094947017729283e-15,0.12372687,1.0,nan,500.0,100,4999.866371359872,,3.5044917e-18,0.015462968778130953,0.009999998,nan
100.0,3.4560798667371273e-13,1.0,0.01,0.01,0.011786385762207472,1.3969839e-09,-0.00925097,1.0,3.4560798667371273e-13,0.10802093,1.0,nan,500.0,100,4999.88992571216,,3.5044917e-18,0.011786385762207472,0.009999998,nan
100.0,1.0004441719502211e-13,1.0,0.01,0.01,0.010866962949768374,-4.656613e-10,-0.009483365,1.0,1.0004441719502211e-13,0.10372219,1.0,nan,500.0,100,4999.887164499483,,3.5044917e-18,0.010866962949768374,0.009999998,nan
100.0,-1.7280399333685637e-13,1.0,0.01,0.01,0.015870819495318027,-1.2805685e-09,-0.011711986,1.0,-1.7280399333685637e-13,0.12534796,1.0,nan,500.0,100,4999.860769659479,,3.5044917e-18,0.015870819495318027,0.009999998,nan
100.0,-1.4551915228366852e-13,1.0,0.01,0.01,248989.18952581348,-9.536743e-06,-4.211245,1.0,-1.4551915228366852e-13,496.48694,1.0,nan,495.02,100,4949.962617588671,,3.5044917e-18,248989.18952581348,0.009999998,nan
100.0,2.2737367544323206e-13,1.0,0.01,0.01,0.014042393575403824,3.783498e-10,-0.010016219,1.0,2.2737367544323206e-13,0.117906615,1.0,nan,500.0,100,4999.880702642778,,3.5044917e-18,0.014042393575403824,0.009999998,nan
100.0,3.092281986027956e-13,1.0,0.01,0.01,249988.63887834564,1.4305115e-06,-4.2175674,1.0,3.092281986027956e-13,497.4824,1.0,nan,495.01,100,4949.887398349487,,3.5044917e-18,249988.63887834564,0.009999998,nan
100.0,-3.4560798667371273e-13,1.0,0.01,0.01,248989.83210785151,-2.9802322e-06,-4.2106457,1.0,-3.4560798667371273e-13,496.4876,1.0,nan,495.02,100,4949.969725339814,,3.5044917e-18,248989.83210785151,0.009999998,nan
100.0,-5.638867150992155e-13,1.0,0.01,0.01,0.015778628800264836,-4.656613e-10,-0.010557559,1.0,-5.638867150992155e-13,0.12498337,1.0,nan,500.0,100,4999.874327645881,,3.5044917e-18,0.015778628800264836,0.009999998,nan
100.0,-3.2741809263825415e-13,1.0,0.01,0.01,0.015457421588091718,-1.2805685e-09,-0.010245284,1.0,-3.2741809263825415e-13,0.12370467,1.0,nan,500.0,100,4999.877495227903,,3.5044917e-18,0.015457421588091718,0.009999998,nan
100.0,3.637978807091713e-13,1.0,0.01,0.01,249986.12946266236,4.7683716e-07,-4.2196517,1.0,3.637978807091713e-13,497.47986,1.0,nan,495.01,100,4949.8625240448855,,3.5044917e-18,249986.12946266236,0.009999998,nan
100.0,-4.911271389573813e-13,1.0,0.01,0.01,0.015612009165568066,-2.3283064e-10,-0.011029976,1.0,-4.911271389573813e-13,0.124321714,1.0,nan,500.0,100,4999.8683989315305,,3.5044917e-18,0.015612009165568066,0.009999998,nan
100.0,-6.366462912410497e-13,1.0,0.01,0.01,732862.5555099739,1.4305115e-06,-12.616473,1.0,-6.366462912410497e-13,851.7827,1.0,nan,485.05,100,4850.09310052445,,3.5044917e-18,732862.5555099739,0.009999998,nan
100.0,-4.0017766878008843e-13,1.0,0.01,0.01,0.011772450212468895,-5.2386895e-10,-0.009009802,1.0,-4.0017766878008843e-13,0.10795705,1.0,nan,500.0,100,4999.89276980276,,3.5044917e-18,0.011772450212468895,0.009999998,nan
100.0,-6.730260793119669e-13,1.0,0.01,0.01,0.013964568576672788,5.820766e-10,-0.008920441,1.0,-6.730260793119669e-13,0.11757943,1.0,nan,500.0,100,4999.893836750964,,3.5044917e-18,0.013964568576672788,0.009999998,nan
100.0,-9.276845958083868e-13,1.0,0.01,0.01,0.010450389190545794,-4.656613e-10,-0.010851238,1.0,-9.276845958083868e-13,0.10171472,1.0,nan,500.0,100,4999.86973774891,,3.5044917e-18,0.010450389190545794,0.009999998,nan
100.0,-2.3646862246096135e-13,1.0,0.01,0.01,0.013807912666190717,1.1641532e-09,-0.010571077,1.0,-2.3646862246096135e-13,0.116918065,1.0,nan,500.0,100,4999.874342624185,,3.5044917e-18,0.013807912666190717,0.009999998,nan
100.0,-5.547917680814862e-13,1.0,0.01,0.01,0.013087574826038086,4.656613e-10,-0.009233925,1.0,-5.547917680814862e-13,0.11382749,1.0,nan,500.0,100,4999.890143076695,,3.5044917e-18,0.013087574826038086,0.009999998,nan
100.0,-7.275957614183426e-14,1.0,0.01,0.01,0.014607530046379137,6.693881e-10,-0.010626206,1.0,-7.275957614183426e-14,0.12025578,1.0,nan,500.0,100,4999.873610437868,,3.5044917e-18,0.014607530046379137,0.009999998,nan
100.0,3.3651303965598344e-13,1.0,0.01,0.01,0.016596379929642354,1.7462298e-09,-0.011103359,1.0,3.3651303965598344e-13,0.12818117,1.0,nan,500.0,100,4999.867972067604,,3.5044917e-18,0.016596379929642354,0.009999998,nan
100.0,-6.639311322942376e-13,1.0,0.01,0.01,0.013544352461608703,-8.731149e-10,-0.010062549,1.0,-6.639311322942376e-13,0.11579684,1.0,nan,500.0,100,4999.880194224341,,3.5044917e-18,0.013544352461608703,0.009999998,nan
100.0,3.8198777474462985e-13,1.0,0.01,0.01,249987.3157859623,-1.1920929e-06,-4.2186904,1.0,3.8198777474462985e-13,497.48108,1.0,nan,495.01,100,4949.874311487262,,3.5044917e-18,249987.3157859623,0.009999998,nan
100.0,-5.638867150992155e-13,1.0,0.01,0.01,0.014436574522239475,-1.5133992e-09,-0.011428232,1.0,-5.638867150992155e-13,0.11955003,1.0,nan,500.0,100,4999.863270018611,,3.5044917e-18,0.014436574522239475,0.009999998,nan
100.0,-1.546140993013978e-13,1.0,0.01,0.01,0.010739069037453823,-9.313226e-10,-0.010489168,1.0,-1.546140993013978e-13,0.10311003,1.0,nan,500.0,100,4999.874907677077,,3.5044917e-18,0.010739069037453823,0.009999998,nan
100.0,6.730260793119669e-13,1.0,0.01,0.01,493936.25599116145,1.4305115e-06,-8.41878,1.0,6.730260793119669e-13,699.2831,1.0,nan,490.03,100,4899.969202507031,,3.5044917e-18,493936.25599116145,0.009999998,nan
100.0,-1.4551915228366852e-13,1.0,0.01,0.01,0.011483247607838906,5.820766e-10,-0.010053528,1.0,-1.4551915228366852e-13,0.10662277,1.0,nan,500.0,100,4999.880353401295,,3.5044917e-18,0.011483247607838906,0.009999998,nan
100.0,4.82032191939652e-13,1.0,0.01,0.01,249988.36332229065,-4.7683716e-06,-4.2177505,1.0,4.82032191939652e-13,497.48212,1.0,nan,495.01,100,4949.884661058043,,3.5044917e-18,249988.36332229065,0.009999998,nan
100.0,-8.276401786133647e-13,1.0,0.01,0.01,0.016086445372653354,6.9849193e-10,-0.010922405,1.0,-8.276401786133647e-13,0.1261966,1.0,nan,500.0,100,4999.869984281179,,3.5044917e-18,0.016086445372653354,0.009999998,nan
100.0,-7.73070496506989e-13,1.0,0.01,0.01,249989.84667938764,3.8146973e-06,-4.2165546,1.0,-7.73070496506989e-13,497.48364,1.0,nan,495.01,100,4949.899355055539,,3.5044917e-18,249989.84667938764,0.009999998,nan
100.0,-1.8189894035458566e-13,1.0,0.01,0.01,0.014055731452937717,-3.4924597e-10,-0.0113386,1.0,-1.8189894035458566e-13,0.11796259,1.0,nan,500.0,100,4999.864905389812,,3.5044917e-18,0.014055731452937717,0.009999998,nan
100.0,-4.5474735088646414e-14,1.0,0.01,0.01,0.012385173736715428,-1.6298145e-09,-0.011881495,1.0,-4.5474735088646414e-14,0.11073085,1.0,nan,500.0,100,4999.858491141279,,3.5044917e-18,0.012385173736715428,0.009999998,nan
100.0,1.0459189070388674e-12,1.0,0.01,0.01,0.012814778037516296,,-0.010664235,1.0,1.0459189070388674e-12,0.11263494,1.0,nan,500.0,100,4999.872550609589,,3.5044917e-18,0.012814778037516296,0.009999998,nan
100.0,4.729372449219227e-13,1.0,0.01,0.01,249989.10355654242,-1.9073486e-06,-4.217171,1.0,4.729372449219227e-13,497.48285,1.0,nan,495.01,100,4949.89202846363,,3.5044917e-18,249989.10355654242,0.009999998,nan
100.0,-4.729372449219227e-13,1.0,0.01,0.01,494926.3804767106,9.536743e-07,-8.4258375,1.0,-4.729372449219227e-13,699.9837,1.0,nan,490.02,100,4899.885531321493,,3.5044917e-18,494926.3804767106,0.009999998,nan
100.0,-1.0913936421275138e-13,1.0,0.01,0.01,0.012299422595178404,-3.4924597e-10,-0.010302344,1.0,-1.0913936421275138e-13,0.110346854,1.0,nan,500.0,100,4999.877236299852,,3.5044917e-18,0.012299422595178404,0.009999998,nan
100.0,7.275957614183426e-13,1.0,0.01,0.01,0.015078282136551678,4.656613e-10,-0.0100125475,1.0,7.275957614183426e-13,0.122178145,1.0,nan,500.0,100,4999.880724585795,,3.5044917e-18,0.015078282136551678,0.009999998,nan
100.0,2.1827872842550277e-13,1.0,0.01,0.01,0.01179524895726423,-6.4028427e-10,-0.010014231,1.0,2.1827872842550277e-13,0.108061545,1.0,nan,500.0,100,4999.880823479442,,3.5044917e-18,0.01179524895726423,0.009999998,nan
100.0,2.8194335754960775e-13,1.0,0.01,0.01,249987.8639453664,-2.3841858e-06,-4.2182083,1.0,2.8194335754960775e-13,497.48163,1.0,nan,495.01,100,4949.8797291716555,,3.5044917e-18,249987.8639453664,0.009999998,nan
100.0,-3.8198777474462985e-13,1.0,0.01,0.01,249988.4446567655,4.7683716e-06,-4.2177157,1.0,-3.8198777474462985e-13,497.48215,1.0,nan,495.01,100,4949.885493016851,,3.5044917e-18,249988.4446567655,0.009999998,nan
100.0,8.276401786133647e-13,1.0,0.01,0.01,0.012450521887891091,-4.656613e-10,-0.01015157,1.0,8.276401786133647e-13,0.11102259,1.0,nan,500.0,100,4999.878691705092,,3.5044917e-18,0.012450521887891091,0.009999998,nan
100.0,-2.4556356947869064e-13,1.0,0.01,0.01,249987.91719670338,-2.3841858e-06,-4.218155,1.0,-2.4556356947869064e-13,497.48172,1.0,nan,495.01,100,4949.8802481394405,,3.5044917e-18,249987.91719670338,0.009999998,nan
100.0,4.3655745685100554e-13,1.0,0.01,0.01,0.011126622116318917,-9.313226e-10,-0.009891567,1.0,4.3655745685100554e-13,0.104954064,1.0,nan,500.0,100,4999.882138902354,,3.5044917e-18,0.011126622116318917,0.009999998,nan
100.0,-2.5465851649641993e-13,1.0,0.01,0.01,248989.90930630703,1.1920929e-06,-4.2106266,1.0,-2.5465851649641993e-13,496.48764,1.0,nan,495.02,100,4949.969679704913,,3.5044917e-18,248989.90930630703,0.009999998,nan
100.0,-8.185452315956354e-14,1.0,0.01,0.01,0.012577267369779432,5.820766e-10,-0.010013557,1.0,-8.185452315956354e-14,0.111586265,1.0,nan,500.0,100,4999.880402624581,,3.5044917e-18,0.012577267369779432,0.009999998,nan
100.0,-5.456968210637569e-14,1.0,0.01,0.01,0.014243488416491815,4.656613e-10,-0.012517181,1.0,-5.456968210637569e-14,0.11874786,1.0,nan,500.0,100,4999.850735088758,,3.5044917e-18,0.014243488416491815,0.009999998,nan
100.0,-7.366907084360719e-13,1.0,0.01,0.01,249988.80269385807,1.66893e-06,-4.217423,1.0,-7.366907084360719e-13,497.4826,1.0,nan,495.01,100,4949.889030082522,,3.5044917e-18,249988.80269385807,0.009999998,nan
100.0,-4.4565240386873483e-13,1.0,0.01,0.01,0.013485091194656563,-2.3283064e-10,-0.010344754,1.0,-4.4565240386873483e-13,0.11554323,1.0,nan,500.0,100,4999.876755282885,,3.5044917e-18,0.013485091194656563,0.009999998,nan
