ESSClassic,Delta,J,ESSRenyi,IterType,MaxVanillaIw,eRenyi2,EpsThisIter,VarRet,AvgNormIw,MaxNormIw,AvgDiscRet,VarDiscRet,AvgEpLen,VarVanillaIw,MinVanillaIw,BatchSize,Bound,MinNormIw,VarJ,VarNormIw,AvgRet,VanillaAvgRet,AvgVanillaIw
100.0,0.4,-359.195,200.0,2,1.0,1.0,100,1309.63237435,0.01,0.01,-359.195212049,1309.63237435,500.0,,1.0,200,-418.117,0.01,36.0074,3.50449e-18,-359.195212049,-359.195212049,1.0
193.979530929,0.4,-356.181,193.225638041,1,1.41225,1.03506,100,1246.26598953,0.005,0.00703837,-355.855545512,1246.26598953,500.0,0.031396,0.56629,200,-398.569,0.00282227,34.9149,7.7982e-07,-355.855545512,-355.855545512,1.00325
100.0,0.4,-353.961,200.0,2,1.0,1.0,100,1167.59188491,0.01,0.01,-353.961071795,1167.59188491,500.0,,1.0,200,-411.339,0.01,33.9988,3.50449e-18,-353.961071795,-353.961071795,1.0
192.874176648,0.4,-354.168,193.083494618,1,1.77219,1.03582,100,979.270839057,0.005,0.00888516,-357.404861755,979.270839057,500.0,0.0369291,0.67355,200,-395.46,0.00337695,31.746,9.28279e-07,-357.404861755,-357.404861755,0.997276
100.0,0.4,-354.293,200.0,2,1.0,1.0,100,719.296317397,0.01,0.01,-354.29287497,719.296317397,500.0,,1.0,200,-408.105,0.01,26.6853,3.50449e-18,-354.29287497,-354.29287497,1.0
194.614302026,0.4,-351.316,194.708391467,1,1.70784,1.02718,100,979.804123057,0.005,0.00852458,-350.425478094,979.804123057,500.0,0.0279086,0.487671,200,-390.952,0.00243418,30.4851,6.95328e-07,-350.425478094,-350.425478094,1.00172
100.0,0.4,-356.275,200.0,2,1.0,1.0,100,1231.83703765,0.01,0.01,-356.274788718,1231.83703765,500.0,,1.0,200,-423.765,0.01,34.9216,3.50449e-18,-356.274788718,-356.274788718,1.0
194.204272973,0.4,-353.078,194.89322888,1,1.46392,1.0262,100,925.09604921,0.005,0.00728245,-352.417512846,925.09604921,500.0,0.0303,0.547689,200,-401.422,0.00272455,31.5057,7.49831e-07,-352.417512846,-352.417512846,1.0051
100.0,0.4,-350.431,200.0,2,1.0,1.0,100,1158.71125296,0.01,0.01,-350.431181986,1158.71125296,500.0,,1.0,200,-406.366,0.01,33.8692,3.50449e-18,-350.431181986,-350.431181986,1.0
183.826502831,0.4,-347.465,186.608164161,1,1.64137,1.07176,100,886.369348451,0.005,0.00843595,-350.129036107,886.369348451,500.0,0.0836872,0.185416,200,-388.411,0.000952962,31.9034,2.21062e-06,-350.129036107,-350.129036107,0.972842
100.0,0.4,-352.762,200.0,2,1.0,1.0,100,1259.83503383,0.01,0.01,-352.762039279,1259.83503383,500.0,,1.0,200,-411.553,0.01,35.3162,3.50449e-18,-352.762039279,-352.762039279,1.0
197.76739004,0.4,-352.707,197.57212108,1,1.38367,1.01229,100,1271.85284036,0.005,0.00696826,-353.633570397,1271.85284036,500.0,0.0111837,0.640653,200,-396.651,0.00322637,35.4882,2.83641e-07,-353.633570397,-353.633570397,0.992839
100.0,0.4,-354.446,200.0,2,1.0,1.0,100,820.284518742,0.01,0.01,-354.445976183,820.284518742,500.0,,1.0,200,-408.028,0.01,28.497,3.50449e-18,-354.445976183,-354.445976183,1.0
194.46873916,0.4,-351.211,195.0914611,1,1.65214,1.02516,100,975.693163938,0.005,0.00817965,-349.940920614,975.693163938,500.0,0.0291548,0.602578,200,-392.393,0.00298334,30.2832,7.14642e-07,-349.940920614,-349.940920614,1.00991
100.0,0.4,-351.255,200.0,2,1.0,1.0,100,1138.90997891,0.01,0.01,-351.254828032,1138.90997891,500.0,,1.0,200,-407.39,0.01,33.5786,3.50449e-18,-351.254828032,-351.254828032,1.0
190.153524718,0.4,-351.206,192.195389065,1,1.79151,1.04061,100,1109.95413229,0.005,0.00905743,-354.157831606,1109.95413229,500.0,0.0509002,0.366993,200,-391.697,0.00185542,35.723,1.30104e-06,-354.157831606,-354.157831606,0.988974
100.0,0.4,-355.288,200.0,2,1.0,1.0,100,1005.76166833,0.01,0.01,-355.287895598,1005.76166833,500.0,,1.0,200,-408.221,0.01,31.5548,3.50449e-18,-355.287895598,-355.287895598,1.0
1.33698595392,0.4,-277.862,199.993324503,1,624.345,1.00003,100,678.616416591,0.005,0.8646,-356.971826966,678.616416591,500.0,1946.82,0.000220925,200,-316.134,3.05939e-07,142.881,0.00373343,-356.971826966,-356.971826966,3.6106
100.0,0.4,-353.665,200.0,2,1.0,1.0,100,1326.48644795,0.01,0.01,-353.664809658,1326.48644795,500.0,,1.0,200,-411.283,0.01,36.2384,3.50449e-18,-353.664809658,-353.664809658,1.0
7.15680559166,0.4,-363.994,nan,,4526.43,nan,100,678.616416591,0.005,0.348643,-352.929843813,1024.33448273,500.0,114117.0,0.00160168,300,-inf,1.23367e-07,69.0777,0.000677021,-356.971826966,-356.971826966,64.915
282.809779866,0.4,-352.717,285.009898857,1,3.48644,1.0526,100,829.360314505,0.00333333,0.0114325,-350.166796459,829.360314505,500.0,0.06302,0.731537,300,-384.776,0.00239881,33.1891,6.77638e-07,-350.166796459,-350.166796459,1.01653
100.0,0.4,-357.26,300.0,2,1.0,1.0,100,1302.59785885,0.01,0.01,-357.260092394,1302.59785885,500.0,,1.0,300,-414.175,0.01,35.9106,3.50449e-18,-357.260092394,-357.260092394,1.0
200.000000102,0.4,-353.365,300.0,2,1.0,1.0,100,1009.07327925,0.005,0.005,-349.470897829,1009.07327925,500.0,,1.0,300,-393.611,0.005,34.0506,2.1793e-19,-349.470897829,-349.470897829,1.0
290.496764716,0.4,-353.026,291.088708996,1,1.38888,1.03061,100,884.456372457,0.00333333,0.00468422,-355.059677895,884.456372457,500.0,0.0320616,0.417117,300,-386.385,0.0014068,31.7817,3.64696e-07,-355.059677895,-355.059677895,0.988339
100.0,0.4,-350.126,300.0,2,1.0,1.0,100,1087.38468123,0.01,0.01,-350.126035851,1087.38468123,500.0,,1.0,300,-409.371,0.01,32.8102,3.50449e-18,-350.126035851,-350.126035851,1.0
200.000000102,0.4,-349.702,300.0,2,1.0,1.0,100,900.129542919,0.005,0.005,-349.278647776,900.129542919,500.0,,1.0,300,-391.595,0.005,31.3688,2.1793e-19,-349.278647776,-349.278647776,1.0
295.240676549,0.4,-348.83,296.130530864,1,1.59663,1.01307,100,1145.88631946,0.00333333,0.00532089,-348.390005042,1145.88631946,500.0,0.0161815,0.543393,300,-383.258,0.0018109,32.1321,1.79713e-07,-348.390005042,-348.390005042,1.00023
100.0,0.4,-350.211,300.0,2,1.0,1.0,100,923.624599363,0.01,0.01,-350.210753619,923.624599363,500.0,,1.0,300,-400.875,0.01,30.2389,3.50449e-18,-350.210753619,-350.210753619,1.0
200.000000102,0.4,-349.509,300.0,2,1.0,1.0,100,961.622404388,0.005,0.005,-348.807664327,961.622404388,500.0,,1.0,300,-387.291,0.005,30.5563,2.1793e-19,-348.807664327,-348.807664327,1.0
287.676351116,0.4,-350.391,289.773678795,1,2.28609,1.03529,100,1520.7168144,0.00333333,0.00778003,-355.90979748,1520.7168144,500.0,0.0412347,0.406819,300,-387.235,0.00138449,33.6094,4.77573e-07,-355.90979748,-355.90979748,0.979469
100.0,0.4,-356.642,300.0,2,1.0,1.0,100,1355.393444,0.01,0.01,-356.642211041,1355.393444,500.0,,1.0,300,-412.309,0.01,36.6311,3.50449e-18,-356.642211041,-356.642211041,1.0
200.000000102,0.4,-355.2,300.0,2,1.0,1.0,100,849.720695781,0.005,0.005,-353.757901068,849.720695781,500.0,,1.0,300,-394.562,0.005,33.0698,2.1793e-19,-353.757901068,-353.757901068,1.0
289.521411727,0.4,-353.562,288.190673028,1,1.55436,1.04098,100,1115.07995168,0.00333333,0.00509825,-353.866598503,1115.07995168,500.0,0.0375055,0.326697,300,-386.416,0.00107156,33.4594,4.03492e-07,-353.866598503,-353.866598503,1.01627
100.0,0.4,-351.946,300.0,2,1.0,1.0,100,1059.29762728,0.01,0.01,-351.946129242,1059.29762728,500.0,,1.0,300,-407.663,0.01,32.3837,3.50449e-18,-351.946129242,-351.946129242,1.0
200.000000102,0.4,-352.509,300.0,2,1.0,1.0,100,903.730775628,0.005,0.005,-353.072771024,903.730775628,500.0,,1.0,300,-394.106,0.005,31.1772,2.1793e-19,-353.072771024,-353.072771024,1.0
292.741458309,0.4,-350.849,292.863249967,1,1.61176,1.02437,100,665.717638299,0.00333333,0.00542619,-349.871076125,665.717638299,500.0,0.0243883,0.629317,300,-385.224,0.00211867,29.4736,2.76421e-07,-349.871076125,-349.871076125,0.990111
100.0,0.4,-356.865,300.0,2,1.0,1.0,100,1200.52501892,0.01,0.01,-356.865217117,1200.52501892,500.0,,1.0,300,-414.884,0.01,34.4749,3.50449e-18,-356.865217117,-356.865217117,1.0
200.000000102,0.4,-355.814,300.0,2,1.0,1.0,100,842.859730907,0.005,0.005,-354.763340725,842.859730907,500.0,,1.0,300,-396.84,0.005,31.8211,2.1793e-19,-354.763340725,-354.763340725,1.0
286.510409432,0.4,-354.33,286.155680877,1,1.85528,1.04838,100,1360.56739405,0.00333333,0.00618971,-356.149161819,1360.56739405,500.0,0.0471562,0.314415,300,-388.628,0.00104897,34.1934,5.2488e-07,-356.149161819,-356.149161819,0.999121
100.0,0.4,-350.93,300.0,2,1.0,1.0,100,1147.83981721,0.01,0.01,-350.929601658,1147.83981721,500.0,,1.0,300,-404.086,0.01,33.71,3.50449e-18,-350.929601658,-350.929601658,1.0
200.000000102,0.4,-353.58,300.0,2,1.0,1.0,100,832.869528279,0.005,0.005,-356.229832051,832.869528279,500.0,,1.0,300,-391.167,0.005,31.4241,2.1793e-19,-356.229832051,-356.229832051,1.0
288.863522197,0.4,-352.325,290.23914969,1,2.03212,1.03363,100,1206.10597156,0.00333333,0.00678576,-352.9325331,1206.10597156,500.0,0.0385446,0.526713,300,-384.555,0.00175882,32.6407,4.29793e-07,-352.9325331,-352.9325331,0.99823
100.0,0.4,-354.233,300.0,2,1.0,1.0,100,1232.20429745,0.01,0.01,-354.233245777,1232.20429745,500.0,,1.0,300,-412.115,0.01,34.9268,3.50449e-18,-354.233245777,-354.233245777,1.0
200.000000102,0.4,-353.199,300.0,2,1.0,1.0,100,1006.34835067,0.005,0.005,-352.163827151,1006.34835067,500.0,,1.0,300,-394.127,0.005,33.304,2.1793e-19,-352.163827151,-352.163827151,1.0
276.416845606,0.4,-350.953,279.392313582,1,2.35806,1.07376,100,1458.69936505,0.00333333,0.00787387,-354.193082051,1458.69936505,500.0,0.0853061,0.354389,300,-387.131,0.00118335,34.0585,9.51141e-07,-354.193082051,-354.193082051,0.998266
100.0,0.4,-349.566,300.0,2,1.0,1.0,100,956.286168152,0.01,0.01,-349.565880677,956.286168152,500.0,,1.0,300,-404.503,0.01,30.7689,3.50449e-18,-349.565880677,-349.565880677,1.0
200.000000102,0.4,-350.107,300.0,2,1.0,1.0,100,800.59647027,0.005,0.005,-350.649085049,800.59647027,500.0,,1.0,300,-388.954,0.005,29.4949,2.1793e-19,-350.649085049,-350.649085049,1.0
289.239142149,0.4,-347.899,288.74807455,1,1.57085,1.03897,100,1055.7646798,0.00333333,0.00525478,-347.107650757,1055.7646798,500.0,0.0370646,0.42434,300,-381.34,0.0014195,30.7835,4.14762e-07,-347.107650757,-347.107650757,0.996457
