Delta,MaxNormIw,EpsThisIter,AvgRet,ESSRenyi,Bound,ESSClassic,VarRet,VarNormIw,J,AvgVanillaIw,MinVanillaIw,MinNormIw,eRenyi2,VarVanillaIw,AvgEpLen,AvgNormIw,MaxVanillaIw,VanillaAvgRet,AvgDiscRet,IterType,VarJ,VarDiscRet,BatchSize
0.2,0.01,100,4999.9218380174225,100.0,3999.9219,100.0,0.005520222808243537,3.5044917e-18,4999.922,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9218380174225,4999.9218380174225,1,0.07394859,0.005520222808243537,100
0.2,0.01,100,4999.9245800771305,100.0,3999.9248,100.0,0.005013025600994881,3.5044917e-18,4999.925,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9245800771305,4999.9245800771305,1,0.07045863,0.005013025600994881,100
0.2,0.01,100,4999.934086914783,100.0,3999.934,100.0,0.0037998903244439042,3.5044917e-18,4999.934,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.934086914783,4999.934086914783,1,0.06130903,0.0037998903244439042,100
0.2,0.010013337,100,4999.923595617433,99.99998807907247,3999.9243,99.99995803967504,0.004735044281133187,2.7519879e-11,4999.9243,1.0000317,0.9988623,0.009988306,1.0000001,2.752173e-07,500.0,0.01,1.0013655,4999.923595617433,4999.923595617433,1,0.068499744,0.004735044281133187,100
0.2,0.010004364,100,4999.916009586676,100.0,3999.9165,100.00000762945724,0.005606389207049976,4.086097e-12,4999.9165,0.99999183,0.99902403,0.0099903215,1.0,4.08609e-08,500.0,0.009999999,1.0004282,4999.916009586676,4999.916009586676,1,0.07450565,0.005606389207049976,100
0.2,0.0100078145,100,4999.922432443231,99.99998807907247,3999.9229,100.00000762939904,0.006934507623448214,8.120762e-12,4999.923,0.99999946,0.9994382,0.009994388,1.0000001,8.120757e-08,500.0,0.01,1.0007809,4999.922432443231,4999.922432443231,1,0.08282619,0.006934507623448214,100
0.2,0.010018302,100,4999.9124354921,99.99992847447743,3999.913,99.99991224791437,0.006841088673052797,9.633453e-11,4999.9136,0.99983925,0.99691117,0.009970714,1.0000007,9.630245e-07,500.0,0.01,1.0016692,4999.9124354921,4999.9124354921,1,0.08226937,0.006841088673052797,100
0.2,0.010017832,100,4999.920041819902,99.99998807907247,3999.9204,99.99996948271524,0.006212888244096401,2.0716512e-11,4999.9204,1.0000094,0.99876463,0.009987553,1.0000001,2.071671e-07,500.0,0.010000002,1.0017926,4999.920041819902,4999.920041819902,1,0.07842379,0.006212888244096401,100
0.2,0.0100047905,100,4999.913759050559,100.0,3999.914,99.99997711148156,0.005271161357758973,2.9702284e-12,4999.914,0.9999852,0.99953824,0.00999553,1.0,2.9702088e-08,500.0,0.010000002,1.0004642,4999.913759050559,4999.913759050559,1,0.07224322,0.005271161357758973,100
0.2,0.012777552,100,4949.9411821465965,98.78993456759984,3956.906,98.98869760897077,249994.06398341488,1.0319618e-06,4963.0117,1.0187818,0.60121435,0.0059013064,1.0122489,0.010710901,495.01,0.009999999,1.3017538,4949.9411821465965,4949.9411821465965,1,368.4388,249994.06398341488,100
0.2,0.010006071,100,4999.938327076026,100.0,3999.939,99.99998855608642,0.004144919258717826,1.066912e-12,4999.939,1.0000155,0.9998972,0.009998817,1.0,1.0669621e-08,500.0,0.010000002,1.0006226,4999.938327076026,4999.938327076026,1,0.06406519,0.004144919258717826,100
0.2,0.01,100,4999.913504717767,100.0,3999.913,100.0,0.00630635194790471,3.5044917e-18,4999.913,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.913504717767,4999.913504717767,1,0.07899303,0.00630635194790471,100
0.2,0.01,100,4999.930416172781,100.0,3999.9302,100.0,0.004340882948437232,3.5044917e-18,4999.93,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.930416172781,4999.930416172781,1,0.065552026,0.004340882948437232,100
0.2,0.01,100,4999.919622193969,100.0,3999.9194,100.0,0.005635490931809392,3.5044917e-18,4999.9194,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.919622193969,4999.919622193969,1,0.074668996,0.005635490931809392,100
0.2,0.01,100,4999.920073969841,100.0,3999.92,100.0,0.0054594946732446645,3.5044917e-18,4999.92,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.920073969841,4999.920073969841,1,0.073520064,0.0054594946732446645,100
0.2,0.01,100,4999.927223458901,100.0,3999.9272,100.0,0.00468120216670038,3.5044917e-18,4999.9272,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.927223458901,4999.927223458901,1,0.06808138,0.00468120216670038,100
0.2,0.01,100,4999.924903779556,100.0,3999.9248,100.0,0.0063401604495781526,3.5044917e-18,4999.925,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.924903779556,4999.924903779556,1,0.07923681,0.0063401604495781526,100
0.2,0.0117719425,100,4949.9254754108915,99.50532074083625,3952.6648,99.61936803503667,249992.47866473754,3.8593927e-07,4955.1475,0.9970905,0.8849822,0.008875646,1.0049714,0.003836968,495.01,0.01,1.1737692,4949.9254754108915,4949.9254754108915,1,446.00574,249992.47866473754,100
0.2,0.012272071,100,4949.916035894522,99.34464289563198,3953.589,99.32816743784035,249991.5238286208,6.8320315e-07,4956.882,0.9957444,0.8049898,0.008084302,1.0065968,0.006774006,495.01,0.01,1.2219846,4949.916035894522,4949.916035894522,1,428.78543,249991.5238286208,100
0.2,0.01,100,4999.935813139422,100.0,3999.9355,100.0,0.003799161664746678,3.5044917e-18,4999.9355,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.935813139422,4999.935813139422,1,0.06134581,0.003799161664746678,100
0.2,0.01,100,4999.941114874134,100.0,3999.9414,100.0,0.003432545121481849,3.5044917e-18,4999.9414,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.941114874134,4999.941114874134,1,0.058293294,0.003432545121481849,100
0.2,0.01,100,4999.918491992444,100.0,3999.9185,100.0,0.006695375529836321,3.5044917e-18,4999.9185,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.918491992444,4999.918491992444,1,0.08143353,0.006695375529836321,100
0.2,0.01,100,4999.91756958316,100.0,3999.9175,100.0,0.007184017466944932,3.5044917e-18,4999.9175,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.91756958316,4999.91756958316,1,0.08434801,0.007184017466944932,100
0.2,0.01,100,4999.911484637883,100.0,3999.9116,100.0,0.00665529781450794,3.5044917e-18,4999.9116,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.911484637883,4999.911484637883,1,0.08115443,0.00665529781450794,100
0.2,0.010001278,100,4999.925122283888,100.0,3999.9258,99.9999961853366,0.005887009447434147,6.6234393e-13,4999.926,1.0000088,0.99969035,0.009996815,1.0,6.6234245e-09,500.0,0.01,1.0001366,4999.925122283888,4999.925122283888,1,0.07635132,0.005887009447434147,100
0.2,0.01,100,4999.919790421586,100.0,3999.92,100.0,0.0061406644722163456,3.5044917e-18,4999.92,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.919790421586,4999.919790421586,1,0.07797991,0.0061406644722163456,100
0.2,0.010006454,100,4999.921572305584,99.99998807907247,3999.9219,99.99996566605436,0.006321110414382148,1.68481e-11,4999.922,0.9999511,0.9981355,0.009981844,1.0000001,1.6846086e-07,500.0,0.010000002,1.0005964,4999.921572305584,4999.921572305584,1,0.07907805,0.006321110414382148,100
0.2,0.01,100,4999.929972916373,100.0,3999.9302,100.0,0.0051463780204718855,3.5044917e-18,4999.93,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.929972916373,4999.929972916373,1,0.071391426,0.0051463780204718855,100
0.2,0.01,100,4999.910218183572,100.0,3999.9102,100.0,0.006410851454903546,3.5044917e-18,4999.91,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.910218183572,4999.910218183572,1,0.079643376,0.006410851454903546,100
0.2,0.010016949,100,4999.934903571175,99.99997615814777,3999.9355,99.99999237092138,0.004814685569845312,2.9070583e-11,4999.9355,1.0000414,0.9989281,0.009988869,1.0000002,2.9073144e-07,500.0,0.009999999,1.0017363,4999.934903571175,4999.934903571175,1,0.06901458,0.004814685569845312,100
0.2,0.010015975,100,4999.929866428818,99.99998807907247,3999.9307,99.99998092710574,0.003826193821825344,4.295407e-11,4999.9307,1.0000309,0.9975215,0.009974907,1.0000001,4.2956844e-07,500.0,0.009999998,1.0016284,4999.929866428818,4999.929866428818,1,0.06153053,0.003826193821825344,100
0.2,0.01,100,4999.926465617619,100.0,3999.9268,100.0,0.003609219232700718,3.5044917e-18,4999.927,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.926465617619,4999.926465617619,1,0.05976738,0.003609219232700718,100
0.2,0.01001151,100,4999.934594986313,99.99998807907247,3999.935,99.99998855551452,0.004511241656566446,1.911235e-11,4999.935,0.9999655,0.99896795,0.009990024,1.0000001,1.9111151e-07,500.0,0.01,1.0011165,4999.934594986313,4999.934594986313,1,0.0668121,0.004511241656566446,100
0.2,0.010018322,100,4999.92068779252,99.99996423722592,3999.9214,99.99991607554125,0.008159392517741332,6.825623e-11,4999.9214,0.99998605,0.9966594,0.009966733,1.0000004,6.825398e-07,500.0,0.010000002,1.0018182,4999.92068779252,4999.92068779252,1,0.08978149,0.008159392517741332,100
0.2,0.01,100,4999.917129139107,100.0,3999.917,100.0,0.006040549575999784,3.5044917e-18,4999.917,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.917129139107,4999.917129139107,1,0.07733678,0.006040549575999784,100
0.2,0.010018937,100,4999.921104831225,99.99998807907247,3999.9219,99.99997711197923,0.007357089826405579,2.2389127e-11,4999.922,1.0000069,0.9992688,0.009992618,1.0000001,2.2389187e-07,500.0,0.01,1.0019007,4999.921104831225,4999.921104831225,1,0.08540444,0.007357089826405579,100
0.2,0.010020732,100,4999.93492470011,99.99998807907247,3999.9355,99.99995422536675,0.004330271275625355,2.6744992e-11,4999.9355,1.0000376,0.99867755,0.009986401,1.0000001,2.6746946e-07,500.0,0.010000002,1.0021108,4999.93492470011,4999.93492470011,1,0.06544894,0.004330271275625355,100
0.2,0.01002076,100,4999.916674781426,99.99996423722592,3999.9175,99.99994277915084,0.005860145380444595,5.6910202e-11,4999.9175,0.9999927,0.99658006,0.009965873,1.0000004,5.691001e-07,500.0,0.010000002,1.0020688,4999.916674781426,4999.916674781426,1,0.0761533,0.005860145380444595,100
0.2,0.01,100,4999.926424715442,100.0,3999.9268,100.0,0.006693042790814355,3.5044917e-18,4999.927,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.926424715442,4999.926424715442,1,0.08140095,0.006693042790814355,100
0.2,0.010025943,100,4999.929584808495,99.99990463265931,3999.9297,99.9997482091519,0.005636441506546376,2.2828334e-10,4999.93,0.99991536,0.99490845,0.009949926,1.000001,2.282441e-06,500.0,0.010000002,1.0025095,4999.929584808495,4999.929584808495,1,0.07460301,0.005636441506546376,100
0.2,0.010000104,100,4999.921653137999,100.0,3999.9219,99.99998092650912,0.006073901147208524,2.3187296e-15,4999.922,0.99999964,0.99998534,0.009999857,1.0,2.320568e-11,500.0,0.010000002,1.00001,4999.921653137999,4999.921653137999,1,0.07754099,0.006073901147208524,100
0.2,0.010036137,100,4999.934365320002,99.99996423722592,3999.9348,99.99993133526455,0.004829736404438692,6.873244e-11,4999.935,0.9999968,0.9981844,0.009981876,1.0000004,6.873205e-07,500.0,0.010000002,1.0036105,4999.934365320002,4999.934365320002,1,0.06914979,0.004829736404438692,100
0.2,0.01,100,4999.928466131879,100.0,3999.9287,100.0,0.00549971621521806,3.5044917e-18,4999.9287,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.928466131879,4999.928466131879,1,0.07377039,0.00549971621521806,100
0.2,0.012656818,100,4949.914173386582,98.64578839001587,3957.3079,98.24707019803338,249991.3371977925,1.8022332e-06,4964.1484,0.99054235,0.4645887,0.0046902457,1.013728,0.017683048,495.01,0.009999999,1.2537115,4949.914173386582,4949.914173386582,1,356.95245,249991.3371977925,100
0.2,0.01,100,4999.928172178699,100.0,3999.9282,100.0,0.0038218356550000377,3.5044917e-18,4999.928,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.928172178699,4999.928172178699,1,0.061501827,0.0038218356550000377,100
0.2,0.011953128,100,4949.933228720114,99.24997633696167,3953.8948,99.2398093514403,249993.25952624448,7.7376046e-07,4957.666,0.9854815,0.7074957,0.007179188,1.0075569,0.0075145583,495.01,0.01,1.1779586,4949.933228720114,4949.933228720114,1,421.2227,249993.25952624448,100
0.2,0.01,100,4999.935711972133,100.0,3999.9355,100.0,0.003427111543039053,3.5044917e-18,4999.9355,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.935711972133,4999.935711972133,1,0.05825181,0.003427111543039053,100
0.2,0.01,100,4999.930144312479,100.0,3999.9302,100.0,0.005038909953057235,3.5044917e-18,4999.93,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.930144312479,4999.930144312479,1,0.07064577,0.005038909953057235,100
0.2,0.01,100,4999.921652886953,100.0,3999.9214,100.0,0.004602471050082966,3.5044917e-18,4999.9214,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.921652886953,4999.921652886953,1,0.067517854,0.004602471050082966,100
0.2,0.010009775,100,4999.934596505831,99.99997615814777,3999.935,99.99998092720031,0.004790849589886217,3.2754736e-11,4999.935,1.0000359,0.99821967,0.009981839,1.0000002,3.2757353e-07,500.0,0.01,1.0010134,4999.934596505831,4999.934596505831,1,0.06885983,0.004790849589886217,100
0.2,0.01,100,4999.92802147894,100.0,3999.9282,100.0,0.004540429087147365,3.5044917e-18,4999.928,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.92802147894,4999.92802147894,1,0.067063525,0.004540429087147365,100
0.2,0.010002047,100,4999.922169243541,100.0,3999.9224,100.00001907353271,0.006306418057976362,9.127912e-13,4999.9224,0.99999774,0.99947274,0.00999475,1.0,9.127378e-09,500.0,0.01,1.0002024,4999.922169243541,4999.922169243541,1,0.078974254,0.006306418057976362,100
0.2,0.01,100,4999.926944506091,100.0,3999.9268,100.0,0.005881641886717007,3.5044917e-18,4999.927,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.926944506091,4999.926944506091,1,0.076326825,0.005881641886717007,100
0.2,0.010002638,100,4999.917032152615,100.0,3999.9175,100.00000381477916,0.005916908092666805,3.0719765e-12,4999.9175,0.99997854,0.9994516,0.00999473,1.0,3.0717892e-08,500.0,0.01,1.0002424,4999.917032152615,4999.917032152615,1,0.07655928,0.005916908092666805,100
0.2,0.0100026,100,4999.932264257768,100.0,3999.9326,100.00000381467147,0.00419492771445544,1.8706295e-12,4999.9326,1.0000068,0.99956346,0.009995567,1.0,1.8706432e-08,500.0,0.01,1.0002668,4999.932264257768,4999.932264257768,1,0.06443738,0.00419492771445544,100
0.2,0.010033868,100,4999.9210944795195,99.99992847447743,3999.9214,99.99987791416969,0.004773795248147734,1.2384205e-10,4999.922,0.99987197,0.99650574,0.009966333,1.0000007,1.2381091e-06,500.0,0.01,1.0032583,4999.9210944795195,4999.9210944795195,1,0.06875227,0.004773795248147734,100
0.2,0.010009472,100,4999.916029860375,99.99998807907247,3999.9165,99.99998855636144,0.005043929444678991,1.8024799e-11,4999.9165,1.0000396,0.9989607,0.009989212,1.0000001,1.8025976e-07,500.0,0.010000002,1.0009868,4999.916029860375,4999.916029860375,1,0.070639275,0.005043929444678991,100
0.2,0.01,100,4999.925396678663,100.0,3999.9253,100.0,0.005265942424033315,3.5044917e-18,4999.9253,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.925396678663,4999.925396678663,1,0.07221117,0.005265942424033315,100
0.2,0.01,100,4999.9271997000715,100.0,3999.9272,100.0,0.004634884933046751,3.5044917e-18,4999.9272,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9271997000715,4999.9271997000715,1,0.06775771,0.004634884933046751,100
0.2,0.01,100,4999.91594846723,100.0,3999.916,100.0,0.00692632136827715,3.5044917e-18,4999.916,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.91594846723,4999.91594846723,1,0.08281419,0.00692632136827715,100
0.2,0.01,100,4999.927025752251,100.0,3999.9272,100.0,0.0042456976641838725,3.5044917e-18,4999.9272,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.927025752251,4999.927025752251,1,0.06483237,0.0042456976641838725,100
0.2,0.01,100,4999.922320746569,100.0,3999.9224,100.0,0.0038025327856843327,3.5044917e-18,4999.9224,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.922320746569,4999.922320746569,1,0.0613768,0.0038025327856843327,100
0.2,0.01,100,4999.929926085209,100.0,3999.9297,100.0,0.004110168116352561,3.5044917e-18,4999.9297,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.929926085209,4999.929926085209,1,0.06376582,0.004110168116352561,100
0.2,0.01,100,4999.92763088608,100.0,3999.9277,100.0,0.0053454004893381405,3.5044917e-18,4999.9277,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.92763088608,4999.92763088608,1,0.07273421,0.0053454004893381405,100
0.2,0.01,100,4999.936399510623,100.0,3999.9365,100.0,0.0045850000639924395,3.5044917e-18,4999.9365,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.936399510623,4999.936399510623,1,0.06738297,0.0045850000639924395,100
0.2,0.011074658,100,4973.015787912438,99.03271833136533,3989.9688,98.48046508816434,72396.38808201242,1.5585667e-06,4994.8403,0.9950764,0.18796243,0.0018889245,1.0097673,0.015432572,497.32,0.01,1.1020131,4973.015787912438,4973.015787912438,1,50.98618,72396.38808201242,100
0.2,0.010012626,100,4999.927865420188,99.99998807907247,3999.9287,99.99997329710818,0.005087870778166956,1.941774e-11,4999.9287,0.9999994,0.99874085,0.009987415,1.0000001,1.9417823e-07,500.0,0.01,1.001262,4999.927865420188,4999.927865420188,1,0.07094163,0.005087870778166956,100
0.2,0.01,100,4999.928797669774,100.0,3999.9292,100.0,0.004137774132105485,3.5044917e-18,4999.929,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.928797669774,4999.928797669774,1,0.06403124,0.004137774132105485,100
0.2,0.010005192,100,4999.921565033745,100.0,3999.9219,99.99998474121152,0.004235022767179132,5.9373097e-12,4999.922,0.99999994,0.9992758,0.009992759,1.0,5.9374493e-08,500.0,0.01,1.0005192,4999.921565033745,4999.921565033745,1,0.06474892,0.004235022767179132,100
0.2,0.010005883,100,4999.9340150982625,100.0,3999.934,99.9999961853206,0.004516644088012982,6.2990724e-12,4999.934,1.0000046,0.99944466,0.0099944,1.0,6.2990495e-08,500.0,0.01,1.000593,4999.9340150982625,4999.9340150982625,1,0.066851266,0.004516644088012982,100
0.2,0.010019706,100,4999.910431365679,99.99995231630692,3999.9111,99.99992751301573,0.006311832075350022,5.7122963e-11,4999.911,0.9998927,0.99804556,0.009981526,1.0000005,5.711087e-07,500.0,0.01,1.0018631,4999.910431365679,4999.910431365679,1,0.0790431,0.006311832075350022,100
0.2,0.01,100,4999.923309029045,100.0,3999.9233,100.0,0.005765958731053754,3.5044917e-18,4999.9233,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.923309029045,4999.923309029045,1,0.07555766,0.005765958731053754,100
0.2,0.01,100,4999.929156699148,100.0,3999.9292,100.0,0.0038057875390087844,3.5044917e-18,4999.929,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.929156699148,4999.929156699148,1,0.06140472,0.0038057875390087844,100
0.2,0.010018174,100,4999.917796363849,99.99994039539075,3999.9182,99.99988173777678,0.008096377135769337,9.935709e-11,4999.9185,0.99994326,0.9946339,0.009946904,1.0000006,9.93465e-07,500.0,0.010000002,1.0017605,4999.917796363849,4999.917796363849,1,0.08940656,0.008096377135769337,100
0.2,0.01,100,4999.930104909507,100.0,3999.9302,100.0,0.0052136193995485055,3.5044917e-18,4999.93,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.930104909507,4999.930104909507,1,0.07185639,0.0052136193995485055,100
0.2,0.01,100,4999.908650067196,100.0,3999.9077,100.0,0.007169199120166815,3.5044917e-18,4999.9077,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.908650067196,4999.908650067196,1,0.08424122,0.007169199120166815,100
0.2,0.01207698,100,4949.924999003562,99.49459271611937,3952.788,99.44004998905159,249992.43034702603,5.6877843e-07,4955.3247,1.0045596,0.888165,0.008841337,1.0050797,0.005739771,495.01,0.010000002,1.2132047,4949.924999003562,4949.924999003562,1,444.27045,249992.43034702603,100
0.2,0.010003914,100,4999.914978499745,100.0,3999.9155,99.9999847405421,0.00653364864300857,5.907098e-12,4999.9155,0.9999561,0.9989515,0.009989954,1.0,5.906563e-08,500.0,0.01,1.0003475,4999.914978499745,4999.914978499745,1,0.08040167,0.00653364864300857,100
0.2,0.011608239,100,4949.917906875752,97.8641998151588,3975.3052,97.640632149507,249991.71417521205,2.4407939e-06,4986.158,1.0006618,0.27536574,0.002751836,1.0218241,0.024440259,495.01,0.01,1.1615922,4949.917906875752,4949.917906875752,1,137.91504,249991.71417521205,100
0.2,0.010032638,100,4999.938287004417,99.99989271175451,3999.9385,99.99986267492687,0.0029347663307905504,1.4231122e-10,4999.939,1.0000283,0.9955648,0.009955366,1.0000011,1.4231965e-06,500.0,0.01,1.0032922,4999.938287004417,4999.938287004417,1,0.05389673,0.0029347663307905504,100
0.2,0.01,100,4999.9300096393745,100.0,3999.9302,100.0,0.004894463117010096,3.5044917e-18,4999.93,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9300096393745,4999.9300096393745,1,0.06961533,0.004894463117010096,100
0.2,0.01,100,4999.9174017243995,100.0,3999.9175,100.0,0.005120315772609993,3.5044917e-18,4999.9175,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9174017243995,4999.9174017243995,1,0.071199596,0.005120315772609993,100
0.2,0.01,100,4999.929489350623,100.0,3999.9297,100.0,0.0047340734478206765,3.5044917e-18,4999.9297,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.929489350623,4999.929489350623,1,0.068433486,0.0047340734478206765,100
0.2,0.01,100,4999.93643471009,100.0,3999.9365,100.0,0.0029603543873133464,3.5044917e-18,4999.9365,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.93643471009,4999.93643471009,1,0.054138854,0.0029603543873133464,100
0.2,0.01,100,4999.931787436489,100.0,3999.9321,100.0,0.005252711378826837,3.5044917e-18,4999.932,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.931787436489,4999.931787436489,1,0.07210921,0.005252711378826837,100
0.2,0.010018598,100,4999.93706166182,99.99995231630692,3999.9375,99.99996948271524,0.005061300278008651,5.946661e-11,4999.9375,1.0000094,0.9980175,0.009980082,1.0000005,5.946691e-07,500.0,0.01,1.0018692,4999.93706166182,4999.93706166182,1,0.07075026,0.005061300278008651,100
0.2,0.010011469,100,4999.922518329663,99.99997615814777,3999.9229,99.99993896552826,0.00557822928980099,4.2725996e-11,4999.923,1.0000107,0.99767977,0.009976691,1.0000002,4.2727032e-07,500.0,0.01,1.0011576,4999.922518329663,4999.922518329663,1,0.07430314,0.00557822928980099,100
0.2,0.010022126,100,4999.931319667363,99.99998807907247,3999.9316,99.99998474150837,0.0037133285290171154,2.985483e-11,4999.9316,1.0000194,0.99935734,0.00999338,1.0000001,2.9856062e-07,500.0,0.01,1.0022321,4999.931319667363,4999.931319667363,1,0.06060314,0.0037133285290171154,100
0.2,0.013615139,100,4949.924859486398,99.63905434804815,3951.9473,99.5511178164188,249992.41951582965,4.554463e-07,4953.757,0.9966679,0.9202215,0.00923298,1.0036225,0.0045241616,495.01,0.01,1.3569772,4949.924859486398,4949.924859486398,1,459.6934,249992.41951582965,100
0.2,0.012697706,100,4949.926289219118,98.04930161884168,3962.5625,98.12068178214984,249992.5593985963,1.9346353e-06,4972.461,1.004984,0.552052,0.005493142,1.0198951,0.01953968,495.01,0.010000002,1.2760992,4949.926289219118,4949.926289219118,1,274.5439,249992.5593985963,100
0.2,0.010003899,100,4999.930533953681,100.0,3999.9312,99.99999237074385,0.0045445750499943,1.3406814e-12,4999.931,1.0000181,0.9997944,0.009997764,1.0,1.34072184e-08,500.0,0.01,1.000408,4999.930533953681,4999.930533953681,1,0.067065686,0.0045445750499943,100
0.2,0.01,100,4999.928406864229,100.0,3999.9282,100.0,0.004748568286604004,3.5044917e-18,4999.928,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.928406864229,4999.928406864229,1,0.0685291,0.004748568286604004,100
0.2,0.01,100,4999.925486343872,100.0,3999.9253,100.0,0.004723517215892315,3.5044917e-18,4999.9253,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.925486343872,4999.925486343872,1,0.068374686,0.004723517215892315,100
0.2,0.01,100,4999.931598208355,100.0,3999.9316,100.0,0.003645471455525669,3.5044917e-18,4999.9316,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.931598208355,4999.931598208355,1,0.060075782,0.003645471455525669,100
