AvgVanillaIw,ESSRenyi,VarJ,AvgDiscRet,IterType,VarNormIw,VanillaAvgRet,VarDiscRet,AvgEpLen,MaxVanillaIw,MinNormIw,EpsThisIter,MaxNormIw,AvgNormIw,ESSClassic,eRenyi2,AvgRet,VarVanillaIw,BatchSize,Bound,MinVanillaIw,J,VarRet,Delta
1.0,500.0,0.2627569,4999.722135744188,1,5.431875e-20,4999.722135744188,0.06694342724528643,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.722135744188,,500,4887.922,1.0,4999.725,0.06694342724528643,0.8
1.0,500.0,0.25632292,4999.763184022066,2,3.5044917e-18,4999.763184022066,0.06634791802979706,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.763184022066,,500,4749.763,1.0,4999.763,0.06634791802979706,0.8
1.0,500.0,0.23546405,4999.765567703722,2,2.179301e-19,4999.765567703722,0.045641903761240415,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.765567703722,,500,4822.9873,1.0,4999.764,0.045641903761240415,0.8
1.0,500.0,0.2240664,4999.775637309031,2,5.4391416e-20,4999.775637309031,0.04003450058229542,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.775637309031,,500,4855.431,1.0,4999.7686,0.04003450058229542,0.8
1.0,500.0,0.24497122,4999.7172386286065,2,5.434597e-20,4999.7172386286065,0.0883590730150211,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.7172386286065,,500,4874.7554,1.0,4999.7554,0.0883590730150211,0.8
1.0,500.0,0.24515799,4999.761993389083,1,5.431875e-20,4999.761993389083,0.0610433422214934,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.761993389083,,500,4887.954,1.0,4999.7573,0.0610433422214934,0.8
1.0,500.0,0.2601257,4999.698104411268,2,3.5044917e-18,4999.698104411268,0.06834969105189757,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.698104411268,,500,4749.698,1.0,4999.698,0.06834969105189757,0.8
1.0,500.0,0.27116954,4999.740455353,2,2.179301e-19,4999.740455353,0.07929619545083488,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.740455353,,500,4822.942,1.0,4999.7188,0.07929619545083488,0.8
1.0,500.0,0.2577464,4999.742334639137,2,5.4391416e-20,4999.742334639137,0.05240081702833335,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.742334639137,,500,4855.39,1.0,4999.7275,0.05240081702833335,0.8
1.0,500.0,0.25288957,4999.769225703489,2,5.434597e-20,4999.769225703489,0.055727398761861335,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.769225703489,,500,4874.7373,1.0,4999.7373,0.055727398761861335,0.8
1.0,500.0,0.25393414,4999.735238242994,1,5.431875e-20,4999.735238242994,0.06727070094487937,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.735238242994,,500,4887.934,1.0,4999.7373,0.06727070094487937,0.8
1.0,500.0,0.2441813,4999.756747599776,2,3.5044917e-18,4999.756747599776,0.060218399776535744,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.756747599776,,500,4749.757,1.0,4999.757,0.060218399776535744,0.8
1.0,500.0,0.25207272,4999.709022856978,2,2.179301e-19,4999.709022856978,0.06697697151304391,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.709022856978,,500,4822.956,1.0,4999.733,0.06697697151304391,0.8
1.0,500.0,0.25554654,4999.726637957216,2,5.4391416e-20,4999.726637957216,0.06950246459126777,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.726637957216,,500,4855.3936,1.0,4999.731,0.06950246459126777,0.8
1.0,500.0,0.2571722,4999.749768842379,2,5.434597e-20,4999.749768842379,0.06905232314105361,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.749768842379,,500,4874.7354,1.0,4999.7354,0.06905232314105361,0.8
1.0,500.0,0.250276,4999.791193260092,1,5.431875e-20,4999.791193260092,0.04662382909072747,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.791193260092,,500,4887.9443,1.0,4999.7476,0.04662382909072747,0.8
1.0,500.0,0.2089406,4999.813693121814,2,3.5044917e-18,4999.813693121814,0.044102776733257035,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.813693121814,,500,4749.8135,1.0,4999.8135,0.044102776733257035,0.8
1.0,500.0,0.23462594,4999.740825867368,2,2.179301e-19,4999.740825867368,0.064429667332226,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.740825867368,,500,4823.0,1.0,4999.777,0.064429667332226,0.8
1.0,500.0,0.23468219,4999.762455473335,2,5.4391416e-20,4999.762455473335,0.05552967047641606,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.762455473335,,500,4855.4355,1.0,4999.773,0.05552967047641606,0.8
1.0,500.0,0.23767298,4999.733490972564,2,5.434597e-20,4999.733490972564,0.060199559148334185,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.733490972564,,500,4874.762,1.0,4999.762,0.060199559148334185,0.8
1.0,500.0,0.2374923,4999.742514025959,1,5.431875e-20,4999.742514025959,0.05630013985686647,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.742514025959,,500,4887.956,1.0,4999.7593,0.05630013985686647,0.8
1.0,500.0,0.24491784,4999.754196595204,2,3.5044917e-18,4999.754196595204,0.0605856697899603,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.754196595204,,500,4749.7544,1.0,4999.7544,0.0605856697899603,0.8
1.0,500.0,0.23684256,4999.756362630837,2,2.179301e-19,4999.756362630837,0.052727001077076154,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.756362630837,,500,4822.978,1.0,4999.755,0.052727001077076154,0.8
1.0,500.0,0.24953258,4999.728755938013,2,5.4391416e-20,4999.728755938013,0.07490163069191191,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.728755938013,,500,4855.409,1.0,4999.7466,0.07490163069191191,0.8
1.0,500.0,0.25539678,4999.740981763005,2,5.434597e-20,4999.740981763005,0.07483544647726455,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.740981763005,,500,4874.745,1.0,4999.745,0.07483544647726455,0.8
1.0,500.0,0.25588313,4999.750091380463,1,5.431875e-20,4999.750091380463,0.0671158711668169,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.750091380463,,500,4887.943,1.0,4999.746,0.0671158711668169,0.8
1.0,500.0,0.18864915,4999.81196635171,2,3.5044917e-18,4999.81196635171,0.03593858246435398,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.81196635171,,500,4749.812,1.0,4999.812,0.03593858246435398,0.8
1.0,500.0,0.21887073,4999.734570791488,2,2.179301e-19,4999.734570791488,0.05779375257778914,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.734570791488,,500,4822.9966,1.0,4999.7734,0.05779375257778914,0.8
1.0,500.0,0.22868039,4999.754128287368,2,5.4391416e-20,4999.754128287368,0.06143544759529142,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.754128287368,,500,4855.429,1.0,4999.7666,0.06143544759529142,0.8
1.0,500.0,0.23301934,4999.733892097508,2,5.434597e-20,4999.733892097508,0.06009064075256571,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.733892097508,,500,4874.7583,1.0,4999.7583,0.06009064075256571,0.8
1.0000697,499.99970197695376,0.2308968,4999.776243750398,1,4.0306903e-12,4999.776243750398,0.04987913164943563,500.0,1.0017699,0.0019904787,100,0.0020034001,0.0019999999,499.9995075643771,1.0000006,4999.776243750398,1.0078128e-06,500,4887.9595,0.9953087,4999.7627,0.04987913164943563,0.8
1.0,500.0,0.21939108,4999.746800106442,2,3.5044917e-18,4999.746800106442,0.048622965591292325,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.746800106442,,500,4749.7466,1.0,4999.7466,0.048622965591292325,0.8
1.0,500.0,0.22962683,4999.733588397396,2,2.179301e-19,4999.733588397396,0.057816205346659995,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.733588397396,,500,4822.9634,1.0,4999.74,0.057816205346659995,0.8
1.0,500.0,0.2365629,4999.720940896759,2,5.4391416e-20,4999.720940896759,0.06280606098619616,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.720940896759,,500,4855.3965,1.0,4999.734,0.06280606098619616,0.8
1.0,500.0,0.24257466,4999.749599230457,2,5.434597e-20,4999.749599230457,0.06797299824705885,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.749599230457,,500,4874.738,1.0,4999.738,0.06797299824705885,0.8
1.0,500.0,0.24559781,4999.716417124323,1,5.431875e-20,4999.716417124323,0.0665179267148347,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.716417124323,,500,4887.9307,1.0,4999.734,0.0665179267148347,0.8
1.0,500.0,0.24818331,4999.738894021913,2,3.5044917e-18,4999.738894021913,0.06222623103315893,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.738894021913,,500,4749.739,1.0,4999.739,0.06222623103315893,0.8
1.0,500.0,0.25259095,4999.730549621099,2,2.179301e-19,4999.730549621099,0.0666464484715139,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.730549621099,,500,4822.9575,1.0,4999.7344,0.0666464484715139,0.8
1.0,500.0,0.24974981,4999.734237969641,2,5.4391416e-20,4999.734237969641,0.060122095269062314,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.734237969641,,500,4855.397,1.0,4999.7344,0.060122095269062314,0.8
1.0,500.0,0.24638173,4999.751408556396,2,5.434597e-20,4999.751408556396,0.05604479072464562,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.751408556396,,500,4874.739,1.0,4999.739,0.05604479072464562,0.8
1.0,500.0,0.24792425,4999.778224522737,1,5.431875e-20,4999.778224522737,0.06391122153630284,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.778224522737,,500,4887.9443,1.0,4999.7476,0.06391122153630284,0.8
1.0,500.0,0.24264036,4999.738604992107,2,3.5044917e-18,4999.738604992107,0.0594683537840777,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.738604992107,,500,4749.739,1.0,4999.739,0.0594683537840777,0.8
1.0,500.0,0.23188029,4999.739325162434,2,2.179301e-19,4999.739325162434,0.04915002649759351,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.739325162434,,500,4822.9624,1.0,4999.7393,0.04915002649759351,0.8
1.0,500.0,0.22962095,4999.777556807229,2,5.4391416e-20,4999.777556807229,0.05014234238232459,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.777556807229,,500,4855.4146,1.0,4999.752,0.05014234238232459,0.8
1.0,500.0,0.2292036,4999.752246598618,2,5.434597e-20,4999.752246598618,0.0524705024550511,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.752246598618,,500,4874.752,1.0,4999.752,0.0524705024550511,0.8
1.0,500.0,0.23015967,4999.775342991463,1,5.431875e-20,4999.775342991463,0.05484104560993385,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.775342991463,,500,4887.954,1.0,4999.7573,0.05484104560993385,0.8
1.0,500.0,0.27531362,4999.737207993221,2,3.5044917e-18,4999.737207993221,0.0765553003033649,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.737207993221,,500,4749.7373,1.0,4999.7373,0.0765553003033649,0.8
1.0,500.0,0.26671168,4999.740942464409,2,2.179301e-19,4999.740942464409,0.06714148204320286,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.740942464409,,500,4822.9624,1.0,4999.7393,0.06714148204320286,0.8
1.0,500.0,0.25461066,4999.7440281211675,2,5.4391416e-20,4999.7440281211675,0.05272344353221169,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.7440281211675,,500,4855.4033,1.0,4999.7407,0.05272344353221169,0.8
1.0,500.0,0.26042566,4999.71472898859,2,5.434597e-20,4999.71472898859,0.07707258133142116,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.71472898859,,500,4874.7344,1.0,4999.7344,0.07707258133142116,0.8
1.0,500.0,0.25315675,4999.7760040272915,1,5.431875e-20,4999.7760040272915,0.048233706432909466,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.7760040272915,,500,4887.94,1.0,4999.743,0.048233706432909466,0.8
1.0,500.0,0.22733942,4999.727993010386,2,3.5044917e-18,4999.727993010386,0.05220329556271338,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.727993010386,,500,4749.7275,1.0,4999.7275,0.05220329556271338,0.8
1.0,500.0,0.25017464,4999.739947545593,2,2.179301e-19,4999.739947545593,0.0741631936242436,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.739947545593,,500,4822.957,1.0,4999.734,0.0741631936242436,0.8
1.0,500.0,0.2535479,4999.7080051194025,2,5.4391416e-20,4999.7080051194025,0.06791413135162207,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.7080051194025,,500,4855.3887,1.0,4999.726,0.06791413135162207,0.8
1.0,500.0,0.25627983,4999.735911347033,2,5.434597e-20,4999.735911347033,0.07049430612052074,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.735911347033,,500,4874.7275,1.0,4999.7275,0.07049430612052074,0.8
1.0,500.0,0.25718784,4999.710560883764,1,5.431875e-20,4999.710560883764,0.06844599144861359,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.710560883764,,500,4887.922,1.0,4999.725,0.06844599144861359,0.8
1.0,500.0,0.25586432,4999.736696925867,2,3.5044917e-18,4999.736696925867,0.0661196048130369,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.736696925867,,500,4749.737,1.0,4999.737,0.0661196048130369,0.8
1.0,500.0,0.25254086,4999.743261098161,2,2.179301e-19,4999.743261098161,0.06270236525426871,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.743261098161,,500,4822.9634,1.0,4999.74,0.06270236525426871,0.8
1.0,500.0,0.244955,4999.742435864314,2,5.4391416e-20,4999.742435864314,0.05297937008439116,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.742435864314,,500,4855.4033,1.0,4999.7407,0.05297937008439116,0.8
1.0,500.0,0.24942584,4999.697450267327,2,5.434597e-20,4999.697450267327,0.06812827147287609,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.697450267327,,500,4874.73,1.0,4999.73,0.06812827147287609,0.8
1.0,500.0,0.24667357,4999.766984909062,1,5.431875e-20,4999.766984909062,0.05483908788842402,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.766984909062,,500,4887.9346,1.0,4999.738,0.05483908788842402,0.8
1.0,500.0,0.2554578,4999.718834671245,2,3.5044917e-18,4999.718834671245,0.0659340955137539,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.718834671245,,500,4749.7183,1.0,4999.7183,0.0659340955137539,0.8
1.0,500.0,0.25112385,4999.76153964915,2,2.179301e-19,4999.76153964915,0.060556294367037945,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.76153964915,,500,4822.963,1.0,4999.7397,0.060556294367037945,0.8
1.0,500.0,0.25715166,4999.7119480559495,2,5.4391416e-20,4999.7119480559495,0.07244493918623592,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.7119480559495,,500,4855.394,1.0,4999.7314,0.07244493918623592,0.8
1.0,500.0,0.25382972,4999.758180198161,2,5.434597e-20,4999.758180198161,0.059368492893712925,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.758180198161,,500,4874.738,1.0,4999.738,0.059368492893712925,0.8
1.0,500.0,0.26225802,4999.696855556285,1,5.431875e-20,4999.696855556285,0.08571732878284918,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.696855556285,,500,4887.927,1.0,4999.73,0.08571732878284918,0.8
1.0,500.0,0.25168377,4999.741716924035,2,3.5044917e-18,4999.741716924035,0.06399244206133703,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.741716924035,,500,4749.7417,1.0,4999.7417,0.06399244206133703,0.8
1.0,500.0,9.184594,4998.448085268484,2,2.179301e-19,4998.448085268484,169.509135251754,499.88,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4998.448085268484,,500,4822.318,1.0,4999.0947,169.509135251754,0.8
1.0,500.0,7.506787,4999.741722166262,2,5.4391416e-20,4999.741722166262,0.06373354292358746,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.741722166262,,500,4854.973,1.0,4999.3105,0.06373354292358746,0.8
1.0,500.0,249.74286,4949.736092776366,2,5.434597e-20,4949.736092776366,249973.4253839895,495.01,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4949.736092776366,,500,4861.917,1.0,4986.917,249973.4253839895,0.8
