MinVanillaIw,EpsThisIter,eRenyi2,J,BatchSize,Bound,MinNormIw,VarRet,ESSClassic,VarJ,AvgEpLen,MaxVanillaIw,VarDiscRet,ESSRenyi,AvgVanillaIw,VarVanillaIw,VanillaAvgRet,IterType,AvgNormIw,AvgDiscRet,Delta,AvgRet,VarNormIw,MaxNormIw
1.0,100,1.0,-32.8756,500,-45.7028,0.0025,7955.94097405,400.0,88.0854,256.55,1.0,7955.94097405,500.0,1.0,,-38.078097883,2,0.0025,-38.078097883,0.2,-38.078097883,5.4346e-20,0.0025
0.999992,100,1.0,-32.439,500,-44.1465,0.00199998,7922.24730762,500.000055171,88.185,272.68,1.00002,7922.24730762,500.0,1.0,3.88574e-12,-30.6929234438,1,0.002,-30.6929234438,0.2,-30.6929234438,1.56751e-17,0.00200003
1.0,100,1.0,-31.0116,500,-56.131,0.01,7930.33323258,100.0,88.606,270.42,1.0,7930.33323258,500.0,1.0,,-31.0115519812,2,0.01,-31.0115519812,0.2,-31.0115519812,3.50449e-18,0.01
1.0,100,1.0,-32.2984,500,-50.2772,0.005,7952.79290873,200.000000102,88.6781,261.62,1.0,7952.79290873,500.0,1.0,,-33.5852825109,2,0.005,-33.5852825109,0.2,-33.5852825109,2.1793e-19,0.005
1.0,100,1.0,-28.7327,500,-43.4124,0.00333333,8385.5734743,299.999969474,89.6393,291.08,1.0,8385.5734743,500.0,1.0,,-21.6014016739,2,0.00333333,-21.6014016739,0.2,-21.6014016739,5.43914e-20,0.00333333
1.0,100,1.0,-30.3207,500,-43.3323,0.0025,7719.91189726,400.0,89.1327,254.05,1.0,7719.91189726,500.0,1.0,,-35.0844955507,2,0.0025,-35.0844955507,0.2,-35.0844955507,5.4346e-20,0.0025
1.0,100,1.0,-29.17,500,-40.808,0.002,7913.90556748,500.000006643,89.0391,288.88,1.0,7913.90556748,500.0,1.0,,-24.5674620143,1,0.002,-24.5674620143,0.2,-24.5674620143,5.43187e-20,0.002
1.0,100,1.0,-52.8729,500,-78.2433,0.01,7058.78663518,100.0,83.5954,233.98,1.0,7058.78663518,500.0,1.0,,-52.872897513,2,0.01,-52.872897513,0.2,-52.872897513,3.50449e-18,0.01
1.0,100,1.0,-39.6638,500,-57.7919,0.005,7987.87952946,200.000000102,87.3074,282.31,1.0,7987.87952946,500.0,1.0,,-26.4547990823,2,0.005,-26.4547990823,0.2,-26.4547990823,2.1793e-19,0.005
1.0,100,1.0,-39.3374,500,-54.1389,0.00333333,7586.72457625,299.999969474,87.0951,253.81,1.0,7586.72457625,500.0,1.0,,-38.6846444936,2,0.00333333,-38.6846444936,0.2,-38.6846444936,5.43914e-20,0.00333333
1.0,100,1.0,-39.4664,500,-52.2849,0.0025,7305.63238876,400.0,86.5873,256.35,1.0,7305.63238876,500.0,1.0,,-39.8534089125,2,0.0025,-39.8534089125,0.2,-39.8534089125,5.4346e-20,0.0025
1.0,100,1.0,-38.6364,500,-50.1016,0.002,7662.89799477,500.000006643,86.7058,271.48,1.0,7662.89799477,500.0,1.0,,-35.3164309826,1,0.002,-35.3164309826,0.2,-35.3164309826,5.43187e-20,0.002
1.0,100,1.0,-36.7275,500,-61.7361,0.01,7639.46982309,100.0,86.9659,262.36,1.0,7639.46982309,500.0,1.0,,-36.7274821031,2,0.01,-36.7274821031,0.2,-36.7274821031,3.50449e-18,0.01
1.0,100,1.0,-27.9313,500,-45.6151,0.005,8162.65602798,200.000000102,88.8787,292.21,1.0,8162.65602798,500.0,1.0,,-19.1351059689,2,0.005,-19.1351059689,0.2,-19.1351059689,2.1793e-19,0.005
1.0,100,1.0,-25.7714,500,-40.2101,0.00333333,8153.05482836,299.999969474,89.2531,292.14,1.0,8153.05482836,500.0,1.0,,-21.4515460991,2,0.00333333,-21.4515460991,0.2,-21.4515460991,5.43914e-20,0.00333333
1.0,100,1.0,-27.6871,500,-40.5046,0.0025,8279.93048565,400.0,89.6375,261.43,1.0,8279.93048565,500.0,1.0,,-33.4341369108,2,0.0025,-33.4341369108,0.2,-33.4341369108,5.4346e-20,0.0025
1.0,100,1.0,-29.2763,500,-40.7407,0.002,7841.57306143,500.000006643,89.3904,269.25,1.0,7841.57306143,500.0,1.0,,-35.633340831,1,0.002,-35.633340831,0.2,-35.633340831,5.43187e-20,0.002
1.0,100,1.0,-26.9668,500,-52.1423,0.01,8008.40553322,100.0,89.0411,279.16,1.0,8008.40553322,500.0,1.0,,-26.9668045529,2,0.01,-26.9668045529,0.2,-26.9668045529,3.50449e-18,0.01
1.0,100,1.0,-25.7021,500,-44.0621,0.005,7708.93721867,200.000000102,88.2139,295.56,1.0,7708.93721867,500.0,1.0,,-24.4373046212,2,0.005,-24.4373046212,0.2,-24.4373046212,2.1793e-19,0.005
1.0,100,1.0,-28.667,500,-43.658,0.00333333,7848.95838596,299.999969474,88.2923,259.74,1.0,7848.95838596,500.0,1.0,,-34.5970116371,2,0.00333333,-34.5970116371,0.2,-34.5970116371,5.43914e-20,0.00333333
1.0,100,1.0,-31.1685,500,-44.151,0.0025,7886.37576272,400.0,88.4155,249.41,1.0,7886.37576272,500.0,1.0,,-38.6728087082,2,0.0025,-38.6728087082,0.2,-38.6728087082,5.4346e-20,0.0025
1.0,100,1.0,-30.0308,500,-41.6427,0.002,8084.32813882,500.000006643,88.655,280.15,1.0,8084.32813882,500.0,1.0,,-25.4799908145,1,0.002,-25.4799908145,0.2,-25.4799908145,5.43187e-20,0.002
1.0,100,1.0,-29.5275,500,-54.8207,0.01,7787.48567696,100.0,87.8044,274.58,1.0,7787.48567696,500.0,1.0,,-29.5274648327,2,0.01,-29.5274648327,0.2,-29.5274648327,3.50449e-18,0.01
1.0,100,1.0,-15.6126,500,-33.5329,0.005,7590.95432992,200.000000102,88.3513,337.54,1.0,7590.95432992,500.0,1.0,,-1.69772771613,2,0.005,-1.69772771613,0.2,-1.69772771613,2.1793e-19,0.005
1.0,100,1.0,-22.1328,500,-36.7647,0.00333333,7504.57368461,299.999969474,88.1221,263.23,1.0,7504.57368461,500.0,1.0,,-35.1732799573,2,0.00333333,-35.1732799573,0.2,-35.1732799573,5.43914e-20,0.00333333
1.0,100,1.0,-25.8274,500,-38.499,0.0025,7739.00889371,400.0,88.207,257.84,1.0,7739.00889371,500.0,1.0,,-36.9113126092,2,0.0025,-36.9113126092,0.2,-36.9113126092,5.4346e-20,0.0025
1.0,100,1.0,-24.1673,500,-35.5051,0.002,7839.39376,500.000006643,88.2474,298.55,1.0,7839.39376,500.0,1.0,,-17.5264726427,1,0.002,-17.5264726427,0.2,-17.5264726427,5.43187e-20,0.002
1.0,100,1.0,-35.4125,500,-60.4578,0.01,7563.8928467,100.0,86.5347,254.98,1.0,7563.8928467,500.0,1.0,,-35.4125210703,2,0.01,-35.4125210703,0.2,-35.4125210703,3.50449e-18,0.01
1.0,100,1.0,-35.2307,500,-53.5301,0.005,7513.08578823,200.000000102,86.3895,269.85,1.0,7513.08578823,500.0,1.0,,-35.0489715427,2,0.005,-35.0489715427,0.2,-35.0489715427,2.1793e-19,0.005
1.0,100,1.0,-37.4898,500,-52.4312,0.00333333,7415.82241552,299.999969474,86.214,251.88,1.0,7415.82241552,500.0,1.0,,-42.0079813081,2,0.00333333,-42.0079813081,0.2,-42.0079813081,5.43914e-20,0.00333333
1.0,100,1.0,-36.5689,500,-49.5085,0.0025,7850.67100569,400.0,86.7192,264.41,1.0,7850.67100569,500.0,1.0,,-33.8061781994,2,0.0025,-33.8061781994,0.2,-33.8061781994,5.4346e-20,0.0025
0.999987,100,1.0,-34.1759,500,-45.7495,0.00199997,7749.17183129,500.000177241,87.0254,296.48,1.00001,7749.17183129,500.0,1.0,3.86399e-12,-24.6041144704,1,0.002,-24.6041144704,0.2,-24.6041144704,1.55698e-17,0.00200001
1.0,100,1.0,-30.2657,500,-56.0183,0.01,7965.85349187,100.0,88.8043,272.64,1.0,7965.85349187,500.0,1.0,,-30.2657267988,2,0.01,-30.2657267988,0.2,-30.2657267988,3.50449e-18,0.01
1.0,100,1.0,-37.0739,500,-55.2838,0.005,7917.58870851,200.000000102,88.9306,251.03,1.0,7917.58870851,500.0,1.0,,-43.8821580843,2,0.005,-43.8821580843,0.2,-43.8821580843,2.1793e-19,0.005
1.0,100,1.0,-36.5253,500,-51.3936,0.00333333,7740.28434523,299.999969474,88.4722,262.18,1.0,7740.28434523,500.0,1.0,,-35.4280441602,2,0.00333333,-35.4280441602,0.2,-35.4280441602,5.43914e-20,0.00333333
1.0,100,1.0,-35.3075,500,-48.1838,0.0025,7780.4266473,400.0,88.321,264.17,1.0,7780.4266473,500.0,1.0,,-31.653918507,2,0.0025,-31.653918507,0.2,-31.653918507,5.4346e-20,0.0025
0.999987,100,1.0,-34.3143,500,-46.739,0.00199997,8020.01555222,500.000177241,88.5008,278.23,1.00001,8020.01555222,500.0,1.0,1.05326e-11,-30.3417676949,1,0.002,-30.3417676949,0.2,-30.3417676949,4.21594e-17,0.00200002
1.0,100,1.0,-37.4541,500,-62.4142,0.01,7713.61717567,100.0,87.387,259.22,1.0,7713.61717567,500.0,1.0,,-37.4540685948,2,0.01,-37.4540685948,0.2,-37.4540685948,3.50449e-18,0.01
1.0,100,1.0,-28.563,500,-46.2124,0.005,7793.24316876,200.000000102,88.0622,293.84,1.0,7793.24316876,500.0,1.0,,-19.6719256292,2,0.005,-19.6719256292,0.2,-19.6719256292,2.1793e-19,0.005
1.0,100,1.0,-28.5873,500,-45.1443,0.00333333,7771.07354844,299.999969474,87.9456,292.92,1.0,7771.07354844,500.0,1.0,,-28.6358121024,2,0.00333333,-28.6358121024,0.2,-28.6358121024,5.43914e-20,0.00333333
1.0,100,1.0,-27.1311,500,-41.4699,0.0025,7776.94717731,400.0,87.9316,297.44,1.0,7776.94717731,500.0,1.0,,-22.7625499393,2,0.0025,-22.7625499393,0.2,-22.7625499393,5.4346e-20,0.0025
0.999973,100,1.00001,-25.9224,500,-38.7475,0.00199995,8328.52629063,500.000214012,88.5464,294.85,1.00002,8328.52629063,499.996185332,1.0,3.88532e-11,-21.0881953069,1,0.002,-21.0881953069,0.2,-21.0881953069,1.55649e-16,0.00200005
1.0,100,1.0,-25.06,500,-50.5857,0.01,8160.74334023,100.0,89.884,287.21,1.0,8160.74334023,500.0,1.0,,-25.060029153,2,0.01,-25.060029153,0.2,-25.060029153,3.50449e-18,0.01
1.0,100,1.0,-36.0712,500,-54.1205,0.005,7366.73024183,200.000000102,88.3592,239.13,1.0,7366.73024183,500.0,1.0,,-47.0823629962,2,0.005,-47.0823629962,0.2,-47.0823629962,2.1793e-19,0.005
1.0,100,1.0,-34.282,500,-49.0192,0.00333333,8038.06495357,299.999969474,88.6784,268.64,1.0,8038.06495357,500.0,1.0,,-30.703502542,2,0.00333333,-30.703502542,0.2,-30.703502542,5.43914e-20,0.00333333
1.0,100,1.0,-34.6272,500,-47.4329,0.0025,7515.93434634,400.0,88.082,257.73,1.0,7515.93434634,500.0,1.0,,-35.6630281133,2,0.0025,-35.6630281133,0.2,-35.6630281133,5.4346e-20,0.0025
1.0,100,1.0,-36.9981,500,-48.7097,0.002,7180.08150559,500.000006643,87.4694,238.88,1.0,7180.08150559,500.0,1.0,,-46.4816966425,1,0.002,-46.4816966425,0.2,-46.4816966425,5.43187e-20,0.002
