AvgEpLen,VarVanillaIw,AvgRet,Delta,BatchSize,AvgNormIw,MinNormIw,MaxVanillaIw,VarNormIw,ESSRenyi,MinVanillaIw,VarRet,VarDiscRet,EpsThisIter,VarJ,VanillaAvgRet,AvgVanillaIw,eRenyi2,IterType,J,ESSClassic,AvgDiscRet,MaxNormIw,Bound
500.0,,-319.323127901,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,827.609635435,827.609635435,100,28.624,-319.323127901,1.0,1.0,2,-319.323,100.0,-319.323127901,0.01,-402.508
500.0,0.0118827,-321.888361155,0.2,200,0.005,0.00358898,1.28242,2.92179e-07,197.518320274,0.723775,1093.25742616,1093.25742616,100,30.8097,-321.888361155,1.00833,1.01256,1,-319.882,197.700951033,-321.888361155,0.00635912,-381.148
500.0,,-316.879863457,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,933.711608514,933.711608514,100,30.4035,-316.879863457,1.0,1.0,2,-316.88,100.0,-316.879863457,0.01,-401.697
500.0,0.0200213,-319.926833608,0.2,200,0.005,0.0020767,1.27257,5.02302e-07,197.127500266,0.414608,703.48234277,703.48234277,100,28.9042,-319.926833608,0.998236,1.01457,1,-317.493,196.079969162,-319.926833608,0.00637409,-377.903
500.0,,-312.030992064,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,778.532869677,778.532869677,100,27.7623,-312.030992064,1.0,1.0,2,-312.031,100.0,-312.030992064,0.01,-388.12
500.0,0.0174095,-318.663514149,0.2,200,0.005,0.00305078,1.45189,4.36141e-07,196.845721966,0.609525,791.071653773,791.071653773,100,28.0264,-318.663514149,0.998965,1.01602,1,-314.418,196.587522557,-318.663514149,0.00726695,-372.879
500.0,,-314.407913582,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,664.708309745,664.708309745,100,25.6527,-314.407913582,1.0,1.0,2,-314.408,100.0,-314.407913582,0.01,-390.862
500.0,0.0152988,-319.211764341,0.2,200,0.005,0.00242157,1.27444,3.80957e-07,197.596111775,0.485273,963.343541467,963.343541467,100,28.4714,-319.211764341,1.00198,1.01217,1,-316.061,197.012888977,-319.211764341,0.0063596,-379.046
500.0,,-312.464443277,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,964.684734935,964.684734935,100,30.9037,-312.464443277,1.0,1.0,2,-312.464,100.0,-312.464443277,0.01,-402.688
500.0,0.0181426,-316.6683686,0.2,200,0.005,0.00230146,1.26301,4.63757e-07,197.483585131,0.455206,1000.34408391,1000.34408391,100,30.3132,-316.6683686,0.988949,1.01274,1,-313.709,196.375426126,-316.6683686,0.0063856,-377.912
500.0,,-320.457638266,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,633.596415579,633.596415579,100,25.0452,-320.457638266,1.0,1.0,2,-320.458,100.0,-320.457638266,0.01,-396.72
500.0,0.0057525,-316.833315439,0.2,200,0.005,0.00388987,1.186,1.41702e-07,198.693474288,0.783746,781.959281923,781.959281923,100,26.0859,-316.833315439,1.00742,1.00658,1,-318.23,198.87830963,-316.833315439,0.00588632,-379.2
500.0,,-316.453354999,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,781.023829771,781.023829771,100,27.8067,-316.453354999,1.0,1.0,2,-316.453,100.0,-316.453354999,0.01,-395.166
500.0,0.0158404,-316.743021956,0.2,200,0.005,0.00274655,1.20471,3.98013e-07,197.081395671,0.547926,761.319932042,761.319932042,100,27.0057,-316.743021956,0.99748,1.01481,1,-315.736,196.881118283,-316.743021956,0.00603877,-373.763
500.0,,-314.425146367,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,640.704172325,640.704172325,100,25.1853,-314.425146367,1.0,1.0,2,-314.425,100.0,-314.425146367,0.01,-391.382
500.0,0.00773421,-319.58434019,0.2,200,0.005,0.00346897,1.27713,1.89556e-07,198.638802419,0.700712,823.580935339,823.580935339,100,26.9293,-319.58434019,1.00997,1.00685,1,-316.617,198.502420296,-319.58434019,0.0063226,-373.367
500.0,,-318.561338325,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,742.071115296,742.071115296,100,27.1044,-318.561338325,1.0,1.0,2,-318.561,100.0,-318.561338325,0.01,-392.862
500.0,0.0183588,-319.979012736,0.2,200,0.005,0.00277332,1.34638,4.6795e-07,196.88025617,0.549314,1117.89017134,1117.89017134,100,29.6118,-319.979012736,0.990357,1.01585,1,-318.268,196.343240123,-319.979012736,0.00679746,-380.752
500.0,,-311.672862595,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,712.039863887,712.039863887,100,26.5503,-311.672862595,1.0,1.0,2,-311.673,100.0,-311.672862595,0.01,-389.205
500.0,0.0103223,-314.74657622,0.2,200,0.005,0.00330587,1.28499,2.65671e-07,198.079069804,0.651632,833.009512825,833.009512825,100,27.4203,-314.74657622,0.985569,1.0097,1,-312.617,197.907338463,-314.74657622,0.00651905,-375.557
500.0,,-316.468500533,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,717.781189181,717.781189181,100,26.6571,-316.468500533,1.0,1.0,2,-316.469,100.0,-316.468500533,0.01,-393.006
500.0,0.00961654,-313.752590181,0.2,200,0.005,0.0040646,1.44726,2.35248e-07,198.269100069,0.821797,709.447661452,709.447661452,100,26.2119,-313.752590181,1.01092,1.00873,1,-314.622,198.144792093,-313.752590181,0.00715815,-371.929
500.0,,-313.772032953,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1143.96379679,1143.96379679,100,33.653,-313.772032953,1.0,1.0,2,-313.772,100.0,-313.772032953,0.01,-405.286
500.0,0.00803965,-317.83105999,0.2,200,0.005,0.00387681,1.24246,2.038e-07,198.080122183,0.770001,952.025090538,952.025090538,100,32.0379,-317.83105999,0.993086,1.00969,1,-315.146,198.390788994,-317.83105999,0.00625555,-380.17
500.0,,-317.049228135,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1467.81978118,1467.81978118,100,38.1201,-317.049228135,1.0,1.0,2,-317.049,100.0,-317.049228135,0.01,-425.525
500.0,0.00456376,-314.18739257,0.2,200,0.005,0.00442081,1.39769,1.14355e-07,199.145431744,0.883152,561.140226821,561.140226821,100,31.0812,-314.18739257,0.998856,1.00429,1,-315.286,199.093880514,-314.18739257,0.00699645,-392.154
500.0,,-317.345666019,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,795.027147755,795.027147755,100,28.0549,-317.345666019,1.0,1.0,2,-317.346,100.0,-317.345666019,0.01,-396.424
500.0,0.0160773,-321.898514141,0.2,200,0.005,0.00343769,1.51747,4.03559e-07,196.989759999,0.68615,901.532568219,901.532568219,100,29.6883,-321.898514141,0.997982,1.01528,1,-318.697,196.838487392,-321.898514141,0.00760271,-379.12
500.0,,-319.255512631,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,729.390714684,729.390714684,100,26.8719,-319.255512631,1.0,1.0,2,-319.256,100.0,-319.255512631,0.01,-400.559
500.0,0.0321822,-318.930374246,0.2,200,0.005,0.00171874,1.76819,7.92289e-07,195.723102215,0.346399,1036.34279321,1036.34279321,100,29.1,-318.930374246,1.00771,1.02185,1,-317.754,193.886145184,-318.930374246,0.00877331,-377.28
500.0,,-317.817193553,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,737.305229753,737.305229753,100,27.0173,-317.817193553,1.0,1.0,2,-317.817,100.0,-317.817193553,0.01,-396.206
500.0,0.0330261,-319.971308919,0.2,200,0.005,0.0022075,1.5157,8.35735e-07,194.362100377,0.438828,888.089007247,888.089007247,100,28.0658,-319.971308919,0.993949,1.02901,1,-317.255,193.561698859,-319.971308919,0.00762466,-375.081
500.0,,-319.687947765,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,547.09986519,547.09986519,100,23.2729,-319.687947765,1.0,1.0,2,-319.688,100.0,-319.687947765,0.01,-398.397
500.0,0.0160009,-309.793936825,0.2,200,0.005,0.00304453,1.39405,3.98909e-07,197.022979651,0.609755,699.505442659,699.505442659,100,25.4627,-309.793936825,1.0014,1.01511,1,-313.886,196.874267625,-309.793936825,0.00696054,-371.293
