Inner Iteration,MinIW,MeanIW,ESSRenyiArithmetic,EpRewMean,EmpiricalD2Arithmetic,ESSRenyiHarmonic,InitialReturnMin,Iteration,MeanD2-0,EpLenMean,ReturnMeanIW,TimeElapsed,InitialReturnMax,MinTargetPdf,StdIW,DivergenceHarmonic,EpisodesSoFar,EmpiricalD2Harmonic,MeanEntropy,MinBehavPdf,EpThisIter,TimestepsSoFar,ReturnStepMaxmin,ReturnStepMax,InitialReturnStd,InitialBound,Bound,InitialReturnMean,MaxIW
9,0.99993896,0.9999997,100.0,935.9817020224544,1.0,100.0,,249,1.0,94.63,1076900.2,17255.564037322998,2299.0615,-284.32748,1.4837391e-05,0.9999943,248900,1.0,1.2100964,-284.3275,100,19408716,10.0,10.0,448.1492,-1130024.2,-1130023.2,935.9817,1.000061
10,0.99993896,0.9999994,100.0,908.3947622337417,1.0,100.0,,249,1.0,91.87,1010508.4,17259.9236035347,2139.494,-249.9909,1.2726171e-05,0.9999945,249000,1.0,1.2100964,-249.9909,100,19417903,9.999999,9.999999,430.49658,-1056516.9,-1056513.2,908.3948,1.0000305
1,0.9999695,0.9999992,100.0,971.2847764239381,1.0,100.0,,250,1.0,98.16,1084197.0,17264.65237879753,1859.5321,-219.26967,7.891916e-06,0.9999938,249100,1.0,1.2100964,-219.26967,100,19427719,10.0,10.0,375.23965,-1118951.6,-1118949.8,971.2848,1.0000305
2,0.9999695,0.9999995,100.0,897.9093229889122,1.0,100.0,,250,1.0,90.82,996843.5,17270.47310948372,1889.4009,-250.44919,1.2293709e-05,0.99999416,249200,1.0,1.2100964,-250.44919,100,19436801,9.999999,9.999999,436.58005,-1032722.7,-1032721.6,897.90936,1.000061
3,0.9999695,1.0000026,100.0,938.896083008669,1.0,100.0,9.980169,250,1.0,94.92,1042288.5,17275.167582273483,2069.3208,-249.01402,1.4674736e-05,0.99999404,249300,1.0,1.2100964,-249.01402,100,19446293,10.0,10.0,400.9481,-1085329.1,-1085325.0,938.8962,1.000061
4,0.99993896,1.0000019,100.0,992.8892901374611,1.0,100.0,19.959518,250,1.0,100.32,1188827.1,17278.79221200943,3169.3865,-366.10645,1.4728635e-05,0.9999937,249400,1.0,1.2100964,-366.10645,100,19456325,10.0,10.0,450.55103,-1289783.9,-1289783.0,992.8892,1.000061
5,0.9999695,1.0000018,100.0,942.3852582302336,1.0,100.0,,250,1.0,95.27,1031933.44,17282.585519075394,2229.3933,-281.83923,1.2080907e-05,0.9999939,249500,1.0,1.2100964,-281.83923,100,19465852,10.0,10.0,379.26566,-1081886.6,-1081885.6,942.38525,1.0000305
6,0.9999695,0.99999946,100.0,906.8921248043964,1.0,100.0,,250,1.0,91.72,968916.75,17287.05283498764,2099.521,-228.28767,1.1016518e-05,0.99999404,249600,1.0,1.2100964,-228.28766,100,19475024,10.0,10.0,382.70728,-1013219.56,-1013218.56,906.8921,1.0000305
7,0.9999695,0.9999998,100.0,932.981079164803,1.0,100.0,,250,1.0,94.33,1031788.8,17291.271188020706,2599.105,-312.8587,1.3335854e-05,0.9999939,249700,1.0,1.2100964,-312.85873,100,19484457,9.999999,9.999999,401.66608,-1099686.0,-1099682.4,932.9811,1.000061
8,0.9999695,0.9999992,100.0,852.4176273772293,1.0,100.0,,250,1.0,86.27,870939.94,17296.013511657715,1879.5508,-223.74359,1.3244238e-05,0.9999943,249800,1.0,1.2100964,-223.7436,100,19493084,10.0,10.0,379.90222,-906448.56,-906444.94,852.4176,1.0000305
9,0.9999695,0.9999992,100.0,846.3088254522761,1.0,100.0,,250,1.0,85.66,859974.4,17300.512453317642,1709.5176,-207.19879,1.1557972e-05,0.99999464,249900,1.0,1.2100964,-207.19878,100,19501650,9.999999,9.999999,379.1272,-889346.0,-889346.0,846.30884,1.0000305
10,0.9999695,1.0000004,100.0,939.9935615178105,1.0,100.0,,250,1.0,95.03,1007025.44,17303.395221233368,1779.5471,-205.26431,1.1135986e-05,0.9999943,250000,1.0,1.2100964,-205.26431,100,19511153,10.0,10.0,351.33542,-1038852.75,-1038852.75,939.9935,1.0000305
1,1.0,1.0,100.0,937.393375537221,1.0,100.0,,251,1.0,94.77,1034571.75,17306.59916305542,2189.5503,-256.9342,,0.99999404,250100,1.0,1.2100964,-256.9342,100,19520630,10.0,10.0,394.79807,-1082754.4,-1082754.4,937.39343,1.0
2,0.9999695,0.9999997,100.0,925.0922940360811,1.0,100.0,,251,1.0,93.54,1025463.9,17309.718843221664,1999.4868,-247.99582,7.2321536e-06,0.99999404,250200,1.0,1.2100964,-247.99582,100,19529984,9.999999,9.999999,411.90945,-1065645.8,-1065644.6,925.09235,1.0000305
3,0.99993896,0.9999978,100.0,940.0973498918778,1.0,100.0,,251,1.0,95.04,1042769.5,17313.287682056427,2079.5107,-241.97612,1.8421153e-05,0.9999943,250300,1.0,1.2100964,-241.9761,100,19539488,10.0,10.0,398.7374,-1086232.2,-1086230.9,940.09735,1.000061
4,0.99993896,1.0000015,100.0,922.3849575758233,1.0,100.0,,251,1.0,93.27,1108805.2,17317.041605234146,2559.2595,-315.3866,1.9723699e-05,0.99999416,250400,1.0,1.2100964,-315.38663,100,19548815,9.999999,9.999999,507.9437,-1174633.5,-1174633.1,922.385,1.000061
5,0.99993896,1.000003,100.0,970.6743952095521,1.0,100.0,19.961004,251,1.0,98.1,1110683.5,17320.616146564484,2469.146,-292.9749,2.2533079e-05,0.9999939,250500,1.0,1.2100964,-292.9749,100,19558625,10.0,10.0,410.4575,-1171957.2,-1171957.2,970.6744,1.000061
6,0.99993896,0.99999976,100.0,859.918953952036,1.0,100.0,,251,1.0,87.02,896777.25,17323.818914413452,1879.247,-230.29996,1.828986e-05,0.9999944,250600,1.0,1.2100964,-230.29996,100,19567327,10.0,10.0,396.63263,-932270.75,-932270.75,859.919,1.000061
7,0.99993896,0.9999995,100.0,952.1722459259737,1.0,100.0,,251,1.0,96.25,1119278.1,17327.426729679108,3459.1016,-402.14688,1.8948278e-05,0.9999938,250700,1.0,1.2100964,-402.1469,100,19576952,10.0,10.0,461.12875,-1239534.4,-1239534.4,952.1722,1.000061
8,0.99993896,0.99999845,100.0,932.7942165005963,1.0,100.0,,251,1.0,94.31,1032545.4,17330.946768522263,2209.5425,-260.51743,2.0720825e-05,0.99999416,250800,1.0,1.2100964,-260.5174,100,19586383,9.999999,9.999999,403.04495,-1081612.0,-1081612.0,932.7942,1.000061
9,0.99993896,0.99999654,100.0,954.3827970019572,1.0,100.0,,251,1.0,96.47,1079771.4,17334.08215904236,2069.4067,-248.02773,1.7944241e-05,0.99999404,250900,1.0,1.2100964,-248.02773,100,19596030,9.999999,9.999999,411.00964,-1122811.4,-1122811.4,954.3828,1.0000305
10,0.99993896,1.0000024,100.0,945.6041253070237,1.0,100.0,9.980211,251,1.0,95.59,1062057.9,17337.371996164322,2119.48,-256.01117,1.9744744e-05,0.9999938,251000,1.0,1.2100964,-256.01117,100,19605589,9.999999,9.999999,409.7417,-1107207.0,-1107206.0,945.6041,1.000061
1,0.99993896,0.9999971,100.0,917.2938355668266,1.0,100.0,9.9822645,252,1.0,92.76,1002326.9,17341.2275454998,2189.3008,-276.39804,1.37033085e-05,0.9999943,251100,1.0,1.2100964,-276.39804,100,19614865,10.0,10.0,401.12827,-1050503.6,-1050498.6,917.2938,1.0000305
2,0.99993896,0.9999987,100.0,947.790549077404,1.0,100.0,19.973549,252,1.0,95.81,1096507.2,17345.080159902573,2689.25,-319.33313,2.4201647e-05,0.9999939,251200,1.0,1.2100964,-319.3331,100,19624446,9.999999,9.999999,445.19928,-1169192.8,-1169192.0,947.7905,1.000061
3,0.99990845,1.0000008,100.0,958.0818060922553,1.0,100.0,119.897995,252,1.0,96.84,1057485.9,17348.973680257797,2409.2493,-293.1258,2.3679286e-05,0.9999943,251300,1.0,1.2100964,-293.1258,100,19634130,9.999999,9.999999,373.58597,-1115823.0,-1115823.0,958.0818,1.000061
4,0.99993896,0.9999968,100.0,967.6720117661408,1.0,100.0,9.981243,252,1.0,97.8,1035384.2,17352.498911380768,1639.5142,-203.37663,3.090785e-05,0.9999939,251400,1.0,1.2100964,-203.37663,100,19643910,10.0,10.0,314.6476,-1062404.0,-1062399.6,967.67194,1.000061
5,0.99990845,0.9999995,100.0,989.8814133398956,1.0,100.0,,252,1.0,100.02,1123266.1,17356.992237091064,2449.301,-296.20148,3.3269942e-05,0.9999939,251500,1.0,1.2100964,-296.20148,100,19653912,10.0,10.0,378.68436,-1183558.9,-1183558.9,989.8814,1.000061
6,0.99990845,1.0000006,100.0,918.0909486936773,1.0,100.0,,252,1.0,92.84,1010451.06,17360.75612092018,2259.1548,-264.43246,3.4425077e-05,0.99999416,251600,1.0,1.2100964,-264.43246,100,19663196,10.0,10.0,409.3389,-1061745.9,-1061745.9,918.09094,1.000061
7,0.99990845,0.9999949,100.0,852.6051373279727,1.0,100.0,9.98224,252,1.0,86.29,847056.6,17363.97000670433,1649.2559,-195.04189,3.782053e-05,0.9999945,251700,1.0,1.2100964,-195.04187,100,19671825,10.0,10.0,346.59964,-874395.0,-874394.0,852.6051,1.0001068
8,0.9998779,0.99999815,100.0,927.2023673179075,1.0,100.0,89.92663,252,1.0,93.75,1005820.9,17368.20869731903,2099.4766,-260.71088,4.5535668e-05,0.99999404,251800,1.0,1.2100964,-260.71085,100,19681200,10.0,10.0,382.27,-1050126.6,-1050120.9,927.20233,1.0000916
9,0.9998779,1.0000015,100.0,916.4079760144282,1.0,100.0,9.979732,252,1.0,92.67,969835.06,17372.24434375763,2219.3403,-252.8732,4.8723443e-05,0.9999945,251900,1.0,1.2100964,-252.8732,100,19690467,9.999999,9.999999,360.5976,-1019337.75,-1019337.75,916.40796,1.0001221
10,0.9998779,1.0000092,100.0,931.5971066912143,1.0,100.0,,252,1.0,94.19,1018348.06,17375.296792030334,2029.2083,-265.3175,4.8780377e-05,0.9999939,252000,1.0,1.2100964,-265.31747,100,19699886,10.0,10.0,387.9083,-1059733.1,-1059732.2,931.5971,1.0001221
1,1.0,1.0,100.0,979.7844772025135,1.0,100.0,,253,1.0,99.01,1089897.4,17379.568950414658,2149.2417,-274.61542,,0.99999404,252100,1.0,1.2100964,-274.61542,100,19709787,10.0,10.0,360.44385,-1136322.4,-1136322.4,979.78436,1.0
2,0.9999695,0.99999803,100.0,990.3767934591627,1.0,100.0,9.980401,253,1.0,100.07,1111380.8,17382.795246839523,2619.224,-348.04068,7.974104e-06,0.9999938,252200,1.0,1.2100964,-348.04068,100,19719794,10.0,10.0,361.29962,-1180332.4,-1180329.5,990.3768,1.0000153
3,0.99993896,0.99999887,100.0,871.5212178585073,1.0,100.0,,253,1.0,88.18,985159.75,17386.927305698395,2789.2024,-340.0058,1.15385665e-05,0.9999944,252300,1.0,1.2100964,-340.0058,100,19728612,10.0,10.0,474.98535,-1063348.0,-1063348.0,871.52124,1.0000305
4,0.9999695,0.99999774,100.0,886.0172779667996,1.0,100.0,,253,1.0,89.63,938620.5,17390.112300872803,2049.3982,-247.41449,9.543208e-06,0.99999404,252400,1.0,1.2100964,-247.41449,100,19737575,10.0,10.0,391.9152,-980832.56,-980832.3,886.0172,1.0000153
5,0.99993896,0.99999976,100.0,921.197696714521,1.0,100.0,9.98185,253,1.0,93.15,1030641.25,17393.954430103302,2809.394,-349.01837,1.265165e-05,0.9999943,252500,1.0,1.2100964,-349.01834,100,19746890,10.0,10.0,426.66226,-1109965.6,-1109965.6,921.19763,1.0000305
6,0.99993896,0.99999815,100.0,945.9940678643973,1.0,100.0,,253,1.0,95.63,1051216.2,17397.085259199142,2229.2139,-255.11684,1.28655765e-05,0.9999939,252600,1.0,1.2100964,-255.11684,100,19756453,10.0,10.0,395.36667,-1101160.4,-1101160.4,945.99414,1.0000305
7,0.9999695,1.0000001,100.0,942.2886501970794,1.0,100.0,9.983935,253,1.0,95.26,1064623.9,17400.738927841187,2578.9717,-329.84637,1.14558325e-05,0.9999939,252700,1.0,1.2100964,-329.84637,100,19765979,10.0,10.0,420.37817,-1131471.0,-1131469.8,942.2887,1.0000305
8,0.99993896,0.9999988,100.0,991.2932373458293,1.0,100.0,,253,1.0,100.16,1201235.0,17404.423726081848,2469.2234,-288.09464,1.4940078e-05,0.9999938,252800,1.0,1.2100964,-288.09464,100,19775995,10.0,10.0,467.521,-1262512.6,-1262512.6,991.2932,1.0000305
9,0.99993896,0.99999887,100.0,948.9942135366251,1.0,100.0,9.979773,253,1.0,95.93,1056153.9,17408.19979071617,2309.3108,-277.07135,1.7442926e-05,0.9999937,252900,1.0,1.2100964,-277.07138,100,19785588,10.0,10.0,394.4151,-1109751.5,-1109751.5,948.9942,1.000061
10,0.9998779,0.9999953,100.0,949.2938971896837,1.0,100.0,9.98186,253,1.0,95.96,1097957.9,17411.32847762108,3399.3296,-399.88916,2.0620426e-05,0.99999404,253000,1.0,1.2100964,-399.8891,100,19795184,9.999999,9.999999,443.64465,-1214094.1,-1214094.1,949.2939,1.0000305
1,0.9999695,0.99999994,100.0,904.5073093205377,1.0,100.0,,254,1.0,91.48,968776.44,17414.52038884163,1969.5715,-236.62497,9.312977e-06,0.9999943,253100,1.0,1.2100964,-236.62497,100,19804332,10.0,10.0,388.12994,-1007765.7,-1007763.9,904.50726,1.0000305
2,0.99993896,0.9999994,100.0,1036.1576099142096,1.0,100.0,19.96578,254,1.0,104.65,1297994.0,17421.02435851097,2599.349,-326.6391,1.914139e-05,0.9999939,253200,1.0,1.2100964,-326.6391,100,19814797,10.0,10.0,473.68497,-1365904.4,-1365900.4,1036.1577,1.000061
3,0.99993896,0.9999994,100.0,949.0006285571393,1.0,100.0,,254,1.0,95.93,1060175.9,17425.634278297424,2079.435,-249.18036,1.852233e-05,0.99999404,253300,1.0,1.2100964,-249.18036,100,19824390,10.0,10.0,399.47003,-1103634.1,-1103634.1,949.0006,1.0000458
4,0.99993896,0.99999833,100.0,900.7966934253168,1.0,100.0,,254,1.0,91.11,950707.06,17428.42923259735,2439.1655,-281.13104,1.6283884e-05,0.9999945,253400,1.0,1.2100964,-281.13104,100,19833501,10.0,10.0,373.19504,-1010501.94,-1010501.94,900.79663,1.000061
5,0.99993896,0.99999887,100.0,956.8839157424925,1.0,100.0,,254,1.0,96.72,1092471.5,17431.680228948593,2479.3718,-305.43805,1.8807013e-05,0.99999404,253500,1.0,1.2100964,-305.43808,100,19843173,10.0,10.0,420.52985,-1154257.4,-1154253.9,956.8839,1.000061
6,0.99993896,0.99999756,100.0,921.5064315814126,1.0,100.0,,254,1.0,93.18,1048283.06,17435.568483114243,2879.2483,-354.28818,1.9721392e-05,0.99999404,253600,1.0,1.2100964,-354.28815,100,19852491,10.0,10.0,446.22815,-1131601.1,-1131601.1,921.5064,1.0000458
7,0.99993896,0.99999666,100.0,935.1923053010896,1.0,100.0,9.980804,254,1.0,94.55,1010287.7,17438.721969127655,2339.46,-274.34882,2.0088319e-05,0.9999944,253700,1.0,1.2100964,-274.34882,100,19861946,9.999999,9.999999,368.38525,-1065296.0,-1065294.0,935.1923,1.0000305
8,0.9999695,1.0000005,100.0,934.1926812621372,1.0,100.0,9.980927,254,1.0,94.45,991078.4,17442.339884519577,2149.3774,-263.97058,1.8274935e-05,0.99999416,253800,1.0,1.2100964,-263.97058,100,19871391,9.999998,9.999998,344.03946,-1037510.94,-1037509.2,934.19257,1.000061
9,0.99993896,0.99999964,100.0,895.2997680398258,1.0,100.0,,254,1.0,90.56,954806.3,17446.87876677513,2049.1401,-247.9397,1.3907081e-05,0.9999944,253900,1.0,1.2100964,-247.9397,100,19880447,9.999999,9.999999,391.46625,-997007.75,-997007.5,895.29974,1.0000305
10,0.99993896,0.9999974,100.0,976.4780662138256,1.0,100.0,,254,1.0,98.68,1151386.6,17451.39240336418,2389.2354,-287.82724,1.7080423e-05,0.99999344,254000,1.0,1.2100964,-287.82724,100,19890315,9.999999,9.999999,444.84146,-1208758.5,-1208758.5,976.478,1.000061
1,0.9999695,0.9999993,100.0,897.4930537633122,1.0,100.0,9.980212,255,1.0,90.78,926963.3,17454.16802763939,1799.5667,-235.78633,1.2405925e-05,0.99999464,254100,1.0,1.2100964,-235.78633,100,19899393,10.0,10.0,348.52823,-959513.1,-959510.75,897.4931,1.0000305
2,0.99993896,0.9999995,100.0,924.7023672681884,1.0,100.0,,255,1.0,93.5,982423.2,17457.678040981293,1869.4995,-226.64874,1.6886162e-05,0.9999939,254200,1.0,1.2100964,-226.64874,100,19908743,10.0,10.0,356.86176,-1017549.44,-1017549.44,924.70233,1.000061
3,0.99990845,0.9999991,100.0,945.5934323862779,1.0,100.0,9.98052,255,1.0,95.59,1103436.4,17460.554601192474,2459.3857,-307.60596,2.4322602e-05,0.99999356,254300,1.0,1.2100964,-307.60593,100,19918302,9.999999,9.999999,457.48935,-1164229.6,-1164226.6,945.59344,1.000061
4,0.99993896,0.99999833,100.0,961.2053447423588,1.0,100.0,9.979853,255,1.0,97.15,1069065.2,17464.977760076523,2309.2988,-276.31494,2.4150331e-05,0.9999945,254400,1.0,1.2100964,-276.31494,100,19928017,9.999999,9.999999,380.99332,-1122664.1,-1122662.4,961.2054,1.000061
5,0.99993896,1.0000007,100.0,957.9972207162164,1.0,100.0,,255,1.0,96.83,1093009.0,17469.544454813004,2419.1287,-284.8475,2.6228774e-05,0.9999939,254500,1.0,1.2100964,-284.8475,100,19937700,9.999999,9.999999,418.63348,-1151829.2,-1151825.5,957.9972,1.000061
6,0.99993896,0.9999968,100.0,931.788397007764,1.0,100.0,,255,1.0,94.21,1015043.06,17473.96847653389,1759.2268,-210.0945,2.4415238e-05,0.9999943,254600,1.0,1.2100964,-210.0945,100,19947121,10.0,10.0,383.17142,-1046150.1,-1046147.7,931.78845,1.000061
7,0.99993896,0.9999968,100.0,937.290168163156,1.0,100.0,,255,1.0,94.76,1117993.4,17478.178776741028,2589.4966,-313.24225,2.2953147e-05,0.99999404,254700,1.0,1.2100964,-313.24228,100,19956597,10.0,10.0,489.37418,-1185392.0,-1185385.9,937.29016,1.000061
8,0.99993896,0.9999992,100.0,950.3764034738583,1.0,100.0,9.979769,255,1.0,96.07,1057405.9,17482.919964790344,2499.0286,-292.99512,2.4808622e-05,0.9999939,254800,1.0,1.2100964,-292.99512,100,19966204,10.0,10.0,392.673,-1120171.8,-1120171.8,950.3764,1.000061
9,0.99993896,1.0000001,100.0,950.7086084981564,1.0,100.0,,255,1.0,96.1,1055223.8,17485.79198241234,1759.5961,-213.47884,2.5220423e-05,0.9999937,254900,1.0,1.2100964,-213.47885,100,19975814,10.0,10.0,389.0737,-1086341.4,-1086341.4,950.7085,1.000061
10,0.99990845,0.99999994,100.0,931.2861178001389,1.0,100.0,9.980943,255,1.0,94.16,973300.7,17488.836798906326,1969.5336,-237.64114,2.8141758e-05,0.9999938,255000,1.0,1.2100964,-237.64113,100,19985230,10.0,10.0,325.59012,-1012286.6,-1012286.6,931.2861,1.0000916
1,0.99993896,0.9999957,100.0,917.3902984662668,1.0,100.0,9.979258,256,1.0,92.77,961662.2,17492.453194856644,2119.53,-254.15337,1.4408059e-05,0.9999734,255100,1.0,1.2100964,-254.15337,100,19994507,10.0,10.0,346.50107,-1006818.25,-1006812.0,917.3903,1.0000305
2,0.99993896,0.99999666,100.0,901.4021203155156,1.0,100.0,,256,1.0,91.17,965766.06,17496.21607708931,2489.373,-313.1284,2.207469e-05,1.0000043,255200,1.0,1.2100964,-313.12842,100,20003624,9.999999,9.999999,391.46277,-1028048.3,-1028048.2,901.40204,1.000061
3,0.99990845,0.9999971,100.0,901.9061519741875,1.0,100.0,,256,1.0,91.22,998863.94,17500.272020578384,2109.4658,-258.6978,2.43777e-05,1.0000039,255300,1.0,1.2100964,-258.69785,100,20012746,10.0,10.0,430.62006,-1043590.2,-1043586.7,901.9062,1.000061
4,0.99993896,0.99999636,100.0,919.9993141898664,1.0,100.0,,256,1.0,93.03,990649.2,17505.051990032196,2089.103,-259.98364,2.1821068e-05,1.0000042,255400,1.0,1.2100964,-259.98364,100,20022049,10.0,10.0,379.81342,-1034517.5,-1034512.7,919.99927,1.000061
5,0.9999237,0.9999941,100.0,949.0848618583145,1.0,100.0,,256,1.0,95.94,1046577.44,17510.128210783005,1969.35,-246.08913,3.2441138e-05,1.0000048,255500,1.0,1.2100964,-246.08914,100,20031643,9.999998,9.999998,381.87918,-1085562.6,-1085556.2,949.08484,1.0000916
6,0.99990845,1.0000014,100.0,882.8091835892565,1.0,100.0,,256,1.0,89.31,926420.5,17515.62233233452,1949.5964,-250.12411,3.9390878e-05,1.0000045,255600,1.0,1.2100964,-250.1241,100,20040574,10.0,10.0,383.49713,-964621.3,-964621.3,882.8092,1.0000916
7,0.9999237,1.000002,100.0,923.8957289501684,1.0,100.0,,256,1.0,93.42,1021352.5,17518.375558137894,1959.3496,-234.37305,3.8921487e-05,1.0000046,255700,1.0,1.2100964,-234.37306,100,20049916,10.0,10.0,409.5904,-1059936.5,-1059936.5,923.8956,1.0001221
8,0.9998779,0.9999957,100.0,870.9109835748371,1.0,100.0,,256,1.0,88.12,915661.44,17521.71098923683,1729.6267,-205.05417,4.537792e-05,1.0000042,255800,1.0,1.2100964,-205.05414,100,20058728,10.0,10.0,396.4726,-945729.8,-945728.3,870.911,1.0001221
9,0.9998779,0.9999978,100.0,980.5865196281073,1.0,100.0,,256,1.0,99.09,1149785.6,17526.218544006348,2359.4395,-290.8539,4.373703e-05,1.0000045,255900,1.0,1.2100964,-290.85394,100,20068637,10.0,10.0,433.86563,-1205737.4,-1205735.8,980.5865,1.0001221
10,0.99990845,0.9999986,100.0,935.604227728503,1.0,100.0,,256,1.0,94.59,1044645.2,17531.236869096756,2759.1704,-326.55096,4.0866955e-05,1.0000044,256000,1.0,1.2100964,-326.55096,100,20078096,10.0,10.0,411.4548,-1121159.1,-1121159.1,935.60425,1.0001221
1,0.9999695,0.99999756,100.0,943.2027614421486,1.0,100.0,9.980304,257,1.0,95.35,1042881.8,17534.98474240303,1869.557,-222.07169,9.903265e-06,1.0000023,256100,1.0,1.2100964,-222.07169,100,20087631,9.999998,9.999998,391.47696,-1078014.2,-1078010.4,943.20276,1.0000305
2,0.99993896,0.99999994,100.0,971.0852949970689,1.0,100.0,,257,1.0,98.14,1114304.2,17539.382699251175,2139.4492,-246.37442,1.580248e-05,1.0000026,256200,1.0,1.2100964,-246.37442,100,20097445,10.0,10.0,413.88046,-1160307.4,-1160307.4,971.0852,1.000061
3,0.99993896,0.99999964,100.0,934.5063635282348,1.0,100.0,,257,1.0,94.48,1039034.56,17542.585983991623,1929.4946,-241.3378,1.9253876e-05,1.000002,256300,1.0,1.2100964,-241.3378,100,20106893,10.0,10.0,407.10513,-1076453.9,-1076451.6,934.50635,1.0000458
4,0.99990845,0.9999972,100.0,826.6278169312371,1.0,100.0,,257,1.0,83.69,809047.56,17546.43770956993,1959.5411,-242.54134,3.327724e-05,1.000002,256400,1.0,1.2100964,-242.54132,100,20115262,10.0,10.0,354.60004,-847642.4,-847639.06,826.6278,1.000061
5,0.9998779,0.99999756,100.0,914.8110558151758,1.0,100.0,139.88728,257,1.0,92.51,996595.1,17553.064017295837,2609.4294,-320.6123,4.7414032e-05,1.0000021,256500,1.0,1.2100964,-320.6123,100,20124513,10.0,10.0,399.65512,-1065030.8,-1065029.5,914.81116,1.0001221
6,0.9998779,1.0000029,100.0,919.5046666411042,1.0,100.0,,257,1.0,92.98,1048346.56,17556.656583309174,1949.5481,-250.78568,5.281843e-05,1.000002,256600,1.0,1.2100964,-250.78569,100,20133811,9.999999,9.999999,450.4056,-1086552.6,-1086545.5,919.5047,1.0001221
7,0.99981695,1.000011,100.0,971.591312411708,1.0,100.0,,257,1.0,98.19,1132732.1,17561.036644935608,2639.191,-311.12955,7.753434e-05,1.0000021,256700,1.0,1.2100964,-311.12955,100,20143630,9.999999,9.999999,434.43506,-1202737.1,-1202736.4,971.5913,1.0002289
8,0.99981695,0.99998236,100.0,889.2008573430513,1.0,100.0,9.979976,257,1.0,89.95,922219.9,17565.064027547836,1799.4867,-232.09084,7.199803e-05,1.000002,256800,1.0,1.2100964,-232.09085,100,20152625,10.0,10.0,362.72012,-954767.25,-954764.56,889.20087,1.0001831
9,0.9998474,1.0000015,100.0,930.4000383016403,1.0,100.0,,257,1.0,94.07,1014900.3,17568.26559472084,1679.5859,-208.21259,7.189086e-05,1.000002,256900,1.0,1.2100964,-208.21259,100,20162032,10.0,10.0,386.34375,-1043252.56,-1043252.56,930.3999,1.0002289
10,0.9997254,1.0000132,100.0,972.2851851565133,1.0,100.0,,257,1.0,98.26,1121311.0,17571.101058721542,2729.2847,-314.89722,8.041299e-05,1.0000023,257000,1.0,1.2100964,-314.8972,100,20171858,10.0,10.0,419.4863,-1196176.6,-1196176.2,972.28516,1.0002443
1,0.9999695,0.9999988,100.0,956.9923056349667,1.0,100.0,,258,1.0,96.73,1063702.1,17574.680334568024,2199.4553,-261.50992,1.0834072e-05,1.0000023,257100,1.0,1.2100964,-261.50992,100,20181531,10.0,10.0,384.53925,-1112324.5,-1112321.9,956.9924,1.0000305
2,0.9999695,1.0000015,100.0,955.6958576242326,1.0,100.0,,258,1.0,96.6,1084716.6,17578.552507162094,1789.4272,-222.62906,1.6327947e-05,1.0000019,257200,1.0,1.2100964,-222.62906,100,20191191,10.0,10.0,413.95538,-1116899.5,-1116898.5,955.6959,1.000061
3,0.9999695,0.9999998,100.0,940.9014448182413,1.0,100.0,,258,1.0,95.12,1076184.2,17583.004049777985,2619.2634,-306.2844,1.9855848e-05,1.0000026,257300,1.0,1.2100964,-306.28442,100,20200703,10.0,10.0,436.90247,-1145135.6,-1145135.4,940.9015,1.000061
4,0.9999695,1.0000006,100.0,918.8904719156885,1.0,100.0,,258,1.0,92.92,1004951.0,17587.473022937775,1959.2228,-243.67223,1.3060443e-05,1.0000024,257400,1.0,1.2100964,-243.67224,100,20209995,10.0,10.0,400.73608,-1043530.6,-1043529.94,918.89044,1.000061
