ESSRenyiHarmonic,Bound,TimeElapsed,Inner Iteration,EmpiricalD2Harmonic,MinTargetPdf,InitialReturnMax,EpLenMean,EpRewMean,MinIW,MinBehavPdf,ReturnStepMax,StdIW,EpisodesSoFar,InitialReturnMin,EpThisIter,ReturnMeanIW,ReturnStepMaxmin,EmpiricalD2Arithmetic,Iteration,DivergenceHarmonic,InitialBound,TimestepsSoFar,ESSRenyiArithmetic,InitialReturnStd,MeanEntropy,MaxIW,InitialReturnMean,MeanIW,MeanD2-0
100.0,-789447.4,20693.252022981644,4,1.0,-180.23764,1699.4746,84.28,832.5393907913324,0.99993896,-180.23766,10.0,3.463605e-05,199400,89.91773,100,760419.75,10.0,1.0,399,1.0000005,-789448.5,13394643,100.0,259.41602,1.0647396,1.0000916,832.53937,1.0000039,1.0
100.0,-721472.9,20697.234207868576,5,1.0,-198.34494,1709.5682,79.05,780.2470999904539,0.99993896,-198.34494,10.0,2.812922e-05,199500,9.979633,100,692099.4,10.0,1.0,399,1.0000004,-721472.9,13402548,100.0,288.64407,1.0647396,1.0000916,780.24713,0.99999845,1.0
100.0,-736260.9,20700.236570119858,1,1.0,-143.22357,1309.6152,83.58,825.5331683853412,0.99978644,-143.22357,10.0,7.65339e-05,199600,129.92061,100,719023.56,10.0,1.0,400,1.0000007,-736268.94,13410906,100.0,193.71796,1.0647396,1.0001526,825.5332,0.99999136,1.0
100.0,-906551.94,20709.34933948517,2,1.0,-182.85826,1749.6362,90.58,895.515969569039,0.6628584,-182.85849,9.999999,0.15351732,199700,,100,874625.06,9.999999,1.0,400,1.0768542,-934019.06,13419964,100.0,318.27975,1.0647396,1.4312104,895.5159,0.98461425,1.0
97.4174,-823247.25,20715.136976003647,3,1.0265107,-203.98894,1909.4124,88.47,874.4134378121282,0.3315207,-203.58365,10.0,0.3074243,199800,,100,783579.4,10.0,1.0265107,400,1.1719624,-823248.1,13428811,97.4174,283.15195,1.0647396,1.9033505,874.4133,0.9841508,1.0265107
97.7321,-805977.5,20720.559881687164,4,1.0232053,-167.53214,1599.6384,82.43,814.0452957391831,0.3869134,-167.99387,10.0,0.34872583,199900,9.979177,100,778404.6,10.0,1.0232053,400,1.1495061,-805978.44,13437054,97.7321,301.7799,1.0647396,2.5179925,814.0452,1.0143101,1.0232053
97.66136,-812521.5,20724.405752182007,5,1.0239464,-193.45078,1939.4442,82.88,818.5328398849795,0.42885605,-193.12341,10.0,0.3234174,200000,,100,771898.6,10.0,1.0239464,400,1.1546962,-812523.1,13445342,97.66136,320.29382,1.0647396,1.8827552,818.53284,1.0161128,1.0239464
100.0,-837268.4,20728.68517422676,1,1.0,-180.01022,1669.491,86.2,851.7316133651427,0.9999695,-180.01022,10.0,6.3149087e-06,200100,,100,809255.75,10.0,1.0,401,1.0000137,-837269.5,13453962,100.0,289.49985,1.0645151,1.0000153,851.7316,0.99999946,1.0
100.0,-747417.44,20732.085480213165,2,1.0,-201.89299,1889.5131,79.67,786.4495101400785,0.9999695,-201.89299,10.0,1.2174928e-05,200200,,100,711534.75,10.0,1.0,401,1.0000128,-747417.6,13461929,100.0,305.01135,1.0645151,1.0000305,786.44946,1.0000004,1.0
100.0,-741899.8,20735.87195301056,3,1.0,-150.82303,1389.7487,82.49,814.6444318908258,0.9999695,-150.82304,10.0,1.1868846e-05,200300,19.970242,100,722488.4,10.0,1.0,401,1.0000137,-741900.8,13470178,100.0,242.5762,1.0645151,1.0000305,814.6445,0.9999998,1.0
100.0,-819108.7,20741.096402168274,4,1.0,-206.7286,1959.5669,84.01,829.8424084317613,0.99993896,-206.7286,10.0,1.5713906e-05,200400,9.979204,100,780515.94,10.0,1.0,401,1.0000137,-819110.4,13478579,100.0,303.1177,1.0645151,1.0000305,829.8424,0.99999887,1.0
100.0,-886137.4,20745.67312812805,5,1.0,-208.23352,1909.6174,86.56,855.3282494224159,0.99993896,-208.23352,9.999999,2.1710859e-05,200500,,100,849487.0,9.999999,1.0,401,1.0000138,-886145.44,13487235,100.0,343.37442,1.0645151,1.0000458,855.3283,0.99999726,1.0
100.0,-728082.6,20752.285816431046,1,1.0,-146.58731,1379.587,81.95,809.2465579562435,0.9999695,-146.58731,10.0,8.470002e-06,200600,,100,708954.0,10.0,1.0,402,1.0000128,-728084.94,13495430,100.0,232.54312,1.0645151,1.0000153,809.2466,0.9999981,1.0
100.0,-776785.2,20759.033222436905,2,1.0,-173.03633,1589.7034,85.31,842.841968414583,0.9998474,-173.03633,10.0,5.4125914e-05,200700,459.81348,100,751386.1,10.0,1.0,402,1.0000135,-776789.9,13503961,100.0,202.5038,1.0645151,1.0001068,842.842,0.9999951,1.0
100.0,-832102.25,20765.79029893875,3,1.0,-205.9028,1909.5125,85.36,843.3300330716858,0.9997254,-205.9028,10.0,0.00011635423,200800,,100,795455.94,10.0,1.0,402,1.0000142,-832106.0,13512497,100.0,290.28433,1.0645151,1.0002747,843.3301,0.9999828,1.0
100.0,-850307.4,20771.081371307373,4,1.0,-187.43277,1739.4728,88.6,875.7364569327847,0.9997559,-187.4328,9.999999,0.00010056552,200900,459.89835,100,819897.06,9.999999,1.0,402,1.0000138,-850307.4,13521357,100.0,230.1708,1.0645151,1.0002443,875.7365,1.0000075,1.0
100.0,-845838.5,20774.77105331421,5,1.0,-208.17708,1979.5818,85.33,843.0420439395573,0.9997559,-208.177,10.0,0.0001014019,201000,,100,806453.4,10.0,1.0,402,1.0000135,-845839.5,13529890,100.0,309.41278,1.0645151,1.0002747,843.0421,1.0000026,1.0
100.0,-874032.56,20778.646483659744,1,1.0,-189.38507,1739.571,88.64,876.12818096332,0.9999542,-189.38507,10.0,1.8110151e-05,201100,,100,843618.8,10.0,1.0,403,1.0000141,-874035.2,13538754,100.0,275.71893,1.0645151,1.0000458,876.1282,0.9999998,1.0
100.0,-770567.4,20782.80911922455,2,1.0,-169.44638,1569.5367,82.59,815.6436696274749,0.99990845,-169.44633,10.0,3.2470867e-05,201200,,100,745808.6,10.0,1.0,403,1.0000136,-770567.4,13547013,100.0,283.7814,1.0645151,1.0000763,815.6437,1.0000018,1.0
100.0,-861122.8,20785.840667963028,3,1.0,-193.90309,1749.6079,87.88,868.5246189449182,0.99993896,-193.90306,10.0,2.4838151e-05,201300,,100,830357.1,10.0,1.0,403,1.0000141,-861124.44,13555801,100.0,275.71677,1.0645151,1.000061,868.52466,1.0000024,1.0
100.0,-798215.6,20789.93803715706,4,1.0,-176.31639,1689.6147,83.17,821.4466294011967,0.99993896,-176.31639,10.0,2.287351e-05,201400,,100,769523.6,10.0,1.0,403,1.0000135,-798217.06,13564118,100.0,307.81982,1.0645151,1.0000458,821.44666,0.9999984,1.0
100.0,-836451.3,20793.531262159348,5,1.0,-183.13893,1729.524,85.27,842.4352394973291,0.99990845,-183.13893,10.0,3.740967e-05,201500,,100,806387.9,10.0,1.0,403,1.0000143,-836456.44,13572645,100.0,310.95767,1.0645151,1.0001068,842.4353,0.9999978,1.0
100.0,-786205.1,20798.09721684456,1,1.0,-202.37122,1789.5221,82.45,814.2407295800201,0.99993896,-202.37122,10.0,2.3205992e-05,201600,,100,754020.3,10.0,1.0,404,0.99997616,-786210.3,13580890,100.0,301.72433,1.0645151,1.0000458,814.2407,0.999997,1.0
100.0,-761637.94,20802.366431236267,2,1.0,-169.12225,1569.6669,84.93,839.0439933877756,0.7309796,-169.12225,10.0,0.13705857,201700,209.89778,100,735975.56,10.0,1.0,404,1.0739889,-787294.2,13589383,100.0,241.94766,1.0645151,1.5254579,839.04407,0.98468935,1.0
96.89211,-842931.06,20810.721523046494,3,1.0320758,-204.43802,1829.3207,86.88,858.5296555692244,0.51801795,-204.67374,10.0,0.2300498,201800,49.971718,100,808133.44,10.0,1.0320758,404,1.0704707,-874916.7,13598071,96.89211,227.4732,1.0645151,1.9084398,858.52966,1.021214,1.0320758
99.18955,-874039.6,20817.278213739395,4,1.0081707,-164.39906,1599.6652,88.67,876.4302535735233,0.6568074,-164.2964,10.0,0.12558977,201900,,100,847996.44,10.0,1.0081707,404,1.0254343,-877386.0,13606938,99.18955,305.6083,1.0645151,1.2928231,876.43024,0.9949213,1.0081707
99.69398,-807953.44,20822.29271697998,5,1.0030696,-199.01028,1909.5568,85.83,848.030811999947,0.7379503,-199.00339,9.999999,0.08717312,202000,,100,770966.25,9.999999,1.0030696,404,1.0186089,-807953.8,13615521,99.69398,254.6446,1.0645151,1.1749665,848.0309,0.99048156,1.0030696
100.0,-828316.6,20826.195765972137,1,1.0,-152.41252,1479.6678,87.56,865.327150404774,0.9999237,-152.41252,10.0,3.436627e-05,202100,9.981347,100,806312.4,10.0,1.0,405,0.9999782,-828324.6,13624277,100.0,239.85263,1.0638613,1.0000763,865.3271,0.99999315,1.0
100.0,-899159.44,20834.785012960434,2,1.0,-220.86263,2199.6604,88.29,872.619821698549,0.9997559,-220.8625,9.999999,7.3238196e-05,202200,69.936935,100,850531.2,9.999999,1.0,405,0.99997735,-899159.44,13633106,100.0,298.4614,1.0638613,1.0001373,872.6199,1.0000015,1.0
100.0,-823265.7,20837.478705644608,3,1.0,-172.33972,1599.4948,86.5,854.7337510433733,0.9998627,-172.33966,10.0,6.8086934e-05,202300,19.971283,100,797553.25,10.0,1.0,405,0.99997795,-823266.1,13641756,100.0,258.81198,1.0638613,1.0001526,854.73376,1.0000024,1.0
100.0,-797881.7,20841.801429748535,4,1.0,-170.82782,1609.64,85.55,845.226852549468,0.99969494,-170.82779,9.999999,0.00012219601,202400,219.83357,100,771842.06,9.999999,1.0,405,0.99997795,-797886.4,13650311,100.0,239.67905,1.0638613,1.0003204,845.22687,0.99999756,1.0
100.0,-907667.5,20847.299036741257,5,1.0,-204.6171,1909.5244,89.78,887.5154726285043,0.9996338,-204.61703,9.999999,0.00015359565,202500,,100,871021.4,9.999999,1.0,405,0.99997735,-907668.1,13659289,100.0,288.68216,1.0638613,1.0004579,887.51544,1.0000125,1.0
100.0,-823624.6,20852.118137598038,1,1.0,-162.20338,1489.5386,87.52,864.9325488610401,0.8240726,-162.20338,9.999999,0.09062489,202600,,100,801020.75,9.999999,1.0,406,1.0275286,-830711.7,13668041,100.0,245.56989,1.0638613,1.3197005,864.9325,1.0021453,1.0
99.10759,-919273.2,20862.554916381836,2,1.0090045,-244.7297,2309.2236,85.83,848.0233189236194,0.61076564,-244.92635,9.999999,0.21649288,202700,,100,864210.6,9.999999,1.0090045,406,1.0555619,-919279.2,13676624,99.10759,327.3533,1.0638613,1.7933332,848.0234,1.0119684,1.0090045
99.090546,-800902.94,20866.112972021103,3,1.009178,-163.79292,1469.6006,85.56,845.3471965339111,0.64928424,-163.76514,10.0,0.18271598,202800,9.982764,100,778590.94,10.0,1.009178,406,1.0566105,-800902.94,13685180,99.090546,266.9412,1.0638613,1.502163,845.34717,1.0036484,1.009178
99.131294,-794685.0,20869.181044340134,4,1.0087632,-168.00229,1579.5695,84.77,837.4277668461134,0.71834123,-168.07448,10.0,0.113406986,202900,9.980765,100,769310.0,10.0,1.0087632,406,1.0239823,-813068.06,13693657,99.131294,271.9766,1.0638613,1.2579226,837.4278,0.9982579,1.0087632
99.332565,-817206.2,20877.400983333588,5,1.0067192,-174.41132,1679.5319,87.77,867.4141132183701,0.6899161,-174.28207,10.0,0.14764157,203000,239.92143,100,788275.7,10.0,1.0067192,406,1.0413439,-817206.2,13702434,99.332565,230.3234,1.0638613,1.4755832,867.4141,0.98866755,1.0067192
100.0,-858658.4,20880.64873099327,1,1.0,-186.08359,1929.5338,86.63,856.0364365054226,0.99998474,-186.08359,10.0,3.7846462e-06,203100,9.985356,100,821239.5,10.0,1.0,407,1.0000147,-858659.0,13711097,100.0,297.3917,1.0633695,1.0000153,856.0364,0.99999946,1.0
100.0,-921024.06,20884.587661743164,2,1.0,-214.74525,1939.305,91.33,903.0262057601125,0.845948,-214.74525,9.999999,0.055731863,203200,209.95395,100,883053.06,9.999999,1.0,407,1.0091487,-924342.06,13720230,100.0,266.6197,1.0633695,1.1584107,903.0262,0.9985231,1.0
99.73139,-843108.94,20890.61908507347,3,1.0026933,-177.28789,1529.469,88.81,877.820745038956,0.71978956,-177.19708,10.0,0.11158431,203300,9.981666,100,819407.56,10.0,1.0026933,407,1.0162952,-843108.94,13729111,99.73139,244.08577,1.0633695,1.4467559,877.8207,0.9933213,1.0026933
99.74853,-752274.75,20893.221286296844,4,1.002521,-149.43242,1589.5148,83.33,823.0424301850062,0.7728345,-149.5124,10.0,0.0926859,203400,9.979485,100,726689.06,10.0,1.002521,407,1.0152456,-752277.9,13737444,99.74853,227.74701,1.0633695,1.2530376,823.0424,0.99303174,1.002521
99.74681,-907432.4,20897.24386405945,5,1.0025383,-280.51782,2789.42,84.59,835.6513701821369,0.801392,-280.52838,9.999999,0.10090704,203500,,100,828633.25,9.999999,1.0025383,407,1.0153646,-907432.6,13745903,99.74681,365.3866,1.0633695,1.3591429,835.6513,0.99030143,1.0025383
100.0,-681416.3,20901.446280241013,1,1.0,-156.79749,1489.6987,78.38,773.5486898005868,1.0,-156.79749,10.0,,203600,,100,659112.5,10.0,1.0,408,1.0000005,-681416.3,13753741,100.0,246.44461,1.0633544,1.0,773.5486,1.0,1.0
100.0,-852477.5,20904.202139616013,2,1.0,-170.04883,1589.6753,87.57,865.43909474994,0.9999695,-170.04883,10.0,1.41383425e-05,203700,,100,827079.5,10.0,1.0,408,1.0000007,-852480.44,13762498,100.0,279.45947,1.0633544,1.0000458,865.4391,0.99999845,1.0
100.0,-869726.9,20911.01250934601,3,1.0,-202.48749,2149.5146,87.23,862.0289137097359,0.99993896,-202.48752,10.0,2.1759206e-05,203800,,100,823289.94,10.0,1.0,408,1.0000008,-869726.9,13771221,100.0,283.1871,1.0633544,1.000061,862.0288,0.99999845,1.0
100.0,-809926.75,20914.428215503693,4,1.0,-162.83627,1449.6687,85.6,845.737976879997,0.99993896,-162.83626,10.0,2.483965e-05,203900,9.981709,100,788805.5,10.0,1.0,408,1.0000005,-809926.75,13779781,100.0,271.17392,1.0633544,1.000061,845.738,0.99999696,1.0
100.0,-843708.94,20917.40138053894,5,1.0,-175.73094,1589.6335,87.51,864.8255618859782,0.99990845,-175.7309,9.999999,2.9201208e-05,204000,,100,818312.25,9.999999,1.0,408,1.000001,-843709.7,13788532,100.0,265.32535,1.0633544,1.000061,864.82556,0.99999374,1.0
100.0,-817597.56,20922.063390254974,1,1.0,-175.83435,1719.4738,85.08,840.5270165488669,0.9999695,-175.83435,10.0,5.709577e-06,204100,,100,787882.7,10.0,1.0,409,1.0000007,-817598.2,13797040,100.0,285.30273,1.0633544,1.0000153,840.52704,1.0,1.0
100.0,-884063.1,20926.63023877144,2,1.0,-182.5585,1699.6252,87.86,868.3267986117593,0.9999695,-182.5585,10.0,9.774929e-06,204200,9.979825,100,855030.3,10.0,1.0,409,1.0000006,-884063.1,13805826,100.0,317.86783,1.0633544,1.0000305,868.3269,0.9999995,1.0
100.0,-790866.75,20929.732517004013,3,1.0,-163.40799,1589.5476,85.21,841.8306092911927,0.9998779,-163.408,10.0,4.945669e-05,204300,89.93123,100,765472.8,10.0,1.0,409,1.000001,-790872.25,13814347,100.0,238.32602,1.0633544,1.0001068,841.83057,0.9999968,1.0
100.0,-873095.94,20936.60915708542,4,1.0,-213.41855,1989.6614,87.93,869.0300867594302,0.99954236,-213.41855,10.0,0.00012579258,204400,9.982327,100,833308.94,10.0,1.0,409,1.000001,-873103.44,13823140,100.0,279.49582,1.0633544,1.0002136,869.0301,0.99998736,1.0
100.0,-781896.8,20945.22892189026,5,1.0,-225.18063,1979.5044,81.96,809.3380449597095,0.99938977,-225.18033,9.999999,0.00019335179,204500,,100,742515.0,9.999999,1.0,409,1.0000005,-781897.8,13831336,100.0,295.87152,1.0633544,1.0003357,809.33795,0.99995834,1.0
100.0,-715583.2,20948.902086496353,1,1.0,-145.65344,1439.5134,81.19,801.6422193785459,0.99993896,-145.65344,10.0,2.9647548e-05,204600,9.980357,100,694756.8,10.0,1.0,410,1.0000005,-715587.94,13839455,100.0,228.32286,1.0633544,1.0001068,801.6422,0.9999956,1.0
100.0,-804928.7,20956.40953016281,2,1.0,-188.38586,1699.4956,85.0,839.7301201375475,0.9997712,-188.38586,10.0,6.624569e-05,204700,,100,775900.3,10.0,1.0,410,1.0000007,-804928.7,13847955,100.0,265.9957,1.0633544,1.0001831,839.7301,1.0000005,1.0
100.0,-835319.25,20959.615864038467,3,1.0,-212.62254,1889.4207,85.16,841.3327617649919,0.5302377,-212.62242,9.999999,0.1442654,204800,9.982189,100,798569.6,9.999999,1.0,410,1.049123,-857197.94,13856471,100.0,336.88297,1.0633544,1.5014986,841.33264,1.0079794,1.0
98.54192,-797072.6,20965.420391082764,4,1.0147965,-184.57043,1719.3888,84.26,832.3421241507891,0.7136216,-184.56577,10.0,0.15873961,204900,9.979572,100,766733.7,10.0,1.0147965,410,1.042652,-813234.2,13864897,98.54192,282.29364,1.0633544,1.6657394,832.3421,0.9981025,1.0147965
99.25052,-832874.4,20973.660835027695,5,1.0075514,-201.88802,1869.6637,85.26,842.3378668330765,0.6373675,-201.66281,10.0,0.18367976,205000,,100,796933.56,10.0,1.0075514,410,1.0465416,-832875.06,13873423,99.25052,307.258,1.0633544,1.6095952,842.3379,1.0229232,1.0075514
100.0,-862363.0,20977.858857393265,1,1.0,-190.9526,1819.5365,87.7,866.7175693591894,0.9999695,-190.9526,10.0,1.1261114e-05,205100,9.980046,100,829089.2,10.0,1.0,411,0.9999956,-862365.75,13882193,100.0,279.09247,1.0631893,1.0000305,866.7176,0.9999983,1.0
100.0,-754925.06,20982.79865026474,2,1.0,-162.4006,1669.5175,81.85,808.2477903505651,0.99993896,-162.4006,9.999999,1.9420306e-05,205200,,100,726911.8,9.999999,1.0,411,0.99999595,-754925.06,13890378,100.0,271.3839,1.0631893,1.000061,808.2478,0.99999756,1.0
100.0,-710433.7,20985.927541017532,3,1.0,-149.91046,1499.53,78.68,776.5434703236758,0.9999542,-149.91046,10.0,1.9407491e-05,205300,,100,687834.56,10.0,1.0,411,0.99999607,-710433.7,13898246,100.0,291.23337,1.0631893,1.000061,776.54346,0.99999833,1.0
100.0,-847659.75,20988.769976377487,4,1.0,-196.59735,1829.4053,86.41,853.8335328325054,0.99990845,-196.59735,10.0,2.5762662e-05,205400,,100,814024.0,10.0,1.0,411,0.99999595,-847660.0,13906887,100.0,291.53235,1.0631893,1.000061,853.8336,0.99999994,1.0
100.0,-809930.3,20993.067507982254,5,1.0,-165.86052,1639.6572,84.97,839.4285895617363,0.99993896,-165.86053,9.999999,2.2577144e-05,205500,,100,782910.2,9.999999,1.0,411,0.9999956,-809930.6,13915384,100.0,279.7731,1.0631893,1.0000458,839.4286,0.9999957,1.0
100.0,-865611.94,20996.553476572037,1,1.0,-183.15816,1699.6914,87.15,861.2362080371931,0.9999695,-183.15816,10.0,6.6993075e-06,205600,,100,836576.94,10.0,1.0,412,0.9999958,-865611.94,13924099,100.0,307.97595,1.0631893,1.0000153,861.23615,1.0000004,1.0
100.0,-820638.25,20999.679976463318,2,1.0,-263.30902,2309.1523,83.29,822.6320760138452,0.99993896,-263.309,9.999998,1.2518173e-05,205700,,100,767047.9,9.999998,1.0,412,0.9999957,-820638.94,13932428,100.0,300.5482,1.0631893,1.0000305,822.6322,0.99999815,1.0
100.0,-735525.8,21004.639938354492,3,1.0,-146.83414,1419.6874,81.61,805.8368669228606,0.9999542,-146.83414,10.0,1.3439033e-05,205800,,100,715269.2,10.0,1.0,412,0.99999607,-735525.8,13940589,100.0,256.7064,1.0631893,1.0000305,805.83685,0.99999785,1.0
100.0,-786909.44,21007.636397838593,4,1.0,-161.7728,1509.7258,84.38,833.5363204461391,0.9999237,-161.7728,10.0,2.7713511e-05,205900,9.97949,100,764001.94,10.0,1.0,412,0.9999958,-786912.44,13949027,100.0,263.0994,1.0631893,1.000061,833.5363,0.9999988,1.0
100.0,-808370.56,21012.969326257706,5,1.0,-182.2606,1709.5815,86.13,851.0252424833423,0.99981695,-182.2606,9.999999,6.740065e-05,206000,79.96337,100,778996.7,9.999999,1.0,412,0.9999958,-808371.44,13957640,100.0,234.01193,1.0631893,1.0001678,851.0252,0.9999988,1.0
100.0,-996029.9,21016.902334690094,1,1.0,-260.82977,2589.2297,88.71,876.8309936763919,0.9999695,-260.82977,10.0,1.2578405e-05,206100,,100,928651.44,10.0,1.0,413,0.9999883,-996031.25,13966511,100.0,399.7749,1.0631893,1.0000458,876.831,1.0000008,1.0
100.0,-767435.1,21021.500046014786,2,1.0,-178.57144,1569.6428,84.03,830.0424093303309,0.9999695,-178.57144,10.0,1.3790428e-05,206200,9.980918,100,742673.25,10.0,1.0,413,0.99999917,-767437.0,13974914,100.0,231.73149,1.0631893,1.0000458,830.0424,1.0000054,1.0
100.0,-819236.5,21027.105538606644,3,1.0,-206.2638,1929.3835,84.43,834.0527602980682,0.99993896,-206.2638,9.999999,1.8103428e-05,206300,,100,781823.75,9.999999,1.0,413,0.9999994,-819237.75,13983357,100.0,293.55734,1.0631893,1.000061,834.0528,1.0000064,1.0
100.0,-986768.06,21030.923210144043,4,1.0,-266.3675,2629.487,91.36,903.3305076983747,0.9999695,-266.3675,10.0,2.1739108e-05,206400,,100,917277.4,10.0,1.0,413,1.0000104,-986769.25,13992493,100.0,318.2259,1.0631893,1.000061,903.33044,1.0000045,1.0
100.0,-759810.5,21034.542208194733,5,1.0,-175.33594,1729.5813,82.53,815.044083216981,0.99993896,-175.33594,10.0,2.1185648e-05,206500,9.980196,100,729745.1,10.0,1.0,413,1.0000092,-759811.2,14000746,100.0,255.82405,1.0631893,1.0000763,815.04407,1.0000042,1.0
100.0,-910206.4,21039.008146762848,1,1.0,-209.10797,2169.4731,89.45,884.2239879001768,0.9999695,-209.10797,10.0,6.190636e-06,206600,,100,862902.9,10.0,1.0,414,1.0000107,-910206.75,14009691,100.0,284.6948,1.0631893,1.0000153,884.22406,0.9999997,1.0
100.0,-760266.94,21042.51304578781,2,1.0,-193.63635,1849.5731,82.9,818.7275802059884,0.9999695,-193.63638,10.0,1.3593644e-05,206700,89.95035,100,725885.25,10.0,1.0,414,1.0000097,-760270.9,14017981,100.0,235.73401,1.0631893,1.0000305,818.7276,0.9999994,1.0
100.0,-834495.0,21046.568246364594,3,1.0,-187.5939,1689.6815,86.32,852.9362977678943,0.99993896,-187.59392,10.0,2.5272731e-05,206800,,100,805800.75,10.0,1.0,414,1.0000105,-834496.9,14026613,100.0,279.82773,1.0631893,1.000061,852.9363,0.9999971,1.0
100.0,-800799.5,21050.203451395035,4,1.0,-204.17407,1869.3699,85.69,846.6287276962664,0.99993896,-204.17404,10.0,2.2115482e-05,206900,89.91936,100,765677.8,10.0,1.0,414,1.0000103,-800799.8,14035182,100.0,221.13493,1.0631893,1.000061,846.62866,0.9999984,1.0
100.0,-829447.1,21054.01085448265,5,1.0,-156.60449,1499.7236,86.52,854.9260615313121,0.99993896,-156.60449,10.0,2.1326725e-05,207000,9.980266,100,806842.0,10.0,1.0,414,1.00001,-829447.1,14043834,100.0,275.57684,1.0631893,1.0000305,854.926,0.99999857,1.0
100.0,-849983.7,21057.820502758026,1,1.0,-194.52072,1789.5164,86.79,857.6321599874473,0.9999695,-194.52072,9.999999,1.133622e-05,207100,,100,817798.5,9.999999,1.0,415,1.00001,-849985.56,14052513,100.0,286.82312,1.0631893,1.0000305,857.6322,0.99999845,1.0
100.0,-780469.94,21062.17813062668,2,1.0,-153.70209,1369.7351,85.57,845.4374223157434,0.99993896,-153.70209,10.0,2.489757e-05,207200,359.93234,100,761613.56,10.0,1.0,415,1.0000103,-780471.7,14061070,100.0,216.45393,1.0631893,1.0000534,845.43744,0.99999636,1.0
100.0,-852541.94,21067.58450961113,3,1.0,-189.08594,1769.6455,87.5,864.7294408718831,0.99993896,-189.08592,10.0,2.8290655e-05,207300,,100,821067.56,10.0,1.0,415,1.0000099,-852541.94,14069820,100.0,270.7634,1.0631893,1.0000916,864.7294,0.99999946,1.0
100.0,-990463.4,21070.745398283005,4,1.0,-208.21262,1899.5198,93.83,928.010529083769,0.99990845,-208.21263,10.0,3.4381883e-05,207400,,100,954199.6,10.0,1.0,415,1.0000113,-990467.94,14079203,100.0,304.96603,1.0631893,1.000061,928.0105,0.9999961,1.0
100.0,-868365.4,21074.694153785706,5,1.0,-164.2621,1549.5109,88.65,876.2241625048194,0.9999237,-164.2621,10.0,3.4823144e-05,207500,,100,844234.44,10.0,1.0,415,1.000011,-868365.4,14088068,100.0,276.51917,1.0631893,1.0001221,876.2241,1.0000023,1.0
100.0,-998393.9,21077.55740761757,1,1.0,-276.14127,2579.5334,91.15,901.2261766762208,0.9999695,-276.14127,10.0,8.45019e-06,207600,89.90386,100,931518.4,10.0,1.0,416,1.000011,-998396.75,14097183,100.0,345.4166,1.0631893,1.0000153,901.22626,0.99999815,1.0
100.0,-876509.06,21082.5216960907,2,1.0,-211.24214,2019.4531,86.23,852.031337086021,0.99993896,-211.24216,10.0,2.0581698e-05,207700,79.91149,100,835521.5,10.0,1.0,416,1.0000106,-876516.44,14105806,100.0,331.01825,1.0631893,1.0000458,852.03143,0.9999943,1.0
100.0,-886218.1,21087.929488182068,3,1.0,-215.81662,1959.3177,87.56,865.3366288908525,0.99990845,-215.81664,10.0,3.519978e-05,207800,,100,847635.25,10.0,1.0,416,1.0000104,-886219.1,14114562,100.0,314.36624,1.0631893,1.0000916,865.3367,1.0000031,1.0
100.0,-801029.0,21092.05331635475,4,1.0,-170.43144,1619.6887,84.38,833.5354890641314,0.99990845,-170.43141,10.0,4.223773e-05,207900,,100,774662.8,10.0,1.0,416,1.00001,-801030.7,14123000,100.0,282.64163,1.0631893,1.0000916,833.53546,0.9999965,1.0
100.0,-829338.1,21097.261054039,5,1.0,-174.39075,1569.7402,86.03,850.0334442969757,0.9998779,-174.39069,9.999999,5.6242436e-05,208000,,100,804573.0,9.999999,1.0,416,1.00001,-829339.8,14131603,100.0,286.3924,1.0631893,1.0001526,850.0335,1.0000061,1.0
100.0,-959631.06,21101.92791080475,1,1.0,-238.37279,2379.249,91.02,899.928733475931,1.0,-238.37279,10.0,,208100,99.93759,100,902737.3,10.0,1.0,417,1.0000108,-959631.06,14140705,100.0,304.73862,1.0631893,1.0,899.92865,1.0,1.0
100.0,-807194.75,21104.840228319168,2,1.0,-182.83997,1749.5085,83.16,821.34379525972,0.99981695,-182.83997,10.0,5.564655e-05,208200,,100,776432.6,10.0,1.0,417,1.00001,-807201.56,14149021,100.0,319.11386,1.0631893,1.0001526,821.34375,0.9999953,1.0
100.0,-812665.1,21111.174174308777,3,1.0,-186.89548,1799.433,86.83,858.0225902423404,0.72047085,-186.89539,9.999999,0.11801435,208300,,100,779536.06,9.999999,1.0,417,1.0363586,-824193.8,14157704,100.0,235.50412,1.0631893,1.2845938,858.0226,0.9850022,1.0
98.80364,-924869.4,21117.27085161209,4,1.0121084,-218.79706,2049.5603,89.86,888.3270977880799,0.9026255,-218.8793,10.0,0.05232996,208400,9.979258,100,882040.1,10.0,1.0121084,417,1.0291384,-973723.8,14166690,98.80364,292.3542,1.0631893,1.1253428,888.327,1.0072194,1.0121084
98.80539,-741649.0,21123.424924135208,5,1.0120906,-149.6329,1399.7191,84.76,837.3331565449477,0.51428485,-149.61943,10.0,0.21911836,208500,,100,721232.94,10.0,1.0120906,417,1.07502,-741649.0,14175166,98.80539,240.18246,1.0631893,1.5627892,837.3331,0.9698093,1.0120906
100.0,-791279.25,21126.215926885605,1,1.0,-186.47955,1779.5582,85.03,840.0411756222975,0.9999695,-186.47955,10.0,8.1235685e-06,208600,9.979308,100,759451.25,10.0,1.0,418,1.0000103,-791279.56,14183669,100.0,231.91042,1.0630915,1.0000305,840.04126,0.9999994,1.0
