ESSRenyiHarmonic,InitialReturnStd,InitialReturnMean,Bound,EmpiricalD2Arithmetic,Iteration,MinBehavPdf,TimestepsSoFar,ReturnMeanIW,EpLenMean,InitialReturnMax,MinIW,StdIW,MeanIW,InitialBound,EmpiricalD2Harmonic,EpThisIter,EpRewMean,ReturnStepMaxmin,InitialReturnMin,ESSRenyiArithmetic,EpisodesSoFar,Inner Iteration,ReturnStepMax,MaxIW,MeanEntropy,TimeElapsed,MeanD2-0,DivergenceHarmonic,MinTargetPdf
100.0,345.3062,933.5275,-1032930.5,1.0,468,-214.23901,35778422,990711.5,94.38,2049.5784,0.9999695,9.498849e-06,1.0000007,-1032930.5,1.0,100,933.5275448223158,10.0,,100.0,467400,4,10.0,1.0000305,1.0475044,35166.12209224701,1.0,0.99998355,-214.23901
100.0,258.64386,979.11383,-1059179.0,1.0,468,-206.44183,35788316,1019147.2,98.94,1989.5708,0.85916483,0.056647576,0.9947409,-1065345.8,1.0,100,979.1138740482369,10.0,89.95237,100.0,467500,5,10.0,1.1714756,1.0475044,35169.38114404678,1.0,1.0125273,-206.44183
99.67767,286.8491,926.039,-941556.44,1.0032337,468,-173.13922,35797679,911605.75,93.63,1699.674,0.6542169,0.1863585,0.9942344,-946684.1,1.0032337,100,926.0389642997619,10.0,,99.67767,467600,6,10.0,1.6344935,1.0475044,35181.66463685036,1.0032337,1.0641096,-173.19969
98.269516,307.1669,943.92633,-984617.0,1.0176096,468,-184.3194,35807221,954000.25,95.42,1699.7327,0.429059,0.24883893,0.99697465,-984625.2,1.0176096,100,943.9263282297326,10.0,,98.269516,467700,7,10.0,1.7510957,1.0475044,35188.61598587036,1.0176096,1.1118098,-184.50952
98.22383,327.04553,923.42773,-972129.3,1.0180829,468,-216.61923,35816558,929702.1,93.37,1999.4335,0.39517117,0.23519795,0.999828,-972132.1,1.0180829,100,923.4276770690042,10.0,,98.22383,467800,8,10.0,1.6297618,1.0475044,35194.25222539902,1.0180829,1.1150551,-216.81186
98.24936,296.67,925.03766,-996892.7,1.0178183,468,-209.36809,35825911,966982.06,93.53,1679.4653,0.4636474,0.33808127,1.0385122,-996894.8,1.0178183,100,925.0376655569147,10.0,,98.24936,467900,9,10.0,2.8355942,1.0475044,35198.1568403244,1.0178183,1.113275,-209.39798
98.28928,295.2557,991.1208,-1087001.8,1.0174049,468,-212.16518,35835925,1043369.0,100.14,2029.6685,0.42890188,0.27929428,1.0024445,-1087001.8,1.0174049,100,991.1208308568432,10.0,9.980038,98.28928,468000,10,10.0,2.2173448,1.0475044,35201.27310705185,1.0174049,1.1106055,-212.2629
100.0,219.63663,940.2129,-963708.3,1.0,469,-193.67392,35845430,932240.06,95.05,1769.4846,0.9999695,3.408656e-06,0.9999998,-963708.7,1.0,100,940.2128586202052,10.0,339.8279,100.0,468100,1,10.0,1.0000153,1.047489,35204.01455831528,1.0,0.9999826,-193.67392
100.0,289.52792,1008.5107,-1134191.5,1.0,469,-187.83397,35855618,1100919.4,101.88,1819.4966,0.9999695,7.756523e-06,0.9999994,-1134192.9,1.0,100,1008.5107136456359,10.0,,100.0,468200,2,10.0,1.0000305,1.047489,35207.54146575928,1.0,0.9999814,-187.83397
100.0,269.1631,969.02856,-1051244.0,1.0,469,-193.33885,35865411,1011462.3,97.93,1989.5378,0.9999695,8.700187e-06,0.9999989,-1051245.8,1.0,100,969.0285642458108,10.0,,100.0,468300,3,10.0,1.0000305,1.047489,35211.38378190994,1.0,0.99998224,-193.33885
100.0,310.32056,931.04706,-1004139.9,1.0,469,-206.71304,35874824,963146.6,94.13,2019.6064,0.9999695,9.666991e-06,0.9999991,-1004139.9,1.0,100,931.04712332664,10.0,,100.0,468400,4,10.0,1.0000305,1.047489,35214.9966711998,1.0,0.9999832,-206.71306
100.0,288.57404,989.2271,-1095858.1,1.0,469,-189.37976,35884819,1061845.1,99.95,1839.6421,0.9999695,8.352132e-06,0.9999997,-1095858.1,1.0,100,989.2271605276298,10.0,,100.0,468500,5,10.0,1.0000305,1.047489,35217.94055271149,1.0,0.99998176,-189.37976
100.0,358.79428,970.1245,-1125817.5,1.0,469,-266.81033,35894623,1069871.1,98.04,2359.3733,0.99993896,1.0308461e-05,0.9999991,-1125821.8,1.0,100,970.1245201967105,10.0,,100.0,468600,6,10.0,1.0000305,1.047489,35220.36803793907,1.0,0.999982,-266.81033
100.0,327.21786,948.4297,-1062055.8,1.0,469,-246.7204,35904210,1006585.94,95.87,2349.3022,0.99993896,1.3179631e-05,0.9999968,-1062059.0,1.0,100,948.4297256150576,10.0,,100.0,468700,7,10.0,1.0000305,1.047489,35224.18162107468,1.0,0.99998224,-246.7204
100.0,305.74915,1045.6108,-1222282.8,1.0,469,-205.09196,35914769,1186783.8,105.59,1879.3997,0.99993896,2.2542095e-05,1.0000002,-1222284.6,1.0,100,1045.6107177885656,10.0,79.92438,100.0,468800,8,10.0,1.000061,1.047489,35228.00138306618,1.0,0.99998057,-205.09195
100.0,319.8837,975.1252,-1108671.2,1.0,469,-247.89374,35924623,1053190.6,98.54,2349.5334,0.99993896,2.7993276e-05,0.9999989,-1108671.2,1.0,100,975.125206067905,10.0,,100.0,468900,9,10.0,1.000061,1.047489,35231.662516355515,1.0,0.9999821,-247.89374
100.0,288.3707,948.12836,-1020686.06,1.0,469,-224.943,35934207,982101.8,95.84,1959.3672,0.99993896,2.5680185e-05,0.99999976,-1020688.0,1.0,100,948.1283512384379,10.0,,100.0,469000,10,10.0,1.0000763,1.047489,35234.760095119476,1.0,0.99998236,-224.94301
100.0,304.7161,968.6234,-1067347.5,1.0,470,-199.46933,35943996,1031083.25,97.89,1899.5481,1.0,,1.0,-1067347.5,1.0,100,968.623403239841,10.0,,100.0,469100,1,10.0,1.0,1.047489,35238.001090765,1.0,0.9999826,-199.46933
100.0,268.80515,930.3304,-971405.2,1.0,470,-182.79565,35953402,937765.56,94.06,1829.516,0.99993896,2.5725276e-05,0.99999464,-971410.6,1.0,100,930.3303780027594,10.0,,100.0,469200,2,10.0,1.0000763,1.047489,35240.58562088013,1.0,0.99998295,-182.79565
100.0,247.06888,967.62726,-1030989.94,1.0,470,-187.20396,35963181,997352.5,97.79,1829.4573,0.9998627,4.8760096e-05,1.0000023,-1030989.94,1.0,100,967.6272400237582,10.0,99.91502,100.0,469300,3,10.0,1.0001068,1.047489,35247.137099027634,1.0,0.9999826,-187.20393
100.0,304.3637,958.4294,-1047885.5,1.0,470,-211.02844,35972868,1011235.94,96.87,1909.6119,0.9998932,4.5341054e-05,1.0000052,-1047886.7,1.0,100,958.4293191050248,10.0,,100.0,469400,4,10.0,1.0000916,1.047489,35250.04197430611,1.0,0.99998224,-211.0284
100.0,280.3514,982.5066,-1086955.9,1.0,470,-224.89085,35982796,1043911.94,99.28,2069.5063,0.9998779,3.65984e-05,1.0000001,-1086958.5,1.0,100,982.5064414090007,10.0,9.980737,100.0,469500,5,10.0,1.0000916,1.047489,35253.52214241028,1.0,0.999982,-224.89088
100.0,242.92787,939.72534,-965914.2,1.0,470,-172.12497,35992296,942090.44,95.0,1539.6273,0.99981695,6.8560315e-05,0.9999959,-965919.75,1.0,100,939.7253647308955,10.0,,100.0,469600,6,10.0,1.0001526,1.047489,35257.28226971626,1.0,0.9999827,-172.12497
100.0,286.96448,942.12286,-999327.4,1.0,470,-174.96486,36001820,969951.25,95.24,1709.6526,0.99960333,0.0001261339,1.0000037,-999327.4,1.0,100,942.1229103994201,10.0,,100.0,469700,7,10.0,1.0003663,1.047489,35263.53807640076,1.0,0.9999825,-174.96506
100.0,322.28094,910.33875,-942568.0,1.0,470,-182.36475,36011026,911652.4,92.06,1729.6229,0.7067082,0.139006,0.99445486,-962638.6,1.0,100,910.3387420148555,10.0,,100.0,469800,8,10.0,1.4052962,1.047489,35266.381719350815,1.0,1.0572709,-182.36469
98.16979,286.19138,956.2299,-1063448.1,1.0186433,470,-196.85089,36020691,1030535.06,96.65,1759.6688,0.48081663,0.28189352,1.0252281,-1063449.8,1.0186433,100,956.2299430940714,10.0,9.981707,98.16979,469900,9,10.0,1.8260266,1.047489,35271.43884587288,1.0186433,1.1185344,-196.63504
98.22925,317.98022,935.02783,-1088472.0,1.0180267,470,-188.4993,36030144,1055985.8,94.53,1749.699,0.3891277,0.31747985,1.032298,-1088477.6,1.0180267,100,935.0277596500605,10.0,,98.22925,470000,10,10.0,2.271972,1.047489,35274.49445772171,1.0180267,1.1147628,-188.44147
100.0,249.92076,953.22577,-999236.4,1.0,471,-178.69844,36039779,968354.44,96.35,1749.5754,0.89303577,0.04495523,0.99840796,-1001863.9,1.0,100,953.2258192919624,9.999999,199.88173,100.0,470100,1,9.999999,1.1672646,1.0475321,35279.73573040962,1.0,1.0076582,-178.69844
99.74324,336.03885,926.9381,-1029896.6,1.0025742,471,-277.817,36049151,964061.0,93.72,2549.5215,0.6793858,0.11155011,1.0022922,-1029901.8,1.0025742,100,926.9381828372867,9.999999,,99.74324,470200,2,9.999999,1.3485659,1.0475321,35286.16001915932,1.0025742,1.0156003,-277.87408
99.73248,277.93185,1006.7107,-1118204.4,1.0026823,471,-185.62659,36059321,1086119.0,101.7,1779.5558,0.81033146,0.106677994,1.0001011,-1118205.8,1.0026823,100,1006.7106787062581,10.0,79.92787,99.73248,470300,3,10.0,1.4125088,1.0475321,35289.75040817261,1.0026823,1.0162578,-185.63431
99.72604,285.80954,1050.9055,-1261259.1,1.002747,471,-264.67224,36069933,1196427.5,106.12,2529.357,0.7997429,0.11055071,1.002237,-1261265.0,1.002747,100,1050.9054100932253,10.0,509.81653,99.72604,470400,4,10.0,1.4997813,1.0475321,35292.851331710815,1.002747,1.0166427,-264.61563
99.76145,359.7516,944.2354,-1066422.6,1.0023912,471,-204.03381,36079478,1025546.5,95.45,2009.4727,0.7617124,0.10500073,1.0065928,-1066425.5,1.0023912,100,944.2354092065685,10.0,,99.76145,470500,5,10.0,1.5051458,1.0475321,35297.82117033005,1.0023912,1.0144863,-204.05417
99.703575,317.9402,1035.412,-1218338.1,1.0029731,471,-231.84062,36089935,1166106.1,104.57,2269.5437,0.76081795,0.10986011,1.0026965,-1218341.9,1.0029731,100,1035.4119133675665,10.0,,99.703575,470600,6,10.0,1.3246028,1.0475321,35302.244876384735,1.0029731,1.018015,-231.88895
99.74834,337.63486,943.8323,-1053755.6,1.002523,471,-199.06444,36099476,1018356.6,95.41,1869.64,0.8139997,0.09880546,1.0200232,-1053758.6,1.002523,100,943.832286105076,10.0,,99.74834,470700,7,10.0,1.3301322,1.0475321,35305.97864031792,1.002523,1.015281,-199.06607
99.758995,315.6107,958.1121,-1045081.8,1.0024159,471,-206.45685,36109160,1005810.8,96.84,1969.5498,0.7495599,0.09407382,0.99743485,-1045082.7,1.0024159,100,958.1121122226217,10.0,9.979329,99.758995,470800,8,10.0,1.2947676,1.0475321,35309.993878126144,1.0024159,1.0146372,-206.49512
99.71711,276.26746,989.52,-1100508.9,1.002837,471,-235.17227,36119158,1049217.2,99.98,2249.4731,0.7440219,0.10820536,0.9981329,-1100508.9,1.002837,100,989.5198982068089,10.0,539.8517,99.71711,470900,9,10.0,1.2946887,1.0475321,35313.99739956856,1.002837,1.0171987,-235.11703
99.73757,301.26062,964.1209,-1058494.6,1.0026312,471,-208.65445,36128902,1014267.0,97.44,2089.4734,0.74284214,0.117106326,1.0060163,-1058494.6,1.0026312,100,964.1209203098948,10.0,,99.73757,471000,10,10.0,1.5568627,1.0475321,35316.90877914429,1.0026312,1.0159541,-208.74919
100.0,274.2702,980.5123,-1065190.2,1.0,472,-214.147,36138810,1028158.56,99.08,1909.6517,0.78130037,0.08245554,0.99580216,-1073280.2,1.0,100,980.5123541685313,10.0,169.8942,100.0,471100,1,10.0,1.2322752,1.0475894,35319.62769365311,1.0,1.0208607,-214.147
99.39148,231.52359,929.93286,-923794.25,1.0061225,472,-167.48932,36148212,901081.44,94.02,1489.5406,0.6058369,0.19018577,0.9889766,-923804.0,1.0061225,100,929.9329076685804,10.0,169.88531,99.39148,471200,2,10.0,1.3874519,1.0475894,35324.10207605362,1.0061225,1.0374498,-167.50975
99.38177,383.47153,985.5288,-1193329.6,1.0062208,472,-314.6811,36158170,1103645.9,99.58,2959.4456,0.65411705,0.150664,0.99000525,-1193334.2,1.0062208,100,985.5288717591766,10.0,9.981037,99.38177,471300,3,10.0,1.4310576,1.0475894,35327.87879371643,1.0062208,1.0380569,-314.72113
99.39533,276.0577,988.81354,-1083929.2,1.0060835,472,-199.51488,36168161,1053312.0,99.91,1729.5198,0.57925034,0.1636817,1.0197842,-1083933.9,1.0060835,100,988.8135692095321,10.0,9.980874,99.39533,471400,4,10.0,1.7240528,1.0475894,35331.59818148613,1.0060835,1.0372062,-199.7459
99.351006,366.20822,991.92163,-1223675.8,1.0065323,472,-294.3735,36178183,1151729.4,100.22,2649.442,0.77142066,0.15341187,1.0095967,-1223676.4,1.0065323,100,991.921641085206,9.999999,,99.351006,471500,5,9.999999,1.3799776,1.0475894,35335.005023002625,1.0065323,1.0400054,-294.21365
99.395424,257.62503,990.42017,-1071200.8,1.0060825,472,-190.2744,36188190,1038049.5,100.07,1799.6615,0.6763241,0.15119012,1.0010818,-1071203.6,1.0060825,100,990.4201301144097,10.0,,99.395424,471600,6,10.0,1.5299453,1.0475894,35338.19400501251,1.0060825,1.0372189,-190.27707
99.367134,341.9765,1004.1222,-1208219.4,1.006369,472,-280.51672,36198334,1137392.4,101.44,2629.3926,0.6291542,0.16958532,0.9988466,-1208225.5,1.006369,100,1004.1221171914281,10.0,,99.367134,471700,7,10.0,1.5361676,1.0475894,35341.87652516365,1.006369,1.0389904,-280.45364
99.33133,342.14346,977.3194,-1097034.5,1.0067317,472,-277.7583,36208210,1028800.3,98.76,2579.4182,0.66813886,0.14117938,0.9751882,-1097038.5,1.0067317,100,977.3193865204423,9.999999,,99.33133,471800,8,9.999999,1.3799987,1.0475894,35344.9745657444,1.0067317,1.0412436,-277.78806
99.3607,300.32062,929.03296,-1012908.56,1.0064341,472,-163.5011,36217603,988620.44,93.93,1539.6067,0.5925889,0.18096046,1.0421824,-1012908.8,1.0064341,100,929.032994649732,10.0,,99.3607,471900,9,10.0,1.5061337,1.0475894,35349.5405497551,1.0064341,1.039404,-163.61331
99.35306,260.11093,980.9247,-1047574.4,1.0065116,472,-219.01233,36227515,1012892.5,99.12,1839.5685,0.611913,0.15010354,0.983564,-1047575.4,1.0065116,100,980.9247609380554,10.0,9.979946,99.35306,472000,10,10.0,1.4561464,1.0475894,35352.78359436989,1.0065116,1.0398629,-219.17786
100.0,230.20872,976.33295,-1036639.4,1.0,473,-171.76704,36237381,1006220.8,98.66,1739.7152,0.9999695,9.429335e-06,0.99999887,-1036640.56,1.0,100,976.3329470564569,10.0,419.904,100.0,472100,1,10.0,1.0000305,1.0475895,35356.19073200226,1.0,0.9999995,-171.76704
100.0,308.47052,952.5237,-1039484.6,1.0,473,-194.65245,36247009,1002452.44,96.28,1919.5468,0.99993896,1.5564978e-05,0.99999785,-1039486.75,1.0,100,952.5236875884243,10.0,,100.0,472200,2,10.0,1.0000305,1.0475895,35359.326258420944,1.0,0.99999964,-194.65247
100.0,292.38385,935.92865,-996958.6,1.0,473,-212.78745,36256471,961451.94,94.62,1879.5929,0.99993896,1.4328044e-05,1.0000006,-996960.1,1.0,100,935.9286337402431,10.0,,100.0,472300,3,10.0,1.000061,1.0475895,35362.60459303856,1.0,0.9999994,-212.78745
100.0,331.53683,933.02686,-1013365.3,1.0,473,-183.94144,36265904,980454.9,94.33,1809.571,0.9999695,1.8212044e-05,0.9999994,-1013365.7,1.0,100,933.0269588553408,10.0,,100.0,472400,4,10.0,1.0000458,1.0475895,35365.49590468407,1.0,0.99999964,-183.94145
100.0,322.60352,977.12915,-1115760.6,1.0,473,-243.28452,36275778,1058857.2,98.74,2379.458,0.9999695,2.2103151e-05,1.0000049,-1115760.6,1.0,100,977.1291987196013,10.0,,100.0,472500,5,10.0,1.000061,1.0475895,35369.142045259476,1.0,0.9999995,-243.28453
100.0,282.53818,1009.3148,-1125897.6,1.0,473,-177.67691,36285974,1098548.0,101.96,1649.6238,0.9999695,2.1441281e-05,1.0000054,-1125898.4,1.0,100,1009.3148396549195,10.0,9.981571,100.0,472600,6,10.0,1.000061,1.0475895,35371.88824176788,1.0,0.99999964,-177.67691
100.0,280.2864,974.0206,-1071580.2,1.0,473,-215.2537,36295817,1027277.56,98.43,2099.5388,0.9999542,2.2663313e-05,1.0000012,-1071580.2,1.0,100,974.0206013516934,10.0,,100.0,472700,7,10.0,1.000061,1.0475895,35375.07257127762,1.0,0.9999995,-215.25368
100.0,263.687,940.4341,-984359.6,1.0,473,-192.91467,36305324,953946.2,95.07,1739.5685,0.99990845,2.4718614e-05,1.0000007,-984359.6,1.0,100,940.4340517842251,10.0,9.980592,100.0,472800,8,10.0,1.000061,1.0475895,35378.11881661415,1.0,0.9999995,-192.91472
100.0,211.85191,959.91235,-972423.25,1.0,473,-160.12662,36315026,951222.2,97.02,1439.6455,0.71674275,0.123447314,0.996037,-987139.4,1.0,100,959.9122243602429,9.999999,469.76382,100.0,472900,9,9.999999,1.3407692,1.0475895,35380.84628582001,1.0,1.0359261,-160.12662
98.81326,252.45755,970.22064,-1032879.75,1.0120099,473,-188.58064,36324831,998006.9,98.05,1829.5925,0.40259647,0.23125252,1.0083537,-1032879.75,1.0120099,100,970.2207539032971,10.0,499.79886,98.81326,473000,10,10.0,1.7990339,1.0475895,35388.728576898575,1.0120099,1.074467,-188.74794
100.0,310.07907,943.13196,-1028276.75,1.0,474,-219.81573,36334365,985646.5,95.34,2059.517,0.99998474,2.6030243e-06,0.9999995,-1028277.1,1.0,100,943.1319470316375,10.0,,100.0,473100,1,10.0,1.0,1.0475645,35391.28791952133,1.0,1.0000228,-219.81573
100.0,267.08905,920.5305,-942537.9,1.0,474,-177.13898,36343673,918711.1,93.08,1539.71,0.9999695,9.741113e-06,0.99999774,-942538.75,1.0,100,920.530533237468,10.0,,100.0,473200,2,10.0,1.0000305,1.0475645,35394.689472436905,1.0,1.0000217,-177.13898
100.0,309.80826,943.83124,-1016518.1,1.0,474,-197.65735,36353214,986797.56,95.41,1719.6299,0.9999542,1.51864215e-05,0.9999993,-1016518.5,1.0,100,943.8313567602396,10.0,,100.0,473300,3,10.0,1.0000305,1.0475645,35398.00095772743,1.0,1.0000224,-197.65735
100.0,276.22433,935.93005,-975405.5,1.0,474,-209.42445,36362676,930424.06,94.62,2089.6548,0.7431029,0.13938476,1.0022216,-996155.6,1.0,100,935.9300149611887,10.0,9.98165,100.0,473400,4,10.0,1.38447,1.0475645,35401.633957862854,1.0,1.050518,-209.42445
98.32676,347.57178,983.0354,-1190110.9,1.0170171,474,-290.989,36372609,1106037.8,99.33,2819.5298,0.538218,0.25849947,1.0340039,-1190113.2,1.0170171,100,983.0353106361413,10.0,,98.32676,473500,5,10.0,1.80602,1.0475645,35407.66528630257,1.0170171,1.1072439,-291.04504
98.354095,301.25327,963.72534,-1046917.3,1.0167345,474,-197.13004,36382349,1011548.56,97.4,1829.5702,0.5159354,0.26600662,0.99508035,-1046922.56,1.0167345,100,963.7253237791505,10.0,,98.354095,473600,6,10.0,1.951671,1.0475645,35410.44057917595,1.0167345,1.1052943,-197.02325
98.35655,327.10965,969.93164,-1085999.6,1.0167091,474,-243.04291,36392151,1032052.6,98.02,2259.6272,0.48651406,0.25190586,1.0062909,-1086002.8,1.0167091,100,969.9316941643914,10.0,,98.35655,473700,7,10.0,1.7678753,1.0475645,35414.951515197754,1.0167091,1.1051531,-243.05194
98.30344,325.9238,997.022,-1153895.5,1.0172584,474,-238.18703,36402224,1099864.5,100.73,2259.48,0.58116263,0.27010328,1.0171173,-1153895.5,1.0172584,100,997.0218792542084,10.0,,98.30344,473800,8,10.0,2.2619061,1.0475645,35418.20152068138,1.0172584,1.1088848,-238.22087
98.41988,288.5258,955.3362,-1028893.8,1.0160549,474,-195.49567,36411880,982851.94,96.56,2089.6055,0.6051717,0.30614856,1.0147563,-1028899.8,1.0160549,100,955.3361456556788,10.0,,98.41988,473900,9,10.0,2.0230477,1.0475645,35421.34561920166,1.0160549,1.1007386,-195.45625
98.33781,260.6176,982.42755,-1077765.6,1.0169029,474,-195.44583,36421807,1041208.6,99.27,1859.6489,0.44726864,0.24184698,1.0079249,-1077770.6,1.0169029,100,982.4275172702037,10.0,9.981588,98.33781,474000,10,10.0,1.8423431,1.0475645,35425.51246213913,1.0169029,1.1062462,-195.42392
100.0,285.97028,1009.42114,-1142925.8,1.0,475,-242.42064,36432004,1100710.0,101.97,2049.487,1.0,,1.0,-1142925.8,1.0,100,1009.4211356341641,10.0,519.85034,100.0,474100,1,10.0,1.0,1.0475467,35430.250051021576,1.0,1.0000062,-242.42064
100.0,330.4039,906.0403,-961184.5,1.0,475,-192.80414,36441167,930070.0,91.63,1759.5012,0.9999542,1.8403045e-05,0.9999972,-961190.25,1.0,100,906.0402808801958,10.0,,100.0,474200,2,10.0,1.0000305,1.0475467,35433.43277549744,1.0,1.000005,-192.80414
100.0,253.20457,956.921,-1012713.6,1.0,475,-194.40274,36450839,979808.6,96.72,1809.4182,0.9998779,4.6852405e-05,1.0000004,-1012713.6,1.0,100,956.9210023928343,10.0,,100.0,474300,3,10.0,1.0001221,1.0475467,35437.99254631996,1.0,1.0000061,-194.40277
100.0,236.46713,944.33264,-948964.06,1.0,475,-173.05423,36460385,921216.5,95.46,1629.7412,0.6118197,0.14693196,0.9858695,-974396.6,1.0,100,944.3326430495321,9.999999,99.92883,100.0,474400,4,9.999999,1.3154383,1.0475467,35440.987917900085,1.0,1.0804647,-173.0542
97.52391,336.48492,972.7173,-1147361.2,1.0253896,475,-202.10167,36470215,1107804.5,98.3,1909.5522,0.36890814,0.3130547,1.035481,-1147367.0,1.0253896,100,972.7172790986,10.0,,97.52391,474500,5,10.0,2.0249934,1.0475467,35446.7115418911,1.0253896,1.1650673,-202.40517
97.40225,238.55052,974.3173,-1067799.6,1.0266703,475,-213.84024,36480061,1027897.2,98.46,1979.656,0.794137,0.09116874,1.0207403,-1141971.8,1.0266703,100,974.3173486299582,10.0,,97.40225,474600,6,10.0,1.3148965,1.0475467,35450.52785587311,1.0266703,1.0263009,-214.25786
99.29153,314.75473,924.8362,-988847.0,1.0071353,475,-193.71336,36489412,954852.0,93.51,1819.5942,0.56294703,0.16885878,0.99907255,-988850.44,1.0071353,100,924.8362201689234,10.0,,99.29153,474700,7,10.0,1.4006187,1.0475467,35455.945611953735,1.0071353,1.0436773,-193.62396
99.25065,260.34967,984.9246,-1086071.2,1.0075501,475,-206.73093,36499364,1046194.44,99.52,1969.524,0.6580313,0.15395968,0.99644136,-1086072.0,1.0075501,100,984.9246042266984,10.0,619.8739,99.25065,474800,8,10.0,1.3811784,1.0475467,35460.52972435951,1.0075501,1.0462399,-206.76636
99.24924,248.26674,955.3175,-1000889.1,1.0075644,475,-166.10759,36509020,974254.5,96.56,1609.5935,0.67822576,0.17108345,1.0108718,-1000889.56,1.0075644,100,955.3174710995038,10.0,109.928856,99.24924,474900,9,10.0,1.4308828,1.0475467,35463.41227769852,1.0075644,1.0463184,-166.30173
99.235214,287.24405,982.0232,-1061957.2,1.0077068,475,-181.29242,36518943,1031894.25,99.23,1709.6799,0.57843775,0.16593425,1.0011802,-1061957.9,1.0077068,100,982.0232063959588,10.0,,99.235214,475000,10,10.0,1.386013,1.0475467,35466.52515125275,1.0077068,1.0472275,-181.26743
100.0,309.92844,981.0165,-1103169.8,1.0,476,-206.20828,36528856,1058439.9,99.13,2109.6357,0.9999695,1.4000679e-05,0.9999935,-1103178.8,1.0,100,981.0164635439234,10.0,,100.0,475100,1,10.0,1.0000305,1.0474674,35471.468663692474,1.0,1.0000004,-206.20828
100.0,325.02066,978.02014,-1099573.8,1.0,476,-205.16864,36538739,1062156.9,98.83,1929.4895,0.99993896,2.4740095e-05,0.99999726,-1099577.0,1.0,100,978.0201490316263,9.999999,9.981075,100.0,475200,2,9.999999,1.000061,1.0474674,35475.56043148041,1.0,1.0000001,-205.16864
100.0,403.52005,984.2326,-1202617.2,1.0,476,-276.22595,36548684,1131535.1,99.45,2659.4329,0.99990845,2.6695468e-05,0.99999374,-1202617.2,1.0,100,984.2325943639131,10.0,,100.0,475300,3,10.0,1.000061,1.0474674,35479.52103996277,1.0,0.99999964,-276.22595
100.0,335.14224,956.22516,-1072247.4,1.0,476,-225.48994,36558349,1026676.0,96.65,2129.3872,0.99993896,2.2242017e-05,0.999991,-1072247.4,1.0,100,956.225192992992,10.0,9.979586,100.0,475400,4,10.0,1.0000458,1.0474674,35482.08690047264,1.0,0.99999964,-225.48996
100.0,258.02026,945.51904,-997600.94,1.0,476,-218.08379,36567907,960570.94,95.58,1919.4895,0.99990845,2.3980598e-05,0.9999922,-997601.0,1.0,100,945.5190318230593,10.0,449.84497,100.0,475500,5,10.0,1.000061,1.0474674,35484.85281586647,1.0,0.9999999,-218.0838
100.0,297.93982,972.3292,-1070059.8,1.0,476,-203.28705,36577733,1034176.5,98.26,1889.5352,0.99993896,2.4146835e-05,0.99999106,-1070065.1,1.0,100,972.3292278025657,10.0,,100.0,475600,6,10.0,1.000061,1.0474674,35488.23401641846,1.0,0.99999964,-203.28705
100.0,262.3701,966.32196,-1033019.94,1.0,476,-185.66148,36587499,1002604.7,97.66,1739.6199,0.99990845,3.4050172e-05,0.999992,-1033023.7,1.0,100,966.3219634649845,9.999999,,100.0,475700,7,9.999999,1.0000916,1.0474674,35492.681168317795,1.0,0.9999995,-185.66147
100.0,353.6952,897.9405,-977821.5,1.0,476,-223.22229,36596581,931387.44,90.82,2149.4497,0.99990845,3.283768e-05,0.9999916,-977823.06,1.0,100,897.9404365531792,10.0,,100.0,475800,8,10.0,1.0001221,1.0474674,35495.437564373016,1.0,0.99999964,-223.22229
100.0,268.43262,962.72217,-1037077.7,1.0,476,-200.11679,36606311,998878.56,97.3,1949.5549,0.99990845,2.8009752e-05,0.9999921,-1037080.06,1.0,100,962.7222022514404,10.0,509.9003,100.0,475900,9,10.0,1.0000458,1.0474674,35499.82606267929,1.0,0.9999999,-200.11682
100.0,331.9103,997.41284,-1172371.6,1.0,476,-267.38135,36616388,1104984.2,100.77,2589.393,0.9998779,3.590732e-05,0.9999908,-1172373.1,1.0,100,997.4129050553006,9.999999,,100.0,476000,10,9.999999,1.0000916,1.0474674,35504.015028715134,1.0,0.99999976,-267.38135
100.0,268.2866,988.6227,-1083733.0,1.0,477,-211.09122,36626377,1049349.1,99.89,1849.6367,0.9999695,1.2451735e-05,0.99999815,-1083736.2,1.0,100,988.6226470460948,10.0,,100.0,476100,1,10.0,1.0000305,1.0474674,35507.348544597626,1.0,0.9999999,-211.09122
100.0,320.27338,932.6289,-992927.2,1.0,477,-186.71649,36635806,962892.1,94.29,1719.6272,0.7193504,0.090677604,0.999719,-1002090.9,1.0,100,932.628970099097,10.0,,100.0,476200,2,10.0,1.2191088,1.0474674,35511.88530564308,1.0,1.0213034,-186.71649
99.32534,325.64655,916.5441,-1031691.94,1.0067924,477,-192.08978,36645074,993891.9,92.68,1919.7137,0.6116423,0.18992163,1.0335616,-1031691.94,1.0067924,100,916.5442087815252,10.0,,99.32534,476300,3,10.0,1.6132095,1.0474674,35517.112934589386,1.0067924,1.0415373,-192.13028
99.25497,300.59827,996.1197,-1082883.8,1.0075063,477,-171.73235,36655138,1053885.2,100.64,1679.6467,0.65337884,0.16325158,0.9906056,-1082886.0,1.0075063,100,996.1196978074092,10.0,9.980685,99.25497,476400,4,10.0,1.4611319,1.0474674,35520.045991659164,1.0075063,1.0459613,-171.62901
