ESSRenyiHarmonic,DivergenceHarmonic,EpRewMean,TimeElapsed,EmpiricalD2Harmonic,InitialReturnMin,InitialReturnMax,EpThisIter,InitialBound,MinIW,Bound,TimestepsSoFar,ReturnMeanIW,ReturnStepMaxmin,MinTargetPdf,MeanD2-0,InitialReturnStd,MeanIW,StdIW,InitialReturnMean,MinBehavPdf,EmpiricalD2Arithmetic,EpLenMean,Inner Iteration,MaxIW,MeanEntropy,Iteration,ESSRenyiArithmetic,EpisodesSoFar,ReturnStepMax
100.0,0.99999046,881.899062802018,25590.127973794937,1.0,,2429.2158,100,-985590.5,0.99993896,-985587.94,16635676,926280.06,9.999999,-286.96106,1.0,385.40216,0.99999946,2.1221707e-05,881.8992,-286.96106,1.0,89.22,5,1.000061,1.143982,405,100.0,202500,9.999999
100.0,0.99999046,923.3011849976855,25600.137465000153,1.0,,2399.328,100,-1087164.9,0.99993896,-1087159.9,16645012,1029302.44,10.0,-266.32217,1.0,420.50266,0.99999845,1.3604929e-05,923.30115,-266.32217,1.0,93.36,1,1.0000305,1.143982,406,100.0,202600,10.0
100.0,0.9999901,928.0970574367758,25608.699360847473,1.0,,1989.6045,100,-1035334.3,0.9999695,-1035333.94,16654396,995549.44,10.0,-214.28566,1.0,366.3121,1.000001,1.5583768e-05,928.0971,-214.28564,1.0,93.84,2,1.000061,1.143982,406,100.0,202700,10.0
100.0,0.9999902,920.2010664400716,25617.45650291443,1.0,9.980178,2239.4097,100,-1046798.3,0.9998779,-1046788.75,16663701,996386.8,10.0,-252.20055,1.0,386.81964,0.9999924,3.8630904e-05,920.2011,-252.20056,1.0,93.05,3,1.0001068,1.143982,406,100.0,202800,10.0
100.0,0.9999902,917.0068583719553,25628.2486140728,1.0,,1809.5671,100,-1009452.6,0.99981695,-1009450.6,16672974,976540.5,10.0,-209.81146,1.0,368.30774,0.99999666,7.124438e-05,917.0069,-209.81146,1.0,92.73,4,1.0001831,1.143982,406,100.0,202900,10.0
100.0,0.99999094,886.0180053666471,25636.263620615005,1.0,,2199.431,100,-976786.6,0.9998474,-976786.6,16681937,928168.2,10.0,-248.8371,1.0,378.3265,1.0000184,8.760676e-05,886.01794,-248.8371,1.0,89.63,5,1.0002899,1.143982,406,100.0,203000,10.0
100.0,0.9999902,940.3934845262825,25642.895268917084,1.0,19.96216,2409.2893,100,-1074890.2,0.99993896,-1074883.1,16691444,1016544.25,10.0,-268.0535,1.0,363.60892,0.99999785,1.422534e-05,940.3934,-268.0535,1.0,95.07,1,1.0000305,1.143982,407,100.0,203100,10.0
100.0,0.9999902,929.4048017190356,25652.784440755844,1.0,,3009.2097,100,-1134373.8,0.9998779,-1134373.2,16700841,1043364.06,9.999999,-313.7436,1.0,423.77457,0.999997,2.6186599e-05,929.4048,-313.74353,1.0,93.97,2,1.000061,1.143982,407,100.0,203200,9.999999
100.0,0.9999902,931.4805223403589,25661.1459608078,1.0,9.980195,2419.2944,100,-1068570.5,0.9998474,-1068564.4,16710259,1009739.94,10.0,-288.32214,1.0,376.94812,1.000007,6.67807e-05,931.4805,-288.32214,1.0,94.18,3,1.0002136,1.143982,407,100.0,203300,10.0
100.0,0.9999906,897.0085741744241,25672.425870656967,1.0,,2359.5488,100,-1035507.2,0.9996338,-1035501.5,16719332,979546.56,10.0,-273.48553,1.0,418.23688,1.0000094,0.00012220065,897.00854,-273.4856,1.0,90.73,4,1.0003587,1.143982,407,100.0,203400,10.0
100.0,0.99998903,1037.4628447953976,25682.4368994236,1.0,159.86641,2579.4646,100,-1268568.6,0.9996644,-1268565.9,16729810,1201694.6,10.0,-279.6066,1.0,354.10233,0.9999923,0.00013192042,1037.4629,-279.6065,1.0,104.78,5,1.0003052,1.143982,407,100.0,203500,10.0
100.0,0.99999106,873.0138578116794,25690.75800728798,1.0,,2659.4834,100,-1008751.75,1.0,-1008751.75,16738643,937667.25,10.0,-295.83936,1.0,418.944,1.0,,873.01385,-295.83936,1.0,88.33,1,1.0,1.143982,408,100.0,203600,10.0
100.0,0.9999901,950.405606862041,25697.069224596024,1.0,9.981122,2519.4272,100,-1124281.1,0.99993896,-1124277.6,16748250,1060483.0,9.999999,-296.11533,1.0,396.5046,0.9999995,1.0779895e-05,950.40564,-296.11533,1.0,96.07,2,1.0000305,1.143982,408,100.0,203700,9.999999
100.0,0.99999046,900.4935588561561,25704.930333852768,1.0,,2349.433,100,-1027721.94,0.99993896,-1027721.94,16757358,972245.75,9.999999,-252.74908,1.0,401.6961,0.9999978,1.3268615e-05,900.4936,-252.74908,1.0,91.08,3,1.0000305,1.143982,408,100.0,203800,9.999999
100.0,0.99999034,926.9969456068128,25711.363640785217,1.0,,2079.4255,100,-1024759.06,0.9999695,-1024759.06,16766731,981301.3,10.0,-252.79695,1.0,349.25546,0.99999815,1.2293044e-05,926.99695,-252.79697,1.0,93.73,4,1.0000305,1.143982,408,100.0,203900,10.0
100.0,1.0072474,929.5847924628887,25717.35818886757,1.0,9.981369,2369.1855,100,-1042499.1,0.89054555,-1039811.0,16776130,983193.75,10.0,-281.81262,1.0,349.22205,1.0009537,0.04609233,929.58484,-281.81262,1.0,93.99,5,1.1223419,1.143982,408,100.0,204000,10.0
100.0,1.000001,904.6160004189368,25726.5359647274,1.0,9.980905,2169.3496,100,-1008992.1,0.9999695,-1008989.56,16785279,961691.7,10.0,-253.20692,1.0,378.6346,0.9999987,9.665132e-06,904.616,-253.20692,1.0,91.49,1,1.0000305,1.1439855,409,100.0,204100,10.0
100.0,1.000001,939.1056653316598,25735.28234887123,1.0,,1949.562,100,-1015880.44,0.9999695,-1015880.44,16794773,977681.0,10.0,-217.37157,1.0,309.4584,0.99999803,1.3877902e-05,939.1058,-217.37157,1.0,94.94,2,1.0000305,1.1439855,409,100.0,204200,10.0
100.0,1.0000012,942.9017527773606,25742.678545475006,1.0,,2179.3252,100,-1113351.1,0.99993896,-1113348.9,16804305,1065615.0,10.0,-250.19257,1.0,420.18527,0.9999981,1.7274031e-05,942.90173,-250.19254,1.0,95.32,3,1.000061,1.1439855,409,100.0,204300,10.0
100.0,1.0000013,961.9992702075833,25750.407047986984,1.0,9.97971,2179.437,100,-1157025.0,0.99993896,-1157025.0,16814028,1109286.2,10.0,-269.39075,1.0,428.77512,0.9999992,1.7269163e-05,961.9992,-269.39075,1.0,97.23,4,1.0000458,1.1439855,409,100.0,204400,10.0
100.0,1.0000011,911.0982689934624,25757.894728899002,1.0,,2029.355,100,-1043600.2,0.99993896,-1043597.06,16823242,1002206.75,10.0,-249.69543,1.0,414.86298,0.99999756,1.669179e-05,911.0982,-249.69543,1.0,92.14,5,1.0000305,1.1439855,409,100.0,204500,10.0
100.0,1.0000012,928.2823886400008,25769.394186019897,1.0,9.979961,1739.5085,100,-987022.25,0.9999695,-987020.9,16832628,956609.5,9.999999,-202.14066,1.0,308.06277,0.9999992,7.965938e-06,928.2824,-202.14066,1.0,93.86,1,1.0000305,1.1439855,410,100.0,204600,9.999999
100.0,1.0000011,962.083341049538,25782.239242076874,1.0,9.97911,3129.4067,100,-1277866.8,0.99993896,-1277866.8,16842352,1179441.5,10.0,-371.9827,1.0,503.83157,0.9999973,1.2584691e-05,962.0834,-371.98267,1.0,97.24,2,1.0000305,1.1439855,410,100.0,204700,10.0
100.0,1.0000011,922.3973365529191,25789.289763212204,1.0,9.979833,2569.1035,100,-1133177.5,0.9999695,-1133177.5,16851679,1066842.0,9.999999,-283.53296,1.0,464.78494,1.0000008,1.6451866e-05,922.39734,-283.53296,1.0,93.27,3,1.000061,1.1439855,410,100.0,204800,9.999999
100.0,1.0000014,885.4067256572347,25796.125532627106,1.0,,1859.406,100,-959457.9,0.99993896,-959457.8,16860636,924709.7,10.0,-209.9146,1.0,375.19354,0.9999976,1.7762617e-05,885.40674,-209.91458,1.0,89.57,4,1.000061,1.1439855,410,100.0,204900,10.0
100.0,1.000001,892.1102277394617,25803.518352508545,1.0,,2349.334,100,-997522.9,0.99993896,-997522.9,16869660,942051.1,9.999999,-276.38214,1.0,382.34573,0.9999997,2.0894757e-05,892.1103,-276.38214,1.0,90.24,5,1.000061,1.1439855,410,100.0,205000,9.999999
100.0,1.0000014,994.0782410212237,25811.392897844315,1.0,,3479.2212,100,-1339415.2,0.9999695,-1339413.9,16879704,1217754.1,9.999999,-401.5229,1.0,479.12836,0.9999994,7.9482115e-06,994.0783,-401.5229,1.0,100.44,1,1.0000153,1.1439855,411,100.0,205100,9.999999
100.0,1.0000012,968.5031779083956,25820.12610220909,1.0,9.979184,2029.6277,100,-1107278.0,0.9999695,-1107278.0,16889492,1065876.6,10.0,-250.23761,1.0,357.60074,0.9999994,1.1658814e-05,968.5031,-250.23763,1.0,97.88,2,1.0000305,1.1439855,411,100.0,205200,10.0
100.0,1.0000013,931.7805747820696,25826.722549676895,1.0,,2069.6038,100,-1052055.5,0.9999695,-1052055.5,16898913,1009007.1,9.999999,-237.39427,1.0,375.22455,0.99999785,1.2894809e-05,931.7805,-237.39429,1.0,94.21,3,1.0000305,1.1439855,411,100.0,205300,9.999999
100.0,1.0000012,913.190958451551,25832.65642261505,1.0,,1959.3386,100,-1000955.75,0.9998779,-1000955.0,16908148,962371.5,9.999999,-257.52777,1.0,358.41397,0.99999774,1.713616e-05,913.19104,-257.5277,1.0,92.35,4,1.000061,1.1439855,411,100.0,205400,9.999999
100.0,1.0000012,893.9031409133892,25840.127574920654,1.0,,2029.4917,100,-1000620.9,0.99993896,-1000617.06,16917190,959221.2,10.0,-240.08665,1.0,400.20905,0.9999959,1.6193155e-05,893.9032,-240.08665,1.0,90.42,5,1.0000305,1.1439855,411,100.0,205500,10.0
100.0,1.000001,906.5071387185474,25850.17147088051,1.0,,2259.5273,100,-1032041.7,0.9999695,-1032036.8,16926358,980724.94,10.0,-262.1161,1.0,398.71622,0.99999785,1.2452573e-05,906.5071,-262.1161,1.0,91.68,1,1.0000305,1.1439855,412,100.0,205600,10.0
100.0,1.0000013,919.2074676240736,25858.99782037735,1.0,,1849.5442,100,-1024519.56,0.99993896,-1024518.3,16935653,990137.8,10.0,-213.9968,1.0,381.04828,0.99999994,2.1123707e-05,919.2074,-213.99678,1.0,92.95,2,1.0000305,1.1439855,412,100.0,205700,10.0
100.0,1.000001,936.1944543419042,25867.388342618942,1.0,,2259.1519,100,-1076975.4,0.9999695,-1076973.1,16945118,1025678.4,9.999999,-268.38916,1.0,386.28287,1.0000017,1.7885843e-05,936.1944,-268.38916,1.0,94.65,3,1.000061,1.1439855,412,100.0,205800,9.999999
100.0,1.0000011,932.0056487481254,25879.563203811646,1.0,,2119.5269,100,-1076655.2,0.99993896,-1076654.4,16954541,1031504.1,10.0,-222.4989,1.0,403.56976,1.0000014,1.888716e-05,932.0057,-222.4989,1.0,94.23,4,1.000061,1.1439855,412,100.0,205900,10.0
100.0,1.0000014,945.4897414733792,25887.90870141983,1.0,,2289.2966,100,-1104720.2,0.9999695,-1104718.9,16964099,1052046.0,10.0,-253.9972,1.0,397.60593,1.0000021,1.727617e-05,945.4897,-253.9972,1.0,95.58,5,1.000061,1.1439855,412,100.0,206000,10.0
100.0,1.0000011,957.6893763416431,25896.391152620316,1.0,,2419.5796,100,-1162820.1,0.9999695,-1162818.8,16973779,1103980.1,10.0,-256.14026,1.0,432.2181,0.9999995,6.8856343e-06,957.6894,-256.14026,1.0,96.8,1,1.0000153,1.1439855,413,100.0,206100,10.0
100.0,1.0000012,935.7827962861325,25905.289274930954,1.0,,1879.3567,100,-1043388.1,0.99993896,-1043385.6,16983240,1007887.9,10.0,-218.40184,1.0,363.5905,0.9999998,1.2720212e-05,935.78284,-218.40184,1.0,94.61,2,1.0000305,1.1439855,413,100.0,206200,10.0
100.0,1.0000014,887.0133562128566,25913.841682195663,1.0,,2059.3962,100,-962723.94,0.9999695,-962723.94,16992213,920099.1,10.0,-232.01949,1.0,365.10806,1.000002,1.08897275e-05,887.01337,-232.01949,1.0,89.73,3,1.0000305,1.1439855,413,100.0,206300,10.0
100.0,1.0000014,951.0978319295099,25921.34124970436,1.0,,2059.4622,100,-1074908.8,0.9999695,-1074908.8,17001827,1032281.25,10.0,-226.21964,1.0,357.34232,1.0000001,1.2110373e-05,951.09784,-226.21964,1.0,96.14,4,1.0000305,1.1439855,413,100.0,206400,10.0
100.0,1.0000012,941.4917050073391,25927.64049601555,1.0,,1779.4736,100,-1033411.0,0.9999695,-1033411.0,17011345,1001586.2,10.0,-205.14922,1.0,339.37866,1.0000007,1.101659e-05,941.4917,-205.14923,1.0,95.18,5,1.0000305,1.1439855,413,100.0,206500,10.0
100.0,1.0000011,913.304622691776,25934.425542354584,1.0,9.98013,2599.2917,100,-1074793.4,1.0,-1074793.4,17020581,1006889.8,10.0,-310.6343,1.0,415.6494,1.0,,913.3047,-310.6343,1.0,92.36,1,1.0,1.1439855,414,100.0,206600,10.0
100.0,1.0000012,954.4706672433551,25940.899922132492,1.0,,2189.5542,100,-1130229.5,1.0,-1130229.5,17030229,1082046.5,10.0,-241.76617,1.0,413.56052,1.0,,954.4707,-241.76617,1.0,96.48,2,1.0,1.1439855,414,100.0,206700,10.0
100.0,1.0000013,1030.869541826279,25948.39418411255,1.0,,2009.3706,100,-1259064.5,0.99993896,-1259057.6,17040641,1218478.5,10.0,-238.87619,1.0,394.7066,0.99999833,1.5881971e-05,1030.8695,-238.87619,1.0,104.12,3,1.0000305,1.1439855,414,100.0,206800,10.0
100.0,1.0000012,917.199532700137,25956.825181484222,1.0,9.9795065,2199.1807,100,-1061149.2,0.99993896,-1061148.1,17049916,1012540.5,10.0,-254.09769,1.0,413.86395,1.0000015,2.6784192e-05,917.1995,-254.0977,1.0,92.75,4,1.000061,1.1439855,414,100.0,206900,10.0
100.0,1.0000012,990.2758857014783,25965.313799142838,1.0,9.983585,2339.308,100,-1229174.0,0.99993896,-1229166.9,17059922,1174167.5,10.0,-263.7737,1.0,439.92053,0.9999965,2.435392e-05,990.27594,-263.77368,1.0,100.06,5,1.000061,1.1439855,414,100.0,207000,10.0
100.0,1.0000014,954.0843203973242,25974.990972042084,1.0,9.9794,1989.343,100,-1079921.6,0.9999695,-1079918.9,17069566,1040144.6,10.0,-226.5477,1.0,360.37546,0.99999946,1.025317e-05,954.0843,-226.5477,1.0,96.44,1,1.0000305,1.1439855,415,100.0,207100,10.0
100.0,1.0000008,928.6905616866134,25983.141583919525,1.0,,2649.2576,100,-1086540.0,0.99993896,-1086540.0,17078956,1016000.75,9.999999,-297.7882,1.0,391.84195,0.99999815,1.6281201e-05,928.69055,-297.78818,1.0,93.9,2,1.0000305,1.1439855,415,100.0,207200,9.999999
100.0,1.000001,940.6972586435356,25989.586125850677,1.0,,2869.3655,100,-1124796.5,0.99993896,-1124796.5,17088466,1042049.06,10.0,-313.0278,1.0,396.4177,0.9999981,1.7683411e-05,940.6973,-313.02777,1.0,95.1,3,1.0000305,1.1439855,415,100.0,207300,10.0
100.0,1.0000019,959.7884054473953,25995.918195724487,1.0,,2869.0405,100,-1194267.8,0.99993896,-1194267.8,17098167,1111539.0,10.0,-336.659,1.0,436.28625,1.0000029,1.7083568e-05,959.78845,-336.659,1.0,97.01,4,1.000061,1.1439855,415,100.0,207400,10.0
100.0,1.000001,912.7887560557181,26001.959184646606,1.0,,1699.4011,100,-989724.3,0.99993896,-989724.3,17107398,960699.2,9.999999,-202.0054,1.0,357.09677,1.0,1.40524035e-05,912.7888,-202.0054,1.0,92.31,5,1.0000305,1.1439855,415,100.0,207500,9.999999
100.0,1.0000012,973.1845206427462,26008.841458797455,1.0,,2459.3076,100,-1203676.4,0.99993896,-1203671.9,17117233,1142885.2,10.0,-306.08432,1.0,442.49478,0.99999785,1.1154703e-05,973.1845,-306.08432,1.0,98.35,1,1.0000305,1.1439855,416,100.0,207600,10.0
100.0,1.0000012,921.3092081190754,26021.18668794632,1.0,,2669.3254,100,-1082535.6,0.9999695,-1082532.1,17126549,1010920.2,9.999999,-307.49982,1.0,402.62756,1.0000004,1.2663708e-05,921.3092,-307.49982,1.0,93.16,2,1.0000305,1.1439855,416,100.0,207700,9.999999
100.0,1.0000011,904.8050180505248,26028.812015771866,1.0,,2099.5889,100,-1035096.5,0.9999695,-1035096.5,17135700,990791.7,9.999999,-228.39995,1.0,414.87448,0.99999946,1.3374395e-05,904.80505,-228.39993,1.0,91.51,3,1.0000305,1.1439855,416,100.0,207800,9.999999
100.0,1.0000014,923.9088500311624,26036.66421031952,1.0,,2509.249,100,-1075318.4,0.9999695,-1075318.0,17145042,1012037.44,10.0,-302.39917,1.0,398.0333,1.0000004,1.40362545e-05,923.9088,-302.39917,1.0,93.42,4,1.000061,1.1439855,416,100.0,207900,10.0
100.0,1.0000011,949.5964157365731,26046.433606386185,1.0,,2129.4954,100,-1130459.9,0.99993896,-1130459.9,17154641,1084883.9,9.999999,-232.42166,1.0,427.96405,0.99999833,1.5866179e-05,949.59644,-232.42166,1.0,95.99,5,1.000061,1.1439855,416,100.0,208000,9.999999
100.0,1.0000013,912.7109540933878,26052.43865084648,1.0,,1899.5251,100,-1023014.6,1.0,-1023014.6,17163871,986750.9,10.0,-215.66838,1.0,392.05814,1.0,,912.71094,-215.66838,1.0,92.3,1,1.0,1.1439855,417,100.0,208100,10.0
100.0,1.0000013,992.5862150814946,26058.57019329071,1.0,9.980624,2529.2908,100,-1210681.9,0.99993896,-1210676.0,17173900,1146380.5,10.0,-291.25873,1.0,401.44626,0.99999833,1.0268176e-05,992.58624,-291.25873,1.0,100.29,2,1.0000305,1.1439855,417,100.0,208200,10.0
100.0,1.0000012,915.199393507934,26065.223217725754,1.0,,1859.6609,100,-1020280.0,0.99993896,-1020280.0,17183155,985522.4,10.0,-214.70718,1.0,384.62418,0.99999803,1.1711431e-05,915.1993,-214.70715,1.0,92.55,3,1.0000305,1.1439855,417,100.0,208300,10.0
100.0,1.0000008,916.7971403467617,26071.932761907578,1.0,9.981061,1749.414,100,-991173.5,0.99993896,-991172.8,17192426,960414.1,10.0,-208.90213,1.0,346.26318,0.9999997,1.396524e-05,916.7971,-208.90213,1.0,92.71,4,1.0000305,1.1439855,417,100.0,208400,10.0
100.0,1.0000013,876.4089265959867,26081.198987722397,1.0,,1759.4856,100,-932905.56,0.99993896,-932904.5,17201293,901790.6,9.999999,-195.07278,1.0,365.65384,0.9999962,1.5662632e-05,876.4088,-195.07278,1.0,88.67,5,1.0000305,1.1439855,417,100.0,208500,9.999999
100.0,1.0000011,936.0019562299842,26089.975243091583,1.0,9.979544,2319.2625,100,-1076393.6,0.9999695,-1076393.1,17210756,1022332.3,10.0,-279.14935,1.0,382.4045,0.9999998,4.700672e-06,936.00195,-279.14935,1.0,94.63,1,1.0000153,1.1439855,418,100.0,208600,10.0
100.0,1.000001,901.1959254091893,26097.554965496063,1.0,,2219.2302,100,-1021377.1,0.9999695,-1021376.2,17219871,971878.25,10.0,-244.33382,1.0,399.6582,0.9999983,1.0227692e-05,901.1959,-244.33383,1.0,91.15,2,1.0000305,1.1439855,418,100.0,208700,10.0
100.0,1.0000008,960.1889367903777,26105.97573041916,1.0,,3139.2534,100,-1195855.5,0.9998779,-1195853.5,17229576,1096807.9,10.0,-345.29315,1.0,418.162,0.9999974,1.6156197e-05,960.1889,-345.2931,1.0,97.05,3,1.0000305,1.1439855,418,100.0,208800,10.0
100.0,1.0000013,913.7895878608723,26115.470467805862,1.0,9.979475,2049.2969,100,-1035464.0,0.9999237,-1035458.06,17238817,993250.3,10.0,-238.21454,1.0,397.79797,0.99999464,2.405407e-05,913.7896,-238.21455,1.0,92.41,4,1.000061,1.1439855,418,100.0,208900,10.0
100.0,1.0000017,990.2884868513543,26123.5753428936,1.0,,2259.248,100,-1172784.5,0.9998474,-1172784.5,17248823,1121485.2,10.0,-268.7799,1.0,375.2594,0.9999882,5.3750562e-05,990.2885,-268.77994,1.0,100.06,5,1.0001831,1.1439855,418,100.0,209000,10.0
100.0,1.0000012,990.5920591512398,26129.231184482574,1.0,,2639.183,100,-1241527.5,1.0,-1241527.5,17258832,1171523.6,10.0,-298.99396,1.0,436.1777,1.0,,990.5921,-298.99396,1.0,100.09,1,1.0,1.1439855,419,100.0,209100,10.0
100.0,1.000001,921.9995606566985,26136.382868289948,1.0,9.980342,2099.5715,100,-990565.9,0.9999695,-990565.25,17268155,946261.1,10.0,-231.66518,1.0,310.1268,0.9999994,6.072938e-06,921.9995,-231.66518,1.0,93.23,2,1.0000153,1.1439855,419,100.0,209200,10.0
100.0,1.000001,903.9112511229138,26145.18049454689,1.0,,2229.4019,100,-1066128.4,0.99993896,-1066125.8,17277297,1016173.0,10.0,-253.08646,1.0,446.22995,0.999999,1.2660829e-05,903.91125,-253.08646,1.0,91.42,3,1.0000305,1.1439855,419,100.0,209300,10.0
100.0,1.0000015,912.0979849641255,26154.169440984726,1.0,9.980076,1999.3093,100,-997599.25,0.99993896,-997593.25,17286521,957419.44,10.0,-227.55461,1.0,354.2633,0.99999785,1.9596615e-05,912.098,-227.55461,1.0,92.24,4,1.000061,1.1439855,419,100.0,209400,10.0
100.0,1.0000013,878.0140810496346,26164.57425570488,1.0,,1919.3788,100,-992816.2,0.9999695,-992811.6,17295404,955785.9,10.0,-227.31918,1.0,429.97443,1.0000001,1.88105e-05,878.01416,-227.31915,1.0,88.83,5,1.000061,1.1439855,419,100.0,209500,10.0
100.0,1.0000012,963.4867713875822,26175.659167528152,1.0,9.982127,2319.2954,100,-1146971.5,0.9999695,-1146970.6,17305142,1092908.2,10.0,-262.58023,1.0,405.71216,0.9999997,6.375914e-06,963.4868,-262.58023,1.0,97.38,1,1.0000153,1.1439855,420,100.0,209600,10.0
100.0,1.0000011,935.30764195448,26183.001526117325,1.0,,2259.6143,100,-1094664.5,0.9999695,-1094660.9,17314598,1043345.06,10.0,-245.6043,1.0,410.542,1.0000001,1.14465e-05,935.3077,-245.6043,1.0,94.56,2,1.0000305,1.1439855,420,100.0,209700,10.0
100.0,1.0000013,934.3985818514171,26193.240413188934,1.0,,2039.4125,100,-1042304.25,0.99993896,-1042299.7,17324045,1000498.1,10.0,-215.39365,1.0,356.93555,0.9999965,1.5542693e-05,934.3986,-215.39365,1.0,94.47,3,1.0000305,1.1439855,420,100.0,209800,10.0
100.0,1.0000013,956.1836156051937,26205.590958833694,1.0,,2049.4072,100,-1108035.9,0.99993896,-1108034.5,17333710,1065822.1,9.999999,-238.70038,1.0,389.27292,1.0000017,1.5405236e-05,956.1836,-238.70035,1.0,96.65,4,1.0000305,1.1439855,420,100.0,209900,9.999999
100.0,1.0000012,955.5963274603064,26213.83084464073,1.0,,2829.3254,100,-1210512.5,0.99993896,-1210510.2,17343369,1130056.1,10.0,-324.90265,1.0,465.7225,0.99999726,1.7495391e-05,955.5963,-324.90265,1.0,96.59,5,1.000061,1.1439855,420,100.0,210000,10.0
100.0,1.000001,967.5824216810835,26221.73610162735,1.0,,1999.4985,100,-1153170.6,0.99998474,-1153170.2,17353148,1112988.9,10.0,-230.88121,1.0,420.4444,0.9999997,2.1362425e-06,967.5824,-230.88121,1.0,97.79,1,1.0,1.1439855,421,100.0,210100,10.0
100.0,1.0000013,934.2829550784859,26231.05105662346,1.0,9.984146,2189.4421,100,-1054525.9,0.9999695,-1054525.6,17362594,1006347.56,9.999999,-231.96002,1.0,365.327,0.9999994,8.050962e-06,934.28296,-231.96002,1.0,94.46,2,1.0000305,1.1439855,421,100.0,210200,9.999999
100.0,1.0000014,902.3048914403362,26238.904592752457,1.0,,2209.191,100,-1011392.75,0.9999695,-1011392.75,17371720,962341.6,9.999999,-233.69485,1.0,384.95187,0.9999993,7.636507e-06,902.30493,-233.69485,1.0,91.26,3,1.0000305,1.1439855,421,100.0,210300,9.999999
100.0,1.0000013,952.907501581705,26246.054260253906,1.0,9.983522,2109.415,100,-1120381.8,0.9999695,-1120381.1,17381352,1075660.6,10.0,-234.4281,1.0,409.42456,0.99999917,9.704339e-06,952.9075,-234.4281,1.0,96.32,4,1.0000305,1.1439855,421,100.0,210400,10.0
100.0,1.0000013,899.9997442336576,26253.874979257584,1.0,,2109.359,100,-1015701.94,0.9999695,-1015695.7,17390455,970977.56,9.999998,-245.19029,1.0,401.22754,0.99999696,1.0335129e-05,899.99976,-245.19029,1.0,91.03,5,1.0000305,1.1439855,421,100.0,210500,9.999998
100.0,1.0000013,946.7000827251098,26265.00873851776,1.0,,2329.5059,100,-1166497.4,0.9999695,-1166495.1,17400025,1111955.8,10.0,-269.75665,1.0,464.45346,0.9999988,6.3624825e-06,946.7001,-269.75665,1.0,95.7,1,1.0000153,1.1439855,422,100.0,210600,10.0
100.0,1.0000011,894.1052129009197,26272.834146261215,1.0,,2109.37,100,-1001354.6,0.99993896,-1001354.6,17409069,956636.0,10.0,-238.22137,1.0,396.5015,0.9999992,1.0717777e-05,894.1052,-238.22137,1.0,90.44,2,1.0000305,1.1439855,422,100.0,210700,10.0
100.0,1.0000015,988.186819591374,26279.289447546005,1.0,19.967278,3098.919,100,-1237854.0,0.99993896,-1237854.0,17419054,1141337.1,10.0,-365.5457,1.0,405.9939,0.99999845,1.428589e-05,988.18677,-365.54565,1.0,99.85,3,1.0000305,1.1439855,422,100.0,210800,10.0
100.0,1.000001,955.984364825328,26286.39359354973,1.0,,2669.289,100,-1153105.2,0.9999695,-1153103.2,17428717,1081493.2,10.0,-303.94867,1.0,409.372,1.000001,1.3290419e-05,955.9844,-303.94867,1.0,96.63,4,1.0000305,1.1439855,422,100.0,210900,10.0
100.0,1.0000014,1023.2736474379418,26295.76303911209,1.0,119.88733,2099.356,100,-1260055.4,0.9999695,-1260052.2,17439053,1215757.2,9.999999,-245.22632,1.0,410.6935,1.0,1.4435492e-05,1023.2737,-245.22632,1.0,103.36,5,1.000061,1.1439855,422,100.0,211000,9.999999
100.0,1.0000008,931.7867586409577,26302.951123952866,1.0,,2129.2466,100,-1064628.9,0.9999695,-1064627.5,17448474,1019062.2,10.0,-235.70844,1.0,388.37738,0.9999988,8.317324e-06,931.78687,-235.70844,1.0,94.21,1,1.0000305,1.1439855,423,100.0,211100,10.0
100.0,1.0000014,967.7760214261555,26312.441416740417,1.0,,2619.1697,100,-1177401.5,0.9999695,-1177396.1,17458255,1108450.0,10.0,-307.82098,1.0,414.56137,0.9999995,1.1864625e-05,967.776,-307.82098,1.0,97.81,2,1.0000305,1.1439855,423,100.0,211200,10.0
100.0,1.0000014,989.7794932685515,26322.71657371521,1.0,,2789.2861,100,-1219363.2,0.99993896,-1219359.5,17468256,1141166.4,10.0,-309.53583,1.0,401.88263,0.9999995,2.4294057e-05,989.77954,-309.5358,1.0,100.01,3,1.000061,1.1439855,423,100.0,211300,10.0
100.0,1.000001,967.771875871785,26330.38834285736,1.0,19.960781,2369.342,100,-1139338.5,0.99993896,-1139338.5,17478037,1082917.9,10.0,-267.88458,1.0,382.533,1.0000057,2.9737861e-05,967.77185,-267.88458,1.0,97.81,4,1.0000916,1.1439855,423,100.0,211400,10.0
100.0,1.0000012,993.6891017296672,26337.037523269653,1.0,,2519.265,100,-1218184.1,0.99993896,-1218179.5,17488077,1154392.8,10.0,-285.99298,1.0,408.63425,0.9999988,2.813618e-05,993.6891,-285.99298,1.0,100.4,5,1.000061,1.1439855,423,100.0,211500,10.0
100.0,1.0000014,895.2051489509734,26344.567212581635,1.0,,1909.4834,100,-1007978.4,1.0,-1007978.4,17497132,971333.4,9.999999,-217.4325,1.0,412.23914,1.0,,895.20514,-217.4325,1.0,90.55,1,1.0,1.1439855,424,100.0,211600,9.999999
100.0,1.0000012,930.197316442679,26352.383736610413,1.0,,1619.7178,100,-992540.44,0.9999695,-992537.5,17506537,966170.44,9.999999,-180.63843,1.0,317.6576,0.99999815,1.2249304e-05,930.19727,-180.63843,1.0,94.05,2,1.0000305,1.1439855,424,100.0,211700,9.999999
