MinBehavPdf,DivergenceHarmonic,InitialBound,MeanIW,InitialReturnMin,MinTargetPdf,InitialReturnMean,EmpiricalD2Arithmetic,InitialReturnStd,ReturnStepMax,EpThisIter,TimeElapsed,TimestepsSoFar,StdIW,MeanEntropy,MeanD2-0,ESSRenyiHarmonic,MinIW,Inner Iteration,Iteration,MaxIW,EpLenMean,EpisodesSoFar,Bound,ReturnStepMaxmin,InitialReturnMax,ESSRenyiArithmetic,EpRewMean,EmpiricalD2Harmonic,ReturnMeanIW
-176.66263,0.9999931,-559200.0,0.99999964,,-176.66263,669.03625,1.0,294.13574,9.999999,100,2663.582751274109,1694568,7.248268e-06,1.135619,1.0,100.0,0.99998474,1,283,1.0000153,67.93,28300,-559199.2,9.999999,1579.5237,100.0,669.0362939413217,1.0,534124.6
-227.30116,0.99999297,-621273.56,1.0,,-227.30116,688.6445,1.0,329.33353,9.999999,100,2669.188950777054,1701557,,1.135619,1.0,100.0,1.0,1,284,1.0,69.89,28400,-621273.56,9.999999,1959.2986,100.0,688.6445142562684,1.0,582691.8
-210.8966,0.99999213,-728582.3,0.99999845,,-210.8966,772.5087,1.0,312.75607,10.0,100,2674.0140109062195,1709385,8.359725e-06,1.135619,1.0,100.0,0.9999695,1,285,1.0000305,78.28,28500,-728580.94,10.0,1839.1844,100.0,772.5087267896328,1.0,694584.7
-183.75671,0.9999926,-679422.56,0.99999857,,-183.75671,739.21875,1.0,323.98178,10.0,100,2679.136523246765,1716880,5.25214e-06,1.135619,1.0,100.0,0.9999695,1,286,1.0000076,74.95,28600,-679421.44,10.0,1669.543,100.0,739.218689469397,1.0,651407.4
-168.0975,0.9999926,-636338.44,0.9999993,,-168.0975,726.1178,1.0,293.58286,10.0,100,2685.5352606773376,1724244,5.0717636e-06,1.135619,1.0,100.0,0.9999695,1,287,1.0000153,73.64,28700,-636338.06,10.0,1509.4965,100.0,726.1177678011844,1.0,613437.56
-195.35605,0.9999931,-583018.4,0.99999833,,-195.35605,685.0399,1.0,293.9291,9.999999,100,2691.6708538532257,1731197,7.3869755e-06,1.135619,1.0,100.0,0.9999695,1,288,1.0000153,69.53,28800,-583017.4,9.999999,1649.4658,100.0,685.039937752018,1.0,555673.0
-300.6717,0.9999926,-736247.0,0.99999946,,-300.6717,725.2339,1.0,370.2066,10.0,100,2701.5857622623444,1738552,6.2235813e-06,1.135619,1.0,100.0,0.9999695,1,289,1.0000153,73.55,28900,-736246.56,10.0,2699.3152,100.0,725.233936037047,1.0,663016.75
-174.194,0.9999924,-707625.0,0.9999988,,-174.194,760.9155,1.0,320.30518,10.0,100,2706.978998184204,1746264,7.760635e-06,1.135619,1.0,100.0,0.9999695,1,290,1.0000153,77.12,29000,-707623.44,10.0,1609.5566,100.0,760.9155848775391,1.0,681586.3
-179.06386,0.9999926,-647320.2,1.0,,-179.06386,728.62427,1.0,300.10986,10.0,100,2715.4570817947388,1753653,,1.135619,1.0,100.0,1.0,1,291,1.0,73.89,29100,-647320.2,10.0,1619.5327,100.0,728.6243532747305,1.0,620959.3
-253.42822,0.9999926,-746619.75,1.0,9.980705,-253.42822,747.72125,1.0,374.47397,10.0,100,2720.3319993019104,1761233,,1.135619,1.0,100.0,1.0,1,292,1.0,75.8,29200,-746619.75,10.0,2169.448,100.0,747.7212128887239,1.0,699317.75
-195.94342,0.99999297,-575814.06,0.9999998,,-195.94342,672.92847,1.0,307.62488,10.0,100,2724.859000682831,1768065,7.056616e-06,1.135619,1.0,100.0,0.9999695,1,293,1.0000305,68.32,29300,-575813.9,10.0,1679.4758,100.0,672.9283877446032,1.0,547465.5
-171.27032,0.99999297,-580748.2,1.0,,-171.27032,692.42633,1.0,277.79642,10.0,100,2730.6548631191254,1775092,4.7030744e-06,1.135619,1.0,100.0,0.9999695,1,294,1.0000153,70.27,29400,-580747.8,10.0,1549.2721,100.0,692.4262971539968,1.0,556624.56
-175.48097,0.99999285,-603999.0,0.99999994,,-175.48097,683.2257,1.0,340.28806,9.999999,100,2737.6746990680695,1782027,1.3193512e-06,1.135619,1.0,100.0,0.9999924,1,295,1.0000076,69.35,29500,-603999.0,9.999999,1459.3999,100.0,683.2256759037831,1.0,582593.3
-195.31334,0.9999932,-574663.3,0.9999994,,-195.31334,675.62354,1.0,303.58087,9.999999,100,2742.1229417324066,1788886,7.906047e-06,1.135619,1.0,100.0,0.9999695,1,296,1.0000153,68.59,29600,-574661.75,9.999999,1609.4869,100.0,675.6234781769676,1.0,548626.9
-164.02118,0.9999932,-557167.8,1.0,,-164.02118,680.841,1.0,269.26315,9.999999,100,2747.9136259555817,1795797,,1.135619,1.0,100.0,1.0,1,297,1.0,69.11,29700,-557167.8,9.999999,1449.6504,100.0,680.8410397692469,1.0,536047.1
-193.86038,0.9999925,-661205.3,0.99999833,9.980568,-193.86038,740.5396,1.0,288.2519,10.0,100,2752.5491223335266,1803305,1.3761772e-05,1.135619,1.0,100.0,0.9999695,1,298,1.0000305,75.08,29800,-661201.94,10.0,1719.5476,100.0,740.5396103054495,1.0,631484.6
-172.73624,0.9999926,-630506.7,1.0,,-172.73624,727.83026,1.0,280.1321,10.0,100,2761.5291152000427,1810686,,1.135619,1.0,100.0,1.0,1,299,1.0,73.81,29900,-630506.7,10.0,1489.4343,100.0,727.8302376423476,1.0,608210.9
-194.46634,0.9999925,-644132.94,0.99999845,,-194.46634,722.43915,1.0,308.55035,10.0,100,2766.6387479305267,1818013,7.532631e-06,1.135619,1.0,100.0,0.9999695,1,300,1.0000153,73.27,30000,-644131.75,10.0,1639.3898,100.0,722.4391155209596,1.0,617120.44
-189.83054,0.9999926,-622838.0,0.9999979,,-189.83054,726.6244,1.0,262.34866,9.999999,100,2772.8053719997406,1825382,1.6109092e-05,1.135619,1.0,100.0,0.99993896,1,301,1.0000305,73.69,30100,-622834.9,9.999999,1609.2788,100.0,726.6244017097866,1.0,596806.75
-214.72873,1.0502653,-616217.1,1.0026307,,-214.72873,707.1203,1.0,286.69928,9.999999,100,2781.3870389461517,1832556,0.1008856,1.135619,1.0,100.0,0.65414697,1,302,1.2488574,71.74,30200,-605939.56,9.999999,1839.3296,100.0,707.1202434653562,1.0,571093.7
-254.93077,1.0000132,-740132.25,1.0,,-254.93077,765.32306,1.0,334.95273,10.0,100,2803.3443233966827,1840312,,1.135619,1.0,100.0,1.0,1,303,1.0,77.56,30300,-740132.25,10.0,2049.5762,100.0,765.3231011733951,1.0,697912.75
-188.72946,1.0000128,-683456.56,1.0000001,,-188.72946,737.63025,1.0,333.67932,10.0,100,2807.6308722496033,1847791,5.512112e-06,1.135619,1.0,100.0,0.9999695,1,304,1.0000153,74.79,30400,-683456.56,10.0,1669.5996,100.0,737.630302651421,1.0,655440.3
-172.46909,1.0000124,-622668.0,0.99999315,19.973347,-172.46909,721.11993,1.0,283.46924,9.999999,100,2812.365236759186,1855105,1.989306e-05,1.135619,1.0,100.0,0.99993896,1,305,1.0000458,73.14,30500,-622663.2,9.999999,1489.5413,100.0,721.1199452136312,1.0,600363.94
-178.1103,1.000013,-661882.75,0.9999974,9.9812,-178.1103,751.8377,1.0,271.51776,10.0,100,2820.045105934143,1862726,1.49280495e-05,1.135619,1.0,100.0,0.99993896,1,306,1.0000305,76.21,30600,-661879.75,10.0,1509.5032,100.0,751.8376758931288,1.0,638978.8
-245.45152,1.0000137,-748887.56,0.99999803,9.979753,-245.45152,773.30023,1.0,325.8758,9.999999,100,2827.087609767914,1870562,8.519395e-06,1.135619,1.0,100.0,0.9999695,1,307,1.0000153,78.36,30700,-748884.4,9.999999,2108.9065,100.0,773.3002931165008,1.0,704185.1
-313.34387,1.0000129,-761396.9,0.9999994,39.95131,-313.34387,751.81006,1.0,346.72797,10.0,100,2832.0540628433228,1878183,8.382744e-06,1.135619,1.0,100.0,0.9999695,1,308,1.0000305,76.21,30800,-761395.4,10.0,2749.1274,100.0,751.8100222855147,1.0,685437.1
-183.93529,1.0000124,-626908.8,0.9999988,9.980768,-183.93529,716.0238,1.0,296.9539,10.0,100,2837.4187886714935,1885446,7.762749e-06,1.135619,1.0,100.0,0.9999695,1,309,1.0000153,72.63,30900,-626907.6,10.0,1609.5444,100.0,716.0238589530851,1.0,600870.6
-155.89067,1.002649,-551400.4,0.99819165,,-155.89067,679.43884,1.0,270.27478,9.999999,100,2842.4802033901215,1892343,0.035075016,1.135619,1.0,100.0,0.93024117,1,310,1.1580396,68.97,31000,-548639.9,9.999999,1289.6106,100.0,679.4388166445428,1.0,531903.0
-189.0472,1.0000113,-640553.1,0.99999803,9.982161,-189.0472,723.5167,1.0,300.65466,10.0,100,2861.448328256607,1899681,1.5550344e-05,1.1357865,1.0,100.0,0.99993896,1,311,1.0000305,73.38,31100,-640549.9,10.0,1629.4016,100.0,723.5167810549673,1.0,613866.5
-203.91351,1.0000118,-707812.2,0.99999845,,-203.91351,748.02045,1.0,336.37738,10.0,100,2866.5797843933105,1907264,8.698619e-06,1.1357865,1.0,100.0,0.9999695,1,312,1.0000305,75.83,31200,-707810.2,10.0,1869.5327,100.0,748.0204863503333,1.0,672682.4
-240.70734,1.0000118,-747423.9,0.9999994,9.979727,-240.70734,754.4294,1.0,363.07394,10.0,100,2873.0355343818665,1914911,7.909498e-06,1.1357865,1.0,100.0,0.9999695,1,313,1.0000305,76.47,31300,-747422.1,10.0,2149.5244,100.0,754.4293562558648,1.0,700984.5
-239.66153,1.0000112,-651219.94,0.9999995,,-239.66153,711.4393,1.0,324.49768,10.0,100,2879.0613298416138,1922128,5.276112e-06,1.1357865,1.0,100.0,0.9999695,1,314,1.0000305,72.17,31400,-651219.75,10.0,1989.3673,100.0,711.439247079776,1.0,611444.3
-189.6593,1.0000113,-630892.56,0.99999946,,-189.6593,723.41235,1.0,283.23022,9.999999,100,2884.960412979126,1929465,5.9346e-06,1.1357865,1.0,100.0,0.99998474,1,315,1.0000153,73.37,31500,-630892.44,9.999999,1649.5625,100.0,723.4123221246128,1.0,603544.6
-236.97278,1.0000114,-706497.9,1.0,29.95861,-236.97278,744.8152,1.0,324.52695,10.0,100,2890.5199012756348,1937016,,1.1357865,1.0,100.0,1.0,1,316,1.0,75.51,31600,-706497.9,10.0,2149.362,100.0,744.8151077916032,1.0,660067.3
-182.78058,1.0000118,-664299.6,1.0000001,129.9082,-182.78058,757.8295,1.0,257.83582,10.0,100,2895.6146471500397,1944697,1.3350951e-05,1.1357865,1.0,100.0,0.9999695,1,317,1.0000381,76.81,31700,-664299.3,10.0,1529.597,100.0,757.8295089416938,1.0,640784.6
-170.49875,1.00001,-520394.72,0.9999974,19.964834,-170.49875,650.04944,1.0,272.61017,10.0,100,2900.7071185112,1951300,8.289975e-06,1.1357865,1.0,100.0,0.9999695,1,318,1.0000153,66.03,31800,-520392.47,10.0,1529.5784,100.0,650.0494912063858,1.0,496878.38
-155.76149,1.0000113,-610703.7,0.9999991,9.980739,-155.76149,720.9331,1.0,265.91516,9.999998,100,2907.734560251236,1958612,1.06216685e-05,1.1357865,1.0,100.0,0.9999695,1,319,1.0000305,73.12,31900,-610702.94,9.999998,1419.387,100.0,720.9331659943397,1.0,590454.75
-201.52356,1.0000111,-654172.7,0.99999994,,-201.52356,718.02435,1.0,324.56116,10.0,100,2915.0349729061127,1965895,8.182387e-06,1.1357865,1.0,100.0,0.9999695,1,320,1.0000305,72.83,32000,-654172.2,10.0,1819.5258,100.0,718.0244427809447,1.0,620898.5
-169.11,1.000011,-638071.0,0.9999994,,-169.11,722.93005,1.0,306.64874,10.0,100,2921.6484134197235,1973227,4.284177e-06,1.1357865,1.0,100.0,0.9999695,1,321,1.0000153,73.32,32100,-638070.2,10.0,1459.5243,100.0,722.9301287419163,1.0,616660.6
-162.80011,1.0548351,-603618.9,0.98856246,9.9859915,-162.80011,720.73334,1.0,256.62418,10.0,100,2927.840289592743,1980537,0.12071438,1.1357865,1.0,100.0,0.7285188,1,322,1.4400383,73.1,32200,-591609.0,10.0,1349.6125,100.0,720.7333348741315,1.0,572807.5
-252.18187,0.99999666,-726519.8,0.99999785,,-252.18187,748.5263,1.0,347.9881,10.0,100,2936.3187985420227,1988125,1.2860201e-05,1.1357388,1.0,100.0,0.9999695,1,323,1.0000305,75.88,32300,-726514.9,10.0,2119.109,100.0,748.5263738420347,1.0,681382.5
-161.67755,0.99997795,-608000.75,1.0000014,,-161.67755,718.61444,1.0,264.35886,10.0,100,2943.5535275936127,1995414,1.4379625e-05,1.1357388,1.0,100.0,0.9999695,1,324,1.0000458,72.89,32400,-608000.25,10.0,1469.6799,100.0,718.6144844071373,1.0,586292.06
-204.71216,1.000001,-736939.75,1.0,9.982606,-204.71216,775.70703,1.0,325.8748,10.0,100,2948.7507207393646,2003274,6.008148e-06,1.1357388,1.0,100.0,0.99998474,1,325,1.0000153,78.6,32500,-736939.6,10.0,1699.369,100.0,775.7069815244944,1.0,707915.56
-184.83124,1.023427,-671887.2,0.99485695,29.962053,-184.83124,757.921,1.0,270.1856,10.0,100,2954.6435289382935,2010956,0.07584065,1.1357388,1.0,100.0,0.82752514,1,326,1.2268906,76.82,32600,-666685.1,10.0,1559.493,100.0,757.9210313004774,1.0,641957.75
-192.37915,1.0000135,-679847.1,1.0,,-192.37915,745.22906,1.0,308.40027,10.0,100,2967.004898548126,2018511,,1.1355548,1.0,100.0,1.0,1,327,1.0,75.55,32700,-679847.1,10.0,1709.4645,100.0,745.2289951510339,1.0,650477.0
-179.4913,1.0000122,-598824.1,1.0,,-179.4913,672.1309,1.0,347.41632,10.0,100,2970.8452541828156,2025335,,1.1355548,1.0,100.0,1.0,1,328,1.0,68.24,32800,-598824.1,10.0,1619.6824,100.0,672.1309325203686,1.0,572458.1
-204.53743,1.0000132,-679018.7,1.0,19.96808,-204.53743,746.4272,1.0,296.41763,10.0,100,2975.4751839637756,2032902,,1.1355548,1.0,100.0,1.0,1,329,1.0,75.67,32900,-679018.7,10.0,1839.3218,100.0,746.4272073856588,1.0,645017.0
-201.42506,1.0000126,-599034.25,1.0,9.979272,-201.42506,694.9391,1.0,293.895,10.0,100,2979.9868671894073,2039954,,1.1355548,1.0,100.0,1.0,1,330,1.0,70.52,33000,-599034.25,10.0,1719.6068,100.0,694.939162693849,1.0,569314.6
-169.85748,0.99999833,-642670.06,0.9999976,,-169.85748,724.32336,1.0,308.90985,10.0,100,2984.2871301174164,2047300,9.752405e-06,1.1355548,1.0,100.0,0.9999695,1,331,1.0000305,73.46,33100,-642667.56,10.0,1499.571,100.0,724.3233128796984,1.0,620067.2
-192.86342,0.99999213,-588602.3,0.9999987,,-192.86342,680.63556,1.0,317.64258,10.0,100,2989.1993255615234,2054209,6.202046e-06,1.1355548,1.0,100.0,0.9999695,1,332,1.0000153,69.09,33200,-588600.75,10.0,1559.4343,100.0,680.6355733699509,1.0,564160.0
-167.41843,0.9999902,-659238.56,1.0000005,,-167.41843,737.62427,1.0,308.0459,10.0,100,2996.4789140224457,2061688,1.1838053e-05,1.1355548,1.0,100.0,0.9999695,1,333,1.0000458,74.79,33300,-659237.9,10.0,1419.6914,100.0,737.6242762677737,1.0,638981.2
-274.43268,0.9999981,-755058.4,1.0,,-274.43268,739.1252,1.0,378.73187,10.0,100,3002.1179008483887,2069182,,1.1355547,1.0,100.0,1.0,1,334,1.0,74.94,33400,-755058.4,10.0,2549.2585,100.0,739.1251798902226,1.0,689743.9
-176.74867,0.99999785,-571714.8,0.9999988,,-176.74867,686.1396,1.0,275.42105,9.999999,100,3006.8626930713654,2076146,1.6183056e-05,1.1355547,1.0,100.0,0.9999695,1,335,1.0000458,69.64,33500,-571712.56,9.999999,1579.396,100.0,686.1395974668554,1.0,546642.0
-195.46031,0.99999785,-743791.75,0.9999998,,-195.46031,760.3074,1.0,363.43335,10.0,100,3014.3727672100067,2083852,2.407939e-06,1.1355547,1.0,100.0,0.99998474,1,336,1.0000153,77.06,33600,-743791.7,10.0,1829.5372,100.0,760.3073768008476,1.0,710151.06
-288.46765,0.99999785,-807501.5,0.9999992,,-288.46765,792.6076,1.0,336.0515,9.999999,100,3020.0386023521423,2091881,3.97525e-06,1.1355547,1.0,100.0,0.99998474,1,337,1.0000153,80.29,33700,-807500.9,9.999999,2569.2678,100.0,792.6076640593224,1.0,741157.0
-193.98482,1.0444797,-643391.06,0.9960757,9.982096,-193.98482,724.03534,1.0,303.0188,9.999998,100,3026.81076836586,2099224,0.117520824,1.1355547,1.0,100.0,0.6284058,1,338,1.3486276,73.43,33800,-631064.6,9.999998,1649.4402,100.0,724.0352857281829,1.0,603119.56
-213.11029,1.0000118,-660854.3,0.9999965,,-213.11029,713.52905,1.0,341.49847,9.999999,100,3043.388931274414,2106462,1.5641326e-05,1.135545,1.0,100.0,0.99993896,1,339,1.0000305,72.38,33900,-660849.75,9.999999,1869.0435,100.0,713.5290401775127,1.0,625740.3
-231.7872,1.0000114,-644992.0,1.0,,-231.7872,702.0389,1.0,331.54645,9.999999,100,3052.4594728946686,2113585,,1.135545,1.0,100.0,1.0,1,340,1.0,71.23,34000,-644992.0,9.999999,2049.3562,100.0,702.0388363952075,1.0,602781.56
-174.40005,1.0000124,-654363.3,1.0,,-174.40005,739.51685,1.0,292.36346,10.0,100,3056.8657920360565,2121083,,1.135545,1.0,100.0,1.0,1,341,1.0,74.98,34100,-654363.3,10.0,1479.5701,100.0,739.5168906495602,1.0,632361.6
-224.79187,1.0000118,-698697.75,0.99999994,,-224.79187,727.92163,1.0,356.4058,9.999999,100,3061.6296236515045,2128465,5.2308974e-06,1.135545,1.0,100.0,0.9999695,1,342,1.0000153,73.82,34200,-698697.25,9.999999,2039.4321,100.0,727.921708270436,1.0,656894.6
-178.91757,1.0000125,-668374.1,1.0,19.96456,-178.91757,747.0281,1.0,285.10803,9.999999,100,3068.6032366752625,2136038,,1.135545,1.0,100.0,1.0,1,343,1.0,75.73,34300,-668374.1,9.999999,1699.7327,100.0,747.0280937515242,1.0,639337.5
-228.04146,1.000012,-666003.8,0.9999974,9.980571,-228.04146,737.8314,1.0,283.94086,9.999998,100,3073.2919778823853,2143519,9.57042e-06,1.135545,1.0,100.0,0.9999695,1,344,1.0000305,74.81,34400,-666000.94,9.999998,2019.4194,100.0,737.8313816960107,1.0,625014.7
-167.47507,1.0444931,-643851.2,1.0031898,9.979415,-167.47507,733.3193,1.0,289.4637,10.0,100,3079.906099796295,2150955,0.117201336,1.135545,1.0,100.0,0.78414285,1,345,1.5000329,74.36,34500,-633200.6,10.0,1489.7305,100.0,733.3192253030612,1.0,610405.06
-168.891,1.0000123,-694973.56,0.99999833,,-168.891,766.7177,1.0,286.9882,10.0,100,3092.9895102977753,2158725,6.525704e-06,1.1355733,1.0,100.0,0.9999695,1,346,1.0000153,77.7,34600,-694972.25,10.0,1569.4293,100.0,766.7177199608768,1.0,670216.94
-191.97562,1.0000113,-627246.0,0.9999997,,-191.97562,708.738,1.0,312.92178,9.999999,100,3099.1110327243805,2165915,3.5069622e-06,1.1355733,1.0,100.0,0.99998474,1,347,1.0000153,71.9,34700,-627245.94,9.999999,1639.5431,100.0,708.7379082234469,1.0,600229.4
-187.30194,1.0000122,-687922.25,1.0000004,19.960281,-187.30194,757.82166,1.0,302.2018,10.0,100,3105.7396969795227,2173596,3.6348014e-05,1.1355733,1.0,100.0,0.9998779,1,348,1.0000916,76.81,34800,-687917.0,10.0,1489.658,100.0,757.8215920505537,1.0,665614.25
-192.56952,1.0000116,-606571.06,1.0,19.967,-192.56952,706.72687,1.0,282.431,10.0,100,3114.974865913391,2180766,,1.1355733,1.0,100.0,1.0,1,349,1.0,71.7,34900,-606571.06,10.0,1649.3564,100.0,706.7268259597014,1.0,579230.06
-188.65729,1.0000014,-586973.56,0.999995,,-188.65729,678.3348,1.0,314.8842,9.999998,100,3119.6186912059784,2187652,1.5335116e-05,1.1355733,1.0,100.0,0.9999542,1,350,1.0000305,68.86,35000,-586968.9,9.999998,1659.6536,100.0,678.3347809933111,1.0,559285.56
-180.86969,0.9999893,-616213.94,0.999997,,-180.86969,708.2353,1.0,300.29492,10.0,100,3125.802246570587,2194837,9.767188e-05,1.1355733,1.0,100.0,0.9997559,1,351,1.0002443,71.85,35100,-616206.0,10.0,1559.4034,100.0,708.2352753650025,1.0,591766.25
-208.79517,0.9999888,-657591.2,0.9999965,,-208.79517,717.12195,1.0,333.92792,9.999999,100,3137.943954706192,2202111,2.1074999e-05,1.1355733,1.0,100.0,0.99993896,1,352,1.0000458,72.74,35200,-657585.94,9.999999,1779.3291,100.0,717.1219332705134,1.0,625766.5
-196.43773,0.99998856,-653619.06,1.0,,-196.43773,730.21436,1.0,298.82092,10.0,100,3144.4435997009277,2209516,,1.1355733,1.0,100.0,1.0,1,353,1.0,74.05,35300,-653619.06,10.0,1759.4412,100.0,730.2143547935639,1.0,622506.94
-153.53754,0.9999895,-574074.44,0.99999976,,-153.53754,680.6487,1.0,301.3708,10.0,100,3149.1002526283264,2216425,3.6517758e-06,1.1355733,1.0,100.0,0.99998474,1,354,1.0000153,69.09,35400,-574074.06,10.0,1409.5186,100.0,680.6486764780344,1.0,554106.6
-153.91426,1.073622,-571963.0,0.99346125,,-153.91426,689.7377,1.0,284.6562,10.0,100,3154.9014678001404,2223425,0.15807745,1.1355733,1.0,100.0,0.6506231,1,355,1.4722772,70.0,35500,-550539.3,10.0,1229.6235,100.0,689.7376878991215,1.0,534793.94
-195.12538,0.99999666,-683936.0,1.0,,-195.12538,741.5287,1.0,328.68613,10.0,100,3169.5902228355408,2230943,,1.1356778,1.0,100.0,1.0,1,356,1.0,75.18,35600,-683936.0,10.0,1609.5421,100.0,741.5286602861587,1.0,657899.25
-268.1712,0.99999666,-775951.25,1.0,,-268.1712,774.6245,1.0,349.06293,9.999999,100,3173.9944689273834,2238792,3.6787608e-06,1.1356778,1.0,100.0,0.99998474,1,357,1.0000153,78.49,35700,-775951.25,9.999999,2319.3132,100.0,774.6245997138831,1.0,721888.2
-187.27382,1.0387481,-568676.94,0.9951683,,-187.27382,681.03674,1.0,282.4667,10.0,100,3178.052842617035,2245705,0.11471511,1.1356778,1.0,100.0,0.7095391,1,358,1.3601179,69.13,35800,-559250.9,10.0,1579.6445,100.0,681.0367307337204,1.0,533691.1
-251.7394,1.0000036,-709024.3,1.0000005,9.981155,-251.7394,727.4224,1.0,352.72263,9.999999,100,3190.531317472458,2253082,9.685195e-06,1.1356069,1.0,100.0,0.9999695,1,359,1.0000305,73.77,35900,-709023.3,9.999999,2349.2502,100.0,727.4224398222203,1.0,653555.44
-198.0315,0.9999912,-692669.2,0.99999887,,-198.0315,738.0327,1.0,342.87598,10.0,100,3196.0270512104034,2260565,8.705797e-06,1.1356069,1.0,100.0,0.9999695,1,360,1.0000305,74.83,36000,-692667.25,10.0,1739.5586,100.0,738.0327156102013,1.0,662254.3
-190.86562,0.9999906,-743479.06,1.0,,-190.86562,779.90594,1.0,326.39536,10.0,100,3201.2149591445923,2268467,,1.1356069,1.0,100.0,1.0,1,361,1.0,79.02,36100,-743479.06,10.0,1689.6191,100.0,779.9059317494488,1.0,714787.25
-205.6372,1.0725571,-710968.4,0.9879134,9.979861,-205.6372,755.9105,1.0,326.5939,9.999999,100,3205.709635257721,2276129,0.14356391,1.1356069,1.0,100.0,0.51318735,1,362,1.5169971,76.62,36200,-687540.5,9.999999,1809.3995,100.0,755.910563321928,1.0,653463.5
-204.21832,0.99999225,-656944.5,0.9999994,,-204.21832,716.2258,1.0,329.3239,10.0,100,3221.080109834671,2283394,8.985724e-06,1.1354805,1.0,100.0,0.9999695,1,363,1.0000305,72.65,36300,-656943.8,10.0,1879.7067,100.0,716.225838329213,1.0,621433.0
-216.4324,0.9999912,-643141.1,1.0000017,29.95263,-216.4324,716.2252,1.0,306.44543,9.999999,100,3226.5612115859985,2290659,8.26773e-06,1.1354805,1.0,100.0,0.9999695,1,364,1.0000153,72.65,36400,-643141.1,9.999999,1899.2667,100.0,716.2252695735326,1.0,606887.44
-197.97838,1.0000024,-742143.94,0.9999994,,-197.97838,752.3167,1.0,376.04633,9.999999,100,3230.64262843132,2298285,4.6218165e-06,1.1354805,1.0,100.0,0.99998474,1,365,1.0000153,76.26,36500,-742143.6,9.999999,1859.5265,100.0,752.3167352667759,1.0,707391.0
-219.7026,1.0000111,-771471.9,0.99999595,,-219.7026,785.81537,1.0,337.90805,9.999999,100,3236.924242734909,2306246,8.525756e-06,1.1354805,1.0,100.0,0.9999695,1,366,1.0000153,79.61,36600,-771468.56,9.999999,1989.59,100.0,785.8154348911141,1.0,731684.25
-201.25128,0.99999547,-713854.44,1.0,,-201.25128,758.72656,1.0,325.02737,9.999999,100,3244.058829307556,2313936,,1.1354804,1.0,100.0,1.0,1,367,1.0,76.9,36700,-713854.44,9.999999,1799.5155,100.0,758.7265705665814,1.0,681308.8
-218.89417,0.9999956,-732412.06,1.0,9.980571,-218.89417,749.52325,1.0,369.12793,10.0,100,3248.0031881332397,2321534,,1.1354804,1.0,100.0,1.0,1,368,1.0,75.98,36800,-732412.06,10.0,1849.3076,100.0,749.5231774691026,1.0,698040.44
-196.13968,0.9999957,-691897.56,0.9999974,,-196.13968,744.71967,1.0,333.54993,10.0,100,3252.588708639145,2329084,1.3443621e-05,1.1354804,1.0,100.0,0.9999695,1,369,1.0000305,75.5,36900,-691895.0,10.0,1609.4814,100.0,744.7196375617928,1.0,665860.25
-235.50189,0.999995,-794026.7,0.99999964,199.88461,-235.50189,818.8968,1.0,291.96606,9.999999,100,3259.962637901306,2337376,1.2919406e-05,1.1354804,1.0,100.0,0.9999695,1,370,1.0000305,82.92,37000,-794023.25,9.999999,1949.337,100.0,818.8968536128938,1.0,755832.75
-228.96097,0.99999535,-735686.2,1.0000002,,-228.96097,757.7173,1.0,353.42444,9.999999,100,3265.311017513275,2345056,6.605701e-06,1.1354804,1.0,100.0,0.9999695,1,371,1.0000305,76.8,37100,-735686.0,9.999999,1909.4032,100.0,757.7173592336543,1.0,699044.2
-193.27066,0.9999956,-662570.5,1.0,,-193.27066,723.0199,1.0,330.2418,9.999999,100,3271.0909090042114,2352389,7.0069104e-06,1.1354804,1.0,100.0,0.9999695,1,372,1.0000153,73.33,37200,-662570.25,9.999999,1749.2551,100.0,723.0199793867819,1.0,631817.25
-217.24872,0.99999535,-715857.8,1.0,319.9194,-217.24872,769.4151,1.0,290.6469,10.0,100,3279.146417617798,2360186,,1.1354804,1.0,100.0,1.0,1,373,1.0,77.97,37300,-715857.8,10.0,1979.5269,100.0,769.4151286911548,1.0,676475.25
-252.5406,0.99999535,-784427.25,1.0,,-252.5406,769.5106,1.0,376.06607,10.0,100,3283.880346059799,2367984,,1.1354804,1.0,100.0,1.0,1,374,1.0,77.98,37400,-784427.25,10.0,2249.4485,100.0,769.5105958794534,1.0,733572.25
-200.40991,0.9999957,-670495.9,1.0,,-200.40991,742.4221,1.0,290.13452,9.999999,100,3288.272524833679,2375511,,1.1354804,1.0,100.0,1.0,1,375,1.0,75.27,37500,-670495.9,9.999999,1869.5228,100.0,742.4221543190653,1.0,635368.7
-222.82199,0.99999535,-685442.25,1.0,,-222.82199,729.3182,1.0,346.2785,9.999999,100,3292.6062803268433,2382907,,1.1354804,1.0,100.0,1.0,1,376,1.0,73.96,37600,-685442.25,9.999999,1829.2092,100.0,729.3181764232446,1.0,651813.7
-209.55331,0.99999535,-692784.0,1.0,,-209.55331,733.11743,1.0,343.37173,9.999999,100,3297.711818933487,2390341,,1.1354804,1.0,100.0,1.0,1,377,1.0,74.34,37700,-692784.0,9.999999,1929.5419,100.0,733.1173351480737,1.0,655365.2
