ReturnStepMax,InitialBound,ReturnStepMaxmin,InitialReturnStd,TimestepsSoFar,ReturnMeanIW,EmpiricalD2Harmonic,EmpiricalD2Arithmetic,MinBehavPdf,MinIW,StdIW,DivergenceHarmonic,Inner Iteration,InitialReturnMin,MinTargetPdf,MeanEntropy,ESSRenyiHarmonic,MaxIW,EpRewMean,MeanD2-0,MeanIW,Iteration,InitialReturnMax,EpLenMean,EpThisIter,Bound,ESSRenyiArithmetic,InitialReturnMean,EpisodesSoFar,TimeElapsed
9.999999,-469119.38,9.999999,333.55414,2309312,453678.62,1.0,1.0,-133.78113,1.0,,0.9999912,1,,-133.78113,1.1207232,100.0,1.0,585.1668579722553,1.0,1.0,382,1239.4932,59.54,100,-469119.38,100.0,585.1668,38200,6351.031831026077
10.0,-623695.2,10.0,367.99146,2316176,592578.6,1.0,1.0,-206.90173,0.9999695,5.378242e-06,0.9999901,1,,-206.90173,1.1207232,100.0,1.0000153,676.1375631170388,1.0,0.999999,383,1759.5369,68.64,100,-623694.1,100.0,676.1376,38300,6361.238691806793
9.999999,-559225.4,9.999999,330.6911,2322736,526322.0,1.0,1.0,-207.19582,0.9999695,6.401561e-06,0.9999902,1,,-207.19582,1.1207232,100.0,1.0000153,645.7298060350965,1.0,0.9999986,384,1809.3389,65.6,100,-559223.8,100.0,645.7298,38400,6376.772039413452
9.999999,-586390.4,9.999999,319.67532,2329593,558385.9,1.0,1.0,-189.45242,1.0,,0.99998987,1,19.962788,-189.45242,1.1207232,100.0,1.0,675.421052667717,1.0,1.0,385,1669.2593,68.57,100,-586390.4,100.0,675.4211,38500,6389.606345653534
10.0,-732081.0,10.0,384.16962,2337158,704410.56,1.0,1.0,-194.30191,0.9999695,6.7165097e-06,0.9999888,1,9.980126,-194.30191,1.1207232,100.0,1.0000305,746.2069326368533,1.0,0.99999964,386,1659.2596,75.65,100,-732080.5,100.0,746.207,38600,6400.430562257767
10.0,-602897.8,10.0,348.23636,2344020,578141.06,1.0,1.0,-174.47153,0.99999905,9.536743e-08,0.99998975,1,9.985256,-174.47153,1.1207232,100.0,1.0,675.9234172246851,1.0,1.0,387,1569.4836,68.62,100,-602897.8,100.0,675.92334,38700,6410.5663640499115
10.0,-483887.53,10.0,315.22986,2350165,464479.53,1.0,1.0,-162.38174,0.9999237,2.0058673e-05,0.9999945,1,,-162.38174,1.1207232,100.0,1.000061,604.2450384584553,1.0,0.9999979,388,1389.5483,61.45,100,-483885.2,100.0,604.24506,38800,6420.962100505829
10.0,-664578.3,10.0,377.46722,2357262,631681.2,1.0,1.0,-203.61371,0.9999695,7.896435e-06,0.9999969,1,,-203.61371,1.1207232,100.0,1.0000153,699.4302190841495,1.0,0.99999696,389,1809.1273,70.97,100,-664575.44,100.0,699.43024,38900,6435.543849468231
9.999999,-634737.44,9.999999,394.18027,2364038,588818.6,1.0,1.0,-215.64954,0.6921832,0.109128125,1.0360974,1,,-215.64954,1.1207232,100.0,1.443118,667.3454397213314,1.0,1.0113003,390,1839.5386,67.76,100,-623436.5,100.0,667.34546,39000,6456.7553679943085
10.0,-733533.6,10.0,409.62686,2371350,687526.8,1.0,1.0,-235.84239,1.0,,1.0000081,1,9.980061,-235.84239,1.1207875,100.0,1.0,720.9248779848724,1.0,1.0,391,2139.5332,73.12,100,-733533.6,100.0,720.9249,39100,6484.535668373108
10.0,-683622.6,10.0,385.09146,2378498,644645.1,1.0,1.0,-220.98312,0.99998474,5.8134547e-06,1.0000081,1,9.979999,-220.98312,1.1207875,100.0,1.0000305,704.52135761646,1.0,0.9999989,392,1969.2971,71.48,100,-683622.0,100.0,704.5213,39200,6497.958781242371
10.0,-619420.2,10.0,376.3362,2385191,575963.75,1.0,1.0,-245.69876,0.9999695,6.878159e-06,1.0000075,1,,-245.69876,1.1207875,100.0,1.0000153,659.0413930623176,1.0,0.99999917,393,2079.3674,66.93,100,-619419.44,100.0,659.0414,39300,6510.4096801280975
10.0,-636152.9,10.0,359.70468,2392234,611077.5,1.0,1.0,-181.2639,1.0,,1.000008,1,,-181.2639,1.1207875,100.0,1.0,694.0389242904042,1.0,1.0,394,1579.5442,70.43,100,-636152.9,100.0,694.0389,39400,6524.429737091064
10.0,-616412.06,10.0,341.34412,2399123,577048.44,1.0,1.0,-221.0986,1.0,,1.0000077,1,9.980144,-221.0986,1.1207875,100.0,1.0,678.6255801359642,1.0,1.0,395,1979.0447,68.89,100,-616412.06,100.0,678.62555,39500,6536.695579528809
9.999997,-685852.44,9.999997,331.70755,2406623,657167.7,1.0,1.0,-180.39664,0.99998474,5.156956e-06,1.0000083,1,,-180.39664,1.1207875,100.0,1.0000153,739.6877747438161,1.0,0.9999994,396,1689.3973,75.0,100,-685852.25,100.0,739.6878,39600,6550.385803222656
10.0,-614327.5,10.0,346.08,2413573,588611.2,1.0,1.0,-157.88481,0.99998474,3.8623994e-06,1.000008,1,,-157.88481,1.1207875,100.0,1.0000153,684.7189952038076,1.0,0.9999997,397,1599.596,69.5,100,-614327.25,100.0,684.719,39700,6568.805260419846
9.999999,-640806.9,9.999999,382.15054,2420345,590856.5,1.0,1.0,-249.46072,1.0,,1.0000077,1,,-249.46072,1.1207875,100.0,1.0,666.9463963774823,1.0,1.0,398,2229.3447,67.72,100,-640806.9,100.0,666.9464,39800,6581.246122837067
10.0,-593074.5,10.0,345.66974,2427025,552096.44,1.0,1.0,-238.89247,0.9999695,6.867821e-06,1.0000076,1,,-238.89247,1.1207875,100.0,1.0000305,657.7306959863528,1.0,0.9999994,399,2019.1995,66.8,100,-593073.6,100.0,657.7307,39900,6593.789396047592
10.0,-543498.5,10.0,327.83386,2433562,521493.53,1.0,1.0,-154.6778,0.9998779,3.7361056e-05,1.0000073,1,,-154.6778,1.1207875,100.0,1.0001068,643.4467617749881,1.0,0.999995,400,1479.5063,65.37,100,-543493.25,100.0,643.4468,40000,6611.140101671219
9.999998,-696960.25,9.999998,395.73685,2440590,636183.06,1.0,1.0,-252.51965,0.99998474,2.698478e-06,1.0000081,1,,-252.51965,1.1207875,100.0,1.0,692.513989235829,1.0,0.99999946,401,2459.106,70.28,100,-696960.0,100.0,692.514,40100,6632.145238161087
9.999999,-816837.9,9.999999,397.93448,2448491,766435.44,1.0,1.0,-229.95016,0.99998474,3.9460256e-06,1.0000088,1,,-229.95016,1.1207875,100.0,1.0000153,779.7974313183898,1.0,0.99999964,402,2239.4,79.01,100,-816837.44,100.0,779.7975,40200,6648.035677909851
9.999999,-584713.4,9.999999,382.9266,2454973,553601.3,1.0,1.0,-195.24805,0.9999695,4.4677886e-06,1.0000073,1,9.979274,-195.24805,1.1207875,100.0,1.0000153,637.9414632806667,1.0,0.9999993,403,1759.4124,64.82,100,-584712.7,100.0,637.94147,40300,6663.697341680527
10.0,-517250.2,10.0,353.07404,2461182,497566.97,1.0,1.0,-158.52747,1.0,,1.000007,1,9.980185,-158.52747,1.1207875,100.0,1.0,610.660044705208,1.0,1.0,404,1399.4459,62.09,100,-517250.2,100.0,610.66003,40400,6685.020294904709
10.0,-581253.6,10.0,362.98734,2467640,535686.0,1.0,1.0,-238.41705,1.0,,1.0000069,1,,-238.41705,1.1207875,100.0,1.0,635.5518859703192,1.0,1.0,405,2129.297,64.58,100,-581253.6,100.0,635.5519,40500,6697.201177120209
10.0,-674902.3,10.0,391.86877,2474592,622685.1,1.0,1.0,-244.36746,0.9999695,5.297187e-06,1.0000077,1,,-244.36746,1.1207875,100.0,1.0000153,684.9270309213749,1.0,0.9999993,406,2279.3477,69.52,100,-674901.3,100.0,684.927,40600,6708.042730093002
9.999998,-571631.94,9.999998,335.51508,2481260,543624.44,1.0,1.0,-188.31891,0.9999695,5.9206586e-06,1.0000076,1,,-188.31891,1.1207875,100.0,1.0000153,656.547544049705,1.0,0.99999976,407,1669.3225,66.68,100,-571631.3,100.0,656.5475,40700,6722.721228599548
10.0,-602469.94,10.0,375.0129,2487939,573094.25,1.0,1.0,-198.29776,0.9999542,1.5246393e-05,1.0000075,1,,-198.29776,1.1207875,100.0,1.000061,657.6184091370877,1.0,0.99999815,408,1709.5596,66.79,100,-602467.56,100.0,657.61835,40800,6745.894401788712
10.0,-599113.4,10.0,367.24258,2494671,574354.25,1.0,1.0,-188.44962,0.99998474,1.8629098e-06,1.0000076,1,,-188.44962,1.1207875,100.0,1.0000076,662.9383200991385,1.0,0.9999998,409,1569.5504,67.32,100,-599113.3,100.0,662.9383,40900,6765.427369356155
10.0,-557418.3,10.0,395.3295,2500865,527351.25,1.0,1.0,-182.99043,0.9999695,8.383635e-06,1.0000069,1,,-182.99043,1.1207875,100.0,1.0000229,609.1537073164387,1.0,0.9999988,410,1729.5637,61.94,100,-557415.94,100.0,609.1537,41000,6778.874774217606
10.0,-585002.1,10.0,307.74893,2507767,556987.3,1.0,1.0,-180.953,1.0,,1.0000077,1,,-180.953,1.1207875,100.0,1.0,679.9102594059209,1.0,1.0,411,1669.5588,69.02,100,-585002.1,100.0,679.9102,41100,6799.997225284576
10.0,-612091.25,10.0,362.7596,2514529,575067.3,1.0,1.0,-210.65417,0.99998474,2.2604545e-06,1.0000076,1,,-210.65417,1.1207875,100.0,1.000001,665.9377097300079,1.0,0.99999964,412,1919.3228,67.62,100,-612091.0,100.0,665.9377,41200,6815.205552816391
10.0,-625459.2,10.0,392.5195,2521106,573247.0,1.0,1.0,-261.06055,1.0,,1.0000074,1,,-261.06055,1.1207875,100.0,1.0,647.4376578122797,1.0,1.0,413,2279.2607,65.77,100,-625459.2,100.0,647.4376,41300,6830.93958735466
10.0,-570603.56,10.0,326.7079,2527847,547410.1,1.0,1.0,-172.6525,0.99998474,2.8516945e-06,1.0000075,1,9.979935,-172.6525,1.1207875,100.0,1.0000153,663.8314668684793,1.0,0.9999998,414,1519.1113,67.41,100,-570603.44,100.0,663.8315,41400,6843.8216025829315
10.0,-565747.06,10.0,304.94214,2534611,536723.8,1.0,1.0,-189.49756,1.0,,1.0000076,1,9.985406,-189.49756,1.1207875,100.0,1.0,666.1336882486999,1.0,1.0,415,1699.3429,67.64,100,-565747.06,100.0,666.13367,41500,6858.166951179504
9.999999,-578775.44,9.999999,343.3111,2541280,549053.7,1.0,1.0,-186.29689,0.99998474,2.6387024e-06,1.0000074,1,9.979347,-186.29689,1.1207875,100.0,1.0000153,656.6514934567223,1.0,1.0000001,416,1719.6694,66.69,100,-578775.44,100.0,656.65155,41600,6870.622013092041
9.999999,-559409.1,9.999999,320.73376,2547921,530381.5,1.0,1.0,-179.26843,1.0,,1.0000075,1,,-179.26843,1.1207875,100.0,1.0,653.8435212981518,1.0,1.0,417,1699.4712,66.41,100,-559409.1,100.0,653.8435,41700,6883.825726509094
10.0,-576316.9,10.0,348.26852,2554483,538514.94,1.0,1.0,-226.92201,0.9999695,5.549983e-06,1.0000075,1,9.979184,-226.92201,1.1207875,100.0,1.0000305,645.9294873360259,1.0,0.99999976,418,1939.3655,65.62,100,-576315.94,100.0,645.9295,41800,6896.258578777313
9.999999,-681676.8,9.999999,431.54462,2561096,610077.44,1.0,1.0,-265.73245,1.0,,1.0000075,1,,-265.73245,1.1207875,100.0,1.0,651.0350911100439,1.0,1.0,419,2669.0867,66.13,100,-681676.8,100.0,651.0351,41900,6911.557636499405
10.0,-501935.56,10.0,322.9223,2567250,470477.3,1.0,1.0,-190.3171,0.9999695,8.076656e-06,1.0000068,1,,-190.3171,1.1207875,100.0,1.0000153,605.144416661664,1.0,0.9999995,420,1769.157,61.54,100,-501934.25,100.0,605.1444,42000,6925.989451408386
9.999998,-646667.75,9.999998,350.98068,2574330,610027.06,1.0,1.0,-215.01074,0.99993896,1.556236e-05,1.000008,1,,-215.01074,1.1207875,100.0,1.0000305,697.7421732778927,1.0,0.99999857,421,1909.2517,70.8,100,-646663.25,100.0,697.7422,42100,6944.138012886047
10.0,-660122.6,10.0,359.3099,2581433,619135.4,1.0,1.0,-208.76697,0.99998474,3.2494975e-06,1.000008,1,,-208.76697,1.1207875,100.0,1.0000153,700.0228193813141,1.0,0.9999995,422,2019.4415,71.03,100,-660122.44,100.0,700.0228,42200,6966.189388036728
10.0,-615415.7,10.0,382.46606,2588047,570275.0,1.0,1.0,-240.34299,1.0,,1.0000073,1,9.980209,-240.34299,1.1207875,100.0,1.0,651.1487708727419,1.0,1.0,423,2119.2988,66.14,100,-615415.7,100.0,651.1487,42300,6981.275475740433
9.999999,-662648.44,9.999999,315.68747,2595438,630821.1,1.0,1.0,-195.44022,0.9999695,5.645287e-06,1.0000086,1,9.981203,-195.44022,1.1207875,100.0,1.0000153,728.8095086336613,1.0,0.99999964,424,1779.5217,73.91,100,-662647.75,100.0,728.8095,42400,6996.5917365550995
9.999998,-719656.25,9.999998,369.67505,2602857,671927.1,1.0,1.0,-233.67795,0.99998474,2.806056e-06,1.0000083,1,,-233.67795,1.1207875,100.0,1.0,731.620012916542,1.0,0.9999993,425,2179.2053,74.19,100,-719655.94,100.0,731.62,42500,7014.562115430832
9.999999,-630570.4,9.999999,357.5707,2609721,585006.94,1.0,1.0,-222.77153,1.0,,1.0000077,1,,-222.77153,1.1207875,100.0,1.0,676.128767308793,1.0,1.0,426,2129.1992,68.64,100,-630570.4,100.0,676.1287,42600,7030.757770061493
10.0,-779268.5,10.0,402.03296,2617259,714454.8,1.0,1.0,-265.2519,1.0,,1.0000083,1,9.980083,-265.2519,1.1207875,100.0,1.0,743.5215894034517,1.0,1.0,427,2539.4597,75.38,100,-779268.5,100.0,743.52155,42700,7045.857105970383
9.999999,-616302.9,9.999999,320.90503,2624311,585894.3,1.0,1.0,-186.30481,1.0,,1.0000081,1,9.979649,-186.30481,1.1207875,100.0,1.0,694.9203667428906,1.0,1.0,428,1739.4255,70.52,100,-616302.9,100.0,694.9205,42800,7060.122501134872
9.999997,-671572.44,9.999997,401.39777,2631173,617997.1,1.0,1.0,-258.92258,1.0,,1.0000077,1,,-258.92258,1.1207875,100.0,1.0,675.9267637985705,1.0,1.0,429,2308.8213,68.62,100,-671572.44,100.0,675.9269,42900,7072.718283176422
9.999996,-616432.75,9.999996,385.17004,2637814,575854.6,1.0,1.0,-221.74619,0.9999695,8.156224e-06,1.0000073,1,9.9797325,-221.74619,1.1207875,100.0,1.0000153,653.8360308978031,1.0,0.99999803,430,2009.2717,66.41,100,-616429.9,100.0,653.836,43000,7082.865940093994
9.999999,-629977.2,9.999999,342.1911,2644899,604592.5,1.0,1.0,-178.29652,0.99998474,1.8451273e-06,1.000008,1,9.983714,-178.29652,1.1207875,100.0,1.0000005,698.2105234733178,1.0,0.9999997,431,1589.2507,70.85,100,-629977.0,100.0,698.2106,43100,7099.281356096268
10.0,-559405.75,10.0,361.10843,2651347,519649.2,1.0,1.0,-189.59296,0.71388304,0.10249903,1.0361363,1,,-189.59296,1.1207875,100.0,1.297022,634.5424593128839,1.0,0.9856387,432,1619.5703,64.48,100,-546483.5,100.0,634.5425,43200,7120.545656681061
10.0,-700299.2,10.0,397.97372,2658470,644325.75,1.0,1.0,-244.97684,0.846697,0.091510266,1.0202334,1,,-244.97684,1.1212626,100.0,1.3507695,702.0348304868384,1.0,1.0098594,433,2209.468,71.23,100,-693883.06,100.0,702.03485,43300,7153.971622943878
9.999999,-756713.0,9.999999,447.33313,2665748,714926.8,1.0,1.0,-230.59903,1.0,,0.9999964,1,,-230.59903,1.1208493,100.0,1.0,717.5095093841305,1.0,1.0,434,2039.0398,72.78,100,-756713.0,100.0,717.50946,43400,7186.609292507172
9.999999,-650448.5,9.999999,338.0149,2672924,614564.7,1.0,1.0,-238.88654,0.9999695,9.981263e-06,0.99999666,1,9.980404,-238.88654,1.1208493,100.0,1.0000229,707.3277718374744,1.0,0.9999986,435,1889.5015,71.76,100,-650446.6,100.0,707.32776,43500,7200.016098022461
10.0,-645796.2,10.0,389.1983,2679830,614321.1,1.0,1.0,-206.75223,0.9998779,3.9654544e-05,0.99999666,1,,-206.75223,1.1208493,100.0,1.0001221,680.3328243710365,1.0,1.0000001,436,1769.4763,69.06,100,-645789.25,100.0,680.3328,43600,7215.2234897613525
10.0,-531371.2,10.0,294.47775,2686486,516175.72,1.0,1.0,-142.60309,0.9999695,5.8468604e-06,0.999997,1,9.98124,-142.60309,1.1208493,100.0,1.0000153,655.331517205725,1.0,0.9999991,437,1229.573,66.56,100,-531370.4,100.0,655.33154,43700,7237.597149848938
10.0,-608350.4,10.0,336.58533,2693435,581997.44,1.0,1.0,-180.05524,1.0,,0.99999654,1,,-180.05524,1.1208493,100.0,1.0,684.6223368267271,1.0,1.0,438,1619.2871,69.49,100,-608350.4,100.0,684.6223,43800,7254.364696979523
10.0,-627369.1,10.0,381.89215,2700178,541210.4,1.0,1.0,-230.9371,0.4975956,0.19297084,1.1327223,1,,-230.9371,1.1208493,100.0,1.634344,664.0450492501209,1.0,1.0065238,439,2009.1879,67.43,100,-584390.6,100.0,664.0451,43900,7265.244592905045
9.999999,-582739.6,9.999999,353.2138,2706735,541350.75,1.0,1.0,-228.06018,0.9999695,5.299547e-06,0.9999924,1,,-228.06018,1.120771,100.0,1.0000305,645.438486695948,1.0,1.0,440,2029.3206,65.57,100,-582739.5,100.0,645.4385,44000,7296.590708732605
10.0,-753851.1,10.0,432.67664,2713922,689056.2,1.0,1.0,-285.75555,1.0,,0.99999154,1,9.983444,-285.75555,1.120771,100.0,1.0,708.4117076816772,1.0,1.0,441,2539.1028,71.87,100,-753851.1,100.0,708.41174,44100,7310.971091270447
10.0,-784236.2,10.0,399.4835,2721497,717910.4,1.0,1.0,-284.33884,0.99998474,3.5644973e-06,0.99999094,1,9.98305,-284.33884,1.120771,100.0,1.0000153,747.2105180322933,1.0,0.9999995,442,2568.9182,75.75,100,-784235.94,100.0,747.21045,44200,7322.832809448242
10.0,-647181.56,10.0,388.86755,2728348,606616.2,1.0,1.0,-228.30467,0.9999695,7.2662633e-06,0.99999607,1,,-228.30467,1.120771,100.0,1.0000153,674.8340433348426,1.0,0.9999986,443,2008.9666,68.51,100,-647178.9,100.0,674.83405,44300,7336.765604972839
9.999998,-591753.06,9.999998,371.77335,2734939,559216.5,1.0,1.0,-200.08899,0.9999695,6.475907e-06,1.00001,1,,-200.08899,1.1207708,100.0,1.0000305,648.8460101374112,1.0,1.0000001,444,1799.2593,65.91,100,-591753.06,100.0,648.846,44400,7356.528451919556
10.0,-639704.7,10.0,351.08133,2741943,599525.06,1.0,1.0,-215.53226,0.9999695,8.057057e-06,1.0000088,1,,-215.53226,1.1207708,100.0,1.0000153,690.1227098424977,1.0,0.99999756,445,1999.3904,70.04,100,-639702.25,100.0,690.1227,44500,7368.655014514923
9.999998,-722491.75,9.999998,379.9853,2749380,682311.25,1.0,1.0,-216.83951,0.9999695,8.7343815e-06,1.0000058,1,9.980461,-216.83951,1.1207708,100.0,1.0000153,733.4351525914972,1.0,0.99999624,446,1999.3574,74.37,100,-722487.06,100.0,733.4352,44600,7387.6581699848175
10.0,-620671.9,10.0,360.6538,2756203,581699.4,1.0,1.0,-215.49022,0.9999695,8.2125425e-06,1.000005,1,9.980435,-215.49022,1.1207708,100.0,1.0000305,672.0328514129161,1.0,1.0000005,447,1969.1897,68.23,100,-620671.9,100.0,672.03284,44700,7403.971902132034
9.999996,-638238.94,9.999996,388.98004,2763044,605332.06,1.0,1.0,-200.5334,1.0,,1.0000052,1,,-200.5334,1.1207708,100.0,1.0,673.8149336284505,1.0,1.0,448,1809.4713,68.41,100,-638238.94,100.0,673.81494,44800,7413.919417858124
10.0,-563794.75,10.0,354.66406,2769517,531619.4,1.0,1.0,-189.35876,1.0,,1.0000049,1,,-189.35876,1.1207708,100.0,1.0,637.0500490126944,1.0,1.0,449,1789.2458,64.73,100,-563794.75,100.0,637.05005,44900,7425.4943969249725
9.999999,-707641.1,9.999999,391.19415,2776817,671007.1,1.0,1.0,-220.2691,0.9999695,6.3957646e-06,1.0000054,1,9.981251,-220.2691,1.1207708,100.0,1.0000153,719.7045517791651,1.0,0.99999994,450,1909.185,73.0,100,-707640.75,100.0,719.7046,45000,7437.913221120834
10.0,-711791.1,10.0,423.59003,2783849,659571.1,1.0,1.0,-261.70163,0.9999695,5.2739433e-06,1.0000056,1,,-261.70163,1.1207708,100.0,1.0000153,692.9236032747425,1.0,0.9999998,451,2279.4207,70.32,100,-711790.6,100.0,692.9236,45100,7452.989162683487
9.999999,-588861.4,9.999999,343.5399,2790561,554860.9,1.0,1.0,-195.72139,0.9999695,7.3844744e-06,1.000005,1,,-195.72139,1.1207708,100.0,1.0000153,660.9403446683444,1.0,0.9999994,452,1839.2699,67.12,100,-588860.5,100.0,660.9403,45200,7467.624373912811
10.0,-696128.6,10.0,414.72586,2797553,646632.06,1.0,1.0,-244.87666,0.99998474,1.5184569e-06,1.0000052,1,,-244.87666,1.1207708,100.0,1.0,688.9373799648866,1.0,0.9999998,453,2219.1929,69.92,100,-696128.5,100.0,688.93744,45300,7480.197384357452
9.999999,-627720.0,9.999999,363.6209,2804347,579982.06,1.0,1.0,-231.86635,0.9999695,5.176539e-06,1.0000051,1,,-231.86635,1.1207708,100.0,1.0000076,669.151884940435,1.0,0.9999989,454,2179.3628,67.94,100,-627717.7,100.0,669.15186,45400,7492.809165239334
10.0,-599274.1,10.0,375.08286,2810896,556233.4,1.0,1.0,-245.44937,0.99993896,2.7589838e-05,1.0000051,1,9.97933,-245.44937,1.1207708,100.0,1.0000763,644.6343005793779,1.0,0.9999941,455,2069.247,65.49,100,-599267.0,100.0,644.6343,45500,7506.432267904282
10.0,-624356.0,10.0,374.6531,2817690,588091.06,1.0,1.0,-198.34433,0.9999695,7.2529324e-06,1.000005,1,,-198.34433,1.1207708,100.0,1.0000305,669.1238782887427,1.0,0.9999997,456,1899.5374,67.94,100,-624355.4,100.0,669.1239,45600,7531.707716226578
9.999999,-667242.1,9.999999,389.78033,2824771,638890.94,1.0,1.0,-188.2406,0.9999695,5.128092e-06,1.0000055,1,9.979194,-188.2406,1.1207708,100.0,1.0000153,697.8276234024578,1.0,0.9999992,457,1679.5205,70.81,100,-667241.0,100.0,697.8276,45700,7544.309573888779
10.0,-673619.0,10.0,419.11044,2831567,623669.3,1.0,1.0,-249.23676,1.0,,1.000005,1,,-249.23676,1.1207708,100.0,1.0,669.339794825562,1.0,1.0,458,2229.3315,67.96,100,-673619.0,100.0,669.33984,45800,7559.250033855438
9.999999,-658429.1,9.999999,365.91022,2838663,622923.0,1.0,1.0,-207.3343,0.9999695,4.194744e-06,1.0000055,1,9.984486,-207.3343,1.1207708,100.0,1.0000153,699.3088635381896,1.0,1.0000001,459,1879.5725,70.96,100,-658429.0,100.0,699.30884,45900,7570.092593431473
10.0,-679423.7,10.0,385.59723,2845610,617144.2,1.0,1.0,-262.08667,1.0,,1.0000054,1,,-262.08667,1.1207708,100.0,1.0,684.4406385752794,1.0,1.0,460,2489.32,69.47,100,-679423.7,100.0,684.4407,46000,7584.730305194855
10.0,-761163.44,10.0,378.69992,2853227,708034.2,1.0,1.0,-264.00262,0.9999695,9.106372e-06,1.0000058,1,,-264.00262,1.1207708,100.0,1.0000153,751.4147329548271,1.0,0.99999726,461,2299.1135,76.17,100,-761159.9,100.0,751.4147,46100,7594.160002231598
10.0,-674436.44,10.0,354.0289,2860527,643327.25,1.0,1.0,-202.90231,1.0,,1.0000055,1,9.982599,-202.90231,1.1207708,100.0,1.0,719.7157535877559,1.0,1.0,462,1759.3511,73.0,100,-674436.44,100.0,719.7157,46200,7619.648679494858
9.999999,-664976.8,9.999999,415.33087,2867079,588444.3,1.0,1.0,-288.4609,0.99993896,9.339833e-06,1.0000049,1,,-288.4609,1.1207708,100.0,1.0000153,644.9418265101885,1.0,0.9999994,463,2759.4084,65.52,100,-664971.44,100.0,644.94183,46300,7630.884775876999
9.999999,-628379.9,9.999999,370.22916,2873933,592886.2,1.0,1.0,-208.75555,0.9999695,5.4768334e-06,1.0000051,1,,-208.75555,1.1207708,100.0,1.0000153,675.1426008832203,1.0,0.9999994,464,1879.222,68.54,100,-628378.94,100.0,675.1426,46400,7649.1207230091095
9.999999,-530580.0,9.999999,372.20255,2879984,492381.34,1.0,1.0,-214.29828,0.9999695,5.246374e-06,1.0000046,1,,-214.29828,1.1207708,100.0,1.0000153,594.8504201864992,1.0,1.0000004,465,1949.5311,60.51,100,-530579.6,100.0,594.8504,46500,7661.2602553367615
9.999999,-681974.7,9.999999,349.8586,2887389,655608.06,1.0,1.0,-187.44643,0.9999695,1.4327603e-05,1.0000058,1,,-187.44643,1.1207708,100.0,1.0000458,730.2129056367803,1.0,0.99999803,466,1619.586,74.05,100,-681970.9,100.0,730.21295,46600,7673.765302658081
10.0,-703150.9,10.0,385.18182,2894597,653201.0,1.0,1.0,-239.47162,0.99998474,3.1445957e-06,1.0000056,1,9.980597,-239.47162,1.1207708,100.0,1.0000153,710.5182565142396,1.0,0.99999976,467,2229.3315,72.08,100,-703150.7,100.0,710.5182,46700,7693.329760789871
9.999998,-712810.25,9.999998,409.2011,2901754,665071.8,1.0,1.0,-246.20697,0.9999695,5.029742e-06,1.0000054,1,,-246.20697,1.1207708,100.0,1.0000153,705.4269950574667,1.0,0.9999991,468,2179.4045,71.57,100,-712809.25,100.0,705.427,46800,7705.372918128967
10.0,-678861.2,10.0,383.88348,2908894,624259.5,1.0,1.0,-201.16263,0.68678606,0.12883577,1.0505997,1,,-201.16263,1.1207708,100.0,1.3670466,703.7240432217077,1.0,0.9944365,469,1899.613,71.4,100,-661432.8,100.0,703.724,46900,7725.318129777908
9.999998,-687770.5,9.999998,387.71576,2916031,645130.4,1.0,1.0,-219.60515,0.99993896,1.4816156e-05,1.0000083,1,,-219.60515,1.1207896,100.0,1.0000305,703.4312173325882,1.0,0.9999927,470,2059.5566,71.37,100,-687762.0,100.0,703.4313,47000,7752.27343249321
9.999999,-572243.94,9.999999,333.98123,2922660,537491.7,1.0,1.0,-206.52454,0.99998474,2.7437825e-06,1.0000081,1,,-206.52454,1.1207896,100.0,1.0000153,652.647129056607,1.0,0.99999976,471,1859.5117,66.29,100,-572243.9,100.0,652.6471,47100,7771.891445636749
9.999999,-590779.56,9.999999,294.80472,2929666,563433.6,1.0,1.0,-192.87564,0.9999695,4.8963684e-06,1.0000086,1,9.980689,-192.87564,1.1207896,100.0,1.0000153,690.3074560034626,1.0,0.9999998,472,1649.4897,70.06,100,-590779.0,100.0,690.3075,47200,7786.769485712051
10.0,-640416.44,10.0,364.8279,2936632,604146.56,1.0,1.0,-201.04193,0.9999695,1.1143436e-05,1.0000085,1,,-201.04193,1.1207896,100.0,1.0000305,686.3302014868241,1.0,0.9999994,473,1899.6298,69.66,100,-640414.44,100.0,686.33014,47300,7801.350585222244
9.999999,-618289.44,9.999999,352.81055,2943567,591279.0,1.0,1.0,-177.27515,0.9999695,7.1343848e-06,1.0000083,1,,-177.27515,1.1207896,100.0,1.0000153,683.2310663429139,1.0,0.9999988,474,1639.3296,69.35,100,-618288.5,100.0,683.2311,47400,7818.309771776199
10.0,-710384.7,10.0,412.3456,2950745,670606.4,1.0,1.0,-231.14034,0.9999695,6.84253e-06,1.0000091,1,,-231.14034,1.1207896,100.0,1.0000153,707.5168135734701,1.0,0.9999988,475,1989.3768,71.78,100,-710382.1,100.0,707.5167,47500,7840.696153879166
9.999999,-564304.8,9.999999,389.05942,2957083,540170.2,1.0,1.0,-175.82153,0.9999695,6.665878e-06,1.0000077,1,9.9797125,-175.82153,1.1207896,100.0,1.0000153,623.5414746270794,1.0,1.0000001,476,1549.5985,63.38,100,-564303.8,100.0,623.5415,47600,7856.853554725647
