ESSRenyiHarmonic,InitialReturnMax,EmpiricalD2Arithmetic,TimeElapsed,InitialReturnMin,ESSRenyiArithmetic,DivergenceHarmonic,MaxIW,ReturnStepMaxmin,MinBehavPdf,MeanIW,Iteration,EpRewMean,EpThisIter,StdIW,InitialReturnStd,InitialBound,TimestepsSoFar,MinTargetPdf,Bound,InitialReturnMean,MinIW,ReturnStepMax,EpLenMean,EmpiricalD2Harmonic,Inner Iteration,ReturnMeanIW,MeanEntropy,EpisodesSoFar,MeanD2-0
100.0,1809.3823,1.0,5313.0576548576355,,100.0,1.0000023,1.0000153,9.999998,-192.71136,1.0000004,285,666.9447317574181,100,4.6936984e-06,334.03915,-589301.06,1674293,-192.71136,-589301.06,666.9447,0.99998474,9.999998,67.72,1.0,1,556397.44,1.1251178,28500,1.0
100.0,1659.5114,1.0,5323.5440146923065,,100.0,1.0000029,1.0000305,10.0,-191.85796,0.999999,286,683.7326292241082,100,1.5263171e-05,302.28656,-586546.0,1681233,-191.85796,-586541.94,683.73267,0.99993896,10.0,69.4,1.0,1,558863.4,1.1251178,28600,1.0
100.0,1699.2324,1.0,5335.414119243622,,100.0,1.0661838,1.5471296,9.999999,-197.2319,1.0126157,287,642.4345948127465,100,0.14631401,323.47308,-546376.4,1687760,-197.2319,-533750.25,642.43463,0.6813271,9.999999,65.27,1.0,1,503785.94,1.1251178,28700,1.0
100.0,1729.4716,1.0,5356.431428432465,9.980512,100.0,0.9999896,1.0000153,9.999999,-212.88945,0.9999959,288,717.8259148411448,100,8.092555e-06,260.37027,-613127.9,1695041,-212.88945,-613124.5,717.8259,0.9999695,9.999999,72.81,1.0,1,583063.25,1.1251256,28800,1.0
100.0,2049.5288,1.0,5369.419730424881,,100.0,0.9999882,1.0,9.999999,-236.29707,1.0,289,701.1403281290554,100,,316.03488,-633692.8,1702155,-236.29707,-633692.8,701.1403,1.0,9.999999,71.14,1.0,1,591475.75,1.1251256,28900,1.0
100.0,1779.3542,1.0,5380.109410047531,,100.0,1.019271,1.3276988,9.999999,-196.30017,1.0086344,290,662.235696741856,100,0.08536157,316.45718,-570521.56,1708880,-196.30017,-564944.06,662.2357,0.7920797,9.999999,67.25,1.0,1,532818.4,1.1251256,29000,1.0
100.0,1789.2126,1.0,5399.074090242386,9.979943,100.0,0.99999475,1.0000153,10.0,-197.32162,1.0000004,291,694.2311862220886,100,6.653587e-06,354.80038,-640014.25,1715925,-197.32162,-640014.06,694.2312,0.9999695,10.0,70.45,1.0,1,607840.06,1.1251177,29100,1.0
100.0,1749.316,1.0,5411.961787700653,,100.0,0.9999945,1.0,10.0,-209.12625,1.0,292,718.312581273028,100,,304.9781,-639739.7,1723211,-209.12625,-639739.7,718.3125,1.0,10.0,72.86,1.0,1,608984.56,1.1251177,29200,1.0
100.0,1949.4802,1.0,5420.466455936432,,100.0,0.99999475,1.0000153,10.0,-231.97375,0.99999696,293,697.7404253782219,100,9.295566e-06,329.93073,-633892.0,1730291,-231.97375,-633888.75,697.7405,0.9999695,10.0,70.8,1.0,1,595692.6,1.1251177,29300,1.0
100.0,2069.3054,1.0,5434.42915058136,,100.0,0.99999475,1.000145,10.0,-228.23282,0.9999967,294,669.3336893592697,100,6.0482314e-05,299.8181,-580934.3,1737087,-228.23282,-580924.7,669.3337,0.9998474,10.0,67.96,1.0,1,537888.8,1.1251177,29400,1.0
100.0,1399.628,1.0,5460.108519077301,19.964905,100.0,0.9999945,1.0,10.0,-155.98312,1.0,295,715.3347673205967,100,,289.85068,-615405.5,1744343,-155.98312,-615405.5,715.3347,1.0,10.0,72.56,1.0,1,595717.25,1.1251177,29500,1.0
100.0,2049.1145,1.0,5468.843413591385,9.9865,100.0,0.9999949,1.0,10.0,-214.82864,1.0,296,668.5494713173198,100,,302.5077,-580669.44,1751131,-214.82864,-580669.44,668.54944,1.0,10.0,67.88,1.0,1,538469.3,1.1251177,29600,1.0
100.0,1439.4315,1.0,5476.3815133571625,,100.0,0.9999951,1.0000153,9.999999,-175.96915,0.9999997,297,638.8365477376552,100,6.914293e-06,296.54474,-516874.88,1757622,-175.96915,-516874.5,638.83655,0.99998474,9.999999,64.91,1.0,1,496050.53,1.1251177,29700,1.0
100.0,1789.5125,1.0,5489.144613742828,29.967304,100.0,1.0000064,1.0000305,9.999999,-208.04526,1.0000008,298,700.2303762784144,100,1.01728765e-05,288.37433,-605667.2,1764727,-208.04526,-605666.4,700.2304,0.9999695,9.999999,71.05,1.0,1,573481.4,1.1251177,29800,1.0
100.0,1459.5029,1.0,5498.175890922546,19.963543,100.0,1.0758129,1.8363371,9.999997,-164.30176,0.99486053,299,667.9375228390011,100,0.15944915,293.06747,-553437.94,1771509,-164.30176,-536942.75,667.9375,0.64936346,9.999997,67.82,1.0,1,514737.25,1.1251177,29900,1.0
100.0,2549.189,1.0,5516.403589248657,9.984736,100.0,1.0000048,1.0,10.0,-287.21585,1.0,300,752.7288387987501,100,,371.96548,-770270.1,1779139,-287.21585,-770270.1,752.7288,1.0,10.0,76.3,1.0,1,704958.94,1.1248169,30000,1.0
100.0,1989.4702,1.0,5525.6637840271,,100.0,1.000004,1.0,9.999999,-221.72873,1.0,301,659.65355354658,100,,308.54385,-570121.5,1785838,-221.72873,-570121.5,659.6535,1.0,9.999999,66.99,1.0,1,530342.1,1.1248169,30100,1.0
100.0,2069.4968,1.0,5534.368287563324,19.964169,100.0,1.0000046,1.0000305,10.0,-215.17819,0.9999989,302,694.837967209931,100,1.2839654e-05,287.2125,-608334.8,1792889,-215.17819,-608332.25,694.83795,0.9999695,10.0,70.51,1.0,1,565288.25,1.1248169,30200,1.0
100.0,1769.3472,1.0,5549.021157741547,9.979691,100.0,1.0000044,1.0000153,10.0,-205.21141,0.99999964,303,695.635065923249,100,4.948607e-06,351.8383,-639161.94,1799948,-205.21141,-639161.25,695.6351,0.9999695,10.0,70.59,1.0,1,607697.56,1.1248169,30300,1.0
100.0,1399.6931,1.0,5559.242438077927,,100.0,1.0000043,1.0001831,10.0,-154.80185,0.9999918,304,663.134621378209,100,7.8763645e-05,303.36658,-551468.94,1806682,-154.80185,-551459.25,663.1346,0.99981695,10.0,67.34,1.0,1,531769.1,1.1248169,30400,1.0
100.0,1819.5072,1.0,5585.402816057205,,100.0,1.0000043,1.0000153,9.999997,-194.16049,0.9999993,305,685.0358104049349,100,8.8865545e-06,340.15656,-618253.44,1813635,-194.16049,-618252.1,685.03577,0.9999695,9.999997,69.53,1.0,1,584979.2,1.1248169,30500,1.0
100.0,1729.1743,1.0,5599.859987974167,,100.0,1.0000045,1.0000153,9.999999,-197.87732,0.9999979,306,718.8106075561096,100,8.890943e-06,330.44214,-655931.75,1820926,-197.87732,-655929.0,718.8106,0.9999695,9.999999,72.91,1.0,1,625877.9,1.1248169,30600,1.0
100.0,1559.4281,1.0,5618.47034239769,,100.0,1.0345876,1.3041961,9.999999,-185.04056,1.0072042,307,661.6438898802944,100,0.10660073,322.15613,-565997.94,1827645,-185.04056,-557567.0,661.6439,0.73951715,9.999999,67.19,1.0,1,532707.25,1.1248169,30700,1.0
100.0,1429.5424,1.0,5640.101849794388,,100.0,0.9999956,1.0,9.999999,-165.42761,1.0,308,694.3466740026174,100,,350.87955,-625772.56,1834691,-165.42761,-625772.56,694.3466,1.0,9.999999,70.46,1.0,1,605233.75,1.1247994,30800,1.0
100.0,2109.3674,1.0,5655.225879192352,9.979774,100.0,0.9999957,1.0,9.999999,-227.3937,1.0,309,704.5347870295769,100,,331.00418,-650651.4,1841839,-227.3937,-650651.4,704.5348,1.0,9.999999,71.48,1.0,1,605933.0,1.1247994,30900,1.0
100.0,3228.913,1.0,5666.87771821022,,100.0,0.9999956,1.0000076,9.999998,-367.21997,0.9999994,310,701.43205980185,100,4.275012e-06,379.8901,-741107.25,1848956,-367.21997,-741106.56,701.4321,0.99998474,9.999998,71.17,1.0,1,636322.75,1.1247994,31000,1.0
100.0,2229.4385,1.0,5679.875400543213,9.980766,100.0,0.99999547,1.0000305,10.0,-246.1334,0.9999989,311,716.9378793200693,100,9.786814e-06,359.27072,-693029.6,1856228,-246.1334,-693026.56,716.93787,0.9999695,10.0,72.72,1.0,1,643072.3,1.1247994,31100,1.0
100.0,2239.5132,1.0,5701.81044960022,,100.0,0.9999958,1.0,10.0,-239.64594,1.0,312,692.9370976866551,100,,309.43246,-626317.0,1863260,-239.64594,-626317.0,692.937,1.0,10.0,70.32,1.0,1,575910.25,1.1247994,31200,1.0
100.0,2059.5566,1.0,5716.153380393982,,100.0,1.0395468,1.3152376,9.999999,-251.54984,1.0010977,313,716.6276913107038,100,0.09970694,394.14902,-711540.0,1870529,-251.54984,-699743.44,716.62775,0.7124249,9.999999,72.69,1.0,1,656277.2,1.1247994,31300,1.0
100.0,1569.5552,1.0,5750.359331607819,9.979816,100.0,1.0124929,1.2092894,9.999998,-178.34464,1.0000274,314,719.6206612435717,100,0.06184524,315.4336,-642111.3,1877828,-178.34464,-630857.0,719.6207,0.83642423,9.999998,72.99,1.0,1,605943.7,1.1248158,31400,1.0
100.0,1899.4592,1.0,5780.150269269943,,100.0,1.069462,1.504411,10.0,-215.15894,1.0218341,315,715.3258442377601,100,0.16735223,352.24194,-672026.8,1885084,-215.15894,-649935.3,715.3258,0.5447036,10.0,72.56,1.0,1,612435.9,1.1246349,31500,1.0
100.0,1979.5647,1.0,5801.051917552948,,100.0,1.0000033,1.0,10.0,-216.16347,1.0,316,639.6520077833177,100,,333.90836,-560033.7,1891583,-216.16347,-560033.7,639.652,1.0,10.0,64.99,1.0,1,520649.44,1.124577,31600,1.0
100.0,1939.427,1.0,5812.644506931305,,100.0,1.0000037,1.0000153,9.999999,-212.10565,1.0000007,317,693.0320839527848,100,6.4303663e-06,367.12567,-652878.06,1898616,-212.10565,-652877.9,693.03204,0.9999695,9.999999,70.33,1.0,1,615074.56,1.124577,31700,1.0
100.0,1839.4293,1.0,5828.024435043335,,100.0,1.0000038,1.0000153,10.0,-192.39291,0.99999815,318,707.1288178381749,100,7.26728e-06,289.44675,-617816.1,1905790,-192.39291,-617814.1,707.12885,0.9999695,10.0,71.74,1.0,1,583808.6,1.124577,31800,1.0
100.0,1699.3239,1.0,5853.182829618454,,100.0,1.0000042,1.0000153,9.999999,-202.14276,0.99999946,319,691.5313587331138,100,3.6197446e-06,296.7073,-595273.4,1912808,-202.14276,-595273.2,691.5313,0.99998474,9.999999,70.18,1.0,1,566250.6,1.124577,31900,1.0
100.0,2009.3322,1.0,5868.5447499752045,,100.0,1.0000039,1.0000153,9.999999,-219.98459,0.99999994,320,714.5151166809379,100,3.144799e-06,344.94748,-670098.3,1920056,-219.98459,-670098.1,714.5151,0.99998474,9.999999,72.48,1.0,1,629520.5,1.124577,32000,1.0
100.0,1489.4343,1.0,5881.870836734772,,100.0,1.0000037,1.0000153,9.999999,-167.46368,0.9999986,321,660.6425371543894,100,1.00735515e-05,313.57977,-557076.75,1926765,-167.46368,-557074.25,660.6425,0.9999695,9.999999,67.09,1.0,1,534778.3,1.124577,32100,1.0
100.0,2719.4595,1.0,5904.119564533234,,100.0,1.0000037,1.0000153,10.0,-272.84512,0.9999994,322,703.1370739555337,100,4.272485e-06,348.73288,-690343.7,1933899,-272.84512,-690343.0,703.1371,0.9999695,10.0,71.34,1.0,1,616015.7,1.124577,32200,1.0
100.0,1799.551,1.0,5918.954442501068,,100.0,1.0000044,1.0000305,10.0,-201.52548,0.9999976,323,756.0112086224703,100,1.1299632e-05,338.70963,-718824.2,1941562,-201.52548,-718821.06,756.0112,0.9999695,10.0,76.63,1.0,1,686274.0,1.124577,32300,1.0
100.0,1599.479,1.0,5944.010387182236,,100.0,1.0302807,1.2478478,9.999999,-181.11957,0.9978289,324,693.6389260719521,100,0.10961798,291.29077,-591697.5,1948601,-181.11957,-579304.2,693.6389,0.6574592,9.999999,70.39,1.0,1,553205.56,1.124577,32400,1.0
100.0,1539.5338,1.0,5980.760154008865,,100.0,1.0000035,1.0,9.999999,-169.37457,1.0,325,712.3259358961925,100,,324.98102,-636841.94,1955827,-169.37457,-636841.94,712.3259,1.0,9.999999,72.26,1.0,1,613020.9,1.1250468,32500,1.0
100.0,1839.2708,1.0,5995.282065153122,,100.0,1.0000037,1.0000763,10.0,-216.47281,0.9999978,326,731.8094714703448,100,3.7154998e-05,337.834,-683676.5,1963248,-216.47281,-683668.4,731.80945,0.9998779,10.0,74.21,1.0,1,649668.75,1.1250468,32600,1.0
100.0,1879.5647,1.0,6017.640538692474,,100.0,1.0000029,1.0000153,10.0,-200.87479,1.0,327,719.0332618464646,100,3.1687255e-06,356.39563,-679532.4,1970541,-200.87479,-679532.4,719.0334,0.99998474,10.0,72.93,1.0,1,644026.7,1.1250468,32700,1.0
100.0,1649.4479,1.0,6030.496227502823,,100.0,1.0000031,1.0001221,9.999999,-184.52109,0.99998903,328,742.3162139564474,100,4.7667665e-05,326.5038,-684981.94,1978067,-184.52109,-684970.8,742.3162,0.9998474,9.999999,75.26,1.0,1,657626.94,1.1250468,32800,1.0
100.0,2139.3867,1.0,6065.143638134003,,100.0,1.0000029,1.0,10.0,-235.01942,1.0,329,732.4337457646875,100,,359.0184,-711353.75,1985494,-235.01942,-711353.75,732.4338,1.0,10.0,74.27,1.0,1,665353.4,1.1250468,32900,1.0
100.0,1719.54,1.0,6078.982049465179,,100.0,1.0000029,1.0000305,10.0,-195.08893,0.99999964,330,730.9251735545815,100,7.428394e-06,330.8451,-673427.25,1992906,-195.08893,-673427.0,730.9252,0.9999695,10.0,74.12,1.0,1,643709.8,1.1250468,33000,1.0
100.0,1939.2383,1.0,6103.198439121246,,100.0,1.0000031,1.0000305,10.0,-217.75302,0.9999959,331,709.6395477205017,100,1.5689859e-05,369.6131,-677998.0,2000105,-217.75302,-677995.0,709.6395,0.9999695,10.0,71.99,1.0,1,640199.06,1.1250468,33100,1.0
100.0,2869.0386,1.0,6128.131208658218,9.97962,100.0,1.0000033,1.0000305,9.999998,-329.0624,0.99999833,332,804.0984158454469,100,1.5524767e-05,414.3224,-900965.9,2008249,-329.0624,-900957.6,804.09845,0.99993896,9.999998,81.44,1.0,1,818229.0,1.1250468,33200,1.0
100.0,1509.7201,1.0,6153.789963245392,,100.0,1.0000031,1.0,10.0,-187.28534,1.0,333,715.9250256922695,100,,273.2442,-610118.44,2015511,-187.28534,-610118.44,715.925,1.0,10.0,72.62,1.0,1,587211.0,1.1250468,33300,1.0
100.0,1619.4083,1.0,6165.334047317505,,100.0,1.0000029,1.0000153,9.999999,-180.5947,0.9999991,334,682.9424665204236,100,1.0330728e-05,329.80084,-601535.94,2022443,-180.5947,-601534.6,682.9425,0.99993896,9.999999,69.32,1.0,1,575177.6,1.1250468,33400,1.0
100.0,1629.3988,1.0,6183.455111026764,9.980916,100.0,1.0000032,1.0000153,10.0,-183.6706,0.99999946,335,712.8348434354831,100,4.975999e-06,359.5053,-664060.75,2029674,-183.6706,-664060.06,712.83484,0.9999695,10.0,72.31,1.0,1,637376.9,1.1250468,33500,1.0
100.0,1749.5397,1.0,6202.149869680405,9.98042,100.0,1.0000032,1.0,9.999999,-195.48752,1.0,336,728.8164220025728,100,,326.06854,-668257.1,2037065,-195.48752,-668257.1,728.81647,1.0,9.999999,73.91,1.0,1,637494.0,1.1250468,33600,1.0
100.0,2408.9683,1.0,6216.88600230217,,100.0,1.0000032,1.0000153,9.999997,-276.1877,1.0000001,337,720.7190143535131,100,2.2894392e-06,314.3895,-676600.4,2044375,-276.1877,-676600.4,720.71906,0.99998474,9.999997,73.1,1.0,1,618276.6,1.1250468,33700,1.0
100.0,1429.3782,1.0,6228.475728273392,,100.0,1.0000033,1.0000305,9.999999,-163.74945,0.9999987,338,712.1191276903925,100,8.916695e-06,259.4114,-594942.1,2051599,-163.74945,-594940.94,712.11914,0.9999695,9.999999,72.24,1.0,1,574406.75,1.1250468,33800,1.0
100.0,1979.479,1.0,6243.852665901184,,100.0,1.0617977,1.5354881,10.0,-212.28308,1.010471,339,694.4114333805248,100,0.13984753,304.6911,-614424.75,2058646,-212.28308,-597834.06,694.4114,0.73342633,10.0,70.47,1.0,1,557254.7,1.1250468,33900,1.0
100.0,1729.4464,1.0,6266.308685302734,,100.0,0.9999925,1.0,10.0,-179.2349,1.0,340,652.7371953868603,100,,306.8493,-550282.8,2065276,-179.2349,-550282.8,652.7372,1.0,10.0,66.3,1.0,1,520222.38,1.1249245,34000,1.0
100.0,2429.3835,1.0,6279.280488014221,9.980364,100.0,0.99999094,1.0,9.999999,-258.43988,1.0,341,766.3041106706299,100,,396.63782,-803859.7,2073042,-258.43988,-803859.7,766.30414,1.0,9.999999,77.66,1.0,1,744543.56,1.1249245,34100,1.0
100.0,1899.594,1.0,6289.692766189575,,100.0,0.9999914,1.0,9.999999,-202.23154,1.0,342,745.8356088038505,100,,362.03198,-723604.06,2080603,-202.23154,-723604.06,745.83563,1.0,9.999999,75.61,1.0,1,687337.9,1.1249245,34200,1.0
100.0,1509.6172,1.0,6302.448220491409,9.980901,100.0,0.9999918,1.0000458,9.999999,-172.5162,0.99999845,343,699.4205495811934,100,1.3781646e-05,300.49542,-602390.7,2087700,-172.5162,-602388.44,699.42065,0.99993896,9.999999,70.97,1.0,1,579484.3,1.1249245,34300,1.0
100.0,1599.6395,1.0,6326.206044912338,9.984654,100.0,0.99999094,1.0000305,10.0,-196.75966,0.9999987,344,757.8115832998274,100,8.836328e-06,300.17056,-690098.0,2095381,-196.75966,-690095.7,757.8116,0.9999695,10.0,76.81,1.0,1,664378.44,1.1249245,34400,1.0
100.0,1769.3518,1.0,6350.821249723434,,100.0,0.99999094,1.0000153,10.0,-198.48029,0.99999833,345,777.4151383109581,100,7.6737915e-06,332.34348,-746290.0,2103258,-198.48029,-746287.9,777.41516,0.9999695,10.0,78.77,1.0,1,714824.25,1.1249245,34500,1.0
100.0,1939.5316,1.0,6370.199768066406,,100.0,0.9999914,1.0,10.0,-214.61804,1.0,346,748.5311694757338,100,,351.50522,-721662.06,2110846,-214.61804,-721662.06,748.53125,1.0,10.0,75.88,1.0,1,683854.9,1.1249245,34600,1.0
100.0,1589.5397,1.0,6384.081819295883,,100.0,0.9999914,1.0000153,10.0,-172.42989,0.9999998,347,737.2278263275757,100,4.0342966e-06,311.89136,-666174.6,2118321,-172.42989,-666174.56,737.2278,0.99998474,10.0,74.75,1.0,1,640781.0,1.1249245,34700,1.0
100.0,1839.4136,1.0,6398.608820199966,9.979125,100.0,0.9999914,1.0000153,9.999999,-214.22517,0.99999833,348,726.9309294177507,100,8.045947e-06,335.6632,-675103.1,2125693,-214.22517,-675099.44,726.9309,0.9999695,9.999999,73.72,1.0,1,641094.7,1.1249245,34800,1.0
100.0,1819.4312,1.0,6412.234428882599,,100.0,0.99999154,1.0000153,9.999999,-212.85962,0.9999994,349,726.9280051936371,100,8.963619e-06,352.1722,-685719.44,2133065,-212.85962,-685717.9,726.92804,0.9999695,9.999999,73.72,1.0,1,652447.94,1.1249245,34900,1.0
100.0,1879.5532,1.0,6423.866194009781,9.980875,100.0,0.9999913,1.0000153,9.999999,-223.63283,0.99999946,350,737.0315792543221,100,5.633506e-06,326.7181,-685465.2,2140538,-223.63283,-685464.3,737.0316,0.9999695,9.999999,74.73,1.0,1,649959.3,1.1249245,35000,1.0
100.0,1689.487,1.0,6439.842144012451,,100.0,0.9999925,1.0000305,9.999999,-206.41763,0.99999946,351,616.3506175162906,100,1.1546458e-05,366.1031,-542606.94,2146804,-206.41763,-542605.44,616.35065,0.9999695,9.999999,62.66,1.0,1,513918.06,1.1249245,35100,1.0
100.0,1749.5162,1.0,6457.309314250946,,100.0,0.99999106,1.0000153,9.999999,-193.67426,0.9999986,352,742.0203225274156,100,5.945174e-06,353.00882,-705971.44,2154327,-193.67426,-705970.7,742.0203,0.99998474,9.999999,75.23,1.0,1,675208.56,1.1249245,35200,1.0
100.0,2069.3242,1.0,6470.754458427429,,100.0,0.9999926,1.000061,10.0,-230.63013,1.0000004,353,663.3374537424253,100,1.8300656e-05,336.68686,-596411.1,2161063,-230.63013,-596410.5,663.3374,0.99993896,10.0,67.36,1.0,1,553373.9,1.1249245,35300,1.0
100.0,1729.449,1.0,6483.516511440277,,100.0,0.999995,1.0,10.0,-182.29196,1.0,354,668.2382444505761,100,,313.88632,-575127.56,2167848,-182.29196,-575127.56,668.2383,1.0,10.0,67.85,1.0,1,545067.0,1.1249222,35400,1.0
100.0,1699.5536,1.0,6492.832967758179,9.9811945,100.0,0.99999297,1.000061,10.0,-195.3707,0.99999505,355,664.2327605481279,100,2.092324e-05,336.67117,-583582.9,2174593,-195.3707,-583579.06,664.2327,0.99993896,10.0,67.45,1.0,1,554548.8,1.1249222,35500,1.0
100.0,1669.504,1.0,6505.898055076599,9.98151,100.0,1.0000006,1.0000458,9.999999,-178.4545,0.9999975,356,699.9281716946988,100,2.1517208e-05,290.4343,-602264.44,2181695,-178.4545,-602259.8,699.9281,0.99990845,9.999999,71.02,1.0,1,574246.94,1.1249222,35600,1.0
100.0,1749.6938,1.0,6532.635666131973,,100.0,1.0000004,1.0,10.0,-193.90845,1.0,357,713.6264966967932,100,,332.40976,-650527.56,2188934,-193.90845,-650527.56,713.62646,1.0,10.0,72.39,1.0,1,619759.06,1.1249222,35700,1.0
100.0,1719.5356,1.0,6542.857033729553,9.981029,100.0,1.0000007,1.0000305,9.999998,-181.6759,0.99999994,358,749.6994933222273,100,8.39473e-06,300.61722,-682137.0,2196534,-181.6759,-682137.0,749.69946,0.9999695,9.999998,76.0,1.0,1,652420.0,1.1249222,35800,1.0
100.0,1709.5458,1.0,6552.5861666202545,,100.0,1.0000005,1.0000153,10.0,-195.9064,0.9999984,359,748.2149100905807,100,8.022767e-06,295.9457,-676782.06,2204119,-195.9064,-676780.1,748.2149,0.9999695,10.0,75.85,1.0,1,647407.44,1.1249222,35900,1.0
100.0,1999.4302,1.0,6570.572437286377,9.982422,100.0,1.0000004,1.0000305,10.0,-233.97986,0.9999974,360,759.4098925299294,100,1.2393639e-05,367.14056,-751674.25,2211816,-233.97986,-751669.44,759.4099,0.9999695,10.0,76.97,1.0,1,711490.8,1.1249222,36000,1.0
100.0,2309.378,1.0,6585.195872068405,,100.0,1.0000007,1.0000305,9.999999,-265.0789,0.9999983,361,731.8272445730876,100,1.6828042e-05,410.4328,-757627.2,2219237,-265.0789,-757621.56,731.8272,0.99993896,9.999999,74.21,1.0,1,704020.6,1.1249222,36100,1.0
100.0,1219.673,1.0,6603.079099178314,9.986523,100.0,1.0000005,1.0,10.0,-136.30643,1.0,362,681.8430021617423,100,,257.82965,-546336.94,2226158,-136.30643,-546336.94,681.84296,1.0,10.0,69.21,1.0,1,531386.0,1.1249222,36200,1.0
100.0,1759.3427,1.0,6613.465904951096,19.965343,100.0,1.0000007,1.0000153,10.0,-209.69308,0.99999815,363,693.7354468127761,100,8.408853e-06,338.9313,-627252.1,2233198,-209.69308,-627248.94,693.7355,0.9999695,10.0,70.4,1.0,1,596140.1,1.1249222,36300,1.0
100.0,1469.3881,1.0,6636.823727846146,,100.0,1.0000004,1.0000763,9.999997,-167.83969,0.9999971,364,715.1244609854211,100,2.9821935e-05,273.9974,-608177.4,2240452,-167.83969,-608171.56,715.12445,0.99990845,9.999997,72.54,1.0,1,586471.75,1.1249222,36400,1.0
100.0,1579.3726,1.0,6650.4661066532135,,100.0,1.0000005,1.0000763,10.0,-178.0597,0.99999666,365,647.6530764867432,100,3.472447e-05,355.84268,-571148.4,2247031,-178.0597,-571139.75,647.6531,0.99990845,10.0,65.79,1.0,1,546069.9,1.1249222,36500,1.0
100.0,1629.4343,1.0,6680.5943212509155,,100.0,1.0000004,1.0000153,10.0,-190.46274,0.99999857,366,707.0300273671114,100,7.4647483e-06,350.19986,-649215.7,2254204,-190.46274,-649214.2,707.03,0.9999695,10.0,71.73,1.0,1,622529.9,1.1249222,36600,1.0
100.0,2039.4662,1.0,6694.486182451248,19.9617,100.0,1.0000005,1.0,9.999999,-234.58379,1.0,367,734.8129547334189,100,,330.16452,-690762.44,2261655,-234.58379,-690762.44,734.813,1.0,9.999999,74.51,1.0,1,648958.7,1.1249222,36700,1.0
100.0,1789.5441,1.0,6709.006893873215,,100.0,1.0000001,1.000061,10.0,-207.5932,0.99999505,368,690.9447102977402,100,2.0044059e-05,307.12912,-603918.9,2268667,-207.5932,-603913.25,690.94476,0.99993896,10.0,70.12,1.0,1,571727.25,1.1249222,36800,1.0
100.0,1319.5414,1.0,6729.759815454483,,100.0,1.0569474,1.4308174,9.999999,-152.6932,1.0036277,369,606.971663594404,100,0.13283244,328.4197,-493773.7,2274839,-152.6932,-481242.84,606.9717,0.57267666,9.999999,61.72,1.0,1,463251.84,1.1249222,36900,1.0
100.0,1779.6667,1.0,6759.157433509827,,100.0,1.0000119,1.0000458,9.999999,-189.41855,0.9999971,370,702.6349484800527,100,1.46920265e-05,356.85144,-652870.7,2281968,-189.41855,-652866.3,702.63495,0.99993896,9.999999,71.29,1.0,1,621034.44,1.125062,37000,1.0
100.0,2009.4283,1.0,6775.654484272003,,100.0,1.0000122,1.0,9.999999,-215.86339,1.0,371,711.4314025815918,100,,393.07922,-701227.6,2289185,-215.86339,-701227.6,711.4314,1.0,9.999999,72.17,1.0,1,660645.94,1.125062,37100,1.0
100.0,2139.1404,1.0,6789.290864467621,,100.0,1.0000126,1.0000153,10.0,-232.20308,0.99999815,372,746.819212044797,100,8.723588e-06,321.04663,-706800.0,2296756,-232.20308,-706796.25,746.81915,0.9999695,10.0,75.71,1.0,1,660806.2,1.125062,37200,1.0
100.0,1719.5884,1.0,6808.946202754974,9.981326,100.0,1.000012,1.0000038,10.0,-195.57614,1.0,373,707.6406032870509,100,8.5299223e-07,351.53976,-654054.4,2303935,-195.57614,-654054.4,707.6406,0.9999924,10.0,71.79,1.0,1,624335.4,1.125062,37300,1.0
100.0,1349.5057,1.0,6822.921575546265,29.949734,100.0,1.0545511,1.3766127,10.0,-142.86755,0.9902588,374,721.3163839609458,100,0.1223089,255.64565,-603955.5,2311251,-142.86755,-592215.56,721.31635,0.68067247,10.0,73.16,1.0,1,573419.56,1.125062,37400,1.0
100.0,1549.375,1.0,6853.514785289764,,100.0,0.999995,1.0000305,10.0,-174.48567,0.9999967,375,730.4222342092454,100,1.0313395e-05,312.79465,-655483.6,2318658,-174.48567,-655480.7,730.4222,0.9999695,10.0,74.07,1.0,1,631354.2,1.125182,37500,1.0
100.0,2279.085,1.0,6872.091753005981,9.980727,100.0,0.9999794,1.0000153,10.0,-256.82568,1.0000012,376,733.4194131064594,100,6.7658807e-06,360.72336,-720229.06,2326095,-256.82568,-720229.0,733.4194,0.9999695,10.0,74.37,1.0,1,668025.56,1.125182,37600,1.0
100.0,1919.5117,1.0,6885.714702129364,9.98137,100.0,1.0800713,1.7584323,10.0,-205.3969,0.99273795,377,747.8211655368749,100,0.18069108,376.49066,-738012.6,2333676,-205.3969,-708787.75,747.82117,0.5467688,10.0,75.81,1.0,1,670302.9,1.125182,37700,1.0
100.0,1519.4718,1.0,6909.218402147293,,100.0,1.0000108,1.0000305,10.0,-177.17935,0.9999995,378,690.8264400436061,100,7.322595e-06,318.7803,-602066.44,2340687,-177.17935,-602066.06,690.8264,0.9999695,10.0,70.11,1.0,1,578861.7,1.1252877,37800,1.0
100.0,1999.6191,1.0,6928.569101810455,,100.0,1.0000124,1.0000153,9.999999,-248.46536,0.999999,379,797.8986495802014,100,7.50675e-06,362.53836,-808262.75,2348769,-248.46536,-808260.5,797.8986,0.9999695,9.999999,80.82,1.0,1,768074.06,1.1252877,37900,1.0
