InitialReturnMin,InitialReturnStd,J_sample_variance,EmpiricalD2,TimestepsSoFar,InitialReturnMax,EpRewMean,OptimizationReturnMax,ESSClassic,MeanEntropy,InitialReturnMean,MinIWNorm,MaxIW,Iteration,MeanIWNorm,EpLenMean,MinIW,OptimizationReturnMean,MeanIW,EpisodesSoFar,OptimizationReturnMin,LearnableVariance,TimeElapsed,ReturnStepMax,StdIW,EpThisIter,VarianceInit,ReturnMeanIW,Bound,MaxIWNorm,Weights,StdIWNorm,InitialBound,ESSRenyi,ReturnStepMaxmin
439.87274,88.75726,291273.72,1.2187767,2740045,759.86237,506.22583481477864,319.98962,9.430265,-3.2315571,506.22586,0.033075172,2.0194724,4755,0.10417134,51.63636363636363,0.36382687,66.3531,1.1458846,52305,,True,11892.39866399765,10.0,0.4675112,11,-1,573.3846,263.60962,0.1835884,[-3.065  1.095 -2.934 -1.006 -4.65 ],0.042501017,225.62805,9.025443,10.0
419.81342,64.968,202843.92,1.0072061,2740609,609.88464,502.5937056975238,190.07123,10.943261,-3.231682,502.59375,0.07618226,1.085658,4756,0.09174013,51.27272727272727,0.8380049,82.78028,1.0091416,52316,,True,11895.09439754486,10.0,0.07266572,11,-1,510.30386,284.27902,0.09869618,[-3.066  1.095 -2.934 -1.004 -4.65 ],0.0066059753,277.3789,10.9213,10.0
419.8109,143.63509,355320.25,1.4053452,2741226,909.8782,550.7643664481301,490.06726,5.705611,-3.2310693,550.76434,0.038074173,5.06782,4757,0.11941051,56.09090909090909,0.41881588,130.95343,1.3135155,52327,,True,11897.576459646225,10.0,1.2652957,11,-1,664.4612,266.1486,0.46071094,[-3.068  1.095 -2.934 -1.005 -4.651],0.11502689,214.76956,7.8272586,10.0
429.86804,75.23754,330866.16,1.424734,2741792,699.8795,504.4046953242638,270.01147,8.45509,-3.2325287,504.4047,0.0532834,2.6825268,4758,0.1131154,51.45454545454545,0.5861174,74.53667,1.2442694,52338,,True,11900.068831920624,9.999999,0.6826399,11,-1,633.1638,324.67496,0.24386609,[-3.065  1.094 -2.931 -1.006 -4.65 ],0.06205817,245.95709,7.7207394,9.999999
409.7976,144.05789,439634.75,1.6010903,2742383,909.8756,527.1105906426992,500.078,8.141958,-3.2324002,527.1106,0.02232887,2.7977626,4759,0.13068607,53.72727272727273,0.24561757,117.31298,1.4375467,52349,,True,11901.720577716827,10.0,0.8517102,11,-1,739.8222,314.6751,0.25434208,[-3.066  1.094 -2.93  -1.004 -4.651],0.0774282,191.11676,6.8703184,10.0
419.80157,139.70032,1651703.4,5.8173223,2743013,899.88306,562.5750425688145,480.08148,1.9294719,-3.233017,562.575,0.001496164,21.849697,4760,0.2568657,57.27272727272727,0.016457804,142.77347,2.8255227,52360,,True,11903.953530311584,10.0,6.126266,11,-1,1389.2549,587.767,1.9863361,[-3.065  1.091 -2.927 -1.003 -4.651],0.5569333,230.27124,1.8909043,10.0
399.72885,127.75466,214152.66,1.058731,2743601,799.87146,524.3822196135905,400.1426,10.180953,-3.2354374,524.3822,0.066181935,1.8128979,4761,0.09548915,53.45454545454545,0.7280013,124.65337,1.0503807,52371,,True,11906.49209189415,10.0,0.29792535,11,-1,548.859,244.93689,0.16480891,[-3.062  1.095 -2.927 -1.003 -4.652],0.027084123,229.01016,10.389797,10.0
389.7326,232.44443,268641.28,1.0749491,2744225,1189.8723,557.1144939477903,800.1397,10.065361,-3.23575,557.1145,0.04641338,1.4599135,4762,0.093408994,56.72727272727273,0.51054716,167.38188,1.027499,52382,,True,11908.915830850601,10.0,0.31310382,11,-1,592.77014,137.21222,0.13271941,[-3.063  1.095 -2.927 -1.003 -4.654],0.028463986,117.72504,10.233042,10.0
419.78082,103.79497,232800.66,1.0816896,2744803,769.8827,515.3147136783292,350.10187,10.233384,-3.235436,515.3147,0.07307245,1.8144671,4763,0.097107574,52.54545454545455,0.80379695,95.53388,1.0681833,52393,,True,11910.177847862244,10.0,0.29236507,11,-1,546.44086,250.75867,0.16495156,[-3.065  1.095 -2.927 -1.003 -4.655],0.026578646,231.01666,10.169276,10.0
379.74747,129.97038,229117.92,1.1780013,2745432,829.8341,561.6552719020198,450.08664,9.820921,-3.2353508,561.6553,0.050485358,1.8766754,4764,0.10303278,57.18181818181818,0.5553389,181.9078,1.1333605,52404,,True,11912.156960487366,10.0,0.3927024,11,-1,629.62665,297.0334,0.17060685,[-3.066  1.095 -2.926 -1.003 -4.654],0.035700217,255.21872,9.337851,10.0
409.82126,123.007515,339508.66,1.2893316,2746056,869.87964,557.130833894007,460.05838,8.968914,-3.2365713,557.13086,0.050255105,2.5525594,4765,0.11441303,56.72727272727273,0.55280614,147.30956,1.2585434,52415,,True,11914.325512170792,10.0,0.5989112,11,-1,717.1102,352.364,0.23205087,[-3.066  1.094 -2.926 -1.002 -4.654],0.054446474,235.90652,8.531552,10.0
399.72998,92.638855,5797453.5,14.396955,2746659,719.87085,538.0316166260071,320.14087,1.590415,-3.2366846,538.0316,0.0022129212,38.927956,4766,0.40835893,54.81818181818182,0.02434213,138.30162,4.4919477,52426,,True,11917.134921073914,10.0,10.926086,11,-1,2349.844,1341.197,3.5389051,[-3.07   1.094 -2.931 -1.001 -4.656],0.9932807,272.2017,0.7640505,10.0
429.81622,83.27845,1862470.4,8.20128,2747302,669.86975,574.4050348314894,240.05353,1.9037397,-3.2366843,574.405,0.004727882,23.477938,4767,0.2719437,58.45454545454545,0.0520067,144.5888,2.991381,52437,,True,11920.116161346436,9.999999,6.538819,11,-1,1483.3262,774.92303,2.134358,[-3.068  1.09  -2.926 -1.003 -4.656],0.5944381,327.03925,1.3412541,9.999999
429.83588,65.8388,335193.1,1.4269143,2747902,619.87476,535.3117078755407,190.03888,9.001471,-3.2358172,535.3117,0.03132872,2.5428941,4768,0.11331458,54.54545454545455,0.3446159,105.47582,1.2464603,52448,,True,11922.019217014313,9.999999,0.5873229,11,-1,670.67334,397.23953,0.2311722,[-3.065  1.093 -2.926 -1.002 -4.656],0.05339299,306.40778,7.708942,9.999999
419.75677,140.94824,302502.16,1.1849191,2748552,879.89,580.7600280436135,460.13324,8.751373,-3.2362227,580.76,0.0686305,2.9986699,4769,0.10932037,59.09090909090909,0.7549355,161.00327,1.2025241,52459,,True,11924.461559772491,10.0,0.60955673,11,-1,666.3008,312.6114,0.27260637,[-3.064  1.094 -2.924 -1.005 -4.655],0.055414256,255.83914,9.283334,10.0
399.78094,29.905655,430612.47,2.0402186,2749044,499.8792,437.10467652651005,100.09827,7.8387895,-3.2355952,437.10468,0.022772068,3.2121499,4770,0.14178851,44.72727272727273,0.25049275,37.323734,1.5596737,52470,,True,11926.01804447174,9.999999,0.9904578,11,-1,678.9993,415.33417,0.29201365,[-3.066  1.092 -2.927 -1.005 -4.655],0.090041615,252.51204,5.391579,9.999999
419.8376,143.92624,619576.94,2.2029243,2749688,909.85144,575.321062677315,490.01385,4.163932,-3.2367306,575.32104,0.024012199,6.8056846,4771,0.12675253,58.54545454545455,0.26413417,155.48346,1.3942777,52481,,True,11928.54953789711,9.999999,1.7864903,11,-1,829.7849,331.10767,0.6186986,[-3.069  1.091 -2.93  -1.006 -4.655],0.1624082,239.33621,4.993363,9.999999
319.835,130.5623,1286180.4,5.258365,2750266,769.865,515.3011824651257,450.03,3.655281,-3.2369268,515.3012,0.021467097,13.761437,4772,0.27186328,52.54545454545455,0.23613806,195.46617,2.9904966,52492,,True,11930.754996061325,10.0,4.2390695,11,-1,1389.7513,737.839,1.2510397,[-3.068  1.093 -2.933 -1.008 -4.656],0.38536996,231.00974,2.0919049,10.0
419.76785,72.28166,1643070.1,4.8037677,2750812,669.8624,486.2001712438592,250.09457,3.1026251,-3.236794,486.2002,0.006354935,16.28986,4773,0.26365858,49.63636363636363,0.06990428,66.43232,2.9002445,52503,,True,11932.910300016403,10.0,4.6271257,11,-1,1301.5511,759.3931,1.4808964,[-3.069  1.095 -2.934 -1.005 -4.656],0.4206478,238.8371,2.2898693,10.0
429.80945,112.68954,36802020.0,80.31292,2751413,799.8804,536.2205157720753,370.07092,1.1248522,-3.237389,536.2205,0.0013454058,96.862946,4774,0.84954643,54.63636363636363,0.014799464,106.411064,9.345011,52514,,True,11935.335664510727,10.0,27.688786,11,-1,5393.6694,2746.5896,8.805722,[-3.072  1.096 -2.937 -1.002 -4.656],2.517162,240.84512,0.13696426,10.0
399.6974,184.14621,245730.3,1.0325607,2752072,1039.8883,588.9347513382331,640.1909,10.793621,-3.239258,588.93475,0.07453878,1.3274548,4775,0.09911168,59.90909090909091,0.8199266,189.23737,1.0902287,52525,,True,11937.840347766876,10.0,0.15075402,11,-1,630.20966,240.00381,0.12067771,[-3.069  1.101 -2.94  -1.005 -4.656],0.01370491,204.9306,10.653127,10.0
409.78152,158.09966,498956.84,1.9171375,2752755,989.8694,610.7598499049948,580.0879,7.065528,-3.2390127,610.7599,0.021769894,3.634156,4776,0.13794814,62.09090909090909,0.23946883,200.97833,1.5174295,52536,,True,11940.12946176529,10.0,1.1323471,11,-1,909.7069,403.58655,0.33037782,[-3.07   1.1   -2.944 -1.004 -4.658],0.102940656,245.22641,5.737721,10.0
429.81342,42.521767,490492.4,2.1358092,2753317,549.861,500.7649369776176,120.04761,6.9513936,-3.2385259,500.76492,0.02211232,4.4263825,4777,0.13988659,51.09090909090909,0.24323551,70.95153,1.5387524,52547,,True,11942.038715362549,10.0,1.1743175,11,-1,777.96344,481.2184,0.40239844,[-3.072  1.098 -2.946 -1.004 -4.658],0.106756136,297.71533,5.150273,10.0
439.84793,149.63683,18234776.0,20.857773,2754048,879.87274,654.4108102670149,440.0248,1.3960526,-3.2390156,654.41077,0.002390734,33.702568,4778,0.33049557,66.45454545454545,0.026298072,214.56285,3.6354513,52558,,True,11944.775175094604,10.0,9.535255,11,-1,2918.154,1434.2593,3.06387,[-3.071  1.1   -2.945 -1.001 -4.657],0.86684144,329.49628,0.52738136,10.0
419.8191,86.66326,42945868.0,106.96772,2754631,729.87354,519.8569835300876,310.05444,1.1318122,-3.238875,519.857,0.006092342,152.21715,4779,1.3390589,53.0,0.06701576,100.037895,14.729648,52569,,True,11946.43799328804,9.999999,43.493454,11,-1,6617.5396,3829.9856,13.837923,[-3.069  1.105 -2.946 -1.002 -4.658],3.95395,250.33334,0.10283476,9.999999
409.7438,103.43427,827314.1,3.132664,2755287,719.8821,586.2096512131998,310.13828,5.1022687,-3.2393477,586.20966,0.014561877,7.161748,4780,0.17399962,59.63636363636363,0.16018064,176.46584,1.9139959,52580,,True,11948.766513347626,9.999999,2.0577934,11,-1,1137.2368,666.7282,0.65106803,[-3.072  1.1   -2.948 -1.003 -4.658],0.18707214,320.37564,3.5113885,9.999999
399.759,181.0505,838323.1,2.6376612,2755974,889.86414,614.3938221948806,490.10513,6.2492995,-3.2392561,614.3938,0.023489192,4.2194986,4781,0.13614492,62.45454545454545,0.2583811,214.63481,1.4975941,52591,,True,11951.651437044144,10.0,1.3057417,11,-1,1095.6049,561.9229,0.3835908,[-3.068  1.101 -2.943 -1.006 -4.658],0.11870379,285.78976,4.170361,10.0
409.7937,128.64632,998521.0,3.3439806,2756571,829.87555,532.579271037817,420.08185,3.8332307,-3.2393472,532.5793,0.0021256253,8.954215,4782,0.20316128,54.27272727272727,0.023381878,122.78557,2.2347739,52602,,True,11954.212621927261,9.999999,3.0557153,11,-1,1101.3839,540.9891,0.81401956,[-3.066  1.103 -2.945 -1.007 -4.658],0.27779227,226.1275,3.2894928,9.999999
409.74344,144.46034,492228.56,1.8379922,2757144,929.8764,510.7359422024852,520.13293,6.532318,-3.2405841,510.73593,0.02547915,4.4804764,4783,0.13443837,52.09090909090909,0.28027064,100.99251,1.478822,52613,,True,11956.84142422676,9.999999,1.2229912,11,-1,757.66626,292.13766,0.40731606,[-3.07   1.105 -2.945 -1.003 -4.658],0.111181036,167.35635,5.9847913,9.999999
429.81946,103.55132,324282.2,1.3648978,2757751,739.84894,541.6659062554298,310.02948,8.042468,-3.2414567,541.66595,0.01983943,2.5730875,4784,0.10643298,55.18181818181818,0.21823372,111.84644,1.1707629,52624,,True,11958.893933534622,10.0,0.7099684,11,-1,656.74976,337.5648,0.23391704,[-3.068  1.106 -2.945 -1.006 -4.66 ],0.06454258,268.45862,8.059211,10.0
319.84436,93.855644,201602.38,1.3129085,2758324,659.84717,510.7602327071008,340.0028,9.676005,-3.2406385,510.76022,0.035030156,2.3145852,4785,0.11502268,52.09090909090909,0.38533172,190.91586,1.2652494,52635,,True,11961.678706884384,9.999999,0.46802732,11,-1,631.13574,351.9393,0.21041684,[-3.068  1.106 -2.95  -1.007 -4.66 ],0.04254794,267.09552,8.378345,9.999999
419.85638,115.635254,845021.1,2.4300153,2758990,799.87476,595.3089462363863,380.01837,5.553756,-3.2442951,595.309,0.024534326,5.7484007,4786,0.13877681,60.54545454545455,0.26987758,175.45258,1.5265449,52646,,True,11964.053173780441,10.0,1.511697,11,-1,996.63,536.1871,0.5225819,[-3.068  1.108 -2.952 -1.007 -4.66 ],0.13742702,299.93564,4.5267205,10.0
419.80682,109.72253,359638.6,1.3052953,2759570,749.8314,517.121795763893,330.0246,9.713145,-3.2452276,517.1218,0.059879586,2.1326935,4787,0.11789132,52.72727272727273,0.65867543,97.314964,1.2968045,52657,,True,11966.248521566391,10.0,0.47201878,11,-1,678.0847,361.7351,0.19388123,[-3.066  1.11  -2.952 -1.009 -4.663],0.0429108,240.22824,8.427212,10.0
439.8296,144.80487,611440.1,2.034156,2760212,969.8739,573.4981423586386,530.0443,6.8628206,-3.2446291,573.4981,0.034151185,4.103233,4788,0.14123937,58.36363636363637,0.375663,133.66855,1.5536329,52668,,True,11968.56359910965,10.0,1.2062831,11,-1,943.9113,433.1045,0.3730212,[-3.064  1.111 -2.95  -1.009 -4.664],0.1096621,215.34851,5.407648,10.0
439.83594,58.20147,398484.97,1.5123696,2760777,659.8717,503.49585937715415,220.03577,8.961089,-3.245495,503.49588,0.05579477,2.827463,4789,0.12289241,51.36363636363637,0.6137425,63.659916,1.3518167,52679,,True,11970.9880464077,9.999999,0.6448171,11,-1,688.433,388.76675,0.25704208,[-3.066  1.108 -2.951 -1.009 -4.664],0.05861974,259.8221,7.273354,9.999999
409.75815,140.6641,317925.3,1.3027873,2761426,809.8738,579.8530056641658,400.11563,9.923336,-3.244636,579.853,0.06089836,1.9713824,4790,0.1125839,59.0,0.66988194,170.09483,1.2384229,52690,,True,11973.43177485466,10.0,0.40792486,11,-1,709.90326,368.5505,0.17921658,[-3.068  1.107 -2.952 -1.007 -4.664],0.037084077,280.78726,8.443435,10.0
429.80493,68.289665,1986900.0,9.503217,2761997,649.8535,508.93917358853395,220.04858,2.7462964,-3.2446232,508.93918,0.008731237,17.06873,4791,0.26456943,51.90909090909091,0.0960436,79.13423,2.9102638,52701,,True,11975.487811088562,10.0,5.045254,11,-1,1543.3352,803.55945,1.5517027,[-3.067  1.109 -2.952 -1.007 -4.664],0.45865953,268.96484,1.1575028,10.0
399.76132,50.881218,279391.72,1.4512,2762540,599.8734,483.48765491054,200.11209,8.315684,-3.2444708,483.48767,0.027233541,2.530745,4792,0.11284368,49.36363636363637,0.29956895,83.726326,1.2412804,52712,,True,11977.701714277267,9.999999,0.7052413,11,-1,595.75256,328.8993,0.23006773,[-3.071  1.105 -2.954 -1.008 -4.664],0.06411285,261.96973,7.5799336,9.999999
409.69382,140.60638,517134.8,1.9219868,2763242,829.8845,628.02082400143,420.1907,8.226674,-3.243675,628.0208,0.030641627,3.0315444,4793,0.13405016,63.81818181818182,0.3370579,218.32701,1.4745518,52723,,True,11980.071256875992,10.0,0.85614717,11,-1,961.09985,536.24347,0.27559495,[-3.071  1.105 -2.952 -1.006 -4.663],0.07783156,321.5657,5.723244,10.0
429.83276,117.93087,291717220.0,675.70483,2763900,779.8672,588.045614815113,350.03442,1.2652783,-3.2430315,588.04565,4.679036e-06,364.59967,4794,3.4151459,59.81818181818182,5.1469397e-05,158.21284,37.566605,52734,,True,11982.507033109665,10.0,104.200714,11,-1,17077.928,9591.951,33.145424,[-3.071  1.106 -2.954 -1.008 -4.663],9.472791,300.0606,0.016279297,10.0
449.873,77.393524,570295.6,2.1933286,2764517,699.8677,550.7741004046015,249.99469,2.6473055,-3.245033,550.7742,0.013069553,8.978474,4795,0.12427965,56.09090909090909,0.14376508,100.901115,1.367076,52745,,True,11985.182199716568,10.0,2.428309,11,-1,785.10815,402.35648,0.8162249,[-3.073  1.1   -2.954 -1.012 -4.662],0.22075534,292.3309,5.0152082,10.0
389.7237,200.84572,1753527.6,4.1049666,2765191,1039.8792,602.5722682484228,650.15546,2.7901406,-3.2427812,602.57227,0.036469623,12.389745,4796,0.17654616,61.27272727272727,0.40116584,212.84857,1.9420079,52756,,True,11987.87080001831,10.0,3.3312392,11,-1,1245.5835,467.5703,1.1263405,[-3.07   1.102 -2.951 -1.01  -4.664],0.30283996,218.57144,2.6796808,10.0
409.7766,82.83797,8519427.0,18.795084,2765789,719.88135,533.4842111441114,310.10474,1.2054503,-3.244142,533.4842,0.013329675,67.976006,4797,0.6172347,54.36363636363637,0.14662643,123.707596,6.789582,52767,,True,11990.439636945724,10.0,19.353548,11,-1,2858.209,1705.7318,6.179637,[-3.072  1.106 -2.953 -1.01  -4.662],1.7594135,267.65045,0.58525944,10.0
429.81094,73.150536,276745.62,1.1472077,2766354,699.88135,503.49505519176057,270.0704,9.764516,-3.2441618,503.49503,0.05227657,2.1446705,4798,0.10493813,51.36363636363637,0.57504225,73.684105,1.1543194,52778,,True,11993.207626342773,10.0,0.41060027,11,-1,574.15686,297.3386,0.19497006,[-3.076  1.108 -2.959 -1.006 -4.663],0.0373273,245.04675,9.588499,10.0
399.74432,81.40439,309683.28,1.619846,2766887,679.8134,474.36990611063396,280.0691,7.397595,-3.2443902,474.36993,0.017045036,3.5222516,4799,0.1199234,48.45454545454545,0.1874954,74.62558,1.3191574,52789,,True,11995.05452990532,9.999999,0.92055047,11,-1,595.3136,275.8099,0.3202047,[-3.078  1.109 -2.962 -1.005 -4.663],0.08368641,223.3322,6.790769,9.999999
419.77615,74.76689,258082.61,1.1891748,2767453,649.88,504.38497365201255,230.10385,9.2579,-3.244246,504.38495,0.03620037,1.9937522,4800,0.102757744,51.45454545454545,0.39820406,84.6088,1.1303351,52800,,True,11997.359899520874,9.999999,0.49032882,11,-1,569.62964,307.92868,0.18125021,[-3.077  1.11  -2.96  -1.003 -4.663],0.04457535,264.40088,9.250113,9.999999
319.82236,134.94875,166481.44,1.0976655,2768030,739.8762,514.3857822502588,420.05386,10.227944,-3.2446272,514.3858,0.062972784,1.54636,4801,0.095564015,52.45454545454545,0.69270056,194.56343,1.0512042,52811,,True,11999.522155046463,9.999999,0.28881314,11,-1,552.71844,266.46985,0.14057818,[-3.08   1.109 -2.963 -1.003 -4.663],0.02625574,241.1684,10.021268,9.999999
429.80902,108.89113,620779.94,2.6223874,2768621,749.84265,527.1211408358904,320.03363,4.97357,-3.2442262,527.12115,0.021275297,7.049636,4802,0.15662731,53.72727272727273,0.23402825,97.312126,1.7229005,52822,,True,12001.657825231552,9.999999,1.8965145,11,-1,876.1017,427.69937,0.640876,[-3.079  1.11  -2.964 -1.004 -4.664],0.17241041,250.22342,4.194651,9.999999
409.75073,81.077965,1017487.0,4.890864,2769183,699.85846,500.7517499805803,290.10773,3.8212261,-3.2445223,500.75177,0.0033950068,9.577358,4803,0.20450792,51.09090909090909,0.037345074,91.001015,2.249587,52833,,True,12004.221606492996,9.999998,3.083377,11,-1,1099.3752,527.82776,0.87066895,[-3.082  1.108 -2.965 -1.002 -4.663],0.280307,242.31192,2.2490914,9.999998
429.83936,113.18267,296507.72,1.169522,2769831,809.88416,578.9350154783493,380.0448,9.950739,-3.2434993,578.93506,0.05070692,1.975479,4804,0.10584312,58.90909090909091,0.5577761,149.09567,1.1642743,52844,,True,12006.747822761536,10.0,0.37806797,11,-1,672.147,348.71988,0.179589,[-3.087  1.106 -2.967 -0.999 -4.663],0.034369815,279.8655,9.405552,10.0
409.71558,200.51671,755607.5,2.53102,2770513,999.87897,609.8240013498971,590.1634,2.5915587,-3.243889,609.82404,0.02390645,12.541112,4805,0.17155002,62.0,0.26297095,200.10841,1.8870503,52855,,True,12009.540346860886,9.999999,3.3990748,11,-1,997.1595,409.74524,1.1401011,[-3.089  1.106 -2.969 -0.998 -4.662],0.3090068,240.59421,4.346074,9.999999
419.75577,111.487976,649889.0,2.3713727,2771058,799.88165,485.2947761582827,380.1259,6.663647,-3.2442741,485.2948,0.010367214,3.2910705,4806,0.14963202,49.54545454545455,0.11403935,65.53901,1.6459521,52866,,True,12010.616578817368,10.0,1.3277717,11,-1,868.10156,413.2445,0.29918823,[-3.089  1.107 -2.97  -0.996 -4.663],0.12070651,189.91888,4.6386633,10.0
399.75446,73.30539,2067718.6,9.475296,2771591,639.8793,474.3715612713297,240.12482,1.6191597,-3.2449577,474.37155,0.012238637,29.423845,4807,0.31117663,48.45454545454545,0.134625,74.617096,3.4229429,52877,,True,12013.562542438507,10.0,8.239022,11,-1,1439.2461,711.8956,2.674895,[-3.091  1.106 -2.972 -0.993 -4.663],0.7490021,238.0805,1.1609136,10.0
429.8244,189.72874,351865.1,1.2568225,2772231,1129.8671,571.6809062849815,700.04266,8.3280735,-3.2464929,571.6809,0.044152934,2.8986883,4808,0.114279576,58.18181818181818,0.48568228,141.8565,1.2570752,52888,,True,12015.967220544815,10.0,0.7120349,11,-1,707.92053,240.17075,0.26351714,[-3.089  1.106 -2.972 -0.997 -4.664],0.06473045,154.44986,8.752231,10.0
409.7873,175.11081,284950.94,1.1499591,2772880,949.87415,579.8422033604432,540.08685,10.412587,-3.246331,579.84216,0.07340131,1.5757806,4809,0.10205216,59.0,0.8074144,170.05492,1.1225737,52899,,True,12018.526098489761,10.0,0.2666287,11,-1,666.6166,290.4705,0.14325279,[-3.089  1.107 -2.975 -0.997 -4.665],0.024238974,229.07794,9.5655575,10.0
409.7642,191.86278,268032.6,1.0774544,2773526,1009.87714,577.1146892165624,600.1129,10.55426,-3.2463305,577.1147,0.06153769,1.4720526,4810,0.092440695,58.72727272727273,0.6769146,167.3505,1.0168476,52910,,True,12020.303155183792,10.0,0.20896925,11,-1,619.6221,232.52734,0.13382296,[-3.088  1.107 -2.975 -0.997 -4.665],0.018997204,204.1929,10.209249,10.0
419.7121,56.15648,220397.9,1.0739417,2774058,599.87024,473.47271823548294,180.15814,10.495173,-3.2466047,473.4727,0.06329217,1.5313725,4811,0.09631585,48.36363636363637,0.69621384,53.76062,1.0594742,52921,,True,12022.256414413452,10.0,0.23236287,11,-1,497.3747,267.8143,0.1392157,[-3.088  1.107 -2.974 -0.997 -4.665],0.0211239,251.95598,10.242641,10.0
449.8169,52.062923,552477.6,1.9964249,2774627,609.8815,507.12263783563907,160.06458,7.5128098,-3.2466664,507.12265,0.009839413,3.9880502,4812,0.14061524,51.72727272727273,0.10823354,57.30575,1.5467675,52932,,True,12024.52657198906,9.999998,1.0538083,11,-1,790.342,472.12656,0.36255002,[-3.089  1.106 -2.975 -0.996 -4.666],0.09580076,281.90903,5.509849,9.999998
