LearnableVariance,Bound,InitialReturnStd,EpRewMean,VarianceInit,EmpiricalD2,OptimizationReturnMean,MinIWNorm,TimeElapsed,MeanIW,InitialReturnMin,ESSClassic,ReturnStepMax,Weights,ReturnMeanIW,ReturnStepMaxmin,InitialReturnMax,InitialBound,MaxIW,J_sample_variance,StdIW,OptimizationReturnMax,ESSRenyi,TimestepsSoFar,InitialReturnMean,StdIWNorm,OptimizationReturnMin,Iteration,EpLenMean,EpThisIter,MeanEntropy,MinIW,MeanIWNorm,EpisodesSoFar,MaxIWNorm
True,31.355972,83.670265,159.9255563278871,-1,1.0004658,100.00901,0.087931864,7241.796767950058,1.0062028,59.91654,10.995634,10.0,[-0.951 -2.093 -0.692 -0.917 -6.019],160.60455,10.0,349.92532,30.707077,1.0325481,11807.084,0.020050857,290.0088,10.994879,694321,159.92555,0.0018228063,,4723,17.0,11,-4.601499,0.96725047,0.09147298,51953,0.09386801
True,55.288086,35.25925,114.46814882086845,-1,1.029171,54.55077,0.073842205,7243.370938062668,1.0553782,59.91738,10.789563,9.999749,[-0.951 -2.094 -0.692 -0.917 -6.02 ],122.69685,9.999749,179.93819,48.021576,1.2837377,6183.575,0.14738943,120.020805,10.688214,694458,114.46815,0.013399038,,4724,12.454545454545455,11,-4.6018114,0.8122642,0.09594348,51964,0.11670343
True,55.231354,138.92691,169.01815778795785,-1,1.4232892,119.09486,0.0454516,7245.241698741913,1.1946037,49.923294,8.050992,9.999999,[-0.952 -2.096 -0.694 -0.917 -6.021],266.66937,9.999999,479.9403,-8.211548,3.050345,156578.2,0.722998,430.01703,7.728577,694655,169.01816,0.06572709,,4725,17.90909090909091,11,-4.6023545,0.49996758,0.10860033,51975,0.27730408
True,84.49896,75.08893,147.19770827983572,-1,1.3242916,97.272995,0.05024527,7246.759016752243,1.3668656,49.92472,8.7040415,9.999964,[-0.956 -2.099 -0.694 -0.917 -6.021],207.70326,9.999964,289.9244,40.13604,3.0250118,20169.227,0.7020164,239.9997,8.306328,694828,147.19771,0.06381968,,4726,15.727272727272727,11,-4.602126,0.55269796,0.12426052,51986,0.27500108
True,-49.150528,161.15884,169.01586209977611,-1,1.0085906,119.08889,0.08164581,7248.721677064896,1.0179235,49.92698,10.923693,9.999999,[-0.955 -2.102 -0.693 -0.917 -6.021],173.336,9.999999,599.92505,-52.521133,1.1649687,32999.46,0.08507666,549.99805,10.906308,695025,169.01587,0.007734242,,4727,17.90909090909091,11,-4.6017275,0.89810383,0.092538506,51997,0.10590625
True,78.28282,43.79324,120.83371777182178,-1,1.3625469,70.90212,0.04239744,7249.971841096878,1.3803842,49.931602,8.269724,9.999838,[-0.956 -2.102 -0.692 -0.918 -6.021],164.46643,9.999838,199.93997,47.001,3.4612584,9470.812,0.7931544,150.00836,8.073116,695169,120.83372,0.072104946,,4728,13.090909090909092,11,-4.6015615,0.4663718,0.12548947,52008,0.31465986
True,83.300995,56.779522,123.56076888585882,-1,4.1108813,73.63589,0.0059415796,7251.37818813324,2.6370885,49.92488,2.0181034,9.999864,[-0.959 -2.101 -0.696 -0.915 -6.02 ],262.94174,9.999864,239.93195,34.960037,20.149986,51656.363,5.563359,190.00706,2.675825,695316,123.56077,0.5057599,,4729,13.363636363636363,11,-4.602475,0.06535737,0.23973535,52019,1.831817
True,76.37712,41.22478,110.82989816531075,-1,1.6986495,60.9014,0.022508688,7252.684650421143,1.4832082,49.928497,6.2038145,9.999523,[-0.964 -2.096 -0.699 -0.915 -6.021],158.16261,9.999523,169.93198,48.078354,3.9144378,14957.531,1.3041296,120.00348,6.4757323,695449,110.8299,0.11855724,,4730,12.090909090909092,11,-4.602114,0.24759556,0.1348371,52030,0.355858
True,52.253204,36.707073,92.64984180573082,-1,1.5606644,32.736984,0.016959358,7254.151436090469,1.1971028,59.912857,7.399419,9.999097,[-0.965 -2.093 -0.703 -0.911 -6.021],130.64157,9.999097,169.92119,29.902287,3.522496,19201.338,0.8350624,110.00833,7.0482802,695562,92.64984,0.07591476,,4731,10.272727272727273,11,-4.602559,0.18655294,0.108827524,52041,0.3202269
True,60.442787,51.14433,118.10561470986454,-1,1.4937009,58.194515,0.022237146,7255.907562017441,1.1949843,59.911106,7.328773,9.999904,[-0.967 -2.092 -0.703 -0.908 -6.022],159.70352,9.999904,219.93604,36.888863,3.422376,30596.55,0.84576964,160.02493,7.364259,695703,118.10561,0.076888144,,4732,12.818181818181818,11,-4.6021295,0.24460861,0.10863494,52052,0.3111251
True,38.65439,48.70485,100.83177964769635,-1,1.0998778,50.90868,0.05563254,7257.492909193039,1.0747719,49.923096,9.966853,9.999724,[-0.969 -2.088 -0.704 -0.905 -6.021],112.208015,9.999724,189.92519,30.697258,1.6430259,7939.9385,0.34603375,140.00209,10.001111,695825,100.83178,0.03145761,,4733,11.090909090909092,11,-4.60187,0.6119579,0.097706534,52063,0.14936599
True,34.096703,80.61244,134.46516509218094,-1,1.0777901,64.554306,0.056330606,7258.939420700073,1.157961,69.91086,10.25755,9.999967,[-0.968 -2.089 -0.706 -0.905 -6.021],160.58086,9.999967,329.9284,12.6310425,1.6348879,20133.219,0.3115343,260.01755,10.206068,695984,134.46515,0.028321298,,4734,14.454545454545455,11,-4.6023703,0.61963665,0.10526917,52074,0.14862618
True,55.69169,33.408707,114.46458912129692,-1,1.0666641,34.55187,0.07052519,7260.425533533096,1.0855036,79.91272,10.461364,9.999666,[-0.967 -2.086 -0.704 -0.905 -6.021],124.31532,9.999666,179.93289,48.019966,1.4989275,9841.375,0.24631152,100.02017,10.312525,696121,114.46459,0.02239196,,4735,12.454545454545455,11,-4.602554,0.7757771,0.09868216,52085,0.13626614
True,94.14989,59.7439,136.2920989337055,-1,1.8864049,76.370636,0.03888524,7262.406744718552,1.6263192,59.921467,6.381703,9.999898,[-0.967 -2.084 -0.703 -0.905 -6.022],205.69878,9.999898,219.9371,55.07496,5.582549,21918.172,1.3834976,160.01564,5.8311977,696282,136.2921,0.1257725,,4736,14.636363636363637,11,-4.6027846,0.42773762,0.1478472,52096,0.50750446
True,34.462517,75.29951,138.10985667560092,-1,1.0443641,88.1787,0.06874434,7263.937232494354,1.1225541,49.93116,10.348421,9.999998,[-0.967 -2.085 -0.702 -0.903 -6.022],151.4262,9.999998,309.9387,23.657417,1.8291512,11979.625,0.28167897,260.00754,10.532725,696445,138.10986,0.02560718,,4737,14.818181818181818,11,-4.602464,0.7561877,0.10205037,52107,0.16628647
True,122.62302,72.047585,130.8339980784949,-1,3.1724563,90.89882,0.010975331,7265.347146272659,1.6833396,39.935184,3.6191475,9.999988,[-0.966 -2.084 -0.704 -0.902 -6.021],300.16986,9.999988,269.93912,31.15239,8.583705,311755.25,2.40393,230.00394,3.467345,696600,130.834,0.2185391,,4738,14.090909090909092,11,-4.6012545,0.12072864,0.15303089,52118,0.78033686
True,25.66175,74.63809,135.37893823024277,-1,1.0451081,85.45307,0.06098004,7267.042266368866,1.0716943,49.925873,10.673479,9.999973,[-0.963 -2.081 -0.705 -0.903 -6.02 ],150.21779,9.999973,329.93994,13.540558,1.3240846,13900.502,0.1874445,280.01407,10.525228,696760,135.37895,0.01704041,,4739,14.545454545454545,11,-4.601581,0.6707804,0.097426765,52129,0.120371334
True,370.65564,56.16437,130.83436217718966,-1,17.905231,70.91791,0.0012659837,7268.493786096573,4.794205,59.91646,1.5996712,9.999911,[-0.964 -2.079 -0.704 -0.903 -6.021],714.3052,9.999911,219.92596,49.621338,41.363632,1312005.0,11.621782,160.0095,0.6143456,696915,130.83437,1.0565258,,4740,14.090909090909092,11,-4.601319,0.01392582,0.43583688,52140,3.7603302
True,-23.245728,107.14046,136.28728129961175,-1,1.0399884,86.3658,0.065773174,7270.581525325775,0.9674162,49.921474,10.62714,9.999995,[-0.964 -2.077 -0.704 -0.906 -6.02 ],146.19507,9.999995,449.93982,-29.864014,1.3589047,26355.545,0.18120876,400.01834,10.577041,697076,136.2873,0.016473524,,4741,14.636363636363637,11,-4.6006045,0.7235049,0.08794692,52151,0.123536795
True,60.729347,54.00605,124.46786070285906,-1,1.3261946,74.54017,0.0237135,7272.18092918396,1.1626137,49.92769,8.473906,9.999912,[-0.964 -2.075 -0.704 -0.906 -6.02 ],154.262,9.999912,219.94307,43.248512,2.7550428,12606.136,0.6347729,170.01538,8.294409,697224,124.467865,0.057706635,,4742,13.454545454545455,11,-4.5996737,0.2608485,0.105692156,52162,0.25045845
True,56.986015,78.095184,154.47020756920512,-1,1.1096727,84.55948,0.049230497,7274.016368150711,1.0608379,69.910736,9.922281,9.99999,[-0.963 -2.073 -0.709 -0.902 -6.019],177.5516,9.99999,309.9393,40.017548,1.7764554,18817.953,0.3496196,240.02856,9.912833,697405,154.4702,0.031783603,,4743,16.454545454545453,11,-4.599852,0.54153544,0.09643981,52173,0.16149595
True,61.739044,70.3085,168.1134638678255,-1,1.0556388,98.20208,0.06699766,7275.68629527092,1.1105529,69.911385,10.331028,9.999996,[-0.964 -2.071 -0.708 -0.901 -6.019],179.33376,9.999996,309.94226,53.6597,1.6983714,12500.483,0.28259972,240.03088,10.420231,697601,168.11346,0.025690882,,4744,17.818181818181817,11,-4.5991063,0.7369743,0.10095935,52184,0.1543974
True,32.32486,55.33093,115.37750333301365,-1,1.0085582,65.45376,0.074865624,7277.1414749622345,1.0065551,49.92375,10.899847,9.999944,[-0.966 -2.069 -0.707 -0.901 -6.018],117.59645,9.999944,229.93475,30.468475,1.1822889,6832.678,0.09648493,180.011,10.906659,697739,115.37751,0.008771357,,4745,12.545454545454545,11,-4.598468,0.82352185,0.091505006,52195,0.10748081
True,91.57719,24.431913,108.09925492084125,-1,2.2151387,38.190456,0.025958925,7278.527760982513,1.6059685,69.9088,6.990198,9.998671,[-0.966 -2.07  -0.707 -0.901 -6.017],173.97638,9.998671,149.92471,52.73589,4.035661,18583.705,1.2163365,80.015915,4.965829,697869,108.09925,0.110576056,,4746,11.818181818181818,11,-4.5983095,0.28554818,0.14599715,52206,0.3668783
True,65.785,65.82508,143.55895879892938,-1,1.3107051,73.649025,0.036689565,7280.514755725861,1.1466349,69.90993,7.930771,9.999993,[-0.972 -2.075 -0.716 -0.899 -6.017],192.58452,9.999993,299.9272,32.803505,3.1099558,48807.06,0.7133162,230.01726,8.392429,698038,143.55896,0.064846925,,4747,15.363636363636363,11,-4.598648,0.4035852,0.10423955,52217,0.28272325
True,50.881905,58.481327,122.65122721427824,-1,1.0487483,72.726265,0.053544324,7282.16800737381,1.1022588,49.924957,10.536812,9.999878,[-0.971 -2.077 -0.715 -0.901 -6.018],134.05154,9.999878,219.9277,41.437553,1.4478663,7756.15,0.23110396,170.00275,10.488694,698184,122.65124,0.021009453,,4748,13.272727272727273,11,-4.598614,0.5889875,0.100205354,52228,0.13162422
True,64.62621,38.097664,98.10008000765455,-1,1.442968,48.176815,0.03899608,7283.82342171669,1.4141026,49.923264,7.9472566,9.999343,[-0.97  -2.079 -0.714 -0.903 -6.018],144.4392,9.999343,179.92682,31.6577,3.224229,17699.99,0.8764303,130.00356,7.6231766,698303,98.100075,0.07967548,,4749,10.818181818181818,11,-4.5985684,0.4289569,0.12855479,52239,0.29311174
True,68.566605,31.468891,110.82849736799749,-1,1.0964265,40.919174,0.05926491,7286.089349269867,1.1517682,69.909325,9.355889,9.999346,[-0.969 -2.083 -0.712 -0.906 -6.017],126.53983,9.999346,149.92998,55.46319,2.4348183,8827.3955,0.4828231,80.02065,10.032593,698436,110.8285,0.043893013,,4750,12.090909090909092,11,-4.598558,0.651914,0.10470619,52250,0.22134712
True,72.204575,41.20322,104.46778709578265,-1,1.5547425,54.54198,0.036515012,7287.399706840515,1.243669,49.925804,6.170178,9.999727,[-0.971 -2.08  -0.711 -0.906 -6.017],155.0533,9.999727,179.93155,38.02366,4.5471334,26419.182,1.1003267,130.00574,7.0751266,698562,104.46778,0.10002971,,4751,11.454545454545455,11,-4.5988164,0.40166512,0.11306083,52261,0.4133758
True,27.808655,55.182117,110.83000487833216,-1,1.1420722,60.903866,0.06385607,7289.194850206375,1.2268773,49.926144,9.931829,9.999964,[-0.973 -2.083 -0.713 -0.904 -6.018],130.38763,9.999964,259.93353,14.843201,2.0039043,7706.1445,0.40235266,210.00739,9.631616,698695,110.83,0.036577515,,4752,12.090909090909092,11,-4.598857,0.7024168,0.11153431,52272,0.18217313
True,-9.292206,60.04255,86.28268340746813,-1,1.0137181,36.358017,0.08751856,7290.793586492538,1.0667853,49.924667,10.953311,9.999991,[-0.973 -2.081 -0.708 -0.905 -6.018],91.06568,9.999991,269.92532,-13.393845,1.2246591,7168.4937,0.06964944,220.00066,10.851143,698801,86.282684,0.006331768,,4753,9.636363636363637,11,-4.598813,0.9627041,0.096980475,52283,0.11133265
True,32.507042,79.13502,124.46644702830723,-1,1.1857358,64.55756,0.046214093,7292.232203960419,1.1123973,59.908886,8.638819,9.99998,[-0.973 -2.079 -0.706 -0.905 -6.018],145.07408,9.99998,279.94196,21.091034,2.5111585,20055.387,0.5815642,220.03307,9.27694,698949,124.46644,0.05286948,,4754,13.454545454545455,11,-4.5990424,0.508355,0.10112702,52294,0.22828715
True,89.82697,55.484253,156.29073296081378,-1,1.580481,66.37884,0.030213725,7293.792637825012,1.2964252,89.911896,7.3237123,9.999974,[-0.973 -2.077 -0.704 -0.906 -6.018],201.2183,9.999974,239.94266,67.68604,2.5947354,23868.777,0.91851556,150.03076,6.959906,699132,156.29073,0.08350141,,4755,16.636363636363637,11,-4.5996137,0.33235097,0.11785685,52305,0.23588504
True,9.356995,72.04895,129.0095269113103,-1,1.057886,59.091,0.070304275,7295.381286382675,1.1030523,69.91853,10.35049,9.999995,[-0.972 -2.073 -0.707 -0.905 -6.019],138.47037,9.999995,339.9402,3.4783096,1.6471721,10989.302,0.2763178,270.02167,10.398096,699285,129.00954,0.025119798,,4756,13.909090909090908,11,-4.5989366,0.773347,0.10027747,52316,0.14974292
True,543.8551,39.31994,129.9221588392833,-1,24.79817,60.012657,0.0017425462,7296.528405189514,6.252628,69.9095,1.3249768,9.999781,[-0.971 -2.072 -0.705 -0.905 -6.018],911.5238,9.999781,199.93901,56.089775,59.554176,2240646.0,16.89602,130.02951,0.4435811,699439,129.92215,1.5360018,,4757,14.0,11,-4.598369,0.019168008,0.5684207,52327,5.4140162
True,47.96811,54.985386,103.55790564450893,-1,4.1588106,53.634373,0.0044966526,7298.4524874687195,2.10062,49.92353,2.332056,9.999929,[-0.965 -2.079 -0.701 -0.913 -6.017],221.12173,9.999929,229.9311,18.650223,14.718002,104882.18,4.0498233,180.00757,2.644987,699564,103.55791,0.3681658,,4758,11.363636363636363,11,-4.5986323,0.04946318,0.19096547,52338,1.3380003
True,34.754723,46.413403,110.83075489598576,-1,1.0941592,60.90841,0.062435813,7299.766965150833,1.0773591,49.922344,10.025823,9.999936,[-0.964 -2.08  -0.701 -0.91  -6.018],119.705475,9.999936,219.92654,29.617508,1.7153097,6562.325,0.33582968,170.0042,10.053381,699697,110.83076,0.030529972,,4759,12.090909090909092,11,-4.59944,0.6867939,0.097941734,52349,0.15593725
True,61.420967,81.0023,151.74981517979234,-1,1.223631,91.82654,0.043506324,7301.501402616501,1.1041423,59.92328,8.793905,9.999996,[-0.965 -2.081 -0.699 -0.911 -6.018],188.02672,9.999996,309.94092,37.296547,2.4224534,35817.47,0.553027,250.01764,8.989638,699875,151.74982,0.05027518,,4760,16.181818181818183,11,-4.5998487,0.47856954,0.100376576,52360,0.22022304
True,39.4318,57.415665,116.28560441148093,-1,1.0194088,66.36524,0.083253026,7303.24586391449,1.0489427,49.920357,10.930985,9.999951,[-0.963 -2.08  -0.7   -0.911 -6.019],121.43417,9.999951,219.93935,35.06761,1.1532794,6932.5444,0.083346896,170.01898,10.790567,700014,116.2856,0.007576992,,4761,12.636363636363637,11,-4.601563,0.9157833,0.09535844,52371,0.10484359
True,60.011566,85.43876,169.0159552265368,-1,1.1038784,89.100044,0.047966667,7305.002834558487,1.2443527,79.91591,9.770083,10.0,[-0.961 -2.082 -0.701 -0.912 -6.021],203.53693,10.0,369.9293,32.410522,2.22896,20865.303,0.44150123,290.01337,9.964866,700211,169.01595,0.040136475,,4762,17.90909090909091,11,-4.601561,0.5276333,0.113122985,52382,0.20263274
True,84.939964,54.41626,148.10744832678918,-1,1.3445207,78.19525,0.02955791,7306.853228807449,1.1735895,69.9122,9.019913,9.999966,[-0.962 -2.079 -0.703 -0.91  -6.02 ],187.67395,9.999966,239.9281,59.508133,2.1702042,20670.877,0.54986626,170.0159,8.1813545,700385,148.10745,0.049987845,,4763,15.818181818181818,11,-4.6017914,0.325137,0.10668995,52393,0.1972913
True,44.046402,40.925648,107.19420203270874,-1,1.108543,47.27953,0.08118219,7308.25626373291,1.1865028,59.914673,10.502702,9.999892,[-0.964 -2.08  -0.702 -0.91  -6.021],129.55692,9.999892,219.93478,25.977905,1.6080908,10419.005,0.258182,160.02011,9.922935,700514,107.19421,0.023471091,,4764,11.727272727272727,11,-4.601623,0.89300406,0.1078639,52404,0.14619008
True,70.95573,82.36975,152.65516831871284,-1,1.1371852,102.73718,0.058329754,7310.059912204742,1.1540945,49.91799,10.16224,9.999987,[-0.967 -2.082 -0.704 -0.909 -6.021],177.2561,9.999987,269.94165,52.972626,1.5292852,16401.295,0.33136472,220.02365,9.673006,700693,152.65517,0.030124066,,4765,16.272727272727273,11,-4.6015587,0.64162725,0.104917675,52415,0.13902593
True,47.49173,49.361492,109.92217404398933,-1,1.04922,69.987686,0.078803614,7311.369468212128,1.237779,39.934486,9.116734,9.99973,[-0.968 -2.083 -0.704 -0.908 -6.02 ],123.11665,9.99973,199.93204,36.092377,2.8980036,5735.573,0.5625736,159.99756,10.483979,700825,109.922165,0.051143058,,4766,12.0,11,-4.601562,0.8668397,0.112525366,52426,0.26345488
True,228.63333,81.74271,140.83590514674717,-1,5.641711,90.90928,0.0018991267,7313.594757556915,2.0359256,49.926624,2.0615256,9.9999895,[-0.967 -2.081 -0.706 -0.907 -6.02 ],500.47183,9.9999895,309.92474,26.38861,15.307436,1424835.0,4.23935,259.9981,1.9497631,700991,140.83592,0.38539547,,4767,15.090909090909092,11,-4.6015477,0.020890392,0.18508415,52437,1.3915851
True,157.63158,38.22902,115.37454328321414,-1,2.5991714,55.45293,0.013317763,7315.114871025085,1.9396511,59.92162,3.2385635,9.999483,[-0.971 -2.081 -0.71  -0.902 -6.02 ],258.7948,9.999483,169.92447,52.625782,11.035292,117629.74,3.002745,110.00285,4.232118,701129,115.37454,0.27297685,,4768,12.545454545454545,11,-4.6008487,0.14649539,0.17633194,52448,1.0032084
True,59.662567,135.88084,179.01731627174055,-1,1.2237678,129.0884,0.06172363,7317.177064418793,1.3767505,49.928917,8.823111,10.0,[-0.969 -2.09  -0.725 -0.9   -6.02 ],259.80057,10.0,489.9263,-1.8999481,2.6947343,118936.625,0.68385243,439.99738,8.988633,701337,179.01732,0.062168404,,4769,18.90909090909091,11,-4.6010556,0.6789599,0.12515914,52459,0.24497585
True,46.88514,36.1402,108.10351238690377,-1,1.2072902,58.180958,0.04035273,7319.126809597015,1.0966859,49.922554,9.356992,9.999868,[-0.968 -2.093 -0.724 -0.903 -6.02 ],128.00711,9.999868,199.9325,34.273552,1.9069097,9797.732,0.45955098,150.00995,9.111314,701467,108.103516,0.04177736,,4770,11.818181818181818,11,-4.6010103,0.44388,0.09969873,52470,0.17335543
True,65.91167,65.5639,134.47095442626375,-1,1.3759189,74.55534,0.037633736,7320.815726518631,1.2711204,59.91561,8.578671,9.999975,[-0.966 -2.093 -0.724 -0.904 -6.02 ],174.17377,9.999975,249.93712,42.175568,2.8114054,21060.12,0.67531043,190.02151,7.9946575,701626,134.47095,0.06139186,,4771,14.454545454545455,11,-4.601134,0.41397107,0.11555641,52481,0.25558233
True,54.342094,43.906536,119.92449538950198,-1,1.2898937,50.006668,0.03344789,7322.222554683685,1.2135952,69.91782,9.915254,9.999978,[-0.967 -2.092 -0.724 -0.902 -6.02 ],150.77905,9.999978,229.94144,35.013,1.9893469,11614.117,0.40140828,160.02362,8.527834,701769,119.92449,0.036491662,,4772,13.0,11,-4.601,0.3679268,0.110326834,52492,0.18084972
True,158.77745,84.360306,134.466573958503,-1,3.100283,64.55957,0.02716584,7323.787451505661,2.0846508,69.907,5.711609,9.999986,[-0.968 -2.096 -0.723 -0.905 -6.02 ],392.80997,9.999986,359.9368,1.5511017,6.8529177,369780.66,2.00593,290.0298,3.5480633,701928,134.46657,0.18235727,,4773,14.454545454545455,11,-4.6040087,0.29882422,0.1895137,52503,0.6229925
True,207.55751,77.49575,113.56063840140641,-1,4.0333095,73.62407,0.0050293445,7325.706654548645,1.8956615,39.93657,2.5790393,9.999999,[-0.968 -2.105 -0.726 -0.905 -6.023],452.24045,9.999999,329.9314,-8.274597,12.528091,1178561.9,3.4254105,289.9948,2.727289,702064,113.56064,0.31140095,,4774,12.363636363636363,11,-4.603761,0.05532279,0.17233287,52514,1.1389174
True,44.75284,38.16586,87.19173173237637,-1,1.4232395,37.270496,0.039091535,7327.364681720734,1.1661996,49.921238,7.2979846,9.999088,[-0.97  -2.1   -0.729 -0.899 -6.023],115.21105,9.999088,159.93494,28.13184,3.389836,10766.668,0.8305973,110.0137,7.728847,702171,87.191734,0.07550884,,4775,9.727272727272727,11,-4.6039844,0.43000686,0.10601814,52525,0.30816692
True,-37.192947,108.001495,119.01311868001049,-1,1.0441493,69.08782,0.07380735,7328.960982322693,1.0702882,49.9253,10.710399,9.999998,[-0.969 -2.1   -0.727 -0.902 -6.023],132.58792,9.999998,449.94373,-47.139603,1.4278958,22198.623,0.17599353,400.01843,10.534892,702313,119.013115,0.01599941,,4776,12.909090909090908,11,-4.6018662,0.8118808,0.09729893,52536,0.12980871
True,35.66999,30.772375,72.64997396947992,-1,1.2112402,32.716244,0.037513435,7330.200409650803,1.2205048,39.93373,9.997746,9.997814,[-0.969 -2.1   -0.727 -0.902 -6.021],88.47128,9.997814,129.92123,24.673386,2.0160189,4065.3098,0.38643542,89.9875,9.081601,702404,72.64997,0.035130493,,4777,8.272727272727273,11,-4.601823,0.41264775,0.11095498,52547,0.18327445
True,1388.1521,45.02082,120.83099897152903,-1,245.90977,60.913265,0.00038662032,7331.559537887573,31.597048,59.917736,1.025947,9.99957,[-0.97  -2.1   -0.727 -0.901 -6.021],2545.858,9.99957,199.92218,47.004852,343.13577,8184740.0,98.518974,140.00444,0.04473185,702548,120.831,8.95627,,4778,13.090909090909092,11,-4.6009054,0.0042528235,2.8724592,52558,31.194162
