InitialReturnMax,ReturnMeanIW,MaxIW,J_sample_variance,EpLenMean,InitialReturnMin,MaxIWNorm,ReturnStepMax,EmpiricalD2,ESSClassic,Weights,OptimizationReturnMin,StdIWNorm,EpisodesSoFar,MeanEntropy,StdIW,MinIWNorm,LearnableVariance,InitialReturnMean,MeanIWNorm,MinIW,ReturnStepMaxmin,TimestepsSoFar,OptimizationReturnMean,Bound,ESSRenyi,EpThisIter,VarianceInit,Iteration,OptimizationReturnMax,MeanIW,InitialReturnStd,EpRewMean,InitialBound,TimeElapsed
4999.5747,4986.8877,5.551811,9612666.0,484.1,459.56577,0.05551811,10.0,1.264088,70.866104,[ 0.021  0.374 -2.477 -2.69 ],,0.0065649822,21300,0.4189424,0.65649825,0.00319264,,4839.5723,0.010238908,0.319264,10.0,8711138,4380.007,4298.446,79.10841,100,-1.0,213,4540.009,1.0238909,680.29474,4839.572742443707,4227.2524,14435.459681510925
4999.639,25325.873,410.74866,42365817000.0,466.09,,4.1074862,10.0,262.70782,1.5338981,[ 0.024  0.361 -2.483 -2.698],,0.4096202,21400,0.4189424,40.96202,1.6899904e-06,,4658.984,0.05112534,0.00016899905,10.0,8757747,4658.984,15401.095,0.38065103,100,-1.0,214,4999.639,5.1125345,1192.7062,4658.983582438209,4046.6553,14494.297377586365
4999.6157,6317.3477,19.825974,112689450.0,486.1,439.6905,0.19825973,10.0,3.7945046,23.773846,[ 0.041  0.336 -2.473 -2.547],,0.02406824,21500,0.4189424,2.4068239,0.00054021267,,4859.5693,0.013441325,0.05402127,10.0,8806357,4419.879,5124.5693,26.3539,100,-1.0,215,4559.9253,1.3441325,676.9095,4859.569340494736,4247.244,14560.849667072296
4999.6284,7960.557,39.015,613662800.0,481.61,,0.39014998,10.0,9.321704,9.8518095,[ 0.021  0.323 -2.475 -2.569],,0.049245305,21600,0.4189424,4.9245305,5.556424e-05,,4814.5884,0.016279623,0.005556424,10.0,8854518,4814.5884,6091.033,10.727653,100,-1.0,216,4999.6284,1.6279624,789.22784,4814.588513347552,4202.261,14622.700177192688
4999.5527,16744.139,219.24779,12213174000.0,469.76,,2.192478,10.0,42.475685,2.3157752,[ 0.03   0.313 -2.494 -2.645],,0.21990877,21700,0.4189424,21.990875,1.487886e-05,,4695.7466,0.03385935,0.0014878861,10.0,8901494,4695.7466,12753.458,2.354288,100,-1.0,217,4999.5527,3.3859348,1052.6157,4695.74658865547,4083.429,14681.071102619171
4999.5664,8153.1455,45.2961,643199600.0,389.05,409.7796,0.452961,10.0,13.640733,8.941129,[ 0.008  0.299 -2.51  -2.713],,0.05476376,21800,0.4189424,5.4763765,7.077019e-05,,3886.5164,0.017160436,0.007077019,10.0,8940399,3476.7373,5891.6445,7.3309846,100,-1.0,218,4589.7866,1.7160437,1707.9783,3886.5165541400097,3274.1973,14729.125442743301
4999.56,5013.7993,2.3493369,6399472.5,462.3,419.7167,0.023493368,10.0,1.2862098,84.0428,[ 0.026  0.326 -2.505 -2.685],,0.0046322886,21900,0.4189424,0.46322885,0.003225989,,4621.2446,0.010630841,0.3225989,10.0,8986629,4201.528,4319.3613,77.74781,100,-1.0,219,4579.8433,1.0630841,1219.2258,4621.244701386004,4008.926,14790.816062927246
4999.589,4993.5537,1.797159,2564282.5,484.56,499.8177,0.017971588,10.0,1.0882343,92.52329,[ 0.031  0.336 -2.513 -2.717],,0.0029156704,22000,0.4189424,0.29156706,0.0037677048,,4844.233,0.010256725,0.3767705,10.0,9035085,4344.415,4354.7886,91.891975,100,-1.0,220,4499.771,1.0256726,768.02264,4844.232656287708,4231.91,14848.050292253494
4999.614,5132.943,2.9540544,9138158.0,469.24,,0.029540543,10.0,1.3649884,79.524635,[ 0.034  0.337 -2.526 -2.705],,0.005554358,22100,0.4189424,0.5554358,0.0015932309,,4690.602,0.010946337,0.1593231,10.0,9082009,4690.602,4417.547,73.2607,100,-1.0,221,4999.614,1.0946338,1088.1044,4690.6021320446225,4078.2764,14908.269134998322
4999.583,7638.9854,67.7189,983569300.0,469.84,429.69855,0.677189,10.0,8.323125,5.37219,[ 0.036  0.331 -2.531 -2.729],,0.0681852,22200,0.4189424,6.8185215,9.8948934e-05,,4696.639,0.016246375,0.0098948935,10.0,9128993,4266.94,5872.4487,12.014718,100,-1.0,222,4569.8843,1.6246376,1091.119,4696.638945073811,4084.3174,14982.425563097
4999.549,5472.257,4.120737,24398560.0,448.72,,0.04120737,10.0,2.0444305,61.643585,[ 0.045  0.295 -2.529 -2.734],,0.009275848,22300,0.4189424,0.9275849,0.0008369775,,4484.8247,0.011759225,0.08369775,10.0,9173865,4484.8247,4596.7437,48.913376,100,-1.0,223,4999.549,1.1759224,1388.3041,4484.824845519052,3872.507,15043.682104825974
4999.528,6086.0615,56.385674,567049150.0,437.85,,0.5638567,10.0,7.9410048,6.373027,[ 0.034  0.302 -2.546 -2.705],,0.05788895,22400,0.4189424,5.7888947,0.00019566785,,4375.865,0.015103166,0.019566786,10.0,9217650,4375.865,4360.5723,12.592865,100,-1.0,224,4999.528,1.5103167,1462.7673,4375.865047580632,3763.55,15098.084156274796
4999.644,10739.989,46.946907,993799740.0,421.85,419.76688,0.46946907,10.0,20.947866,9.895556,[ 0.005  0.305 -2.54  -2.695],,0.068311214,22500,0.4189424,6.8311224,3.1427197e-05,,4215.1343,0.022638049,0.0031427196,10.0,9259835,3795.3672,7937.431,4.773756,100,-1.0,225,4579.877,2.2638052,1498.6392,4215.134368674882,3602.8054,15152.192305326462
4999.5903,7245.1597,38.40214,358343650.0,457.58,369.7031,0.3840214,10.0,6.80854,12.478224,[ 0.019  0.323 -2.555 -2.801],,0.040710185,22600,0.4189424,4.0710187,0.0002839243,,4573.6885,0.015371681,0.028392432,10.0,9305593,4203.9854,5647.416,14.687437,100,-1.0,226,4629.887,1.5371683,1220.5018,4573.688547906115,3961.3662,15216.054030656815
4999.6113,5705.1016,20.581514,107996376.0,431.32,399.7082,0.20581514,10.0,4.142944,23.80215,[ 0.005  0.345 -2.558 -2.763],,0.02218704,22700,0.4189424,2.2187042,0.00026408673,,4310.331,0.012400413,0.026408674,10.0,9348725,3910.623,4458.7617,24.137426,100,-1.0,227,4599.9033,1.2400413,1423.8422,4310.3310986556935,3698.0063,15280.629054307938
4999.563,6942.3843,20.642338,260389860.0,463.45,389.74567,0.20642337,10.0,6.481177,14.43822,[ 0.024  0.325 -2.602 -2.781],,0.03645033,22800,0.4189424,3.6450331,7.283536e-05,,4632.576,0.01497333,0.0072835367,10.0,9395070,4242.83,5383.533,15.4292965,100,-1.0,228,4609.8174,1.497333,1178.9316,4632.575735239652,4020.2563,15357.258972406387
4999.604,4383.3564,2.0635936,3907120.5,430.32,389.70123,0.020635936,10.0,1.0698885,92.97774,[ 1.432e-03  3.401e-01 -2.609e+00 -2.765e+00],,0.0027640031,22900,0.4189424,0.2764003,0.005019836,,4300.0474,0.010057475,0.50198364,10.0,9438102,3910.3462,3749.9966,93.46769,100,-1.0,229,4609.903,1.0057474,1406.2286,4300.047123539075,3687.723,15422.044795036316
4999.596,6303.9507,19.98875,203442450.0,421.61,,0.1998875,10.0,5.927335,21.135782,[ 0.004  0.34  -2.615 -2.78 ],,0.028442655,23000,0.4189424,2.8442655,0.00022035415,,4212.7275,0.014724458,0.022035416,10.0,9480263,4212.7275,4813.1816,16.870989,100,-1.0,230,4999.596,1.4724457,1430.2903,4212.7273406290005,3600.4045,15481.606536626816
4999.585,6717.4434,25.858152,269002430.0,424.53,,0.25858152,10.0,6.7825947,16.207691,[ 0.005  0.316 -2.612 -2.83 ],,0.032408766,23100,0.4189424,3.2408764,0.0003091566,,4241.8164,0.014253481,0.03091566,10.0,9522716,4241.8164,5122.7485,14.74362,100,-1.0,231,4999.585,1.4253482,1480.7117,4241.816267667575,3629.4941,15547.200073242188
4999.5684,7956.0845,46.245377,709754000.0,455.69,9.9799595,0.46245375,10.0,12.567018,8.878297,[ 0.015  0.329 -2.607 -2.772],,0.05300269,23200,0.4189424,5.300269,7.971261e-06,,4554.484,0.01654443,0.0007971261,10.0,9568285,4544.504,5785.412,7.9573374,100,-1.0,232,4989.5884,1.654443,1186.9585,4554.483962893061,3942.1643,15618.301422595978
4999.6104,9900.507,71.24674,1388862800.0,457.79,9.979704,0.71246743,10.0,19.69329,6.852209,[ 0.024  0.32  -2.597 -2.675],,0.074255764,23300,0.4189424,7.425576,3.8761505e-06,,4575.957,0.020139987,0.00038761506,10.0,9614064,4565.977,7183.1855,5.0778713,100,-1.0,233,4989.631,2.0139987,1223.7045,4575.9566604196325,3963.6318,15688.338111162186
4999.6235,5231.5044,4.0860043,15585125.0,463.29,9.979218,0.040860042,10.0,1.7967033,67.17041,[ 0.014  0.357 -2.599 -2.629],,0.0075694127,23400,0.4189424,0.75694126,0.0006282714,,4630.9683,0.010827255,0.06282714,10.0,9660393,4620.9893,4410.735,55.65749,100,-1.0,234,4989.6445,1.0827255,1119.8599,4630.968082679054,4018.6414,15756.458236455917
4999.564,5127.5146,3.1916814,7029142.5,484.13,469.73877,0.031916812,10.0,1.2641832,79.118286,[ 0.028  0.369 -2.601 -2.626],,0.0055043045,23500,0.4189424,0.5504305,0.002342205,,4840.097,0.010714148,0.2342205,10.0,9708806,4370.358,4439.0483,79.10246,100,-1.0,235,4529.825,1.0714148,786.11664,4840.096925434736,4227.778,15830.587203979492
4999.6167,12459.996,65.70355,1648769000.0,476.37,409.72397,0.6570355,10.0,29.130764,7.768404,[ 0.017  0.371 -2.604 -2.627],,0.087892175,23600,0.4189424,8.789217,2.3300927e-05,,4762.149,0.025507987,0.0023300927,10.0,9756443,4352.425,9155.096,3.432797,100,-1.0,236,4589.8926,2.5507991,889.6841,4762.148725050323,4149.823,15906.295904397964
4999.619,6840.717,22.443504,260641000.0,484.03,19.966705,0.22443503,10.0,5.656097,16.317556,[ 0.021  0.394 -2.618 -2.754],,0.032702435,23700,0.4189424,3.2702436,0.00021980611,,4838.978,0.014440776,0.021980612,10.0,9804846,4819.011,5384.45,17.680037,100,-1.0,237,4979.6523,1.4440775,806.7764,4838.978243960754,4226.653,15980.359884738922
4999.55,5086.281,2.5273669,6478755.0,469.2,449.74063,0.025273668,10.0,1.3536503,81.88768,[ 0.025  0.351 -2.617 -2.753],,0.0050284034,23800,0.4189424,0.50284034,0.0016701468,,4690.16,0.010691831,0.16701469,10.0,9851766,4240.4194,4373.871,73.87432,100,-1.0,238,4549.809,1.0691831,1050.3771,4690.160040634581,4077.8423,16052.030789852142
4999.5586,5255.2085,9.57531,38390000.0,477.56,19.9631,0.095753096,10.0,1.942266,39.642628,[ 0.022  0.366 -2.627 -2.744],,0.013940245,23900,0.4189424,1.3940245,0.0016703424,,4774.0757,0.011297608,0.16703424,10.0,9899522,4754.1123,4401.8496,51.486256,100,-1.0,239,4979.5957,1.1297606,927.08844,4774.075632799218,4161.7573,16124.259891033173
4999.6274,5540.834,5.63532,38284590.0,475.53,,0.0563532,10.0,2.3548708,46.52104,[ 0.008  0.353 -2.632 -2.749],,0.012199075,24000,0.4189424,1.2199074,0.00015892634,,4753.426,0.01137785,0.015892634,10.0,9947075,4753.426,4601.1826,42.465176,100,-1.0,240,4999.6274,1.1377851,863.25146,4753.42584828662,4141.099,16197.680261611938
4999.5845,5639.0884,8.223091,32802946.0,459.94,9.981695,0.08223091,10.0,1.9671283,52.964165,[ 0.021  0.342 -2.619 -2.769],,0.011106966,24100,0.4189424,1.1106967,0.000874719,,4597.6255,0.011786154,0.0874719,10.0,9993069,4587.6436,4780.281,50.835526,100,-1.0,241,4989.6025,1.1786155,1241.6224,4597.6254333940715,3985.304,16266.92770242691
4999.593,6289.119,12.606957,33594644.0,495.12,2439.417,0.12606958,10.0,3.9754145,30.322933,[ 0.025  0.373 -2.631 -2.805],,0.019073598,24200,0.4189424,1.9073598,5.5919558e-05,,4950.066,0.012582686,0.005591956,10.0,10042581,2510.6487,5068.243,25.15461,100,-1.0,242,2560.1758,1.2582685,343.34183,4950.065641999884,4337.742,16339.221307754517
4999.5713,8397.187,36.634216,555928600.0,490.13,459.61975,0.36634216,10.0,16.980179,9.690815,[ 0.04   0.389 -2.635 -2.773],,0.05162609,24300,0.4189424,5.162609,4.2771037e-05,,4899.949,0.016911551,0.0042771036,10.0,10091594,4440.3296,5873.999,5.8892193,100,-1.0,243,4539.9517,1.6911551,587.43506,4899.949139863205,4287.6294,16410.610770225525
4999.589,5186.9746,4.06154,11978669.0,485.46,,0.040615402,10.0,1.341173,71.747185,[ 0.043  0.438 -2.634 -2.776],,0.006668895,24400,0.4189424,0.66688955,0.0018361916,,4853.43,0.010627363,0.18361917,10.0,10140140,4853.43,4477.85,74.56159,100,-1.0,244,4999.589,1.0627363,828.95245,4853.4300843619185,4241.108,16481.22966814041
4999.6,7373.581,29.022215,305110880.0,486.57,,0.29022214,10.0,8.026492,15.9942255,[ 0.029  0.437 -2.644 -2.776],,0.03475861,24500,0.4189424,3.4758608,0.00012669987,,4864.4883,0.01516664,0.012669987,10.0,10188797,4864.4883,5638.8037,12.458743,100,-1.0,245,4999.6,1.5166643,753.8706,4864.48805197311,4252.164,16551.37429380417
4999.6226,6124.5947,10.7626,60094900.0,495.45,439.66547,0.107626,10.0,3.5134943,34.772366,[ 0.043  0.423 -2.645 -2.837],,0.016845465,24600,0.4189424,1.6845466,8.335594e-05,,4953.435,0.012299409,0.008335594,10.0,10238342,4513.7695,4976.831,28.461695,100,-1.0,246,4559.957,1.229941,453.6511,4953.4350304146,4341.1084,16622.738270759583
4999.579,5807.039,6.6807466,38845400.0,493.12,9.980431,0.066807464,10.0,2.0304704,47.472965,[ 0.03   0.447 -2.646 -2.815],,0.012368058,24700,0.4189424,1.2368058,0.00092946854,,4930.1577,0.011757994,0.09294686,10.0,10287654,4920.177,4934.515,49.249672,100,-1.0,247,4989.5986,1.1757994,529.7685,4930.157399775977,4317.8364,16693.896436691284
4999.639,9209.658,67.659744,1246288900.0,490.03,,0.6765974,10.0,17.067015,6.570106,[ 0.015  0.44  -2.651 -2.839],,0.07022743,24800,0.4189424,7.0227427,4.2549473e-05,,4899.305,0.018623017,0.0042549474,10.0,10336657,4899.305,6679.9927,5.8592553,100,-1.0,248,4999.639,1.8623016,699.18823,4899.3052846019045,4286.9766,16765.215312719345
4999.5874,29333.135,513.84735,26923020000.0,496.33,1668.9501,5.1384735,10.0,147.05083,1.3671172,[ 0.016  0.469 -2.66  -2.777],,0.51073146,24900,0.4189424,51.073147,0.00011108742,,4962.2256,0.060129084,0.011108742,10.0,10386290,3293.2754,21907.844,0.68003696,100,-1.0,249,3330.6372,6.0129085,332.06223,4962.22567407658,4349.9033,16837.123377084732
4999.627,5870.152,6.285429,26610488.0,476.06,,0.06285429,10.0,2.2339916,58.22008,[-0.018  0.501 -2.666 -2.781],,0.0101228105,25000,0.4189424,1.012281,0.00076220534,,4757.962,0.01194961,0.076220535,10.0,10433896,4757.962,4954.935,44.762924,100,-1.0,250,4999.627,1.194961,749.11346,4757.961688207376,4145.635,16906.68523311615
4999.641,5434.32,8.410419,17235012.0,489.09,2939.0374,0.084104195,10.0,1.9837705,44.36258,[-0.007  0.519 -2.67  -2.765],,0.012334573,25100,0.4189424,1.2334573,0.00055200234,,4888.977,0.011014103,0.055200234,10.0,10482805,1949.9398,4571.8774,50.409058,100,-1.0,251,2060.6038,1.1014103,375.5949,4888.97709886783,4276.648,16977.761804819107
4999.55,5688.195,6.892319,34243190.0,482.8,,0.06892319,10.0,2.115667,50.950714,[-0.007  0.56  -2.659 -2.787],,0.011476987,25200,0.4189424,1.1476989,0.0008543214,,4826.7886,0.011697328,0.08543214,10.0,10531085,4826.7886,4797.559,47.266415,100,-1.0,252,4999.55,1.1697329,820.56134,4826.788907936122,4214.4717,17047.449355363846
4999.6333,5899.3423,6.976117,25153466.0,483.15,,0.06976117,10.0,1.8257492,60.215725,[-0.008  0.535 -2.669 -2.719],,0.009794831,25300,0.4189424,0.9794831,0.002672321,,4830.3296,0.012050253,0.2672321,10.0,10579400,4830.3296,5071.964,54.772038,100,-1.0,253,4999.6333,1.2050253,810.0804,4830.329243955395,4218.001,17117.236354112625
4999.6636,5835.2856,9.942692,60658370.0,488.66,9.979369,0.09942692,10.0,2.5669785,37.299393,[ 2.625e-03  5.236e-01 -2.670e+00 -2.674e+00],,0.015439049,25400,0.4189424,1.543905,0.0006438228,,4885.595,0.011907914,0.06438228,10.0,10628266,4875.6157,4854.221,38.956306,100,-1.0,254,4989.684,1.1907912,710.1062,4885.59517826345,4273.264,17187.923433303833
4999.56,4939.1533,2.0231106,1564427.8,490.02,,0.020231105,10.0,1.0439415,96.025406,[ 0.008  0.538 -2.687 -2.741],,0.0020506338,25500,0.4189424,0.20506339,0.0064637517,,4899.2793,0.010079396,0.6463752,10.0,10677268,4899.2793,4313.5264,95.79081,100,-1.0,255,4999.56,1.0079397,699.897,4899.278734483532,4286.96,17259.00179886818
4999.649,5157.1167,2.4613132,3815761.2,488.52,,0.024613133,10.0,1.1452343,89.67466,[ 0.007  0.532 -2.689 -2.745],,0.003572478,25600,0.4189424,0.3572478,0.004194514,,4884.207,0.010528159,0.41945142,10.0,10726120,4884.207,4501.8286,87.318375,100,-1.0,256,4999.649,1.0528159,713.2464,4884.207106020654,4271.8774,17329.424194335938
4999.634,17322.967,126.21971,5436734000.0,491.52,19.962069,1.2621971,10.0,85.4816,5.0737777,[ 0.009  0.511 -2.698 -2.724],,0.16844623,25700,0.4189424,16.844622,6.34036e-06,,4914.1426,0.038943406,0.000634036,10.0,10775272,4894.18,11661.615,1.1698425,100,-1.0,257,4979.672,3.8943405,550.54315,4914.142178863147,4301.814,17400.102570295334
4999.6616,5465.153,4.2753935,15811832.0,479.13,,0.042753935,10.0,1.6974754,67.94213,[ 0.003  0.451 -2.697 -2.771],,0.007690916,25800,0.4189424,0.7690916,0.0013637842,,4789.6646,0.011196446,0.13637842,10.0,10823185,4789.6646,4667.364,58.911015,100,-1.0,258,4999.6616,1.1196446,836.05444,4789.664333225132,4177.3335,17469.950522899628
4999.638,5392.506,5.275179,18067030.0,495.02,9.979536,0.052751787,10.0,1.4617668,62.621727,[ 0.015  0.447 -2.697 -2.795],,0.008408232,25900,0.4189424,0.8408232,0.0021473928,,4949.3228,0.010883223,0.2147393,10.0,10872687,4939.3433,4652.179,68.41036,100,-1.0,259,4989.6587,1.0883224,496.4227,4949.3224800404,4336.994,17541.558125257492
4999.6934,5463.1724,6.600096,24912072.0,477.34,,0.06600096,10.0,2.2891326,57.39241,[ 0.019  0.42  -2.684 -2.76 ],,0.009708271,26000,0.4189424,0.97082716,0.0002909275,,4772.0127,0.01126745,0.029092751,10.0,10920421,4772.0127,4536.717,43.68467,100,-1.0,260,4999.6934,1.1267451,969.9085,4772.012576615854,4159.6777,17609.953537464142
4999.5796,5126.6973,6.080099,13575030.0,481.57,,0.06080099,10.0,1.3778855,67.38369,[ 0.037  0.419 -2.672 -2.766],,0.007367809,26100,0.4189424,0.736781,0.0021801267,,4814.2593,0.010590061,0.21801268,10.0,10968578,4814.2593,4407.9346,72.574974,100,-1.0,261,4999.5796,1.0590061,859.7009,4814.259467674213,4201.939,17678.726234197617
4999.5747,5928.7744,10.4653635,60266956.0,478.69,9.979941,0.104653634,10.0,2.5931513,39.263474,[ 0.027  0.402 -2.671 -2.747],,0.015424402,26200,0.4189424,1.5424402,0.000695054,,4785.595,0.012401602,0.0695054,10.0,11016447,4775.615,4942.739,38.563118,100,-1.0,262,4989.5947,1.2401601,953.46326,4785.59530358462,4173.275,17747.79995727539
4999.629,5573.819,12.435455,89519230.0,481.54,,0.12435455,10.0,3.3459866,26.640566,[ 0.009  0.425 -2.688 -2.765],,0.018767772,26300,0.4189424,1.8767773,0.00040635213,,4813.8564,0.011309841,0.040635213,10.0,11064601,4813.8564,4453.748,29.88655,100,-1.0,263,4999.629,1.1309841,763.41675,4813.856283380751,4201.5293,17817.140622377396
4999.593,5852.6772,13.676216,80174020.0,481.07,,0.13676216,10.0,2.630943,27.933834,[ 0.015  0.452 -2.679 -2.74 ],,0.020534791,26400,0.4189424,2.0534792,0.00092801196,,4809.426,0.01278468,0.0928012,10.0,11112708,4809.426,4859.479,38.009186,100,-1.0,264,4999.593,1.2784681,892.7388,4809.425959269295,4197.1035,17886.48603796959
4999.611,5331.2314,8.6311,28496474.0,480.52,1209.5488,0.086311,10.0,2.2433553,39.90359,[ 1.755e-03  4.387e-01 -2.655e+00 -2.684e+00],,0.013422021,26500,0.4189424,1.3422021,0.00078793924,,4803.61,0.010937035,0.07879393,10.0,11160760,3594.061,4414.1016,44.576088,100,-1.0,265,3790.062,1.0937035,693.0083,4803.609935146808,4191.2856,17956.02486395836
4999.5815,5051.352,1.7873331,2143714.0,490.79,559.718,0.01787333,10.0,1.1155403,93.41584,[ 0.007  0.41  -2.659 -2.698],,0.0027185665,26600,0.4189424,0.27185667,0.0036053674,,4906.8823,0.01024,0.36053675,10.0,11209839,4347.164,4404.6235,89.64266,100,-1.0,266,4439.8633,1.024,555.46906,4906.882190242461,4294.5605,18026.583622932434
4999.6074,7249.213,43.835674,544928200.0,481.83,,0.43835673,10.0,8.343827,9.38595,[ 0.013  0.404 -2.664 -2.692],,0.04646235,26700,0.4189424,4.646235,0.00019616952,,4816.864,0.01495349,0.019616952,10.0,11258022,4816.864,5480.472,11.984908,100,-1.0,267,4999.6074,1.4953488,775.37134,4816.863566372016,4204.5396,18096.418115615845
4999.605,115149.59,2156.6523,1161140200000.0,479.73,,21.566523,10.0,4396.285,1.14523,[ 0.026  0.347 -2.679 -2.614],,2.1448321,26800,0.4189424,214.48322,6.221252e-08,,4795.9287,0.23085581,6.2212525e-06,10.0,11305995,4795.9287,74549.766,0.022746477,100,-1.0,268,4999.605,23.085583,913.64996,4795.928931086699,4183.6045,18166.3537940979
4999.614,9172.457,71.13916,84963410.0,500.0,4998.4507,0.71139157,10.0,12.312915,5.7706456,[ 0.042  0.426 -2.667 -2.606],,0.07414452,26900,0.4189424,7.414452,8.9899884e-05,,4999.2026,0.018348398,0.008989989,10.0,11355995,0.7521338,7023.8223,8.121553,100,-1.0,269,1.1630859,1.8348399,0.2585033,4999.202817133049,4386.8774,18239.423712968826
4999.623,9348.453,88.50613,1726059900.0,495.54,529.7314,0.88506126,10.0,12.699596,3.9343104,[ 0.048  0.367 -2.666 -2.585],,0.0924576,27000,0.4189424,9.24576,0.00017312418,,4954.448,0.018710818,0.017312419,10.0,11405549,4424.7163,7166.337,7.874266,100,-1.0,270,4469.8916,1.8710818,444.7008,4954.447733112083,4342.122,18312.032846927643
4999.618,7584.696,62.514282,1014493600.0,472.01,9.981553,0.6251428,10.0,8.456491,5.8992553,[ 0.014  0.364 -2.666 -2.606],,0.06346401,27100,0.4189424,6.346401,0.00021819615,,4718.691,0.015890205,0.021819616,10.0,11452750,4708.71,5804.05,11.825235,100,-1.0,271,4989.6367,1.5890205,1058.3762,4718.690941294145,4106.3647,18381.091762304306
4999.6333,4988.974,3.832192,13678231.0,459.03,439.7896,0.03832192,10.0,1.7560754,64.57831,[ 0.004  0.343 -2.681 -2.662],,0.0076677715,27200,0.4189424,0.76677716,0.0005922007,,4587.8477,0.010353275,0.059220076,10.0,11498653,4148.0586,4177.536,56.945164,100,-1.0,272,4559.8438,1.0353276,1024.7932,4587.847918727696,3975.5205,18447.797378778458
4999.582,6023.2935,4.4779334,18270026.0,481.19,,0.044779334,10.0,2.2640195,69.39473,[ 0.016  0.339 -2.682 -2.634],,0.008222723,27300,0.4189424,0.82227236,0.0004639303,,4810.571,0.012381715,0.046393033,10.0,11546772,4810.571,5101.9546,44.16923,100,-1.0,273,4999.582,1.2381716,874.175,4810.571109008195,4198.2495,18517.058821439743
4999.5986,5507.9653,11.8547,40737664.0,476.43,459.71307,0.118547,10.0,1.9417461,38.961548,[ 0.033  0.334 -2.682 -2.623],,0.014966293,27400,0.4189424,1.4966294,0.001605287,,4762.794,0.011957231,0.1605287,10.0,11594415,4303.081,4654.714,51.50004,100,-1.0,274,4539.8857,1.1957232,897.9096,4762.793967408214,4150.4707,18585.38596057892
4999.577,15895.98,166.51035,5716529000.0,473.76,639.7394,1.6651034,10.0,58.373085,3.4651427,[ 0.016  0.335 -2.676 -2.611],,0.18388051,27500,0.4189424,18.38805,9.937828e-06,,4735.9023,0.034838077,0.0009937828,10.0,11641791,4096.1626,11217.711,1.7131183,100,-1.0,275,4359.838,3.483808,889.1604,4735.90218651382,4123.581,18653.898144483566
4999.5874,6804.1387,21.676798,157333700.0,422.65,409.76022,0.21676797,10.0,5.1805744,22.108604,[ 0.003  0.304 -2.665 -2.685],,0.026910704,27600,0.4189424,2.6910706,0.000189375,,4222.576,0.014337089,0.0189375,10.0,11684056,3812.8157,5410.4404,19.30288,100,-1.0,276,4589.827,1.4337089,1359.0703,4222.575798694621,3610.254,18715.61354279518
4999.589,7479.3193,20.967428,242968930.0,469.12,9.98068,0.20967428,10.0,8.137417,19.184778,[ 0.007  0.355 -2.679 -2.744],,0.031031365,27700,0.4189424,3.1031365,6.551283e-05,,4689.073,0.015119331,0.0065512834,10.0,11730968,4679.093,5732.5996,12.288912,100,-1.0,277,4989.6084,1.5119333,986.1371,4689.07298946583,4076.7507,18784.551015138626
4999.5947,7483.962,29.6585,251269390.0,481.33,389.77402,0.296585,10.0,7.9590745,16.857857,[ 0.024  0.382 -2.671 -2.729],,0.034178916,27800,0.4189424,3.4178915,5.463153e-05,,4811.976,0.0153903635,0.005463153,10.0,11779101,4422.202,5756.4873,12.564275,100,-1.0,278,4609.821,1.5390364,836.3842,4811.975873181313,4199.6533,18854.04865550995
4999.542,5123.18,3.8756626,12539002.0,483.42,,0.038756624,10.0,1.4507462,70.52181,[ 0.049  0.386 -2.668 -2.789],,0.006813247,27900,0.4189424,0.6813248,0.0017020812,,4832.8145,0.0105381785,0.17020813,10.0,11827443,4832.8145,4385.664,68.930046,100,-1.0,279,4999.542,1.0538179,850.8463,4832.814328643199,4220.4976,18923.528180599213
4999.6265,6447.206,20.40573,176840060.0,464.33,,0.20405729,10.0,5.692679,22.587543,[ 0.05   0.404 -2.674 -2.788],,0.026986623,28000,0.4189424,2.6986623,4.6663805e-05,,4641.445,0.014577318,0.0046663806,10.0,11873876,4641.445,4986.2354,17.566422,100,-1.0,280,4999.6265,1.4577317,1181.3583,4641.444670647262,4029.1182,18990.188236951828
4999.626,6983.6943,37.320904,411581300.0,476.09,9.9801,0.37320903,10.0,10.056415,11.666467,[ 0.073  0.411 -2.659 -2.849],,0.040443864,28100,0.4189424,4.0443864,3.1460364e-05,,4758.4155,0.014698042,0.0031460363,10.0,11921485,4748.4355,5041.8936,9.943902,100,-1.0,281,4989.646,1.4698043,853.75726,4758.4158937109505,4146.0894,19058.799067258835
4999.583,14534.822,185.7659,8685293000.0,457.33,,1.857659,10.0,59.120045,2.601536,[ 0.08   0.455 -2.656 -2.896],,0.18555003,28200,0.4189424,18.555002,6.570116e-05,,4570.8057,0.030324928,0.0065701166,10.0,11967218,4570.8057,9826.711,1.6914737,100,-1.0,282,4999.583,3.0324936,1200.508,4570.805821386693,3958.4849,19124.345905065536
4999.55,106988.055,2088.5774,917980050000.0,449.05,409.70444,20.885773,10.0,4816.7666,1.0514071,[ 0.08   0.403 -2.651 -2.889],,2.0775988,28300,0.4189424,207.7599,2.9306136e-07,,4487.216,0.21416196,2.9306137e-05,10.0,12012123,4077.5115,64491.44,0.020760816,100,-1.0,283,4589.845,21.416199,1177.3623,4487.215971206893,3874.899,19189.561601638794
