OptimizationReturnMin,OptimizationReturnMax,EpThisIter,InitialReturnMax,MaxIWNorm,StdIW,EpisodesSoFar,InitialReturnStd,MeanEntropy,ESSClassic,OptimizationReturnMean,InitialBound,MeanIW,InitialReturnMin,LearnableVariance,ReturnStepMaxmin,EpLenMean,Iteration,StdIWNorm,Bound,ReturnStepMax,VarianceInit,J_sample_variance,InitialReturnMean,MinIWNorm,ESSRenyi,MaxIW,EpRewMean,ReturnMeanIW,MeanIWNorm,TimestepsSoFar,TimeElapsed,Weights,MinIW,EmpiricalD2
,4989.5522,100,4999.5337,0.032708395,0.5330705,35400,1117.2399,0.4189424,79.10095,4575.8066,3973.4727,1.0370803,9.98123,,10.0,458.84,354,0.005330705,4167.266,10.0,-1.0,8559041.0,4585.788,0.0019386956,76.29109,3.2708395,4585.788144584031,4868.299,0.010370802,15871292,24524.73701095581,[ 0.08   0.144 -2.756 -1.498],0.19386956,1.3107691
,4999.614,100,4999.614,0.04145519,0.64607424,35500,1252.0712,0.4189424,75.135414,4517.174,3904.8486,1.1230886,,,10.0,451.94,355,0.0064607426,4170.4673,10.0,-1.0,9341942.0,4517.174,0.0023110253,73.0577,4.1455193,4517.1734793144105,4886.8564,0.011230885,15916486,24592.256867170334,[ 0.071  0.151 -2.767 -1.504],0.23110253,1.3687811
,4999.5405,100,4999.5405,3.2359102,32.367916,35600,1347.6914,0.4189424,1.8786217,4380.5034,3768.1873,4.478707,,,10.0,438.38,356,0.32367915,11076.096,10.0,-1.0,18533320000.0,4380.5034,3.9713723e-05,0.78099287,323.59103,4380.503468515394,18004.803,0.044787064,15960324,24652.30587744713,[ 0.081  0.14  -2.773 -1.498],0.0039713723,128.04214
,4539.719,100,4999.523,0.16949354,2.4719207,35700,1562.1687,0.4189424,25.629063,3530.5828,3378.073,1.4511065,459.8036,,10.0,399.46,357,0.024719208,5586.0835,10.0,-1.0,131572160.0,3990.387,0.0003477112,24.065115,16.949354,3990.386767000505,6834.272,0.014511065,16000270,24709.341359615326,[ 0.057  0.106 -2.771 -1.516],0.034771122,4.1553926
,4559.7686,100,4999.5645,0.017415142,0.23595823,35800,1328.1973,0.4189424,94.93621,4015.18,3842.657,1.0216761,439.79578,,10.0,445.74,358,0.002359582,3934.8755,10.0,-1.0,3180172.5,4454.976,0.0061254334,95.612755,1.7415142,4454.976107797686,4561.0854,0.010216761,16044844,24776.831822633743,[ 0.056  0.14  -2.763 -1.575],0.61254334,1.0458856
,4999.644,100,4999.644,0.73940504,7.575973,35900,1482.6381,0.4189424,6.2398734,4337.8687,3725.5398,1.9544168,,,10.0,434.06,359,0.075759724,7224.986,10.0,-1.0,1455440500.0,4337.8687,7.768705e-05,9.657879,73.940506,4337.868649567936,9195.338,0.01954417,16088250,24841.16924738884,[ 0.058  0.136 -2.792 -1.56 ],0.0077687055,10.35424
,4999.617,100,4999.617,0.029782867,0.64437926,36000,1385.9626,0.4189424,71.31279,4442.399,3830.0737,1.0159711,,,10.0,444.47,360,0.006443793,4031.3855,10.0,-1.0,12313389.0,4442.399,0.0006241281,66.91607,2.9782867,4442.399153464811,4779.929,0.010159712,16132697,24904.347966194153,[ 0.038  0.146 -2.795 -1.635],0.062412813,1.4944094
,4519.8115,100,4999.567,0.44472957,5.693264,36100,1019.13293,0.4189424,10.494855,4222.763,4090.1992,1.9495105,479.75534,,10.0,470.41,361,0.056932643,6737.9893,10.0,-1.0,670656700.0,4702.5186,4.806836e-07,4.823703,44.472958,4702.518344076889,9525.957,0.019495105,16179738,24993.078313350677,[ 0.046  0.162 -2.809 -1.638],4.806836e-05,20.730963
,4379.954,100,4999.696,0.3832898,5.950942,36200,682.7436,0.4189424,10.109242,4243.0464,4250.452,1.9956644,619.7417,,10.0,486.4,362,0.05950942,7135.0527,10.0,-1.0,687830850.0,4862.7876,1.3318234e-05,4.6878505,38.328983,4862.787781637447,9963.202,0.01995664,16228378,25098.593510866165,[ 0.028  0.194 -2.809 -1.599],0.0013318234,21.331738
,4449.863,100,4999.6426,0.103291206,2.162426,36300,442.72354,0.4189424,30.210306,4405.043,4342.494,1.4227322,549.77985,,10.0,495.56,363,0.021624262,5609.9033,10.0,-1.0,94419240.0,4954.823,3.5412442e-05,17.320822,10.329121,4954.822933561523,7081.2,0.014227322,16277934,25186.20121717453,[ 0.045  0.231 -2.799 -1.56 ],0.0035412442,5.7733984
,4609.852,100,4999.5996,0.11048052,1.9713033,36400,646.522,0.4189424,27.094542,4512.26,4289.684,1.2017505,389.74747,,10.0,490.31,364,0.019713033,4938.273,10.0,-1.0,84050456.0,4902.008,0.0015041118,36.089897,11.048052,4902.007643508015,5957.54,0.012017505,16326965,25276.772319078445,[ 0.071  0.238 -2.797 -1.617],0.15041119,2.7708585
,4599.862,100,4999.597,0.045235243,0.879247,36500,659.9807,0.4189424,63.02029,4492.003,4279.415,1.1478084,399.7354,,10.0,489.28,365,0.00879247,4744.0874,10.0,-1.0,17197848.0,4891.739,0.0005940191,53.926155,4.5235243,4891.738666357758,5577.924,0.011478085,16375893,25353.33169722557,[ 0.068  0.198 -2.79  -1.589],0.05940191,1.8543878
,4959.658,100,4999.595,0.3785209,4.1358757,36600,766.2495,0.4189424,12.622807,4825.161,4252.7754,1.5719777,39.93686,,10.0,486.62,366,0.041358754,6186.32,10.0,-1.0,425882850.0,4865.0986,0.0001110773,14.732716,37.852093,4865.098177791171,7781.608,0.015719777,16424555,25452.79035615921,[ 0.082  0.213 -2.815 -1.632],0.011107731,6.787615
,1410.3799,100,4999.6333,0.35938323,3.9930582,36700,140.29936,0.4189424,13.518377,1395.96,4372.8853,1.5787232,3589.2534,,10.0,498.6,367,0.039930575,6154.292,10.0,-1.0,64438320.0,4985.213,8.365342e-06,12.413167,35.938324,4985.213390451574,7892.2627,0.01578723,16474415,25548.703809261322,[ 0.048  0.214 -2.804 -1.611],0.0008365342,8.055962
,4639.901,100,4999.639,0.06367228,1.0780052,36800,461.62726,0.4189424,54.703716,4593.1323,4340.543,1.1846715,359.73822,,10.0,495.37,368,0.010780051,4980.274,10.0,-1.0,25732938.0,4952.871,0.00070949615,46.224403,6.3672285,4952.870942623336,5880.9087,0.011846714,16523952,25642.6969101429,[ 0.06   0.262 -2.807 -1.703],0.070949614,2.1633594
,4110.0615,100,4999.5244,0.19861679,2.7687228,36900,529.34607,0.4189424,20.838598,4013.0562,4290.205,1.4205517,889.4627,,10.0,490.37,369,0.027687227,5755.994,10.0,-1.0,132626010.0,4902.5195,0.00025349946,21.475681,19.86168,4902.519298822589,7077.2925,0.014205518,16572989,25740.906798362732,[ 0.074  0.261 -2.8   -1.658],0.025349945,4.65643
,2549.8938,100,4999.6167,0.06649627,1.2481447,37000,255.71324,0.4189424,48.416363,2520.565,4357.962,1.2092193,2449.723,,10.0,497.12,370,0.012481447,5040.4688,10.0,-1.0,18498490.0,4970.2876,0.0002306875,38.994717,6.649627,4970.287819976736,6021.0405,0.0120921945,16622701,25842.630341768265,[ 0.051  0.224 -2.794 -1.628],0.02306875,2.56445
,4999.6206,100,4999.6206,0.018493643,0.2613428,37100,669.84357,0.4189424,93.80464,4903.6494,4291.323,1.0169272,,,10.0,490.46,371,0.002613428,4360.4863,10.0,-1.0,2192150.5,4903.6494,0.0047921035,92.580185,1.8493643,4903.649475578942,4996.877,0.010169272,16671747,25928.586000442505,[ 0.065  0.242 -2.788 -1.605],0.47921038,1.0801448
,4999.585,100,4999.585,2.201737,21.998833,37200,974.616,0.4189424,1.9879715,4779.35,4167.0283,3.133033,,,10.0,478.07,372,0.2199883,11024.317,10.0,-1.0,12220490000.0,4779.35,9.061816e-05,1.9420756,220.1737,4779.350459102647,15418.181,0.03133033,16719554,26022.709517478943,[ 0.07   0.252 -2.796 -1.615],0.009061816,51.491302
,4489.88,100,4999.5356,0.0340412,0.5373578,37300,693.6434,0.4189424,79.17061,4364.531,4261.8706,1.0476289,509.65576,,10.0,487.56,373,0.005373578,4408.0703,10.0,-1.0,6561601.5,4874.186,0.0034940224,80.31006,3.4041202,4874.186308107361,5091.3374,0.010476288,16768310,26129.29230451584,[ 0.083  0.191 -2.798 -1.621],0.34940225,1.245174
,4479.761,100,4999.5566,0.3403122,4.279662,37400,602.46936,0.4189424,13.201108,4346.7354,4254.212,1.6690049,519.79535,,10.0,486.82,374,0.042796623,6039.807,10.0,-1.0,355052300.0,4866.531,0.00014448805,9.674949,34.031223,4866.530680292869,8008.3857,0.016690051,16816992,26229.308827400208,[ 0.082  0.175 -2.794 -1.6  ],0.014448806,10.335972
,4969.554,100,4999.5034,0.5117033,6.090495,37500,1064.5748,0.4189424,8.42832,4626.198,4043.836,1.8477472,29.949211,,10.0,465.85,375,0.06090495,6382.7812,10.0,-1.0,927140350.0,4656.147,1.8303599e-05,5.0139866,51.170334,4656.147387270863,9117.3,0.018477472,16863577,26307.17128968239,[ 0.099  0.191 -2.762 -1.548],0.0018303599,19.94421
,1.2270508,100,4999.6035,0.06504985,0.9599647,37600,0.20284177,0.4189424,57.572018,0.85111326,4386.904,1.1182394,4998.3765,,10.0,500.0,376,0.009599646,4768.138,10.0,-1.0,31556760.0,4999.2275,0.00078473566,55.469616,6.5049853,4999.227543515023,5590.293,0.011182394,16913577,26385.352577209473,[ 0.061  0.208 -2.757 -1.534],0.07847357,1.8027887
,4609.8857,100,4999.669,0.108740196,1.6753644,37700,612.01074,0.4189424,42.18703,4522.101,4299.5522,1.4311533,389.7834,,10.0,491.29,377,0.016753644,5760.8354,10.0,-1.0,61061570.0,4911.8843,0.00013510979,25.679203,10.87402,4911.884351008457,6969.195,0.014311533,16962706,26469.81849694252,[ 0.072  0.206 -2.794 -1.49 ],0.01351098,3.8942018
,4999.47,100,4999.47,0.022971915,0.36720338,37800,699.1843,0.4189424,88.66649,4899.2773,4286.969,1.0270802,,,10.0,490.03,378,0.0036720338,4377.889,10.0,-1.0,3923976.8,4899.2773,0.0036641245,87.73118,2.2971916,4899.277142540728,5031.6104,0.010270803,17011709,26555.914927482605,[ 0.082  0.231 -2.789 -1.462],0.36641246,1.1398456
,470.35986,100,4999.5835,0.032755144,0.6361328,37900,46.76113,0.4189424,74.65484,465.2632,4382.1655,1.0917652,4529.2236,,10.0,499.54,379,0.006361328,4695.4565,10.0,-1.0,24787278.0,4994.487,0.00050022866,66.47,3.2755146,4994.486760300016,5446.5024,0.010917651,17061663,26623.655524253845,[ 0.078  0.226 -2.788 -1.475],0.050022867,1.504438
,4519.971,100,4999.6265,8.083798,81.24578,38000,727.3849,0.4189424,1.4499832,4354.0757,4221.404,9.85494,479.65546,,10.0,483.52,380,0.81245786,26970.744,10.0,-1.0,104550450000.0,4833.7305,8.543055e-06,0.167554,808.3799,4833.73077551156,41929.855,0.0985494,17110015,26699.379570961,[ 0.098  0.218 -2.816 -1.467],0.00085430546,596.8225
,4619.7666,100,4999.4824,0.08763354,1.4289984,38100,1423.0968,0.4189424,40.89703,3676.0127,3443.4197,1.1887017,379.71582,,10.0,406.12,381,0.014289983,3731.063,10.0,-1.0,35325840.0,4055.7285,0.00037199087,42.391857,8.763354,4055.7285801917483,4671.4995,0.011887019,17150627,26765.10576248169,[ 0.138  0.176 -2.818 -1.526],0.037199087,2.3589437
,4979.6797,100,4999.6416,0.9289739,11.801188,38200,1419.6311,0.4189424,4.9388547,3942.7117,3350.3447,2.6899078,19.961815,,10.0,396.79,382,0.118011884,5721.4683,10.0,-1.0,1215338600.0,3962.6738,1.4897326e-05,4.298728,92.89739,3962.673401898021,8674.815,0.026899077,17190306,26829.91233944893,[ 0.151  0.194 -2.819 -1.58 ],0.0014897326,23.262695
,4989.588,100,4999.5674,0.12672181,1.6868633,38300,1587.7855,0.4189424,36.94935,3663.972,3061.6323,1.2913337,9.979496,,10.0,368.03,383,0.016868632,3937.1846,10.0,-1.0,43587656.0,3673.952,0.0013395667,38.026497,12.672182,3673.9516647371097,4930.152,0.012913335,17227109,26888.91061282158,[ 0.137  0.153 -2.826 -1.568],0.13395667,2.6297452
,4989.57,100,4999.55,0.04510723,0.78168434,38400,1284.8408,0.4189424,66.415825,4241.2695,3638.9321,1.0992585,9.97984,,10.0,425.62,384,0.007816844,4103.804,10.0,-1.0,17348284.0,4251.2495,0.0017364683,66.88946,4.510723,4251.2497422464585,4852.487,0.010992587,17269671,26956.465174674988,[ 0.121  0.145 -2.832 -1.594],0.17364684,1.4950039
,4549.731,100,4999.4683,0.19728498,2.3505442,38500,1391.7919,0.4189424,21.524687,3690.8674,3528.2976,1.2310349,449.73737,,10.0,414.56,385,0.023505442,4394.472,10.0,-1.0,118219704.0,4140.6045,0.00044947586,26.958035,19.728498,4140.604646424261,5573.775,0.01231035,17311127,27020.70163154602,[ 0.114  0.146 -2.85  -1.629],0.044947587,3.7094693
,4999.5156,100,4999.5156,0.08226199,1.2103022,38600,1074.7902,0.4189424,45.19176,4556.2676,3943.9546,1.0990071,,,10.0,455.95,386,0.012103023,4345.556,10.0,-1.0,38466036.0,4556.2676,0.00035840776,44.681713,8.226199,4556.267393605598,5261.584,0.010990071,17356722,27095.46504020691,[ 0.097  0.143 -2.857 -1.573],0.035840776,2.2380521
,4989.618,100,4999.5977,0.09333621,1.487246,38700,1158.5718,0.4189424,44.29352,4588.416,3986.0728,1.3261726,9.97944,,10.0,460.05,387,0.014872462,5127.06,10.0,-1.0,56344400.0,4598.3955,0.00040964838,34.310165,9.333621,4598.395849321587,6172.428,0.013261726,17402727,27182.64694404602,[ 0.086  0.162 -2.855 -1.616],0.040964838,2.914588
,4999.5366,100,4999.5366,0.17446893,2.2356718,38800,1097.7717,0.4189424,25.864435,4667.2617,4054.9465,1.3205239,,,10.0,466.93,388,0.022356717,5093.4795,10.0,-1.0,127939690.0,4667.2617,0.00017345067,21.848206,17.446894,4667.262198431291,6403.468,0.013205239,17449420,27248.940977334976,[ 0.1    0.184 -2.838 -1.65 ],0.017345067,4.577035
,4559.928,100,4999.622,1.1260568,13.75093,38900,694.0166,0.4189424,3.9836373,4425.8345,4253.2026,2.800911,439.69403,,10.0,486.7,389,0.1375093,9868.3,10.0,-1.0,3973867300.0,4865.529,6.450721e-05,2.2603068,112.60568,4865.528544126282,13941.156,0.028009111,17498090,27327.72242665291,[ 0.085  0.183 -2.841 -1.713],0.006450721,44.241783
,4999.67,100,4999.67,0.09632156,1.7060384,39000,1184.7891,0.4189424,33.6335,4613.713,4001.3813,1.2145079,,,10.0,461.54,390,0.017060384,4780.6084,10.0,-1.0,74814500.0,4613.713,9.9279714e-05,29.576439,9.632156,4613.7131653600045,5906.5454,0.012145081,17544244,27381.961290836334,[ 0.057  0.143 -2.856 -1.642],0.009927971,3.3810697
,4429.849,100,4999.5864,0.9924688,9.990092,39100,749.84955,0.4189424,5.3281097,4290.19,4247.6055,2.369985,569.7374,,10.0,486.11,391,0.09990092,8063.8916,10.0,-1.0,1979982200.0,4859.9277,1.0258623e-06,2.6857724,99.24688,4859.927498873265,11800.221,0.023699854,17592855,27449.001094818115,[ 0.063  0.17  -2.85  -1.63 ],0.00010258623,37.23324
,3029.9514,100,4999.5347,0.02625011,0.47523448,39200,304.4301,0.4189424,82.71466,2994.6533,4351.921,1.039586,1969.5833,,10.0,496.53,392,0.0047523445,4489.7334,10.0,-1.0,6400408.0,4964.2363,0.0018056068,78.05246,2.625011,4964.236684296635,5182.811,0.010395859,17642508,27511.01336836815,[ 0.091  0.209 -2.844 -1.655],0.18056068,1.2811896
,4239.973,100,4999.5566,0.033645265,0.6660652,39300,550.5536,0.4189424,72.60134,4154.1147,4301.38,1.0842376,759.5837,,10.0,491.48,393,0.006660652,4656.177,10.0,-1.0,8958025.0,4913.698,0.0019158468,69.253815,3.3645265,4913.69818127649,5391.969,0.0108423745,17691656,27576.82829451561,[ 0.091  0.226 -2.86  -1.663],0.19158469,1.4439638
,0.89208984,100,4999.659,0.16989805,2.792251,39400,0.18336347,0.4189424,21.220243,0.48038086,4386.9165,1.4491799,4998.767,,10.0,500.0,394,0.02792251,5475.175,10.0,-1.0,53007250.0,4999.2476,4.6819867e-05,11.972943,16.989805,4999.247480952163,7244.8174,0.0144918,17741656,27653.671942472458,[ 0.075  0.225 -2.87  -1.649],0.0046819868,8.352165
,4959.64,100,4999.5796,0.059721064,0.8310062,39500,493.4476,0.4189424,64.94316,4909.7417,4337.36,1.1310574,39.939346,,10.0,495.05,395,0.008310062,4817.4614,10.0,-1.0,17464932.0,4949.681,0.0013036409,59.897587,5.9721065,4949.68090376631,5608.6396,0.011310574,17791161,27712.27124619484,[ 0.083  0.28  -2.873 -1.732],0.13036409,1.6695163
,4999.655,100,4999.655,0.28826407,3.1975157,39600,699.20764,0.4189424,16.868334,4899.4404,4287.111,1.4403418,,,10.0,490.03,396,0.03197516,5772.573,10.0,-1.0,259018500.0,4899.4404,0.00025045517,21.06195,28.826406,4899.440858017939,7106.821,0.014403416,17840164,27772.64940237999,[ 0.062  0.291 -2.889 -1.753],0.025045518,4.747898
,0.9116211,100,4999.6396,0.3328867,3.6474423,39700,0.1385575,0.4189424,11.211694,0.6577393,4387.0576,1.2961229,4998.728,,10.0,500.0,397,0.036474425,5206.9883,10.0,-1.0,42401004.0,4999.3857,0.00028604313,23.14641,33.28867,4999.385741158322,6479.737,0.012961229,17890164,27841.242435216904,[ 0.037  0.299 -2.885 -1.816],0.028604312,4.3203244
,4989.6265,100,4999.6074,25.15332,250.22766,39800,496.43442,0.4189424,1.0393581,4939.4595,4337.116,25.644053,9.980825,,10.0,495.02,398,2.5022764,84747.94,10.0,-1.0,1574458000000.0,4949.4404,5.2986096e-09,0.019885626,2515.332,4949.440543901531,128170.14,0.25644052,17939666,27900.35920739174,[ 0.056  0.281 -2.89  -1.856],5.29861e-07,5028.758
,0.99609375,100,4999.633,0.27496043,2.8684,39900,0.18078992,0.4189424,17.120106,0.6958789,4387.0044,1.3036722,4998.6367,,10.0,500.0,399,0.028684001,5168.318,10.0,-1.0,42894804.0,4999.333,9.824263e-07,20.606544,27.496042,4999.332599371012,6517.222,0.01303672,17989666,27969.08752298355,[ 0.065  0.332 -2.913 -2.072],9.8242635e-05,4.852827
,1.5039062,100,4999.631,0.17587358,2.5519733,40000,0.27087197,0.4189424,24.36862,1.0896777,4386.8896,1.4485737,4998.127,,10.0,500.0,400,0.025519734,5764.3857,10.0,-1.0,52949364.0,4999.217,6.3812244e-05,17.175766,17.587358,4999.216611673981,7241.879,0.014485737,18039666,28041.02011346817,[ 0.097  0.314 -2.909 -2.082],0.006381225,5.8221564
,2410.1992,100,4999.68,1.7067642,16.954546,40100,239.77765,0.4189424,2.010095,2385.757,4362.9043,2.428308,2589.481,,10.0,497.6,401,0.16954547,8806.525,10.0,-1.0,1726414200.0,4975.2373,5.118466e-05,3.4165518,170.67642,4975.237868766373,12119.314,0.02428308,18089426,28103.509037971497,[ 0.069  0.335 -2.897 -2.048],0.005118466,29.269276
,410.01855,100,4999.6333,0.04990941,0.6897039,40200,40.776962,0.4189424,70.88282,405.72336,4383.0107,1.0761142,4589.6147,,10.0,499.6,402,0.006897039,4615.961,10.0,-1.0,24721526.0,4995.338,0.0006423654,65.441444,4.990941,4995.338094841502,5372.8936,0.010761142,18139386,28175.149184942245,[ 0.027  0.347 -2.898 -1.986],0.064236544,1.5280837
,2619.8984,100,4999.6465,0.17011128,2.5042312,40300,300.52585,0.4189424,23.383259,2578.195,4345.6143,1.3834554,2379.748,,10.0,495.87,403,0.025042314,5532.762,10.0,-1.0,54472616.0,4957.9434,0.00018994565,19.82716,17.01113,4957.943078460948,6907.927,0.013834554,18188973,28236.202823877335,[ 0.015  0.372 -2.938 -1.995],0.018994566,5.0435867
,3909.8374,100,4999.695,2.4161952,23.991564,40400,415.93195,0.4189424,1.682459,3855.2825,4332.8047,3.1384504,1089.8573,,10.0,494.59,404,0.23991562,7690.834,10.0,-1.0,3326984400.0,4945.1396,2.4138295e-05,2.2910044,241.61952,4945.139880015903,11736.371,0.031384498,18238432,28290.365842342377,[ 0.027  0.349 -2.934 -2.044],0.0024138296,43.648975
,4999.735,100,4999.735,0.10512941,1.651809,40500,977.2062,0.4189424,39.17315,4660.103,4047.7632,1.3255813,,,10.0,466.25,405,0.01651809,5204.9883,10.0,-1.0,70644510.0,4660.103,0.00037315203,27.852507,10.512941,4660.102918111726,6365.262,0.013255814,18285057,28345.205674648285,[-0.007  0.391 -2.93  -2.047],0.037315205,3.590341
,4989.653,100,4999.6323,0.035557806,0.86732376,40600,735.1268,0.4189424,63.796257,4829.4805,4227.1323,1.1513362,9.9796715,,10.0,484.08,406,0.008673237,4782.571,10.0,-1.0,19634942.0,4839.46,0.0004281312,50.25904,3.555781,4839.459819777699,5646.298,0.011513364,18333465,28405.34428215027,[-0.003  0.427 -2.925 -2.018],0.042813122,1.9896917
,4999.672,100,4999.672,0.26241913,3.789841,40700,837.1038,0.4189424,15.97569,4850.0366,4237.704,1.6525261,,,10.0,485.1,407,0.03789841,5890.4287,10.0,-1.0,360081800.0,4850.0366,5.50833e-05,9.231634,26.241913,4850.036769316376,7905.7666,0.016525261,18381975,28456.532311677933,[ 0.007  0.462 -2.916 -2.033],0.00550833,10.832318
,4989.6826,100,4999.663,0.9552428,10.740107,40800,609.5136,0.4189424,5.4750786,4873.3823,4271.0317,2.5848217,9.980383,,10.0,488.46,408,0.10740108,8870.719,10.0,-1.0,2551742700.0,4883.363,0.00019976671,5.388011,95.524284,4883.362845731747,11508.702,0.025848217,18430821,28500.341054677963,[-0.003  0.517 -2.923 -2.005],0.019976672,18.559725
,4999.666,100,4999.666,0.020440273,0.3869141,40900,829.7244,0.4189424,87.89436,4566.79,3954.4585,1.0425605,,,10.0,457.07,409,0.0038691412,4178.702,10.0,-1.0,4580911.0,4566.79,0.0024474817,84.69316,2.0440273,4566.789969748902,4844.071,0.010425603,18476528,28544.082878112793,[-0.029  0.528 -2.924 -1.974],0.24474819,1.1807328
,4999.691,100,4999.691,0.047956284,0.84747845,41000,705.36945,0.4189424,62.28619,4739.187,4126.853,1.0891167,,,10.0,474.19,410,0.008474784,4422.543,10.0,-1.0,18023946.0,4739.187,0.0012395227,58.89852,4.7956285,4739.187125236986,5220.421,0.0108911665,18523947,28580.287034988403,[-0.03   0.558 -2.921 -1.99 ],0.12395228,1.6978354
,4989.6987,100,4999.6797,0.21016955,3.4351404,41100,647.1799,0.4189424,17.866617,4792.9043,4190.552,1.6021597,9.981004,,10.0,480.48,411,0.0343514,6141.937,10.0,-1.0,297589630.0,4802.8853,0.000117528696,11.666508,21.016956,4802.885428269056,7934.6772,0.016021598,18571995,28617.25994706154,[-0.032  0.573 -2.932 -1.959],0.01175287,8.571546
,4989.6797,100,4999.6597,0.056360833,1.1182864,41200,711.6641,0.4189424,55.740128,4859.1533,4256.8022,1.2549658,9.979875,,10.0,487.03,412,0.011182863,5112.883,10.0,-1.0,32221728.0,4869.1333,9.3843024e-05,33.80242,5.6360836,4869.133232276252,6166.086,0.012549657,18620698,28651.242861509323,[-0.021  0.609 -2.932 -1.914],0.009384302,2.9583678
,0.65771484,100,4999.672,2.9951334,35.575447,41300,0.1253683,0.4189424,2.3005893,0.3997998,4387.082,5.4591365,4999.014,,10.0,500.0,413,0.35575444,15793.654,10.0,-1.0,752283800.0,4999.414,1.2216271e-06,0.28354806,299.51334,4999.413863054633,27293.018,0.05459137,18670698,28685.027418375015,[-1.091e-03  5.842e-01 -2.927e+00 -1.922e+00],0.00012216272,352.67392
,4989.5957,100,4999.5757,1.9132334,18.996576,41400,593.5052,0.4189424,1.9997866,4906.3154,4303.9756,2.713649,9.979768,,10.0,491.71,414,0.18996577,9823.557,10.0,-1.0,9076262000.0,4916.2954,7.047005e-05,2.7906036,191.32335,4916.295433199341,13489.026,0.027136488,18719869,28720.837338924408,[-3.763e-04  5.891e-01 -2.947e+00 -1.779e+00],0.0070470055,35.83454
,1830.1638,100,4999.698,0.022294037,0.4853025,41500,441.37292,0.4189424,82.30615,1655.0295,4212.228,1.0466883,3169.5344,,10.0,482.67,415,0.004853025,4454.547,10.0,-1.0,12074539.0,4824.564,0.0013129069,71.863106,2.2294037,4824.563877931737,5176.878,0.010466883,18768136,28752.64727973938,[-0.032  0.611 -2.958 -1.859],0.13129069,1.3915346
,1010.1748,100,4999.6763,0.07199545,0.8942371,41600,142.26538,0.4189424,59.945465,985.7433,4362.9116,1.093969,3989.5015,,10.0,497.61,416,0.00894237,4696.005,10.0,-1.0,20086036.0,4975.245,0.0017995412,65.038925,7.1995454,4975.244807594975,5455.283,0.010939691,18817897,28789.822818279266,[-0.022  0.614 -2.964 -1.847],0.17995413,1.5375408
,4999.6577,100,4999.6577,0.040513907,0.6959407,41700,705.21844,0.4189424,71.41651,4877.6514,4265.3203,1.1000538,,,10.0,487.88,417,0.0069594067,4651.727,10.0,-1.0,12300082.0,4877.6514,0.0011280662,74.76652,4.0513906,4877.651211384372,5359.8887,0.011000536,18866685,28821.327582120895,[-0.02   0.619 -3.007 -1.889],0.11280662,1.3374971
,4999.7207,100,4999.7207,0.04555171,0.7694553,41800,565.2507,0.4189424,67.099045,4889.2485,4276.9097,1.0988472,,,10.0,489.06,418,0.007694553,4643.0405,10.0,-1.0,15392202.0,4889.2485,0.0011795406,61.86492,4.555171,4889.248368317238,5421.5596,0.010988471,18915591,28859.80089521408,[-0.023  0.64  -3.006 -1.938],0.11795407,1.6164249
,4999.685,100,4999.685,0.13404945,1.941381,41900,700.3189,0.4189424,31.107819,4893.5513,4281.2173,1.3045496,,,10.0,489.45,419,0.019413808,5274.8906,10.0,-1.0,95933620.0,4893.5513,0.00037422762,28.123041,13.404945,4893.551374952817,6429.5586,0.013045494,18964536,28894.597652196884,[-0.019  0.675 -3.026 -2.001],0.03742276,3.5558033
,4989.6753,100,4999.6562,0.21186505,2.7548397,42000,516.3872,0.4189424,17.703283,4908.362,4306.012,1.2777091,9.980824,,10.0,491.95,420,0.027548397,4915.001,10.0,-1.0,191336160.0,4918.343,8.270958e-05,19.407299,21.186506,4918.342702338644,6304.964,0.012777091,19013731,28931.005427598953,[-0.023  0.671 -3.023 -1.93 ],0.008270958,5.1527004
,829.9834,100,4999.64,0.022761526,0.30930707,42100,100.46698,0.4189424,91.47525,814.37024,4371.698,1.013214,4169.6567,,10.0,498.49,421,0.0030930704,4399.8076,10.0,-1.0,18090712.0,4984.027,0.004587827,92.092354,2.2761526,4984.026972653536,5037.884,0.01013214,19063580,28968.52835035324,[-0.025  0.717 -3.019 -1.9  ],0.45878267,1.0858665
,4999.663,100,4999.663,1.4669108,19.24772,42200,569.31696,0.4189424,4.090344,4888.736,4276.4043,3.974917,,,10.0,489.02,422,0.19247721,12330.493,10.0,-1.0,5416048000.0,4888.736,1.7855298e-05,2.6888673,146.69109,4888.7355168552895,16064.729,0.039749175,19112482,29005.910143613815,[-0.029  0.722 -3.032 -1.891],0.0017855298,37.19038
,2310.1309,100,4999.666,0.5289309,6.2471056,42300,613.62805,0.4189424,7.854804,1946.7455,4023.9492,1.8239383,2689.5352,,10.0,464.05,423,0.06247105,5523.5723,10.0,-1.0,127864520.0,4636.281,4.1844545e-05,5.449217,52.89309,4636.280570109849,8146.701,0.01823938,19158887,29040.01126408577,[-0.046  0.629 -3.048 -1.861],0.0041844547,18.351261
,4999.6455,100,4999.6455,1.2522767,12.886798,42400,1005.6805,0.4189424,3.5486493,4339.102,3726.773,2.4718516,,,10.0,434.51,424,0.12886797,8426.201,10.0,-1.0,4191717400.0,4339.102,7.94851e-06,3.1645873,125.22767,4339.102176322197,11868.323,0.024718514,19202338,29071.724503993988,[-0.063  0.682 -3.046 -1.819],0.00079485105,31.599697
