EpLenMean,J_sample_variance,MinIWNorm,EmpiricalD2,MeanEntropy,OptimizationReturnMin,ReturnStepMax,MinIW,EpThisIter,OptimizationReturnMax,StdIWNorm,TimestepsSoFar,Weights,InitialReturnMax,TimeElapsed,MeanIWNorm,VarianceInit,Bound,InitialBound,LearnableVariance,InitialReturnStd,MeanIW,InitialReturnMin,EpisodesSoFar,StdIW,MaxIW,ESSClassic,EpRewMean,ReturnMeanIW,Iteration,ESSRenyi,InitialReturnMean,ReturnStepMaxmin,OptimizationReturnMean,MaxIWNorm
474.21,1278020500.0,6.895973e-05,13.646424,0.4189424,,10.0,0.0068959733,100,4989.585,0.07121967,17907335,[ 0.572  2.009 -4.217 -2.479],4999.565,27631.44726252556,0.01817172,-1.0,6419.3394,4128.1196,,1009.1976,1.8171723,9.979742,42800,7.1219683,66.90704,6.112251,4740.438434078588,8681.312,428,7.327927,4740.4385,10.0,4730.459,0.6690704
438.23,5753381.5,0.0039878297,1.1415231,0.4189424,,10.0,0.39878297,100,4889.454,0.0037841676,17951158,[ 0.651  1.968 -4.187 -2.373],4999.3555,27704.695669412613,0.010117081,-1.0,3929.371,3766.9604,,1397.0867,1.0117083,109.9014,42900,0.37841678,2.415884,87.72671,4379.254098585605,4583.558,429,87.60226,4379.254,10.0,4269.353,0.02415884
427.61,119914560.0,0.00038488887,3.4842126,0.4189424,,10.0,0.038488887,100,4999.4478,0.021464983,17993919,[ 0.611  1.989 -4.201 -2.403],4999.4478,27771.998136520386,0.01339276,-1.0,5151.4395,3660.6436,,1514.5679,1.3392763,,43000,2.1464984,17.023054,28.02106,4272.948337080027,6294.3706,430,28.70089,4272.948,10.0,4272.948,0.17023054
456.78,41942210.0,0.00037395547,2.3733642,0.4189424,,10.0,0.037395548,100,4999.531,0.012618976,18039597,[ 0.568  2.026 -4.242 -2.483],4999.531,27839.907057762146,0.011816282,-1.0,4743.5615,3953.4478,,1263.7296,1.1816283,,43100,1.2618977,7.7483497,46.71857,4565.763125145398,5686.8774,431,42.134285,4565.7627,10.0,4565.7627,0.0774835
485.75,12474409000000.0,1.5213662e-10,79676.164,0.4189424,,10.0,1.5213663e-08,100,4999.549,7.0290623,18088172,[ 0.455  1.964 -4.295 -2.442],4999.549,27916.606035470963,0.8761613,-1.0,265147.88,4244.122,,812.55005,87.61612,,43200,702.9062,6859.529,1.5299506,4856.439235158219,437986.44,432,0.0012550805,4856.439,10.0,4856.439,68.59528
495.02,10994754.0,0.001980452,1.4478314,0.4189424,,10.0,0.19804521,100,4989.6416,0.0065263943,18137674,[ 0.161  1.852 -4.312 -2.448],4999.6216,27990.164417743683,0.010693247,-1.0,4558.285,4337.192,,496.44232,1.0693249,9.980021,43300,0.65263945,3.730495,72.859695,4949.518287028005,5295.072,433,69.06882,4949.5186,10.0,4939.538,0.03730495
490.03,1232831.2,0.006886662,1.0271856,0.4189424,,10.0,0.6886662,100,4999.636,0.0016924741,18186677,[ 0.199  1.806 -4.319 -2.383],4999.636,28062.466512680054,0.010169455,-1.0,4360.717,4287.1826,,699.2176,1.0169454,,43400,0.16924742,1.5348766,97.30483,4899.5108755465735,4981.312,434,97.35339,4899.5107,10.0,4899.5107,0.015348765
475.18,336844520000.0,0.000112528054,409.76285,0.4189424,,10.0,0.011252806,100,4999.596,1.1550014,18234195,[ 0.21   1.785 -4.303 -2.362],4999.596,28122.075174570084,0.1225431,-1.0,48650.547,4138.3945,,1083.9723,12.254309,,43500,115.50014,1161.4097,1.1131436,4750.71754226166,61045.555,435,0.2440436,4750.7173,10.0,4750.7173,11.614097
495.02,3466268000.0,4.77684e-06,64.76288,0.4189424,,10.0,0.000477684,100,4989.675,0.11738078,18283697,[-0.022  1.815 -4.298 -2.41 ],4999.654,28189.510966539383,0.027454538,-1.0,8734.549,4337.254,,496.44904,2.7454538,9.979088,43600,11.738078,99.7224,5.1868396,4949.584451398863,13662.298,436,1.5440944,4949.5845,10.0,4939.6055,0.997224
500.0,30610350.0,0.00015619108,1.4102144,0.4189424,,10.0,0.0156191075,100,0.42822266,0.005537502,18333697,[-0.014  1.778 -4.355 -2.485],4999.694,28246.700789928436,0.011011474,-1.0,4778.0435,4387.19,,0.08083717,1.1011477,4999.2656,43700,0.5537502,3.1342487,79.81528,4999.525369364337,5505.206,437,70.9112,4999.5254,10.0,0.25979492,0.031342488
495.02,2542106.8,0.003936591,1.1145688,0.4189424,,10.0,0.3936591,100,4989.7056,0.0030089912,18383199,[ 0.031  1.733 -4.339 -2.451],4999.6855,28300.220173835754,0.010324124,-1.0,4465.061,4337.282,,496.45215,1.0324124,9.979844,43800,0.30089915,1.7996938,92.1706,4949.616565761186,5111.521,438,89.720795,4949.6167,10.0,4939.6367,0.017996937
495.02,16496300.0,0.00031700995,1.629621,0.4189424,,10.0,0.031700995,100,4989.6895,0.008024565,18432701,[ 0.058  1.711 -4.345 -2.424],4999.6704,28349.019242048264,0.011138488,-1.0,4738.3887,4337.2705,,496.4506,1.1138487,9.980734,43900,0.8024565,6.057124,65.831566,4949.601883546955,5520.071,439,61.36396,4949.602,10.0,4939.621,0.06057124
480.04,536476160.0,0.0017154005,3.1682916,0.4189424,,10.0,0.17154005,100,4999.621,0.04600447,18480705,[ 0.118  1.76  -4.304 -2.461],4999.621,28403.411852121353,0.0158991,-1.0,6657.1787,4187.1597,,979.69086,1.5899101,,44000,4.6004477,43.69089,10.669517,4799.485734221503,7747.1006,440,31.562752,4799.486,10.0,4799.486,0.4369089
485.18,4270561.5,0.0017300014,1.1959207,0.4189424,,10.0,0.17300014,100,4999.651,0.0037243757,18529223,[ 0.014  1.832 -4.244 -2.504],4999.651,28468.839913845062,0.010424933,-1.0,4378.764,4238.6606,,844.4147,1.0424933,,44100,0.37243757,2.1759975,88.68139,4850.990906420726,5048.3965,441,83.617584,4850.9907,10.0,4850.9907,0.021759974
480.05,55583796.0,0.00022205008,3.047987,0.4189424,,10.0,0.022205008,100,4999.6357,0.014660436,18577228,[ 0.047  1.854 -4.231 -2.535],4999.6357,28524.14926791191,0.011706676,-1.0,4573.729,4187.263,,979.20337,1.1706675,,44200,1.4660436,9.894408,38.936405,4799.590794882089,5642.7607,442,32.80854,4799.591,10.0,4799.591,0.09894408
495.01,5741119000.0,1.0672221e-05,46.90459,0.4189424,,10.0,0.0010672221,100,4999.6865,0.15078752,18626729,[ 0.114  1.812 -4.283 -2.546],4999.6865,28578.44830441475,0.021747153,-1.0,6637.7246,4337.153,,497.4421,2.174715,,44300,15.078751,151.58865,2.037667,4949.486400332625,10831.412,443,2.1319876,4949.4863,10.0,4949.4863,1.5158865
490.03,32437708.0,0.00219852,1.884841,0.4189424,,10.0,0.219852,100,4999.668,0.011225828,18675732,[ 0.093  1.672 -4.188 -2.526],4999.668,28633.518680095673,0.011363557,-1.0,4746.1084,4287.2773,,699.2316,1.1363556,,44400,1.1225828,7.2824645,50.609684,4899.609056438298,5586.776,444,53.054874,4899.609,10.0,4899.609,0.07282464
495.01,2606136.8,0.0051898486,1.0899086,0.4189424,,10.0,0.51898485,100,4999.6885,0.0030425866,18725233,[ 0.031  1.701 -4.173 -2.58 ],4999.6885,28679.487470149994,0.010377911,-1.0,4496.893,4337.1855,,497.4455,1.0377911,,44500,0.30425864,2.0286431,92.08493,4949.520178960422,5136.162,445,91.75082,4949.52,10.0,4949.52,0.020286432
500.0,29502376.0,0.0022846065,1.1539804,0.4189424,,10.0,0.22846064,100,0.4658203,0.0043529184,18775233,[ 0.042  1.736 -4.122 -2.615],4999.676,28734.984393835068,0.010810472,-1.0,4746.932,4387.1787,,0.08812438,1.0810473,4999.21,44600,0.43529186,2.395666,86.04865,4999.511704921303,5404.721,446,86.656586,4999.5117,10.0,0.3017627,0.023956658
500.0,1357686000.0,2.3943323e-07,782.0742,0.4189424,,10.0,2.3943323e-05,100,0.57910156,0.7033857,18825233,[ 0.034  1.684 -4.152 -2.56 ],4999.6973,28783.014710187912,0.07333709,-1.0,19541.623,4387.1655,,0.10598492,7.33371,4999.118,44700,70.33856,707.17175,1.0753872,4999.501430069139,36665.94,447,0.1278651,4999.5015,10.0,0.38328612,7.0717173
500.0,57160372.0,0.00013148192,7.4837894,0.4189424,,10.0,0.013148192,100,0.46484375,0.032482207,18875233,[ 0.064  1.679 -4.247 -2.698],4999.6724,28834.652861356735,0.015047487,-1.0,5847.8564,4387.207,,0.07501243,1.5047487,4999.2075,44800,3.248221,24.045666,17.668604,4999.539534951546,7522.9844,448,13.362214,4999.5396,10.0,0.33205077,0.24045666
495.02,32877586.0,0.00046978434,2.0886452,0.4189424,,10.0,0.046978436,100,4989.6904,0.011377833,18924735,[ 0.071  1.723 -4.213 -2.655],4999.6704,28882.312249422073,0.011586607,-1.0,4860.6113,4337.282,,496.45203,1.1586608,9.98022,44900,1.1377832,6.151064,50.909054,4949.615022460019,5745.5625,449,47.877926,4949.615,10.0,4939.6353,0.061510637
490.02,22522448.0,0.0018148148,1.9224625,0.4189424,,10.0,0.18148148,100,4999.676,0.009307569,18973737,[ 0.062  1.799 -4.214 -2.677],4999.676,28916.860409021378,0.011495527,-1.0,4792.4277,4287.1953,,699.9327,1.1495528,,45000,0.9307569,5.883009,60.402397,4899.528610933567,5641.445,450,52.01662,4899.5283,10.0,4899.5283,0.05883009
490.03,13819804.0,0.000213212,1.6804019,0.4189424,,10.0,0.0213212,100,4999.656,0.0072385157,19022740,[ 0.127  1.84  -4.227 -2.682],4999.656,28957.07962536812,0.010955659,-1.0,4579.1323,4287.2637,,699.2296,1.0955659,,45100,0.72385156,3.9512293,69.61181,4899.594514776533,5372.898,451,59.50957,4899.594,10.0,4899.594,0.03951229
490.04,1675655600.0,3.1892527e-05,26.113297,0.4189424,,10.0,0.0031892527,100,4989.6953,0.08159367,19071744,[ 0.21   1.824 -4.19  -2.663],4999.6753,28991.243278503418,0.019754915,-1.0,6636.75,4287.3276,,698.52576,1.9754915,9.980184,45200,8.159368,74.95696,5.5372953,4899.660515838601,9765.842,452,3.8294668,4899.66,10.0,4889.6807,0.7495696
490.02,280893250.0,9.13927e-05,10.946292,0.4189424,,10.0,0.0091392705,100,4999.617,0.03328973,19120746,[ 0.146  1.913 -4.167 -2.648],4999.617,29031.79640340805,0.01624088,-1.0,5993.987,4287.126,,699.92163,1.6240883,,45300,3.3289733,18.862112,19.225334,4899.451686400042,8019.877,453,9.135513,4899.4517,10.0,4899.4517,0.18862112
495.02,5295813.0,0.002269092,1.2275038,0.4189424,,10.0,0.2269092,100,4989.6396,0.004464961,19170248,[ 0.279  1.853 -4.135 -2.541],4999.6235,29071.90985560417,0.010699884,-1.0,4614.1885,4337.1206,,496.43475,1.0699885,9.983937,45400,0.44649613,3.0292158,85.16935,4949.446962786992,5292.6016,454,81.46614,4949.4473,10.0,4939.463,0.030292157
495.02,32024700000.0,5.3655665e-08,271.56525,0.4189424,,10.0,5.3655667e-06,100,4989.621,0.35686833,19219750,[ 0.333  1.845 -4.079 -2.531],4999.603,29108.26643371582,0.04577686,-1.0,12743.037,4337.125,,496.4352,4.5776863,9.9817,45500,35.686832,357.36768,1.6187818,4949.448903559548,22833.666,455,0.36823562,4949.449,10.0,4939.467,3.5736766
467.26,214474060.0,0.00021499553,4.8048005,0.4189424,,10.0,0.021499554,100,4989.6245,0.02960952,19266476,[ 0.568  1.833 -3.954 -2.606],4999.6045,29140.53189253807,0.014650584,-1.0,5185.581,4058.6536,,1133.1655,1.4650584,9.980082,45600,2.9609523,28.14235,19.667109,4670.977761859398,6527.786,456,20.81252,4670.978,10.0,4660.998,0.28142348
457.21,391439000.0,4.858394e-05,8.89038,0.4189424,,10.0,0.004858394,100,4989.5337,0.039360564,19312197,[ 0.617  1.708 -3.891 -2.45 ],4999.514,29174.210805892944,0.015817463,-1.0,5935.2856,3957.6333,,1207.8217,1.5817463,9.98031,45700,3.9360564,26.774696,13.903842,4569.946217242485,7761.003,457,11.248114,4569.9463,10.0,4559.966,0.26774696
481.1,9155041000.0,1.9813002e-05,107.39554,0.4189424,,10.0,0.0019813003,100,4999.5547,0.19036579,19360307,[ 0.578  1.567 -4.114 -2.286],4999.5547,29210.552214622498,0.035033498,-1.0,10921.3,4197.512,,929.3873,3.5033503,,45800,19.03658,144.23572,3.2758517,4809.829710943727,17266.861,458,0.9311374,4809.8296,10.0,4809.8296,1.4423572
480.72,2724002.5,0.0054694447,1.0912412,0.4189424,,10.0,0.5469445,100,4989.5396,0.0027829295,19408379,[ 0.718  1.393 -4.084 -2.193],4999.521,29246.736360549927,0.0101444,-1.0,4275.251,4193.354,,814.8379,1.0144402,9.981535,45900,0.27829295,1.7579182,93.00097,4805.668181157431,4914.889,459,91.63876,4805.668,10.0,4795.687,0.017579181
489.37,41368732.0,0.00018879121,3.0118256,0.4189424,,10.0,0.018879121,100,4679.7563,0.013610978,19457316,[ 0.693  1.385 -4.106 -2.174],4999.5366,29284.158900499344,0.012542572,-1.0,5186.62,4280.1655,,630.35803,1.2542573,319.7801,46000,1.3610977,5.908387,45.92169,4892.481347326286,6249.2705,460,33.202454,4892.481,10.0,4572.701,0.05908387
495.1,1787352400.0,1.5768586e-05,40.63171,0.4189424,,10.0,0.0015768587,100,3510.0996,0.11947813,19506826,[ 0.539  1.369 -4.122 -2.162],4999.5654,29320.879315137863,0.022077799,-1.0,7132.491,4337.7686,,375.0314,2.20778,1489.4658,46100,11.947815,118.16443,3.301817,4950.088226046591,11035.598,461,2.461132,4950.088,10.0,3460.6226,1.1816442
495.02,12174207.0,0.001473369,1.3854287,0.4189424,,10.0,0.1473369,100,4989.6045,0.0068738465,19556328,[ 0.551  1.36  -4.139 -2.255],4999.585,29358.305718898773,0.010891354,-1.0,4669.6597,4337.054,,496.428,1.0891355,9.98069,46200,0.68738467,4.564791,71.51423,4949.37634835373,5390.388,462,72.179825,4949.3765,10.0,4939.396,0.04564791
490.03,5430922.5,0.0021260353,1.2076561,0.4189424,,10.0,0.21260352,100,4999.545,0.0044031814,19605331,[ 0.622  1.362 -4.098 -2.266],4999.545,29394.01212477684,0.010433406,-1.0,4438.6367,4286.995,,699.1893,1.0433404,,46300,0.44031817,2.3674088,84.88193,4899.312210772954,5111.532,463,82.80503,4899.3125,10.0,4899.3125,0.023674088
490.56,185586110.0,0.00051990396,2.8271296,0.4189424,,10.0,0.051990397,100,4849.691,0.027919976,19654387,[ 0.599  1.356 -4.087 -2.282],4999.597,29428.24778699875,0.013632473,-1.0,5575.6484,4292.332,,662.33887,1.3632473,149.90619,46400,2.791998,20.811968,19.251106,4904.654915443286,6605.213,464,35.371567,4904.655,10.0,4754.7485,0.20811968
479.19,3012949.0,0.0028171171,1.0834492,0.4189424,,10.0,0.28171173,100,4999.534,0.002835639,19702306,[ 0.746  1.343 -4.063 -2.268],4999.534,29467.337330579758,0.010211039,-1.0,4248.78,4178.188,,974.277,1.0211041,,46500,0.2835639,1.8642019,92.84024,4790.503600899761,4886.132,465,92.29781,4790.504,10.0,4790.504,0.01864202
480.88,18477440.0,0.0019484772,1.6411034,0.4189424,,10.0,0.19484773,100,4989.5396,0.008453811,19750394,[ 0.785  1.347 -4.058 -2.272],4999.5234,29509.709519147873,0.010948587,-1.0,4429.663,4194.9346,,892.9075,1.0948586,9.984128,46600,0.845381,4.774666,62.64896,4807.248632832886,5214.0713,466,60.934612,4807.2485,10.0,4797.265,0.04774666
462.41,3285893.8,0.004188297,1.0961471,0.4189424,,10.0,0.4188297,100,4999.547,0.0026054059,19796635,[ 0.816  1.417 -4.043 -2.35 ],4999.547,29547.595398187637,0.010154559,-1.0,4150.768,4009.776,,1227.7207,1.015456,,46700,0.26054057,1.6872272,93.82353,4622.093346121591,4791.8457,467,91.22864,4622.0933,10.0,4622.0933,0.016872272
477.59,588347970.0,7.252955e-05,11.109685,0.4189424,,10.0,0.007252955,100,4989.5522,0.049719963,19844394,[ 0.785  1.42  -4.075 -2.352],4999.5337,29585.64809346199,0.017516147,-1.0,6148.6357,4161.99,,900.2241,1.7516147,9.98133,46800,4.9719963,45.57075,11.040934,4774.305466920881,8189.5557,468,9.001155,4774.3057,10.0,4764.3237,0.4557075
464.29,15136952000.0,7.20051e-07,126.69838,0.4189424,,10.0,7.20051e-05,100,4999.571,0.24482705,19890823,[ 0.785  1.416 -4.104 -2.267],4999.571,29621.18702507019,0.03256235,-1.0,9161.397,4028.7368,,1138.5632,3.2562346,,46900,24.482702,245.94217,1.7381905,4641.057075165789,16053.693,469,0.78927606,4641.057,10.0,4641.057,2.4594216
478.18,595512960.0,6.678632e-05,12.658235,0.4189424,,10.0,0.0066786325,100,4999.507,0.048471037,19938641,[ 0.734  1.372 -4.121 -2.331],4999.507,29650.48769378662,0.017617177,-1.0,6319.795,4168.07,,922.99896,1.7617178,,47000,4.8471036,41.838634,11.668708,4780.38216344619,8498.304,470,7.899996,4780.3823,10.0,4780.3823,0.41838634
482.52,2745286000.0,9.892439e-06,36.210663,0.4189424,,10.0,0.000989244,100,4999.6406,0.10424312,19986893,[ 0.718  1.471 -4.092 -2.361],4999.6406,29686.895708322525,0.025963647,-1.0,9186.699,4211.651,,863.0578,2.596365,,47100,10.424312,87.29782,5.8411446,4823.979992559389,12871.403,471,2.7616174,4823.98,10.0,4823.98,0.8729782
472.31,6355096600.0,2.5886548e-05,40.50753,0.4189424,,10.0,0.0025886549,100,4999.5376,0.1586258,20034124,[ 0.735  1.387 -4.11  -2.187],4999.5376,29724.98443555832,0.02693735,-1.0,9136.513,4109.177,,1063.6636,2.6937354,,47200,15.862578,154.39925,2.8029494,4721.493031791913,13033.629,472,2.4686768,4721.493,10.0,4721.493,1.5439924
446.64,4165395.0,0.0044319904,1.1532755,0.4189424,,10.0,0.44319907,100,4999.5156,0.003402177,20078788,[ 0.841  1.215 -4.158 -2.075],4999.5156,29758.953689575195,0.01072718,-1.0,4056.6648,3851.4868,,1342.169,1.072718,,47300,0.34021774,2.5070155,90.86059,4463.799793631785,4714.232,473,86.70955,4463.8,10.0,4463.8,0.025070153
472.02,74213090000.0,1.6951074e-06,343.13934,0.4189424,,10.0,0.00016951073,100,4839.6914,0.56010497,20125990,[ 0.888  1.177 -4.214 -2.033],4999.572,29793.452705144882,0.0774828,-1.0,27304.598,4105.7407,,959.26056,7.7482815,159.88062,47400,56.010494,553.3604,1.877757,4718.060767343175,38647.227,474,0.2914268,4718.061,10.0,4558.18,5.533604
462.61,5926835.5,0.004286906,1.1761009,0.4189424,,10.0,0.42869064,100,4989.5723,0.0040980657,20172251,[ 0.792  1.003 -4.209 -1.912],4999.553,29826.55195403099,0.010589859,-1.0,4328.847,4012.026,,1205.2692,1.0589861,9.980871,47500,0.4098066,2.8685613,86.97516,4624.343603920334,4992.8945,475,85.026726,4624.3438,10.0,4614.363,0.028685613
475.99,341605120.0,9.373037e-05,8.695495,0.4189424,,10.0,0.009373037,100,4549.8223,0.045595773,20219850,[ 0.732  1.001 -4.15  -1.895],4999.528,29865.28159046173,0.017409869,-1.0,5256.4053,4146.0024,,916.94763,1.740987,449.7057,47600,4.559577,35.092182,12.724336,4758.31677070198,7062.0063,476,11.500208,4758.3164,10.0,4308.6113,0.3509218
433.91,14674965.0,0.0019891628,1.4622853,0.4189424,,10.0,0.19891629,100,4999.5127,0.0068675736,20263241,[ 0.854  1.007 -4.095 -1.957],4999.5127,29898.51847434044,0.011017754,-1.0,4300.6074,3723.7405,,1435.0992,1.1017754,,47700,0.6867574,3.9579005,72.01879,4336.052940576254,5041.0464,477,68.38611,4336.053,10.0,4336.053,0.039579004
463.08,54212556.0,0.00088496495,2.372758,0.4189424,,10.0,0.0884965,100,4999.496,0.014836806,20309549,[ 0.823  1.042 -4.118 -2.014],4999.496,29930.647853136063,0.011998598,-1.0,4598.0107,4016.3015,,1116.9462,1.1998599,,47800,1.4836807,10.208612,39.54064,4628.6125563144515,5541.199,478,42.14505,4628.613,10.0,4628.613,0.10208612
452.55,4645665300.0,2.7691693e-05,43.294674,0.4189424,,10.0,0.0027691694,100,4989.5337,0.13590279,20354804,[ 0.81   0.984 -4.105 -1.988],4999.514,29967.45307445526,0.02188931,-1.0,6836.4707,3910.815,,1239.5751,2.1889307,9.980536,47900,13.590279,136.70074,2.5286245,4523.128164550856,10865.409,479,2.309753,4523.1284,10.0,4513.148,1.3670074
495.02,90682360.0,0.00020696266,4.0704694,0.4189424,,10.0,0.020696267,100,4989.5854,0.018944971,20404306,[ 0.612  1.054 -4.107 -2.096],4999.566,30009.331594467163,0.013628469,-1.0,5529.3154,4337.057,,496.428,1.3628469,9.980529,48000,1.894497,13.008817,34.10193,4949.376538072706,6764.6943,480,24.567192,4949.3765,10.0,4939.3965,0.13008817
495.01,234642770000.0,1.714352e-07,799.2875,0.4189424,,10.0,1.714352e-05,100,4999.635,0.9640474,20453807,[ 0.541  1.053 -4.141 -2.15 ],4999.635,30039.281564950943,0.10898933,-1.0,37133.03,4336.997,,497.4259,10.898933,,48100,96.40474,968.762,1.2619889,4949.3248053953575,54444.56,481,0.12511143,4949.3247,10.0,4949.3247,9.68762
499.87,29844230.0,0.0027235965,1.459166,0.4189424,,10.0,0.27235967,100,140.32373,0.005930146,20503794,[ 0.529  1.002 -4.157 -1.958],4999.6157,30071.225835084915,0.011184653,-1.0,4850.788,4385.596,,13.933441,1.1184652,4859.292,48200,0.5930146,3.1575582,78.05692,4997.921445467492,5590.4526,482,68.532295,4997.9214,10.0,138.62949,0.031575583
489.95,3239636400000.0,3.3195963e-08,4280.4487,0.4189424,,10.0,3.3195963e-06,100,4999.5654,3.582109,20552789,[ 0.551  1.012 -4.138 -1.936],4999.5654,30100.596426010132,0.36990952,-1.0,144790.12,4286.2095,,699.1346,36.99095,,48300,358.21097,3600.7627,1.0551313,4898.528603811034,184851.19,483,0.023362037,4898.529,10.0,4898.529,36.007626
495.02,146815420.0,0.0014855334,3.1182966,0.4189424,,10.0,0.14855334,100,4989.7104,0.02412336,20602291,[ 0.226  0.963 -4.142 -1.863],4999.6904,30136.83921432495,0.014761826,-1.0,6251.265,4337.27,,496.45093,1.4761827,9.980211,48400,2.4123359,19.803797,27.24412,4949.604252604894,7332.5684,484,32.06879,4949.6045,10.0,4939.624,0.19803797
490.02,75946900.0,0.00015735057,2.5808556,0.4189424,,10.0,0.015735058,100,4999.681,0.017241701,20651293,[ 0.131  0.917 -4.151 -1.83 ],4999.681,30167.169328927994,0.013703636,-1.0,5760.1113,4287.183,,699.9309,1.3703635,,48500,1.7241702,11.209024,38.714245,4899.516640511662,6743.8276,485,38.74684,4899.5166,10.0,4899.5166,0.112090245
490.03,21825024.0,0.0012172248,1.7451386,0.4189424,,10.0,0.121722475,100,4999.657,0.009160192,20700296,[ 0.13   1.04  -4.235 -1.933],4999.657,30197.63617491722,0.011409692,-1.0,4786.2026,4287.2837,,699.23236,1.1409693,,48600,0.91601926,5.4857483,60.806656,4899.61437557532,5595.114,486,57.302036,4899.6143,10.0,4899.6143,0.05485748
495.01,1081235100.0,0.00011683153,14.174839,0.4189424,,10.0,0.011683153,100,4999.6587,0.0654273,20749797,[ 0.141  1.067 -4.203 -1.997],4999.6587,30231.48744702339,0.015457575,-1.0,5369.9814,4337.1826,,497.44476,1.5457577,,48700,6.5427303,63.95549,5.2865977,4949.512870020288,7675.375,487,7.054754,4949.513,10.0,4949.513,0.63955486
490.02,143881340000.0,4.593982e-07,1103.6234,0.4189424,,10.0,4.593982e-05,100,4999.6396,0.75489116,20798799,[ 0.211  1.197 -4.153 -2.054],4999.6396,30261.71715116501,0.08226976,-1.0,20696.613,4287.1533,,699.926,8.226975,,48800,75.48912,758.94977,1.1737722,4899.48180503031,41038.668,488,0.090610616,4899.4824,10.0,4899.4824,7.5894976
495.02,9741580.0,0.0015397521,1.3665855,0.4189424,,10.0,0.15397522,100,4989.6514,0.00612135,20848301,[ 0.201  1.177 -4.187 -1.889],4999.6313,30295.17115187645,0.011364127,-1.0,4914.543,4337.2007,,496.4433,1.1364126,9.980076,48900,0.612135,2.8577926,77.51037,4949.528345616973,5630.36,489,73.17508,4949.5283,10.0,4939.5483,0.028577926
481.43,1998956900.0,5.2199986e-05,20.219536,0.4189424,,10.0,0.005219999,100,4999.6,0.08892572,20896444,[ 0.165  1.205 -4.147 -1.937],4999.6,30327.358253717422,0.019867916,-1.0,6987.251,4201.0137,,919.35913,1.9867915,,49000,8.892571,88.671425,4.7543907,4813.336884362194,9740.633,490,4.945712,4813.3374,10.0,4813.3374,0.8867142
484.46,35121400.0,0.00070722797,2.083644,0.4189424,,10.0,0.070722796,100,4999.5957,0.011635158,20944890,[ 0.326  1.147 -4.046 -1.915],4999.5957,30356.986122608185,0.011331334,-1.0,4631.548,4231.2573,,853.244,1.1331334,,49100,1.1635159,6.133506,48.677334,4843.579979973779,5515.426,491,47.992844,4843.58,10.0,4843.58,0.061335057
495.02,99054550.0,0.0010029668,2.0014431,0.4189424,,10.0,0.100296676,100,4989.605,0.019814886,20994392,[ 0.318  1.174 -4.044 -1.985],4999.5854,30391.139946222305,0.011601653,-1.0,4885.0156,4337.1685,,496.43948,1.1601654,9.980519,49200,1.9814885,18.583435,25.529438,4949.490429732463,5751.2817,492,49.963947,4949.4907,10.0,4939.51,0.18583435
500.0,38198944.0,0.00079975027,2.190085,0.4189424,,10.0,0.07997503,100,0.5654297,0.013321486,21044392,[ 0.216  1.202 -3.97  -1.985],4999.6353,30424.42877984047,0.012301388,-1.0,5243.729,4387.074,,0.112705685,1.2301389,4999.07,49300,1.3321487,8.704995,46.0251,4999.40147701872,6149.9087,493,45.660328,4999.4014,10.0,0.33165526,0.087049946
490.03,16307342000.0,1.2351772e-05,168.90695,0.4189424,,10.0,0.0012351773,100,4999.636,0.2541268,21093395,[ 0.233  1.162 -3.941 -1.906],4999.636,30454.245665550232,0.042437755,-1.0,13148.57,4287.167,,699.2153,4.243776,,49400,25.41268,241.79863,2.7130544,4899.494874605211,21106.64,494,0.59204197,4899.495,10.0,4899.495,2.4179862
480.06,387421980.0,6.218231e-05,10.180257,0.4189424,,10.0,0.0062182313,100,4999.595,0.039070427,21141401,[ 0.38   1.091 -3.905 -1.941],4999.595,30485.806777477264,0.014901303,-1.0,5265.464,4187.242,,978.6889,1.4901302,,49500,3.9070425,28.821913,12.699045,4799.564590260404,7219.173,495,9.822935,4799.5645,10.0,4799.5645,0.28821912
500.0,923890600000.0,6.6100676e-09,15980.964,0.4189424,,10.0,6.6100677e-07,100,0.58984375,18.970518,21191401,[ 0.397  1.009 -3.987 -1.94 ],4999.649,30516.162589788437,1.9131079,-1.0,879045.25,4387.0347,,0.1324056,191.31082,4999.059,49600,1897.052,19066.717,1.0067605,4999.364298494569,956453.4,496,0.0062574446,4999.3643,10.0,0.3052002,190.66716
485.4,3367392300.0,0.00017398586,10.633224,0.4189424,,10.0,0.017398586,100,4989.6484,0.11569977,21239941,[ 0.246  1.054 -4.004 -1.823],4999.6284,30545.201876163483,0.019067582,-1.0,7457.8574,4240.766,,831.9228,1.906758,9.980039,49700,11.569977,116.68306,2.6441624,4853.093460986155,9454.571,497,9.404486,4853.0933,10.0,4843.114,1.1668305
495.02,6672048.5,0.00227246,1.2446167,0.4189424,,10.0,0.227246,100,4989.667,0.00503908,21289443,[ 0.09   1.02  -3.925 -1.813],4999.6465,30575.87854385376,0.010779539,-1.0,4657.582,4337.2207,,496.4455,1.0779538,9.979556,49800,0.503908,2.8443847,82.066376,4949.549775062288,5340.711,498,80.346016,4949.55,10.0,4939.571,0.028443847
