EpisodesSoFar,OptimizationReturnMin,OptimizationReturnMax,InitialBound,EpLenMean,TimeElapsed,VarianceInit,InitialReturnMean,ReturnMeanIW,StdIW,EpRewMean,OptimizationReturnMean,Weights,ESSRenyi,ReturnStepMax,InitialReturnMax,ReturnStepMaxmin,EmpiricalD2,StdIWNorm,J_sample_variance,InitialReturnStd,MinIW,LearnableVariance,EpThisIter,MaxIWNorm,MeanIWNorm,InitialReturnMin,ESSClassic,MeanEntropy,MeanIW,Bound,MinIWNorm,TimestepsSoFar,Iteration,MaxIW
27800,,2259.956,4304.9766,491.88,15522.207729816437,-1.0,4917.29,5336.392,0.71269095,4917.290215897574,2177.728,[-0.032  0.641 -3.058 -1.421],68.73661,10.0,4999.518,10.0,1.4548287,0.007126909,11532098.0,346.29883,0.20803072,,100,0.04305484,0.010767148,2739.562,69.534836,0.4189424,1.0767148,4597.8423,0.002080307,9467923,278,4.3054843
27900,,4989.541,4285.759,489.96,15574.036751031876,-1.0,4898.0728,6005.522,0.9315188,4898.072799634742,4888.0933,[-0.037  0.682 -3.084 -1.436],45.67711,10.0,4999.5205,10.0,2.1892805,0.009315188,22259600.0,535.60376,0.03356934,,100,0.047164686,0.012130808,9.979485,62.90642,0.4189424,1.2130809,5099.5293,0.0003356934,9516919,279,4.716469
28000,,4989.5615,4060.0796,467.41,15624.361214399338,-1.0,4672.3965,5260.629,0.84051716,4672.396229603227,4662.416,[-0.024  0.699 -3.088 -1.422],59.67036,10.0,4999.542,10.0,1.6758739,0.008405171,19430938.0,1165.1266,0.0916214,,100,0.048520822,0.011183968,9.980408,63.905575,0.4189424,1.1183968,4467.951,0.00091621396,9563660,280,4.8520823
28100,,4989.557,4285.3237,489.88,15673.508011102676,-1.0,4897.64,5334.306,0.80819386,4897.639779632422,4887.6577,[-0.02   0.724 -3.124 -1.409],67.737686,10.0,4999.539,10.0,1.4762831,0.008081939,16562819.0,672.8012,0.23216483,,100,0.05262269,0.010937499,9.981909,64.68292,0.4189424,1.0937498,4590.3276,0.0023216482,9612648,281,5.262269
28200,,3929.875,4323.5146,493.71,15727.525955438614,-1.0,4935.831,5571.159,0.7252119,4935.8311707518915,3866.1628,[-0.032  0.73  -3.144 -1.391],64.7802,10.0,4999.543,10.0,1.5436816,0.007252119,9836340.0,415.27744,0.123910554,,100,0.03498068,0.011329524,1069.668,70.93515,0.4189424,1.1329526,4810.3867,0.0012391055,9662019,282,3.498068
28300,,4999.491,4220.047,483.37,15782.713876962662,-1.0,4832.3574,5554.1245,1.2936362,4832.357110963612,4832.3574,[-0.032  0.77  -3.164 -1.4  ],58.909306,10.0,4999.491,10.0,1.6975247,0.012936362,34174596.0,808.41504,0.25145936,,100,0.09232648,0.011682011,,44.918003,0.4189424,1.1682011,4756.351,0.0025145935,9710356,283,9.232648
28400,,2899.894,4247.9194,486.23,15838.410420656204,-1.0,4860.233,5379.1064,0.5620822,4860.233058317961,2760.6091,[-0.047  0.782 -3.243 -1.393],66.85447,10.0,4999.518,10.0,1.4957863,0.005620822,8267176.0,484.18634,0.10664609,,100,0.027263053,0.010954015,2099.624,79.157684,0.4189424,1.0954016,4630.233,0.0010664609,9758979,284,2.7263052
28500,,4989.5933,4187.945,480.19,15893.219595193863,-1.0,4800.265,8366.602,8.560459,4800.265175060007,4790.2856,[-0.037  0.789 -3.259 -1.378],5.57268,10.0,4999.5728,10.0,17.944687,0.08560459,1825613300.0,802.15686,0.04467077,,100,0.85324585,0.017378656,9.979684,3.9582071,0.4189424,1.7378656,5772.742,0.0004467077,9806998,285,85.324585
28600,,4999.5044,4000.99,461.67,15942.11305809021,-1.0,4613.302,5595.8,1.3611814,4613.301784891374,4613.302,[-0.066  0.769 -3.286 -1.381],39.840603,10.0,4999.5044,10.0,2.5100021,0.013611813,47424810.0,907.4528,0.05076166,,100,0.09228132,0.0118646845,,43.1743,0.4189424,1.1864685,4625.715,0.00050761655,9853165,286,9.228132
28700,,4989.49,4057.8462,467.37,15990.891373872757,-1.0,4670.155,4940.7246,0.5490279,4670.1544124927905,4660.171,[-0.06   0.787 -3.286 -1.351],77.76921,10.0,4999.4736,10.0,1.2858559,0.0054902793,7906623.5,837.70026,0.21786708,,100,0.034619376,0.010499182,9.9833355,78.52684,0.4189424,1.049918,4246.3945,0.0021786706,9899902,287,3.4619377
28800,,4209.7334,4113.6387,472.88,16037.70029258728,-1.0,4725.9463,4934.8306,0.32719868,4725.946481557367,3936.208,[-0.062  0.792 -3.298 -1.38 ],90.95489,10.0,4999.4717,10.0,1.0994462,0.0032719865,3183504.5,738.44446,0.5568881,,100,0.022964403,0.010454588,789.7382,91.07876,0.4189424,1.0454589,4292.7983,0.005568881,9947190,288,2.2964404
28900,,4999.503,4180.8213,479.6,16084.800388097763,-1.0,4793.1323,5675.5186,0.9892655,4793.132352701413,4793.1323,[-0.056  0.763 -3.265 -1.352],40.409218,10.0,4999.503,10.0,2.4746828,0.009892656,25041092.0,624.01227,0.047550544,,100,0.05911182,0.011612291,,57.945663,0.4189424,1.1612293,4712.2837,0.00047550543,9995150,289,5.911182
29000,,4979.529,4309.2734,492.31,16136.19181728363,-1.0,4921.583,6083.269,1.7271541,4921.583231023262,4901.621,[-0.04   0.77  -3.256 -1.337],28.711523,10.0,4999.491,10.0,3.482922,0.017271541,75154050.0,506.88107,0.00713755,,100,0.09876312,0.012299709,19.962532,33.649155,0.4189424,1.229971,4940.54,7.13755e-05,10044381,290,9.876312
29100,,4989.5127,4231.8584,484.54,16183.814711809158,-1.0,4844.1685,5260.6797,0.6313297,4844.168396769034,4834.188,[-0.032  0.769 -3.254 -1.389],63.3477,10.0,4999.4927,10.0,1.5785893,0.006313297,10842541.0,837.5544,0.046055205,,100,0.035200495,0.01079717,9.980016,74.52148,0.4189424,1.0797169,4491.3613,0.00046055205,10092835,291,3.5200496
29200,,4209.796,4301.4644,491.51,16231.55370759964,-1.0,4913.7793,5262.1655,0.53799444,4913.779479099549,4124.0444,[-0.019  0.786 -3.301 -1.382],81.37294,10.0,4999.531,10.0,1.2289097,0.0053799446,5836413.0,485.8528,0.34877753,,100,0.033285625,0.010743394,789.7351,79.95085,0.4189424,1.0743395,4583.3765,0.0034877753,10141986,292,3.3285625
29300,,4849.7007,4333.7324,494.72,16283.00373673439,-1.0,4946.0513,6328.5615,2.9872336,4946.051260330732,4796.1914,[-0.015  0.751 -3.273 -1.336],25.09296,10.0,4999.5605,10.0,3.9851813,0.029872337,212321390.0,484.0228,0.049237907,,100,0.27913365,0.012729335,149.85988,15.367703,0.4189424,1.2729335,5106.195,0.00049237907,10191458,293,27.913364
29400,,4999.573,4242.0347,485.58,16332.234902381897,-1.0,4854.3555,5229.218,0.5243468,4854.35522550324,4854.3555,[-0.035  0.742 -3.263 -1.368],71.74137,10.0,4999.573,10.0,1.3938959,0.005243468,7523242.0,709.6249,0.06477272,,100,0.023674203,0.010736707,,80.74259,0.4189424,1.0736707,4506.292,0.00064772717,10240016,294,2.3674204
29500,,4839.585,4298.843,491.24,16381.677015781403,-1.0,4911.156,145028.58,329.72467,4911.1562339895845,4751.227,[-0.023  0.748 -3.276 -1.391],0.02211158,10.0,4999.514,10.0,4522.517,3.2972462,1818563300000.0,527.3807,0.00016821052,,100,33.146385,0.34147567,159.92905,1.0611663,0.4189424,34.147568,103850.734,1.6821052e-06,10289140,295,3314.6387
29600,,4989.6006,3920.3994,453.72,16427.995676994324,-1.0,4532.7207,5928.995,2.2022433,4532.720577149624,4522.7393,[-0.075  0.763 -3.275 -1.381],24.943459,10.0,4999.582,10.0,4.009067,0.022022434,60276556.0,898.15027,0.023235722,,100,0.13631956,0.014620794,9.981253,30.592634,0.4189424,1.4620793,4702.9653,0.00023235721,10334512,296,13.631956
29700,,4999.498,3463.3132,408.29,16469.308567523956,-1.0,4075.6243,4271.514,0.5720361,4075.624314054294,4075.6243,[-0.095  0.758 -3.282 -1.402],77.558655,10.0,4999.498,10.0,1.2893468,0.0057203607,6826000.0,970.6094,0.21942993,,100,0.030682268,0.010400077,,76.77345,0.4189424,1.0400078,3576.2388,0.0021942991,10375341,297,3.0682268
29800,,4719.5615,3640.9644,425.98,16510.506694316864,-1.0,4253.27,4426.509,0.35716757,4253.270426377366,3973.3726,[-0.092  0.77  -3.298 -1.387],86.692955,10.0,4999.4595,10.0,1.1534963,0.0035716759,3870869.0,957.4818,0.42408115,,100,0.024192814,0.010227165,279.89813,89.12938,0.4189424,1.0227165,3768.8862,0.0042408113,10417939,298,2.4192815
29900,,4789.665,3800.9282,441.97,16556.13467860222,-1.0,4413.2437,6568.6445,2.247121,4413.243483052284,4203.379,[-0.086  0.759 -3.292 -1.392],23.668394,10.0,4999.5293,10.0,4.225044,0.02247121,90508820.0,833.5089,0.048527505,,100,0.13917582,0.014728413,209.86426,30.050104,0.4189424,1.4728411,5310.037,0.00048527503,10462136,299,13.9175825
30000,,3509.9385,3978.9727,459.58,16602.018002986908,-1.0,4591.2847,6733.0776,3.848267,4591.284874659807,3101.7168,[-0.076  0.78  -3.286 -1.358],11.94912,10.0,4999.5063,10.0,8.368817,0.038482673,188715000.0,759.1895,0.013974358,,100,0.37385452,0.013752239,1489.5679,11.324525,0.4189424,1.375224,4961.726,0.00013974358,10508094,300,37.385452
30100,,4989.5684,4038.2048,465.41,16647.191391468048,-1.0,4650.522,8155.4805,6.5552807,4650.522285510167,4640.5425,[-0.063  0.832 -3.308 -1.459],6.463767,10.0,4999.5483,10.0,15.470855,0.06555281,1070405100.0,977.4652,0.00387831,,100,0.47402307,0.017423458,9.979965,6.5984273,0.4189424,1.742346,5747.0527,3.87831e-05,10554635,301,47.40231
30200,,4989.5396,4214.03,482.78,16698.486998319626,-1.0,4826.344,5372.9287,0.83606076,4826.343806444922,4816.3613,[-0.059  0.884 -3.376 -1.426],58.6286,10.0,4999.522,10.0,1.7056521,0.008360608,18324762.0,786.68274,0.17125793,,100,0.044789534,0.010977767,9.982336,63.290085,0.4189424,1.0977768,4573.243,0.0017125793,10602913,302,4.4789534
30300,,3689.8447,4286.3174,490.02,16746.371556282043,-1.0,4898.6377,5095.947,0.38738832,4898.637543471529,3588.9077,[-0.053  0.869 -3.392 -1.447],86.742,10.0,4999.5747,10.0,1.1528441,0.003873883,4163144.8,524.94415,0.4632759,,100,0.0220112,0.01041978,1309.7301,87.85635,0.4189424,1.0419781,4438.495,0.004632759,10651915,303,2.2011201
30400,,2410.1172,4320.899,493.46,16795.365579366684,-1.0,4933.208,5408.5117,0.88376284,4933.207662950767,2343.8435,[-0.055  0.861 -3.383 -1.422],53.338963,10.0,4999.4814,10.0,1.8748021,0.008837628,12675959.0,336.62155,0.04371948,,100,0.045845944,0.0108662965,2589.3643,60.187775,0.4189424,1.0866297,4570.117,0.0004371948,10701261,304,4.5845947
30500,,1820.1875,4355.12,496.86,16846.665609121323,-1.0,4967.429,5894.217,2.2995875,4967.428827908041,1788.1364,[-0.04   0.836 -3.382 -1.425],27.713898,10.0,4999.48,10.0,3.608298,0.022995874,30310126.0,212.47424,0.05944375,,100,0.16676198,0.01215881,3179.2925,21.848421,0.4189424,1.215881,4731.1045,0.0005944375,10750947,305,16.676199
30600,,4849.6426,4191.495,480.54,16894.752556324005,-1.0,4803.808,16767.322,17.067347,4803.808367530027,4653.93,[-0.033  0.831 -3.342 -1.367],1.2127432,10.0,4999.5205,10.0,82.45769,0.17067344,6920902700.0,826.7371,0.00049264386,,100,1.5052578,0.033613015,149.87808,3.7338488,0.4189424,3.361302,11207.133,4.9264386e-06,10799001,306,150.52579
30700,,4999.5293,4197.555,481.1,16942.803972005844,-1.0,4809.87,5333.93,0.65967005,4809.870208214048,4809.87,[-0.009  0.745 -3.345 -1.374],69.087234,10.0,4999.5293,10.0,1.4474454,0.0065967008,12009471.0,930.55096,0.18884456,,100,0.03843774,0.010995261,,73.5321,0.4189424,1.0995262,4597.2554,0.0018884456,10847111,307,3.843774
30800,,3669.669,4350.259,496.34,16993.454834461212,-1.0,4962.5684,8443.53,8.115641,4962.567969640189,3632.7544,[-0.013  0.763 -3.35  -1.422],5.6430902,10.0,4999.4824,10.0,17.720787,0.08115641,901102200.0,365.1056,0.006344365,,100,0.8059774,0.017053002,1329.8135,4.2285566,0.4189424,1.7053005,5865.95,6.344365e-05,10896745,308,80.59774
30900,,4609.6963,4221.6914,483.53,17042.60125541687,-1.0,4833.992,39093.215,66.93056,4833.992067644146,4444.2783,[-2.522e-03  8.005e-01 -3.303e+00 -1.375e+00],0.33756915,10.0,4999.4106,10.0,296.2356,0.6693055,96162380000.0,780.2424,1.0414316e-05,,100,6.7285213,0.07828015,389.71417,1.3494421,0.4189424,7.8280163,28554.613,1.0414316e-07,10945098,309,672.8522
31000,,0.5600586,4386.9556,500.0,17093.07107448578,-1.0,4999.2705,13577.707,13.94123,4999.2704738808125,0.3046924,[-0.027  0.769 -3.307 -1.456],1.9325669,10.0,4999.526,10.0,51.74465,0.13941231,186193440.0,0.12895349,0.001857695,,100,1.3670622,0.027159367,4998.966,3.6564496,0.4189424,2.7159362,9173.1,1.857695e-05,10995098,310,136.70622
31100,,2720.012,4337.5146,495.08,17141.323459386826,-1.0,4949.826,5099.496,0.3068822,4949.825834807722,2670.338,[-0.036  0.881 -3.347 -1.474],90.7418,10.0,4999.5,10.0,1.102028,0.003068822,6376196.0,347.56854,0.3995001,,100,0.020489456,0.010279127,2279.488,91.8163,0.4189424,1.0279129,4456.707,0.003995001,11044606,311,2.0489457
31200,,3310.0305,4324.033,493.75,17193.094879627228,-1.0,4936.352,5825.7896,0.8668631,4936.352119399196,3246.8235,[-0.031  0.896 -3.356 -1.499],51.017414,10.0,4999.559,10.0,1.960115,0.00866863,12499450.0,401.16003,0.06745006,,100,0.03841379,0.011736427,1689.5286,64.70218,0.4189424,1.1736428,4968.5186,0.0006745006,11093981,312,3.841379
31300,,1140.2588,4375.552,498.87,17241.418699741364,-1.0,4987.866,5206.7607,0.5371504,4987.866363905961,1128.5978,[-0.017  0.871 -3.387 -1.511],78.057236,10.0,4999.5273,10.0,1.2811112,0.005371504,16775631.0,113.4284,0.2822655,,100,0.02705861,0.010435407,3859.2686,79.05418,0.4189424,1.0435408,4513.705,0.002822655,11143868,313,2.705861
31400,,4989.52,4237.7783,485.12,17288.625802755356,-1.0,4850.089,5216.582,0.6811605,4850.08915822912,4840.11,[-0.027  0.893 -3.407 -1.51 ],70.71773,10.0,4999.4995,10.0,1.4140725,0.006811605,12233087.0,767.08093,0.1319386,,100,0.040094808,0.010794741,9.979326,71.521774,0.4189424,1.0794741,4488.4536,0.0013193861,11192380,314,4.009481
31500,,4799.717,4338.9316,495.21,17339.83242082596,-1.0,4951.2524,5084.385,0.5448415,4951.252200369466,4751.3955,[-0.037  0.93  -3.426 -1.521],82.82999,10.0,4999.573,10.0,1.2072922,0.0054484145,7187925.5,477.53323,0.44382155,,100,0.03716176,0.010255916,199.85669,77.9896,0.4189424,1.0255917,4411.587,0.0044382154,11241901,315,3.7161763
31600,,4989.507,4188.0576,480.19,17386.953456878662,-1.0,4800.3667,8332.465,5.924828,4800.367229331881,4790.3867,[-0.049  0.942 -3.419 -1.521],7.170444,10.0,4999.4873,10.0,13.946137,0.059248276,872611600.0,883.29114,0.015771423,,100,0.43562102,0.017342841,9.9806185,7.891989,0.4189424,1.7342842,6045.823,0.00015771422,11289920,316,43.562103
31700,,1939.8955,4292.2944,490.64,17435.991098880768,-1.0,4904.615,6543.6606,2.358594,4904.614793862185,1844.9335,[-0.074  0.9   -3.407 -1.521],19.040283,10.0,4999.5767,10.0,5.2520227,0.02358594,37474776.0,314.02148,0.0010080502,,100,0.18529429,0.013118349,3059.6812,23.626307,0.4189424,1.311835,5140.3877,1.0080502e-05,11338984,317,18.529428
31800,,4979.63,4294.705,490.83,17486.513760328293,-1.0,4907.028,6698.9727,2.7559848,4907.027794277423,4887.062,[-0.053  0.882 -3.417 -1.553],18.4804,10.0,4999.5957,10.0,5.4111385,0.027559847,190687780.0,536.7182,0.01512697,,100,0.21001227,0.01352343,19.965706,19.405529,0.4189424,1.3523431,5274.5957,0.00015126969,11388067,318,21.001228
31900,,4829.63,4312.149,492.55,17536.259483337402,-1.0,4924.466,5506.647,1.1016152,4924.465107964463,4754.5527,[-0.045  0.948 -3.406 -1.557],51.479053,10.0,4999.5425,10.0,1.9425377,0.011016152,29012040.0,541.51056,0.08069375,,100,0.07551784,0.011180946,169.9124,50.742374,0.4189424,1.1180947,4653.2314,0.0008069375,11437322,319,7.551784
32000,,4849.692,4224.8477,483.85,17584.81605744362,-1.0,4837.168,5584.2695,1.334837,4837.16789976164,4687.287,[-0.047  1.003 -3.447 -1.571],37.20778,10.0,4999.5728,10.0,2.68761,0.01334837,43164556.0,803.46124,0.0034375228,,100,0.10358378,0.011394386,149.88077,42.15175,0.4189424,1.1394386,4580.436,3.437523e-05,11485707,320,10.358378
32100,,4999.556,4286.9697,490.02,17633.34673190117,-1.0,4899.2876,5191.839,0.7215082,4899.287616440735,4899.2876,[-0.024  0.974 -3.449 -1.58 ],69.85935,10.0,4999.556,10.0,1.4314476,0.0072150817,13695100.0,699.89825,0.157224,,100,0.04344751,0.010583717,,68.2717,0.4189424,1.0583718,4459.242,0.0015722399,11534709,321,4.344751
32200,,4989.573,4314.34,492.77,17685.201120376587,-1.0,4926.6577,6115.4863,1.6396976,4926.657698486158,4916.6772,[-0.027  0.972 -3.496 -1.548],40.44506,10.0,4999.5537,10.0,2.4724898,0.016396975,68015390.0,519.86957,0.03918253,,100,0.12213711,0.012361621,9.980408,36.239117,0.4189424,1.2361621,5152.6685,0.00039182528,11583986,322,12.213711
32300,,4999.554,4308.183,492.14,17733.55813074112,-1.0,4920.5015,5264.723,1.0896573,4920.500878166587,4920.5015,[-0.044  1.007 -3.478 -1.622],68.01046,10.0,4999.554,10.0,1.4703621,0.010896573,30372964.0,571.5347,0.28672934,,100,0.109017275,0.010672066,,48.95921,0.4189424,1.0672066,4522.236,0.0028672933,11633200,323,10.901728
32400,,4999.55,4127.522,474.13,17780.478965997696,-1.0,4739.8394,5847.697,1.6555438,4739.839124133464,4739.8394,[-0.058  0.994 -3.478 -1.625],33.79179,10.0,4999.55,10.0,2.9592986,0.016555438,69817780.0,1088.6957,0.061017875,,100,0.11563888,0.012249719,,35.378952,0.4189424,1.2249721,4794.351,0.00061017874,11680613,324,11.563889
32500,,4399.777,4334.015,494.73,17831.94311118126,-1.0,4946.338,67220.96,129.14003,4946.337962181692,4346.522,[-0.059  0.953 -3.435 -1.641],0.09541546,10.0,4999.5933,10.0,1048.0482,1.2914002,326074270000.0,441.44287,0.00021202749,,100,12.983313,0.13461396,599.8164,1.0748924,0.4189424,13.461396,47397.89,2.1202748e-06,11730086,325,1298.3313
32600,,4999.5522,4162.1533,477.72,17880.54561662674,-1.0,4774.4707,5390.2896,1.2115802,4774.470940178373,4774.4707,[-0.089  1.034 -3.422 -1.596],46.3321,10.0,4999.5522,10.0,2.158331,0.012115801,37025936.0,784.7843,0.063592,,100,0.06302186,0.011187712,,46.02371,0.4189424,1.1187712,4490.718,0.00063592,11777858,326,6.302186
32700,,4829.748,4151.496,476.65,17928.19838619232,-1.0,4763.8237,4914.1465,0.29182017,4763.82380684435,4593.9434,[-0.09   1.024 -3.425 -1.631],91.48285,10.0,4999.6284,10.0,1.093101,0.0029182017,2728800.0,792.2993,0.5610106,,100,0.021494262,0.010297935,169.88039,92.56666,0.4189424,1.0297935,4273.9497,0.005610106,11825523,327,2.1494262
32800,,4999.502,4212.3765,482.72,17976.679614067078,-1.0,4824.688,4941.7544,0.2724254,4824.688225093989,4824.688,[-0.087  1.018 -3.428 -1.611],93.29017,10.0,4999.502,10.0,1.0719243,0.002724254,2399531.8,644.3445,0.4858579,,100,0.017561339,0.010210507,,93.354385,0.4189424,1.0210508,4307.805,0.004858579,11873795,328,1.7561339
32900,,4829.66,4274.908,488.93,18026.998755455017,-1.0,4887.225,5182.504,0.35620195,4887.2255917152925,4717.3345,[-0.086  1.037 -3.434 -1.638],86.03331,10.0,4999.551,10.0,1.1623405,0.0035620194,3410429.0,523.767,0.16049644,,100,0.02349477,0.010540171,169.89047,89.749825,0.4189424,1.0540171,4522.353,0.0016049644,11922688,329,2.349477
33000,,4869.673,4258.085,487.25,18075.167298793793,-1.0,4870.4023,6238.371,2.2856164,4870.402088455559,4740.527,[-0.079  1.053 -3.458 -1.654],23.583857,10.0,4999.5483,10.0,4.2401886,0.022856165,123250960.0,576.664,0.042021975,,100,0.15981834,0.012922291,129.87543,24.22223,0.4189424,1.2922292,4977.505,0.00042021973,11971413,330,15.981833
33100,,4259.8296,4292.137,490.62,18124.25483775139,-1.0,4904.4585,6943.2676,3.4515438,4904.458462036946,4164.707,[-0.087  1.064 -3.465 -1.606],13.655651,10.0,4999.581,10.0,7.3229756,0.034515437,219781920.0,459.1501,0.006821596,,100,0.30311295,0.013986745,739.7516,14.105039,0.4189424,1.3986745,5286.2656,6.821596e-05,12020475,331,30.311296
33200,,4989.547,4116.501,473.04,18173.85737657547,-1.0,4728.816,5851.3203,2.8910065,4728.815731676896,4718.8345,[-0.074  1.102 -3.487 -1.581],24.916372,10.0,4999.5283,10.0,4.0134254,0.028910065,211817100.0,1050.3308,0.058768623,,100,0.27421105,0.012270207,9.98121,15.264157,0.4189424,1.2270207,4624.6377,0.0005876862,12067779,332,27.421104
33300,,4999.4175,4054.2449,466.85,18220.289901971817,-1.0,4666.546,4790.288,0.3324043,4666.545672527729,4666.546,[-0.074  1.117 -3.516 -1.538],88.889114,10.0,4999.4175,10.0,1.1249971,0.0033240428,4147076.8,1108.6338,0.37619248,,100,0.022524314,0.010182045,,90.36878,0.4189424,1.0182047,4140.8457,0.0037619248,12114464,333,2.2524314
33400,,4999.537,4102.553,471.67,18266.241335630417,-1.0,4714.869,5014.0283,0.58884764,4714.869114862344,4714.869,[-0.068  1.117 -3.522 -1.552],72.48373,10.0,4999.537,10.0,1.3796201,0.005888476,9930649.0,1011.7423,0.16849321,,100,0.032344367,0.010508336,,76.10316,0.4189424,1.0508336,4294.8193,0.001684932,12161631,334,3.2344368
33500,,4999.539,4141.6475,475.56,18316.435544013977,-1.0,4753.964,6959.714,4.050794,4753.96395219005,4753.964,[-0.065  1.102 -3.533 -1.564],12.040237,10.0,4999.539,10.0,8.305484,0.040507942,408035360.0,936.8798,0.0038937826,,100,0.3882333,0.014978486,,12.02816,0.4189424,1.4978486,5195.066,3.8937826e-05,12209187,335,38.82333
33600,,4999.467,3921.147,453.6,18361.05692410469,-1.0,4533.4546,4884.716,0.30751458,4533.454300711091,4533.4546,[-0.045  1.131 -3.501 -1.534],91.87918,10.0,4999.467,10.0,1.0883858,0.0030751457,4134981.8,1189.0669,0.5057956,,100,0.020485077,0.0106569575,,92.31348,0.4189424,1.0656958,4245.922,0.005057956,12254547,336,2.0485077
33700,,4679.5117,4252.996,486.69,18408.988464832306,-1.0,4865.293,6497.672,2.474654,4865.292762915155,4545.421,[-0.04   1.091 -3.519 -1.499],24.047882,10.0,4999.3833,10.0,4.1583705,0.024746541,136115420.0,619.2578,0.0316517,,100,0.21779689,0.013100331,319.87146,21.889856,0.4189424,1.3100331,5249.071,0.00031651702,12303216,337,21.77969
33800,,4989.6143,4191.8438,480.56,18458.922612667084,-1.0,4804.166,9152.217,10.283816,4804.166376584986,4794.1855,[-0.057  1.066 -3.504 -1.526],3.199551,10.0,4999.595,10.0,31.254385,0.10283817,2660355000.0,902.27606,0.0078132525,,100,1.0279534,0.018912427,9.980951,3.2714508,0.4189424,1.8912425,5728.9883,7.813252e-05,12351272,338,102.79534
33900,,4999.436,4043.9568,465.91,18504.979718208313,-1.0,4656.26,9973.536,11.544324,4656.260080142799,4656.26,[-0.074  1.14  -3.556 -1.513],4.457467,10.0,4999.436,10.0,22.434265,0.11544324,3195820300.0,1063.9644,0.0047254767,,100,1.1587107,0.02076271,,3.1333258,0.4189424,2.0762713,7073.372,4.7254765e-05,12397863,339,115.87107
34000,,4989.4897,4136.995,475.19,18552.024386882782,-1.0,4749.3027,5263.684,0.7303528,4749.302712973305,4739.321,[-0.098  1.105 -3.568 -1.534],65.26762,10.0,4999.471,10.0,1.5321534,0.0073035276,12473591.0,802.01575,0.24013679,,100,0.0459348,0.011230514,9.981476,70.27765,0.4189424,1.1230514,4505.7686,0.0024013678,12445382,340,4.59348
34100,,4999.5605,3802.3367,441.84,18597.501688480377,-1.0,4414.656,5188.553,0.8191108,4414.655585393996,4414.656,[-0.112  1.107 -3.58  -1.518],54.956074,10.0,4999.5605,10.0,1.819635,0.008191108,19207624.0,1365.6111,0.14663303,,100,0.05033018,0.011556625,,66.56153,0.4189424,1.1556627,4362.573,0.0014663303,12489566,341,5.033018
34200,,4999.477,3887.1248,450.25,18642.471106767654,-1.0,4499.433,5618.1494,1.6215435,4499.43310798638,4499.433,[-0.094  1.101 -3.576 -1.509],29.96328,10.0,4999.477,10.0,3.3374183,0.016215434,65251684.0,1186.2366,0.020786334,,100,0.090954244,0.012632004,,37.76676,0.4189424,1.2632004,4499.548,0.00020786334,12534591,342,9.095425
34300,,4869.5293,3892.133,450.73,18688.39492702484,-1.0,4504.4316,5473.6675,1.19425,4504.431405159854,4374.5674,[-0.079  1.127 -3.592 -1.492],46.406048,10.0,4999.3936,10.0,2.1548915,0.011942499,34746856.0,1203.521,0.10117828,,100,0.07775544,0.01208238,129.86409,50.58222,0.4189424,1.2082381,4574.8413,0.0010117828,12579664,343,7.775544
34400,,4999.386,3652.7563,426.86,18731.4766433239,-1.0,4265.0537,6869.9424,5.7405205,4265.053745457506,4265.0537,[-0.077  1.155 -3.62  -1.479],17.210648,10.0,4999.386,10.0,5.8103566,0.057405207,684605950.0,1473.2362,0.02468101,,100,0.56593704,0.015377503,,6.6953382,0.4189424,1.5377504,5394.0195,0.0002468101,12622350,344,56.593704
34500,,4989.421,3847.1658,446.42,18776.845256090164,-1.0,4459.465,52847.254,122.239716,4459.464801904579,4449.4844,[-0.104  1.13  -3.614 -1.482],0.05549929,10.0,4999.4014,10.0,1801.8248,1.2223972,216626400000.0,1114.6083,9.810257e-05,,100,12.25474,0.135697,9.980283,1.2172977,0.4189424,13.569701,26856.438,9.810257e-07,12666992,345,1225.474
34600,,4999.4824,3958.359,457.54,18823.11454820633,-1.0,4570.6675,4790.751,0.40504724,4570.667817949568,4570.6675,[-0.133  1.079 -3.631 -1.52 ],83.45361,10.0,4999.4824,10.0,1.1982704,0.0040504723,5049817.0,827.7346,0.3765817,,100,0.027927183,0.010344726,,86.70687,0.4189424,1.0344725,4120.4834,0.0037658168,12712746,346,2.7927184
34700,,2619.9268,3978.9448,459.62,18870.113369226456,-1.0,4591.255,7669.3687,3.8134115,4591.254931832111,2211.692,[-0.128  1.085 -3.629 -1.508],10.186401,10.0,4999.4897,10.0,9.81701,0.038134117,115177300.0,623.3835,0.0051154066,,100,0.3190109,0.015575839,2379.563,14.297754,0.4189424,1.5575839,5750.8726,5.1154064e-05,12758708,347,31.901093
34800,,4169.692,4114.536,473.02,18917.99285888672,-1.0,4726.845,7467.3286,4.328807,4726.845187144678,3897.0532,[-0.1    1.072 -3.637 -1.526],12.233823,10.0,4999.484,10.0,8.17406,0.043288067,328882530.0,725.3475,0.0016087793,,100,0.38838756,0.015738333,829.7921,11.675189,0.4189424,1.5738335,5716.7173,1.6087793e-05,12806010,348,38.838757
34900,,4999.371,3967.692,458.39,18963.566373825073,-1.0,4579.9873,5068.1094,1.4358106,4579.987456202261,4579.9873,[-0.114  1.125 -3.632 -1.509],49.818657,10.0,4999.371,10.0,2.00728,0.014358105,49745440.0,1031.1356,0.09284344,,100,0.13423473,0.01105648,,37.224545,0.4189424,1.1056482,4200.618,0.0009284344,12851849,349,13.423473
