InitialReturnMin,EpRewMean,EpLenMean,LearnableVariance,EpisodesSoFar,ReturnStepMaxmin,StdIWNorm,Bound,Iteration,InitialReturnMax,InitialReturnStd,InitialReturnMean,OptimizationReturnMin,InitialBound,ReturnMeanIW,MeanIW,MeanIWNorm,ESSClassic,OptimizationReturnMax,MaxIW,MinIWNorm,MeanEntropy,VarianceInit,ReturnStepMax,EmpiricalD2,OptimizationReturnMean,EpThisIter,J_sample_variance,StdIW,MinIW,MaxIWNorm,TimeElapsed,ESSRenyi,TimestepsSoFar,Weights
389.68066,4824.987146659533,482.69,,42400,10.0,0.41610917,11822.503,424,4999.528,741.59607,4824.987,,4212.673,23220.926,5.364422,0.053644218,1.6348296,4609.847,418.47504,4.155006e-07,0.4189424,-1.0,10.0,346.52954,4435.3066,100,26304524000.0,41.610924,4.155006e-05,4.18475,7464.974358797073,0.28857568,18356327,[ 0.041  0.57  -2.718 -3.22 ]
,4478.187797398511,448.14,,42500,10.0,0.01956161,4742.44,425,4999.4746,1289.1097,4478.188,,3865.88,5890.502,1.2415966,0.012415966,28.716932,4999.4746,12.180176,0.00027444045,0.4189424,-1.0,10.0,3.5155282,4478.188,100,98779740.0,1.956161,0.027444044,0.12180176,7482.014062166214,28.445229,18401141,[ 0.081  0.56  -2.666 -3.146]
,4738.165290823457,474.03,,42600,10.0,0.013447338,4526.1685,426,4999.47,958.3466,4738.1655,,4125.8574,5450.7705,1.1304249,0.011304248,41.406033,4999.47,10.738369,0.00031277115,0.4189424,-1.0,10.0,2.2801867,4738.1655,100,46839876.0,1.3447338,0.031277116,0.10738369,7501.234370708466,43.85606,18448544,[ 0.059  0.533 -2.667 -3.131]
459.6524,4814.682257898748,481.67,,42700,10.0,0.1254746,6842.2085,427,4999.46,796.886,4814.6826,,4202.3765,9435.379,1.9060488,0.019060485,2.2555294,4539.8076,126.516,7.075906e-05,0.4189424,-1.0,10.0,17.935965,4355.03,100,3278857500.0,12.54746,0.007075906,1.26516,7523.324325799942,5.5753903,18496711,[ 0.058  0.5   -2.661 -3.093]
429.63528,4838.446448158547,484.0,,42800,10.0,0.005600179,4509.76,428,4999.536,769.70496,4838.4463,,4226.131,5233.8506,1.0663506,0.010663506,78.38182,4569.901,3.042276,0.0018318958,0.4189424,-1.0,10.0,1.3984132,4408.811,100,7377438.5,0.5600179,0.18318959,0.030422758,7541.013984918594,71.50962,18545111,[ 0.02   0.507 -2.671 -3.131]
439.6507,4893.209529739571,489.45,,42900,10.0,0.016242731,4875.039,429,4999.5645,624.48987,4893.2095,,4280.8896,5934.34,1.2030693,0.012030694,35.425934,4559.9136,11.00421,0.0003371315,0.4189424,-1.0,10.0,2.9928346,4453.5586,100,56221170.0,1.6242732,0.03371315,0.1100421,7558.786705732346,33.41314,18594056,[ 0.022  0.523 -2.685 -3.126]
,4762.64477003751,476.4,,43000,10.0,0.01836011,4707.747,430,4999.6216,1037.6388,4762.6445,,4150.3184,5759.128,1.199326,0.011993259,29.908241,4999.6216,11.696739,0.0005209113,0.4189424,-1.0,10.0,2.9481835,4762.6445,100,86634744.0,1.8360112,0.052091133,0.11696739,7577.402194023132,33.91919,18641696,[ 0.013  0.525 -2.699 -3.073]
,4735.725555434638,473.74,,43100,10.0,0.0038926695,4266.463,431,4999.6235,1003.0724,4735.725,,4123.399,4925.152,1.0423334,0.010423333,87.76007,4999.6235,2.404069,0.0031394523,0.4189424,-1.0,10.0,1.1571631,4735.725,100,4392330.0,0.38926694,0.31394523,0.02404069,7595.784695148468,86.418236,18689070,[ 0.012  0.487 -2.708 -3.068]
,4748.1064856854655,475.0,,43200,10.0,0.0018490182,4170.747,432,4999.604,931.7638,4748.107,,4135.782,4794.6133,1.0096372,0.010096372,96.75491,4999.604,1.5311322,0.006227994,0.4189424,-1.0,10.0,1.038056,4748.107,100,1700800.8,0.18490182,0.6227994,0.015311322,7616.788780927658,96.333916,18736570,[ 0.006  0.499 -2.713 -3.077]
,4763.509037110336,476.52,,43300,10.0,0.008501938,4548.161,433,4999.5767,928.5537,4763.5093,,4151.1885,5375.9365,1.1274045,0.011274045,63.74741,4999.5767,5.011084,0.00032425945,0.4189424,-1.0,10.0,1.8275428,4763.5093,100,18779448.0,0.8501938,0.032425947,0.05011084,7636.463089227676,54.71828,18784222,[ 0.003  0.506 -2.712 -3.085]
9.979349,4863.050407632921,486.43,,43400,10.0,0.020679079,5708.552,434,4999.553,781.2452,4863.0503,,4250.733,7039.354,1.4467044,0.014467044,32.860558,4989.5737,13.299959,0.00020096474,0.4189424,-1.0,10.0,4.723603,4853.071,100,108288200.0,2.067908,0.020096475,0.13299958,7657.221907377243,21.170282,18832865,[ 0.014  0.514 -2.704 -3.069]
409.72607,4646.420279099081,464.84,,43500,10.0,0.0065384745,4277.804,435,4999.481,1139.7336,4646.42,,4034.111,4962.753,1.0512338,0.010512339,72.10531,4589.755,4.993519,0.0031977992,0.4189424,-1.0,10.0,1.2513397,4236.694,100,10688078.0,0.65384746,0.31977993,0.04993519,7677.549833536148,79.91435,18879349,[ 0.031  0.543 -2.709 -3.135]
,4503.3315516272405,450.55,,43600,10.0,0.7314227,37979.918,436,4999.576,1404.8458,4503.331,,3891.011,47722.99,9.609964,0.09609965,1.6969672,4999.576,716.175,5.425062e-06,0.4189424,-1.0,10.0,253.18266,4503.331,100,135043130000.0,73.14227,0.0005425062,7.16175,7696.756605625153,0.39497176,18924404,[ 0.023  0.558 -2.706 -3.156]
,4821.969808896945,482.34,,43700,10.0,0.0019979659,4271.449,437,4999.5117,870.5613,4821.9697,,4209.6567,4898.8174,1.019226,0.010192258,96.29952,4999.5117,1.4842428,0.006353149,0.4189424,-1.0,10.0,1.0497813,4821.9697,100,1742953.8,0.19979657,0.63531494,0.014842427,7718.205071687698,95.257935,18972638,[ 0.035  0.476 -2.708 -3.033]
,4913.175354518063,491.44,,43800,10.0,0.0020672427,4354.257,438,4999.552,608.84326,4913.1753,,4300.858,4983.428,1.0151417,0.010151417,96.01817,4999.552,1.5274028,0.0047861123,0.4189424,-1.0,10.0,1.0558077,4913.1753,100,1444128.1,0.20672429,0.47861123,0.015274027,7738.573718070984,94.71422,19021782,[ 0.039  0.474 -2.718 -3.039]
449.74658,4902.619730744075,490.4,,43900,10.0,0.02347066,4891.5806,439,4999.5605,605.3294,4902.62,,4290.301,6109.6787,1.2303307,0.012303309,21.5554,4549.814,22.139925,0.0002792342,0.4189424,-1.0,10.0,3.9573984,4452.873,100,115767330.0,2.347066,0.02792342,0.22139925,7756.670362234116,25.269127,19070822,[ 0.044  0.467 -2.718 -3.033]
,4905.158733280663,490.66,,44000,10.0,0.019904025,4907.6025,440,4999.4907,645.0914,4905.1587,,4292.8486,6106.935,1.2338142,0.012338143,27.75889,4999.4907,15.450205,0.0005409917,0.4189424,-1.0,10.0,3.836509,4905.1587,100,100484730.0,1.9904026,0.054099172,0.15450205,7774.408239841461,26.065363,19119888,[ 0.043  0.509 -2.701 -3.065]
,4770.181653153829,477.18,,44100,10.0,0.013671627,4865.6387,441,4999.5127,970.4306,4770.1816,,4157.8687,5858.5244,1.2108351,0.01210835,43.9583,4999.5127,7.7813025,0.00039080813,0.4189424,-1.0,10.0,2.6293716,4770.1816,100,48579836.0,1.3671628,0.039080814,0.07781302,7790.697679758072,38.0319,19167606,[ 0.033  0.471 -2.692 -3.037]
,4857.349754330672,485.86,,44200,10.0,0.0040160273,4346.199,442,4999.6006,806.3317,4857.35,,4245.0254,5006.7764,1.0276337,0.010276336,86.750786,4999.6006,2.1664777,0.003834669,0.4189424,-1.0,10.0,1.1638185,4857.35,100,4769699.5,0.40160275,0.3834669,0.021664776,7804.004115343094,85.92405,19216192,[ 0.031  0.482 -2.703 -2.994]
,4824.593632817507,482.59,,44300,10.0,0.059079815,7384.188,443,4999.6167,872.31525,4824.5938,,4212.268,9527.081,1.9361672,0.019361673,9.698459,4999.6167,46.41275,5.4537642e-05,0.4189424,-1.0,10.0,12.247187,4824.5938,100,883132000.0,5.9079814,0.0054537645,0.46412748,7817.978149175644,8.16514,19264451,[ 0.029  0.487 -2.719 -2.979]
389.6457,4877.360583849315,487.88,,44400,10.0,0.02669126,5585.3364,444,4999.5635,609.52466,4877.361,,4265.0415,7035.541,1.453035,0.0145303495,22.860703,4609.918,24.03199,5.8384826e-06,0.4189424,-1.0,10.0,5.609228,4487.7153,100,127557560.0,2.669126,0.0005838483,0.2403199,7831.0968680381775,17.827765,19313239,[ 0.012  0.535 -2.7   -3.081]
,4871.209243153784,487.26,,44500,10.0,0.012901825,5170.2886,445,4999.584,738.2751,4871.2095,,4258.8877,6199.0586,1.263258,0.01263258,48.945663,4999.584,7.5364647,0.00013005723,0.4189424,-1.0,10.0,2.8227837,4871.2095,100,42885564.0,1.2901825,0.013005723,0.07536464,7843.325871229172,35.42602,19361965,[ 0.036  0.515 -2.679 -3.05 ]
9.979686,4789.367273509729,479.09,,44600,10.0,0.023316024,5513.256,446,4999.576,932.95166,4789.367,,4177.046,6688.7974,1.3628392,0.0136283925,25.464853,4989.5967,18.40588,0.00041842743,0.4189424,-1.0,10.0,3.6856842,4779.3877,100,137857540.0,2.3316026,0.041842744,0.1840588,7856.019883394241,27.132004,19409874,[ 0.056  0.521 -2.667 -3.021]
399.69592,4769.735984744368,477.12,,44700,10.0,0.028139258,5393.7754,447,4999.56,936.1346,4769.736,,4157.417,7103.816,1.439048,0.014390478,20.73132,4599.8643,13.967026,0.00013833804,0.4189424,-1.0,10.0,7.7993407,4370.04,100,170463570.0,2.8139257,0.013833804,0.13967025,7870.093210220337,12.821596,19457586,[ 0.027  0.529 -2.663 -3.001]
,4865.215348362535,486.64,,44800,10.0,0.01869065,4737.3037,448,4999.5947,772.3129,4865.2153,,4252.8926,5914.697,1.237458,0.012374583,30.475456,4999.5947,11.069569,0.00018693249,0.4189424,-1.0,10.0,3.6972766,4865.2153,100,85590140.0,1.8690649,0.01869325,0.11069568,7882.843069314957,27.046936,19506250,[ 0.023  0.558 -2.697 -2.958]
2288.7632,4952.270052032641,495.35,,44900,10.0,0.08470863,6470.908,449,4999.587,331.23007,4952.27,,4339.9478,8847.507,1.7700791,0.017700791,4.183782,2710.8237,84.87894,0.00015232459,0.4189424,-1.0,10.0,15.064415,2663.5066,100,549156200.0,8.470862,0.01523246,0.84878933,7895.638441801071,6.63816,19555785,[ 0.039  0.559 -2.67  -3.014]
,4846.713933961572,484.79,,45000,10.0,0.024907,5298.854,450,4999.579,851.6134,4846.714,,4234.393,6449.0825,1.3205235,0.013205235,21.941631,4999.579,19.814934,0.0003895623,0.4189424,-1.0,10.0,3.528663,4846.714,100,157394910.0,2.4907,0.038956232,0.19814934,7907.565130233765,28.339346,19604264,[ 0.003  0.563 -2.662 -2.974]
2229.4487,4913.377731111276,491.48,,45100,10.0,0.022948038,5041.0303,451,4999.635,405.32394,4913.378,,4301.0493,6261.2886,1.3306296,0.0133062955,25.162008,2770.186,15.939051,0.0009757536,0.4189424,-1.0,10.0,3.9713264,2683.929,100,37413750.0,2.2948039,0.09757536,0.15939051,7920.179168701172,25.180504,19653412,[ 0.004  0.507 -2.672 -2.925]
1309.4634,4666.638968362359,466.92,,45200,10.0,0.017923452,4172.6807,452,4999.532,875.0456,4666.6387,,4054.3235,5095.4453,1.2984347,0.0129843475,34.41779,3690.0688,12.600437,0.0009717126,0.4189424,-1.0,10.0,2.2710776,3357.1755,100,16776840.0,1.7923452,0.09717126,0.12600437,7932.996337413788,44.03196,19700104,[-0.008  0.468 -2.658 -2.859]
39.93373,4367.22709271615,437.09,,45300,10.0,0.013810771,4546.4087,453,4999.616,1153.0463,4367.227,,3754.9016,5670.8135,1.1980132,0.011980132,42.93758,4959.6826,8.112824,0.00030800948,0.4189424,-1.0,10.0,3.3719463,4327.2935,100,46787960.0,1.381077,0.030800948,0.08112824,7943.89457321167,29.656462,19743813,[-0.015  0.441 -2.653 -2.863]
9.979646,4708.776792477437,471.13,,45400,10.0,0.20251651,8973.619,454,4999.6704,856.3449,4708.7764,,4096.445,14793.875,2.977527,0.029775271,2.115935,4989.691,203.16583,4.134539e-06,0.4189424,-1.0,10.0,90.34626,4698.7974,100,10314061000.0,20.251656,0.00041345388,2.0316582,7957.658104896545,1.1068527,19790926,[-2.424e-03  4.705e-01 -2.658e+00 -2.876e+00]
389.726,4869.990552190617,487.12,,45500,10.0,0.033996817,5280.9683,455,4999.582,716.1131,4869.9907,,4257.6694,6568.9697,1.337645,0.013376452,13.405838,4609.856,26.741348,0.0004892866,0.4189424,-1.0,10.0,4.424601,4480.2646,100,234676240.0,3.3996816,0.048928663,0.26741347,7970.753457307816,22.600908,19839638,[ 0.007  0.529 -2.652 -2.846]
3239.4414,4905.264791433291,490.69,,45600,10.0,0.020114055,5238.1777,456,4999.5957,322.72565,4905.2646,,4292.942,6427.246,1.2928241,0.012928242,29.23476,1760.1543,13.552764,0.00016919564,0.4189424,-1.0,10.0,3.7709646,1665.8236,100,30484460.0,2.0114055,0.016919564,0.13552764,7984.302285194397,26.518414,19888707,[-0.009  0.501 -2.648 -2.85 ]
,4882.04359219088,488.32,,45700,10.0,0.10221082,6857.89,457,4999.606,658.4539,4882.0435,,4269.719,9614.187,1.9362334,0.019362332,3.4642544,4999.606,102.40786,1.7351047e-05,0.4189424,-1.0,10.0,20.262312,4882.0435,100,2637612300.0,10.221083,0.0017351047,1.0240786,7998.158219099045,4.935271,19937539,[-0.004  0.533 -2.645 -2.827]
389.67233,4887.763460643104,488.89,,45800,10.0,0.0024039426,4311.9756,458,4999.586,668.42957,4887.7637,,4275.442,4942.093,1.008702,0.010087021,94.62557,4609.9136,1.7015152,0.0056559937,0.4189424,-1.0,10.0,1.0589699,4498.0913,100,1869692.0,0.24039426,0.5655994,0.017015152,8011.319420576096,94.4314,19986428,[ 0.017  0.488 -2.639 -2.85 ]
4939.0903,4998.550552156601,499.95,,45900,10.0,0.01272659,5239.262,459,4999.6094,5.984777,4998.551,,4386.2256,6239.8794,1.2482247,0.012482247,49.030807,60.519043,7.5167236,0.00090556545,0.4189424,-1.0,10.0,2.6703765,59.46028,100,38398212.0,1.2726592,0.09055655,0.07516723,8023.932010889053,37.447903,20036423,[ 0.012  0.495 -2.639 -2.859]
1919.638,4868.020821568029,486.93,,46000,10.0,0.07470867,7777.4395,460,4999.5957,576.6082,4868.021,,4255.6978,10744.222,2.1818907,0.021818904,7.859159,3079.9578,65.372856,3.538179e-05,0.4189424,-1.0,10.0,23.475258,2948.383,100,553137340.0,7.470867,0.003538179,0.65372854,8036.577023744583,4.2598042,20085116,[ 0.004  0.535 -2.636 -2.881]
1899.6938,4932.757139505606,493.4,,46100,10.0,0.009269758,4800.7603,461,4999.579,384.90265,4932.7573,,4320.4365,5700.29,1.141431,0.011414311,60.25786,3099.8853,5.4755096,0.00051047106,0.4189424,-1.0,10.0,2.1581073,3033.0635,100,13126010.0,0.9269759,0.05104711,0.054755095,8049.429315805435,46.3369,20134456,[-0.009  0.593 -2.634 -2.871]
329.69775,4952.449606981781,495.34,,46200,10.0,0.011904053,4822.963,462,4999.5684,464.60416,4952.449,,4340.13,5741.537,1.155355,0.01155355,48.506134,4669.8706,6.1569767,0.0016878912,0.4189424,-1.0,10.0,2.2504644,4622.7515,100,31608600.0,1.1904052,0.16878912,0.061569765,8061.599653959274,44.435272,20183990,[ 0.004  0.616 -2.627 -2.878]
359.66672,4952.762139416582,495.37,,46300,10.0,0.01705095,5070.583,463,4999.578,461.62354,4952.7617,,4340.4414,6131.936,1.2446961,0.012446961,34.763336,4639.9116,9.426789,0.00031846922,0.4189424,-1.0,10.0,3.0044272,4593.095,100,63628188.0,1.7050949,0.031846922,0.09426789,8074.018450975418,33.284214,20233527,[ 0.014  0.59  -2.632 -2.89 ]
,4902.905667520611,490.4,,46400,10.0,0.02081886,5067.0386,464,4999.5146,673.8314,4902.906,,4290.593,6258.956,1.2825687,0.012825686,27.511602,4999.5146,18.246183,0.00019031651,0.4189424,-1.0,10.0,3.7891827,4902.906,100,109853090.0,2.081886,0.019031651,0.18246183,8087.440613985062,26.390915,20282567,[ 0.022  0.566 -2.609 -2.92 ]
409.6944,4953.084811880055,495.42,,46500,10.0,0.037303414,6298.812,465,4999.4844,456.62808,4953.085,,4340.7754,8160.599,1.6390429,0.016390428,16.181637,4589.79,28.944122,8.1682396e-05,0.4189424,-1.0,10.0,9.245244,4543.39,100,296890100.0,3.7303417,0.00816824,0.28944123,8098.355144500732,10.816372,20332109,[ 0.045  0.604 -2.598 -2.953]
,4887.82606462072,488.92,,46600,10.0,0.022977026,5890.1914,466,4999.6045,642.14374,4887.826,,4275.502,7065.502,1.4266309,0.014266309,27.824408,4999.6045,16.6419,0.0009606011,0.4189424,-1.0,10.0,3.684195,4887.826,100,133940320.0,2.2977026,0.09606011,0.16641898,8112.590103387833,27.142971,20381001,[ 0.039  0.662 -2.618 -3.056]
,4899.077747228378,490.02,,46700,10.0,0.004162184,4377.5645,467,4999.562,699.8684,4899.0776,,4286.759,5042.267,1.0290314,0.0102903135,85.94015,4999.562,2.2365534,0.0035605615,0.4189424,-1.0,10.0,1.1784179,4899.0776,100,4895783.0,0.4162184,0.35605615,0.022365535,8124.419351577759,84.859535,20430003,[ 0.006  0.655 -2.617 -3.068]
4998.204,4999.092043811401,500.0,,46800,10.0,0.0015165685,4418.7285,468,4999.5483,0.32361972,4999.0923,,4386.7744,5037.4126,1.0076671,0.010076669,97.78508,1.3442383,1.6206049,0.0074617728,0.4189424,-1.0,10.0,1.0209038,0.8879492,100,25622812.0,0.15165685,0.7461773,0.016206048,8136.756581068039,97.95242,20480003,[ 0.01   0.672 -2.611 -3.095]
2958.9365,4978.6871718350585,497.97,,46900,10.0,0.007934919,4426.158,469,4999.526,202.99284,4978.687,,4366.373,5193.5957,1.0398226,0.010398226,63.198082,2040.5894,4.306964,0.0013837183,0.4189424,-1.0,10.0,1.570858,2019.7507,100,12226763.0,0.7934919,0.13837184,0.04306964,8149.026431560516,63.659477,20529800,[ 0.011  0.676 -2.623 -3.105]
,4903.014570660084,490.41,,47000,10.0,0.07440047,7152.422,470,4999.5923,673.1591,4903.0146,,4290.6914,10159.329,2.045329,0.02045329,7.026426,4999.5923,63.37067,0.00016549295,0.4189424,-1.0,10.0,24.114574,4903.0146,100,1398495900.0,7.440047,0.016549295,0.6337067,8161.879366159439,4.1468697,20578841,[ 0.007  0.695 -2.622 -3.093]
2859.3535,4960.961254368638,496.22,,47100,10.0,0.034954127,5310.7905,471,4999.5874,245.73683,4960.9614,,4348.6396,6516.456,1.3297287,0.013297287,12.642407,2140.234,34.283337,0.00083533605,0.4189424,-1.0,10.0,3.8769848,2101.608,100,69092130.0,3.495413,0.08353361,0.34283337,8175.256031751633,25.79324,20628463,[-0.004  0.66  -2.646 -3.143]
,4806.759886320095,480.88,,47200,10.0,0.05231378,6365.8604,472,4999.6475,765.746,4806.76,,4194.4307,8811.962,1.7875522,0.017875524,10.455056,4999.6475,45.53631,6.166599e-05,0.4189424,-1.0,10.0,15.95802,4806.76,100,692130800.0,5.231378,0.006166599,0.45536307,8189.054311037064,6.2664413,20676551,[-0.024  0.671 -2.646 -3.138]
39.927147,4877.733684146085,487.93,,47300,10.0,0.023899833,4872.487,473,4999.545,661.9106,4877.7334,,4265.417,6200.4526,1.2537843,0.0125378445,21.581223,4959.6177,18.404419,0.00013775345,0.4189424,-1.0,10.0,4.703506,4837.8066,100,142404860.0,2.3899834,0.013775345,0.18404418,8203.0716278553,21.260736,20725344,[-0.01   0.729 -2.62  -3.241]
,4775.397059718154,477.7,,47400,10.0,0.022771323,4880.9883,474,4999.5923,959.7099,4775.397,,4163.074,6021.1377,1.2360214,0.012360215,22.757793,4999.5923,16.65813,0.00055072416,0.4189424,-1.0,10.0,3.467073,4775.397,100,132090776.0,2.2771323,0.05507242,0.1665813,8217.170927762985,28.842773,20773114,[ 0.006  0.694 -2.625 -3.248]
9.980683,4889.964261868697,489.14,,47500,10.0,0.01097715,4485.647,475,4999.5205,679.5065,4889.964,,4277.6504,5313.057,1.0821772,0.010821772,49.28725,4989.54,7.5175714,0.0009672599,0.4189424,-1.0,10.0,1.8259711,4879.984,100,30797490.0,1.097715,0.09672599,0.07517571,8230.33129286766,54.765377,20822028,[-0.006  0.711 -2.624 -3.213]
,4723.172280169323,472.48,,47600,10.0,0.016600545,4808.713,476,4999.557,1040.2202,4723.1724,,4110.854,5797.9404,1.2049553,0.012049553,34.506207,4999.557,14.874423,0.00040426658,0.4189424,-1.0,10.0,2.6099854,4723.1724,100,71113280.0,1.6600546,0.04042666,0.14874423,8244.628584861755,38.314392,20869276,[-2.902e-03  6.770e-01 -2.640e+00 -3.201e+00]
419.64282,4889.478807792468,489.12,,47700,10.0,1.2349153,34525.29,477,4999.591,524.1554,4889.4785,,4277.1562,64600.46,12.923562,0.12923563,1.0833272,4579.948,1241.5542,4.9871863e-07,0.4189424,-1.0,10.0,2412.4368,4469.836,100,323086350000.0,123.49152,4.9871865e-05,12.415542,8258.845533132553,0.041451864,20918188,[-0.019  0.696 -2.64  -3.191]
,4924.483556741974,492.57,,47800,10.0,0.0762336,8092.5923,478,4999.6313,534.0568,4924.4834,,4312.1562,10172.634,2.1148047,0.021148045,7.145774,4999.6313,57.36108,0.000453072,0.4189424,-1.0,10.0,11.539229,4924.4834,100,1401509400.0,7.623361,0.0453072,0.5736108,8271.815466880798,8.66609,20967445,[-0.01   0.704 -2.661 -3.046]
,4462.61226810496,446.66,,47900,10.0,0.0025083544,3923.525,479,4999.5493,1066.2489,4462.6123,,3850.2944,4555.365,1.0327864,0.0103278635,94.429855,4999.5493,1.6657541,0.0064381706,0.4189424,-1.0,10.0,1.0647845,4462.6123,100,2111520.8,0.25083545,0.64381707,0.01665754,8285.146238803864,93.91572,21012111,[-0.033  0.678 -2.664 -3.049]
2049.7173,4679.695153957874,468.31,,48000,10.0,0.002587029,4148.7783,480,4999.6304,657.2048,4679.6953,,4067.3677,4782.169,1.0061594,0.010061595,93.79893,2949.913,1.8242991,0.0044513266,0.4189424,-1.0,10.0,1.0699818,2629.9778,100,5447377.0,0.2587029,0.44513267,0.01824299,8298.390362977982,93.45953,21058942,[-0.034  0.665 -2.68  -3.031]
,4676.310204909772,467.9,,48100,10.0,0.01682597,5856.7188,481,4999.594,952.09265,4676.3105,,4063.9873,7082.1978,1.4538069,0.01453807,42.743942,4999.594,9.698933,4.4851837e-05,0.4189424,-1.0,10.0,4.005445,4676.3105,100,73163816.0,1.682597,0.004485184,0.096989326,8309.877470493317,24.966015,21105732,[-0.033  0.678 -2.685 -3.049]
,4778.724776549796,478.04,,48200,10.0,0.025538154,5033.0146,482,4999.5938,941.3293,4778.7246,,4166.402,6231.064,1.2825905,0.012825903,20.142475,4999.5938,23.436144,0.00078064186,0.4189424,-1.0,10.0,3.8281472,4778.7246,100,165995280.0,2.5538156,0.07806419,0.23436144,8323.25876045227,26.122297,21153536,[-0.021  0.728 -2.694 -3.092]
3199.5056,4870.805103547377,487.32,,48300,10.0,0.011197864,5068.451,483,4999.5737,374.06842,4870.805,,4258.485,5990.9873,1.2082506,0.012082505,53.79447,1800.0681,6.352263,0.0010015472,0.4189424,-1.0,10.0,2.2699134,1671.2996,100,19285700.0,1.1197864,0.10015473,0.06352263,8336.380483150482,44.054543,21202268,[-0.027  0.689 -2.692 -3.103]
409.64374,4909.880265183502,491.13,,48400,10.0,0.0765191,6354.782,484,4999.612,519.76294,4909.88,,4297.555,8335.379,1.6854796,0.016854795,4.6273355,4589.9683,70.01074,0.0002685567,0.4189424,-1.0,10.0,10.462328,4500.237,100,1246550900.0,7.6519113,0.02685567,0.7001074,8349.83772277832,9.558103,21251381,[-0.015  0.696 -2.693 -3.145]
339.76056,4920.414875110046,492.16,,48500,10.0,0.005904253,4658.475,485,4999.588,514.07806,4920.415,,4308.0933,5351.267,1.0850556,0.010850556,77.15506,4659.827,3.5408595,0.0019830402,0.4189424,-1.0,10.0,1.2801071,4580.6543,100,8118082.0,0.5904253,0.19830403,0.035408594,8362.797509431839,78.11846,21300597,[ 1.423e-03  6.377e-01 -2.695e+00 -3.127e+00]
,4849.226844669857,485.04,,48600,10.0,0.013816344,4890.259,486,4999.544,852.2155,4849.2266,,4236.9106,5891.27,1.2076396,0.012076396,43.31038,4999.544,7.7928224,0.0004463832,0.4189424,-1.0,10.0,2.672551,4849.2266,100,49229120.0,1.3816344,0.04463832,0.07792822,8375.702075481415,37.417435,21349101,[ 0.006  0.656 -2.704 -3.162]
9.979567,4865.843098570086,486.7,,48700,10.0,0.011215518,4473.2163,487,4999.5205,769.59485,4865.8433,,4253.5293,5298.3867,1.0880322,0.010880322,48.483334,4989.541,8.831482,0.0007489673,0.4189424,-1.0,10.0,1.816098,4855.864,100,32324090.0,1.1215518,0.07489673,0.08831482,8387.699148654938,55.06311,21397771,[-0.003  0.658 -2.697 -3.111]
369.73175,4922.000696728823,492.33,,48800,10.0,0.07472529,6166.26,488,4999.535,502.42838,4922.0005,,4309.685,7746.2207,1.5786341,0.015786344,4.2723346,4629.803,75.24908,0.00039265645,0.4189424,-1.0,10.0,6.6579742,4552.2686,100,1147740300.0,7.472529,0.039265648,0.75249076,8401.084950208664,15.019584,21447004,[ 0.005  0.628 -2.701 -3.105]
,4778.231177880782,478.07,,48900,10.0,0.13827361,6539.636,489,4999.532,686.7002,4778.2314,,4165.916,10885.242,2.200338,0.022003377,2.4696748,4999.532,138.11693,4.5608035e-06,0.4189424,-1.0,10.0,50.36753,4778.2314,100,4828509000.0,13.827362,0.00045608036,1.3811692,8414.209144830704,1.985406,21494811,[-0.021  0.619 -2.692 -3.084]
1969.5011,4792.82087519757,479.54,,49000,10.0,0.020135187,5395.285,490,4999.5996,553.9845,4792.821,,4180.4976,6564.705,1.3289194,0.013289195,30.342617,3030.0986,13.953592,0.0005147778,0.4189424,-1.0,10.0,3.6473672,2823.3196,100,44848250.0,2.013519,0.051477782,0.13953592,8426.751253604889,27.417036,21542765,[-0.024  0.664 -2.708 -3.025]
9.981426,4902.392480308201,490.38,,49100,10.0,0.01647292,5257.778,491,4999.5913,541.7089,4902.3926,,4290.0703,6452.304,1.3003441,0.0130034415,38.390465,4989.61,12.123177,0.00011682201,0.4189424,-1.0,10.0,3.805671,4892.411,100,68640880.0,1.647292,0.011682201,0.121231765,8439.774669885635,26.276575,21591803,[-0.012  0.645 -2.685 -3.057]
9.980983,4943.816223387133,494.49,,49200,10.0,0.08975663,6960.3447,492,4999.624,498.7708,4943.816,,4331.49,8691.174,1.8454776,0.018454775,4.056039,4989.643,89.710754,0.00054188154,0.4189424,-1.0,10.0,7.9899206,4933.8354,100,1620677000.0,8.975663,0.054188155,0.89710754,8452.335260152817,12.515769,21641252,[ 0.005  0.661 -2.672 -3.106]
,4844.481492341239,484.59,,49300,10.0,0.7477841,32740.61,493,4999.553,756.46234,4844.482,,4232.163,41687.875,8.365611,0.08365612,1.2360648,4999.553,751.7488,1.3777085e-05,0.4189424,-1.0,10.0,213.5143,4844.482,100,141150470000.0,74.77842,0.0013777085,7.5174875,8464.069048166275,0.4683527,21689711,[-0.021  0.679 -2.68  -3.115]
329.69287,4893.409807099333,489.48,,49400,10.0,0.0120983375,4707.863,494,4999.5723,573.499,4893.41,,4281.09,5503.1646,1.1797773,0.011797773,48.74241,4669.8794,9.9757185,0.001476167,0.4189424,-1.0,10.0,1.6869687,4563.717,100,15560758.0,1.2098337,0.1476167,0.09975718,8478.047726631165,59.277924,21738659,[ 1.094e-03  5.971e-01 -2.681e+00 -3.089e+00]
