Delta,MinNormIw,VanillaAvgRet,MaxVanillaIw,VarJ,Bound,eRenyi2,AvgRet,ESSRenyi,MinVanillaIw,IterType,VarNormIw,AvgNormIw,AvgEpLen,J,EpsThisIter,AvgDiscRet,VarDiscRet,MaxNormIw,BatchSize,VarVanillaIw,ESSClassic,VarRet,AvgVanillaIw
0.1,0.00973281,4655.66295548,1.02381,17.1425,3254.04,1.00004,4655.66295548,99.9959351285,0.975112,1,5.44695e-09,0.01,500.0,4655.72,100,4655.66295548,304.564755487,0.0102189,100,5.46747e-05,99.9945820988,304.564755487,1.00188
0.1,0.00977045,4653.74954228,1.01306,17.249,3252.02,1.00005,4653.74954228,99.9954225728,0.976797,1,7.05674e-09,0.01,500.0,4653.81,100,4653.74954228,305.402367337,0.0101332,100,7.05316e-05,99.9930291425,305.402367337,0.999746
0.1,0.00976133,4655.26565002,1.02186,15.9975,3253.62,1.00005,4655.26565002,99.9952676152,0.976663,1,7.00725e-09,0.01,500.0,4655.33,100,4655.26565002,263.031019857,0.0102131,100,7.01486e-05,99.9930728139,263.031019857,1.00054
0.1,0.0091276,4656.25947329,1.03111,17.4879,3254.62,1.00011,4656.25947329,99.9893438252,0.913692,1,2.17289e-08,0.01,500.0,4656.42,100,4656.25947329,334.017305595,0.0103006,100,0.000217733,99.9785028877,334.017305595,1.00102
0.1,0.00979364,4657.16532791,1.0147,12.7511,3255.65,1.00003,4657.16532791,99.9969364151,0.978924,1,4.14447e-09,0.01,500.0,4657.21,100,4657.16532791,165.846255878,0.0101516,100,4.14074e-05,99.9959013005,165.846255878,0.999551
0.1,0.00962174,4654.65150913,1.02409,16.9845,3253.03,1.00007,4654.65150913,99.9934439189,0.96103,1,1.18066e-08,0.01,500.0,4654.74,100,4654.65150913,301.061730907,0.0102531,100,0.000117785,99.9882988793,301.061730907,0.998811
0.1,0.00980666,4658.5207469,1.01765,13.6594,3256.62,1.00003,4658.5207469,99.9968768142,0.981218,1,5.14365e-09,0.01,500.0,4658.56,100,4658.5207469,190.199831822,0.0101708,100,5.14943e-05,99.9949218729,190.199831822,1.00056
0.1,0.00989617,4656.7647716,1.01003,12.1023,3254.86,1.00001,4656.7647716,99.9989271279,0.989888,1,1.17381e-09,0.01,500.0,4656.78,100,4656.7647716,148.334786863,0.0100976,100,1.17445e-05,99.9988711684,148.334786863,1.00027
0.1,0.00955458,4657.63248171,1.01435,14.8139,3256.05,1.00004,4657.63248171,99.9957324896,0.956294,1,6.30934e-09,0.01,500.0,4657.7,100,4657.63248171,229.137347377,0.0101346,100,6.32039e-05,99.9937725273,229.137347377,1.00088
0.1,0.00975025,4657.88584443,1.01092,12.0889,3255.99,1.00001,4657.88584443,99.9985575884,0.975435,1,2.39392e-09,0.01,500.0,4657.91,100,4657.88584443,149.496882859,0.010105,100,2.39593e-05,99.9976321098,149.496882859,1.00042
0.1,0.00986107,4655.0040566,1.01519,14.8181,3253.55,1.00003,4655.0040566,99.9970198566,0.985746,1,3.40821e-09,0.01,500.0,4655.05,100,4655.0040566,222.944779461,0.0101556,100,3.40573e-05,99.996615213,222.944779461,0.999635
0.1,0.00979841,4657.06207638,1.01422,13.5134,3255.09,1.00002,4657.06207638,99.9978065972,0.980335,1,2.82971e-09,0.01,500.0,4657.09,100,4657.06207638,185.628746512,0.0101371,100,2.83257e-05,99.9971976697,185.628746512,1.0005
0.1,0.00971454,4656.76317891,1.01521,15.8727,3255.28,1.00002,4656.76317891,99.9976635525,0.970964,1,3.78242e-09,0.01,500.0,4656.8,100,4656.76317891,256.469632788,0.0101572,100,3.7786e-05,99.9962521817,256.469632788,0.999495
0.1,0.00992891,4655.65542419,1.00726,13.3019,3254.28,1.00001,4655.65542419,99.9992132249,0.992825,1,6.79164e-10,0.01,500.0,4655.67,100,4655.65542419,179.165025873,0.0100733,100,6.79072e-06,99.999298053,179.165025873,0.999934
0.1,0.00983186,4654.91651986,1.0187,15.111,3253.1,1.00004,4654.91651986,99.9962092883,0.983517,1,4.22731e-09,0.01,500.0,4654.96,100,4654.91651986,233.038623622,0.0101836,100,4.23017e-05,99.9958244454,233.038623622,1.00034
0.1,0.0095052,4655.77565329,1.01174,16.6244,3254.31,1.00006,4655.77565329,99.9942902011,0.949503,1,8.69346e-09,0.01,500.0,4655.85,100,4655.77565329,284.990596052,0.0101282,100,8.67486e-05,99.991370108,284.990596052,0.99893
0.1,0.00983832,4658.79633191,1.0129,11.3623,3256.78,1.00001,4658.79633191,99.9992847494,0.983746,1,1.36558e-09,0.01,500.0,4658.81,100,4658.79633191,130.957282555,0.0101299,100,1.36534e-05,99.9986647522,130.957282555,0.999912
0.1,0.00967541,4656.76430874,1.00764,12.1387,3254.86,1.00001,4656.76430874,99.9985099061,0.967283,1,2.59863e-09,0.01,500.0,4656.79,100,4656.76430874,150.310913174,0.0100791,100,2.59725e-05,99.9974435202,150.310913174,0.999733
0.1,0.00980501,4657.25257013,1.01419,13.9262,3255.28,1.00003,4657.25257013,99.9972582615,0.980098,1,3.58168e-09,0.01,500.0,4657.29,100,4657.25257013,198.379081804,0.010146,100,3.57875e-05,99.9964776825,198.379081804,0.99959
0.1,0.00986929,4658.0236541,1.00972,12.716,3256.46,1.00002,4658.0236541,99.9981761311,0.985965,1,2.94938e-09,0.01,499.94,4658.05,100,4658.0236541,163.879859046,0.0101071,100,2.94362e-05,99.9970713308,163.879859046,0.999023
0.1,0.00978292,4656.13352402,1.01993,15.4741,3254.54,1.00004,4656.13352402,99.9962092883,0.978702,1,6.03379e-09,0.01,500.0,4656.19,100,4656.13352402,245.282690483,0.0101951,100,6.03886e-05,99.9939984569,245.282690483,1.00042
0.1,0.00983808,4656.53448058,1.01829,13.8931,3255.06,1.00003,4656.53448058,99.9970675375,0.983852,1,3.43334e-09,0.01,500.0,4656.57,100,4656.53448058,196.591501866,0.0101824,100,3.43366e-05,99.9966204176,196.591501866,1.00005
0.1,0.00981516,4656.26427053,1.01231,13.9597,3254.22,1.00002,4656.26427053,99.9978661992,0.981636,1,2.68791e-09,0.01,500.0,4656.3,100,4656.26427053,198.752328322,0.0101219,100,2.68857e-05,99.9973453478,198.752328322,1.00012
0.1,0.0098766,4655.23119969,1.02048,14.1267,3253.61,1.00002,4655.23119969,99.9979377218,0.987985,1,3.35915e-09,0.01,500.0,4655.26,100,4655.23119969,202.372730365,0.0102014,100,3.36137e-05,99.9966900167,202.372730365,1.00033
0.1,0.00956158,4656.95833403,1.01007,12.8097,3255.03,1.00003,4656.95833403,99.9971986602,0.956046,1,5.66036e-09,0.01,500.0,4657.0,100,4656.95833403,167.567038969,0.0101018,100,5.65903e-05,99.9943690878,167.567038969,0.999883
0.1,0.00958723,4657.10366167,1.01912,14.4802,3255.45,1.00007,4657.10366167,99.9929075503,0.959117,1,1.03081e-08,0.01,500.0,4657.2,100,4657.10366167,216.806268912,0.010187,100,0.000103165,99.9897549106,216.806268912,1.00041
0.1,0.009799,4654.12154196,1.01212,17.8152,3252.7,1.00004,4654.12154196,99.9959828083,0.980316,1,4.47824e-09,0.01,500.0,4654.18,100,4654.12154196,325.829369274,0.0101169,100,4.48204e-05,99.995531221,325.829369274,1.00042
0.1,0.00979243,4655.76692534,1.0093,13.7338,3254.06,1.00002,4655.76692534,99.997711234,0.97915,1,2.6497e-09,0.01,500.0,4655.8,100,4655.76692534,191.059084574,0.010094,100,2.6492e-05,99.9973867344,191.059084574,0.999905
0.1,0.00989407,4656.75844287,1.00787,11.2959,3255.26,1.00001,4656.75844287,99.9990701762,0.9891,1,1.28685e-09,0.01,500.0,4656.78,100,4656.75844287,128.964970555,0.0100818,100,1.28605e-05,99.9987255079,128.964970555,0.99969
0.1,0.00982875,4657.57391828,1.02007,11.8896,3255.73,1.00003,4657.57391828,99.997043697,0.983756,1,4.06235e-09,0.01,500.0,4657.61,100,4657.57391828,143.644183171,0.0101916,100,4.06964e-05,99.9959754079,143.644183171,1.0009
0.1,0.00940161,4652.38252505,1.03914,60.4643,3250.63,1.00028,4652.38252505,99.9721723768,0.94129,1,3.56782e-08,0.01,499.37,4652.8,100,4652.38252505,4160.08462541,0.0103789,100,0.000357639,99.9646742762,4160.08462541,1.0012
0.1,0.009769,4657.6139841,1.01295,14.345,3255.96,1.00003,4657.6139841,99.9967814528,0.977446,1,4.45224e-09,0.01,500.0,4657.66,100,4657.6139841,210.597859243,0.0101238,100,4.45722e-05,99.9956118806,210.597859243,1.00056
0.1,0.00967248,4653.07668738,1.02283,15.7194,3251.46,1.00007,4653.07668738,99.9933008867,0.966543,1,9.14394e-09,0.01,500.0,4653.16,100,4653.07668738,253.983739183,0.0102357,100,9.1306e-05,99.9909455499,253.983739183,0.999271
0.1,0.00982118,4655.08531059,1.01767,15.0027,3252.85,1.00004,4655.08531059,99.9960543282,0.981339,1,4.88305e-09,0.01,500.0,4655.14,100,4655.08531059,229.702178362,0.0101848,100,4.87531e-05,99.995109674,229.702178362,0.999207
0.1,0.00987503,4656.41769398,1.00893,13.0206,3254.85,1.00001,4656.41769398,99.9987244769,0.987399,1,1.35109e-09,0.01,500.0,4656.44,100,4656.41769398,171.912792943,0.0100904,100,1.3508e-05,99.9986532835,171.912792943,0.999895
0.1,0.00984272,4656.15432459,1.01125,14.449,3254.74,1.00002,4656.15432459,99.9979258014,0.984248,1,2.7379e-09,0.01,500.0,4656.19,100,4656.15432459,212.567967392,0.0101127,100,2.73777e-05,99.9972991827,212.567967392,0.999975
0.1,0.00983035,4656.90818902,1.00998,12.226,3255.29,1.00002,4656.90818902,99.997830438,0.982842,1,2.51762e-09,0.01,500.0,4656.94,100,4656.90818902,151.511663547,0.0101018,100,2.51662e-05,99.9974856687,151.511663547,0.999804
0.1,0.00972747,4655.56779045,1.02369,14.4143,3253.49,1.00003,4655.56779045,99.9967695326,0.97292,1,4.91895e-09,0.01,499.98,4655.61,100,4655.56779045,212.010918829,0.010235,100,4.9207e-05,99.9951220475,212.010918829,1.00018
0.1,0.00992734,4658.17384373,1.00836,11.7349,3256.66,1.00001,4658.17384373,99.9988913659,0.993122,1,1.06907e-09,0.01,500.0,4658.19,100,4658.17384373,139.67338119,0.0100796,100,1.06991e-05,99.9989208704,139.67338119,1.00039
0.1,0.00726461,4649.35058193,1.04678,54.3367,3248.66,1.00125,4649.35058193,99.874915378,0.728678,1,1.71038e-07,0.01,499.28,4651.38,100,4649.35058193,5461.33991369,0.0104359,100,0.00172084,99.8309579803,5461.33991369,1.00305
0.1,0.00926041,4650.44973907,1.02338,20.9557,3249.04,1.00012,4650.44973907,99.9881877549,0.924123,1,2.16046e-08,0.01,500.0,4650.63,100,4650.44973907,473.430534179,0.010255,100,0.000215152,99.9786273647,473.430534179,0.997929
0.1,0.00970084,4654.71788128,1.02095,16.1722,3252.97,1.00004,4654.71788128,99.99567289,0.970301,1,6.33715e-09,0.01,500.0,4654.78,100,4654.71788128,267.107875882,0.0102072,100,6.33998e-05,99.9937265182,267.107875882,1.00022
0.1,0.00986569,4656.85962763,1.01694,12.2538,3255.33,1.00002,4656.85962763,99.9976873933,0.987795,1,2.87978e-09,0.01,500.0,4656.89,100,4656.85962763,152.637672727,0.0101568,100,2.88696e-05,99.9971616397,152.637672727,1.00124
0.1,0.00638794,4635.69682644,1.11451,131.711,3238.67,1.00435,4635.69682644,99.5671020335,0.632555,1,5.91198e-07,0.01,497.83,4643.1,100,4635.69682644,42293.5463373,0.011255,100,0.00579707,99.4180896036,42293.5463373,0.990234
0.1,0.00992496,4655.25590927,1.01126,14.2214,3253.43,1.00001,4655.25590927,99.9992489871,0.992379,1,1.34821e-09,0.01,500.0,4655.28,100,4655.25590927,204.821700557,0.0101138,100,1.34788e-05,99.998657081,204.821700557,0.999882
0.1,0.0098492,4655.41524166,1.01664,14.9523,3254.14,1.00002,4655.41524166,99.9980092445,0.984811,1,2.62709e-09,0.01,500.0,4655.45,100,4655.41524166,227.316250599,0.0101675,100,2.62651e-05,99.9974172146,227.316250599,0.99989
0.1,0.00980168,4655.6843367,1.01714,13.5435,3254.27,1.00003,4655.6843367,99.9965072898,0.980642,1,4.65215e-09,0.01,500.0,4655.72,100,4655.6843367,186.565746114,0.0101665,100,4.65666e-05,99.9953675464,186.565746114,1.00048
0.1,0.0098806,4657.6223975,1.01356,10.9566,3255.89,1.00001,4657.6223975,99.998629112,0.988148,1,2.5666e-09,0.01,500.0,4657.65,100,4657.6223975,122.098730434,0.0101347,100,2.56705e-05,99.9974825711,122.098730434,1.00009
0.1,0.00976631,4657.70660744,1.01104,11.3873,3256.1,1.00003,4657.70660744,99.996721852,0.977288,1,3.21758e-09,0.01,500.0,4657.74,100,4657.70660744,132.295567476,0.0101036,100,3.22191e-05,99.9968016977,132.295567476,1.00067
0.1,0.00967261,4655.56090275,1.02686,15.8558,3254.25,1.00006,4655.56090275,99.9943617185,0.968633,1,8.57558e-09,0.01,500.0,4655.65,100,4655.56090275,260.24476645,0.0102541,100,8.59993e-05,99.9915667579,260.24476645,1.00142
0.1,0.00971144,4653.55878592,1.01843,14.7858,3252.19,1.00006,4653.55878592,99.9937299845,0.970525,1,7.83167e-09,0.01,500.0,4653.63,100,4653.55878592,223.41855551,0.0101908,100,7.82169e-05,99.9922783911,223.41855551,0.999362
0.1,0.00984494,4657.60717567,1.01586,13.8869,3255.93,1.00003,4657.60717567,99.9971748197,0.984981,1,2.83488e-09,0.01,500.0,4657.64,100,4657.60717567,196.461638306,0.0101536,100,2.83768e-05,99.9972052657,196.461638306,1.00049
0.1,0.00988391,4654.87370248,1.00906,13.4404,3253.21,1.00001,4654.87370248,99.9989032866,0.988593,1,1.79929e-09,0.01,500.0,4654.9,100,4654.87370248,183.159146299,0.0100886,100,1.80003e-05,99.9982036692,183.159146299,1.0002
0.1,0.00962469,4655.14621368,1.01203,14.455,3253.25,1.00005,4655.14621368,99.9948504239,0.962173,1,8.00252e-09,0.01,500.0,4655.22,100,4655.14621368,215.586283959,0.0101234,100,7.99759e-05,99.9920901655,215.586283959,0.999692
0.1,0.00983001,4655.73404185,1.00616,12.4745,3253.83,1.00001,4655.73404185,99.9985456678,0.98246,1,2.00293e-09,0.01,500.0,4655.76,100,4655.73404185,157.798113978,0.0100671,100,2.00073e-05,99.9980191117,157.798113978,0.99945
0.1,0.00978929,4656.55123088,1.01001,13.1042,3254.98,1.00003,4656.55123088,99.9969244949,0.978524,1,3.33943e-09,0.01,500.0,4656.58,100,4656.55123088,176.026004397,0.0101043,100,3.33667e-05,99.9966570269,176.026004397,0.999587
0.1,0.00986834,4657.8715356,1.01178,13.3442,3255.95,1.00002,4657.8715356,99.9983787799,0.987635,1,2.00411e-09,0.01,500.0,4657.9,100,4657.8715356,181.210196074,0.0101096,100,2.00737e-05,99.9979951271,181.210196074,1.00081
0.1,0.00979233,4656.97577868,1.01684,14.2706,3255.25,1.00004,4656.97577868,99.9958874486,0.979987,1,5.10944e-09,0.01,500.0,4657.03,100,4656.97577868,207.130818052,0.0101606,100,5.11731e-05,99.9949191128,207.130818052,1.00077
0.1,0.00974638,4654.56184296,1.01622,17.3792,3253.24,1.00005,4654.56184296,99.9948027451,0.974362,1,6.93473e-09,0.01,500.0,4654.63,100,4654.56184296,311.292516717,0.0101651,100,6.9308e-05,99.9931472167,311.292516717,0.999717
0.1,0.00987278,4656.55861402,1.01311,12.6383,3254.98,1.00002,4656.55861402,99.9975681896,0.98705,1,2.80083e-09,0.01,500.0,4656.59,100,4656.55861402,162.683304409,0.0101335,100,2.79954e-05,99.9972452091,162.683304409,0.999769
0.1,0.00965202,4655.58803181,1.01398,17.1472,3253.84,1.00004,4655.58803181,99.9956609701,0.964803,1,6.58389e-09,0.01,500.0,4655.66,100,4655.58803181,303.025365454,0.0101439,100,6.57844e-05,99.9935126476,303.025365454,0.999586
0.1,0.00977322,4654.59141645,1.01789,16.3429,3252.9,1.00003,4654.59141645,99.9965430501,0.976127,1,6.3464e-09,0.01,500.0,4654.65,100,4654.59141645,273.434921703,0.0101914,100,6.3309e-05,99.9937250746,273.434921703,0.998777
0.1,0.00976477,4657.51140929,1.02485,12.426,3255.46,1.00002,4657.51140929,99.9981046082,0.976472,1,3.47811e-09,0.01,500.0,4657.54,100,4657.51140929,157.303489662,0.0102485,100,3.47808e-05,99.9965477726,157.303489662,0.999995
0.1,0.00977421,4655.45235118,1.01631,13.2985,3253.65,1.00003,4655.45235118,99.9967695326,0.977677,1,4.33967e-09,0.01,500.0,4655.5,100,4655.45235118,180.075447763,0.0101604,100,4.34195e-05,99.9956868493,180.075447763,1.00026
0.1,0.00985148,4656.12793023,1.01381,13.3137,3254.37,1.00003,4656.12793023,99.9973417035,0.984894,1,2.83746e-09,0.01,500.0,4656.16,100,4656.12793023,180.398566532,0.0101407,100,2.83599e-05,99.9971764557,180.398566532,0.999742
0.1,0.00989569,4656.69756432,1.0172,13.7783,3254.58,1.00003,4656.69756432,99.9971271387,0.99102,1,3.37262e-09,0.01,500.0,4656.74,100,4656.69756432,193.116358824,0.0101571,100,3.38252e-05,99.9966709205,193.116358824,1.00147
