AvgDiscRet,MaxNormIw,BatchSize,VarNormIw,J,VarDiscRet,ESSRenyi,AvgNormIw,IterType,VarRet,MaxVanillaIw,EpsThisIter,MinVanillaIw,VanillaAvgRet,VarVanillaIw,MinNormIw,ESSClassic,VarJ,AvgEpLen,Bound,eRenyi2,AvgVanillaIw,AvgRet,Delta
-90.787231753,0.0128745,500,8.16375e-07,-82.2545,7038.82887875,462.452647245,0.002,1,7038.82887875,6.51422,100,0.802956,-90.787231753,0.209004,0.00158693,415.391168554,72.2055,125.38,-94.9533,1.08119,1.01196,-90.787231753,0.7
-82.5128010072,0.01,500,3.50449e-18,-82.5128,6079.51561935,500.0,0.01,2,6079.51561935,1.0,100,1.0,-82.5128010072,,0.01,100.0,77.5804,114.38,-109.821,1.0,1.0,-82.5128010072,0.7
-109.121835845,0.005,500,2.1793e-19,-95.8173,13178.2608944,500.0,0.005,2,13178.2608944,1.0,100,1.0,-109.121835845,,0.005,200.000000102,98.5373,146.1,-115.127,1.0,1.0,-109.121835845,0.7
-79.2739573784,0.00333333,500,5.43914e-20,-90.3029,3677.41481586,500.0,0.00333333,2,3677.41481586,1.0,100,1.0,-79.2739573784,,0.00333333,299.999969474,88.0195,112.18,-106.069,1.0,1.0,-79.2739573784,0.7
-93.1032671709,0.0025,500,5.4346e-20,-91.003,9317.03346848,500.0,0.0025,2,9317.03346848,1.0,100,1.0,-93.1032671709,,0.0025,400.0,90.1,126.33,-104.657,1.0,1.0,-93.1032671709,0.7
-86.7835067242,0.00852052,500,5.75008e-07,-88.3027,7167.68755371,454.179737104,0.002,1,7167.68755371,4.61849,100,0.169398,-86.7835067242,0.168944,0.000312517,437.267392174,88.3017,119.45,-101.117,1.10089,1.08409,-86.7835067242,0.7
-83.9629257758,0.01,500,3.50449e-18,-83.9629,6034.14504999,500.0,0.01,2,6034.14504999,1.0,100,1.0,-83.9629257758,,0.01,100.0,77.2904,116.54,-111.271,1.0,1.0,-83.9629257758,0.7
-83.2876219162,0.005,500,2.1793e-19,-83.6253,6035.23587405,500.0,0.005,2,6035.23587405,1.0,100,1.0,-83.2876219162,,0.005,200.000000102,77.2946,116.27,-102.935,1.0,1.0,-83.2876219162,0.7
-107.482386055,0.00333333,500,5.43914e-20,-91.5776,12093.3442082,500.0,0.00333333,2,12093.3442082,1.0,100,1.0,-107.482386055,,0.00333333,299.999969474,90.0014,143.81,-107.345,1.0,1.0,-107.482386055,0.7
-90.8159318128,0.0025,500,5.4346e-20,-91.3872,8222.8051205,500.0,0.0025,2,8222.8051205,1.0,100,1.0,-90.8159318128,,0.0025,400.0,90.058,124.06,-105.043,1.0,1.0,-90.8159318128,0.7
-106.308038563,0.0063109,500,5.59585e-07,-91.5677,12193.0712697,439.595249529,0.002,1,12193.0712697,3.4802,100,0.0700775,-106.308038563,0.170174,0.000127077,438.744115084,90.4583,142.91,-104.594,1.13741,1.10292,-106.308038563,0.7
-85.2227809858,0.01,500,3.50449e-18,-85.2228,5991.8061201,500.0,0.01,2,5991.8061201,1.0,100,1.0,-85.2227809858,,0.01,100.0,77.0187,118.11,-112.531,1.0,1.0,-85.2227809858,0.7
-80.1155407445,0.005,500,2.1793e-19,-82.6692,4900.01113365,500.0,0.005,2,4900.01113365,1.0,100,1.0,-80.1155407445,,0.005,200.000000102,73.4709,112.61,-101.979,1.0,1.0,-80.1155407445,0.7
-81.6404221815,0.00333333,500,5.43914e-20,-82.3262,4932.64882376,500.0,0.00333333,2,4932.64882376,1.0,100,1.0,-81.6404221815,,0.00333333,299.999969474,72.2956,114.65,-98.0927,1.0,1.0,-81.6404221815,0.7
-80.4095820574,0.0025,500,5.4346e-20,-81.8471,4882.10003597,500.0,0.0025,2,4882.10003597,1.0,100,1.0,-80.4095820574,,0.0025,400.0,71.617,112.53,-95.5013,1.0,1.0,-80.4095820574,0.7
-91.8032429041,0.00802927,500,2.01949e-06,-80.7254,8166.82780312,349.464701208,0.002,1,8166.82780312,4.18507,100,0.0106937,-91.8032429041,0.548649,2.05164e-05,332.476498061,76.8574,125.3,-95.3347,1.43076,1.04245,-91.8032429041,0.7
-78.7133687299,0.01,500,3.50449e-18,-78.7134,3843.16752903,500.0,0.01,2,3843.16752903,1.0,100,1.0,-78.7133687299,,0.01,100.0,61.6825,109.83,-106.021,1.0,1.0,-78.7133687299,0.7
-83.5616009824,0.005,500,2.1793e-19,-81.1375,6071.67470724,500.0,0.005,2,6071.67470724,1.0,100,1.0,-83.5616009824,,0.005,200.000000102,70.098,115.43,-100.447,1.0,1.0,-83.5616009824,0.7
-84.2677308805,0.00333333,500,5.43914e-20,-82.1809,6031.7389674,500.0,0.00333333,2,6031.7389674,1.0,100,1.0,-84.2677308805,,0.00333333,299.999969474,72.5842,116.54,-97.9473,1.0,1.0,-84.2677308805,0.7
-82.1396564107,0.0025,500,5.4346e-20,-82.1706,6069.02678663,500.0,0.0025,2,6069.02678663,1.0,100,1.0,-82.1396564107,,0.0025,400.0,73.8474,113.91,-95.8247,1.0,1.0,-82.1396564107,0.7
-88.4657732752,0.13446,500,0.000123095,-77.6201,7088.91631399,343.484753216,0.002,1,7088.91631399,102.853,100,0.674248,-88.4657732752,72.0267,0.000881442,15.7667875355,136.159,122.0,-92.3548,1.45567,1.52988,-88.4657732752,0.7
-101.351304069,0.01,500,3.50449e-18,-101.351,11290.3612832,500.0,0.01,2,11290.3612832,1.0,100,1.0,-101.351304069,,0.01,100.0,105.723,136.41,-128.66,1.0,1.0,-101.351304069,0.7
-98.7345122819,0.005,500,2.1793e-19,-100.043,10260.7853781,500.0,0.005,2,10260.7853781,1.0,100,1.0,-98.7345122819,,0.005,200.000000102,103.293,133.74,-119.353,1.0,1.0,-98.7345122819,0.7
-93.2352307536,0.00333333,500,5.43914e-20,-97.7737,8134.24674933,500.0,0.00333333,2,8134.24674933,1.0,100,1.0,-93.2352307536,,0.00333333,299.999969474,99.0334,128.16,-113.54,1.0,1.0,-93.2352307536,0.7
-89.1604331069,0.0025,500,5.4346e-20,-95.6204,7068.81034219,500.0,0.0025,2,7068.81034219,1.0,100,1.0,-89.1604331069,,0.0025,400.0,95.4943,123.1,-109.275,1.0,1.0,-89.1604331069,0.7
-85.4555749795,0.00259625,500,4.8835e-07,-90.7952,5982.74357069,454.332199571,0.002,1,5982.74357069,1.43068,100,0.0289305,-85.4555749795,0.148295,5.24998e-05,445.69398422,91.942,118.89,-103.607,1.10052,1.10212,-85.4555749795,0.7
-80.5779513776,0.01,500,3.50449e-18,-80.5779,4933.25963246,500.0,0.01,2,4933.25963246,1.0,100,1.0,-80.5779513776,,0.01,100.0,69.8851,112.35,-107.886,1.0,1.0,-80.5779513776,0.7
-85.0195954391,0.005,500,2.1793e-19,-82.7988,6011.9402509,500.0,0.005,2,6011.9402509,1.0,100,1.0,-85.0195954391,,0.005,200.000000102,73.6397,118.28,-102.109,1.0,1.0,-85.0195954391,0.7
-78.9248326345,0.00333333,500,5.43914e-20,-81.5075,3712.28449288,500.0,0.00333333,2,3712.28449288,1.0,100,1.0,-78.9248326345,,0.00333333,299.999969474,69.5959,111.35,-97.2739,1.0,1.0,-78.9248326345,0.7
-83.7698830825,0.0025,500,5.4346e-20,-82.0731,6036.01714184,500.0,0.0025,2,6036.01714184,1.0,100,1.0,-83.7698830825,,0.0025,400.0,71.607,115.93,-95.7273,1.0,1.0,-83.7698830825,0.7
-72.9505513227,0.00216407,500,5.02548e-08,-80.1792,2597.30427645,498.008880633,0.002,1,2597.30427645,1.11092,100,0.413474,-72.9505513227,0.0132436,0.000805442,493.807169016,67.8878,104.05,-92.4163,1.004,1.0267,-72.9505513227,0.7
-92.9626827951,0.01,500,3.50449e-18,-92.9627,8100.99848433,500.0,0.01,2,8100.99848433,1.0,100,1.0,-92.9626827951,,0.01,100.0,89.5544,127.35,-120.27,1.0,1.0,-92.9626827951,0.7
-94.5528390405,0.005,500,2.1793e-19,-93.7578,9245.00376975,500.0,0.005,2,9245.00376975,1.0,100,1.0,-94.5528390405,,0.005,200.000000102,92.6655,129.02,-113.069,1.0,1.0,-94.5528390405,0.7
-87.9964634447,0.00333333,500,5.43914e-20,-91.8373,7124.48761436,500.0,0.00333333,2,7124.48761436,1.0,100,1.0,-87.9964634447,,0.00333333,299.999969474,89.9058,121.43,-107.605,1.0,1.0,-87.9964634447,0.7
-81.148059037,0.0025,500,5.4346e-20,-89.165,4887.57727451,500.0,0.0025,2,4887.57727451,1.0,100,1.0,-81.148059037,,0.0025,400.0,85.4014,113.91,-102.82,1.0,1.0,-81.148059037,0.7
-88.8770099363,0.00446433,500,1.95108e-07,-87.4413,7095.82884892,469.165719604,0.002,1,7095.82884892,2.4151,100,0.0811427,-88.8770099363,0.0570999,0.000149992,476.789015267,81.3681,123.04,-100.05,1.06572,1.08196,-88.8770099363,0.7
-89.4271296915,0.01,500,3.50449e-18,-89.4271,7067.62329922,500.0,0.01,2,7067.62329922,1.0,100,1.0,-89.4271296915,,0.01,100.0,83.6478,123.12,-116.735,1.0,1.0,-89.4271296915,0.7
-91.2332198295,0.005,500,2.1793e-19,-90.3302,8211.17518603,500.0,0.005,2,8211.17518603,1.0,100,1.0,-91.2332198295,,0.005,200.000000102,86.9702,124.61,-109.64,1.0,1.0,-91.2332198295,0.7
-92.6805258736,0.00333333,500,5.43914e-20,-91.1136,8200.03412704,500.0,0.00333333,2,8200.03412704,1.0,100,1.0,-92.6805258736,,0.00333333,299.999969474,88.0329,126.91,-106.88,1.0,1.0,-92.6805258736,0.7
-100.308328193,0.0025,500,5.4346e-20,-93.4123,10197.7205985,500.0,0.0025,2,10197.7205985,1.0,100,1.0,-100.308328193,,0.0025,400.0,91.39,135.9,-107.067,1.0,1.0,-100.308328193,0.7
-80.7271122386,0.00275168,500,5.83291e-07,-88.3648,4910.96315252,439.799908691,0.002,1,4910.96315252,1.47421,100,0.0262693,-80.7271122386,0.167422,4.90328e-05,436.478345075,87.9212,112.82,-101.387,1.13688,1.0715,-80.7271122386,0.7
