MinNormIw,AvgEpLen,MaxVanillaIw,MinVanillaIw,BatchSize,eRenyi2,MaxNormIw,AvgRet,VarVanillaIw,ESSClassic,AvgVanillaIw,VarJ,J,Delta,AvgNormIw,VanillaAvgRet,ESSRenyi,EpsThisIter,Bound,IterType,VarRet,VarDiscRet,VarNormIw,AvgDiscRet
0.00924198,114.1,1.33249,0.923901,100,1.00686,0.0133292,-82.5070704044,0.00815442,99.1986729963,0.999678,82.1224,-81.631,0.1,0.01,-82.5070704044,99.3190719526,100,-207.202,1,7316.65090013,7316.65090013,8.15967e-07,-82.5070704044
0.00600116,98.05,1.13577,0.58619,100,1.00929,0.0116275,-68.4390836886,0.0122134,98.7485751155,0.976794,42.9345,-67.2996,0.1,0.01,-68.4390836886,99.0791433559,100,-193.022,1,2599.35220967,2599.35220967,1.28006e-06,-68.4390836886
0.00952446,102.54,1.34433,0.949817,100,1.0035,0.0134806,-72.4189166397,0.00336717,99.6658810469,0.99724,60.0729,-71.9695,0.1,0.01,-72.4189166397,99.6507724038,100,-197.331,1,3837.48220202,3837.48220202,3.38584e-07,-72.4189166397
0.00873405,103.83,1.14718,0.870552,100,1.00384,0.0115094,-73.345955417,0.00390346,99.6125429699,0.996734,58.612,-72.8768,0.1,0.01,-73.345955417,99.6178978109,100,-198.246,1,3777.40520092,3777.40520092,3.92908e-07,-73.345955417
0.00741044,108.33,1.32236,0.746543,100,1.01235,0.0131262,-77.3846277253,0.0122292,98.8211215883,1.00742,63.5926,-75.7901,0.1,0.01,-77.3846277253,98.7803024121,100,-201.704,1,4971.52953612,4971.52953612,1.20497e-06,-77.3846277253
0.00932385,107.62,1.46358,0.936204,100,1.00594,0.0145761,-76.8627037416,0.00711199,99.3064866129,1.0041,66.7826,-76.086,0.1,0.01,-76.8627037416,99.4097823844,100,-201.599,1,4972.93861204,4972.93861204,7.05408e-07,-76.8627037416
0.00605072,113.69,1.09244,0.606808,100,1.00722,0.0108931,-82.6091762349,0.00915476,99.1069350019,1.00287,82.7725,-81.7359,0.1,0.01,-82.6091762349,99.2830785276,100,-207.33,1,7301.55697623,7301.55697623,9.10243e-07,-82.6091762349
0.00657355,109.04,1.16547,0.658182,100,1.00841,0.01164,-78.4298094599,0.00947508,99.072977472,1.00126,74.3371,-77.3246,0.1,0.01,-78.4298094599,99.1656409575,100,-202.982,1,6181.80556966,6181.80556966,9.45129e-07,-78.4298094599
0.00949197,98.98,1.13638,0.950357,100,1.00233,0.0113499,-69.4674642894,0.0017152,99.8309232772,1.00122,48.8037,-69.1665,0.1,0.01,-69.4674642894,99.7677724927,100,-194.455,1,2594.17319007,2594.17319007,1.71101e-07,-69.4674642894
0.00818816,101.93,2.27483,0.8407,100,1.01292,0.0221562,-72.2591037633,0.0340993,96.8969922981,1.02673,54.0482,-70.6307,0.1,0.01,-72.2591037633,98.7247331901,100,-196.575,1,3805.25509347,3805.25509347,3.23471e-06,-72.2591037633
0.00791853,96.58,1.16874,0.788023,100,1.00401,0.0117442,-67.2379986559,0.00429792,99.5721894893,0.995164,32.9567,-66.7304,0.1,0.01,-67.2379986559,99.6008773456,100,-192.124,1,1377.53946051,1377.53946051,4.33979e-07,-67.2379986559
0.0088243,111.5,1.22908,0.879563,100,1.00796,0.0123309,-79.9891484949,0.00548085,99.4567841915,0.996751,73.7415,-78.9407,0.1,0.01,-79.9891484949,99.2100786728,100,-204.581,1,6122.37885673,6122.37885673,5.51664e-07,-79.9891484949
0.00929678,96.55,1.26501,0.94498,100,1.00339,0.0124452,-67.9212891218,0.00509722,99.5139657006,1.01646,47.5789,-67.472,0.1,0.01,-67.9212891218,99.6619130303,100,-192.824,1,2597.90072256,2597.90072256,4.93349e-07,-67.9212891218
0.00886507,111.09,1.20974,0.891889,100,1.0046,0.0120244,-79.9459425226,0.00490882,99.5221553046,1.00607,74.991,-79.3566,0.1,0.01,-79.9459425226,99.542479534,100,-204.785,1,6129.62337338,6129.62337338,4.84976e-07,-79.9459425226
0.00939003,94.8,1.09604,0.937806,100,1.00063,0.0109744,-65.7307104616,0.000633104,99.9372282612,0.998725,35.8114,-65.6475,0.1,0.01,-65.7307104616,99.9365732293,100,-190.83,1,1345.5985105,1345.5985105,6.34721e-08,-65.7307104616
0.00781761,114.22,1.25289,0.781746,100,1.01088,0.0125292,-81.842779745,0.00967473,99.0512431259,0.999981,72.7409,-80.4821,0.1,0.01,-81.842779745,98.9234073696,100,-206.303,1,6068.92406142,6068.92406142,9.6751e-07,-81.842779745
0.00720789,109.87,1.22084,0.737862,100,1.0123,0.0119259,-78.9548530126,0.0119159,98.8868186627,1.02369,72.4876,-77.4526,0.1,0.01,-78.9548530126,98.7851996864,100,-203.362,1,6146.3149916,6146.3149916,1.13709e-06,-78.9548530126
0.00852153,102.4,1.19876,0.839199,100,1.00612,0.0121727,-72.6153117666,0.00574378,99.4170918889,0.984798,57.8843,-71.8371,0.1,0.01,-72.6153117666,99.392114587,100,-197.354,1,3804.70143055,3804.70143055,5.92247e-07,-72.6153117666
0.00910621,111.5,1.5401,0.905044,100,1.01044,0.0154959,-79.8591852075,0.0132934,98.6852246062,0.993876,72.2322,-78.4573,0.1,0.01,-79.8591852075,98.9666824521,100,-204.252,1,6138.58932346,6138.58932346,1.34578e-06,-79.8591852075
0.00761296,112.83,1.15435,0.761605,100,1.0083,0.0115388,-81.1231120048,0.00678478,99.3333210016,1.00041,74.164,-80.1415,0.1,0.01,-81.1231120048,99.1769430557,100,-205.801,1,6099.29009939,6099.29009939,6.77927e-07,-81.1231120048
0.00543977,102.32,1.26843,0.546803,100,1.0115,0.0126188,-72.6470793055,0.0143081,98.617482699,1.0052,54.5723,-71.1099,0.1,0.01,-72.6470793055,98.8629813373,100,-196.969,1,3799.11487314,3799.11487314,1.41606e-06,-72.6470793055
0.00660268,110.16,1.27055,0.662486,100,1.01629,0.0126629,-79.272923582,0.0148226,98.5633290913,1.00336,69.7896,-77.1712,0.1,0.01,-79.272923582,98.3969774564,100,-203.329,1,6139.3145241,6139.3145241,1.47235e-06,-79.272923582
0.00930904,105.63,1.20234,0.921532,100,1.0045,0.0121457,-75.6599465966,0.0029139,99.7065182045,0.989932,67.8984,-75.0702,0.1,0.01,-75.6599465966,99.5517292655,100,-200.493,1,5019.84073183,5019.84073183,2.97347e-07,-75.6599465966
0.00858354,93.51,1.10929,0.858325,100,1.00357,0.0110933,-64.5226604223,0.00303317,99.7006223606,0.999966,33.2296,-64.0731,0.1,0.01,-64.5226604223,99.6442975414,100,-189.431,1,1354.73689223,1354.73689223,3.03337e-07,-64.5226604223
0.00921286,112.1,1.15356,0.918123,100,1.00427,0.0115753,-80.6220509011,0.00329002,99.6731517923,0.996567,75.5085,-80.0767,0.1,0.01,-80.6220509011,99.5746188116,100,-205.485,1,6113.46505885,6113.46505885,3.31273e-07,-80.6220509011
0.00818242,89.02,1.10435,0.816368,100,1.00247,0.0110689,-61.2108627738,0.00275455,99.7267785912,0.997709,9.09021,-61.1432,0.1,0.01,-61.2108627738,99.7534646001,100,-87.3542,1,84.7443875883,84.7443875883,2.76722e-07,-61.2108627738
0.00797745,114.74,1.17516,0.800802,100,1.00372,0.0117068,-83.5116467611,0.00405198,99.6034877188,1.00383,83.5935,-83.0408,0.1,0.01,-83.5116467611,99.6289955897,100,-208.427,1,7304.66171406,7304.66171406,4.0211e-07,-83.5116467611
0.00953143,106.71,1.20926,0.94984,100,1.00287,0.0121347,-76.0109458236,0.0026536,99.7361297153,0.996534,68.2174,-75.6451,0.1,0.01,-76.0109458236,99.7137538307,100,-200.966,1,4992.26424596,4992.26424596,2.67209e-07,-76.0109458236
0.00787994,111.97,1.31462,0.799199,100,1.01131,0.0129619,-80.2214453131,0.00981126,99.0645506696,1.01422,71.7439,-78.813,0.1,0.01,-80.2214453131,98.8816620345,100,-204.662,1,6114.19641453,6114.19641453,9.53807e-07,-80.2214453131
0.00925965,106.81,1.57961,0.934864,100,1.00523,0.0156458,-76.5510236759,0.00772339,99.2554583596,1.00961,67.4989,-75.8737,0.1,0.01,-76.5510236759,99.4800209429,100,-201.343,1,5024.99903964,5024.99903964,7.57706e-07,-76.5510236759
0.00881552,101.55,1.35893,0.891706,100,1.00552,0.0134346,-72.02801709,0.00773636,99.2570228319,1.01152,57.7033,-71.3152,0.1,0.01,-72.02801709,99.4505718586,100,-196.803,1,3809.60945793,3809.60945793,7.56118e-07,-72.02801709
0.00927651,105.05,1.4028,0.937432,100,1.00587,0.0138816,-74.3831869861,0.00633109,99.3899851273,1.01054,57.7595,-73.6073,0.1,0.01,-74.3831869861,99.4167216571,100,-199.115,1,3770.85345347,3770.85345347,6.19966e-07,-74.3831869861
0.00703478,124.04,1.49627,0.699313,100,1.01743,0.0150518,-91.2675689149,0.0206223,97.9758063054,0.994079,90.1711,-89.0938,0.1,0.01,-91.2675689149,98.2871875159,100,-215.322,1,9409.98198397,9409.98198397,2.08687e-06,-91.2675689149
0.00946777,91.83,1.04312,0.946596,100,1.00045,0.0104332,-63.1308308347,0.000277295,99.9725307871,0.999809,9.83881,-63.1191,0.1,0.01,-63.1308308347,99.955459415,100,-90.3627,1,97.7947117857,97.7947117857,2.774e-08,-63.1308308347
0.0035378,103.25,1.16075,0.350767,100,1.02759,0.0117072,-72.8857411684,0.032773,96.8049885507,0.991486,42.9541,-69.4765,0.1,0.01,-72.8857411684,97.3146445837,100,-196.331,1,3800.34761831,3800.34761831,3.33382e-06,-72.8857411684
0.00184996,116.64,1.3269,0.184119,100,1.02543,0.0133322,-84.4042567939,0.0276998,97.3061207173,0.995258,72.7593,-79.6961,0.1,0.01,-84.4042567939,97.5201021818,100,-206.42,1,7232.76315365,7232.76315365,2.79644e-06,-84.4042567939
0.00354091,105.61,1.19552,0.349444,100,1.02265,0.0121142,-75.0549849789,0.0320591,96.8440271742,0.986875,58.8434,-72.0566,0.1,0.01,-75.0549849789,97.7851428646,100,-198.607,1,5006.75011689,5006.75011689,3.29176e-06,-75.0549849789
0.00967012,92.36,1.17615,0.97262,100,1.00081,0.0116936,-64.026511005,0.00139268,99.8639014567,1.0058,35.336,-63.922,0.1,0.01,-64.026511005,99.9193365875,100,-189.086,1,1335.63863845,1335.63863845,1.37666e-07,-64.026511005
0.0053533,102.23,1.13584,0.539013,100,1.01826,0.0112808,-72.515852803,0.0139163,98.6592933429,1.00688,49.7068,-70.4019,0.1,0.01,-72.515852803,98.2068596055,100,-196.68,1,3796.3210119,3796.3210119,1.37267e-06,-72.515852803
0.00551168,103.14,1.14239,0.53645,100,1.01597,0.0117374,-73.03788617,0.0238054,97.5725430006,0.973297,49.6496,-70.7121,0.1,0.01,-73.03788617,98.428508218,100,-196.85,1,3789.31211761,3789.31211761,2.51296e-06,-73.03788617
0.00835839,107.72,1.22832,0.83385,100,1.00534,0.0123125,-77.2033975171,0.00452829,99.5515867123,0.99762,66.8106,-76.5452,0.1,0.01,-77.2033975171,99.4688147907,100,-202.021,1,4956.89376679,4956.89376679,4.54992e-07,-77.2033975171
0.00585984,106.08,1.15441,0.594928,100,1.01407,0.0113705,-75.9035798687,0.0145777,98.619220619,1.01526,61.9024,-73.9265,0.1,0.01,-75.9035798687,98.6120895913,100,-199.947,1,4985.05301239,4985.05301239,1.41427e-06,-75.9035798687
0.00922105,120.48,1.34317,0.920085,100,1.00672,0.0134612,-87.7688104866,0.00527682,99.4780166779,0.99781,88.2447,-86.8928,0.1,0.01,-87.7688104866,99.332655612,100,-212.454,1,8348.81882111,8348.81882111,5.3e-07,-87.7688104866
0.00808764,109.47,1.14619,0.810004,100,1.00663,0.0114444,-79.0129167101,0.00297036,99.707714291,1.00153,74.8749,-78.1823,0.1,0.01,-79.0129167101,99.3415134532,100,-203.737,1,6175.94197608,6175.94197608,2.96127e-07,-79.0129167101
0.00785438,96.8,1.17592,0.783499,100,1.00376,0.0117883,-68.183302469,0.00381407,99.6219770502,0.997532,47.8829,-67.7159,0.1,0.01,-68.183302469,99.6251619623,100,-193.092,1,2630.43965758,2630.43965758,3.83297e-07,-68.183302469
0.00814417,98.36,1.12558,0.81554,100,1.00533,0.0112403,-69.1111575049,0.00394858,99.6117141517,1.00138,46.2234,-68.443,0.1,0.01,-69.1111575049,99.4702301654,100,-193.898,1,2595.89569089,2595.89569089,3.93771e-07,-69.1111575049
0.00698502,97.55,1.19372,0.685213,100,1.00661,0.0121688,-68.8051902024,0.00675426,99.3099368082,0.980974,46.8909,-67.9972,0.1,0.01,-68.8051902024,99.3436781593,100,-193.55,1,2622.58570116,2622.58570116,7.0188e-07,-68.8051902024
0.00832908,106.35,1.31701,0.846067,100,1.00835,0.0129652,-75.745506452,0.0114584,98.9125823331,1.0158,64.8137,-74.6806,0.1,0.01,-75.745506452,99.1719130694,100,-200.345,1,4998.03198082,4998.03198082,1.11047e-06,-75.745506452
0.00653378,104.76,1.25918,0.643731,100,1.00699,0.0127805,-74.8114971894,0.01045,98.9454298083,0.985236,66.5854,-73.7976,0.1,0.01,-74.8114971894,99.3055037637,100,-199.376,1,5023.71493588,5023.71493588,1.07655e-06,-74.8114971894
0.00787971,99.3,1.41403,0.787598,100,1.00487,0.014147,-69.5674747296,0.00528772,99.4787463354,0.999526,47.8879,-68.9383,0.1,0.01,-69.5674747296,99.5153781518,100,-194.377,1,2586.28387686,2586.28387686,5.29274e-07,-69.5674747296
0.00823266,108.55,1.30503,0.817448,100,1.00666,0.0131432,-78.4440445635,0.00636237,99.3652411515,0.992933,74.9557,-77.5992,0.1,0.01,-78.4440445635,99.3382548074,100,-203.158,1,6182.91929708,6182.91929708,6.45326e-07,-78.4440445635
0.00495118,127.99,1.64035,0.483692,100,1.03293,0.016791,-94.6177354455,0.0340696,96.5865176291,0.976922,92.5397,-90.9059,0.1,0.01,-94.6177354455,96.8118346544,100,-218.092,1,10507.9501083,10507.9501083,3.56983e-06,-94.6177354455
0.00759507,109.29,1.6126,0.763102,100,1.01426,0.0160501,-78.708913777,0.019043,98.1667025472,1.00473,70.1884,-76.7765,0.1,0.01,-78.708913777,98.5942290591,100,-202.808,1,6169.1578327,6169.1578327,1.8864e-06,-78.708913777
0.00948875,102.2,1.20343,0.952282,100,1.00358,0.0119912,-72.201764684,0.00321152,99.6853256792,1.00359,58.7742,-71.7296,0.1,0.01,-72.201764684,99.6431376001,100,-197.108,1,3792.64330741,3792.64330741,3.18859e-07,-72.201764684
0.00519428,102.52,1.11896,0.513907,100,1.00738,0.0113098,-72.4964512601,0.00839197,99.1583540454,0.989371,57.1729,-71.5612,0.1,0.01,-72.4964512601,99.26726472,100,-197.165,1,3808.52206473,3808.52206473,8.57325e-07,-72.4964512601
0.00962419,96.06,1.08204,0.962584,100,1.00063,0.0108186,-66.6060424258,0.000539103,99.9467086348,1.00017,36.2088,-66.5261,0.1,0.01,-66.6060424258,99.9366446642,100,-191.708,1,1358.71967117,1358.71967117,5.38918e-08,-66.6060424258
0.00584599,106.31,1.76605,0.595701,100,1.0103,0.0173314,-76.0133112849,0.0194191,98.182146644,1.01899,64.1162,-74.6649,0.1,0.01,-76.0133112849,98.9803684285,100,-200.448,1,4998.89110741,4998.89110741,1.8702e-06,-76.0133112849
0.0087062,101.21,1.16932,0.8634,100,1.00404,0.0117909,-71.6423800215,0.00414334,99.5846773306,0.991708,58.7193,-71.1262,0.1,0.01,-71.6423800215,99.5974242848,100,-196.519,1,3831.50077601,3831.50077601,4.21292e-07,-71.6423800215
0.00963356,108.85,1.19411,0.959898,100,1.00192,0.0119841,-77.472805621,0.00171068,99.829695241,0.99641,69.212,-77.2313,0.1,0.01,-77.472805621,99.8080725648,100,-202.495,1,4963.90584006,4963.90584006,1.72303e-07,-77.472805621
0.00870501,122.52,1.48179,0.872415,100,1.01466,0.0147854,-90.4409944777,0.0134931,98.6875075054,1.0022,91.9874,-88.4978,0.1,0.01,-90.4409944777,98.5551462312,100,-214.555,1,9474.10748632,9474.10748632,1.3434e-06,-90.4409944777
0.0061598,123.86,1.33923,0.616702,100,1.01535,0.0133766,-91.0255724779,0.0160936,98.4353400534,1.00117,91.9522,-89.0749,0.1,0.01,-91.0255724779,98.487791299,100,-215.175,1,9433.8108814,9433.8108814,1.6056e-06,-91.0255724779
0.00562802,100.24,1.15876,0.555355,100,1.01659,0.011743,-70.1925670627,0.0206369,97.9448901413,0.986768,38.0216,-68.0406,0.1,0.01,-70.1925670627,98.3676469416,100,-194.206,1,2587.62087765,2587.62087765,2.11941e-06,-70.1925670627
0.00788261,95.05,1.09796,0.780137,100,1.00539,0.0110939,-66.3098898587,0.00433083,99.5641725706,0.989694,31.3017,-65.6371,0.1,0.01,-66.3098898587,99.4637197755,100,-191.108,1,1367.87304217,1367.87304217,4.4215e-07,-66.3098898587
0.00969184,95.46,1.13983,0.969571,100,1.00089,0.0113938,-66.2901139505,0.000975029,99.9036497635,1.0004,35.5421,-66.1788,0.1,0.01,-66.2901139505,99.9113987809,100,-191.363,1,1341.08182963,1341.08182963,9.74249e-08,-66.2901139505
0.00908455,107.03,1.25341,0.919823,100,1.00455,0.0123792,-76.1485006107,0.0057891,99.444082697,1.01251,67.4627,-75.5726,0.1,0.01,-76.1485006107,99.5473109162,100,-200.998,1,4987.22373568,4987.22373568,5.6469e-07,-76.1485006107
0.00689874,102.57,1.27825,0.692251,100,1.00825,0.0127387,-72.8239943948,0.00896863,99.1259071748,1.00345,55.8217,-71.7826,0.1,0.01,-72.8239943948,99.1817624722,100,-197.44,1,3799.35837671,3799.35837671,8.90715e-07,-72.8239943948
0.00975759,98.83,1.19996,0.974909,100,1.00123,0.0120101,-69.3266357981,0.000866712,99.9141231019,0.999129,49.6611,-69.1691,0.1,0.01,-69.3266357981,99.877579061,100,-194.388,1,2588.89381749,2588.89381749,8.68224e-08,-69.3266357981
0.00737533,100.81,1.58348,0.740719,100,1.00519,0.0157667,-70.5699262233,0.00921415,99.1037518694,1.00432,46.8494,-69.9319,0.1,0.01,-70.5699262233,99.4838906008,100,-195.399,1,2597.28330804,2597.28330804,9.13506e-07,-70.5699262233
0.00938686,91.93,1.1001,0.939507,100,1.00141,0.0109914,-64.2524560943,0.00108937,99.8924615149,1.00087,35.3291,-64.0718,0.1,0.01,-64.2524560943,99.8588530516,100,-189.3,1,1360.73710044,1360.73710044,1.08747e-07,-64.2524560943
0.00788181,100.89,1.19592,0.788983,100,1.00575,0.011947,-71.5754710847,0.00697061,99.3160339112,1.00102,57.2193,-70.8269,0.1,0.01,-71.5754710847,99.4281046333,100,-196.32,1,3834.52031056,3834.52031056,6.95645e-07,-71.5754710847
0.00532409,111.57,1.17499,0.525754,100,1.02286,0.0118986,-80.1529508112,0.0274427,97.2894461591,0.987501,68.8539,-77.637,0.1,0.01,-80.1529508112,97.7651650017,100,-204.202,1,6123.83111321,6123.83111321,2.81418e-06,-80.1529508112
0.00963395,99.26,1.12981,0.954984,100,1.00172,0.0113977,-69.4796541761,0.00142282,99.8568587314,0.991269,49.3188,-69.2591,0.1,0.01,-69.4796541761,99.8285852739,100,-194.509,1,2583.71861028,2583.71861028,1.44799e-07,-69.4796541761
0.00890113,93.1,1.09133,0.893358,100,1.00285,0.0108737,-64.7181449839,0.00223249,99.781066701,1.00365,33.2253,-64.3595,0.1,0.01,-64.7181449839,99.7163022435,100,-189.672,1,1347.73776201,1347.73776201,2.2163e-07,-64.7181449839
0.00843279,97.56,1.07628,0.848022,100,1.00188,0.0107026,-68.5108362079,0.00227497,99.7778295311,1.00562,49.4381,-68.2757,0.1,0.01,-68.5108362079,99.8124309586,100,-193.535,1,2590.32254135,2590.32254135,2.24959e-07,-68.5108362079
0.00859146,99.02,1.14126,0.866474,100,1.00373,0.0113161,-69.6049986978,0.00274266,99.733734938,1.00853,48.0763,-69.1461,0.1,0.01,-69.6049986978,99.6284867888,100,-194.522,1,2607.18216703,2607.18216703,2.69647e-07,-69.6049986978
0.00894717,95.76,1.18259,0.899284,100,1.00275,0.0117658,-67.0767525597,0.00237713,99.7675323791,1.0051,49.0029,-66.739,0.1,0.01,-67.0767525597,99.7261533805,100,-192.038,1,2608.57978121,2608.57978121,2.35306e-07,-67.0767525597
0.00810132,106.8,1.16122,0.799199,100,1.00699,0.0117711,-77.2741932094,0.00609322,99.3840123647,0.986505,74.8201,-76.4127,0.1,0.01,-77.2741932094,99.3059504908,100,-201.992,1,6218.56227141,6218.56227141,6.26107e-07,-77.2741932094
0.00807436,106.52,1.24367,0.807826,100,1.00589,0.0124307,-75.7773355456,0.00621125,99.3894395884,1.00048,66.4625,-75.0113,0.1,0.01,-75.7773355456,99.4147304934,100,-200.521,1,4978.83708016,4978.83708016,6.20526e-07,-75.7773355456
0.00937024,102.07,1.30959,0.943347,100,1.00445,0.0130082,-72.4186050637,0.00478154,99.5351361205,1.00675,58.734,-71.8124,0.1,0.01,-72.4186050637,99.5571759523,100,-197.232,1,3815.14744104,3815.14744104,4.71766e-07,-72.4186050637
0.00856518,114.3,1.09848,0.861118,100,1.00289,0.0109261,-83.2845575623,0.00194853,99.8095206466,1.00537,83.5438,-82.929,0.1,0.01,-83.2845575623,99.7115848191,100,-208.251,1,7304.83839202,7304.83839202,1.92777e-07,-83.2845575623
0.00953282,102.44,1.09315,0.952142,100,1.00073,0.0109445,-72.4673398368,0.000615882,99.9389235703,0.998804,60.7173,-72.3757,0.1,0.01,-72.4673398368,99.9266447689,100,-197.564,1,3807.61819094,3807.61819094,6.17358e-08,-72.4673398368
