AvgEpLen,Bound,AvgVanillaIw,AvgNormIw,ESSClassic,VarJ,BatchSize,MinVanillaIw,MaxVanillaIw,AvgRet,VarDiscRet,VarRet,VarNormIw,MaxNormIw,VanillaAvgRet,ESSRenyi,VarVanillaIw,eRenyi2,AvgDiscRet,MinNormIw,J
21.43,-6.55625,1.0,0.009999998,100.0,77.56425,100,1.0,1.0,-1.9895196601282804e-14,6076.981612094284,6076.981612094284,3.5044917e-18,0.01,204.14406954764488,nan,,nan,-1.9895196601282804e-14,0.01,-4.7683716e-07
21.26,-7.210457,1.0,0.009999998,100.0,85.30391,100,1.0,1.0,-4.320099833421409e-14,7350.259387839205,7350.259387839205,3.5044917e-18,0.01,202.44179809748377,nan,,nan,-4.320099833421409e-14,0.01,-4.172325e-07
20.38,-7.186962,1.0,0.009999998,100.0,85.025925,100,1.0,1.0,-2.2737367544323207e-14,7302.432233541619,7302.432233541619,3.5044917e-18,0.01,193.64155715666814,nan,,nan,-2.2737367544323207e-14,0.01,
20.09,-6.3183727,1.0,0.009999998,100.0,74.75001,100,1.0,1.0,2.5579538487363606e-15,5644.004188019437,5644.004188019437,3.5044917e-18,0.01,190.7446073771657,nan,,nan,2.5579538487363606e-15,0.01,9.536743e-07
18.71,-5.852533,1.0,0.009999998,100.0,69.23885,100,1.0,1.0,3.339550858072471e-14,4842.443626293393,4842.443626293393,3.5044917e-18,0.01,176.94541368766818,nan,,nan,3.339550858072471e-14,0.01,2.3841858e-07
21.26,-6.682857,1.0,0.009999998,100.0,79.06209,100,1.0,1.0,-5.0590642786119134e-14,6313.9536634949745,6313.9536634949745,3.5044917e-18,0.01,202.4418678605881,nan,,nan,-5.0590642786119134e-14,0.01,-1.013279e-06
20.2,-6.920869,1.0,0.009999998,100.0,81.87791,100,1.0,1.0,1.3784529073745943e-14,6771.708290393204,6771.708290393204,3.5044917e-18,0.01,191.8435286474205,nan,,nan,1.3784529073745943e-14,0.01,2.3841858e-07
21.36,-7.2045646,1.0,0.009999998,100.0,85.234184,100,1.0,1.0,-1.1226575225009583e-14,7338.249259918048,7338.249259918048,3.5044917e-18,0.01,203.44276050271236,nan,,nan,-1.1226575225009583e-14,0.01,3.5762787e-07
19.26,-5.560209,1.0,0.009999998,100.0,65.78051,100,1.0,1.0,3.865352482534945e-14,4370.78308314207,4370.78308314207,3.5044917e-18,0.01,182.4454569374808,nan,,nan,3.865352482534945e-14,0.01,5.364418e-07
22.54,-7.530162,1.0,0.009999998,100.0,89.08619,100,1.0,1.0,-4.7322146201622673e-14,8016.513744265652,8016.513744265652,3.5044917e-18,0.01,215.24218393425352,nan,,nan,-4.7322146201622673e-14,0.01,
20.62,-6.597838,1.0,0.009999998,100.0,78.05625,100,1.0,1.0,8.242295734817162e-15,6154.322120978721,6154.322120978721,3.5044917e-18,0.01,196.04384237012115,nan,,nan,8.242295734817162e-15,0.01,1.013279e-06
21.33,-7.7714124,1.0,0.009999998,100.0,91.94032,100,1.0,1.0,1.2363443602225743e-14,8538.406453064796,8538.406453064796,3.5044917e-18,0.01,203.14519973536585,nan,,nan,1.2363443602225743e-14,0.01,-1.1920929e-06
20.06,-5.7611966,1.0,0.009999998,100.0,68.158295,100,1.0,1.0,-2.5863755581667648e-14,4692.477660687597,4692.477660687597,3.5044917e-18,0.01,190.44257259174097,nan,,nan,-2.5863755581667648e-14,0.01,2.3841858e-07
20.21,-6.4607835,1.0,0.009999998,100.0,76.43482,100,1.0,1.0,-1.5916157281026246e-14,5901.294892978141,5901.294892978141,3.5044917e-18,0.01,191.9433361994189,nan,,nan,-1.5916157281026246e-14,0.01,-1.1920929e-07
20.99,-6.582727,1.0,0.009999998,100.0,77.8775,100,1.0,1.0,2.1600499167107046e-14,6126.166660959591,6126.166660959591,3.5044917e-18,0.01,199.74286111424522,nan,,nan,2.1600499167107046e-14,0.01,2.3841858e-07
21.22,-6.5688853,1.0,0.009999998,100.0,77.713745,100,1.0,1.0,8.242295734817162e-15,6100.431249033765,6100.431249033765,3.5044917e-18,0.01,202.0432376938104,nan,,nan,8.242295734817162e-15,0.01,-5.9604645e-07
21.08,-7.349786,1.0,0.009999998,100.0,86.95225,100,1.0,1.0,6.977529665164184e-14,7637.063653167867,7637.063653167867,3.5044917e-18,0.01,200.64398342223222,nan,,nan,6.977529665164184e-14,0.01,-1.1920929e-07
20.11,-6.7354355,1.0,0.009999998,100.0,79.684105,100,1.0,1.0,-1.0516032489249483e-14,6413.694071465095,6413.694071465095,3.5044917e-18,0.01,190.94541547140005,nan,,nan,-1.0516032489249483e-14,0.01,-2.3841858e-07
20.76,-6.5907083,1.0,0.009999998,100.0,77.97191,100,1.0,1.0,-1.2789769243681804e-14,6141.029027141486,6141.029027141486,3.5044917e-18,0.01,197.44394450384684,nan,,nan,-1.2789769243681804e-14,0.01,9.536743e-07
18.68,-5.7126017,1.0,0.009999998,100.0,67.5834,100,1.0,1.0,3.922195901395753e-14,4613.652084918943,4613.652084918943,3.5044917e-18,0.01,176.64340075267094,nan,,nan,3.922195901395753e-14,0.01,-9.536743e-07
21.1,-6.314683,1.0,0.009999998,100.0,74.70637,100,1.0,1.0,2.2879476091475227e-14,5637.416097291682,5637.416097291682,3.5044917e-18,0.01,200.84276077917198,nan,,nan,2.2879476091475227e-14,0.01,
19.01,-5.682201,1.0,0.009999998,100.0,67.22373,100,1.0,1.0,3.751665644813329e-14,4564.677666649017,4564.677666649017,3.5044917e-18,0.01,179.94235484970343,nan,,nan,3.751665644813329e-14,0.01,-4.7683716e-07
22.07,-7.879415,1.0,0.009999998,100.0,93.21805,100,1.0,1.0,-6.792788553866558e-14,8777.3793798373,8777.3793798373,3.5044917e-18,0.01,210.54337819700493,nan,,nan,-6.792788553866558e-14,0.01,2.3841858e-07
19.76,-6.390631,1.0,0.009999998,100.0,75.60488,100,1.0,1.0,1.6484591469634323e-14,5773.836625463574,5773.836625463574,3.5044917e-18,0.01,187.44340089219367,nan,,nan,1.6484591469634323e-14,0.01,-4.7683716e-07
19.13,-6.1819515,1.0,0.009999998,100.0,73.13607,100,1.0,1.0,2.2453150450019167e-14,5402.913946424655,5402.913946424655,3.5044917e-18,0.01,181.14595968721187,nan,,nan,2.2453150450019167e-14,0.01,-4.7683716e-07
21.14,-7.666857,1.0,0.009999998,100.0,90.70336,100,1.0,1.0,-1.7337242752546444e-14,8310.20188773603,8310.20188773603,3.5044917e-18,0.01,201.24145899773896,nan,,nan,-1.7337242752546444e-14,0.01,-2.3841858e-07
20.22,-5.153633,1.0,0.009999998,100.0,60.970474,100,1.0,1.0,-9.805489753489382e-15,3754.9484350489984,3754.9484350489984,3.5044917e-18,0.01,192.04246350232737,nan,,nan,-9.805489753489382e-15,0.01,-4.7683716e-07
21.24,-6.73019,1.0,0.009999998,100.0,79.622055,100,1.0,1.0,3.467448550509289e-14,6403.708418744283,6403.708418744283,3.5044917e-18,0.01,202.24239803088875,nan,,nan,3.467448550509289e-14,0.01,1.7881393e-07
19.96,-6.229572,1.0,0.009999998,100.0,73.69946,100,1.0,1.0,-1.4210854715202004e-14,5486.474726717449,5486.474726717449,3.5044917e-18,0.01,189.44361099927337,nan,,nan,-1.4210854715202004e-14,0.01,7.1525574e-07
21.03,-6.3742137,1.0,0.009999998,100.0,75.41066,100,1.0,1.0,-1.7905676941154525e-14,5744.209762139082,5744.209762139082,3.5044917e-18,0.01,200.14196339026546,nan,,nan,-1.7905676941154525e-14,0.01,3.5762787e-07
20.24,-7.0098467,1.0,0.009999998,100.0,82.93056,100,1.0,1.0,-9.663381206337363e-15,6946.946817928426,6946.946817928426,3.5044917e-18,0.01,192.24340600286516,nan,,nan,-9.663381206337363e-15,0.01,-9.536743e-07
20.35,-6.4785223,1.0,0.009999998,100.0,76.64469,100,1.0,1.0,8.810729923425242e-15,5933.7459040821595,5933.7459040821595,3.5044917e-18,0.01,193.34347980529154,nan,,nan,8.810729923425242e-15,0.01,-8.940697e-07
21.77,-6.802809,1.0,0.009999998,100.0,80.481186,100,1.0,1.0,-4.035882739117369e-14,6542.647419212137,6542.647419212137,3.5044917e-18,0.01,207.54304084377972,nan,,nan,-4.035882739117369e-14,0.01,1.847744e-06
21.19,-6.498736,1.0,0.009999998,100.0,76.88382,100,1.0,1.0,1.9895196601282804e-14,5970.830694960262,5970.830694960262,3.5044917e-18,0.01,201.7446676818719,nan,,nan,1.9895196601282804e-14,0.01,4.7683716e-07
22.02,-7.4439073,1.0,0.009999998,100.0,88.06576,100,1.0,1.0,9.663381206337363e-15,7833.915981999158,7833.915981999158,3.5044917e-18,0.01,210.04349582287418,nan,,nan,9.663381206337363e-15,0.01,1.7881393e-07
22.17,-6.4406343,1.0,0.009999998,100.0,76.19644,100,1.0,1.0,8.810729923425242e-15,5864.543356508764,5864.543356508764,3.5044917e-18,0.01,211.54296776174968,nan,,nan,8.810729923425242e-15,0.01,5.9604645e-07
20.89,-6.1208935,1.0,0.009999998,100.0,72.41373,100,1.0,1.0,1.6768808563938364e-14,5296.715010077211,5296.715010077211,3.5044917e-18,0.01,198.74395390512146,nan,,nan,1.6768808563938364e-14,0.01,1.1920929e-07
20.97,-6.0992284,1.0,0.009999998,100.0,72.15741,100,1.0,1.0,1.7053025658242404e-14,5259.284843090993,5259.284843090993,3.5044917e-18,0.01,199.54283060618053,nan,,nan,1.7053025658242404e-14,0.01,5.9604645e-07
22.14,-7.6090064,1.0,0.009999998,100.0,90.01897,100,1.0,1.0,-2.0179413695586844e-14,8185.268282149505,8185.268282149505,3.5044917e-18,0.01,211.2398813522433,nan,,nan,-2.0179413695586844e-14,0.01,5.364418e-07
20.14,-6.2491484,1.0,0.009999998,100.0,73.93105,100,1.0,1.0,-3.126388037344441e-15,5521.010970495773,5521.010970495773,3.5044917e-18,0.01,191.24683238192122,nan,,nan,-3.126388037344441e-15,0.01,-3.5762787e-07
21.85,-7.614906,1.0,0.009999998,100.0,90.08875,100,1.0,1.0,-4.263256414560601e-14,8197.963154840814,8197.963154840814,3.5044917e-18,0.01,208.34487377510916,nan,,nan,-4.263256414560601e-14,0.01,-4.7683716e-07
20.98,-6.380368,1.0,0.009999998,100.0,75.48347,100,1.0,1.0,-5.456968210637569e-14,5755.307071261569,5755.307071261569,3.5044917e-18,0.01,199.6432745283785,nan,,nan,-5.456968210637569e-14,0.01,-3.5762787e-07
20.78,-7.1975546,1.0,0.009999998,100.0,85.15126,100,1.0,1.0,3.964828465541359e-14,7323.9765142828965,7323.9765142828965,3.5044917e-18,0.01,197.64272382354687,nan,,nan,3.964828465541359e-14,0.01,-4.172325e-07
