AvgDiscRet,VarRet,J,MinVanillaIw,Delta,MaxNormIw,AvgRet,ESSClassic,EpsThisIter,VarDiscRet,VarNormIw,AvgVanillaIw,IterType,VarJ,Bound,AvgNormIw,BatchSize,VarVanillaIw,AvgEpLen,ESSRenyi,MaxVanillaIw,VanillaAvgRet,eRenyi2,MinNormIw
71.4175177207,423.69664826,72.5957,1.0,0.8,0.0025,71.4175177207,400.0,100,423.69664826,5.4346e-20,1.0,2,21.6122,68.921,0.0025,500,,500.0,500.0,1.0,71.4175177207,1.0,0.0025
72.0412574481,485.696928687,72.4848,1.0,0.8,0.002,72.0412574481,500.000006643,100,485.696928687,5.43187e-20,1.0,1,21.6769,69.1981,0.002,500,,500.0,500.0,1.0,72.0412574481,1.0,0.002
75.0865816819,502.750867015,75.0866,1.0,0.8,0.01,75.0865816819,100.0,100,502.750867015,3.50449e-18,1.0,2,22.3097,68.076,0.01,500,,500.0,500.0,1.0,75.0865816819,1.0,0.01
74.6322361667,498.688446517,74.8594,1.0,0.8,0.005,74.6322361667,200.000000102,100,498.688446517,2.1793e-19,1.0,2,22.2658,69.1634,0.005,500,,500.0,500.0,1.0,74.6322361667,1.0,0.005
73.4221047886,520.951202212,74.3803,1.0,0.8,0.00333333,73.4221047886,299.999969474,100,520.951202212,5.43914e-20,1.0,2,22.425,69.7295,0.00333333,500,,500.0,500.0,1.0,73.4221047886,1.0,0.00333333
77.8717905902,542.29578198,75.2532,1.0,0.8,0.0025,77.8717905902,400.0,100,542.29578198,5.4346e-20,1.0,2,22.6642,71.2255,0.0025,500,,500.0,500.0,1.0,77.8717905902,1.0,0.0025
73.8672974235,459.963541185,74.976,1.0,0.8,0.002,73.8672974235,500.000006643,100,459.963541185,5.43187e-20,1.0,1,22.4123,71.3735,0.002,500,,500.0,500.0,1.0,73.8672974235,1.0,0.002
76.3800996279,482.108378023,76.3801,1.0,0.8,0.01,76.3800996279,100.0,100,482.108378023,3.50449e-18,1.0,2,21.8469,69.4015,0.01,500,,500.0,500.0,1.0,76.3800996279,1.0,0.01
76.0188165081,640.553806623,76.1995,1.0,0.8,0.005,76.0188165081,200.000000102,100,640.553806623,2.1793e-19,1.0,2,23.5744,71.0976,0.005,500,,500.0,500.0,1.0,76.0188165081,1.0,0.005
73.4220044502,461.15468505,75.2736,1.0,0.8,0.00333333,73.4220044502,299.999969474,100,461.15468505,5.43914e-20,1.0,2,22.8997,71.108,0.00333333,500,,500.0,500.0,1.0,73.4220044502,1.0,0.00333333
77.6536311294,622.87314183,75.8686,1.0,0.8,0.0025,77.6536311294,400.0,100,622.87314183,5.4346e-20,1.0,2,23.4205,72.2611,0.0025,500,,500.0,500.0,1.0,77.6536311294,1.0,0.0025
74.2039675685,553.800767038,75.5357,1.0,0.8,0.002,74.2039675685,500.000006643,100,553.800767038,5.43187e-20,1.0,1,23.4289,72.309,0.002,500,,500.0,500.0,1.0,74.2039675685,1.0,0.002
78.1184432946,575.334199599,78.1184,1.0,0.8,0.01,78.1184432946,100.0,100,575.334199599,3.50449e-18,1.0,2,23.8659,70.9935,0.01,500,,500.0,500.0,1.0,78.1184432946,1.0,0.01
74.1485774927,521.635112657,76.1335,1.0,0.8,0.005,74.1485774927,200.000000102,100,521.635112657,2.1793e-19,1.0,2,23.3867,71.0954,0.005,500,,500.0,500.0,1.0,74.1485774927,1.0,0.005
74.2195289167,532.735841641,75.4955,1.0,0.8,0.00333333,74.2195289167,299.999969474,100,532.735841641,5.43914e-20,1.0,2,23.2646,71.3685,0.00333333,500,,500.0,500.0,1.0,74.2195289167,1.0,0.00333333
72.8358241654,452.450662342,74.8306,1.0,0.8,0.0025,72.8358241654,400.0,100,452.450662342,5.4346e-20,1.0,2,22.7868,71.2565,0.0025,500,,500.0,500.0,1.0,72.8358241654,1.0,0.0025
73.8862411876,464.88600279,74.6417,1.0,0.8,0.002,73.8862411876,500.000006643,100,464.88600279,5.43187e-20,1.0,1,22.5296,71.4449,0.002,500,,500.0,500.0,1.0,73.8862411876,1.0,0.002
74.8913743565,513.907349059,74.8914,1.0,0.8,0.01,74.8913743565,100.0,100,513.907349059,3.50449e-18,1.0,2,22.5559,68.1776,0.01,500,,500.0,500.0,1.0,74.8913743565,1.0,0.01
72.5874407808,483.491873505,73.7394,1.0,0.8,0.005,72.5874407808,200.000000102,100,483.491873505,2.1793e-19,1.0,2,22.2495,68.992,0.005,500,,500.0,500.0,1.0,72.5874407808,1.0,0.005
71.2170336318,408.748847014,72.8986,1.0,0.8,0.00333333,71.2170336318,299.999969474,100,408.748847014,5.43914e-20,1.0,2,21.5946,69.0224,0.00333333,500,,500.0,500.0,1.0,71.2170336318,1.0,0.00333333
73.1853642488,420.946202197,72.9703,1.0,0.8,0.0025,73.1853642488,400.0,100,420.946202197,5.4346e-20,1.0,2,21.306,69.5204,0.0025,500,,500.0,500.0,1.0,73.1853642488,1.0,0.0025
75.2959789085,445.176394364,73.4354,1.0,0.8,0.002,75.2959789085,500.000006643,100,445.176394364,5.43187e-20,1.0,1,21.2642,70.3498,0.002,500,,500.0,500.0,1.0,75.2959789085,1.0,0.002
70.4632651057,550.500321482,70.4633,1.0,0.8,0.01,70.4632651057,100.0,100,550.500321482,3.50449e-18,1.0,2,23.3451,63.9372,0.01,500,,500.0,500.0,1.0,70.4632651057,1.0,0.01
73.5373444796,528.750268861,72.0003,1.0,0.8,0.005,73.5373444796,200.000000102,100,528.750268861,2.1793e-19,1.0,2,23.1644,66.923,0.005,500,,500.0,500.0,1.0,73.5373444796,1.0,0.005
73.678534617,418.394380573,72.5597,1.0,0.8,0.00333333,73.678534617,299.999969474,100,418.394380573,5.43914e-20,1.0,2,22.2806,68.4141,0.00333333,500,,500.0,500.0,1.0,73.678534617,1.0,0.00333333
72.5398930219,474.716774535,72.5548,1.0,0.8,0.0025,72.5398930219,400.0,100,474.716774535,5.4346e-20,1.0,2,22.1317,68.9646,0.0025,500,,500.0,500.0,1.0,72.5398930219,1.0,0.0025
73.3550120566,412.944122109,72.7148,1.0,0.8,0.002,73.3550120566,500.000006643,100,412.944122109,5.43187e-20,1.0,1,21.765,69.5036,0.002,500,,500.0,500.0,1.0,73.3550120566,1.0,0.002
77.7734554191,495.306709229,77.7735,1.0,0.8,0.01,77.7734554191,100.0,100,495.306709229,3.50449e-18,1.0,2,22.1439,70.6793,0.01,500,,500.0,500.0,1.0,77.7734554191,1.0,0.01
75.1436975421,446.993498261,76.4586,1.0,0.8,0.005,75.1436975421,200.000000102,100,446.993498261,2.1793e-19,1.0,2,21.6372,71.4423,0.005,500,,500.0,500.0,1.0,75.1436975421,1.0,0.005
75.5172581559,586.756457799,76.1448,1.0,0.8,0.00333333,75.5172581559,299.999969474,100,586.756457799,5.43914e-20,1.0,2,22.4931,71.9149,0.00333333,500,,500.0,500.0,1.0,75.5172581559,1.0,0.00333333
73.6854649889,360.157349353,75.53,1.0,0.8,0.0025,73.6854649889,400.0,100,360.157349353,5.4346e-20,1.0,2,21.6732,71.8668,0.0025,500,,500.0,500.0,1.0,73.6854649889,1.0,0.0025
71.2364470121,513.695353704,74.6713,1.0,0.8,0.002,71.2364470121,500.000006643,100,513.695353704,5.43187e-20,1.0,1,21.919,71.3948,0.002,500,,500.0,500.0,1.0,71.2364470121,1.0,0.002
72.0987840941,453.88417002,72.0988,1.0,0.8,0.01,72.0987840941,100.0,100,453.88417002,3.50449e-18,1.0,2,21.1978,66.1769,0.01,500,,500.0,500.0,1.0,72.0987840941,1.0,0.01
70.1400372661,557.263096275,71.1194,1.0,0.8,0.005,70.1400372661,200.000000102,100,557.263096275,2.1793e-19,1.0,2,22.3937,66.7733,0.005,500,,500.0,500.0,1.0,70.1400372661,1.0,0.005
71.3290751324,335.661109304,71.1893,1.0,0.8,0.00333333,71.3290751324,299.999969474,100,335.661109304,5.43914e-20,1.0,2,21.0973,67.6407,0.00333333,500,,500.0,500.0,1.0,71.3290751324,1.0,0.00333333
73.0517432762,422.30591144,71.6549,1.0,0.8,0.0025,73.0517432762,400.0,100,422.30591144,5.4346e-20,1.0,2,20.9522,68.4341,0.0025,500,,500.0,500.0,1.0,73.0517432762,1.0,0.0025
70.6654218529,513.189669199,71.457,1.0,0.8,0.002,70.6654218529,500.000006643,100,513.189669199,5.43187e-20,1.0,1,21.2829,68.5762,0.002,500,,500.0,500.0,1.0,70.6654218529,1.0,0.002
72.8561500758,462.648217822,72.8561,1.0,0.8,0.01,72.8561500758,100.0,100,462.648217822,3.50449e-18,1.0,2,21.4014,66.6136,0.01,500,,500.0,500.0,1.0,72.8561500758,1.0,0.01
72.1000903643,456.000567253,72.4781,1.0,0.8,0.005,72.1000903643,200.000000102,100,456.000567253,2.1793e-19,1.0,2,21.3278,68.0639,0.005,500,,500.0,500.0,1.0,72.1000903643,1.0,0.005
75.1172490859,561.643240408,73.3578,1.0,0.8,0.00333333,75.1172490859,299.999969474,100,561.643240408,5.43914e-20,1.0,2,22.1391,69.268,0.00333333,500,,500.0,500.0,1.0,75.1172490859,1.0,0.00333333
74.4135722709,532.576767821,73.6218,1.0,0.8,0.0025,74.4135722709,400.0,100,532.576767821,5.4346e-20,1.0,2,22.3523,70.0798,0.0025,500,,500.0,500.0,1.0,74.4135722709,1.0,0.0025
71.400979666,441.918193815,73.1776,1.0,0.8,0.002,71.400979666,500.000006643,100,441.918193815,5.43187e-20,1.0,1,22.0905,70.0096,0.002,500,,500.0,500.0,1.0,71.400979666,1.0,0.002
75.8292918534,567.903053867,75.8293,1.0,0.8,0.01,75.8292918534,100.0,100,567.903053867,3.50449e-18,1.0,2,23.7113,68.7161,0.01,500,,500.0,500.0,1.0,75.8292918534,1.0,0.01
73.8757416207,413.172250164,74.8525,1.0,0.8,0.005,73.8757416207,200.000000102,100,413.172250164,2.1793e-19,1.0,2,22.0587,69.8227,0.005,500,,500.0,500.0,1.0,73.8757416207,1.0,0.005
77.1081934608,519.78096205,75.6044,1.0,0.8,0.00333333,77.1081934608,299.999969474,100,519.78096205,5.43914e-20,1.0,2,22.2946,71.4976,0.00333333,500,,500.0,500.0,1.0,77.1081934608,1.0,0.00333333
78.0073211613,557.455865583,76.2051,1.0,0.8,0.0025,78.0073211613,400.0,100,557.455865583,5.4346e-20,1.0,2,22.6239,72.6485,0.0025,500,,500.0,500.0,1.0,78.0073211613,1.0,0.0025
75.2248071098,566.972118711,76.0104,0.996889,0.8,0.00201041,75.2248071098,499.999447563,100,566.972118711,1.54507e-12,1.00001,1,22.8449,72.8293,0.002,500,3.86275e-07,500.0,499.996185332,1.00522,75.2248071098,1.00001,0.00199375
72.0648184711,545.149780801,72.0648,1.0,0.8,0.01,72.0648184711,100.0,100,545.149780801,3.50449e-18,1.0,2,23.2314,64.9935,0.01,500,,500.0,500.0,1.0,72.0648184711,1.0,0.01
75.3307633617,535.338064783,73.6978,1.0,0.8,0.005,75.3307633617,200.000000102,100,535.338064783,2.1793e-19,1.0,2,23.1842,68.6976,0.005,500,,500.0,500.0,1.0,75.3307633617,1.0,0.005
76.1414129602,569.398589076,74.5123,1.0,0.8,0.00333333,76.1414129602,299.999969474,100,569.398589076,5.43914e-20,1.0,2,23.4002,70.4297,0.00333333,500,,500.0,500.0,1.0,76.1414129602,1.0,0.00333333
74.5796630328,447.281733595,74.5292,1.0,0.8,0.0025,74.5796630328,400.0,100,447.281733595,5.4346e-20,1.0,2,22.8337,70.9935,0.0025,500,,500.0,500.0,1.0,74.5796630328,1.0,0.0025
73.2304950206,437.523438646,74.2694,1.0,0.8,0.002,73.2304950206,500.000006643,100,437.523438646,5.43187e-20,1.0,1,22.45,71.107,0.002,500,,500.0,500.0,1.0,73.2304950206,1.0,0.002
71.9873732603,570.050874991,71.9874,1.0,0.8,0.01,71.9873732603,100.0,100,570.050874991,3.50449e-18,1.0,2,23.7561,64.9389,0.01,500,,500.0,500.0,1.0,71.9873732603,1.0,0.01
72.2102447593,434.555040893,72.0988,1.0,0.8,0.005,72.2102447593,200.000000102,100,434.555040893,2.1793e-19,1.0,2,22.3001,67.1148,0.005,500,,500.0,500.0,1.0,72.2102447593,1.0,0.005
72.6082115443,366.570787161,72.2686,1.0,0.8,0.00333333,72.6082115443,299.999969474,100,366.570787161,5.43914e-20,1.0,2,21.2733,68.1992,0.00333333,500,,500.0,500.0,1.0,72.6082115443,1.0,0.00333333
71.1982229124,607.583917847,72.001,1.0,0.8,0.0025,71.1982229124,400.0,100,607.583917847,5.4346e-20,1.0,2,22.1361,68.4768,0.0025,500,,500.0,500.0,1.0,71.1982229124,1.0,0.0025
68.1813191823,436.994798588,71.2371,1.0,0.8,0.002,68.1813191823,500.000006643,100,436.994798588,5.43187e-20,1.0,1,21.9286,68.0849,0.002,500,,500.0,500.0,1.0,68.1813191823,1.0,0.002
78.3778494668,661.233423436,78.3778,1.0,0.8,0.01,78.3778494668,100.0,100,661.233423436,3.50449e-18,1.0,2,25.5856,70.9943,0.01,500,,500.0,500.0,1.0,78.3778494668,1.0,0.01
72.2174297044,480.008943811,75.2976,1.0,0.8,0.005,72.2174297044,200.000000102,100,480.008943811,2.1793e-19,1.0,2,23.9667,70.0767,0.005,500,,500.0,500.0,1.0,72.2174297044,1.0,0.005
74.4931790463,373.128368954,75.0295,1.0,0.8,0.00333333,74.4931790463,299.999969474,100,373.128368954,5.43914e-20,1.0,2,22.4991,70.7666,0.00333333,500,,500.0,500.0,1.0,74.4931790463,1.0,0.00333333
77.9493970762,430.454607194,75.7595,1.0,0.8,0.0025,77.9493970762,400.0,100,430.454607194,5.4346e-20,1.0,2,22.0861,72.0677,0.0025,500,,500.0,500.0,1.0,77.9493970762,1.0,0.0025
70.8128536795,514.189701686,74.7701,1.0,0.8,0.002,70.8128536795,500.000006643,100,514.189701686,5.43187e-20,1.0,1,22.2702,71.4681,0.002,500,,500.0,500.0,1.0,70.8128536795,1.0,0.002
73.6426322194,391.307747526,73.6426,1.0,0.8,0.01,73.6426322194,100.0,100,391.307747526,3.50449e-18,1.0,2,19.6823,67.2669,0.01,500,,500.0,500.0,1.0,73.6426322194,1.0,0.01
73.960445571,462.133726972,73.8015,1.0,0.8,0.005,73.960445571,200.000000102,100,462.133726972,2.1793e-19,1.0,2,20.5543,69.2932,0.005,500,,500.0,500.0,1.0,73.960445571,1.0,0.005
74.1248894013,403.054192254,73.9093,1.0,0.8,0.00333333,74.1248894013,299.999969474,100,403.054192254,5.43914e-20,1.0,2,20.3638,70.2283,0.00333333,500,,500.0,500.0,1.0,74.1248894013,1.0,0.00333333
71.1927515135,463.5466842,73.2302,1.0,0.8,0.0025,71.1927515135,400.0,100,463.5466842,5.4346e-20,1.0,2,20.667,69.7058,0.0025,500,,500.0,500.0,1.0,71.1927515135,1.0,0.0025
71.4542403205,365.173716931,72.875,1.0,0.8,0.002,71.4542403205,500.000006643,100,365.173716931,5.43187e-20,1.0,1,20.3595,69.7227,0.002,500,,500.0,500.0,1.0,71.4542403205,1.0,0.002
76.3260250966,469.332930266,76.326,1.0,0.8,0.01,76.3260250966,100.0,100,469.332930266,3.50449e-18,1.0,2,21.5555,70.2347,0.01,500,,500.0,500.0,1.0,76.3260250966,1.0,0.01
79.7840185916,424.14391789,78.055,1.0,0.8,0.005,79.7840185916,200.000000102,100,424.14391789,2.1793e-19,1.0,2,21.1012,73.673,0.005,500,,500.0,500.0,1.0,79.7840185916,1.0,0.005
72.9858688008,552.729824619,76.3653,1.0,0.8,0.00333333,72.9858688008,299.999969474,100,552.729824619,5.43914e-20,1.0,2,22.0216,72.4674,0.00333333,500,,500.0,500.0,1.0,72.9858688008,1.0,0.00333333
72.02983569,499.773064439,75.2814,1.0,0.8,0.0025,72.02983569,400.0,100,499.773064439,5.4346e-20,1.0,2,22.157,71.9057,0.0025,500,,500.0,500.0,1.0,72.02983569,1.0,0.0025
72.9909777574,632.706812607,74.8233,1.0,0.8,0.002,72.9909777574,500.000006643,100,632.706812607,5.43187e-20,1.0,1,22.7785,71.7098,0.002,500,,500.0,500.0,1.0,72.9909777574,1.0,0.002
76.5685094723,664.057825376,76.5685,1.0,0.8,0.01,76.5685094723,100.0,100,664.057825376,3.50449e-18,1.0,2,25.6401,69.6105,0.01,500,,500.0,500.0,1.0,76.5685094723,1.0,0.01
74.8092611299,495.449988573,75.6889,1.0,0.8,0.005,74.8092611299,200.000000102,100,495.449988573,2.1793e-19,1.0,2,23.9735,70.7688,0.005,500,,500.0,500.0,1.0,74.8092611299,1.0,0.005
72.2420467474,392.177306978,74.5399,1.0,0.8,0.00333333,72.2420467474,299.999969474,100,392.177306978,5.43914e-20,1.0,2,22.6983,70.5227,0.00333333,500,,500.0,500.0,1.0,72.2420467474,1.0,0.00333333
74.584347064,399.271272727,74.551,1.0,0.8,0.0025,74.584347064,400.0,100,399.271272727,5.4346e-20,1.0,2,22.0279,71.072,0.0025,500,,500.0,500.0,1.0,74.584347064,1.0,0.0025
80.083414217,480.990952586,75.6575,0.999984,0.8,0.00200003,80.083414217,500.000091942,100,480.990952586,4.70379e-17,1.0,1,22.0979,72.4704,0.002,500,1.17451e-11,500.0,500.0,1.00002,80.083414217,1.0,0.00199997
72.2192050713,527.094343436,72.2192,1.0,0.8,0.01,72.2192050713,100.0,100,527.094343436,3.50449e-18,1.0,2,22.8435,66.0218,0.01,500,,500.0,500.0,1.0,72.2192050713,1.0,0.01
72.7501683036,414.07440511,72.4847,1.0,0.8,0.005,72.7501683036,200.000000102,100,414.07440511,2.1793e-19,1.0,2,21.5859,68.1024,0.005,500,,500.0,500.0,1.0,72.7501683036,1.0,0.005
73.0779764469,446.616747838,72.6824,1.0,0.8,0.00333333,73.0779764469,299.999969474,100,446.616747838,5.43914e-20,1.0,2,21.4031,69.1044,0.00333333,500,,500.0,500.0,1.0,73.0779764469,1.0,0.00333333
79.9188664346,500.974379522,74.4916,1.0,0.8,0.0025,79.9188664346,400.0,100,500.974379522,5.4346e-20,1.0,2,21.849,71.1138,0.0025,500,,500.0,500.0,1.0,79.9188664346,1.0,0.0025
72.667500936,533.483317892,74.1267,1.0,0.8,0.002,72.667500936,500.000006643,100,533.483317892,5.43187e-20,1.0,1,22.0922,71.1056,0.002,500,,500.0,500.0,1.0,72.667500936,1.0,0.002
74.9586126406,492.609894353,74.9586,1.0,0.8,0.01,74.9586126406,100.0,100,492.609894353,3.50449e-18,1.0,2,22.0836,68.0092,0.01,500,,500.0,500.0,1.0,74.9586126406,1.0,0.01
76.7881374535,543.718491463,75.8734,1.0,0.8,0.005,76.7881374535,200.000000102,100,543.718491463,2.1793e-19,1.0,2,22.6676,70.8366,0.005,500,,500.0,500.0,1.0,76.7881374535,1.0,0.005
73.1656713185,409.470229492,74.9708,1.0,0.8,0.00333333,73.1656713185,299.999969474,100,409.470229492,5.43914e-20,1.0,2,21.8929,70.8583,0.00333333,500,,500.0,500.0,1.0,73.1656713185,1.0,0.00333333
73.5059636925,574.800660925,74.6046,1.0,0.8,0.0025,73.5059636925,400.0,100,574.800660925,5.4346e-20,1.0,2,22.4085,71.043,0.0025,500,,500.0,500.0,1.0,73.5059636925,1.0,0.0025
75.2069317143,530.530598032,74.7251,1.0,0.8,0.002,75.2069317143,500.000006643,100,530.530598032,5.43187e-20,1.0,1,22.5126,71.5395,0.002,500,,500.0,500.0,1.0,75.2069317143,1.0,0.002
75.2731266382,465.01225445,75.2731,1.0,0.8,0.01,75.2731266382,100.0,100,465.01225445,3.50449e-18,1.0,2,21.4561,68.2565,0.01,500,,500.0,500.0,1.0,75.2731266382,1.0,0.01
77.3049822254,534.531104676,76.2891,1.0,0.8,0.005,77.3049822254,200.000000102,100,534.531104676,2.1793e-19,1.0,2,22.2667,71.3275,0.005,500,,500.0,500.0,1.0,77.3049822254,1.0,0.005
73.8663833886,361.52217107,75.4815,1.0,0.8,0.00333333,73.8663833886,299.999969474,100,361.52217107,5.43914e-20,1.0,2,21.2402,71.4304,0.00333333,500,,500.0,500.0,1.0,73.8663833886,1.0,0.00333333
73.5094852633,348.176608959,74.9885,1.0,0.8,0.0025,73.5094852633,400.0,100,348.176608959,5.4346e-20,1.0,2,20.6219,71.4802,0.0025,500,,500.0,500.0,1.0,73.5094852633,1.0,0.0025
70.9474206862,332.337701275,74.1803,1.0,0.8,0.002,70.9474206862,500.000006643,100,332.337701275,5.43187e-20,1.0,1,20.2145,71.0423,0.002,500,,500.0,500.0,1.0,70.9474206862,1.0,0.002
75.7898672641,524.563375069,75.7899,1.0,0.8,0.01,75.7898672641,100.0,100,524.563375069,3.50449e-18,1.0,2,22.7885,69.5358,0.01,500,,500.0,500.0,1.0,75.7898672641,1.0,0.01
72.2939992661,450.937717725,74.0419,1.0,0.8,0.005,72.2939992661,200.000000102,100,450.937717725,2.1793e-19,1.0,2,22.0438,69.6197,0.005,500,,500.0,500.0,1.0,72.2939992661,1.0,0.005
70.0440671415,567.136338523,72.7093,1.0,0.8,0.00333333,70.0440671415,299.999969474,100,567.136338523,5.43914e-20,1.0,2,22.6861,69.0986,0.00333333,500,,500.0,500.0,1.0,70.0440671415,1.0,0.00333333
70.8656421388,473.568122866,72.2484,1.0,0.8,0.0025,70.8656421388,400.0,100,473.568122866,5.4346e-20,1.0,2,22.4464,68.761,0.0025,500,,500.0,500.0,1.0,70.8656421388,1.0,0.0025
71.8335971409,565.610038455,72.1654,1.0,0.8,0.002,71.8335971409,500.000006643,100,565.610038455,5.43187e-20,1.0,1,22.6956,69.0026,0.002,500,,500.0,500.0,1.0,71.8335971409,1.0,0.002
72.9428487473,454.891048116,72.9428,1.0,0.8,0.01,72.9428487473,100.0,100,454.891048116,3.50449e-18,1.0,2,21.2213,65.922,0.01,500,,500.0,500.0,1.0,72.9428487473,1.0,0.01
73.5158815002,579.110521526,73.2294,1.0,0.8,0.005,73.5158815002,200.000000102,100,579.110521526,2.1793e-19,1.0,2,22.6255,68.2648,0.005,500,,500.0,500.0,1.0,73.5158815002,1.0,0.005
74.201571765,586.442839909,73.5534,1.0,0.8,0.00333333,74.201571765,299.999969474,100,586.442839909,5.43914e-20,1.0,2,23.1303,69.4999,0.00333333,500,,500.0,500.0,1.0,74.201571765,1.0,0.00333333
74.4701962401,631.130830555,73.7826,1.0,0.8,0.0025,74.4701962401,400.0,100,631.130830555,5.4346e-20,1.0,2,23.614,70.2707,0.0025,500,,500.0,500.0,1.0,74.4701962401,1.0,0.0025
76.5761788708,454.932339557,74.3413,1.0,0.8,0.002,76.5761788708,500.000006643,100,454.932339557,5.43187e-20,1.0,1,23.1824,71.1791,0.002,500,,500.0,500.0,1.0,76.5761788708,1.0,0.002
77.7709814617,625.676809296,77.771,1.0,0.8,0.01,77.7709814617,100.0,100,625.676809296,3.50449e-18,1.0,2,24.8881,70.5847,0.01,500,,500.0,500.0,1.0,77.7709814617,1.0,0.01
70.8367733347,440.361135455,74.3039,1.0,0.8,0.005,70.8367733347,200.000000102,100,440.361135455,2.1793e-19,1.0,2,23.2317,69.2224,0.005,500,,500.0,500.0,1.0,70.8367733347,1.0,0.005
73.0869724256,378.041722718,73.8982,1.0,0.8,0.00333333,73.0869724256,299.999969474,100,378.041722718,5.43914e-20,1.0,2,22.0202,69.7492,0.00333333,500,,500.0,500.0,1.0,73.0869724256,1.0,0.00333333
74.8483569714,430.854223794,74.1358,1.0,0.8,0.0025,74.8483569714,400.0,100,430.854223794,5.4346e-20,1.0,2,21.6904,70.5426,0.0025,500,,500.0,500.0,1.0,74.8483569714,1.0,0.0025
75.1835716958,561.571568561,74.3454,0.999872,0.8,0.00200014,75.1835716958,500.000066928,100,561.571568561,1.53961e-15,1.0,1,22.0849,71.1316,0.002,500,3.84957e-10,500.0,500.0,1.00007,75.1835716958,1.0,0.00199975
80.0108070163,612.956883133,80.0108,1.0,0.8,0.01,80.0108070163,100.0,100,612.956883133,3.50449e-18,1.0,2,24.6339,71.7765,0.01,500,,500.0,500.0,1.0,80.0108070163,1.0,0.01
75.0940336981,486.412660575,77.5524,1.0,0.8,0.005,75.0940336981,200.000000102,100,486.412660575,2.1793e-19,1.0,2,23.457,71.7299,0.005,500,,500.0,500.0,1.0,75.0940336981,1.0,0.005
72.4579939368,537.148173632,75.8543,1.0,0.8,0.00333333,72.4579939368,299.999969474,100,537.148173632,5.43914e-20,1.0,2,23.4488,71.1002,0.00333333,500,,500.0,500.0,1.0,72.4579939368,1.0,0.00333333
75.2744027411,524.180670068,75.7093,1.0,0.8,0.0025,75.2744027411,400.0,100,524.180670068,5.4346e-20,1.0,2,23.2848,71.5921,0.0025,500,,500.0,500.0,1.0,75.2744027411,1.0,0.0025
75.1404648483,425.023111401,75.5955,1.0,0.8,0.002,75.1404648483,500.000006643,100,425.023111401,5.43187e-20,1.0,1,22.7586,71.913,0.002,500,,500.0,500.0,1.0,75.1404648483,1.0,0.002
77.4408772669,483.399819093,77.4409,1.0,0.8,0.01,77.4408772669,100.0,100,483.399819093,3.50449e-18,1.0,2,21.8761,70.2026,0.01,500,,500.0,500.0,1.0,77.4408772669,1.0,0.01
76.4954859123,646.237904932,76.9682,1.0,0.8,0.005,76.4954859123,200.000000102,100,646.237904932,2.1793e-19,1.0,2,23.6515,71.8499,0.005,500,,500.0,500.0,1.0,76.4954859123,1.0,0.005
75.9558231947,449.160169979,76.6307,1.0,0.8,0.00333333,75.9558231947,299.999969474,100,449.160169979,5.43914e-20,1.0,2,22.8337,72.4517,0.00333333,500,,500.0,500.0,1.0,75.9558231947,1.0,0.00333333
71.7486259633,348.17000289,75.4102,1.0,0.8,0.0025,71.7486259633,400.0,100,348.17000289,5.4346e-20,1.0,2,21.9471,71.791,0.0025,500,,500.0,500.0,1.0,71.7486259633,1.0,0.0025
70.9080720003,497.455025587,74.5098,1.0,0.8,0.002,70.9080720003,500.000006643,100,497.455025587,5.43187e-20,1.0,1,22.0699,71.2727,0.002,500,,500.0,500.0,1.0,70.9080720003,1.0,0.002
77.4948108664,483.40449189,77.4948,1.0,0.8,0.01,77.4948108664,100.0,100,483.40449189,3.50449e-18,1.0,2,21.8763,70.5065,0.01,500,,500.0,500.0,1.0,77.4948108664,1.0,0.01
76.8385796129,398.011596545,77.1667,1.0,0.8,0.005,76.8385796129,200.000000102,100,398.011596545,2.1793e-19,1.0,2,20.8904,72.1354,0.005,500,,500.0,500.0,1.0,76.8385796129,1.0,0.005
71.9140167675,549.624578236,75.4158,1.0,0.8,0.00333333,71.9140167675,299.999969474,100,549.624578236,5.43914e-20,1.0,2,21.8734,71.3077,0.00333333,500,,500.0,500.0,1.0,71.9140167675,1.0,0.00333333
73.7936583386,493.51644972,75.0103,1.0,0.8,0.0025,73.7936583386,400.0,100,493.51644972,5.4346e-20,1.0,2,21.9425,71.4526,0.0025,500,,500.0,500.0,1.0,73.7936583386,1.0,0.0025
74.1484381599,470.659349724,74.8379,1.0,0.8,0.002,74.1484381599,500.000006643,100,470.659349724,5.43187e-20,1.0,1,21.8744,71.6558,0.002,500,,500.0,500.0,1.0,74.1484381599,1.0,0.002
74.5014757463,511.258698336,74.5015,1.0,0.8,0.01,74.5014757463,100.0,100,511.258698336,3.50449e-18,1.0,2,22.4977,67.4235,0.01,500,,500.0,500.0,1.0,74.5014757463,1.0,0.01
75.1554785099,512.548526361,74.8285,1.0,0.8,0.005,75.1554785099,200.000000102,100,512.548526361,2.1793e-19,1.0,2,22.5142,69.8236,0.005,500,,500.0,500.0,1.0,75.1554785099,1.0,0.005
71.8089841073,467.29734047,73.822,1.0,0.8,0.00333333,71.8089841073,299.999969474,100,467.29734047,5.43914e-20,1.0,2,22.2298,69.7355,0.00333333,500,,500.0,500.0,1.0,71.8089841073,1.0,0.00333333
