AvgNormIw,VanillaAvgRet,VarJ,AvgRet,ESSRenyi,IterType,AvgEpLen,MinNormIw,J,EpsThisIter,VarRet,Delta,MaxNormIw,eRenyi2,VarDiscRet,AvgDiscRet,MinVanillaIw,VarVanillaIw,MaxVanillaIw,Bound,ESSClassic,BatchSize,VarNormIw,AvgVanillaIw
0.005,-328.25091002,30.3134,-328.25091002,195.889628352,1,500.0,0.00295049,-328.575,100,908.673162545,0.2,0.00618511,1.02098,908.673162545,-328.25091002,0.582069,0.0218772,1.22019,-388.746,195.623369373,200,5.62124e-07,0.986393
0.01,-328.369516091,32.0801,-328.369516091,200.0,2,500.0,0.01,-328.37,100,1039.5278125,0.2,0.01,1.0,1039.5278125,-328.369516091,1.0,,1.0,-407.879,100.0,200,3.50449e-18,1.0
0.005,-332.616241493,30.2833,-332.616241493,197.598648474,1,500.0,0.00339992,-329.802,100,767.664380636,0.2,0.00752947,1.01215,767.664380636,-332.616241493,0.679685,0.0136551,1.50523,-388.647,197.316676684,200,3.41679e-07,0.99956
0.01,-337.368726321,33.6075,-337.368726321,200.0,2,500.0,0.01,-337.369,100,1140.87342915,0.2,0.01,1.0,1140.87342915,-337.368726321,1.0,,1.0,-422.778,100.0,200,3.50449e-18,1.0
0.005,-335.929925645,35.5062,-335.929925645,197.746517852,1,500.0,0.00346359,-335.889,100,1373.76673839,0.2,0.00691239,1.0114,1373.76673839,-335.929925645,0.696865,0.0128701,1.39076,-402.701,197.500883377,200,3.17933e-07,1.00599
0.01,-333.733566272,30.3289,-333.733566272,200.0,2,500.0,0.01,-333.734,100,929.134477973,0.2,0.01,1.0,929.134477973,-333.733566272,1.0,,1.0,-417.332,100.0,200,3.50449e-18,1.0
0.005,-329.015470409,30.8351,-329.015470409,195.071499522,1,500.0,0.0026073,-329.912,100,945.38231301,0.2,0.00744971,1.02527,945.38231301,-329.015470409,0.516846,0.0276344,1.47676,-389.767,194.554511165,200,7.0325e-07,0.991152
0.01,-335.775219691,33.7364,-335.775219691,200.0,2,500.0,0.01,-335.775,100,1149.63947495,0.2,0.01,1.0,1149.63947495,-335.775219691,1.0,,1.0,-423.416,100.0,200,3.50449e-18,1.0
0.005,-330.728695198,33.7796,-330.728695198,195.917444579,1,500.0,0.00249773,-331.933,100,1215.41492596,0.2,0.00768928,1.02084,1215.41492596,-330.728695198,0.503024,0.026729,1.54857,-396.564,194.888325027,200,6.59013e-07,1.00696
0.01,-330.584050879,32.3758,-330.584050879,200.0,2,500.0,0.01,-330.584,100,1058.77913235,0.2,0.01,1.0,1058.77913235,-330.584050879,1.0,,1.0,-416.762,100.0,200,3.50449e-18,1.0
0.005,-331.319458186,31.995,-331.319458186,198.632193961,1,500.0,0.00358289,-330.515,100,1103.55505091,0.2,0.00654834,1.00689,1103.55505091,-331.319458186,0.717501,0.00671361,1.31135,-396.729,198.676290591,200,1.67409e-07,1.00129
0.01,-324.846922773,27.8936,-324.846922773,200.0,2,500.0,0.01,-324.847,100,785.912631003,0.2,0.01,1.0,785.912631003,-324.846922773,1.0,,1.0,-415.283,100.0,200,3.50449e-18,1.0
0.005,-328.768361606,29.4908,-328.768361606,197.135792582,1,500.0,0.0034075,-325.93,100,968.664779741,0.2,0.00907887,1.01453,968.664779741,-328.768361606,0.688584,0.0217276,1.83465,-390.341,195.852474003,200,5.32072e-07,1.01039
0.01,-327.423784031,29.604,-327.423784031,200.0,2,500.0,0.01,-327.424,100,885.248357047,0.2,0.01,1.0,885.248357047,-327.423784031,1.0,,1.0,-414.335,100.0,200,3.50449e-18,1.0
0.005,-326.441704557,29.8656,-326.441704557,195.834911089,1,500.0,0.00351114,-325.744,100,860.004096869,0.2,0.0115998,1.02127,860.004096869,-326.441704557,0.697379,0.0337928,2.30393,-387.85,193.406187626,200,8.5661e-07,0.993095
0.01,-335.638466242,35.0268,-335.638466242,200.0,2,500.0,0.01,-335.638,100,1239.27103982,0.2,0.01,1.0,1239.27103982,-335.638466242,1.0,,1.0,-424.977,100.0,200,3.50449e-18,1.0
0.005,-324.93416954,34.7897,-324.93416954,198.403732028,1,500.0,0.00340914,-329.786,100,1073.63766043,0.2,0.00648459,1.00805,1073.63766043,-324.93416954,0.678574,0.00808409,1.29073,-393.212,198.388820536,200,2.04046e-07,0.995227
0.01,-336.776942512,37.1543,-336.776942512,200.0,2,500.0,0.01,-336.777,100,1394.38820978,0.2,0.01,1.0,1394.38820978,-336.776942512,1.0,,1.0,-430.992,100.0,200,3.50449e-18,1.0
0.005,-333.444824504,37.7786,-333.444824504,194.840266021,1,500.0,0.00381961,-333.379,100,1403.26676991,0.2,0.011389,1.02648,1403.26676991,-333.444824504,0.77178,0.0401151,2.30123,-400.875,192.47318087,200,9.82557e-07,1.01029
0.01,-333.645550526,31.4041,-333.645550526,200.0,2,500.0,0.01,-333.646,100,996.181258047,0.2,0.01,1.0,996.181258047,-333.645550526,1.0,,1.0,-414.995,100.0,200,3.50449e-18,1.0
0.005,-326.545538898,30.8469,-326.545538898,198.446560876,1,500.0,0.00310824,-329.644,100,894.903828264,0.2,0.00618055,1.00783,894.903828264,-326.545538898,0.623225,0.00879219,1.23925,-387.391,198.274232504,200,2.18694e-07,1.00254
0.01,-327.634468808,32.9218,-327.634468808,200.0,2,500.0,0.01,-327.634,100,1094.79391732,0.2,0.01,1.0,1094.79391732,-327.634468808,1.0,,1.0,-417.378,100.0,200,3.50449e-18,1.0
0.005,-326.579694067,32.007,-326.579694067,197.116869518,1,500.0,0.00413934,-326.185,100,906.032729449,0.2,0.00785779,1.01463,906.032729449,-326.579694067,0.832055,0.0160201,1.57951,-390.106,196.893021496,200,3.96481e-07,1.00506
0.01,-324.958697049,32.8932,-324.958697049,200.0,2,500.0,0.01,-324.959,100,1092.88899711,0.2,0.01,1.0,1092.88899711,-324.958697049,1.0,,1.0,-415.692,100.0,200,3.50449e-18,1.0
0.005,-329.878957945,31.0991,-329.878957945,194.954488933,1,500.0,0.00243981,-325.802,100,902.80023597,0.2,0.00770279,1.02588,902.80023597,-329.878957945,0.478398,0.0256105,1.51036,-390.785,194.834615773,200,6.66119e-07,0.9804
0.01,-327.88395391,31.2482,-327.88395391,200.0,2,500.0,0.01,-327.884,100,986.313577026,0.2,0.01,1.0,986.313577026,-327.88395391,1.0,,1.0,-407.31,100.0,200,3.50449e-18,1.0
0.005,-328.462941098,31.7704,-328.462941098,196.559888896,1,500.0,0.00326231,-327.151,100,1043.25361963,0.2,0.0074352,1.0175,1043.25361963,-328.462941098,0.660051,0.0196984,1.50434,-385.478,196.241589712,200,4.81201e-07,1.01163
0.01,-333.230907551,33.102,-333.230907551,200.0,2,500.0,0.01,-333.231,100,1106.80832215,0.2,0.01,1.0,1106.80832215,-333.230907551,1.0,,1.0,-414.801,100.0,200,3.50449e-18,1.0
0.005,-333.397964078,31.9146,-333.397964078,197.365939174,1,500.0,0.00260634,-332.501,100,889.170807772,0.2,0.0065643,1.01335,889.170807772,-333.397964078,0.521735,0.0141858,1.31404,-392.045,197.221197751,200,3.5401e-07,1.0009
0.01,-331.339952115,35.5605,-331.339952115,200.0,2,500.0,0.01,-331.34,100,1277.31916938,0.2,0.01,1.0,1277.31916938,-331.339952115,1.0,,1.0,-426.373,100.0,200,3.50449e-18,1.0
0.005,-332.284151664,139.619,-332.284151664,146.28926029,1,500.0,0.00104745,-317.4,100,1544.86819507,0.2,0.182483,1.36715,1544.86819507,-332.284151664,0.266612,10.7022,46.4485,-399.284,26.4044460906,200,0.000165188,1.27268
0.01,-334.052870273,30.6004,-334.052870273,200.0,2,500.0,0.01,-334.053,100,945.843389305,0.2,0.01,1.0,945.843389305,-334.052870273,1.0,,1.0,-419.702,100.0,200,3.50449e-18,1.0
0.005,-329.99736557,33.6521,-329.99736557,197.683001708,1,500.0,0.00346982,-331.321,100,1280.20414679,0.2,0.00703735,1.01172,1280.20414679,-329.99736557,0.697082,0.0109765,1.4138,-394.975,197.858336358,200,2.71962e-07,1.00449
0.01,-330.261566618,33.1646,-330.261566618,200.0,2,500.0,0.01,-330.262,100,1111.00212472,0.2,0.01,1.0,1111.00212472,-330.261566618,1.0,,1.0,-411.485,100.0,200,3.50449e-18,1.0
0.005,-339.989841494,42.5519,-339.989841494,199.998831756,1,500.0,1.57023e-05,-326.205,100,1107.85774235,0.2,0.122291,1.00001,1107.85774235,-339.989841494,0.00272111,3.79124,21.1921,-386.116,33.1973070547,200,0.000126246,0.866467
0.01,-325.886556502,30.7014,-325.886556502,200.0,2,500.0,0.01,-325.887,100,952.0998559,0.2,0.01,1.0,952.0998559,-325.886556502,1.0,,1.0,-406.769,100.0,200,3.50449e-18,1.0
0.005,-328.449009971,29.1037,-328.449009971,197.483189956,1,500.0,0.00380812,-326.458,100,629.775077948,0.2,0.00791303,1.01274,629.775077948,-328.449009971,0.759344,0.0130571,1.57787,-384.014,197.419673083,200,3.28392e-07,0.997005
0.01,-330.795279701,35.3336,-330.795279701,200.0,2,500.0,0.01,-330.795,100,1261.07423696,0.2,0.01,1.0,1261.07423696,-330.795279701,1.0,,1.0,-424.129,100.0,200,3.50449e-18,1.0
0.005,-330.871176502,32.1422,-330.871176502,198.007884807,1,500.0,0.00360381,-330.12,100,1047.6317133,0.2,0.00673642,1.01006,1047.6317133,-330.871176502,0.725941,0.0111792,1.35697,-399.348,197.830798058,200,2.75505e-07,1.00719
0.01,-333.913921786,32.0493,-333.913921786,200.0,2,500.0,0.01,-333.914,100,1037.53412632,0.2,0.01,1.0,1037.53412632,-333.913921786,1.0,,1.0,-419.675,100.0,200,3.50449e-18,1.0
0.005,-334.430844016,31.1327,-334.430844016,195.965546857,1,500.0,0.00327016,-332.876,100,937.028761755,0.2,0.00740241,1.02059,937.028761755,-334.430844016,0.65227,0.0193688,1.4765,-394.139,196.198434838,200,4.86838e-07,0.997307
0.01,-328.857671994,29.2528,-328.857671994,200.0,2,500.0,0.01,-328.858,100,864.372826529,0.2,0.01,1.0,864.372826529,-328.857671994,1.0,,1.0,-407.845,100.0,200,3.50449e-18,1.0
0.005,-334.145646362,30.5517,-334.145646362,198.295393098,1,500.0,0.00360946,-330.994,100,915.388594024,0.2,0.0065094,1.0086,915.388594024,-334.145646362,0.718708,0.00759545,1.29614,-391.106,198.486585065,200,1.91573e-07,0.995589
0.01,-332.337880965,34.1635,-332.337880965,200.0,2,500.0,0.01,-332.338,100,1178.93637661,0.2,0.01,1.0,1178.93637661,-332.337880965,1.0,,1.0,-419.892,100.0,200,3.50449e-18,1.0
0.005,-334.816390738,35.4745,-334.816390738,197.215508507,1,500.0,0.0038857,-332.558,100,1403.35281611,0.2,0.0076687,1.01412,1403.35281611,-334.816390738,0.779041,0.0118723,1.53749,-406.762,197.676171164,200,2.95361e-07,1.00245
0.01,-335.314644438,35.6519,-335.314644438,200.0,2,500.0,0.01,-335.315,100,1283.89380605,0.2,0.01,1.0,1283.89380605,-335.314644438,1.0,,1.0,-430.035,100.0,200,3.50449e-18,1.0
0.005,-330.091659584,1.76379e-13,-330.091659584,199.999928474,1,500.0,,-285.842,100,920.966795077,0.2,1.0,1.0,920.966795077,-330.091659584,,0.00553592,1.05223,-352.82,1.0,200,0.005,0.00526114
0.01,-352.77011998,35.2437,-352.77011998,200.0,2,500.0,0.01,-352.77,100,1254.66488393,0.2,0.01,1.0,1254.66488393,-352.77011998,1.0,,1.0,-440.378,100.0,200,3.50449e-18,1.0
0.005,-348.307834789,36.2287,-348.307834789,184.554717014,1,500.0,0.00101695,-345.554,100,1171.56226044,0.2,0.00879745,1.08369,1171.56226044,-348.307834789,0.200174,0.0925997,1.73167,-411.773,182.628296524,200,2.38997e-06,0.98419
0.01,-350.332941088,35.6869,-350.332941088,200.0,2,500.0,0.01,-350.333,100,1286.41899866,0.2,0.01,1.0,1286.41899866,-350.332941088,1.0,,1.0,-449.228,100.0,200,3.50449e-18,1.0
