ESSRenyi,MaxNormIw,VarNormIw,renyi2,MinNormIw,ESSClassic,AvgRet,VarDiscRet,VarJ,MinVanillaIw,AvgDiscRet,VarVanillaIw,J,VarRet,Bound,delta,VanillaAvgRet,MaxVanillaIw,AvgNormIw,AvgVanillaIw,SamplesThisIter,EpsThisIter,AvgEpLen,BatchSize,IterType
1.89452642944e-14,5.19281e-05,1.21084e-11,36.2024,1.69182e-07,3.6179294731,-58.1070972197,61.961466904,126.676,0.0172638,-58.1070972197,0.126081,-10212.4,61.961466904,-66.4124,0.1,-58.1070972197,5.29888,9.44822e-06,0.964122,50000,588,85.0340136054,100,1
2.17578397957e-14,1.6213e-05,6.42594e-13,36.064,1.88569e-06,3.29559008044,-58.8602146524,278.06293414,184.557,0.196384,-58.8602146524,0.00696961,-10516.6,278.06293414,-109.286,0.1,-58.8602146524,1.68849,9.56206e-06,0.995835,50000,581,86.0585197935,100,1
1.52550365481e-14,6.11805e-05,1.11286e-11,36.419,1.4833e-07,3.51716274647,-57.6617061719,59.4325339661,138.215,0.0152786,-57.6617061719,0.118071,-10149.2,59.4325339661,-66.2036,0.1,-57.6617061719,6.3018,9.38438e-06,0.966624,50000,592,84.4594594595,100,1
3.25006852832e-14,1.76541e-05,8.93e-13,35.6627,1.03808e-06,3.36869895883,-58.339889257,384.109745436,202.249,0.109122,-58.339889257,0.00986766,-10387.9,384.109745436,-102.704,0.1,-58.339889257,1.85579,9.48047e-06,0.996578,50000,586,85.3242320819,100,1
1.9949671295e-14,6.94035e-05,1.62018e-11,36.1507,8.48439e-08,3.53783836148,-57.8984546411,61.904402948,180.397,0.00876183,-57.8984546411,0.172787,-10133.3,61.904402948,-65.2464,0.1,-57.8984546411,7.16729,9.43218e-06,0.974061,50000,589,84.8896434635,100,1
2.1741162124e-14,1.50275e-05,8.29352e-13,36.0647,1.14143e-06,3.34154117575,-58.9853038618,481.1377685,220.126,0.118831,-58.9853038618,0.00898877,-10497.2,481.1377685,-108.899,0.1,-58.9853038618,1.56447,9.56206e-06,0.995478,50000,581,86.0585197935,100,1
1.70270543081e-14,5.30425e-05,9.81418e-12,36.3091,1.94937e-07,3.61699389026,-58.2473229624,54.0280149794,111.514,0.0196807,-58.2473229624,0.100034,-10281.0,54.0280149794,-66.9053,0.1,-58.2473229624,5.35513,9.49668e-06,0.958777,50000,585,85.4700854701,100,1
1.72449914423e-14,3.47993e-05,8.59935e-12,36.2964,1.22555e-07,3.60626535395,-58.6257277635,49.0958428396,94.72,0.0122881,-58.6257277635,0.086451,-10375.0,49.0958428396,-67.2492,0.1,-58.6257277635,3.48917,9.54563e-06,0.957099,50000,582,85.910652921,100,1
1.78188955808e-14,4.02432e-05,9.13365e-12,36.2637,1.58313e-07,3.550246797,-57.8961066463,49.8986643344,105.97,0.0162416,-57.8961066463,0.0961327,-10231.5,49.8986643344,-66.5959,0.1,-57.8961066463,4.12863,9.4162e-06,0.966026,50000,590,84.7457627119,100,1
1.17376525531e-14,4.71625e-05,1.09893e-11,36.6811,4.87266e-08,3.66328343934,-58.2245962677,56.740989873,112.752,0.00490973,-58.2245962677,0.111571,-10256.7,56.740989873,-66.4904,0.1,-58.2245962677,4.75213,9.49668e-06,0.956893,50000,585,85.4700854701,100,1
1.21077974069e-14,3.52161e-05,1.11201e-11,36.6501,9.7843e-08,3.77697760127,-57.9750227979,53.8509459122,104.189,0.00996959,-57.9750227979,0.115453,-10218.5,53.8509459122,-65.6396,0.1,-57.9750227979,3.5883,9.43218e-06,0.961081,50000,589,84.8896434635,100,1
9.0030386536e-15,4.93841e-05,1.17844e-11,36.9464,1.27539e-07,3.63910836507,-58.0631424626,54.3371042027,118.457,0.0129692,-58.0631424626,0.121856,-10227.6,54.3371042027,-65.8608,0.1,-58.0631424626,5.02178,9.43218e-06,0.959141,50000,589,84.8896434635,100,1
6.56834656033e-15,7.73539e-05,1.42788e-11,37.2617,2.18403e-07,3.44781003385,-58.3609586189,61.8381659435,216.204,0.0225235,-58.3609586189,0.151861,-10243.6,61.8381659435,-66.0988,0.1,-58.3609586189,7.97735,9.49668e-06,0.979373,50000,585,85.4700854701,100,1
3.16068929055e-15,1.6684e-05,1.07321e-12,37.9932,1.1531e-06,3.3417507969,-59.8232779012,710.132847539,273.21,0.118598,-59.8232779012,0.0113528,-10611.2,710.132847539,-110.437,0.1,-59.8232779012,1.71597,9.67867e-06,0.995461,50000,574,87.1080139373,100,1
2.17514369337e-15,7.76832e-05,1.35312e-11,38.3669,2.53864e-07,3.72247180227,-58.3201252614,64.9959581125,202.205,0.0261271,-58.3201252614,0.143322,-10248.7,64.9959581125,-66.1741,0.1,-58.3201252614,7.99496,9.49668e-06,0.977374,50000,585,85.4700854701,100,1
1.0850911951e-15,6.58884e-05,1.27259e-11,39.0623,1.17976e-07,3.75587650432,-57.941168582,52.2525959159,138.67,0.0121009,-57.941168582,0.133887,-10196.2,52.2525959159,-65.5048,0.1,-57.941168582,6.75827,9.43218e-06,0.967472,50000,589,84.8896434635,100,1
7.91906702723e-16,6.57777e-05,1.18764e-11,39.3773,2.20423e-07,3.52832639375,-58.2398056696,57.4926387766,145.404,0.0223482,-58.2398056696,0.122083,-10246.9,57.4926387766,-66.5953,0.1,-58.2398056696,6.66904,9.48047e-06,0.961202,50000,586,85.3242320819,100,1
7.31832614863e-16,1.90307e-05,9.28859e-13,39.4562,1.09439e-06,3.38464275151,-58.8992037678,492.702675919,230.385,0.114079,-58.8992037678,0.0100929,-10472.8,492.702675919,-108.688,0.1,-58.8992037678,1.98375,9.54563e-06,0.995034,50000,582,85.910652921,100,1
3.91173734444e-16,3.20308e-05,8.28783e-12,40.0826,2.17087e-07,3.67143980642,-57.9260125867,43.7716755086,91.6436,0.0222281,-57.9260125867,0.0868921,-10261.7,43.7716755086,-66.1594,0.1,-57.9260125867,3.27972,9.4162e-06,0.964151,50000,590,84.7457627119,100,1
5.24013691283e-16,4.45451e-05,8.20516e-12,39.7902,3.41565e-07,3.53146963512,-58.3279707365,51.2244311925,108.713,0.0344754,-58.3279707365,0.083591,-10320.4,51.2244311925,-67.7006,0.1,-58.3279707365,4.49611,9.49668e-06,0.958535,50000,585,85.4700854701,100,1
1.07482901552e-15,1.91989e-05,9.9446e-13,39.0718,9.59774e-07,3.27021369911,-59.6238821312,498.419881559,228.677,0.0985296,-59.6238821312,0.0104805,-10596.3,498.419881559,-109.728,0.1,-59.6238821312,1.97094,9.69556e-06,0.995338,50000,573,87.260034904,100,1
5.60732494935e-16,5.77126e-05,1.15116e-11,39.7225,2.06461e-07,3.60967217629,-57.6438180726,47.023850036,128.573,0.0214544,-57.6438180726,0.124305,-10164.0,47.023850036,-65.351,0.1,-57.6438180726,5.99719,9.38439e-06,0.975175,50000,592,84.4594594595,100,1
5.50934694942e-16,3.06211e-05,7.39703e-12,39.7401,1.50047e-07,3.65143351947,-57.5494540487,56.287385521,103.889,0.0155109,-57.5494540487,0.0790452,-10180.2,56.287385521,-67.5957,0.1,-57.5494540487,3.16541,9.35279e-06,0.96683,50000,594,84.1750841751,100,1
7.59738244757e-16,7.16154e-05,1.22859e-11,39.4187,1.22998e-07,3.5394446924,-58.051672317,60.9870054231,188.731,0.0127893,-58.051672317,0.132833,-10207.9,60.9870054231,-66.3196,0.1,-58.051672317,7.44655,9.43218e-06,0.980756,50000,589,84.8896434635,100,1
3.45145075941e-16,6.15157e-05,1.07308e-11,40.2077,2.11126e-07,3.62078706522,-58.110036364,57.4060816965,124.408,0.0213929,-58.110036364,0.110176,-10239.3,57.4060816965,-66.6601,0.1,-58.110036364,6.23323,9.46432e-06,0.958995,50000,587,85.1788756388,100,1
4.40040043767e-16,1.85012e-05,1.00076e-12,39.9648,9.13882e-07,3.29361813395,-59.496817197,508.808283285,232.549,0.0941425,-59.496817197,0.01062,-10572.8,508.808283285,-109.447,0.1,-59.496817197,1.90588,9.66184e-06,0.995303,50000,575,86.9565217391,100,1
3.57182766576e-16,2.96721e-05,6.21641e-12,40.1735,4.45006e-07,3.54649489966,-57.8963461864,62.4486503328,105.398,0.045482,-57.8963461864,0.0649362,-10254.6,62.4486503328,-69.2135,0.1,-57.8963461864,3.03265,9.4162e-06,0.962386,50000,590,84.7457627119,100,1
1.98583856703e-16,3.2759e-05,8.92947e-12,40.7605,2.14149e-07,3.66318841542,-57.6779651053,51.1049059313,98.2715,0.0219129,-57.6779651053,0.093496,-10194.5,51.1049059313,-66.081,0.1,-57.6779651053,3.35207,9.36856e-06,0.958642,50000,593,84.3170320405,100,1
9.11269969582e-17,5.53862e-05,9.15808e-12,41.5394,2.95582e-07,3.5576476423,-57.7230084429,53.9574415586,119.809,0.0302237,-57.7230084429,0.095751,-10195.5,53.9574415586,-66.4351,0.1,-57.7230084429,5.66331,9.38438e-06,0.959566,50000,592,84.4594594595,100,1
1.5684186448e-16,7.02338e-05,1.19979e-11,40.9965,7.31148e-08,3.67059705478,-57.8230429545,53.1826319595,148.897,0.00749576,-57.8230429545,0.126103,-10181.2,53.1826319595,-65.6811,0.1,-57.8230429545,7.2004,9.4162e-06,0.965352,50000,590,84.7457627119,100,1
1.12401977739e-16,3.94547e-05,8.95925e-12,41.3296,1.45092e-07,3.56787284133,-58.1074327448,52.5197247478,100.78,0.0147922,-58.1074327448,0.0931213,-10269.2,52.5197247478,-66.8438,0.1,-58.1074327448,4.02242,9.44822e-06,0.96325,50000,588,85.0340136054,100,1
2.8698580669e-16,1.95577e-05,7.11776e-13,40.3923,1.70828e-06,3.3204495177,-58.4448311133,279.217941633,188.892,0.179265,-58.4448311133,0.00783821,-10435.5,279.217941633,-108.569,0.1,-58.4448311133,2.05237,9.49668e-06,0.996572,50000,585,85.4700854701,100,1
1.88738321695e-16,6.30961e-05,8.77006e-12,40.8113,1.83973e-07,3.5643226674,-58.1644242374,58.9681607605,149.434,0.0187967,-58.1644242374,0.0915492,-10269.3,58.9681607605,-67.9232,0.1,-58.1644242374,6.44657,9.46432e-06,0.966975,50000,587,85.1788756388,100,1
1.84771748402e-16,6.47141e-05,1.12072e-11,40.8326,2.63481e-07,3.66474243307,-57.7934384054,59.3177215731,141.247,0.0271635,-57.7934384054,0.119116,-10173.4,59.3177215731,-66.2593,0.1,-57.7934384054,6.67169,9.40026e-06,0.969119,50000,591,84.6023688663,100,1
1.55911278213e-16,5.65684e-05,1.13256e-11,41.0024,1.20488e-07,3.58206704152,-58.345374501,53.3617450241,110.29,0.0120128,-58.345374501,0.11258,-10283.8,53.3617450241,-66.0387,0.1,-58.345374501,5.63994,9.51294e-06,0.948451,50000,584,85.6164383562,100,1
1.80102240404e-16,1.90919e-05,6.58984e-13,40.8582,1.88108e-06,3.35022380094,-58.9599339729,277.334643339,183.901,0.195612,-58.9599339729,0.0071261,-10533.7,277.334643339,-109.312,0.1,-58.9599339729,1.98536,9.57854e-06,0.996066,50000,580,86.2068965517,100,1
1.64075056752e-16,1.73388e-05,8.37342e-13,40.9514,1.41365e-06,3.35147466919,-59.1889204365,487.234902561,234.508,0.147275,-59.1889204365,0.00908818,-10543.1,487.234902561,-109.339,0.1,-59.1889204365,1.80636,9.56206e-06,0.996182,50000,581,86.0585197935,100,1
5.59704288423e-17,6.39606e-05,1.20288e-11,42.0269,2.0771e-07,3.52072977203,-58.1639502436,57.6890642736,141.347,0.02095,-58.1639502436,0.12237,-10232.5,57.6890642736,-66.4011,0.1,-58.1639502436,6.4512,9.49668e-06,0.957854,50000,585,85.4700854701,100,1
2.04142526998e-16,1.70575e-05,8.21837e-13,40.7329,9.6939e-07,3.40392654394,-58.9697750225,475.631419333,219.86,0.100972,-58.9697750225,0.0089165,-10495.0,475.631419333,-108.815,0.1,-58.9697750225,1.77672,9.56206e-06,0.995992,50000,581,86.0585197935,100,1
1.07103030362e-16,6.87017e-05,1.38693e-11,41.3779,1.73783e-07,3.54720891111,-57.4789213013,56.7110174665,175.26,0.017874,-57.4789213013,0.146719,-10091.7,56.7110174665,-64.7369,0.1,-57.4789213013,7.06614,9.36856e-06,0.963581,50000,593,84.3170320405,100,1
1.06204700011e-16,3.153e-05,8.68056e-12,41.3863,4.12478e-08,3.61127172405,-58.3121289385,48.9398618853,95.3694,0.00416445,-58.3121289385,0.0884837,-10314.7,48.9398618853,-66.9199,0.1,-58.3121289385,3.18333,9.48047e-06,0.957166,50000,586,85.3242320819,100,1
7.75843282815e-17,2.83871e-05,5.5754e-12,41.7003,6.02226e-07,3.56275760951,-57.7086650414,47.820750177,95.7615,0.0624003,-57.7086650414,0.059859,-10247.5,47.820750177,-68.7763,0.1,-57.7086650414,2.94136,9.40026e-06,0.974018,50000,591,84.6023688663,100,1
1.55103923308e-16,5.53253e-05,7.92283e-12,41.0076,4.09905e-07,3.59593893381,-57.1762074704,56.1015021955,168.939,0.0433165,-57.1762074704,0.0884752,-10102.1,56.1015021955,-67.9435,0.1,-57.1762074704,5.84647,9.30579e-06,0.983385,50000,597,83.7520938023,100,1
1.44156412881e-16,8.03717e-05,1.41632e-11,41.0808,3.52177e-07,3.49457788678,-57.1573493062,57.0442185057,192.778,0.0370122,-57.1573493062,0.156433,-10031.0,57.0442185057,-64.6579,0.1,-57.1573493062,8.44668,9.30579e-06,0.977994,50000,597,83.7520938023,100,1
9.63073170914e-17,6.10378e-05,1.23521e-11,41.4842,1.05331e-07,3.59439973293,-57.785187971,59.29234887,161.012,0.0109724,-57.785187971,0.134037,-10161.7,59.29234887,-65.8231,0.1,-57.785187971,6.35831,9.40026e-06,0.979226,50000,591,84.6023688663,100,1
9.93678525395e-17,3.49765e-05,8.70497e-12,41.4529,2.05505e-07,3.59719614954,-57.5740202442,50.6001132213,97.9276,0.020991,-57.5740202442,0.0908214,-10179.6,50.6001132213,-66.0109,0.1,-57.5740202442,3.57262,9.36856e-06,0.956937,50000,593,84.3170320405,100,1
5.91375636188e-16,1.93303e-05,8.08584e-13,39.6693,1.8269e-06,3.38230497425,-59.3181919038,484.733623943,234.304,0.188999,-59.3181919038,0.00865397,-10570.1,484.733623943,-109.576,0.1,-59.3181919038,1.99978,9.62835e-06,0.996085,50000,577,86.6551126516,100,1
3.82209886465e-16,6.70851e-05,1.09525e-11,40.1057,3.75418e-07,3.60356735789,-57.5505378774,58.6618504292,178.633,0.0393287,-57.5505378774,0.120199,-10138.2,58.6618504292,-65.9328,0.1,-57.5505378774,7.02781,9.35279e-06,0.979794,50000,594,84.1750841751,100,1
2.59171185745e-16,4.27351e-05,1.09478e-11,40.4942,9.28754e-08,3.66354015926,-57.6339301462,52.7081706698,120.66,0.00954752,-57.6339301462,0.115693,-10153.7,52.7081706698,-66.09,0.1,-57.6339301462,4.39313,9.38438e-06,0.964707,50000,592,84.4594594595,100,1
5.598327197e-16,1.82404e-05,8.66803e-13,39.7241,9.67062e-07,3.43021684627,-59.0952878424,486.518911729,224.562,0.100553,-59.0952878424,0.00937129,-10513.7,486.518911729,-108.941,0.1,-59.0952878424,1.8966,9.57855e-06,0.995953,50000,580,86.2068965517,100,1
2.5585778269e-16,7.16272e-05,1.5824e-11,40.5071,1.41086e-07,3.53751879624,-57.5346987545,63.3092502389,166.802,0.0143351,-57.5346987545,0.163362,-10064.1,63.3092502389,-64.7526,0.1,-57.5346987545,7.27772,9.38438e-06,0.953506,50000,592,84.4594594595,100,1
1.51852336187e-16,5.298e-05,1.16149e-11,41.0288,1.10971e-07,3.55398545385,-57.6350135635,59.2593308224,130.924,0.011315,-57.6350135635,0.120753,-10137.0,59.2593308224,-65.9486,0.1,-57.6350135635,5.40199,9.38438e-06,0.956859,50000,592,84.4594594595,100,1
1.62565493579e-16,6.66828e-05,1.31197e-11,40.9606,2.21361e-07,3.78238676602,-57.9442236185,59.5817237765,187.451,0.0227963,-57.9442236185,0.139139,-10175.3,59.5817237765,-66.3184,0.1,-57.9442236185,6.86716,9.44822e-06,0.973001,50000,588,85.0340136054,100,1
1.64212180123e-16,4.70961e-05,1.05543e-11,40.9505,6.26055e-08,3.56002783722,-58.1238771509,62.3004193936,118.419,0.00633382,-58.1238771509,0.108028,-10239.4,62.3004193936,-66.4583,0.1,-58.1238771509,4.76473,9.46432e-06,0.957509,50000,587,85.1788756388,100,1
1.70549889806e-16,6.44415e-05,1.26049e-11,40.9127,3.97847e-08,3.474076168,-57.952189085,57.2064550817,160.853,0.00413179,-57.952189085,0.135952,-10189.5,57.2064550817,-66.1271,0.1,-57.952189085,6.69249,9.43218e-06,0.979568,50000,589,84.8896434635,100,1
2.26393990822e-16,5.38703e-05,6.46104e-12,40.6294,2.48152e-07,3.4812619909,-58.1606291962,58.5668122877,126.35,0.0256356,-58.1606291962,0.0689534,-10301.9,58.5668122877,-69.8115,0.1,-58.1606291962,5.56514,9.46432e-06,0.977723,50000,587,85.1788756388,100,1
2.54718391238e-16,4.3295e-05,6.96039e-12,40.5115,3.69988e-07,3.43121552537,-57.9451502895,58.4331403138,118.228,0.0382813,-57.9451502895,0.0745129,-10255.2,58.4331403138,-68.9897,0.1,-57.9451502895,4.47957,9.43218e-06,0.975913,50000,589,84.8896434635,100,1
1.72172343584e-16,3.96334e-05,8.62593e-12,40.9032,1.59316e-07,3.67157395399,-57.8868147319,45.309624118,95.2318,0.0162429,-57.8868147319,0.0896631,-10248.4,45.309624118,-66.0404,0.1,-57.8868147319,4.04078,9.4162e-06,0.960018,50000,590,84.7457627119,100,1
1.70341842535e-16,3.51833e-05,6.48192e-12,40.9139,3.86412e-07,3.6175742759,-58.2890961258,56.1119784336,109.132,0.0396096,-58.2890961258,0.0681087,-10327.8,56.1119784336,-69.5611,0.1,-58.2890961258,3.6065,9.49668e-06,0.973467,50000,585,85.4700854701,100,1
1.18427490152e-16,2.96909e-05,8.77742e-12,41.2774,1.48782e-07,3.78102532407,-58.1172911868,49.4211127587,98.2847,0.0150436,-58.1172911868,0.0897367,-10278.7,49.4211127587,-66.7339,0.1,-58.1172911868,3.0021,9.48047e-06,0.958587,50000,586,85.3242320819,100,1
2.07199162433e-16,7.10485e-05,1.08649e-11,40.718,3.82819e-07,3.55828880407,-58.1445142523,55.1969005314,157.932,0.0390843,-58.1445142523,0.113251,-10248.5,55.1969005314,-66.6695,0.1,-58.1445142523,7.25377,9.48047e-06,0.967918,50000,586,85.3242320819,100,1
3.29037123919e-16,1.37827e-05,5.83617e-13,40.2555,1.75306e-06,3.36285276843,-58.2960032128,267.685914319,179.215,0.184096,-58.2960032128,0.00643611,-10420.9,267.685914319,-108.516,0.1,-58.2960032128,1.44737,9.49668e-06,0.997285,50000,585,85.4700854701,100,1
1.1750140138e-16,5.46176e-05,1.1362e-11,41.2853,3.91866e-08,3.57264903823,-57.9268331923,60.3866100085,127.539,0.00396164,-57.9268331923,0.116126,-10193.1,60.3866100085,-66.1935,0.1,-57.9268331923,5.52166,9.43218e-06,0.953564,50000,589,84.8896434635,100,1
2.32716017053e-16,1.94753e-05,1.08363e-12,40.6019,1.09084e-06,3.46991718455,-59.5649138728,643.157547051,254.252,0.112418,-59.5649138728,0.0115089,-10564.9,643.157547051,-109.98,0.1,-59.5649138728,2.00706,9.64506e-06,0.993987,50000,576,86.8055555556,100,1
2.45252940535e-16,1.59522e-05,5.50358e-13,40.5494,1.86365e-06,3.36525179712,-58.1704052595,260.237900156,175.528,0.196694,-58.1704052595,0.00613052,-10402.1,260.237900156,-108.206,0.1,-58.1704052595,1.68363,9.46432e-06,0.998886,50000,587,85.1788756388,100,1
1.51925326767e-16,7.44012e-05,1.33074e-11,41.0283,1.04405e-07,3.72721450206,-58.0766616974,55.9657983279,186.868,0.0109154,-58.0766616974,0.145455,-10214.2,55.9657983279,-65.7074,0.1,-58.0766616974,7.77854,9.44822e-06,0.987799,50000,588,85.0340136054,100,1
1.23492750643e-16,8.11142e-05,1.23374e-11,41.2355,1.49043e-07,3.49659430684,-58.1103599044,58.335045482,163.422,0.0152025,-58.1103599044,0.12836,-10218.5,58.335045482,-66.3249,0.1,-58.1103599044,8.27371,9.44822e-06,0.963725,50000,588,85.0340136054,100,1
1.06601666242e-16,2.60638e-05,6.35482e-12,41.3826,5.17317e-07,3.49800136965,-57.8590333174,51.0179206021,94.2373,0.0534496,-57.8590333174,0.0678389,-10261.0,51.0179206021,-68.133,0.1,-57.8590333174,2.69293,9.4162e-06,0.972889,50000,590,84.7457627119,100,1
4.91769578128e-17,5.83351e-05,1.33717e-11,42.1563,1.45715e-07,3.60856627712,-57.7452913452,60.3835852575,155.023,0.0151427,-57.7452913452,0.144406,-10135.3,60.3835852575,-65.7567,0.1,-57.7452913452,6.06219,9.38439e-06,0.975225,50000,592,84.4594594595,100,1
6.02618325136e-17,5.95098e-05,9.98437e-12,41.953,2.78878e-07,3.70187821358,-57.053829247,52.5867181795,152.783,0.0296237,-57.053829247,0.11266,-10066.7,52.5867181795,-65.6684,0.1,-57.053829247,6.3214,9.25926e-06,0.98356,50000,600,83.3333333333,100,1
2.03796165848e-17,7.48045e-05,1.64265e-11,43.0372,1.56284e-07,3.7178120222,-58.2214888471,67.4058605212,206.112,0.0160057,-58.2214888471,0.172292,-10185.3,67.4058605212,-65.5441,0.1,-58.2214888471,7.66104,9.49668e-06,0.972595,50000,585,85.4700854701,100,1
3.57179838356e-17,1.48318e-05,7.20082e-13,42.476,1.69922e-06,3.30504892113,-59.1752275612,304.848386592,190.546,0.175408,-59.1752275612,0.0076733,-10562.8,304.848386592,-109.468,0.1,-59.1752275612,1.53107,9.64506e-06,0.995646,50000,576,86.8055555556,100,1
2.24471026569e-17,5.37502e-05,1.17862e-11,42.9405,1.30947e-07,3.79017848209,-58.3077264814,53.4621424886,119.363,0.0131878,-58.3077264814,0.119545,-10270.2,53.4621424886,-66.3023,0.1,-58.3077264814,5.41325,9.51294e-06,0.958061,50000,584,85.6164383562,100,1
2.17998434758e-17,4.13042e-05,7.31497e-12,42.9698,4.94851e-07,3.56565405374,-58.1587937232,52.3884196879,113.99,0.0506151,-58.1587937232,0.0765286,-10298.0,52.3884196879,-68.3691,0.1,-58.1587937232,4.22473,9.46432e-06,0.968043,50000,587,85.1788756388,100,1
2.76816997415e-17,9.51297e-05,1.3708e-11,42.7309,2.28565e-07,3.73818734516,-57.8845066409,68.4324662478,239.772,0.0238142,-57.8845066409,0.148807,-10172.3,68.4324662478,-65.5901,0.1,-57.8845066409,9.91155,9.43218e-06,0.982738,50000,589,84.8896434635,100,1
3.04839230062e-17,7.73662e-05,1.29795e-11,42.6345,2.0911e-07,3.54931551216,-56.7913130471,63.7294604255,207.14,0.0221597,-56.7913130471,0.145759,-9964.86,63.7294604255,-64.6546,0.1,-56.7913130471,8.19862,9.21319e-06,0.976337,50000,603,82.9187396352,100,1
2.24006549003e-17,3.24321e-05,1.06117e-11,42.9426,5.5766e-08,3.56406825637,-57.2895853514,54.1886791987,108.161,0.00574216,-57.2895853514,0.112511,-10096.3,54.1886791987,-65.4886,0.1,-57.2895853514,3.33949,9.33707e-06,0.961427,50000,595,84.0336134454,100,1
1.74558979643e-17,5.38944e-05,8.22522e-12,43.192,3.45903e-07,3.60527927699,-57.3385353609,63.3801677701,155.955,0.036345,-57.3385353609,0.090809,-10122.5,63.3801677701,-67.4486,0.1,-57.3385353609,5.66284,9.30579e-06,0.977786,50000,597,83.7520938023,100,1
1.43929958285e-17,1.52439e-05,6.08381e-13,43.385,1.89249e-06,3.38796566199,-58.2560136006,271.437108902,180.894,0.199881,-58.2560136006,0.00678662,-10410.8,271.437108902,-108.393,0.1,-58.2560136006,1.61004,9.44822e-06,0.997905,50000,588,85.0340136054,100,1
9.35577382959e-18,8.41369e-05,1.2272e-11,43.8157,1.60416e-07,3.65442383781,-57.570657392,53.9798718799,159.735,0.016551,-57.570657392,0.130637,-10131.3,53.9798718799,-65.1841,0.1,-57.570657392,8.68083,9.35279e-06,0.964975,50000,594,84.1750841751,100,1
,3.14876e-05,8.89385e-12,inf,2.29306e-07,3.55340299644,-58.7610224921,57.1895603382,97.8262,0.0229568,-58.7610224921,0.0891424,-10384.0,57.1895603382,-67.4827,0.1,-58.7610224921,3.15237,9.56206e-06,0.957302,50000,581,86.0585197935,100,1
,8.15121e-05,1.77364e-11,inf,1.43168e-07,3.7933520037,-56.7941629336,65.7750054639,216.599,0.0151548,-56.7941629336,0.198736,-9910.4,65.7750054639,-63.6755,0.1,-56.7941629336,8.62834,9.2285e-06,0.976869,50000,602,83.0564784053,100,1
,6.20366e-05,1.35213e-11,inf,8.01004e-08,3.4678868541,-58.3376382381,54.825193069,137.235,0.00809657,-58.3376382381,0.13815,-10257.4,54.825193069,-65.7067,0.1,-58.3376382381,6.27068,9.51294e-06,0.96157,50000,584,85.6164383562,100,1
1.85473610341e-17,1.72435e-05,1.20107e-12,43.1314,1.16804e-06,3.3796370896,-59.4050166521,241.214532022,166.089,0.120073,-59.4050166521,0.0126922,-10585.4,241.214532022,-94.6209,0.1,-59.4050166521,1.7726,9.66184e-06,0.99322,50000,575,86.9565217391,100,1
1.55805373162e-17,7.56893e-05,1.26264e-11,43.3057,1.76033e-07,3.66030623182,-57.5212100011,59.025446136,187.12,0.0184281,-57.5212100011,0.138372,-10117.2,59.025446136,-65.1593,0.1,-57.5212100011,7.92355,9.35279e-06,0.979098,50000,594,84.1750841751,100,1
1.96278414789e-17,8.34101e-05,1.82499e-11,43.0748,1.7244e-07,3.53561095112,-57.7125716247,66.5817913086,237.588,0.0180047,-57.7125716247,0.198956,-10069.0,66.5817913086,-64.7598,0.1,-57.7125716247,8.70896,9.36856e-06,0.978184,50000,593,84.3170320405,100,1
,3.82029e-05,9.76943e-12,inf,1.62991e-07,3.63458468807,-57.4831607896,49.890961134,103.935,0.016686,-57.4831607896,0.102387,-10152.1,49.890961134,-65.3873,0.1,-57.4831607896,3.91097,9.33707e-06,0.955869,50000,595,84.0336134454,100,1
,7.24076e-05,1.07667e-11,inf,2.84447e-07,3.63390121989,-57.3452664751,58.6214209789,154.604,0.0294282,-57.3452664751,0.115242,-10096.6,58.6214209789,-65.9093,0.1,-57.3452664751,7.49112,9.3214e-06,0.96437,50000,596,83.8926174497,100,1
,1.55021e-05,6.22726e-13,inf,1.73196e-06,3.33629464574,-58.7810556577,274.751555053,181.714,0.18092,-58.7810556577,0.00679509,-10504.2,274.751555053,-109.053,0.1,-58.7810556577,1.61935,9.54563e-06,0.997134,50000,582,85.910652921,100,1
,6.55541e-05,1.16414e-11,inf,5.98666e-08,3.56970672727,-57.7208850924,60.7771998333,148.1,0.00610951,-57.7208850924,0.121241,-10151.5,60.7771998333,-65.892,0.1,-57.7208850924,6.68994,9.40026e-06,0.959317,50000,591,84.6023688663,100,1
,6.25437e-05,1.26763e-11,inf,1.46848e-07,3.72099060568,-56.9864811535,54.1007513222,145.225,0.0153249,-56.9864811535,0.138055,-10020.0,54.1007513222,-64.4434,0.1,-56.9864811535,6.52699,9.27472e-06,0.967899,50000,599,83.4724540902,100,1
,7.03799e-05,1.43621e-11,inf,2.16619e-07,3.58816380291,-58.2451029489,74.4258966151,183.699,0.0221185,-58.2451029489,0.14974,-10193.0,74.4258966151,-66.6068,0.1,-58.2451029489,7.18635,9.48047e-06,0.968031,50000,586,85.3242320819,100,1
,5.52442e-05,1.02593e-11,inf,2.39039e-07,3.54040062637,-57.7710018981,50.7019615928,130.469,0.0246422,-57.7710018981,0.109029,-10196.8,50.7019615928,-65.977,0.1,-57.7710018981,5.69507,9.40026e-06,0.969063,50000,591,84.6023688663,100,1
,7.55254e-05,1.27514e-11,inf,2.54645e-07,3.57001039061,-57.5986484173,63.3375389432,207.937,0.0267,-57.5986484173,0.140187,-10116.4,63.3375389432,-65.9381,0.1,-57.5986484173,7.91896,9.36856e-06,0.982309,50000,593,84.3170320405,100,1
