VarJ,VarRet,EpsThisIter,VarVanillaIw,AvgNormIw,VanillaAvgRet,ESSClassic,VarNormIw,MaxNormIw,AvgDiscRet,MaxVanillaIw,Delta,AvgVanillaIw,ESSRenyi,AvgEpLen,AvgRet,MinNormIw,IterType,J,eRenyi2,Bound,VarDiscRet,BatchSize,MinVanillaIw
23.0465,543.753896791,100,8.20645e-05,0.01,4650.98209216,99.9918689048,8.22688e-09,0.0102289,4650.98209216,1.02162,0.1,0.998758,99.9941352469,500.0,4650.98209216,0.00974236,1,4651.07,1.00006,3248.07,543.753896791,100,0.973026
21.9164,499.443977431,100,0.000132047,0.01,4651.14378952,99.9869143005,1.3233e-08,0.0101458,4651.14378952,1.01349,0.1,0.998929,99.9919063444,500.0,4651.14378952,0.0094435,1,4651.26,1.00008,3248.42,499.443977431,100,0.943338
19.6241,393.252474987,100,6.62302e-05,0.01,4652.41701334,99.9934138192,6.62773e-09,0.0101463,4652.41701334,1.01427,0.1,0.999645,99.9954464125,500.0,4652.41701334,0.00974664,1,4652.49,1.00005,3249.56,393.252474987,100,0.974318
17.0442,294.911484754,100,7.15268e-05,0.01,4653.40792815,99.9929298197,7.1643e-09,0.0101707,4653.40792815,1.01624,0.1,0.999189,99.9944570753,500.0,4653.40792815,0.00965988,1,4653.47,1.00006,3249.94,294.911484754,100,0.965204
23.6039,566.565456304,100,6.9892e-05,0.01,4647.71777942,99.993080469,6.98156e-09,0.0101852,4647.71777942,1.01908,0.1,1.00055,99.9938372595,500.0,4647.71777942,0.00978029,1,4647.8,1.00006,3245.66,566.565456304,100,0.978564
18.3033,343.992453926,100,5.58509e-05,0.01,4654.11455518,99.9944637529,5.58013e-09,0.0101514,4654.11455518,1.01559,0.1,1.00044,99.9959589684,500.0,4654.11455518,0.00971577,1,4654.18,1.00004,3251.74,343.992453926,100,0.97201
21.4026,469.577209079,100,9.25766e-05,0.01,4653.50197433,99.9908569313,9.27285e-09,0.0101432,4653.50197433,1.01349,0.1,0.99918,99.9936465486,500.0,4653.50197433,0.0095688,1,4653.59,1.00006,3249.66,469.577209079,100,0.956095
21.333,464.154512068,100,7.28416e-05,0.01,4652.48058986,99.9927902402,7.26184e-09,0.0102662,4652.48058986,1.0282,0.1,1.00154,99.9955179316,500.0,4652.48058986,0.00980495,1,4652.55,1.00004,3250.02,464.154512068,100,0.982001
25.5061,696.832739796,100,0.000308585,0.01,4650.3373863,99.9695467917,3.07425e-08,0.0103253,4650.3373863,1.03448,0.1,1.00188,99.9808824854,500.0,4650.3373863,0.0092794,1,4650.59,1.00019,3248.58,696.832739796,100,0.929689
23.5567,570.395753479,100,8.65976e-05,0.01,4650.56416823,99.9914547619,8.66151e-09,0.0102419,4650.56416823,1.02409,0.1,0.999899,99.9937299845,500.0,4650.56416823,0.00970233,1,4650.66,1.00006,3246.77,570.395753479,100,0.970134
20.8586,447.167798054,100,6.80019e-05,0.01,4653.73926301,99.9932838953,6.78997e-09,0.0102192,4653.73926301,1.02269,0.1,1.00075,99.9941352469,500.0,4653.73926301,0.00971746,1,4653.81,1.00006,3250.51,447.167798054,100,0.972477
21.1497,455.327321931,100,6.08263e-05,0.01,4651.65901948,99.9939462602,6.09048e-09,0.0101397,4651.65901948,1.01331,0.1,0.999355,99.9960424082,500.0,4651.65901948,0.00969779,1,4651.72,1.00004,3247.8,455.327321931,100,0.969154
23.292,554.673601418,100,9.75469e-05,0.01,4650.77729816,99.9903147033,9.76336e-09,0.010227,4650.77729816,1.02224,0.1,0.999556,99.9936227097,500.0,4650.77729816,0.00974046,1,4650.88,1.00006,3247.95,554.673601418,100,0.973613
26.1976,699.368527132,100,3.50601e-05,0.01,4650.1781408,99.9965304297,3.51026e-09,0.0101535,4650.1781408,1.01474,0.1,0.999395,99.9960066483,500.0,4650.1781408,0.00984583,1,4650.24,1.00004,3247.17,699.368527132,100,0.983987
18.1984,339.131359317,100,0.000138948,0.01,4652.50707738,99.9862561083,1.38582e-08,0.0105372,4652.50707738,1.05511,0.1,1.00132,99.9919063444,500.0,4652.50707738,0.00977671,1,4652.6,1.00008,3248.68,339.131359317,100,0.97896
23.2965,572.697247154,100,0.00019594,0.01,4653.40807266,99.9805098242,1.96939e-08,0.0102356,4653.40807266,1.02096,0.1,0.99746,99.9882115911,499.88,4653.40807266,0.00942333,1,4653.58,1.00012,3249.75,572.697247154,100,0.939939
21.4468,469.457928948,100,9.03271e-05,0.01,4649.12443115,99.9910554967,9.03198e-09,0.0102755,4649.12443115,1.02759,0.1,1.00004,99.9946835483,500.0,4649.12443115,0.009723,1,4649.21,1.00005,3245.52,469.457928948,100,0.972339
17.6178,315.249151008,100,8.24889e-05,0.01,4653.4885219,99.991812105,8.27616e-09,0.010202,4653.4885219,1.01852,0.1,0.998351,99.9939326153,500.0,4653.4885219,0.00964422,1,4653.55,1.00006,3249.68,315.249151008,100,0.962832
19.9548,406.514133807,100,6.69676e-05,0.01,4652.27276057,99.9933435308,6.70475e-09,0.0102081,4652.27276057,1.0202,0.1,0.999404,99.9948981027,500.0,4652.27276057,0.0097876,1,4652.34,1.00005,3249.53,406.514133807,100,0.978176
23.4954,577.257529942,100,0.000262383,0.01,4650.99468292,99.9739737498,2.63073e-08,0.0104011,4650.99468292,1.03874,0.1,0.998687,99.9826580563,500.0,4650.99468292,0.00950573,1,4651.23,1.00017,3247.74,577.257529942,100,0.949325
24.8106,691.176436214,100,0.000299295,0.01,4652.69248581,99.9703787644,2.98891e-08,0.0102317,4652.69248581,1.02386,0.1,1.00068,99.9828963928,500.0,4652.69248581,0.0089702,1,4652.94,1.00017,3249.67,691.176436214,100,0.897626
19.7974,397.499895787,100,2.18734e-05,0.01,4652.93285288,99.9978484205,2.1876e-09,0.0101135,4652.93285288,1.01129,0.1,0.999942,99.9983191773,500.0,4652.93285288,0.00989047,1,4652.96,1.00002,3250.09,397.499895787,100,0.988989
24.2976,617.097707279,100,0.000199792,0.01,4649.83319664,99.9801503729,2.00503e-08,0.0102882,4649.83319664,1.02699,0.1,0.998225,99.9865311646,500.0,4649.83319664,0.0094947,1,4650.02,1.00013,3247.07,617.097707279,100,0.947785
49.5083,4042.31363316,100,0.00164523,0.01,4645.89306214,99.8361779112,1.65753e-07,0.0105537,4645.89306214,1.05145,0.1,0.996283,99.8862489062,499.46,4645.89306214,0.00750784,1,4647.56,1.00114,3243.3,4042.31363316,100,0.747993
21.1576,458.7690776,100,7.83951e-05,0.01,4649.52018559,99.9922331961,7.84058e-09,0.0101572,4649.52018559,1.01565,0.1,0.999931,99.9941948446,500.0,4649.52018559,0.00973796,1,4649.61,1.00006,3246.76,458.7690776,100,0.973729
20.8873,445.90847127,100,6.92917e-05,0.01,4651.84575967,99.993107252,6.92906e-09,0.0101915,4651.84575967,1.01916,0.1,1.00001,99.9928717926,500.0,4651.84575967,0.00973677,1,4651.94,1.00007,3247.99,445.90847127,100,0.973685
58.3272,7709.03917358,100,0.00396745,0.01,4642.22578106,99.5944348776,4.1134e-07,0.010974,4642.22578106,1.07775,0.1,0.982099,99.8104832914,499.16,4642.22578106,0.0063294,1,4645.43,1.0019,3241.54,7709.03917358,100,0.62161
51.1898,12529.2772734,100,0.00844362,0.01,4638.89606163,99.1393338016,8.76888e-07,0.0109508,4638.89606163,1.07458,0.1,0.981279,99.6694559735,498.89,4638.89606163,0.00407779,1,4645.55,1.00332,3240.35,12529.2772734,100,0.400145
17.2031,300.87429532,100,5.2926e-05,0.01,4653.00083486,99.9947499399,5.29511e-09,0.0101567,4653.00083486,1.01543,0.1,0.999763,99.9963046486,500.0,4653.00083486,0.00974115,1,4653.05,1.00004,3249.32,300.87429532,100,0.973885
20.1379,416.170451788,100,7.19807e-05,0.01,4655.81719536,99.9928595481,7.19751e-09,0.0102356,4655.81719536,1.0236,0.1,1.00004,99.9953748935,500.0,4655.81719536,0.00973224,1,4655.9,1.00005,3252.36,416.170451788,100,0.973262
20.2445,418.296942212,100,8.02739e-05,0.01,4651.52130249,99.9920370896,8.04707e-09,0.0101674,4651.52130249,1.0155,0.1,0.998777,99.9939922128,500.0,4651.52130249,0.0097585,1,4651.61,1.00006,3247.82,418.296942212,100,0.974656
19.8003,398.68926309,100,3.62239e-05,0.01,4652.80960636,99.9964493973,3.62079e-09,0.0101573,4652.80960636,1.01595,0.1,1.00022,99.9974728269,500.0,4652.80960636,0.00977814,1,4652.85,1.00003,3250.1,398.68926309,100,0.978031
19.026,369.828045935,100,7.62387e-05,0.01,4654.31846418,99.9924869938,7.59762e-09,0.0102265,4654.31846418,1.02441,0.1,1.00173,99.9947431467,500.0,4654.31846418,0.00976159,1,4654.39,1.00005,3251.38,369.828045935,100,0.977844
19.3446,381.857766084,100,4.26255e-05,0.01,4654.53032994,99.995803408,4.26368e-09,0.0101481,4654.53032994,1.01467,0.1,0.999867,99.9961377682,500.0,4654.53032994,0.00978991,1,4654.59,1.00004,3252.04,381.857766084,100,0.978861
22.6758,527.188760079,100,9.56062e-05,0.01,4648.51668507,99.9904960218,9.59592e-09,0.0101695,4648.51668507,1.01508,0.1,0.998158,99.9939683738,500.0,4648.51668507,0.00967294,1,4648.62,1.00006,3245.86,527.188760079,100,0.965513
19.4958,390.228477707,100,5.64447e-05,0.01,4652.78340109,99.9944272427,5.62848e-09,0.010147,4652.78340109,1.01614,0.1,1.00142,99.9943617185,500.0,4652.78340109,0.00970385,1,4652.85,1.00006,3250.36,390.228477707,100,0.971762
20.1168,411.867427177,100,6.92326e-05,0.01,4654.69399276,99.9931636499,6.9248e-09,0.010149,4654.69399276,1.01479,0.1,0.999888,99.9955298515,500.0,4654.69399276,0.00971925,1,4654.75,1.00004,3251.13,411.867427177,100,0.971816
22.625,525.655840293,100,0.000131705,0.01,4651.19650684,99.9869695246,1.31874e-08,0.0102265,4651.19650684,1.02199,0.1,0.999358,99.9894034172,500.0,4651.19650684,0.00970879,1,4651.33,1.00011,3247.92,525.655840293,100,0.970255
24.378,614.906101013,100,0.000127056,0.01,4647.26212423,99.9873689168,1.274e-08,0.0101634,4647.26212423,1.01497,0.1,0.998648,99.9914415056,500.0,4647.26212423,0.00964526,1,4647.4,1.00009,3245.0,614.906101013,100,0.963222
15.7107,250.468579027,100,2.2284e-05,0.01,4654.6564025,99.9978015665,2.23085e-09,0.0101187,4654.6564025,1.01132,0.1,0.999452,99.9978900401,500.0,4654.6564025,0.00986823,1,4654.68,1.00002,3251.91,250.468579027,100,0.986282
17.2027,300.641256995,100,3.22575e-05,0.01,4654.83790242,99.9967920333,3.22552e-09,0.0101718,4654.83790242,1.01722,0.1,1.00004,99.9979496423,500.0,4654.83790242,0.00980165,1,4654.88,1.00002,3252.17,300.641256995,100,0.9802
20.5574,429.889488547,100,3.78886e-05,0.01,4653.73073017,99.9962800234,3.78262e-09,0.0101988,4653.73073017,1.02072,0.1,1.00082,99.9972225007,500.0,4653.73073017,0.00987859,1,4653.77,1.00003,3251.31,429.889488547,100,0.988673
19.5358,394.197326084,100,0.000102081,0.01,4655.13845311,99.9898986261,1.02252e-08,0.0102796,4655.13845311,1.0271,0.1,0.999164,99.993658468,500.0,4655.13845311,0.00968854,1,4655.23,1.00006,3251.27,394.197326084,100,0.968044
20.4728,430.260499856,100,9.12896e-05,0.01,4650.98676565,99.9910214865,9.11984e-09,0.0101746,4650.98676565,1.01797,0.1,1.0005,99.9925618936,500.0,4650.98676565,0.0096746,1,4651.08,1.00007,3248.23,430.260499856,100,0.967944
14.9711,228.084920405,100,6.52477e-05,0.01,4654.69919316,99.9935364878,6.51289e-09,0.0102537,4654.69919316,1.0263,0.1,1.00091,99.9955536912,500.0,4654.69919316,0.00967286,1,4654.75,1.00004,3252.24,228.084920405,100,0.968169
25.9369,700.88608425,100,0.000152469,0.01,4648.44139851,99.9848815791,1.52828e-08,0.0102521,4648.44139851,1.024,0.1,0.998826,99.9891531313,500.0,4648.44139851,0.00957196,1,4648.6,1.00011,3246.25,700.88608425,100,0.956073
16.8902,292.054771284,100,9.18549e-05,0.01,4656.98918033,99.9909018534,9.17924e-09,0.0102608,4656.98918033,1.02643,0.1,1.00034,99.9935035158,500.0,4656.98918033,0.00964305,1,4657.06,1.00006,3253.35,292.054771284,100,0.964634
22.0694,499.516033908,100,7.16922e-05,0.01,4651.43108484,99.9929051873,7.17664e-09,0.0101862,4651.43108484,1.01809,0.1,0.999483,99.9939206958,500.0,4651.43108484,0.00964997,1,4651.53,1.00006,3248.93,499.516033908,100,0.964498
20.5242,429.760906654,100,8.2142e-05,0.01,4650.95860255,99.99186513,8.21141e-09,0.0102446,4650.95860255,1.02464,0.1,1.00017,99.9938015012,500.0,4650.95860255,0.00974059,1,4651.03,1.00006,3247.83,429.760906654,100,0.974224
22.7101,530.373022624,100,3.52095e-05,0.01,4653.22366506,99.9964650202,3.51866e-09,0.0101234,4653.22366506,1.01267,0.1,1.00033,99.9961973683,500.0,4653.22366506,0.0097507,1,4653.29,1.00004,3250.76,530.373022624,100,0.975387
20.0498,408.106393712,100,3.2074e-05,0.01,4652.16214371,99.9968105735,3.20824e-09,0.0101165,4652.16214371,1.01152,0.1,0.99987,99.9973893847,500.0,4652.16214371,0.00981921,1,4652.2,1.00003,3249.44,408.106393712,100,0.981793
20.4485,435.024198283,100,0.000148059,0.01,4650.68796998,99.9853164362,1.48185e-08,0.0102694,4650.68796998,1.02651,0.1,0.999576,99.9908574834,500.0,4650.68796998,0.00956863,1,4650.81,1.00009,3248.25,435.024198283,100,0.956458
21.4942,471.3660191,100,6.42268e-05,0.01,4650.98214085,99.9936608414,6.42153e-09,0.0102221,4650.98214085,1.0223,0.1,1.00009,99.9939922128,500.0,4650.98214085,0.00980706,1,4651.06,1.00006,3247.37,471.3660191,100,0.980794
20.4704,428.353639772,100,6.95712e-05,0.01,4651.57567951,99.9930675095,6.96023e-09,0.0103116,4651.57567951,1.03093,0.1,0.999777,99.9961139282,500.0,4651.57567951,0.00979459,1,4651.65,1.00004,3248.23,428.353639772,100,0.97924
16.803,290.127761373,100,0.000110133,0.01,4654.63131848,99.989101816,1.10142e-08,0.0104672,4654.63131848,1.04668,0.1,0.999956,99.9932770481,500.0,4654.63131848,0.00958206,1,4654.72,1.00007,3251.17,290.127761373,100,0.958163
20.0098,406.895476561,100,4.6593e-05,0.01,4652.22054708,99.9953753578,4.6621e-09,0.0101533,4652.22054708,1.01503,0.1,0.9997,99.99567289,500.0,4652.22054708,0.00978213,1,4652.28,1.00004,3249.97,406.895476561,100,0.977919
20.8253,442.367441748,100,6.133e-05,0.01,4653.83879413,99.9939521219,6.13677e-09,0.0101522,4653.83879413,1.01491,0.1,0.999693,99.9940518103,500.0,4653.83879413,0.00976035,1,4653.9,1.00006,3250.42,442.367441748,100,0.975735
23.8538,584.968751686,100,0.000174596,0.01,4649.27902423,99.9827057579,1.74686e-08,0.0104005,4649.27902423,1.03978,0.1,0.999742,99.9903688171,500.0,4649.27902423,0.00923578,1,4649.42,1.0001,3245.98,584.968751686,100,0.923339
19.1079,373.318967478,100,5.44414e-05,0.01,4655.62051942,99.994610846,5.45025e-09,0.0101153,4655.62051942,1.01096,0.1,0.99944,99.9956609701,500.0,4655.62051942,0.00973436,1,4655.68,1.00004,3253.34,373.318967478,100,0.972891
23.4403,562.5546199,100,0.000139946,0.01,4647.28497038,99.9861394224,1.39934e-08,0.0102671,4647.28497038,1.02676,0.1,1.00004,99.9892723149,500.0,4647.28497038,0.00943427,1,4647.44,1.00011,3243.68,562.5546199,100,0.943468
21.4169,470.026775653,100,9.59961e-05,0.01,4651.18123835,99.9905317504,9.59358e-09,0.0103261,4651.18123835,1.03293,0.1,1.00031,99.9933247254,500.0,4651.18123835,0.00975505,1,4651.26,1.00007,3248.72,470.026775653,100,0.975812
18.1618,335.624719556,100,4.67445e-05,0.01,4655.40758827,99.9953600332,4.67738e-09,0.0101826,4655.40758827,1.01794,0.1,0.999686,99.996638411,500.0,4655.40758827,0.00984727,1,4655.46,1.00003,3251.81,335.624719556,100,0.984418
21.1114,468.144959477,100,0.0002136,0.01,4652.82125071,99.9788169043,2.13747e-08,0.0104597,4652.82125071,1.04562,0.1,0.999657,99.9859591174,500.0,4652.82125071,0.00956899,1,4653.0,1.00014,3250.55,468.144959477,100,0.956571
20.621,437.221878837,100,0.000118491,0.01,4653.40427471,99.9882376803,1.18698e-08,0.0102256,4653.40427471,1.02166,0.1,0.999126,99.9920970487,500.0,4653.40427471,0.00957643,1,4653.51,1.00008,3250.05,437.221878837,100,0.956806
19.9059,405.613322828,100,6.99552e-05,0.01,4652.48350315,99.9930715542,7.00589e-09,0.0101948,4652.48350315,1.01873,0.1,0.99926,99.9946001108,500.0,4652.48350315,0.00973279,1,4652.55,1.00005,3248.95,405.613322828,100,0.972558
16.614,282.021973093,100,7.72533e-05,0.01,4653.5056834,99.9923345134,7.72208e-09,0.0102462,4653.5056834,1.02483,0.1,1.00021,99.9945166734,500.0,4653.5056834,0.00967304,1,4653.57,1.00005,3250.69,282.021973093,100,0.967508
20.6081,432.513374689,100,7.23206e-05,0.01,4651.72227541,99.9928528338,7.23737e-09,0.0101882,4651.72227541,1.01845,0.1,0.999633,99.9941352469,500.0,4651.72227541,0.00977421,1,4651.81,1.00006,3249.26,432.513374689,100,0.977062
16.5723,280.349235113,100,7.45808e-05,0.01,4655.71840288,99.9926143094,7.4444e-09,0.0102685,4655.71840288,1.02779,0.1,1.00092,99.9936465486,500.0,4655.71840288,0.00977741,1,4655.79,1.00006,3252.2,280.349235113,100,0.978639
76.4289,11037.720813,100,0.00224017,0.01,4645.72603409,99.7796596931,2.23056e-07,0.0106824,4645.72603409,1.07054,0.1,1.00215,99.8271240436,498.92,4645.72603409,0.0071913,1,4648.61,1.00173,3244.47,11037.720813,100,0.720678
16.9318,292.115172462,100,6.26535e-05,0.01,4655.12054494,99.9938008471,6.26648e-09,0.0101635,4655.12054494,1.01625,0.1,0.99991,99.9962688885,500.0,4655.12054494,0.00979141,1,4655.18,1.00004,3251.7,292.115172462,100,0.979053
18.854,362.064960707,100,5.64331e-05,0.01,4652.63485176,99.9944020655,5.64737e-09,0.0101752,4652.63485176,1.01715,0.1,0.999641,99.9962212083,500.0,4652.63485176,0.00978778,1,4652.68,1.00004,3250.05,362.064960707,100,0.978427
63.9194,26893.2049055,100,0.0079498,0.01,4635.47277764,99.2315023498,7.82286e-07,0.0108821,4635.47277764,1.09701,0.1,1.00808,99.5125094576,498.25,4635.47277764,0.00371891,1,4645.96,1.0049,3240.07,26893.2049055,100,0.374896
19.8298,407.260907615,100,0.000172807,0.01,4653.60369326,99.9828646626,1.73077e-08,0.0103065,4653.60369326,1.02985,0.1,0.99922,99.9882354273,500.0,4653.60369326,0.00964395,1,4653.74,1.00012,3250.31,407.260907615,100,0.963643
111.851,23156.2049588,100,0.00285108,0.01,4633.65743449,99.7183833891,2.85272e-07,0.0109196,4633.65743449,1.09164,0.1,0.999711,99.7450668534,498.39,4633.65743449,0.00729879,1,4637.8,1.00256,3233.45,23156.2049588,100,0.729668
22.6559,528.613233026,100,0.000105393,0.01,4651.57224633,99.9895927453,1.05193e-08,0.0102936,4651.57224633,1.03033,0.1,1.00095,99.9912031283,500.0,4651.57224633,0.0097107,1,4651.7,1.00009,3249.24,528.613233026,100,0.971991
20.051,409.136791172,100,2.68508e-05,0.01,4651.23785625,99.9973503744,2.68196e-09,0.010097,4651.23785625,1.01029,0.1,1.00058,99.9975085879,500.0,4651.23785625,0.00980888,1,4651.28,1.00002,3248.02,409.136791172,100,0.981457
21.1076,462.298208323,100,0.000105841,0.01,4653.29584704,99.9895470313,1.05949e-08,0.0101925,4653.29584704,1.01873,0.1,0.99949,99.9939326153,500.0,4653.29584704,0.00949423,1,4653.39,1.00006,3250.52,462.298208323,100,0.948939
60.3288,7528.84082628,100,0.00326285,0.01,4640.72065457,99.6749157078,3.29441e-07,0.0106264,4640.72065457,1.05753,0.1,0.995198,99.8161127322,499.18,4640.72065457,0.00668213,1,4643.67,1.00184,3239.87,7528.84082628,100,0.665004
19.3225,386.559178425,100,7.5953e-05,0.01,4655.51138769,99.9924808942,7.58913e-09,0.0101911,4655.51138769,1.01952,0.1,1.00041,99.9946001108,500.0,4655.51138769,0.0096803,1,4655.58,1.00005,3252.64,386.559178425,100,0.968423
16.6544,281.393413462,100,3.51846e-05,0.01,4655.79810089,99.9965265615,3.52283e-09,0.0101994,4655.79810089,1.0193,0.1,0.99938,99.9978423584,500.0,4655.79810089,0.00983376,1,4655.84,1.00002,3253.21,281.393413462,100,0.982766
20.0519,410.50973711,100,0.000105004,0.01,4652.48565027,99.9895755163,1.04998e-08,0.010315,4652.48565027,1.03153,0.1,1.00003,99.9920732106,500.0,4652.48565027,0.0096289,1,4652.58,1.00008,3249.77,410.50973711,100,0.962915
20.1826,426.827533492,100,0.000146847,0.01,4654.10873824,99.9854684258,1.46676e-08,0.0102547,4654.10873824,1.02606,0.1,1.00058,99.9898086445,500.0,4654.10873824,0.00940726,1,4654.24,1.0001,3251.56,426.827533492,100,0.941274
17.2412,303.290198274,100,5.80622e-05,0.01,4655.85141341,99.9942564067,5.81172e-09,0.0101853,4655.85141341,1.01804,0.1,0.999526,99.9953868133,500.0,4655.85141341,0.00976301,1,4655.92,1.00005,3253.29,303.290198274,100,0.975838
20.904,445.918980708,100,7.00149e-05,0.01,4650.7576362,99.9930823854,6.98226e-09,0.0102175,4650.7576362,1.02316,0.1,1.00138,99.994159086,500.0,4650.7576362,0.00977033,1,4650.85,1.00006,3248.61,445.918980708,100,0.978377
19.0101,366.810382545,100,2.48769e-05,0.01,4655.59894842,99.9975341325,2.49095e-09,0.0101228,4655.59894842,1.01161,0.1,0.999344,99.9976158711,500.0,4655.59894842,0.00984712,1,4655.64,1.00002,3251.96,366.810382545,100,0.984066
21.2741,475.644378997,100,0.00018332,0.01,4653.64049774,99.9818643609,1.83073e-08,0.0102545,4653.64049774,1.02614,0.1,1.00067,99.9879374751,500.0,4653.64049774,0.00947436,1,4653.79,1.00012,3251.56,475.644378997,100,0.948075
21.3595,470.345057418,100,0.000125753,0.01,4650.04773902,99.9876058659,1.25626e-08,0.0101979,4650.04773902,1.02031,0.1,1.00051,99.9910481838,500.0,4650.04773902,0.00950784,1,4650.18,1.00009,3247.88,470.345057418,100,0.951267
17.3268,309.37355734,100,7.53514e-05,0.01,4657.20648226,99.9925547612,7.53385e-09,0.010208,4657.20648226,1.02089,0.1,1.00009,99.9949815408,500.0,4657.20648226,0.009569,1,4657.27,1.00005,3254.38,309.37355734,100,0.956981
17.3627,307.783665122,100,6.5921e-05,0.01,4653.80161533,99.9934391284,6.5996e-09,0.0101834,4653.80161533,1.01777,0.1,0.999432,99.9958874486,500.0,4653.80161533,0.00976788,1,4653.87,1.00004,3251.19,307.783665122,100,0.976232
53.0646,3932.05887696,100,0.0013972,0.01,4647.87297003,99.8602606735,1.41336e-07,0.0106968,4647.87297003,1.06355,0.1,0.994266,99.929311212,499.37,4647.87297003,0.00833515,1,4648.93,1.00071,3245.09,3932.05887696,100,0.828735
34.1221,1461.59257036,100,0.000455937,0.01,4650.67453434,99.9549438885,4.54873e-08,0.0103746,4650.67453434,1.03868,0.1,1.00117,99.9659654144,499.71,4650.67453434,0.00860742,1,4651.15,1.00034,3248.42,1461.59257036,100,0.861748
19.48,389.573358589,100,0.000107689,0.01,4651.95688595,99.9893182687,1.07795e-08,0.0102136,4651.95688595,1.02086,0.1,0.999509,99.9944332361,500.0,4651.95688595,0.00966446,1,4652.05,1.00006,3249.76,389.573358589,100,0.965971
19.2564,381.61409004,100,8.98247e-05,0.01,4654.3691647,99.9911134529,8.98023e-09,0.0103221,4654.3691647,1.03234,0.1,1.00012,99.9936942262,500.0,4654.3691647,0.0097491,1,4654.44,1.00006,3251.57,381.61409004,100,0.975031
20.3791,436.794534269,100,0.000173736,0.01,4652.60129258,99.9827420767,1.74479e-08,0.0102508,4652.60129258,1.0229,0.1,0.997868,99.9878898029,500.0,4652.60129258,0.00941253,1,4652.75,1.00012,3250.02,436.794534269,100,0.939246
18.5865,350.525623464,100,1.57109e-05,0.01,4652.58693955,99.9984251504,1.56989e-09,0.0100907,4652.58693955,1.00945,0.1,1.00038,99.9990582555,500.0,4652.58693955,0.00986183,1,4652.61,1.00001,3250.02,350.525623464,100,0.98656
19.2843,376.065133511,100,3.26855e-05,0.01,4652.64200187,99.9967566645,3.27041e-09,0.010123,4652.64200187,1.01201,0.1,0.999716,99.9976873933,500.0,4652.64200187,0.00980474,1,4652.68,1.00002,3249.52,376.065133511,100,0.980195
47.4897,5295.28323836,100,0.00264674,0.01,4643.20224775,99.7387655853,2.64562e-07,0.0105477,4643.20224775,1.055,0.1,1.00021,99.8281575923,499.32,4643.20224775,0.00610486,1,4646.09,1.00172,3242.13,5295.28323836,100,0.610615
18.7606,364.16009564,100,0.000107022,0.01,4651.54212816,99.9893740505,1.06926e-08,0.0102592,4651.54212816,1.02638,0.1,1.00045,99.9930982585,500.0,4651.54212816,0.00958906,1,4651.63,1.00007,3249.21,364.16009564,100,0.959336
101.594,12973.7002383,100,0.000906288,0.01,4641.34398919,99.9104540183,9.05187e-08,0.0107664,4641.34398919,1.0773,0.1,1.00061,99.913326588,498.81,4641.34398919,0.00891827,1,4642.61,1.00087,3239.4,12973.7002383,100,0.892369
17.1871,300.975797064,100,8.30068e-05,0.01,4653.25755932,99.9917292025,8.31812e-09,0.0101795,4653.25755932,1.01688,0.1,0.998951,99.9942067642,500.0,4653.25755932,0.00970646,1,4653.33,1.00006,3250.38,300.975797064,100,0.969628
21.0397,452.382979943,100,0.000105889,0.01,4651.00449936,99.9894810472,1.06173e-08,0.0102874,4651.00449936,1.02736,0.1,0.998659,99.9921089678,500.0,4651.00449936,0.00967949,1,4651.1,1.00008,3247.55,452.382979943,100,0.966651
19.2757,379.480652733,100,7.88342e-05,0.01,4653.37471527,99.9921611409,7.89903e-09,0.0101403,4653.37471527,1.01303,0.1,0.999012,99.9941710055,500.0,4653.37471527,0.00974971,1,4653.45,1.00006,3251.09,379.480652733,100,0.974007
15.4644,243.365793356,100,5.13739e-05,0.01,4657.1628444,99.9949100926,5.14e-09,0.0101507,4657.1628444,1.01481,0.1,0.999745,99.9957801692,500.0,4657.1628444,0.0097692,1,4657.21,1.00004,3254.34,243.365793356,100,0.976672
23.2747,652.334995247,100,0.000882066,0.01,4649.97790109,99.9123312283,8.86606e-08,0.0103661,4649.97790109,1.03395,0.1,0.997436,99.9653459518,500.0,4649.97790109,0.00831875,1,4650.48,1.00035,3247.35,652.334995247,100,0.829743
22.7604,527.269628688,100,5.6484e-05,0.01,4650.59490738,99.9943885793,5.64888e-09,0.0101517,4650.59490738,1.01513,0.1,0.999958,99.9949338619,500.0,4650.59490738,0.00972049,1,4650.67,1.00005,3247.28,527.269628688,100,0.972008
17.8784,327.650632566,100,5.10743e-05,0.01,4655.1399844,99.9949178382,5.10214e-09,0.0101824,4655.1399844,1.01877,0.1,1.00052,99.9964119291,500.0,4655.1399844,0.00974252,1,4655.2,1.00004,3252.55,327.650632566,100,0.974757
17.565,314.65399308,100,3.85863e-05,0.01,4656.17233852,99.9962008136,3.85835e-09,0.0101964,4656.17233852,1.01968,0.1,1.00004,99.9972582615,500.0,4656.17233852,0.00979735,1,4656.23,1.00003,3253.13,314.65399308,100,0.979772
18.4562,346.236769931,100,6.76125e-05,0.01,4652.71659174,99.9932674355,6.77653e-09,0.0101597,4652.71659174,1.01482,0.1,0.998872,99.9944093969,500.0,4652.71659174,0.0097249,1,4652.79,1.00006,3250.2,346.236769931,100,0.971393
