MinVanillaIw,VarVanillaIw,AvgNormIw,VarNormIw,VarDiscRet,AvgEpLen,MaxVanillaIw,SamplesThisIter,Bound,BatchSize,ESSRenyi,VanillaAvgRet,EpsThisIter,VarJ,AvgVanillaIw,J,AvgRet,MinNormIw,VarRet,delta,MaxNormIw,AvgDiscRet,IterType,renyi2,ESSClassic
0.000749891,0.069558,5.44662e-05,1.9782e-10,452750.39346,490.196078431,1.81056,50000,4588.05,100,nan,4901.07205793,102,3529.99,1.02133,895286.0,4901.07205793,3.99908e-08,452750.39346,0.6,9.65549e-05,4901.07205793,1,nan,0.98519194821
1.68624e-11,0.491333,4.78927e-05,1.04087e-09,2942436.04846,431.034482759,7.86891,50000,4584.51,100,nan,4308.36239996,116,11516.0,1.04054,864341.0,4308.36239996,7.76121e-16,2942436.04846,0.6,0.000362181,4308.36239996,1,nan,1.94661563176
0.988976,2.18896e-07,5.55556e-05,6.7561e-16,0.00295236038684,500.0,1.00458,50000,4591.12,100,nan,4999.31136936,100,0.725177,0.999996,899876.0,4999.31136936,5.49433e-05,0.00295236038684,0.6,5.58102e-05,4999.31136936,1,nan,0.555717885212
2.15111e-16,0.517915,4.74834e-05,1.18859e-09,2780489.47955,427.35042735,7.43512,50000,4578.77,100,nan,4271.40756886,117,10659.5,0.991184,865138.0,4271.40756886,1.0305e-20,2780489.47955,0.6,0.000356184,4271.40756886,1,nan,2.40016473146
4.05814e-07,0.154246,5.34188e-05,4.19817e-10,929264.954167,480.769230769,2.82071,50000,4590.05,100,nan,4806.59302165,104,5276.77,1.02393,891368.0,4806.59302165,2.11714e-11,929264.954167,0.6,0.000147157,4806.59302165,1,nan,1.07525117887
7.30286e-30,0.422973,4.78927e-05,9.68978e-10,2989764.45379,431.034482759,4.80193,50000,4587.74,100,nan,4308.37992902,116,11799.9,1.00062,863745.0,4308.37992902,3.49537e-34,2989764.45379,0.6,0.000229835,4308.37992902,1,nan,1.73808816237
3.9618e-11,0.28402,5.09684e-05,7.10345e-10,1676621.18167,458.71559633,3.95069,50000,4585.35,100,nan,4585.69373179,109,8156.61,1.01916,879203.0,4585.69373179,1.98131e-15,1676621.18167,0.6,0.000197575,4585.69373179,1,nan,1.7544529374
4.89764e-14,0.455162,4.74834e-05,1.05824e-09,2608450.54339,427.35042735,6.56612,50000,4578.9,100,nan,4271.46370294,117,11054.1,0.984765,861284.0,4271.46370294,2.36154e-18,2608450.54339,0.6,0.000316605,4271.46370294,1,nan,1.54144379574
0.00264521,0.0843106,5.44662e-05,2.35127e-10,283604.34198,490.196078431,2.24457,50000,4586.67,100,nan,4901.07025468,102,3104.14,1.03138,894437.0,4901.07025468,1.39691e-07,283604.34198,0.6,0.000118534,4901.07025468,1,nan,0.915329678511
3.50241e-07,0.268728,5.09684e-05,6.39012e-10,1689800.90702,458.71559633,4.29116,50000,4585.87,100,nan,4585.70520358,109,8471.76,1.04521,878473.0,4585.70520358,1.70791e-11,1689800.90702,0.6,0.000209254,4585.70520358,1,nan,1.46087567358
2.79591e-07,0.18144,5.19211e-05,5.09161e-10,1506513.32898,467.289719626,3.57571,50000,4586.87,100,nan,4671.59812796,107,8055.37,0.980127,882481.0,4671.59812796,1.4811e-11,1506513.32898,0.6,0.000189419,4671.59812796,1,nan,1.28319548154
5.10378e-06,0.0974509,5.29101e-05,2.88079e-10,1144158.82799,476.19047619,2.80341,50000,4590.4,100,nan,4760.79293915,105,7346.93,0.973139,886686.0,4760.79293915,2.77495e-10,1144158.82799,0.6,0.000152423,4760.79293915,1,nan,0.892399862765
0.000630582,0.120551,5.29101e-05,3.61833e-10,1144159.13395,476.19047619,2.47881,50000,4590.37,100,nan,4760.79383923,105,6429.78,0.96576,888899.0,4760.79383923,3.4547e-08,1144159.13395,0.6,0.000135804,4760.79383923,1,nan,0.926090417286
0.00134967,0.0688994,5.44662e-05,2.02685e-10,483204.082594,490.196078431,2.46442,50000,4590.61,100,nan,4901.08948875,102,3622.01,1.00421,895421.0,4901.08948875,7.32032e-08,483204.082594,0.6,0.000133665,4901.08948875,1,nan,1.25559205305
7.99069e-08,0.18575,5.19211e-05,5.09647e-10,1542089.87709,467.289719626,3.44237,50000,4589.93,100,nan,4671.60370645,107,7854.04,0.991227,883912.0,4671.60370645,4.18557e-12,1542089.87709,0.6,0.000180313,4671.60370645,1,nan,1.19606111843
3.85393e-16,0.271131,5.09684e-05,7.0214e-10,1908287.72383,458.71559633,4.30202,50000,4589.53,100,nan,4585.71403752,109,8067.66,1.00156,882040.0,4585.71403752,1.96122e-20,1908287.72383,0.6,0.000218925,4585.71403752,1,nan,1.55363414909
4.50376e-07,0.211302,5.09684e-05,5.58966e-10,1906440.34348,458.71559633,3.93397,50000,4589.36,100,nan,4585.69654417,109,9224.85,0.990969,877950.0,4585.69654417,2.31642e-11,1906440.34348,0.6,0.000202335,4585.69654417,1,nan,1.26681370867
3.63362e-09,0.190359,5.19211e-05,5.29242e-10,1537401.73884,467.289719626,3.43424,50000,4589.46,100,nan,4671.60312387,107,6925.92,0.984698,886189.0,4671.60312387,1.91593e-13,1537401.73884,0.6,0.00018108,4671.60312387,1,nan,1.31418011269
1.01299e-09,0.117475,5.29101e-05,3.49498e-10,1144153.72211,476.19047619,2.63649,50000,4590.45,100,nan,4760.78245381,105,6425.15,0.970039,889142.0,4760.78245381,5.52526e-14,1144153.72211,0.6,0.000143805,4760.78245381,1,nan,0.926197343508
0.000394212,0.134491,5.34188e-05,3.63667e-10,929289.176151,480.769230769,2.82547,50000,4590.1,100,nan,4806.65683867,104,5787.05,1.02728,890272.0,4806.65683867,2.04992e-08,929289.176151,0.6,0.000146925,4806.65683867,1,nan,1.21301562444
8.19204e-12,0.291827,5.09684e-05,7.10138e-10,1681278.9697,458.71559633,4.84409,50000,4585.79,100,nan,4585.71697711,109,8570.32,1.03322,877984.0,4585.71697711,4.04111e-16,1681278.9697,0.6,0.000238958,4585.71697711,1,nan,1.36320914307
8.12807e-08,0.324959,5.14403e-05,7.20004e-10,1564990.48584,462.962962963,3.50999,50000,4586.05,100,nan,4628.22509899,108,7700.89,1.09282,881416.0,4628.22509899,3.82596e-12,1564990.48584,0.6,0.000165219,4628.22509899,1,nan,1.71258746942
1.36241e-11,0.31478,4.87329e-05,7.84111e-10,2712991.89668,438.596491228,4.40416,50000,4588.41,100,nan,4384.15263889,114,11586.6,0.976422,865688.0,4384.15263889,6.79973e-16,2712991.89668,0.6,0.00021981,4384.15263889,1,nan,1.31811440875
0.995068,6.07023e-08,5.55555e-05,1.87352e-16,0.0011456847115,500.0,1.00454,50000,4591.13,100,nan,4999.32803783,100,0.452073,1.0,899879.0,4999.32803783,5.52815e-05,0.0011456847115,0.6,5.58078e-05,4999.32803783,1,nan,0.555660691767
7.21024e-10,0.270954,5.05051e-05,7.66637e-10,1531996.74493,454.545454545,5.3211,50000,4580.0,100,nan,4543.93191267,110,7914.96,0.949484,877217.0,4543.93191267,3.83528e-14,1531996.74493,0.6,0.000283041,4543.93191267,1,nan,1.25077158058
2.99567e-06,0.195622,5.19211e-05,5.4202e-10,1535541.00552,467.289719626,3.24822,50000,4589.38,100,nan,4671.62543184,107,7386.35,0.986382,885232.0,4671.62543184,1.57686e-10,1535541.00552,0.6,0.00017098,4671.62543184,1,nan,1.09237171589
4.54391e-05,0.119052,5.29101e-05,3.44824e-10,1144154.05718,476.19047619,2.49733,50000,4590.49,100,nan,4760.78325121,105,6473.84,0.983121,888926.0,4760.78325121,2.44546e-09,1144154.05718,0.6,0.000134402,4760.78325121,1,nan,0.86384806002
1.73705e-10,0.337974,5.05051e-05,9.00188e-10,1513777.07262,454.545454545,5.3381,50000,4580.16,100,nan,4543.94028647,110,7451.22,0.978611,879034.0,4543.94028647,8.96472e-15,1513777.07262,0.6,0.000275494,4543.94028647,1,nan,1.28932436656
0.00236246,0.0626921,5.44662e-05,1.8018e-10,485178.527703,490.196078431,2.11965,50000,4590.73,100,nan,4901.12209638,102,3889.71,1.01597,895341.0,4901.12209638,1.26652e-07,485178.527703,0.6,0.000113634,4901.12209638,1,nan,0.876244738015
1.94708e-13,0.508411,4.7081e-05,9.86083e-10,3243611.99373,423.728813559,7.53806,50000,4587.05,100,nan,4235.17930679,118,12974.6,1.06905,855790.0,4235.17930679,8.57497e-18,3243611.99373,0.6,0.000331978,4235.17930679,1,nan,1.80366756844
0.00024956,0.122754,5.34188e-05,3.47726e-10,929292.835194,480.769230769,2.56694,50000,4590.1,100,nan,4806.66515722,104,6000.24,1.00367,889728.0,4806.66515722,1.32824e-08,929292.835194,0.6,0.000136621,4806.66515722,1,nan,1.22217949834
0.999382,1.36768e-09,5.55556e-05,4.22179e-18,0.00196735454022,500.0,1.00038,50000,4591.13,100,nan,4999.32909076,100,0.592708,1.0,899879.0,4999.32909076,5.55212e-05,0.00196735454022,0.6,5.55767e-05,4999.32909076,1,nan,0.555601469755
8.95076e-11,0.259276,4.96032e-05,6.38394e-10,2406877.08641,446.428571429,5.01474,50000,4588.79,100,nan,4462.61943518,112,11124.0,0.999646,868794.0,4462.61943518,4.44143e-15,2406877.08641,0.6,0.000248835,4462.61943518,1,nan,1.68009811831
2.53247e-10,0.363548,4.96032e-05,9.35608e-10,1849891.94987,446.428571429,5.45777,50000,4579.46,100,nan,4462.60872206,112,9191.86,0.977785,870999.0,4462.60872206,1.28473e-14,1849891.94987,0.6,0.000276873,4462.60872206,1,nan,1.65754625984
0.987619,5.42129e-07,5.55556e-05,1.67328e-15,0.00635294276211,500.0,1.01086,50000,4591.11,100,nan,4999.30567812,100,1.0635,0.999987,899875.0,4999.30567812,5.48684e-05,0.00635294276211,0.6,5.61597e-05,4999.30567812,1,nan,0.556272917259
9.80622e-06,0.12089,5.29101e-05,3.58672e-10,1043351.6295,476.19047619,2.71857,50000,4582.48,100,nan,4760.78190499,105,6451.03,0.97137,887497.0,4760.78190499,5.3414e-10,1043351.6295,0.6,0.000148079,4760.78190499,1,nan,0.887792726261
1.00747e-07,0.193617,5.19211e-05,5.54875e-10,1538340.22519,467.289719626,3.3248,50000,4589.72,100,nan,4671.60377444,107,7511.56,0.969879,884758.0,4671.60377444,5.39336e-12,1538340.22519,0.6,0.000177988,4671.60377444,1,nan,1.13986473524
1.89757e-05,0.120536,5.29101e-05,3.45903e-10,1139379.60322,476.19047619,3.3832,50000,4589.97,100,nan,4760.79289343,105,6557.1,0.987687,888878.0,4760.79289343,1.01652e-09,1139379.60322,0.6,0.000181237,4760.79289343,1,nan,1.56501812595
1.80099e-09,0.247575,5.0505e-05,6.8764e-10,1802356.69367,454.545454545,3.77546,50000,4580.08,100,nan,4543.91484449,110,9155.19,0.958314,874617.0,4543.91484449,9.49157e-14,1802356.69367,0.6,0.000198974,4543.91484449,1,nan,1.05640910762
0.000198081,0.0582239,5.44662e-05,1.76689e-10,483207.805935,490.196078431,1.88792,50000,4590.55,100,nan,4901.10833027,102,4075.44,0.988721,894854.0,4901.10833027,1.09118e-08,483207.805935,0.6,0.000104001,4901.10833027,1,nan,0.861249907781
1.07931e-05,0.117236,5.29101e-05,3.39461e-10,1139378.26008,476.19047619,2.48734,50000,4589.91,100,nan,4760.78816929,105,6699.54,0.983273,888492.0,4760.78816929,5.80776e-10,1139378.26008,0.6,0.000133844,4760.78816929,1,nan,0.98760503896
0.98789,3.14569e-07,5.55556e-05,9.70896e-16,0.0017790243319,500.0,1.00783,50000,4591.14,100,nan,4999.33446605,100,0.563424,0.999998,899880.0,4999.33446605,5.48829e-05,0.0017790243319,0.6,5.59906e-05,4999.33446605,1,nan,0.555888706471
0.000355369,0.0753976,5.44662e-05,2.23224e-10,485169.371133,490.196078431,2.15799,50000,4590.69,100,nan,4901.07564959,102,3520.27,1.001,895623.0,4901.07564959,1.93362e-08,485169.371133,0.6,0.00011742,4901.07564959,1,nan,0.952823094341
5.02577e-22,0.86551,4.51671e-05,1.4933e-09,3201297.20401,406.504065041,13.2943,50000,4573.1,100,nan,4062.60328268,123,12104.2,1.08739,853008.0,4062.60328268,2.08757e-26,3201297.20401,0.6,0.00055221,4062.60328268,1,nan,2.20859866474
1.08065e-17,0.599768,4.83092e-05,1.11835e-09,2651907.00244,434.782608696,6.51769,50000,4583.9,100,nan,4345.93093808,115,11134.9,1.11875,865063.0,4345.93093808,4.66641e-22,2651907.00244,0.6,0.000281444,4345.93093808,1,nan,2.05073361463
0.00250979,0.0633545,5.44662e-05,1.86839e-10,483207.598681,490.196078431,1.96986,50000,4590.52,100,nan,4901.10988669,102,3822.58,1.00296,895250.0,4901.10988669,1.36296e-07,483207.598681,0.6,0.000106974,4901.10988669,1,nan,0.867839196978
9.29584e-10,0.242454,5.05051e-05,6.82581e-10,1681182.63208,454.545454545,3.91982,50000,4580.03,100,nan,4543.95253691,110,8437.3,0.951858,876896.0,4543.95253691,4.93232e-14,1681182.63208,0.6,0.000207983,4543.95253691,1,nan,1.47334153252
1.85281e-07,0.193757,5.19211e-05,5.34815e-10,1511211.67439,467.289719626,3.51885,50000,4587.57,100,nan,4671.61747423,107,7539.73,0.988258,884106.0,4671.61747423,9.73429e-12,1511211.67439,0.6,0.000184873,4671.61747423,1,nan,1.10851811119
3.95852e-05,0.114685,5.29101e-05,3.42387e-10,1139378.72631,476.19047619,2.6377,50000,4589.95,100,nan,4760.78852105,105,6464.05,0.968353,888976.0,4760.78852105,2.16291e-09,1139378.72631,0.6,0.000144122,4760.78852105,1,nan,0.957705315443
2.05255e-05,0.17229,5.19211e-05,4.97867e-10,1542089.84154,467.289719626,2.98613,50000,4590.21,100,nan,4671.60384162,107,7964.38,0.965867,883632.0,4671.60384162,1.10337e-09,1542089.84154,0.6,0.000160522,4671.60384162,1,nan,1.25300126817
1.6401e-10,0.213291,5.09684e-05,5.6973e-10,1910124.96722,458.71559633,4.22914,50000,4589.6,100,nan,4585.71421486,109,9740.1,0.986172,875963.0,4585.71421486,8.47656e-15,1910124.96722,0.6,0.000218575,4585.71421486,1,nan,1.36954547847
0.9828,3.91506e-07,5.55556e-05,1.20837e-15,0.00274463305894,500.0,1.0067,50000,4591.13,100,nan,4999.32558328,100,0.698996,0.999992,899879.0,4999.32558328,5.46004e-05,0.00274463305894,0.6,5.59281e-05,4999.32558328,1,nan,0.555929036132
0.991756,1.98002e-07,5.55555e-05,6.11117e-16,0.0025622046809,500.0,1.00608,50000,4591.13,100,nan,4999.32811439,100,0.675516,1.0,899879.0,4999.32811439,5.50975e-05,0.0025622046809,0.6,5.58935e-05,4999.32811439,1,nan,0.555874395464
4.41914e-05,0.134481,5.34188e-05,3.66882e-10,931212.373243,480.769230769,2.43099,50000,4590.24,100,nan,4806.65722768,104,5563.94,1.02273,891057.0,4806.65722768,2.30818e-09,931212.373243,0.6,0.000126974,4806.65722768,1,nan,1.11655546569
0.999519,1.84872e-10,5.55555e-05,5.7077e-19,0.00204550728515,500.0,1.00022,50000,4591.13,100,nan,4999.32670919,100,0.604135,1.0,899879.0,4999.32670919,5.55289e-05,0.00204550728515,0.6,5.55679e-05,4999.32670919,1,nan,0.555564040074
0.00185146,0.0593384,5.44662e-05,1.69798e-10,485171.84408,490.196078431,2.22231,50000,4590.75,100,nan,4901.08830006,102,4134.24,1.01819,894879.0,4901.08830006,9.90407e-08,485171.84408,0.6,0.000118878,4901.08830006,1,nan,1.0894251605
2.9999e-09,0.183575,5.19211e-05,5.06264e-10,1537403.03967,467.289719626,3.32973,50000,4589.74,100,nan,4671.60511285,107,7764.74,0.988693,884013.0,4671.60511285,1.5754e-13,1537403.03967,0.6,0.00017486,4671.60511285,1,nan,1.15149031937
4.37101e-25,0.395325,4.62963e-05,9.61605e-10,3493580.21712,416.666666667,5.91131,50000,4587.83,100,nan,4164.44459349,120,12639.1,0.938696,857557.0,4164.44459349,2.15577e-29,3493580.21712,0.6,0.000291545,4164.44459349,1,nan,1.39163218478
0.991318,2.14089e-07,5.55555e-05,6.6077e-16,0.00230125568114,500.0,1.00738,50000,4591.12,100,nan,4999.31332544,100,0.640045,0.999999,899876.0,4999.31332544,5.50733e-05,0.00230125568114,0.6,5.59657e-05,4999.31332544,1,nan,0.555905967957
1.69727e-05,0.13287,5.34188e-05,3.6788e-10,929291.306845,480.769230769,2.76654,50000,4590.16,100,nan,4806.6615209,104,5717.33,1.01521,890411.0,4806.6615209,8.93082e-10,929291.306845,0.6,0.000145571,4806.6615209,1,nan,1.09115408303
0.000131103,0.0649467,5.44662e-05,1.91945e-10,485173.03846,490.196078431,2.04054,50000,4590.81,100,nan,4901.09441456,102,3626.64,1.00188,895513.0,4901.09441456,7.12729e-09,485173.03846,0.6,0.000110932,4901.09441456,1,nan,0.789064940075
0.990161,2.7343e-07,5.55556e-05,8.43908e-16,0.00235813792628,500.0,1.00964,50000,4591.14,100,nan,4999.33298924,100,0.649204,1.00001,899880.0,4999.33298924,5.50086e-05,0.00235813792628,0.6,5.60906e-05,4999.33298924,1,nan,0.555971689546
3.61688e-07,0.172352,5.19211e-05,4.76973e-10,1542097.32997,467.289719626,3.44546,50000,4590.07,100,nan,4671.61499052,107,7947.25,0.986974,883690.0,4671.61499052,1.90271e-11,1542097.32997,0.6,0.000181253,4671.61499052,1,nan,1.10880034043
3.81011e-06,0.163297,5.29101e-05,5.16599e-10,611194.157774,476.19047619,2.60579,50000,4580.15,100,nan,4760.77974381,105,4899.65,0.940699,887655.0,4760.77974381,2.14302e-10,611194.157774,0.6,0.000146564,4760.77974381,1,nan,1.03522224808
6.14708e-05,0.13965,5.34188e-05,3.8448e-10,931211.701507,480.769230769,2.69185,50000,4590.12,100,nan,4806.65534545,104,5632.46,1.01807,890871.0,4806.65534545,3.22541e-09,931211.701507,0.6,0.000141243,4806.65534545,1,nan,1.25427376348
4.44661e-05,0.123296,5.34188e-05,3.44035e-10,901418.254072,480.769230769,2.63087,50000,4587.94,100,nan,4806.66617828,104,5890.43,1.01127,889605.0,4806.66617828,2.34885e-09,901418.254072,0.6,0.000138972,4806.66617828,1,nan,1.26525132531
0.0016467,0.0706742,5.44662e-05,2.02459e-10,485175.5248,490.196078431,2.30426,50000,4590.77,100,nan,4901.10684268,102,3661.7,1.01763,895415.0,4901.10684268,8.8136e-08,485175.5248,0.6,0.00012333,4901.10684268,1,nan,1.03221696119
0.987603,2.73951e-07,5.55556e-05,8.4553e-16,0.00175148866306,500.0,1.00756,50000,4591.14,100,nan,4999.33512766,100,0.559381,0.999999,899880.0,4999.33512766,5.48669e-05,0.00175148866306,0.6,5.59755e-05,4999.33512766,1,nan,0.555819902938
0.00179754,0.0692543,5.44662e-05,2.03453e-10,471562.419689,490.196078431,1.90494,50000,4589.52,100,nan,4901.11346159,102,3531.5,1.00489,895366.0,4901.11346159,9.74289e-08,471562.419689,0.6,0.00010325,4901.11346159,1,nan,0.835632707978
1.84881e-08,0.263709,4.96032e-05,6.9905e-10,2405083.24228,446.428571429,4.10555,50000,4588.65,100,nan,4462.61720393,112,10463.9,0.963424,871652.0,4462.61720393,9.51884e-13,2405083.24228,0.6,0.00021138,4462.61720393,1,nan,1.39975444643
2.54925e-18,0.510445,4.66853e-05,1.02901e-09,3198567.28347,420.168067227,6.79622,50000,4584.0,100,nan,4199.50991174,119,12577.5,1.03979,856419.0,4199.50991174,1.14458e-22,3198567.28347,0.6,0.000305142,4199.50991174,1,nan,1.91677639009
3.08077e-14,0.372113,4.87329e-05,8.94482e-10,2708612.1758,438.596491228,5.56251,50000,4588.62,100,nan,4384.16014734,114,10847.7,0.993973,868858.0,4384.16014734,1.51045e-18,2708612.1758,0.6,0.000272721,4384.16014734,1,nan,2.21147420272
0.000743258,0.0687855,5.44662e-05,1.98083e-10,485175.809746,490.196078431,2.30254,50000,4590.85,100,nan,4901.10836604,102,3656.98,1.01497,895469.0,4901.10836604,3.98854e-08,485175.809746,0.6,0.000123561,4901.10836604,1,nan,1.24035237692
6.67014e-06,0.175651,5.19211e-05,4.75802e-10,1542088.1509,467.289719626,3.49869,50000,4590.1,100,nan,4671.60126827,107,8284.26,0.9976,882503.0,4671.60126827,3.47154e-10,1542088.1509,0.6,0.000182093,4671.60126827,1,nan,0.99608567663
0.000397448,0.100656,5.29101e-05,3.02177e-10,1144157.79931,476.19047619,3.1961,50000,4590.53,100,nan,4760.79092172,105,7115.65,0.965667,887371.0,4760.79092172,2.17767e-08,1144157.79931,0.6,0.000175118,4760.79092172,1,nan,1.08041246258
9.60725e-07,0.107567,5.291e-05,3.17305e-10,1144155.11901,476.19047619,2.99121,50000,4590.51,100,nan,4760.78544536,105,6970.16,0.974179,887779.0,4760.78544536,5.21794e-11,1144155.11901,0.6,0.00016246,4760.78544536,1,nan,0.976937669598
7.29661e-11,0.209846,5.05051e-05,6.07651e-10,2083687.29594,454.545454545,4.9772,50000,4589.6,100,nan,4543.92720103,110,9284.89,0.938551,877815.0,4543.92720103,3.92643e-15,2083687.29594,0.6,0.000267832,4543.92720103,1,nan,1.31925092299
1.48811e-05,0.281137,5.19211e-05,7.39373e-10,725954.179109,467.289719626,3.67659,50000,4575.53,100,nan,4671.60017476,107,5710.65,1.01244,881913.0,4671.60017476,7.63147e-10,725954.179109,0.6,0.000188546,4671.60017476,1,nan,1.2978397443
0.00012026,0.116247,5.29101e-05,3.48132e-10,1144154.10384,476.19047619,2.87359,50000,4590.46,100,nan,4760.78336801,105,6328.72,0.966844,889452.0,4760.78336801,6.58115e-09,1144154.10384,0.6,0.000157256,4760.78336801,1,nan,0.962191873716
1.05752e-08,0.396317,5.09684e-05,9.83485e-10,1202452.46138,458.71559633,5.16815,50000,4575.22,100,nan,4585.71234392,109,6711.91,1.02315,879816.0,4585.71234392,5.26809e-13,1202452.46138,0.6,0.000257453,4585.71234392,1,nan,1.84775608931
4.38669e-05,0.0653709,5.44662e-05,1.89562e-10,483207.960847,490.196078431,1.97753,50000,4590.52,100,nan,4901.11103362,102,3831.82,1.01145,895337.0,4901.11103362,2.36222e-09,483207.960847,0.6,0.000106489,4901.11103362,1,nan,0.877508766453
3.13013e-08,0.2559,5.09684e-05,6.76125e-10,1903694.28443,458.71559633,8.71188,50000,4589.04,100,nan,4585.7238801,109,8981.62,0.991567,878414.0,4585.7238801,1.60895e-12,1903694.28443,0.6,0.000447807,4585.7238801,1,nan,1.48336050468
6.11844e-05,0.134484,5.34188e-05,3.80409e-10,933143.163351,480.769230769,2.53865,50000,4590.12,100,nan,4806.67005255,104,5406.45,1.00439,891364.0,4806.67005255,3.2541e-09,933143.163351,0.6,0.000135019,4806.67005255,1,nan,1.02245818517
0.981422,1.11443e-06,5.55556e-05,3.43936e-15,0.0652588501872,500.0,1.0124,50000,4591.09,100,nan,4999.28756214,100,3.40272,1.00003,899872.0,4999.28756214,5.45216e-05,0.0652588501872,0.6,5.62425e-05,4999.28756214,1,nan,0.556279738198
2.16255e-11,0.346473,5.14403e-05,7.77317e-10,1591978.76143,462.962962963,4.18199,50000,4586.24,100,nan,4628.25620561,108,7959.38,1.08602,880998.0,4628.25620561,1.02431e-15,1591978.76143,0.6,0.000198083,4628.25620561,1,nan,1.78189115771
0.00225101,0.0690965,5.44662e-05,2.04086e-10,485174.943449,490.196078431,2.24707,50000,4590.7,100,nan,4901.10400031,102,3733.59,1.00219,895508.0,4901.10400031,1.22337e-07,485174.943449,0.6,0.000122122,4901.10400031,1,nan,0.994844205529
3.03591e-06,0.0991888,5.29101e-05,2.91997e-10,1144156.48699,476.19047619,2.45362,50000,4590.55,100,nan,4760.78820849,105,6967.24,0.975169,887756.0,4760.78820849,1.64721e-10,1144156.48699,0.6,0.000133127,4760.78820849,1,nan,1.05060953519
3.68151e-19,0.502612,4.74834e-05,1.19002e-09,2618641.60862,427.35042735,9.11508,50000,4579.37,100,nan,4271.47373873,117,10755.4,0.975846,863136.0,4271.47373873,1.79137e-23,2618641.60862,0.6,0.000443528,4271.47373873,1,nan,1.81101907211
2.33366e-06,0.151862,5.19211e-05,4.17303e-10,1542096.88103,467.289719626,2.96867,50000,4590.23,100,nan,4671.61427417,107,8566.79,0.990472,881781.0,4671.61427417,1.22332e-10,1542096.88103,0.6,0.00015562,4671.61427417,1,nan,1.17967515304
2.60127e-16,0.369844,4.96032e-05,9.11374e-10,1887576.0321,446.428571429,4.49666,50000,4579.43,100,nan,4462.61762643,112,8656.26,0.999242,873724.0,4462.61762643,1.29129e-20,1887576.0321,0.6,0.000223218,4462.61762643,1,nan,1.60968116
3.62356e-06,0.219891,5.09684e-05,5.73904e-10,1894586.48448,458.71559633,3.20366,50000,4587.95,100,nan,4585.6993459,109,9640.15,0.997665,876078.0,4585.6993459,1.85119e-10,1894586.48448,0.6,0.000163668,4585.6993459,1,nan,1.2229394635
1.20516e-09,0.259034,4.96032e-05,6.98121e-10,2406872.12212,446.428571429,4.65533,50000,4588.86,100,nan,4462.61499648,112,10805.5,0.955482,870047.0,4462.61499648,6.2565e-14,2406872.12212,0.6,0.000241678,4462.61499648,1,nan,1.62594585455
2.41525e-21,0.552836,4.83092e-05,1.09029e-09,2780684.01961,434.782608696,5.16714,50000,4585.43,100,nan,4345.93784026,115,10980.5,1.08782,867699.0,4345.93784026,1.07259e-25,2780684.01961,0.6,0.000229469,4345.93784026,1,nan,1.6912082982
3.97892e-17,0.460953,4.7081e-05,9.2585e-10,3246991.14132,423.728813559,6.73319,50000,4587.56,100,nan,4235.20261055,118,13387.7,1.05052,854138.0,4235.20261055,1.78323e-21,3246991.14132,0.6,0.000301761,4235.20261055,1,nan,1.86251095316
1.85428e-07,0.402588,5.05051e-05,8.37917e-10,1917267.94897,454.545454545,3.68751,50000,4585.66,100,nan,4543.93190351,110,9404.04,1.10704,874849.0,4543.93190351,8.45952e-12,1917267.94897,0.6,0.00016823,4543.93190351,1,nan,1.92077543027
1.948e-14,0.2328,5.09684e-05,6.02834e-10,1901835.46288,458.71559633,5.32175,50000,4588.73,100,nan,4585.6914691,109,9345.61,1.0016,877425.0,4585.6914691,9.91279e-19,1901835.46288,0.6,0.000270808,4585.6914691,1,nan,1.20291040695
8.54093e-12,0.323705,4.83092e-05,8.07545e-10,2778229.21682,434.782608696,5.72261,50000,4582.16,100,nan,4345.93299716,115,11509.2,0.96721,864418.0,4345.93299716,4.26593e-16,2778229.21682,0.6,0.000285827,4345.93299716,1,nan,1.33988619106
0.989481,2.72502e-07,5.55556e-05,8.41065e-16,0.00319830108168,500.0,1.00831,50000,4591.11,100,nan,4999.30958238,100,0.755751,0.999995,899876.0,4999.30958238,5.49715e-05,0.00319830108168,0.6,5.60176e-05,4999.30958238,1,nan,0.555823608022
0.00172978,0.0672771,5.44662e-05,1.97267e-10,483206.279485,490.196078431,2.05351,50000,4590.55,100,nan,4901.10141261,102,3495.24,1.00585,895756.0,4901.10141261,9.36665e-08,483206.279485,0.6,0.000111196,4901.10141261,1,nan,0.924512837235
0.000423463,0.109764,5.29101e-05,3.45636e-10,1139356.41118,476.19047619,2.72306,50000,4590.01,100,nan,4760.74281032,105,6585.32,0.942887,888529.0,4760.74281032,2.37626e-08,1139356.41118,0.6,0.000152804,4760.74281032,1,nan,1.07260701522
0.989134,2.02794e-07,5.55555e-05,6.2591e-16,0.00413832062228,500.0,1.00611,50000,4591.13,100,nan,4999.32919847,100,0.859527,0.999998,899879.0,4999.32919847,5.4952e-05,0.00413832062228,0.6,5.58949e-05,4999.32919847,1,nan,0.555764147174
4.51797e-08,0.164695,5.19211e-05,4.62755e-10,1535522.58116,467.289719626,4.39792,50000,4589.45,100,nan,4671.59870505,107,8494.92,0.97951,881703.0,4671.59870505,2.39485e-12,1535522.58116,0.6,0.000233122,4671.59870505,1,nan,1.21598444854
