EpisodesSoFar,InitialReturnMax,TimeElapsed,MinIWNorm,MinIW,ESSClassic,EpRewMean,StdIWNorm,EmpiricalD2,Bound,EpThisIter,TimestepsSoFar,MaxIWNorm,MaxIW,J_sample_variance,Iteration,ESSRenyi,InitialBound,MeanIWNorm,InitialReturnMin,Weights,InitialReturnStd,EpLenMean,ReturnMeanIW,InitialReturnMean,MeanIW,StdIW
40000,18.565084,29714.06015944481,0.0020158046,0.20158048,63.931793,-18.79207699395166,0.007875967,1.4503163,-0.5604428,100,16630833,0.05307855,5.307855,167.98082,400,68.95048,-1.2606875,0.01048576,-37.820587,[-0.644 -0.304 -0.01  -0.298 -0.483],9.779519,475.24,0.95779014,-1.0681152e-06,1.0485761,0.78759664
40100,20.304152,29777.68026661873,3.0935992e-06,0.00030935992,2.15306,-16.951038432098525,0.16793093,139.20099,13.959477,100,16679251,1.6748589,167.4859,48630.258,401,0.7183857,-0.67680526,0.024910655,-17.820267,[-0.64  -0.307 -0.011 -0.297 -0.471],7.3371196,484.18,21.944658,-1.9073487e-07,2.4910655,16.793095
40200,26.819891,29839.52879524231,1.3245048e-07,1.3245048e-05,1.1590015,-17.18516885626035,2.9281704,22542.766,384.70453,100,16726320,29.394426,2939.4426,34788532.0,402,0.004436013,-1.2892015,0.3170807,-38.67603,[-6.539e-01 -3.159e-01  3.288e-04 -3.116e-01 -4.825e-01],9.581819,470.69,578.2684,-3.8146973e-07,31.708069,292.81705
40300,21.07441,29901.723739385605,5.1362013e-06,0.00051362015,7.4284005,-23.206150089693725,0.06538396,22.263226,7.6109576,100,16773421,0.45643005,45.643005,4907.371,403,4.491712,-1.2721604,0.018521665,-38.1648,[-0.709 -0.309 -0.006 -0.319 -0.481],8.318115,471.01,13.613507,-5.531311e-07,1.8521664,6.538397
40400,26.330044,29964.420752048492,0.00059434306,0.05943431,40.75317,-23.342711179405082,0.012037675,2.4788451,-0.20024097,100,16821237,0.088945284,8.894528,159.24501,404,40.341366,-1.1329371,0.009983682,-33.9881,[-0.708 -0.328 -0.006 -0.321 -0.474],9.400904,478.16,1.583494,-3.33786e-07,0.9983682,1.2037675
40500,27.358147,30028.4104783535,0.0047576907,0.4757691,90.97196,-18.563047176725096,0.0031205062,1.1090606,-0.8213647,100,16869966,0.019413127,1.9413128,74.32696,405,90.1664,-0.9119377,0.009905634,-21.767653,[-0.698 -0.335 -0.005 -0.32  -0.476],7.9400415,487.29,0.13901526,4.5776366e-07,0.99056345,0.31205058
40600,25.297424,30091.839079856873,4.2331594e-06,0.00042331597,2.3998826,-16.79397242882504,0.34230924,219.92834,52.34339,100,16919087,3.0164819,301.6482,208867.88,406,0.45469356,-0.923008,0.05367702,-27.690243,[-0.699 -0.335 -0.006 -0.321 -0.476],8.215019,491.21,66.031586,1.7166138e-07,5.367702,34.230923
40700,14.6639385,30153.53262591362,7.5803066e-05,0.0075803064,7.064954,-16.97780430678185,0.04504862,12.552507,2.412444,100,16966125,0.38436428,38.436428,4323.337,407,7.966536,-1.4520267,0.012420709,-43.560764,[-0.689 -0.318 -0.008 -0.319 -0.425],9.310496,470.38,7.5569005,-1.3256073e-06,1.2420709,4.5048623
40800,16.161655,30212.25817155838,0.0063941097,0.639411,97.522835,-28.477858587814723,0.0015037894,1.0287985,-1.1506298,100,17011028,0.013019404,1.3019404,79.669876,408,97.20077,-1.194411,0.009435476,-35.83234,[-0.682 -0.32   0.002 -0.325 -0.433],9.6051235,449.03,0.0608581,2.9563904e-07,0.9435476,0.15037894
40900,20.29522,30269.86066889763,0.00047957807,0.047957808,41.873505,-31.44453883878958,0.010355054,2.289586,0.2498132,100,17055561,0.08392795,8.392796,154.05849,409,43.676018,-1.0144808,0.008788907,-30.434383,[-0.683 -0.322  0.002 -0.325 -0.432],10.06599,445.33,1.7848604,-1.3256073e-06,0.8788908,1.0355054
41000,20.924084,30332.463629722595,0.00015906789,0.015906788,34.66422,-20.600661494513517,0.015115111,4.4539666,0.8489878,100,17102960,0.080411404,8.041141,305.34088,410,22.451897,-0.90728736,0.011009726,-27.218609,[-6.912e-01 -3.314e-01 -4.235e-04 -3.263e-01 -4.321e-01],8.382521,473.99,2.7637646,-3.528595e-07,1.1009727,1.511511
41100,21.462608,30390.555591106415,0.0016542575,0.16542576,65.14501,-35.70582789742875,0.007842663,1.6771226,-0.51445603,100,17146953,0.043424577,4.342458,168.69176,411,59.625935,-1.7603298,0.010721897,-52.809883,[-0.695 -0.329  0.004 -0.334 -0.436],12.013024,439.93,1.7652369,-1.9073487e-07,1.0721897,0.78426635
41200,33.603447,30452.151839733124,0.00019143976,0.019143976,26.26942,-20.77059043804478,0.022008484,4.4460344,0.96997213,100,17193793,0.13961862,13.961862,222.0512,412,22.491953,-1.2271203,0.01313686,-36.81359,[-0.695 -0.336  0.005 -0.333 -0.435],9.930735,468.4,3.5574305,-4.196167e-07,1.313686,2.2008483
41300,17.700111,30514.69204711914,0.0018697365,0.18697365,68.630905,-17.91862233742942,0.006501215,1.4168935,-0.90701485,100,17241219,0.030611971,3.0611973,89.66504,413,70.576935,-1.730836,0.009616195,-51.925076,[-0.691 -0.342 -0.002 -0.331 -0.437],10.889456,474.26,1.1532567,9.536743e-08,0.96161956,0.6501215
41400,18.70624,30578.84713935852,0.00016681803,0.016681803,7.6609445,-13.92283674210697,0.03789809,13.701317,2.30501,100,17291028,0.3681524,36.815243,1858.2817,414,7.2985687,-0.812199,0.010916055,-24.365963,[-0.69  -0.345 -0.003 -0.328 -0.437],8.125632,498.09,5.3113875,-2.670288e-07,1.0916058,3.7898095
41500,22.641502,30637.365538597107,6.81769e-05,0.00681769,2.752986,-30.74028368320858,0.18812008,21.94604,5.819557,100,17335534,1.861937,186.19371,24294.176,415,4.556631,-1.5613004,0.031651843,-46.839016,[-0.671 -0.335 -0.005 -0.329 -0.416],10.509274,445.06,13.133719,2.5749208e-07,3.1651843,18.812006
41600,26.669655,30688.154147863388,5.605349e-08,5.605349e-06,1.0038502,-47.99223295438553,18.105686,13235.523,213.27509,100,17374512,181.97249,18197.25,17440644.0,416,0.0075554247,-1.7792083,1.8232251,-53.376247,[-0.652 -0.33  -0.011 -0.332 -0.41 ],13.247043,389.78,417.96542,1.04904174e-07,182.32253,1810.5687
41700,20.766602,30750.95427441597,1.3209551e-05,0.0013209551,3.2503672,-13.065382966442682,0.059686266,18.386189,0.9268694,100,17422241,0.6011412,60.114124,3837.5122,417,5.438865,-1.2660651,0.010939967,-37.98196,[-0.655 -0.344 -0.02  -0.319 -0.383],9.192462,477.29,6.355646,2.5272368e-07,1.0939966,5.968627
41800,17.54856,30815.39287495613,3.6410718e-06,0.0003641072,2.0351782,-11.872432224177777,0.092901476,115.754845,5.8266516,100,17471542,0.934348,93.4348,21078.459,418,0.8638947,-0.8039681,0.013390251,-24.11908,[-0.654 -0.342 -0.031 -0.308 -0.393],8.073101,493.01,14.476512,1.4019013e-06,1.3390251,9.290148
41900,27.659166,30879.444835424423,0.00048475468,0.04847547,43.485077,-18.73071292631791,0.013506808,2.5553153,-0.1895554,100,17521100,0.08605679,8.6056795,416.37637,419,39.134113,-1.5495135,0.011847897,-46.48542,[-0.676 -0.354 -0.033 -0.299 -0.407],10.443435,495.58,2.2873976,6.294251e-07,1.1847899,1.3506808
42000,14.703396,30944.954597711563,1.5600668e-06,0.00015600669,2.185222,-10.07737439997327,0.29504558,561.293,29.668037,100,17571100,2.3607645,236.07645,129455.766,420,0.17816006,-0.6329632,0.0440996,-18.988903,[-0.679 -0.357 -0.039 -0.298 -0.421],7.473442,500.0,44.66397,3.8146973e-07,4.4099593,29.504559
42100,18.6764,31010.713366270065,1.3675021e-05,0.0013675021,5.560786,-21.95114783925416,0.06065417,37.465668,5.6595364,100,17621100,0.58082,58.082,5613.8467,421,2.6691103,-0.63641584,0.014718127,-19.09246,[-0.678 -0.368 -0.034 -0.289 -0.471],7.143288,500.0,9.554984,-4.5776366e-07,1.4718127,6.0654173
42200,16.317026,31075.191804885864,1.7409996e-06,0.00017409996,1.7317978,-25.61266907380626,0.13379864,113.402374,13.896889,100,17670932,1.3406599,134.066,45753.46,422,0.88181573,-0.88038445,0.017762076,-26.411507,[-0.677 -0.373 -0.044 -0.297 -0.47 ],8.077798,498.32,23.272142,-7.5340273e-07,1.7762079,13.379866
42300,23.797577,31140.458759069443,7.628744e-05,0.007628744,6.1930504,-19.954039245802043,0.05942262,21.225515,5.769618,100,17720932,0.4660195,46.60195,6825.17,423,4.711311,-0.7932536,0.015268159,-17.196175,[-0.648 -0.354 -0.037 -0.277 -0.491],7.845685,500.0,9.424225,-8.9645386e-07,1.5268158,5.942262
42400,22.993717,31205.304628133774,0.00040940748,0.04094075,30.307487,-13.096020011660082,0.014236768,5.7786803,1.9034446,100,17770932,0.092499524,9.249952,433.32068,424,17.304989,-0.7664572,0.009388436,-20.35571,[-0.634 -0.343 -0.036 -0.283 -0.498],7.587404,500.0,3.7459226,3.8146972e-08,0.93884367,1.4236768
42500,20.909143,31271.846798181534,5.2887553e-05,0.0052887555,12.443161,-17.86010418949226,0.029494233,12.946838,1.7702239,100,17820932,0.26842982,26.842983,1036.7102,425,7.7238936,-0.6969722,0.011118787,-19.256805,[-0.64  -0.334 -0.041 -0.285 -0.499],7.478426,500.0,4.2780466,-6.389618e-07,1.1118789,2.9494236
42600,22.626125,31337.37775850296,0.002478579,0.24785791,74.32985,-12.62954494409358,0.0060572913,1.3901093,-0.52214974,100,17870932,0.03792533,3.7925332,69.43414,426,71.93679,-0.90866375,0.010307325,-27.25991,[-0.631 -0.332 -0.031 -0.288 -0.499],8.247225,500.0,0.54919106,-2.8610229e-08,1.0307324,0.60572916
42700,16.082876,31403.11322236061,0.00054061017,0.054061018,46.952114,-9.113819905628095,0.009619989,2.5157797,0.08193219,100,17920932,0.057960138,5.796014,108.93042,427,39.749107,-0.9350392,0.0090504065,-28.051216,[-0.636 -0.337 -0.032 -0.294 -0.5  ],7.210071,500.0,1.5650196,1.4305115e-06,0.90504056,0.96199894
42800,20.914526,31467.067393779755,0.0010897663,0.108976625,53.42112,-11.169560609198244,0.009018005,2.0403297,0.15803814,100,17969860,0.04617208,4.617208,74.226616,428,49.01169,-0.8640256,0.009657674,-25.92078,[-0.625 -0.329 -0.033 -0.294 -0.503],8.226639,489.28,1.3922138,4.4822693e-07,0.96576726,0.9018005
42900,17.273378,31530.207419872284,0.00040207957,0.04020796,20.386692,-14.25946838348284,0.030112473,4.7134295,1.9010638,100,18018595,0.1802995,18.029951,645.78644,429,21.215975,-0.74549127,0.01523797,-22.364738,[-0.623 -0.321 -0.034 -0.295 -0.504],7.756255,487.35,3.5195577,1.14440915e-07,1.5237967,3.0112476
43000,22.137089,31592.697241783142,0.0006848141,0.068481416,45.854774,-18.581641668894427,0.011590113,2.426776,-0.9743347,100,18066498,0.085559234,8.555923,204.95825,430,41.206936,-1.8568186,0.010665961,-55.704548,[-0.629 -0.332 -0.039 -0.3   -0.482],9.602545,479.03,1.9182377,-1.9073487e-07,1.066596,1.1590112
43100,20.41074,31656.412533283234,7.310917e-05,0.0073109176,12.427283,-16.04048830606798,0.044219688,6.7390513,1.4916348,100,18113827,0.30822057,30.822056,994.4865,431,14.838883,-1.7707478,0.016657868,-53.122467,[-0.633 -0.341 -0.043 -0.3   -0.486],9.362537,473.29,6.088443,1.2779236e-06,1.6657866,4.421969
43200,15.74012,31718.479412794113,9.318495e-06,0.0009318495,1.7391697,-14.639717437718055,0.15654293,38.251244,6.805833,100,18161889,1.5758103,157.58104,28297.213,432,2.614294,-1.6601967,0.020826397,-49.805862,[-0.62  -0.34  -0.033 -0.304 -0.484],10.203118,480.62,17.073742,-1.1873245e-06,2.08264,15.654292
43300,18.574076,31780.927995681763,0.00019221456,0.019221457,10.153647,-23.879138981823893,0.02940881,7.082101,2.7573185,100,18209798,0.2829822,28.298222,2032.6481,433,14.120104,-1.1098306,0.009886403,-33.29494,[-0.639 -0.328 -0.045 -0.294 -0.474],9.582466,479.09,5.710826,9.155273e-07,0.98864037,2.9408813
43400,20.003994,31840.9896607399,2.599121e-06,0.0002599121,1.2549255,-18.893574682023978,0.7648665,786.8068,64.26956,100,18256456,7.690338,769.0338,1012022.9,434,0.127096,-1.0906023,0.08622572,-32.718086,[-0.645 -0.306 -0.052 -0.281 -0.481],10.473249,466.58,94.86105,5.8174135e-07,8.622572,76.48663
43500,27.751217,31899.849003314972,0.0011823678,0.11823678,68.92766,-20.928849080783067,0.0065018265,1.5707042,-0.24540102,100,18301602,0.039752323,3.9752324,124.50166,435,63.66571,-1.2752187,0.009683784,-38.25659,[-0.629 -0.272 -0.043 -0.265 -0.468],11.9984045,451.46,1.3528031,1.1634827e-06,0.96837854,0.6501827
43600,18.908733,31961.32645559311,7.5952057e-06,0.00075952057,6.85087,-20.683804661078078,0.04078273,12.516057,2.573425,100,18348480,0.40498978,40.498978,2299.309,436,7.9897366,-0.9038414,0.011060118,-27.115238,[-0.633 -0.269 -0.044 -0.259 -0.473],9.750055,468.78,5.7710385,-4.7683717e-08,1.1060119,4.0782733
43700,20.56456,32022.856165885925,0.0056159366,0.56159365,96.811195,-21.174400253933673,0.001803703,1.0344536,-0.67469466,100,18395208,0.013708517,1.3708518,109.56408,437,96.66939,-0.79082596,0.009938333,-23.724792,[-0.632 -0.259 -0.053 -0.25  -0.475],10.14861,467.28,0.12963979,6.723404e-07,0.99383336,0.1803703
43800,18.238964,32084.88172531128,0.00072039163,0.072039165,44.579845,-19.751876779332484,0.011462166,2.296094,-0.0089895725,100,18442678,0.08183995,8.183995,248.34705,438,43.552223,-1.4129031,0.0102802105,-42.387074,[-0.631 -0.261 -0.053 -0.252 -0.476],10.116661,474.7,2.131963,-6.2465665e-07,1.0280212,1.1462166
43900,40.99243,32144.03715157509,4.168608e-07,4.168608e-05,1.2106564,-28.52939613028793,1.128307,488.65384,151.94017,100,18488908,11.337744,1133.7744,3363375.5,439,0.20464385,-1.3664126,0.12490583,-38.919754,[-0.641 -0.261 -0.059 -0.253 -0.48 ],11.052227,462.3,182.14546,1.6307831e-06,12.490582,112.83069
44000,22.067696,32205.388232707977,0.0014545047,0.14545047,56.681526,-25.602517207297343,0.008406121,1.8444371,-0.1368264,100,18535739,0.053933263,5.3933263,127.41305,440,54.217083,-1.5055641,0.009615675,-45.16694,[-0.66  -0.252 -0.072 -0.239 -0.525],10.532327,468.31,1.9078819,7.6293946e-07,0.9615675,0.8406122
44100,23.59148,32267.753232479095,0.0006986879,0.069868796,40.773224,-26.35357148658165,0.014738509,2.504099,-0.28442454,100,18582970,0.10085748,10.085749,397.31113,441,39.934525,-1.9386753,0.012228752,-58.16025,[-0.656 -0.244 -0.075 -0.232 -0.53 ],12.141692,472.31,2.7834017,-1.2397766e-07,1.2228751,1.4738511
44200,26.855808,32330.50867676735,1.9293395e-06,0.00019293396,1.0423423,-20.348950035914783,1.3283808,5558.1357,90.39256,100,18630566,13.35321,1335.321,2876609.2,442,0.017991643,-1.0485528,0.13633364,-31.4566,[-0.638 -0.25  -0.073 -0.237 -0.538],10.4105425,475.96,168.56526,8.058548e-07,13.633366,132.83807
44300,19.253952,32395.32150912285,0.000119295786,0.011929579,19.073206,-15.83943362862796,0.026460236,9.610736,4.473939,100,18679874,0.17693904,17.693905,1224.9231,443,10.40503,-0.80565417,0.012845746,-24.169643,[-0.652 -0.267 -0.074 -0.227 -0.526],9.024638,493.08,6.971565,8.201599e-07,1.2845747,2.6460235
44400,17.58656,32459.77325320244,0.0009971915,0.09971915,38.29047,-15.035550414418058,0.010554289,2.6795313,0.29691195,100,18729517,0.0700095,7.00095,127.68531,444,37.319958,-0.79438925,0.008313775,-23.831676,[-0.658 -0.28  -0.075 -0.242 -0.515],8.302445,496.43,1.5972695,-7.6293944e-08,0.8313775,1.0554289
44500,21.859715,32523.11061143875,0.00021916283,0.021916283,24.0387,-21.698029322864237,0.019092983,4.7011247,1.5264316,100,18777699,0.12251017,12.251018,285.63553,445,21.271505,-0.97812605,0.010740713,-29.343763,[-0.648 -0.281 -0.07  -0.248 -0.505],9.032385,481.82,3.6472106,-6.198883e-07,1.0740712,1.9092983
44600,32.25419,32584.667132377625,1.7091355e-06,0.00017091355,2.505564,-27.02027798957828,0.18938091,145.30345,13.9961195,100,18824948,1.8086493,180.86493,51574.98,446,0.6882149,-1.07514,0.03035981,-27.791355,[-0.659 -0.268 -0.077 -0.241 -0.494],9.344162,472.49,26.956055,-4.5776366e-07,3.035981,18.938091
44700,22.930954,32644.058045864105,0.00017646873,0.017646873,33.946117,-27.529338112013544,0.016940417,4.162189,1.0997381,100,18869759,0.10456046,10.456046,208.45387,447,24.02582,-0.8846441,0.01214423,-26.539318,[-0.653 -0.264 -0.09  -0.235 -0.491],9.426835,448.11,2.9045393,-3.8146972e-08,1.2144231,1.6940416
44800,17.674028,32706.446930408478,0.00069852266,0.06985227,42.43292,-17.888431579461567,0.011405879,2.6396034,0.28607523,100,18917539,0.062317457,6.2317457,153.83905,448,37.88448,-1.0120502,0.009792491,-30.361488,[-0.646 -0.255 -0.085 -0.225 -0.496],8.783011,477.8,1.9303377,-4.5776366e-07,0.97924894,1.1405878
44900,19.006443,32769.266177892685,8.2321436e-05,0.008232144,7.287938,-19.9656075950082,0.052049614,7.7468657,4.146236,100,18965568,0.5043189,50.431892,2734.487,449,12.908446,-1.5341548,0.014593243,-46.02462,[-0.651 -0.239 -0.084 -0.216 -0.499],10.349226,480.29,8.416276,-5.340576e-07,1.4593242,5.2049623
45000,23.49849,32832.69312810898,0.0004910673,0.049106732,45.242542,-18.696484803798434,0.010418446,2.4497035,-0.47340107,100,19014025,0.05904106,5.904106,275.23987,450,40.821266,-1.645403,0.009470105,-49.362087,[-0.644 -0.231 -0.078 -0.205 -0.512],10.1574545,484.57,2.101906,1.4305115e-07,0.9470105,1.0418446
45100,24.891907,32896.10103940964,0.0007782233,0.07782233,51.872395,-16.060906211107056,0.009317151,3.0982893,0.75129104,100,19062606,0.063206635,6.320664,178.29352,451,32.275875,-0.9320016,0.009672842,-27.960047,[-0.648 -0.239 -0.076 -0.214 -0.51 ],10.151028,485.81,2.3917964,-2.670288e-07,0.96728426,0.9317151
45200,15.361814,32960.46009469032,4.969864e-05,0.004969864,8.254234,-15.909859864348993,0.048581764,11.036599,1.6582506,100,19111578,0.46030104,46.030106,944.9978,452,9.060762,-1.0388646,0.014571982,-31.165928,[-0.645 -0.246 -0.07  -0.221 -0.514],9.077344,489.72,5.109501,-2.6226044e-07,1.4571981,4.8581767
45300,21.203047,33025.323137521744,0.0008717589,0.08717589,59.767136,-16.700152738482338,0.008707988,1.9623909,0.11781633,100,19161578,0.049734447,4.973445,137.85309,453,50.95825,-0.91261274,0.010613498,-27.378387,[-0.643 -0.239 -0.067 -0.207 -0.517],8.884762,500.0,1.3962535,1.335144e-07,1.06135,0.8707989
45400,19.03672,33090.903984069824,0.0006430663,0.06430663,39.81913,-15.599478741547339,0.012925269,2.509429,0.30866718,100,19211115,0.06706343,6.7063427,270.29797,454,39.849705,-1.5951886,0.010513715,-47.85563,[-0.654 -0.235 -0.071 -0.209 -0.519],10.267469,495.37,2.835632,-9.63211e-07,1.0513717,1.292527
45500,27.338654,33156.27910852432,0.00086751475,0.086751476,48.723,-20.58045235124375,0.011777385,2.4424942,0.39329493,100,19260517,0.06874627,6.874627,305.4562,455,40.941757,-1.0062195,0.011480336,-30.18661,[-0.651 -0.223 -0.071 -0.206 -0.508],9.834484,494.02,1.9658644,5.4359435e-07,1.1480335,1.1777385
45600,30.973946,33218.63718533516,4.857187e-06,0.00048571872,1.7238152,-18.803109277002044,0.16546735,103.67913,8.598544,100,19307796,1.6646342,166.46342,35664.16,456,0.96451426,-1.0324636,0.021914594,-25.86353,[-0.635 -0.221 -0.072 -0.208 -0.517],10.148662,472.79,19.111406,1.039505e-06,2.1914597,16.546736
45700,18.768581,33281.14412212372,6.1619256e-05,0.0061619254,36.212433,-16.823086765221912,0.013752931,3.0757227,0.7529117,100,19355569,0.06491712,6.491712,208.36444,457,32.512684,-1.0115378,0.010362298,-30.34613,[-0.639 -0.224 -0.084 -0.2   -0.527],9.319372,477.73,2.52692,9.536743e-08,1.0362298,1.375293
45800,22.455362,33344.88224887848,0.0003834207,0.03834207,24.80653,-19.148872211448715,0.022183565,3.739089,-0.11136699,100,19403746,0.14664902,14.664902,338.48096,458,26.744482,-1.1215304,0.012741609,-33.64593,[-0.652 -0.228 -0.089 -0.195 -0.532],10.342499,481.77,2.0573068,8.6784365e-07,1.274161,2.2183566
45900,18.860928,33408.2427406311,3.820125e-06,0.00038201254,1.2143291,-24.125774765816928,0.94123405,1322.9407,56.001,100,19452374,9.458357,945.8357,870603.0,459,0.07558918,-1.1173278,0.104356356,-33.519817,[-0.638 -0.226 -0.088 -0.187 -0.536],10.770867,486.28,96.64071,-4.196167e-07,10.435635,94.123405
46000,19.578112,33470.80871129036,0.0014716191,0.14716192,52.10796,-16.902915870477504,0.010135289,2.1153116,-0.24242473,100,19501419,0.05121294,5.121294,223.20317,460,47.274357,-1.6361861,0.010571983,-49.0856,[-0.636 -0.207 -0.075 -0.187 -0.527],10.434524,490.45,2.1372635,7.9154967e-07,1.0571983,1.0135288
46100,21.546503,33530.65195941925,1.896787e-05,0.0018967871,3.8136463,-14.771641747690529,0.06856519,40.155354,2.8465075,100,19550503,0.6771229,67.71229,6811.1704,461,2.490328,-0.71821654,0.013652653,-20.488054,[-0.641 -0.21  -0.072 -0.192 -0.535],8.008014,490.84,7.397722,2.2888183e-07,1.3652655,6.856519
46200,28.27517,33592.156423568726,6.201743e-07,6.201743e-05,1.623213,-18.448894677971655,0.35982025,620.09863,38.273594,100,19599902,3.5869298,358.693,427756.53,462,0.16126467,-0.94250673,0.04621969,-24.439941,[-0.642 -0.224 -0.081 -0.195 -0.528],9.218548,493.99,61.74366,-9.441376e-07,4.621969,35.982018
46300,25.252546,33652.76013851166,0.0005306192,0.053061917,46.693798,-15.558158226053942,0.010731208,2.3455737,0.31880426,100,19648200,0.06446998,6.4469976,236.71349,463,42.633495,-1.5931274,0.010043596,-47.79383,[-0.651 -0.215 -0.073 -0.206 -0.52 ],10.889533,482.98,2.7587216,3.4332277e-07,1.0043597,1.0731207
46400,19.868282,33713.265278339386,5.948387e-05,0.005948387,7.77466,-18.077032174325012,0.05532821,8.076746,2.3719056,100,19696783,0.48846272,48.84627,2178.6912,464,12.381224,-1.1391095,0.016064314,-34.1733,[-0.645 -0.228 -0.073 -0.21  -0.524],10.342113,485.83,5.609213,7.05719e-07,1.6064315,5.532821
46500,21.858986,33771.30488538742,0.0014570233,0.14570233,27.40049,-21.832813547158988,0.020472612,2.1201932,0.46188378,100,19743630,0.1981167,19.81167,480.7227,465,47.165512,-1.2824881,0.012577247,-38.474648,[-0.641 -0.209 -0.073 -0.205 -0.535],10.105744,468.47,2.3293,2.670288e-07,1.2577246,2.0472612
46600,23.628098,33826.745017528534,2.6315764e-05,0.0026315765,2.0043342,-31.342922889447447,0.22240719,88.5889,13.115475,100,19789367,2.1921704,219.21704,34749.805,466,1.1288096,-1.4398961,0.03180757,-43.19689,[-0.629 -0.204 -0.072 -0.199 -0.531],11.709608,457.37,26.668022,2.479553e-07,3.180757,22.24072
46700,20.885637,33884.931560754776,0.0009235126,0.092351265,70.582375,-15.960248719357619,0.0062240795,1.7324796,0.10323012,100,19839163,0.033159547,3.3159547,58.678688,467,57.720737,-0.8371699,0.009640941,-25.11512,[-0.656 -0.206 -0.07  -0.191 -0.521],7.9326143,497.96,1.2051451,8.5830686e-07,0.96409416,0.622408
46800,23.82593,33941.13208436966,8.6720735e-07,8.6720735e-05,2.796888,-17.091214887629736,0.16612354,304.0028,29.046455,100,19887687,1.5999581,159.9958,147050.03,468,0.32894433,-0.7941977,0.028179206,-19.539318,[-0.654 -0.205 -0.073 -0.194 -0.523],8.221078,485.24,42.89383,-1.6212464e-07,2.8179202,16.612354
46900,26.00391,33994.43563389778,3.788308e-05,0.0037883082,6.504595,-30.869810926734203,0.06027529,40.758465,6.01398,100,19933001,0.4233031,42.33031,8332.326,469,2.453478,-0.9945138,0.01589843,-29.835423,[-0.648 -0.182 -0.068 -0.196 -0.545],10.832561,453.14,12.363193,5.1498415e-07,1.5898432,6.0275292
47000,21.96553,34048.09472322464,9.240204e-05,0.0092402045,8.432502,-33.60339578293647,0.04188561,9.367213,3.0497293,100,19978297,0.4082994,40.82994,3826.2415,470,10.675533,-1.3655038,0.012710787,-40.96514,[-0.646 -0.185 -0.078 -0.19  -0.552],11.607833,452.96,7.22898,1.1062622e-06,1.2710787,4.188561
47100,26.08044,34099.70601415634,0.0007157108,0.07157108,45.900723,-38.511931718513054,0.011784431,1.991994,-0.79533315,100,20021830,0.09154958,9.154959,526.16266,471,50.200954,-2.1240363,0.010854822,-63.721054,[-0.664 -0.177 -0.088 -0.186 -0.556],14.170353,435.33,2.202488,-9.727478e-07,1.0854821,1.1784431
47200,17.010757,34154.617824316025,0.0016353333,0.16353333,71.12413,-28.259830668651503,0.006017885,1.5552958,-0.24944025,100,20067696,0.037899934,3.7899935,115.36402,472,64.29645,-0.85323435,0.009444627,-25.59705,[-0.665 -0.175 -0.084 -0.185 -0.553],10.032555,458.66,0.8146419,6.1035155e-07,0.9444627,0.6017885
47300,24.008553,34210.77267384529,7.872546e-07,7.872546e-05,1.7076552,-20.56704109857374,0.33739915,482.83505,34.440056,100,20115888,3.3758261,337.5826,280689.8,473,0.20711006,-1.0008907,0.044471752,-30.02674,[-0.663 -0.173 -0.082 -0.18  -0.548],9.76979,481.92,56.433147,4.005432e-07,4.447175,33.739914
47400,22.497538,34265.992775678635,1.9492889e-05,0.0019492889,3.970432,-27.038239764830696,0.06496988,15.97488,3.2431054,100,20162813,0.64954555,64.95456,7841.7886,474,6.2598276,-1.513489,0.013210781,-45.404675,[-0.693 -0.176 -0.099 -0.179 -0.544],10.37652,469.25,9.292308,1.14440915e-07,1.3210781,6.496988
47500,25.521862,34315.15309596062,0.00029072247,0.029072247,9.445968,-40.577801270660544,0.038650002,5.524116,-0.29032946,100,20204452,0.3810753,38.10753,1134.62,475,18.102444,-1.7106678,0.012482996,-51.320023,[-0.701 -0.173 -0.103 -0.189 -0.53 ],13.448304,416.39,3.7303276,-5.722046e-07,1.2482996,3.8650002
47600,21.296923,34366.82535481453,3.0147283e-05,0.0030147284,1.594506,-34.18231640571234,0.29205552,26.122503,17.937727,100,20247671,2.9399626,293.99628,65988.69,476,3.8281171,-1.5265381,0.03717652,-45.79614,[-0.696 -0.17  -0.095 -0.186 -0.533],12.809836,432.19,25.73989,-1.9073486e-08,3.7176526,29.20555
47700,18.80331,34419.52094101906,2.9359806e-05,0.0029359807,6.656192,-38.61707424629983,0.051126733,14.610679,3.3373182,100,20292346,0.48348817,48.34882,1330.8523,477,6.844309,-0.857571,0.01365269,-25.727093,[-0.698 -0.157 -0.086 -0.181 -0.552],9.060178,446.75,6.615286,-1.0681152e-06,1.3652691,5.1126738
47800,20.27578,34469.06192326546,0.00072713394,0.0727134,59.413662,-46.0878268269279,0.0077647297,1.8251897,-0.84283626,100,20334291,0.048807673,4.8807673,218.81238,478,54.788826,-1.3659296,0.009394627,-40.977917,[-0.69  -0.156 -0.076 -0.187 -0.546],11.966645,419.45,1.0025302,1.1634827e-06,0.93946284,0.776473
47900,19.417713,34518.70573210716,1.4747291e-06,0.0001474729,1.1062484,-43.16703038263508,1.3667735,1044.6199,96.58418,100,20376980,13.74249,1374.249,2405272.8,479,0.0957286,-1.6939813,0.14455678,-50.819466,[-0.696 -0.158 -0.073 -0.187 -0.552],12.251792,426.89,151.33467,7.1525574e-07,14.455679,136.67735
