InitialReturnMin,MaxIWNorm,EpisodesSoFar,Bound,StdIW,InitialReturnMax,Iteration,MeanIW,MaxIW,TimestepsSoFar,EpThisIter,StdIWNorm,EmpiricalD2,MinIW,MinIWNorm,ReturnMeanIW,InitialReturnMean,J_sample_variance,EpRewMean,InitialReturnStd,ESSClassic,InitialBound,EpLenMean,MeanIWNorm,Weights,ESSRenyi,TimeElapsed
-3.8310623,0.010000254,24400,-0.26209947,1.0208559e-05,7.862938,244,0.9999995,1.0000254,406245,100,1.0208574e-07,1.0,0.99997187,0.0099997185,-1.527369e-06,-2.670288e-06,5.2625475,-108.29862487224312,2.2825248,100.0,-0.26210064,16.26,0.009999995,[-0.474  0.264 -1.     0.608 -1.077],100.0,1346.2993168830872
-4.675049,0.58298206,24500,3.1693876,5.7717457,9.037788,245,1.1558695,58.298206,407967,100,0.057717454,39.18793,0.0006517706,6.517706e-06,5.0552807,-6.8664554e-07,2783.6846,-108.2933002852156,3.1196406,3.855901,-0.3012603,17.22,0.011558695,[-0.474  0.264 -1.     0.608 -1.077],2.551806,1350.6358923912048
-3.851982,0.02590216,24600,-0.28362513,0.3407383,10.03772,246,1.0561824,2.590216,409607,100,0.0034073829,1.0941598,0.4677018,0.0046770177,0.066363715,1.0910034e-05,8.75646,-108.25325006119387,2.6569736,90.57322,-0.33457977,16.4,0.010561824,[-0.469  0.274 -0.965  0.557 -1.044],91.394325,1358.1614890098572
-4.0486984,1.8448864,24700,7.787111,20.979818,9.984032,247,3.7115073,184.48865,411235,100,0.20979819,194.54764,2.9379566e-05,2.9379564e-07,12.429031,-3.0517579e-06,21188.084,-108.27986559515192,2.9476688,3.0346844,-0.33280414,16.28,0.037115067,[-0.467  0.275 -0.961  0.563 -1.043],0.51401293,1362.6905653476715
-4.4720078,0.010000582,24800,-0.22406432,2.261353e-05,6.722107,248,0.9999978,1.0000582,412911,100,2.2611663e-07,1.0,0.9999221,0.009999221,5.9166923e-06,6.1035155e-07,7.129094,-108.45619066994354,2.65664,100.000015,-0.22406963,16.76,0.0099999765,[-0.442  0.321 -0.963  0.595 -1.042],100.0,1369.5365402698517
-4.0729294,0.038126655,24900,0.02904126,0.69651055,8.10099,249,1.0306864,3.8126657,414569,100,0.0069651054,1.6665943,0.103795,0.0010379499,0.37764484,-9.002685e-06,13.65598,-108.15924577939296,2.6859195,68.64973,-0.27004206,16.58,0.010306862,[-0.442  0.321 -0.963  0.595 -1.042],60.002605,1374.002322435379
-4.118225,0.06573331,25000,0.1700713,1.1019247,7.800827,250,1.0156438,6.5733314,416211,100,0.011019248,2.5538905,0.02770079,0.0002770079,0.5856187,4.043579e-06,31.985441,-108.25054359634284,2.7382705,45.932228,-0.26002353,16.42,0.010156439,[-0.444  0.31  -0.959  0.597 -1.044],39.15595,1379.6769857406616
-4.287628,0.059525225,25100,-0.07839674,0.8444176,9.014084,251,0.9610861,5.9525228,417860,100,0.008444176,1.9157912,0.067565545,0.00067565544,0.33748937,7.93457e-06,16.513817,-108.06518936182108,2.5128748,56.434948,-0.30046156,16.49,0.009610862,[-0.435  0.316 -0.942  0.615 -1.042],52.197758,1384.6144177913666
-4.5209427,0.17325969,25200,0.44496167,2.1607056,9.489578,252,1.0136646,17.32597,419584,100,0.021607054,5.0852146,0.01246285,0.0001246285,1.1582749,7.705688e-06,126.185616,-108.44264770356254,3.2590184,18.038736,-0.3163116,17.24,0.010136646,[-0.435  0.308 -0.936  0.625 -1.042],19.664854,1389.1787025928497
-4.0292816,1.4931265,25300,8.345023,15.34553,7.16864,253,2.842757,149.31265,421244,100,0.1534553,57.163998,0.00063542917,6.3542916e-06,10.151685,4.7302246e-06,10893.764,-108.5474081613081,2.4750679,3.3178885,-0.23894995,16.6,0.028427567,[-0.439  0.346 -0.934  0.639 -1.044],1.7493528,1396.5275013446808
-4.584976,0.09725988,25400,0.16819516,1.3417292,7.3176956,254,1.0954429,9.725988,422958,100,0.0134172905,2.0132568,0.025287142,0.00025287142,0.51429605,-6.1798096e-06,48.927612,-108.51837898829092,2.6545875,39.996742,-0.24392939,17.14,0.0109544275,[-0.42   0.381 -0.938  0.677 -1.068],49.67076,1404.2153859138489
-4.009529,0.01,25500,-0.22254151,,6.6763,255,1.0,1.0,424606,100,9.313226e-10,1.0,1.0,0.01,1.8365681e-06,1.8310546e-06,5.7997246,-108.44085687787472,2.3961902,100.0,-0.22254151,16.48,0.009999999,[-0.444  0.381 -0.931  0.654 -1.095],100.0,1410.0229737758636
-4.058899,0.030592412,25600,-0.14495328,0.61552835,9.031754,256,1.0890614,3.0592413,426294,100,0.006155283,1.3792963,0.30195457,0.0030195457,0.20862016,9.155274e-06,10.518533,-108.40303317427113,2.760577,75.78966,-0.30104932,16.88,0.010890614,[-0.444  0.381 -0.931  0.654 -1.095],72.50074,1414.8075766563416
-4.507637,0.7388383,25700,1.8815471,7.526583,8.469383,257,1.8152803,73.883835,428050,100,0.07526582,11.741953,0.0043383907,4.3383905e-05,2.8489351,-5.1116945e-06,393.2872,-108.77109457687459,3.0335822,5.497138,-0.28231788,17.56,0.018152805,[-0.444  0.376 -0.925  0.658 -1.095],8.516471,1419.6054525375366
-4.0712585,0.010007864,25800,-0.35850513,0.00021927475,10.75676,258,1.0000398,1.0007864,429710,100,2.1927422e-06,1.0000039,0.9994664,0.009994664,5.4217875e-05,1.8310546e-06,8.701227,-108.17835117368627,2.9349055,99.99999,-0.35855687,16.6,0.010000398,[-0.483  0.35  -0.943  0.628 -1.109],99.9996,1425.997564315796
-4.5404663,0.010007732,25900,-0.26435736,0.0002616453,7.9331207,259,0.9999897,1.0007732,431387,100,2.616466e-06,1.0,0.99940777,0.0099940775,8.0011785e-05,4.577637e-06,6.8265595,-108.390707665219,2.5994544,99.99998,-0.26443282,16.77,0.009999897,[-0.483  0.35  -0.943  0.628 -1.109],100.0,1430.6103777885437
-3.636612,0.033212848,26000,0.009941936,0.6095042,7.0785675,260,0.8110534,3.3212848,433015,100,0.0060950425,1.9243884,0.102589026,0.0010258902,0.3372604,2.7465821e-06,12.265064,-108.07969542344182,2.3910084,63.908073,-0.2359495,16.28,0.008110533,[-0.483  0.35  -0.943  0.628 -1.109],51.96456,1434.9556980133057
-4.503189,0.01,26100,-0.2489332,,7.468094,261,1.0,1.0,434684,100,9.313226e-10,1.0,1.0,0.01,3.2782555e-06,3.2806397e-06,6.6488667,-108.33781407258721,2.5656145,100.0,-0.2489332,16.69,0.009999999,[-0.478  0.362 -0.948  0.631 -1.111],100.0,1440.3456161022186
-4.0012894,0.0242772,26200,-0.09678349,0.4444436,7.5820465,262,0.9424259,2.42772,436348,100,0.004444436,1.3580203,0.2416017,0.002416017,0.19773889,5.264282e-06,9.820732,-108.14237827974243,2.7954206,81.806145,-0.25272962,16.64,0.009424258,[-0.478  0.362 -0.948  0.631 -1.111],73.636604,1445.1603050231934
-3.8947296,0.1872701,26300,0.21952772,2.1560512,7.1348343,263,0.986993,18.72701,437998,100,0.021560512,4.9916854,0.033206876,0.00033206877,0.75088453,4.348755e-06,58.756042,-108.30386775485802,2.5713093,17.325361,-0.23782347,16.5,0.00986993,[-0.474  0.368 -0.955  0.642 -1.112],20.033314,1450.943302154541
-3.614563,0.07970985,26400,0.025956273,1.3232645,9.764336,264,1.010638,7.970985,439649,100,0.013232645,3.2949877,0.010521378,0.00010521378,0.616767,7.3242186e-06,43.21602,-108.39619127730423,2.665105,36.841095,-0.32547054,16.51,0.010106379,[-0.471  0.376 -0.973  0.642 -1.116],30.349127,1456.0413618087769
-4.3612366,0.40277842,26500,1.2650462,4.204256,10.277985,265,1.3051456,40.277843,441327,100,0.04204256,18.733618,0.00018789558,1.8789558e-06,2.7478974,9.155273e-07,594.83484,-107.7971405022926,2.7640343,8.789872,-0.34259862,16.78,0.013051456,[-0.471  0.367 -0.963  0.65  -1.114],5.3379974,1462.3596346378326
-4.556366,0.010000689,26600,-0.27644905,2.3446053e-05,8.293488,266,0.99999803,1.0000689,443042,100,2.3444417e-07,1.0,0.99994725,0.009999473,5.476177e-07,-3.7384034e-06,8.790097,-108.31394778720265,2.9499571,100.0,-0.27645335,17.15,0.009999979,[-0.465  0.376 -0.992  0.666 -1.102],100.0,1469.4804408550262
-4.6300125,0.010000795,26700,-0.28137127,3.1039486e-05,8.441299,267,1.000002,1.0000795,444705,100,3.103987e-07,1.0,0.9999163,0.0099991625,5.3942204e-06,-7.6293944e-08,7.643995,-107.98768862051143,2.750907,100.00001,-0.28137675,16.63,0.01000002,[-0.465  0.376 -0.992  0.666 -1.102],100.0,1473.7227914333344
-4.1214066,0.0100001525,26800,-0.33128208,6.45001e-06,9.938393,268,1.0000004,1.0000153,446373,100,6.447645e-08,1.0,0.99998415,0.009999841,-2.3022294e-06,-4.043579e-06,8.519329,-108.48648260941044,2.9041548,100.0,-0.33128384,16.68,0.010000003,[-0.465  0.376 -0.992  0.666 -1.102],100.0,1477.5235681533813
-4.1431046,0.15683593,26900,0.698357,2.0178268,8.790123,269,1.1271431,15.683594,448073,100,0.020178268,6.584073,0.055880457,0.00055880455,1.4501894,-3.0517577e-07,205.47348,-108.15602398990093,3.0341825,23.78198,-0.29300445,17.0,0.011271433,[-0.465  0.376 -0.992  0.666 -1.102],15.188167,1482.4696321487427
-4.030754,0.035769086,27000,-0.12170935,0.67128134,7.581215,270,0.9251507,3.5769088,449721,100,0.006712813,1.7714478,0.18540087,0.0018540086,0.21463314,5.9509275e-06,12.192812,-108.36124127191385,2.703276,65.51008,-0.25270122,16.48,0.009251506,[-0.493  0.327 -1.03   0.666 -1.068],56.451,1490.1189827919006
-3.908432,0.018885307,27100,-0.27088675,0.2988162,10.027489,271,0.95606565,1.8885307,451376,100,0.0029881615,1.0903128,0.32607776,0.0032607776,0.07813018,-1.0757446e-05,9.14956,-108.55933653041164,2.8806355,91.10073,-0.3342604,16.55,0.009560657,[-0.496  0.319 -1.022  0.667 -1.068],91.7168,1494.658746957779
-4.1365585,0.024551362,27200,-0.18796203,0.32800418,7.786705,272,0.9864866,2.4551363,453006,100,0.0032800415,1.1500137,0.36285448,0.0036285447,0.09038335,-3.0517579e-06,9.932077,-108.26615018663352,2.775769,90.04508,-0.25955993,16.3,0.009864868,[-0.497  0.316 -1.018  0.666 -1.068],86.95549,1499.5325198173523
-4.2977448,0.08711706,27300,0.20958188,1.0230364,6.892372,273,0.944455,8.711706,454663,100,0.010230363,2.6661086,0.054703947,0.00054703944,0.58471584,-4.7302246e-06,43.20345,-107.91974622487243,2.7498522,46.01238,-0.22975048,16.57,0.009444551,[-0.497  0.319 -1.022  0.663 -1.068],37.50785,1503.822163105011
-3.732544,0.01,27400,-0.29040357,,8.711731,274,1.0,1.0,456265,100,9.313226e-10,1.0,1.0,0.01,-1.2526289e-05,-1.2588501e-05,6.5137415,-108.09271474624573,2.53941,100.0,-0.29040357,16.02,0.009999999,[-0.493  0.32  -1.017  0.687 -1.068],100.0,1508.8932604789734
-4.5433197,0.04676995,27500,-0.11234191,0.5967016,9.374611,275,0.9154567,4.6769953,458003,100,0.0059670163,1.4567958,0.19445094,0.0019445095,0.26482305,-8.010864e-06,14.503373,-108.28191377489617,2.9440694,70.18267,-0.31249505,17.38,0.009154567,[-0.493  0.32  -1.017  0.687 -1.068],68.6438,1513.2235934734344
-4.5658417,0.19670475,27600,0.071493685,2.2803068,10.646736,276,1.0916721,19.670475,459700,100,0.022803068,4.02423,0.016808745,0.00016808744,0.78342265,-8.468628e-06,55.27015,-108.38071565858041,3.1329901,18.645687,-0.35489967,16.97,0.010916721,[-0.496  0.339 -1.011  0.685 -1.082],24.849474,1519.0543193817139
-3.8076172,0.024704605,27700,-0.16703412,0.41163275,7.4464493,277,1.0238973,2.4704607,461407,100,0.004116327,1.1955044,0.304792,0.0030479198,0.10436196,-5.340576e-07,8.865071,-108.44219365429416,2.7182722,86.086334,-0.24821556,17.07,0.0102389725,[-0.499  0.325 -1.003  0.69  -1.081],83.6467,1524.1172139644623
-4.038574,3.0662324,27800,9.155104,30.497969,7.167244,278,3.7662013,306.62326,463119,100,0.30497962,210.6997,3.2043037e-05,3.2043036e-07,12.622974,-2.2888183e-07,16330.506,-108.88584797503505,2.6524189,1.5020775,-0.23890838,17.12,0.037662007,[-0.499  0.33  -1.006  0.686 -1.081],0.4746091,1529.16876578331
-4.6202927,0.02257287,27900,-0.17356196,0.26189637,8.652695,279,1.0236294,2.257287,464777,100,0.0026189636,1.0645685,0.47363716,0.0047363713,0.124027066,-2.1362305e-06,8.686916,-107.88701986493992,2.7068205,93.85621,-0.28842533,16.58,0.010236294,[-0.491  0.352 -1.012  0.658 -1.089],93.93477,1536.1904592514038
-4.237274,0.01,28000,-0.2548192,,7.644562,280,1.0,1.0,466392,100,9.313226e-10,1.0,1.0,0.01,-4.656613e-07,-4.5776366e-07,7.546266,-107.89810211676605,2.733277,100.0,-0.2548192,16.15,0.009999999,[-0.496  0.345 -1.015  0.652 -1.087],100.0,1541.5803031921387
-3.6890717,0.010001116,28100,-0.22892293,3.856125e-05,6.8682632,281,0.9999972,1.0001117,468069,100,3.856053e-07,1.0,0.9998697,0.009998697,1.9185245e-05,8.850097e-06,7.190641,-108.85041176241458,2.6680896,99.999985,-0.22893327,16.77,0.009999972,[-0.496  0.345 -1.015  0.652 -1.087],100.0,1546.2333052158356
-4.0614853,0.35166255,28200,1.3530743,3.7068803,10.898178,282,0.96255666,35.166256,469720,100,0.0370688,21.787346,0.0030657407,3.0657407e-05,3.048719,7.6293946e-07,622.8662,-108.50762925799941,2.726536,6.3168025,-0.36327186,16.51,0.009625566,[-0.496  0.345 -1.015  0.652 -1.087],4.5898204,1550.3772621154785
-3.9653168,0.010000742,28300,-0.2761797,3.6303893e-05,8.285568,283,0.9999995,1.0000743,471364,100,3.6300247e-07,1.0,0.99990296,0.009999029,5.9194863e-06,-1.1444092e-06,8.196586,-108.39289803985847,2.848609,100.0,-0.27618676,16.44,0.009999995,[-0.519  0.321 -1.006  0.637 -1.077],100.0,1557.21395277977
-4.642685,0.97442424,28400,6.356335,9.7215805,9.099152,284,1.8868947,97.44243,473070,100,0.0972158,19.053356,0.0015526287,1.5526286e-05,7.6802664,2.1362305e-06,5686.8813,-107.95556007371135,3.2150464,3.6304574,-0.3033029,17.06,0.018868944,[-0.519  0.321 -1.006  0.637 -1.077],5.2484193,1561.4517714977264
-3.9067307,0.01,28500,-0.27177262,,8.153236,285,1.0,1.0,474727,100,9.313226e-10,1.0,1.0,0.01,1.9520521e-06,1.9836425e-06,7.248587,-108.37859182534874,2.6788247,100.0,-0.27177262,16.57,0.009999999,[-0.495  0.334 -0.966  0.649 -1.071],100.0,1568.1713123321533
-4.0348206,0.03412788,28600,-0.021106362,0.71201754,8.36348,286,0.92928785,3.412788,476375,100,0.0071201753,1.9939281,0.13090171,0.0013090171,0.37255293,-1.0223389e-05,15.811699,-108.19104968655036,2.825583,63.009666,-0.2787929,16.48,0.009292878,[-0.495  0.334 -0.966  0.649 -1.071],50.15226,1573.1384608745575
-4.136154,0.01,28700,-0.2838661,,8.515938,287,1.0,1.0,478066,100,9.313226e-10,1.0,1.0,0.01,-1.5050173e-06,-1.5258789e-06,8.542073,-108.18394884930176,2.9080324,100.0,-0.2838661,16.91,0.009999999,[-0.498  0.326 -0.957  0.651 -1.072],100.0,1578.1539855003357
-4.471489,0.010001834,28800,-0.28993788,7.3127e-05,8.6987,288,1.0000064,1.0001833,479783,100,7.3127626e-07,1.0,0.9998013,0.009998012,1.8805265e-05,-7.6293944e-08,8.044054,-108.63108169713524,2.8219433,99.999985,-0.28995684,17.17,0.010000064,[-0.498  0.326 -0.957  0.651 -1.072],100.0,1582.3192484378815
-3.571785,0.010001605,28900,-0.24427618,7.1334485e-05,7.328888,289,1.0000055,1.0001606,481449,100,7.1332727e-07,1.0000039,0.9998119,0.0099981185,2.0563602e-05,5.1879883e-06,6.2437162,-108.78264256921246,2.4861557,100.000015,-0.24429105,16.66,0.010000054,[-0.498  0.326 -0.957  0.651 -1.072],99.9996,1586.8115003108978
-4.1484146,0.07991433,29000,1.154441,1.3904058,8.644371,290,1.2072542,7.991433,483182,100,0.013904057,3.0356534,0.06727298,0.0006727298,1.6564809,-3.1280517e-06,85.78387,-108.39105253937123,3.1503732,42.98424,-0.28814882,17.33,0.012072542,[-0.498  0.326 -0.957  0.651 -1.072],32.941837,1591.763923406601
-4.768593,0.16971618,29100,0.39257193,1.9106616,8.2465515,291,1.0457898,16.971619,484892,100,0.019106615,6.378963,0.017929276,0.00017929277,1.0868384,-2.5177003e-06,124.609924,-108.42074530345656,2.9317937,23.05241,-0.27488756,17.1,0.0104578985,[-0.489  0.31  -0.972  0.681 -1.093],15.676529,1599.3822960853577
-4.5170975,0.010000231,29200,-0.2749189,7.83102e-06,8.24762,292,0.9999994,1.0000231,486597,100,7.826895e-08,1.0,0.9999821,0.009999821,1.7695129e-06,-9.155273e-07,8.631844,-108.17162351289313,2.9232738,100.0,-0.2749216,17.05,0.009999994,[-0.499  0.295 -0.957  0.656 -1.1  ],100.0,1605.1863293647766
-3.8629913,0.076792344,29300,0.27114865,1.0207518,6.954193,293,0.98800087,7.6792345,488259,100,0.010207518,2.2581463,0.061145857,0.00061145856,0.6194872,-2.822876e-06,9.1521635,-108.79776303109202,2.5207918,48.370026,-0.23180929,16.62,0.009880008,[-0.499  0.295 -0.957  0.656 -1.1  ],44.28411,1609.9533281326294
-3.9737625,0.2855916,29400,1.6834452,3.3567703,9.019836,294,1.2316858,28.559162,489905,100,0.0335677,7.5586042,0.019576518,0.00019576517,2.5100505,8.163453e-06,407.37564,-108.0847124396075,2.7369823,11.865901,-0.30065307,16.46,0.0123168565,[-0.507  0.287 -0.945  0.639 -1.101],13.229956,1615.8747291564941
-4.0757675,0.01,29500,-0.27118737,,8.135506,295,1.0,1.0,491542,100,9.313226e-10,1.0,1.0,0.01,-3.799796e-06,-3.8146973e-06,7.610867,-108.13522613284509,2.7449515,100.0,-0.27118737,16.37,0.009999999,[-0.518  0.257 -0.965  0.602 -1.121],100.0,1622.398045539856
-3.9383316,0.8527301,29600,1.0037279,8.530931,7.9063263,296,1.788766,85.27301,493201,100,0.08530932,21.932476,0.00284468,2.84468e-05,2.2379613,-5.340576e-06,469.87958,-108.65617109227114,2.6090727,4.2114134,-0.26354957,16.59,0.017887661,[-0.518  0.257 -0.965  0.602 -1.121],4.5594487,1626.8020732402802
-3.9941406,0.10825111,29700,0.22267056,1.3074311,7.8442535,297,1.1457582,10.825111,494894,100,0.0130743105,2.66694,0.022371553,0.00022371553,0.64967954,3.8146973e-07,57.565533,-108.70564052079199,2.7498205,43.43818,-0.26147473,16.93,0.011457581,[-0.525  0.262 -0.963  0.646 -1.126],37.49616,1634.2031848430634
-4.6192245,0.017724179,29800,-0.14994973,0.2531088,8.311386,298,1.026669,1.7724179,496589,100,0.0025310877,1.0792022,0.28322297,0.0028322297,0.13785878,7.858276e-06,9.44991,-108.4085833335179,2.7528849,94.27035,-0.27703834,16.95,0.010266691,[-0.526  0.252 -0.961  0.662 -1.13 ],92.66104,1640.001015663147
-4.148163,0.02475461,29900,-0.18005759,0.3515127,7.4901276,299,1.0732422,2.475461,498337,100,0.0035151269,1.0890692,0.45698225,0.0045698225,0.080495216,1.1444092e-06,10.118678,-108.81933393895243,2.7007935,90.31205,-0.24966978,17.48,0.010732422,[-0.529  0.248 -0.968  0.658 -1.13 ],91.821526,1645.2255816459656
-3.9637604,0.0322803,30000,-0.043832064,0.64237416,9.370674,300,1.0424261,3.2280302,499953,100,0.006423741,1.4452472,0.104506545,0.0010450655,0.33167723,-3.5095215e-06,19.85219,-108.14683323640867,2.7448094,72.47746,-0.31235933,16.16,0.010424261,[-0.528  0.251 -0.971  0.658 -1.13 ],69.192314,1650.4899632930756
-4.5677032,0.024678275,30100,-0.24533416,0.37097186,9.57151,301,0.99538386,2.4678276,501663,100,0.0037097186,1.128776,0.36540264,0.0036540262,0.09363727,5.0354006e-06,10.787386,-108.34929771129802,3.0957193,87.80407,-0.31904534,17.1,0.009953837,[-0.527  0.256 -0.976  0.652 -1.13 ],88.59154,1654.767422914505
-4.58033,0.07742058,30200,0.8827738,1.4708046,9.144249,302,1.2198814,7.7420583,503378,100,0.014708046,2.9707816,0.098675,0.00098675,1.4081401,8.392334e-07,70.53787,-108.30046355430866,3.1851723,40.754776,-0.30480748,17.15,0.012198815,[-0.529  0.252 -0.972  0.649 -1.13 ],33.661175,1659.3996562957764
-4.3597183,0.01,30300,-0.33882174,,10.164543,303,1.0,1.0,505051,100,9.313226e-10,1.0,1.0,0.01,-3.5986304e-06,-3.5858154e-06,8.622912,-108.19444687263709,2.9217603,100.0,-0.33882174,16.73,0.009999999,[-0.54   0.207 -1.005  0.644 -1.144],100.0,1666.1907181739807
-4.471901,0.12063257,30400,0.18290037,1.5065043,6.5534897,304,1.0866289,12.063257,506770,100,0.015065042,2.8009863,0.01849645,0.00018496449,0.54850096,5.0354006e-06,50.18467,-108.47248562364535,2.9394114,34.221848,-0.21844468,17.19,0.01086629,[-0.54   0.207 -1.005  0.644 -1.144],35.70171,1670.5714812278748
-4.861946,0.023281006,30500,-0.15151772,0.35717177,7.202774,305,0.9570958,2.3281007,508517,100,0.0035717175,1.208021,0.21884443,0.0021884441,0.11236792,2.670288e-06,7.569566,-108.36351236495267,2.8381178,87.77586,-0.24008982,17.47,0.009570957,[-0.555  0.198 -1.014  0.621 -1.135],82.780014,1675.8508808612823
-4.310112,0.010000784,30600,-0.3104699,2.3398026e-05,9.314484,306,0.9999952,1.0000784,510195,100,2.3391917e-07,0.999996,0.999937,0.00999937,1.2286007e-05,6.2561035e-06,7.2624364,-108.15602279595363,2.6813815,100.0,-0.31047654,16.78,0.009999951,[-0.554  0.2   -1.023  0.631 -1.136],100.0004,1680.0908133983612
-4.7680435,0.015303213,30700,-0.24364951,0.18489787,8.246368,307,0.9756123,1.5303214,511956,100,0.0018489786,1.0607023,0.53497446,0.0053497446,0.03944943,1.9073486e-06,10.064632,-108.5537006794223,3.1059299,96.53276,-0.27487704,17.61,0.009756123,[-0.554  0.2   -1.023  0.631 -1.136],94.27716,1685.0984086990356
-4.3442307,0.02663214,30800,-0.096355766,0.4285672,8.764511,308,0.8985538,2.663214,513629,100,0.004285672,1.206663,0.19580452,0.0019580452,0.22456619,-4.043579e-06,7.990693,-108.21111639208353,2.9430404,81.46748,-0.29215443,16.73,0.008985538,[-0.553  0.202 -1.025  0.63  -1.136],82.87318,1690.5140891075134
-3.9839096,0.2578697,30900,0.5945072,3.1233764,8.100708,309,1.2696066,25.78697,515300,100,0.031233763,8.191692,0.007743756,7.743756e-05,1.3673453,-4.8065185e-06,109.37375,-108.21606216330994,2.7975101,14.180057,-0.2700284,16.71,0.012696066,[-0.553  0.189 -1.043  0.632 -1.134],12.20749,1695.8549613952637
-4.3648224,0.020094847,31000,-0.014208436,0.3802332,7.019562,310,0.94617224,2.0094848,516985,100,0.0038023319,1.2554876,0.2664101,0.002664101,0.2479688,1.7547608e-06,7.733157,-108.37810076596973,2.6634548,86.095924,-0.23398368,16.85,0.009461721,[-0.571  0.154 -1.057  0.639 -1.126],79.65033,1702.7753479480743
-3.7296906,0.01,31100,-0.28002697,,8.400787,311,1.0,1.0,518615,100,9.313226e-10,1.0,1.0,0.01,-7.012859e-07,-6.8664554e-07,5.7879477,-108.31874919864413,2.3937562,100.0,-0.28002697,16.3,0.009999999,[-0.573  0.152 -1.048  0.633 -1.126],100.0,1708.2597224712372
-4.810898,0.06168929,31200,0.04899046,0.9802529,10.551437,312,1.0061288,6.168929,520331,100,0.009802529,1.840005,0.0908349,0.000908349,0.52608,1.9073486e-06,44.425793,-108.33127558040132,3.243431,51.30244,-0.3517127,17.16,0.010061288,[-0.573  0.152 -1.048  0.633 -1.126],54.347675,1712.554494380951
-4.2659454,0.010001121,31300,-0.29368767,3.4916928e-05,8.811089,313,0.99999994,1.0001122,522019,100,3.49163e-07,1.0,0.99992996,0.009999299,1.5284866e-05,8.010864e-06,7.5261188,-108.41170592542329,2.7296212,99.99998,-0.29369497,16.88,0.009999999,[-0.564  0.155 -1.053  0.657 -1.132],100.0,1718.8061666488647
-4.202614,0.18834974,31400,0.85640854,3.5116498,7.7417297,314,1.5554768,18.834974,523666,100,0.035116497,7.7783546,0.0044040824,4.4040822e-05,1.5761237,-1.9073486e-06,153.24211,-108.1103120756786,2.5131114,16.40212,-0.25805956,16.47,0.015554769,[-0.564  0.155 -1.053  0.657 -1.132],12.85619,1723.4982945919037
-4.013336,0.01,31500,-0.26607677,,7.98246,315,1.0,1.0,525320,100,9.313226e-10,1.0,1.0,0.01,5.2526593e-06,5.264282e-06,6.24437,-108.23299243472938,2.486348,100.0,-0.26607677,16.54,0.009999999,[-0.582  0.15  -1.086  0.649 -1.142],100.0,1731.023148059845
-4.3509903,0.40723708,31600,2.4542766,4.0977864,8.547234,316,1.298268,40.72371,527019,100,0.040977865,9.6580105,0.027837524,0.00027837523,3.3396943,6.3323973e-06,1021.0588,-108.65145053298353,3.0017724,9.121976,-0.28490144,16.99,0.012982679,[-0.582  0.15  -1.086  0.649 -1.142],10.354099,1735.6772310733795
-3.2051697,0.039622765,31700,-0.16763045,0.58919233,8.364166,317,0.88612443,3.9622767,528649,100,0.0058919233,1.6877317,0.14213401,0.00142134,0.19457348,7.6293946e-07,6.204175,-108.76547086765075,2.0435646,69.34312,-0.27880478,16.3,0.008861245,[-0.567  0.156 -1.069  0.675 -1.123],59.25112,1741.9151077270508
-4.147751,0.01,31800,-0.30386117,,9.115501,318,1.0,1.0,530337,100,9.313226e-10,1.0,1.0,0.01,-1.110509e-05,-1.1138916e-05,6.7453756,-108.66653945633794,2.5841675,100.0,-0.30386117,16.88,0.009999999,[-0.564  0.162 -1.076  0.672 -1.122],100.0,1747.391278743744
-4.08403,2.038765,31900,3.2569149,20.46092,8.65509,319,3.444187,203.8765,531995,100,0.20460919,98.28962,0.00084835594,8.483559e-06,6.117166,5.340576e-07,2017.8821,-108.36663139988039,2.766327,2.7554247,-0.28850254,16.58,0.034441873,[-0.564  0.162 -1.076  0.672 -1.122],1.0174015,1751.9756443500519
-4.025711,0.051804177,32000,0.10799426,0.6366111,8.687035,320,0.979244,5.180418,533638,100,0.006366111,1.446838,0.07961847,0.00079618464,0.4562997,3.8146973e-07,13.82994,-108.31390859969206,2.6016834,70.29204,-0.28956747,16.43,0.00979244,[-0.578  0.143 -1.059  0.624 -1.146],69.116234,1758.5246436595917
-4.166214,0.01,32100,-0.20918494,,6.2753067,321,1.0,1.0,535312,100,9.313226e-10,1.0,1.0,0.01,-8.042902e-06,-8.087158e-06,6.5482965,-108.6002752741353,2.546137,100.0,-0.20918494,16.74,0.009999999,[-0.566  0.155 -1.034  0.618 -1.146],100.0,1765.585003376007
-3.7855835,0.010000055,32200,-0.2175795,1.8829314e-06,6.5274887,322,0.9999998,1.0000055,536954,100,1.8816634e-08,1.0,0.9999943,0.009999943,3.4719706e-06,2.8991699e-06,5.38478,-108.61105774968108,2.308881,100.00001,-0.21758008,16.42,0.009999998,[-0.566  0.155 -1.034  0.618 -1.146],100.0,1769.8697006702423
-4.2723618,58.098537,32300,141.38074,578.00586,7.882187,323,58.937366,5809.854,538632,100,5.780059,136270.48,1.9699457e-06,1.9699456e-08,238.37062,-5.722046e-06,5723097.0,-108.28515035540653,2.8912392,1.0290223,-0.26274526,16.78,0.5893736,[-0.566  0.155 -1.034  0.618 -1.146],0.00073383463,1774.3562169075012
