Iteration,InitialBound,EpThisIter,ESSRenyi,ESSClassic,InitialReturnStd,StdIW,EpLenMean,EpisodesSoFar,MinIWNorm,Bound,EmpiricalD2,StdIWNorm,InitialReturnMin,MaxIW,MeanIW,Weights,ReturnMeanIW,EpRewMean,J_sample_variance,InitialReturnMean,MaxIWNorm,MeanIWNorm,InitialReturnMax,MinIW,TimeElapsed,TimestepsSoFar
395,-0.7044021,100,33.658234,40.948307,6.5858274,1.2914025,498.18,39500,0.00038513163,0.37724996,2.9710412,0.012914023,-13.674707,6.713147,1.0753838,[-0.566 -0.421 -0.007 -0.361 -1.016],1.5914059,-13.914956123409526,132.94545,-6.437302e-07,0.06713147,0.0107538365,21.132038,0.038513165,29896.688204050064,16908893
396,-0.7153661,100,16.99703,23.14424,7.4026423,1.9195193,497.67,39600,0.00015176865,1.6463187,5.883381,0.019195193,-16.679016,11.173809,1.0533574,[-0.562 -0.419 -0.01  -0.362 -1.018],3.3814862,-12.528086980346083,212.69809,-5.531311e-07,0.111738086,0.010533571,21.460962,0.015176865,29961.61494064331,16958660
397,-1.5136554,100,53.81759,56.58762,8.933446,1.0132266,496.01,39700,0.0009257765,-0.6128379,1.8581285,0.010132266,-45.40968,5.668195,1.1568061,[-0.563 -0.414 -0.005 -0.361 -1.019],1.4504749,-9.029978468294084,114.29885,6.151199e-07,0.056681946,0.011568061,23.44108,0.09257765,30026.19673728943,17008261
398,-0.8388757,100,39.939022,49.43127,6.944181,0.8474769,498.86,39800,0.0003903912,-0.182351,2.5038168,0.00847477,-25.166277,5.435193,0.83789164,[-0.568 -0.418 -0.003 -0.364 -1.017],1.1450405,-11.577814880962983,86.04963,9.536743e-08,0.05435193,0.008378916,17.352844,0.03903912,30091.165648698807,17058147
399,-1.3031278,100,0.32011864,1.3035202,8.897113,62.437996,477.22,39900,7.143794e-07,9.089468,312.3842,0.62438,-39.093872,627.9395,7.17558,[-0.562 -0.421 -0.003 -0.369 -1.02 ],32.121483,-19.9555289087384,98180.25,1.5640259e-06,6.279395,0.0717558,16.645481,7.143794e-05,30153.120456695557,17105869
400,-1.0940014,100,2.4730825,7.2196045,8.728847,4.943857,488.02,40000,1.8685272e-05,9.134216,40.435368,0.049438573,-30.135015,47.037422,1.379096,[-0.562 -0.419  0.006 -0.37  -1.023],16.090843,-14.105087398255389,23906.756,2.670288e-07,0.4703742,0.013790961,32.820053,0.0018685273,30215.856475114822,17154671
401,-0.93535554,100,46.00055,53.8439,7.412662,0.98952556,489.37,40100,0.0010742486,-0.15063477,2.173887,0.009895255,-28.060669,5.4712305,1.0687611,[-0.567 -0.423  0.01  -0.368 -1.022],1.2284638,-15.17677869052,120.34557,2.8610229e-08,0.054712303,0.010687611,15.255396,0.107424855,30279.054096221924,17203608
402,-0.6754697,100,8.710825,3.5154305,7.806216,8.024751,499.53,40200,3.3677992e-05,1.8271861,11.479969,0.080247514,-20.26411,80.11502,1.531764,[-0.56  -0.425  0.009 -0.37  -1.027],4.115822,-9.49457062567372,1450.2793,8.773804e-07,0.8011502,0.01531764,16.249523,0.0033677993,30344.307648181915,17253561
403,-0.91529846,100,21.646725,23.730957,6.6100316,1.8161224,494.41,40300,0.00034340235,0.42655647,4.6196365,0.018161224,-27.458956,14.960734,1.0130447,[-0.573 -0.417  0.01  -0.367 -1.031],2.3938386,-12.645805741286546,190.64871,,0.14960735,0.010130446,10.199864,0.034340236,30408.15260052681,17303002
404,-1.4204204,100,9.25338,8.694002,9.485086,4.99318,482.44,40400,6.783117e-05,0.9993448,10.806862,0.049931798,-42.61259,47.167515,1.5407686,[-0.573 -0.427  0.013 -0.375 -1.026],5.668803,-19.23556992794823,2892.3245,-7.8201293e-07,0.47167513,0.015407687,27.3096,0.006783117,30470.460332393646,17351246
405,-0.87450516,100,1.8586279,3.0516858,6.1355896,20.070232,492.23,40500,2.6548264e-06,3.5808983,53.80313,0.20070234,-26.235111,199.7325,3.560838,[-0.571 -0.427  0.008 -0.374 -1.024],9.995437,-13.66794819428676,9155.849,-1.3923645e-06,1.997325,0.03560838,19.191408,0.00026548264,30534.506992340088,17400469
406,-1.3523862,100,87.979485,89.62791,8.5724,0.33295935,483.31,40600,0.0032193465,-1.1688372,1.1366286,0.0033295935,-40.571545,1.8479298,0.9787672,[-5.782e-01 -4.242e-01  7.132e-04 -3.767e-01 -1.025e+00],0.27297795,-14.735362628092311,65.28259,-1.411438e-06,0.018479299,0.009787672,21.47002,0.32193467,30596.57858490944,17448800
407,-1.1124322,100,46.0952,52.525177,7.5102468,0.8834276,493.35,40700,0.0007187181,-0.11245489,2.1694233,0.008834275,-33.37297,5.284767,0.92922944,[-0.578 -0.425  0.001 -0.376 -1.025],1.5260425,-12.672725955166428,77.70017,-9.536743e-08,0.05284767,0.009292293,18.688425,0.07187181,30659.18687748909,17498135
408,-1.1478896,100,2.5057082,3.6337764,7.939411,9.559486,496.64,40800,3.9652885e-05,7.6054106,39.90888,0.09559486,-34.436684,94.09827,1.856313,[-0.576 -0.424  0.004 -0.372 -1.028],14.857027,-9.476763731874929,17589.26,-3.2424927e-07,0.94098264,0.01856313,23.326595,0.0039652884,30723.866941213608,17547799
409,-1.1419472,100,76.72418,75.95322,8.777031,0.5589592,486.8,40900,0.0030944229,-0.90180206,1.30337,0.005589592,-34.258404,3.0846705,0.9934016,[-0.572 -0.415  0.004 -0.374 -1.031],0.4019041,-12.726758138639225,88.829834,-3.6239624e-07,0.030846706,0.0099340165,22.030983,0.30944228,30787.42956161499,17596479
410,-1.3491371,100,0.48450115,1.1116225,7.7378907,95.581764,483.68,41000,9.650172e-07,13.340897,206.39786,0.9558177,-40.474113,960.9646,10.134006,[-0.571 -0.414  0.002 -0.373 -1.031],32.723347,-13.121043502914064,97957.695,3.8146972e-08,9.609646,0.10134003,21.231213,9.650172e-05,30849.429576158524,17644847
411,-2.03489,100,53.86575,48.10034,9.5493765,1.0282465,486.2,41100,0.00071409513,-0.85508764,1.8564672,0.010282464,-61.046707,6.2314343,0.9898948,[-0.583 -0.42   0.008 -0.374 -1.028],1.9174958,-13.882564947722456,177.71161,5.626678e-07,0.062314343,0.0098989485,26.007595,0.071409516,30913.152139663696,17693467
412,-0.6932274,100,0.0061408244,1.0367559,7.370715,527.3401,493.46,41200,9.176518e-10,395.62708,16284.459,5.2734003,-20.264774,5300.436,53.97493,[-0.58  -0.423  0.007 -0.374 -1.022],484.09024,-9.873340538260225,22363462.0,9.059906e-08,53.00436,0.53974926,20.796824,9.176518e-08,30977.137989759445,17742813
413,-1.0099137,100,19.812023,11.451179,7.6589637,2.8703768,488.03,41300,0.0002766078,0.14718604,5.04744,0.028703768,-30.297403,23.912361,1.0322208,[-0.554 -0.396  0.006 -0.354 -1.02 ],2.416109,-13.59458225268346,225.17635,-2.670288e-07,0.23912361,0.0103222085,15.998052,0.027660782,31040.619032859802,17791616
414,-0.6814229,100,16.606153,21.656698,6.7884207,1.8365175,496.77,41400,8.89038e-05,0.16052115,6.021864,0.018365175,-20.442688,16.26274,0.9655846,[-0.56  -0.393  0.006 -0.348 -1.016],1.8326981,-14.173200604874237,386.0535,1.335144e-07,0.16262738,0.009655845,18.274302,0.00889038,31105.018476724625,17841293
415,-0.6690146,100,94.99622,96.61014,6.863773,0.18460158,495.61,41500,0.006207885,-0.5987109,1.0526735,0.0018460157,-20.070436,1.4858346,0.98549783,[-0.556 -0.397  0.002 -0.351 -1.018],0.08769724,-14.476200335733186,46.353565,-9.536743e-09,0.0148583455,0.009854978,13.900881,0.6207885,31168.87843632698,17890854
416,-0.72165346,100,16.624575,32.721245,7.111249,1.2863625,487.04,41600,0.00013226215,0.7414566,6.0151916,0.012863626,-18.796394,10.084123,0.8970969,[-0.558 -0.397  0.002 -0.352 -1.019],2.5113761,-12.093984483150766,568.76465,2.9563904e-07,0.100841224,0.008970968,21.649609,0.013226216,31230.909576416016,17939558
417,-0.7712121,100,14.608416,22.618979,7.337154,2.0014327,493.47,41700,0.00025942447,2.1887083,6.8453693,0.020014327,-23.136377,14.3700485,1.0820823,[-0.557 -0.396 -0.003 -0.349 -1.025],4.2064824,-11.411621206219195,575.5696,5.1498415e-07,0.14370048,0.010820822,21.159172,0.025942447,31295.36425256729,17988905
418,-1.2356939,100,29.437069,36.980522,9.619175,1.1358589,492.54,41800,0.00010631446,0.49649644,3.3970773,0.011358589,-35.07111,7.4995694,0.87010854,[-0.555 -0.381 -0.002 -0.342 -1.02 ],2.7740228,-13.859813206946125,1029.0339,-6.4849854e-07,0.07499569,0.008701085,37.070797,0.010631446,31358.84224462509,18038159
419,-0.7561374,100,62.193813,64.41397,7.3567,0.7016244,478.94,41900,0.0011292477,-0.091801524,1.607877,0.007016244,-22.684078,4.7066503,0.94396293,[-0.547 -0.379 -0.003 -0.344 -1.021],0.8669947,-16.717234185546655,63.595993,-1.4352798e-06,0.047066502,0.0094396295,12.68663,0.11292478,31421.055283546448,18086053
420,-0.7936136,100,81.42602,82.0011,8.194634,0.4543781,481.2,42000,0.002894147,-0.462123,1.2281086,0.004543781,-23.305286,2.4699736,0.9698494,[-0.539 -0.379 -0.002 -0.344 -1.024],0.41735974,-15.020712350094795,69.88905,-2.861023e-07,0.024699735,0.009698494,23.808397,0.2894147,31482.887022972107,18134173
421,-0.69760704,100,24.237076,31.10434,8.768619,1.5374045,480.26,42100,0.00011121839,1.3593668,4.1259103,0.015374045,-20.928244,11.210117,1.0330057,[-5.353e-01 -3.793e-01 -9.663e-04 -3.425e-01 -1.024e+00],2.776372,-15.142575403072396,129.96907,9.3460085e-07,0.11210117,0.010330059,19.424454,0.011121839,31545.361396312714,18182199
422,-0.75067186,100,0.16239221,1.373855,8.022328,35.663113,489.48,42200,1.3148374e-06,46.504715,615.7931,0.35663113,-22.520168,358.5808,4.209143,[-0.535 -0.385  0.002 -0.343 -1.026],65.13278,-15.555799371658292,426148.28,4.720688e-07,3.585808,0.042091426,21.69001,0.00013148374,31609.08161330223,18231147
423,-1.6157893,100,46.254948,47.22698,10.080361,1.0000942,481.5,42300,0.0009475598,-0.7663982,2.1619308,0.010000941,-48.473656,5.7768116,0.94608474,[-0.535 -0.375 -0.007 -0.337 -1.026],1.6093774,-10.153777378094391,115.757,-8.5830686e-07,0.057768114,0.009460848,25.527817,0.09475598,31672.726440429688,18279297
424,-0.463198,100,20.598204,24.699266,6.137338,2.0853019,495.29,42400,0.00031021363,0.17974842,4.854792,0.020853018,-13.895933,15.752859,1.1942943,[-0.532 -0.378 -0.005 -0.337 -1.015],1.2003396,-9.171252182919856,114.11056,-2.0980835e-07,0.1575286,0.011942942,13.638271,0.031021362,31736.663555383682,18328826
425,-0.56418914,100,67.05357,59.04077,7.748438,0.92725056,497.22,42500,0.0017211613,-0.2120943,1.4913448,0.0092725055,-15.509511,6.102219,1.1132615,[-0.537 -0.384 -0.006 -0.336 -1.021],0.47689837,-9.58189707554829,68.85362,1.0490418e-06,0.06102219,0.011132615,16.925707,0.17211613,31800.506023168564,18378548
426,-0.849153,100,5.0883274,4.14882,7.0880575,5.9829807,498.22,42600,1.546594e-05,0.952626,19.652822,0.05982981,-25.474567,58.5932,1.2447472,[-0.536 -0.384 -0.004 -0.336 -1.021],4.717046,-8.474406500334538,1944.7753,-4.386902e-07,0.585932,0.012447471,13.7227955,0.001546594,31864.587230205536,18428370
427,-0.6554968,100,0.5163642,1.7162303,7.143343,13.905867,490.94,42700,2.9244227e-06,14.580244,193.66176,0.13905866,-19.664911,139.6943,1.8375746,[-0.537 -0.376 -0.003 -0.338 -1.019],23.7023,-13.409368934878511,55453.375,3.9100647e-07,1.396943,0.018375749,16.85545,0.00029244227,31927.52858352661,18477464
428,-2.0449011,100,45.805332,40.870556,10.22091,1.2762192,480.61,42800,0.0004607228,-1.1748043,2.183152,0.012762194,-61.346992,8.234213,1.0610327,[-0.528 -0.377 -0.008 -0.331 -1.015],1.8466359,-10.64845998984857,167.54463,-9.822845e-07,0.082342125,0.010610328,19.643131,0.046072282,31990.36806321144,18525525
429,-0.977089,100,35.532047,26.634718,8.162074,1.7420237,488.49,42900,0.00042193657,-0.039637804,2.8143609,0.017420236,-29.312672,15.166619,1.0496217,[-0.531 -0.378 -0.005 -0.332 -1.015],1.5995324,-13.045502263632548,179.71477,6.67572e-08,0.1516662,0.010496217,27.479404,0.04219366,32054.207783699036,18574374
430,-0.8544537,100,70.794846,79.59753,7.2422814,0.46231812,491.52,43000,0.001825675,-0.61680293,1.4125322,0.004623181,-25.633575,2.2484066,0.9131649,[-0.527 -0.376 -0.006 -0.334 -1.013],0.39871383,-11.46363429318596,66.43379,-1.1014938e-06,0.022484066,0.009131648,21.70348,0.1825675,32117.316476106644,18623526
431,-1.3300142,100,75.324745,76.58917,8.325711,0.47384167,476.72,43100,0.0027881907,-0.75555587,1.327585,0.0047384165,-39.90042,3.972496,0.8570548,[-0.529 -0.375 -0.005 -0.335 -1.012],0.7768979,-9.337464517611082,46.95568,-1.3828277e-07,0.03972496,0.008570549,18.243038,0.27881908,32177.838611125946,18671198
432,-1.1645522,100,11.837954,9.837588,7.886782,4.0710783,492.97,43200,0.00018216493,2.573785,8.447406,0.04071078,-34.936546,39.02982,1.3447485,[-0.526 -0.375 -0.004 -0.334 -1.013],5.958487,-4.5704770081132695,1209.3331,-6.1035155e-07,0.3902982,0.013447485,23.420322,0.018216494,32240.702941417694,18720495
433,-1.1374402,100,79.09786,81.4289,9.273429,0.53279406,477.96,43300,0.0035930085,-0.75529623,1.2642567,0.005327941,-34.123203,3.4472327,1.1156552,[-0.535 -0.372 -0.002 -0.336 -1.017],0.52363205,-15.682096097229655,97.4144,-3.8146972e-08,0.034472328,0.011156553,16.516094,0.35930085,32302.945916891098,18768291
434,-1.7760078,100,0.07754248,1.2388555,9.643597,58.665077,488.27,43400,1.0792662e-06,74.26572,1289.6157,0.58665085,-53.28024,588.8135,6.570478,[-5.370e-01 -3.686e-01 -9.207e-04 -3.337e-01 -1.018e+00],138.04433,-7.368362838692527,1938774.1,2.5749208e-07,5.8881345,0.06570478,23.642792,0.00010792662,32366.194808721542,18817118
435,-0.8665786,100,1.3906,1.9047407,8.677056,23.66009,500.0,43500,6.3809994e-06,8.482586,71.91141,0.23660092,-25.997368,237.63594,3.2969346,[-0.528 -0.374  0.002 -0.326 -1.024],15.831227,-8.388297783863859,22162.49,4.959106e-07,2.3763595,0.032969344,18.893513,0.00063809997,32431.42782306671,18867118
436,-1.1180052,100,61.93012,61.98018,6.565599,0.9732052,490.58,43600,0.0009261807,-0.56108147,1.6147232,0.009732053,-33.540123,6.591425,1.2425842,[-0.537 -0.367 -0.003 -0.328 -1.029],0.85958606,-12.268650048150207,74.861725,-8.1539156e-07,0.06591425,0.012425843,13.230722,0.09261807,32494.860320329666,18916176
437,-0.5352247,100,0.10829496,1.3907499,6.552453,37.15493,495.08,43700,1.9010072e-07,34.37453,923.40405,0.37154928,-16.056726,373.45526,4.4124737,[-0.534 -0.37  -0.002 -0.332 -1.038],50.63869,-9.620812867534248,243701.33,-4.005432e-07,3.7345526,0.04412474,13.218641,1.9010073e-05,32558.98620247841,18965684
438,-0.9039043,100,20.853554,19.34999,8.523,1.9217608,490.94,43800,0.00032187096,1.0491357,4.795346,0.019217608,-27.11713,13.533226,0.9413206,[-0.534 -0.396 -0.005 -0.347 -1.029],3.0285306,-11.681924273976927,498.28534,7.6293944e-08,0.13533226,0.009413205,17.016228,0.032187097,32622.523635149002,19014778
439,-1.1254374,100,74.10745,79.81564,7.9817863,0.45611787,494.36,43900,0.0014178784,-0.8529954,1.3493919,0.0045611784,-33.763126,2.3934479,0.9070133,[-0.533 -0.388 -0.001 -0.341 -1.026],0.45435035,-9.576037848258268,69.55138,3.2424927e-07,0.023934478,0.009070132,19.791872,0.14178784,32686.895923137665,19064214
440,-1.1007537,100,26.367224,36.243774,8.702865,1.662572,491.26,44000,0.0002584796,0.505491,3.7925873,0.01662572,-33.02259,10.482252,1.2535334,[-0.532 -0.386 -0.003 -0.341 -1.025],2.64916,-9.985480217844346,421.65884,-6.198883e-07,0.10482252,0.012535334,18.640572,0.02584796,32749.847475528717,19113340
441,-1.2416294,100,97.240204,97.65723,7.9298687,0.14988624,485.81,44100,0.006439204,-1.1708524,1.0283812,0.0014988624,-37.248886,1.3619585,0.9677175,[-5.390e-01 -3.859e-01  3.649e-05 -3.439e-01 -1.025e+00],0.08827344,-9.71938061448118,63.707436,3.9100647e-07,0.013619585,0.0096771745,20.657085,0.6439204,32812.56015634537,19161921
442,-1.137519,100,27.500725,29.787428,8.668751,1.6176744,484.49,44200,0.00017626034,0.31452036,3.636268,0.016176743,-34.125607,10.429473,1.0536592,[-5.385e-01 -3.862e-01  2.182e-04 -3.448e-01 -1.025e+00],2.4836576,-13.735876605173926,165.67197,1.3923645e-06,0.104294725,0.010536592,22.666527,0.017626034,32875.85849452019,19210370
443,-0.92853785,100,22.649174,24.684618,8.020051,1.761266,493.79,44300,0.00024666608,0.17251396,4.415172,0.017612658,-27.85614,10.083457,1.0083152,[-0.547 -0.391 -0.002 -0.345 -1.026],2.123587,-7.373195556576685,207.92264,1.9073487e-07,0.10083457,0.010083152,18.198093,0.024666607,32939.626235723495,19259749
444,-0.7099229,100,27.92345,46.11394,6.69636,1.011836,497.12,44400,0.00019848516,0.53574777,3.5812192,0.010118361,-14.759814,4.577651,0.9360265,[-5.493e-01 -3.956e-01  9.627e-04 -3.440e-01 -1.026e+00],1.879214,-12.013067656318443,144.35123,2.2888183e-07,0.04577651,0.009360265,21.297695,0.019848516,33004.36101317406,19309461
445,-1.867314,100,80.50013,78.94833,9.518395,0.5554556,488.77,44500,0.002503395,-1.4712858,1.242234,0.005554556,-56.019417,3.1262503,1.0756663,[-0.552 -0.398 -0.001 -0.35  -1.027],0.6099391,-11.90871257411208,81.227745,-4.7683717e-08,0.031262502,0.010756663,21.45411,0.2503395,33067.512634277344,19358338
446,-0.8414272,100,23.07889,29.13463,8.198058,1.5420868,498.03,44600,0.0002183822,1.2045155,4.332964,0.015420868,-25.242825,12.574519,0.98877305,[-5.496e-01 -4.001e-01 -9.007e-04 -3.493e-01 -1.025e+00],2.956012,-11.852917740647474,257.33575,3.1471254e-07,0.12574519,0.009887732,16.672104,0.021838222,33131.76051020622,19408141
447,-0.5485582,100,4.7353883,11.156747,6.5244875,3.8116107,497.1,44700,8.170304e-06,3.3940043,21.117592,0.03811611,-16.456757,31.106077,1.3507193,[-5.488e-01 -3.976e-01 -1.715e-04 -3.532e-01 -1.025e+00],5.914844,-4.379736130785997,1677.7668,4.6730042e-07,0.31106076,0.013507193,15.161875,0.00081703044,33196.2077152729,19457851
448,-0.5669754,100,11.613111,8.296325,7.2196717,3.607623,499.84,44800,1.2289052e-05,1.201515,8.610957,0.03607623,-16.686182,35.39771,1.0851022,[-0.556 -0.398 -0.003 -0.347 -1.025],2.8652725,-9.847348844895647,543.4625,6.67572e-08,0.35397708,0.010851022,17.009266,0.0012289053,33261.45227742195,19507835
449,-1.9278314,100,53.78037,52.855747,8.8707695,0.95920604,495.75,44900,0.00064125314,-1.5029328,1.8594146,0.00959206,-57.83496,6.073167,1.015649,[-0.562 -0.391 -0.008 -0.344 -1.027],1.1258657,-8.994689830457169,187.25322,6.8664554e-07,0.060731668,0.010156488,23.34391,0.064125314,33325.831328868866,19557410
450,-0.5991733,100,2.3142745,2.8736894,5.812111,10.183162,500.0,45000,9.785015e-06,3.404691,43.210087,0.10183161,-17.9752,98.06111,1.7515967,[-0.564 -0.39  -0.006 -0.345 -1.027],7.34332,-11.721792851316902,3602.4663,1.335144e-07,0.9806111,0.017515965,13.519117,0.0009785015,33390.414875507355,19607410
451,-1.0162601,100,4.032009,3.8071473,8.834901,9.247139,484.36,45100,2.338434e-05,7.583413,24.80153,0.09247139,-30.487804,89.80979,1.8396527,[-0.554 -0.377 -0.009 -0.341 -1.033],12.644505,-12.818596075467738,14026.619,-1.2397766e-07,0.8980979,0.018396528,19.136772,0.002338434,33451.65663957596,19655846
452,-1.3899306,100,64.68724,68.868805,10.928713,0.646161,450.23,45200,0.0018220342,-0.54087377,1.5458999,0.00646161,-41.697945,3.7450914,0.9610682,[-0.543 -0.37  -0.007 -0.343 -1.044],1.1872869,-22.25782684613505,69.277916,8.5830686e-07,0.037450913,0.009610682,20.84843,0.18220343,33507.21835279465,19700869
453,-1.2585506,100,60.85061,67.31856,7.652114,0.64472353,479.56,45300,0.0013530863,-0.62166584,1.643369,0.006447235,-37.75653,3.4978142,0.9253169,[-0.544 -0.371 -0.006 -0.341 -1.044],0.99172056,-15.490609355286688,80.25701,3.8146973e-07,0.03497814,0.0092531685,22.816387,0.13530864,33565.33941197395,19748825
454,-1.7059882,100,5.9928246,3.5209181,12.652373,9.879205,443.22,45400,6.225081e-05,5.662404,16.686623,0.098792054,-51.17965,98.94998,1.8872674,[-0.537 -0.372 -0.006 -0.342 -1.045],12.631241,-23.9711419472319,10712.479,1.5258789e-07,0.9894998,0.018872675,18.048819,0.006225081,33620.506898880005,19793147
455,-0.7399091,100,2.805158,3.9931874,7.264404,7.074992,489.55,45500,3.6106514e-06,3.5140967,35.648617,0.07074992,-22.19727,69.70618,1.4428952,[-0.534 -0.372 -0.002 -0.336 -1.041],7.931832,-13.695431597275501,4033.1523,-1.5258789e-07,0.6970618,0.014428953,14.43016,0.00036106515,33680.83719563484,19842102
456,-1.3204023,100,77.6715,80.56307,8.527411,0.48623687,484.36,45600,0.0015726219,-0.9563755,1.2874736,0.0048623686,-39.61207,2.6703477,0.98992455,[-0.525 -0.378 -0.005 -0.333 -1.04 ],0.541844,-13.573572264215567,85.7901,4.7683717e-08,0.026703477,0.009899246,17.573475,0.15726219,33739.90336275101,19890538
457,-1.2330905,100,0.5070104,1.681236,8.098195,35.886112,479.69,45700,1.2323915e-06,43.96878,197.2346,0.3588611,-36.992714,358.33636,4.6926975,[-0.524 -0.379 -0.006 -0.336 -1.04 ],61.28633,-14.03525183351411,338541.4,-4.7683717e-08,3.5833635,0.04692697,17.504168,0.00012323915,33798.38589525223,19938507
458,-1.6209122,100,61.523277,69.3672,11.366118,0.6222633,463.98,45800,0.0013666404,-0.75122535,1.625401,0.0062226322,-48.627377,3.7579892,0.93639237,[-0.525 -0.402 -0.006 -0.354 -1.034],1.3152958,-14.04838844200912,88.64253,3.2424927e-07,0.03757989,0.009363923,18.641035,0.13666405,33852.622720479965,19984905
459,-0.84749424,100,0.16998169,1.6416022,7.9409037,31.045088,499.37,45900,8.108354e-07,19.818373,588.29865,0.31045088,-25.424793,310.95816,4.010709,[-0.529 -0.402 -0.005 -0.351 -1.034],40.374207,-6.141432818797018,155721.45,-1.2588501e-06,3.1095815,0.040107083,14.655487,8.108354e-05,33910.13667798042,20034842
460,-1.8109217,100,80.06962,78.168526,10.619259,0.58426404,470.3,46000,0.0023581632,-0.92908883,1.2489132,0.00584264,-54.32762,3.176417,1.1055633,[-0.533 -0.395 -0.014 -0.351 -1.038],1.0947018,-19.24442832627657,107.45653,-9.1075896e-07,0.031764172,0.011055632,30.920002,0.23581633,33964.46451044083,20081872
461,-1.3612921,100,52.36184,54.230522,8.706902,0.97590715,464.81,46100,0.0017845593,-0.53028214,1.9097878,0.009759071,-40.838768,7.316139,1.0622882,[-0.53  -0.392 -0.014 -0.347 -1.044],1.3509567,-20.72602433623917,111.36908,1.9073487e-07,0.07316139,0.010622881,20.354376,0.17845593,34018.34533262253,20128353
462,-1.3238473,100,69.99316,76.84823,9.805886,0.5433478,471.1,46200,0.0031458512,-0.69515073,1.428711,0.005433478,-39.71544,2.935412,0.98992586,[-0.528 -0.386 -0.014 -0.34  -1.043],0.88722754,-15.807796323937314,114.98619,7.1525574e-07,0.029354118,0.009899258,17.113194,0.31458512,34073.75807237625,20175463
463,-1.8240201,100,8.76974,8.582552,8.877997,5.7998257,481.92,46300,3.853272e-05,-0.2618432,11.402846,0.05799826,-54.720604,37.203636,1.7770867,[-0.53  -0.381 -0.015 -0.336 -1.043],5.8975267,-11.227067910998453,2594.2686,9.536743e-08,0.37203637,0.017770868,16.047276,0.003853272,34130.60213851929,20223655
464,-1.6676987,100,57.305214,57.110294,9.552158,0.9335788,474.44,46400,0.0011054727,-0.5987761,1.745042,0.009335787,-50.030968,5.6113644,1.0772876,[-0.534 -0.378 -0.012 -0.339 -1.044],1.6042547,-14.489557006966598,92.59413,3.0517577e-07,0.05611364,0.010772875,28.470371,0.110547274,34185.7315967083,20271099
465,-1.1153544,100,1.9325116,2.0024986,7.14383,15.6197195,487.95,46500,9.237183e-06,4.013548,51.74613,0.15619719,-33.460632,157.29898,2.2328103,[-0.535 -0.377 -0.01  -0.337 -1.045],12.036826,-7.923392731501821,14534.085,1.5258789e-07,1.5729898,0.022328105,14.925895,0.00092371827,34242.0197262764,20319894
466,-1.4427978,100,80.055176,75.05446,10.060156,0.58577687,477.83,46600,0.0033785545,-0.8545042,1.2491385,0.0058577685,-43.283936,3.4830816,1.016071,[-0.534 -0.384 -0.017 -0.338 -1.049],0.75803685,-13.495167712500532,119.0261,1.14440915e-07,0.034830816,0.010160711,14.094958,0.33785546,34297.211733818054,20367677
467,-0.8646841,100,27.819643,25.714966,6.7186956,1.7387519,491.13,46700,0.00033361494,-0.030311465,3.5945823,0.017387517,-25.940525,12.123743,1.02301,[-0.532 -0.388 -0.015 -0.34  -1.048],1.6090765,-9.552220721934637,148.5479,1.4781952e-07,0.12123743,0.0102301,17.409018,0.033361495,34354.63957309723,20416790
468,-1.9069728,100,1.7161813,1.5430098,11.345429,28.64261,453.07,46800,1.0953144e-05,14.349684,58.2689,0.2864261,-57.20921,288.10428,3.5856977,[-0.525 -0.389 -0.014 -0.345 -1.049],28.90639,-22.290964134963765,77406.46,8.392334e-07,2.8810427,0.035856977,13.901176,0.0010953144,34407.73651719093,20462097
469,-0.9529998,100,6.5612273,5.3775735,8.208695,7.0237927,485.71,46900,7.1443705e-05,2.278234,15.241051,0.07023793,-18.766403,65.315056,1.6744335,[-0.534 -0.397 -0.018 -0.343 -1.052],5.998724,-13.004812786392133,1545.3684,-1.9073487e-07,0.65315056,0.016744334,28.589985,0.0071443706,34464.330686330795,20510668
470,-0.7429543,100,3.3274026,3.3741765,7.951959,9.505462,500.0,47000,1.578908e-05,5.9949064,30.053473,0.09505461,-22.288624,94.825165,1.7762762,[-0.539 -0.398 -0.016 -0.337 -1.053],10.067859,-11.716230065525851,6634.5283,-2.479553e-07,0.9482516,0.017762762,19.79648,0.0015789082,34522.358645915985,20560668
471,-1.7720726,100,0.33767256,1.2960196,9.973022,89.26844,481.94,47100,1.2096953e-06,16.97807,296.14487,0.8926842,-53.16214,897.0451,10.229076,[-0.524 -0.402 -0.019 -0.34  -1.054],47.473396,-11.482178453841707,236155.23,-1.1587143e-06,8.97045,0.102290764,25.16619,0.00012096953,34578.43288183212,20608862
472,-1.7801042,100,12.137831,17.0592,13.437861,2.9553547,471.46,47200,0.00013711397,1.4911776,8.238705,0.02955355,-53.403122,23.415836,1.3403088,[-0.526 -0.395 -0.015 -0.345 -1.054],6.600636,-15.31410072324366,2683.1724,3.0517577e-07,0.23415835,0.013403089,31.245518,0.013711397,34633.30311894417,20656008
473,-0.7034601,100,25.238203,29.02231,7.723768,1.6238939,492.49,47300,7.7452954e-05,2.065761,3.9622474,0.016238937,-20.376923,11.391169,1.0383953,[-0.524 -0.392 -0.018 -0.338 -1.053],3.4660268,-7.761768003563584,204.32495,2.670288e-07,0.11391168,0.0103839515,21.10381,0.0077452958,34689.884368658066,20705257
