AvgNormIw,eRenyi2,Bound,IterType,AvgDiscRet,VarDiscRet,VarRet,MinNormIw,Delta,ESSClassic,VarVanillaIw,J,ESSRenyi,AvgEpLen,VanillaAvgRet,MaxVanillaIw,VarNormIw,AvgRet,VarJ,BatchSize,EpsThisIter,MaxNormIw,MinVanillaIw,AvgVanillaIw
0.005,1.08923,-101.024,1,-83.479949674,7245.79298869,7245.79298869,0.00343148,0.6,177.31289401,0.135147,-75.889,183.615657332,114.6,-83.479949674,3.35961,3.21481e-06,-83.479949674,65.3183,200,100,0.0163856,0.70357,1.02517
0.01,1.0,-107.592,2,-73.5331434877,3784.41114132,3784.41114132,0.01,0.6,100.0,,-73.5331,200.0,102.66,-73.5331434877,1.0,3.50449e-18,-73.5331434877,61.2092,200,100,0.01,1.0,1.0
0.005,1.11979,-105.887,1,-91.548464715,9415.70831149,9415.70831149,0.000261942,0.6,172.119454934,0.153652,-80.4018,178.60566523,124.55,-91.548464715,2.26108,4.06995e-06,-91.548464715,79.6003,200,100,0.011637,0.0508957,0.971506
0.01,1.0,-113.054,2,-78.9946270338,6158.77606997,6158.77606997,0.01,0.6,100.0,,-78.9946,200.0,109.38,-78.9946270338,1.0,3.50449e-18,-78.9946270338,78.0845,200,100,0.01,1.0,1.0
0.005,1.08084,-102.345,1,-79.8249859899,6144.71725206,6144.71725206,0.00395673,0.6,182.303343728,0.100675,-77.3063,185.041326872,110.57,-79.8249859899,4.00167,2.43901e-06,-79.8249859899,70.851,200,100,0.0196965,0.803877,1.01584
0.01,1.0,-104.11,2,-70.0500704631,2575.68785502,2575.68785502,0.01,0.6,100.0,,-70.0501,200.0,99.42,-70.0500704631,1.0,3.50449e-18,-70.0500704631,50.4968,200,100,0.01,1.0,1.0
0.005,1.02854,-94.8859,1,-72.7908691747,3790.14468259,3790.14468259,0.000564056,0.6,193.406555601,0.033502,-70.461,194.450247884,102.3,-72.7908691747,1.41566,8.56562e-07,-72.7908691747,52.8329,200,100,0.00715819,0.111552,0.98884
0.01,1.0,-111.426,2,-77.3666189316,4956.56181251,4956.56181251,0.01,0.6,100.0,,-77.3666,200.0,107.93,-77.3666189316,1.0,3.50449e-18,-77.3666189316,70.05,200,100,0.01,1.0,1.0
0.005,1.02821,-99.9665,1,-74.8978689101,3796.79405923,3796.79405923,0.00336957,0.6,194.854292505,0.0267016,-75.5454,194.512537706,105.57,-74.8978689101,1.64625,6.63524e-07,-74.8978689101,63.8298,200,100,0.00820644,0.675951,1.00302
0.01,1.0,-118.612,2,-84.5525588809,7235.04063036,7235.04063036,0.01,0.6,100.0,,-84.5526,200.0,115.9,-84.5525588809,1.0,3.50449e-18,-84.5525588809,84.6327,200,100,0.01,1.0,1.0
0.005,1.01913,-103.079,1,-73.6433277267,3801.89369785,3801.89369785,0.00238135,0.6,195.414689604,0.0235572,-78.7666,196.245405949,103.52,-73.6433277267,1.45664,5.89548e-07,-73.6433277267,73.365,200,100,0.00728702,0.476019,0.999474
0.01,1.0,-116.996,2,-82.9370368339,6066.36770107,6066.36770107,0.01,0.6,100.0,,-82.937,200.0,114.22,-82.9370368339,1.0,3.50449e-18,-82.9370368339,77.4965,200,100,0.01,1.0,1.0
0.005,1.10086,-103.129,1,-76.8896442363,4963.40927125,4963.40927125,0.000496379,0.6,181.774964615,0.104068,-77.8596,181.676537628,107.25,-76.8896442363,1.38602,2.51913e-06,-76.8896442363,68.3357,200,100,0.00681922,0.10089,1.01626
0.01,1.0,-116.215,2,-82.1558000709,6073.48861263,6073.48861263,0.01,0.6,100.0,,-82.1558,200.0,114.05,-82.1558000709,1.0,3.50449e-18,-82.1558000709,77.5419,200,100,0.01,1.0,1.0
0.005,1.19317,-98.5766,1,-70.5299404763,2605.7503031,2605.7503031,3.09907e-05,0.6,164.823767216,0.220267,-72.2694,167.620831913,100.03,-70.5299404763,2.40885,5.36225e-06,-70.5299404763,53.5704,200,100,0.0118853,0.00628105,1.01338
0.01,1.0,-111.019,2,-76.9602039103,4962.799441,4962.799441,0.01,0.6,100.0,,-76.9602,200.0,107.0,-76.9602039103,1.0,3.50449e-18,-76.9602039103,70.094,200,100,0.01,1.0,1.0
0.005,1.02024,-102.453,1,-80.3209818862,6132.57715014,6132.57715014,0.00349959,0.6,196.334195988,0.0185953,-78.1266,196.032155543,111.29,-80.3209818862,1.60445,4.69132e-07,-80.3209818862,72.0346,200,100,0.00805884,0.696741,0.995461
0.01,1.0,-120.287,2,-86.2271773982,7184.17121525,7184.17121525,0.01,0.6,100.0,,-86.2272,200.0,118.02,-86.2271773982,1.0,3.50449e-18,-86.2271773982,84.3346,200,100,0.01,1.0,1.0
0.005,1.42086,-96.9025,1,-69.0335860662,2588.23557678,2588.23557678,8.25789e-06,0.6,118.021716762,0.5974,-68.1947,140.759792735,98.14,-69.0335860662,2.13252,1.74524e-05,-69.0335860662,25.0006,200,100,0.0115262,0.00152783,0.925072
0.01,1.0,-102.949,2,-68.8900339547,2602.74347186,2602.74347186,0.01,0.6,100.0,,-68.89,200.0,97.68,-68.8900339547,1.0,3.50449e-18,-68.8900339547,50.7614,200,100,0.01,1.0,1.0
0.005,1.0185,-97.5487,1,-78.4212207092,4949.49203375,4949.49203375,0.00146716,0.6,194.79961801,0.0253048,-73.2433,196.366729722,109.46,-78.4212207092,1.4369,6.70753e-07,-78.4212207092,59.2239,200,100,0.00739785,0.28497,0.97116
0.01,1.0,-125.596,2,-91.5367838264,9418.98865539,9418.98865539,0.01,0.6,100.0,,-91.5368,200.0,124.59,-91.5367838264,1.0,3.50449e-18,-91.5367838264,96.565,200,100,0.01,1.0,1.0
0.005,1.1348,-109.144,1,-84.0969708832,7234.70583914,7234.70583914,0.00285855,0.6,171.249272452,0.182784,-83.4886,176.242516329,115.23,-84.0969708832,3.03125,4.21829e-06,-84.0969708832,80.4181,200,100,0.014562,0.595041,1.04081
0.01,1.0,-108.569,2,-74.5092688616,3781.51719097,3781.51719097,0.01,0.6,100.0,,-74.5093,200.0,104.89,-74.5092688616,1.0,3.50449e-18,-74.5092688616,61.1858,200,100,0.01,1.0,1.0
0.005,1.34297,-104.059,1,-91.3180967991,9426.8980968,9426.8980968,2.25455e-06,0.6,144.882795512,0.350342,-76.1487,148.923322297,123.89,-91.3180967991,1.75557,9.55844e-06,-91.3180967991,70.8176,200,100,0.00916991,0.00043163,0.957244
0.01,1.0,-106.168,2,-72.1080895866,2581.06477902,2581.06477902,0.01,0.6,100.0,,-72.1081,200.0,102.04,-72.1080895866,1.0,3.50449e-18,-72.1080895866,50.5495,200,100,0.01,1.0,1.0
0.005,1.02287,-97.5407,1,-75.4625577791,3770.9879726,3770.9879726,0.00201209,0.6,193.550127163,0.0352069,-73.1831,195.528803212,106.06,-75.4625577791,1.33202,8.3731e-07,-75.4625577791,54.0465,200,100,0.0064959,0.412589,1.02528
0.01,1.0,-112.062,2,-78.0033897604,4977.42500651,4977.42500651,0.01,0.6,100.0,,-78.0034,200.0,108.74,-78.0033897604,1.0,3.50449e-18,-78.0033897604,70.1972,200,100,0.01,1.0,1.0
0.005,1.05751,-108.445,1,-91.5946264717,9398.94068607,9398.94068607,0.000515935,0.6,184.991241986,0.0815699,-83.6792,189.123418548,124.32,-91.5946264717,1.50417,2.03848e-06,-91.5946264717,84.2068,200,100,0.00751946,0.103206,1.00019
0.01,1.0,-114.228,2,-80.1683041133,6140.19661761,6140.19661761,0.01,0.6,100.0,,-80.1683,200.0,111.44,-80.1683041133,1.0,3.50449e-18,-80.1683041133,77.9666,200,100,0.01,1.0,1.0
0.005,1.11339,-96.7967,1,-67.5180758984,1395.07259749,1395.07259749,0.000419237,0.6,179.951949637,0.111985,-71.3842,179.632138417,96.98,-67.5180758984,1.52472,2.79919e-06,-67.5180758984,51.4535,200,100,0.00762301,0.083854,1.00008
0.01,1.0,-112.292,2,-78.2324899942,4984.3253361,4984.3253361,0.01,0.6,100.0,,-78.2325,200.0,108.81,-78.2324899942,1.0,3.50449e-18,-78.2324899942,70.2459,200,100,0.01,1.0,1.0
0.005,1.16735,-96.8769,1,-71.9220726335,2582.27698293,2582.27698293,0.00014103,0.6,178.435968488,0.136699,-70.8563,171.328511579,102.01,-71.9220726335,1.49265,3.03644e-06,-71.9220726335,44.8684,200,100,0.00703491,0.0299235,1.06089
0.01,1.0,-107.162,2,-73.1023411421,3787.48032718,3787.48032718,0.01,0.6,100.0,,-73.1023,200.0,103.17,-73.1023411421,1.0,3.50449e-18,-73.1023411421,61.234,200,100,0.01,1.0,1.0
0.005,1.45009,-103.877,1,-93.9671299724,9324.74591605,9324.74591605,1.43036e-06,0.6,122.851865182,0.654997,-74.8751,137.922026761,127.15,-93.9671299724,2.53327,1.57783e-05,-93.9671299724,68.8801,200,100,0.0124335,0.00029143,1.01873
0.01,1.0,-113.529,2,-79.4695890613,4957.65231478,4957.65231478,0.01,0.6,100.0,,-79.4696,200.0,111.01,-79.4695890613,1.0,3.50449e-18,-79.4695890613,70.0577,200,100,0.01,1.0,1.0
0.005,1.06982,-103.536,1,-81.7986174907,6101.05151366,6101.05151366,0.00146472,0.6,155.554275904,0.375233,-78.6259,186.946766376,113.42,-81.7986174907,2.62904,7.17901e-06,-81.7986174907,77.4594,200,100,0.0114995,0.334869,1.14311
0.01,1.0,-70.3098,2,-63.3145372945,90.6485442064,90.6485442064,0.01,0.6,100.0,,-63.3145,200.0,92.41,-63.3145372945,1.0,3.50449e-18,-63.3145372945,9.47323,200,100,0.01,1.0,1.0
0.005,1.02975,-94.8965,1,-79.2070907256,4908.5235342,4908.5235342,0.00407705,0.6,187.073099907,0.0770277,-70.4571,194.221922982,110.68,-79.2070907256,1.97095,1.73622e-06,-79.2070907256,43.015,200,100,0.00935737,0.858752,1.05315
0.01,1.0,-111.855,2,-77.7951994382,4951.2172967,4951.2172967,0.01,0.6,100.0,,-77.7952,200.0,108.88,-77.7951994382,1.0,3.50449e-18,-77.7951994382,70.0122,200,100,0.01,1.0,1.0
0.005,1.024,-96.4258,1,-67.4152098989,1354.93526474,1354.93526474,0.00154444,0.6,195.643245108,0.0237079,-72.0548,195.313354747,96.67,-67.4152098989,1.27289,5.59526e-07,-67.4152098989,53.7304,200,100,0.0061838,0.317913,1.02921
0.01,1.0,-114.592,2,-80.5321458493,6128.45869011,6128.45869011,0.01,0.6,100.0,,-80.5321,200.0,111.67,-80.5321458493,1.0,3.50449e-18,-80.5321458493,77.8921,200,100,0.01,1.0,1.0
0.005,1.02408,-100.363,1,-72.7312212229,3839.90717826,3839.90717826,0.00429516,0.6,194.030823653,0.0315523,-75.9908,195.297712554,102.37,-72.7312212229,2.05178,7.72974e-07,-72.7312212229,66.8897,200,100,0.0101554,0.867785,1.01019
0.01,1.0,-108.706,2,-74.64605049,3800.92394136,3800.92394136,0.01,0.6,100.0,,-74.646,200.0,104.68,-74.64605049,1.0,3.50449e-18,-74.64605049,61.3426,200,100,0.01,1.0,1.0
0.005,1.02646,-94.2862,1,-66.3253731047,1353.45323081,1353.45323081,0.000591886,0.6,187.301235301,0.0607552,-69.8859,194.843795983,95.23,-66.3253731047,1.41939,1.70351e-06,-66.3253731047,48.249,200,100,0.00751592,0.111778,0.944255
0.01,1.0,-100.226,2,-66.1758281626,1350.20400692,1350.20400692,0.01,0.6,100.0,,-66.1758,200.0,95.45,-66.1758281626,1.0,3.50449e-18,-66.1758281626,36.5609,200,100,0.01,1.0,1.0
0.005,1.06983,-94.5195,1,-77.3545432638,4962.94106126,4962.94106126,0.00364159,0.6,175.276290268,0.173502,-69.6097,186.946058115,107.39,-77.3545432638,2.70272,3.54412e-06,-77.3545432638,44.087,200,100,0.0122153,0.80573,1.10629
0.01,1.0,-103.788,2,-69.7282260318,2591.99672951,2591.99672951,0.01,0.6,100.0,,-69.7282,200.0,98.78,-69.7282260318,1.0,3.50449e-18,-69.7282260318,50.6565,200,100,0.01,1.0,1.0
0.005,1.04672,-90.5908,1,-64.4237619723,123.396463502,123.396463502,0.000192451,0.6,180.305182484,0.105533,-65.9508,191.072974199,93.36,-64.4237619723,1.41991,2.74448e-06,-64.4237619723,34.1905,200,100,0.00724099,0.0377385,0.980468
0.01,1.0,-120.18,2,-86.1206057799,7193.73192458,7193.73192458,0.01,0.6,100.0,,-86.1206,200.0,118.87,-86.1206057799,1.0,3.50449e-18,-86.1206057799,84.3907,200,100,0.01,1.0,1.0
0.005,2.12332,-108.111,1,-94.5447317496,10519.923387,10519.923387,2.91843e-10,0.6,80.9575882685,1.55615,-73.0171,94.1919616109,127.64,-94.5447317496,3.37415,3.69455e-05,-94.5447317496,71.2421,200,100,0.0164407,5.98955e-08,1.02616
0.01,1.0,-106.99,2,-72.9310052685,3799.87184897,3799.87184897,0.01,0.6,100.0,,-72.931,200.0,102.87,-72.9310052685,1.0,3.50449e-18,-72.9310052685,61.3341,200,100,0.01,1.0,1.0
0.005,1.08392,-104.362,1,-89.7122517882,8291.38179175,8291.38179175,0.00358359,0.6,165.653940107,0.22714,-79.288,184.515908505,122.42,-89.7122517882,5.1814,5.20945e-06,-89.7122517882,72.256,200,100,0.024814,0.748289,1.04405
0.01,1.0,-99.4794,2,-65.4197625169,1376.13167688,1376.13167688,0.01,0.6,100.0,,-65.4198,200.0,93.9,-65.4197625169,1.0,3.50449e-18,-65.4197625169,36.9103,200,100,0.01,1.0,1.0
0.005,1.05887,-93.4929,1,-74.9131024024,3753.08507939,3753.08507939,0.00389732,0.6,158.177455453,0.289503,-68.7103,188.880776751,105.32,-74.9131024024,3.09849,6.6433e-06,-74.9131024024,40.9015,200,100,0.0148428,0.81358,1.04377
