InitialReturnMean,EpLenMean,ESSRenyi,MaxIW,ReturnMeanIW,Bound,InitialBound,EpRewMean,Weights,InitialReturnMax,InitialReturnStd,MaxIWNorm,MeanEntropy,Iteration,MinIW,ESSClassic,MeanIW,J_sample_variance,MeanIWNorm,StdIW,ReturnStepMaxmin,EpThisIter,EmpiricalD2,EpisodesSoFar,StdIWNorm,TimeElapsed,ReturnStepMax,InitialReturnMin,TimestepsSoFar,MinIWNorm
-0.6656322,500.0,100.0,1.0,-0.6656321,-0.6941805,-0.6941805,-3.3849609995438827,[ 0.089 -1.352 -1.365],-0.4943772,0.06530961,0.01,0.053931993,313,1.0,100.0,1.0,0.0043084295,0.010000002,,0.12861933,100,1.0,31300,1.8626451e-09,3615.3345005512238,0.12861933,-0.85645163,15650000,0.01
-0.6687075,500.0,100.0,1.0,-0.6687075,-0.6985305,-0.6985305,-3.371129592326811,[ 0.089 -1.352 -1.365],-0.5335063,0.069121,0.01,0.053931993,314,1.0,100.0,1.0,0.004825973,0.010000002,,0.14507443,100,1.0,31400,1.8626451e-09,3626.0501911640167,0.14507443,-0.89469004,15700000,0.01
-0.6714633,500.0,100.0,1.0,-0.67146325,-0.7006598,-0.7006598,-3.3898883916814087,[ 0.089 -1.352 -1.365],-0.5211956,0.060176257,0.01,0.053931993,315,1.0,100.0,1.0,0.0036577594,0.010000002,,0.1490604,100,1.0,31500,1.8626451e-09,3636.6837916374207,0.1490604,-0.8758968,15750000,0.01
-0.6657274,500.0,100.0,1.0,-0.6657274,-0.69323313,-0.69323313,-3.364655727302519,[ 0.089 -1.352 -1.365],-0.51539207,0.06405625,0.01,0.053931993,316,1.0,100.0,1.0,0.0041446486,0.010000002,,0.114154994,100,1.0,31600,1.8626451e-09,3647.818032979965,0.114154994,-0.82517254,15800000,0.01
-0.68096596,500.0,79.42996,3.1294715,-0.62367046,-0.65753895,-0.71115077,-3.4219733593904618,[ 0.089 -1.352 -1.365],-0.5239377,0.072017364,0.031294715,0.038938455,317,0.12566642,71.33453,0.959626,0.11891931,0.009596261,0.6083191,0.13122018,100,1.2589707,31700,0.0060831914,3658.9171073436737,0.13122018,-0.90554386,15850000,0.0012566642
-0.657083,500.0,100.0,1.0,-0.65708303,-0.68613607,-0.68613607,-3.257774059794189,[ 0.092 -1.352 -1.38 ],-0.49765342,0.06749903,0.01,0.038938455,318,1.0,100.0,1.0,0.0046021407,0.010000002,,0.11712911,100,1.0,31800,1.8626451e-09,3669.790210723877,0.11712911,-0.8715912,15900000,0.01
-0.65145284,500.0,100.0,1.0,-0.6514529,-0.6796508,-0.6796508,-3.3021781890784245,[ 0.092 -1.352 -1.38 ],-0.5199826,0.06401114,0.01,0.038938455,319,1.0,100.0,1.0,0.0041388148,0.010000002,,0.11847664,100,1.0,31900,1.8626451e-09,3680.1296622753143,0.11847664,-0.8459356,15950000,0.01
-0.6584917,500.0,100.0,1.0,-0.6584917,-0.6861078,-0.6861078,-3.28624862391004,[ 0.092 -1.352 -1.38 ],-0.52708405,0.055757053,0.01,0.038938455,320,1.0,100.0,1.0,0.0031402514,0.010000002,,0.118872955,100,1.0,32000,1.8626451e-09,3690.517585039139,0.118872955,-0.82848424,16000000,0.01
-0.65194565,500.0,100.0,1.0,-0.6519457,-0.6800559,-0.6800559,-3.266876926927076,[ 0.092 -1.352 -1.38 ],-0.5227907,0.06659625,0.01,0.038938455,321,1.0,100.0,1.0,0.004479859,0.010000002,,0.1279328,100,1.0,32100,1.8626451e-09,3702.1853547096252,0.1279328,-0.8433066,16050000,0.01
-0.64123654,500.0,100.0,1.0,-0.6412364,-0.6683557,-0.6683557,-3.259668070051149,[ 0.092 -1.352 -1.38 ],-0.46111846,0.066937104,0.01,0.038938455,322,1.0,100.0,1.0,0.0045258347,0.010000002,,0.14294557,100,1.0,32200,1.8626451e-09,3713.266970872879,0.14294557,-0.8135779,16100000,0.01
-0.65724885,500.0,100.0,1.0,-0.6572488,-0.68559897,-0.68559897,-3.301356051538341,[ 0.092 -1.352 -1.38 ],-0.48155242,0.072003454,0.01,0.038938455,323,1.0,100.0,1.0,0.0052368655,0.010000002,,0.14316969,100,1.0,32300,1.8626451e-09,3723.5686905384064,0.14316969,-0.8505046,16150000,0.01
-0.6540001,500.0,100.0,1.0,-0.65400004,-0.6821594,-0.6821594,-3.2771244277199623,[ 0.092 -1.352 -1.38 ],-0.5100967,0.07200993,0.01,0.038938455,324,1.0,100.0,1.0,0.005237808,0.010000002,,0.120327696,100,1.0,32400,1.8626451e-09,3734.8181762695312,0.120327696,-0.8447819,16200000,0.01
-0.65246993,500.0,100.0,1.0,-0.65247,-0.6805565,-0.6805565,-3.295486767953432,[ 0.092 -1.352 -1.38 ],-0.4961565,0.0702103,0.01,0.038938455,325,1.0,100.0,1.0,0.00497928,0.010000002,,0.11339672,100,1.0,32500,1.8626451e-09,3745.246901988983,0.11339672,-0.8425942,16250000,0.01
-0.64926714,500.0,100.0,1.0,-0.64926714,-0.6785517,-0.6785517,-3.2677135248104374,[ 0.092 -1.352 -1.38 ],-0.50358146,0.06996664,0.01,0.038938455,326,1.0,100.0,1.0,0.004944778,0.010000002,,0.15914616,100,1.0,32600,1.8626451e-09,3756.2724187374115,0.15914616,-0.87853634,16300000,0.01
-0.6411122,500.0,100.0,1.0,-0.64111215,-0.6676731,-0.6676731,-3.2913149196769047,[ 0.092 -1.352 -1.38 ],-0.49093357,0.063882895,0.01,0.038938455,327,1.0,100.0,1.0,0.004122247,0.010000002,,0.104786016,100,1.0,32700,1.8626451e-09,3767.7592964172363,0.104786016,-0.7968286,16350000,0.01
-0.6427684,500.0,100.0,1.0,-0.6427684,-0.6710651,-0.6710651,-3.2984292121590566,[ 0.092 -1.352 -1.38 ],-0.49859786,0.06593413,0.01,0.038938455,328,1.0,100.0,1.0,0.004391221,0.010000002,,0.11419199,100,1.0,32800,1.8626451e-09,3779.336450099945,0.11419199,-0.8489008,16400000,0.01
-0.6452753,500.0,100.0,1.0,-0.64527524,-0.67297524,-0.67297524,-3.307909062020152,[ 0.092 -1.352 -1.38 ],-0.4988582,0.06678807,0.01,0.038938455,329,1.0,100.0,1.0,0.0045057028,0.010000002,,0.12503165,100,1.0,32900,1.8626451e-09,3791.592557668686,0.12503165,-0.8310001,16450000,0.01
-0.65515953,500.0,100.0,1.0,-0.6551596,-0.6817358,-0.6817358,-3.285300335858432,[ 0.092 -1.352 -1.38 ],-0.51127493,0.06483645,0.01,0.038938455,330,1.0,100.0,1.0,0.0042462274,0.010000002,,0.13056394,100,1.0,33000,1.8626451e-09,3802.5533814430237,0.13056394,-0.79728633,16500000,0.01
-0.6645712,500.0,100.0,1.0000033,-0.6645708,-0.6929172,-0.6929176,-3.319437864138858,[ 0.092 -1.352 -1.38 ],-0.5053686,0.067977734,0.010000033,0.038938455,331,0.99999595,100.000015,0.9999994,0.0046676444,0.009999993,1.5995826e-06,0.13273966,100,1.0,33100,1.5978358e-08,3813.00794839859,0.13273966,-0.8503922,16550000,0.009999959
-0.6438013,500.0,100.0,1.0,-0.6438013,-0.6694488,-0.6694488,-3.2471175134161374,[ 0.092 -1.352 -1.38 ],-0.5201147,0.05352906,0.01,0.038938455,332,1.0,100.0,1.0,0.0028943033,0.010000002,,0.12965582,100,1.0,33200,1.8626451e-09,3824.3150248527527,0.12965582,-0.76942605,16600000,0.01
-0.66192114,500.0,100.0,1.0,-0.66192114,-0.69098294,-0.69098294,-3.291455904313809,[ 0.092 -1.352 -1.38 ],-0.5303465,0.07015118,0.01,0.038938455,333,1.0,100.0,1.0,0.0049708965,0.010000002,,0.18649353,100,1.0,33300,1.8626451e-09,3835.099029779434,0.18649353,-0.8718538,16650000,0.01
-0.64786303,500.0,100.0,1.0,-0.647863,-0.6739195,-0.6739195,-3.2878818300146704,[ 0.092 -1.352 -1.38 ],-0.47997916,0.060725905,0.01,0.038938455,334,1.0,100.0,1.0,0.0037248845,0.010000002,,0.14033858,100,1.0,33400,1.8626451e-09,3845.693672180176,0.14033858,-0.7816951,16700000,0.01
-0.6597784,500.0,100.0,1.0,-0.6597785,-0.6883353,-0.6883353,-3.2842399388205017,[ 0.092 -1.352 -1.38 ],-0.5016092,0.07149377,0.01,0.038938455,335,1.0,100.0,1.0,0.005162988,0.010000002,,0.10736159,100,1.0,33500,1.8626451e-09,3857.0026981830597,0.10736159,-0.8567049,16750000,0.01
-0.6632451,500.0,100.0,1.0,-0.66324514,-0.68981165,-0.68981165,-3.307082489639187,[ 0.092 -1.352 -1.38 ],-0.52242875,0.063637,0.01,0.038938455,336,1.0,100.0,1.0,0.0040905746,0.010000002,,0.12459266,100,1.0,33600,1.8626451e-09,3867.1542418003082,0.12459266,-0.7969954,16800000,0.01
-0.6465771,500.0,100.0,1.0,-0.6465772,-0.67351514,-0.67351514,-3.2634278437612414,[ 0.092 -1.352 -1.38 ],-0.50140953,0.06608765,0.01,0.038938455,337,1.0,100.0,1.0,0.0044116946,0.010000002,,0.118254706,100,1.0,33700,1.8626451e-09,3879.3168499469757,0.118254706,-0.8081386,16850000,0.01
-0.6565258,500.0,100.0,1.0,-0.65652573,-0.6823734,-0.6823734,-3.268738445145433,[ 0.092 -1.352 -1.38 ],-0.5183302,0.057004876,0.01,0.038938455,338,1.0,100.0,1.0,0.0032823796,0.010000002,,0.123044975,100,1.0,33800,1.8626451e-09,3892.267462491989,0.123044975,-0.77543,16900000,0.01
-0.64758605,500.0,100.0,1.0,-0.64758605,-0.6745354,-0.6745354,-3.287972161233873,[ 0.092 -1.352 -1.38 ],-0.5155487,0.063728064,0.01,0.038938455,339,1.0,100.0,1.0,0.004102289,0.010000002,,0.10075164,100,1.0,33900,1.8626451e-09,3904.4765951633453,0.10075164,-0.80848026,16950000,0.01
-0.64243776,500.0,100.0,1.0,-0.6424378,-0.67143387,-0.67143387,-3.281476559307248,[ 0.092 -1.352 -1.38 ],-0.5003238,0.06822854,0.01,0.038938455,340,1.0,100.0,1.0,0.0047021555,0.010000002,,0.12856142,100,1.0,34000,1.8626451e-09,3916.1315388679504,0.12856142,-0.8698815,17000000,0.01
-0.6457625,500.0,100.0,1.0,-0.64576256,-0.6746599,-0.6746599,-3.2643710563227217,[ 0.092 -1.352 -1.38 ],-0.49840346,0.070526704,0.01,0.038938455,341,1.0,100.0,1.0,0.005024258,0.010000002,,0.10640424,100,1.0,34100,1.8626451e-09,3927.179403781891,0.10640424,-0.8669202,17050000,0.01
-0.64245224,500.0,100.0,1.0,-0.6424522,-0.668208,-0.668208,-3.2691789926419057,[ 0.092 -1.352 -1.38 ],-0.5093533,0.063062035,0.01,0.038938455,342,1.0,100.0,1.0,0.004016991,0.010000002,,0.1505562,100,1.0,34200,1.8626451e-09,3938.8784551620483,0.1505562,-0.77267426,17100000,0.01
-0.6475587,500.0,100.0,1.0,-0.6475586,-0.67666453,-0.67666453,-3.2960487633490043,[ 0.092 -1.352 -1.38 ],-0.5072973,0.057148173,0.01,0.038938455,343,1.0,100.0,1.0,0.0032989027,0.010000002,,0.10598826,100,1.0,34300,1.8626451e-09,3949.70383644104,0.10598826,-0.8731762,17150000,0.01
-0.6639335,500.0,100.0,1.0,-0.66393346,-0.694826,-0.694826,-3.276470660202019,[ 0.092 -1.352 -1.38 ],-0.5234727,0.065318905,0.01,0.038938455,344,1.0,100.0,1.0,0.004309656,0.010000002,,0.12972449,100,1.0,34400,1.8626451e-09,3960.5441966056824,0.12972449,-0.92677635,17200000,0.01
-0.63423914,500.0,100.0,1.0,-0.63423914,-0.66335505,-0.66335505,-3.2438333622140685,[ 0.092 -1.352 -1.38 ],-0.46720296,0.06651662,0.01,0.038938455,345,1.0,100.0,1.0,0.004469152,0.010000002,,0.10137625,100,1.0,34500,1.8626451e-09,3973.7564957141876,0.10137625,-0.8734777,17250000,0.01
-0.650402,500.0,100.0,1.0,-0.65040195,-0.6787599,-0.6787599,-3.2729347706913403,[ 0.092 -1.352 -1.38 ],-0.50862634,0.07047232,0.01,0.038938455,346,1.0,100.0,1.0,0.005016513,0.010000002,,0.13446517,100,1.0,34600,1.8626451e-09,3985.2067959308624,0.13446517,-0.85073763,17300000,0.01
-0.65517133,500.0,100.0,1.0000286,-0.6551683,-0.6831241,-0.6831272,-3.307110062195693,[ 0.092 -1.352 -1.38 ],-0.5136131,0.062038407,0.010000286,0.03893845,347,0.99996483,100.0,0.9999958,0.0038873022,0.009999958,1.2601319e-05,0.12659767,100,1.0,34700,1.260192e-07,3996.999848127365,0.12659767,-0.8386744,17350000,0.009999648
-0.65621483,500.0,100.0,1.0,-0.6562148,-0.6841469,-0.6841469,-3.3165735374816796,[ 0.092 -1.352 -1.38 ],-0.51859874,0.06619907,0.01,0.03893845,348,1.0,100.0,1.0,0.0044265827,0.010000002,,0.10645021,100,1.0,34800,1.8626451e-09,4008.5825560092926,0.10645021,-0.83796227,17400000,0.01
-0.6501819,500.0,100.0,1.0,-0.65018183,-0.67905885,-0.67905885,-3.2500349183243653,[ 0.092 -1.352 -1.38 ],-0.4956522,0.06817593,0.01,0.03893845,349,1.0,100.0,1.0,0.004694906,0.010000002,,0.10967699,100,1.0,34900,1.8626451e-09,4019.152202129364,0.10967699,-0.86631,17450000,0.01
-0.64311486,500.0,100.0,1.0,-0.64311475,-0.6719534,-0.6719534,-3.277518934050448,[ 0.092 -1.352 -1.38 ],-0.48685002,0.065545544,0.01,0.03893845,350,1.0,100.0,1.0,0.0043396144,0.010000002,,0.13074842,100,1.0,35000,1.8626451e-09,4029.5149331092834,0.13074842,-0.86515903,17500000,0.01
-0.66058695,500.0,100.0,1.0,-0.66058683,-0.688152,-0.688152,-3.3037155548863995,[ 0.092 -1.352 -1.38 ],-0.5135059,0.06227075,0.01,0.03893845,351,1.0,100.0,1.0,0.003916815,0.010000002,,0.13809378,100,1.0,35100,1.8626451e-09,4040.4512848854065,0.13809378,-0.8269557,17550000,0.01
-0.6492169,500.0,100.0,1.0,-0.6492169,-0.6772408,-0.6772408,-3.3003247460048435,[ 0.092 -1.352 -1.38 ],-0.5193666,0.068349935,0.01,0.03893845,352,1.0,100.0,1.0,0.0047189025,0.010000002,,0.13861649,100,1.0,35200,1.8626451e-09,4051.763512134552,0.13861649,-0.8407166,17600000,0.01
-0.6483337,500.0,100.0,1.0,-0.64833367,-0.6745634,-0.6745634,-3.27874287232573,[ 0.092 -1.352 -1.38 ],-0.50817525,0.060750697,0.01,0.03893845,353,1.0,100.0,1.0,0.0037279262,0.010000002,,0.10976686,100,1.0,35300,1.8626451e-09,4062.9095511436462,0.10976686,-0.78689134,17650000,0.01
-0.65597534,500.0,100.0,1.0,-0.6559753,-0.6831695,-0.6831695,-3.26859507981175,[ 0.092 -1.352 -1.38 ],-0.47669637,0.06767586,0.01,0.03893845,354,1.0,100.0,1.0,0.004626284,0.010000002,,0.14354882,100,1.0,35400,1.8626451e-09,4073.679105758667,0.14354882,-0.81582594,17700000,0.01
-0.6643428,500.0,100.0,1.0,-0.6643428,-0.69414926,-0.69414926,-3.31386832933365,[ 0.092 -1.352 -1.38 ],-0.52373046,0.072444074,0.01,0.03893845,355,1.0,100.0,1.0,0.005301155,0.010000002,,0.12566777,100,1.0,35500,1.8626451e-09,4084.0599160194397,0.12566777,-0.8941921,17750000,0.01
-0.640933,500.0,100.0,1.0,-0.64093304,-0.66680133,-0.66680133,-3.2652298020158756,[ 0.092 -1.352 -1.38 ],-0.47485533,0.058572985,0.01,0.03893845,356,1.0,100.0,1.0,0.0034654492,0.010000002,,0.11077176,100,1.0,35600,1.8626451e-09,4095.0940413475037,0.11077176,-0.776049,17800000,0.01
-0.6557691,500.0,100.0,1.0,-0.6557691,-0.6821702,-0.6821702,-3.3096622943827474,[ 0.092 -1.352 -1.38 ],-0.5117874,0.06130204,0.01,0.03893845,357,1.0,100.0,1.0,0.003795899,0.010000002,,0.18026042,100,1.0,35700,1.8626451e-09,4107.428395032883,0.18026042,-0.79203284,17850000,0.01
-0.6523559,500.0,100.0,1.0,-0.6523559,-0.6816542,-0.6816542,-3.2919007478519937,[ 0.092 -1.352 -1.38 ],-0.49901655,0.0670746,0.01,0.03893845,358,1.0,100.0,1.0,0.0045444467,0.010000002,,0.13462767,100,1.0,35800,1.8626451e-09,4119.112503528595,0.13462767,-0.8789482,17900000,0.01
-0.65889335,500.0,100.0,1.0,-0.6588933,-0.6858609,-0.6858609,-3.2910164025500235,[ 0.092 -1.352 -1.38 ],-0.45286947,0.06378234,0.01,0.03893845,359,1.0,100.0,1.0,0.00410928,0.010000002,,0.10677334,100,1.0,35900,1.8626451e-09,4129.528282880783,0.10677334,-0.8090273,17950000,0.01
-0.6517249,500.0,100.0,1.0,-0.65172476,-0.6798163,-0.6798163,-3.2694054769279797,[ 0.092 -1.352 -1.38 ],-0.5228262,0.07337031,0.01,0.03893845,360,1.0,100.0,1.0,0.005437578,0.010000002,,0.1223671,100,1.0,36000,1.8626451e-09,4140.116248130798,0.1223671,-0.842746,18000000,0.01
-0.65830016,500.0,100.0,1.0,-0.6583001,-0.6876598,-0.6876598,-3.30031399204334,[ 0.092 -1.352 -1.38 ],-0.5237571,0.070635244,0.01,0.03893845,361,1.0,100.0,1.0,0.005039735,0.010000002,,0.15943182,100,1.0,36100,1.8626451e-09,4152.669602632523,0.15943182,-0.8807917,18050000,0.01
-0.6470152,500.0,100.0,1.0,-0.64701533,-0.6743734,-0.6743734,-3.273814655312053,[ 0.092 -1.352 -1.38 ],-0.51659745,0.058435045,0.01,0.03893845,362,1.0,100.0,1.0,0.0034491464,0.010000002,,0.10837001,100,1.0,36200,1.8626451e-09,4167.458779096603,0.10837001,-0.8207414,18100000,0.01
-0.65487367,500.0,100.0,1.0,-0.6548737,-0.682531,-0.682531,-3.2814879806595325,[ 0.092 -1.352 -1.38 ],-0.5392761,0.064515464,0.01,0.03893845,363,1.0,100.0,1.0,0.004204287,0.010000002,,0.1308714,100,1.0,36300,1.8626451e-09,4179.728876590729,0.1308714,-0.8297187,18150000,0.01
-0.6582931,500.0,100.0,1.0,-0.6582931,-0.6872286,-0.6872286,-3.3037934738733514,[ 0.092 -1.352 -1.38 ],-0.51733243,0.06522822,0.01,0.03893845,364,1.0,100.0,1.0,0.0042976975,0.010000002,,0.10867131,100,1.0,36400,1.8626451e-09,4190.646891832352,0.10867131,-0.8680644,18200000,0.01
-0.65521926,500.0,100.0,1.0,-0.6552193,-0.6841173,-0.6841173,-3.29188922110587,[ 0.092 -1.352 -1.38 ],-0.5103374,0.07065814,0.01,0.03893845,365,1.0,100.0,1.0,0.005043003,0.010000002,,0.11250229,100,1.0,36500,1.8626451e-09,4202.429746866226,0.11250229,-0.86693907,18250000,0.01
-0.6422536,500.0,100.0,1.0,-0.6422535,-0.6718727,-0.6718727,-3.276463108211601,[ 0.092 -1.352 -1.38 ],-0.47575998,0.06646892,0.01,0.03893845,366,1.0,100.0,1.0,0.004462744,0.010000002,,0.11938901,100,1.0,36600,1.8626451e-09,4212.811182498932,0.11938901,-0.8885753,18300000,0.01
-0.6437236,500.0,100.0,1.0,-0.64372355,-0.6715377,-0.6715377,-3.255739655289548,[ 0.092 -1.352 -1.38 ],-0.4845829,0.059822787,0.01,0.03893845,367,1.0,100.0,1.0,0.0036149146,0.010000002,,0.10580601,100,1.0,36700,1.8626451e-09,4223.152311563492,0.10580601,-0.83442473,18350000,0.01
-0.64804304,500.0,100.0,1.0,-0.648043,-0.6760144,-0.6760144,-3.279088512314122,[ 0.092 -1.352 -1.38 ],-0.51723313,0.06634661,0.01,0.03893845,368,1.0,100.0,1.0,0.004446335,0.010000002,,0.10313242,100,1.0,36800,1.8626451e-09,4233.849440336227,0.10313242,-0.8391441,18400000,0.01
-0.6474614,500.0,100.0,1.0,-0.64746135,-0.67296743,-0.67296743,-3.2652572830202886,[ 0.092 -1.352 -1.38 ],-0.49824905,0.053385373,0.01,0.03893845,369,1.0,100.0,1.0,0.0028787858,0.010000002,,0.1239715,100,1.0,36900,1.8626451e-09,4244.972420930862,0.1239715,-0.7651832,18450000,0.01
-0.6520584,500.0,100.0,1.0,-0.6520584,-0.680715,-0.680715,-3.2879548124170723,[ 0.092 -1.352 -1.38 ],-0.46769282,0.0703973,0.01,0.03893845,370,1.0,100.0,1.0,0.005005839,0.010000002,,0.11377489,100,1.0,37000,1.8626451e-09,4256.022726774216,0.11377489,-0.85969806,18500000,0.01
-0.6445558,500.0,100.0,1.0,-0.64455575,-0.6728542,-0.6728542,-3.2620598123857207,[ 0.092 -1.352 -1.38 ],-0.50157654,0.058844816,0.01,0.03893845,371,1.0,100.0,1.0,0.003497689,0.010000002,,0.113210894,100,1.0,37100,1.8626451e-09,4268.723809719086,0.113210894,-0.8489533,18550000,0.01
-0.6565968,500.0,100.0,1.0,-0.6565968,-0.68868124,-0.68868124,-3.2971399634276755,[ 0.092 -1.352 -1.38 ],-0.50247,0.07183371,0.01,0.03893845,372,1.0,100.0,1.0,0.0052122036,0.010000002,,0.14946437,100,1.0,37200,1.8626451e-09,4279.740208387375,0.14946437,-0.96253467,18600000,0.01
-0.6562935,500.0,100.0,1.0,-0.6562935,-0.6847931,-0.6847931,-3.307966349692919,[ 0.092 -1.352 -1.38 ],-0.49981123,0.06256941,0.01,0.03893845,373,1.0,100.0,1.0,0.0039544757,0.010000002,,0.12077063,100,1.0,37300,1.8626451e-09,4292.914967060089,0.12077063,-0.8549882,18650000,0.01
-0.6579437,500.0,99.98811,1.0005976,-0.65790987,-0.6865783,-0.68661046,-3.324056473968481,[ 0.092 -1.352 -1.38 ],-0.49820188,0.07023789,0.010005976,0.038917933,374,0.99908274,99.99998,0.999964,0.0049683778,0.00999964,0.00031657875,0.13333966,100,1.0001189,37400,3.1658135e-06,4303.581954956055,0.13333966,-0.86000144,18700000,0.009990827
-0.6542686,500.0,100.0,1.0,-0.65426874,-0.68285495,-0.68285495,-3.3106466319848433,[ 0.092 -1.352 -1.38 ],-0.43460262,0.0719887,0.01,0.038917933,375,1.0,100.0,1.0,0.0052347207,0.010000002,,0.18240254,100,1.0,37500,1.8626451e-09,4315.654004573822,0.18240254,-0.8575867,18750000,0.01
-0.6509421,500.0,100.0,1.0,-0.6509421,-0.67963505,-0.67963505,-3.30127250317305,[ 0.092 -1.352 -1.38 ],-0.4921445,0.06734956,0.01,0.038917933,376,1.0,100.0,1.0,0.0045817806,0.010000002,,0.14420104,100,1.0,37600,1.8626451e-09,4326.635381937027,0.14420104,-0.8607892,18800000,0.01
-0.6527808,500.0,100.0,1.0,-0.65278083,-0.681577,-0.681577,-3.27928261733693,[ 0.092 -1.352 -1.38 ],-0.52147794,0.06911212,0.01,0.038917933,377,1.0,100.0,1.0,0.0048247324,0.010000002,,0.13053094,100,1.0,37700,1.8626451e-09,4338.414124011993,0.13053094,-0.86388564,18850000,0.01
-0.6418821,500.0,100.0,1.0,-0.6418821,-0.67174834,-0.67174834,-3.280926751591258,[ 0.092 -1.352 -1.38 ],-0.45410436,0.07270013,0.01,0.038917933,378,1.0,100.0,1.0,0.0053386954,0.010000002,,0.12780552,100,1.0,37800,1.8626451e-09,4349.003770828247,0.12780552,-0.8959866,18900000,0.01
-0.64829165,500.0,100.0,1.0,-0.6482916,-0.67635345,-0.67635345,-3.3026174038768743,[ 0.092 -1.352 -1.38 ],-0.47803503,0.064628534,0.01,0.038917933,379,1.0,100.0,1.0,0.004219037,0.010000002,,0.15541917,100,1.0,37900,1.8626451e-09,4359.629225254059,0.15541917,-0.8418567,18950000,0.01
-0.6502325,500.0,100.0,1.0,-0.65023255,-0.6786025,-0.6786025,-3.2511588549156216,[ 0.092 -1.352 -1.38 ],-0.53727,0.059519902,0.01,0.038917933,380,1.0,100.0,1.0,0.0035784026,0.010000002,,0.16298309,100,1.0,38000,1.8626451e-09,4371.536411523819,0.16298309,-0.8510985,19000000,0.01
-0.6564517,500.0,100.0,1.0,-0.65645164,-0.68368757,-0.68368757,-3.291503211536494,[ 0.092 -1.352 -1.38 ],-0.47668168,0.06649193,0.01,0.038917933,381,1.0,100.0,1.0,0.0044658356,0.010000002,,0.12356395,100,1.0,38100,1.8626451e-09,4382.134615898132,0.12356395,-0.81707716,19050000,0.01
-0.66198087,500.0,100.0,1.0,-0.66198087,-0.6907679,-0.6907679,-3.3166621705456887,[ 0.092 -1.352 -1.38 ],-0.52748096,0.063337475,0.01,0.038917933,382,1.0,100.0,1.0,0.0040521575,0.010000002,,0.1287921,100,1.0,38200,1.8626451e-09,4392.270966529846,0.1287921,-0.86360973,19100000,0.01
-0.66292703,500.0,100.0,1.0000725,-0.6629245,-0.6911525,-0.691155,-3.3271666894149687,[ 0.092 -1.352 -1.38 ],-0.46315265,0.0700575,0.010000724,0.038917907,383,0.9999252,99.99999,0.99999785,0.0049561406,0.009999978,2.9940327e-05,0.11582778,100,1.0,38300,2.9939258e-07,4406.473609685898,0.11582778,-0.84684026,19150000,0.009999252
-0.65454024,500.0,100.0,1.0,-0.65454024,-0.6827903,-0.6827903,-3.2888883520756855,[ 0.092 -1.352 -1.38 ],-0.5104431,0.06386485,0.01,0.038917907,384,1.0,100.0,1.0,0.004119918,0.010000002,,0.121376224,100,1.0,38400,1.8626451e-09,4419.136066436768,0.121376224,-0.847501,19200000,0.01
-0.67489576,500.0,100.0,1.0,-0.67489564,-0.7029235,-0.7029235,-3.3156648795654244,[ 0.092 -1.352 -1.38 ],-0.5118371,0.06682224,0.01,0.038917907,385,1.0,100.0,1.0,0.0045103147,0.010000002,,0.11946721,100,1.0,38500,1.8626451e-09,4430.65896987915,0.11946721,-0.8408341,19250000,0.01
-0.6427422,500.0,100.0,1.0,-0.6427422,-0.67171,-0.67171,-3.2650366985366834,[ 0.092 -1.352 -1.38 ],-0.5161202,0.06610568,0.01,0.038917907,386,1.0,100.0,1.0,0.004414102,0.010000002,,0.10748441,100,1.0,38600,1.8626451e-09,4441.437626123428,0.10748441,-0.86903435,19300000,0.01
-0.648235,500.0,100.0,1.0,-0.64823496,-0.6758607,-0.6758607,-3.2913844280216726,[ 0.092 -1.352 -1.38 ],-0.5038711,0.07224466,0.01,0.038917907,387,1.0,100.0,1.0,0.0052720103,0.010000002,,0.12171906,100,1.0,38700,1.8626451e-09,4454.137159585953,0.12171906,-0.8287724,19350000,0.01
-0.6565622,500.0,100.0,1.0,-0.6565623,-0.6851937,-0.6851937,-3.2858939272552647,[ 0.092 -1.352 -1.38 ],-0.47936592,0.07928837,0.01,0.038917907,388,1.0,100.0,1.0,0.006350147,0.010000002,,0.15200028,100,1.0,38800,1.8626451e-09,4465.3982038497925,0.15200028,-0.8589423,19400000,0.01
-0.6494215,500.0,100.0,1.0,-0.6494215,-0.67787015,-0.67787015,-3.2159136096905034,[ 0.092 -1.352 -1.38 ],-0.4677456,0.07809525,0.01,0.038917907,389,1.0,100.0,1.0,0.0061604725,0.010000002,,0.12622945,100,1.0,38900,1.8626451e-09,4475.749653577805,0.12622945,-0.853459,19450000,0.01
-0.6538674,500.0,100.0,1.0,-0.6538674,-0.6821534,-0.6821534,-3.2551001554043015,[ 0.092 -1.352 -1.38 ],-0.48483932,0.06760479,0.01,0.038917907,390,1.0,100.0,1.0,0.0046165735,0.010000002,,0.117851004,100,1.0,39000,1.8626451e-09,4486.258851051331,0.117851004,-0.84858006,19500000,0.01
-0.6559189,500.0,100.0,1.0,-0.65591884,-0.6817425,-0.6817425,-3.3058999919326424,[ 0.092 -1.352 -1.38 ],-0.55927,0.055577073,0.01,0.038917907,391,1.0,100.0,1.0,0.0031200112,0.010000002,,0.11479152,100,1.0,39100,1.8626451e-09,4497.109405755997,0.11479152,-0.7747101,19550000,0.01
