Iteration,InitialReturnMin,EpThisIter,MaxIWNorm,TimestepsSoFar,ReturnMeanIW,EmpiricalD2,InitialReturnMean,EpRewMean,TimeElapsed,ESSRenyi,MinIWNorm,InitialBound,InitialReturnStd,MeanIW,MinIW,MaxIW,StdIW,MeanIWNorm,J_sample_variance,EpLenMean,Weights,InitialReturnMax,ESSClassic,EpisodesSoFar,ReturnStepMaxmin,Bound,ReturnStepMax,StdIWNorm,MeanEntropy
277,-86.60203,100,0.01,5540000,-86.60203,1.0,-86.60204,-200.0,3000.9758248329163,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,27700,1.0,-89.48876,1.0,1.8626451e-09,9.443412e-13
278,-86.60203,100,0.01,5560000,-86.60203,1.0,-86.60204,-200.0,3010.384131669998,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,27800,1.0,-89.48876,1.0,1.8626451e-09,9.855875e-13
279,-86.60203,100,0.01,5580000,-86.60203,1.0,-86.60204,-200.0,3019.9002628326416,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,27900,1.0,-89.48876,1.0,1.8626451e-09,9.49216e-13
280,-86.60203,100,0.01,5600000,-86.60203,1.0,-86.60204,-200.0,3029.2028906345367,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,28000,1.0,-89.48876,1.0,1.8626451e-09,1.0182925e-12
281,-86.60203,100,0.01,5620000,-86.60203,1.0,-86.60204,-200.0,3038.911744594574,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,28100,1.0,-89.48876,1.0,1.8626451e-09,9.773493e-13
282,-86.60203,100,0.01,5640000,-86.60203,1.0,-86.60204,-200.0,3047.887429714203,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,28200,1.0,-89.48876,1.0,1.8626451e-09,9.628938e-13
283,-86.60203,100,0.01,5660000,-86.60203,1.0,-86.60204,-200.0,3056.7041330337524,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,28300,1.0,-89.48876,1.0,1.8626451e-09,1.0119597e-12
284,-86.60203,100,0.01,5680000,-86.60203,1.0,-86.60204,-200.0,3066.1631169319153,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,28400,1.0,-89.48876,1.0,1.8626451e-09,1.0124742e-12
285,-86.60203,100,0.01,5700000,-86.60203,1.0,-86.60204,-200.0,3075.752032995224,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,28500,1.0,-89.48876,1.0,1.8626451e-09,9.795665e-13
286,-86.60203,100,0.01,5720000,-86.60203,1.0,-86.60204,-200.0,3084.7279176712036,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,28600,1.0,-89.48876,1.0,1.8626451e-09,9.551211e-13
287,-86.60203,100,0.01,5740000,-86.60203,1.0,-86.60204,-200.0,3094.49986243248,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,28700,1.0,-89.48876,1.0,1.8626451e-09,9.985493e-13
288,-86.60203,100,0.01,5760000,-86.60203,1.0,-86.60204,-200.0,3104.332359790802,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,28800,1.0,-89.48876,1.0,1.8626451e-09,9.728717e-13
289,-86.60203,100,0.01,5780000,-86.60203,1.0,-86.60204,-200.0,3115.0244359970093,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,28900,1.0,-89.48876,1.0,1.8626451e-09,9.733111e-13
290,-86.60203,100,0.01,5800000,-86.60203,1.0,-86.60204,-200.0,3123.7678163051605,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,29000,1.0,-89.48876,1.0,1.8626451e-09,9.588015e-13
291,-86.60203,100,0.01,5820000,-86.60203,1.0,-86.60204,-200.0,3132.623819589615,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,29100,1.0,-89.48876,1.0,1.8626451e-09,9.483903e-13
292,-86.60203,100,0.01,5840000,-86.60203,1.0,-86.60204,-200.0,3141.3597934246063,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,29200,1.0,-89.48876,1.0,1.8626451e-09,9.846398e-13
293,-86.60203,100,0.01,5860000,-86.60203,1.0,-86.60204,-200.0,3151.3278348445892,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,29300,1.0,-89.48876,1.0,1.8626451e-09,9.691696e-13
294,-86.60203,100,0.01,5880000,-86.60203,1.0,-86.60204,-200.0,3161.2758626937866,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,29400,1.0,-89.48876,1.0,1.8626451e-09,9.753362e-13
295,-86.60203,100,0.01,5900000,-86.60203,1.0,-86.60204,-200.0,3170.5102343559265,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,29500,1.0,-89.48876,1.0,1.8626451e-09,9.596108e-13
296,-86.60203,100,0.01,5920000,-86.60203,1.0,-86.60204,-200.0,3180.2167263031006,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,29600,1.0,-89.48876,1.0,1.8626451e-09,9.866973e-13
297,-86.60203,100,0.01,5940000,-86.60203,1.0,-86.60204,-200.0,3189.9997725486755,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,29700,1.0,-89.48876,1.0,1.8626451e-09,9.555029e-13
298,-86.60203,100,0.01,5960000,-86.60203,1.0,-86.60204,-200.0,3199.2894213199615,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,29800,1.0,-89.48876,1.0,1.8626451e-09,9.588037e-13
299,-86.60203,100,0.01,5980000,-86.60203,1.0,-86.60204,-200.0,3209.2304117679596,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,29900,1.0,-89.48876,1.0,1.8626451e-09,9.789403e-13
300,-86.60203,100,0.01,6000000,-86.60203,1.0,-86.60204,-200.0,3218.928005695343,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,30000,1.0,-89.48876,1.0,1.8626451e-09,1.014346e-12
301,-86.60203,100,0.01,6020000,-86.60203,1.0,-86.60204,-200.0,3228.6761450767517,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,30100,1.0,-89.48876,1.0,1.8626451e-09,9.548037e-13
302,-86.60203,100,0.01,6040000,-86.60203,1.0,-86.60204,-200.0,3237.419881105423,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,30200,1.0,-89.48876,1.0,1.8626451e-09,9.840925e-13
303,-86.60203,100,0.01,6060000,-86.60203,1.0,-86.60204,-200.0,3247.2918379306793,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,30300,1.0,-89.48876,1.0,1.8626451e-09,9.861535e-13
304,-86.60203,100,0.01,6080000,-86.60203,1.0,-86.60204,-200.0,3256.1807737350464,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,30400,1.0,-89.48876,1.0,1.8626451e-09,9.864058e-13
305,-86.60203,100,0.01,6100000,-86.60203,1.0,-86.60204,-200.0,3266.4678065776825,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,30500,1.0,-89.48876,1.0,1.8626451e-09,9.93655e-13
306,-86.60203,100,0.01,6120000,-86.60203,1.0,-86.60204,-200.0,3275.487837076187,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,30600,1.0,-89.48876,1.0,1.8626451e-09,9.609952e-13
307,-86.60203,100,0.01,6140000,-86.60203,1.0,-86.60204,-200.0,3285.6359164714813,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,30700,1.0,-89.48876,1.0,1.8626451e-09,9.97841e-13
308,-86.60203,100,0.01,6160000,-86.60203,1.0,-86.60204,-200.0,3294.519828081131,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,30800,1.0,-89.48876,1.0,1.8626451e-09,9.585737e-13
309,-86.60203,100,0.01,6180000,-86.60203,1.0,-86.60204,-200.0,3304.3372802734375,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,30900,1.0,-89.48876,1.0,1.8626451e-09,9.47795e-13
310,-86.60203,100,0.01,6200000,-86.60203,1.0,-86.60204,-200.0,3312.6839139461517,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,31000,1.0,-89.48876,1.0,1.8626451e-09,9.795251e-13
311,-86.60203,100,0.01,6220000,-86.60203,1.0,-86.60204,-200.0,3321.222762823105,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,31100,1.0,-89.48876,1.0,1.8626451e-09,9.646998e-13
312,-86.60203,100,0.01,6240000,-86.60203,1.0,-86.60204,-200.0,3330.7361652851105,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,31200,1.0,-89.48876,1.0,1.8626451e-09,9.705973e-13
313,-86.60203,100,0.01,6260000,-86.60203,1.0,-86.60204,-200.0,3339.5198657512665,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,31300,1.0,-89.48876,1.0,1.8626451e-09,9.538895e-13
314,-86.60203,100,0.01,6280000,-86.60203,1.0,-86.60204,-200.0,3349.0199179649353,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,31400,1.0,-89.48876,1.0,1.8626451e-09,9.582563e-13
315,-86.60203,100,0.01,6300000,-86.60203,1.0,-86.60204,-200.0,3357.987282514572,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,31500,1.0,-89.48876,1.0,1.8626451e-09,9.87925e-13
316,-86.60203,100,0.01,6320000,-86.60203,1.0,-86.60204,-200.0,3367.4879171848297,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,31600,1.0,-89.48876,1.0,1.8626451e-09,9.66983e-13
317,-86.60203,100,0.01,6340000,-86.60203,1.0,-86.60204,-200.0,3376.517957687378,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,31700,1.0,-89.48876,1.0,1.8626451e-09,9.804741e-13
318,-86.60203,100,0.01,6360000,-86.60203,1.0,-86.60204,-200.0,3385.7158715724945,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,31800,1.0,-89.48876,1.0,1.8626451e-09,9.873997e-13
319,-86.60203,100,0.01,6380000,-86.60203,1.0,-86.60204,-200.0,3395.2518265247345,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,31900,1.0,-89.48876,1.0,1.8626451e-09,1.0017092e-12
320,-86.60203,100,0.01,6400000,-86.60203,1.0,-86.60204,-200.0,3404.915768623352,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,32000,1.0,-89.48876,1.0,1.8626451e-09,9.744821e-13
321,-86.60203,100,0.01,6420000,-86.60203,1.0,-86.60204,-200.0,3414.2847957611084,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,32100,1.0,-89.48876,1.0,1.8626451e-09,9.663393e-13
322,-86.60203,100,0.01,6440000,-86.60203,1.0,-86.60204,-200.0,3422.6561839580536,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,32200,1.0,-89.48876,1.0,1.8626451e-09,1.0037444e-12
323,-86.60203,100,0.01,6460000,-86.60203,1.0,-86.60204,-200.0,3432.827933073044,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,32300,1.0,-89.48876,1.0,1.8626451e-09,9.446866e-13
324,-86.60203,100,0.01,6480000,-86.60203,1.0,-86.60204,-200.0,3441.136433362961,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,32400,1.0,-89.48876,1.0,1.8626451e-09,9.951636e-13
325,-86.60203,100,0.01,6500000,-86.60203,1.0,-86.60204,-200.0,3449.9447157382965,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,32500,1.0,-89.48876,1.0,1.8626451e-09,9.702146e-13
326,-86.60203,100,0.01,6520000,-86.60203,1.0,-86.60204,-200.0,3458.768194913864,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,32600,1.0,-89.48876,1.0,1.8626451e-09,9.760432e-13
327,-86.60203,100,0.01,6540000,-86.60203,1.0,-86.60204,-200.0,3467.4971575737,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,32700,1.0,-89.48876,1.0,1.8626451e-09,9.461652e-13
328,-86.60203,100,0.01,6560000,-86.60203,1.0,-86.60204,-200.0,3476.2358479499817,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,32800,1.0,-89.48876,1.0,1.8626451e-09,9.968096e-13
329,-86.60203,100,0.01,6580000,-86.60203,1.0,-86.60204,-200.0,3485.664088010788,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,32900,1.0,-89.48876,1.0,1.8626451e-09,9.857421e-13
330,-86.60203,100,0.01,6600000,-86.60203,1.0,-86.60204,-200.0,3494.779881954193,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,33000,1.0,-89.48876,1.0,1.8626451e-09,1.0051806e-12
331,-86.60203,100,0.01,6620000,-86.60203,1.0,-86.60204,-200.0,3503.987817764282,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,33100,1.0,-89.48876,1.0,1.8626451e-09,1.0260083e-12
332,-86.60203,100,0.01,6640000,-86.60203,1.0,-86.60204,-200.0,3513.611928462982,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,33200,1.0,-89.48876,1.0,1.8626451e-09,1.0141444e-12
333,-86.60203,100,0.01,6660000,-86.60203,1.0,-86.60204,-200.0,3521.862057209015,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,33300,1.0,-89.48876,1.0,1.8626451e-09,9.573485e-13
334,-86.60203,100,0.01,6680000,-86.60203,1.0,-86.60204,-200.0,3531.6079409122467,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,33400,1.0,-89.48876,1.0,1.8626451e-09,9.522813e-13
335,-86.60203,100,0.01,6700000,-86.60203,1.0,-86.60204,-200.0,3541.091814517975,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,33500,1.0,-89.48876,1.0,1.8626451e-09,9.947935e-13
336,-86.60203,100,0.01,6720000,-86.60203,1.0,-86.60204,-200.0,3551.047903776169,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,33600,1.0,-89.48876,1.0,1.8626451e-09,9.614221e-13
337,-86.60203,100,0.01,6740000,-86.60203,1.0,-86.60204,-200.0,3558.921422481537,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,33700,1.0,-89.48876,1.0,1.8626451e-09,9.796294e-13
338,-86.60203,100,0.01,6760000,-86.60203,1.0,-86.60204,-200.0,3569.292287349701,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,33800,1.0,-89.48876,1.0,1.8626451e-09,1.009725e-12
339,-86.60203,100,0.01,6780000,-86.60203,1.0,-86.60204,-200.0,3579.103813648224,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,33900,1.0,-89.48876,1.0,1.8626451e-09,9.732282e-13
340,-86.60203,100,0.01,6800000,-86.60203,1.0,-86.60204,-200.0,3589.217307806015,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,34000,1.0,-89.48876,1.0,1.8626451e-09,9.495968e-13
341,-86.60203,100,0.01,6820000,-86.60203,1.0,-86.60204,-200.0,3597.0479125976562,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,34100,1.0,-89.48876,1.0,1.8626451e-09,9.489528e-13
342,-86.60203,100,0.01,6840000,-86.60203,1.0,-86.60204,-200.0,3605.560465335846,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,34200,1.0,-89.48876,1.0,1.8626451e-09,9.734329e-13
343,-86.60203,100,0.01,6860000,-86.60203,1.0,-86.60204,-200.0,3614.4159274101257,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,34300,1.0,-89.48876,1.0,1.8626451e-09,9.988814e-13
344,-86.60203,100,0.01,6880000,-86.60203,1.0,-86.60204,-200.0,3624.563883781433,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,34400,1.0,-89.48876,1.0,1.8626451e-09,9.722502e-13
345,-86.60203,100,0.01,6900000,-86.60203,1.0,-86.60204,-200.0,3633.956310749054,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,34500,1.0,-89.48876,1.0,1.8626451e-09,9.799982e-13
346,-86.60203,100,0.01,6920000,-86.60203,1.0,-86.60204,-200.0,3643.2598173618317,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,34600,1.0,-89.48876,1.0,1.8626451e-09,1.0020117e-12
347,-86.60203,100,0.01,6940000,-86.60203,1.0,-86.60204,-200.0,3652.179505109787,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,34700,1.0,-89.48876,1.0,1.8626451e-09,9.88945e-13
348,-86.60203,100,0.01,6960000,-86.60203,1.0,-86.60204,-200.0,3660.750663280487,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,34800,1.0,-89.48876,1.0,1.8626451e-09,9.797945e-13
349,-86.60203,100,0.01,6980000,-86.60203,1.0,-86.60204,-200.0,3669.805541038513,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,34900,1.0,-89.48876,1.0,1.8626451e-09,9.515118e-13
350,-86.60203,100,0.01,7000000,-86.60203,1.0,-86.60204,-200.0,3679.000189781189,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,35000,1.0,-89.48876,1.0,1.8626451e-09,9.889754e-13
351,-86.60203,100,0.01,7020000,-86.60203,1.0,-86.60204,-200.0,3688.756719350815,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,35100,1.0,-89.48876,1.0,1.8626451e-09,9.667903e-13
