ReturnMeanIW,MinIW,MaxIW,EmpiricalD2,ReturnStepMaxmin,MeanIW,StdIW,MaxIWNorm,InitialReturnMax,MeanIWNorm,TimeElapsed,Bound,MinIWNorm,MeanEntropy,ESSRenyi,InitialReturnMin,Weights,InitialReturnMean,ReturnStepMax,StdIWNorm,EpThisIter,ESSClassic,InitialReturnStd,EpisodesSoFar,EpRewMean,EpLenMean,Iteration,J_sample_variance,InitialBound,TimestepsSoFar
-46.280983,0.0077019446,4.917922,22.946491,0.86545366,0.67085457,1.0437793,0.04917922,-56.902905,0.006708546,6003.786843299866,-58.724903,7.7019446e-05,0.2787907,4.3579645,-77.932816,[ 2.094  0.751 -1.152],-68.2681,0.86545366,0.010437792,100,29.232845,4.518016,22800,-181.90930594295264,265.18,228,5304.009,-70.86585,10773726
-40.239986,0.0029493233,3.9879475,15.475874,0.8553519,0.56388927,0.76881576,0.039879475,-58.86451,0.0056388928,6018.968240022659,-50.902092,2.9493232e-05,0.27831945,6.4616704,-81.30862,[ 2.147  0.727 -1.14 ],-69.98078,0.8553519,0.0076881573,100,34.97844,4.541315,22900,-206.67688976272942,301.79,229,3079.9292,-72.69107,10803905
-38.44868,0.00042927812,4.4678926,38.103065,0.85884035,0.53234667,0.78434956,0.044678926,-61.967445,0.005323466,6037.081542253494,-54.969097,4.2927813e-06,0.23437501,2.6244607,-80.290146,[ 2.195  0.705 -1.141],-72.37274,0.85884035,0.007843495,100,31.537268,3.948556,23000,-243.3989420796931,355.79,230,3297.173,-75.049095,10839484
-30.075335,0.001755607,5.4414825,27.673525,0.86202425,0.4257105,0.70885247,0.054414824,-56.26016,0.004257105,6054.096875667572,-44.30846,1.7556069e-05,0.19411632,3.613562,-81.16883,[ 2.12   0.708 -1.185],-70.79269,0.86202425,0.0070885248,100,26.507103,4.8155766,23100,-219.23229767113924,320.06,231,2534.4956,-73.49831,10871490
-38.71077,0.0017466915,11.2441635,21.61781,0.8592964,0.5590877,1.2937988,0.11244163,-60.93769,0.0055908766,6070.581271648407,-51.347134,1.7466915e-05,0.13036929,4.6258154,-81.53377,[ 2.116  0.686 -1.225],-71.76122,0.8592964,0.012937987,100,15.735211,3.8890662,23200,-234.22540985405445,342.7,232,7058.476,-74.479004,10905760
-38.60476,0.008213644,3.8637807,19.10356,0.8568184,0.53426594,0.7192026,0.038637806,-62.2249,0.0053426586,6089.434103012085,-50.48536,8.213644e-05,0.11585333,5.234627,-81.54596,[ 2.094  0.692 -1.289],-71.67942,0.8568184,0.007192026,100,35.56033,4.9292717,23300,-226.50984655708075,328.89,233,2816.2363,-74.39762,10938649
-39.23323,0.001047366,5.13673,25.97623,0.85711503,0.5516255,0.9151421,0.0513673,-63.626884,0.005516255,6106.833806753159,-53.04989,1.0473659e-05,0.064946145,3.8496733,-81.32728,[ 2.113  0.67  -1.303],-72.69155,0.85711503,0.009151421,100,26.650658,4.0237994,23400,-248.80161412626504,362.65,234,4275.344,-75.40246,10974914
-43.15588,0.0009166338,5.36312,19.309883,0.8581333,0.5999816,0.9336991,0.0536312,-63.164852,0.0059998157,6126.054941892624,-55.1997,9.166338e-06,0.07249338,5.178695,-82.22345,[ 2.162  0.669 -1.354],-73.51157,0.8581333,0.00933699,100,29.224398,4.269899,23500,-267.5069714877009,388.48,235,4351.762,-76.25235,11013762
-35.477154,0.0017799091,4.581415,17.702705,0.85932386,0.4922872,0.77477026,0.04581415,-63.10701,0.004922872,6143.961607456207,-47.039528,1.7799091e-05,0.07667338,5.6488543,-82.44197,[ 2.192  0.685 -1.346],-72.00183,0.85932386,0.0077477028,100,28.761232,3.8952916,23600,-244.30268756479026,358.17,236,3240.595,-74.74989,11049579
-43.106213,0.0012339198,5.9208803,23.766504,0.8567494,0.5921931,0.9512856,0.059208803,-64.16696,0.0059219305,6161.681715726852,-56.514683,1.2339197e-05,0.071150266,4.2076025,-82.51214,[ 2.232  0.699 -1.342],-72.92861,0.8567494,0.009512856,100,27.929466,4.348189,23700,-251.08511929512025,364.8,237,4639.248,-75.67901,11086059
-39.283306,0.0066407514,5.6805906,20.68274,0.8556691,0.5520146,0.85030586,0.056805905,-59.10218,0.005520146,6179.75904250145,-51.475697,6.640751e-05,0.10509134,4.8349495,-80.427765,[ 2.281  0.712 -1.348],-71.96606,0.8556691,0.008503058,100,29.649532,4.3929834,23800,-248.89912456870078,366.47,238,3539.1172,-74.64697,11122706
-39.362293,0.0005864087,9.11292,21.7148,0.85602856,0.5458581,1.2415005,0.0911292,-64.87613,0.0054585813,6197.854910373688,-52.062088,5.864087e-06,0.059647083,4.605154,-81.75983,[ 2.288  0.696 -1.314],-74.08325,0.85602856,0.012415004,100,16.199833,3.5645683,23900,-282.1047590479255,412.55,239,7712.461,-76.80858,11163961
-60.98124,0.02269388,6.399501,2.9276361,0.85519063,0.85128194,1.0956168,0.063995,-56.58813,0.008512819,6214.985565185547,-65.62084,0.00022693879,0.051170357,34.15725,-81.34739,[ 2.313  0.708 -1.359],-72.81462,0.85519063,0.010956168,100,37.644646,4.2821813,24000,-259.33862616375086,380.38,240,6074.5977,-75.5262,11201999
-47.537575,0.0029626659,12.809943,13.828122,0.85679746,0.67948365,1.4352403,0.12809943,-55.714947,0.0067948364,6231.672183036804,-57.579826,2.9626657e-05,0.046753325,7.23164,-81.01601,[ 2.325  0.718 -1.368],-71.94738,0.85679746,0.014352402,100,18.309631,4.493764,24100,-244.82483408510686,360.13,241,9345.6455,-74.6479,11238012
-43.706123,0.0025172117,5.134883,17.058397,0.85704243,0.60175604,0.7988415,0.051348828,-62.168488,0.006017561,6249.366982936859,-54.92534,2.5172116e-05,0.058427002,5.8622155,-81.491936,[ 2.337  0.736 -1.372],-72.34366,0.85704243,0.007988415,100,36.20169,3.839298,24200,-249.18612899214028,366.77,242,3497.5012,-75.06006,11274689
-29.121159,0.0023469203,3.824297,25.500975,0.85594,0.39994898,0.547277,0.03824297,-61.273804,0.0039994903,6266.918443918228,-42.762516,2.3469203e-05,0.083497025,3.9214187,-81.04019,[ 2.315  0.72  -1.361],-72.29885,0.85594,0.005472769,100,34.81375,4.5804024,24300,-249.54844703033567,366.31,243,1633.6455,-75.000175,11311320
-59.632683,0.003151966,7.3790317,15.049116,0.8616779,0.8146469,1.3471805,0.07379031,-61.99175,0.008146468,6287.091142416,-70.14593,3.151966e-05,0.087345265,6.6449084,-81.302216,[ 2.322  0.702 -1.335],-73.27153,0.8616779,0.013471805,100,26.775776,3.7090874,24400,-267.49145688146353,392.5,244,9727.871,-75.9816,11350570
-33.179966,0.00031780777,6.099772,28.28532,0.8583058,0.46189559,0.8056302,0.060997717,-63.135773,0.004618956,6305.341289997101,-47.57799,3.1780776e-06,0.05344786,3.5354028,-81.21638,[ 2.344  0.684 -1.332],-73.47594,0.8583058,0.008056302,100,24.739174,3.6867323,24500,-282.49402312114836,414.43,245,3443.7283,-76.18315,11392013
-46.850266,0.016252885,5.5052304,13.0026455,0.85607296,0.6337311,0.85533196,0.055052303,-64.28345,0.006337312,6323.936338424683,-56.76227,0.00016252884,0.09260057,7.6907425,-82.464485,[ 2.291  0.693 -1.365],-73.152824,0.85607296,0.00855332,100,35.44055,3.7930443,24600,-259.6002339874208,378.88,246,4214.1924,-75.90165,11429901
-47.755455,0.0074514523,13.13625,14.515583,0.8565848,0.6386826,1.4182322,0.1313625,-65.64368,0.006386826,6344.327080965042,-58.15374,7.451452e-05,0.08111567,6.889148,-81.8777,[ 2.317  0.683 -1.326],-73.823784,0.8565848,0.014182324,100,16.860897,3.577262,24700,-284.2797009730339,415.75,247,11857.72,-76.55304,11471476
-38.652534,0.00019848984,4.4387445,32.94761,0.85939014,0.5147924,0.8360437,0.044387445,-62.938015,0.0051479232,6363.303214073181,-54.161682,1.9848983e-06,0.07427981,3.0351217,-81.05826,[ 2.275  0.671 -1.338],-74.18143,0.85939014,0.008360437,100,27.49135,3.5489001,24800,-284.984572687,415.96,248,3985.9106,-76.88336,11513072
-35.62141,0.0045713615,3.5721734,28.135166,0.85686857,0.47025883,0.62575287,0.035721734,-64.17817,0.0047025885,6383.7701506614685,-50.054283,4.5713612e-05,0.12878646,3.5542707,-81.62989,[ 2.275  0.651 -1.345],-75.25116,0.85686857,0.0062575284,100,36.092663,3.0683024,24900,-311.2149396443367,452.94,249,2428.0364,-77.97215,11558366
-62.044426,0.0033969642,10.64156,6.9125414,0.8567139,0.8475235,1.4687718,0.10641559,-66.11383,0.008475235,6405.624167442322,-69.26876,3.396964e-05,0.11581015,14.466459,-82.43279,[ 2.26   0.652 -1.29 ],-74.99785,0.8567139,0.014687718,100,24.979118,3.3281047,25000,-298.3491583949328,431.52,250,11085.551,-77.745605,11601518
-40.636765,0.00014398982,6.4953604,27.194487,0.8591455,0.5504667,1.0910847,0.0649536,-65.434616,0.0055046664,6425.278183698654,-54.63614,1.4398981e-06,0.07487682,3.677216,-80.53589,[ 2.275  0.667 -1.303],-74.07045,0.8591455,0.010910846,100,20.289103,3.1747022,25100,-289.7999816690385,423.92,251,6760.687,-76.754974,11643910
-42.999832,0.002411846,4.707714,22.957924,0.85710144,0.57566655,0.92590576,0.047077138,-62.9347,0.0057566655,6444.180134773254,-56.03148,2.411846e-05,0.06614788,4.3557944,-81.59324,[ 2.232  0.658 -1.344],-74.526024,0.85710144,0.009259057,100,27.878672,3.586735,25200,-293.7940925271809,429.05,252,5005.012,-77.24579,11686815
-50.796494,0.004900374,14.105261,20.331253,0.8561524,0.682499,1.5356228,0.1410526,-65.60222,0.0068249907,6462.060564517975,-63.01361,4.900374e-05,0.06495697,4.918536,-81.28453,[ 2.227  0.678 -1.353],-73.71221,0.8561524,0.015356228,100,16.494843,3.625999,25300,-271.407942507267,397.94,253,13003.155,-76.4217,11726609
-48.15114,0.00053684384,8.849186,19.470722,0.8553886,0.6502811,1.1986201,0.08849186,-65.48312,0.006502811,6481.590302228928,-60.238255,5.3684385e-06,0.041235253,5.135916,-82.17749,[ 2.237  0.659 -1.354],-75.02758,0.8553886,0.011986201,100,22.740135,3.76973,25400,-297.24362068518997,430.65,254,7527.532,-77.76684,11769674
-67.28965,0.09531844,9.2138,1.5946645,0.85556924,0.90876967,0.9454824,0.092138,-64.2655,0.009087696,6500.023345708847,-70.736755,0.0009531843,0.043760866,62.709118,-81.89192,[ 2.237  0.676 -1.378],-73.70836,0.85556924,0.009454823,100,48.02085,3.81073,25500,-277.22719846501946,405.46,255,5413.829,-76.43809,11810220
-48.355896,0.0074363807,9.061121,18.552437,0.8587068,0.6567648,1.200282,0.090611205,-64.888885,0.0065676486,6520.065036535263,-60.163593,7.436381e-05,0.09822838,5.3901277,-82.24055,[ 2.225  0.67  -1.375],-74.68191,0.8587068,0.012002818,100,23.041462,3.7029655,25600,-287.23806576490404,417.85,256,7631.3755,-77.42325,11852005
-46.760727,0.0030477864,5.027651,28.38543,0.856131,0.63545024,1.0175353,0.050276507,-66.042854,0.006354502,6539.772432565689,-61.225246,3.0477864e-05,0.109119415,3.5229342,-81.44746,[ 2.224  0.671 -1.321],-73.92665,0.856131,0.010175353,100,28.057535,3.4438097,25700,-279.32922324851154,408.86,257,5538.554,-76.641556,11892891
-45.640987,0.0011227587,3.9786386,18.450495,0.85678136,0.62673354,0.89541703,0.039786387,-55.840523,0.006267335,6557.544043064117,-57.456337,1.1227587e-05,0.07472043,5.419909,-82.520874,[ 2.185  0.656 -1.31 ],-73.986786,0.85678136,0.00895417,100,32.881794,4.6268897,25800,-288.0494457103312,418.72,258,4251.028,-76.73747,11934763
-53.47766,0.0010067272,11.013922,24.604158,0.8583035,0.712826,1.3984915,0.11013921,-65.35288,0.00712826,6575.939685583115,-67.16296,1.0067272e-05,0.075618684,4.0643535,-82.76965,[ 2.135  0.651 -1.344],-74.16255,0.8583035,0.013984916,100,20.622631,4.0383596,25900,-278.79187283933163,404.34,259,11329.751,-76.92153,11975197
-42.300697,0.00096615124,5.5751843,19.688286,0.8559687,0.56177527,0.9904402,0.05575184,-69.22383,0.005617753,6594.095964431763,-54.44789,9.661512e-06,0.08409163,5.079162,-82.12837,[ 2.15   0.631 -1.343],-75.728386,0.8559687,0.009904403,100,24.340616,3.1041481,26000,-314.0086472855508,453.15,260,5461.2666,-78.465996,12020512
-46.567436,0.0039563347,4.6377707,21.036938,0.85431767,0.6346917,0.9730923,0.046377707,-64.80809,0.0063469172,6613.0153131484985,-59.153465,3.9563347e-05,0.08740306,4.7535434,-82.32253,[ 2.129  0.649 -1.335],-73.94434,0.85431767,0.009730923,100,29.845217,3.7066712,26100,-275.9065408986807,401.14,261,5176.1143,-76.68843,12060626
-36.695724,0.0073931543,3.4557502,20.520557,0.8603109,0.4940805,0.636791,0.034557503,-64.6363,0.004940804,6633.1065492630005,-49.152245,7.3931544e-05,0.108407676,4.873162,-82.494194,[ 2.14   0.668 -1.332],-73.91871,0.8603109,0.00636791,100,37.5783,4.02402,26200,-269.77797243088486,392.85,262,2267.1868,-76.66851,12099911
-36.002533,0.00069681637,3.630775,18.88568,0.85795474,0.48313168,0.6487109,0.03630775,-65.70227,0.004831317,6652.860118627548,-47.95733,6.9681637e-06,0.13159238,5.2950172,-82.52721,[ 2.139  0.65  -1.311],-74.481064,0.85795474,0.0064871088,100,35.67735,3.2160504,26300,-273.90376673057676,396.3,263,2325.8672,-77.23198,12139541
-34.69886,0.0012880155,3.0760818,25.605574,0.8572192,0.46672508,0.6607762,0.030760817,-65.33062,0.004667251,6671.901869773865,-48.399174,1.2880155e-05,0.13172147,3.9053998,-81.22402,[ 2.169  0.634 -1.287],-74.60598,0.8572192,0.006607762,100,33.284405,3.4032881,26400,-291.7234803293645,422.89,264,2395.21,-77.31344,12181830
-39.367752,0.006949128,6.8852587,20.39453,0.85919726,0.5311844,0.91111034,0.06885259,-66.402985,0.0053118444,6691.634928941727,-51.829376,6.949128e-05,0.14395508,4.9032755,-82.78261,[ 2.238  0.633 -1.287],-75.09888,0.85919726,0.009111104,100,25.367458,3.4580321,26500,-310.65161139935253,450.36,265,4320.622,-77.8583,12226866
-40.21623,0.002782042,5.5612154,25.42124,0.8567058,0.53120744,0.8160664,0.055612154,-66.60548,0.0053120744,6712.465443611145,-54.06186,2.7820419e-05,0.14516754,3.9337184,-82.38263,[ 2.281  0.646 -1.275],-75.15603,0.8567058,0.008160663,100,29.761389,2.7959569,26600,-315.42929967954757,459.09,266,3791.7385,-77.90212,12272775
-42.77922,0.0021831084,4.6487136,32.927063,0.8611237,0.5702887,0.7949959,0.046487134,-66.73519,0.0057028867,6733.4762761592865,-58.51026,2.1831083e-05,0.19333838,3.0370154,-82.24361,[ 2.34   0.634 -1.274],-75.67558,0.8611237,0.007949959,100,33.975445,2.9569962,26700,-332.82555167496207,478.59,267,3505.678,-78.41704,12320634
-53.181145,0.0089078415,11.112404,12.881532,0.85983837,0.70391464,1.4512273,0.11112404,-66.7647,0.007039145,6753.7868440151215,-62.920242,8.9078414e-05,0.23356101,7.763052,-81.405975,[ 2.35   0.645 -1.226],-75.26813,0.85983837,0.0145122735,100,19.046125,2.9762058,26800,-323.92932120516895,468.23,268,12507.061,-77.98166,12367457
-39.360786,0.0005003138,4.2532897,39.174927,0.8587861,0.514136,0.9240343,0.042532895,-68.463715,0.0051413607,6776.55551981926,-56.439003,5.003138e-06,0.18758528,2.552653,-81.85773,[ 2.36   0.634 -1.185],-76.13549,0.8587861,0.009240344,100,23.639929,3.04092,26900,-340.2143753747642,486.05,269,4987.896,-78.86409,12416062
-25.57159,0.0013128946,2.4805532,34.681774,0.8585675,0.33506125,0.49761707,0.02480553,-71.84607,0.0033506125,6797.974050283432,-41.631744,1.3128946e-05,0.15380697,2.883359,-81.812614,[ 2.354  0.616 -1.231],-76.379326,0.8585675,0.004976171,100,31.194647,2.2944152,27000,-347.22898066461084,494.0,270,1456.4653,-79.106415,12465462
-28.696701,0.0017970763,2.6417456,54.09456,0.8555805,0.3719083,0.5158756,0.026417455,-69.94673,0.003719083,6819.643128156662,-48.935944,1.7970762e-05,0.1309814,1.8486148,-82.5541,[ 2.397  0.631 -1.265],-76.035736,0.8555805,0.0051587555,100,34.19905,2.8653438,27100,-343.46918001174924,490.58,271,1674.1255,-78.78754,12514520
-33.61792,0.0049898745,3.7420175,25.546747,0.85383373,0.43488988,0.6595831,0.037420176,-70.34106,0.0043488983,6841.170227527618,-47.408607,4.9898743e-05,0.13564959,3.9143927,-81.85389,[ 2.406  0.608 -1.288],-76.92542,0.85383373,0.006595831,100,30.300476,2.6055336,27200,-354.6888984011114,497.88,272,2580.7654,-79.653885,12564308
-46.729736,0.006874364,7.0944552,29.282032,0.8570483,0.61414844,1.1464026,0.07094455,-70.226105,0.0061414842,6862.463828325272,-61.479454,6.874364e-05,0.13650906,3.4150636,-81.77194,[ 2.393  0.629 -1.283],-75.86204,0.8570483,0.011464027,100,22.29954,2.3892384,27300,-343.2206040544808,492.16,273,7562.59,-78.58776,12613524
-55.452087,0.00629291,7.8321,10.76912,0.859628,0.71471053,1.4378587,0.078320995,-67.58326,0.007147105,6884.304071903229,-64.48936,6.2929095e-05,0.12171231,9.2858095,-82.61679,[ 2.328  0.637 -1.282],-75.81667,0.859628,0.014378585,100,19.812332,3.2125208,27400,-327.9355069540441,471.33,274,12977.505,-78.57056,12660657
-40.771336,0.004286375,4.974522,24.463896,0.8584989,0.53134125,0.8893462,0.04974522,-69.52928,0.005313412,6906.542173862457,-54.346592,4.2863747e-05,0.15271764,4.0876565,-82.33916,[ 2.354  0.621 -1.297],-76.09357,0.8584989,0.008893462,100,26.305225,2.9103706,27500,-343.0563634292781,490.8,275,4708.899,-78.8382,12709737
-73.091835,0.1812629,4.540124,1.5090301,0.8574077,0.94456846,0.70989776,0.045401238,-72.2634,0.009445685,6928.035466194153,-76.45429,0.0018126289,0.16074324,66.26773,-82.1162,[ 2.403  0.614 -1.266],-76.916145,0.8574077,0.007098977,100,63.904327,2.7458663,27600,-352.7133666202426,496.58,276,3102.7717,-79.65335,12759395
-40.48243,0.00015345875,6.9910607,44.33836,0.8567643,0.5202899,1.2157143,0.06991061,-73.061066,0.0052028997,6948.870210409164,-58.647045,1.5345875e-06,0.10167289,2.2553835,-81.8385,[ 2.416  0.607 -1.258],-77.05888,0.8567643,0.012157143,100,15.480489,2.4832618,27700,-355.9595857450366,498.75,277,9278.775,-79.786835,12809270
-44.21424,0.006664543,5.2281213,24.471443,0.8546504,0.5754911,1.0192724,0.052281212,-72.541985,0.00575491,6970.38078379631,-57.81574,6.664543e-05,0.10254151,4.0863957,-82.4856,[ 2.437  0.598 -1.317],-76.85438,0.8546504,0.010192724,100,24.172577,2.5414867,27800,-357.77499490603805,499.79,278,6151.351,-79.603905,12859249
-66.75903,0.03327478,12.290824,4.0083284,0.85605884,0.8772965,1.4956843,0.122908235,-72.58061,0.0087729655,6991.75204873085,-72.247635,0.0003327478,0.07604878,24.948055,-82.24348,[ 2.477  0.614 -1.316],-77.00568,0.85605884,0.014956842,100,25.597631,2.747415,27900,-358.01208279699085,500.0,279,12877.965,-79.747116,12909249
-48.202602,0.013608243,8.47295,18.620659,0.85498816,0.6327123,1.2623532,0.0847295,-71.922745,0.0063271224,7012.82181429863,-60.07924,0.00013608242,0.11279521,5.3703794,-82.56903,[ 2.467  0.624 -1.343],-76.527115,0.85498816,0.012623533,100,20.077877,2.6451776,28000,-352.2174993175268,496.69,280,9234.348,-79.2794,12958918
-46.32797,0.005501634,5.131049,24.369576,0.86005116,0.5961298,1.0038766,0.05131049,-71.98123,0.0059612975,7034.546553373337,-59.776485,5.501634e-05,0.11710746,4.1034775,-81.72814,[ 2.504  0.617 -1.306],-76.88717,0.86005116,0.010038766,100,26.070024,2.7047637,28100,-356.67555716603994,499.69,281,6235.366,-79.611435,13008887
-29.914383,0.0023948806,3.0719917,30.623476,0.8559763,0.38991204,0.50269693,0.030719915,-72.72025,0.0038991205,7057.520026445389,-45.092426,2.3948805e-05,0.15029554,3.2654686,-82.28294,[ 2.46   0.602 -1.302],-76.73239,0.8559763,0.0050269696,100,37.56314,2.2445908,28200,-356.289145911932,499.44,282,1515.6332,-79.47516,13058831
-60.57741,0.01054843,9.297319,13.898347,0.8551476,0.77829015,1.5049256,0.092973195,-71.25024,0.0077829016,7078.272188663483,-70.741035,0.000105484294,0.17077133,7.1951003,-81.787766,[ 2.471  0.618 -1.269],-76.87231,0.8551476,0.015049255,100,21.101826,2.526978,28300,-353.24112522676586,497.01,283,14410.506,-79.59856,13108532
-33.73026,0.0048691044,4.2368345,25.954268,0.8585783,0.43561965,0.66162544,0.042368345,-71.99498,0.004356196,7101.12575674057,-47.713818,4.8691043e-05,0.20509757,3.852931,-82.3445,[ 2.465  0.601 -1.248],-77.31626,0.8585783,0.0066162534,100,30.24074,2.481888,28400,-359.8176015882194,500.0,284,2605.8997,-80.06109,13158532
-45.08001,0.0004541654,9.447004,33.145973,0.8567031,0.59161067,1.3657061,0.09447004,-72.725105,0.0059161065,7122.816138744354,-60.8993,4.5416537e-06,0.18821086,3.0169578,-82.43143,[ 2.489  0.585 -1.214],-76.96151,0.8567031,0.013657061,100,15.800382,2.2530677,28500,-361.74850464895366,500.0,285,10690.086,-79.70922,13208532
-44.050163,0.009704712,5.1005015,27.305822,0.85856134,0.5687156,0.8984978,0.051005013,-71.85049,0.0056871558,7143.33867931366,-58.31597,9.7047116e-05,0.21428408,3.6622226,-81.90115,[ 2.498  0.608 -1.231],-77.10797,0.85856134,0.008984978,100,28.604156,2.5341997,28600,-358.80859761297705,500.0,286,4803.243,-79.83801,13258532
-41.75065,0.0010309687,5.5960255,26.956919,0.8556647,0.5348032,0.8705402,0.055960253,-73.573235,0.0053480323,7163.786097288132,-56.05899,1.0309687e-05,0.21402226,3.7096229,-82.675224,[ 2.506  0.589 -1.205],-77.78203,0.8556647,0.008705401,100,27.39984,2.5296774,28700,-366.06273634299635,500.0,287,4578.996,-80.53787,13308532
-69.50334,0.017317167,4.7366314,2.9257123,0.8576976,0.90567476,0.9717691,0.047366314,-72.13619,0.009056747,7184.336638212204,-74.17596,0.00017317166,0.20164144,34.17971,-81.95308,[ 2.498  0.613 -1.205],-76.772995,0.8576976,0.009717691,100,46.48392,2.3897896,28800,-356.87810550808905,499.99,288,5616.55,-79.50476,13358531
-34.202854,0.00052557694,5.1625853,37.03898,0.85737187,0.4437464,0.8334908,0.05162585,-67.34093,0.004437464,7204.914855003357,-50.82982,5.2557693e-06,0.14295255,2.6998584,-81.96053,[ 2.474  0.624 -1.217],-76.41427,0.85737187,0.008334908,100,22.08467,2.9625907,28900,-348.1484349669516,491.5,289,4314.9,-79.14629,13407681
-50.953274,0.0042491686,5.44214,23.754883,0.8577186,0.6631131,1.0863235,0.0544214,-71.17861,0.0066311313,7225.910637378693,-64.343376,4.2491683e-05,0.1513739,4.209661,-82.41927,[ 2.444  0.629 -1.276],-76.489235,0.8577186,0.010863235,100,27.1462,2.7741497,29000,-351.51825461894276,496.47,290,7085.4985,-79.23655,13457328
-41.747253,0.0018190297,3.9699392,28.43837,0.86024135,0.5382801,0.7446308,0.03969939,-71.62984,0.0053828014,7248.143513679504,-56.302143,1.8190296e-05,0.16723678,3.516376,-81.87999,[ 2.429  0.609 -1.268],-76.735344,0.86024135,0.007446307,100,34.321068,2.4252377,29100,-352.6160452052951,495.39,291,3464.293,-79.464676,13506867
-36.673927,0.011591084,3.817085,28.363548,0.85571754,0.478005,0.686288,0.038170848,-69.98232,0.00478005,7270.497915267944,-51.267456,0.00011591084,0.20727652,3.525652,-82.20557,[ 2.481  0.622 -1.252],-76.414536,0.85571754,0.006862879,100,32.66552,2.575214,29200,-350.6228789100051,495.27,292,2829.386,-79.154724,13556394
-32.937393,0.010625445,4.528716,34.60132,0.84960663,0.42754844,0.70383614,0.04528716,-70.175865,0.004275484,7293.2666528224945,-49.05725,0.00010625445,0.23437507,2.8900633,-82.212166,[ 2.526  0.615 -1.212],-76.6949,0.84960663,0.0070383614,100,26.954033,2.5801454,29300,-356.1422947067022,497.62,293,3004.4426,-79.43531,13606156
-37.762707,0.0026963034,7.584461,30.62121,0.85207206,0.48513886,0.98799366,0.07584461,-73.14987,0.0048513887,7316.3140506744385,-52.940506,2.6963033e-05,0.2736094,3.2657104,-82.28465,[ 2.528  0.594 -1.185],-77.35043,0.85207206,0.0098799355,100,19.427275,2.331494,29400,-363.3334226667881,500.0,294,6154.5254,-80.09325,13656156
-31.540928,0.00062784896,7.628099,36.539013,0.8530359,0.40359193,0.92676824,0.07628099,-72.91678,0.0040359194,7338.476444482803,-48.14913,6.2784893e-06,0.21826279,2.736801,-82.426254,[ 2.513  0.611 -1.145],-77.170296,0.8530359,0.009267682,100,15.941349,2.353781,29500,-359.8147033290565,500.0,295,5398.214,-79.91784,13706156
-63.380695,0.006327576,11.755331,6.2386913,0.8539176,0.8300612,1.566704,0.11755331,-72.107635,0.008300613,7360.634050607681,-70.19605,6.327576e-05,0.22338335,16.029003,-81.8584,[ 2.49   0.6   -1.201],-76.739044,0.8539176,0.01566704,100,21.917856,2.1609921,29600,-358.6657295139134,500.0,296,14099.879,-79.46766,13756156
-46.553955,0.00058380706,10.93292,32.68002,0.85640603,0.61493325,1.3682858,0.1093292,-71.593475,0.0061493325,7383.23042678833,-62.278164,5.8380706e-06,0.21052636,3.0599737,-82.51803,[ 2.513  0.616 -1.196],-76.39108,0.85640603,0.013682857,100,16.803747,2.4692802,29700,-354.2304511128366,497.04,297,10649.797,-79.14168,13805860
-62.847504,0.019354595,9.64736,2.7314155,0.8564733,0.8310182,1.2215083,0.0964736,-70.81197,0.008310182,7406.1853222846985,-67.37592,0.00019354594,0.18115239,36.611053,-82.20041,[ 2.513  0.64  -1.208],-76.06981,0.8564733,0.012215082,100,31.63969,2.5822961,29800,-349.54174195796253,496.39,298,8313.159,-78.80983,13855499
-28.984959,0.0018499541,2.8036768,37.665707,0.8561216,0.38033786,0.535871,0.028036768,-70.231445,0.0038033784,7428.359754085541,-45.780525,1.849954e-05,0.17667282,2.654935,-82.09993,[ 2.498  0.636 -1.238],-76.266884,0.8561216,0.00535871,100,33.499767,2.6377363,29900,-350.1400401650369,497.19,299,1670.1189,-79.003555,13905218
-41.962646,0.0019152148,8.359936,16.522915,0.8519,0.55822366,1.1545563,0.08359936,-65.303116,0.005582236,7450.836461782455,-53.100254,1.9152149e-05,0.20945017,6.052201,-82.19962,[ 2.441  0.653 -1.242],-75.424965,0.8519,0.011545563,100,18.947529,2.943857,30000,-334.71449586972597,482.85,300,7542.778,-78.16495,13953503
-55.577595,0.005591833,9.9697695,13.315061,0.85923725,0.72223544,1.4527327,0.099697694,-66.70914,0.0072223544,7471.845899105072,-65.50574,5.5918328e-05,0.21965826,7.5102925,-81.62395,[ 2.44   0.638 -1.21 ],-76.01431,0.85923725,0.014527326,100,19.818113,3.0209384,30100,-341.36911290615797,486.81,301,12512.815,-78.73511,14002184
-59.735214,0.006138459,7.3206496,16.705011,0.8591624,0.7667978,1.2696182,0.07320649,-67.81048,0.0076679783,7493.134021282196,-70.9418,6.1384584e-05,0.22623539,5.9862275,-82.25672,[ 2.446  0.619 -1.199],-76.58992,0.8591624,0.01269618,100,26.727413,2.9138308,30200,-350.7903168170154,492.71,302,10195.472,-79.33181,14051455
-44.955265,0.00032405282,9.428936,28.521852,0.855389,0.5796618,1.1639622,0.094289355,-71.291306,0.0057966174,7514.221182823181,-59.59941,3.240528e-06,0.22283167,3.5060837,-82.26147,[ 2.442  0.597 -1.193],-77.24667,0.855389,0.011639621,100,19.872528,2.4241064,30300,-360.059527104944,500.0,303,8516.27,-79.988716,14101455
